StdReturn,AverageEsReturn,Epoch,AverageReturn,PolicyRegParamNorm,AverageAbsY,AveragePolicySurr,AverageY,AverageQ,AverageAbsQ,MaxReturn,MinEsReturn,MaxEsReturn,AverageQLoss,MinReturn,StdEsReturn,QFunRegParamNorm,AverageAction,Iteration,AverageAbsQYDiff,AverageDiscountedReturn
107.406527815,289.751058419,126,255.168325103,44.893,141.562022087,-144.961,141.496108913,141.469,141.58,580.175209863,8.17291550891,621.616382101,48.6627,-28.0419989284,227.423534946,58.2711,0.882241,126,4.10218419816,108.122662576
107.139287675,133.787140614,127,245.705120537,45.0265,141.676073195,-145.176,141.606671712,141.585,141.715,571.071641944,1.31288684812,407.815542395,56.2964,108.593760496,120.821577432,58.5364,0.880351,127,4.26137396023,109.594226246
115.435131105,144.257015945,128,326.165436568,45.171,143.077858144,-146.449,143.013899059,142.982,143.085,661.231062712,28.2646860064,322.629479163,61.9647,147.608849571,88.5291467113,58.7771,0.867312,128,4.32068995681,133.508876051
99.9848423184,254.876418794,129,283.455270534,45.2465,143.965893823,-147.488,143.892352339,143.878,143.999,627.887483441,34.1741003303,548.271075832,61.3499,142.10781344,228.242388752,59.0488,0.894162,129,4.35909291037,98.5404500868
123.691757342,158.889541111,130,281.897336645,45.4339,145.257319855,-148.684,145.206042208,145.174,145.271,624.304716124,7.51698101827,397.362148388,59.2528,4.36554262816,134.76793332,59.2855,0.875334,130,4.31663621033,93.7700985598
114.718759416,286.380038965,131,249.316948182,45.5759,146.033533411,-149.533,145.971891469,145.949,146.06,702.862735579,63.4276774183,673.334963833,58.8661,96.7808783417,217.834840838,59.5544,0.888958,131,4.37489313544,107.63327224
133.712794252,126.286275996,132,358.947157093,45.7021,146.840163757,-150.463,146.788194227,146.761,146.869,713.956513813,3.998152676,268.551276035,64.2486,150.976093877,88.7067349352,59.7376,0.868787,132,4.47237529591,128.302210611
110.114054399,235.777451843,133,315.261410105,45.8445,147.944194972,-151.364,147.889871246,147.866,147.971,717.151192051,75.9992639114,401.042854388,60.9103,131.885574181,94.2913619866,60.0328,0.880267,133,4.42507401375,119.528227498
121.100480749,191.052928476,134,297.882469857,46.0119,148.329104898,-151.743,148.273196907,148.25,148.352,612.947294085,34.2083491221,688.311069251,60.2179,137.147887077,200.806994629,60.3125,0.863108,134,4.37731721717,101.696387956
52.6509900883,175.149534314,135,150.1759446,46.1632,148.75143209,-152.235,148.691486141,148.659,148.778,332.433306579,6.88803453028,462.779365002,74.6516,85.797789147,143.439752536,60.5607,0.897259,135,4.63637056071,87.6188189205
293.582144935,161.42470238,136,529.591424324,46.3149,149.587177759,-153.021,149.528667881,149.503,149.605,1097.7674422,40.3313252618,313.20929345,59.3284,124.910034357,93.7125670516,60.8121,0.866078,136,4.35169939054,113.768890398
126.91662628,227.719118381,137,217.602234511,46.4685,150.43304168,-153.807,150.383771955,150.356,150.458,649.732529196,60.2728590466,411.008992333,59.8462,83.7556597036,111.616875998,61.0439,0.906922,137,4.35043077975,99.4120476419
124.408267201,220.59419176,138,250.564687534,46.6131,150.593289324,-154.21,150.539482819,150.508,150.623,771.453631508,-16.3029236258,459.115363519,68.8872,99.5735509486,146.783706956,61.2667,0.897994,138,4.60183294215,100.554788804
101.588413998,358.984143155,139,313.686547748,46.6832,151.919545731,-155.352,151.851968999,151.833,151.934,571.571635439,173.575779585,489.411957301,60.6011,77.4415007772,122.124412919,61.4537,0.909267,139,4.4935648355,97.9965421031
83.2968519059,173.119773952,140,315.161210067,46.8252,152.201286204,-155.706,152.123354738,152.096,152.229,545.32981567,39.016146772,447.694610836,71.0595,159.807407173,138.612037516,61.6738,0.893189,140,4.70109238164,132.388317287
66.1193816676,362.565554303,141,262.214853957,46.9389,154.131992814,-157.65,154.0701768,154.035,154.154,463.286579372,85.1497408241,501.997075047,71.1949,80.0494857009,163.868867756,61.9025,0.907284,141,4.59437686958,117.041713962
119.36310469,154.316128045,142,274.375542624,47.0763,154.026992813,-157.422,153.952234866,153.93,154.035,716.900082122,2.83293270658,385.126226894,62.6252,57.7419669944,152.627338177,62.0997,0.894657,142,4.47406081166,110.539648447
114.619416799,138.854062986,143,351.838995301,47.2398,155.195952465,-158.584,155.138903775,155.111,155.238,584.472035211,1.94950524367,423.136467904,70.597,164.895470068,143.945124546,62.3642,0.900476,143,4.71123269456,110.516716636
100.820616814,234.835638999,144,213.4078984,47.3358,155.775507049,-159.121,155.715220845,155.695,155.81,568.214074369,29.1565617974,351.513266735,66.3171,78.5975889385,115.497042397,62.5471,0.9101,144,4.59457517526,99.2730218086
123.202618186,177.31703159,145,323.637390867,47.4889,156.185727615,-159.572,156.121500567,156.089,156.188,584.06672685,-5.8238344834,406.633786783,67.6535,99.2111337811,143.287100881,62.7846,0.874587,145,4.59567545844,102.478871087
104.086008588,289.706512877,146,271.234067454,47.6432,156.450582126,-159.633,156.386501914,156.365,156.479,518.575092234,59.919750149,650.915640101,61.7306,99.412631479,218.041387461,63.0039,0.90456,146,4.51298014643,114.488927128
123.119768434,163.372924218,147,258.820067556,47.8022,156.971568101,-160.228,156.918225567,156.888,156.977,502.121912161,6.67459991368,322.15338366,71.9374,14.2114931805,105.363082008,63.2356,0.884378,147,4.6932233823,91.7657545376
122.285096839,242.482423175,148,277.257683703,47.9176,157.441314836,-160.794,157.369753405,157.345,157.455,568.802670711,184.094855594,340.760907305,69.3942,90.8222788,58.915070411,63.4341,0.894456,148,4.64108956801,100.179072076
97.4414647665,193.217182192,149,239.110921648,48.0777,157.919900147,-161.353,157.851937643,157.835,157.951,542.31489183,50.1891085573,689.705614375,69.6404,96.9056087368,226.374865266,63.6287,0.90012,149,4.68190217449,108.32419003
124.300130142,167.089261691,150,247.360987308,48.209,158.507075738,-161.809,158.424497691,158.389,158.525,621.784575371,2.86524385769,301.669256274,71.0599,44.7199023438,105.877284774,63.8425,0.889195,150,4.72790369072,93.4515343957
168.573878253,229.319496177,151,295.088931546,48.3472,159.027070408,-162.378,158.949931975,158.926,159.052,839.394315671,7.64705851115,407.036557044,76.662,-148.520288116,161.419870655,64.1356,0.892834,151,4.83372130953,103.388029101
157.644391051,169.892088727,152,100.797638414,48.477,160.086558028,-163.51,160.022213614,160.002,160.121,531.327384267,7.74902602351,319.155120003,67.1864,-116.59962792,124.727238225,64.3744,0.910623,152,4.66869029424,45.4488453899
139.115421314,99.6331897774,153,294.889435979,48.6291,160.039525762,-163.39,159.972449265,159.931,160.058,860.888803858,7.1599054393,340.362020552,77.6304,128.116222414,111.282623319,64.621,0.906653,153,4.83228399196,114.068277341
138.51753434,190.307272454,154,201.124783815,48.7618,160.986289137,-164.311,160.913868075,160.891,161.015,461.575836643,33.7002202063,354.347995953,77.4486,-82.3478082939,128.931490587,64.8487,0.899546,154,4.82969328768,78.2052639679
88.0729958138,414.578861362,155,190.701833715,48.8954,161.737280729,-165.109,161.641798481,161.621,161.788,480.092883587,232.091950464,713.547423729,79.3911,91.302571725,195.197074863,65.0186,0.928008,155,4.85102758953,94.1422863069
90.3818082262,109.369663791,156,239.160304849,49.0488,161.957295521,-165.177,161.867637627,161.834,161.967,490.926777644,-20.5323619361,314.60799231,71.2443,97.9543085386,117.594234697,65.1912,0.895789,156,4.80941928358,105.264957297
125.08023124,387.606623681,157,278.113084913,49.1866,162.389213011,-165.842,162.29197415,162.272,162.412,591.014410866,221.683214103,653.713318332,71.1923,97.3423756559,190.07019878,65.4315,0.893065,157,4.76708909657,104.99692488
151.839522889,235.009517111,158,179.350117066,49.3404,162.702350295,-166.108,162.607707489,162.575,162.74,688.479170625,-32.445064845,429.608439618,74.8664,-159.275982488,152.871278394,65.6591,0.910594,158,4.92154665705,84.6929361973
145.781082625,114.962412356,159,305.451340218,49.4606,163.701122642,-167.117,163.607009618,163.584,163.736,689.044990293,3.37135019027,297.316300163,79.0503,26.7994019198,99.3137495956,65.8698,0.89849,159,4.95216344171,116.306734849
102.722261947,110.894311512,160,262.530009858,49.6121,164.262599635,-167.474,164.152311113,164.134,164.3,478.198786607,3.5609378825,530.174046112,72.2617,-31.8796062584,150.215836285,66.0452,0.915039,160,4.82485465168,109.478092105
94.707539269,117.506153946,161,251.634272059,49.7648,165.120229295,-168.489,165.016439167,164.994,165.173,574.12934741,1.35604485176,318.914981011,77.7792,116.436217901,105.722925772,66.2599,0.90068,161,4.92909492078,104.588977678
92.842231963,112.25400838,162,219.081207706,49.9146,165.235706377,-168.558,165.120292174,165.09,165.268,543.65309906,5.68567971219,328.305943811,82.738,103.839184309,105.11150931,66.4197,0.904048,162,5.07253111102,98.0288655431
185.841768668,141.463398865,163,336.56900935,50.0801,165.376394075,-168.645,165.270316556,165.248,165.415,777.029898619,-4.40137893982,313.072342706,75.3414,2.6080679106,118.283652058,66.6665,0.884759,163,4.9328418208,71.2163870058
127.652220889,148.455131644,164,303.735615447,50.2131,166.169372595,-169.403,166.030914932,166.0,166.194,693.21657006,4.37773396252,366.7168086,76.0048,60.8961664543,150.594594158,66.8339,0.892093,164,4.97915072602,107.048600614
118.130734809,103.75533584,165,225.199007161,50.3924,166.521844686,-169.759,166.383670528,166.348,166.524,600.192792019,6.57573576952,254.159132224,82.1087,32.9384606312,75.4474767068,67.0353,0.905465,165,4.92893877147,99.051039614
107.995698289,169.832567954,166,207.498433547,50.5366,167.164980145,-170.404,167.038688025,167.014,167.209,542.522597946,-18.6817090749,471.244488775,78.3234,8.42143198178,157.218245908,67.2175,0.909312,166,4.94936438728,96.1028869665
133.22169672,197.725005647,167,192.786779975,50.6881,167.561136274,-170.809,167.420065488,167.405,167.606,610.910957892,27.9661415047,327.324165296,79.8558,-10.5026186208,108.823984528,67.4143,0.908129,167,4.9553042686,86.061316286
118.72038478,160.54507247,168,247.999411679,50.8235,167.311490901,-170.595,167.164259008,167.125,167.33,622.905913484,10.8797782374,375.247825166,78.9641,55.5287436327,121.310986795,67.6121,0.909023,168,4.98136752189,98.5541359581
116.908112294,224.060061908,169,200.907215722,50.9799,168.373583779,-171.835,168.242589647,168.229,168.428,416.657071368,37.8905606732,399.667656399,76.698,-20.6822938923,170.061317176,67.7833,0.901511,169,4.97020946456,79.005355278
106.246607378,192.936620602,170,215.217687926,51.1408,169.169475927,-172.507,169.044579123,169.026,169.213,592.100729901,2.75611347939,367.825989389,75.704,15.4945563813,139.905225431,67.9545,0.919339,170,4.9923838205,94.9815046461
92.0362984134,218.407611461,171,280.74480347,51.2851,169.705235676,-173.099,169.568224134,169.542,169.747,454.516324879,4.29449080324,646.7510589,88.9755,-50.9489332233,212.945703288,68.1173,0.893632,171,5.1015238086,103.599004782
149.216857829,207.723879705,172,250.73964388,51.4068,170.766692182,-174.076,170.646199504,170.616,170.786,631.306806172,59.4405984894,366.081360959,83.4895,-43.7554326199,110.871721836,68.3006,0.89483,172,5.06158076298,73.2850865089
155.091412194,159.15732809,173,256.131395906,51.5575,171.292616231,-174.613,171.191451572,171.168,171.33,563.779895124,3.21491321556,350.229529228,82.1648,-106.91177304,127.759374508,68.4771,0.89781,173,5.04874596794,93.8945023714
116.0570429,241.950437799,174,157.836891273,51.6562,171.708540355,-174.99,171.616588587,171.601,171.776,461.970447014,7.92759080883,552.016980756,81.6889,-13.6963893948,208.767872569,68.6575,0.883927,174,5.1237627179,67.9616383914
140.246467918,114.029836237,175,267.105461724,51.7767,172.058135342,-175.307,171.936483799,171.901,172.088,752.456774094,-1.53849841173,345.768212086,85.0665,79.876741178,121.381005579,68.8662,0.925862,175,5.10329313258,110.864708594
119.020282725,216.906791736,176,286.949857757,51.9344,172.238028879,-175.539,172.130259833,172.095,172.268,663.390977375,21.623208442,350.515186161,92.0187,-44.429232231,123.705117623,69.0582,0.908597,176,5.23610520337,109.465681104
141.475931839,103.287127376,177,245.966031677,52.1047,173.293838216,-176.593,173.210743098,173.184,173.322,885.449027615,9.85263784494,214.250278854,90.3933,-62.9623345719,70.4372439387,69.2124,0.917772,177,5.16071445576,89.6025074322
92.8393354057,130.598417251,178,225.084770318,52.2616,173.663402511,-177.025,173.565295386,173.55,173.718,525.306400092,21.8904181141,286.544958448,86.255,72.2743241614,118.366346364,69.3788,0.92171,178,5.16806837341,99.5334448226
108.173052012,277.92984959,179,194.298275865,52.4158,173.93988102,-177.204,173.846869736,173.809,173.98,416.705259038,214.61136148,366.677078474,90.9201,-24.1346053223,63.8896866322,69.5353,0.918436,179,5.15051821868,83.6888516914
130.928493909,102.436054691,180,329.490330977,52.5229,174.2665069,-177.738,174.180230943,174.168,174.311,638.863890367,23.2492097954,343.536007756,86.4482,74.2071575246,107.669785976,69.7057,0.897055,180,5.24656090615,80.7541555052
295.583423048,129.504612841,181,380.863290717,52.6436,174.333501886,-177.732,174.253732723,174.217,174.359,1057.15546601,23.4082119345,260.811417179,82.5827,1.1369004531,78.2833759017,69.8465,0.896054,181,5.11302323665,78.8717845555
132.555366776,211.690332344,182,64.0153352188,52.7694,175.554219082,-178.904,175.440720774,175.424,175.588,470.311162912,7.67157268514,404.014140879,85.0942,-66.1168330068,115.277798392,69.9877,0.9083,182,5.15589990453,29.8607071507
183.841149916,116.569711993,183,241.605248811,52.9449,176.090300874,-179.438,176.011989557,175.972,176.124,833.091419348,-64.9776320583,365.129507559,98.9161,-49.7347351693,152.604761033,70.2007,0.913269,183,5.36013255397,76.1337601905
253.651797265,198.875049752,184,280.424320415,53.0237,176.923006133,-180.37,176.84709955,176.827,176.957,1042.04100736,26.961428959,619.314510993,87.155,-16.8607108559,243.65163197,70.3563,0.912133,184,5.17308505443,90.8329992407
196.229166797,182.48869843,185,236.813107308,53.1508,177.692936735,-181.144,177.580330271,177.551,177.721,927.426104569,4.61737929071,423.633619076,81.8497,-179.511120345,121.181594493,70.5165,0.921647,185,5.14076374708,84.8986571381
99.4403540162,193.609765411,186,187.360514408,53.2747,178.168966755,-181.608,178.066901514,178.034,178.204,485.560898154,32.0876989793,365.963952201,98.4388,76.9558387825,113.508104102,70.6879,0.924133,186,5.43196192113,92.4623240271
95.4009663909,84.9719294228,187,216.668437417,53.3599,178.497070828,-182.003,178.419719944,178.394,178.521,512.251110172,-19.7733546693,253.992744487,91.1303,79.7686820704,82.823159535,70.8719,0.915408,187,5.30448648465,94.7874289904
122.084119402,111.009144533,188,146.230480709,53.4752,177.998064241,-181.465,177.904293656,177.868,178.029,449.492039908,34.7083569208,184.736104085,94.6335,-71.0058186706,57.4155038679,71.048,0.900724,188,5.32226948952,62.7108030327
161.669451038,126.044272265,189,236.223453611,53.5782,179.081235164,-182.528,178.993289824,178.975,179.132,917.849749306,28.0160133358,268.3294685,88.1488,51.1512971279,78.1035168137,71.1865,0.927748,189,5.21798898594,102.193421586
198.159478969,175.258019456,190,310.031261126,53.7,179.318984116,-182.44,179.233510769,179.214,179.371,1005.68151595,16.1187988265,349.279375513,93.2634,26.3442980397,114.459902338,71.3619,0.906282,190,5.28872407015,100.561356071
263.1119691,119.656495386,191,221.587332726,53.8,179.661097654,-182.899,179.558666903,179.532,179.699,856.536224598,2.69978050199,289.731890246,94.9329,-45.7957050452,117.089414358,71.5553,0.900804,191,5.34659448735,43.8104887641
170.190957177,87.4378196418,192,266.854709389,53.9114,179.674426469,-182.828,179.586166326,179.548,179.698,581.084015989,0.731643616186,236.116739753,91.9046,-18.8375052421,79.1537085999,71.7498,0.906353,192,5.22314702735,74.9952472361
261.009734091,98.5178855755,193,360.588661767,54.0413,180.464451371,-183.719,180.388719335,180.358,180.524,1035.51197693,-4.85278488097,189.997068169,106.515,0.260279148888,63.567243042,71.8845,0.905048,193,5.48194505923,68.6995900243
160.163266013,358.074179446,194,272.564023638,54.1622,180.143691221,-183.353,180.062706946,180.039,180.193,909.330372747,39.1645783372,702.693094151,86.2769,29.8648798548,271.493707022,72.0128,0.92258,194,5.2665773316,100.748296681
223.655377417,183.174699449,195,337.044549349,54.2474,180.189259504,-183.615,180.098255907,180.072,180.22,1001.15924462,23.2337517429,419.457178936,90.1385,-92.8583506466,142.920780746,72.1708,0.90529,195,5.32461157436,86.5951713774
127.600001116,217.298796904,196,240.532046141,54.3085,181.461643447,-184.802,181.365555409,181.349,181.515,569.625132796,10.6095928961,491.682099148,86.8909,-47.9423932371,196.597279032,72.366,0.904723,196,5.23562100474,85.6038115717
236.852076596,166.424214274,197,439.855985497,54.4223,181.605968907,-184.948,181.518448447,181.482,181.647,1375.96745826,38.5255729257,415.019594242,88.3403,107.333087445,129.457482051,72.4971,0.897109,197,5.23625177623,104.781764207
128.213156583,205.796658126,198,309.60772005,54.5101,182.098802921,-185.433,182.023831346,182.006,182.134,664.081611819,2.68065302198,418.513394481,88.4307,112.078126684,156.237651945,72.6393,0.916534,198,5.26693658182,117.23200222
158.77869595,215.728188973,199,251.317148325,54.6278,181.751038728,-185.146,181.661688987,181.627,181.793,676.470217711,85.1135762341,407.962744609,96.8722,80.5612634403,128.477903923,72.8006,0.934416,199,5.44182709581,94.8196799445
131.679094395,146.707443483,200,250.324421777,54.7272,182.580710187,-185.966,182.489339312,182.461,182.62,962.220587046,31.468170758,217.026345376,92.6799,106.323033722,82.1435281634,72.9767,0.92847,200,5.30960797586,98.5203702979
323.918736561,192.054669902,201,380.828094267,54.8454,183.752700043,-187.232,183.674798413,183.644,183.783,920.021663471,30.4738623665,342.117171284,79.6229,-121.429946463,89.9750322439,73.1198,0.854499,201,5.11274399246,61.6874595969
317.953258017,50.738281424,202,394.438112619,54.9577,183.497230233,-186.962,183.392837383,183.373,183.535,986.924387184,4.01517159275,118.000037883,89.6247,40.7530108377,37.004440136,73.2673,0.870711,202,5.29222778489,86.0956111505
268.8131354,127.352160518,203,322.530968341,55.0652,183.821916819,-187.37,183.729312857,183.704,183.855,1214.75529692,0.848727071059,277.159953137,93.9439,-10.8052721314,85.8786322707,73.3945,0.906673,203,5.28402762888,99.5605341703
152.64860112,352.84478011,204,299.440750407,55.1611,184.449538925,-187.969,184.375122578,184.339,184.503,978.990717911,51.4856028958,680.359647148,97.6809,126.600829967,257.402060295,73.5148,0.92666,204,5.33090732747,97.5050504523
187.095511042,245.280571398,205,281.303633096,55.2396,185.140267677,-188.7,185.054032069,185.036,185.201,887.468029469,25.7976852847,598.040806288,87.9933,-67.9778902562,187.396504545,73.6797,0.914252,205,5.21200849034,91.0459911943
175.625411044,249.905920035,206,272.209217646,55.3238,185.102547593,-188.657,185.030379286,184.995,185.139,759.804921956,66.1033320144,518.485516531,91.5665,-60.634338761,153.705890533,73.8351,0.910668,206,5.27364037555,89.2559442063
232.064066989,120.280542939,207,372.378582955,55.4214,185.350383988,-188.777,185.27105484,185.255,185.411,1032.74970066,-5.20990580069,313.763321522,92.3932,128.966647996,123.613570536,73.9888,0.831413,207,5.36054399091,98.7738745407
203.691548778,160.137239677,208,284.359077171,55.5239,186.165009131,-189.556,186.096130752,186.07,186.214,991.087633625,22.6651114759,262.291526247,93.0284,52.9460403617,94.1904669206,74.1473,0.918067,208,5.29314335071,99.5680478724
181.504812512,142.607654851,209,304.797652814,55.6812,186.364021117,-189.786,186.287098028,186.26,186.398,861.70524303,-33.2371600734,362.805512762,97.3983,103.172064989,136.182006285,74.2572,0.901586,209,5.38014923929,88.5604362138
214.372524425,84.2775043764,210,331.741215333,55.8028,187.460153422,-190.882,187.399740916,187.37,187.497,1003.21495329,19.9558033116,346.615940337,98.0503,41.1154400554,103.596347455,74.4065,0.895054,210,5.39011764737,95.0274389066
115.652455444,148.674202758,211,237.985286627,55.8732,187.499820934,-190.839,187.436726167,187.407,187.549,506.744664338,20.8893780159,328.924887405,91.176,87.4621289128,112.054622715,74.6208,0.909013,211,5.31557859756,85.0115063226
268.850192918,147.238329452,212,312.907099552,55.9413,187.463751673,-190.737,187.401903448,187.371,187.504,1055.39506408,33.0229994704,386.133956054,91.8715,55.909671789,129.609232353,74.7146,0.907543,212,5.25768526672,91.7087789569
128.044093045,227.297336427,213,209.146505784,56.08,187.5785481,-190.973,187.50817775,187.491,187.647,610.926373684,5.30468731596,463.140028669,89.6313,-7.09898643149,137.188334398,74.8788,0.918488,213,5.27643057183,80.5746104332
331.918617867,121.352687186,214,294.966914746,56.1355,188.762390892,-192.336,188.688445318,188.661,188.797,2181.92187793,1.53775070432,324.605376933,102.152,-14.140651896,109.82009808,75.0191,0.924517,214,5.40681989672,92.0277765173
253.958019503,115.508119988,215,247.291938801,56.2854,188.479592883,-191.759,188.404995475,188.373,188.54,977.935575159,2.704903841,265.111552497,87.8736,-30.6129929145,96.8533780707,75.1391,0.914129,215,5.2652165194,76.3206105005
149.360566907,242.687342492,216,271.495725111,56.4195,189.091976036,-192.392,189.019947049,188.996,189.132,756.679934071,33.1844134296,589.752412151,86.1313,116.553025367,188.027976983,75.2636,0.90964,216,5.16249093878,98.9478806208
98.7991454317,130.425676706,217,210.138908118,56.5408,189.776030531,-193.09,189.697471346,189.68,189.82,508.818008991,18.3348453877,372.208066809,99.3066,105.016628068,128.361478857,75.3863,0.915318,217,5.3085430522,98.113717835
121.908152795,169.994943983,218,203.615341878,56.6209,189.480886429,-192.613,189.402048891,189.376,189.517,503.784739052,47.1732021445,374.832281785,96.0377,-39.1728812975,106.866052182,75.4563,0.910529,218,5.25705524487,76.8909047933
70.0678293887,155.919666468,219,201.119464255,56.7468,189.65999617,-192.875,189.598159431,189.579,189.7,395.459353905,17.4453547169,374.736842967,101.664,95.3173918307,136.117485172,75.6863,0.927374,219,5.36549891659,98.8803213505
189.467295907,142.527921058,220,219.136649528,56.8303,189.964954518,-193.139,189.889978915,189.854,189.991,860.072269162,-14.4436141106,441.854670664,92.1085,-58.1973586529,165.30119713,75.7671,0.923932,220,5.23751163537,69.9237262646
287.960014817,154.018297865,221,402.809303392,56.8966,190.161521157,-193.38,190.089107083,190.056,190.199,981.192854489,3.04074163677,342.899315248,93.1672,42.6672997379,119.83043418,75.9113,0.924783,221,5.27166707634,85.3123413418
82.9943378102,169.943625081,222,225.055019581,57.0171,189.741232939,-193.043,189.654954001,189.646,189.797,547.434873717,-32.52800035,445.403857115,92.9581,116.033638076,184.013331086,76.0636,0.943917,222,5.30801487896,115.464612014
162.605483739,145.140477148,223,235.627847676,57.1251,189.672009791,-192.962,189.59952636,189.569,189.699,905.585498508,-10.6702181105,299.615124565,112.509,84.3347295992,115.517306296,76.2124,0.923319,223,5.46880439197,92.657040211
189.383518509,163.704012904,224,262.951519537,57.2428,190.191882538,-193.458,190.109809152,190.072,190.239,826.36995039,4.37216744757,481.433474289,97.4153,43.6700525675,177.755801115,76.3307,0.935233,224,5.3592684271,94.114200119
187.747810161,147.591880215,225,309.018785698,57.3258,190.748123826,-193.992,190.684788499,190.665,190.795,1212.13161993,55.3202388923,253.249389033,92.7475,127.507885016,74.5293852674,76.4082,0.949763,225,5.21078117692,105.985325952
204.493540793,200.550215523,226,275.493662475,57.4451,191.278309588,-194.436,191.218964693,191.191,191.323,1028.98853399,16.7350889291,570.85577613,96.0819,9.74786833034,191.329810394,76.5346,0.919451,226,5.35081828036,95.4830688252
156.619108838,201.512048532,227,279.835574217,57.5452,190.451822363,-193.735,190.372282406,190.347,190.488,663.016988546,39.6211923547,535.208168492,93.804,-22.813645214,198.515978066,76.6723,0.933385,227,5.21001248678,100.443598746
181.194691345,134.591578472,228,261.425069825,57.6389,191.306680188,-194.335,191.227347896,191.209,191.338,877.355308211,6.69393425916,286.967763473,104.658,-4.71830525119,121.628777312,76.8174,0.936738,228,5.41894298332,94.0652598021
187.64041692,232.037264551,229,254.225097906,57.7286,190.832158051,-194.256,190.759475754,190.732,190.862,915.25665622,-0.879973453523,575.997755368,101.528,21.2430444776,225.45865576,76.9905,0.93545,229,5.38712633139,94.6185404373
129.876320298,71.1460586963,230,273.885308979,57.8186,191.174054037,-194.399,191.104355765,191.071,191.205,704.156557267,-73.3992417317,166.158264339,89.2879,107.422861809,77.6110180201,77.0657,0.917862,230,5.22385302995,99.099639427
185.301310406,225.632659741,231,295.844888813,57.9481,191.901422844,-195.091,191.824692721,191.813,191.971,800.644619456,11.7217065236,566.275649319,91.4145,-74.0488832685,207.163134073,77.2057,0.938052,231,5.29742963214,93.6506691558
321.313431058,164.155359711,232,421.469565227,58.0535,191.345442513,-194.643,191.260146411,191.231,191.385,1034.32689886,20.1771324018,554.246587099,102.173,46.624435322,225.431456289,77.4028,0.942607,232,5.45180790654,80.1293223951
286.770844992,171.595061477,233,311.740637861,58.1347,192.063191174,-195.371,191.984406259,191.95,192.116,1283.38380363,-1.34496209515,730.952431497,104.942,-124.724256146,237.725041283,77.5659,0.903593,233,5.55551800689,78.6021390587
167.8158959,127.216537277,234,281.351705888,58.2414,192.374574757,-195.673,192.305057517,192.29,192.418,822.541662405,8.89682872445,438.356899063,104.326,55.9940986368,144.142088018,77.7252,0.930867,234,5.41106227217,98.3873025896
137.238305837,133.63112689,235,41.5903211925,58.3365,192.240226379,-195.538,192.166274877,192.135,192.274,793.00238568,-3.39580383881,417.864499398,89.6413,-15.6582605832,135.116273922,77.8921,0.906692,235,5.29667650132,10.7833327254
145.2348261,93.2144749427,236,239.384134116,58.3953,192.457719684,-195.911,192.387327071,192.36,192.506,631.353624766,-23.780692771,405.823203594,99.3477,9.8286786062,131.913207715,78.0594,0.92456,236,5.5024334085,91.1491106784
168.961449554,148.359381442,237,183.25194841,58.5127,192.68389256,-196.107,192.62151183,192.591,192.732,673.784029769,-5.02685554282,544.249579007,113.165,-56.9677055448,201.12685251,78.1963,0.91252,237,5.56084318549,68.7304575239
148.697893212,241.86011442,238,238.35457366,58.5959,193.700609944,-197.119,193.631462583,193.61,193.74,592.3296746,103.203786511,624.373599225,103.637,-6.69492396053,194.298219859,78.2893,0.918528,238,5.52947829485,91.9655064601
207.666213159,67.4963302659,239,306.740807229,58.7383,193.210051187,-196.459,193.130122786,193.085,193.225,1010.7057824,-0.151477341082,235.383582004,111.743,66.9425639899,80.9826511375,78.432,0.944926,239,5.61051243385,102.47247463
68.4965441238,100.782394749,240,181.349427716,58.8105,194.021074077,-197.265,193.949340568,193.945,194.098,367.738521244,27.4131838719,268.902655518,97.0847,-11.0072231205,81.3076134203,78.6022,0.949482,240,5.42395046292,84.9166016507
130.62253558,86.4038310984,241,219.521205279,58.9189,193.610178873,-196.773,193.539601696,193.499,193.629,1009.7608701,4.30464233578,290.196823895,106.353,17.1412493574,96.254958372,78.7517,0.940328,241,5.49032974971,93.4261316848
241.509144632,148.802643873,242,352.227659444,59.0392,194.346343576,-197.695,194.274223266,194.25,194.373,1102.61708139,7.64559301641,240.012896813,108.617,60.3349160597,82.1351260559,78.9009,0.921623,242,5.49224338189,95.3890523138
224.544176938,117.067713544,243,373.846129504,59.1677,194.167907756,-197.45,194.092886803,194.06,194.198,911.074912971,-1.54354654836,266.375880316,99.6741,86.7979148505,80.6447068804,79.0235,0.930146,243,5.43901858306,105.276031514
248.053933687,175.824713129,244,318.334931288,59.2648,195.609101183,-198.72,195.523426426,195.512,195.679,996.109503919,-40.5823347447,432.836382278,99.3998,-66.1970332932,168.419050505,79.1231,0.91403,244,5.41302770834,94.9642477817
334.067427117,175.66152765,245,438.95257598,59.3682,195.554167357,-198.865,195.466512001,195.439,195.607,938.079391768,4.54251551929,418.373317624,111.931,-26.9582674609,136.005793062,79.2487,0.879674,245,5.6117103516,71.7544041807
258.593661684,50.9459682882,246,245.278757056,59.4904,195.344603767,-198.648,195.264783397,195.238,195.404,993.777857328,25.6040710714,79.9757642859,102.595,-70.7022602436,18.4525724305,79.3763,0.898627,246,5.46425759789,55.665685789
179.424260201,67.2648896807,247,312.106911696,59.5871,196.013216938,-199.155,195.943552033,195.915,196.046,890.46204335,-49.4178552494,224.157071282,100.525,5.71403743301,91.7713849906,79.5137,0.935475,247,5.49367060031,97.4569710667
