StdReturn,AverageQLoss,AverageDiscountedReturn,AverageAbsY,AverageEsReturn,AverageAbsQYDiff,AveragePolicySurr,MinEsReturn,MaxEsReturn,Epoch,PolicyRegParamNorm,MinReturn,AverageReturn,QFunRegParamNorm,MaxReturn,Iteration,AverageY,StdEsReturn,AverageAbsQ,AverageAction,AverageQ
0.0435578933457,0.00078442,5.13602098649,0.304145481343,7.44259796747,0.0141116115028,-0.264294,4.66780726947,37.0095811384,31,15.266,5.08157934994,5.29719859641,17.8866,5.41407562405,31,0.282010456166,4.43316777351,0.303934,1.0,0.281952
0.0420584304637,0.000663498,5.13517803037,0.303657519716,7.25175492788,0.0132246833121,-0.265923,1.09940322647,29.5122212057,32,15.266,5.07177732729,5.29615442296,18.212,5.40105780943,32,0.282987807489,3.88171744243,0.303453,1.0,0.282974
0.0408564832902,0.000822072,5.13621444016,0.302288979844,7.23175096654,0.0139223406983,-0.265101,4.37485390066,39.1468593472,33,15.266,5.08725443657,5.29740632572,18.5212,5.42524246385,33,0.281805264894,4.18947644441,0.302084,1.0,0.281733
0.043903383928,0.000636942,5.13663654176,0.296086180191,6.86429873204,0.0132759752782,-0.260047,4.30570863956,25.9324751035,34,15.266,5.06746202587,5.29768799355,18.8238,5.43475924509,34,0.276436805332,3.5561363508,0.295892,1.0,0.276395
0.0436567486732,0.000715892,5.13689335839,0.297197177953,8.30042704553,0.0133321360698,-0.26198,4.68113511746,38.9619668632,35,15.266,5.08473093033,5.29803413693,19.1144,5.41228878005,35,0.278426728221,5.9662766521,0.296973,1.0,0.278382
0.041042051754,0.000645939,5.13894386372,0.298207092173,6.65162115685,0.012994577194,-0.261844,1.96902947394,15.9723152198,36,15.266,5.10441841155,5.30022932078,19.429,5.4262235733,36,0.279137555205,2.29285329467,0.298003,1.0,0.279085
0.0424682463407,0.000564744,5.13541779849,0.297749347465,7.14755169071,0.0122840451053,-0.261916,2.78003296476,33.4509749322,37,15.266,5.10758208451,5.29656787387,19.6134,5.40726044691,37,0.278118911703,3.77484265036,0.297517,1.0,0.278063
0.0427273584993,0.000564388,5.13594283581,0.298318196905,6.57577699275,0.0122888885843,-0.264897,4.62191116607,16.5604374488,38,15.266,5.08625247098,5.297057684,19.886,5.39492571109,38,0.280639839353,2.34288136272,0.298195,1.0,0.280586
0.0446929316636,0.000623293,5.13756522693,0.297483674206,6.59463508163,0.0124672081404,-0.266254,1.11954592757,36.2772551843,39,15.266,5.07199489146,5.29878170089,20.1582,5.41416520022,39,0.281281313133,3.59629580313,0.297424,1.0,0.281254
0.0417483106866,0.000691535,5.13581205109,0.295386597978,6.85140497761,0.012252816297,-0.264802,2.67428859002,17.584939106,40,15.266,5.08562281673,5.29697119363,20.4215,5.40327629143,40,0.279548496186,2.74412041826,0.295276,1.0,0.279486
0.0442247111251,0.000692576,5.13709012454,0.29376068692,7.30193968263,0.0122051342761,-0.26462,2.86202967752,24.4341852245,41,15.266,5.07965556921,5.29815254668,20.7979,5.42777494851,41,0.279360793145,3.5175687052,0.293732,1.0,0.279334
0.039782543887,0.000365691,5.13593785514,0.294018980869,7.05085512675,0.0104129357248,-0.267116,4.01099664128,27.1710233381,42,15.266,5.08865838709,5.29702161028,20.9499,5.40164683682,42,0.281349680686,3.05677106575,0.293953,1.0,0.281326
0.0406664024731,0.000633829,5.13732972331,0.293612659524,6.32626793137,0.0119674760683,-0.266401,4.56173123342,14.8469075465,43,15.266,5.13479129677,5.29858071919,21.2462,5.41257170935,43,0.281144574324,1.73488087141,0.293503,1.0,0.281087
0.0436403270027,0.000478406,5.13742612782,0.292179863197,7.26192446412,0.0110157878293,-0.26721,1.94212557951,21.0829087163,44,15.266,5.07833226586,5.29863675273,21.4879,5.4093139516,44,0.28194180844,3.51370546703,0.292102,1.0,0.28189
0.0451331318886,0.000768095,5.13269146332,0.293008901177,6.50266009008,0.0117169387894,-0.267228,3.5334283404,14.5548142184,45,15.266,5.07506221297,5.29362376143,21.7394,5.41300932706,45,0.282555775463,2.26725866825,0.292977,1.0,0.282511
0.0422299214023,0.000537655,5.13478002483,0.294286088358,6.9698549924,0.0108742812966,-0.269116,1.16544334706,19.4887386671,46,15.266,5.10572505182,5.29584904091,21.9018,5.4126921932,46,0.284368347333,2.85091178531,0.294251,1.0,0.284349
0.0458227069852,0.000484468,5.13483010943,0.29530851488,6.75487383423,0.0110558131194,-0.269751,4.40421284494,45.604503507,47,15.266,5.08574634857,5.2959552856,22.1633,5.42799344394,47,0.285307058003,4.51742793824,0.295301,1.0,0.28528
0.0428387672911,0.000441042,5.13450011456,0.293361276707,6.60862246818,0.010506497927,-0.267011,4.45091524993,29.3422920851,48,15.266,5.09606738811,5.29553243328,22.3013,5.42334513091,48,0.283754388278,3.13853352951,0.293365,1.0,0.283741
0.0433211562338,0.000642086,5.1353249664,0.291560419024,6.84167065163,0.0115328445919,-0.264674,4.69679057999,28.7058134982,49,15.266,5.06776270348,5.29649570566,22.5849,5.41778162765,49,0.281534068555,3.17276024308,0.291585,1.0,0.281531
0.0438544017385,0.00041872,5.13674869152,0.290875271703,6.56021850681,0.0100151640689,-0.26421,4.26759786951,18.7633107995,50,15.266,5.08444383717,5.2980337647,22.7538,5.40537152103,50,0.28089848084,2.19058595882,0.290802,1.0,0.280845
0.0431629957017,0.000405624,5.13312508691,0.291876682129,7.08794159253,0.0100054580656,-0.266035,1.92908798721,39.4321135217,51,15.266,5.06089623921,5.29410282501,22.8828,5.4018524621,51,0.281552075082,4.02250795777,0.291861,1.0,0.281565
0.0431377716559,0.000429408,5.13723966647,0.290401198334,6.74169178309,0.0102224270672,-0.264746,1.11354767128,17.8063138647,52,15.266,5.08944563646,5.29827017704,23.1279,5.40735222153,52,0.280266627746,2.54563135144,0.290367,1.0,0.280214
0.0403762886505,0.000413937,5.13459348452,0.290008216595,6.86238889689,0.00991030064654,-0.263604,4.35172337131,30.7663963976,53,15.266,5.09154730259,5.29564858367,23.3421,5.41526429359,53,0.279572854369,3.29795859225,0.289974,1.0,0.279554
0.0441358241996,0.000328136,5.13614859692,0.288458838727,7.15893176845,0.00957926078201,-0.261954,4.27266551855,19.5000344977,54,15.266,5.06604856842,5.29719421335,23.522,5.40970333096,54,0.277956594064,2.68206217212,0.28842,1.0,0.277941
0.0439229103592,0.000363583,5.13669866573,0.286981122126,6.78118362432,0.00999604988288,-0.260909,4.43762558884,22.9028696835,55,15.266,5.08668202486,5.29789681159,23.7059,5.40896231704,55,0.276676098068,3.12510868452,0.286912,1.0,0.276663
0.0452959501617,0.000516832,5.13665010342,0.290436647674,6.34739250572,0.0104929283522,-0.264457,2.20132082056,16.6210724407,56,15.266,5.07679203619,5.29769968314,23.8901,5.41739448872,56,0.2806332452,1.93073293254,0.290389,1.0,0.280614
0.0432476206067,0.000493468,5.13402020327,0.289287145778,6.80203332124,0.0101452926354,-0.26405,1.0857861629,32.0686234174,57,15.266,5.0895201114,5.29508763394,24.0651,5.41884965672,57,0.279381858171,3.76036549916,0.28928,1.0,0.279339
0.040148186843,0.000425608,5.13589526224,0.287512945619,6.86867786133,0.00972758671778,-0.263296,4.00216185694,19.4478570417,58,15.266,5.08391781195,5.29694998238,24.2683,5.40505762163,58,0.27813167139,2.96426200785,0.287496,1.0,0.278106
0.040755180889,0.000535429,5.13780618853,0.287401829293,6.97745262158,0.0109390406462,-0.263494,4.34654757439,32.9793406686,59,15.266,5.10156864934,5.29915497941,24.5105,5.39818765927,59,0.27860403463,3.57648500499,0.287339,1.0,0.278553
0.0446204358177,0.000417373,5.13287884821,0.286365508008,7.50764259574,0.0100360636012,-0.262375,4.37107266405,60.7245448069,60,15.266,5.06886655217,5.29382021343,24.6738,5.42511010891,60,0.27741806231,7.00608394018,0.286303,1.0,0.277402
0.0431772029284,0.000731963,5.13603926421,0.289255112115,7.21845702046,0.0108358326386,-0.265748,2.02761559306,28.0799318317,61,15.266,5.08163387504,5.29712730761,24.9305,5.41349822523,61,0.280325091724,3.43637758097,0.289124,1.0,0.280261
0.0447281479355,0.000644791,5.13384371887,0.288236245671,7.09959113474,0.0103423354753,-0.263911,4.58574974438,30.7331088522,62,15.266,5.08584633286,5.29473482043,25.1079,5.40818926064,62,0.279474945851,3.50581918415,0.288218,1.0,0.279466
0.0426342705764,0.000496822,5.13727858959,0.287257235758,7.16929364618,0.00962656705191,-0.262142,3.62305174768,18.1020274113,63,15.266,5.08649483257,5.29840066891,25.3251,5.41939488289,63,0.278240615541,3.27737103222,0.287275,1.0,0.278227
0.0455793554726,0.000402119,5.13502439654,0.285883879949,7.15865251835,0.00955222233919,-0.26253,2.69197801975,55.6136285659,64,15.266,5.07083047948,5.29612440441,25.5017,5.41571665727,64,0.277475364799,5.58844374028,0.285864,1.0,0.277472
0.0429713886583,0.000427875,5.13646340786,0.28651540515,7.19839783333,0.00965082464783,-0.263117,4.75340484046,31.6087759946,65,15.266,5.10618781056,5.29753572476,25.6505,5.41956794667,65,0.278214130498,3.79823607969,0.286548,1.0,0.278234
0.0423868184305,0.000491699,5.13704196435,0.287776534485,7.5586116051,0.00987095857005,-0.263601,4.46062196135,38.3700756664,66,15.266,5.09307161531,5.29824077555,25.8168,5.42528045574,66,0.279000093534,4.80678906161,0.287703,1.0,0.278949
0.0433870689441,0.000377673,5.13613300815,0.286521690119,7.18853928799,0.0091982113081,-0.264217,4.71794612262,24.1453537779,67,15.266,5.084592767,5.29730327486,25.9271,5.40432329582,67,0.27912988916,3.51779540488,0.286597,1.0,0.279131
0.0431375540789,0.000472385,5.13498676856,0.287950961907,6.66480113625,0.0104347565645,-0.264919,2.83453120761,21.2436583369,68,15.266,5.07412814926,5.29598517436,26.1604,5.4002912031,68,0.279938355601,2.89491795178,0.287963,1.0,0.279956
0.0451629408815,0.000535487,5.13484985938,0.290755838034,6.39477367407,0.010020138448,-0.266687,4.42171873833,21.9908884254,69,15.266,5.06715270207,5.29583313691,26.2896,5.41515360707,69,0.282388947561,2.41563169566,0.290688,1.0,0.282341
0.0444086868507,0.000365436,5.13616782394,0.286655307438,7.34050160324,0.0088081141001,-0.262836,3.91093747431,35.247507102,70,15.266,5.07385465743,5.29714401538,26.4067,5.39861331611,70,0.278166775603,4.61661701154,0.286642,1.0,0.278181
0.0428584576426,0.000440387,5.13771782082,0.288583157339,6.72391113588,0.00959375981382,-0.264323,1.10420005651,37.084920013,71,15.266,5.07790445788,5.298860764,26.5697,5.40742948678,71,0.27994479291,3.81360147053,0.288514,1.0,0.279919
0.042353769629,0.000525328,5.13766800001,0.290581106962,7.01164166666,0.00984125437887,-0.266309,4.57471417424,17.8799605443,72,15.266,5.09370905488,5.29894865828,26.7025,5.42095932904,72,0.281693943805,2.8801338574,0.290509,1.0,0.281677
0.0423421058539,0.000443882,5.13779285786,0.288985831929,7.50033160077,0.00908070617412,-0.266386,4.22607755027,27.8106255524,73,15.266,5.09049853462,5.2989399123,26.8223,5.41507948388,73,0.281021369959,3.92901876055,0.288934,1.0,0.281019
0.0421361393407,0.000378649,5.1372263941,0.289309702019,6.88804251646,0.00898036895071,-0.266676,4.73371870838,19.8277775855,74,15.266,5.07480737848,5.29833742377,26.9398,5.41827583488,74,0.281719147868,2.49117133174,0.289285,1.0,0.2817
0.0419549556705,0.000505674,5.13762036714,0.286214967596,7.22704652616,0.00961966191608,-0.264132,3.40552658131,36.4620964708,75,15.266,5.08431085223,5.29871038767,27.0952,5.41048283053,75,0.279384038708,4.25035778698,0.286139,1.0,0.279353
0.0416053949599,0.000601491,5.13605231907,0.287646589894,6.75174010936,0.00994053039404,-0.264531,3.70538363615,28.6625370558,76,15.266,5.0708834069,5.29720754907,27.2303,5.41098848431,76,0.280511841539,2.98942416499,0.287623,1.0,0.28048
0.0433951802476,0.000812691,5.13653465178,0.284426953261,7.05818790363,0.00995608695808,-0.262889,4.62893420007,30.1542237696,77,15.266,5.11372914946,5.29770455974,27.402,5.40836641337,77,0.277753055716,3.76596484148,0.284418,1.0,0.277717
0.0438753180682,0.000667997,5.13581645931,0.289096255295,7.20125188553,0.00976512457885,-0.266604,3.48280446753,30.5279327906,78,15.266,5.07067327661,5.29691437823,27.5,5.41452781784,78,0.282464362364,4.2093902562,0.289084,1.0,0.282417
0.0438094361634,0.000536666,5.13518233929,0.287026408469,7.24403734704,0.00917681408791,-0.264672,1.98531292913,31.4077863152,79,15.266,5.07217913305,5.29634859542,27.6318,5.41337215622,79,0.280372142763,4.076625718,0.286935,1.0,0.280303
0.0421357537355,0.000381413,5.13448884808,0.286985283442,7.39555997713,0.00898988289304,-0.265525,4.71440843323,26.6676483606,80,15.266,5.10685541739,5.29539967288,27.7479,5.40522570851,80,0.280634452201,3.9547989009,0.286955,1.0,0.280588
0.0446280156313,0.000393065,5.13528005055,0.28500383056,6.8491461635,0.00897035294802,-0.263518,3.62243999117,29.9088538055,81,15.266,5.09357740909,5.29627842467,27.8494,5.41336502162,81,0.278604687276,3.49932229496,0.284961,1.0,0.278541
0.0444091769395,0.00062325,5.13522845006,0.286488603256,6.94236405739,0.010211594429,-0.264034,1.98241846007,21.5012836783,82,15.266,5.09774459745,5.2963186436,27.9814,5.41573012895,82,0.279595480581,3.3386459996,0.28646,1.0,0.279533
0.0416787601355,0.00051363,5.13639556269,0.285135504413,6.76119240786,0.00942003835493,-0.262769,3.3173596274,19.3281976738,83,15.266,5.09256602209,5.2975077192,28.1022,5.4073479964,83,0.278205520185,2.72336398261,0.285056,1.0,0.27815
0.0443114149574,0.000506662,5.13397505658,0.286387558303,6.77603715799,0.0094175944393,-0.264335,4.54086981127,20.2042559633,84,15.266,5.07645897452,5.29500124851,28.2634,5.41909494986,84,0.279519951482,2.67613475468,0.286383,1.0,0.279526
0.0453404811979,0.000451475,5.13502660683,0.286896111234,7.17367347175,0.00879479881942,-0.264075,4.78911699,24.264948307,85,15.266,5.08495591085,5.29612474398,28.3329,5.41817399918,85,0.279758893205,3.16238552581,0.286893,1.0,0.279731
0.0457385917447,0.000651338,5.13417096627,0.28915790784,6.79134923821,0.0101870055501,-0.265744,4.74318771081,18.1323756229,86,15.266,5.06235879096,5.29518710793,28.4687,5.40934352303,86,0.281759229452,2.5571847458,0.289182,1.0,0.281709
0.0423137986224,0.000374024,5.13330302447,0.286012860062,6.69798397908,0.00857737040268,-0.262935,2.77049738463,28.1362435027,87,15.266,5.08874678016,5.29425527419,28.5382,5.41710769748,87,0.278651977381,3.13587046033,0.286004,1.0,0.278626
0.0433691731823,0.000353676,5.13509694654,0.285253788806,6.75092525506,0.00840740759031,-0.262609,4.25562089013,17.3930199267,88,15.266,5.09184032025,5.2960317562,28.5601,5.40782260859,88,0.277857443782,2.3955419316,0.285228,1.0,0.277824
0.0430165452396,0.000353189,5.13640838497,0.2821089477,7.21527750861,0.00839614948831,-0.259032,4.41300006072,21.5565712537,89,15.266,5.08738533288,5.29764900067,28.6468,5.40697201779,89,0.274208336842,3.59534987927,0.282108,1.0,0.274182
0.043069627494,0.000280064,5.13779383496,0.283599307751,6.77046864841,0.00807681501539,-0.260482,4.27510310951,25.6372235472,90,15.266,5.08247109874,5.29911584214,28.6989,5.40886122321,90,0.27581598446,3.05342103883,0.283603,1.0,0.27582
0.0431114193364,0.000337618,5.13528100701,0.281300194923,7.54202746827,0.00853035988782,-0.258651,4.41463645406,37.8854237706,91,15.266,5.0881422042,5.29639239026,28.7854,5.41087060755,91,0.273985061477,4.04617952386,0.281307,1.0,0.273957
0.0425648225229,0.000474932,5.13597843932,0.285564966849,6.53977997354,0.0088542866494,-0.261903,2.77805385045,20.2319630888,92,15.266,5.07781336177,5.29724162067,28.9275,5.4091502926,92,0.277633712239,2.25925908623,0.285527,1.0,0.277597
0.0439907644901,0.00029015,5.13294378483,0.281714399691,7.12006610394,0.00843514088626,-0.259148,4.16307668153,36.7337791185,93,15.266,5.08806325438,5.29385059899,29.0014,5.40433821126,93,0.274721750417,4.5683537579,0.281728,1.0,0.27472
0.0423396932629,0.000335185,5.13498675671,0.281273343913,6.84461822123,0.0085323040941,-0.257914,4.40050786658,37.5043741848,94,15.266,5.11370841728,5.29606557389,29.0757,5.41470288807,94,0.272898245101,3.91114362812,0.281301,1.0,0.272905
0.0417950481699,0.000367041,5.13785638043,0.28351859053,7.21994053751,0.00829747859799,-0.260984,1.13584457714,24.842572086,95,15.266,5.11455685667,5.29910481593,29.2062,5.40501701005,95,0.276325111992,3.81721801344,0.283552,1.0,0.276292
0.0428510152548,0.000342297,5.13505705836,0.282823900699,7.19367081638,0.00837727494609,-0.260685,4.34809973868,35.0657212048,96,15.266,5.09066540853,5.29614530038,29.3543,5.4107469452,96,0.275838429052,4.07693854076,0.282829,1.0,0.275847
0.0438014761431,0.000384619,5.13387217243,0.282051254533,6.84334827759,0.0085324831084,-0.259486,2.87907097418,18.6077547757,97,15.266,5.08827071878,5.29491843552,29.4843,5.41944450257,97,0.274941390091,2.62481381296,0.282095,1.0,0.274925
0.043129584991,0.000362401,5.1383907443,0.28184590589,6.70519555661,0.00815903902834,-0.259464,3.70188025482,18.1790528197,98,15.266,5.09742899883,5.29958904612,29.5814,5.41738780204,98,0.274523828365,2.39019096228,0.281888,1.0,0.274524
0.0457092692054,0.000387784,5.13226925131,0.281310014666,6.87576060938,0.00842908917571,-0.260121,2.99770254302,59.2032999566,99,15.266,5.06809788891,5.29318130047,29.6589,5.4154923514,99,0.275160177238,5.88418720426,0.28135,1.0,0.275152
0.0431540895246,0.000243062,5.13706293218,0.280757535427,6.74805783475,0.00761089679907,-0.259374,4.36385472784,24.4647501471,100,15.266,5.09578820339,5.298223033,29.7626,5.40909730345,100,0.274371270755,2.81711480236,0.280767,1.0,0.274358
0.0428653798992,0.000375334,5.13629152199,0.28141768321,6.96055226853,0.00850302686611,-0.259445,4.75530171127,19.5091049223,101,15.266,5.0813170795,5.2974694367,29.854,5.41582884507,101,0.274909850442,2.66757424216,0.281392,1.0,0.274855
0.0443103539135,0.000521216,5.13497706577,0.280987573907,6.90845118335,0.00833796785645,-0.259291,4.50397103297,19.3422911206,102,15.266,5.09581809977,5.29595159141,29.9523,5.42521308692,102,0.274661818393,2.6133737198,0.280974,1.0,0.274612
0.0426247946182,0.000252355,5.13414548494,0.280209367331,6.56435726454,0.00756842373117,-0.258496,3.50967182925,12.8612696572,103,15.266,5.08279685157,5.29514016589,30.0078,5.42003794544,103,0.274607875104,1.87094908925,0.280241,1.0,0.274594
0.0412780071649,0.000331669,5.13563120783,0.278760376926,6.84995027193,0.00818192211776,-0.257396,4.0205324438,44.9475860788,104,15.266,5.10554791534,5.29667098055,30.0933,5.41098233546,104,0.272953775366,4.35180088573,0.27879,1.0,0.272945
0.0408832316854,0.000383589,5.13564600839,0.279523145427,6.25606886237,0.00849590720552,-0.257315,4.38127335018,13.9022729663,105,15.266,5.07490815673,5.2966849447,30.2284,5.41480186051,105,0.27335712892,1.83570821021,0.279555,1.0,0.273316
0.0430598916679,0.000390391,5.13529092828,0.278315973514,7.17013642194,0.00822793463452,-0.256049,4.6414125882,46.8883649392,106,15.266,5.08539167938,5.29635673837,30.3688,5.42463069631,106,0.271934909439,4.93025227632,0.278314,1.0,0.271892
0.0441167844928,0.000325713,5.13558553429,0.277406993789,6.97015998655,0.00804003443563,-0.255698,2.72028954434,25.7955272552,107,15.266,5.09648377697,5.29670108123,30.4018,5.40575868185,107,0.27148108388,3.51316169866,0.277431,1.0,0.27145
0.0418302506622,0.000619421,5.13520059469,0.277517085543,6.40035267302,0.00890666069369,-0.256544,4.31330307266,11.0384699046,108,15.266,5.08880048538,5.29618000584,30.5638,5.40798415855,108,0.271864160558,1.45754344435,0.277529,1.0,0.271828
0.0388945873463,0.000461295,5.13623446202,0.276629337574,7.18285531251,0.00847226958104,-0.255351,4.01074120999,44.9055805471,109,15.266,5.10407198929,5.29729831228,30.6721,5.39289958749,109,0.270693719246,5.32297878401,0.276605,1.0,0.270625
0.0414744061405,0.00037987,5.13591012295,0.278171194153,6.66199715413,0.00834758225004,-0.25655,3.98982451153,28.1100476513,110,15.266,5.08543975551,5.29697231862,30.7559,5.41641034335,110,0.272485279196,3.09314482781,0.27821,1.0,0.272462
0.042163883934,0.000475472,5.13665465244,0.274905541478,6.46095466459,0.00810965274516,-0.254022,3.78614393692,21.2954833918,111,15.266,5.08940066356,5.29780432313,30.86,5.40337008489,111,0.269690785257,2.36637365485,0.274934,1.0,0.269677
0.0444573162259,0.000401793,5.13351952056,0.276226110623,6.80234412659,0.00815375845404,-0.254013,4.06550826567,19.4921379932,112,15.266,5.07886921731,5.29439796936,30.9144,5.418192234,112,0.270550042126,3.0714036538,0.276199,1.0,0.270475
0.0425795118972,0.000481629,5.13753935833,0.273778775168,6.94331609448,0.00842395315438,-0.252598,4.1335719251,20.3843778278,113,15.266,5.08969633,5.29864281594,30.9792,5.40948780059,113,0.268260077517,2.75549302761,0.273832,1.0,0.268288
0.0425091512303,0.000466769,5.13700140088,0.275248420236,8.70015487756,0.00790512141379,-0.254612,4.56643795809,46.4651291823,114,15.266,5.09923259477,5.29808607985,31.0429,5.4143510463,114,0.270085472898,7.00291147784,0.275211,1.0,0.270014
0.0419559156615,0.000363461,5.13748304003,0.276151640007,7.5346938928,0.00778187069658,-0.254866,4.85254086989,33.4748561406,115,15.266,5.07524761243,5.29860101973,31.0999,5.42477809256,115,0.270458639185,4.56368798803,0.276181,1.0,0.270454
0.0432051912778,0.000472961,5.13563769533,0.273740185515,7.19645559453,0.00833470753078,-0.253051,3.45240296373,48.4480584594,116,15.266,5.10097266529,5.29665557002,31.1684,5.42861815243,116,0.268415520566,4.9291017296,0.273773,1.0,0.268391
0.0412686383178,0.000302817,5.1358493145,0.275052788218,6.32799879644,0.00766751558862,-0.253818,4.49174136584,16.4131897125,117,15.266,5.07091029799,5.2969097373,31.2279,5.40483324135,117,0.269992454331,2.14691423631,0.275076,1.0,0.269964
