AverageY,MaxReturn,MaxEsReturn,Epoch,AverageDiscountedReturn,AverageAbsQYDiff,MinEsReturn,Iteration,QFunRegParamNorm,AverageReturn,AverageAbsQ,AveragePolicySurr,StdEsReturn,AverageAction,PolicyRegParamNorm,AverageQ,AverageAbsY,MinReturn,AverageQLoss,StdReturn,AverageEsReturn
47.4416289942,1100.64030558,766.840252119,79,86.1103955723,0.918571008955,766.840252119,79,39.4233,995.886932875,47.4374,-48.4848,0.0,0.844365,36.929,47.4374,47.4419248794,914.002090328,3.18154,46.0191018866,766.840252119
48.3812131929,1252.13878012,831.713126708,80,83.6711014447,0.936751414816,831.713126708,80,39.6227,1006.49038338,48.3742,-49.3981,0.0,0.835456,37.1702,48.3742,48.38156411,-197.657768506,3.48982,405.989658853,831.713126708
49.2688224444,1235.58411812,887.318594253,81,90.8576926067,0.944284034439,887.318594253,81,39.8477,1154.33441872,49.2624,-50.3187,0.0,0.848408,37.3745,49.2622,49.2691860418,1053.41082957,3.80893,49.1745491633,887.318594253
50.17075736,1222.29105351,829.902207433,82,96.9480481304,0.965886533493,829.902207433,82,40.0799,1024.79949488,50.1642,-51.2211,0.0,0.835181,37.561,50.1642,50.1712803379,176.589075326,3.65749,292.281618294,829.902207433
51.1793718051,1207.6327067,679.345591513,83,84.9490299,0.95430320015,679.345591513,83,40.2876,1105.17944976,51.1734,-52.2409,0.0,0.852674,37.7663,51.1734,51.1796888358,1046.37663291,3.60282,41.5670192232,679.345591513
52.102474592,1125.19751363,761.766448888,84,68.4864851919,0.957259844572,761.766448888,84,40.4754,759.817632342,52.0962,-53.1393,0.0,0.849032,37.9806,52.0962,52.1028846484,-318.026226879,3.72186,479.45091312,761.766448888
52.91017818,1086.95178949,756.634765966,85,88.7686321539,0.996418550119,756.634765966,85,40.675,1047.2155137,52.9027,-53.9486,0.0,0.843082,38.1988,52.9027,52.9105155642,986.226492579,4.59497,29.5651593205,756.634765966
53.8597508698,1214.98665237,709.058263945,86,99.4947102643,0.981343733003,709.058263945,86,40.8917,1122.66962151,53.8535,-54.9016,0.0,0.844125,38.3793,53.8535,53.8601786502,1050.47243722,4.41729,46.028625877,709.058263945
54.740407585,1069.75110158,703.321511032,87,95.369586745,0.964801938279,703.321511032,87,41.0649,996.615381202,54.7331,-55.7604,0.0,0.838042,38.576,54.7331,54.7408200583,727.140546763,4.17312,92.8454341953,703.321511032
55.6380350161,1101.53794556,751.282197872,88,91.9774171739,1.02095784909,751.282197872,88,41.3087,1018.82211885,55.6308,-56.6895,0.0,0.845205,38.769,55.6308,55.6387271112,972.791583983,5.41982,37.2485763537,751.282197872
56.5836218069,1269.39203282,858.206192829,89,112.148739746,0.988233453721,858.206192829,89,41.4729,1205.47470078,56.578,-57.6639,0.0,0.877542,38.9847,56.578,56.58404495,1143.43941423,4.41048,43.881233042,858.206192829
57.4280630773,1069.25819248,865.669633068,90,84.2072587122,0.987172507123,865.669633068,90,41.6643,1020.01085118,57.4208,-58.4702,0.0,0.850768,39.1895,57.4208,57.4283778433,944.622754105,4.40845,40.6418262629,865.669633068
58.3666842058,1112.71576008,769.454281237,91,88.7421159726,0.998777786826,769.454281237,91,41.8492,1036.67967944,58.3605,-59.4281,0.0,0.853634,39.3631,58.3605,58.3669911927,976.931490589,4.63557,35.6743493544,769.454281237
59.2352612936,1162.07375198,744.804640237,92,93.6728921197,1.01259454304,744.804640237,92,42.0905,1098.47069515,59.228,-60.2759,0.0,0.868656,39.565,59.228,59.2357092785,1024.98383054,5.23851,45.7303147818,744.804640237
60.0297360562,1096.58972767,738.458489196,93,92.1348794369,1.02698322877,738.458489196,93,42.3266,1043.00144563,60.0239,-61.0692,0.0,0.862613,39.7192,60.0239,60.0302663512,982.230944307,5.24365,34.3930911698,738.458489196
60.9412471818,1141.95823568,740.988987094,94,94.9399430649,1.03536399535,740.988987094,94,42.5394,1057.50200578,60.9325,-62.0117,0.0,0.86426,39.9515,60.9325,60.9416983246,945.466722755,5.46955,52.889916602,740.988987094
61.7821120515,1114.97567912,798.191065553,95,84.3273652192,1.01662800142,798.191065553,95,42.7111,1018.0446932,61.7757,-62.8651,0.0,0.855515,40.1655,61.7757,61.7825272624,867.174634331,5.39528,64.8862004975,798.191065553
62.6425498806,1173.30587674,770.325138902,96,89.8817046799,1.03573507079,770.325138902,96,42.9098,1071.06420091,62.6376,-63.7313,0.0,0.868241,40.3646,62.6376,62.643000528,951.933665422,5.56183,69.7341626179,770.325138902
63.5542686816,1177.08146445,704.769514639,97,97.1914802139,1.01050653211,704.769514639,97,43.0638,1112.7268593,63.5468,-64.5919,0.0,0.854254,40.558,63.5468,63.5546817398,990.303237734,5.02164,52.4209033173,704.769514639
64.4226419702,1235.33543795,925.802083954,98,101.422457109,1.03048805849,925.802083954,98,43.2223,1046.15608011,64.4165,-65.4643,0.0,0.866472,40.7254,64.4165,64.4228569376,499.975220343,5.48364,202.455314381,925.802083954
65.1781874801,1226.40290407,817.271739466,99,83.6117129601,1.04458109205,817.271739466,99,43.5037,879.638155562,65.1722,-66.2253,0.0,0.895337,40.911,65.1722,65.1785447953,-123.004269622,6.11791,482.580506459,817.271739466
66.0070436002,1274.58748427,853.503258228,100,94.8737056298,1.04620524184,853.503258228,100,43.6773,898.991465878,65.9988,-67.0632,0.0,0.871258,41.1283,65.9988,66.0074181994,50.9349814518,6.14066,373.136889605,853.503258228
