MinForwardProgress,MaxForwardProgress,StdEsReturn,AveragePolicyStd,StdForwardProgress,AverageAbsQ,AverageForwardProgress,MinEsReturn,AverageAction,AverageReturn,MaxReturn,AverageY,PolicyRegParamNorm,MaxEsReturn,QFunRegParamNorm,AverageAbsY,AveragePolicySurr,StdReturn,Epoch,AverageDiscountedReturn,AverageQLoss,MinReturn,AverageAbsQYDiff,AverageEsReturn,AverageQ
-0.630363747108,0.452087450539,1.07923988162,1e-06,0.242962997534,7.50716e+06,-0.194279922084,-4.39835171344,93941179.6659,-2.12116850536,63.6810041686,31410078.1726,9385.94,3.27007163769,388.311,31410078.1756,-7.2018e+07,24.1487470938,19,-0.0755119992618,2.24136e+15,-45.3555668949,31272955.9544,-0.000293002075202,7.50716e+06
-0.606516096674,0.36379808206,1.19738598748,1e-06,0.222383091485,9.9413e+06,-0.135665544433,-3.12265841231,95175952.2298,4.48177437093,56.3861114167,46081084.1416,9843.8,3.98241508213,424.833,46081084.1446,-8.78555e+07,22.7181013669,20,3.64628224298,4.91699e+15,-43.2994689968,45748984.5917,0.471526129717,9.9413e+06
-0.69143717769,0.258293112135,1.19419708913,1e-06,0.234027888955,1.27442e+07,-0.10853829214,-1.9512531502,91389179.1685,7.35643716694,44.1435363204,64170835.9735,10282.2,4.27857731037,459.789,64170835.9763,-1.16533e+08,23.5648857654,21,5.38042451563,9.60026e+15,-51.5760242909,63504584.1185,0.550673596113,1.27442e+07
-0.655282231559,0.187452612006,1.25456867184,1e-06,0.230717980847,1.59791e+07,-0.223943865469,-4.31661482702,145362314.229,-4.30870172324,36.6387882689,82685355.2999,10794.0,4.82467933727,493.153,82685355.3029,-1.53288e+08,23.2691247551,22,-1.55561385988,1.65412e+16,-47.918155529,82219772.4498,0.376203258766,1.59791e+07
-0.641198261375,0.457997492925,1.12714260756,1e-06,0.230123457427,1.96025e+07,-0.2274731143,-4.14654129909,156961112.735,-4.88249048117,65.9540789413,109213369.435,11243.1,2.28104535781,525.116,109213369.438,-2.15086e+08,23.1685969881,23,-1.45722784185,2.86841e+16,-47.8608477919,108591362.257,-0.185587651529,1.96025e+07
-0.670207194212,0.388975998,1.19330605064,1e-06,0.254702282258,2.33441e+07,-0.180678890063,-5.87112679091,174068141.178,-0.193103534675,58.0656440505,137838021.825,11830.2,3.24762100385,555.03,137838021.828,-2.48003e+08,25.9327633116,24,0.715762054981,4.51899e+16,-51.1971861179,136749333.223,-0.256299818203,2.33441e+07
-0.638065819993,0.38684716597,1.14755647586,1e-06,0.235866796316,2.75075e+07,-0.124622371503,-2.486638007,152220313.246,5.21544213079,59.6568649563,169110640.927,12264.7,5.29468921423,586.921,169110640.93,-2.75395e+08,23.8040650976,25,3.88956407415,6.87387e+16,-46.6731078548,168493226.203,0.415964483181,2.75075e+07
-0.661290659002,0.344777636535,1.12679482854,1e-06,0.241409866123,3.22937e+07,-0.181930086909,-4.56934714587,200680862.515,-0.285110141094,53.5053739741,206096143.442,12721.8,3.86666348198,617.582,206096143.445,-3.17675e+08,24.654072785,26,0.648562303795,1.0163e+17,-48.4853517852,204800046.043,0.0960362731766,3.22937e+07
-0.635115959159,0.312063472481,1.16119905374,1e-06,0.233123942793,3.74756e+07,-0.183335419703,-3.32073889045,167401161.464,-0.331857910503,51.2220796998,241841645.257,13198.2,3.92517782148,647.283,241841645.26,-3.5098e+08,23.3848234006,27,1.32750539572,1.41891e+17,-46.8828680416,241569102.299,-0.127243452332,3.74756e+07
-0.671238860602,0.292787305307,1.2772158585,1e-06,0.220629159891,4.27178e+07,-0.171846415148,-7.08367747986,201207585.787,0.695928522478,49.2782343925,278367326.488,13663.6,2.64020587605,676.393,278367326.491,-3.80453e+08,22.5470928306,28,1.79810523116,1.92275e+17,-49.2572698495,278987377.168,0.0180880372856,4.27178e+07
-0.421782397284,0.54041883538,1.55341884871,1e-06,0.219972530276,4.81552e+07,0.0364377993561,-5.11830111532,57710051.5505,22.7294409299,75.0165393342,308851656.184,13860.0,7.70677333355,702.405,308851656.187,-3.72693e+08,22.7752408926,29,14.9485561437,2.46574e+17,-24.9725068382,310495343.465,0.637144955508,4.81552e+07
-0.553756304293,0.441941655961,1.50257715223,1e-06,0.206886166185,5.3565e+07,-0.0144825175468,-2.54317028941,125964218.712,17.1892827963,64.3273618148,339786372.16,13965.6,6.32824120791,728.548,339786372.162,-3.74545e+08,21.4807675298,30,12.8997446041,2.93799e+17,-38.2504738941,338912836.525,0.628827470967,5.3565e+07
-0.532808097434,0.453344653819,1.31272813948,1e-06,0.212870010277,5.86611e+07,-0.00308098610991,-3.85482137051,101360961.982,17.9440394243,63.4928984622,355563494.79,14167.2,7.09535027297,752.877,355563494.792,-3.80511e+08,21.7454456541,31,12.3640962365,3.24899e+17,-38.0155710398,354232602.286,0.462978097876,5.86611e+07
-0.516446754084,0.634917565909,1.04912463083,1e-06,0.235396978373,6.38204e+07,0.0147340671629,-3.19897248575,151379028.56,20.0962965296,84.4615245546,372314106.682,14371.0,4.19923431467,777.544,372314106.684,-4.16874e+08,24.1932554893,32,14.2087061038,3.60963e+17,-33.9250843334,369369325.769,0.265232033629,6.38204e+07
-0.567925534621,0.528630504899,1.29426335495,1e-06,0.231909819836,6.94892e+07,-0.0518326763027,-4.1902023998,169655133.117,13.3031891369,72.1694542925,398371109.477,14640.9,5.29309689322,801.792,398371109.479,-4.94545e+08,23.9942912443,33,9.81557159314,4.17948e+17,-39.7286832236,395295905.179,0.351325591687,6.94892e+07
-0.591221972025,0.500795529225,1.14651735171,1e-06,0.21852444541,7.58531e+07,-0.0677271821573,-3.43536511326,250811358.311,10.9316483829,71.0873865304,437852401.285,15095.8,3.80217983673,825.395,437852401.288,-5.36857e+08,22.5058405891,34,8.33608707465,5.10854e+17,-41.6796091303,435519662.654,0.312700852812,7.58531e+07
-0.590572818655,0.377899223154,1.30491475817,1e-06,0.205468053944,8.33057e+07,-0.0986271270503,-3.8569492686,264116903.13,8.52830308161,57.0044931947,488990222.527,15510.9,4.91031639002,850.534,488990222.53,-6.42527e+08,21.1717170964,35,7.25077992875,6.37336e+17,-41.5658179389,487036924.349,0.289670399532,8.33057e+07
-0.663276677045,0.363746775259,1.34144599677,1e-06,0.251310833455,9.1037e+07,-0.0254164687095,-3.84658163595,267814567.031,16.1609211951,56.998290732,544061455.539,15817.3,5.77668418684,875.669,544061455.541,-6.91907e+08,25.9746093492,36,11.470598773,7.90251e+17,-49.0926195955,542115857.058,0.367802427103,9.1037e+07
-0.593447746477,0.369685597352,1.20148087908,1e-06,0.219642510891,9.91061e+07,-0.0528561990307,-4.17466592325,259615117.941,13.188261759,56.2477362006,613411707.194,16191.6,3.25566618508,902.486,613411707.197,-7.3827e+08,22.4756740129,37,9.89076590651,9.94989e+17,-43.8869631754,610573432.29,0.233921675963,9.91061e+07
-0.635843072041,0.384709127768,1.1986367783,1e-06,0.235010060021,1.07834e+08,-0.0549962714439,-3.55766013161,273493422.16,13.2100938566,58.8284420182,654536898.379,16550.1,3.28292043748,927.389,654536898.381,-7.89684e+08,24.1683461979,38,9.94409102793,1.16314e+18,-47.0214957243,651575762.61,0.232958309785,1.07834e+08
-0.636057919475,0.568922249625,1.22749133642,1e-06,0.253011438392,1.18575e+08,-0.0118697694876,-4.16514330352,252298051.433,17.6551908513,75.9490451641,715079880.504,16846.4,3.76235744068,951.619,715079880.507,-8.31035e+08,25.9430767459,39,12.2938598963,1.38465e+18,-47.4092800367,712759071.387,0.407142260219,1.18575e+08
-0.517833238207,0.397965889463,1.32063821251,1e-06,0.200879477734,1.27893e+08,-0.0813691481623,-3.75105909816,193617745.309,10.0304869212,59.1196456429,770581545.101,17103.6,6.1043395782,975.212,770581545.104,-8.88537e+08,20.722157109,40,8.15395416734,1.61187e+18,-34.8281972244,768619392.27,0.0884100561694,1.27893e+08
-0.633431837706,0.533800355843,0.975060378024,1e-06,0.215632297767,1.36913e+08,-0.0756205739599,-3.39624613417,216865311.223,10.68619682,73.5467310437,819366430.288,17323.0,2.55879611854,999.246,819366430.29,-9.6908e+08,22.082655462,41,8.62098008078,1.84853e+18,-45.580289305,818238664.251,-0.110307699538,1.36913e+08
-0.675710354732,0.322775810777,1.24128290404,1e-06,0.225495417443,1.46777e+08,-0.10557473252,-6.73765501386,245539409.313,7.40286317397,52.8262767847,891393008.398,17562.3,2.93145715351,1024.73,891393008.401,-1.02222e+09,23.1781213122,42,6.70018669548,2.1593e+18,-49.8739291783,888786702.767,-0.202948429935,1.46777e+08
-0.571646049626,0.382213620563,1.12207607642,1e-06,0.20837742555,1.56664e+08,-0.0831663857081,-5.71798709359,249760250.572,10.0667526658,59.3774767327,950635033.946,17924.2,2.80046770512,1047.85,950635033.949,-1.08394e+09,21.4657245197,43,7.94518750314,2.44227e+18,-39.7502586603,947339501.429,-0.100126801619,1.56664e+08
-0.539205775219,0.416866352285,1.10256353351,1e-06,0.208085701728,1.66635e+08,-0.059530648527,-3.22918993333,219649352.13,12.3050529305,61.6777920349,1003005600.33,18213.5,3.42498779915,1072.07,1003005600.33,-1.13913e+09,21.0867201496,44,9.31177969361,2.72447e+18,-36.4565757273,1000077354.29,-0.0439480050012,1.66635e+08
-0.557872670827,0.325292123868,1.09573993337,1e-06,0.181751766369,1.78314e+08,-0.140338934694,-4.06292149668,298834281.303,4.18483134026,53.2688264607,1060651488.26,18458.7,3.14478063623,1094.15,1060651488.26,-1.1945e+09,18.6098194339,45,5.11772145462,3.05931e+18,-37.8961266498,1057288760.66,-0.177898066678,1.78314e+08
-0.628323613075,0.338363884776,1.34477930762,1e-06,0.206954470587,1.89171e+08,-0.0912645525032,-5.57414477431,342452749.316,9.10472530934,54.5489293471,1101914813.26,18698.4,4.16973716252,1117.42,1101914813.26,-1.28317e+09,21.3532440549,46,7.23929104978,3.3744e+18,-45.8783638675,1100721919.0,-0.152533990369,1.89171e+08
-0.616371005278,0.357500160987,1.37331102172,1e-06,0.207867942056,2.02022e+08,-0.0908847267685,-5.50576727001,322860897.16,9.50148649906,54.7852885407,1186897466.41,18990.8,3.38271664386,1140.27,1186897466.41,-1.36216e+09,21.4504330278,47,7.9965074325,3.81719e+18,-45.6360888209,1179737235.75,-0.255338790163,2.02022e+08
-0.540374001349,0.484290754951,1.30461693985,1e-06,0.223918124294,2.15358e+08,-0.0926295379477,-5.04536317353,370914075.05,9.0809269609,69.1946857797,1229316859.31,19304.8,3.08995923865,1162.43,1229316859.31,-1.45948e+09,22.7913530044,48,8.36365065971,4.18943e+18,-36.5007823499,1231553303.86,-0.459065921439,2.15358e+08
-0.53950014036,0.393665361451,1.42403966561,1e-06,0.233994815455,2.27641e+08,-0.0866270113778,-7.21882413329,374481206.316,9.89145679856,59.6585325694,1355298769.99,19598.9,3.34987491205,1185.59,1355298770.0,-1.5188e+09,23.7191248574,49,8.1554699137,4.96093e+18,-36.1073367361,1349375647.87,-0.1245254038,2.27641e+08
-0.67336810519,0.533949829243,1.38780657149,1e-06,0.241369595271,2.42946e+08,-0.130457031119,-4.33535941949,403318802.811,5.44149083773,70.0768909953,1465512234.9,19903.8,3.43060596636,1208.89,1465512234.9,-1.67581e+09,24.7076979906,50,5.52497515771,5.70348e+18,-50.5746177974,1459297145.92,-0.0325695053305,2.42946e+08
-0.653440956715,0.4155976596,1.43607165898,1e-06,0.246726148424,2.58079e+08,-0.126062377687,-4.62333460092,446383201.441,5.92357133462,61.3250809237,1527648863.19,20252.9,4.51095885845,1231.48,1527648863.19,-1.77977e+09,25.3080828095,51,6.1640689966,6.25953e+18,-47.7946825306,1520247667.53,-0.0278670394608,2.58079e+08
-0.661319796146,0.356152219174,1.46265611707,1e-06,0.225175137647,2.73864e+08,-0.140077267048,-4.63249404693,470177221.027,4.45350961529,55.7308366225,1619875366.76,20639.4,5.38992251593,1255.13,1619875366.77,-1.93123e+09,23.2842381326,52,4.81300361518,6.99194e+18,-48.5749560915,1612003518.11,-0.195266100122,2.73864e+08
-0.631551953504,0.357177650503,1.6161558302,1e-06,0.236942127268,2.91695e+08,-0.153435233098,-6.08695137898,484597473.11,2.99620593878,53.6555728528,1746751866.08,20941.2,4.02043636874,1280.52,1746751866.08,-2.03347e+09,24.3233528137,53,4.09706291584,8.08977e+18,-47.3265535543,1735945371.72,-0.201919762356,2.91695e+08
-0.668913685162,0.507604622724,1.43138906215,1e-06,0.229915219455,3.11376e+08,-0.144332139443,-4.91226348765,524861979.601,4.11295963364,71.0208120299,1857626551.22,21300.2,3.19140890534,1303.93,1857626551.23,-2.16419e+09,23.6799792628,54,4.84669406476,9.05645e+18,-50.8419777966,1843958685.06,-0.33500169306,3.11376e+08
-0.66090060809,0.261170064402,1.67229391457,1e-06,0.20555563831,3.30128e+08,-0.191654990884,-5.50175369034,531265596.149,-0.834275665968,46.4262347288,1991910772.06,21680.9,3.54632001971,1327.23,1991910772.06,-2.28118e+09,21.3481908182,55,1.92551972013,1.02957e+19,-48.5895845472,1971863209.16,-0.602295186432,3.30128e+08
-0.634956153651,0.391278127981,1.61143420754,1e-06,0.212544422326,3.46327e+08,-0.14810956708,-6.00560984824,547725993.937,3.80165077339,60.2492843299,2122986658.13,21974.2,4.07655512546,1351.08,2122986658.13,-2.42903e+09,22.0518705219,56,4.42679144054,1.16242e+19,-45.7413065678,2099334672.89,-0.236125196802,3.46327e+08
-0.573768432749,0.293926030602,1.42122909774,1e-06,0.184556172008,3.70531e+08,-0.111267238517,-4.58963261231,593367352.858,7.41188838198,49.6003393954,2196339534.32,22352.1,3.39923079789,1374.02,2196339534.33,-2.61064e+09,19.0246758898,57,6.55582532572,1.25969e+19,-39.5913719081,2169819069.34,-0.144081253522,3.70531e+08
-0.588622356008,0.382657243406,1.63222209946,1e-06,0.202233902695,3.9125e+08,-0.197411441979,-7.63367660736,617852425.206,-1.45379413618,55.5172738768,2350521994.24,22710.7,3.02442505846,1397.96,2350521994.25,-2.70065e+09,20.7104645677,58,1.89202727733,1.42416e+19,-41.8741241071,2316278165.67,-0.24172783838,3.9125e+08
-0.662399916103,0.458337837739,1.45293148347,1e-06,0.240674771966,4.13024e+08,-0.176055374454,-4.2924804527,632478499.388,0.734795258163,64.0149034872,2526036243.74,23042.1,3.5717804087,1422.95,2526036243.74,-2.85907e+09,24.6438058934,59,2.74809274956,1.62452e+19,-48.8548371972,2485775378.2,-0.412190612149,4.13024e+08
-0.550122312164,0.251099115373,1.67225271629,1e-06,0.204855844119,4.33944e+08,-0.154472520046,-5.78047066448,672345368.499,3.12555544658,45.0110729816,2643182895.02,23396.6,3.21709378655,1446.86,2643182895.03,-3.03458e+09,21.1294815915,60,4.27778350977,1.77372e+19,-37.2108387355,2596182785.25,-0.344748354388,4.33944e+08
-0.595826182711,0.413519020039,1.60927648801,1e-06,0.2081871696,4.56216e+08,-0.166459715179,-11.9986447361,705086086.539,1.669208347,60.9206300791,2820709853.28,23751.9,4.13619816789,1469.28,2820709853.29,-3.21957e+09,21.5464768595,61,3.4225341499,1.99382e+19,-42.6586171812,2769216404.76,-0.24492334575,4.56216e+08
-0.665662140818,0.321403392821,1.48026390303,1e-06,0.216685220288,4.81425e+08,-0.161808701846,-5.41344884762,716783342.319,2.26474489576,52.5244979879,2907526463.78,24099.4,3.71570904254,1491.78,2907526463.79,-3.35987e+09,22.1948942068,62,3.42361502072,2.1371e+19,-48.581344835,2851663237.58,-0.303280051741,4.81425e+08
-0.661460663463,0.278553663295,1.44811711583,1e-06,0.201527666471,5.03836e+08,-0.168329724136,-5.37329845541,750609289.201,1.37449194059,48.3708117729,3140492786.35,24405.1,4.03172939005,1515.65,3140492786.35,-3.54391e+09,20.6424559758,63,3.40541587777,2.4319e+19,-48.9936756021,3072036922.29,-0.47316289193,5.03836e+08
-0.586608453123,0.363630928959,1.47999978468,1e-06,0.218420532051,5.3266e+08,-0.147273090349,-6.04739330404,778932642.42,3.52094483176,55.5335938387,3284793480.49,24735.8,2.59663659714,1539.8,3284793480.49,-3.75498e+09,22.3022600195,64,4.0788814727,2.66835e+19,-40.8083389479,3212584701.95,-0.400238738311,5.3266e+08
-0.614183562384,0.347713647473,1.49728696843,1e-06,0.213075966494,5.6049e+08,-0.124691217351,-5.29064187596,762119718.267,6.19503311957,53.5821195983,3502460463.03,25075.2,4.12369609426,1564.58,3502460463.04,-4.10235e+09,21.8414466114,65,5.80599874922,2.98645e+19,-43.9621649968,3416826695.85,-0.2934762669,5.6049e+08
-0.6798255573,0.454299913298,1.44178791741,1e-06,0.232288129068,5.87849e+08,-0.18917596321,-7.17995386678,837625072.404,-0.785726515233,65.4352814548,3666306842.69,25447.2,3.50930850181,1586.84,3666306842.7,-4.18454e+09,23.9708259261,66,1.87584132292,3.26386e+19,-50.5178714135,3576625144.93,-0.346438746939,5.87849e+08
-0.62240919872,0.296022248106,1.39749555133,1e-06,0.206652272339,6.17113e+08,-0.156942448849,-6.64495328861,836855382.887,2.59698735003,47.1316201392,3786148205.6,25808.7,3.06270834895,1610.78,3786148205.6,-4.43518e+09,21.2420489562,67,3.49830032537,3.49813e+19,-45.580235972,3685785191.83,-0.327925163405,6.17113e+08
-0.626787419125,0.349628304769,1.45305178798,1e-06,0.224924645447,6.46843e+08,-0.165750120666,-4.80947972809,866110580.449,1.55641924075,54.8866249495,3954453383.89,26216.8,3.78965280537,1633.72,3954453383.9,-4.63286e+09,23.0911361909,68,2.98099786962,3.84035e+19,-44.9110427105,3859187452.37,-0.267756726038,6.46843e+08
-0.704300346733,0.411943169009,1.32026068313,1e-06,0.231365110303,6.73629e+08,-0.214992222489,-4.27773909869,870247845.691,-3.11623892367,60.948178491,4248609220.34,26662.4,3.11217063503,1656.86,4248609220.34,-4.84857e+09,23.5853506897,69,0.137426011158,4.33423e+19,-54.4157640772,4126949746.43,-0.304457206178,6.73629e+08
-0.643020885395,0.361607201965,1.35855042455,1e-06,0.226327000886,7.02357e+08,-0.193908392651,-5.23786875246,892187285.492,-1.59715293956,55.8636092895,4444321089.08,27098.8,2.65498929222,1680.99,4444321089.08,-5.0321e+09,23.2339693004,70,0.723626424527,4.73607e+19,-47.4516841533,4319352276.3,-0.324525965879,7.02357e+08
-0.654924384769,0.314700514126,1.25421426416,1e-06,0.24393785946,7.36433e+08,-0.141552002494,-4.98619363231,910724593.073,3.83542037792,50.8815471589,4640873348.01,27584.6,2.78326701719,1704.07,4640873348.01,-5.37024e+09,24.6764162428,71,3.03159628512,5.13271e+19,-47.9503016283,4497622961.97,-0.211506150072,7.36433e+08
-0.650486848678,0.529706311054,1.18833178546,1e-06,0.247131719707,7.67614e+08,-0.160694286854,-4.35578712519,931925531.023,1.88382082681,74.0312745949,4789209587.97,27996.3,3.90021442961,1726.6,4789209587.98,-5.5751e+09,24.911405755,72,2.03291782046,5.52042e+19,-47.1391069442,4647333735.45,0.0281646880184,7.67614e+08
-0.64670624743,0.299261496336,1.16652251858,1e-06,0.248072137883,7.96732e+08,-0.165002866007,-3.57116790836,998340023.045,1.11910598593,50.0250083184,5048561393.32,28446.5,4.34815860588,1748.94,5048561393.32,-5.90515e+09,24.9464943915,73,1.78710364054,6.06468e+19,-47.9220661473,4886581564.28,0.137643254082,7.96732e+08
-0.661442162594,0.293735346102,1.21220995676,1e-06,0.23707331425,8.33136e+08,-0.17242648142,-3.99420425175,1035558482.86,0.316095995051,48.7321509471,5370347857.82,28872.2,2.94989116168,1771.97,5370347857.82,-6.05631e+09,23.7439769446,74,1.61747287316,6.7764e+19,-49.1509545704,5199875572.62,-0.18822954103,8.33136e+08
-0.629672873256,0.293058239298,1.20062864339,1e-06,0.239607988306,8.67093e+08,-0.152090318098,-3.29414961884,1061043726.35,2.82661276051,48.8952907151,5506360817.98,29294.5,4.04342581182,1793.92,5506360817.98,-6.43243e+09,24.3404516132,75,2.87662031003,7.20849e+19,-47.7197246099,5333379469.83,0.0783050341166,8.67093e+08
-0.695244464298,0.321628244231,1.21066609968,1e-06,0.237780855956,8.93814e+08,-0.180001370708,-3.45393477631,1083940079.58,0.152098953454,52.6329927485,5768171566.58,29692.9,4.41108464374,1817.37,5768171566.59,-6.63754e+09,23.9358351314,76,1.40125815025,7.88128e+19,-52.4766289551,5593206285.28,0.145179461058,8.93814e+08
-0.688223191404,0.309899643787,1.2642982141,1e-06,0.23162424242,9.33129e+08,-0.146066431864,-5.59184117318,1164243187.55,3.32136276687,50.3424467887,6006726900.92,30148.5,3.23978711926,1839.96,6006726900.92,-6.96192e+09,23.3306137615,77,3.04856847972,8.57372e+19,-52.5569110665,5831323833.63,-0.133054851256,9.33129e+08
-0.672333369158,0.336714266628,1.16393065869,1e-06,0.233461927331,9.63623e+08,-0.175203300662,-3.26416541833,1214944121.41,0.29752925338,52.9405263722,6336720707.48,30605.9,4.21783830571,1863.08,6336720707.48,-7.32987e+09,23.9118836038,78,1.47573793631,9.50593e+19,-49.7769091355,6150181864.13,0.104996534081,9.63623e+08
-0.68299464693,0.339463864753,1.17924876853,1e-06,0.245104905308,1.00302e+09,-0.129988630691,-4.0747441413,1230361475.72,4.97513245374,54.9375273737,6553897593.03,31024.8,3.08126908699,1885.81,6553897593.03,-7.60591e+09,24.8632163832,79,3.98695996415,1.02234e+20,-50.7047731588,6356018746.88,0.0645944607288,1.00302e+09
-0.669504911414,0.282229014896,1.22278458378,1e-06,0.241922925223,1.04482e+09,-0.176644057332,-3.37431522962,1251388816.01,0.15234883532,46.7675485685,7011772366.49,31489.9,3.56773973881,1909.72,7011772366.49,-7.85468e+09,24.4701339181,80,1.38828807312,1.14561e+20,-50.7877210571,6797300248.14,0.0267656562997,1.04482e+09
-0.710104756585,0.238901077612,1.22927279766,1e-06,0.245479766771,1.0809e+09,-0.210333262514,-7.65208195317,1287390074.0,-3.62220887606,39.707757165,7093587727.01,31880.2,2.62608236052,1933.49,7093587727.01,-8.23181e+09,24.6300136053,81,-0.455589207472,1.20053e+20,-53.4313956593,6896177746.76,-0.0886860026746,1.0809e+09
-0.673211552679,0.255583217601,1.18934003205,1e-06,0.234359817856,1.12823e+09,-0.203998639845,-5.80110986249,1303080652.68,-2.7410408644,43.3758002679,7523371931.93,32327.0,3.14074823989,1956.95,7523371931.93,-8.56675e+09,23.4848449665,82,0.0629074726179,1.32871e+20,-50.197717476,7305778154.43,0.0237030244769,1.12823e+09
-0.677617977881,0.309448591197,1.23132777248,1e-06,0.245183366994,1.15774e+09,-0.147708247165,-3.8291754717,1396092786.39,3.46990043791,50.6879198144,7759464470.64,32732.7,3.07189316253,1980.48,7759464470.64,-8.97058e+09,25.0116220756,83,3.0146801852,1.43261e+20,-51.3088162503,7540522435.38,-0.0799506865255,1.15774e+09
-0.699856156594,0.396984741325,1.19611959818,1e-06,0.257987631688,1.20247e+09,-0.140066991581,-4.09027695079,1496712537.82,3.69980942507,57.2186389732,8259021543.44,33182.3,4.28355550124,2003.1,8259021543.44,-9.21397e+09,25.8802671766,84,3.10919335603,1.59461e+20,-53.7005278991,8011196182.49,0.0539906578682,1.20247e+09
-0.741128669068,0.343127739646,1.23359248654,1e-06,0.23692407606,1.24206e+09,-0.152812857666,-5.19675407236,1423602553.61,2.66914465959,52.681523266,8434799999.85,33582.1,2.99961423893,2026.03,8434799999.85,-9.57582e+09,23.8911553374,85,2.51362099972,1.67637e+20,-56.5371181634,8182467741.9,0.0293380229471,1.24206e+09
-0.646680270413,0.37209694264,1.21830525164,1e-06,0.266921255878,1.28623e+09,-0.116207653339,-3.59678752801,1596590923.41,6.00746550503,57.9144616213,8730655019.9,34049.1,3.22432771882,2050.26,8730655019.91,-9.88541e+09,26.6704263276,86,4.6751627234,1.79939e+20,-46.9603202026,8479322971.45,-0.0184705607348,1.28623e+09
-0.639027775478,0.238866666214,1.19169607887,1e-06,0.24193042751,1.33902e+09,-0.219423278143,-4.45293752289,1504816067.09,-4.25740301015,44.7997866304,9103810151.72,34511.3,2.84656988053,2073.45,9103810151.72,-1.05665e+10,24.4668959176,87,-0.996780082625,1.96263e+20,-46.4021241345,8845136662.55,0.0515444796211,1.33902e+09
