AverageReturn,AverageQ,MinEsReturn,AverageAbsQYDiff,AverageEsReturn,AverageQLoss,Epoch,StdEsReturn,AveragePolicySurr,MaxEsReturn,AverageAction,AverageY,Iteration,PolicyRegParamNorm,MaxReturn,QFunRegParamNorm,AverageAbsQ,StdReturn,AverageAbsY,AverageDiscountedReturn,MinReturn
1134.02263661,27.5803,0.254318362755,0.640009669779,331.312290169,2.31055,1212,296.572004621,-27.7842,787.161219171,0.998238,27.5818450525,1212,141.333,3283.29237351,136.051,27.5951,894.613607321,27.589333094,204.221890899,125.772102964
1523.21625977,27.5171,-5.10825041554,0.638781826783,293.904300068,2.38136,1213,178.733229293,-27.7149,636.501764921,0.998194,27.5185341893,1213,141.345,3699.66294828,136.1,27.5286,797.251350134,27.5266958821,190.641201082,690.978087768
1876.05117629,27.5767,-5.30757438147,0.634127178648,215.058011719,2.36884,1214,285.785055514,-27.7657,1000.78088083,0.997329,27.5770034253,1214,141.392,4598.54597289,136.128,27.5918,1084.04879617,27.5860751861,187.732582454,667.340482949
2278.59755696,27.484,24.9818539718,0.635867229899,667.947379272,2.37249,1215,504.011797819,-27.6799,1438.9289684,0.998329,27.4860538144,1215,141.5,4019.43627429,136.171,27.4974,1237.42777535,27.4954258224,194.871721976,759.283076806
2519.71453834,27.5647,0.533257519305,0.625580550663,535.660457251,2.21451,1216,754.078748304,-27.7664,1602.08655971,0.998215,27.565471749,1216,141.516,4063.33972013,136.224,27.5786,1373.80536446,27.5760292306,173.926137906,227.36371405
3216.52802478,27.5964,192.989715051,0.624105607776,549.344372266,2.16458,1217,378.329807779,-27.7884,1227.54056653,0.998312,27.5983822568,1217,141.552,4279.11798438,136.236,27.611,928.455462436,27.6088815449,185.503333838,1346.03301765
2193.33089184,27.497,49.2539001694,0.638911085822,407.31448223,2.44774,1218,321.339548173,-27.6892,912.514367866,0.998372,27.4992368997,1218,141.585,4457.26678832,136.325,27.5133,1554.38291984,27.509878184,162.876012921,163.798382787
1708.699103,27.5857,8.72784016272,0.62418725086,355.865279235,2.37788,1219,482.874927272,-27.7684,1188.85413394,0.99875,27.5878144363,1219,141.672,4266.90328801,136.376,27.599,1248.23488887,27.5966148246,229.620607075,631.808161546
2119.82878902,27.5232,454.552869027,0.63731706282,1289.34970569,2.33958,1220,688.211322866,-27.7263,2140.09315804,0.998188,27.5244472547,1220,141.745,4438.45923392,136.41,27.5404,1452.48878616,27.5362305718,190.053087064,632.05895698
1395.80855984,27.5793,2.93614089311,0.629001728928,1013.0156381,2.25013,1221,1300.93105854,-27.78,2849.75992811,0.997987,27.5787772897,1221,141.774,3792.18578922,136.489,27.5932,965.685590499,27.5888583846,199.854121114,367.950080251
1345.57901068,27.4931,77.8621888802,0.650574688375,310.995715525,2.64165,1222,176.560451161,-27.698,656.051134664,0.998327,27.4966694206,1222,141.825,3489.00888483,136.505,27.5074,930.278902218,27.5065181561,225.883254833,283.954664572
994.798900719,27.5546,-6.07155367885,0.621761915098,335.561011849,2.17207,1223,384.606699142,-27.7642,1245.47247888,0.998315,27.5542907039,1223,141.916,3583.22274576,136.519,27.5685,860.464949591,27.5634976612,188.15667545,115.278731085
1097.79088722,27.5889,177.048478162,0.613360567739,536.891849282,2.24634,1224,402.534375968,-27.7883,1287.45446463,0.998427,27.5898704381,1224,141.971,2802.19682085,136.544,27.5998,651.319556838,27.5970538001,204.314085409,152.846934507
1430.39609426,27.6036,60.2806863198,0.630689300781,609.377826679,2.21582,1225,627.38670472,-27.8033,1787.84674438,0.998385,27.6076489149,1225,141.998,4453.78882731,136.609,27.618,1177.96096133,27.6174377671,204.011402914,240.702511698
1264.12962894,27.5859,50.6792263289,0.62478797117,383.95434861,2.21816,1226,260.868496637,-27.7907,743.014805634,0.998404,27.5855858933,1226,142.071,3032.75401239,136.678,27.6008,789.03237845,27.5958824887,239.98729392,493.824595319
796.915352682,27.601,1.86490415718,0.629004946252,430.593922453,2.05214,1227,575.619458059,-27.8024,1671.08628069,0.99809,27.6047797269,1227,142.154,2637.01427775,136.763,27.6195,546.771412381,27.6177281846,189.444571089,337.782652873
1663.5079387,27.6013,96.9043773323,0.632450857009,279.606245216,2.24712,1228,227.9378213,-27.7966,768.691116641,0.998312,27.6016594466,1228,142.233,4515.73458486,136.798,27.6168,1160.79530182,27.6117327582,230.730690397,355.680126294
1604.42836383,27.5804,-4.15017735972,0.642285262414,295.806372957,2.35386,1229,260.039210787,-27.7782,837.996644832,0.99839,27.5832088889,1229,142.295,4062.79890737,136.875,27.5957,1184.4640025,27.5949881186,191.929990477,465.646748037
971.813553435,27.5881,6.23432681248,0.631164244372,414.310829794,2.23306,1230,421.410726025,-27.7806,1148.09966926,0.998356,27.5904161072,1230,142.331,2232.81151111,136.875,27.6034,500.524900212,27.6015892618,202.893051584,286.042129212
1575.15285838,27.5937,121.105943784,0.649500943054,267.076304839,2.56779,1231,180.405366335,-27.7871,633.545282912,0.998256,27.595041796,1231,142.355,4508.47801149,136.897,27.6114,1046.42907788,27.6076605641,236.148956357,282.943546928
2560.71865811,27.5376,252.382608492,0.6308397366,899.263199794,2.16244,1232,871.115251322,-27.7395,2130.68025565,0.998438,27.5369359855,1232,142.448,4577.64343737,136.944,27.5562,1191.05239301,27.5530446227,215.769059351,459.192576412
1474.04674118,27.5921,-4.75905751905,0.626041324868,383.802423353,2.18194,1233,413.805816042,-27.8092,975.515880775,0.998317,27.5936865178,1233,142.5,4292.74287664,136.959,27.6117,1187.78427934,27.6064652493,173.293476388,180.169389458
769.753227339,27.6561,-5.3324751477,0.642021800785,273.602607302,2.27665,1234,228.716698682,-27.8529,634.695446375,0.998176,27.6583413473,1234,142.551,2026.5205976,137.001,27.6745,419.11486514,27.6707255514,162.141838172,67.0427770012
757.555872026,27.6246,-0.831820991415,0.638459355321,233.07412859,2.25824,1235,256.655603011,-27.8258,622.858267531,0.998253,27.6261723553,1235,142.606,2261.37538234,137.034,27.6386,483.197796709,27.6347003351,165.57211957,123.806011728
1375.42984827,27.6117,-0.0182207192823,0.631393304263,370.117761242,2.21676,1236,323.882294394,-27.8154,1047.47910442,0.998701,27.6133764345,1236,142.646,3803.30025702,137.102,27.6252,946.810101298,27.6231654003,199.740864673,139.516584841
1258.86009724,27.6291,53.4365115953,0.66059829884,352.677020343,2.66382,1237,320.792343087,-27.8256,752.048778851,0.99858,27.6295931655,1237,142.719,3806.82255455,137.144,27.6421,882.482799465,27.6382447492,198.984146362,132.111743986
1642.16958445,27.6012,84.5475105764,0.63389347291,360.718183936,2.21926,1238,280.893386516,-27.7972,823.751731656,0.998222,27.6004626134,1238,142.788,4750.53874211,137.203,27.6158,1120.95648454,27.6108218805,210.693538666,370.218230914
1691.96634042,27.6183,110.260003627,0.619208270238,325.59340808,2.14564,1239,208.350004988,-27.8218,728.43447976,0.998286,27.6190307226,1239,142.852,3175.81917478,137.246,27.6326,713.170962674,27.6291700629,235.777289541,669.423026783
1359.60270242,27.5945,37.1769628182,0.635171351816,336.736310641,2.28494,1240,240.773286332,-27.8027,681.328930862,0.998268,27.595641696,1240,142.853,3523.93304427,137.281,27.6065,1018.78950308,27.6032060014,172.295867351,108.729034975
2764.02233644,27.6626,302.459839707,0.648777342392,880.745717766,2.44815,1241,773.101960098,-27.8624,1973.45510924,0.998379,27.6650272925,1241,142.901,4139.11708112,137.349,27.6776,1519.37228687,27.6737361616,210.916282095,198.740519898
1000.08783739,27.6391,118.658492576,0.647537210272,416.684591898,2.30421,1242,277.345221384,-27.8332,948.187419115,0.998049,27.6398029911,1242,142.966,2206.46450252,137.383,27.6512,495.382131047,27.6487237171,173.223471888,81.0867255598
320.343227968,27.6551,-5.23241675546,0.622363522223,191.874993165,2.19453,1243,154.445968059,-27.8402,458.231352955,0.998419,27.6569306719,1243,143.013,3110.34268532,137.413,27.666,555.972367389,27.6656274682,95.1763408958,82.6162912612
552.860864363,27.6865,-3.8448698962,0.635438670145,223.564368374,2.19231,1244,159.627991898,-27.8729,549.619423512,0.998356,27.6875883733,1244,143.067,3175.28371865,137.479,27.6991,650.284532657,27.6960822839,121.287373107,65.975778365
984.123675284,27.6407,257.877196127,0.622218227471,542.931162093,1.99694,1245,360.568884489,-27.8485,1236.32517786,0.998185,27.6405151556,1245,143.101,2812.70664375,137.516,27.6555,820.637614434,27.6508256606,159.975554515,76.3080785745
712.369902785,27.6539,38.3228339319,0.663940421612,303.248347256,2.67864,1246,325.420556,-27.8496,922.468571271,0.998276,27.6571060645,1246,143.152,3470.8439857,137.567,27.6723,824.129189786,27.6684038331,129.762204863,86.9098869528
1066.69641125,27.645,93.5946601902,0.642255793061,509.786978607,2.34912,1247,385.052939132,-27.837,1092.99117738,0.998504,27.6461578736,1247,143.223,4327.94185874,137.629,27.66,1145.43575389,27.6538789062,158.31425948,72.1930286835
1579.79690319,27.6599,-5.36410190816,0.634049827999,683.237443137,2.27652,1248,427.349494636,-27.8477,1158.25126689,0.998405,27.6610519741,1248,143.26,3737.03812869,137.679,27.6732,1029.99378096,27.6695484764,155.397776039,87.6649285298
807.203722356,27.6439,1.89816574159,0.645292261136,621.56659024,2.44663,1249,512.25848646,-27.8305,1373.88720791,0.998327,27.6461980768,1249,143.336,2849.71627607,137.765,27.6597,601.208082879,27.6547112423,149.467137778,89.4739947046
866.018825072,27.6351,-2.14735966859,0.643385099519,186.99182672,2.35724,1250,175.839844556,-27.8253,436.492122216,0.998041,27.6340323642,1250,143.38,3227.17334969,137.821,27.6499,637.599316313,27.6432477824,174.975447679,98.6057595915
1819.34556179,27.6136,-9.59487382758,0.657230410235,305.508137443,2.55112,1251,270.546293424,-27.8086,721.372329736,0.998041,27.6152222452,1251,143.448,4223.09797018,137.859,27.626,1204.78427513,27.6237913048,197.089881591,443.444869052
1358.07767349,27.6414,70.5412804782,0.624816090308,342.96960163,2.12217,1252,287.226462372,-27.8405,936.4137435,0.998282,27.6434292781,1252,143.529,3442.95954265,137.897,27.6543,935.453288278,27.6535863034,194.422015383,239.921377956
1909.12992353,27.5881,106.964050614,0.661878869402,277.549896951,2.6499,1253,188.513534702,-27.7895,629.98433162,0.998118,27.588583996,1253,143.535,4364.10159835,137.939,27.6025,1164.19299396,27.597685896,227.371773917,556.942266461
1144.31856726,27.6213,91.4080939375,0.652384355926,230.207146,2.44816,1254,99.4818799162,-27.8175,393.948633921,0.998227,27.6247300398,1254,143.574,3385.50070778,137.997,27.6357,832.793461739,27.6339490422,185.753768144,88.9683200335
1106.7422042,27.6167,-0.263635776075,0.652758224262,437.921503702,2.48221,1255,364.713278005,-27.8148,968.448515533,0.998343,27.6172634853,1255,143.63,2824.7591979,138.054,27.6288,675.390287467,27.6252887769,190.732532564,246.405105271
2223.02857146,27.6284,167.674646863,0.627286741914,500.274217142,2.05736,1256,199.778245641,-27.827,700.365379531,0.998357,27.6300445066,1256,143.662,4186.90759867,138.081,27.644,1075.85291448,27.6411272825,202.939073228,583.739840626
985.531975764,27.6385,283.425013999,0.668655055504,550.666922888,2.58096,1257,259.38983661,-27.8227,946.868575419,0.998584,27.6400145169,1257,143.683,3388.14066515,138.13,27.6515,754.719591079,27.6490798768,172.019882793,63.6718942481
1971.77092725,27.5987,-2.63703995867,0.649247258499,240.698036073,2.25342,1258,230.649514389,-27.7814,672.073303742,0.998619,27.599781753,1258,143.729,4046.76994094,138.168,27.612,964.769260197,27.6079962182,216.349791945,892.927288831
1332.12998019,27.5762,130.946683494,0.639655260623,850.025341681,2.28253,1259,868.89989969,-27.7782,2300.03613373,0.998649,27.5775602577,1259,143.803,2792.84394945,138.253,27.5883,640.106774334,27.5854037791,196.729754148,240.438559832
1484.56057068,27.5885,22.6996421038,0.661242652591,487.805866821,2.35981,1260,367.544044156,-27.786,813.755064917,0.99867,27.5900655087,1260,143.866,3878.31804801,138.301,27.6086,858.437224165,27.6053576163,245.414455609,255.317275349
1702.29756397,27.5929,103.144906288,0.666855865742,449.348225428,2.44613,1261,477.00400481,-27.793,1484.14868656,0.998733,27.5932743947,1261,143.949,3924.02253497,138.367,27.6064,753.611222279,27.600648673,213.732092482,585.365718914
1249.70518367,27.5806,4.67720613326,0.648095773714,383.611284378,2.26373,1262,312.275416107,-27.7624,819.011701274,0.998654,27.5836013747,1262,143.998,2909.33297691,138.399,27.5916,809.092132789,27.5898304132,180.204553978,78.1973070347
2298.86397655,27.6537,432.595998773,0.631928910625,970.100136296,2.04362,1263,387.834823762,-27.8256,1333.40775695,0.998638,27.6546777893,1263,144.065,4206.79073191,138.484,27.665,1193.39401813,27.6606124044,204.464146798,519.329246506
1495.45229276,27.6175,124.774763243,0.641579850713,555.35873114,2.40608,1264,490.295699038,-27.7837,1173.5273696,0.998696,27.6179763576,1264,144.115,4175.16217121,138.54,27.6319,932.973170783,27.6269010956,202.006206037,312.515726669
2417.40715079,27.6278,275.211371487,0.625694024297,1189.23501847,1.99719,1265,657.217481252,-27.8172,1792.27014852,0.998776,27.629780767,1265,144.146,3794.7368378,138.566,27.6412,997.33593682,27.6390165698,206.513315268,671.089536549
2341.93507998,27.6047,8.31051965027,0.660797556658,481.449330301,2.45622,1266,468.065057382,-27.8089,1188.53964059,0.99853,27.6062351423,1266,144.188,4338.33167385,138.61,27.6174,1256.01910354,27.613913574,231.461774591,632.101049705
2103.48940494,27.5439,399.113981218,0.662785858492,1134.45832819,2.50299,1267,735.344346973,-27.7314,1869.80267516,0.99872,27.5448434587,1267,144.258,4650.83779911,138.679,27.5555,1323.71883925,27.5496550258,222.989083389,559.41039711
1926.32227983,27.5766,142.584474842,0.635220982888,1039.60626127,2.26227,1268,897.626390647,-27.7605,2065.52877569,0.998614,27.5768086587,1268,144.304,4111.93833721,138.724,27.5871,1302.71326456,27.5840197367,211.336498447,520.560825452
2248.31384509,27.604,424.364841855,0.647959861321,658.199343113,2.44796,1269,248.017609058,-27.7843,1001.52368533,0.998361,27.6058815988,1269,144.323,4540.50551421,138.8,27.6147,1212.05371612,27.6132433953,196.696987101,182.688300056
2058.26272737,27.5659,481.109709162,0.643585900426,972.423941482,2.38138,1270,406.489816732,-27.7458,1412.88916544,0.998576,27.5677389736,1270,144.347,4634.1388185,138.85,27.5762,1201.98341916,27.5730409935,214.907026789,494.580164531
1076.02825332,27.5727,28.0014545652,0.64000445196,448.608961382,2.2819,1271,634.175840777,-27.7651,1759.78443735,0.998483,27.5746350865,1271,144.408,3043.46718641,138.89,27.5862,663.963109219,27.582255113,178.014368209,117.419872033
2154.41508247,27.5389,7.60396264887,0.637235150457,343.664792471,2.28385,1272,305.501401206,-27.733,715.04409125,0.998814,27.5390533755,1272,144.443,3704.09235873,138.924,27.5488,1152.22854079,27.5456032033,167.34559414,37.2504490176
2623.3623517,27.5416,75.1759492458,0.638038650216,334.638479071,2.24378,1273,337.566460211,-27.7401,811.408746549,0.998761,27.544378096,1273,144.494,4610.30676019,139.013,27.5539,1445.42942734,27.5520119913,200.441100391,367.678501232
2105.5944276,27.5451,2088.18646372,0.644289536725,2350.44125515,2.19295,1274,262.254791435,-27.7443,2612.69604659,0.998487,27.5472171952,1274,144.553,4137.65045318,139.064,27.5608,1199.06208193,27.5577019569,192.059084055,461.872733724
1678.14432781,27.6156,1010.7974409,0.621458317956,2049.6127344,2.04691,1275,1038.8152935,-27.812,3088.4280279,0.998657,27.6180231464,1275,144.592,3696.67574039,139.117,27.6267,1329.87938051,27.6249872049,154.832953222,74.2211740177
1139.09740396,27.5388,6.64946558913,0.66437542601,326.056675511,2.51852,1276,358.076109507,-27.7296,1002.5370362,0.998739,27.5394724979,1276,144.667,2668.80310796,139.137,27.5498,786.649123661,27.5469215988,160.142115868,71.9416677224
1899.72405432,27.5723,70.9563593333,0.651282850064,536.64312227,2.40201,1277,487.212716343,-27.7619,1271.52641625,0.998409,27.5726437866,1277,144.793,4338.44158135,139.163,27.5838,1351.99676865,27.5801437589,185.60929527,87.1090416624
1924.21673536,27.5632,42.141285768,0.645153771365,735.513259053,2.46137,1278,633.23607129,-27.7558,1600.01903979,0.998539,27.5631328565,1278,144.842,3722.84993092,139.24,27.5747,1174.15017245,27.5701637387,176.083291783,80.7440024326
1800.16779744,27.5802,3.1931947107,0.653212872553,845.717647866,2.34875,1279,992.662173192,-27.7734,2239.44154182,0.998823,27.5818630781,1279,144.934,4249.99851586,139.317,27.5917,817.557350473,27.5884706305,223.85128519,761.574289705
1031.0736082,27.5862,538.517444421,0.648549293175,1033.7884942,2.51329,1280,465.586412597,-27.7853,1657.17127701,0.998794,27.588111129,1280,144.935,3341.3092841,139.378,27.6024,1051.57776997,27.599169689,151.012759019,93.2835454888
1882.27159884,27.5716,-0.35494285404,0.653829647935,336.499700281,2.50051,1281,218.300741154,-27.7587,659.731124928,0.998726,27.5719413386,1281,144.983,3422.12620323,139.411,27.5866,839.024518808,27.581163132,202.789806564,369.166350176
1620.82372077,27.512,453.150178795,0.66295670911,645.045761456,2.64438,1282,119.976660832,-27.6969,776.384349359,0.998443,27.5143234312,1282,145.059,3700.00672959,139.503,27.5313,978.232777473,27.5287781528,198.441590621,407.696399782
1677.09909053,27.5231,71.3295591054,0.649526933905,589.122009183,2.45032,1283,377.415402196,-27.7139,1150.22621164,0.998508,27.5250290015,1283,145.087,3604.59608991,139.528,27.5342,786.620716946,27.5331101354,209.549444187,474.22438246
870.519938338,27.5911,170.870065259,0.637998700553,506.24051783,2.23997,1284,321.672909944,-27.7733,1017.96280887,0.998314,27.5923362612,1284,145.094,3807.79373538,139.579,27.6052,876.304855994,27.6015695303,137.813788885,77.9893268937
882.982075296,27.573,41.5364777106,0.639962954928,367.019805176,2.29855,1285,277.030357418,-27.7558,768.66513269,0.998663,27.5738534335,1285,145.128,2447.68737971,139.656,27.5871,489.302527655,27.5851507224,194.801862581,323.944399155
1393.25349705,27.6158,48.2651196398,0.657477079908,275.46310667,2.29206,1286,227.991011904,-27.7934,709.696899631,0.998504,27.6199759409,1286,145.192,3469.59954664,139.725,27.6286,786.305219031,27.6300011408,221.972340727,345.708233051
1264.00247635,27.5183,57.150143829,0.646006083673,262.672403627,2.29681,1287,130.333183414,-27.6931,495.975227651,0.998471,27.5169945451,1287,145.197,2831.98934199,139.765,27.5324,646.032218865,27.5294328977,214.364525817,455.058613315
1268.96559781,27.457,13.8252131751,0.675524191479,377.786669116,2.66629,1288,274.252137388,-27.6429,847.167592319,0.998494,27.4591823735,1288,145.232,2822.11842365,139.846,27.4788,621.182418448,27.4748469408,231.719499436,182.043827179
1254.99936676,27.503,203.819371071,0.650665994862,397.042220622,2.4171,1289,209.691659507,-27.676,860.387227351,0.998578,27.5052511092,1289,145.273,3895.11241065,139.845,27.5211,705.706140442,27.5183779704,229.118113952,362.940316174
2150.5303954,27.4827,92.5416342041,0.631800680122,1015.27583204,2.25249,1290,773.611248794,-27.6665,1985.69375995,0.998667,27.4846281977,1290,145.353,4496.04231265,139.894,27.4967,1213.34674806,27.4944147606,236.275463236,728.905260409
888.105547713,27.5063,1.73898987659,0.636714035223,497.956209359,2.2463,1291,558.050035376,-27.6895,1539.76534086,0.998535,27.50995468,1291,145.4,1984.12752266,139.926,27.5163,455.711151523,27.5182435564,210.948198412,266.218256193
1989.27795799,27.4974,167.195244098,0.657886512936,333.680792126,2.5328,1292,216.52105755,-27.6901,829.4253807,0.998352,27.497359086,1292,145.492,4496.62421066,139.985,27.5106,1158.73662476,27.5048844979,209.606988919,117.560585809
1462.35979177,27.5451,101.021050757,0.644958889738,489.805715424,2.18714,1293,310.936889037,-27.7387,1013.97857588,0.998612,27.5496259772,1293,145.528,3954.79583372,140.023,27.5602,1112.60996877,27.5584959165,185.082830179,205.344271596
1861.34731698,27.5131,4.75978206386,0.645125116541,445.088885181,2.33004,1294,479.297639583,-27.7086,1196.03223021,0.998376,27.5137060531,1294,145.677,4248.91302704,140.049,27.5256,1093.33697822,27.5220524841,202.741213585,724.006495606
2420.489051,27.5319,121.063484152,0.655482225089,437.655147944,2.56104,1295,479.670749614,-27.7351,1265.01468959,0.998242,27.5325902331,1295,145.714,4228.24170961,140.141,27.5434,1075.72633358,27.5418135443,190.571147916,173.404880266
2496.66913237,27.5386,443.857586977,0.652656720399,637.696406195,2.42491,1296,142.297118603,-27.7189,781.440905948,0.998243,27.54001633,1296,145.74,3910.52459897,140.205,27.5495,1505.41645117,27.5483658109,139.899229191,35.0773877775
2600.21401274,27.5257,228.541861927,0.644449003998,882.100448753,2.31099,1297,699.233244688,-27.7168,1931.04458237,0.998227,27.5280762003,1297,145.803,4100.64282478,140.285,27.5391,1146.51093501,27.5359396764,156.092037105,162.199795663
2219.58112722,27.5902,2.22499946055,0.635948071332,498.401147037,2.28749,1298,549.999342459,-27.7706,1268.66567161,0.998554,27.591882691,1298,145.829,4149.83631514,140.293,27.6057,1391.319349,27.6031308636,179.38481922,68.0360274201
3435.31520578,27.5262,35.314978866,0.65251360022,357.612519619,2.5661,1299,254.774632069,-27.7213,634.432779477,0.998104,27.5251511429,1299,145.875,4361.80699207,140.343,27.5408,1057.4685106,27.5357219036,207.527688831,194.611907546
2176.4069003,27.5031,123.333775587,0.664208751161,380.151845847,2.57054,1300,232.511579384,-27.686,782.095375144,0.998261,27.5076100147,1300,145.927,3345.58777226,140.386,27.5174,758.300458561,27.5196760066,212.757771871,726.188043723
1619.95374942,27.497,52.678170099,0.644753796602,535.803364365,2.4097,1301,444.612854225,-27.6636,1259.81967144,0.99843,27.499290548,1301,145.988,3352.72421889,140.433,27.5111,907.346597359,27.5081100165,182.16252718,630.073369894
1755.78147343,27.5045,14.4919047782,0.643899364125,265.590124046,2.35383,1302,214.564601996,-27.6836,684.767890345,0.998434,27.5066374897,1302,146.068,3954.04797883,140.48,27.5174,784.018838987,27.5147152859,176.633096721,273.73300817
3072.9251009,27.5149,9.98937006141,0.629464903055,720.940205983,2.21943,1303,665.746355969,-27.6898,1803.70496025,0.998483,27.514917412,1303,146.095,4997.51614563,140.532,27.5274,1488.20067258,27.5234958863,216.119217457,442.712224808
1908.9412348,27.4792,111.397720082,0.637313431299,705.414983333,2.32007,1304,733.551256014,-27.6598,1934.53941639,0.998202,27.4785133573,1304,146.11,4229.45904413,140.582,27.4873,922.992215524,27.4836031079,216.75552372,910.50384984
1091.51433261,27.5004,3.88929555973,0.634830109504,349.746127156,2.30956,1305,275.287782284,-27.6784,767.647058353,0.998325,27.5022564929,1305,146.121,2767.11395454,140.624,27.5123,588.769578864,27.5090923935,177.792087144,294.284424641
2573.5514729,27.4675,221.958023447,0.639247342832,414.934612536,2.41149,1306,182.997571079,-27.6439,656.09076368,0.998355,27.4691050604,1306,146.182,4225.73219667,140.681,27.4776,707.75661298,27.4744112442,196.883766813,1436.2570604
1512.86933345,27.4953,325.470871912,0.620448780665,757.816271649,1.99833,1307,319.09644757,-27.6893,1085.9796219,0.998501,27.4984014943,1307,146.2,3987.30945161,140.711,27.5066,839.029984851,27.5043184575,164.161092971,413.225786059
1382.40755766,27.5075,147.041398501,0.661492176705,446.3937571,2.64718,1308,188.605665721,-27.6934,661.087543549,0.998711,27.5082572367,1308,146.217,3672.80393232,140.81,27.52,1005.73026625,27.5171792195,200.846026348,246.851717047
1606.3030722,27.4923,33.782458056,0.640765842419,699.652724141,2.32238,1309,843.689232723,-27.6918,1890.0141652,0.998336,27.4937195947,1309,146.28,4109.21391058,140.825,27.5025,825.280208116,27.4997870516,207.504071688,27.4057347989
1774.34378988,27.5151,152.613533078,0.626378088456,331.533375025,2.10118,1310,172.496901682,-27.7231,575.292367246,0.998427,27.5170368976,1310,146.305,3601.93802732,140.864,27.5268,745.222024092,27.5233367825,223.235506716,566.171515454
2009.27175543,27.4787,4.8571403838,0.648079211071,299.337459324,2.54334,1311,241.378004272,-27.6858,621.015123891,0.998507,27.4810729064,1311,146.368,4108.64664601,140.913,27.4949,960.236629359,27.4890259071,225.053488368,516.396667261
1441.11399197,27.5106,12.0067697218,0.637213009655,306.147603998,2.3966,1312,219.022093574,-27.7093,598.1899817,0.998492,27.5104152137,1312,146.374,2931.87213746,140.972,27.5233,715.807000965,27.516742554,200.570421778,136.185173237
1967.09949037,27.5783,4.85551315285,0.638029204518,538.658670177,2.34852,1313,361.357270483,-27.774,948.630305654,0.998594,27.5807464727,1313,146.387,4289.63826589,141.055,27.5872,1131.06904089,27.5845202978,203.400923756,44.4535094746
435.053126174,27.5388,9.04383582271,0.638928556321,198.345252882,2.35887,1314,148.855428509,-27.7205,498.53085892,0.998443,27.5408740099,1314,146.456,1585.36024176,141.107,27.5493,327.611628125,27.5461696635,120.139472919,35.1033583672
1331.24222126,27.5558,21.6323980119,0.631304600739,182.639556732,2.07101,1315,163.986150324,-27.7338,494.096728266,0.998315,27.5535799962,1315,146.535,2707.14827813,141.155,27.5663,759.257078903,27.5600609529,197.765332163,174.406979026
1146.1756044,27.5502,14.6623327582,0.63878237339,482.823563215,2.25798,1316,632.794041123,-27.7312,1659.92932899,0.998785,27.5518581976,1316,146.555,4034.41982537,141.192,27.5628,1062.52557092,27.5568572007,162.72484133,153.846791564
1310.69766088,27.5736,15.8043033492,0.622944006505,358.227374464,2.09708,1317,435.588824479,-27.7504,1263.58001491,0.998507,27.574047794,1317,146.597,3001.18522845,141.232,27.585,1085.15573195,27.5797567769,76.2478437282,-50.2730324542
1042.70814314,27.5321,-53.633543213,0.658967409152,141.370385613,2.54535,1318,179.86523432,-27.7316,523.768848084,0.998614,27.534025408,1318,146.603,4369.77093135,141.277,27.5417,1332.99947116,27.5388391373,78.6453681261,-51.6162630639
1352.23892416,27.5362,-21.2719991665,0.643182519761,146.858692331,2.29558,1319,225.23942783,-27.714,637.949260278,0.998787,27.5376109193,1319,146.646,3992.01912114,141.333,27.5469,1114.20324489,27.5437365584,182.111809538,19.6466323332
1651.61249034,27.5515,15.2489482987,0.646829026666,352.472487484,2.30654,1320,399.604516228,-27.7501,1070.12871727,0.998624,27.5510065358,1320,146.691,5149.15587194,141.376,27.5636,1649.64302717,27.5578424205,163.525354468,10.6450613224
1390.4461977,27.6215,7.70867671943,0.647184908468,403.417316924,2.35527,1321,377.941613879,-27.8078,997.808835808,0.998714,27.6228278723,1321,146.688,5251.82011985,141.427,27.6328,1170.99451981,27.631132879,212.333287422,131.40718907
2149.84954448,27.542,315.4454204,0.640573226572,485.308194909,2.27642,1322,129.919826695,-27.7313,635.608779103,0.998525,27.5435427772,1322,146.732,3751.71118747,141.508,27.5514,911.483372481,27.5492650498,246.257429075,485.613741168
2261.16782133,27.5437,3.02565523328,0.632685351259,386.104966013,2.22743,1323,342.535178381,-27.7267,918.128696679,0.998406,27.5447032064,1323,146.802,4474.78124663,141.598,27.5547,1062.97478211,27.5517742346,213.303058632,687.353185594
1500.02299781,27.5128,360.693498784,0.639146954189,874.296493397,2.29255,1324,524.331738611,-27.7023,1718.18438488,0.998712,27.5138211297,1324,146.843,3906.74629078,141.623,27.5259,930.58824465,27.5217277871,255.770772838,551.053607301
1842.6995622,27.5342,8.96335182706,0.661337730606,360.812539556,2.47569,1325,492.98084068,-27.7117,1339.28030146,0.998736,27.5336157812,1325,146.9,4477.48330533,141.662,27.5465,1378.59751909,27.5391817317,197.844635961,100.901711376
1098.04649446,27.5419,243.923082017,0.628519390218,418.187335669,2.11374,1326,117.254955937,-27.7219,574.913133349,0.998461,27.546187387,1326,146.968,4239.00227334,141.703,27.5494,1121.74280168,27.5515045521,147.635355852,52.2423693329
1029.30607314,27.5664,24.3029747973,0.641485576423,597.183001507,2.25781,1327,867.974163506,-27.7421,2098.59106475,0.998545,27.5667182615,1327,147.047,3115.34872238,141.721,27.5793,589.037285385,27.5748865602,220.06555,242.802064331
