AverageReturn,AverageDiscountedReturn,MaxEsReturn,AverageAbsQ,StdEsReturn,MinReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageQLoss,QFunRegParamNorm,AverageAbsY,Iteration,MinEsReturn,StdReturn,AveragePolicySurr,AverageAction,Epoch,AverageY,MaxReturn,AverageEsReturn,AverageQ
92.1992894285,40.5256809701,98.5650501756,3.40447,2.65450164159,91.7474980436,31.2651,0.0659182898026,0.0507809,44.5119,3.40546592904,68,87.5245604907,0.125155763349,-3.48454,0.995306,68,3.40433633528,92.5008440873,93.5012514662,3.40352
92.7526862258,43.4264624774,94.6194473497,3.51695,1.82856044838,92.3432017135,31.3898,0.064863189657,0.0408715,44.6787,3.51723763807,69,88.8248902155,0.134420248481,-3.59948,0.995253,69,3.51634342365,92.9481879481,92.9802514098,3.516
92.535162753,42.2788818454,96.3115224867,3.60616,1.44369928811,92.1349614099,31.5641,0.0705870148581,0.0518937,44.8429,3.60685278328,70,90.5824682328,0.145077487528,-3.69524,0.995609,70,3.60614026811,92.6999887531,93.8149955808,3.60548
92.5424170342,42.3196493682,96.6907333616,3.73039,1.81949514484,92.104768046,31.7882,0.0732570483401,0.049123,45.0565,3.73089491621,71,90.8352494849,0.165451456322,-3.82355,0.995632,71,3.73040347964,92.793557051,93.5902210628,3.72974
92.3746995705,41.4363313722,96.9133265178,3.89417,2.31074032079,91.8394878686,31.9569,0.0713115709747,0.040787,45.2891,3.89474916556,72,87.3532541659,0.181357675228,-3.98848,0.99543,72,3.89432464671,92.5997067642,93.4086133903,3.89369
92.9898672268,44.6784045662,94.3777687439,3.98437,1.2549075291,92.3300735014,32.0012,0.0736640860152,0.0478062,45.5314,3.98471694214,73,90.2940543465,0.225044200336,-4.08824,0.993749,73,3.98430910148,93.3003381342,92.9198058101,3.98389
92.0882405794,39.9782923901,98.5909779195,4.08896,1.45009306951,91.265872914,32.1267,0.0776450881383,0.0462259,45.7155,4.08940447981,74,92.9183724241,0.352028299947,-4.20068,0.994991,74,4.08905807285,92.6452334586,94.3802845938,4.08859
92.0064134557,39.5400230243,95.0508251812,4.23573,1.68166005061,90.8060178893,32.211,0.0647526373473,0.0365271,45.8982,4.23631719824,75,89.7077921078,0.442024887884,-4.35401,0.993733,75,4.23595901358,92.6014708289,93.1781841762,4.23539
91.608174672,37.6580076902,99.3099219316,4.37741,2.23147056658,90.4387944223,32.2448,0.0709519571503,0.0299792,46.0968,4.37799481359,76,90.422139756,0.515986159065,-4.50356,0.995343,76,4.3777005833,92.3011466396,94.0747243487,4.37721
91.332368429,36.3395144224,95.7210991608,4.50647,1.12114769876,90.2009657745,32.3186,0.0690804063295,0.0250557,46.2748,4.50684432749,77,91.772415433,0.491152897121,-4.63808,0.995185,77,4.50667758355,92.0001119599,94.0057430531,4.50639
92.1517751486,40.3954090133,98.1096821589,4.6435,1.34234073623,90.5855544423,32.4027,0.0687967252401,0.0347834,46.4412,4.64378849414,78,92.7029520563,0.835384828352,-4.77931,0.993644,78,4.6437251983,93.4110810163,93.8271108647,4.64348
91.4240896365,36.8137315714,94.0274857162,4.79394,1.83783966828,90.1025464518,32.5062,0.0644504422855,0.0245793,46.5947,4.79435491243,79,88.7741275902,0.544831839893,-4.93661,0.99611,79,4.79434401387,92.2005564332,92.1769999814,4.79393
91.9965052982,39.640709313,99.7680514407,4.97195,1.88138812736,90.5007824299,32.6042,0.0727000955338,0.0325999,46.7124,4.97225067314,80,91.3172456883,0.810090386942,-5.11776,0.994866,80,4.97224726025,93.3261609717,94.3532415864,4.97195
92.2991139916,41.1635766481,99.2083840763,5.11017,1.98671955962,90.6581998577,32.6931,0.0728799042742,0.0289701,46.8775,5.11056150866,81,90.3981599087,0.885360390923,-5.25971,0.993414,81,5.11055751328,93.4119694966,93.9840094844,5.11017
92.2882857485,41.0444638824,97.3158383953,5.25584,1.5895426676,90.7015195989,32.8243,0.0692586559668,0.0229087,47.0077,5.25615475238,82,91.2582604115,0.778820816518,-5.4056,0.992826,82,5.25615165313,93.3021829674,93.7103740414,5.25584
93.3871858783,46.8237408985,96.3774648496,5.37026,2.02783312708,93.2644034193,32.8508,0.0800501930683,0.0418467,47.1425,5.37053387532,83,88.5371062158,0.0623118905313,-5.52242,0.991228,83,5.37053036843,93.5117441866,93.3663906862,5.37026
93.1621561539,45.5676381232,98.6973693164,5.51046,2.55183422131,92.0137715199,32.8953,0.0707393533579,0.026712,47.2857,5.5111650734,84,89.1552729377,0.490914105903,-5.66027,0.990101,84,5.5111627114,93.5337879347,93.6622301872,5.51046
92.6413228891,42.8563377936,94.9528559781,5.65092,1.81811799643,91.4087344443,32.9859,0.0772712901719,0.0315896,47.4421,5.65225014233,85,88.8206874284,0.569304253197,-5.79915,0.993725,85,5.65224561374,93.3210775222,93.5674739405,5.65092
92.9380500447,44.4387741536,94.4970125866,5.73703,1.43092925244,91.713871947,33.047,0.0809295111776,0.0377972,47.5464,5.73837727995,86,90.307592487,0.52380512884,-5.88592,0.993351,86,5.73837480555,93.4401365179,92.1591422012,5.73703
93.2260914932,46.051087681,94.9921063906,5.87261,1.47478734699,92.4653061303,33.0703,0.0759871085616,0.0306799,47.6462,5.87400577667,87,89.3976818042,0.185217936081,-6.01766,0.995366,87,5.87400413643,93.3999990159,93.7368039138,5.87261
93.2563580885,46.1492657397,94.5273178989,6.0142,1.40443422509,93.0091087415,33.126,0.0748311643511,0.0255043,47.7653,6.01568641952,88,90.8249222757,0.110547299812,-6.15392,0.99339,88,6.0156840192,93.3996135844,93.2490624501,6.0142
93.3609414581,46.7315504175,95.0408967106,6.10767,1.3062377822,93.1222187511,33.1604,0.0871958613384,0.049035,47.8408,6.10911838053,89,90.7008375445,0.106410112833,-6.24328,0.992979,89,6.10911188688,93.4997013537,93.7373472211,6.10767
93.3323059756,46.5818390283,99.3924716641,6.25403,1.64236176853,93.1166770084,33.2125,0.0768847038583,0.0268838,47.8968,6.2555711127,90,92.1570668866,0.100735559709,-6.38031,0.993387,90,6.25556943579,93.500596721,94.244676959,6.25403
93.2469124267,46.1844041474,99.8482031614,6.33042,1.84482961562,93.0071114645,33.2366,0.089825557999,0.0500917,47.9348,6.33217538751,91,90.7678423363,0.0926595928774,-6.45249,0.99607,91,6.33217154207,93.3997294253,94.5641903872,6.33042
93.2639200028,46.3024742221,97.7571429221,6.40622,2.72568424722,93.1186243953,33.326,0.083729201099,0.0345267,47.9957,6.40735014693,92,87.1697900711,0.0833365667426,-6.51758,0.996741,92,6.4073471175,93.3999257033,93.2626146236,6.40622
93.2852982502,46.2626035119,98.3888147929,6.47738,2.06541982217,93.1549056553,33.3655,0.0793919310052,0.0345821,48.0226,6.47866473211,93,90.2521329211,0.0672007563549,-6.58245,0.991891,93,6.47866232345,93.3872260011,94.0047962761,6.47738
93.2745805427,46.2975488451,95.304671107,6.5631,1.31993980621,93.1017700707,33.3291,0.0860383772254,0.0471714,48.0614,6.5643391434,94,91.2923798234,0.103686165998,-6.65912,0.994765,94,6.56433356609,93.4046934346,93.8582907576,6.5631
93.3409128002,46.564913133,95.2200076471,6.60016,2.37828390748,93.1458473394,33.3811,0.0862207168393,0.0457198,48.0769,6.60130951896,95,88.8627544029,0.0860737695039,-6.68487,0.991411,95,6.60130509374,93.5005118535,91.8449210493,6.60016
93.2973753354,46.4683261545,99.0925767379,6.65586,1.68630952067,93.1085395807,33.3628,0.0852515587821,0.0424315,48.0982,6.65719518929,96,91.2836632757,0.0969324250862,-6.73539,0.996002,96,6.65719135046,93.4937792409,94.3912583574,6.65586
93.2283427606,46.0469992205,96.0966031312,6.6981,1.9018229202,93.1025121696,33.435,0.084307629669,0.0432165,48.1885,6.69943836978,97,89.8801147804,0.0637429210766,-6.76989,0.995135,97,6.69943372528,93.398851442,93.4236587336,6.6981
93.3656768357,46.8391439805,99.1913660041,6.71929,2.5801105862,93.2034718456,33.3776,0.0710548711549,0.0220955,48.2619,6.72016002817,98,90.3725942415,0.0854386099066,-6.78204,0.995412,98,6.72015869612,93.5001333833,93.4532498938,6.71929
93.311092701,46.547505193,95.0222821541,6.76233,2.0816296993,93.2017986685,33.4451,0.0856667130027,0.0467558,48.3121,6.76358249497,99,88.3806325337,0.0704231993551,-6.81931,0.99605,99,6.76357935271,93.4851446367,93.0063697615,6.76233
93.2723364198,46.349933851,95.0383889109,6.75132,2.00301159598,93.1337348775,33.444,0.0748558627015,0.0312439,48.3923,6.7523805764,100,89.8575034545,0.0624541879217,-6.80656,0.99674,100,6.75237674775,93.3999332989,92.7065585759,6.75132
93.268752504,46.1620192281,94.8777558779,6.77006,1.02952841723,93.002874337,33.4471,0.0693943766281,0.0294522,48.4895,6.77065379379,101,91.2104084177,0.115486841001,-6.8155,0.991663,101,6.77065203984,93.4030405466,93.6662875762,6.77006
