AverageReturn,AverageAbsQYDiff,MaxEsReturn,AverageDiscountedReturn,AverageQ,MinReturn,AverageQLoss,StdEsReturn,AverageAction,StdReturn,PolicyRegParamNorm,AveragePolicySurr,AverageAbsQ,Epoch,MaxReturn,AverageAbsY,Iteration,QFunRegParamNorm,MinEsReturn,AverageEsReturn,AverageY
89.1852031889,0.528984388793,97.7255016737,18.4483406594,21.1003,87.9632011889,3.75694,3.7436511684,0.749392,1.21389955796,29.1597,-21.6925,21.1429,64,91.6510375518,21.1238306048,64,102.177,86.3397995891,89.756118493,21.1000586464
91.540911497,0.538811644568,99.5481153318,34.7274959175,21.7442,85.5659812922,3.21487,3.6068544988,0.892202,1.68023652008,29.2684,-22.3355,21.7948,65,93.3315754314,21.7697942074,65,102.753,87.9908009923,91.1965380878,21.7442720658
90.7096573254,0.552869210812,97.9635859046,33.0261437431,22.8109,83.5195711752,3.31931,2.47619633018,0.945723,2.12280506258,29.372,-23.3967,22.8757,66,93.0407193832,22.8446515401,66,103.443,88.9220414009,92.1610552415,22.8131069863
91.8218422849,0.533564392173,95.5509523042,38.7094209151,23.2879,86.7309100828,2.86204,2.21176201033,0.971566,1.66271088317,29.4116,-23.8562,23.3553,67,93.2272346559,23.3213602544,67,104.133,87.076869394,92.154462103,23.2859437741
93.1902798734,0.557897270931,94.9386484703,45.6991188974,24.1703,92.7252966341,3.90142,1.80312657757,0.990653,0.201408128466,29.4758,-24.7416,24.2458,68,93.4969144518,24.2113233981,68,104.984,89.0404507419,91.2030669168,24.1706643144
93.4497554477,0.527699354377,98.4360532025,47.1608232789,24.9392,93.2134002366,3.23968,2.08106104713,0.990388,0.11845124065,29.5254,-25.5578,25.0048,69,93.6012625445,24.9798779207,69,105.956,90.3257080958,93.4773150845,24.9412464365
93.015690759,0.56014247396,98.8175068806,44.8170424974,25.8457,92.8626665291,3.84325,2.4305175268,0.993985,0.0484205086916,29.567,-26.5138,25.9032,70,93.0830969766,25.8826625837,70,106.825,89.9986411452,93.7888310936,25.8457412537
92.593226459,0.49739251764,94.8964854521,42.5726521749,26.907,92.4166876964,2.90094,1.54044427155,0.995336,0.058692918717,29.6001,-27.6257,26.9564,71,92.6886160544,26.9431783772,71,107.884,88.8466778547,93.8589209656,26.9103552477
92.816943727,0.524343764098,98.4553211638,43.763676017,27.8093,92.6551741173,3.20324,2.5453136522,0.995062,0.0578246559268,29.6824,-28.5958,27.8511,72,92.9001374682,27.8378257942,72,108.906,89.0151056106,93.2820285968,27.8105741525
92.77395505,0.510369104093,95.7263741065,43.4955763971,28.8347,92.6027454857,3.5153,1.19518362836,0.994013,0.0673699511875,29.7761,-29.6755,28.8672,73,92.8995850661,28.856988424,73,109.986,90.3992106282,93.7282341496,28.8367778741
92.798559621,0.536593939269,96.3162268601,43.6432296871,30.1889,92.603667003,3.0864,1.38264231674,0.994437,0.0791811852686,29.9007,-31.0767,30.2118,74,92.9002071365,30.2043290465,74,110.98,89.9850321166,94.146123447,30.1914543687
92.7222258024,0.588766973665,94.9385189806,43.2253430455,31.5094,92.5101272658,3.98383,2.53036134505,0.994271,0.068589121572,29.9657,-32.4599,31.524,75,92.8151978471,31.5187228103,75,111.863,86.8935657106,92.3983598774,31.5112564563
92.7706608306,0.512999733845,95.2312352327,43.5137664383,32.4955,92.6015443319,2.8539,0.881537548933,0.995062,0.0758826353243,30.1015,-33.5122,32.501,76,92.900033445,32.5046451531,76,112.726,91.6469754098,93.7348118899,32.501364643
92.7933539865,0.535753631041,98.8548361321,43.6462825822,33.8118,92.6014433103,3.26264,1.84894338516,0.995354,0.0756606848861,30.1635,-34.863,33.8129,77,92.8999605607,33.8162354761,77,113.611,91.0988026921,93.9184818203,33.8152215718
92.8539869277,0.620440318605,98.1989488613,43.9696962826,35.0985,92.7006725157,4.7558,1.78214580314,0.995167,0.0888623307978,30.2494,-36.1954,35.0988,78,92.9999795435,35.1045913245,78,114.41,90.6127247168,93.7540241546,35.1043555644
92.9118142224,0.547363517546,98.5415150161,44.3111839955,36.702,92.7097487128,3.67357,1.88443153086,0.995948,0.0561008276452,30.2993,-37.8564,36.702,79,93.0000010448,36.7078753877,79,115.071,89.298191414,94.0526580106,36.7078232286
92.8279872385,0.540697899089,99.2225057284,43.8231795926,37.9359,92.6706307767,3.22677,2.51426032664,0.995019,0.0774816186362,30.385,-39.1572,37.9359,80,92.9974777588,37.9429625593,80,115.647,88.6364733707,93.5713038588,37.942898869
93.0023619063,0.596934036345,94.3802592449,44.7876696347,39.4018,92.8002784941,4.01949,1.49086940457,0.995288,0.0735450035679,30.4503,-40.6626,39.4018,81,93.099981367,39.4079789418,81,116.216,88.8870151106,93.290966093,39.4079281441
92.9805713545,0.534429103312,96.4241433767,44.6935145957,40.9619,92.7087652831,2.80053,1.58762064342,0.996062,0.0688095831846,30.5126,-42.2903,40.9619,82,93.099954688,40.9680989518,82,116.648,91.1075382603,93.7286845977,40.9680474077
92.8808552219,0.555693791262,95.1974675162,44.1201316067,42.2401,92.7032096897,3.11834,0.566365447798,0.995287,0.0780075730923,30.5733,-43.599,42.2401,83,92.9999820775,42.2460354983,83,117.118,93.1368378998,93.9896930515,42.2459799544
92.8694362277,0.569772785894,95.0351638973,44.0716680819,43.7562,92.7199948116,3.42045,0.657808490202,0.99569,0.0835785551671,30.6071,-45.1826,43.7562,84,92.9999989662,43.7629591139,84,117.582,92.7913623138,94.0561158306,43.7629129604
92.9824348804,0.549091497119,95.1364368694,44.6885384703,45.328,92.8017526697,3.21528,1.73530184115,0.995598,0.0788372348754,30.6738,-46.7946,45.328,85,93.0994306569,45.3325799911,85,118.005,88.2417872884,94.0408239489,45.3325386561
92.8016778789,0.588152963515,99.8,43.7234455329,46.8412,92.6013845084,3.70953,2.43200869674,0.996283,0.086547059017,30.7421,-48.3596,46.8412,86,92.9751655004,46.847756144,86,118.324,89.9384572306,93.8393227657,46.8476936379
92.475869326,0.58347753258,97.9491624335,41.9728057317,48.5184,92.1049231667,3.40362,1.65476908258,0.99583,0.111515565783,30.8484,-50.055,48.5184,87,92.6750742932,48.5240133984,87,118.658,90.0200180748,94.1600822146,48.5239814805
92.5305501787,0.610049226765,96.820728837,42.2753595417,49.964,92.2026113697,4.39662,1.49736902866,0.996224,0.134976287602,30.9182,-51.5099,49.964,88,92.6999045188,49.9725980977,88,119.11,91.3616063982,93.667708088,49.9725421836
92.5266797378,0.599810532319,97.8777185034,42.2375792246,51.691,92.1082758841,3.00916,1.66450339539,0.99565,0.168283767897,31.0034,-53.2411,51.691,89,92.6997636328,51.7008849235,89,119.435,90.9956291962,94.0418399183,51.7008374639
92.4651556967,0.601101875863,99.5155967184,41.9152522565,53.1726,92.067386263,3.32472,2.36918418489,0.995662,0.170281988914,31.0908,-54.694,53.1726,90,92.6995499205,53.1820857704,90,119.703,88.1170990597,93.6583087651,53.1820433733
92.4907887248,0.647201123475,98.7995092425,42.0428485831,54.4087,92.0513368986,4.0281,1.8863741047,0.99544,0.17784276383,31.1757,-55.922,54.4087,91,92.6999835628,54.4182852794,91,119.944,89.827754815,93.6959291404,54.4182449449
92.5623782794,0.626516889443,96.5525499742,42.4318327946,55.8399,92.0274760647,3.28761,1.66829702527,0.995745,0.193242809371,31.2791,-57.3126,55.8399,92,92.7999607494,55.8499918721,92,120.235,89.7023877437,93.6435678664,55.8499545713
91.7054195954,0.662280963788,95.6177083256,38.0508582286,57.0438,90.7333349007,3.84171,0.788752815828,0.994157,0.332820328787,31.415,-58.432,57.0438,93,92.0787137427,57.0541548037,93,120.511,92.5308617639,93.7715984473,57.0541117779
91.6146282777,0.625194504884,98.8155889316,37.6768084148,58.1661,90.5717914685,3.50967,2.89785619148,0.995768,0.385007853098,31.4952,-59.4992,58.1661,94,92.0994735924,58.1768166418,94,120.776,87.5674732014,92.9688416788,58.1767783444
92.0657676199,0.64419740801,94.3379534239,39.8137852958,59.4719,90.9361171059,3.59893,1.39955704127,0.992764,0.488234311538,31.5257,-60.749,59.4719,95,92.7034851387,59.482302771,95,120.845,90.176867801,92.8011450358,59.4822672244
91.6074180525,0.618051840046,97.4242904963,37.6102681084,60.4051,90.4222728705,3.29119,2.54278699234,0.994144,0.509623979015,31.5854,-61.614,60.4051,96,92.3948832633,60.4155314656,96,121.052,89.1201052294,92.7955321859,60.4154922349
92.069690835,0.631907636657,94.1217429982,39.8362086643,61.2204,90.8460813368,3.83423,2.06135393894,0.991584,0.65020761931,31.661,-62.3787,61.2204,97,93.226354927,61.230679861,97,121.176,87.0548994024,92.2101937738,61.2306328263
91.6854210131,0.616095546553,95.1896289172,37.910655378,62.2116,90.5823191158,3.22638,1.16466864071,0.992391,0.444352063957,31.7191,-63.2987,62.2116,98,92.5257737446,62.2226034877,98,121.291,90.5058312178,93.5569373023,62.2225680164
91.9798999963,0.560712894401,94.5795591661,39.358734838,62.9193,90.583612442,2.75398,0.742430919688,0.99132,0.591693165359,31.7498,-63.9302,62.9193,99,92.9801453265,62.9293770292,99,121.442,91.697657797,93.7257465128,62.9293538871
92.4597813624,0.685858180167,99.5684875039,41.8186901159,63.5513,91.1322367943,4.4697,2.10135120351,0.99016,0.708054455862,31.8554,-64.5339,63.5513,100,93.4169827911,63.560925451,100,121.498,90.8898271675,93.9572179693,63.5608845555
91.3803120711,0.611883331672,98.0215510584,36.5296737895,64.2607,90.1256464742,3.67138,1.59202994276,0.994118,0.507790945037,31.9507,-65.1883,64.2607,101,92.1930677032,64.2697601983,101,121.549,91.1418746223,93.8203073414,64.2697144567
91.5595026102,0.627398513548,97.6578068901,37.4134987941,64.6433,90.2166819331,3.68406,2.16562582844,0.993594,0.713548335285,32.0197,-65.5131,64.6433,102,92.9241565965,64.6524767339,102,121.458,88.9695023361,93.2940752838,64.6524326858
91.1264509348,0.597120910351,95.019849553,35.4041015065,65.1848,90.000986628,3.31381,1.86269347543,0.995543,0.522346190737,32.0581,-66.0102,65.1848,103,91.9911594035,65.1927762512,103,121.464,89.1976551772,93.0954719122,65.1927371086
91.6573635179,0.583409542218,98.6,37.8545629482,65.5965,90.2058890447,3.41102,1.83720678168,0.99198,0.769589724905,32.1081,-66.3712,65.5965,104,93.036464903,65.6044773524,104,121.527,90.9872276468,93.6320796128,65.6044348464
91.3756517636,0.590044633683,98.1255909112,36.5475367673,66.0474,90.2042622435,3.37712,2.0489944939,0.994952,0.559813376152,32.1499,-66.7449,66.0474,105,92.4867652937,66.0512858216,105,121.547,89.8728900566,93.4377848465,66.051251708
92.0633713241,0.596789402012,94.2532927117,39.8159014724,66.1701,90.4154491272,3.98421,1.75108835725,0.990593,0.781195466114,32.1428,-66.822,66.1701,106,93.1038956196,66.1753307225,106,121.598,89.4840193712,92.6463814679,66.1752935399
92.2952571791,0.571437123328,99.3669407235,41.0653599231,66.6083,90.658964747,3.39778,2.86137899932,0.992225,0.805221975801,32.1649,-67.1995,66.6083,107,93.1060460151,66.6120382971,107,121.684,89.1442594091,93.2396951263,66.6120036785
92.1805673464,0.588441736281,94.6239228535,40.4326632059,66.7088,90.7218519011,3.63361,1.15079155807,0.991383,0.761038514065,32.2132,-67.2609,66.7088,108,93.178530129,66.7120667455,108,121.785,90.3066857643,93.6361128428,66.7120420232
92.5851012197,0.540472715244,96.0917909567,42.6003832482,66.7635,90.7781452263,3.05475,2.43337871777,0.991811,0.868865860313,32.2459,-67.2827,66.7635,109,93.3014480757,66.7658432514,109,121.872,88.3976268205,92.4493071995,66.7658094139
92.9856711467,0.621258236272,95.4060863069,44.6954872462,66.9174,91.7441451541,4.23836,1.86229086311,0.992858,0.557549611961,32.2965,-67.3817,66.9174,110,93.4001695442,66.9200353924,110,121.978,89.7940151187,93.3377178963,66.9200034265
92.5788925104,0.559448268017,95.7579347186,42.6236906785,66.9798,91.2397945663,3.03715,1.86101023119,0.994293,0.777256938434,32.3255,-67.4129,66.9798,111,93.4003407143,66.9816478551,111,122.037,89.9177479245,92.1489916278,66.9816179799
93.3050744272,0.550065008677,94.7743824988,46.3879985057,66.9558,93.1570072354,3.40424,1.54560568745,0.992285,0.065555733402,32.3393,-67.3524,66.9558,112,93.4001069195,66.9575352557,112,122.06,89.9663281891,92.0662414981,66.9574978554
93.0637700127,0.547503788089,95.8914200362,45.023500274,66.9538,92.850676361,3.21959,1.97450163282,0.99217,0.0698289837234,32.4101,-67.3195,66.9538,113,93.1974411007,66.9538870821,113,122.093,90.2487836371,92.9356095907,66.9538658528
92.8771356493,0.57718777441,94.6191464568,44.002158604,66.8965,92.097788651,3.50413,1.30395824225,0.991451,0.354790130422,32.4637,-67.2387,66.8965,114,93.20028303,66.898147467,114,122.109,90.0378445052,93.6344556954,66.8981073057
93.3227580924,0.549376642999,96.194751301,46.5755426127,66.7933,93.2111706611,3.24047,2.25998740767,0.994909,0.0478568949486,32.5721,-67.1057,66.7933,115,93.4002578157,66.7944937467,115,122.091,89.5409152655,93.0775211061,66.7944571499
