StdEsReturn,QFunRegParamNorm,Epoch,PolicyRegParamNorm,Iteration,AverageAbsQYDiff,AverageAction,AverageDiscountedReturn,AverageY,AverageEsReturn,MinReturn,MinEsReturn,MaxReturn,StdReturn,MaxEsReturn,AveragePolicySurr,AverageQ,AverageQLoss,AverageAbsY,AverageAbsQ,AverageReturn
166.609395484,119.883,668,97.9925,668,0.773234711723,0.780264,188.824681737,36.0381243455,143.806724609,245.191710944,6.97632325878,1138.92328022,227.42819643,453.418102018,-36.6125,36.0361,5.02649,36.0479972351,36.0621,644.664656478
213.467732252,119.981,669,98.028,669,0.796415447186,0.775264,198.635752169,35.9870411682,182.51064959,576.442787658,10.2632671684,1860.1527791,284.433056214,706.360518105,-36.5859,35.986,5.6556,35.9994880714,36.0184,956.988652998
164.797578536,120.056,670,98.082,670,0.727951458346,0.773505,198.478447947,35.9631463793,100.657570317,622.954543992,6.45285459715,1444.2367877,162.12057215,633.664969151,-36.5574,35.9609,4.38745,35.9735145422,35.9886,791.826456776
370.379677189,120.146,671,98.1611,671,0.747610953977,0.795567,199.169006551,35.8945810082,361.743892724,358.65186894,41.7878961141,1476.65957883,200.197468574,1028.93995797,-36.4723,35.8941,4.68844,35.9103953186,35.9239,607.572389965
113.947810368,120.276,672,98.1984,672,0.783761683714,0.762611,207.20141338,35.9369891504,108.977740846,298.419862154,8.66486196133,1478.759847,274.409209545,444.615881368,-36.5058,35.9382,5.17976,35.9495176614,35.9676,810.641590538
180.86578062,120.331,673,98.2482,673,0.735693517382,0.735928,188.987389664,35.8871144037,136.499842633,237.38673078,8.37545924472,1319.99732362,272.70360577,671.070803636,-36.4592,35.8831,4.45339,35.8974807891,35.9152,644.10088958
149.369683706,120.416,674,98.3227,674,0.740612824825,0.840212,196.912098126,36.0185586084,183.364539059,695.702949037,4.14740284146,2404.4966077,584.98393617,443.665833803,-36.5813,36.0205,4.77497,36.0299812354,36.0505,1499.13019207
468.513784784,120.528,675,98.3847,675,0.792146067837,0.807724,177.535680766,35.8540595035,306.510912828,303.232807366,5.55773015381,2375.29951103,662.694643751,1570.96400253,-36.4386,35.851,5.16108,35.8656015943,35.885,1064.75363997
175.075153064,120.615,676,98.4276,676,0.791534752402,0.746974,193.475744022,35.7950122227,160.054043051,456.02246143,16.4846560476,2276.37970075,359.929290112,522.688479299,-36.4238,35.794,5.3758,35.8077050219,35.8264,850.115561013
184.94526676,120.716,677,98.466,677,0.728853659697,0.73596,182.891227643,35.9118623809,99.8795742592,278.714452611,5.89748150733,2181.70435081,611.342133236,763.152956697,-36.5021,35.9133,4.24674,35.9272006451,35.9422,1018.03224453
144.975514212,120.818,678,98.4948,678,0.780977369238,0.73439,196.822952659,35.9225905028,148.99337204,563.11870278,4.95781193199,1950.96199667,340.193820338,395.924825301,-36.5521,35.9212,5.22572,35.9383843579,35.9528,1002.09869159
260.078350739,120.888,679,98.5331,679,0.766638124439,0.725778,199.118931171,35.852932023,165.478100693,654.250102468,7.08048746816,2197.18439424,424.596169877,847.790095381,-36.4435,35.8523,4.84978,35.8652258753,35.8829,1217.65637934
358.731002174,120.99,680,98.5291,680,0.751682767406,0.744064,184.906029225,35.9054945953,300.613330387,437.036534224,32.1769985114,1461.20598775,208.182620806,870.387240269,-36.495,35.904,5.15332,35.9152852038,35.9278,807.119047113
186.773950245,121.072,681,98.5766,681,0.769088165697,0.762275,203.88143775,35.8613670036,132.558984986,355.248099171,7.02489538115,1030.55159578,127.406988805,757.16703362,-36.4796,35.8603,5.21975,35.8720740355,35.8892,706.058307214
175.094212291,121.132,682,98.6195,682,0.744451603947,0.80224,185.744897764,35.7792417429,124.194050688,489.327076006,8.36226998253,1258.28474543,155.267237728,659.417141986,-36.3619,35.7788,4.83713,35.789880658,35.8038,646.774667307
155.799949469,121.227,683,98.6535,683,0.77129053249,0.80861,200.325983156,35.6887518481,120.506273364,294.169268805,5.67460378194,1156.82194905,167.422399895,519.656608431,-36.3008,35.6874,5.11881,35.7029828463,35.7186,718.34707798
260.694531292,121.351,684,98.691,684,0.723779027753,0.708056,181.243428277,35.8229725615,269.030326769,588.386054139,20.4109896218,2034.19458523,348.636202491,787.03296455,-36.3989,35.8203,4.63009,35.8371786035,35.8488,919.307982685
139.254120439,121.432,685,98.7314,685,0.742547200378,0.699628,180.839511466,35.7952757569,118.094963885,521.249896394,6.36811894203,1356.72216924,156.406317425,483.362229825,-36.4166,35.7935,4.79504,35.8070617644,35.8228,665.406346011
184.956303292,121.549,686,98.7881,686,0.719121246294,0.758676,202.091707058,35.7499624874,80.3805918972,825.706606038,4.27640122502,2420.10680441,553.529530239,948.071994328,-36.3278,35.7495,4.37469,35.7606851821,35.779,1728.74779421
122.069680288,121.644,687,98.8408,687,0.723067007572,0.789726,176.849801814,35.7695949875,88.7912019139,153.639414316,5.66117649425,2253.26095315,670.879658518,465.023491636,-36.365,35.7683,4.67132,35.7777312953,35.7949,1303.2255397
150.151932258,121.713,688,98.8636,688,0.758280821169,0.763469,201.431852783,35.7333169372,133.474511928,310.580274939,4.84817442209,2121.14833197,393.306802405,518.714502933,-36.3636,35.7322,5.05273,35.7466588521,35.7634,1077.59120995
149.040197141,121.788,689,98.9083,689,0.755485628904,0.766172,203.485734498,35.8247535126,153.492048571,489.361717513,6.35477154622,1905.7679729,409.726000776,470.169725655,-36.4167,35.8241,5.26672,35.8348701144,35.8548,1024.33981365
186.268429054,121.873,690,98.9432,690,0.75044547775,0.778884,200.556427556,35.6739671117,127.231691937,567.683728119,7.76938961337,2065.82385593,367.283674273,740.806330513,-36.2887,35.6741,4.66668,35.6818461813,35.7004,877.429386299
187.059959242,121.97,691,98.966,691,0.782307370604,0.746163,158.125431544,35.7519519582,125.698253897,145.108555699,7.17006886171,2341.76552151,547.484515263,700.688027336,-36.3654,35.7526,5.36826,35.7579799257,35.7791,701.385974627
188.592425648,122.018,692,99.0064,692,0.75712452088,0.75216,199.147172768,35.7959071955,163.858280503,441.103304409,5.823966735,1910.83759992,358.712756772,756.155315191,-36.3876,35.7899,5.03474,35.8034042501,35.8126,884.66200075
124.769318443,122.112,693,99.0472,693,0.746290865572,0.74627,201.033636268,35.7797545108,110.168343286,518.718831558,7.54594154121,1770.99509009,370.558596479,424.243419436,-36.4137,35.7793,4.63821,35.7858090083,35.8082,954.826638313
135.14694247,122.221,694,99.0901,694,0.757229290713,0.79976,197.597261232,35.7840258115,153.924535344,380.750365526,11.8536572051,2069.31447793,360.574845399,473.621424405,-36.3877,35.783,5.23728,35.7902975116,35.805,816.975173227
136.657866727,122.318,695,99.1095,695,0.759544849096,0.692128,194.303240437,35.7717355464,104.066547367,523.539806499,5.19098615714,1988.75218912,383.417119633,606.17567199,-36.4015,35.7686,5.20411,35.7799665637,35.7966,934.266133164
178.475585337,122.41,696,99.1777,696,0.730082106,0.77973,178.231012584,35.8011848119,133.193481627,278.714684652,5.32217753314,1609.71662081,312.657165786,607.459400176,-36.41,35.8013,4.58418,35.8090770639,35.8244,543.871752497
210.643738295,122.492,697,99.1799,697,0.759939217656,0.76024,186.43050678,35.776717797,148.285630566,268.5222806,6.86256403524,1114.18656904,224.166739485,772.270113445,-36.3959,35.7778,5.03664,35.7810091144,35.8024,656.303079964
199.953979622,122.526,698,99.2287,698,0.717745250114,0.725676,171.47490465,35.848171111,201.35034658,421.842672663,9.06727517231,508.84591485,19.507731508,603.411051322,-36.4433,35.8464,5.01781,35.8534290972,35.8705,437.399172898
156.131933957,122.617,699,99.2686,699,0.698608244063,0.740505,214.049229603,35.7320585298,164.698698307,612.540213428,6.67075526267,2563.11532326,715.155110424,465.639123238,-36.2804,35.7311,4.25091,35.739105635,35.7553,1974.38795298
259.91928535,122.694,700,99.298,700,0.743843907058,0.789223,220.641942765,35.6633685434,188.368195289,629.202334596,7.87076876982,1306.13065813,115.955851363,867.662696033,-36.2368,35.6613,5.07861,35.6704608195,35.6876,739.037268657
194.672721234,122.814,701,99.3036,701,0.727026379462,0.747506,216.669800645,35.6604504368,124.544034157,656.589821577,6.79717000968,2293.35888122,398.096021845,783.629537542,-36.2707,35.6593,4.5839,35.6684142375,35.6875,1049.21871994
220.499876969,122.901,702,99.319,702,0.729299294718,0.742076,222.842477657,35.595151864,177.957106122,566.881143125,6.84474528917,2646.08859036,818.120894893,773.786748798,-36.1306,35.5962,4.80309,35.6066164729,35.6245,1709.71629938
139.331242164,122.968,703,99.3924,703,0.722362332442,0.797746,216.196626723,35.6053050116,89.6752427636,681.744822277,6.27247502765,1932.82317419,335.067018791,552.213326962,-36.1862,35.6032,4.66442,35.6148835477,35.6273,1014.3459185
88.8519790509,123.074,704,99.4312,704,0.73567955479,0.791278,213.113168444,35.4367326399,96.6724333301,697.601863513,6.37630676624,912.07728787,50.027998727,288.16613378,-36.0025,35.4365,4.88016,35.4495166467,35.4699,777.832976418
109.800333016,123.152,705,99.4449,705,0.737598320371,0.739047,181.422572932,35.3111748885,107.230305988,203.700945804,7.59203412201,1904.75110608,380.42877937,448.410456219,-35.8758,35.3082,4.60669,35.3265774375,35.3402,726.160961284
180.544969813,123.224,706,99.4487,706,0.714031122818,0.730722,167.847540777,35.4045459226,158.62581026,269.287073434,8.67649656155,1879.38055611,263.406007594,616.934901678,-35.9396,35.4043,4.68591,35.4133437779,35.4337,449.422462606
183.568476737,123.316,707,99.4751,707,0.762236534605,0.78506,204.702195558,35.2849614318,134.120906637,292.457746988,6.46271238298,2800.04000206,680.650852675,631.304683637,-35.8594,35.2841,5.65233,35.2960823999,35.3133,1052.81865216
293.439535725,123.449,708,99.5189,708,0.67975802493,0.769794,209.642863209,35.2444575291,187.700214772,307.620681788,8.13325711655,2800.78118644,837.925821345,1063.83999172,-35.778,35.2453,4.25543,35.2575823734,35.2728,1981.04280386
214.47869502,123.509,709,99.4993,709,0.707599070498,0.735993,185.822691849,35.2634454335,210.303961607,282.218206631,10.7782652216,2653.27550545,683.415756496,739.818300836,-35.7738,35.2642,4.39791,35.2760667492,35.2974,807.516678157
234.389869716,123.593,710,99.5632,710,0.713405656996,0.7254,196.622612945,35.2026138566,239.244184204,297.378199375,5.95172385284,2905.15150251,561.727341893,599.577969375,-35.7195,35.1997,4.74086,35.2136984149,35.2268,769.285744457
297.995797097,123.657,711,99.6394,711,0.742610533648,0.778845,228.832288062,35.0577995476,251.157165064,336.668924218,7.48860232844,3118.15816382,609.948902069,751.120822328,-35.5892,35.0582,5.42851,35.0703682302,35.0903,1156.45269556
253.197716274,123.724,712,99.7149,712,0.732305280415,0.751117,200.911773114,35.0768509669,296.577565733,287.614286333,10.8814818839,1820.73641796,400.048262135,645.412658948,-35.6162,35.0749,4.89561,35.0919548155,35.1047,906.658415977
108.621376114,123.807,713,99.7545,713,0.744396216224,0.709773,210.168401473,34.9293123915,103.025232396,618.304638243,5.94751021632,1266.67206422,145.007541685,351.238846347,-35.4871,34.9268,4.96218,34.9433747657,34.9566,865.471295869
257.035487734,123.872,714,99.8217,714,0.704684730357,0.770715,218.575220885,34.8736468196,220.045261529,649.769233127,7.13872405482,2180.47387826,420.716921673,649.781843505,-35.3768,34.8722,4.69714,34.8826516676,34.8953,903.733758513
175.255765918,123.934,715,99.8618,715,0.7301326947,0.666812,179.977973423,34.8579384453,105.117066474,372.954732412,6.41751364034,1533.59356087,308.8422916,804.098474734,-35.3955,34.8558,4.98572,34.8666185298,34.882,810.597190083
144.500917368,124.037,716,99.8758,716,0.699867016902,0.748252,208.27247536,34.788698903,112.318829302,474.07143884,7.77767259317,2154.24015872,386.45680951,512.997834202,-35.3184,34.7876,4.44024,34.7981057255,34.8129,1030.74429856
110.808142333,124.123,717,99.943,717,0.69541773161,0.76475,212.873353826,34.7396073396,98.581156149,527.188985254,11.5080813098,1793.37367327,315.049675391,484.702051596,-35.2793,34.7396,4.33774,34.747194047,34.7643,1012.18643735
125.213479412,124.241,718,100.026,718,0.689442950966,0.678558,191.139984022,34.6958020048,102.255923916,400.371141757,6.51400506828,2709.36692793,841.277951093,406.967666122,-35.2647,34.6934,4.14527,34.7047553365,34.718,1240.35767293
295.515947609,124.308,719,100.056,719,0.732471100545,0.715303,182.497504405,34.6998487692,269.060174637,343.09233867,8.2890129384,2602.72674384,568.808487542,938.214694068,-35.2738,34.6964,4.93847,34.7119344307,34.7273,993.6536426
141.466518386,124.392,720,100.111,720,0.726196414775,0.694432,176.898572566,34.6559944925,79.3254445744,394.632112107,6.36295416974,1203.0565901,246.539914105,681.561771368,-35.2472,34.6544,4.81234,34.6642858925,34.6786,686.95660764
151.20806667,124.491,721,100.116,721,0.695112714355,0.620183,143.634712966,34.5845779601,154.423007095,126.744596024,8.06827799355,1157.89682957,263.823184956,522.074844207,-35.1583,34.5836,4.54287,34.5941406397,34.6109,403.771820543
129.523748905,124.566,722,100.178,722,0.702129842018,0.681268,221.613863343,34.5692644362,75.3802160141,1135.29101755,5.39581355039,2823.24622533,392.720609748,551.042222253,-35.1439,34.5673,4.30425,34.5805652457,34.5951,1588.37592973
105.279482226,124.615,723,100.186,723,0.729193766478,0.699058,210.45305367,34.5371079154,107.818485599,418.366599626,8.02973362415,2211.67539893,345.072825941,409.851907695,-35.122,34.5351,4.80123,34.548049433,34.5642,946.200018938
148.735271572,124.65,724,100.219,724,0.685548215291,0.645738,197.198272532,34.5861085458,130.157009023,271.452219706,5.86617282707,1912.14216914,512.962661753,489.964864043,-35.1378,34.5859,4.32587,34.5964977654,34.6108,888.788993275
131.186003417,124.745,725,100.216,725,0.694014562418,0.541593,177.263484681,34.4843079775,66.7955945987,374.20420332,6.42766715807,1970.250279,339.386826735,718.738004323,-35.0434,34.4837,4.36886,34.4930942477,34.5073,725.245945279
98.2390254037,124.87,726,100.231,726,0.695363282398,0.660915,212.693927217,34.4706677896,100.206129583,991.434504865,6.68984966943,2709.54367775,314.553312905,314.473882775,-35.0855,34.4694,4.34462,34.4843483932,34.4978,1212.62955015
128.026011936,124.966,727,100.248,727,0.724270014969,0.557603,141.328450132,34.5684117574,101.543001559,413.264523652,6.01572910609,1093.75092416,151.163893031,366.378904268,-35.1603,34.5667,4.70063,34.5846500213,34.6007,532.317278951
188.075605379,125.064,728,100.266,728,0.709228379856,0.620321,215.935845579,34.4571318306,128.710024586,585.293388062,6.43964426661,2432.89968659,616.572886852,706.31210743,-35.047,34.4549,4.85705,34.4711855351,34.4847,1223.29272181
160.919506182,125.137,729,100.256,729,0.722308128444,0.618871,207.42009528,34.4205611008,94.8223160932,726.649470766,5.47807698193,2335.44782112,359.686391141,572.817044488,-35.0224,34.4198,4.77307,34.4327927636,34.4459,1139.95499154
109.606795975,125.239,730,100.359,730,0.682490213027,0.487184,191.618579805,34.5351748144,70.5196303931,1103.2860861,4.20330259669,2263.46068131,367.05527779,525.190648684,-35.0969,34.5353,4.32951,34.5426207496,34.5616,1836.83199914
241.277328109,125.314,731,100.398,731,0.691801106838,0.671444,238.367814133,34.4923114524,131.636474623,1021.04845179,5.40155052543,2498.95460197,409.385935598,799.191536836,-35.0582,34.4899,4.72814,34.5023852674,34.5201,1469.59143875
184.941095798,125.352,732,100.428,732,0.684846525703,0.532076,186.830265758,34.3989635551,175.029773205,528.315003396,6.66748195605,2275.37313925,540.381686801,525.15508157,-34.9754,34.397,4.25412,34.4108358372,34.4258,990.234609674
162.015808457,125.406,733,100.448,733,0.692774139175,0.653022,207.814601553,34.3803721304,127.231567135,524.229682029,7.83349156372,1764.01046855,318.118127711,603.471616632,-34.9451,34.382,4.67272,34.3912475654,34.406,1045.62029671
144.87499358,125.491,734,100.529,734,0.660045879394,0.714137,222.454131241,34.5004278643,100.91959444,542.630739788,6.61653287387,1482.22533434,255.762429781,675.582453953,-35.0415,34.4997,4.22605,34.509145027,34.5261,1062.81959252
247.822370167,125.537,735,100.566,735,0.729617739108,0.753363,225.845453312,34.3630516999,142.561547917,1014.21909121,7.55122435556,2891.523076,629.688456212,977.324032501,-34.9053,34.3586,4.80202,34.3747983121,34.3869,1925.72833944
230.013767794,125.577,736,100.626,736,0.719053237028,0.703609,209.97289023,34.3796345703,166.429712954,903.107188709,6.57844631957,2518.83768402,566.665966616,653.69739659,-34.967,34.379,4.93874,34.3946470374,34.412,1542.73157896
215.161755196,125.641,737,100.686,737,0.691612760217,0.62773,202.892975341,34.3679900696,133.128058996,686.886784701,3.88396004546,2176.54780166,456.890367668,720.396083763,-34.9443,34.3685,4.35429,34.3776606069,34.394,1240.11816201
151.60328061,125.693,738,100.72,738,0.7067791818,0.657693,192.533240543,34.3262217134,166.029608945,1146.08491501,6.99568562154,2431.16122187,522.277458621,438.897844446,-34.9161,34.324,4.20487,34.3395125224,34.3549,1855.31536452
351.820334181,125.743,739,100.757,739,0.693666000018,0.61905,196.021882695,34.404013147,277.7996669,873.929699866,6.46661713697,2541.47944984,465.204686154,1179.66379566,-34.9543,34.404,4.40452,34.4146867512,34.4335,1607.4064833
232.755857125,125.822,740,100.809,740,0.698748693896,0.746059,231.194869017,34.4467215736,133.659314657,802.906908836,6.42760600266,1540.31460098,167.407264593,836.071236069,-34.9995,34.4415,4.40011,34.4608777647,34.4691,888.229366513
105.963656269,125.94,741,100.863,741,0.737044115679,0.667891,243.347130975,34.2889661023,107.140713698,1272.09643878,6.20983039877,3069.34350369,606.436070945,366.217442256,-34.9181,34.2917,4.7291,34.2979323601,34.316,2566.39398641
243.323053787,126.024,742,100.909,742,0.710890548619,0.689888,236.078379456,34.377005554,261.292849076,1034.51652631,6.70367250775,2949.93914212,737.476088229,605.449759102,-34.9213,34.3764,4.61068,34.3831395813,34.3988,1671.22723313
93.5321724658,126.133,743,100.954,743,0.676243547243,0.81297,191.188677334,34.404759826,89.9531820907,294.188508985,6.99481316592,1293.78800348,438.240573484,316.327691326,-34.9446,34.3999,4.20347,34.4111281092,34.4231,669.789069577
182.192809126,126.228,744,101.0,744,0.716792860644,0.235775,97.0366601358,34.3115300978,165.796815161,990.012611699,9.58664279243,995.66210307,1.97410689928,608.104571926,-34.8788,34.3129,4.78146,34.318017224,34.3372,993.743289556
190.922791194,126.278,745,101.046,745,0.657468722944,0.816679,208.34160259,34.2787533504,170.938199894,158.517646929,6.69272442871,3141.30673575,612.833410445,689.736178025,-34.8246,34.2788,3.88914,34.286081625,34.3003,1004.51119493
203.320471158,126.287,746,101.126,746,0.714756170573,0.794643,235.805291228,34.2915361908,255.463668388,1015.78159045,15.6765746597,3013.74448503,772.724348981,651.286865634,-34.8262,34.2902,4.70669,34.2997969879,34.3143,1846.10103953
80.1622994072,126.396,747,101.187,747,0.708422248023,0.68483,189.750753147,34.1921264769,79.8001893054,212.099206678,9.29599768729,1931.62461747,477.878191611,337.474144794,-34.7835,34.1914,4.47885,34.2004944363,34.2153,788.455643101
236.80703221,126.443,748,101.245,748,0.706337084377,0.751893,222.093341664,34.2408722537,169.118955953,838.761234902,6.2956271323,2934.89201364,491.475055055,735.6781306,-34.8168,34.2422,4.49167,34.2482371486,34.2655,1383.42582773
313.524101736,126.49,749,101.323,749,0.730862864723,0.774864,237.56638273,34.1280484545,323.152280196,740.549623766,30.8808287059,2446.91919874,489.471132328,1121.27566537,-34.674,34.1266,4.9587,34.1349046075,34.1494,1178.57088967
186.353376823,126.577,750,101.337,750,0.725344055754,0.77896,235.65710651,34.1629107858,118.996013562,801.2865053,8.58527307487,2528.42750966,427.141151053,761.933166265,-34.6966,34.1599,5.2296,34.1710533929,34.1856,1150.95952164
117.957256769,126.687,751,101.413,751,0.680444521047,0.752697,250.926919722,34.1374279195,141.17165307,941.222703742,10.5742049295,3307.27790488,664.639613207,360.049468762,-34.6461,34.1384,4.29451,34.1424983021,34.1596,2936.0807208
228.204867223,126.763,752,101.404,752,0.706967507851,0.742676,166.800535148,34.0204640702,286.67420435,280.814175948,6.07732354364,2764.68884795,558.586066699,691.68533176,-34.537,34.0183,4.65758,34.0261480548,34.0416,529.373831825
180.603358315,126.846,753,101.453,753,0.692925578395,0.833801,242.275537862,33.9857307492,119.995970016,805.989175142,6.75850228564,1136.34193063,114.221179343,599.489037388,-34.5111,33.9863,4.66883,33.9923939015,34.0079,929.292781062
431.231693479,126.924,754,101.506,754,0.683643301803,0.73378,239.564333582,33.9351482461,263.670313457,521.694711151,7.27037970283,3241.39099583,844.513148858,1416.42258697,-34.4514,33.9324,4.24154,33.9449050105,33.9599,1659.5806663
146.988932772,127.014,755,101.519,755,0.688085423964,0.770248,240.820561576,33.9123121994,103.306032843,624.888998235,7.02321169247,2895.2633787,638.817206762,437.947583156,-34.4615,33.9106,4.51902,33.9189380111,33.9333,1405.43813165
202.133875993,127.077,756,101.563,756,0.69791758269,0.755887,214.91840327,33.9661863468,149.529740402,305.695606189,6.72654374475,1735.7371746,343.684817646,763.973242135,-34.477,33.967,4.51436,33.9740771972,33.9875,895.277322361
234.459322575,127.195,757,101.576,757,0.708336854992,0.78504,241.636441702,33.825841571,239.581950961,672.655032122,13.9465674578,1135.20139396,133.162804456,700.456828781,-34.373,33.8213,4.62281,33.8315517961,33.8432,834.733848916
149.339939843,127.28,758,101.64,758,0.694660529656,0.740697,243.341421071,33.8710463219,146.818090496,472.894211651,6.08836313053,3102.60543457,719.080789735,513.500476559,-34.3509,33.8728,4.62505,33.8745581565,33.8925,1517.98705915
168.841828095,127.369,759,101.69,759,0.679557151696,0.758605,239.493207324,33.7606446094,187.686575545,692.83645246,6.05056263222,2800.95712676,507.784071851,503.662099516,-34.2869,33.7599,4.21917,33.76513899,33.78,1272.57073984
143.066389984,127.502,760,101.744,760,0.712042217335,0.748163,206.064525285,33.7118268176,96.7838915669,350.748956811,5.70325446426,757.192318251,91.4191499058,614.201675734,-34.2278,33.7093,4.58273,33.7150810612,33.731,543.400841002
141.070330165,127.56,761,101.718,761,0.655095684302,0.751599,218.624327956,33.6681198325,148.891796616,654.751061952,6.15468143726,3087.99650106,594.386016515,454.212737831,-34.1859,33.6671,3.79705,33.6745311124,33.6872,1307.59324855
92.1433387171,127.62,762,101.727,762,0.689430393662,0.720556,224.603160819,33.6196995637,73.8197116426,727.073247264,6.77624681652,2975.05634213,600.498723812,330.936799137,-34.1711,33.6195,4.18759,33.6263840914,33.6445,1506.91203139
149.528777996,127.72,763,101.761,763,0.683338588203,0.748105,218.374047865,33.6361017165,165.768542731,684.16319081,7.49683323263,1611.07600832,210.488877127,484.39039442,-34.1627,33.6355,4.10545,33.6445572651,33.6571,858.400628059
166.179122063,127.806,764,101.809,764,0.71122109212,0.700737,224.998808546,33.6624726988,127.463813163,323.634353543,7.23463405014,1196.73528489,184.602187897,566.543828146,-34.1871,33.6589,4.7426,33.6745349085,33.6887,828.802986117
100.720795684,127.863,765,101.848,765,0.64863517305,0.757536,216.765347032,33.6126163966,83.0892853913,334.504351164,6.8232047615,3185.15353297,893.983434188,345.583597399,-34.0868,33.6128,3.84173,33.6220741518,33.6385,1635.36129752
146.82673086,127.917,766,101.85,766,0.681514899805,0.723274,236.944345234,33.5514168132,136.450952366,674.768721317,8.86758379463,2382.12274304,360.072705942,533.809783919,-34.0638,33.5516,4.36091,33.561826823,33.5748,1172.73280612
186.467664859,127.949,767,101.873,767,0.658711449993,0.738665,216.061371737,33.4935967902,134.865485881,689.199540626,6.4651337207,2079.26357821,311.867721554,640.574707607,-33.9996,33.4923,4.10135,33.5026516037,33.5165,912.187241207
121.023874498,128.051,768,101.915,768,0.682575492143,0.796995,249.62971341,33.5316215509,101.185592114,715.231246683,6.26433822039,2472.30622773,408.607543765,455.711817782,-34.0356,33.5293,4.37704,33.5403166721,33.5564,1313.23226059
199.693420863,128.153,769,101.948,769,0.708573609439,0.806467,247.594548853,33.3466005367,124.667924205,606.431374308,6.06272322169,2165.6763823,303.928014733,644.059135744,-33.8629,33.3479,4.88397,33.3583861189,33.3717,1079.4050546
240.420983472,128.179,770,102.054,770,0.693844485294,0.748284,233.715504833,33.5128521692,236.38657177,349.683799884,6.56285233932,2346.36785378,422.122959831,731.185696254,-34.0003,33.51,4.38469,33.5262400172,33.5384,1278.50108147
317.905232186,128.254,771,102.109,771,0.698698695368,0.795826,240.653975614,33.3639761047,183.845578614,716.764775279,5.44307409403,2291.81524706,310.619375978,1150.76517747,-33.912,33.3642,4.29553,33.3794505061,33.3978,983.531897083
181.484025934,128.384,772,102.139,772,0.666354295209,0.766636,231.007473734,33.3613893748,177.508684531,602.962747244,7.1607044643,1860.21718035,262.14376178,565.9135421,-33.8698,33.3593,3.93376,33.3735851433,33.3935,897.847446309
154.223510717,128.44,773,102.206,773,0.664843377166,0.773346,236.872702812,33.4021102292,141.43276372,816.740225217,4.32566233549,3110.03816153,779.330783809,493.96177921,-33.9229,33.4008,4.09949,33.4117892804,33.4276,1643.90876834
176.628685045,128.491,774,102.258,774,0.708400460227,0.779244,243.054363655,33.3300035385,382.941453622,839.98518145,20.5702222299,3065.68898368,816.526117405,586.514102656,-33.8654,33.3283,4.65495,33.3425087319,33.3541,1872.56700625
165.329945521,128.594,775,102.312,775,0.685564826322,0.773594,255.806889833,33.296634773,142.557938575,1005.96837713,6.98590359828,3277.47645314,718.968586777,638.421810044,-33.8131,33.2949,4.39725,33.310839595,33.3248,1763.88484701
170.231508134,128.69,776,102.369,776,0.683525335403,0.765184,248.91381003,33.2169109,107.486950541,885.854615574,7.5170306389,3406.57784458,743.505389276,637.721107823,-33.7466,33.2182,4.27206,33.2262827527,33.2428,1328.11185243
176.216812474,128.711,777,102.421,777,0.674704887088,0.754168,232.088918619,33.1359991491,413.851627418,693.734822615,161.468717203,2699.51622462,461.743353257,702.284321172,-33.6807,33.136,4.36715,33.1464051397,33.1617,929.430748465
428.720167722,128.753,778,102.468,778,0.668910058421,0.757802,249.923419792,33.25060566,306.983104559,851.136901687,6.36007160641,3073.85125377,632.748506706,1286.97738507,-33.7497,33.2493,4.12735,33.2566414176,33.2714,1665.97265213
191.413909917,128.869,779,102.484,779,0.66244771327,0.71147,244.240897787,33.118527168,182.591977461,810.553455623,9.28117477708,3055.14555014,615.623953329,670.111042588,-33.6442,33.1186,4.16077,33.1235659531,33.1414,1520.62057105
164.594237998,128.912,780,102.514,780,0.633725479774,0.727962,226.590979954,33.0691200587,229.596468428,1296.52062034,28.1250032128,3072.03305678,539.043337669,537.614170472,-33.5942,33.0655,3.53437,33.0751329769,33.087,2627.75611432
166.923972846,128.941,781,102.578,781,0.669800990532,0.756466,246.6594218,33.0830296064,193.198163374,1266.47044603,4.99836912293,3077.03470542,480.791547755,454.540268184,-33.6056,33.083,4.10339,33.0927635827,33.1073,1863.35148273
296.276809005,129.003,782,102.582,782,0.700366614125,0.749141,214.849360654,33.135999027,253.050751759,126.869205404,6.40567589164,1058.16748988,155.953010058,1163.41172987,-33.6068,33.1362,4.81433,33.1448167134,33.1592,637.672203204
129.020890019,129.069,783,102.671,783,0.666821944913,0.738791,214.394945432,32.9778955819,156.84931865,433.49953991,6.76185315842,1639.4600873,229.20768384,450.692278221,-33.4798,32.9753,4.19662,32.9904504858,33.0065,958.373497991
153.20890247,129.117,784,102.66,784,0.649831617323,0.752389,200.932159979,32.9359269043,99.0571254102,497.362627123,6.2823429109,2403.04691934,430.122749061,628.191003501,-33.4261,32.9353,3.91415,32.94929679,32.9621,797.180445235
236.394151575,129.161,785,102.714,785,0.650410800359,0.380468,94.7723995925,32.9371115245,228.051452536,987.598797781,6.49140364775,990.297033967,0.719296387733,765.211277679,-33.4374,32.9349,3.88398,32.949530674,32.9643,988.877029591
134.318943742,129.241,786,102.75,786,0.698083711883,0.757512,228.759360666,32.8998546226,108.11228796,779.962022444,3.8256009146,3195.8826389,761.310027294,408.68704697,-33.4117,32.8993,4.5042,32.9110321297,32.9288,2147.06166276
