AverageDiscountedReturn,AveragePolicySurr,QFunRegParamNorm,MinEsReturn,AverageEsReturn,AverageQ,PolicyRegParamNorm,StdEsReturn,AverageAbsQ,MaxReturn,AverageAbsY,AverageReturn,Iteration,AverageY,Epoch,StdReturn,AverageQLoss,MaxEsReturn,AverageAbsQYDiff,MinReturn,AverageAction
111.635544527,-139.114,94.1951,760.570813564,760.570813564,138.253,69.9978,0.0,138.253,1248.89517599,138.261297978,1178.75056918,372,138.261085151,372,38.0836191901,21.9618,760.570813564,1.30284471347,1116.48838877,0.878543
106.319901427,-139.152,94.3739,814.752508393,814.752508393,138.285,70.0772,0.0,138.285,1278.44011041,138.288917641,1229.72871156,373,138.288506082,373,29.4157347099,22.0953,814.752508393,1.29226076878,1188.34677226,0.87661
113.00023622,-139.252,94.5143,794.472991198,794.472991198,138.397,70.1278,0.0,138.397,1337.88090197,138.402033772,1256.65454842,374,138.401646417,374,36.7933076082,19.272,794.472991198,1.25393807712,1181.44740363,0.889686
112.646837401,-139.252,94.6795,889.181073394,889.181073394,138.4,70.2018,0.0,138.4,1325.12354894,138.40609474,1286.64100331,375,138.405250609,375,25.3652356255,20.6142,889.181073394,1.26142000533,1234.68131624,0.855967
110.919928796,-139.254,94.8141,804.664262769,804.664262769,138.384,70.2981,0.0,138.384,1365.21061611,138.387164496,1279.27805911,376,138.386950805,376,45.5694108573,22.862,804.664262769,1.29834179214,1220.53353929,0.884695
112.241599471,-139.42,94.9121,833.703844514,833.703844514,138.545,70.4059,0.0,138.545,1335.2280909,138.550359923,1229.83559393,377,138.550094833,377,51.3444836187,19.7292,833.703844514,1.25954713721,1145.42100512,0.87019
131.076766237,-139.428,95.0714,841.857391732,841.857391732,138.59,70.4555,0.0,138.59,1562.23477029,138.594798328,1506.73660987,378,138.594527258,378,32.9013039815,18.7937,841.857391732,1.23649864563,1468.06745521,0.835086
132.992149506,-139.425,95.2483,874.377599236,874.377599236,138.562,70.524,0.0,138.562,1512.67856194,138.566215508,1474.22504536,379,138.565868623,379,38.8377712602,23.378,874.377599236,1.30110351771,1412.74640001,0.831887
122.135639446,-139.555,95.4266,968.403595729,968.403595729,138.64,70.6152,0.0,138.643,1415.83734005,138.646188975,1377.27278838,380,138.645767092,380,23.2846574957,21.4304,968.403595729,1.26710608038,1340.8493545,0.864403
103.118755107,-139.721,95.5847,789.147767788,789.147767788,138.829,70.6855,0.0,138.829,1310.36147985,138.831724682,1057.17554649,381,138.831458147,381,486.975429945,22.4017,789.147767788,1.28586217777,-396.247721091,0.877765
109.463428673,-139.697,95.8555,935.654765914,935.654765914,138.81,70.7402,0.0,138.81,1295.11967072,138.815358626,1217.44608406,382,138.814787465,382,44.3132841468,20.99,935.654765914,1.28355464711,1144.82244028,0.864222
104.081988652,-139.795,96.0396,864.57490529,864.57490529,138.934,70.7922,0.0,138.934,1239.67683964,138.938683687,1188.41244094,383,138.938476457,383,26.7940946763,19.0051,864.57490529,1.23765592448,1143.04727564,0.877647
112.833322063,-139.878,96.2019,829.057921152,829.057921152,138.998,70.8338,0.0,138.999,1291.46195886,139.002228063,1228.33618897,384,139.001818223,384,32.1343898052,22.2649,829.057921152,1.28588077228,1185.68976343,0.857296
118.279435258,-139.861,96.4036,821.717909233,821.717909233,139.003,70.9201,0.0,139.005,1420.59818543,139.007572221,1359.14424172,385,139.007166119,385,36.9527399978,23.436,821.717909233,1.32206639446,1307.38532224,0.846631
112.610152386,-139.951,96.5213,865.925695508,865.925695508,139.093,71.0182,0.0,139.095,1300.6544542,139.098884561,1256.20924285,386,139.098505914,386,34.802637523,20.7861,865.925695508,1.27124676931,1209.40574411,0.850916
111.998536759,-139.988,96.7277,721.612689365,721.612689365,139.093,71.0839,0.0,139.093,1267.65596073,139.099481318,1222.72455005,387,139.099043828,387,21.8898149485,23.9577,721.612689365,1.34855830215,1183.6915652,0.873334
119.395665494,-140.052,96.8925,780.698353797,780.698353797,139.185,71.1664,0.0,139.185,1408.80132021,139.190564514,1342.4453784,388,139.189764414,388,35.2506139272,24.5519,780.698353797,1.33144167476,1297.58224106,0.834027
100.583701829,-140.036,97.0573,781.15142386,781.15142386,139.174,71.2537,0.0,139.175,1176.00165187,139.176847598,1114.16753799,389,139.176463698,389,41.0923726801,19.6673,781.15142386,1.2437596992,1038.62422,0.85983
124.624785012,-140.127,97.1991,822.760375108,822.760375108,139.253,71.3319,0.0,139.254,1481.93575354,139.254211946,1448.09619289,390,139.253740784,390,22.7505589143,16.2792,822.760375108,1.21300151505,1406.86638441,0.863798
104.93453295,-140.21,97.4133,818.553209599,818.553209599,139.362,71.4333,0.0,139.362,1300.97594904,139.367259483,1241.78051422,391,139.36692687,391,28.3178262267,23.2806,818.553209599,1.34576921611,1204.73738523,0.876031
105.012735669,-140.218,97.6067,788.141280236,788.141280236,139.38,71.4953,0.0,139.38,1251.121298,139.383080197,1214.83415547,392,139.382725756,392,20.1912149868,23.7664,788.141280236,1.29856885561,1191.50968323,0.880813
115.728932687,-140.198,97.7563,713.687933689,713.687933689,139.335,71.5515,0.0,139.335,1384.75250984,139.345718887,1294.26474453,393,139.345419535,393,48.2988640751,21.5382,713.687933689,1.28466014973,1216.01147752,0.845675
111.162036824,-140.224,97.9178,851.473922374,851.473922374,139.402,71.6278,0.0,139.402,1301.75570687,139.40300727,1272.76384346,394,139.402786997,394,24.3374500248,19.9792,851.473922374,1.25081778211,1218.67880456,0.858303
114.273304461,-140.248,98.0283,855.357082309,855.357082309,139.422,71.7006,0.0,139.423,1436.24130347,139.42516185,1365.27408361,395,139.424891401,395,46.3017402417,14.5834,855.357082309,1.14026020988,1262.8896852,0.888079
109.549363589,-140.289,98.1823,782.563044351,782.563044351,139.418,71.7893,0.0,139.418,1362.64110214,139.426019031,1297.47959632,396,139.425383858,396,34.2974855003,24.2829,782.563044351,1.32347996054,1233.46843789,0.868674
125.719174384,-140.384,98.4078,839.974337697,839.974337697,139.526,71.8831,0.0,139.526,1500.3728021,139.531033513,1443.01165745,397,139.530633489,397,52.699512452,19.0007,839.974337697,1.23605433087,1308.03378464,0.837918
117.219355706,-140.399,98.6051,856.943608301,856.943608301,139.557,71.9846,0.0,139.557,1414.79630184,139.559626359,1312.65417345,398,139.558694509,398,47.0315285105,25.1227,856.943608301,1.34938999494,1252.74413093,0.861989
117.604337581,-140.419,98.7401,886.830533502,886.830533502,139.583,72.0676,0.0,139.583,1442.89794399,139.587912042,1358.24671749,399,139.587615212,399,46.657623013,19.4956,886.830533502,1.25171975674,1282.102191,0.892342
117.036870274,-140.481,98.8528,839.037478628,839.037478628,139.612,72.1411,0.0,139.612,1344.3611129,139.613016782,1300.72876112,400,139.612577867,400,26.4450875691,22.0133,839.037478628,1.26819682819,1263.07739792,0.882167
115.572750928,-140.518,98.983,863.732769386,863.732769386,139.69,72.2441,0.0,139.69,1315.94663802,139.6956819,1281.19841019,401,139.695448321,401,31.469587593,17.7358,863.732769386,1.20237571972,1208.30718885,0.866059
101.275647544,-140.657,99.1549,815.686344559,815.686344559,139.791,72.3901,0.0,139.792,1411.04874514,139.794275541,1130.664267,402,139.793883427,402,532.550786387,20.3416,815.686344559,1.24996959187,-394.253959806,0.908786
103.685883609,-140.617,99.2998,863.312799136,863.312799136,139.747,72.4022,0.0,139.747,1227.15301596,139.756559364,1172.29696776,403,139.756154102,403,38.821942931,23.5919,863.312799136,1.32146724355,1101.35071798,0.879497
110.79366372,-140.73,99.4424,888.743876428,888.743876428,139.869,72.4702,0.0,139.87,1280.85373799,139.873327217,1245.95573268,404,139.873132023,404,26.5305675313,22.2148,888.743876428,1.26430427173,1207.0552671,0.870476
116.416387879,-140.791,99.633,804.137680603,804.137680603,139.912,72.5662,0.0,139.912,1341.22558756,139.918345861,1300.39551208,405,139.91803086,405,30.7895753066,19.7291,804.137680603,1.23619595709,1234.97036404,0.895217
106.743725695,-140.803,99.7959,896.604544396,896.604544396,139.912,72.616,0.0,139.914,1323.76928105,139.915475563,1211.2561312,406,139.915043527,406,220.032400958,21.559,896.604544396,1.25297921523,554.10141236,0.888203
120.314814647,-140.844,99.9632,865.600623396,865.600623396,139.986,72.6838,0.0,139.986,1449.91424447,139.992770209,1379.50209104,407,139.992477131,407,43.2188231796,18.941,865.600623396,1.24917613977,1303.90589728,0.855214
104.742214236,-140.884,100.125,795.919484318,795.919484318,140.045,72.8129,0.0,140.046,1273.66261079,140.046679541,1181.27190092,408,140.046338084,408,45.9036747708,24.1149,795.919484318,1.32621094764,1121.30654644,0.892817
122.983822057,-140.864,100.238,879.466813364,879.466813364,140.028,72.9073,0.0,140.028,1399.49716782,140.03462268,1333.96723146,409,140.034352938,409,57.3552862123,20.0116,879.466813364,1.23955498542,1196.14667593,0.864594
115.504606975,-140.965,100.453,855.687556218,855.687556218,140.119,72.9378,0.0,140.119,1326.76262341,140.122278059,1241.64216067,410,140.121863241,410,39.4466286267,17.79,855.687556218,1.19002598504,1182.48651085,0.855637
113.176206653,-140.947,100.671,908.740471087,908.740471087,140.112,73.0362,0.0,140.112,1277.06854381,140.115509317,1226.21176907,411,140.115105777,411,36.4399004847,22.2985,908.740471087,1.26293839338,1165.07813615,0.856321
95.5669769912,-140.887,100.952,845.639606455,845.639606455,140.053,73.1371,0.0,140.054,1060.36638391,140.060543528,1003.65423448,412,140.0600313,412,28.4141577903,24.613,845.639606455,1.3217032783,967.231730889,0.902251
103.930603447,-140.956,101.125,824.101965918,824.101965918,140.12,73.2154,0.0,140.12,1340.9325418,140.122892143,1290.01280285,413,140.12255457,413,29.1706222138,22.0081,824.101965918,1.27355918176,1238.61339274,0.886177
127.124077513,-141.002,101.238,826.89855993,826.89855993,140.139,73.2624,0.0,140.139,1466.75334408,140.144773461,1420.21805951,414,140.144452865,414,35.0654924648,18.2133,826.89855993,1.19296486746,1365.02511119,0.833742
114.9001422,-141.081,101.384,834.927137865,834.927137865,140.213,73.3254,0.0,140.213,1355.56565153,140.216345208,1306.30322005,415,140.215989852,415,26.5865142736,21.639,834.927137865,1.28155683829,1241.95807704,0.911068
119.137268839,-141.164,101.538,887.765402679,887.765402679,140.328,73.4104,0.0,140.33,1362.87449388,140.330811898,1321.52574139,416,140.330443783,416,31.7474761316,18.901,887.765402679,1.18671528514,1265.54214443,0.863035
107.65905357,-141.015,101.738,851.680334758,851.680334758,140.21,73.501,0.0,140.211,1282.87627679,140.218868302,1235.79040698,417,140.218551869,417,28.0421192511,22.4391,851.680334758,1.27808397656,1187.65254605,0.87548
127.224367105,-141.043,101.9,794.541017413,794.541017413,140.223,73.5964,0.0,140.223,1545.03223996,140.226573836,1460.85264874,418,140.226141449,418,57.0788132259,22.663,794.541017413,1.2744380567,1364.51917095,0.866742
113.038745782,-141.098,102.112,837.986057207,837.986057207,140.299,73.6543,0.0,140.299,1317.30343024,140.302796511,1235.58316584,419,140.302478097,419,41.6503431136,19.7903,837.986057207,1.21106894254,1168.39777434,0.896302
99.6840110176,-141.115,102.233,793.300999716,793.300999716,140.295,73.7172,0.0,140.295,1183.04725822,140.298284622,1112.76166954,420,140.297929926,420,36.848760571,19.8961,793.300999716,1.23249862714,1059.64297718,0.891711
119.815325621,-141.059,102.38,894.331688384,894.331688384,140.219,73.8016,0.0,140.219,1413.86290598,140.221994993,1333.19898914,421,140.221638431,421,35.8105953895,18.3349,894.331688384,1.18508518397,1281.50553258,0.895558
120.044190052,-141.028,102.52,811.123517628,811.123517628,140.202,73.8891,0.0,140.202,1373.42838953,140.20773494,1322.2706124,422,140.207488875,422,32.3534019296,21.4587,811.123517628,1.26070339144,1276.282006,0.87244
116.3933609,-140.977,102.705,898.45054524,898.45054524,140.158,73.9323,0.0,140.158,1406.78673501,140.161455026,1336.8197055,423,140.161085738,423,61.1637919516,20.6886,898.45054524,1.23928419158,1198.75040063,0.876531
123.08691209,-140.934,102.824,833.867562151,833.867562151,140.138,73.9989,0.0,140.14,1409.63215675,140.143922794,1363.66460023,424,140.14350586,424,21.3000978917,22.7637,833.867562151,1.2693100349,1330.17490718,0.860134
111.735295867,-140.851,103.042,891.959209434,891.959209434,140.044,74.1192,0.0,140.044,1351.13592153,140.049496958,1268.33436378,425,140.049116294,425,43.8853547529,23.4904,891.959209434,1.29405236655,1213.38228255,0.877497
115.861899737,-140.987,103.165,857.928281373,857.928281373,140.171,74.163,0.0,140.171,1429.88014214,140.173675557,1361.99868587,426,140.17334866,426,26.8870897923,17.8479,857.928281373,1.17128654867,1328.71350205,0.862033
102.302238974,-140.864,103.314,838.422499601,838.422499601,140.062,74.2129,0.0,140.062,1276.51716956,140.068668115,1040.19678842,427,140.068385303,427,433.17043908,22.0931,838.422499601,1.25671972358,-241.130156069,0.892875
95.3207758394,-140.897,103.49,870.725027353,870.725027353,140.088,74.339,0.0,140.088,1172.82662297,140.091821587,1077.59144733,428,140.091405779,428,57.3076636252,23.1426,870.725027353,1.26427450807,978.687888737,0.901939
112.713409029,-140.941,103.651,756.898186191,756.898186191,140.109,74.4111,0.0,140.109,1280.33616116,140.113874537,1223.53581514,429,140.113490206,429,34.1391606718,21.9396,756.898186191,1.257186549,1157.88246943,0.882702
100.53875638,-140.951,103.825,837.189099365,837.189099365,140.078,74.4375,0.0,140.078,1227.44123747,140.083623209,1145.88114403,430,140.08332234,430,49.4628670754,22.8694,837.189099365,1.27229052128,1071.01809992,0.893829
113.95890329,-140.989,104.061,804.776776904,804.776776904,140.143,74.5269,0.0,140.143,1359.89609111,140.145860421,1297.37433055,431,140.145538762,431,44.9192625801,20.2783,804.776776904,1.2512618486,1225.68324958,0.866766
107.602674152,-140.998,104.234,775.631260006,775.631260006,140.147,74.5799,0.0,140.149,1352.10701512,140.152873697,1261.74635767,432,140.152535544,432,35.3087818412,20.3449,775.631260006,1.26149994216,1225.57955154,0.845031
119.242790321,-141.118,104.372,894.350556116,894.350556116,140.283,74.6533,0.0,140.283,1430.02102366,140.287006938,1365.5822186,433,140.286708887,433,35.4366773057,18.5135,894.350556116,1.22750337653,1313.05900659,0.845269
121.212447328,-141.114,104.53,813.173081579,813.173081579,140.275,74.7246,0.0,140.275,1453.86100919,140.278035406,1362.93781352,434,140.277680792,434,42.6648661093,22.2576,813.173081579,1.25310745857,1294.85774672,0.866004
110.152567369,-141.146,104.705,834.99467154,834.99467154,140.294,74.8054,0.0,140.294,1321.53567651,140.299295077,1246.02415829,435,140.298914931,435,38.1527237436,23.6633,834.99467154,1.3018010202,1189.84676744,0.879151
118.766256328,-141.16,104.869,843.91348877,843.91348877,140.305,74.9149,0.0,140.305,1443.98989167,140.309669022,1323.79531029,436,140.309338758,436,45.8365842392,22.6122,843.91348877,1.26069742583,1278.66957275,0.850045
105.60387633,-141.269,105.023,738.209410788,738.209410788,140.441,74.9787,0.0,140.441,1173.3042482,140.447379861,1109.90608823,437,140.446594033,437,37.0895474608,18.8086,738.209410788,1.22330526265,1057.55328229,0.870411
95.883366856,-141.26,105.234,831.545510508,831.545510508,140.445,75.0438,0.0,140.445,1183.54465857,140.450622054,1132.95599832,438,140.449496155,438,35.4198446861,22.9106,831.545510508,1.28502201157,1072.19317571,0.870855
108.589197925,-141.277,105.444,829.219583223,829.219583223,140.453,75.1352,0.0,140.453,1267.19083248,140.455223625,1199.70048879,439,140.454907836,439,34.7040738564,21.3743,829.219583223,1.25169012062,1149.81850021,0.852387
114.932974181,-141.276,105.596,810.506354935,810.506354935,140.43,75.2086,0.0,140.431,1326.66815074,140.435823869,1271.0357985,440,140.435404055,440,34.0691461635,24.6838,810.506354935,1.28181717954,1213.05235228,0.882366
115.231556216,-141.339,105.76,855.230656469,855.230656469,140.518,75.2255,0.0,140.518,1318.8733308,140.520407642,1258.76382787,441,140.519601867,441,36.502333021,22.4984,855.230656469,1.23801550371,1194.62276754,0.869529
121.867523665,-141.334,105.924,820.975310686,820.975310686,140.513,75.3012,0.0,140.513,1401.11748907,140.521033483,1346.62761948,442,140.519665581,442,33.0327648012,21.64,820.975310686,1.19585214236,1291.6878977,0.828361
107.212993445,-141.312,106.107,783.565784752,783.565784752,140.465,75.3691,0.0,140.465,1263.72183337,140.467913597,1171.42573535,443,140.467572481,443,57.6179658863,24.2659,783.565784752,1.27784881501,1073.18115228,0.87182
115.935892537,-141.305,106.328,825.091241348,825.091241348,140.482,75.4715,0.0,140.482,1398.98566545,140.486583889,1359.89011745,444,140.486248844,444,22.9321477892,24.9694,825.091241348,1.28127529398,1317.42346756,0.883079
103.929917272,-141.298,106.506,838.54236449,838.54236449,140.492,75.5019,0.0,140.492,1237.82555616,140.494581861,1182.05958789,445,140.49436286,445,32.2382680711,19.5643,838.54236449,1.21843610236,1134.67897875,0.887014
116.161205132,-141.374,106.699,943.050667188,943.050667188,140.537,75.5788,0.0,140.537,1339.92825277,140.542626683,1275.10777755,446,140.541970579,446,33.2179251574,21.232,943.050667188,1.21833148316,1233.68889386,0.899201
115.830715448,-141.292,106.816,844.506176546,844.506176546,140.492,75.6614,0.0,140.492,1479.45267818,140.499418876,1411.29713915,447,140.499139444,447,33.7575053427,20.2798,844.506176546,1.2054112246,1366.45584387,0.861267
95.7399783332,-141.371,106.968,865.892338555,865.892338555,140.539,75.7484,0.0,140.539,1174.41887731,140.540736185,1138.43669209,448,140.540511804,448,29.8010769266,19.9184,865.892338555,1.21222396666,1096.25432999,0.903815
100.621828496,-141.339,107.153,881.070837983,881.070837983,140.529,75.8146,0.0,140.529,1240.0425269,140.53353201,1184.70363533,449,140.53312615,449,24.0484053536,21.4787,881.070837983,1.24930905464,1158.34310717,0.889108
112.788977737,-141.3,107.308,755.793766489,755.793766489,140.51,75.7907,0.0,140.51,1396.99986431,140.513776275,1352.37156674,450,140.513407069,450,23.7422271721,19.6027,755.793766489,1.21664261679,1307.7435959,0.870468
103.175479832,-141.311,107.492,849.170827021,849.170827021,140.496,75.8634,0.0,140.498,1182.45734886,140.497474955,1120.84648766,451,140.49708764,451,36.7749017421,23.6884,849.170827021,1.30174529622,1066.83863268,0.871899
105.886752062,-141.377,107.689,834.64994635,834.64994635,140.541,75.9837,0.0,140.541,1255.93744298,140.550056237,1195.24398334,452,140.549645166,452,44.1009702962,20.6256,834.64994635,1.24034558045,1143.28731067,0.895679
80.0420347311,-141.385,107.899,821.380171898,821.380171898,140.567,76.1023,0.0,140.569,984.480791325,140.571600508,912.95665754,453,140.571169094,453,50.5998146075,24.3187,821.380171898,1.29800070022,827.123291345,0.883228
112.501538949,-141.398,108.071,852.916043487,852.916043487,140.587,76.2123,0.0,140.589,1301.81108831,140.590351173,1218.77470681,454,140.590035642,454,48.4392254423,18.4906,852.916043487,1.21696551652,1129.53586576,0.872942
94.4927906795,-141.41,108.248,840.005436032,840.005436032,140.587,76.3034,0.0,140.587,1213.42708254,140.592597078,1090.89013469,455,140.59226804,455,74.6352475833,21.9863,840.005436032,1.25899173921,963.955495476,0.902367
113.896837837,-141.479,108.386,790.733925921,790.733925921,140.669,76.3381,0.0,140.669,1392.76732495,140.670311231,1305.83979191,456,140.6700651,456,41.344024908,20.2662,790.733925921,1.24354202484,1231.30368512,0.891534
122.169335902,-141.509,108.511,834.225748353,834.225748353,140.68,76.41,0.0,140.68,1504.49663672,140.683693444,1450.84602693,457,140.683410855,457,26.0620697316,18.6424,834.225748353,1.17304348294,1403.08622678,0.868876
103.255940419,-141.475,108.646,921.297554971,921.297554971,140.66,76.4786,0.0,140.66,1284.16405721,140.662488969,1182.5346732,458,140.662114258,458,64.9585713347,18.3221,921.297554971,1.1970986028,1059.63032515,0.861153
106.441684329,-141.465,108.839,840.863466048,840.863466048,140.66,76.5776,0.0,140.661,1207.41905534,140.668297251,1175.40601543,459,140.667861777,459,25.2376450551,19.2503,840.863466048,1.22313406367,1116.53538789,0.894674
113.065224593,-141.556,109.007,789.567856446,789.567856446,140.718,76.6248,0.0,140.718,1296.70230471,140.720709475,1227.42011459,460,140.720289064,460,42.7206492975,24.163,789.567856446,1.2874573606,1158.02681251,0.876951
127.35411695,-141.442,109.164,859.267216994,859.267216994,140.65,76.6942,0.0,140.65,1457.44497011,140.654130579,1387.84443007,461,140.653791785,461,46.5020937666,25.7596,859.267216994,1.33220111366,1302.00287037,0.861312
116.328333827,-141.422,109.37,793.826901792,793.826901792,140.606,76.7495,0.0,140.606,1427.84082111,140.609133641,1319.12257981,462,140.608750682,462,57.9891143886,24.2027,793.826901792,1.28791260088,1234.35491267,0.899044
119.988016565,-141.469,109.503,791.355750701,791.355750701,140.635,76.7923,0.0,140.635,1387.58077081,140.640376983,1334.38264183,463,140.639983684,463,35.5176649536,22.2517,791.355750701,1.24259006264,1256.23225477,0.86401
109.406839531,-141.43,109.646,839.060373284,839.060373284,140.618,76.8546,0.0,140.618,1348.92024994,140.620968338,1312.07121537,464,140.620837799,464,30.2234786126,15.5067,839.060373284,1.15704483599,1256.66548953,0.854744
98.7379968654,-141.526,109.804,792.331209355,792.331209355,140.672,76.9469,0.0,140.672,1216.68736429,140.677264627,1150.42277207,465,140.676977335,465,44.8425455035,22.7472,792.331209355,1.25829535059,1066.00572987,0.893562
106.531793405,-141.581,109.983,784.691635909,784.691635909,140.731,77.0757,0.0,140.731,1284.44789273,140.73784949,1231.7943362,466,140.737143283,466,34.2878964564,20.574,784.691635909,1.21347538341,1179.20839389,0.893223
104.374707476,-141.649,110.153,805.914025184,805.914025184,140.784,77.1487,0.0,140.784,1245.99971122,140.784667636,1178.49452394,467,140.784462434,467,47.6917894711,22.0364,805.914025184,1.25161949603,1114.20932498,0.874062
113.011111438,-141.65,110.304,816.795117165,816.795117165,140.807,77.1929,0.0,140.807,1370.5166338,140.815517061,1324.21246068,468,140.81515014,468,25.577150271,22.5454,816.795117165,1.25791075815,1282.32358512,0.860349
115.974580553,-141.643,110.434,773.721746391,773.721746391,140.792,77.284,0.0,140.792,1341.87665726,140.794956599,1270.20810755,469,140.793862956,469,30.7193413752,23.5442,773.721746391,1.26141372461,1233.27015173,0.859877
117.792866632,-141.683,110.648,834.878295529,834.878295529,140.859,77.3752,0.0,140.859,1454.84179832,140.865166043,1380.40524593,470,140.864850914,470,59.2951074818,21.884,834.878295529,1.2538208378,1260.33253827,0.867753
105.711444524,-141.686,110.847,865.086538069,865.086538069,140.867,77.4275,0.0,140.869,1198.94234614,140.868882767,1131.43920444,471,140.868587886,471,38.4015245,21.4748,865.086538069,1.24817619075,1066.5585982,0.89264
117.65588895,-141.698,111.024,836.835830183,836.835830183,140.883,77.5385,0.0,140.883,1378.96525894,140.889073065,1339.70412675,472,140.888751165,472,23.4732009545,23.0633,836.835830183,1.25649011431,1304.94175389,0.880786
100.987424735,-141.695,111.184,876.021507601,876.021507601,140.879,77.5559,0.0,140.879,1254.10244391,140.880463733,1147.19789339,473,140.880196011,473,60.2345475509,15.8848,876.021507601,1.15054321015,1044.30870821,0.900249
118.207147098,-141.658,111.346,910.136383216,910.136383216,140.833,77.6074,0.0,140.833,1403.8327745,140.840062421,1347.70691286,474,140.839754368,474,35.2973954939,26.7883,910.136383216,1.32096820764,1302.0399701,0.864881
112.152695373,-141.771,111.45,873.220641934,873.220641934,140.978,77.6171,0.0,140.978,1335.30531733,140.980881772,1262.97621039,475,140.980599409,475,41.2931632542,16.1536,873.220641934,1.15808202321,1199.51904945,0.868057
113.822211252,-141.754,111.549,863.116521845,863.116521845,140.942,77.739,0.0,140.942,1312.17812252,140.946914473,1272.30342504,476,140.94673351,476,35.1735706155,21.0217,863.116521845,1.22649945565,1213.63881447,0.85882
121.058381427,-141.806,111.677,863.660961187,863.660961187,140.982,77.7854,0.0,140.982,1437.55081571,140.98623506,1397.99033387,477,140.98590006,477,40.9712383232,21.5007,863.660961187,1.24429562847,1316.09094928,0.891485
125.476689665,-141.836,111.882,884.264361191,884.264361191,140.993,77.8808,0.0,140.994,1492.27909162,140.997210665,1415.73193144,478,140.9969291,478,53.6198934249,20.1657,884.264361191,1.22618420844,1307.04543998,0.893655
114.497005193,-141.849,112.026,872.249118051,872.249118051,141.015,77.9701,0.0,141.015,1364.60161253,141.018019196,1276.68627115,479,141.017602443,479,40.5759005247,24.5483,872.249118051,1.29481312675,1218.76545319,0.901946
119.958409674,-141.827,112.173,879.437777546,879.437777546,141.006,78.0418,0.0,141.006,1496.25386166,141.015294661,1438.24825247,480,141.01500854,480,39.9370590978,18.8523,879.437777546,1.19339286857,1359.1465596,0.858537
107.680884156,-141.881,112.362,846.011906612,846.011906612,141.021,78.1484,0.0,141.021,1307.34779493,141.021929162,1187.52601685,481,141.021582763,481,69.9363269265,24.8513,846.011906612,1.29817221663,1073.16946798,0.903123
95.0418761466,-141.889,112.558,821.555532612,821.555532612,141.058,78.1987,0.0,141.058,1271.89790272,141.05974131,1012.80787339,482,141.059546841,482,479.864809188,21.8835,821.555532612,1.23775928766,-416.953576215,0.90873
94.9520247287,-141.929,112.662,819.401088595,819.401088595,141.12,78.2839,0.0,141.12,1373.28174606,141.127765289,1133.76140813,483,141.127593775,483,537.293879453,16.1435,819.401088595,1.16219487153,-475.206178992,0.889029
123.857987904,-141.909,112.844,829.521183241,829.521183241,141.087,78.3434,0.0,141.087,1573.01803634,141.090256524,1498.84357313,484,141.089968689,484,41.030607874,20.1374,829.521183241,1.20097560624,1436.20060129,0.864671
112.319910203,-141.891,112.993,903.963359822,903.963359822,141.118,78.4082,0.0,141.12,1329.53852742,141.122947198,1254.20533501,485,141.122631072,485,29.2892502631,20.1679,903.963359822,1.20681927215,1217.15437701,0.85779
118.709794316,-141.879,113.198,891.318039803,891.318039803,141.064,78.5008,0.0,141.064,1377.75110335,141.068526797,1326.61089225,486,141.068125366,486,27.7099129667,23.2972,891.318039803,1.24852670315,1295.39879374,0.903948
114.939445678,-141.897,113.407,865.456244839,865.456244839,141.061,78.5605,0.0,141.061,1369.05744874,141.063017078,1264.30171055,487,141.062679374,487,50.6012817556,23.0617,865.456244839,1.23877136368,1214.03371257,0.900505
112.576866093,-141.939,113.55,910.336337549,910.336337549,141.122,78.686,0.0,141.122,1345.16215449,141.126028749,1290.41917089,488,141.125769796,488,34.7915261516,20.8329,910.336337549,1.24807152062,1244.2957512,0.931251
119.780829447,-141.998,113.63,874.684090687,874.684090687,141.191,78.7422,0.0,141.191,1379.78676377,141.19726769,1327.83576452,489,141.196887836,489,37.7167147535,19.5507,874.684090687,1.18785379832,1242.79311149,0.885228
108.570044452,-142.004,113.754,834.756530211,834.756530211,141.161,78.8138,0.0,141.161,1267.7511097,141.164386988,1217.31922227,490,141.164079547,490,24.0751003754,22.5958,834.756530211,1.2569564927,1193.44502788,0.890736
95.9603675143,-141.949,113.847,817.614094323,817.614094323,141.138,78.9053,0.0,141.138,1172.77169272,141.142527634,1118.53462593,491,141.142256825,491,29.81387288,23.5133,817.614094323,1.27757441791,1071.6618786,0.892402
124.274942142,-142.034,113.962,797.876430489,797.876430489,141.2,78.9223,0.0,141.2,1472.34663235,141.203751402,1384.38508685,492,141.203377474,492,40.2619380766,21.9134,797.876430489,1.24765517842,1325.45485165,0.896767
112.959552887,-142.181,114.11,814.235842919,814.235842919,141.364,78.9678,0.0,141.364,1441.44526026,141.367334862,1394.50309503,493,141.367056584,493,27.6473754443,17.3061,814.235842919,1.19492715187,1340.35683525,0.868749
104.324136663,-142.104,114.244,879.089010607,879.089010607,141.306,79.0182,0.0,141.306,1261.04412628,141.313086529,1199.70474386,494,141.31268447,494,43.1487019791,20.4166,879.089010607,1.23175376105,1129.25638623,0.870548
125.534006895,-142.104,114.408,900.910123036,900.910123036,141.281,79.0782,0.0,141.281,1486.99602055,141.283265916,1410.95704639,495,141.282793904,495,40.48637856,23.885,900.910123036,1.25962494118,1329.37778418,0.876202
