AverageY,Iteration,Epoch,AverageQLoss,AverageAction,PolicyRegParamNorm,MaxEsReturn,AverageQ,MinEsReturn,AveragePolicySurr,AverageAbsY,StdReturn,MaxReturn,StdEsReturn,AverageAbsQ,MinReturn,AverageReturn,AverageAbsQYDiff,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm
85.5214332065,82,82,8.65298,0.924559,38.2581,2422.8589816,85.5091,2422.8589816,-87.2303,85.5218130617,1160.89297155,3689.23803197,0.0,85.5091,-42.0539320312,3070.79375414,1.50720513835,269.175559098,2422.8589816,43.9354
88.0454571804,83,83,14.1509,0.946264,38.5035,2296.43354609,88.0287,2296.43354609,-89.7678,88.0459663644,1004.65699466,3278.68010483,0.0,88.0287,36.3709979637,1147.59336993,1.67391556841,233.839066345,2296.43354609,44.2417
89.8833636137,84,84,11.5806,0.915902,38.7439,2352.16893172,89.8686,2352.16893172,-91.5831,89.883763335,97.8131353757,3839.97361431,0.0,89.8686,3529.13299545,3720.00559906,1.58011791691,294.785046244,2352.16893172,44.5938
91.7467980356,85,85,12.9649,0.925211,38.9725,2195.57931642,91.7302,2195.57931642,-93.445,91.7471108655,81.4214162612,3720.35202836,0.0,91.7302,3453.08190972,3609.87189436,1.66865663731,291.205337141,2195.57931642,44.9995
94.3167507509,86,86,19.7158,0.906287,39.1522,2366.37200413,94.2927,2366.37200413,-96.023,94.3169266446,608.509415906,3575.66472448,0.0,94.2927,1426.41845576,3206.55514313,1.8004059546,297.831007368,2366.37200413,45.3473
96.5688235805,87,87,14.1685,0.881119,39.4051,2472.46983689,96.5539,2472.46983689,-98.3133,96.5689619563,136.195113021,3403.61384083,0.0,96.5539,2944.54337728,3207.96314968,1.70393925109,278.267274219,2472.46983689,45.6422
99.2978627565,88,88,13.4582,0.884186,39.6783,2139.26957542,99.2815,2139.26957542,-101.078,99.2980918387,313.999888846,3568.4651122,0.0,99.2815,2469.92329625,3020.48003337,1.74231040438,230.979836441,2139.26957542,45.9248
100.894216356,89,89,18.3706,0.926374,39.8369,2328.87283159,100.873,2328.87283159,-102.694,100.894635843,1054.29739191,3498.77315605,0.0,100.873,420.681495123,1856.45729999,1.83527149922,229.094542884,2328.87283159,46.2161
103.084285235,90,90,19.4445,0.926302,39.9893,2238.89168991,103.066,2238.89168991,-104.86,103.084396899,936.375242275,3688.61344415,0.0,103.066,1057.01285434,2892.68414561,1.83501851106,303.168644726,2238.89168991,46.5525
104.955023225,91,91,14.3923,0.921326,40.2119,2142.40229801,104.935,2142.40229801,-106.71,104.955326109,1128.80331876,3555.8857298,0.0,104.935,423.998828463,2555.55515873,1.76335555933,264.926629943,2142.40229801,46.8475
107.018291611,92,92,20.5198,0.91416,40.4424,2292.22928027,106.997,2292.22928027,-108.784,107.018557108,758.968393696,3226.75060603,0.0,106.997,429.170325401,2611.2134612,1.89963013679,217.435436988,2292.22928027,47.1171
109.326074061,93,93,18.3447,0.917454,40.6385,2112.11257398,109.311,2112.11257398,-111.166,109.326409035,658.214642568,3925.68803946,0.0,109.311,2284.10229533,3347.93664607,1.86241680291,302.837270461,2112.11257398,47.3975
111.725859603,94,94,17.5302,0.927334,40.8558,2215.01386971,111.704,2215.01386971,-113.468,111.726051835,988.516681344,3540.84130324,0.0,111.704,426.239415794,2557.79263685,1.85190171237,275.479745366,2215.01386971,47.6828
113.496871653,95,95,21.0484,0.942233,41.0772,2248.51796235,113.477,2248.51796235,-115.297,113.497095485,1139.44203913,3770.83477014,0.0,113.477,738.01574327,1952.3654418,1.96904094575,238.360322638,2248.51796235,47.9628
115.308201244,96,96,21.447,0.944661,41.2624,2046.0929847,115.287,2046.0929847,-117.084,115.308495762,926.179692593,3798.77076537,0.0,115.287,853.737802258,3016.33660702,1.94252333639,290.66024035,2046.0929847,48.2547
117.852613751,97,97,16.4585,0.940829,41.4084,2168.22210568,117.838,2168.22210568,-119.741,117.852764332,615.437585038,3717.17360547,0.0,117.838,1428.80417104,2787.48796413,1.85301181262,278.505328092,2168.22210568,48.5078
119.688744199,98,98,19.0345,0.928901,41.5999,2071.7174009,119.673,2071.7174009,-121.555,119.689067949,706.933643981,3087.34196965,0.0,119.673,777.026953462,2326.00384297,1.91583558141,235.230884818,2071.7174009,48.7776
122.185422588,99,99,22.4087,0.93982,41.8473,2154.12821377,122.161,2154.12821377,-124.048,122.185645267,595.901936782,3071.51035254,0.0,122.161,1182.81937156,2288.73935652,1.9726931774,249.619897464,2154.12821377,49.0519
123.476992645,100,100,26.5841,0.939546,42.0212,2524.3404335,123.456,2524.3404335,-125.324,123.477168213,1193.93646316,3901.62308554,0.0,123.456,902.443688705,2673.90984447,2.09091264873,281.095776382,2524.3404335,49.3521
126.072866965,101,101,25.4521,0.935022,42.2853,1967.29526596,126.055,1967.29526596,-127.995,126.072987902,306.578925197,3887.6843837,0.0,126.055,2796.75289102,3560.36235549,2.06370772173,297.975546376,1967.29526596,49.6496
128.152722213,102,102,31.3816,0.942701,42.4481,2454.0071819,128.127,2454.0071819,-130.069,128.152928824,245.033969863,3832.57993074,0.0,128.127,3134.46939367,3522.5815656,2.13652593122,281.306390581,2454.0071819,49.985
130.348248225,103,103,21.0807,0.94221,42.6268,2541.48430904,130.33,2541.48430904,-132.279,130.348451234,1054.74729101,3885.48725308,0.0,130.33,546.718274929,3135.33661056,2.02763283208,308.46303523,2541.48430904,50.2445
132.524407557,104,104,31.6982,0.943835,42.7356,1882.06547356,132.501,1882.06547356,-134.41,132.524693235,452.461349344,3515.5267182,0.0,132.501,1913.82506989,3213.03008186,2.14452883562,276.921660207,1882.06547356,50.4971
134.094706478,105,105,25.0827,0.944717,42.9783,2561.39009771,134.074,2561.39009771,-135.994,134.095103137,1014.09914492,4053.54954364,0.0,134.074,522.039766803,3143.57941212,2.05427175826,276.865070846,2561.39009771,50.8332
136.379477692,106,106,25.2018,0.938046,43.1629,2520.48842576,136.359,2520.48842576,-138.245,136.379584424,595.279000862,3947.91819393,0.0,136.359,1910.44066,3430.38343294,2.04630743145,309.395181624,2520.48842576,51.0607
138.264429653,107,107,29.1184,0.925316,43.3729,2502.53844823,138.249,2502.53844823,-140.086,138.264443715,1038.34803976,3776.73277005,0.0,138.249,944.770445082,3131.76828734,2.13917009703,303.068308803,2502.53844823,51.3488
140.469817637,108,108,32.5944,0.943144,43.5815,2516.50356845,140.458,2516.50356845,-142.239,140.470031934,110.433792568,4129.61424994,0.0,140.458,3716.96338206,4006.26823182,2.16321897245,338.139855974,2516.50356845,51.6226
141.734266365,109,109,23.417,0.951583,43.7975,2599.89300253,141.704,2599.89300253,-143.647,141.734416473,871.009761131,1957.86085306,0.0,141.704,-838.778213379,677.92380022,2.0712764751,120.914162211,2599.89300253,51.9573
144.439650271,110,110,34.0517,0.94597,43.9462,2306.71572264,144.42,2306.71572264,-146.362,144.439840588,1147.09699352,3782.50266138,0.0,144.42,598.436299712,2914.1796369,2.24434657826,300.519238595,2306.71572264,52.2163
146.076860011,111,111,22.3,0.931241,44.0888,2290.28244659,146.062,2290.28244659,-147.972,146.077187333,1029.23853437,3967.67240416,0.0,146.062,293.341743334,2883.76133834,2.06630266562,295.953734606,2290.28244659,52.4117
148.380766344,112,112,25.3794,0.949565,44.2009,2350.58573288,148.361,2350.58573288,-150.299,148.381059004,1038.84130932,3672.91056675,0.0,148.361,1114.94223917,2586.0569199,2.12829330816,286.268138417,2350.58573288,52.624
150.38097474,113,113,30.9937,0.937527,44.3616,2898.67325425,150.362,2898.67325425,-152.383,150.381188245,77.9685484102,3842.60299822,0.0,150.362,3601.90627662,3696.18730515,2.21650351756,312.336672302,2898.67325425,52.8839
152.145416806,114,114,33.5238,0.945899,44.6024,2255.08349644,152.124,2255.08349644,-154.061,152.145724433,892.816703507,3492.52282176,0.0,152.124,340.965311178,2982.2806994,2.2838584226,262.899477397,2255.08349644,53.0923
153.942958506,115,115,50.0007,0.954435,44.8249,2478.41654393,153.924,2478.41654393,-155.882,153.943150074,662.626504938,3263.59325457,0.0,153.924,1069.06796293,2608.09521475,2.46402718328,265.581925602,2478.41654393,53.391
156.175851554,116,116,33.1745,0.946464,45.0033,2291.11978016,156.15,2291.11978016,-158.129,156.175915052,1214.06933358,3779.56211882,0.0,156.15,-131.478940341,2230.00275478,2.25890447491,279.456503274,2291.11978016,53.6603
157.90280447,117,117,30.7618,0.94521,45.1837,2265.86180911,157.885,2265.86180911,-159.818,157.903241019,39.8435520535,3825.71005717,0.0,157.885,3696.68181946,3769.45725138,2.24309957745,321.474102726,2265.86180911,53.9009
160.168897811,118,118,33.8258,0.941565,45.3974,2699.47155158,160.152,2699.47155158,-162.143,160.169200339,311.96996913,3998.30738052,0.0,160.152,2853.98457666,3549.98191788,2.27182828778,279.641122504,2699.47155158,54.2404
162.256167296,119,119,44.3109,0.944346,45.589,2412.41733277,162.234,2412.41733277,-164.116,162.256371212,740.483417835,3904.1574705,0.0,162.234,1265.66025619,3245.12151059,2.48172611735,285.614984612,2412.41733277,54.5616
162.949643513,120,120,38.2804,0.937706,45.7457,2592.04208507,162.931,2592.04208507,-164.908,162.94977088,1248.82016403,3989.03502711,0.0,162.931,675.108820637,2427.44431516,2.39351658017,293.264225167,2592.04208507,54.8745
