AverageAbsQYDiff,AverageQLoss,MaxReturn,AverageEsReturn,PolicyRegParamNorm,MinReturn,Iteration,MinEsReturn,AverageReturn,Epoch,AverageAction,AveragePolicySurr,AverageDiscountedReturn,AverageY,QFunRegParamNorm,AverageAbsQ,StdEsReturn,MaxEsReturn,StdReturn,AverageAbsY,AverageQ
0.696521040173,2.28114,186.290420018,169.153219661,26.5813,173.513059675,28,55.9555493724,181.611630769,28,0.680439,-28.8052,115.240675853,26.9322455163,32.0954,26.9502,36.2877767038,197.090924988,2.66595744237,26.936147261,26.9288
0.740623126984,2.66066,182.045821017,167.781309674,27.276,170.793139765,29,82.7929171777,176.57355642,29,0.713854,-30.5415,113.191967585,28.6433557669,33.1652,28.6601,33.2599910332,191.462766032,2.10350999611,28.6468682646,28.6399
0.77563933277,2.9738,185.831477557,179.394067377,27.9385,168.353949812,30,118.843621712,179.0578585,30,0.721437,-32.364,114.27123867,30.400004891,34.0869,30.4179,22.4760097478,206.523060543,3.26712183744,30.4034976419,30.3968
0.793189481077,3.02757,188.116143815,147.295615347,28.5438,169.415981641,31,10.7469596102,178.068964091,31,0.699508,-34.1249,113.91035545,32.1696685867,34.9538,32.1884,70.6202390078,199.941039198,4.71580971593,32.1730796487,32.1651
0.844896188025,3.54279,192.761059996,148.552825316,29.0877,180.769990632,32,7.60763117746,187.660078179,32,0.675851,-35.8021,117.472126238,33.8731587566,35.8562,33.8984,62.8709773927,193.728986949,2.50803546903,33.8773567433,33.8709
0.847898413409,3.47189,208.582355801,170.692098768,29.5757,193.158579855,33,81.8568970728,201.207966147,33,0.562327,-37.4985,123.5084023,35.5045452867,36.6782,35.5258,35.4639745841,220.014566758,4.7986034997,35.5087916411,35.5008
0.903533411886,3.93337,248.888936869,175.935805766,29.9693,235.341509537,34,62.0613135702,240.872249025,34,0.537731,-39.3642,139.31363308,37.2697155976,37.4739,37.2984,61.4346262526,242.26335292,2.50167654149,37.2748437247,37.2664
0.950619277281,4.13604,235.318055016,191.40475255,30.2819,220.277793012,35,68.0661339472,226.620791502,35,0.572849,-41.0576,132.306251344,38.9334685248,38.2696,38.9582,66.605789825,259.663813694,3.28716886525,38.9377383841,38.9299
0.986154120465,4.74287,304.540302831,215.868242145,30.6722,288.179203484,36,28.6960239023,296.786836269,36,0.486331,-42.85,152.936639795,40.7203543154,39.0416,40.7452,93.9630400101,330.033681924,3.85494943235,40.7244511945,40.716
1.02718481478,5.21792,333.810658946,242.120844519,31.0298,297.39969367,37,61.6502995148,310.197806584,37,0.597968,-44.6951,157.06546096,42.4903825199,39.66,42.5151,94.8344539156,351.654003358,7.57182951364,42.4950881398,42.4861
1.12348008453,6.17727,378.020246315,163.335245935,31.3979,331.830634565,38,61.3656420128,351.317835427,38,0.579342,-46.4207,171.062793043,44.1499625888,40.2967,44.1848,91.3467663716,309.741985703,11.0046532269,44.1618467506,44.145
1.17823242053,6.95,375.659619583,240.096687402,31.8263,289.741963723,39,70.0535962844,354.248917944,39,0.613002,-48.201,172.430212695,45.9269535847,40.9283,45.9642,79.2470705193,327.076364184,14.3209072851,45.9392105515,45.9214
1.22512097691,7.95549,285.610993419,262.692594649,32.1937,257.324861139,40,123.596291104,270.983696837,40,0.542683,-49.9513,147.191900007,47.6438936149,41.5093,47.6795,81.6279470995,371.057489995,5.97056860443,47.6555419712,47.6397
1.20729745924,7.34813,325.559259852,206.841074987,32.5587,296.345956966,41,31.2434972063,304.392401744,41,0.374079,-51.6196,148.715280982,49.3266735833,42.1432,49.3621,106.046270654,325.750132134,6.60811799736,49.3393819358,49.3203
1.28387908179,8.76581,258.756546797,205.609413657,32.9142,193.089331493,42,14.6666733261,245.842608943,42,0.540258,-53.3233,137.539421146,51.0285264323,42.7441,51.0711,120.692062351,372.391256061,11.9528401205,51.042117149,51.0234
1.34229681034,9.58938,478.404547299,176.973542041,33.148,154.84225581,43,16.1995478553,397.146882053,43,0.514064,-55.1446,167.208635672,52.7678733936,43.3979,52.8035,116.858189745,382.797222315,63.7082963696,52.775669734,52.761
1.34669336205,9.28728,415.554465276,265.811008669,33.5227,185.540131342,44,91.6725980114,333.465344961,44,0.638395,-56.9191,152.360563683,54.4462642317,44.0686,54.4851,81.3841411563,348.904941096,48.4815595183,54.454953846,54.4414
1.37823065347,10.5062,438.385063904,208.614013496,33.8661,308.211454921,45,34.9137525174,324.058655802,45,0.58527,-58.9314,162.18293422,56.3926819893,44.6295,56.4262,113.392168151,348.063299574,21.3230346074,56.3990338559,56.387
1.47708158994,11.1353,440.334909559,229.866894379,34.1916,362.830891283,46,9.02897656345,405.37005998,46,0.645372,-60.7601,170.967049153,58.1891753302,45.25,58.2239,144.001815393,456.919536334,15.6868383652,58.1964961031,58.178
1.49376812954,10.9857,837.094592059,220.874105568,34.5065,137.468945794,47,16.7810887929,440.549618448,47,0.564792,-62.679,176.99740469,60.1057291799,45.8879,60.1466,135.03145112,480.387504924,133.47427372,60.1129286818,60.1015
1.52748379596,12.4101,482.891010894,304.702016908,34.7466,305.02890194,48,90.2177202024,372.352487538,48,0.560211,-64.6293,170.79532662,61.9315744852,46.4581,61.9712,143.757251066,543.387998454,53.5318923398,61.9392584885,61.9248
1.65423784133,14.5993,481.579720597,273.258457205,35.0707,312.259264657,49,74.787672608,450.343966819,49,0.501809,-66.4548,180.386381267,63.7399294409,47.1171,63.7788,97.8796495008,387.05663863,37.1134917614,63.7451390803,63.7344
1.57033252963,11.837,468.839864772,227.058575298,35.3663,325.307881872,50,8.19496147683,391.307039173,50,0.555332,-68.5344,177.929684358,65.840223104,47.7328,65.8689,171.132586928,504.613994187,38.7094475704,65.8442209763,65.829
1.68581095414,13.9142,456.278353765,197.535248534,35.6823,317.92955569,51,11.5522755906,352.299964569,51,0.5448,-70.6484,172.98303782,67.7863215341,48.3601,67.8264,150.301242098,514.186800423,21.7156367921,67.7914763248,67.7848
1.80903867701,17.2861,584.657815492,171.824231622,35.9703,319.518654131,52,13.5848205535,398.576255337,52,0.580537,-72.6916,182.534654482,69.7779914409,49.0715,69.8134,147.821574507,385.012895006,75.632373484,69.7838518082,69.7652
1.8093474293,16.4587,503.571912117,207.688331565,36.2314,365.489892498,53,11.3959754889,449.927488819,53,0.478366,-74.9015,186.567618216,71.9436870709,49.7619,71.9925,132.710542426,340.238258794,44.5984399286,71.9564858844,71.9395
1.86354178261,17.5936,602.110060464,198.759613217,36.4687,412.789455669,54,8.89695834239,522.930459758,54,0.589876,-76.94,211.428303442,73.8071923246,50.4448,73.8573,127.470752265,368.502860525,28.2349485259,73.8227356147,73.7963
1.92200137836,19.2715,579.397351055,210.273883783,36.6674,407.721586437,55,24.9106588308,497.2280601,55,0.454593,-79.2895,203.369912783,76.0899051857,51.0705,76.1393,120.473680659,356.453756703,46.0677822018,76.1013806708,76.0816
1.91715861411,18.1801,384.698317854,154.709925505,36.8775,359.966659081,56,8.82489577836,371.75207193,56,0.472565,-81.5047,179.6660127,78.3443319983,51.6957,78.3897,131.153772665,355.758382204,4.42033357773,78.3577340991,78.3357
2.13550372213,25.2505,427.903929713,198.438633358,37.1626,263.384059556,57,15.8127170702,377.852496474,57,0.451987,-83.644,176.29353379,80.37065144,52.5007,80.4158,149.489802358,474.974437281,31.6901294747,80.3849083064,80.3579
2.09588417757,23.5247,376.802633515,211.507797551,37.4269,355.212230549,58,5.84463181957,365.074029278,58,0.496535,-85.9409,178.439928676,82.7019925375,53.1014,82.75,137.727954687,429.108637403,5.51807988479,82.71220484,82.6913
2.19126171004,26.342,375.61821048,247.472606747,37.6716,350.047308751,59,62.891107574,356.845516637,59,0.488064,-88.1301,174.81011819,84.8569876879,53.8426,84.906,110.5905315,368.715657371,4.75219764388,84.8625540011,84.8444
2.19570840329,23.3569,428.692755079,203.35291106,37.9731,277.041251656,60,9.17980940849,325.499403267,60,0.560301,-90.3533,163.994883932,87.0638921678,54.5053,87.1065,120.46534808,350.639148478,31.5664452942,87.0695178844,87.0492
2.2100939442,24.88,370.778296362,181.259089665,38.189,350.715593662,61,11.5274382336,358.809377709,61,0.433444,-92.6271,173.896034352,89.1699292996,55.1333,89.2112,122.59830132,371.200587249,3.45258610727,89.1733834631,89.1616
2.24563634801,25.7995,417.823978415,213.281171347,38.456,329.017419087,62,29.7090270679,354.267636611,62,0.520647,-94.8131,173.126149788,91.2897985283,55.7446,91.3316,123.370843292,379.873016715,14.6429490469,91.2956407205,91.2745
2.36277378243,29.474,337.228587013,224.20581976,38.7242,303.415296999,63,20.68692008,311.438007038,63,0.469851,-97.4847,157.993678977,93.8294387023,56.3676,93.8678,134.278047684,427.046595811,8.07420248681,93.836710752,93.8137
2.4155246985,28.5134,334.774791795,240.721541275,38.9729,295.05088524,64,24.5907690713,320.858630869,64,0.623968,-99.5164,163.403711624,95.8297898966,57.0863,95.8863,110.048159753,378.702976546,6.89394973048,95.8366319367,95.8201
2.43184595866,29.1719,437.023488325,183.880669599,39.2891,311.857597625,65,56.6217982433,337.750922614,65,0.640144,-102.059,170.413279193,98.2987513828,57.6969,98.3531,81.3398738332,296.327829161,31.2531412932,98.3055181689,98.2878
2.58383159405,33.9904,333.749692371,156.543563278,39.5364,314.14368901,66,10.6214820486,323.130656561,66,0.66769,-104.347,164.644439855,100.633499159,58.363,100.67,112.219294466,322.056755592,4.55818577104,100.639814158,100.613
2.59754353071,34.3188,389.866581932,216.729770506,39.8149,265.572536646,67,6.36038958104,302.024089644,67,0.624319,-106.593,155.165914492,102.785984289,59.0156,102.837,114.009565349,342.838494424,32.6966086764,102.792501848,102.771
2.52972688432,30.0666,342.487741043,164.396631364,40.0677,263.509334527,68,16.3879005278,324.686484785,68,0.689101,-108.577,164.170946629,104.717392214,59.6026,104.775,115.986602008,321.974997069,16.1978862552,104.722957994,104.705
2.67974230399,33.7913,494.379287679,175.675709336,40.3028,283.012123754,69,5.14686269551,355.946943618,69,0.638461,-110.993,170.122456508,107.156272459,60.1965,107.218,117.420231099,309.006903492,60.0607025341,107.162039151,107.141
2.61846415848,32.1198,495.967190637,226.900490031,40.5174,283.005566007,70,17.6823547033,364.194629928,70,0.678229,-112.967,169.676243542,109.063883734,60.8636,109.122,127.626364615,446.7372391,78.1167076005,109.073096656,109.051
2.73896406604,37.4264,506.049128907,237.644927338,40.7606,262.441577513,71,55.9011087224,347.690333663,71,0.70275,-115.233,168.636747268,111.286039242,61.5135,111.345,79.6987598672,304.795989116,49.8658610375,111.295867675,111.27
2.84570539898,41.3211,490.473621055,184.518685105,40.9349,280.66341517,72,10.5733868151,362.800115278,72,0.705566,-117.286,168.698478636,113.320413922,62.1468,113.387,120.158684103,334.639760302,72.8963309078,113.336759531,113.306
2.68507609777,34.4253,521.316087582,224.985165999,41.2265,364.9319518,73,64.3066344755,466.652344921,73,0.729586,-119.583,195.500439156,115.653499956,62.6779,115.737,113.360514381,422.876650165,50.8542051247,115.67330544,115.639
2.86962086149,39.5661,557.850849571,266.076244935,41.5392,334.09899393,74,59.8660464151,465.408909165,74,0.723602,-121.145,193.525347407,117.228048844,63.2005,117.311,104.764531057,372.598359786,68.6466091804,117.249890533,117.21
2.8991011798,41.6489,457.246420123,304.76778878,41.7863,296.272252778,75,105.476925573,331.783030329,75,0.695289,-123.148,163.494354999,119.187751046,63.8539,119.277,109.02600083,513.398832735,30.7359602789,119.213071715,119.174
2.97445241962,43.7474,494.071168978,241.150184648,42.0638,328.589736255,76,16.093842762,383.707888131,76,0.718333,-125.263,182.203410538,121.208673891,64.46,121.3,148.977869082,443.994983552,28.9883753504,121.233778069,121.195
2.8953104808,43.6519,465.484641945,187.339984941,42.3294,345.501867374,77,8.2049615213,378.067523249,77,0.733708,-127.568,179.46460972,123.542046493,65.0401,123.625,128.53571509,390.217621955,41.1024717734,123.563428721,123.524
2.97270192196,42.4948,351.885084542,214.233912282,42.5471,332.418061326,78,18.0654463362,343.912938056,78,0.737661,-129.235,172.607164509,125.18456415,65.6547,125.278,105.543240851,342.379951518,5.04245020391,125.207962735,125.167
2.92813193664,42.4145,493.423874407,200.497811355,42.8541,268.85355011,79,9.20528875085,393.559347629,79,0.720553,-131.289,185.15704759,127.30971974,66.2027,127.406,135.134228298,402.719927926,51.8621319662,127.338298834,127.296
3.05203438969,48.3034,494.920849045,184.821497461,43.0862,343.244091098,80,28.5170127988,427.994168919,80,0.714252,-132.595,194.031347553,128.511558364,66.777,128.617,129.982654625,361.148460025,39.7214924142,128.544745343,128.496
3.09362364117,47.7895,483.560865493,202.993404001,43.3077,294.587375188,81,20.0752375294,426.355467491,81,0.721605,-134.96,190.376977597,130.723081745,67.355,130.828,124.172963655,380.304990018,60.706273907,130.755552279,130.714
3.18847285193,53.4136,465.328289278,248.335367706,43.5809,335.387245795,82,69.6652033412,373.532294452,82,0.716429,-136.898,179.883220139,132.69294502,68.0014,132.798,85.11415865,347.173742008,39.9063596563,132.723982902,132.677
3.17297249335,51.4092,497.742510618,221.366570362,43.7849,311.801925557,83,52.4523490444,445.523075114,83,0.71592,-138.457,194.401081709,134.21574643,68.5948,134.332,100.349607137,355.824742876,58.7731899408,134.244933881,134.203
3.11335699194,49.4506,474.37624835,254.635173623,44.0452,298.514901727,84,51.4409973726,435.108678462,84,0.722125,-140.292,194.094965855,136.029590696,69.165,136.135,116.640739953,508.839202633,35.1598506876,136.055828837,136.021
3.17858886882,49.1006,607.226826708,211.863450163,44.2584,155.435657956,85,14.9146787978,350.730805283,85,0.61104,-141.905,166.47028053,137.7140043,69.7348,137.841,130.98939902,430.227099569,114.437615214,137.752931085,137.703
3.28978071662,55.5292,469.457794276,234.059296088,44.4994,297.260934497,86,7.71844934246,366.90600174,86,0.736017,-144.167,176.569353275,139.896218344,70.3622,139.998,133.172471021,420.892771457,44.4657278871,139.925306057,139.88
3.23626206693,53.3429,484.976464939,183.779922205,44.6887,143.583071677,87,12.330211762,438.896917452,87,0.669527,-145.825,194.773722676,141.499064013,70.8221,141.606,112.292826763,387.202274316,55.5722979484,141.525872481,141.486
3.34642452724,54.5055,515.717682158,278.448881387,44.8834,265.234606228,88,9.38688893528,378.720716083,88,0.619825,-147.889,179.148660578,143.526529525,71.3989,143.633,136.380433406,544.591623283,63.2964068061,143.56399775,143.508
3.34568137437,51.399,462.455790016,230.023430958,45.0614,272.164101903,89,9.83561992556,389.93781508,89,0.659553,-149.844,182.34298621,145.449966009,71.9277,145.57,152.104524988,466.598257208,36.9735239246,145.47945024,145.446
3.37366919787,55.3012,509.26613052,210.939882012,45.245,435.658281238,90,8.66743170224,462.030760818,90,0.619226,-151.838,203.719475552,147.579102074,72.4643,147.681,147.818884817,414.923625932,11.8932882843,147.598947079,147.567
3.40741075029,55.3929,479.360491469,210.180939087,45.3886,388.025567685,91,17.4634161173,421.581621606,91,0.63353,-152.928,193.322570271,148.616854305,73.0335,148.729,167.615452435,559.837289352,25.3824588944,148.64450425,148.601
3.58829969934,67.7663,559.420680009,248.271893228,45.5131,492.622330677,92,64.9422276045,526.788146014,92,0.62925,-155.089,207.251293047,150.817086694,73.5862,150.929,179.586713954,543.790900514,18.7021506487,150.842793867,150.803
3.53534413351,57.3434,522.772835356,218.707146059,45.6847,459.723536922,93,54.0721358461,487.569802536,93,0.639319,-156.149,201.271870262,151.73874074,74.0815,151.868,122.099947142,363.60983993,15.227341416,151.776434006,151.726
3.59791465268,63.4196,500.30929709,242.065541831,45.8483,304.237171283,94,10.1842431095,436.592433522,94,0.656039,-158.669,194.629361337,154.141055829,74.6201,154.253,164.390850516,492.451012443,46.6375820097,154.164470736,154.124
3.68270702904,70.3618,634.699576718,229.689624047,45.9897,448.766355578,95,33.0548939568,464.646903622,95,0.617608,-160.597,194.160582398,156.099320922,75.0723,156.225,185.076745783,593.514286361,22.2902693492,156.123062349,156.088
3.69799906857,72.3384,677.341264891,206.247797339,46.1527,264.204514312,96,12.7992291415,444.554191548,96,0.634635,-162.379,182.101761738,157.79559451,75.5527,157.92,176.517828219,476.57881067,99.5367127642,157.823674325,157.782
3.7040487803,65.3763,530.139330801,213.529028232,46.3744,468.094138939,97,18.7522693261,500.781066029,97,0.620977,-164.243,201.18635629,159.705588516,75.9937,159.823,165.485413803,589.199213447,13.072335432,159.736231742,159.693
3.77197927636,69.2637,548.160572741,203.126419328,46.6105,519.054509016,98,12.0668049214,535.220787462,98,0.61569,-165.844,204.573277376,161.209105065,76.447,161.339,164.941870915,550.351431705,7.23490419553,161.243108145,161.193
3.83685727213,73.0998,652.256414909,178.2029038,46.7539,354.257610241,99,9.02417172641,515.833724545,99,0.594038,-167.954,194.95572699,163.189069825,76.9489,163.327,161.478246963,547.542894951,39.3573864289,163.227766773,163.177
3.9746474056,80.2258,542.449341371,210.178731996,46.9521,469.592248366,100,14.2561132644,488.892616146,100,0.612576,-169.675,200.658854087,164.932811532,77.4849,165.074,178.815927521,452.35383979,10.8196731369,164.984964576,164.91
3.88612212852,72.9113,650.354967387,269.325012223,47.0873,342.38221229,101,7.47785705678,507.8427749,101,0.630396,-171.86,197.73495534,167.154911962,77.885,167.305,230.121194119,715.409994433,43.215520797,167.192697394,167.145
3.94062062745,78.1472,785.23305575,196.248157554,47.3053,340.9475684,102,8.8714166967,509.387930614,102,0.621444,-173.78,193.793709316,169.077914276,78.3121,169.206,157.184845972,540.21002386,118.7647669,169.111597077,169.061
4.06670055209,81.7305,579.224558679,246.698939904,47.4714,395.832189465,103,13.3147000579,435.466895509,103,0.62654,-175.659,191.996551661,170.824163135,78.7743,170.972,201.806221977,690.71679267,25.5618631993,170.875856852,170.802
4.16737376364,91.5619,689.429188799,326.789906429,47.6602,576.401443229,104,55.9976131879,610.715762836,104,0.629418,-177.493,201.628872654,172.545771941,79.2127,172.704,181.524100176,645.166358721,24.5138657427,172.596615521,172.541
4.158147913,91.3752,641.677305698,226.980716541,47.821,417.205378991,105,10.5963312715,535.424376133,105,0.619242,-179.518,210.736417697,174.588522065,79.6486,174.728,185.392973513,567.870142399,73.1740053364,174.63209642,174.563
4.08088185862,79.7178,509.404152114,147.332761715,47.9833,413.445657211,106,6.97226626972,444.045322339,106,0.619493,-181.617,196.303712684,176.833043978,80.0321,176.983,146.155366178,490.421046947,26.7625754827,176.868795852,176.818
4.18675840062,92.8652,506.538505141,269.835910021,48.1791,380.720065393,107,9.83713064695,433.232186461,107,0.617235,-182.896,194.777939728,177.975728936,80.4669,178.128,217.101223265,594.978896672,25.9904333119,178.022154949,177.968
4.18503915768,87.8482,488.416366762,218.077314286,48.3467,438.365479665,108,7.51625299538,470.756651047,108,0.66549,-184.443,204.756036955,179.505070448,80.8809,179.659,168.90002791,549.174466178,11.9354943701,179.556213972,179.484
4.09424153256,76.2659,552.863731467,236.551206682,48.4543,381.712274899,109,11.6340362021,426.470379778,109,0.660061,-186.621,192.786759263,181.661523348,81.3168,181.806,203.45253464,607.242328492,32.6496238229,181.69943301,181.643
4.26195540352,89.5194,779.264586002,196.936170373,48.6377,504.269137555,110,22.0914616693,637.518873264,110,0.63046,-188.345,214.285385919,183.239440751,81.7774,183.396,137.241482244,459.475532709,55.679802775,183.27970835,183.227
4.28766908252,90.7924,774.53576823,178.931400526,48.8226,551.322358201,111,19.0013136171,679.97837513,111,0.64895,-190.128,221.637670794,185.064263326,82.1706,185.215,173.27316992,519.034815709,29.4365413136,185.10414403,185.052
4.24423230856,83.5955,425.234573815,205.362975953,49.0504,342.168079887,112,11.1115453209,399.721441704,112,0.66825,-191.94,183.776837982,186.957003257,82.5815,187.089,224.662965939,663.985392674,12.3248454883,186.993046685,186.933
4.36811754291,96.3361,760.815747122,293.835503658,49.2278,258.273479748,113,10.3873023541,562.79277032,113,0.648428,-193.673,198.587456614,188.529981413,83.0711,188.677,162.995108633,525.401581458,103.378480688,188.571062986,188.522
4.27334156586,90.524,1420.71654813,166.459973463,49.4222,324.27575453,114,7.62629015085,500.545673727,114,0.64365,-195.935,182.467624522,190.918247259,83.4418,191.048,179.459108592,538.451960919,209.929296089,190.947784534,190.896
4.46032330341,108.048,1005.68639934,249.639896555,49.6585,80.4242519126,115,22.7064203375,398.092332156,115,0.637275,-197.797,131.937781289,192.641530046,83.9309,192.771,224.369599829,688.602278515,245.911597527,192.67933933,192.631
4.36271688454,94.5273,1026.2939175,167.317471847,49.8411,447.33158258,116,12.8232483692,708.79925044,116,0.648623,-198.898,195.506757667,193.7536416,84.4209,193.908,147.108448185,558.386374414,159.865166867,193.791911962,193.735
4.51472736363,108.075,1160.55822829,252.048512576,50.0252,81.2790218394,117,11.247483501,320.222107701,117,0.621002,-200.902,129.007390501,195.697481938,84.8484,195.858,198.747000709,538.915715158,200.305088518,195.742044506,195.677
4.49373670084,113.775,948.613405349,210.939798548,50.246,367.513659687,118,6.95062274863,549.84675474,118,0.643717,-202.3,187.526449053,197.206544652,85.2482,197.368,228.470152458,708.997503355,136.251900623,197.24685164,197.189
4.43418583159,102.722,799.285795896,136.531663978,50.4487,273.028760925,119,8.8689552237,630.068958257,119,0.627626,-204.072,196.336676356,198.82725419,85.6567,198.993,123.287535576,405.790441862,113.546218618,198.871885952,198.814
4.58447518934,111.551,1386.55346022,154.68663904,50.6481,79.5989660907,120,14.0063981327,571.161099661,120,0.622379,-205.682,139.493574227,200.491613382,86.0978,200.635,122.502302802,364.089521339,336.286793788,200.52081649,200.477
4.51957523696,106.836,1142.39968085,188.622256856,50.8301,171.879778229,121,8.28241405422,610.340441012,121,0.650478,-207.76,169.553905449,202.581929394,86.5645,202.716,151.477621836,486.47423552,266.620531718,202.609123191,202.559
4.59354460351,113.041,1152.52786484,211.079688039,51.035,84.119544371,122,6.31535558145,527.246258495,122,0.629804,-209.04,169.415180597,203.707247145,86.9075,203.855,185.336459617,612.50334489,249.441866862,203.741617641,203.702
4.75031025425,123.094,1013.99686623,184.685237231,51.2035,172.655295558,123,8.68990544633,351.659337589,123,0.604842,-210.558,138.699216451,205.222948915,87.2927,205.364,166.387465479,509.629293032,230.905135843,205.255169859,205.196
4.70967216795,121.939,1061.5211224,369.665715112,51.3298,382.909843768,124,82.8160661548,714.135072902,124,0.614433,-212.222,200.555773448,206.760926604,87.7187,206.893,179.607977014,569.240665569,222.611513679,206.790457019,206.736
4.68106053767,118.378,1345.77266166,219.253917578,51.5104,406.463823891,125,17.2763532085,769.315725289,125,0.604788,-213.722,216.345114434,208.30906815,88.2048,208.443,166.720439463,494.39769006,214.155672009,208.336898546,208.291
4.6442847039,115.899,1420.56350884,282.712176553,51.6434,398.910622224,126,6.60890030421,751.288759646,126,0.622786,-215.191,219.870018644,209.828193671,88.5641,209.979,255.558642594,681.626017007,185.382269214,209.860067441,209.811
4.67525134241,111.866,1708.55518127,181.006352992,51.7541,390.094287275,127,7.2365445271,661.60719889,127,0.642303,-216.999,215.198831119,211.568257575,88.9716,211.716,192.63046606,585.467051546,208.704417235,211.593334569,211.548
