AverageQLoss,AveragePolicySurr,MaxReturn,Iteration,MinReturn,AverageAbsY,StdReturn,AverageY,Epoch,AverageAbsQ,AverageQ,MaxEsReturn,AverageAbsQYDiff,QFunRegParamNorm,MinEsReturn,AverageDiscountedReturn,AverageAction,AverageReturn,AverageEsReturn,StdEsReturn,PolicyRegParamNorm
3.27733,-32.7168,2846.50662794,347,585.881208465,32.2206464295,620.978418189,32.1856729444,347,32.2406,32.1836,1819.71269268,0.705730099168,77.584,57.7207297705,228.555310833,0.916476,1389.66804548,676.050842499,687.203923064,64.3328
3.08024,-32.6791,2753.7094124,348,1017.18766465,32.1646104787,645.029084019,32.1312214533,348,32.175,32.1282,1133.81611875,0.674970141736,77.7076,13.9987601686,215.169035837,0.897027,1906.66476222,212.319684243,347.755427642,64.395
2.78723,-32.6336,3136.53803599,349,1709.11314253,32.0923427707,423.503422809,32.0574800328,349,32.1111,32.0564,597.889061092,0.672254780499,77.8337,20.4652617567,239.888470533,0.939844,2857.07972656,324.0253309,235.04906231,64.4958
2.92003,-32.576,3132.37102258,350,927.671292793,32.0296640828,822.110637352,32.0054669439,350,32.0447,32.0041,1211.33648297,0.680533731585,77.9078,154.858846564,252.274674096,0.921395,2263.37380543,523.655295125,362.180842096,64.6063
3.07836,-32.6356,2205.54259969,351,863.375836637,32.1221207749,461.870794752,32.0917942391,351,32.135,32.0891,624.328198178,0.687292939391,78.0047,147.877561076,203.565655557,0.933234,1890.59011856,302.324255569,145.295828818,64.7326
2.69645,-32.6828,1649.75115038,352,539.897811517,32.1721008089,303.894316424,32.1432937326,352,32.1839,32.1414,611.875277873,0.658783109807,78.0936,26.6857871317,211.650454781,0.915959,933.928762874,410.674686355,202.305425763,64.7886
2.71792,-32.5295,2747.66615991,353,1027.61093894,32.0003662969,613.013104572,31.9748149353,353,32.0178,31.9731,1470.10817379,0.661426621793,78.1811,505.561918684,230.237137934,0.902657,1967.4727922,835.047554406,449.161754487,64.8383
2.90735,-32.5649,1168.99954549,354,407.84874768,32.0681140167,179.90745373,32.0449014296,354,32.083,32.0433,1523.19600772,0.671656881339,78.3028,369.878386577,208.561034733,0.891975,607.506445448,842.981096622,426.35233203,64.8514
2.79177,-32.5971,2521.95108007,355,828.722284326,32.0928065746,572.321763434,32.0688930091,355,32.1049,32.0668,1129.30863816,0.664096583918,78.3779,18.7366192464,217.353188182,0.880303,1600.13875804,453.600603361,389.889278254,64.9479
2.64342,-32.5458,2647.31001096,356,797.45033299,32.0454016734,529.235346086,32.0184364577,356,32.0647,32.017,908.77607572,0.65100397824,78.4486,17.9741584395,228.279591939,0.893626,1465.18000748,576.341031867,306.519624866,64.9746
2.55192,-32.4085,2297.16728407,357,704.824446624,31.9032710875,674.723184713,31.8760045778,357,31.9145,31.8741,817.078190456,0.648905746517,78.49,42.5414148353,211.199552667,0.849536,1694.05144924,388.211564229,321.629232207,65.0574
2.72215,-32.4791,2598.69452779,358,769.944796299,31.9785447505,734.072206298,31.9465653316,358,31.9919,31.9434,1698.68947618,0.679087102925,78.5932,142.082372265,225.448451477,0.898681,1989.82691936,678.286509732,544.292503316,65.1289
2.57993,-32.4265,2763.60110757,359,647.958993024,31.9532200006,698.057278105,31.9181063939,359,31.9673,31.9163,854.614823852,0.639356069013,78.6374,11.6113913346,228.210034912,0.889267,2140.76107768,367.424263049,257.912742558,65.1655
2.64206,-32.4359,2360.96649924,360,344.987725477,31.9548889254,641.137479062,31.9166774594,360,31.9733,31.9166,1057.33323074,0.647586292472,78.6978,23.1805295566,205.949574963,0.914001,1180.99532693,263.02576762,304.724592984,65.2619
2.25242,-32.3767,2718.02668142,361,443.908584352,31.8790381011,503.062369601,31.8367145488,361,31.8916,31.8345,708.827354791,0.642627877172,78.7795,121.603638711,221.59956286,0.922484,920.262974628,456.537036862,238.503476779,65.3432
2.74035,-32.3916,2589.30479207,362,734.492199753,31.9132482285,720.182066487,31.8820197675,362,31.9324,31.8825,916.078586205,0.669419264775,78.8701,62.5437795838,225.538322838,0.937929,1814.07390325,384.30850715,282.054882662,65.4272
2.30472,-32.342,2797.45644769,363,471.698983335,31.8400396604,920.306500874,31.8127448095,363,31.8576,31.8114,873.973866432,0.616513411644,78.9478,10.6778167604,223.369659619,0.915159,1184.41041205,281.312131093,295.98169034,65.5424
3.03141,-32.4093,2595.87060056,364,341.256487928,31.9190174289,709.984891004,31.8881716571,364,31.9303,31.8841,904.755345438,0.676884222293,79.0225,5.62565880321,205.158190941,0.904787,851.293949343,373.838471959,369.477441929,65.5897
2.43069,-32.289,2551.10433889,365,613.52243578,31.8031117064,773.287978621,31.7737732296,365,31.8169,31.7719,382.148535809,0.63023672838,79.1832,19.0553190757,229.206644361,0.905237,1648.56965661,204.720693298,157.373060272,65.6885
2.8692,-32.3451,612.262533051,366,306.220958921,31.8466072652,42.5380450372,31.8140725417,366,31.8637,31.8114,930.241457825,0.670484095258,79.272,284.212731168,176.195580862,0.931373,373.650779794,503.001454135,216.432913219,65.7732
2.50811,-32.1734,2384.08830196,367,316.177110764,31.6939382616,450.434777545,31.659145765,367,31.7093,31.6582,671.175627124,0.629379540239,79.4236,8.60948960886,194.167923834,0.913238,550.562896263,264.54388247,215.703296046,65.8781
2.8844,-32.2396,1080.00299877,368,235.279938103,31.7402239205,193.94879092,31.7156953588,368,31.7533,31.7154,558.570106165,0.66886525577,79.4897,7.24189093003,201.566132155,0.957595,513.588986176,143.142135637,174.291797307,65.9318
2.44226,-32.1313,597.811102907,369,182.036540022,31.626074494,73.3354989249,31.5963271357,369,31.6423,31.5955,710.612262464,0.63357882013,79.5407,7.36979410639,176.545689383,0.940671,369.519243324,165.043204582,203.019122876,65.9531
2.44688,-32.2771,1327.1350299,370,187.370297857,31.7884773293,231.187157748,31.7626993786,370,31.8023,31.7623,573.375715143,0.620892567301,79.6149,7.55789293516,163.477628161,0.903133,388.394739046,207.118314069,193.937200565,66.0266
2.3956,-32.1786,617.075096339,371,343.149246848,31.6966833479,61.0944570023,31.6667073798,371,31.7102,31.6649,949.398012942,0.626425964397,79.6772,47.0956683797,189.542678174,0.906828,436.007004626,423.858090741,288.396976664,66.0792
2.63972,-32.2065,2661.71799361,372,737.116139051,31.7480160958,545.673247946,31.7197679766,372,31.7616,31.7174,400.432749126,0.64696573146,79.7888,7.20606638753,215.711972211,0.892718,1401.90831614,153.674994608,143.660495845,66.1417
3.03834,-32.066,1770.64286219,373,499.836513564,31.5594771418,220.983834416,31.531634258,373,31.5752,31.5308,940.155583231,0.689751945421,79.875,244.568108581,193.574450453,0.891019,602.953409679,512.450309735,260.391696472,66.1958
2.53796,-32.0729,2182.68409209,374,424.093020517,31.5694793021,473.753033759,31.5444890313,374,31.5829,31.5439,795.264821655,0.644931865871,79.9635,589.089308687,243.208411568,0.88873,1052.32261139,681.927421635,88.7842560761,66.2889
2.72002,-32.059,2814.97876955,375,1656.93452341,31.5647941098,317.740981199,31.5439395332,375,31.5772,31.5409,740.306936853,0.664428817696,80.0863,27.9118771516,221.732209262,0.900562,2644.91726298,316.440670762,240.55472051,66.3409
2.34114,-32.0984,2084.97444698,376,303.220869348,31.6345440641,476.715624904,31.607438431,376,31.6448,31.6059,814.596555095,0.615904599076,80.1572,22.6154318178,150.791711957,0.893056,1109.66452496,385.556348907,298.458402906,66.4328
2.61206,-32.0617,2432.7617359,377,1014.7168145,31.5958813977,347.2146072,31.5727683742,377,31.6095,31.5712,602.155343362,0.644924420325,80.2701,24.1740767556,217.320978375,0.853952,1465.2401316,210.50085148,202.614574457,66.5208
2.8792,-32.0232,2267.15104816,378,909.722313096,31.5517529953,312.279740347,31.52547873,378,31.5672,31.5237,783.02519484,0.677854867646,80.3558,49.3723690375,225.249263125,0.89695,1330.32716473,440.965356916,253.629811484,66.5945
2.81546,-32.0019,2503.95832222,379,381.984418559,31.5411655135,788.050814893,31.5126947629,379,31.5575,31.5107,689.315442628,0.644356734631,80.4387,30.0563132168,207.595657234,0.876159,1047.10769816,376.081266019,229.484585398,66.6096
2.54896,-32.0649,2787.04332894,380,621.910365409,31.6214200559,744.873383098,31.5966061533,380,31.634,31.5961,728.675689931,0.623080752065,80.5346,17.1947452918,237.038934898,0.890388,2232.68622581,350.072702489,297.87557579,66.67
3.0402,-31.988,2526.17551799,381,790.012966414,31.5099266259,489.00168458,31.4873678324,381,31.5223,31.4859,549.464135557,0.658384981027,80.6278,10.0699208464,221.313974912,0.881939,2334.21008781,285.347243765,200.476673014,66.7236
2.30007,-32.014,2779.60280303,382,705.334724747,31.5497553863,766.777888823,31.5262212088,382,31.5649,31.526,1245.27856286,0.61632470295,80.6953,195.534643009,234.004010592,0.904465,1369.10264387,779.079218995,436.514987862,66.8486
3.00237,-31.8365,2641.26168231,383,521.257980537,31.3620683875,595.121368257,31.3400337914,383,31.3779,31.3362,665.385860374,0.663701546495,80.8012,12.8528680992,219.770920823,0.886331,2401.02462491,325.63800348,230.963767718,66.8762
2.77357,-31.9025,2874.68388481,384,913.46027079,31.4255752072,622.147340743,31.4079674836,384,31.4382,31.406,877.933441103,0.654132842038,80.8607,12.8814235638,240.649188536,0.864096,1780.42234388,220.002241889,239.393153678,66.9513
2.42815,-31.8421,2836.00928023,385,2643.50887248,31.3515963955,49.4816330907,31.3357918289,385,31.37,31.3376,732.703930672,0.614906132589,80.9811,7.28273179263,224.764164715,0.853791,2759.05967936,177.701715549,225.140383614,67.0152
2.58455,-31.842,2704.0526943,386,2511.59149685,31.3601142909,58.3370651218,31.3468634414,386,31.3754,31.3446,563.013732736,0.63716631043,81.053,13.740835975,224.581099456,0.859725,2583.53500491,292.381425022,202.941248076,67.1209
3.16883,-31.8468,2557.0519338,387,913.575511292,31.360475699,507.446683634,31.3422199973,387,31.3789,31.3402,969.395134884,0.670014063072,81.1425,5.53101185154,222.777789892,0.889294,2216.3522403,396.090649273,317.902090391,67.1789
2.5981,-31.8428,2569.05368773,388,856.272575535,31.3447855649,724.37476525,31.3328207758,388,31.3539,31.3295,480.707226316,0.622685019514,81.2496,9.59487301375,228.721579768,0.868318,2020.92487349,195.812224357,150.967419225,67.2332
2.67068,-31.9257,1838.58705873,389,554.533907265,31.4400115989,337.562630189,31.4251559178,389,31.4552,31.4244,993.948819306,0.634569821095,81.342,92.7403570977,219.119255351,0.854431,982.3953541,536.382355485,372.746091317,67.2889
2.9488,-31.6832,916.660087645,390,686.295116319,31.2093015237,40.7351476407,31.1928297578,390,31.2242,31.1914,1519.89071977,0.656918946147,81.4377,94.189976757,231.442027098,0.902276,792.907453357,547.142738798,578.299664422,67.3707
2.77604,-31.7287,2393.36907856,391,556.462310894,31.2627134497,345.194164502,31.2437349354,391,31.2797,31.2439,721.208082694,0.639164899476,81.5253,293.926449784,210.396211467,0.901169,864.56387953,471.225922996,180.604957054,67.449
2.31313,-31.7913,2121.69469138,392,658.672157075,31.3171250489,309.90223731,31.301158766,392,31.3298,31.2992,660.541658863,0.604083919888,81.6361,7.34977358767,221.402413888,0.928169,987.692738408,212.596006537,207.301861542,67.5496
2.70562,-31.6968,2688.21300509,393,710.772582133,31.2254947628,480.610155726,31.2087611477,393,31.2416,31.2065,577.435971773,0.636344259129,81.6825,81.1681813497,237.868241168,0.871186,1248.35115937,238.790352707,159.016954652,67.5543
2.66258,-31.6016,804.883760344,394,487.558085663,31.1298956682,81.2236305409,31.1102376653,394,31.1412,31.1083,894.25642094,0.635347887861,81.7317,86.845426352,203.482287443,0.875581,614.224210279,566.31147721,302.694392324,67.6159
2.36259,-31.606,806.023607797,395,470.540693722,31.140459537,68.5898508988,31.1201270895,395,31.1571,31.1204,775.522368416,0.612999105188,81.7965,19.2885967943,202.027620403,0.860293,576.018822878,380.982599875,324.40817817,67.6892
2.59875,-31.6729,903.324577953,396,457.562119541,31.2144739557,92.7317775523,31.1944752023,396,31.2275,31.1911,797.167763602,0.628446108811,81.9117,63.8909566257,199.846664416,0.880632,602.992973629,361.017397521,252.125821012,67.7527
2.74521,-31.6907,1465.58597436,397,616.493982271,31.2337346199,214.84359486,31.2149598286,397,31.2494,31.2143,472.435481572,0.62129975929,82.0043,7.5664655717,204.453809545,0.902231,861.675535338,150.401836971,118.85464593,67.8369
2.49134,-31.6261,1464.86033969,398,154.167184286,31.1574953623,376.169783683,31.1391791896,398,31.1714,31.1375,627.762992793,0.603144367148,82.1005,7.75818174304,194.241883837,0.928229,733.998498811,301.903109519,190.896495545,67.892
2.74619,-31.6207,1553.37125822,399,549.854538247,31.1848053868,220.279699555,31.1728770116,399,31.2007,31.1725,849.639145752,0.630266939379,82.2143,4.21396204489,206.601321014,0.891441,827.339450796,209.61599997,239.031761262,67.913
2.43991,-31.6342,1332.36752171,400,350.44141493,31.2054661055,208.934765952,31.1881686958,400,31.2189,31.1856,974.310582828,0.613342599074,82.3586,188.175577836,197.010601947,0.909604,651.24801106,642.549773877,308.229948728,68.0029
2.83155,-31.5337,1562.28567144,401,344.889269749,31.0497756342,265.199295396,31.0344786612,401,31.0673,31.0337,1182.54094541,0.643711414745,82.4574,53.7001145576,207.861201146,0.906393,845.67033171,435.298781537,528.420148786,68.082
2.23155,-31.5128,1900.87322743,402,625.655480619,31.0653745376,274.554125202,31.0467611351,402,31.0746,31.0442,1077.61681204,0.597780880198,82.5625,63.0300806005,225.287251025,0.923428,935.994683962,388.84741274,376.730962726,68.1437
2.38788,-31.5531,809.183913931,403,333.967072415,31.1036726147,132.625462404,31.0876216462,403,31.1208,31.0865,492.601521557,0.624880811998,82.6408,87.1636332901,175.377641012,0.940869,553.109270184,392.372528386,153.358054729,68.2475
2.67516,-31.4685,578.165940419,404,299.18016526,31.0108846387,66.2963890402,30.995834636,404,31.0275,30.9944,1496.91104819,0.626294108997,82.7101,400.461851359,174.019219098,0.929827,411.983080274,895.941687177,395.930937595,68.2967
2.94405,-31.4951,1703.3277301,405,281.211508111,31.0144670875,295.013280485,31.0041390997,405,31.0271,31.0015,844.238825139,0.644130699878,82.8345,11.139866781,196.133191126,0.950189,670.531622298,332.843875107,274.311728282,68.4482
2.54839,-31.4209,1631.25128961,406,327.575803717,30.9451658757,303.596368074,30.9363266677,406,30.9595,30.936,1213.9586812,0.618473579058,82.8857,225.77675908,200.842433687,0.941407,787.72739516,690.500348372,405.555754799,68.4669
2.61924,-31.431,1177.54349423,407,489.483540157,30.9859694618,175.663792605,30.9742966601,407,31.0006,30.9716,703.927027087,0.6186622338,82.9271,141.868390693,210.745779531,0.962264,750.043808336,436.766258224,214.802616202,68.5407
3.00341,-31.5514,1611.13543797,408,529.429306148,31.0486411608,240.042747019,31.0379974655,408,31.0637,31.037,1392.25507623,0.661127716179,83.048,26.3351477748,209.761170136,0.968122,942.097374319,491.359152406,476.528895946,68.6422
3.01265,-31.3993,2072.41326792,409,557.928160029,30.9335537534,346.127627978,30.9235083329,409,30.944,30.9198,529.892258997,0.645135630821,83.085,209.517559747,211.691299304,0.960092,1121.26173348,369.704909372,160.187349625,68.731
2.75508,-31.5199,2557.76087427,410,791.196691168,31.0366816526,526.853664228,31.0272334839,410,31.049,31.0264,2324.02487336,0.619067230075,83.1967,6.63227623383,212.523073061,0.945582,1195.26064215,534.845634313,705.631468986,68.8232
2.75208,-31.3715,2346.21100694,411,784.726438564,30.8973099865,402.863093147,30.8869525316,411,30.9143,30.8876,620.681706577,0.628821706342,83.259,35.1690301817,202.672614686,0.962759,1252.07988506,308.530549474,190.219860886,68.8683
2.42892,-31.305,941.720155541,412,208.514045297,30.824139538,163.3714225,30.8111680879,412,30.8338,30.8084,1156.53927492,0.613302505593,83.3279,348.217654493,152.145430065,0.971497,346.279960397,730.219807407,311.404685225,68.9252
3.23901,-31.3908,2748.0938215,413,893.989106018,30.9344993287,630.863380101,30.9203328221,413,30.9537,30.9183,1043.38342807,0.662593682754,83.4107,9.59661843294,223.391199179,0.951465,1686.01213341,369.708526014,346.668215536,68.9911
2.78125,-31.372,2611.19024204,414,520.304892787,30.9391830492,708.730237934,30.9255449334,414,30.9501,30.925,858.589916045,0.620942257391,83.5143,308.04844431,212.488521555,0.967773,1508.59567297,594.918193216,181.154568942,69.025
2.44487,-31.3646,2387.71494141,415,692.023414302,30.8819363623,540.149777828,30.8694229704,415,30.8974,30.8674,641.427774895,0.624567544425,83.5813,8.81865211796,213.425022939,0.968485,1734.2625832,203.019105476,225.389376223,69.0459
2.2483,-31.311,1176.40948488,416,459.643172903,30.8402091892,185.27232893,30.8295423628,416,30.8526,30.8283,1024.21249788,0.595136611961,83.7001,67.0404445891,204.381102507,0.974357,773.701109668,399.762257779,320.278572389,69.1522
2.30437,-31.2832,1475.07223354,417,368.518229172,30.8386788331,287.142060439,30.8288946366,417,30.8545,30.8275,866.847437064,0.601637775748,83.7391,14.1469859844,196.520926007,0.967423,863.369172851,363.72269759,310.178965338,69.17
2.8675,-31.3408,2460.88119641,418,638.809900352,30.9166516043,471.478314593,30.903582523,418,30.9263,30.9006,1177.76032898,0.62503184658,83.8703,381.881181706,215.457972862,0.971635,1216.90017307,799.758842418,326.137482479,69.2643
2.45631,-31.3447,2396.36368579,419,651.852101418,30.9005315655,647.026979485,30.8887323161,419,30.9129,30.8858,1349.56439605,0.614997320479,83.9715,191.339711782,209.066269324,0.968098,1530.40955461,664.059104597,496.205255785,69.3221
2.31342,-31.3175,3338.91001075,420,1023.82401671,30.8391906594,829.736370022,30.8237108433,420,30.8534,30.8239,1503.83395367,0.604163970452,84.039,893.135512752,242.755940449,0.970255,2036.63460575,1172.13589351,252.085872269,69.4017
2.38247,-31.3158,1672.82317251,421,666.159967229,30.8673057315,232.31852699,30.8519856439,421,30.879,30.8496,1177.73549613,0.606130243724,84.1678,16.3655193309,235.244503216,0.978208,957.084490136,603.522456583,462.517999737,69.5135
2.18594,-31.2997,3169.86250059,422,319.697062314,30.8390830855,699.503135317,30.8293559517,422,30.8545,30.8296,1319.33683748,0.584753120373,84.1705,16.6636316494,230.422788734,0.974095,1495.36860703,423.989607744,453.881982228,69.5122
2.676,-31.2928,2333.21217811,423,647.88048366,30.8131359936,394.701856476,30.8018872532,423,30.8263,30.8005,1198.34587658,0.617886598229,84.2684,126.468396187,221.905806559,0.974186,1152.65443791,661.862803528,530.119863546,69.5946
2.76846,-31.183,2932.84034186,424,899.018809185,30.7163623413,718.894139112,30.7062718147,424,30.7358,30.7037,648.518200928,0.641392518211,84.3442,21.0501380307,231.92900816,0.976246,1662.1580696,314.924413224,207.771446952,69.6252
2.38865,-31.3026,2898.29134361,425,2449.21127474,30.8764530473,119.750222159,30.8670533608,425,30.89,30.8666,1375.8039125,0.577149187818,84.3991,155.55037939,225.703783304,0.975144,2797.37199824,524.320676971,495.226541996,69.6914
2.21925,-31.2297,2850.64889472,426,1213.18299941,30.7847197041,500.046841783,30.7756750239,426,30.7982,30.7732,1097.1972916,0.581627369416,84.4647,30.6667916356,226.789868825,0.978333,2345.83752905,481.534253732,386.443376645,69.7428
2.20909,-31.1649,2884.41593454,427,2181.3403194,30.7125440014,190.141965611,30.7035240655,427,30.7266,30.7003,841.562863431,0.577346490835,84.5359,57.6587034564,229.125398497,0.973752,2736.26513683,418.147485018,346.731386327,69.8321
2.35044,-31.1959,2055.95798388,428,886.24322088,30.7553895837,335.955705079,30.7474234121,428,30.7718,30.7474,895.307150977,0.606749047777,84.6291,26.1720501071,224.467715727,0.9769,1305.04643908,478.426718899,271.749627418,69.922
2.73457,-31.1954,2999.64603465,429,127.291925031,30.7277800233,801.082166991,30.7210499514,429,30.7417,30.7188,826.59157233,0.614827804591,84.6712,73.4546721797,200.512785904,0.973707,1071.64731156,382.828188581,276.97922827,69.9632
2.56549,-31.2881,2610.9483555,430,743.259787109,30.8364729884,530.721139338,30.8298118201,430,30.8491,30.828,868.941223415,0.614403058313,84.752,132.761015571,228.598500344,0.981797,1609.42705695,472.75404437,287.843690791,70.0175
2.35496,-31.2069,2838.10583025,431,927.608632279,30.7830276365,730.232794584,30.7766824544,431,30.794,30.7754,1048.88204876,0.575222598442,84.8484,67.2432315829,225.100697124,0.979506,2182.16896305,531.336008628,406.798358967,70.1035
2.52651,-31.2317,2711.7051407,432,187.26899296,30.7944029926,833.375255736,30.7894337444,432,30.8106,30.7877,703.845396025,0.606004324539,84.9477,190.595721429,204.674343054,0.978174,1402.04764377,480.855271378,188.645324325,70.1553
2.6221,-31.2422,1963.0343911,433,461.444927314,30.7988332401,460.210543178,30.79225823,433,30.8127,30.791,1210.19856368,0.622404841173,84.9808,173.789809487,199.359596087,0.981468,946.312968208,539.094055286,380.847291669,70.2145
2.64614,-31.1854,2622.8419598,434,2502.55074462,30.7235543357,32.3381953516,30.7190977978,434,30.7403,30.718,1595.39332639,0.606011746049,85.0975,46.7950614435,213.321596879,0.978796,2540.88435391,821.690230278,632.213156211,70.2634
2.52614,-31.1851,2827.55071188,435,473.401817784,30.7168221559,751.254570734,30.7099713059,435,30.7289,30.7076,1445.84865719,0.601239141219,85.2131,177.16728884,209.077555467,0.979427,1344.53426004,645.808217064,515.655804152,70.3206
2.63705,-31.2671,2814.5457849,436,488.695615243,30.7812240279,781.365419801,30.7747857826,436,30.7959,30.7737,1036.74092203,0.608340652119,85.266,101.614706444,218.274273845,0.975755,1523.03394048,418.474324586,317.2350583,70.349
2.58247,-31.1602,3219.79115174,437,476.901474643,30.7026782708,823.63559471,30.697518776,437,30.7153,30.6974,923.973875925,0.612470686333,85.296,20.9104537971,228.337064256,0.977724,1763.53232657,424.35325683,310.005519101,70.4276
2.51016,-31.2398,3155.64405461,438,1076.0452252,30.7818932755,688.970041465,30.7742062845,438,30.7907,30.7716,623.918719998,0.605034242182,85.3965,79.2039762894,229.15085101,0.973783,1855.14743509,341.526134111,188.068508456,70.5011
2.33162,-31.25,2983.42020696,439,1516.82129565,30.7865480465,468.875893663,30.7796678449,439,30.7987,30.7778,749.897002213,0.585494319154,85.4418,142.896126859,214.609238212,0.972867,2451.28417346,337.438021586,217.726396475,70.6176
2.10966,-31.2047,2457.41878278,440,2025.96681051,30.7500589775,116.084895361,30.7406273892,440,30.7614,30.7397,1255.39178295,0.574443517521,85.5039,178.606953605,206.975656857,0.970143,2384.58500639,565.550745415,488.996556415,70.6394
2.45772,-31.1593,1680.46908667,441,925.396103977,30.7166097484,182.847294161,30.7101794862,441,30.7305,30.7073,1376.60940597,0.591244873716,85.6271,1376.60940597,233.798135943,0.971321,1152.06478899,1376.60940597,0.0,70.7178
2.24704,-31.2921,2983.04390829,442,1214.07549097,30.8494210543,508.307568335,30.8413209367,442,30.8612,30.8425,2876.43799225,0.570452249873,85.7075,493.638982822,222.947842073,0.970908,1743.48486102,1447.5529041,876.599795285,70.8253
2.59127,-31.235,2036.30459456,443,74.5086123606,30.8007014869,389.385625752,30.7912205528,443,30.8104,30.7885,874.904881512,0.600227179039,85.7565,52.4049362905,96.970125349,0.977696,241.760341287,369.941008484,291.450159603,70.8507
2.31641,-31.2179,2698.132932,444,910.867954002,30.7884763511,612.549582137,30.7790319889,444,30.7963,30.7768,792.696179392,0.579400630086,85.8377,181.04493602,210.910358045,0.971948,1484.09354074,435.441821358,257.578513987,70.963
2.77799,-31.252,2527.12835386,445,1101.32801429,30.8095834232,356.932499325,30.8003935972,445,30.8279,30.7994,898.472835272,0.621820777766,85.8974,266.430254255,235.228291386,0.978971,1492.07118232,553.096628443,217.657789542,71.0493
2.43804,-31.2203,2463.69696983,446,1380.221919,30.7803607222,420.702498642,30.771161538,446,30.793,30.7707,863.937294084,0.578574123914,85.9763,7.39287766507,199.01590075,0.970917,2119.59746975,362.390797325,280.265886739,71.1242
2.34662,-31.1787,2847.85985968,447,942.30558936,30.7657413711,531.707172069,30.7565929082,447,30.7799,30.7558,686.809122348,0.574558383609,86.0259,8.84496256647,222.275681583,0.976854,1690.55542528,497.463441596,258.604825495,71.1995
2.42992,-31.1811,2906.19233082,448,945.346683,30.7434578278,600.115980354,30.7366993782,448,30.7556,30.7363,1000.62642168,0.583930048359,86.0783,108.745745556,211.166584934,0.976704,1679.84226392,518.047550483,359.176582481,71.2352
2.61038,-31.1585,2958.45060558,449,960.821036248,30.7267320635,701.753981324,30.7189317059,449,30.7353,30.7161,810.303848527,0.596747098038,86.1403,13.6721574882,213.604470866,0.974058,2018.50685667,413.117246561,287.873146477,71.2623
2.37882,-31.1451,2542.0262834,450,1145.50220423,30.6874047476,503.723429454,30.6782904419,450,30.7032,30.6765,1001.26736603,0.581795945213,86.214,7.70482522777,206.447581549,0.973016,2073.79550966,643.812348297,386.388519451,71.3345
2.57012,-31.1614,2893.59176072,451,919.744440049,30.717819767,638.498438399,30.7108304178,451,30.7285,30.7091,977.231696409,0.587542253202,86.2784,88.1866837459,205.51192766,0.972186,1997.57083408,580.301771141,369.139016227,71.3899
2.28996,-31.1426,2865.59674281,452,1644.32400882,30.7472539306,435.883533628,30.7394244522,452,30.7604,30.7385,862.439443789,0.558760702191,86.2943,656.481160839,216.173100185,0.970737,2327.94684526,770.479592821,74.3251003752,71.4465
2.54838,-31.1794,2457.62690041,453,983.315340846,30.7676627818,324.656001995,30.7621745034,453,30.7768,30.7603,1382.63223061,0.574309565171,86.3485,9.0202412925,222.209564299,0.979191,1338.4308625,547.103324067,495.495559191,71.5367
2.81276,-31.1721,2938.3057539,454,1157.91990843,30.7584468481,488.343591183,30.7506411404,454,30.7705,30.7488,381.450681101,0.603153156639,86.4339,10.9058776909,214.637043798,0.967999,1738.23369246,190.822549192,123.227930886,71.6034
2.52067,-31.1069,2268.36693568,455,1226.75584536,30.6631001669,247.356042023,30.6552667338,455,30.6721,30.6549,1539.51164528,0.583828344377,86.5283,15.949415345,217.182048764,0.977222,1723.02215548,571.164777272,485.461418746,71.6706
2.3624,-31.066,2882.41483548,456,1078.5719827,30.6322451249,503.602238935,30.6219579089,456,30.6436,30.619,449.017678809,0.579405435556,86.601,14.9580771688,222.25117776,0.959619,1734.64492945,196.319911775,144.33331588,71.687
2.29823,-31.1218,2832.73215689,457,359.420398432,30.7050973281,663.177068656,30.6976593792,457,30.715,30.6956,854.195430885,0.565195892924,86.6644,7.16114481979,211.645042947,0.961406,1464.63462873,279.528931911,282.365275044,71.7773
2.17909,-31.0322,2881.85021577,458,1238.96977581,30.6180465519,427.365850848,30.6101769953,458,30.6359,30.6098,1149.86634015,0.574122559947,86.7427,58.6357796197,203.709234538,0.953869,2359.74651152,496.052915832,441.245291059,71.8067
1.78252,-31.1011,2600.86688254,459,969.405363069,30.7091506221,447.152433897,30.7009206068,459,30.7237,30.7008,611.207287986,0.534802827662,86.8047,7.45193261474,216.831952951,0.947437,2370.60247125,243.852414957,224.46807788,71.8669
2.07086,-30.961,2439.13769389,460,1187.14878852,30.5457359831,468.886244376,30.5380321269,460,30.5572,30.5367,1381.12387106,0.558446871752,86.8856,7.88076967183,204.223176291,0.956976,2071.99478878,508.319980591,486.584493342,71.8981
2.57203,-30.9961,2216.07445793,461,57.2048674328,30.58440877,526.042174453,30.5733558381,461,30.5953,30.5727,1254.8262721,0.578655232879,86.953,30.1778403473,195.662115287,0.950821,933.802384407,246.511701848,358.248989804,71.9809
2.32785,-30.9987,2029.50665724,462,355.557812293,30.6128098366,376.23315804,30.6022658997,462,30.6234,30.6021,699.639194647,0.559130659579,86.9953,12.5827953502,190.394512746,0.93148,747.343778067,293.054496461,273.634556301,72.0592
2.38106,-31.001,1202.85654337,463,745.735090559,30.6175040861,74.5614706622,30.6061222606,463,30.6251,30.6041,703.181102159,0.573253011598,87.1093,8.40178120861,223.128383919,0.944103,787.884692455,237.42281552,256.058053397,72.0988
2.4694,-30.9656,2373.92659417,464,356.64184948,30.557921914,458.445634679,30.5492941745,464,30.5709,30.5476,748.517675782,0.57882713478,87.1775,206.046215137,212.829561245,0.885351,1150.98552726,413.016434213,171.959011516,72.1858
