AverageAbsY,StdReturn,AverageAction,Epoch,AverageY,AverageDiscountedReturn,Iteration,AverageReturn,AverageEsReturn,AveragePolicySurr,MinReturn,AverageQLoss,QFunRegParamNorm,MaxReturn,AverageAbsQ,AverageQ,PolicyRegParamNorm,AverageAbsQYDiff,MinEsReturn,MaxEsReturn,StdEsReturn
0.772997352597,27.7435609942,0.321157,9,0.664833546993,-5.14764689925,9,-126.31703621,-292.993357471,0.0828187,-177.355809446,3.85885,11.492,-87.141434847,0.986111,-0.472693,11.8205,1.52107621763,-349.71301995,-258.586684685,25.7365255148
0.28949511671,0.809789570096,0.755242,10,0.211212471126,-47.5516023132,10,-454.003842259,-332.560577971,-0.538338,-455.472285802,0.109337,11.4615,-452.776628837,0.256595,0.210451,12.8518,0.210398437647,-332.560577971,-332.560577971,0.0
0.241192271315,18.3540921386,0.999234,11,0.232857054729,-97.0284605554,11,-1018.12070362,-350.128590954,-0.510207,-1043.93641813,0.0134726,11.442,-986.901136476,0.237028,0.231562,13.3653,0.0897428687796,-350.128590954,-350.128590954,0.0
0.335653631991,256.486228154,0.96525,12,0.334391816168,3.99543222215,12,-167.113281817,-493.945998311,-0.505547,-546.798236427,0.00848065,11.3978,249.806793372,0.334227,0.333537,14.1405,0.0718236721415,-493.945998311,-493.945998311,0.0
0.361684420516,1.67161153541,0.999454,13,0.360976032505,-55.0760319235,13,-594.061763523,-344.501271838,-0.440149,-597.118593412,0.00676615,11.4121,-590.397254448,0.360546,0.360346,14.7132,0.0638852370757,-344.501271838,-344.501271838,0.0
0.367097164073,31.2975563934,0.964204,14,0.366442461932,-48.9253050899,14,-493.270594761,-452.643066659,-0.41566,-536.070677528,0.00552981,11.5118,-428.262499907,0.36618,0.366011,15.2974,0.0574135069715,-452.643066659,-452.643066659,0.0
0.370599979966,23.6221300675,0.96153,15,0.369667161041,-2.45607385624,15,-57.8707571405,-398.80316057,-0.415937,-106.586000549,0.00513468,11.6933,-21.5603471416,0.369478,0.369275,16.073,0.0544599025466,-398.80316057,-398.80316057,0.0
0.379860019155,65.1176968583,0.951011,16,0.378640909771,-27.3270076683,16,-357.475781443,-200.541746796,-0.429357,-520.513127649,0.00494586,11.9333,-264.235749727,0.378667,0.3783,16.7802,0.0529756284359,-200.541746796,-200.541746796,0.0
0.3924473804,39.7655320159,0.913175,17,0.390538190612,-28.42901226,17,-507.120555122,-229.74605895,-0.449898,-569.690897335,0.0052951,12.3217,-454.194309398,0.390985,0.390326,17.5238,0.0537732277962,-229.74605895,-229.74605895,0.0
0.402938182135,157.250474728,0.883073,18,0.400814921613,-74.8978693152,18,-654.316523163,-332.292889674,-0.449865,-917.781967302,0.00499069,12.7522,-420.470232465,0.401702,0.400711,18.3734,0.0518659099608,-332.292889674,-332.292889674,0.0
0.400986716641,21.3013956612,0.601267,19,0.397934967376,-29.9387218173,19,-268.311966013,-399.270633234,-0.446673,-311.269353714,0.00461269,13.2594,-234.207985525,0.399681,0.397837,18.9483,0.0495210540992,-399.270633234,-399.270633234,0.0
0.408732285518,23.0168685387,0.499839,20,0.404823603594,-17.0868057882,20,-289.281561937,-327.995115167,-0.453272,-330.398158127,0.00467797,13.7959,-254.10134386,0.407464,0.404672,19.6568,0.0495143347166,-327.995115167,-327.995115167,0.0
0.421281908208,39.4325419315,0.68336,21,0.417633628089,-24.7462322349,21,-446.574863065,-231.307875445,-0.46946,-530.616774089,0.00455278,14.3016,-406.329057159,0.420196,0.417606,20.3492,0.04877758924,-231.307875445,-231.307875445,0.0
0.434475835673,55.3038562419,0.641304,22,0.43053379922,-18.3241215629,22,-447.441597144,-272.353950907,-0.484507,-560.560990639,0.00467559,14.8415,-380.488880077,0.433231,0.430259,20.949,0.049498675229,-272.353950907,-272.353950907,0.0
0.449512244808,44.257968967,0.761626,23,0.445426509938,-14.9611235211,23,-465.123476161,-300.0479833,-0.503332,-521.656289268,0.00491685,15.397,-399.731429197,0.448385,0.445273,21.5622,0.0503312881251,-300.0479833,-300.0479833,0.0
0.464436962375,40.1299653651,0.633371,24,0.461232178532,-8.82125545162,24,-352.412442364,-275.863055578,-0.517685,-407.328663991,0.00478589,15.92,-277.262974443,0.463442,0.460942,22.2739,0.0501189812842,-275.863055578,-275.863055578,0.0
0.477972042375,27.3869369276,0.65415,25,0.474586874786,-12.5426207509,25,-423.439430941,-221.498681588,-0.533412,-483.39309905,0.00529577,16.477,-388.269520156,0.476867,0.474364,23.0772,0.0520596875544,-221.498681588,-221.498681588,0.0
0.498350901645,43.816593601,0.734842,26,0.494498412821,21.0034600725,26,85.023896761,-190.094117958,-0.553642,4.93792398645,0.00533949,16.9531,161.74612376,0.496966,0.494262,23.824,0.0527883249804,-190.094117958,-190.094117958,0.0
0.522095442991,54.4578295566,0.790771,27,0.518966233343,15.8320145728,27,10.1763942093,-78.8229976745,-0.583312,-51.2081962627,0.00577616,17.4503,125.574249363,0.520903,0.5188,24.5625,0.0552168102504,-78.8229976745,-78.8229976745,0.0
0.551639788561,61.9314641249,0.803549,28,0.54852335629,20.6817174824,28,12.8898375399,-55.4428907828,-0.615069,-74.9445959837,0.00594437,17.9354,153.592187063,0.550527,0.548324,25.1105,0.0562150597284,-55.4428907828,-55.4428907828,0.0
0.586187695252,49.2545028756,0.921057,29,0.583394290852,54.3892286757,29,564.926474148,131.232374379,-0.652725,495.357877763,0.00602557,18.4513,683.039142484,0.584907,0.583093,25.6952,0.0572463344484,131.232374379,131.232374379,0.0
0.631362884252,40.4499855105,0.867068,30,0.629308550388,48.2618121573,30,490.016737265,230.100019142,-0.705935,429.594375379,0.00653953,18.8902,564.660502857,0.630313,0.629034,26.169,0.0588891035956,230.100019142,230.100019142,0.0
0.676907833593,38.022774242,0.924131,31,0.67493171933,54.3979524638,31,574.389652623,256.037648757,-0.752909,523.033630457,0.00701529,19.3674,625.878176125,0.675864,0.674552,26.693,0.0605949163205,256.037648757,256.037648757,0.0
0.73286599855,65.9825645499,0.875623,32,0.7316552109,48.7148950465,32,474.171559862,303.711661801,-0.811826,369.572243943,0.00662803,19.8286,589.905663333,0.731989,0.73127,27.2874,0.0601063351608,303.711661801,303.711661801,0.0
0.779969728473,37.4948730287,0.890366,33,0.779199745122,47.3305160462,33,486.629658127,190.066437628,-0.858113,414.44587275,0.007315,20.2536,556.620200935,0.779185,0.77881,27.8071,0.061950625653,190.066437628,190.066437628,0.0
0.837216397878,40.4426409405,0.858195,34,0.836782248433,64.2917863921,34,680.22115706,253.507339366,-0.914801,589.395649059,0.00728347,20.6782,737.180418561,0.836483,0.836254,28.3467,0.0620182584079,253.507339366,253.507339366,0.0
0.889857757207,36.596867018,0.866936,35,0.889639328054,60.3188323437,35,601.951176708,141.588843701,-0.968913,540.086422612,0.00669563,21.0509,672.650320898,0.889318,0.889218,28.7614,0.0606045632341,141.588843701,141.588843701,0.0
0.944764016553,24.9021369989,0.765733,36,0.944616644257,58.0057453264,36,650.321557095,265.487364064,-1.02388,615.120209514,0.00699312,21.3803,688.179667407,0.944248,0.944191,29.161,0.0600788562246,265.487364064,265.487364064,0.0
1.00088284906,53.700097993,0.849931,37,1.00076479485,48.1410484531,37,517.229122257,407.859167533,-1.07645,418.781508819,0.00775707,21.7311,593.599170656,1.00034,1.00032,29.6094,0.0615465789407,407.859167533,407.859167533,0.0
1.05624930823,42.0131775342,0.80586,38,1.05616139101,65.3616433118,38,613.662990302,299.551151448,-1.12904,536.178416218,0.00698546,22.0892,689.568745514,1.05563,1.05563,30.0416,0.0598601980151,299.551151448,299.551151448,0.0
1.1059917268,319.920527307,0.84557,39,1.10593312254,74.3168509438,39,674.53101533,374.565682753,-1.17839,-282.364283613,0.00717735,22.4419,820.902032323,1.10557,1.10557,30.3656,0.05989934252,374.565682753,374.565682753,0.0
1.15829886401,23.6360013577,0.863231,40,1.15822528379,53.2926427776,40,524.410291873,378.675266091,-1.23112,487.519569838,0.00704553,22.7968,570.053336251,1.15779,1.15779,30.7624,0.0598860790286,378.675266091,378.675266091,0.0
1.21214219555,39.1319903391,0.909888,41,1.21209917861,55.5386259832,41,513.235867249,321.48115267,-1.28389,457.28413946,0.00780758,23.1415,575.340120063,1.21167,1.21166,31.1738,0.0619879268954,321.48115267,321.48115267,0.0
1.26350944696,34.1550062841,0.872348,42,1.26344740231,60.3232050133,42,580.536979807,349.296733356,-1.33467,515.326452135,0.00713061,23.4822,620.582223152,1.26304,1.26304,31.4976,0.0606138027166,349.296733356,349.296733356,0.0
1.31894402866,51.0379619032,0.84116,43,1.31886085782,59.5526035849,43,445.598245502,366.138214266,-1.39265,395.635101367,0.00813759,23.8473,536.792277443,1.31834,1.31834,31.9003,0.061782327454,366.138214266,366.138214266,0.0
1.37416726766,36.2040954342,0.876868,44,1.37413263774,70.5939314542,44,575.109363632,467.775957831,-1.44766,502.02050282,0.00720426,24.132,631.036406809,1.37377,1.37377,32.3588,0.0604336577981,467.775957831,467.775957831,0.0
1.43244285695,39.6441340208,0.847517,45,1.43234327849,60.9620376541,45,593.879077497,409.372312919,-1.5075,516.771598195,0.00905705,24.4926,649.426062884,1.43183,1.43183,32.7469,0.0631523021611,409.372312919,409.372312919,0.0
1.48836476806,49.0211314362,0.849182,46,1.48828951616,70.9068250356,46,618.048222109,422.602806066,-1.56306,556.767940812,0.00885503,24.7815,717.789175045,1.48778,1.48778,33.1013,0.0630867562049,422.602806066,422.602806066,0.0
1.54822430271,32.6025441473,0.882843,47,1.54810792976,71.5386153217,47,651.702709388,443.384011548,-1.62225,615.803343811,0.00987626,25.1221,716.567391473,1.54752,1.54752,33.4674,0.0640559215848,443.384011548,443.384011548,0.0
1.60286705269,29.1397122701,0.847817,48,1.6028191471,63.5424257841,48,627.691968127,449.691384226,-1.67882,576.479183123,0.00856353,25.4037,680.479676128,1.60224,1.60224,33.815,0.0638262973139,449.691384226,449.691384226,0.0
1.66955260854,34.3724336344,0.885188,49,1.66946534323,66.8063179189,49,660.78411333,460.917336454,-1.7491,599.625991361,0.00939296,25.7022,713.320800426,1.66899,1.66899,34.1888,0.0645913000959,460.917336454,460.917336454,0.0
1.73770301996,49.9795843672,0.840425,50,1.73761707196,77.9035430133,50,739.834233986,473.73075047,-1.81905,665.753512479,0.00945988,26.0009,853.53554526,1.73713,1.73713,34.5116,0.0643818377655,473.73075047,473.73075047,0.0
1.80138309839,25.8919211829,0.837535,51,1.80131850089,79.4151513055,51,818.807606004,432.438258014,-1.87954,781.886682046,0.0105523,26.2988,871.462031167,1.80054,1.80054,34.773,0.0658985410908,432.438258014,432.438258014,0.0
1.86115066482,20.2002374071,0.877257,52,1.86109304043,63.126784684,52,566.276355694,464.15771774,-1.93884,526.813523862,0.0114931,26.5891,601.709864228,1.86059,1.86059,35.0929,0.066695097039,464.15771774,464.15771774,0.0
1.92393743725,26.007742847,0.895308,53,1.92386516505,71.699855432,53,679.461407257,468.307538455,-2.00388,614.372040602,0.0100236,26.8673,714.513089093,1.92338,1.92338,35.3358,0.0653420204625,468.307538455,468.307538455,0.0
1.99679744565,37.792744036,0.906653,54,1.99674142913,79.5907368669,54,660.03523807,452.407860106,-2.07922,595.26047272,0.0106332,27.182,722.486005456,1.99624,1.99624,35.6925,0.0667253993654,452.407860106,452.407860106,0.0
2.05862121951,34.8849900814,0.854083,55,2.05856080279,74.0603574616,55,646.395831418,474.635575418,-2.13609,588.349767253,0.0112242,27.4356,697.266238697,2.05796,2.05796,35.9739,0.0670211996926,474.635575418,474.635575418,0.0
2.12238097965,42.5594238209,0.888535,56,2.12231596976,78.2899982499,56,758.137266163,427.483377857,-2.1984,697.674747459,0.0110463,27.6941,835.563731828,2.12179,2.12179,36.2455,0.0666874251008,427.483377857,427.483377857,0.0
2.18213105835,44.5171070368,0.883702,57,2.18208252001,54.8781841738,57,564.04281061,524.175145976,-2.25708,468.686145965,0.0100915,27.9597,635.040027193,2.18153,2.18153,36.5472,0.0650837278077,524.175145976,524.175145976,0.0
2.24179156378,69.95920571,0.875153,58,2.24169773593,70.5692932328,58,764.790507777,545.65336938,-2.31699,622.849410967,0.0124549,28.2145,850.572205459,2.24121,2.24121,36.8395,0.0663123969812,545.65336938,545.65336938,0.0
2.30608875462,38.5135074259,0.843257,59,2.30601968854,80.7944868818,59,826.722626643,556.235431684,-2.38549,734.773162664,0.0111753,28.4934,890.702454463,2.30536,2.30536,37.1052,0.0647245367193,556.235431684,556.235431684,0.0
2.37314934673,43.6757729542,0.841691,60,2.37308162561,84.1369035848,60,843.120052238,537.609110961,-2.45227,774.114859303,0.012499,28.7732,904.023026942,2.37249,2.37249,37.3996,0.0669495334027,537.609110961,537.609110961,0.0
2.43566141986,61.532162431,0.88738,61,2.43561235323,76.6737788752,61,746.374660406,566.79381087,-2.51478,678.005523143,0.0135723,29.0703,864.200551794,2.43503,2.43503,37.7205,0.0677919455532,566.79381087,566.79381087,0.0
2.50206489823,43.545634133,0.882963,62,2.50200967075,82.5921096842,62,732.017333077,545.882613757,-2.58205,633.814574736,0.012351,29.3278,774.461476017,2.50148,2.50148,37.9884,0.0672677685038,545.882613757,545.882613757,0.0
2.56456858696,32.5161519287,0.898155,63,2.56449000793,79.9249127126,63,756.946078526,516.841601956,-2.64653,698.197485453,0.0132741,29.5773,804.227063872,2.5639,2.5639,38.2658,0.0669188195697,516.841601956,516.841601956,0.0
