MinEsReturn,AverageQ,MaxForwardProgress,StdReturn,StdEsReturn,AverageQLoss,AverageAbsQ,AverageEsReturn,AverageForwardProgress,AverageY,Epoch,AverageAbsY,AverageReturn,MinReturn,MaxReturn,QFunRegParamNorm,MaxEsReturn,AverageAction,AverageAbsQYDiff,StdForwardProgress,AverageDiscountedReturn,PolicyRegParamNorm,AveragePolicySurr,MinForwardProgress
11.4458730372,0.0753152,0.413365416662,10.8943014649,18.6999890366,6.76122e-05,0.0833481,34.4065178475,0.138737928635,0.075313055439,25,0.0834731977655,27.0888033082,-23.8474844735,58.768377784,11.4266,77.9473332232,0.933404,0.00519060848302,0.121182349814,20.0963920162,17.7666,-0.0776826,-0.514537175371
-22.7874225061,0.0784159,0.666925634667,20.1658891898,16.7440921728,8.46768e-05,0.0871288,22.1487758242,0.185698403752,0.0784179104465,26,0.087313769129,33.2569088756,-30.5802514849,93.574198697,11.6251,51.1946803283,0.951998,0.00576923923547,0.2043682777,22.9111790484,17.8329,-0.080456,-0.517912523358
9.97582151973,0.0821141,0.704625153264,26.5497491919,23.0104426068,9.38034e-05,0.0911831,38.5341271946,0.199031277053,0.0821172989123,27,0.0913664150201,37.5009128721,-32.8781622953,110.785040298,11.8312,85.7456906796,0.95233,0.00605519349619,0.254601323455,25.2998606471,17.9384,-0.0842554,-0.507628996284
1.95874615184,0.0866088,1.16407867427,41.7875431087,37.5899167652,9.67221e-05,0.0956933,55.8475859365,0.453564075348,0.0866100011689,28,0.0958280222183,70.5372860936,4.54340595606,154.724122184,11.9882,138.246387369,0.889353,0.00614288786958,0.3732879442,38.8093874095,18.0868,-0.0896441,-0.220117908268
-8.42823422347,0.0911434,1.08237992523,35.1583039369,49.3523196943,0.000105498,0.100278,59.3316663151,0.275138459418,0.0911469107081,29,0.100418750373,47.2337639007,-37.07558929,141.152797366,12.1792,159.64785088,0.896807,0.00638876412442,0.335343161254,30.2435010142,18.2829,-0.0947164,-0.601220154828
2.06419101625,0.0982972,1.1512646871,39.6038931207,37.9153965676,0.000117206,0.107284,61.0963378519,0.527843872856,0.0983058001159,30,0.107451900703,79.9556870779,-9.29662351276,144.035874688,12.3855,121.321390935,0.915009,0.00680602484143,0.364582510067,44.272572661,18.4333,-0.102393,-0.311850895781
-1.39494585127,0.104309,1.01146743532,31.2562001384,25.1845230671,0.000139641,0.11301,38.2772657833,0.508889386252,0.104306390993,31,0.113146721859,79.0824882864,3.97543058686,134.181635562,12.5867,85.8636431663,0.90858,0.00723532426943,0.27971001139,44.0019090641,18.5924,-0.108188,-0.135010044134
-8.23280630553,0.108957,1.10865027761,38.6436680531,44.5702572462,0.000152673,0.117593,51.5913709015,0.48058152227,0.10896892904,32,0.117770276783,75.3028781134,-11.1433670848,146.867327426,12.7727,117.904155093,0.924803,0.0075955329618,0.346379570716,41.1664680279,18.7051,-0.113134,-0.34579584255
-46.2839055037,0.114571,0.333435111265,29.400848355,45.595553802,0.000162216,0.123609,34.6992350963,-0.366533824758,0.114567275037,33,0.123761710867,-15.2343972123,-75.6545492586,54.9570578082,12.9581,106.735665539,0.927294,0.00792116856089,0.282156196191,-7.40841175512,18.8601,-0.120157,-1.02376714846
-25.1238328429,0.119984,0.389590985271,23.3190390595,27.9508566462,0.000212931,0.129149,8.90170482481,-0.305345553372,0.119988376861,34,0.129376137338,-8.97813370167,-50.9629843966,82.7764914962,13.1843,64.495434041,0.915053,0.00883133927073,0.221568383408,-4.71374169961,19.039,-0.126263,-0.708865690588
-39.2225583043,0.127404,0.391352661264,29.0138581581,27.8192809138,0.000247089,0.13703,2.56203499468,-0.267304491819,0.127403137211,35,0.137225020173,-7.16210100517,-69.3857447216,62.4127678497,13.381,51.9096952907,0.943044,0.00945096883462,0.318974905521,-0.650273147485,19.1543,-0.134992,-0.973467422814
-57.7754638985,0.133805,0.272889491803,21.7176239418,23.5015102284,0.000266333,0.144188,-3.17286590245,-0.196211632104,0.133821791753,36,0.144438762521,-0.0336423944211,-53.2268254805,52.2285638189,13.5648,21.6507362549,0.941619,0.00981363573101,0.20807288919,1.05370201366,19.3222,-0.143638,-0.751888298097
-42.9794072506,0.142333,0.394208556634,23.4106782802,24.0088467195,0.000284969,0.153008,2.39324918165,-0.259063433247,0.142350230608,37,0.153284406028,-4.74558577871,-42.0815290532,67.6920093862,13.7076,38.6809002003,0.926196,0.0104816219931,0.208984303288,-1.08752804559,19.4165,-0.150549,-0.580214218977
-25.510755104,0.149061,0.362245678648,24.5115625096,18.6065172554,0.000326901,0.160479,0.581055162081,-0.253277808545,0.149085316031,38,0.160755736289,-3.62275336534,-37.1886509257,55.675567026,13.8756,39.2592475853,0.93624,0.0109381454265,0.230703404718,-0.348370869626,19.5013,-0.157831,-0.562020741383
-33.3273187672,0.15709,0.320825736386,24.7196209959,16.9326982682,0.000315045,0.168562,2.2466966729,-0.256146178199,0.157085314165,39,0.168787024348,-4.47093377514,-36.3600101277,60.9592809298,14.0325,36.087334464,0.935615,0.0109592674069,0.229313744782,-0.543708744146,19.5616,-0.167587,-0.566712002254
-23.4975066529,0.164843,0.54748704725,27.8769620569,28.3744607902,0.000341995,0.176472,7.66031544369,-0.108500579638,0.164852250738,40,0.176676080514,11.4529332336,-28.955896517,82.9985394639,14.1957,58.2522774176,0.916961,0.0113166898593,0.256354175549,7.23977996432,19.6247,-0.174803,-0.510729136877
-18.5950460731,0.173126,0.468077158864,25.8748103362,19.4167954735,0.000350227,0.184932,12.8219954151,-0.142910702771,0.173133469273,41,0.185178379152,5.95447048728,-31.2832647628,73.260556799,14.3288,51.1046885044,0.931143,0.0117076502313,0.243929867913,5.73736051121,19.6831,-0.183962,-0.505980912161
-12.6741509689,0.182866,0.428192973212,25.2146227702,19.2835008819,0.000363499,0.194274,17.5500837677,-0.0766088880965,0.182876702298,42,0.194474366834,13.1702268586,-22.7725992146,74.8373928593,14.4605,41.9710287626,0.953047,0.0119076699959,0.232567245376,9.3460924553,19.7206,-0.192347,-0.44137670744
-30.7119551052,0.188573,-0.190964284957,5.85920784554,20.6499248219,0.000396256,0.200172,-14.1888067458,-0.344349925914,0.188574290696,43,0.200385869932,-22.2111538905,-35.2091676315,-7.48306069594,14.5987,40.3924330979,0.969008,0.0122535230007,0.06330243178,-11.8232707636,19.7886,-0.20054,-0.476458791449
-27.7348446724,0.196391,-0.151018295188,4.5268286183,8.99430637121,0.000397292,0.208363,-15.0965637666,-0.287142152562,0.196391109984,44,0.208534822346,-15.1357415854,-27.6653214705,0.48510981298,14.7307,6.74369506055,0.954857,0.0125882950583,0.044008439565,-8.12502523099,19.9052,-0.207854,-0.38941283382
-36.9168103861,0.204463,-0.0918898841501,5.12669716548,15.7322802927,0.000425226,0.217167,-15.5298647601,-0.342930050474,0.204472820103,45,0.217361395142,-20.987945889,-30.8694653787,0.657063681279,14.8623,24.3177070763,0.959316,0.0130948443495,0.0538309570093,-11.3098954998,19.987,-0.216133,-0.442401033532
-29.7730130947,0.2089,-0.109422306987,5.16890567321,5.84596704224,0.000448504,0.222236,-21.8912742116,-0.361905455805,0.208909670426,46,0.222461276644,-22.8075139549,-32.9978179898,2.89235335763,15.0114,-11.3854417655,0.932838,0.0135623448231,0.0554225890446,-12.1433236466,20.0385,-0.219436,-0.506592369211
-24.7893860795,0.214765,0.1076663909,6.27537745147,19.6846367958,0.000447591,0.228551,-0.694312106877,-0.086735894995,0.214759560569,47,0.228761875831,0.694916059495,-22.4935942089,23.7368482232,15.1462,32.7845784294,0.937773,0.0136805569454,0.0683551312788,0.585622106106,20.1337,-0.224335,-0.456377650539
-21.8584012138,0.222206,0.379557099449,24.6701991962,11.3556120931,0.00050094,0.236233,4.21594748851,0.0111379247915,0.222205148505,48,0.23640421162,21.8564699964,-29.5067565243,69.1746777325,15.3016,24.1845267155,0.90147,0.0143479923278,0.250161123809,12.2339079845,20.2254,-0.23216,-0.570720930383
-38.8446699969,0.229109,0.371955134564,15.5187368466,19.9781599867,0.000549876,0.243005,5.16686157297,0.0132314796772,0.229130728702,49,0.243217110507,19.4611489892,-10.8748086167,56.7032183246,15.4698,33.4906582101,0.872238,0.014917531841,0.140027534931,13.355605554,20.3789,-0.240247,-0.262925710522
-20.6455502749,0.238577,0.895969815724,18.3629882096,19.2351290357,0.00062559,0.252485,12.5518518101,-0.0424728130696,0.238586802244,50,0.2527245721,14.5803587105,-39.513278412,120.813679608,15.6176,38.1670872909,0.924024,0.0156004784768,0.169956483033,13.1410106299,20.5219,-0.251524,-0.611465721482
-16.3084019831,0.247923,0.230770418133,14.8113592075,24.1202545638,0.00061662,0.262251,25.3315743645,-0.0664574718293,0.247961041227,51,0.262465871023,12.8005299167,-23.1216730583,46.626384277,15.7165,78.1682351732,0.914987,0.0156202962017,0.134221410274,12.0896802064,20.6448,-0.258431,-0.403786462083
-5.52629184465,0.256383,1.1356413981,37.9090208465,13.3914256227,0.000632929,0.269894,17.096393685,-0.0943648981809,0.256407082184,52,0.270102582811,10.9635389606,-35.3421324209,148.304520874,15.8724,38.4905487166,0.932102,0.0157323306352,0.351055125492,8.53102976267,20.7907,-0.266737,-0.534270558007
-33.9549596121,0.263291,0.722964524924,26.9536256819,25.561081502,0.000664327,0.276693,6.23409819088,-0.122778318065,0.263296783096,53,0.276866175735,4.96640169445,-47.1663174354,99.6991703109,16.0328,45.8189409616,0.936977,0.0160003836466,0.253286411398,5.33413046738,20.9747,-0.274178,-0.700284847583
-30.3883018154,0.271248,0.589203568607,15.2928115722,24.8906887307,0.000669302,0.284169,8.35818186433,0.0434250268854,0.271274955511,54,0.28434566758,20.3269460286,-15.6410420253,89.860482086,16.1627,57.9234791594,0.938611,0.0162511888099,0.138604288068,15.7049582775,21.1393,-0.284618,-0.279160703726
-23.1633841086,0.279565,0.870630903197,24.4107193627,20.1401405399,0.000733647,0.292558,12.3733627701,-0.00745248527798,0.279575694262,55,0.292674131256,16.1424084545,-29.326384404,116.162084137,16.315,39.4499835699,0.907919,0.0168837921796,0.221377942185,12.3184870059,21.254,-0.292167,-0.491157050617
-32.1347107701,0.288471,0.859753344099,27.6974970244,37.7289906467,0.000752375,0.301114,16.5271299928,-0.115495473924,0.288477740916,56,0.301258249887,5.57314406378,-33.7997305636,123.45664128,16.4602,98.1893591676,0.886557,0.0171551201265,0.253640882362,6.11706954987,21.3438,-0.299755,-0.52592742989
-5.02497386686,0.296563,1.06968820171,30.2770277859,46.3518680952,0.000752047,0.309091,46.2135009024,0.0112189163558,0.29658308303,57,0.309278967633,20.6488894151,-27.6342483093,142.249897496,16.6297,125.409224527,0.925571,0.01724781758,0.275872623787,13.678800084,21.4469,-0.309857,-0.473035041602
-14.2310463072,0.305932,0.700784831935,23.6108774946,23.6954782597,0.000762786,0.318556,30.5210197852,-0.0652292169152,0.3059587358,58,0.318694592786,10.3450771436,-38.3920674568,105.497488694,16.7706,55.8344720809,0.926796,0.0172024403404,0.211802894429,9.08236202907,21.5546,-0.318473,-0.556174487505
-30.244430591,0.313292,0.660783637696,24.9549037842,23.5090426171,0.000753073,0.325773,4.80754450919,-0.127949712163,0.313312401249,59,0.32591575178,4.59996642857,-42.3234512552,93.29335335,16.9016,42.1078287571,0.928862,0.0171109773585,0.233913413813,5.75377079889,21.6696,-0.325125,-0.631487434117
-21.3957811062,0.319059,0.513293964279,21.4548805854,22.7367701591,0.000767241,0.33206,9.99340047324,-0.185290808402,0.319085325884,60,0.332225651838,-0.418712509779,-39.2132069473,73.7888905442,17.0312,63.2500932941,0.905042,0.0174328993229,0.211365677455,2.22847946753,21.7856,-0.330487,-0.704793773543
-5.37501836819,0.325799,0.817321378748,23.9398570828,25.9324839525,0.000772595,0.338286,25.7176131309,0.0238949308728,0.325816067746,61,0.338439377413,24.4440142121,-36.2789716341,115.678937149,17.1518,82.1300334431,0.930324,0.0174694671978,0.215551561353,17.0166606765,21.9001,-0.336878,-0.5284970165
-24.9004619225,0.332802,0.88171354544,30.8592096747,23.2462715816,0.000790592,0.345212,22.0395059454,0.158061996096,0.332808520826,62,0.345317598978,37.7311448911,-33.952775134,130.340796786,17.286,56.5033278053,0.926667,0.0176048448726,0.276392500632,17.6709387592,22.0137,-0.344017,-0.570216519987
-15.4988546881,0.336272,0.73671971247,31.1681477805,28.7292033492,0.000778336,0.348064,29.3471701166,-0.0761650737732,0.336276296297,63,0.348162451876,14.0635891308,-46.4963305412,110.367162909,17.417,81.6189866743,0.930156,0.0176033875652,0.277973120313,12.5090781736,22.1068,-0.346694,-0.634453565397
-30.628037366,0.340295,0.471202893441,23.2334726382,26.4403946779,0.000831063,0.352038,21.2863976507,-0.1973352019,0.340306394396,64,0.352169295676,0.329027200871,-62.0585859331,69.3416143086,17.547,64.5916218186,0.914845,0.0176369509765,0.238250632732,4.25018842463,22.2063,-0.350669,-0.863722795889
-2.82296794526,0.343416,1.02956995462,32.4946209131,28.9100845931,0.000770949,0.354891,28.4629211173,0.16581542633,0.343403187947,65,0.354993424073,38.8540881205,-45.169978796,149.48270114,17.6972,102.879660042,0.925933,0.0176686472623,0.29856554487,19.0624977,22.3219,-0.353603,-0.68188066069
-2.0443149578,0.347832,0.56510551824,31.9240917357,24.2810481335,0.000853654,0.359079,40.6047535664,0.0259932599833,0.347860227355,66,0.359247726007,23.4859505397,-58.8772011139,83.2199094563,17.8161,71.9763360907,0.903077,0.0179386837025,0.310704572751,12.5696032663,22.4212,-0.35832,-0.824147815691
-35.3257098989,0.349934,0.831675525037,33.937611258,30.4588585321,0.000817066,0.360784,6.97846832421,0.0652011899971,0.349949502371,67,0.360896056342,30.5798326195,-76.7389014271,107.431844057,17.9571,54.224095498,0.918686,0.0178385523736,0.345025449721,14.9867608398,22.5201,-0.360685,-1.03462495448
-17.5716565865,0.354629,1.26530923423,35.0250213788,36.4733331192,0.00085859,0.364906,35.5444255817,0.143225278585,0.354648964921,68,0.36503488125,38.4376492741,-40.3615013322,159.611767308,18.0811,115.094981967,0.928967,0.0180537837693,0.323102834884,23.0231833264,22.6128,-0.365705,-0.586384863192
-0.597684932334,0.360121,0.557069687227,27.0909242964,25.2199532778,0.000827226,0.370047,36.0088285047,-0.0316342263897,0.360111795595,69,0.370126458148,15.5284144323,-71.4640385793,86.9844619445,18.1948,89.6435226362,0.938164,0.0178999011357,0.285089401642,14.5607217108,22.7001,-0.370751,-0.993017340841
0.0542572680047,0.363107,0.966748158366,24.1185713028,22.1812790602,0.000825817,0.372785,37.8280364437,0.263006863482,0.363111679315,70,0.372913146497,46.6502332415,-16.3447858478,125.256526553,18.32,72.2936666076,0.938111,0.0179798056675,0.231385649595,24.7372211968,22.7812,-0.373354,-0.419622400874
0.747127115309,0.365912,1.52792710003,57.5683989462,23.8207989268,0.000886995,0.375319,33.1325735552,0.386784842305,0.365926734267,71,0.375481080576,64.615679796,-26.0145453244,199.947608882,18.4258,86.3665758868,0.932471,0.0182793994876,0.53118928948,34.1233732808,22.8571,-0.376527,-0.502111041999
-21.4877655688,0.369561,1.06163571132,42.3941164107,35.6957752809,0.000829549,0.378777,39.7723132247,0.432369605421,0.369576145028,72,0.378943714441,66.4224482816,-25.1069775972,136.101681049,18.5376,93.148291318,0.921198,0.0178848436651,0.39159212244,34.8482503698,22.9241,-0.380917,-0.492420080608
-19.1595526965,0.373749,1.43626800374,45.7180873357,43.0941335774,0.000850297,0.382563,32.8861631996,0.441871434643,0.373765572307,73,0.382715058654,70.3888446222,-26.4641018948,185.221502045,18.6675,123.564470707,0.895226,0.0181756704013,0.427395041436,34.6385238262,22.9921,-0.384928,-0.464632943542
-6.15413881846,0.377955,1.46513245723,49.5876076561,41.0289996891,0.000901936,0.386554,56.7651250851,0.280751608357,0.377961709027,74,0.386704571251,54.1363579631,-38.4169200542,186.853662017,18.8002,109.399759759,0.884655,0.0185150244887,0.458946629158,28.7910216673,23.081,-0.388239,-0.597475442087
4.9133493909,0.380349,1.01192978972,47.0957775887,37.3313954023,0.00084465,0.389187,64.9348214851,0.121604509222,0.380356000962,75,0.389324885732,39.3087798184,-48.2652010514,145.410177956,18.8898,108.10579151,0.887108,0.0181439412961,0.460372382296,19.8690564833,23.1871,-0.391369,-0.795477631091
24.9565353235,0.383814,1.02996407439,27.7809619677,42.5304704703,0.000851539,0.392253,63.4233154322,0.362448067758,0.383840691417,76,0.392376426045,59.3399532599,-13.4665414966,141.003123231,19.0001,156.913458371,0.921932,0.0181298215226,0.255763615931,29.6953416886,23.2795,-0.393589,-0.369729754723
13.1203625185,0.388967,1.15202536937,43.215746829,36.6647991917,0.000876784,0.397101,72.1072819666,0.553111797178,0.388993035002,77,0.397256160976,80.9826666828,-2.09388248079,145.47075452,19.1187,128.694584573,0.922948,0.0184375641907,0.415300067756,41.2723232761,23.3748,-0.398274,-0.334969959085
2.69239755909,0.39105,1.24582465888,44.8706336544,36.0761723472,0.000920889,0.39905,66.4173876661,0.212561294344,0.391063098711,78,0.399165866815,45.7206304006,-37.9991846378,151.691134301,19.23,113.8485536,0.874473,0.0187306820853,0.432637979883,23.9807798027,23.4546,-0.401025,-0.584664692412
-58.2074798761,0.395814,1.05946850849,56.211016,54.5593980201,0.000972452,0.40382,25.2434447945,0.0790725375053,0.395840765954,79,0.403947284864,33.8761725122,-62.8244175348,137.190188861,19.3604,94.8150968133,0.889518,0.0188326482433,0.545724189119,17.4447203883,23.5332,-0.405895,-0.836054344476
-20.5942889935,0.39929,0.765072612435,34.189493573,50.4685688898,0.000927367,0.407345,57.1526742297,0.281162678808,0.399287123877,80,0.407443852549,52.2876896737,-72.2396025855,105.429753051,19.4656,141.467905461,0.899992,0.0187942158754,0.337559842561,26.5848398173,23.6311,-0.408643,-1.04780702921
6.89774903577,0.398183,1.05922856151,39.0850715061,32.052779085,0.000949897,0.406273,44.5475433291,0.280431758934,0.398208706318,81,0.406396645035,53.7096791519,-42.6989226146,138.612191134,19.5923,98.3858542439,0.851031,0.0189625787858,0.376554542591,27.5460228369,23.728,-0.407145,-0.623642457841
4.30890754898,0.403246,1.01105008262,51.834695173,27.2424656165,0.00102357,0.411218,46.3064929841,0.0200022633094,0.40325390787,82,0.41127576688,23.8353615604,-60.0606427728,131.141811123,19.7268,86.6250543542,0.896537,0.0192767495145,0.477034942255,13.1795032183,23.8493,-0.41331,-0.826588081352
-7.90228141849,0.403166,0.943212149636,35.6526504118,31.9725063284,0.000905311,0.411155,45.3613735884,0.0938069012529,0.403184756769,83,0.411250615588,30.067627373,-40.5585812089,127.031339735,19.8406,100.965423931,0.907022,0.0188359291675,0.329985292148,16.9652079827,23.971,-0.412266,-0.651007340685
-41.0657045237,0.406303,0.817003495554,43.1815688334,34.1766969242,0.000987577,0.41378,18.952633182,-0.119606676511,0.406332904405,84,0.41388659015,12.9878829535,-42.2401200629,117.020295333,19.9342,82.0063282809,0.917238,0.0191781958021,0.409711731572,11.6496325333,24.0652,-0.415143,-0.656148870256
-40.1835977688,0.408269,0.814867778584,34.8613125415,58.5711329851,0.000928783,0.415607,31.7600974535,-0.016345814091,0.408289019676,85,0.415695397552,20.6299386365,-38.7313737053,118.365985034,20.0072,121.325214067,0.921509,0.0190990086638,0.317921840747,14.1202123437,24.1494,-0.417367,-0.623226232016
-16.8035176906,0.406996,0.707141182271,37.7283590598,19.1249538023,0.000985799,0.414251,6.38662146411,-0.0605183884045,0.406976563987,86,0.414261892679,15.5395887838,-59.5369742358,112.506544185,20.141,45.5388898723,0.901744,0.0193164543004,0.360447748768,11.0564576648,24.2345,-0.415225,-0.825611164792
-33.0498013883,0.406098,1.00864832003,36.8214547659,45.9329894774,0.00101343,0.41326,21.2903252502,0.0287134661366,0.406119478092,87,0.413323889389,24.9270293381,-25.0972470282,134.63486255,20.2559,108.54581712,0.919419,0.0195241748097,0.318357468063,17.4381062642,24.3149,-0.414557,-0.569268204371
-0.130258531336,0.407128,0.691752355524,34.6694764487,22.1688887553,0.00100677,0.41416,26.8792393946,-0.124316573199,0.407143478432,88,0.414209865469,9.25725242924,-54.1271157825,104.060776753,20.3574,80.4843587849,0.901648,0.0195897166052,0.337395542436,8.08636561844,24.3811,-0.415412,-0.78404545209
-51.9626032948,0.406834,0.788030423832,40.532440976,49.4728705614,0.00100773,0.41411,38.142636466,0.242185152623,0.406837923967,89,0.414121119966,51.6556621601,-59.0571075708,114.674149009,20.4674,115.570114317,0.88241,0.019588069628,0.39284140596,24.3990215247,24.4635,-0.413923,-0.841874721999
-18.2854033327,0.406817,1.02079982257,50.5965496207,39.6084036593,0.00100831,0.414352,35.3252041342,0.237564805769,0.406826510589,90,0.414336697868,50.8720846705,-46.9992172816,143.963391732,20.5678,91.7666270378,0.867204,0.019393876623,0.494170685371,24.7395508671,24.5432,-0.414214,-0.692411647052
-30.6201166539,0.40749,0.895033885676,47.6435629517,43.7844484814,0.000962673,0.415019,51.3720766515,0.242063454917,0.407501224659,91,0.415037633862,51.890843737,-58.1198714767,120.930433466,20.6726,111.55433687,0.88795,0.0193217314438,0.476893616783,24.6961840033,24.6023,-0.414556,-0.843701994583
-23.8079813796,0.407803,1.02952761722,29.2020601903,41.800368805,0.00101665,0.415706,50.0717428614,-0.286459154773,0.407823857544,92,0.415697404964,-11.2814980851,-57.9906578568,141.986274315,20.7932,102.4818587,0.927735,0.0194876529255,0.28829442945,-4.45333321999,24.6455,-0.415127,-0.797580830938
-15.3912389896,0.40859,0.777703211384,41.3759291859,42.0056784617,0.000978677,0.416385,28.4931800419,0.0153254122875,0.408576572317,93,0.416400985178,25.7173895739,-64.0347127207,114.047874804,20.8797,99.0589346165,0.926087,0.0191948686146,0.407702778529,13.9815254184,24.7339,-0.415902,-0.872710548872
-0.777440593408,0.406351,0.723699406864,38.9756054736,26.9427027058,0.000967217,0.414699,44.8399028141,0.228579483901,0.406316940041,94,0.414667465187,47.8188609771,-30.991333198,109.029010623,20.9762,74.4210777677,0.952871,0.0190800608589,0.37626491105,22.5557366858,24.8402,-0.413067,-0.588929938515
-42.7699333147,0.408713,1.03325459557,31.9671419297,31.1072231197,0.000985932,0.416843,9.50114565649,0.287381847438,0.408730056936,95,0.41689918967,50.4454099471,-11.214742024,128.896699806,21.0872,68.3682425946,0.92575,0.019193451669,0.30319924929,26.1097803465,24.9266,-0.415362,-0.2863759144
