2017-05-12 12:42:33.235101 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] Populating workers...
2017-05-12 12:42:33.236069 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] Populated
2017-05-12 12:42:41.194636 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #0 | Training started
2017-05-12 12:42:43.117821 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #0 | Training finished
2017-05-12 12:42:43.118175 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #1 | Training started
2017-05-12 12:42:45.285398 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #1 | Training finished
2017-05-12 12:42:45.286005 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #2 | Training started
2017-05-12 12:42:47.449645 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #2 | Training finished
2017-05-12 12:42:47.450092 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #3 | Training started
2017-05-12 12:42:49.616945 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #3 | Training finished
2017-05-12 12:42:49.617498 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #4 | Training started
2017-05-12 12:42:51.720175 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #4 | Training finished
2017-05-12 12:42:51.720648 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #5 | Training started
2017-05-12 12:42:53.606017 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #5 | Training finished
2017-05-12 12:42:53.771379 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #6 | Training started
2017-05-12 12:42:56.058183 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #6 | Training finished
2017-05-12 12:42:56.058758 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #7 | Training started
2017-05-12 12:42:58.311111 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #7 | Training finished
2017-05-12 12:42:58.311721 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #8 | Training started
2017-05-12 12:43:00.254547 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #8 | Training finished
2017-05-12 12:43:00.255017 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #9 | Training started
2017-05-12 12:43:02.177505 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #9 | Training finished
2017-05-12 12:43:02.178021 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #9 | Collecting samples for evaluation
2017-05-12 12:43:28.823261 EDT | -----------------------  -------------
2017-05-12 12:43:29.261178 EDT | Epoch                      9
2017-05-12 12:43:29.261663 EDT | AverageReturn             64.6414
2017-05-12 12:43:29.262040 EDT | StdReturn                 52.2447
2017-05-12 12:43:29.262394 EDT | MaxReturn                129.212
2017-05-12 12:43:29.262769 EDT | MinReturn                -14.4357
2017-05-12 12:43:29.263124 EDT | AverageEsReturn           29.5412
2017-05-12 12:43:29.263474 EDT | StdEsReturn               37.6112
2017-05-12 12:43:29.263838 EDT | MaxEsReturn              102.798
2017-05-12 12:43:29.264188 EDT | MinEsReturn              -51.8721
2017-05-12 12:43:29.264537 EDT | AverageDiscountedReturn   28.1815
2017-05-12 12:43:29.264898 EDT | AverageQLoss               2.38072e-05
2017-05-12 12:43:29.265248 EDT | AveragePolicySurr         -0.0107426
2017-05-12 12:43:29.265597 EDT | AverageQ                   0.00458203
2017-05-12 12:43:29.265970 EDT | AverageAbsQ                0.00478325
2017-05-12 12:43:29.266321 EDT | AverageY                   0.00628734
2017-05-12 12:43:29.266672 EDT | AverageAbsY                0.00686961
2017-05-12 12:43:29.267038 EDT | AverageAbsQYDiff           0.00363751
2017-05-12 12:43:29.267389 EDT | AverageAction              3.25176e-05
2017-05-12 12:43:29.267744 EDT | PolicyRegParamNorm        14.1339
2017-05-12 12:43:29.268110 EDT | QFunRegParamNorm           7.99112
2017-05-12 12:43:29.268457 EDT | AverageForwardProgress     0.342191
2017-05-12 12:43:29.268804 EDT | MaxForwardProgress         0.842605
2017-05-12 12:43:29.269166 EDT | MinForwardProgress        -0.332361
2017-05-12 12:43:29.269517 EDT | StdForwardProgress         0.479249
2017-05-12 12:43:29.269877 EDT | -----------------------  -------------
2017-05-12 12:43:29.270559 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #10 | Training started
2017-05-12 12:43:45.417297 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #10 | Training finished
2017-05-12 12:43:45.571423 EDT | [Paper_Final_Averaged_DDPG/DDPG_Simple_Humanoid/Experiment_0] epoch #10 | Collecting samples for evaluation
2017-05-12 12:44:08.640110 EDT | -----------------------  -------------
2017-05-12 12:44:08.805729 EDT | Epoch                     10
2017-05-12 12:44:08.806330 EDT | AverageReturn             78.9244
2017-05-12 12:44:08.806814 EDT | StdReturn                 26.7613
2017-05-12 12:44:08.807265 EDT | MaxReturn                111.429
2017-05-12 12:44:08.807710 EDT | MinReturn                -22.716
2017-05-12 12:44:08.808166 EDT | AverageEsReturn           60.747
2017-05-12 12:44:08.808609 EDT | StdEsReturn               47.153
2017-05-12 12:44:08.809045 EDT | MaxEsReturn              103.996
2017-05-12 12:44:08.809500 EDT | MinEsReturn              -32.6137
2017-05-12 12:44:08.809962 EDT | AverageDiscountedReturn   38.7737
2017-05-12 12:44:08.810402 EDT | AverageQLoss               5.88981e-06
2017-05-12 12:44:08.810850 EDT | AveragePolicySurr         -0.0103877
2017-05-12 12:44:08.811283 EDT | AverageQ                   0.00903314
2017-05-12 12:44:08.811709 EDT | AverageAbsQ                0.00937801
2017-05-12 12:44:08.812163 EDT | AverageY                   0.00903191
2017-05-12 12:44:08.812592 EDT | AverageAbsY                0.00947272
2017-05-12 12:44:08.813045 EDT | AverageAbsQYDiff           0.00173965
