AverageAction,Iteration,PolicyRegParamNorm,MinEsReturn,MaxEsReturn,AverageY,AverageQ,AverageQLoss,StdReturn,Epoch,AverageReturn,AverageAbsQYDiff,MaxReturn,QFunRegParamNorm,AveragePolicySurr,MinReturn,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,StdEsReturn,AverageAbsY
0.950668,784,47.9345,89.8110057279,97.3637578959,6.78032938372,6.78025,0.0124871,0.228006591955,784,93.663889628,0.027433425166,94.0062825807,97.9538,-6.80119,93.3228914162,92.4709496977,6.78025,47.088606638,2.41732667533,6.78032940112
0.959223,785,47.901,90.3124370692,94.729341593,6.79911354749,6.79911,0.0131851,0.160021112478,785,93.6508255489,0.0293998712249,93.9351893539,98.0249,-6.82103,93.4519641845,93.2532768393,6.79911,47.2957665639,1.45617129639,6.79911373148
0.96177,786,47.932,89.7295114886,99.7923627004,6.79727309718,6.79721,0.0203954,0.166632253744,786,93.6352328732,0.0342387622861,93.9587761771,98.0041,-6.81836,93.4326868382,93.0199822191,6.79721,47.2906858228,2.80039589753,6.7972742142
0.950214,787,47.9766,90.117402305,99.6844224734,6.79550188286,6.79544,0.0174789,0.142766183335,787,93.6443365281,0.0307319844448,93.9161941625,98.0308,-6.81757,93.4254448503,93.5699823607,6.79544,46.9572096149,2.62392304422,6.79550188286
0.955619,788,48.0439,91.1743323459,98.3416492405,6.78828925062,6.78836,0.0140029,0.0556908772238,788,93.632793156,0.0279404098992,93.7257857452,98.118,-6.81104,93.5436983588,94.0003349865,6.78836,47.0683977759,2.03318188712,6.78828999413
0.907974,789,48.0399,90.8692234691,95.0914263631,6.77035705647,6.77039,0.0130046,0.25702809254,789,93.9147573981,0.0307055205657,94.3045408346,98.1583,-6.79087,93.4611201917,93.5708334345,6.77039,47.1176678407,1.33242732749,6.77035756707
0.946067,790,48.0547,89.5353443554,97.5227876227,6.78256338161,6.78255,0.0152784,0.154265941859,790,93.6945592299,0.0294089121468,93.9854170868,98.2603,-6.80418,93.4453286826,93.671958675,6.78255,47.1128553156,1.83461800206,6.78256338161
0.934419,791,48.0795,90.8930768024,97.1701947366,6.78463836458,6.78452,0.0225059,0.115943394059,791,93.7506079301,0.0358617572084,93.9375993339,98.3821,-6.80734,93.4943607614,93.9572988836,6.78452,47.0470136418,1.5337414912,6.78463994141
0.93534,792,48.083,89.8646105641,94.8886096857,6.78372230883,6.78383,0.0145886,0.191371968164,792,93.7772023095,0.0303339098223,94.0591563281,98.4886,-6.80653,93.4835258234,92.9053600272,6.78383,47.2365108565,1.62709164333,6.78372290699
0.949225,793,48.0615,89.8584971948,94.6524110086,6.78351196907,6.78338,0.0171548,0.131888658047,793,93.6699380746,0.03161345776,93.8343372521,98.5394,-6.807,93.4315588077,92.4252722595,6.78338,47.0746331531,1.83956029961,6.78351392129
0.918685,794,48.1041,90.2715425283,95.7104857493,6.7999332238,6.79999,0.0176872,0.145643438451,794,93.8662475019,0.033344263828,94.0757349396,98.6721,-6.82144,93.4596324519,93.5203952362,6.79999,47.1970478197,1.63097852105,6.7999338488
0.919696,795,48.0992,90.6268835285,96.6772758914,6.77408192138,6.77399,0.0154538,0.221363277295,795,93.8521404613,0.0299875274905,94.1692301741,98.7946,-6.79584,93.5217126942,92.7960696029,6.77399,47.1460276187,1.8769859792,6.77408227109
0.944944,796,48.1235,90.3891832948,98.8,6.7774338197,6.77747,0.0129002,0.172960572606,796,93.7441009957,0.0287583467556,93.9561566509,98.919,-6.79938,93.4337813499,93.4973936643,6.77747,47.3698123991,2.3197752681,6.7774344447
0.95752,797,48.1607,90.0534275771,99.4847344924,6.77508405144,6.77506,0.0207849,0.20597478977,797,93.6220307521,0.0323627013905,93.9696213258,98.9903,-6.7979,93.3091325111,93.1141424117,6.77506,47.0735735893,2.86575606279,6.77508443348
0.95188,798,48.1374,90.4279971867,95.2452660539,6.79986384993,6.79981,0.0147357,0.171651954512,798,93.6658985559,0.0291602584099,94.0205448013,99.0753,-6.82164,93.4083140906,93.1313084346,6.79981,47.1396591943,1.70187390042,6.79986384993
0.913555,799,48.1104,90.1157369218,95.8347452521,6.77863036117,6.77861,0.0188025,0.206932374819,799,93.8907513592,0.0346129458875,94.1818470308,99.0986,-6.80118,93.5159647419,93.8228850825,6.77861,47.1537119697,1.44325411926,6.77863053302
0.941074,800,48.1573,89.7374877754,97.9420330918,6.77997244337,6.77998,0.0128461,0.227359507742,800,93.6998217669,0.0286133943084,94.0891634937,99.1026,-6.80261,93.401879017,93.4972263141,6.77998,46.971456027,1.92842129667,6.77997244369
0.921232,801,48.2045,90.6373180319,98.7725037583,6.79041511221,6.79042,0.0068018,0.240270007514,801,93.7424691635,0.0250363760046,94.2673383314,99.1446,-6.81183,93.4133011008,93.0448557827,6.79042,46.5368537403,2.43052417607,6.79041511221
0.932632,802,48.2077,90.4186353153,94.1432798478,6.79113172094,6.79108,0.0156957,0.25513391726,802,93.6713347644,0.0328592193388,94.1770856952,99.2553,-6.81377,93.351113684,93.0483590071,6.79108,46.5105524906,1.04318452413,6.79113172094
0.955052,803,48.2773,88.0749886652,94.7239565521,6.77616437529,6.77611,0.015173,0.208041508505,803,93.6119730564,0.0313448662202,93.9591619274,99.2976,-6.79804,93.3158266748,92.8678040304,6.77611,46.9295676184,1.86891814113,6.7761643756
0.95865,804,48.3092,90.1102044772,95.1637795653,6.7814122143,6.78141,0.017839,0.188929575748,804,93.5096813097,0.0325997320978,93.9126085427,99.3169,-6.80439,93.2671946003,93.1414362439,6.78141,46.4526578635,1.50486162992,6.78141294519
0.945346,805,48.32,88.7919154076,98.8308091396,6.78096091359,6.78097,0.0161598,0.221715685251,805,93.6217695307,0.0294576333633,94.0166978159,99.3929,-6.80397,93.2879997538,92.2251971486,6.78097,46.6581374014,2.94875605036,6.78096156631
0.91678,806,48.3327,90.3397109926,97.039532033,6.78280854319,6.78283,0.0165699,0.255839684054,806,93.8169665984,0.0327192620693,94.2991246366,99.469,-6.80502,93.4250804038,92.9584290777,6.78283,46.8294229247,2.35163704934,6.78280897561
0.921459,807,48.4005,88.3141994952,95.2026782059,6.78212747695,6.78222,0.0157473,0.251405904355,807,93.8268408677,0.0318873939753,94.2152131205,99.5297,-6.80404,93.4471997296,93.3143505951,6.78222,47.0490282846,2.32874249484,6.782128138
0.910859,808,48.3949,88.3051364471,98.5781597067,6.78083021098,6.78072,0.017168,0.239651440778,808,93.8587337886,0.0326841961721,94.2388743875,99.5903,-6.80314,93.4248167967,93.0062176138,6.78072,46.8630837089,2.76115308739,6.7808315899
0.945984,809,48.4171,88.2969356369,95.0910453088,6.77598910421,6.77598,0.0162588,0.171045100021,809,93.7440615669,0.0307855009896,93.9862515458,99.6303,-6.79767,93.4662579223,92.6947467578,6.77598,47.40010431,2.42741994691,6.77598996439
0.938991,810,48.4452,89.9512494365,97.0281501747,6.77292193565,6.77293,0.0105942,0.161723124563,810,93.7187792164,0.0252645594799,94.0897620361,99.6834,-6.795,93.4625735239,92.3760737889,6.77293,47.0092964759,2.22800984823,6.77292218247
0.922408,811,48.456,90.9827529731,94.9646627169,6.79074903903,6.79082,0.0164757,0.179617606155,811,93.8506125558,0.0335899878942,94.0483334768,99.7853,-6.81104,93.4636481457,92.3943982407,6.79082,47.2153867195,1.2766240582,6.79074903903
0.963196,812,48.5127,90.5109586441,94.9665698181,6.78285744079,6.78269,0.0140554,0.175819660366,812,93.616755365,0.0301661015923,93.9386263853,99.8282,-6.80379,93.3799245644,93.6686356991,6.78269,47.224756849,1.457581783,6.78285806611
0.978638,813,48.5146,90.5261854128,98.481600077,6.79256438244,6.79263,0.0120571,0.17503228885,813,93.5390579971,0.0274502771483,93.8111691978,99.8901,-6.81398,93.3113653805,93.7368217925,6.79263,47.2897933388,2.01146793984,6.79256438276
0.990985,814,48.5651,90.5525710756,97.1185969602,6.77071249431,6.77073,0.00947052,0.107427363721,814,93.4660197236,0.0270387341805,93.679483208,99.942,-6.79318,93.3028821157,93.6522658131,6.77073,47.2730785312,1.73584643027,6.77071249656
0.976668,815,48.615,91.2229327768,97.923462897,6.78108288131,6.78101,0.0196682,0.179042526452,815,93.5132435779,0.033928281539,93.8152537921,99.9893,-6.80384,93.2124573905,94.206186185,6.78101,47.0769530361,1.42655800045,6.78108420715
0.967983,816,48.6332,90.3611637881,95.2635361737,6.78011077803,6.78013,0.0191267,0.176559997548,816,93.6043070875,0.0331491164241,93.8742163888,100.064,-6.80235,93.2321778911,92.9221185975,6.78013,47.3164316766,1.64745473877,6.78011148498
0.965998,817,48.6736,91.8111764405,98.3306186687,6.77510547358,6.77501,0.0241906,0.194760076424,817,93.6180547655,0.0362054104921,93.9204625273,100.102,-6.79696,93.334800744,94.4028646288,6.77501,47.3318940972,1.48799939358,6.77510625843
0.942337,818,48.6724,88.5289836967,96.4385156341,6.77458207183,6.77458,0.0227599,0.16417539681,818,93.7619798303,0.0361168037183,93.9872818076,100.168,-6.7968,93.4803070739,92.9725347823,6.77458,47.3869923333,2.2198874331,6.77458209956
0.95063,819,48.6757,89.8745457333,97.1723265763,6.79517658624,6.79512,0.018982,0.21840456824,819,93.6301448272,0.0329780723248,94.0318060328,100.191,-6.81744,93.2656209257,93.4676581443,6.79512,46.8892415155,1.74183980644,6.79517772937
0.951838,820,48.6832,88.567358209,98.3172009585,6.76969639642,6.76978,0.0153331,0.136108873793,820,93.7003370264,0.0275611700835,93.889483321,100.217,-6.79215,93.467125989,93.685360444,6.76978,47.3477844659,2.56408535176,6.76969691225
0.975668,821,48.7141,90.4297130994,95.0281981906,6.76858468006,6.76855,0.00945779,0.0634006146895,821,93.5522466325,0.0256261364071,93.6695077148,100.278,-6.7894,93.4562731213,93.3307296986,6.76855,47.2679230957,1.40192744043,6.76858468006
0.946968,822,48.6964,90.5178726324,95.3314920009,6.77937752709,6.77934,0.0160908,0.132298673604,822,93.7338123769,0.0325437366069,93.9443189959,100.273,-6.8015,93.4520822943,93.4683203604,6.77934,47.3794964106,1.43068016922,6.77937814776
0.952813,823,48.7222,90.524784608,99.5945038405,6.77390601251,6.77383,0.0169617,0.147682449946,823,93.6760982979,0.0324163420398,93.911889803,100.313,-6.79585,93.43245234,93.9499662235,6.77383,47.2362834774,2.4109399349,6.77390666524
0.943743,824,48.7793,89.6339161113,97.3507385536,6.76208065359,6.76207,0.0102605,0.152147939585,824,93.7014606156,0.0264397442078,93.9504517382,100.307,-6.78363,93.4605315808,93.5027293009,6.76207,47.0765470519,2.04087992711,6.76208082018
0.938865,825,48.8027,90.0344121214,97.1881074329,6.77111985834,6.77117,0.0151006,0.175563105239,825,93.68313752,0.0320471517164,94.0283173292,100.383,-6.7932,93.4468326259,92.7955957478,6.77117,46.7983985987,2.12483773868,6.7711206552
0.951619,826,48.8168,84.9668079234,97.2902666102,6.77705038158,6.77707,0.0166329,0.162667624523,826,93.6814988159,0.0306267681995,93.9889397797,100.504,-6.79728,93.3967402432,92.7159554211,6.77707,47.2250495945,3.22467987343,6.77705038158
0.966144,827,48.8478,90.6954894899,96.0731619043,6.77564892292,6.7756,0.0119872,0.167846300929,827,93.6132804373,0.0298400565206,93.8658369298,100.506,-6.79775,93.3583031077,93.347656578,6.7756,47.3090394506,1.69901195503,6.77564892292
0.971832,828,48.8618,89.8108767701,95.1171319179,6.76021886545,6.7602,0.0156509,0.157594134749,828,93.5961407405,0.0308689882118,93.8280971192,100.547,-6.78135,93.3444670259,92.6631800427,6.7602,47.3977853402,1.90099456328,6.76021903731
0.947155,829,48.8737,91.270221281,98.8092517691,6.75976309951,6.75978,0.0138804,0.165007157798,829,93.7230591389,0.0289383070833,94.0414881062,100.581,-6.7822,93.4588271421,93.8426102856,6.75978,47.3174034914,1.99794458984,6.75976309951
0.945645,830,48.8798,87.8915552833,95.7773181429,6.77791060558,6.77794,0.0196256,0.195583594561,830,93.6957023885,0.0342934006035,94.0218511588,100.645,-6.79903,93.4091658534,92.1186212162,6.77794,47.1071345687,2.05541346161,6.77791100749
0.95001,831,48.8644,87.3656508676,97.5281842558,6.76562417785,6.76557,0.018118,0.159991172456,831,93.7243081935,0.0333954489396,93.9624141725,100.696,-6.78709,93.4643597226,93.6038661134,6.76557,47.4212446068,2.74579586547,6.76562483057
0.952705,832,48.9307,90.5604263171,94.7476782704,6.77024034552,6.7701,0.0149282,0.188587581524,832,93.6933464841,0.0291326088706,93.984325083,100.732,-6.79181,93.2973603546,93.0383557829,6.7701,47.3314362327,1.34531911117,6.77024108227
0.926177,833,48.9606,89.2248209267,99.2200805077,6.76224842313,6.76239,0.014518,0.241998253747,833,93.8081982123,0.0305603676308,94.1191600642,100.761,-6.78438,93.4017126869,93.1902899258,6.76239,47.1050377639,2.81114997137,6.76224867226
0.955916,834,48.9726,89.1953428409,98.2662572487,6.77508851142,6.77505,0.0164981,0.197845416558,834,93.6815225851,0.0295049628123,94.0241791031,100.827,-6.79647,93.3981054366,93.8338858953,6.77505,47.3652712834,2.12962530306,6.77508891595
0.962846,835,48.9735,90.6384565033,97.8571527658,6.77452403133,6.77449,0.0160952,0.176530095157,835,93.5973912402,0.030462477508,93.8762212326,100.897,-6.79563,93.2960419798,94.1357102327,6.77449,47.097714748,1.75080024896,6.77452403133
0.934275,836,49.0046,91.9185149758,95.0180851832,6.76108808212,6.7611,0.0168169,0.169051241884,836,93.7898553687,0.0309714003203,94.0006973457,100.961,-6.78187,93.4082326391,93.5972855137,6.7611,47.2658026697,0.971142546411,6.7610882737
0.958543,837,49.0758,89.9658267863,98.1501887682,6.76966199599,6.76964,0.0178357,0.172381005359,837,93.6553311434,0.0323610045183,93.9259820572,100.992,-6.79109,93.3867638001,92.4964603566,6.76964,47.2988026639,2.25863079469,6.76966199599
0.963992,838,49.034,88.4350204111,97.6682995981,6.76708000243,6.76709,0.0158456,0.152603662042,838,93.6325783105,0.0299691174629,93.8380469364,101.041,-6.7885,93.3816678365,92.6592873463,6.76709,47.3512383727,2.57310484442,6.76708000243
0.933983,839,49.1013,88.2837952486,95.3255198955,6.76467931078,6.76454,0.0222365,0.218122349109,839,93.7744747666,0.0337758604387,94.1078766933,101.057,-6.78719,93.3733231931,92.2807335674,6.76454,47.1746026716,2.40292393559,6.76467967332
0.920174,840,49.0807,89.5682848801,96.3389964461,6.76638986431,6.76651,0.0193443,0.254635452809,840,93.8896789834,0.0338448161305,94.1757980145,101.09,-6.78729,93.419587287,93.4481932533,6.76651,47.3784613846,2.14128158557,6.76639090845
0.921423,841,49.0973,90.8703547165,95.1569774904,6.76784187808,6.76781,0.0183288,0.254735362277,841,93.846124508,0.0309260705591,94.179044162,101.108,-6.78939,93.3935181139,93.1371965188,6.76781,47.1672544393,1.56379495717,6.7678424012
0.945467,842,49.1157,88.4773640506,94.4463443248,6.77135669137,6.77128,0.0160673,0.203570278725,842,93.7167138607,0.0300032461233,93.9868425844,101.202,-6.79374,93.3376954712,92.5821635105,6.77128,47.2247461786,1.99941831137,6.77135718964
0.91226,843,49.1219,90.7288609729,94.9763205809,6.76902106326,6.76908,0.0143642,0.178420145009,843,93.9170486941,0.0299822166791,94.1100100424,101.242,-6.79222,93.5295906618,93.7246627923,6.76908,47.2704999925,1.24543826062,6.76902142824
0.952173,844,49.1261,89.2099501649,94.3414280866,6.78061380548,6.78059,0.0151758,0.239676960213,844,93.6576483137,0.0299381117436,93.9708194504,101.261,-6.80261,93.3106704261,92.8223607582,6.78059,47.102689511,1.49382566267,6.780613847
0.931413,845,49.1452,90.8421300382,95.6750504362,6.76427221122,6.76422,0.0153941,0.190572691063,845,93.8082641062,0.0316090006595,94.0658666221,101.37,-6.78627,93.395940599,94.0652347596,6.76422,47.2748528597,1.09646584915,6.76427221122
0.960697,846,49.1916,90.1577775352,95.7422095293,6.77063667491,6.77068,0.0195582,0.180416174055,846,93.6288611013,0.030803621696,93.9253275791,101.537,-6.7931,93.3635583831,93.6582606988,6.77068,47.2116460151,1.69112781852,6.77063745698
0.904785,847,49.2135,88.2652765667,95.3028983556,6.759822148,6.7598,0.0133985,0.252385117868,847,93.9397531463,0.0298457521626,94.2508367095,101.618,-6.78146,93.5336067273,93.1902155754,6.7598,47.1400257279,2.13405097643,6.75982222801
0.949494,848,49.245,90.2692843593,96.1919994947,6.75688280052,6.75689,0.013203,0.207427447157,848,93.6798940411,0.0292550175938,93.9343322707,101.669,-6.77968,93.290371144,94.3572160054,6.75689,47.1360637096,1.32719995834,6.75688320627
0.907317,849,49.2623,87.2932917158,98.2035698937,6.75948611381,6.75948,0.0145279,0.22291147345,849,93.9648387312,0.0294740309882,94.1808491889,101.79,-6.78024,93.4897976559,93.9681677456,6.75948,47.3811526832,2.51456658201,6.75948611381
0.911054,850,49.2615,90.2521850255,94.4328363236,6.75872144276,6.75875,0.0154409,0.252742205761,850,93.9250931812,0.0310361770053,94.1985931435,101.768,-6.78183,93.444901887,93.0075180439,6.75875,47.2706511578,1.58696517332,6.75872189194
0.945636,851,49.2846,90.4751487505,96.2490232272,6.77528428627,6.77517,0.0178551,0.215278630742,851,93.7231039477,0.0313317167771,94.0980006496,101.876,-6.79727,93.3336406658,93.5532006229,6.77517,47.259639137,1.64006366674,6.77528428627
0.914944,852,49.3592,89.1893813487,96.0682310749,6.77031898998,6.77034,0.0213455,0.387941552244,852,93.7640659863,0.0321325708318,94.3406144307,101.958,-6.79272,93.1615529301,93.6600515222,6.77034,46.4442673162,1.66925309935,6.77032004781
0.941636,853,49.3323,90.5082143639,95.1008392032,6.76812906428,6.7682,0.0175158,0.200525606584,853,93.752775642,0.0328471166949,94.0820340019,102.052,-6.78818,93.3893860177,93.5255029563,6.7682,47.300183904,1.44206001127,6.7681310809
0.948936,854,49.3524,89.5821085589,95.0817691501,6.76642252474,6.76627,0.0176827,0.204026398382,854,93.6905170355,0.0300384886736,94.0156323119,102.127,-6.78748,93.3345725763,93.0811492106,6.76627,47.1764162396,1.63816874185,6.76642277156
0.95181,855,49.4543,87.8444079213,95.7222791921,6.76916299388,6.76916,0.0267422,0.191916940835,855,93.6840145511,0.0379334091159,94.0319463673,102.136,-6.79052,93.3707052662,92.5395010007,6.76916,47.2361153445,2.7513957457,6.76916453559
0.937765,856,49.4748,90.8972452369,95.4845307961,6.76269739224,6.76258,0.015074,0.213023119004,856,93.7585846657,0.0296469148886,94.1155337547,102.161,-6.78523,93.3852477378,93.2764673868,6.76258,47.1959276904,1.42953090914,6.76269739224
0.938705,857,49.472,87.8797348525,99.0338882004,6.7784291529,6.7785,0.0120199,0.178736050124,857,93.7604084644,0.0266638888136,94.0212572624,102.247,-6.79964,93.40141381,93.659869588,6.7785,47.2407059655,2.73304784778,6.7784291529
0.972292,858,49.4305,89.1094361474,95.9934050499,6.76594619964,6.76586,0.01915,0.14239938558,858,93.5860691944,0.033449059165,93.849029686,102.299,-6.7872,93.3772830431,93.3163003131,6.76586,47.3512742766,2.01803339256,6.76594619964
0.959178,859,49.4668,91.175065112,96.6161258363,6.76944738294,6.76948,0.0154395,0.151487274628,859,93.6230545122,0.0319065043441,93.8449027265,102.355,-6.79185,93.315746903,93.6699515284,6.76948,47.1219316909,1.5022627843,6.76944779387
0.948181,860,49.4555,90.2929752718,98.0131052966,6.757346843,6.75723,0.0126832,0.137766917406,860,93.6961658273,0.0279918044525,93.8765226617,102.513,-6.77937,93.3840720661,93.543623546,6.75723,47.1794041189,2.16285956891,6.757346843
0.94206,861,49.5051,91.1961375848,99.1364969087,6.7696054258,6.76965,0.0161267,0.146529436248,861,93.7243802975,0.031200075468,93.9215354901,102.612,-6.79134,93.4053665598,94.2980876835,6.76965,47.1354898994,2.10769491095,6.76960566098
0.937702,862,49.4887,90.7800208872,95.4451875628,6.77266607078,6.77264,0.014933,0.157520567066,862,93.7509274556,0.0307610837008,93.9801851384,102.657,-6.79464,93.4669488465,93.6362752712,6.77264,47.1440994053,1.37614808324,6.77266618653
0.851983,863,49.564,92.5183857052,99.2065768068,6.76269092097,6.76273,0.00750509,0.407129657926,863,94.064521227,0.0218541221752,94.4128850767,102.742,-6.78443,92.9444302273,94.4780337516,6.76273,45.9575893127,1.71100596875,6.76269092097
0.931384,864,49.538,88.7152947442,94.3418509109,6.77010251323,6.7701,0.0127602,0.209157844667,864,93.8047564455,0.0276431459694,94.1048643904,102.81,-6.7915,93.3846878958,92.3167060278,6.7701,47.2629390474,1.81570499936,6.7701026188
0.922465,865,49.5451,87.9468655443,94.9965056755,6.76748272408,6.76745,0.0144373,0.285911934912,865,93.8089629486,0.0313552895534,94.2099713284,102.887,-6.78849,93.4130412735,92.3303572187,6.76745,46.9754369845,2.32845268215,6.76748274584
0.893129,866,49.5147,90.6663204884,95.3171548074,6.76440185973,6.76441,0.0186716,0.288413300612,866,93.9848680726,0.0331081221789,94.4041766646,102.995,-6.78711,93.4679135644,93.333494382,6.76441,46.9973073302,1.83131112257,6.76440203159
0.912215,867,49.5297,90.3685611457,95.2831996031,6.76054051437,6.7606,0.012539,0.268908724393,867,93.9137009608,0.0264509213707,94.2419048402,103.089,-6.78264,93.4372686813,93.1550932426,6.7606,47.2444684777,1.71499042853,6.76054084099
0.906738,868,49.5074,90.6269323626,95.3697729389,6.74547628673,6.7454,0.0102985,0.253402919919,868,93.9502430056,0.0273691755821,94.2757226411,103.06,-6.76712,93.4455869708,93.326638615,6.7454,47.2751701916,1.67432577062,6.74547628673
0.932368,869,49.533,90.4485010229,98.7789041289,6.76788996488,6.7679,0.0125298,0.259719361058,869,93.8037649894,0.0267835026338,94.1942289474,103.096,-6.78972,93.4283856616,93.6651910041,6.7679,47.2843625805,2.29654408538,6.76789051598
0.942442,870,49.5327,90.3569700272,97.8331291062,6.76722179944,6.76714,0.014645,0.184443871586,870,93.736191413,0.0318070291294,94.1420257426,103.161,-6.78905,93.4569885069,93.6437036815,6.76714,47.233536128,1.99597559904,6.76722179944
0.910219,871,49.5308,90.4478258057,97.9809637993,6.76634713157,6.76636,0.0119822,0.235017838155,871,93.9258055773,0.0267253776031,94.2169795311,103.231,-6.78767,93.4873585422,93.4602892104,6.76636,47.2477599378,2.06456380346,6.76634775657
0.909684,872,49.5478,89.3078947583,95.3581744615,6.74925545835,6.74924,0.0099761,0.191495602637,872,93.9354426383,0.0251875896756,94.1863165682,103.212,-6.77124,93.5630976883,92.9215638572,6.74924,47.2858914606,1.81466130431,6.74925553063
0.951023,873,49.5639,89.4723752977,94.6082344775,6.75637435776,6.75636,0.0124323,0.208737937037,873,93.7005747074,0.029692711812,94.0101239233,103.203,-6.77713,93.3833270948,91.6640110877,6.75636,47.3141686087,1.77558798143,6.75637505505
0.935137,874,49.5513,90.5473876812,98.6866385317,6.76597244787,6.76594,0.0189004,0.202647394886,874,93.7853644427,0.033614240809,94.0607930321,103.184,-6.78778,93.4117270926,93.8682404337,6.76594,47.2670628993,1.97007739156,6.76597307375
0.948844,875,49.6213,91.1829437633,96.0091519191,6.75000234509,6.74998,0.0123984,0.197223198,875,93.6986718177,0.0286822163958,94.0484320463,103.207,-6.77154,93.3329765842,93.8814069365,6.74998,47.2315440404,1.37436094641,6.75000270813
0.958694,876,49.5952,90.8283174536,95.1545133687,6.75525705146,6.7552,0.0142209,0.229923891136,876,93.665680991,0.0298662059006,94.062694904,103.187,-6.77668,93.3611229984,93.8751948733,6.7552,47.3669907042,1.36557844896,6.75525760358
0.968958,877,49.6,87.630037982,96.6515478831,6.77166959858,6.77165,0.0180984,0.184204585426,877,93.5959553297,0.0324748199483,93.935486636,103.146,-6.79217,93.3679535259,92.5489444,6.77165,47.2981550999,2.94703839295,6.77167025962
0.914257,878,49.606,87.6875476916,95.1874328914,6.75423408413,6.75414,0.00910965,0.256032163301,878,93.9025166803,0.0246045087693,94.2782910204,103.161,-6.77767,93.4497940634,92.7188754639,6.75414,47.2519332025,2.37372205725,6.75423429777
0.865392,879,49.6011,90.9778701729,99.1090404352,6.75497812596,6.75506,0.0170552,0.171163645175,879,94.1521717224,0.031870312813,94.3518237295,103.219,-6.77659,93.8554961112,94.4887062824,6.75506,47.0251651211,1.92543984437,6.75497860788
0.8726,880,49.5973,88.4038767663,94.497135549,6.76968083586,6.76967,0.0125127,0.191981935459,880,94.1034641108,0.0283751352204,94.4314820271,103.243,-6.79078,93.7956552072,92.2766884975,6.76967,46.9976283661,1.89583079802,6.76968084502
0.937849,881,49.6591,90.8027780448,95.0635646318,6.75976442716,6.75986,0.0152882,0.190974314031,881,93.7661008038,0.0308825317633,94.1287825524,103.334,-6.78296,93.4018901155,93.971602103,6.75986,47.2562482605,1.28629291137,6.75976583637
0.927864,882,49.6874,90.8110927477,97.2050003154,6.75836163501,6.75834,0.0165986,0.235514734468,882,93.8214104527,0.029829898085,94.2228618133,103.434,-6.77958,93.4555580823,94.041553167,6.75834,47.2410358376,1.57936205716,6.75836163501
0.909973,883,49.6353,89.0023806109,99.4620540708,6.76886108895,6.76878,0.0178986,0.240594558684,883,93.9405451697,0.0313294395381,94.3154122545,103.474,-6.79186,93.4865889414,93.5860354483,6.76878,47.3257435135,2.69442807608,6.76886143579
0.909774,884,49.6518,87.2637862771,96.6841146987,6.756175191,6.75614,0.0209281,0.238364982145,884,93.9376544469,0.0331390366769,94.2789071959,103.486,-6.77938,93.4765089822,92.7542519952,6.75614,47.3086410861,2.64315109379,6.756175191
0.845053,885,49.693,89.8681171423,98.1869393322,6.74547110002,6.74546,0.0142954,0.119025436668,885,94.0471405676,0.0303874545343,94.205278228,103.402,-6.7674,93.7715855772,93.189797448,6.74546,45.5595618317,2.2853824945,6.74547112774
0.947308,886,49.6377,90.4735797957,97.4809302423,6.76234490163,6.76228,0.0178111,0.192795331728,886,93.7278247805,0.0310607120805,94.0865879928,103.455,-6.78374,93.3832563817,93.9386606202,6.76228,47.3450823037,1.79293741028,6.7623451217
0.966193,887,49.6672,90.614763877,95.143905571,6.76314475637,6.76299,0.016532,0.185098732039,887,93.6174060011,0.0314533177554,93.9813157072,103.446,-6.78526,93.3531291658,93.4449499554,6.76299,47.3337390698,1.67045859769,6.76314492251
0.908451,888,49.6892,89.1457573474,95.8869222498,6.76197325187,6.76212,0.016198,0.218193611207,888,93.9369963667,0.0303736252672,94.2307749348,103.481,-6.78441,93.5410062089,93.2816863415,6.76212,47.2503122573,1.93064357689,6.76197391323
0.906946,889,49.6892,90.993242223,95.6741048068,6.75721243254,6.75722,0.00895087,0.193731685528,889,93.933743499,0.0263475194914,94.1523770982,103.469,-6.77894,93.6011927509,93.6394800273,6.75722,47.1876676878,1.5386605261,6.75721243286
0.942882,890,49.7663,89.2023233833,95.1212237618,6.767937425,6.76791,0.0146572,0.190880491283,890,93.705321152,0.0310931669668,94.0164524809,103.509,-6.79036,93.3683019012,93.1330584086,6.76791,47.0677211076,1.67740006043,6.76793822126
0.916158,891,49.7205,88.3939542996,99.8278002911,6.78572757832,6.78541,0.0146267,0.198777119387,891,93.8969299329,0.02772804132,94.1166576439,103.559,-6.80788,93.5147814764,93.5028614562,6.78541,47.281984489,2.81734724163,6.78572821718
0.920918,892,49.7661,90.3814655321,98.3099742157,6.7556866279,6.75595,0.0160829,0.21299553402,892,93.8556382168,0.0317255343159,94.1573563248,103.583,-6.7783,93.4652337722,93.6520613869,6.75595,47.1994208269,2.18006520467,6.75568662822
0.920852,893,49.7323,88.2221577378,95.3631350228,6.76362402265,6.76357,0.0204873,0.205232189563,893,93.8644407614,0.0323833206113,94.0952665948,103.57,-6.78534,93.4704650011,93.093617893,6.76357,47.2506600834,1.9526717024,6.76362500391
0.888482,894,49.7375,90.6460676832,94.9770796677,6.77113861079,6.77115,0.0218746,0.197341496126,894,94.0590163034,0.032334849602,94.2940628806,103.617,-6.79324,93.68323751,93.824411844,6.77115,47.2910027926,1.22698425725,6.7711389487
