QFunRegParamNorm,PolicyRegParamNorm,AverageQ,AveragePolicySurr,MinReturn,AverageAction,MaxEsReturn,Iteration,Epoch,AverageEsReturn,StdEsReturn,StdReturn,AverageReturn,AverageDiscountedReturn,AverageAbsY,AverageAbsQYDiff,AverageY,AverageAbsQ,AverageQLoss,MaxReturn,MinEsReturn
68.0681,59.6323,17.0412,-17.3508,137.766410901,0.97539,520.890008812,264,264,95.2988436184,175.644406956,298.117641024,480.232211275,113.678920912,17.0491547677,0.495812220496,17.0430917798,17.0546,1.02772,1358.68325471,-3.09297213363
68.1845,59.7278,17.1053,-17.4207,100.483508626,0.952578,1246.31396349,265,265,400.582487837,443.4102542,231.293534075,351.41225424,104.119667186,17.1134480177,0.487939466005,17.1064733933,17.1175,0.952958,1086.31905574,2.03845023296
68.2719,59.7681,17.1055,-17.4046,47.4894380351,0.946952,512.595510717,266,266,127.09901392,153.727827425,487.438308573,583.112588084,110.319109258,17.1125151241,0.477060748774,17.1074381766,17.116,0.891929,2230.09338475,5.8318392434
68.3662,59.8262,17.0779,-17.3802,181.913071031,0.948682,614.60775601,267,267,213.534093524,212.653833758,330.691114586,542.952910413,106.62719486,17.0846710312,0.490000375137,17.0799244638,17.0876,0.968911,1172.42408307,-3.15395910935
68.5007,59.9094,17.09,-17.3934,81.9724942722,0.949409,435.550915013,268,268,108.517300878,126.099732487,393.630537048,579.448213073,105.80029466,17.0977979487,0.49760448154,17.090719627,17.1042,1.03826,1852.96013383,-3.76186595011
68.601,59.9936,17.0711,-17.382,28.6831878734,0.960633,563.553622883,269,269,197.917870943,199.578892866,233.283187673,293.505425224,96.9617214512,17.0801703583,0.498287232602,17.0736005011,17.0851,0.9989,1386.65881172,-6.31944429793
68.7034,60.0589,17.0801,-17.3975,131.516132474,0.975997,531.520759158,270,270,170.402008384,174.435658274,200.634773666,438.109883755,143.025963755,17.0915486285,0.499336025688,17.0832207408,17.0948,1.0437,1010.21124389,-1.64386696174
68.8369,60.188,17.0596,-17.3713,14.8442642005,0.95239,574.597458207,271,271,314.773241531,195.910661137,280.851443152,360.113915078,83.7731982539,17.0680690042,0.482128051199,17.0611788547,17.0745,0.891272,1198.87298528,41.4769082774
68.9429,60.2666,17.0353,-17.3593,145.546732564,0.966785,245.312980761,272,272,86.4932994016,82.3826265244,267.525640357,396.284163195,128.519979692,17.0437697431,0.499537372241,17.0369776055,17.0511,0.990564,1314.438818,-20.9579632454
69.0246,60.4083,17.1283,-17.4468,166.577478908,0.959088,380.989658286,273,273,132.495160174,113.427410634,239.704843647,499.262191059,127.276916759,17.1390717246,0.498594215852,17.1302318362,17.1423,1.03843,1437.00986144,0.902941926214
69.1632,60.5124,17.0861,-17.3927,15.5777556913,0.957567,457.342965495,274,274,212.53440927,205.73458027,214.62449066,173.260320899,68.3573603885,17.0959529854,0.513437774814,17.0876897669,17.1025,1.14545,1239.07267143,4.01781610333
69.311,60.5883,17.0902,-17.4048,118.805524684,0.956809,477.461229819,275,275,245.254380728,159.741481955,251.926967592,428.789082189,118.37808983,17.1037015568,0.50770030625,17.0926674312,17.108,1.10854,1155.11445074,75.6486695621
69.4167,60.7041,17.0584,-17.3752,112.148280512,0.957345,663.351376334,276,276,252.295150001,219.767134867,262.908501645,299.459123302,96.5260918027,17.0708638558,0.489357399232,17.0594524505,17.0756,0.903515,1143.68661424,61.729977319
69.4899,60.7867,17.0919,-17.4076,48.9915036552,0.961368,844.652394845,277,277,202.322819324,256.902462995,237.26094291,373.548224223,116.171843715,17.1020770643,0.500822826006,17.0938312222,17.107,0.941983,1041.25544389,11.7715244087
69.5956,60.8819,17.0731,-17.3779,114.077299922,0.984578,457.462462997,278,278,167.558870259,186.161825827,60.0230242266,158.946339342,87.6486828797,17.0838266412,0.517286893438,17.075036942,17.0894,1.09154,550.204775072,-4.94391181618
69.6919,60.9829,17.1706,-17.4923,-134.578910054,0.964451,319.689273254,279,279,138.096956047,107.215844529,151.336989069,153.370191363,67.238426892,17.1815255598,0.491246408771,17.1726977208,17.1868,0.948384,526.056061003,-3.35303737048
69.7909,61.0671,17.1625,-17.472,72.2324292966,0.975055,580.203545541,280,280,219.082636147,191.393803619,199.912737758,291.883191616,99.5132676553,17.1722647425,0.49590669911,17.1633391689,17.1773,0.930597,914.649789423,-0.169012295021
69.9081,61.1906,17.1667,-17.4927,52.8823457021,0.970296,501.764739947,281,281,184.182997094,180.630662777,246.820698177,322.501310598,105.545213181,17.1786707603,0.507087109336,17.1696364297,17.1806,1.06318,998.969245313,-4.38680498098
70.0183,61.2521,17.2512,-17.5869,94.7132868884,0.958492,960.737638565,282,282,255.745733068,332.855204454,147.370338232,226.182520024,103.965353785,17.2608512923,0.500273866873,17.25252161,17.266,0.947468,714.13304522,-4.69161076431
70.0766,61.3642,17.2643,-17.5786,-45.57736773,0.971453,528.09493106,283,283,216.921995848,196.353953863,205.732947656,358.57240995,110.907551731,17.2748200475,0.482451491334,17.2658606126,17.2797,0.821623,1147.40854916,-4.38301053695
70.1637,61.4054,17.2495,-17.5701,101.609817393,0.973502,506.909926463,284,284,222.971946262,173.619433531,278.711712934,316.959068187,94.5620786378,17.2601232582,0.50376680018,17.2514972524,17.2653,0.996722,1254.68763765,40.8223435031
70.2612,61.5199,17.3088,-17.6296,73.6981395746,0.967118,612.382737239,285,285,420.971285093,142.549539424,195.730574666,307.547879858,123.037209134,17.3199426581,0.522903933303,17.3116274749,17.3261,1.09157,874.147499645,217.862381291
70.3619,61.5937,17.2572,-17.5776,103.57524452,0.968968,550.695626746,286,286,303.634503918,159.462192499,164.981083858,239.814880523,102.742390008,17.267790434,0.519709920772,17.2592152534,17.2733,1.03589,918.709642082,103.732884079
70.4591,61.7079,17.331,-17.6415,109.178440369,0.971473,493.42307354,287,287,173.201017795,153.455312215,195.283097955,306.030068318,109.587386926,17.3403288885,0.528953289202,17.3326427559,17.3439,1.13134,890.999958345,0.296356506334
70.5539,61.8086,17.289,-17.5936,133.622010831,0.976526,564.162039776,288,288,208.903835476,193.596410054,259.236856115,449.539289742,132.821450344,17.301734486,0.513401905447,17.2910513661,17.3073,1.06691,1077.09922611,-4.92170602853
70.6783,61.895,17.2801,-17.5903,87.8036194977,0.975595,418.336827908,289,289,138.717555012,155.224735663,291.482514958,351.849292304,112.303788442,17.288960968,0.51204735334,17.2821336337,17.2932,1.02426,1407.94610494,-0.644413468363
70.7611,62.0035,17.2939,-17.6201,218.947501572,0.97404,596.280641091,290,290,321.985357765,151.214224184,269.66657056,587.112391166,164.438349078,17.3046847568,0.514046845314,17.2957347087,17.3091,1.01552,1350.54047758,155.604420289
70.8521,62.0787,17.2319,-17.5385,48.0736901957,0.980236,724.919376665,291,291,333.051592855,225.877714919,173.775755789,199.255636338,80.0626117869,17.2444087002,0.510267259388,17.2344030534,17.2485,1.07769,1167.30082734,-5.37750012929
70.9897,62.1977,17.2564,-17.5547,-8.04987890626,0.96766,623.983411818,292,292,209.357321093,255.221121185,209.054843403,274.811543118,91.3618633577,17.2685176127,0.520925508949,17.2581171555,17.2725,1.13074,773.487499223,1.69124995659
71.114,62.2881,17.25,-17.5666,99.0978419145,0.962348,300.405142365,293,293,126.822639389,117.587146606,225.042503896,227.749439776,96.2185682479,17.2601729175,0.523834305483,17.2502683402,17.2672,1.12308,1579.53799944,-5.49975013548
71.2272,62.351,17.2574,-17.5651,191.874012007,0.97893,924.741565152,294,294,254.132221274,308.806189689,258.524755035,508.418606609,143.700710725,17.2691392948,0.511797185742,17.2597301558,17.2749,1.02229,1203.19927782,-4.34574372263
71.3366,62.4702,17.3076,-17.6194,21.7844566519,0.975195,1233.76770798,295,295,357.110432104,405.611349548,508.199381981,696.597436185,143.200305637,17.3201619011,0.500972680222,17.3098711072,17.3231,0.933228,2021.86347521,4.69023781859
71.3959,62.552,17.3368,-17.6483,-0.573948111042,0.93473,591.795781939,296,296,174.816317717,212.950926028,160.562111512,116.004214933,53.0460571328,17.3484794081,0.517382523182,17.3386214062,17.3546,1.00107,968.758756652,-0.488190732241
71.5148,62.6328,17.2896,-17.5904,120.295324815,0.973546,536.520003925,297,297,201.413787601,213.956139158,335.434720625,646.856385305,138.785748198,17.303094652,0.529292246526,17.2909446929,17.3089,1.10642,1581.46135117,3.380988146
71.6111,62.7168,17.2734,-17.576,97.8966372055,0.973386,413.469036053,298,298,143.171807371,151.185538182,255.632432037,502.536284159,126.199248402,17.2906131651,0.526211802235,17.2753377163,17.2942,1.1098,1220.81800451,-3.15281076393
71.6875,62.759,17.2276,-17.5512,150.096593421,0.972732,676.333265035,299,299,277.501014091,223.118466381,264.537733903,599.205344449,148.321797873,17.2422874092,0.510900287541,17.2302184689,17.248,0.993132,1337.45563369,-1.51912674923
71.7973,62.8019,17.3361,-17.659,197.913972964,0.978124,814.361246611,300,300,198.573261106,298.124533289,292.463376781,550.574403744,134.362274444,17.3493606017,0.528092929947,17.3364297902,17.3552,1.1183,1330.75030163,-89.9775376532
71.9227,62.9235,17.3195,-17.647,71.3839677427,0.963356,864.342874965,301,301,688.222569016,133.117094365,328.102056144,446.35005351,115.561912554,17.3372176276,0.518905850018,17.3220179249,17.3417,0.998269,1576.99238147,542.573618583
72.0228,62.998,17.3488,-17.6723,72.4283366753,0.954215,793.206752069,302,302,194.709004981,248.935068268,189.470580018,332.450382706,120.980421099,17.3625375176,0.527897391421,17.3504209436,17.3697,1.0672,985.200633384,-4.76136258116
72.0983,63.1468,17.3122,-17.6234,29.6612673796,0.952325,781.155104912,303,303,150.883682797,252.742331577,255.007489055,258.488865841,80.5272710332,17.3287184332,0.521573594111,17.3139774335,17.3327,1.01826,1288.22023299,-3.64357767685
72.1762,63.2275,17.3811,-17.6857,-72.5298913671,0.911968,401.321365812,304,304,188.07066305,126.928662583,13.5444394092,6.09155086187,7.98952986309,17.3943443956,0.513894143622,17.3819973813,17.4005,0.959847,23.6034389703,3.84488125202
72.2781,63.3381,17.4152,-17.7134,47.5338553127,0.969933,460.846433635,305,305,131.453019694,158.682594052,229.541264743,196.68879034,72.0826737503,17.4299491476,0.519366781878,17.418116467,17.4348,0.96362,967.923683777,-4.63995677516
72.391,63.3709,17.4334,-17.7287,-3.05504772109,0.944075,497.394169341,306,306,191.584342072,187.584461733,175.931067587,135.943006065,53.5955864425,17.447543191,0.527233920192,17.4344787653,17.4532,1.13806,769.007866576,6.7967373368
72.4824,63.524,17.3693,-17.6651,-36.0869242275,0.928142,308.650480978,307,307,134.232435016,112.997251867,137.788307982,119.863182116,54.0996703368,17.3904326263,0.527695647045,17.3710463477,17.3936,1.11979,671.884853344,-0.345638024795
72.5752,63.6191,17.409,-17.7058,19.6121959972,0.961788,538.656606132,308,308,234.039846421,199.131360705,331.808800091,504.648041192,120.307187865,17.4276560592,0.51907297258,17.4113057233,17.4327,0.988612,1233.80432996,-1.20113501781
72.6823,63.7152,17.3684,-17.6802,8.37212740278,0.93438,1211.6889496,309,309,277.831450029,431.653435759,230.388080464,295.98117665,81.0768214703,17.3830670477,0.534047948223,17.3697582228,17.3895,1.12804,834.047792435,1.50857720533
72.7796,63.8255,17.4042,-17.6977,40.3368510081,0.954189,444.750674248,310,310,245.659397339,145.153974648,272.864410263,331.217320251,97.386577123,17.420086963,0.531564990623,17.4071139845,17.423,1.04177,1043.02577533,73.2831977271
72.8999,63.8721,17.4405,-17.7339,50.8839603797,0.917012,472.209845648,311,311,294.029649624,175.248179395,386.171544173,518.421052176,99.124534544,17.4536923451,0.526302783907,17.4420590792,17.4587,0.959181,1229.8271436,19.7086291397
72.9957,63.9433,17.4437,-17.7466,-23.6410847357,0.91688,831.783817058,312,312,206.2200653,264.461411911,307.544122733,351.54441987,113.921540277,17.4559756002,0.531715293044,17.4448817225,17.4631,1.06042,1359.60761008,-0.684629499515
73.1079,64.0656,17.3757,-17.6884,149.257867752,0.939524,493.912539826,313,313,212.91420371,166.449686242,354.684352159,720.710916337,134.851800328,17.3928776629,0.530606882616,17.378498182,17.3973,1.09524,1930.19552106,24.6337487606
73.1845,64.196,17.4049,-17.7084,95.0312888318,0.962736,538.587287165,314,314,275.520913259,228.354777725,304.241195427,548.728270845,151.187167072,17.4214715179,0.532766696051,17.4058993109,17.4283,1.13684,1220.34385415,26.4315023117
73.3366,64.2905,17.471,-17.7758,147.99534268,0.924115,759.468367873,315,315,276.124303653,227.058731567,234.729054913,720.195323545,122.171191013,17.4889879576,0.518057755361,17.4726124384,17.4938,0.990547,985.187532918,46.9884110175
73.4089,64.3645,17.5131,-17.8089,173.872540943,0.966852,397.069107824,316,316,225.765152322,135.50916916,245.891780408,497.795524313,146.475555791,17.531957693,0.517880591014,17.5157899827,17.538,1.03019,1259.72697065,14.5472754862
73.5427,64.5292,17.3963,-17.7079,201.470670319,0.941306,413.427733987,317,317,164.630295536,137.256217684,311.075730453,692.898234906,153.027244978,17.4135222326,0.539655749952,17.3977907413,17.4211,1.13073,1239.85917357,4.32866826029
73.6754,64.5764,17.442,-17.7618,76.067770639,0.952803,600.921307587,318,318,175.272176899,246.5758552,393.401633764,759.365178041,151.483234545,17.4592782875,0.527030781835,17.4434566035,17.4641,1.06034,1468.14587784,0.944477626099
73.7495,64.6647,17.5269,-17.8421,71.4559239318,0.933847,318.859006254,319,319,96.9782694951,89.3785723412,422.923467417,699.942275604,129.0824505,17.5428606121,0.534586311766,17.5293490054,17.5482,1.10648,1319.91219677,1.21090793588
73.8515,64.7331,17.4931,-17.7898,232.119174303,0.943657,839.401719585,320,320,320.583445882,313.849572972,303.773623566,772.100974101,116.007344497,17.50596802,0.514050706427,17.4935322246,17.5114,1.00822,1167.62337971,13.5650666306
73.9587,64.8137,17.4912,-17.7943,87.2884910417,0.935895,466.09358518,321,321,218.130056458,174.298039074,350.339442946,522.147993786,86.0477575884,17.5024933989,0.524357776087,17.492197865,17.508,1.05531,922.777337618,6.16254495471
74.0478,64.8984,17.5182,-17.8273,536.383565948,0.932088,272.944568283,322,322,160.104838074,94.9750498472,174.201473921,912.940500648,99.0630866856,17.5310097302,0.536804484012,17.520456041,17.5362,1.07532,1183.58745934,6.37386757016
74.1735,64.9968,17.5572,-17.8561,-57.7837612688,0.947787,557.56922758,323,323,250.499040292,157.588242263,266.319009298,237.717932693,66.4226990134,17.5709686906,0.526021485347,17.5590056332,17.5753,1.05228,981.161486888,115.701692986
74.2484,65.0659,17.5543,-17.8401,81.9039742705,0.913892,1013.80698277,324,324,161.494631348,311.439410288,354.687019689,594.78412725,128.288593855,17.566842638,0.522750729559,17.5555581761,17.5711,1.01115,1179.41142842,-1.19466480058
74.3378,65.1349,17.5527,-17.8502,43.8812242969,0.919999,299.179747384,325,325,163.796519032,96.3182070094,377.956375972,533.920373145,93.9198190063,17.5669319794,0.521255109266,17.5543863217,17.5717,1.05881,1007.30830935,35.4475337859
74.4223,65.1816,17.6571,-17.9616,-100.758488286,0.913591,892.255004879,326,326,259.121259806,284.538982037,465.505371385,294.027766628,30.0502479529,17.672405309,0.521756223566,17.6574563847,17.6784,1.01346,1156.48396626,1.9778918364
74.5123,65.2456,17.5765,-17.8803,78.3673692074,0.933433,643.086163418,327,327,120.148152994,219.425328883,406.890335371,637.633500193,107.155803174,17.5921748854,0.536081143943,17.578443878,17.5971,1.07927,1218.92227394,-28.1740320017
74.6266,65.3023,17.5861,-17.9011,-1.61895186201,0.932409,382.8463315,328,328,79.1456126304,129.091499838,419.645782153,326.581819626,64.3469195739,17.6018635225,0.54436290645,17.5881483018,17.6083,1.24139,1389.85730918,-2.15282795737
74.7553,65.419,17.6186,-17.9173,87.6447784356,0.956772,455.853872027,329,329,289.455695862,134.480719015,341.43839678,626.78392033,142.085111295,17.6309528156,0.526509809515,17.6192575558,17.6375,1.1094,1232.77608648,0.313818484893
74.8736,65.496,17.6244,-17.9211,257.861128303,0.935698,550.618362568,330,330,223.617270504,218.727900991,350.519274769,620.903968912,136.137398657,17.640272599,0.537803829455,17.6258166101,17.6476,1.13998,1452.23783453,2.67494433909
74.9562,65.5894,17.5959,-17.9043,82.7143487492,0.965589,443.909579261,331,331,160.318570461,123.589430245,358.336571302,763.244318697,81.8389658062,17.6125054565,0.54980877084,17.5971757729,17.6165,1.25845,1021.92412759,23.8723196587
75.0661,65.7077,17.6245,-17.9389,-91.4249857922,0.901083,824.70356684,332,332,256.884772966,291.082867659,410.539311674,447.797787466,18.163453121,17.642016392,0.541429464644,17.6266842692,17.646,1.18477,880.393988592,5.75307318202
75.1276,65.7931,17.6052,-17.9231,42.6754747904,0.964206,489.859239837,333,333,150.740145364,185.570038355,190.92972991,115.204211486,49.6917155542,17.6231197411,0.53756987075,17.6074574744,17.6274,1.13695,990.633541984,-10.5129270417
75.2329,65.9213,17.6919,-17.9954,54.7418755484,0.95418,385.681809292,334,334,168.392120535,114.175384194,341.571587457,320.9037768,81.8948016657,17.7061869534,0.526915791727,17.6931085528,17.7115,1.04178,1007.09398275,18.6837558536
75.3054,66.01,17.6957,-18.0039,40.8435140422,0.967248,281.311357592,335,335,155.533740866,104.847887603,288.861916096,319.837585411,120.883013481,17.7098403017,0.546999114098,17.6982794097,17.715,1.133,1539.30098788,25.5645015665
75.4492,66.0831,17.744,-18.0704,97.2885680697,0.953358,233.668867058,336,336,71.0442060579,71.8487246808,320.859088854,375.749296481,109.177653605,17.7606840785,0.536778233906,17.7459694194,17.7667,1.08188,1224.40037402,0.838033506438
75.5736,66.1935,17.7704,-18.0886,166.080336148,0.933041,622.888922877,337,337,176.623150397,205.783840098,348.629506283,611.763220621,105.088828609,17.7812341441,0.55453897158,17.7710018046,17.7882,1.26531,1012.67928215,14.2560665632
75.645,66.2884,17.7697,-18.0772,104.416671766,0.921521,523.756921812,338,338,289.065488357,162.093583516,382.699463324,764.847376471,138.144705535,17.7855580219,0.549392466742,17.7729856533,17.7893,1.17993,1441.91156436,3.69288614139
75.753,66.4099,17.7885,-18.0953,146.943385349,0.972599,402.370662994,339,339,158.74828411,137.075212733,235.775908144,292.279727049,125.422369299,17.8016153603,0.536122292772,17.789902598,17.8068,1.1151,1313.41624449,2.89568549466
75.8475,66.4652,17.8261,-18.119,205.783730096,0.973794,579.283261137,340,340,269.637771404,164.426691595,242.087296303,484.298849678,160.657258828,17.8385185655,0.550818090519,17.8280523743,17.8441,1.15105,1011.02241208,37.7565552852
75.9727,66.5731,17.8049,-18.113,142.779241467,0.937018,398.187220905,341,341,176.137811575,108.618991295,249.898328755,461.602244238,130.060116573,17.8173705696,0.56081483849,17.8061764726,17.8238,1.19506,1056.0832407,28.5319269005
76.0514,66.6059,17.8281,-18.1209,211.582740394,0.97678,634.057681845,342,342,375.334163289,198.691059872,267.18889802,575.115561415,188.542157454,17.8422345633,0.55339083156,17.8307366764,17.8479,1.21999,1483.40909374,1.14235968658
76.1564,66.7218,17.8348,-18.1385,235.400378136,0.951065,719.094822918,343,343,190.958395373,265.896049112,359.473202844,708.706614307,141.069044771,17.8500638427,0.534679225026,17.8352243712,17.8571,1.08131,1301.19384791,13.4988593702
76.2353,66.7884,17.8449,-18.1442,105.225085925,0.973477,545.633236713,344,344,319.713797731,218.279934195,353.382440643,607.001553094,114.803534431,17.8642124498,0.537892501366,17.8474649984,17.8687,1.08556,1615.52192955,1.96650134628
76.3179,66.9196,17.9063,-18.2058,195.465515218,0.979224,869.687884027,345,345,353.105181164,259.751405616,313.67595117,547.893790412,173.20410378,17.9214588903,0.539473000985,17.9068086773,17.9254,1.13045,1659.05919877,28.2828534827
76.3977,66.9912,17.9076,-18.2044,-72.0216045858,0.966035,543.4858284,346,346,161.87655256,161.144335985,365.22619015,492.662576546,94.2819260768,17.922600421,0.536946914997,17.9103213825,17.9263,1.09016,1530.96292127,1.49215368425
76.4576,67.0719,17.936,-18.2431,115.491854664,0.971652,541.130931309,347,347,235.902427068,188.228209929,347.663126688,638.648104046,143.845052164,17.9486078274,0.548218369616,17.9376605701,17.9557,1.20981,1346.83284446,1.61811125812
76.5653,67.1661,17.9982,-18.3066,248.495974808,0.972359,684.491734176,348,348,377.63687748,245.366549102,96.7906223654,413.026590237,173.645604062,18.0126125953,0.553004353642,18.0010902368,18.0162,1.2425,792.025674602,54.3229471323
76.6661,67.2443,18.0411,-18.3568,-62.8399937919,0.978318,715.271520452,349,349,266.347872762,226.584140738,598.240643668,594.978027831,70.5732133104,18.0534407166,0.540294721418,18.0416843847,18.0582,1.08609,2136.39287933,3.44178880816
76.7435,67.3512,18.0369,-18.346,-76.8410609817,0.965184,885.687224516,350,350,696.207600226,160.119096905,441.117041556,274.369208684,39.6723298715,18.0522302896,0.539253525138,18.0391747314,18.0561,1.09089,2061.41703324,494.08859189
76.8551,67.4622,18.064,-18.3773,221.010778206,0.904559,636.849235987,351,351,425.232603613,199.375611285,329.506832249,957.900042103,95.443030077,18.0793916378,0.567609799802,18.0657431247,18.0836,1.29405,1700.06884523,50.7310407943
76.9714,67.5633,18.1424,-18.4666,167.188415673,0.97361,657.71316097,352,352,206.867285209,217.916152127,332.444580137,552.935087082,118.076012133,18.157754795,0.553340405197,18.143849893,18.1628,1.17379,1729.84117403,3.21453573638
77.102,67.6446,18.1117,-18.4321,122.690444407,0.960028,529.843317534,353,353,197.575861631,171.784153514,331.154757327,478.985323078,135.302276809,18.1248390474,0.557171495584,18.1145862621,18.1293,1.31872,1877.84159997,17.5058966307
77.2151,67.7292,18.191,-18.5117,12.5839603906,0.96416,288.724081175,354,354,114.627899147,91.2147871039,247.004413639,374.057269226,130.543267551,18.2020481731,0.545625047639,18.1913638249,18.2086,1.13407,1290.66067374,-1.32149522292
77.3326,67.8087,18.3052,-18.6142,173.187679969,0.968267,498.964626782,355,355,244.769544395,198.606532852,404.95226747,715.61287549,170.90828851,18.3156042687,0.559031901107,18.3070787236,18.3205,1.24977,1696.13100579,3.74164310172
77.4253,67.8985,18.2323,-18.5363,28.6977058314,0.95951,1162.53335356,356,356,361.85260947,427.891327412,319.918745542,367.264890835,111.091856094,18.2447970797,0.545126498809,18.2342794374,18.2499,1.28318,1543.48748305,4.22819344697
77.5196,67.9907,18.2529,-18.5733,-18.7316477877,0.958675,577.333082783,357,357,221.632634492,202.571206589,359.591587525,428.660758054,78.3093761134,18.2627867068,0.531614125365,18.253480682,18.2691,1.02835,1462.48140873,12.9819646825
77.6131,68.1022,18.2929,-18.6065,51.1501638337,0.972673,380.876551184,358,358,128.120514017,122.451951978,365.851612654,338.335270889,94.9792218427,18.3084335266,0.557478405647,18.295718672,18.3121,1.31208,1929.28224209,-2.09964154593
77.6829,68.1473,18.2467,-18.5492,72.2500000835,0.977458,786.545649524,359,359,459.831663818,295.83899263,388.29910956,618.135980353,155.002089221,18.2622172099,0.566065856423,18.2485300068,18.2683,1.31895,1769.17752271,70.1462746061
77.7809,68.2711,18.2508,-18.5611,126.764166421,0.977022,1072.99337605,360,360,602.867220229,332.647893217,209.762866598,393.436227211,161.670349298,18.2673830439,0.548975185044,18.2523852816,18.2732,1.10166,1264.8804582,353.040013339
77.8597,68.3883,18.2895,-18.582,221.640800766,0.976646,281.831308963,361,361,128.886280173,105.517824749,344.784049498,651.001557303,167.477457687,18.3028570561,0.542936183054,18.2910829412,18.307,1.09515,1642.17365695,-3.78239256574
77.9711,68.4331,18.3525,-18.6507,227.159998639,0.975406,459.266130091,362,362,193.614467587,128.252013005,253.467064773,514.271775448,129.510222254,18.3660705033,0.555084307327,18.3540407503,18.3719,1.19592,1198.84011379,-1.53813041465
78.0733,68.5016,18.31,-18.6118,32.120819047,0.983493,419.76791618,363,363,261.050549488,148.483145716,211.67655663,503.188751325,159.600815831,18.3252232914,0.554890380538,18.3110337648,18.3321,1.27804,956.60961362,6.40559081845
78.1514,68.6105,18.2971,-18.6081,184.682390187,0.977589,510.761949591,364,364,210.393217889,133.046495508,399.954257157,484.058896083,149.987244961,18.3133624445,0.545586683138,18.3001330527,18.3195,1.15803,2342.68045187,29.5062628101
78.231,68.7113,18.302,-18.5998,149.505716084,0.980445,854.106979766,365,365,237.517388948,272.181270124,201.330540037,433.377682718,130.706856386,18.3159377288,0.537650803464,18.3029678828,18.322,1.07925,1033.39516988,-2.89964518977
78.2979,68.7991,18.3388,-18.6378,83.9880072031,0.980234,531.395513932,366,366,232.269716028,154.929864075,246.529200878,381.379742627,111.056197205,18.3549609738,0.54606174959,18.3415451245,18.3602,1.09563,1124.90483943,23.8556550699
78.3937,68.8832,18.3001,-18.5867,114.788460943,0.983982,679.026738329,367,367,222.463645406,218.151651986,364.226323081,701.098217166,168.307025904,18.316226254,0.55203474212,18.301905383,18.3221,1.25066,1658.61543365,2.3535489202
78.4999,68.9856,18.3175,-18.6059,122.858182111,0.980205,344.083818089,368,368,161.887260449,131.035299088,292.326613269,391.269778557,127.839881034,18.3391523653,0.56508285373,18.3193778593,18.3427,1.35319,1432.19430724,3.48983742256
78.5748,69.0658,18.3659,-18.6677,216.061464083,0.980369,672.131729304,369,369,241.080523449,220.050356123,228.48209867,439.388159809,158.152975469,18.3881948238,0.557535061637,18.3667655518,18.3917,1.32683,1739.09503643,12.746665038
78.6525,69.1484,18.3547,-18.6599,-113.574628608,0.974624,932.174734539,370,370,364.407943433,264.729997019,265.663787273,468.9987987,83.4616678138,18.3782315101,0.550746164133,18.358666416,18.381,1.14603,1187.15028458,168.742014818
78.7275,69.2307,18.3614,-18.6519,88.9862690025,0.974534,680.300690623,371,371,342.261638842,289.891244719,92.3570298845,171.03654461,99.7534933441,18.3801654697,0.552897300324,18.3631495528,18.387,1.2646,838.247904043,-2.59170115511
78.8318,69.2663,18.3437,-18.6328,-80.0796142999,0.970349,591.070349796,372,372,268.156953204,166.768183439,254.931570525,393.053368714,96.1714423986,18.3582974024,0.544937330661,18.3455358122,18.3606,1.19181,1040.98734824,10.9342577726
78.9106,69.3286,18.3278,-18.627,44.4082907166,0.981495,611.823803274,373,373,258.773247275,229.15840409,293.23096325,479.311770775,126.85071253,18.3449484203,0.558627853659,18.3295624309,18.3513,1.22043,1160.21019828,20.5503790893
78.9958,69.3879,18.3817,-18.6964,46.1024262266,0.980243,444.096218549,374,374,203.673855589,144.371600129,534.542337301,528.757024818,122.460670585,18.3990782495,0.558878899514,18.3836764512,18.405,1.35033,2327.71299017,24.2431067285
79.0805,69.514,18.321,-18.6097,-45.3778105269,0.982935,368.579537106,375,375,141.234650873,131.003216957,484.574969641,616.516264911,147.977351605,18.3352494324,0.560942683042,18.3217856961,18.3428,1.22851,2031.82661484,-39.5710271952
79.1701,69.6227,18.4167,-18.7187,-54.8171477958,0.965934,685.02902317,376,376,247.069608094,243.389263187,259.183436052,273.022332511,80.9454202323,18.4352903261,0.541427689568,18.4199682631,18.4388,1.14648,1016.66763757,17.9709418058
79.264,69.6739,18.4539,-18.7672,206.112436841,0.974804,501.949187636,377,377,189.319112713,173.303677606,210.194584743,416.057029434,162.757661247,18.4705939479,0.548891992007,18.4543393209,18.4785,1.21973,1141.69311782,0.258349714832
79.3493,69.7644,18.474,-18.7859,-16.7153594527,0.976232,331.644380116,378,378,127.366384087,106.935042281,279.353996595,437.79719906,103.393105961,18.4906092535,0.549863316261,18.4769665698,18.4946,1.21147,1080.16134733,0.689881458312
79.4664,69.8222,18.4441,-18.7559,-8.50196266209,0.97995,1125.90401733,379,379,474.042591373,338.831306214,222.530481616,338.215638837,111.456961388,18.4608853747,0.547517030487,18.4468355127,18.4648,1.2075,996.471603802,165.1824377
79.5512,69.902,18.4891,-18.7837,93.1599158672,0.971584,728.099494197,380,380,221.525112724,196.898378358,99.2821981058,307.682697822,135.176013845,18.5055803399,0.556694324735,18.4907165358,18.5113,1.21142,508.264368009,53.483927112
