MinEsReturn,AverageEsReturn,MinForwardProgress,AverageReturn,MinReturn,Epoch,AverageDiscountedReturn,StdReturn,AverageAbsQ,AverageQ,AverageAction,AverageAbsY,StdForwardProgress,AverageAbsQYDiff,MaxForwardProgress,PolicyRegParamNorm,MaxReturn,MaxEsReturn,AverageQLoss,QFunRegParamNorm,AveragePolicySurr,AverageForwardProgress,StdEsReturn,AverageY
14.6498417721,52.4183007272,-0.0218565903175,57.7576893102,10.3771859002,25,46.7697814534,9.95012388391,0.232098,0.231818,0.691394,0.23186886095,0.101793416684,0.0158259860579,0.497750767367,17.0212,72.0004975162,71.6296124706,0.00092829,22.3738,-0.244468,0.3707025015,16.1459812466,0.231847253297
9.83723304173,57.8940406392,0.0614090091921,50.8317658309,23.9637144079,26,41.8603370397,15.2086101029,0.234956,0.234628,0.780723,0.23468043931,0.136077221231,0.0156027740849,0.546897860354,17.1761,74.4326887343,71.7225587085,0.000912019,22.8654,-0.247259,0.316953593892,13.0542218018,0.234656597915
27.4305095824,59.822883049,-0.0131205363636,44.7988625961,7.97561502911,27,37.4225985096,17.2717181245,0.238888,0.238601,0.796825,0.238639645267,0.161519168804,0.0152502374189,0.565528633993,17.3322,74.7603869689,71.3076351084,0.000915143,23.3491,-0.251513,0.271519045086,8.39820380784,0.238626758945
10.9992239638,54.1794784491,-0.00271325362447,58.759713553,13.2276750305,28,47.4066422343,5.53060311813,0.243402,0.243102,0.674707,0.243148926346,0.0730635909974,0.0148097507788,0.514931839452,17.4732,70.0931889196,70.0182909856,0.000891855,23.8274,-0.256478,0.368704881313,16.0357261778,0.243133093967
25.6424162665,56.8635928113,0.162885328306,61.0878489162,40.5544945034,29,49.3839158531,4.09313340062,0.248866,0.248522,0.739726,0.248572325958,0.0525588434917,0.0146744749956,0.516558932879,17.6179,73.9338599655,71.0807309001,0.00089588,24.2825,-0.262502,0.417178937094,11.2080772765,0.248559726753
3.77107458846,56.085813809,0.138912016416,62.6579995871,33.9732444348,30,50.5914012264,4.15836447639,0.255825,0.255458,0.743073,0.255524974254,0.0416187588385,0.0149371187217,0.523454807976,17.7802,71.407622615,68.4455762527,0.000953816,24.7722,-0.269827,0.438121263727,14.2420643117,0.255506537341
5.46288586594,60.3199176844,0.265390243582,62.8713226292,53.8644695104,31,50.6926954497,4.01120406422,0.262227,0.261797,0.729651,0.261824281258,0.0341824953276,0.0149389636214,0.538384829912,17.9088,77.5566299832,71.0174884237,0.000961242,25.2099,-0.276817,0.436160213865,11.4251606687,0.26180080899
20.7787962618,57.522383869,0.0351762720795,62.8817145738,20.2603493684,32,50.6766747788,3.87291959103,0.269559,0.269103,0.73462,0.269187767929,0.0371816721893,0.0150226952599,0.527884232389,18.0185,71.2665501078,70.6624128755,0.0009946,25.6469,-0.284734,0.439554531043,11.971544072,0.269152135625
11.9735042194,60.8137113266,0.333864692307,61.585259603,54.792322575,33,49.8811585865,2.2572230729,0.276763,0.276219,0.767821,0.276320175603,0.0260944716534,0.0154709598535,0.534277071244,18.1389,67.8379438472,69.1152420588,0.00106786,26.1118,-0.292103,0.434460100883,10.2198113786,0.276271208259
2.89276018736,58.473872103,0.260442976129,59.4336276675,49.1643351617,34,48.3557649674,3.384483618,0.284988,0.284435,0.752335,0.28454038899,0.047391826332,0.014906661425,0.496309461644,18.2241,67.2370469925,65.8673670326,0.00100764,26.48,-0.300379,0.411268798617,11.2475698104,0.284477945216
24.9177906556,59.659412569,0.352330058812,61.1236728863,52.6550828593,35,49.586282365,2.7994857939,0.292114,0.291559,0.77951,0.291652655581,0.0287303637843,0.0155776755189,0.494870498642,18.3105,69.0369583401,65.0827367603,0.00106995,26.8927,-0.307876,0.436064969932,7.04095231677,0.291588445668
18.3559592371,58.7402678077,0.340154171879,61.1878680157,52.5454587979,36,49.6042638413,2.49135634732,0.299408,0.298826,0.804066,0.298937912521,0.0246204737808,0.0155415512754,0.492911068423,18.4066,68.0446464346,66.5985137683,0.00107622,27.3435,-0.316192,0.434572201894,8.36753518806,0.298872804322
41.6048085909,60.2704363698,0.276910519433,60.7165561323,49.9952361182,37,49.295930738,2.74750946826,0.307726,0.307148,0.818829,0.307341176185,0.0298625969593,0.015728033817,0.526062303205,18.5027,67.50761985,69.9066713207,0.00108591,27.7242,-0.324834,0.430789930243,4.53427416128,0.307240705745
19.5662819559,59.8505250312,0.253928713627,61.1078457004,50.9070257091,38,49.5346468291,2.92638502025,0.315977,0.315427,0.801849,0.315556802031,0.0303390452738,0.0161537986938,0.517028607861,18.6089,69.2380684186,66.5236678113,0.00116265,28.0724,-0.333578,0.431023509046,8.51514699623,0.315446420737
57.9256276962,61.7889121657,0.259619235822,61.9826242675,48.1415862981,39,50.103373965,3.39438785047,0.323521,0.322935,0.793163,0.323116114317,0.0394213350678,0.0160517213584,0.525526482386,18.6898,69.7597493841,66.5484681013,0.00115364,28.3786,-0.341348,0.435458949101,2.23907621893,0.323020948978
31.5979362839,61.9395436217,0.338353291407,62.3354530728,51.3831403608,40,50.3856447091,2.82358102504,0.331325,0.330762,0.805208,0.330879743708,0.0288236704042,0.0163340227427,0.520723449216,18.8086,70.3481946426,73.388522427,0.00114199,28.7354,-0.349868,0.442454918116,6.93787702806,0.330822325374
6.68690473608,60.4038809068,0.237472706598,63.1725845166,48.6837967568,41,50.9674314663,3.4076257053,0.341012,0.340446,0.802086,0.340533217836,0.0420736658986,0.0165589517014,0.589789048632,18.9122,75.2566728442,68.0712640012,0.00122275,29.0868,-0.35924,0.45021276528,11.4191415267,0.340476609079
18.1629264681,61.6326304987,-0.0284348079075,63.3397166966,6.63370245137,42,50.8816132451,7.30629939678,0.349149,0.348617,0.800927,0.348724223225,0.0724269593055,0.0169389884945,0.610276996031,18.9666,77.8143547284,75.3716194287,0.0012714,29.4492,-0.367246,0.44368050256,9.73468036904,0.348681198766
4.98437260315,60.6384167118,0.177273856373,65.4807099146,36.8998887746,43,52.3688232298,6.04317477719,0.355804,0.355206,0.791398,0.355270637921,0.0662480311281,0.016608689599,0.711133489942,19.0196,84.0950057469,70.5150130021,0.00119919,29.7976,-0.37415,0.470310205064,11.7774476625,0.35522415797
14.3918444218,63.223334446,0.203369910468,65.843142135,50.9171665731,44,52.6155804717,5.60788714968,0.363498,0.362997,0.781515,0.363078447135,0.0609157257162,0.0172279908602,0.68016311035,19.0625,87.2720533198,76.6080898867,0.00131496,30.1128,-0.381271,0.472986407061,11.4514441688,0.363054796258
52.4398751529,67.0821380068,0.364297217148,65.8390421675,55.4714547831,45,52.6251811452,4.37393681035,0.36967,0.369108,0.776755,0.369178038277,0.0489569297858,0.0174897764014,0.629706793636,19.0915,79.8026585943,81.9402226142,0.00131818,30.4378,-0.38779,0.468607970145,6.79371063246,0.369141672931
21.1114521971,44.4733009733,-0.0174476275351,30.8647098634,7.45755438468,46,27.066558632,9.08001443523,0.376438,0.375874,0.657996,0.375963204839,0.0790788497755,0.0185415226838,0.517288506563,19.1224,71.777483368,69.7944958855,0.00142894,30.7895,-0.399431,0.133143118715,17.0089035858,0.375903508449
20.5282923024,32.3931551863,0.0186717810712,55.5781620432,14.9738979908,47,44.9421964467,17.5309422444,0.383785,0.383185,0.643838,0.383296733171,0.157052985809,0.0190521975314,0.660266215894,19.159,84.3481755662,70.1478761201,0.00148166,31.1544,-0.408162,0.353390486039,13.2889641067,0.383211961242
8.80557856922,52.7329676373,0.157831956532,67.3863658947,32.2581085914,48,53.3688810319,10.0685516951,0.390804,0.390276,0.692501,0.390394148905,0.110617447555,0.0198003889625,0.940396289624,19.2055,102.392329121,83.363796202,0.00162341,31.4888,-0.414518,0.470315355621,18.246313752,0.39033495712
