AverageAbsQ,MaxReturn,StdReturn,AverageAbsQYDiff,Gather_StdReturn,AverageY,AverageAbsY,wrapped_AverageReturn,AveragePolicySurr,MinReturn,Gather_MinReturn,AverageQLoss,wrapped_MinForwardProgress,Gather_AverageReturn,AverageDiscountedReturn,Epoch,wrapped_MaxForwardProgress,MinEsReturn,AverageQ,PolicyRegParamNorm,AverageEsReturn,MaxEsReturn,wrapped_AverageForwardProgress,QFunRegParamNorm,AverageAction,Gather_MaxReturn,StdEsReturn,AverageReturn,wrapped_StdForwardProgress,Gather_MedianReturn
0.000980017,0.0,0.0,0.000118759750922,0.0,0.000654453583752,0.000989410011523,-4.74383811188,-0.000697371,0.0,0,7.03107e-08,-0.386236269097,0.0,0.0,27,0.353015635804,0.0,0.000654605,18.0089,0.0,0.0,0.0131405094562,15.7372,0.999962,0,0.0,0.0,0.193645358463,0.0
0.000972246,0.0,0.0,0.000117976038214,0.0,0.00066005044496,0.000981198130603,-4.41864452864,-0.000710734,0.0,0,7.74505e-08,-0.49735909201,0.0,0.0,28,0.441657610971,0.0,0.000659896,18.0814,0.0,0.0,0.0295732666162,15.7708,0.999993,0,0.0,0.0,0.236896158805,0.0
0.000967491,0.0,0.0,0.000109989555858,0.0,0.000667985237025,0.000975181039834,-4.41886150884,-0.000699302,0.0,0,7.17245e-08,-0.390885205044,0.0,0.0,29,0.462384346419,0.0,0.000668044,18.1392,0.0,0.0,0.0297108069784,15.8123,0.999992,0,0.0,0.0,0.243153107271,0.0
0.000916945,0.0,0.0,0.000126776267311,0.0,0.000640333477434,0.000924069956522,-1.75739138985,-0.000630624,0.0,0,9.16247e-08,-0.302887563653,0.0,0.0,30,0.466850587512,0.0,0.000640307,18.1813,0.0,0.0,0.163831602563,15.8502,0.999763,0,0.0,0.0,0.223676982387,0.0
0.000852842,0.0,0.0,9.68038019146e-05,0.0,0.000594495922589,0.000860155756018,-3.06481354872,-0.00058372,0.0,0,5.37187e-08,-0.338069902628,0.0,0.0,31,0.376015409614,0.0,0.000594539,18.1914,0.0,0.0,0.0979281200546,15.8746,0.999997,0,0.0,0.0,0.17735174362,0.0
0.000827529,0.0,0.0,9.80997120761e-05,0.0,0.00057941741234,0.00083328951314,-4.27461456494,-0.000603468,0.0,0,5.12993e-08,-0.325756370315,0.0,0.0,32,0.53263882921,0.0,0.00057943,18.1891,0.0,0.0,0.0371195477096,15.9015,0.999998,0,0.0,0.0,0.231511611306,0.0
0.000810514,0.0,0.0,0.000102611959939,0.0,0.000570118316573,0.0008154794392,-6.07092148313,-0.000593868,0.0,0,5.67845e-08,-0.487832187416,0.0,0.0,33,0.355453976068,0.0,0.000570109,18.1795,0.0,0.0,-0.0537668195236,15.9362,0.999993,0,0.0,0.0,0.240698196192,0.0
0.00081771,0.0,0.0,9.90714011395e-05,0.0,0.000592441453018,0.000822980250892,-3.10605148811,-0.000639382,0.0,0,5.75289e-08,-0.101951055052,0.0,0.0,34,0.261781267979,0.0,0.000592381,18.1872,0.0,0.0,0.0916929637863,15.9612,0.98816,0,0.0,0.0,0.0881516147163,0.0
0.000826613,0.0,0.0,0.000108302548712,0.0,0.000615571183099,0.000832135131088,-4.08286750006,-0.000640082,0.0,0,6.77791e-08,-0.290317183164,0.0,0.0,35,0.377870188633,0.0,0.000615679,18.2439,0.0,0.0,0.0464901268793,15.9978,0.999969,0,0.0,0.0,0.178873428128,0.0
0.00084616,0.0,0.0,9.88010802839e-05,0.0,0.000640388876796,0.00084955558497,-4.930772587,-0.000683862,0.0,0,6.67029e-08,-0.449008460336,0.0,0.0,36,0.45266116875,0.0,0.000640328,18.3373,0.0,0.0,0.0036499466592,16.0265,0.999958,0,0.0,0.0,0.234452180085,0.0
0.000838458,0.0,0.0,9.688412013e-05,0.0,0.000639507415589,0.000842973768972,-2.91993759813,-0.000694324,0.0,0,5.8561e-08,-0.369141746136,0.0,0.0,37,0.617585585256,0.0,0.000639513,18.2671,0.0,0.0,0.105141447852,16.0528,0.999699,0,0.0,0.0,0.260274670529,0.0
0.000860857,0.0,0.0,0.000119295186502,0.0,0.000670992051298,0.000864057696397,-2.81005797997,-0.000717517,0.0,0,9.06208e-08,-0.280135692278,0.0,0.0,38,0.424117282451,0.0,0.000671099,18.2089,0.0,0.0,0.109360823528,16.1027,0.998216,0,0.0,0.0,0.187957380006,0.0
0.000876735,0.0,0.0,0.00011409668177,0.0,0.000695627990047,0.000876940515424,-4.31804689189,-0.000749592,0.0,0,1.19198e-07,-0.342290714484,0.0,0.0,39,0.395675582317,0.0,0.000695676,18.2393,0.0,0.0,0.0345607085946,16.1427,0.99989,0,0.0,0.0,0.257743144635,0.0
0.000914318,0.0,0.0,0.000149424301104,0.0,0.000739728158228,0.000906322827613,-5.18108343472,-0.000790296,0.0,0,1.98739e-07,-0.27928849298,0.0,0.0,40,0.317586726754,0.0,0.000739354,18.2989,0.0,0.0,-0.00888640882982,16.2104,0.99955,0,0.0,0.0,0.180287556363,0.0
0.000911691,0.0,0.0,9.86687224994e-05,0.0,0.000758041742508,0.000914222200395,-3.36645434196,-0.000793472,0.0,0,1.16304e-07,-0.34060232861,0.0,0.0,41,0.434783250355,0.0,0.00075828,18.3035,0.0,0.0,0.0800483376828,16.2427,0.989961,0,0.0,0.0,0.261632514451,0.0
0.000945079,0.0,0.0,0.000124581656038,0.0,0.000793457700831,0.000943549890662,-3.91461062921,-0.000843059,0.0,0,1.7733e-07,-0.0719332944662,0.0,0.0,42,0.151971141814,0.0,0.000793796,18.2329,0.0,0.0,0.0521775905698,16.2901,0.996796,0,0.0,0.0,0.0700420177107,0.0
0.000950152,0.0,0.0,0.000109001077334,0.0,0.000816522458653,0.000952915641879,-4.21459696046,-0.000835772,0.0,0,1.39252e-07,-0.453177401277,0.0,0.0,43,0.523417460533,0.0,0.000816189,18.3098,0.0,0.0,0.039888498253,16.341,0.999933,0,0.0,0.0,0.23670461907,0.0
0.000958462,0.0,0.0,0.000135549683728,0.0,0.000824534076467,0.000952521350003,-5.42140443781,-0.000879006,0.0,0,1.98272e-07,-0.391975757955,0.0,0.0,44,0.420166796062,0.0,0.000824545,18.3918,0.0,0.0,-0.0211584153744,16.4055,0.999891,0,0.0,0.0,0.232043698813,0.0
0.000960836,0.0,0.0,0.000120021238602,0.0,0.000834972495942,0.000954987266313,-4.35079341727,-0.000893179,0.0,0,1.61019e-07,-0.326263381236,0.0,0.0,45,0.467802229174,0.0,0.000834978,18.4183,0.0,0.0,0.0331107809638,16.4621,0.999964,0,0.0,0.0,0.223151288876,0.0
0.00100373,0.0,0.0,0.000154237273429,0.0,0.000881932471716,0.000993343745625,-2.05607615388,-0.000900399,0.0,0,2.95796e-07,-0.338409704987,0.0,0.0,46,0.459264133758,0.0,0.000881756,18.3696,0.0,0.0,0.146436829199,16.5332,0.997627,0,0.0,0.0,0.171909396405,0.0
0.00100119,0.0,0.0,0.00012630084991,0.0,0.000887607251259,0.000990562082778,-1.38000740726,-0.00093739,0.0,0,2.04434e-07,-0.325524696158,0.0,0.0,47,0.401564999687,0.0,0.000887602,18.4824,0.0,0.0,0.181350907384,16.5961,0.998232,0,0.0,0.0,0.168777650293,0.0
0.00101417,0.0,0.0,0.000135118708175,0.0,0.000910922715286,0.00100400282471,-7.01089875413,-0.000957527,0.0,0,2.15747e-07,-0.454143659243,0.0,0.0,48,0.329888704223,0.0,0.000911068,18.6145,0.0,0.0,-0.101172489791,16.6469,0.999999,0,0.0,0.0,0.226829587286,0.0
0.00105183,0.0,0.0,0.000164299323414,0.0,0.00095046046795,0.00103272713357,-4.67060387926,-0.000998685,0.0,0,3.71552e-07,-0.427804125336,0.0,0.0,49,0.429896914604,0.0,0.000950502,18.6227,0.0,0.0,0.0168769138785,16.7363,0.999999,0,0.0,0.0,0.234386144263,0.0
0.00105945,0.0,0.0,0.000159424299489,0.0,0.000969579876518,0.00104138621232,-3.15712824077,-0.00102875,0.0,0,3.37819e-07,-0.344489684626,0.0,0.0,50,0.51258077717,0.0,0.00096906,18.5574,0.0,0.0,0.0926372728979,16.8598,0.999594,0,0.0,0.0,0.25726281833,0.0
0.00116272,0.0,0.0,0.000177034093866,0.0,0.00107705325948,0.00113052132613,-0.840755639154,-0.00112004,0.0,0,4.29346e-07,-0.14908908775,0.0,0.0,51,0.506195247649,0.0,0.00107748,18.614,0.0,0.0,0.208057448305,16.9296,0.999169,0,0.0,0.0,0.181604053361,0.0
0.00109516,0.0,0.0,0.000112131385285,0.0,0.00103285759554,0.00107944168201,0.428436324197,-0.000999707,0.0,0,1.7102e-07,0.0440253465706,0.0,0.0,52,0.524655394344,0.0,0.00103301,18.5726,0.0,0.0,0.271896431018,16.9877,0.999462,0,0.0,0.0,0.122214690894,0.0
0.0011225,0.0,0.0,0.000156678085272,0.0,0.00105095287833,0.00109015002259,-1.73194526703,-0.00107174,0.0,0,2.85963e-07,-0.388300669713,0.0,0.0,53,0.530909292842,0.0,0.00105092,18.6423,0.0,0.0,0.162707695483,17.0676,0.999102,0,0.0,0.0,0.2436244277,0.0
0.00108626,0.0,0.0,0.000129974716799,0.0,0.00102754596479,0.00105980927414,-5.31108859583,-0.00105003,0.0,0,1.9592e-07,-0.43448400256,0.0,0.0,54,0.563925990589,0.0,0.00102744,18.7345,0.0,0.0,-0.0153731617117,17.1272,0.999983,0,0.0,0.0,0.251207746793,0.0
0.0010868,0.0,0.0,0.000142547887786,0.0,0.00102899250294,0.00105531083933,-3.52506048476,-0.00106487,0.0,0,2.9032e-07,-0.302334070815,0.0,0.0,55,0.369800011638,0.0,0.00102906,18.7998,0.0,0.0,0.0746988433352,17.2088,1.0,0,0.0,0.0,0.18999668759,0.0
0.00110991,0.0,0.0,0.000139150145296,0.0,0.00105684139941,0.00107549918517,-4.98718373456,-0.0010794,0.0,0,2.53892e-07,-0.439781017093,0.0,0.0,56,0.467087282525,0.0,0.00105688,18.8125,0.0,0.0,0.001098005719,17.3006,0.999999,0,0.0,0.0,0.247006662396,0.0
0.00112252,0.0,0.0,0.000236951961833,0.0,0.00105123534398,0.00106213582837,-3.91672171463,-0.00100632,0.0,0,5.99887e-07,-0.420811577145,0.0,0.0,57,0.579257050194,0.0,0.0010514,18.7233,0.0,0.0,0.0550269300359,17.4695,0.999869,0,0.0,0.0,0.26522372737,0.0
0.00115309,0.0,0.0,0.000184601809177,0.0,0.00110144917039,0.00110763809317,-4.75860443212,-0.00108785,0.0,0,4.43583e-07,-0.345423315643,0.0,0.0,58,0.434639586254,0.0,0.00110145,18.7836,0.0,0.0,0.0125385488533,17.5565,0.999968,0,0.0,0.0,0.207394488892,0.0
0.00112312,0.0,0.0,0.00012603610898,0.0,0.00109095367906,0.00109410728977,-2.35371009076,-0.00112693,0.0,0,2.57503e-07,-0.159268619727,0.0,0.0,59,0.451627938544,0.0,0.00109071,18.8087,0.0,0.0,0.131957531295,17.6211,0.996566,0,0.0,0.0,0.168933405534,0.0
0.00117113,0.0,0.0,0.000157980457331,0.0,0.00113003503634,0.0011313140773,-4.36754265782,-0.00116794,0.0,0,3.22887e-07,-0.167511073596,0.0,0.0,60,0.318550273347,0.0,0.00112982,18.8633,0.0,0.0,0.0304356483314,17.7085,0.997032,0,0.0,0.0,0.129368566045,0.0
0.00118651,0.0,0.0,0.000130779335869,0.0,0.00115781440842,0.00115920309496,-4.91866014288,-0.00113705,0.0,0,2.42007e-07,-0.329772481214,0.0,0.0,61,0.306367720555,0.0,0.0011581,18.8505,0.0,0.0,0.00381430286757,17.7967,0.999995,0,0.0,0.0,0.189117976149,0.0
0.00115001,0.0,0.0,0.000159019919414,0.0,0.00111289402376,0.00111479985675,-3.86851849369,-0.00110312,0.0,0,2.90188e-07,-0.245985387504,0.0,0.0,62,0.411450251377,0.0,0.00111281,18.8535,0.0,0.0,0.0569684964105,17.8732,1.0,0,0.0,0.0,0.19103092748,0.0
0.00115055,0.0,0.0,0.000119620803679,0.0,0.00113277536193,0.00113382233492,-5.6190394345,-0.00114202,0.0,0,1.15153e-07,-0.365146348963,0.0,0.0,63,0.368537079791,0.0,0.00113278,18.8579,0.0,0.0,-0.0313990456954,17.9042,1.0,0,0.0,0.0,0.212754524829,0.0
0.00120843,0.0,0.0,0.000134621525055,0.0,0.001185439082,0.00118582342879,-6.25634030709,-0.00121123,0.0,0,1.35372e-07,-0.330103627991,0.0,0.0,64,0.408803867917,0.0,0.00118579,18.8601,0.0,0.0,-0.0633369823397,17.9465,1.0,0,0.0,0.0,0.229326905565,0.0
0.00117499,0.0,0.0,0.000121320999114,0.0,0.00115934579585,0.00115941832877,-6.34640578003,-0.00116743,0.0,0,1.15247e-07,-0.445210911876,0.0,0.0,65,0.345932532417,0.0,0.00115917,18.9062,0.0,0.0,-0.0681345317254,17.9835,1.0,0,0.0,0.0,0.238616907673,0.0
0.00118342,0.0,0.0,0.000136015761955,0.0,0.00116531918324,0.00116544660045,-5.32540725691,-0.00117768,0.0,0,1.27778e-07,-0.44355337187,0.0,0.0,66,0.235065047039,0.0,0.00116527,18.9074,0.0,0.0,-0.0164432171138,18.0171,1.0,0,0.0,0.0,0.196876838195,0.0
0.00122689,0.0,0.0,0.000124366556888,0.0,0.00121187143128,0.00121194641121,-5.21329191794,-0.00123796,0.0,0,1.2212e-07,-0.409648883593,0.0,0.0,67,0.430900002246,0.0,0.00121192,18.9103,0.0,0.0,-0.0112174493509,18.0681,1.0,0,0.0,0.0,0.242786106637,0.0
0.00124966,0.0,0.0,0.000131652889871,0.0,0.00123326505093,0.00123332374077,-4.90762170056,-0.00125993,0.0,0,1.36338e-07,-0.429627000781,0.0,0.0,68,0.560469363344,0.0,0.0012332,18.9104,0.0,0.0,0.00470487581137,18.1061,1.0,0,0.0,0.0,0.254028892896,0.0
0.00128497,0.0,0.0,0.000121057565538,0.0,0.00127301137288,0.00127305400957,-4.32607646376,-0.00129462,0.0,0,1.07934e-07,-0.380414473163,0.0,0.0,69,0.454954423729,0.0,0.00127258,18.9104,0.0,0.0,0.033718897354,18.1555,1.0,0,0.0,0.0,0.216526437551,0.0
0.00129064,0.0,0.0,0.000112139574768,0.0,0.00128205511743,0.00128210849364,-4.38346869697,-0.00129079,0.0,0,8.34555e-08,-0.333225489871,0.0,0.0,70,0.489776502644,0.0,0.00128251,18.9104,0.0,0.0,0.031071356759,18.1813,1.0,0,0.0,0.0,0.252703998239,0.0
0.00127839,0.0,0.0,0.000120413585847,0.0,0.00126947002198,0.0012695215491,-4.2848808519,-0.00127926,0.0,0,8.38866e-08,-0.361233712618,0.0,0.0,71,0.364993171889,0.0,0.00126948,18.9103,0.0,0.0,0.0357903365671,18.2212,1.0,0,0.0,0.0,0.222552771568,0.0
0.00124694,0.0,0.0,0.000103119310955,0.0,0.00124165700054,0.00124170004238,-5.30020123342,-0.00124885,0.0,0,5.51718e-08,-0.406405155802,0.0,0.0,72,0.372542710131,0.0,0.00124185,18.9104,0.0,0.0,-0.0152376849613,18.2498,1.0,0,0.0,0.0,0.237468409045,0.0
0.00126195,0.0,0.0,0.000122035569229,0.0,0.00125169430656,0.00125176792985,-6.17905654185,-0.00126023,0.0,0,1.13778e-07,-0.359674628025,0.0,0.0,73,0.360182104612,0.0,0.00125142,18.9104,0.0,0.0,-0.0596607787643,18.2844,1.0,0,0.0,0.0,0.269378628247,0.0
0.001256,0.0,0.0,9.20231171065e-05,0.0,0.00125300561091,0.00125306280304,-4.43552087219,-0.00125613,0.0,0,5.59386e-08,-0.461166001065,0.0,0.0,74,0.336570165174,0.0,0.00125302,18.9104,0.0,0.0,0.0282862937701,18.3198,1.0,0,0.0,0.0,0.190609490855,0.0
0.00125113,0.0,0.0,0.000109328911307,0.0,0.00124512697571,0.00124523162535,-4.91406080171,-0.0012678,0.0,0,7.12413e-08,-0.422701992621,0.0,0.0,75,0.474565957208,0.0,0.00124516,18.9106,0.0,0.0,0.00428530202453,18.3451,1.0,0,0.0,0.0,0.229878675642,0.0
0.0012605,0.0,0.0,9.83589795805e-05,0.0,0.00125656418952,0.00125660461397,-3.47957178658,-0.00125224,0.0,0,6.68228e-08,-0.385805072897,0.0,0.0,76,0.586703804484,0.0,0.00125658,18.9106,0.0,0.0,0.0764923067923,18.3812,1.0,0,0.0,0.0,0.271466449198,0.0
0.00124911,0.0,0.0,9.68523087997e-05,0.0,0.00124689911076,0.00124755810508,-3.84281556672,-0.00124973,0.0,0,5.21103e-08,-0.425490846556,0.0,0.0,77,0.383868137578,0.0,0.00124684,18.9105,0.0,0.0,0.0584038461614,18.4038,1.0,0,0.0,0.0,0.201326852723,0.0
0.00124982,0.0,0.0,0.000100758059842,0.0,0.00124710612741,0.00124902670901,-4.06679286758,-0.00124363,0.0,0,5.07065e-08,-0.428594937249,0.0,0.0,78,0.316345089041,0.0,0.00124723,18.9105,0.0,0.0,0.0470570408081,18.423,1.0,0,0.0,0.0,0.211736622567,0.0
0.00122773,0.0,0.0,8.62127936807e-05,0.0,0.00122677911589,0.00122851430931,-5.09067636075,-0.00122819,0.0,0,3.77157e-08,-0.44661562666,0.0,0.0,79,0.348136237063,0.0,0.00122676,18.9105,0.0,0.0,-0.00493497177977,18.4326,1.0,0,0.0,0.0,0.259835689475,0.0
0.00122689,0.0,0.0,0.000118058237252,0.0,0.00121980529676,0.00122189672538,-6.30364884568,-0.00122722,0.0,0,8.50098e-08,-0.442592808672,0.0,0.0,80,0.273930504078,0.0,0.00121978,18.9104,0.0,0.0,-0.0657505917336,18.4362,1.0,0,0.0,0.0,0.201036635167,0.0
0.00123006,0.0,0.0,9.4603610227e-05,0.0,0.00122900680323,0.00123164970972,-4.74740162089,-0.00123777,0.0,0,4.50042e-08,-0.367575593153,0.0,0.0,81,0.28860659682,0.0,0.00122892,18.9104,0.0,0.0,0.012287211789,18.453,1.0,0,0.0,0.0,0.193753406976,0.0
0.00122499,0.0,0.0,9.53230311092e-05,0.0,0.0012220730738,0.00122540378263,-5.14803180423,-0.00123621,0.0,0,4.97691e-08,-0.273634104586,0.0,0.0,82,0.342475576282,0.0,0.00122222,18.9104,0.0,0.0,-0.00784306089232,18.4561,1.0,0,0.0,0.0,0.170965439493,0.0
0.00122092,0.0,0.0,0.000109931594536,0.0,0.00121643432475,0.00121992246281,-3.60122011253,-0.00123348,0.0,0,6.48587e-08,-0.460331520224,0.0,0.0,83,0.378898243888,0.0,0.00121635,18.9103,0.0,0.0,0.0704676464068,18.4693,1.0,0,0.0,0.0,0.210175437228,0.0
0.00122908,0.0,0.0,8.99563544593e-05,0.0,0.00122854016427,0.00123245449045,-6.06119089187,-0.00123704,0.0,0,3.80752e-08,-0.326500249313,0.0,0.0,84,0.298904442836,0.0,0.00122853,18.9103,0.0,0.0,-0.053702969921,18.4861,1.0,0,0.0,0.0,0.17647752468,0.0
0.00123729,0.0,0.0,9.57605820118e-05,0.0,0.00123447708611,0.00123892579833,-4.34179198964,-0.00125251,0.0,0,4.60803e-08,-0.317844046394,0.0,0.0,85,0.413891503851,0.0,0.00123451,18.9103,0.0,0.0,0.0334777125599,18.4926,1.0,0,0.0,0.0,0.224246623888,0.0
0.0012417,0.0,0.0,7.86553844356e-05,0.0,0.00123941562229,0.0012426149938,-5.41928202135,-0.00125246,0.0,0,2.79675e-08,-0.415689365081,0.0,0.0,86,0.403334933583,0.0,0.00123941,18.9103,0.0,0.0,-0.021502951706,18.5127,1.0,0,0.0,0.0,0.257368955608,0.0
0.00125756,0.0,0.0,8.25987721735e-05,0.0,0.00125537182884,0.00125767309269,-6.33937826848,-0.00126832,0.0,0,2.9928e-08,-0.433869501353,0.0,0.0,87,0.401640285512,0.0,0.0012554,18.9103,0.0,0.0,-0.0672375062125,18.5227,1.0,0,0.0,0.0,0.232865646596,0.0
0.00126043,0.0,0.0,9.20789972558e-05,0.0,0.00125601674878,0.00125859362551,-5.20833343523,-0.00127715,0.0,0,3.91066e-08,-0.383857236415,0.0,0.0,88,0.462130518606,0.0,0.001256,18.9103,0.0,0.0,-0.0102685529708,18.534,1.0,0,0.0,0.0,0.239325389162,0.0
0.00125856,0.0,0.0,8.58932999477e-05,0.0,0.00125641828189,0.00125894665216,-6.78738870901,-0.00126858,0.0,0,3.37243e-08,-0.381055213891,0.0,0.0,89,0.240095112675,0.0,0.00125657,18.9103,0.0,0.0,-0.0899472039608,18.5451,1.0,0,0.0,0.0,0.171565708638,0.0
0.00125891,0.0,0.0,8.27301877959e-05,0.0,0.00125582631927,0.00125853064007,-3.82705109152,-0.00126899,0.0,0,2.79155e-08,-0.424558951684,0.0,0.0,90,0.369624551105,0.0,0.00125577,18.9103,0.0,0.0,0.0585314404796,18.5515,1.0,0,0.0,0.0,0.182063538318,0.0
0.00128059,0.0,0.0,7.91433708691e-05,0.0,0.00127795547695,0.00128042030558,-4.9119470402,-0.00129363,0.0,0,2.69314e-08,-0.392290290302,0.0,0.0,91,0.406855480251,0.0,0.00127794,18.9103,0.0,0.0,0.00413405214301,18.5646,1.0,0,0.0,0.0,0.226407989243,0.0
0.00125938,0.0,0.0,8.25938585997e-05,0.0,0.00125799356318,0.00125915188663,-4.46034723239,-0.00127093,0.0,0,2.82254e-08,-0.259465261888,0.0,0.0,92,0.357423609745,0.0,0.00125784,18.9103,0.0,0.0,0.027158867006,18.5702,1.0,0,0.0,0.0,0.18826040672,0.0
0.00126268,0.0,0.0,7.95338885031e-05,0.0,0.00126106548222,0.00126268704406,-5.69917129002,-0.00127562,0.0,0,2.27041e-08,-0.492578992562,0.0,0.0,93,0.344107988089,0.0,0.00126113,18.9104,0.0,0.0,-0.0352235854834,18.5788,1.0,0,0.0,0.0,0.247220667835,0.0
