PolicyRegParamNorm,MaxEsReturn,StdForwardProgress,Epoch,AverageQ,AverageAction,AverageAbsY,AverageY,MinReturn,AverageReturn,MinEsReturn,AverageAbsQYDiff,StdReturn,AverageQLoss,AveragePolicySurr,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,MinForwardProgress,StdEsReturn,MaxForwardProgress,AverageForwardProgress,AverageAbsQ,MaxReturn
14.5765,88.8981961071,0.127703238239,27,0.194015,0.996319,0.194054110066,0.194045886225,32.4125387104,63.495195931,6.41484516418,0.00530020985115,13.4486544587,0.000104494,-0.194709,38.6547458588,57.0195002858,12.8729,0.147531946726,23.7698537171,0.812960625856,0.444577861039,0.194016,101.807589204
14.6951,87.7343204781,0.142398769102,28,0.198444,0.993864,0.198467374267,0.198457930629,23.7206204031,64.0393605832,40.4592757501,0.00536980373422,14.9826767663,0.000111274,-0.201264,38.9072627575,69.3360039311,13.0534,0.0626292377397,13.9484876833,0.772785255049,0.450714227372,0.198445,97.6178405509
14.8035,84.6031651394,0.147402994926,29,0.203848,0.995245,0.203880067102,0.203868612367,1.05150721771,64.9590661649,3.03485054228,0.00543359258934,15.3840114333,0.000116397,-0.206543,39.4775638911,56.9478279808,13.355,-0.175200214597,20.0609702557,0.792850932243,0.459395016822,0.20385,99.8293501564
14.8569,96.2325072403,0.135469004502,30,0.207549,0.994402,0.207590884666,0.207580689079,32.5687351594,65.158866224,1.36880651938,0.00553806498072,14.3796138927,0.00011868,-0.209839,39.8645125268,65.7657054067,13.5744,0.160513455406,24.4457268801,0.867476555894,0.461896068861,0.207553,108.074736984
14.8941,92.1238538521,0.158192445042,31,0.213624,0.988968,0.213636811532,0.213628000183,19.8817733854,64.9301326204,31.9941501346,0.0052756330646,16.5294581292,0.000113069,-0.216293,39.6023116654,66.5420429995,13.7265,0.0077603462791,14.7065001402,0.823784537434,0.459073511412,0.213628,102.845342186
14.9461,91.6476935817,0.152638318204,32,0.217348,0.995397,0.217392801815,0.217372673438,23.9855572307,64.9552166215,4.36529500314,0.00538128446013,16.0668336592,0.000122667,-0.218193,39.5805619095,54.6967441094,13.9169,0.0787699145591,23.2992299985,0.768679797172,0.458377115268,0.217362,97.5749894783
15.0081,100.086348966,0.163072347722,33,0.221482,0.993127,0.221527945841,0.221501765498,10.1429511635,58.0989821596,1.15170738104,0.00541928985623,17.0521134681,0.000123442,-0.223245,36.0981424199,60.742076883,14.0797,-0.0852497153688,26.8106652581,0.907971402969,0.392658385001,0.221504,111.901566855
15.0376,77.9661633641,0.162451943667,34,0.22714,0.995157,0.227175301131,0.22714344749,22.5542829631,62.691701152,12.5683321545,0.00544118753067,16.9588342553,0.000129823,-0.229278,38.6365050526,57.4226645997,14.2482,0.035571812745,21.7607737028,0.906214499275,0.436756376024,0.227168,111.7922284
15.0735,79.0417104871,0.158066943265,35,0.233409,0.999986,0.233446483335,0.233412556539,12.2206001012,60.6170532915,42.45803446,0.00542724522153,16.628944147,0.000126814,-0.235484,37.5091996089,58.4609433569,14.466,-0.0633011143628,9.48951834118,0.742814906653,0.417708673413,0.233432,94.7380105749
15.0801,83.0669254505,0.15659768834,36,0.237193,0.999999,0.237219174298,0.237197485352,27.9655764887,64.4677102885,39.1243489497,0.0054890741337,16.4388466909,0.000138949,-0.239599,39.3322241733,58.9108505462,14.6393,0.0857285847309,12.7208666175,0.866125787312,0.45351795655,0.237211,107.415692758
15.092,93.5765039942,0.144658267053,37,0.24255,0.999999,0.242574478136,0.242553747221,17.059818129,63.958947959,3.22251176302,0.00553701606276,15.2959193536,0.000144206,-0.244745,39.2154039764,64.8696323157,14.8034,0.00574080275743,23.6666601951,0.786255116758,0.449864681429,0.242566,99.6189881189
15.1159,106.079898327,0.157936528407,38,0.247891,1.0,0.247922128782,0.247901959122,19.9835689881,61.4978468157,44.8276336368,0.00592271556079,16.37847245,0.000152206,-0.250689,37.6189222697,70.2609282235,14.9625,0.00967516874112,19.7613949347,0.744842943943,0.424509026746,0.247907,94.9688841354
15.1044,78.0195296959,0.176889509382,39,0.253109,0.999891,0.253137952264,0.253115496235,19.3779052385,59.1629225509,7.96744802717,0.00565726135304,18.6109150672,0.000142448,-0.255935,36.2018314053,59.3087708311,15.1113,0.0222147144687,20.1454971228,0.901202182127,0.402740029831,0.253132,110.88574827
15.2251,91.7529627674,0.148163032116,40,0.257316,0.999711,0.257350148285,0.257329067934,16.1142665935,59.6396641417,0.827767178039,0.00587715117115,15.4712248936,0.000163844,-0.259043,36.7653042037,64.0398782612,15.3045,-0.0266468825359,24.1824742425,0.730483897281,0.407023037456,0.257338,93.5903655229
15.1333,66.2051667566,0.0679335652674,41,0.258281,0.984027,0.258307595571,0.258273034139,-34.2901184577,1.09438121381,-2.55402534718,0.00598098068551,6.50601758141,0.000153237,-0.258305,-0.593948343564,6.80100200778,15.4835,-0.528583072241,15.7931204741,0.0201726325835,-0.124155186667,0.258322,15.0548249166
15.1977,5.34343516982,0.0714148656104,42,0.255162,0.995716,0.255202650811,0.255162375413,-13.5558215276,-1.11877401219,-9.39995929403,0.00611301101363,7.07338181906,0.000168236,-0.256148,-1.80525808036,-2.73957904741,15.7128,-0.331310926378,4.63229170759,0.347427800578,-0.137192642811,0.255183,54.3026427661
15.1899,88.0003994371,0.117371852017,43,0.251244,0.996653,0.251259405204,0.25123666469,-11.3581252574,1.24427368525,-10.3052417765,0.00613926965318,12.781092433,0.000165361,-0.250257,-0.0861378471709,4.11858864496,15.9213,-0.253881695178,22.2057962992,0.62705083206,-0.1136595778,0.251252,83.2289693847
15.3032,107.081404517,0.140369953367,44,0.245416,1.0,0.245453174883,0.245440159533,17.4209994389,61.6779852446,-9.27865123082,0.00603095576489,14.6416588066,0.000158165,-0.245764,37.9807442236,61.3953061038,16.1178,-0.01425417389,29.0198855619,0.7774856266,0.426815872884,0.245421,98.1338952645
15.3116,85.2402222835,0.147874592405,45,0.248606,0.990457,0.248637294209,0.248620115393,16.8446517078,60.3967197664,1.84171976135,0.00564332869598,15.5704452175,0.000135885,-0.249532,37.1408612409,49.9663877897,16.2376,-0.000199157480297,23.1169133182,0.761541882797,0.414889808596,0.248619,97.0615781046
15.371,90.7098897998,0.142440972225,46,0.248454,0.997028,0.248498144035,0.248473511689,23.6541426334,60.8548424269,0.739974597796,0.00596196484728,14.830568144,0.000142026,-0.249548,37.5735356081,58.1576553498,16.3998,0.0680088637195,21.8510376267,0.717906005779,0.418887583671,0.248476,92.0720327366
15.4119,76.4197286911,0.162350995859,47,0.251401,0.997305,0.251436674018,0.251403817721,19.120759992,64.519885444,2.69540589705,0.00581484767694,17.0145277646,0.000153468,-0.253145,39.103577518,51.1573395513,16.5579,0.00196895274299,20.3729811589,0.854080800735,0.454273155698,0.251431,106.588194185
15.4527,90.0075873261,0.150489221295,48,0.255931,0.998023,0.255971390127,0.255933123071,20.943921663,63.1553643405,3.24069419607,0.00562964540996,15.8435588316,0.000152754,-0.258749,38.7145252659,56.2527670412,16.7076,0.0345415643847,21.1699534416,0.777490695422,0.442660159917,0.255966,97.9755915909
15.4714,81.2220578036,0.164025797986,49,0.255085,0.997987,0.255150787472,0.255119877231,14.786257222,62.2913188037,8.52005462714,0.0066782116267,17.1175191883,0.000221192,-0.257548,38.0131505136,58.6534230128,16.8777,-0.042456423522,20.786226731,0.80801825146,0.433502633023,0.255112,101.392179969
15.5827,71.3173645694,0.140490660115,50,0.258344,0.998402,0.258408031945,0.258369780831,27.9513998384,62.5139701556,4.39845320858,0.00584528562162,14.7886689978,0.00016206,-0.260855,38.2501475307,55.9583939273,17.055,0.100761863551,18.4253938317,0.767970873597,0.435717980369,0.258381,97.2150537882
15.5739,104.258227639,0.154356515539,51,0.263563,0.999982,0.263601082554,0.26356974278,36.3101032999,64.891676514,49.6408466372,0.00583570356962,16.2286768223,0.000152416,-0.266376,39.386158521,71.8047685065,17.254,0.181946669822,17.3772666924,0.870187296966,0.458382650619,0.263589,107.522165693
15.5572,88.946250655,0.156803181767,52,0.26745,0.999999,0.267485050432,0.267456553297,16.6983973778,61.0895313068,0.738833755366,0.00600382874508,16.5680695531,0.000170189,-0.270361,37.5637024191,57.7525598483,17.411,0.0312370074515,23.6880502617,0.843070454751,0.421664739541,0.267479,104.858457414
15.6124,80.5594994859,0.162020214032,53,0.273083,0.998744,0.273164766976,0.273124167987,-7.17000517897,61.6199976112,49.216429358,0.00648637828405,17.1166217708,0.000210342,-0.276616,37.7503516299,63.5024951194,17.5965,-0.250524748923,12.3301003672,0.915871028999,0.428002941904,0.273113,112.547830905
15.6029,93.7179467769,0.131617845556,54,0.278066,0.999254,0.278088106613,0.278058214141,23.1667437695,63.7145099039,0.347331073714,0.00614689831782,13.8140927476,0.000187338,-0.28166,38.8099100692,63.3891050498,17.7033,0.0514367315519,23.4449077176,0.779618672944,0.446629150128,0.278084,98.1192455097
15.6035,83.916643165,0.165970867815,55,0.283969,0.995013,0.284020163866,0.283982586845,12.4515357408,59.5541121655,2.85801026373,0.00647250842477,17.3114648706,0.000201751,-0.287973,36.7590900944,61.24952652,17.882,-0.0595378058008,22.1932274167,0.78797869061,0.406912968087,0.283988,99.4898666315
15.641,84.4792092523,0.134052629593,56,0.288456,0.987287,0.288528336718,0.288458513194,22.3342536167,60.2423607617,5.43681853679,0.00642924916368,14.0314192281,0.000212464,-0.291715,36.8870055986,52.3793388583,17.9905,0.0332546026485,19.1570936255,0.770377373914,0.412198860603,0.288513,97.4338918194
15.673,75.0390324626,0.149085306329,57,0.292314,0.999331,0.292389715857,0.292299457856,13.5762756922,63.5294584848,5.49956601343,0.00642876819758,15.5835395318,0.000215961,-0.295522,38.7818274282,55.3241246162,18.14,-0.0504956714298,19.8313005606,0.81224543495,0.445317792783,0.292393,101.695663763
15.7032,73.0379834351,0.134043588185,58,0.296635,0.988375,0.296689186271,0.29662203505,27.6526722934,62.2182097929,2.14595719816,0.00671001013991,14.135350328,0.000234406,-0.299544,38.1668669533,48.2710367988,18.3514,0.102231089058,23.5357372786,0.793628145825,0.432363107556,0.296669,99.9234328481
15.7059,71.9172502803,0.132592979468,59,0.300824,0.990078,0.300891104964,0.300830657064,30.5764100169,60.8436990326,7.05223603388,0.0064275376211,14.0668934788,0.000227047,-0.304359,37.6620027356,51.917471697,18.5446,0.13609239652,17.2812018942,0.725819073873,0.42046426098,0.300866,93.2619576177
15.7082,85.7750051678,0.150742854818,60,0.305757,0.990662,0.305812234724,0.305752727502,29.6094847253,59.3319129919,2.72968157816,0.00629302581615,15.8910243495,0.000208112,-0.308555,36.6741527726,57.9644318914,18.7346,0.119739957619,22.1656409901,0.814254403036,0.405186464035,0.3058,102.330112685
15.7206,105.196055005,0.15274876192,61,0.309257,0.990667,0.309291568301,0.309244228135,10.6705932819,61.9389122364,55.6253225641,0.00671450083579,16.0407099013,0.000250144,-0.311672,37.6599561649,70.1582527325,18.9155,-0.0804379261483,14.6331844656,0.758973282545,0.429399211084,0.309298,96.16798636
15.7022,98.5298128327,0.156758585256,62,0.313235,0.993005,0.313280971915,0.313239297972,17.5721887964,62.5783298105,0.411282540682,0.00679592082209,16.4984519548,0.00023502,-0.314793,38.3709353608,57.8970511037,19.1064,-0.0117497724127,25.1996325603,0.803767212991,0.436001872397,0.313266,100.852458852
15.7207,94.7441228727,0.154673529005,63,0.317015,0.991634,0.317075425001,0.317038339195,9.39440455569,62.063097377,10.9228337762,0.00711115231455,16.0857432547,0.000248302,-0.319589,37.8827943254,63.7068354269,19.2628,-0.0919684084762,22.5322622919,0.786260486302,0.430333077268,0.317038,99.2920112566
15.7771,106.046182729,0.14342629,64,0.317634,0.99327,0.317726994152,0.31769520216,16.5313048673,61.9552101954,1.7945653684,0.00767292125079,15.0094094857,0.000314491,-0.31887,38.0695359161,57.1179539751,19.439,-0.0207000363679,24.9349376452,0.727869640718,0.43037060727,0.317663,93.2093514534
15.7899,78.0670377967,0.157011800051,65,0.319338,0.994324,0.319403201905,0.319368059882,27.9869213007,60.9636167095,0.254511316423,0.00671239575258,16.4367423058,0.0002525,-0.320727,37.5337337951,56.43699321,19.5564,0.0865118082673,19.9091683255,0.848528577855,0.420569337236,0.319379,105.474804264
15.8094,79.9483975213,0.160825613701,66,0.321858,0.994233,0.321909562176,0.321875931981,13.7042353199,65.1798799095,0.759111794455,0.00662934890279,16.9593266892,0.000242483,-0.323428,39.8527911854,56.4709287306,19.7192,-0.0324755647046,21.2525152506,0.83673293012,0.461225271422,0.321902,104.307783714
15.8738,93.1296635135,0.139008110547,67,0.326126,0.995526,0.326180363747,0.326154558331,27.2343771634,63.3725157601,0.329816732348,0.007367947238,14.6623670441,0.000291128,-0.327949,38.8166998445,65.413363937,19.8864,0.0816933098579,24.737023319,0.833309581957,0.444204415204,0.326148,103.838356779
15.8625,89.0812295873,0.155730691643,68,0.328982,0.995153,0.329025976088,0.328991476977,27.4767631611,63.1033732787,48.7931736335,0.00695444442351,16.3539846348,0.000266049,-0.330542,38.462424029,63.3423991618,20.0344,0.106672354088,13.2906610071,0.787418905523,0.440860555052,0.329015,99.5376125031
15.8487,83.0330293846,0.148739207601,69,0.331938,0.998343,0.331982372016,0.331957621935,19.9487116499,62.4334412452,4.15424548659,0.00710192423013,15.6130882747,0.000300745,-0.333554,38.2535319641,58.4630156022,20.217,0.0350176633832,20.2535879405,0.735454729783,0.434832315449,0.331972,93.3503273252
15.8871,78.4402232157,0.139245725246,70,0.335343,0.999674,0.335393055343,0.335360120308,27.253369771,61.7745830724,0.617104015371,0.00745517103044,14.6133576418,0.000318796,-0.336361,37.7015025912,54.2166098445,20.3849,0.0798307627725,20.6244738596,0.762182014817,0.428562709086,0.335379,97.2499218839
15.9074,90.7877983761,0.150671622821,71,0.337497,0.998803,0.337533423615,0.337497212151,21.6224401285,63.1702697679,0.311703898717,0.00658374808613,15.8926189065,0.000259006,-0.338147,38.7919049315,57.2461597116,20.5209,0.0254077737599,23.8104093732,0.755834084273,0.443155825631,0.337536,96.0340165027
15.9055,85.0475190464,0.147029292875,72,0.337179,0.999659,0.337249176176,0.337198699218,27.9420236002,65.3672145643,1.58006377888,0.00715460365483,15.5279791782,0.000303381,-0.337482,39.9393639759,55.3286187069,20.6385,0.112008278494,21.5075015236,0.869373553884,0.463804430851,0.337236,107.532777731
15.9293,86.1935542583,0.145841428152,73,0.339412,0.999654,0.339464703387,0.339417898458,19.9181571827,61.8827162914,6.27184276482,0.00673712406203,15.2381410113,0.000283202,-0.340408,38.0565391191,59.5480300141,20.8335,0.010602881999,20.8728945032,0.773088955976,0.430299802771,0.339451,97.4858075603
15.9229,91.9294586995,0.154890952735,74,0.342206,0.993231,0.342306378315,0.34227358974,20.1313738757,62.1874620606,1.57148583907,0.0082732160019,16.2897546707,0.000356771,-0.344444,38.1795403543,60.3640031625,21.0098,0.00961647474662,27.5078991136,0.791859796371,0.432243830031,0.342237,99.7407044231
15.9328,100.183278269,0.145983953168,75,0.346137,0.993874,0.346245851701,0.346210284445,32.132209258,63.0365406191,4.47575244081,0.00781337000845,15.3411211491,0.000332048,-0.348573,38.74830119,63.0883469593,21.2133,0.160073026292,26.7814883996,0.887522732536,0.440142854479,0.346176,109.753167507
15.9455,85.1569296599,0.16233735929,76,0.349678,0.994351,0.349755770843,0.349714795824,19.1810846012,62.5133226413,6.00747966231,0.00731045852598,17.0864542513,0.000312184,-0.351541,38.3008680353,57.1680896655,21.3948,0.0162114364083,20.8713127472,0.808258005971,0.434916639504,0.349724,101.757207147
15.9469,81.0851671992,0.160492861652,77,0.352683,0.997184,0.352785730173,0.352724216947,-11.4700826947,60.7289362107,52.7740907766,0.00722219539518,16.7565303096,0.000294837,-0.354247,37.2947603437,69.6416131831,21.5358,-0.293757615669,10.065556395,0.741414574707,0.418628936629,0.352747,94.3892916121
15.9576,93.8937939678,0.147026569415,78,0.355915,0.993767,0.356017387691,0.355954072268,26.7306621878,62.4402330391,42.5323945034,0.00795906571067,15.5103687621,0.000334745,-0.357659,38.2618132114,66.2785925357,21.777,0.118728197183,14.3600412081,0.767294163011,0.434708110497,0.355971,96.9363407193
15.9776,90.1086417004,0.138559516297,79,0.358222,0.99658,0.358283253504,0.358235892397,33.8357759038,62.2348380678,1.71433553658,0.00747053387927,14.6055819165,0.000328162,-0.358403,38.3853843021,60.079481188,21.8742,0.143396288687,22.7533361068,0.753683159739,0.432964316497,0.35827,95.7549030576
15.9883,79.726941479,0.153656352464,80,0.360516,0.996875,0.360598702798,0.360531483436,14.2263393368,62.9929143862,0.645311776672,0.00764360023674,16.099797369,0.000324609,-0.362281,38.3137973694,48.4329190816,22.0697,-0.0345085412062,20.234749881,0.72191496775,0.43889672885,0.360592,92.5963275359
15.9812,78.4765528224,0.167675162615,81,0.363475,0.996589,0.363585223885,0.363498578353,16.5393586171,61.0829626562,0.377455557144,0.0077031636548,17.6727291685,0.000343202,-0.364353,37.6785449818,51.9396195612,22.1955,0.000415915143102,20.4277023459,0.788569776993,0.421737070095,0.363571,99.2613814116
15.9899,75.2851683152,0.142941203979,82,0.364715,0.997578,0.364824847223,0.364730352401,26.9018034864,61.6450778216,1.91662655716,0.00740046323581,14.9855928272,0.000299898,-0.365569,37.7851771943,53.9814547854,22.3248,0.0959307615572,19.8608047123,0.762496468436,0.426319905353,0.364809,96.745122214
16.0074,80.4574909382,0.147388882362,83,0.364542,0.993897,0.364665018305,0.364557087861,17.6487856343,61.0025549305,31.6468304152,0.00757531918277,15.4628231818,0.000339834,-0.364385,37.706524786,61.4407508833,22.4609,-0.0114249796471,15.4046892217,0.764297286552,0.42129235802,0.364641,97.1396218101
16.024,86.6709261009,0.13577357828,84,0.366639,0.994738,0.366749953854,0.366657323605,4.08032354743,61.933141847,2.07709569592,0.00753012495333,14.1671347574,0.000339322,-0.367712,38.0769728616,55.2165768044,22.5545,-0.143164951166,28.6613834262,0.721194295366,0.429128723759,0.366716,92.5129061193
16.0117,82.7876788638,0.154171265262,85,0.368131,0.99846,0.368246410288,0.368168723379,24.0932110282,61.777826896,2.64862927859,0.00761377804846,16.2218530061,0.000335414,-0.369548,38.1055810434,57.0263553023,22.7168,0.0661669290993,21.3464920234,0.785707889336,0.428666701521,0.368198,99.252771274
16.0184,105.981615793,0.164356343803,86,0.371207,0.999943,0.371313430159,0.371220388035,0.298261100863,64.3065599434,0.158079883196,0.00769999741586,16.9854869188,0.000358421,-0.372092,39.4683718947,69.0824682057,22.8251,-0.180630511599,27.3520757361,0.761382934341,0.451661575077,0.371286,96.5276871604
16.0231,74.1893515955,0.142010913443,87,0.373603,0.999997,0.373719662529,0.373629653414,23.0778345032,60.7971479105,36.3116288533,0.00733665886551,14.6976055971,0.000316372,-0.374326,37.4120079038,59.7888016772,23.0109,0.0398292067551,10.1576356134,0.738288194923,0.418202682473,0.373685,94.2377577598
16.0284,85.6744347166,0.154106842385,88,0.375134,1.0,0.375259455908,0.375170849436,14.3711609619,60.4049335181,2.10489960933,0.00787382777988,16.14816948,0.000359865,-0.376427,36.925469354,55.7652271473,23.1778,-0.0295187381165,26.5116922576,0.790619223419,0.414866004455,0.37522,99.6052472628
16.1263,88.9442914014,0.0845436710617,89,0.37572,1.0,0.375835613683,0.375735359572,-16.6657724055,0.340455006203,-1.79701787294,0.00745158427155,8.76473498781,0.000320872,-0.376345,1.83772171413,50.4940450705,23.3249,-0.340025591114,21.1414515882,0.406626047051,-0.133570028886,0.375799,59.1183874391
16.1687,27.0785630585,0.0706102991152,90,0.375418,1.0,0.37552634818,0.375447099276,-14.5171761605,0.322609773238,-11.4544436249,0.00845223313744,8.2540377687,0.000433492,-0.379739,1.33198498053,2.97786910313,23.4714,-0.274694038306,10.4523917462,0.167149314866,-0.137747961942,0.375489,36.6427688874
16.1918,11.9942764233,0.0876841084939,91,0.378011,0.999999,0.378196343642,0.378045196514,-15.1463178741,1.65937576252,-11.3058142106,0.00779096761249,9.6622076586,0.000349365,-0.382173,2.22137329054,-0.496701942188,23.5768,-0.273308653402,6.90157602666,0.328340993296,-0.122338244656,0.378173,47.6971106396
16.2103,12.2955407042,0.0974363068729,92,0.381534,0.999999,0.381778499069,0.381582443452,-13.1148769115,0.604222607182,-10.1936626144,0.00837268730182,10.1217522136,0.000387299,-0.385122,1.94406529208,0.383848711723,23.7159,-0.306207154839,6.49988940914,0.394152487855,-0.125237330676,0.381724,58.204125384
16.1244,12.0362938673,0.113483322661,93,0.381793,0.989091,0.382049732875,0.381808344349,-17.1769379043,1.13574518801,-10.430611614,0.00845724584598,12.1014369463,0.000406918,-0.381684,2.05013165453,3.13147909886,23.8002,-0.334331649097,5.7791727456,0.581228212076,-0.136802115956,0.382033,76.9890132762
16.1047,29.2123823615,0.111897155822,94,0.378805,0.991578,0.379075907333,0.378838053797,-45.9310682861,3.44624646397,-8.50708896608,0.00960633175174,11.8223585709,0.000414819,-0.379899,3.87953601246,6.86629224681,23.9585,-0.645815676378,12.5913579101,0.485081692611,-0.121995769762,0.378983,67.5881845712
16.1127,8.01828715008,0.131033431621,95,0.377656,0.987514,0.377869012124,0.377703982324,-21.8885748819,6.1014794897,-5.79283028831,0.00830870455931,13.8775188331,0.000374946,-0.378192,5.70425648151,1.73959123268,24.0394,-0.40935615718,4.61543856179,0.48469893459,-0.0909631865551,0.377793,66.6670873623
16.1247,49.0425525839,0.0940443698336,96,0.376929,0.988658,0.377123346377,0.376931770039,-16.8460893654,4.91953875463,-6.42195327295,0.00847910503165,10.452348563,0.000404701,-0.378342,4.53492274386,7.14320167511,24.1786,-0.356182035203,14.5669589017,0.385570126196,-0.102178714436,0.377084,57.0252810793
16.1911,21.2788155811,0.0791799508773,97,0.377649,0.99579,0.377824560567,0.377684293527,-9.50643435919,4.1059779696,-10.5803491825,0.00823049848906,9.38145831543,0.00042801,-0.379902,3.71251998179,5.11481890513,24.2934,-0.245785987065,7.69532302539,0.383549896556,-0.103740586169,0.377765,56.7171130351
16.2125,65.018436151,0.18745668211,98,0.37816,0.982065,0.378368761729,0.378189102724,-5.78096427821,23.9468985712,1.11879966654,0.00809878853907,19.3723821632,0.000396416,-0.380856,18.8205234137,19.6871060939,24.3965,-0.227582496375,20.0621856777,0.640529345294,0.0708318862408,0.378317,84.1123127767
