AverageY,MaxEsReturn,StdReturn,MinReturn,QFunRegParamNorm,AverageQLoss,AverageAbsY,Epoch,AverageAction,AverageAbsQYDiff,PolicyRegParamNorm,AverageQ,MaxReturn,AverageReturn,AverageAbsQ,AverageEsReturn,MinEsReturn,StdEsReturn,Iteration,AveragePolicySurr,AverageDiscountedReturn
4.10684616875,214.445133096,4.48785490952,169.818362933,24.0092,0.066926,4.10731646915,38,0.905738,0.11758870717,29.388,4.10586,187.574519907,179.051648286,4.10833,141.784861312,3.42617552869,74.923770917,38,-4.37147,113.662528649
4.26008638235,203.11827487,1.69987004865,185.107852199,24.4847,0.0616255,4.26059309358,39,0.904846,0.113381252834,29.6253,4.25937,192.879602011,188.106866213,4.26233,153.793831978,15.1734533458,72.2699924932,39,-4.51997,117.322784087
4.42506897619,194.453800667,1.66996146244,185.82372226,24.8505,0.0639493,4.42554596135,40,0.819618,0.113936789929,30.0023,4.42428,193.952080429,189.982126577,4.42729,152.329925739,25.183681591,58.3518230591,40,-4.67998,118.479629899
4.54909933034,205.98875585,7.32122325753,142.957054038,25.3353,0.0837755,4.54956537551,41,0.879584,0.124305202728,30.3024,4.54816,177.049469837,162.322944121,4.55152,188.171135611,148.448923516,14.0257236517,41,-4.80262,107.707113813
4.6827244253,196.565261039,2.90054138921,180.620943832,25.7355,0.0754908,4.68316098608,42,0.811189,0.121105267979,30.5241,4.68216,191.482545062,186.011240862,4.68544,160.102428234,9.00670728728,48.9914559045,42,-4.93721,115.859938141
4.81431242606,199.161314947,5.83414212134,168.089501955,26.3264,0.0937797,4.81474564351,43,0.741852,0.136020466009,30.6933,4.81324,191.107299148,180.830928848,4.81707,132.155397331,43.8227974906,65.2966613679,43,-5.06681,114.744609724
4.90825378117,201.993921889,7.30878238738,165.786096986,26.7842,0.0918095,4.90883865254,44,0.797132,0.130772568206,30.4751,4.90765,194.62519827,181.438894251,4.91109,126.246583793,20.0420167785,66.7551085306,44,-5.15713,114.627359107
5.06774322929,269.807408,19.7413967531,214.585703147,27.1473,0.0813208,5.06834565673,45,0.680109,0.125396456935,30.6589,5.06693,290.008566047,238.779881124,5.07053,152.54128765,17.0815895161,65.331078652,45,-5.3345,130.127382586
5.21484994339,370.639381327,12.3109951655,41.0445545,27.6008,0.0911431,5.21558123063,46,0.833742,0.140280070826,30.8455,5.21381,82.3332320753,52.9446550105,5.21812,168.881690383,52.8992268395,105.483081298,46,-5.54955,35.1866904745
5.39625701227,195.761833386,0.678671090477,966.330802783,27.9753,0.10055,5.3971314783,47,0.560406,0.142357047407,31.0471,5.39518,968.652029832,967.530370177,5.39938,92.5716806722,10.8335325623,72.0400683737,47,-5.72591,86.2086163146
5.59714151676,334.246906949,30.9851805389,123.153343621,28.368,0.121107,5.59760783096,48,0.564405,0.149865781527,31.2946,5.59628,298.936858216,174.17281478,5.59943,151.316980641,18.4737624928,106.139258718,48,-5.91263,98.5554666688
5.73745859497,321.46672244,27.474048823,146.549050609,28.7381,0.125388,5.73781333609,49,0.58291,0.154237320488,31.4352,5.73602,284.905214374,165.94368084,5.73962,163.647968655,11.4906807102,107.193638957,49,-6.06083,100.747931566
5.91097979571,296.64716493,6.36549010907,184.085295792,29.1138,0.151469,5.91135157417,50,0.629661,0.160353184579,31.7048,5.91007,215.644967725,201.333551937,5.91341,163.880056759,13.9781191855,90.5517430233,50,-6.21673,123.278899632
6.0599057974,270.694646664,12.1977332588,186.053900216,29.4395,0.115663,6.06059277749,51,0.628727,0.152832250312,31.9528,6.0591,243.28776534,203.300194191,6.06257,160.006885982,11.3770948425,83.6448106019,51,-6.37049,122.766955546
6.21089364797,273.493967404,18.6243707532,170.287476112,29.8698,0.147224,6.21185047564,52,0.636588,0.164035636815,32.1741,6.20981,239.958112298,194.634728243,6.21385,187.145857651,23.2636314324,77.6607815242,52,-6.51912,119.996848627
6.37606881509,342.080376509,21.5965984212,193.497619049,30.2617,0.129647,6.37856612525,53,0.626887,0.159451975604,32.3898,6.3749,289.199952722,262.296889545,6.38038,155.025176773,37.436898292,104.105558966,53,-6.68,144.321881628
6.5148627157,295.063849694,45.6119002818,124.402695717,30.6367,0.177622,6.51607314631,54,0.646519,0.180960527667,32.5787,6.51374,308.696136244,203.72388651,6.51839,222.549101999,109.074516431,50.8016112422,54,-6.85196,119.66428645
6.69629489563,329.384790322,22.7064868182,196.899778601,31.0266,0.160192,6.69805036985,55,0.663534,0.173002410799,32.7328,6.69529,313.272678449,266.800003039,6.69972,216.247887523,11.5987469547,88.90715028,55,-7.04206,146.023722631
6.89678507999,330.432054035,11.0586755614,217.157608945,31.4029,0.167006,6.89852395167,56,0.662318,0.178416009875,32.9988,6.89489,280.38637048,250.240729801,6.90005,230.813022516,10.8996509135,90.9124996967,56,-7.24574,139.144619347
7.05326343703,323.65571386,20.7406534197,243.379097433,31.8329,0.208099,7.0558157434,57,0.643387,0.195462607808,33.2783,7.05245,331.162437505,291.771608203,7.05853,192.051198028,49.2848965885,78.2878207509,57,-7.41159,154.534149752
7.27983309426,312.013546248,7.28863355949,274.182896249,32.2049,0.214303,7.28144685942,58,0.70385,0.198672692549,33.4694,7.27828,308.05727738,292.173125733,7.28308,227.692887555,13.298753476,85.6730927349,58,-7.64003,155.661740587
7.43515827009,344.893153613,13.9586674934,201.046376655,32.561,0.192987,7.43816853838,59,0.698011,0.194224675765,33.7254,7.434,301.480548985,273.02577465,7.44055,248.638774863,87.7907626155,86.2227116992,59,-7.8023,150.669341153
7.60878401085,335.804296285,12.8054802557,261.359315788,32.9336,0.241291,7.6124737766,60,0.777416,0.214103907878,34.0103,7.60746,328.096266389,306.550270373,7.61516,150.773916771,12.2760988092,119.131619064,60,-7.98433,161.337000853
7.81715987632,328.952654895,19.7982622659,288.747702182,33.2907,0.248418,7.81998012584,61,0.672423,0.210772218052,34.1573,7.81514,372.005263906,330.304342667,7.82193,189.814186303,8.89656695058,129.999951716,61,-8.19558,165.859767051
8.01740737442,363.571921064,34.9383897962,95.6414295046,33.6332,0.251725,8.02089380835,62,0.698733,0.214913194009,34.3391,8.01588,305.632980179,273.234895293,8.02326,270.443817543,121.353413965,72.7691534024,62,-8.38718,145.14015237
8.1865262848,380.223257426,4.71125592107,329.282142795,33.9324,0.258594,8.18912796886,63,0.647512,0.219968146508,34.5444,8.18506,349.849920425,338.949880664,8.19166,263.978357775,56.2540423528,98.0005914752,63,-8.584,170.293939832
8.41049963549,385.101666172,6.36802125788,345.504096479,34.2254,0.246444,8.41266826536,64,0.618219,0.217740418154,34.6514,8.40943,386.762591424,358.829341103,8.41539,198.429344088,3.72435570769,146.186368533,64,-8.80091,173.068297497
8.58655294708,375.864662159,6.44101239645,299.056732976,34.5944,0.278755,8.58921656072,65,0.683187,0.225577582682,34.8973,8.58515,331.861296552,317.86839634,8.59167,252.45222055,43.9623723861,125.05075064,65,-8.97953,162.515771506
8.79532101311,362.091909007,26.3283086331,285.718682047,34.9382,0.278852,8.7975202319,66,0.66536,0.225640808475,35.1509,8.79363,376.914559467,331.893118995,8.80117,188.095387446,25.5709432926,107.405131388,66,-9.17926,157.88169129
8.952935786,367.010739304,21.782619469,283.149026055,35.1952,0.26731,8.95591427863,67,0.65686,0.23010897116,35.3501,8.95195,389.754364376,326.221257315,8.95817,240.052035439,96.9514046057,102.190378906,67,-9.34968,155.134656646
9.13731343922,386.423500687,10.8711620571,317.740941688,35.4977,0.295378,9.14021491481,68,0.695823,0.237823616394,35.6352,9.13625,386.645474166,333.595318522,9.14537,252.677762329,148.475746891,77.6645103373,68,-9.52992,166.192857612
9.29895658443,399.084141908,24.5869610456,281.051675633,35.813,0.289609,9.30065435852,69,0.72939,0.238285173699,35.8611,9.29717,454.767773793,339.701285796,9.30426,220.571821822,9.94595107079,132.349883404,69,-9.70941,166.988453215
9.48059879657,379.088329991,75.195469414,306.177009713,36.053,0.293728,9.48223287156,70,0.724543,0.240801544771,36.1217,9.47842,597.853660441,391.695339559,9.48529,267.730039997,102.548045064,98.6887532396,70,-9.89528,174.775284369
9.70986739253,442.798677658,61.4679735364,185.852244915,36.3251,0.313778,9.71177147661,71,0.735647,0.243956555435,36.3251,9.70895,548.834619505,382.518819477,9.71578,188.527909496,10.8705990914,142.799708735,71,-10.1257,171.406363074
9.88893201729,339.025243129,37.0019740111,133.83416756,36.7035,0.34951,9.89017069443,72,0.756531,0.259540820297,36.5184,9.88694,326.457978619,281.362561973,9.89407,203.787013498,79.7072124789,96.8899051124,72,-10.3132,147.85494014
10.0884339729,347.253403146,73.3413513133,71.5107185856,36.9777,0.317894,10.0895063065,73,0.775849,0.24731777344,36.7101,10.0869,315.602157158,261.391142565,10.0928,186.102898261,14.1729029826,107.050297626,73,-10.5096,141.550342849
10.2750050625,387.36552711,18.6483451691,257.20689091,37.2758,0.34949,10.2760899178,74,0.758784,0.257492286642,36.9077,10.2737,374.598506556,332.787544633,10.279,210.565691597,61.1609869445,114.519650118,74,-10.6871,157.55147208
10.436921001,324.903419079,23.3757968557,244.252696421,37.5714,0.408438,10.4378440463,75,0.719032,0.27412851327,37.1817,10.435,363.245871226,284.224262419,10.4402,241.84232813,21.4775360217,99.8089721262,75,-10.8533,144.053606216
10.5963751505,517.528320781,15.3722708657,260.36751651,37.8959,0.374824,10.5967829324,76,0.737071,0.264309828315,37.4457,10.5944,379.77469932,295.117406554,10.5999,314.379227955,234.985296049,88.6576482878,76,-10.9948,152.295105624
10.7693488665,310.424170619,40.4232202696,159.398895356,38.166,0.357365,10.7701942797,77,0.774359,0.264963811929,37.6729,10.7682,377.357916178,287.195795128,10.7736,228.269952677,78.9749763126,68.6512193296,77,-11.1793,149.67200415
10.9191059871,283.065330069,18.605054825,195.110484146,38.5121,0.390141,10.9195370042,78,0.777016,0.277108287562,37.9093,10.9177,303.36193959,284.460474834,10.9237,160.150595988,8.81644629779,77.020734768,78,-11.3269,148.980388978
11.0767444523,354.581448272,16.7954171617,280.626621823,38.7861,0.408667,11.0771216757,79,0.797993,0.275056552137,38.1626,11.0743,340.547686814,312.536899378,11.0805,216.886657262,17.1658733239,122.490576481,79,-11.481,157.368259784
11.2507247854,374.555718245,7.4878667705,245.132961347,39.1028,0.374822,11.2511404173,80,0.84155,0.276262791756,38.3503,11.2488,282.515485748,262.214839954,11.2532,253.229805313,50.092804662,86.7972406832,80,-11.6777,144.690903121
11.3880559045,313.632838363,9.24978470658,234.007066508,39.4237,0.429834,11.3884970086,81,0.845354,0.28366296458,38.5301,11.3867,269.176571871,248.379424362,11.3933,218.394835979,9.36136419902,86.166838859,81,-11.8142,138.000850966
11.599376168,280.577979612,5.68855378916,276.193604141,39.7494,0.477995,11.5998614459,82,0.842158,0.290537473283,38.7527,11.598,307.51508927,289.619504669,11.6036,190.135926204,18.9378955653,79.3532841492,82,-12.0199,155.189436269
11.7517118996,299.349759183,5.55351993314,268.39676897,40.0652,0.4685,11.752296269,83,0.770446,0.297856681091,38.987,11.7494,295.349007068,279.973027972,11.7553,232.220817688,58.2184862905,87.7059645051,83,-12.1662,150.821121758
11.9516427191,329.747322035,8.06317446152,277.678235407,40.3273,0.467199,11.9521417844,84,0.818152,0.288731148821,39.1243,11.9506,317.680648946,299.231434333,11.9556,200.616695,12.554152518,103.291475173,84,-12.3494,158.895478063
12.0298997987,349.730037913,13.0484549123,281.160140373,40.5854,0.55125,12.0306366124,85,0.794587,0.305834383405,39.2941,12.0279,334.075239151,304.976895968,12.0334,199.13074283,8.95300997617,136.670457333,85,-12.4575,160.140047242
12.1985308863,366.457445307,9.1528961434,290.594529452,40.9065,0.457602,12.1992792719,86,0.829856,0.299450687318,39.4127,12.1965,328.321639216,307.600625535,12.2027,231.348145569,17.9160862675,109.220594628,86,-12.6367,162.102324139
12.3352158991,388.332019941,13.8605100338,334.432817811,41.1817,0.504088,12.3366716557,87,0.751858,0.30531846339,39.6086,12.3338,393.770098302,374.765706895,12.3405,241.856358283,80.4592636251,101.891646256,87,-12.7616,181.130805266
12.5579622092,361.134130041,5.433076028,281.298783669,41.5333,0.486247,12.5591690773,88,0.766938,0.305966998236,39.7572,12.5558,305.938285026,294.547544265,12.563,293.561554069,86.2963754169,81.1970608873,88,-12.9727,157.311565054
12.6342559913,352.814826806,6.66005240966,279.875899084,41.8134,0.504562,12.6349304358,89,0.813859,0.305924238884,39.8845,12.6323,309.506228839,297.392883246,12.6402,252.133290948,19.3460993898,90.9689850817,89,-13.0519,157.512920951
12.8046554391,387.946112196,8.16329226062,317.449186316,42.0999,0.481622,12.8058316224,90,0.732186,0.299549585603,39.9945,12.8035,354.693272769,337.131037925,12.8122,245.021877092,25.7836883929,128.465023447,90,-13.2151,172.341316084
12.9464644399,324.102406296,15.4635205513,283.541600884,42.4119,0.601573,12.9478231427,91,0.782463,0.321057906777,40.1435,12.9445,341.884222578,309.358381347,12.9532,230.598141236,36.7345540779,111.867538954,91,-13.3657,161.85398067
13.0634009606,376.679089775,11.6633158064,329.860429892,42.6858,0.57706,13.0646074534,92,0.765607,0.319713068565,40.2353,13.0617,383.175682378,362.657718432,13.0707,241.443332504,31.6023832286,112.375490989,92,-13.4936,178.388497238
13.2705546111,379.359827832,9.37250508012,289.968922502,42.9952,0.518286,13.2720566206,93,0.798469,0.304959018969,40.3799,13.269,347.635173166,313.772171443,13.277,237.449402315,19.3907291619,117.463016209,93,-13.6817,164.971020485
13.3608916048,436.113842941,45.4717738256,371.556465283,43.3197,0.637306,13.3620269735,94,0.79273,0.327309588765,40.5288,13.3593,553.357786077,472.303589772,13.3678,314.318254821,154.283282813,84.4979207296,94,-13.7869,204.341762472
13.529972055,437.485947161,18.3574544297,382.427337458,43.6805,0.548674,13.5308957514,95,0.787184,0.323265493495,40.6574,13.5282,480.506257844,420.73060033,13.5371,301.694003607,10.1465849729,139.126427777,95,-13.9558,192.234745017
13.699576052,394.927664208,32.9077185762,378.98429789,43.924,0.580442,13.70115413,96,0.831601,0.334006650936,40.735,13.6983,518.349155641,424.436020926,13.7086,175.317932765,13.9830257682,133.982377221,96,-14.1263,195.17051911
13.8199022875,503.819862976,8.37702810537,400.362964574,44.203,0.591494,13.8217674889,97,0.770564,0.331971342857,40.8401,13.8183,434.055835897,420.613931524,13.8274,253.227398464,27.1611851628,137.381301581,97,-14.263,192.376536702
13.980563257,448.683916018,38.1750298485,406.38619113,44.5561,0.693495,13.9825874746,98,0.772876,0.348283433854,40.9309,13.9783,559.625172479,504.148682059,13.9868,315.841066668,30.0942947841,122.371034881,98,-14.407,213.456871398
14.1455394982,458.988038411,24.3397864669,368.916881284,44.8105,0.620868,14.1469000868,99,0.77012,0.338059239859,41.0372,14.1448,475.101244296,418.500446934,14.1531,242.800674812,12.9602845266,131.671849372,99,-14.5756,195.17746692
14.3016028606,429.31264569,31.1518601373,197.063536672,45.047,0.579143,14.3037517246,100,0.761747,0.337846137957,41.1211,14.3006,340.710428653,289.555153953,14.3111,219.157775984,11.5302486679,149.938051019,100,-14.7561,154.742003444
14.4324471611,371.220125648,7.3493298043,296.299702263,45.2952,0.60323,14.4339985429,101,0.763803,0.342418922009,41.2553,14.43,331.065199748,309.346166305,14.4399,256.256288148,31.1116011599,123.609995982,101,-14.8578,162.780497799
14.569248115,341.697795029,7.09836798898,337.757017953,45.5654,0.741602,14.5713093677,102,0.785294,0.363548072071,41.4111,14.5673,369.591806043,355.731067939,14.5767,188.311143767,9.04834462763,118.101211153,102,-15.0043,176.295260992
14.6856145595,313.851321978,8.18683492415,267.484680782,45.8187,0.663377,14.6876962924,103,0.765157,0.356416527843,41.5882,14.6835,316.78102448,296.555471227,14.6941,166.042006567,8.20638149599,103.112141518,103,-15.1399,157.895870826
14.7992674015,336.367923504,11.7436314014,304.167783476,45.9889,0.627555,14.8003496558,104,0.744542,0.349573275466,41.7563,14.7982,360.548695512,330.346932611,14.807,235.017823652,44.8106944261,106.233008693,104,-15.2531,167.089243505
15.0091552933,326.408095292,65.7099216688,255.907744945,46.2947,0.75356,15.0100273512,105,0.793054,0.368970114389,41.9039,15.0078,455.436868689,336.743867041,15.0162,185.758600523,24.9853303018,95.7884117494,105,-15.4839,170.770330651
15.1570969377,329.702183717,33.2764687571,172.704266119,46.556,0.662731,15.1576819216,106,0.765151,0.357454738031,42.033,15.1552,340.03871435,275.245063823,15.163,171.319527648,15.7708980349,90.4845037096,106,-15.621,150.267472161
15.2892810054,353.150780038,58.4095293493,161.910529038,46.7792,0.657172,15.2903645924,107,0.767282,0.356879930922,42.1526,15.287,435.72027286,270.430318669,15.296,170.089717318,29.9191103992,93.0559474025,107,-15.759,147.499871513
15.4680106984,385.376906779,5.9677099177,419.985658343,47.0651,0.869325,15.4688792286,108,0.767163,0.396129308701,42.2808,15.4667,449.807949288,436.77124005,15.4751,196.918456438,39.9651725376,110.475369803,108,-15.9484,198.907782088
15.5633761252,372.855443269,25.1499069062,243.191457248,47.279,0.792259,15.5648085624,109,0.788661,0.38172211621,42.3788,15.5624,399.210231218,324.399652368,15.5729,147.579547224,11.8741258024,125.446198537,109,-16.0319,165.74331132
15.7708166794,371.949836335,33.8237017851,167.223466756,47.5335,0.854364,15.7727414055,110,0.771031,0.386556438728,42.4686,15.7676,305.377065025,262.062256429,15.7786,169.813635881,11.1084385948,127.878013056,110,-16.2126,145.854940257
15.8611976003,320.440474844,16.4157859278,350.302832149,47.7504,0.7762,15.8635286271,111,0.803249,0.383158736488,42.6285,15.86,426.351434357,390.935894188,15.8716,198.512555212,103.156517205,64.8500099945,111,-16.3314,186.194431955
16.050011118,372.108863812,101.738399036,225.1252239,47.9693,0.771185,16.052188919,112,0.789923,0.368769315425,42.7561,16.0483,483.086512628,338.687234908,16.0593,181.798239752,8.83109448356,117.542367819,112,-16.5163,166.341086631
16.1889917254,387.188674895,116.642746251,222.449588289,48.1935,0.838127,16.1916618801,113,0.775535,0.393194758422,42.8638,16.187,540.5183623,393.929981146,16.1988,256.000007116,104.530737688,104.2199436,113,-16.6766,179.952004531
16.3265215587,457.280706245,8.68786302407,399.679485886,48.4959,0.906967,16.329638999,114,0.801853,0.39814885089,43.0182,16.3246,442.50579955,416.735523261,16.3369,264.504710166,136.774406148,115.046311447,114,-16.8084,189.907256593
16.4575460986,393.22647641,29.1386984929,377.154746412,48.6919,0.908857,16.4597051081,115,0.838284,0.400051627306,43.221,16.4554,497.330374739,440.326739309,16.469,220.608552059,16.6028233333,115.704339173,115,-16.9281,196.927743972
16.5389588306,625.188160599,90.7931563044,306.152111466,48.9374,0.843253,16.5426529566,116,0.820174,0.396293464474,43.4318,16.5375,746.522597596,573.640784816,16.553,342.327458304,11.2811038506,199.667757205,116,-16.991,211.717780081
16.7131465681,649.135006227,55.6876127722,282.104027919,49.1406,0.950601,16.7181741314,117,0.864432,0.40754290468,43.5957,16.7108,440.000265432,380.684579059,16.7267,316.400732995,126.748024962,163.799716451,117,-17.1754,179.884520607
16.9253881013,484.370290541,11.7410912977,282.311335319,49.3309,0.854367,16.9306868178,118,0.840992,0.389198981266,43.7224,16.9231,351.786868821,306.605725644,16.9378,325.402010557,201.917394654,103.882324805,118,-17.3805,161.791381599
16.9580766221,273.245758494,67.9461551001,412.10701235,49.5429,0.960317,16.9616183641,119,0.841705,0.420407139465,43.8229,16.9548,688.736753481,548.949374528,16.9677,201.107889257,62.4906929283,68.8049133832,119,-17.4488,208.161795156
17.1096521881,536.042159741,4.52155127661,176.569701577,49.8209,0.997847,17.1132705532,120,0.8265,0.416100877193,43.9187,17.1085,204.805035411,193.292964673,17.1232,287.11459124,56.2871313464,177.342960028,120,-17.6023,119.449263685
17.3288427593,567.426732955,23.9425770331,166.394122457,49.9711,0.908969,17.3317865865,121,0.835158,0.400251355286,44.0225,17.3271,422.28370065,204.673977739,17.3412,250.230233663,27.5674651577,153.971763992,121,-17.8059,123.599691615
17.5061745418,466.471018062,197.071200849,163.642411879,50.1925,0.930602,17.5082323217,122,0.879238,0.404457122159,44.188,17.5043,795.120434447,313.704338791,17.5168,248.142731224,13.8057124187,163.089676665,122,-17.9899,146.763776834
17.6004737229,428.384301552,205.31165148,315.811358308,50.3638,1.02796,17.6025644557,123,0.871833,0.419761961325,44.2178,17.5982,1078.97744544,538.995603831,17.6123,263.362129741,11.6733207147,146.173197013,123,-18.0835,199.231386982
17.7943834177,506.397501899,147.327989821,209.77334676,50.6065,1.15374,17.7971122767,124,0.871824,0.435486994933,44.2491,17.7917,918.559641287,372.527500196,17.8028,308.135915119,95.4586963258,163.544397301,124,-18.2808,168.789656823
