PolicyRegParamNorm,MaxForwardProgress,AverageQ,AverageAction,MinReturn,AveragePolicySurr,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsQ,MinForwardProgress,MinEsReturn,AverageQLoss,AverageEsReturn,StdReturn,AverageForwardProgress,StdEsReturn,Epoch,MaxReturn,AverageDiscountedReturn,AverageY,StdForwardProgress,AverageAbsY,AverageReturn,MaxEsReturn
21.0733,1.47642195522,0.34102,0.65337,77.210741596,-0.368915,21.7341,0.0173914893234,0.341873,0.468662871839,24.8177530861,0.00123841,66.8256327873,14.8715097637,0.873739312037,35.2711499656,40,144.236968737,78.0039656675,0.341071859606,0.196076738665,0.341130997202,111.576582012,157.078376268
21.2792,1.65756212111,0.352701,0.684591,89.8834955036,-0.37983,21.9949,0.017579778137,0.353549,0.691043846403,4.29689084529,0.00127304,80.348142894,13.2014533276,1.20242988241,43.9227374788,41,159.549955293,89.6429872619,0.352716383037,0.242150648188,0.352787238997,130.649897984,187.639902194
21.4743,1.64803295682,0.362843,0.700264,64.1259106953,-0.391059,22.2135,0.0184952531449,0.363797,0.264026837872,14.8763541046,0.00141925,79.6814451676,18.0276363653,1.02114139578,48.8226592571,42,174.488372118,83.8281764487,0.362925188728,0.255826403367,0.363009703171,122.245419316,176.072032739
21.6409,1.72030931783,0.374786,0.711431,100.16446777,-0.402925,22.465,0.0187860520591,0.37573,0.341952532598,8.1609014852,0.00147774,76.0291445232,14.4250615881,1.25091706321,49.1568750584,43,168.589255272,92.1987780361,0.374854415194,0.271333731273,0.374959916332,136.422833073,156.798107809
21.8394,1.69345178796,0.385222,0.712084,97.0735787088,-0.413819,22.6757,0.0191138571369,0.386183,0.30971330813,10.257678878,0.00152382,76.4608106135,15.1783364241,1.03121910197,50.0065885451,44,168.880604601,87.6004564235,0.385296732714,0.307810361636,0.385383380287,131.867642181,168.035617333
22.0061,1.73098888327,0.395865,0.721748,90.0429328714,-0.425341,22.8635,0.0197082954076,0.396843,0.678187979776,10.1156046002,0.00163202,79.6917444631,16.9116965908,1.19038150695,51.2447264624,45,161.748582504,88.3149518147,0.395912728852,0.270891843922,0.395988948608,126.903762112,165.94289011
22.1672,1.78552183199,0.407729,0.71537,114.830587166,-0.437464,23.088,0.0198411453639,0.408742,0.845500576898,5.67960675668,0.00166443,78.2422240778,12.3072808133,1.36678884009,45.3558791843,46,173.790601988,96.4012247779,0.407792177576,0.237732796557,0.407869108148,141.889694797,149.865448246
22.2996,1.70276699323,0.419296,0.726761,107.531096094,-0.449321,23.2965,0.0204370424336,0.420304,0.992318876513,8.97543519528,0.00175749,81.4340681798,11.7073581844,1.40975836625,50.2192525492,47,162.425107965,96.2327851895,0.419365912962,0.194430173251,0.419410200855,138.560166964,175.953355446
22.4087,1.76758988155,0.4317,0.732421,94.1853324887,-0.461492,23.5003,0.0211020600059,0.432736,0.759193275043,6.0013301307,0.0019065,72.8607795917,20.02901567,1.24594574212,48.7086691053,48,155.680769768,89.5480821766,0.431796119824,0.352468398971,0.431856892369,127.322544104,147.216947469
22.5123,1.77943003877,0.443909,0.731138,100.701737721,-0.474489,23.7185,0.0210437868,0.444899,0.88063803706,6.37448575787,0.00194393,76.11208418,18.6241565721,1.23581481968,58.3163356115,49,167.338710509,91.5288946925,0.444005761881,0.291850680178,0.444029287359,132.94284341,188.561324891
22.6282,1.74864843387,0.455404,0.735175,96.9629545667,-0.487477,23.9162,0.0213417016135,0.45645,0.786199945684,4.33343427034,0.00201792,73.0531456015,17.9707838253,1.29160688962,47.3778547307,50,156.540469169,91.2383236711,0.455437857277,0.318062366051,0.455499477441,130.243295766,154.630332764
22.7185,1.79797280198,0.467251,0.730583,89.1448502699,-0.499575,24.1374,0.0219743414427,0.468407,0.678724564607,6.28172429966,0.00215167,60.4759793672,18.4269633067,1.38891438856,43.8993729528,51,160.115572152,94.5720378789,0.467349666313,0.331002918446,0.467411910095,136.08526,150.26212569
22.8144,1.76140726912,0.47998,0.762756,105.387948628,-0.512402,24.3397,0.0220528245723,0.481155,0.909003375125,6.93314211262,0.00219066,67.0728075264,9.14401277578,1.62162011705,54.7096174906,52,157.653946888,101.809777658,0.480048285079,0.156263060797,0.480082234624,148.618879882,150.002209115
22.9325,1.74627193423,0.491978,0.781245,126.656762833,-0.524644,24.554,0.02204161423,0.49307,1.3010474669,4.87607784067,0.00223527,63.0390431078,5.50788415645,1.58988876886,57.7782231433,53,157.260139386,100.208565231,0.492053065497,0.0842403579484,0.49209140063,145.10800812,183.197182826
23.0096,1.78962079173,0.503177,0.72546,134.991386129,-0.536686,24.7205,0.0229738013648,0.504375,1.50407591306,4.44555888459,0.00247532,72.4521224273,3.02532869738,1.68990422445,60.3638989666,54,158.611244568,104.065696061,0.503266335643,0.0437350841652,0.503301683197,151.857235591,173.133278217
23.0983,1.83897018306,0.514643,0.7322,140.245552624,-0.547869,24.9183,0.0232871431005,0.515853,1.49970599518,4.72999216342,0.00249744,89.6714477795,3.43129826682,1.67854789707,58.5797416152,55,159.317024707,103.610131532,0.514718033581,0.0517906801822,0.514789825818,151.473934458,154.947626044
23.1669,1.84909393544,0.526505,0.70702,105.08692244,-0.560664,25.1013,0.0234166155273,0.527704,0.954879023542,4.44936914184,0.00255234,62.7236543722,7.32305800411,1.67774616162,56.3645731348,56,169.283326791,104.201810589,0.526623582772,0.123426166622,0.526715834774,152.888734739,171.202156217
23.2573,1.78753816608,0.537146,0.76962,135.602145927,-0.572191,25.3265,0.0240831034172,0.538393,1.43034397734,8.67849824645,0.00274829,76.4427755994,3.86014245259,1.65391802238,51.9385891406,57,156.767383639,102.692596626,0.537281911976,0.0619564861609,0.537323986106,148.102991189,152.121109854
23.3263,1.70705578093,0.549627,0.733835,127.10648212,-0.583788,25.5434,0.0245252193793,0.550996,1.32455162282,3.52172344257,0.00286859,68.1910639552,4.77454942288,1.58112130053,52.1195210841,58,155.377669834,100.15417437,0.549685006108,0.0696910249946,0.549804243751,145.133843191,154.076879932
23.415,1.55345134539,0.559105,0.731715,85.7891005527,-0.596079,25.7327,0.0249840601508,0.560411,0.622179111414,2.82627613723,0.00296567,62.1385076976,13.2385737206,1.28308532253,47.7018183368,59,144.568099943,89.8097696103,0.559212523416,0.24302521621,0.559308181867,127.864632062,142.309354336
23.4603,1.6716110597,0.571387,0.798901,90.5755029235,-0.606803,25.8576,0.0252056763898,0.572902,0.660530152814,4.88838095573,0.00303843,73.5134619362,10.8878259124,1.40229651035,55.5225605884,60,151.554988619,93.9033823238,0.571499532576,0.193214590841,0.571597631384,132.897814247,173.529587701
23.5408,1.65469264779,0.580632,0.733752,69.274269764,-0.618432,26.0029,0.0259274396577,0.582082,0.382126031289,3.39825566277,0.0033143,52.7423928544,17.8065986188,0.929867494697,47.1638002907,61,151.469119518,78.6808931424,0.580700812828,0.277611736084,0.580814003457,109.476797595,167.565896762
23.6065,1.35038409042,0.592376,0.715009,79.5628794369,-0.630504,26.2013,0.0259621281821,0.593902,0.358515844841,5.91013469196,0.00319271,59.1829945517,16.8906546352,0.84207128676,40.8222518506,62,162.047397768,78.7790896044,0.592479900531,0.152411995835,0.592610591936,114.006910134,141.014711804
23.6514,1.1192386054,0.604734,0.738844,86.2943183962,-0.642691,26.3463,0.0260974830472,0.606233,0.53274805871,3.76671092297,0.00318242,58.2703587456,12.3907634703,0.867747726278,44.4508323058,63,149.735632675,78.5144883102,0.604795884026,0.103641926432,0.60491199281,112.605060414,145.361778451
23.6891,1.14311952262,0.616281,0.786867,94.3439572857,-0.653509,26.5008,0.0267900261196,0.61783,0.612272475124,7.09019624435,0.00345787,59.9058242793,11.573675869,0.882474944007,44.6937348645,64,143.958859649,79.3733320029,0.616396122791,0.117048539154,0.616499918369,114.470393341,151.042321657
23.7599,1.24858439813,0.623501,0.798241,91.9515591228,-0.66124,26.6934,0.0271688230137,0.625227,0.679867427875,4.49705312131,0.00368713,58.8298670393,10.7967719503,0.9351371338,40.4212021079,65,147.599744962,80.1601913152,0.623608591691,0.124163398492,0.623767163748,114.08044914,126.598524279
23.8333,1.36196152744,0.635791,0.794981,89.2825741851,-0.673242,26.8894,0.0272431260688,0.637432,0.611994771888,7.26727779359,0.00372589,55.9761390697,8.97834818837,0.920295315644,45.2923744399,66,139.529550781,79.7757618609,0.635892671895,0.128084319189,0.636071767576,113.651630572,136.496097926
23.8956,1.22774918991,0.646853,0.778544,91.8471940954,-0.684149,27.0411,0.0272907620361,0.648564,0.667864854942,3.00039315376,0.00368088,83.6917959741,6.69489862117,1.0598333535,40.4047149708,67,132.984264136,82.2607322504,0.646868245602,0.106847158945,0.647062659178,114.698584836,147.187141508
23.9513,0.744450161605,0.655118,0.881208,76.1871112583,-0.692896,27.1727,0.0277907338251,0.656928,0.566895019408,3.45221328324,0.00388723,63.5176751407,2.53526393847,0.645158752048,47.4730338776,68,89.4002381862,63.0364046781,0.655216997123,0.0323270826414,0.655436549246,81.9055338878,137.882377333
23.9958,1.35386315096,0.665937,0.819672,32.7939749122,-0.703147,27.3393,0.027941298473,0.667554,0.180650392854,4.09770913752,0.00397237,77.9561300157,12.4913907644,1.14751231903,54.9522555636,69,135.925075851,85.3229948336,0.666050082998,0.152995520701,0.666205839494,120.223211636,144.61025426
24.0444,1.50854484102,0.67236,0.809849,111.008142566,-0.710122,27.562,0.0286331543151,0.67414,1.00038125725,3.42172799599,0.00410211,62.3851299111,9.5697964583,1.25426336937,46.750678874,70,147.09337095,90.3880999938,0.672377691293,0.146133792197,0.672535565638,129.295171962,140.883984449
24.1164,1.63324909345,0.683482,0.786902,112.405720871,-0.721159,27.7171,0.0282451452109,0.685189,1.05997594906,3.65571364761,0.00394247,60.6995061059,5.18687427932,1.44342262933,49.2185224146,71,151.514538581,95.9709720927,0.683568156913,0.0758596631814,0.683738832731,138.082925017,143.169815427
24.1986,1.6294801144,0.690386,0.763399,30.1876242375,-0.728365,27.9049,0.0291245639095,0.69234,0.172699336807,5.48365774463,0.00433088,63.4301838508,23.5860330486,1.40454339997,41.784252288,72,149.50899265,93.4639957328,0.690539663146,0.284011817314,0.690648652186,134.657646961,134.882468505
24.2768,1.67201328439,0.699116,0.816776,128.055426453,-0.736938,28.0587,0.0295673793005,0.700957,1.25705781522,2.08090241169,0.00441744,57.5070530609,4.40853005653,1.51106464435,48.0276124733,73,156.617832372,98.4731391725,0.69918722769,0.0643998638907,0.699311763167,143.147223025,133.757930663
24.3386,1.48195635494,0.706397,0.828198,103.76889266,-0.744437,28.1989,0.0299764737491,0.708372,0.96605959342,9.1175105063,0.00459743,75.4471498376,8.32804962412,1.15810753915,48.6999426558,74,139.24371975,84.5589759376,0.706493517009,0.129082572734,0.70662921483,116.887730998,149.693608436
24.3984,1.99766134298,0.714383,0.818955,95.8782002997,-0.751697,28.3554,0.0292486984065,0.716192,0.833196782892,3.85679734675,0.00448461,81.7885495783,17.7970678716,1.33963011906,50.1051765734,75,175.527202737,92.5614918522,0.714387622459,0.266552978838,0.714528805571,132.196295169,163.936012205
24.4435,2.36346831028,0.721726,0.823716,66.4317487265,-0.7591,28.5198,0.0293468166287,0.723634,0.47411898115,6.77668327478,0.00439579,51.384111063,20.1400097022,1.28244685574,41.1630830628,76,218.90081384,90.2257847172,0.721815332533,0.283120237892,0.72197197957,126.765998737,159.71868353
24.5109,2.53446834356,0.72795,0.794306,55.1931102813,-0.767089,28.6883,0.0301052027972,0.729775,0.381594878607,14.1667359294,0.00466495,74.5472701052,22.4593300972,1.40574274549,49.6370151343,77,217.429222312,94.0373075144,0.728046328681,0.328384685963,0.728192472016,132.818541252,154.609362369
24.5704,1.80804328736,0.733006,0.814293,107.019720001,-0.772039,28.8422,0.0306335539768,0.734998,1.0022308696,4.32281028618,0.00489125,68.34130167,14.5748603682,1.36395417712,49.1998021728,78,161.512993079,92.1542079165,0.733075005624,0.20381415691,0.733237705376,129.476233969,163.446987831
24.6235,2.51709949675,0.741499,0.794508,61.3833048829,-0.779719,28.9727,0.0303127111871,0.743484,0.411423783098,5.70992477302,0.00464869,75.850637513,21.5290898977,1.39830494596,51.3852394028,79,215.194558878,94.4380330872,0.741599065174,0.282996984444,0.741781328814,134.348508072,209.205936004
24.6752,2.37243424086,0.749281,0.789623,89.2832455636,-0.788347,29.1152,0.030498707931,0.75116,0.771785795232,5.9667874123,0.00463081,63.6547929941,18.1780511694,1.41671310585,48.2017039812,80,206.054991111,94.63522714,0.749427108223,0.241521525137,0.749586043231,133.961392618,163.049611753
24.7373,2.57672296252,0.757218,0.789974,52.233447308,-0.795648,29.2488,0.0304561037061,0.759208,0.356762744028,5.66762134884,0.00447284,59.4142202356,20.1172571272,1.48330007257,45.1482584001,81,217.531520452,97.022759964,0.757309890995,0.277122295888,0.75744003222,137.316295687,143.3357319
24.7996,2.83666309039,0.76318,0.770882,53.312883606,-0.802981,29.3873,0.0315253070253,0.765194,0.352782515167,4.43420550019,0.00509457,61.6627688735,23.7426701112,1.52991224325,51.4895179018,82,228.494130922,98.833718318,0.763235099883,0.324592781501,0.763414893936,141.018402365,150.108983794
24.8469,1.97896343746,0.77067,0.781466,32.1887916305,-0.809789,29.5381,0.0309025321439,0.772613,0.185364720757,6.71298674328,0.00498796,73.5599202169,14.0420876351,1.40019328442,49.7974644881,83,171.89171889,94.2085431428,0.770715384267,0.198412026014,0.7708471673,133.045763476,160.789657341
24.8766,2.47561523481,0.775141,0.805344,53.7706287003,-0.814576,29.6514,0.0309126646428,0.77713,0.275365042803,9.91971537238,0.00507232,82.4899856371,19.4643879054,1.57308537098,52.9447404387,84,211.196855913,100.14706102,0.775303107495,0.294202141748,0.775474387053,143.07781909,153.970973686
24.9151,1.95292628444,0.779688,0.773522,50.1822565193,-0.817674,29.7858,0.0309377956091,0.781719,0.334921526235,5.91422316508,0.0049202,58.6120050583,20.1055434897,1.26605308508,44.0565555484,85,182.513415799,90.3188896121,0.779763221861,0.262380434838,0.779939835874,127.825407685,139.315396014
24.9211,2.48966038237,0.787739,0.785019,48.5314277244,-0.828027,29.9296,0.0310616417253,0.789581,0.326822519285,3.19082273142,0.00504705,64.4913368842,38.0932723917,1.30519034914,58.3777152837,86,218.718820332,90.9220519647,0.787833846075,0.474678335848,0.787960982909,131.40288805,164.415944718
24.9712,2.46947249368,0.789355,0.776535,110.439904442,-0.830398,30.0837,0.031392078011,0.791611,1.10389547508,2.61153325008,0.0051247,52.2463592617,27.3975591854,1.88021908164,48.2359890783,87,221.176319342,113.405815653,0.789436115401,0.346800408712,0.789629728319,174.368504631,184.647870325
25.0341,2.27367109695,0.796278,0.77304,111.503805103,-0.837197,30.2243,0.0306605257296,0.79819,1.11089769803,6.46362904466,0.00498126,80.603381253,28.5346338024,1.60170179945,61.2068421805,88,208.912708946,104.654398802,0.796394377544,0.339147150009,0.796560798986,157.673364547,207.654483558
25.0941,2.10316815562,0.802315,0.815231,107.182479397,-0.841843,30.3707,0.030648754519,0.804361,1.04301724117,7.78702498877,0.00497064,71.0812219504,20.1908918196,1.46657197062,63.4329901971,89,205.909691689,100.05919502,0.802457051859,0.229950787595,0.802647787717,148.29011587,195.204590534
25.1368,2.30549331573,0.80895,0.799121,97.8107196587,-0.84846,30.5285,0.0319770085095,0.810977,0.900132637984,3.21397010342,0.00551941,94.7224584837,25.2673958218,1.55298794416,54.4066602095,90,217.222517113,103.835015553,0.80908314939,0.299591264331,0.809301181767,156.6259373,171.856803392
25.1781,2.66319625011,0.814045,0.763605,116.533242729,-0.854238,30.625,0.0318701300081,0.816257,1.06523180786,3.62335286711,0.00553314,72.1731724497,30.0694137155,1.81575780251,51.7496124571,91,235.032775459,113.611400533,0.814055057519,0.370005084859,0.814306176266,177.765736863,172.028279112
25.2504,2.09830927342,0.816632,0.788692,122.922386673,-0.85621,30.779,0.0314062217455,0.81877,1.04172090462,9.18151822813,0.0051354,80.6748343572,21.5356368023,1.56627580839,49.1128746779,92,205.854854006,106.979587527,0.816752116736,0.238415874359,0.816995269295,163.074347961,166.775100919
25.3091,2.30186720886,0.82196,0.773887,114.552377125,-0.861213,30.913,0.0320721314317,0.824062,0.922749101171,2.84471932555,0.00539966,89.3494955465,17.7435877438,1.48091847204,58.616683191,93,216.143812244,106.138015345,0.822092124452,0.254959305111,0.822312277022,165.551519883,180.654954676
25.3551,2.80248297927,0.825656,0.78571,44.4269587843,-0.864802,31.0543,0.0320360953731,0.827866,0.269107599061,5.00373040975,0.00562178,99.0474219933,50.6144477088,1.20863751478,51.3029632572,94,240.81435103,86.9443528503,0.825690778769,0.580627335,0.825914691669,126.578129455,180.891591775
25.3655,2.14733846036,0.829027,0.783856,103.360247779,-0.868999,31.1888,0.0317167350476,0.831183,0.863565283143,4.2970415461,0.00541608,79.0923421117,23.0285369237,1.49854986519,60.3959906134,95,208.825224859,103.166784468,0.829087934542,0.23463669531,0.829315644903,155.542631884,180.855059231
25.3948,1.65136731409,0.831107,0.817364,51.5570288,-0.873037,31.3258,0.0331048325218,0.833239,0.328227073467,3.05567475032,0.00575731,75.3255293723,11.9865317765,1.155415984,57.7678315081,96,170.01810518,88.7562765684,0.831229645844,0.154690050984,0.831464403203,127.124004772,170.391805217
25.4336,1.85665438527,0.83667,0.746893,119.205964632,-0.877515,31.4367,0.0325566087481,0.838726,0.954940842912,7.49604414427,0.00561216,72.0010339349,17.3164404622,1.36802196374,51.4610800249,97,193.424200219,104.97574318,0.836687065853,0.215421839557,0.836897533712,161.899943007,162.134951945
25.4779,2.04519095735,0.843732,0.78341,49.6396298725,-0.884036,31.6029,0.0331910730184,0.845975,0.304069485162,3.30832848901,0.0058402,74.73351452,30.6642658519,1.30215195959,55.4432854577,98,203.171214336,95.2282292831,0.843899479622,0.317770575627,0.84414855045,142.987905089,177.009175507
