AverageY,AveragePolicySurr,AverageQ,MinReturn,AverageAbsQ,AverageReturn,AverageAction,Epoch,AverageAbsY,AverageAbsQYDiff,AverageDiscountedReturn,AverageQLoss,MaxReturn,MinEsReturn,StdEsReturn,StdReturn,MaxEsReturn,PolicyRegParamNorm,AverageEsReturn,Iteration,QFunRegParamNorm
1.19859188173,-1.3959,1.19818,140.202387403,1.19985,164.153846389,0.747177,19,1.19910628243,0.052420573636,107.66088364,0.0112124,172.718530276,35.5379653373,40.4924673057,4.96844143581,197.502725108,15.9458,159.004137081,19,14.2713
1.37382245491,-1.57815,1.37331,162.640007091,1.37507,171.157114749,0.787768,20,1.37435993636,0.0528995608067,110.79871061,0.01265,175.689207211,55.7936314348,33.4732570397,2.32890897873,180.268406892,16.7024,153.466859286,20,14.7591
1.54251746254,-1.75587,1.542,159.410783294,1.54367,172.975400353,0.906801,21,1.54304659933,0.0574453873485,110.46599227,0.0156865,181.775769294,53.4206537093,42.7379096448,4.40209785116,205.968508433,17.4076,152.767460331,21,15.2551
1.71237316555,-1.92414,1.71188,165.582966298,1.71374,171.185837807,0.846312,22,1.71296581618,0.0621678204791,110.499975112,0.0189222,177.88704726,69.3142725105,37.2848195303,2.65733538046,188.102038517,18.0337,154.224997287,22,15.7792
1.87197685792,-2.09167,1.87151,167.359293244,1.87341,173.505033884,0.785321,23,1.87263236816,0.0640343113323,111.939196865,0.0187507,180.178818457,74.3450872129,35.1429078187,2.36323498818,182.639307512,18.4678,150.955860829,23,16.2754
2.0472044061,-2.27587,2.0465,119.75681934,2.04873,148.957138606,0.81273,24,2.04830915097,0.0677834327284,100.093416613,0.023075,233.737141906,57.4383622922,67.2524526717,23.3852319348,270.183162057,19.3468,149.15905324,24,16.7264
2.21075172196,-2.45599,2.21009,126.262217039,2.21289,130.799285027,0.748251,25,2.21227679743,0.0751673776031,92.7944197594,0.0275602,138.260798102,22.8872805694,65.0497952028,1.76386351664,263.824503407,19.7047,147.15084802,25,17.2315
2.37247300588,-2.62041,2.3718,167.698436417,2.37449,172.973599452,0.750507,26,2.37363625867,0.0830396462252,111.547646963,0.0349948,179.978579667,91.0935824038,36.2737998232,2.03186684742,212.135378235,20.1988,169.484995657,26,17.7249
2.55425777994,-2.79982,2.55358,205.797490431,2.55661,217.852689929,0.865702,27,2.55550400538,0.0844037124559,128.81049994,0.0369495,236.607109094,19.9253760203,73.435259491,7.26692726077,222.381440879,20.5352,118.185444808,27,18.2338
2.70523024884,-2.97158,2.70443,156.936235462,2.70703,167.801064024,0.762385,28,2.70627624977,0.0886023816035,108.691752673,0.0408562,181.236058808,150.427125486,28.0508920345,4.62140151842,235.717970891,21.0498,186.808945807,28,18.7134
2.8864617777,-3.15103,2.88564,227.323010335,2.8887,243.904109412,0.838813,29,2.88761752258,0.100473700524,137.981667874,0.0509314,271.495846326,35.3326555165,88.0412547213,8.80725660032,286.531325961,21.5383,196.503088913,29,19.2441
3.06226699754,-3.32719,3.06163,231.420756483,3.06467,258.700240251,0.906765,30,3.06334299817,0.0993852347909,142.412880187,0.0480586,276.067232302,51.2084801618,89.2190471827,10.5074852212,338.668936761,22.0373,215.656923292,30,19.7283
3.22412226769,-3.4912,3.22324,255.310574801,3.22668,266.308458696,0.919954,31,3.22540097172,0.105781233787,143.840982616,0.0554138,278.829714734,115.017675413,55.1300569644,5.11473011199,286.081325109,22.3457,233.025943688,31,20.2148
3.41535372057,-3.68701,3.4145,259.60311803,3.418,271.403181858,0.887935,32,3.41690714268,0.110712560368,146.132664233,0.0653654,284.639597257,76.3051586142,78.8426870646,5.62522671349,301.582497986,22.8799,224.970206452,32,20.6677
3.59331873813,-3.8727,3.59223,261.981094642,3.59636,272.336646302,0.824311,33,3.59476735923,0.113360699991,145.60444707,0.0688555,286.025088863,68.1138503691,80.2360890111,5.53101792413,308.799193601,23.3025,225.42806712,33,21.1345
3.77231017662,-4.06019,3.7716,261.470416164,3.77618,279.488579209,0.814323,34,3.77389992929,0.117519527515,147.139961767,0.0705937,291.586512741,37.4242255734,87.2304553609,6.15031099286,303.573247773,23.5909,232.666365281,34,21.5368
3.95718536764,-4.25205,3.95561,266.938536503,3.9616,279.219252371,0.711997,35,3.95957354913,0.128133449284,146.378303511,0.0856909,291.41270153,34.7860161428,90.9532961272,5.3908982244,300.283809271,23.8927,149.304200415,35,21.9628
4.13968409838,-4.43918,4.13924,270.447636683,4.14478,280.7571085,0.767289,36,4.14186674337,0.132184736099,145.655099583,0.0905428,287.943480195,72.043692428,93.1861544236,3.93726570944,335.018781256,24.2347,205.305549135,36,22.3953
4.29162258917,-4.56876,4.29065,274.219112728,4.29752,282.385760359,0.701744,37,4.29493030209,0.129754369694,145.048138608,0.0889521,303.727985836,38.153852604,132.340466063,4.81558685112,396.654222092,24.4917,223.779354002,37,22.8077
4.47522036643,-4.77572,4.47432,270.367564189,4.4812,282.21680604,0.732267,38,4.47797564883,0.136199186575,145.092740672,0.096971,292.375604355,45.1426902739,118.193646769,5.22555276844,379.890218566,24.8971,198.999004047,38,23.2452
4.67868796137,-4.96829,4.67759,248.441476495,4.68394,265.237553604,0.76237,39,4.68144082523,0.135754752622,142.357816506,0.096554,280.111086465,64.7448488704,82.3371479505,7.47221963181,303.285917463,25.1638,219.882106438,39,23.6454
4.8607701109,-5.14434,4.85986,270.113104162,4.86541,277.93952217,0.731123,40,4.86297247617,0.147568869908,145.450329858,0.113272,283.665741936,86.4548454805,76.4722766501,2.86689023587,392.103343204,25.514,245.30019987,40,24.017
5.02218619739,-5.30799,5.02113,276.395271933,5.02716,285.935701148,0.731605,41,5.02411464154,0.155069028855,145.933566988,0.127148,298.796762258,4.37520720523,107.773222694,4.88296308912,331.847445817,25.8398,187.845885565,41,24.4544
5.22106718451,-5.51725,5.21976,251.392605819,5.22498,303.994980499,0.806982,42,5.22355725985,0.146320031713,149.730152617,0.110792,423.767585552,25.3658817645,95.4791883113,51.2856815369,330.4978126,26.0985,227.018838442,42,24.7766
5.37742787785,-5.68346,5.37625,256.905812371,5.38215,272.802275566,0.806727,43,5.38012951783,0.166028095668,142.602224274,0.153164,281.78620398,50.7226004043,110.547653793,5.6649346999,384.362808247,26.4628,199.965769174,43,25.342
5.54684038622,-5.86543,5.54549,262.87327823,5.55049,270.719182024,0.827086,44,5.5478090231,0.174283790138,141.969308042,0.168537,276.919215499,40.3642802864,102.761862119,3.23696531412,302.715987086,26.7285,185.782296961,44,25.8167
5.77692004375,-6.09391,5.77549,275.648656369,5.78247,285.020109938,0.851445,45,5.780204874,0.16262416736,147.335744218,0.136817,290.204638693,41.1650808436,104.24782976,2.52275709156,318.929907168,27.0329,180.884989469,45,26.1742
5.96039955734,-6.27892,5.95917,231.683294383,5.96635,276.676033772,0.900405,46,5.9627867572,0.169161218132,144.17340415,0.154482,304.072387186,59.2254029352,131.480179016,12.7908384063,530.666446072,27.3044,245.72592208,46,26.5454
6.1462822404,-6.45748,6.14542,283.145286603,6.15087,296.101980141,0.887348,47,6.14786792505,0.167018543703,150.419798856,0.143169,408.001867585,11.6496322761,120.457184977,19.5278342315,375.242106337,27.5737,225.679882905,47,26.9038
6.33282921377,-6.65169,6.33166,170.107076029,6.33608,268.37003077,0.827664,48,6.33370004687,0.17597974527,143.007994003,0.172197,306.578635935,19.6491879899,107.596969596,36.9466264549,297.483828433,27.8632,187.174773902,48,27.2496
6.48814193685,-6.83661,6.48616,194.038285779,6.49158,212.046091039,0.793335,49,6.48897153543,0.190411669329,126.92491578,0.198097,363.62306643,51.1127760201,118.905819266,25.6980118085,347.035000772,28.0575,174.692931463,49,27.6297
6.72452422917,-7.06162,6.72365,194.141400879,6.72792,322.288726967,0.825622,50,6.72489704054,0.187278800029,161.193017751,0.205175,382.038974705,45.836876614,118.641430279,47.1879100086,353.353297657,28.3595,243.967034238,50,28.0171
6.95031147047,-7.28304,6.94861,320.559113754,6.95335,329.906368651,0.7498,51,6.95131375554,0.189388125473,167.121669188,0.189466,341.745009835,9.04201277591,119.994104248,4.95221912307,330.188311102,28.6617,213.963559093,51,28.4093
7.10747639829,-7.45659,7.10577,333.088187156,7.11018,340.021951985,0.720332,52,7.10795187056,0.195061749411,169.879231505,0.205827,345.042203171,12.5609649113,131.922297493,3.08816482458,351.958960813,28.8926,201.67297275,52,28.7923
7.34002141818,-7.69488,7.33912,337.81661797,7.34447,351.151248246,0.70244,53,7.34102831097,0.197591692877,172.776700335,0.215165,366.202775252,30.5599168148,100.829380354,6.08583370844,319.2859607,29.1694,129.670379477,53,29.1108
7.51241500492,-7.88102,7.51044,196.108076615,7.51573,290.417537237,0.705053,54,7.51307849682,0.199070510861,153.137063002,0.203195,390.753681031,39.8310269299,107.076230924,73.9896095726,340.472233845,29.4431,227.010463637,54,29.4694
7.76205576012,-8.14356,7.76093,353.678821072,7.76577,374.638184802,0.770304,55,7.76242193377,0.205304213547,179.186683689,0.234171,388.68083517,56.8117718403,85.6071971852,10.9936612251,330.931696107,29.7099,218.647692195,55,29.8196
7.99909575867,-8.384,7.99666,315.495689413,8.00148,327.326411933,0.732091,56,7.99959874084,0.213784973718,166.182009707,0.242813,336.925587839,12.3859539015,131.782750436,4.3998494837,374.652145028,29.9941,184.136203185,56,30.2143
8.19132151928,-8.59258,8.19028,294.237726932,8.19557,307.417044389,0.814303,57,8.19174350373,0.221210404924,160.117285711,0.261782,321.199015136,28.4259253074,131.93110689,5.55729069313,350.197662499,30.2585,190.376832387,57,30.5261
8.46638716132,-8.87627,8.464,306.542487921,8.46982,315.63394258,0.727786,58,8.46693064303,0.231304684985,163.513307366,0.307143,325.264359736,38.8131808938,134.409565282,3.48026164139,370.984469788,30.4939,187.274437988,58,30.8733
8.67243920279,-9.08038,8.6713,37.020440904,8.67676,38.5838214936,0.652301,59,8.67270687359,0.228127962842,34.0035523066,0.284239,40.5478805905,20.810288212,122.463663421,0.407352996122,318.307119572,30.7145,200.419286537,59,31.163
8.9413782735,-9.35559,8.93951,30.3309802744,8.94493,32.3356777316,0.722102,60,8.94162770289,0.241124361708,28.9507162948,0.311785,33.429455301,2.78393943025,124.355933648,0.954272991452,335.820736544,30.9321,137.000487101,60,31.501
9.12175357323,-9.52278,9.12001,269.833625971,9.12668,276.085603936,0.755683,61,9.12214848316,0.238797488873,150.74256508,0.326678,282.500463636,7.54598909011,121.738404882,2.39348325508,307.492698921,31.233,135.761959221,61,31.7492
9.36447318417,-9.78104,9.36288,280.826190029,9.36789,287.706215048,0.8247,62,9.36491095859,0.250791183251,154.183333376,0.333205,295.234621567,16.7635218798,110.8538843,2.96431281592,296.139012869,31.4511,178.151249753,62,32.0757
9.55436755293,-9.97793,9.55258,264.336934017,9.55894,273.936277439,0.740673,63,9.55481420015,0.261004291906,149.656963853,0.378018,282.179761555,20.7959155414,99.1482006755,3.76149985805,287.432168728,31.7069,113.195570224,63,32.3841
9.77240125907,-10.2004,9.7709,298.152144913,9.77786,307.191726267,0.74721,64,9.77327077557,0.274352491617,160.28506325,0.395683,313.439086004,19.2061672106,87.8136968081,3.3705559237,324.369927805,32.0089,241.554756055,64,32.7805
10.0071814181,-10.4411,10.0046,274.690729204,10.0134,281.434747545,0.767761,65,10.0083653789,0.294118161008,152.767249906,0.469402,288.576192817,21.5979249174,106.810980842,3.26512475516,303.176356113,32.3147,159.831120352,65,33.0865
10.2377037537,-10.675,10.2364,257.708700115,10.2447,269.691368092,0.790782,66,10.2386977879,0.27741667708,148.006633142,0.429713,282.214910275,13.6346489794,120.164992374,5.56669687401,308.309377565,32.618,127.761091027,66,33.4223
10.4567284525,-10.8923,10.4549,255.708719555,10.4633,262.420850617,0.750116,67,10.4578005365,0.28243111283,145.320598996,0.429738,269.495580487,19.5682046878,101.589132271,2.833894283,304.093559683,32.8043,156.686268977,67,33.6904
10.6620065338,-11.1197,10.6603,249.426950405,10.6688,254.698958196,0.760545,68,10.6627162353,0.296698915279,143.174036836,0.486591,259.529910725,15.6785179739,111.589551985,2.36735633787,301.86036051,33.0644,156.692232579,68,34.0177
10.8690005823,-11.3101,10.8662,257.923019166,10.8742,265.942525644,0.802923,69,10.8699759771,0.295589595501,147.215101264,0.475886,274.470934959,15.8036921426,101.423448344,3.59006514252,280.34078112,33.3034,184.709724002,69,34.338
11.1040217205,-11.5541,11.1022,252.860536782,11.1108,260.197737138,0.732151,70,11.1052191674,0.296736956945,144.387106383,0.511085,268.213717286,15.1868209282,109.638451161,3.3334118235,314.884598658,33.5665,151.721754911,70,34.6459
11.3747235223,-11.8236,11.3733,243.883379221,11.3811,250.676480794,0.751345,71,11.3758624415,0.293666439807,140.766504382,0.478314,255.732412432,59.3256004678,75.682614836,2.26851061909,271.188820696,33.7998,175.763760335,71,34.9082
11.5495430071,-11.9938,11.5474,254.614520069,11.5564,261.996676725,0.742788,72,11.5508375885,0.313703554883,144.923279096,0.541485,269.8784569,42.6049458174,87.4842896013,3.96971437704,352.147060211,34.0395,233.837316439,72,35.1926
11.7343779031,-12.1893,11.7322,271.969432915,11.7395,278.468101475,0.709665,73,11.7356459793,0.31852617544,150.604237715,0.573155,285.492142648,12.6312832275,107.62799431,2.76090289179,293.588700439,34.2301,166.644568706,73,35.5002
11.9340284988,-12.3925,11.9316,252.880988785,11.9415,259.233374001,0.729447,74,11.9351771091,0.329960250721,144.320945794,0.59464,264.693139242,78.5924339164,78.4127407305,2.64987445814,301.274873926,34.4661,227.885319763,74,35.8005
12.1653596981,-12.6182,12.1635,252.804288963,12.1729,258.464484715,0.769827,75,12.1664005751,0.313448374526,143.688027957,0.558957,264.758154153,20.9263606742,101.495545237,2.40660242954,313.876022305,34.6327,207.140846556,75,36.0581
12.3192975783,-12.7466,12.3178,280.208344911,12.328,290.495129574,0.73558,76,12.3209244422,0.331626513018,155.119875778,0.649314,301.141384003,14.2154309912,104.836012811,5.94098408672,309.762635312,34.8408,167.654266741,76,36.3752
12.5054819026,-12.9324,12.5035,284.109728187,12.5123,291.403461785,0.768917,77,12.5066270402,0.3164446267,155.943658878,0.560487,299.549509522,20.1845882868,99.4284091075,3.67320135376,292.576891553,35.0437,171.023641684,77,36.6824
12.6842684478,-13.1224,12.6838,290.284101692,12.6936,299.337483721,0.769805,78,12.6860826046,0.315012317466,158.66371394,0.566018,310.937912785,31.6766674077,88.2704380512,5.71922260448,310.70485308,35.3456,186.896634018,78,36.9861
12.8334493865,-13.2733,12.8304,276.993921234,12.8428,286.433471889,0.788997,79,12.8354130831,0.35127490424,153.745265109,0.745357,300.590810951,12.7643426581,123.093957123,5.23649512199,328.40350328,35.5463,153.644491628,79,37.3119
13.0267690838,-13.4716,13.0246,344.786791271,13.0346,352.21113265,0.760486,80,13.0284362387,0.335154034788,175.065462597,0.646963,360.867622447,26.8012555231,85.1429256356,3.04424868841,346.45127171,35.7887,237.927404369,80,37.5906
13.1663758729,-13.6185,13.1651,305.138916758,13.1753,323.296589265,0.715009,81,13.1679056885,0.345692999541,165.943578016,0.707371,346.646230569,12.8866859493,116.612673799,10.5803274946,318.571655561,35.9321,179.708512848,81,37.8874
13.3601008497,-13.8025,13.3579,340.911564901,13.3687,348.236869734,0.761557,82,13.3619193308,0.356163139225,172.73491761,0.748233,357.090131631,16.0670082109,118.407975905,3.37632760766,338.745012682,36.1259,159.17615606,82,38.1398
13.5264740624,-13.9866,13.5242,334.582262362,13.5355,345.401714293,0.770296,83,13.5286025108,0.338801646715,172.158234249,0.644415,354.388142177,25.1908229852,103.681859378,3.70969809283,361.791626157,36.3105,234.066717173,83,38.4352
13.7408529149,-14.2058,13.7394,189.344390218,13.7492,341.522296643,0.804104,84,13.7424092515,0.348417524118,164.887851124,0.771794,576.246534266,18.4380465247,111.629653081,61.0139406289,314.494992368,36.4827,187.060341738,84,38.6634
13.8783078747,-14.3524,13.876,362.42393771,13.8869,370.976661301,0.714327,85,13.8797889237,0.366548161572,179.830176599,0.815238,384.651239654,14.7166214565,113.254082503,4.93070779235,322.060414913,36.7515,143.235234839,85,38.9367
14.0870119905,-14.5519,14.0854,131.974243208,14.0958,306.920772967,0.757752,86,14.088663285,0.342728302108,156.745567625,0.691688,384.78322131,12.0729546186,109.187592239,71.3288494912,328.886637385,36.9227,186.923873337,86,39.2193
14.1663150189,-14.631,14.1642,342.787535042,14.1772,364.993216819,0.769388,87,14.1678253763,0.376629118773,172.759412079,0.848107,383.645598691,45.3688409824,91.7075701537,7.07785179503,344.336966398,37.1111,214.740228895,87,39.5222
14.3620287813,-14.8341,14.3597,136.866483233,14.3731,278.657558976,0.806942,88,14.3646552965,0.371503725475,145.413589949,0.868364,361.756774293,16.457760351,122.061254452,72.1674713653,350.521703479,37.3063,173.340076324,88,39.7822
14.5232898891,-15.0231,14.5213,323.949105688,14.5335,341.85229528,0.769569,89,14.525217291,0.35736321186,172.171522367,0.724254,372.375036936,52.5383590008,77.8403371828,13.8256258291,320.031634558,37.4475,208.382428827,89,40.0083
14.7292264776,-15.2127,14.7278,357.494393818,14.7408,364.774210553,0.756806,90,14.7307788822,0.365362970508,179.609200222,0.800219,373.354468103,13.8979249131,129.369480936,3.78505168681,378.35517212,37.6319,163.078807452,90,40.288
14.8535477873,-15.351,14.8522,139.269075551,14.866,343.457968671,0.73239,91,14.8548718463,0.377009798404,166.497051072,0.836337,398.076604147,33.3230865823,126.614704787,46.0153082956,391.837703049,37.8699,168.88374791,91,40.5441
14.9686491908,-15.4945,14.9666,370.057352311,14.9783,376.613653849,0.785272,92,14.9701921801,0.378917391664,181.974286354,0.894107,388.720485735,23.3082069434,142.481823424,4.06345269065,380.785614651,38.0957,192.89923812,92,40.7926
15.2529362128,-15.7597,15.2512,361.662364582,15.2635,365.205706925,0.755922,93,15.2542528985,0.367114536026,178.342246738,0.756198,369.516390619,31.2948484432,98.1041247818,1.5799243726,337.757868613,38.2452,187.643648786,93,41.0476
15.437962548,-15.9618,15.4351,359.257050546,15.4458,375.277243415,0.740295,94,15.4392085136,0.378674928721,181.836746947,0.895574,386.180438807,20.7526566297,138.975698314,4.70961124462,427.020087373,38.3923,187.823295383,94,41.2848
15.6210584072,-16.1389,15.6191,362.714191133,15.6311,368.376194607,0.720365,95,15.6225051157,0.390959055767,180.563852153,0.909835,379.668014169,8.00778990283,139.853286186,3.3930135507,381.885556846,38.6042,208.853033537,95,41.5388
15.8100680943,-16.325,15.8091,382.355753903,15.8226,604.005554854,0.749688,96,15.8118626325,0.398485188353,225.893111543,0.923766,731.879317847,9.79446295033,137.372198427,104.080826655,382.968834,38.7817,171.422905411,96,41.8236
16.0174131524,-16.5281,16.0161,347.591292092,16.0312,405.38674908,0.769887,97,16.0205824337,0.378868245358,183.124536458,0.853426,713.317091586,9.61705345711,126.025113522,65.3802553891,381.993616732,38.9291,237.778632846,97,42.0001
16.1302026226,-16.6656,16.1276,294.589688598,16.1443,366.942115121,0.800682,98,16.1331133886,0.396935750862,173.003885755,0.873641,769.166915839,24.8398101215,212.290926608,67.3878613356,808.148979984,39.0412,316.772342229,98,42.2815
16.3425582857,-16.8571,16.3403,259.871254612,16.3545,346.734875607,0.750585,99,16.3454569456,0.398344066605,170.822420422,0.96101,380.578001431,46.833611414,117.281611358,20.4813467897,402.933562032,39.2009,236.237515914,99,42.5477
16.4962493336,-17.0218,16.4943,262.358087446,16.5095,403.954894516,0.771103,100,16.4992685728,0.41919649726,177.61265508,1.00691,786.274124155,7.74573637294,118.188450133,148.496729444,391.926022991,39.306,248.02943434,100,42.8033
16.7095580372,-17.2498,16.7074,162.384678816,16.7234,393.93052066,0.782129,101,16.7123583649,0.415211145407,178.989941358,1.04629,583.544128851,52.8230714104,146.77029679,97.0334180549,526.934064741,39.4931,271.014276757,101,43.0261
16.9059637582,-17.459,16.903,153.543455952,16.9188,304.291134208,0.763386,102,16.909829921,0.425829808896,156.571463658,1.02726,518.045100682,12.3097959777,121.138906327,65.7958720096,475.31564508,39.6763,194.881096828,102,43.19
17.1115630543,-17.6699,17.1092,465.609080947,17.1232,534.938201777,0.776337,103,17.1138423544,0.41918357215,209.171347661,1.05778,586.164841201,7.18870151818,123.170959,31.8832748952,531.651312163,39.8677,235.305724102,103,43.4554
17.3297712484,-17.913,17.3277,345.836243093,17.3435,430.224315989,0.798569,104,17.3331179708,0.415994972719,187.682109386,0.986023,572.315733947,44.7837596046,146.554431717,75.6082779079,563.103215147,40.0114,222.197353681,104,43.6835
17.4832995841,-18.0755,17.4798,485.924528121,17.4961,582.09074347,0.803544,105,17.4865111871,0.43855851186,214.385852062,1.12707,668.846522124,38.0198672714,175.092081041,50.1536570406,561.816673646,40.1871,258.438048209,105,43.9307
17.6883992223,-18.289,17.686,259.112942243,17.7002,504.653856865,0.814583,106,17.692085572,0.399426826872,204.980978827,0.875232,626.56336794,15.1606685015,113.83760203,73.226713656,419.101305398,40.2894,231.616055067,106,44.156
17.8597086625,-18.4356,17.8583,216.516019582,17.8754,448.926076896,0.79222,107,17.8650859908,0.421088473246,187.739564452,1.06493,685.530376154,46.1152396799,95.5517062417,139.399593669,328.121535032,40.4536,207.047973348,107,44.3254
18.1077568931,-18.6811,18.1036,128.929629904,18.1186,192.577367124,0.777339,108,18.1113316548,0.43543367231,111.861479215,1.09517,631.901804443,22.3807209045,112.198102399,131.192301472,338.086935594,40.5309,178.34330729,108,44.6001
18.268478462,-18.8839,18.2673,341.969277434,18.2812,454.158165565,0.815627,109,18.2712770386,0.45228751669,196.308755644,1.21106,603.390971786,25.4711895451,90.8605317445,56.7077528476,356.143927147,40.6644,172.149133341,109,44.8397
18.4525369761,-19.0388,18.4483,231.149159341,18.4647,437.110108099,0.748871,110,18.4557919638,0.460956639472,190.231849114,1.29892,584.706672832,104.54359734,120.783765755,112.154239174,481.244758488,40.802,304.256386865,110,45.1129
18.6517831664,-19.2326,18.6492,308.212874873,18.6629,519.584014838,0.74186,111,18.655889755,0.429866955544,205.863460173,1.05618,672.335030618,122.853081791,104.368459577,90.017468829,474.576398071,40.9292,277.094402378,111,45.377
18.7384039925,-19.3205,18.737,150.402356767,18.753,365.202907032,0.750437,112,18.7419955569,0.46413983898,173.029084965,1.31127,596.10431334,52.938936515,168.088002556,100.965436402,554.903651996,41.0975,234.002376036,112,45.6017
18.9036768428,-19.4897,18.9001,182.905409657,18.9192,425.394863747,0.75639,113,18.9073518784,0.467088715007,190.440574425,1.35656,594.085743658,11.6286254511,167.19758203,110.225978211,542.624883265,41.2135,206.884816198,113,45.8562
19.0372858062,-19.598,19.0349,310.989424743,19.051,455.66949753,0.794995,114,19.0407935825,0.450393342972,195.846556,1.24869,541.55541944,42.0212320507,109.749303062,55.3764217364,360.873970217,41.4318,178.182837727,114,46.1018
19.1247470001,-19.7432,19.1227,210.580136463,19.1406,477.954039569,0.784444,115,19.1289983488,0.461679730131,201.748085778,1.1581,540.923109151,47.7309767683,105.312413442,70.3688364226,354.866100581,41.5866,213.061108581,115,46.3864
19.2872143276,-19.8754,19.2846,318.770504252,19.2986,450.273773226,0.781784,116,19.2916348287,0.456195304612,194.418709471,1.12487,578.145901208,13.7161111509,100.60149606,45.6929319392,378.941749137,41.6961,259.416156022,116,46.6722
19.4375193203,-20.0227,19.4346,434.632312269,19.4543,472.838319278,0.779635,117,19.4426264341,0.484739541329,205.138781428,1.26625,533.520721472,10.6888389798,112.224927337,20.4423175227,422.776879554,41.8111,169.423417728,117,46.9582
19.5754584862,-20.1674,19.572,171.806284881,19.5893,356.893486796,0.71635,118,19.5817906163,0.475398353744,175.046750374,1.23955,503.408545277,47.4675511552,120.355464976,62.4743095242,455.112042017,41.9575,278.583093381,118,47.2012
19.6780809322,-20.2803,19.6762,242.996257055,19.6956,464.282581441,0.728986,119,19.6854617306,0.489506421219,196.230113923,1.39269,616.586773275,41.3091044398,169.554310066,81.1356197267,535.548091457,42.0546,248.464731341,119,47.4241
19.8930011908,-20.4852,19.8913,41.0288968935,19.9093,359.411483834,0.754137,120,19.8986557438,0.472338538023,122.381527719,1.1749,598.47598568,8.26757351723,125.262393316,182.283731859,367.202614636,42.212,127.209976901,120,47.6167
20.0293148229,-20.624,20.0264,82.283890638,20.0453,342.950667973,0.72465,121,20.0346517074,0.497921300764,120.664277751,1.31995,620.526306108,53.1573300717,132.604850499,149.093284001,490.425051774,42.3507,224.011118687,121,47.8734
20.1351113199,-20.7603,20.1325,15.9428112793,20.1486,24.9827053459,0.649817,122,20.1397410272,0.477464458903,21.9791699802,1.22364,34.5913162498,9.13387370856,115.948846932,4.22176246157,449.044670944,42.4538,137.594757148,122,48.1018
20.2786403261,-20.8938,20.275,45.1581412018,20.2946,74.6006582881,0.633237,123,20.2834088767,0.50854278565,47.7142829768,1.42327,650.028405437,-0.482567954028,91.6817511515,60.7708393463,365.930443873,42.6043,74.2830178285,123,48.3052
20.3905903909,-20.9809,20.3881,122.49553926,20.4028,220.646440246,0.723405,124,20.3943492651,0.516839439206,128.953437592,1.53855,491.618898126,8.7026599328,98.4504082499,69.3466153869,286.920197748,42.7576,156.279963368,124,48.4769
