AveragePolicySurr,AverageAbsQYDiff,AverageAbsY,MinReturn,AverageForwardProgress,StdForwardProgress,AverageAction,MaxForwardProgress,StdEsReturn,AverageQ,AverageY,QFunRegParamNorm,AverageAbsQ,StdReturn,PolicyRegParamNorm,AverageEsReturn,AverageQLoss,AverageDiscountedReturn,MinEsReturn,MaxReturn,MinForwardProgress,MaxEsReturn,Epoch,AverageReturn
-0.36376,0.0179464334647,0.337504451204,1.386300431,0.0431710502969,0.00889408497373,0.96937,0.0718386767906,2.13240445664,0.335534,0.335811597489,21.4977,0.337087,1.86739396272,18.1272,6.54570673646,0.00085124,5.86046809422,-1.02770027167,12.7313082719,0.0176229152076,10.470864796,25,6.71585877472
-0.39183,0.0170752198716,0.363578635937,-1.32738598392,0.0363453329556,0.0109534988227,0.942497,0.0605018427563,2.10249846379,0.361117,0.361430451586,21.8181,0.363077,2.29983162749,18.1709,7.2188024386,0.000811776,4.52818237643,-0.679150641918,10.3549906939,0.00535493728818,11.2351345075,26,5.33530951049
-0.418229,0.0167951378338,0.391793761445,0.137245736396,0.0447579833223,0.010069186885,0.945357,0.0742232700253,2.29716656762,0.389557,0.389761691447,22.1706,0.391437,2.14783027488,18.2773,7.03125204772,0.000768902,6.17166693567,-0.210986772635,13.4118823223,0.01290688754,11.9319283568,27,7.12011783088
-0.434962,0.0199084725996,0.412026275105,-4.77488511368,0.0335232966168,0.0127483123148,0.963147,0.0635944918467,2.71345044792,0.409443,0.409709419782,22.5978,0.411674,2.66407568971,18.3931,4.07524149112,0.00110049,4.04025409036,-4.56106352314,11.0252851015,-0.0122168348425,10.1954389993,28,4.80436341923
-0.447781,0.0187224748345,0.425091122919,1.36817508628,0.0472272981344,0.0105887132636,0.973379,0.0784874394945,2.58628105619,0.422267,0.422533113561,23.0873,0.424749,2.22048357873,18.4438,6.18977440555,0.000974724,6.760310743,-1.13309677364,14.2560709135,0.0165799267119,10.45559008,29,7.8440875786
-0.460944,0.0182372775369,0.43965658472,0.515172286028,0.0465022937955,0.0116689162988,0.959516,0.0791474704963,2.46493116135,0.436618,0.436853349646,23.4992,0.439301,2.44116266013,18.6038,6.7825929048,0.000933899,6.56086002751,-1.3844517735,14.4482666258,0.0124251877949,13.3860050594,30,7.70267676852
-0.480112,0.0182474886781,0.456708148162,-1.06862618497,0.0449454003374,0.0128494769038,0.951626,0.0883659159936,2.73895334784,0.45344,0.45366009593,23.8324,0.45636,2.6731294201,18.6951,7.95763777796,0.000934484,6.25961635502,0.886542568641,16.3788369405,0.00460290672174,14.5785193749,31,7.44122372106
-0.4872,0.0183823282503,0.466777042916,-4.33152736865,0.0330624071426,0.0142970428026,0.946919,0.0717810316,2.79679402043,0.463771,0.464090661335,24.2093,0.46633,2.97346577107,18.7637,6.78237100987,0.000958101,3.99190254027,0.14072779894,12.9435076452,-0.0112278669763,11.8072836468,32,4.88626611951
-0.49982,0.0183301281614,0.478860371771,-5.17226466113,0.0307366197646,0.0130078832483,0.929372,0.0633585224768,2.29544742528,0.475769,0.476083065089,24.4803,0.478477,2.71735758794,18.7912,3.59636151001,0.000962624,3.57709036448,-1.14894911076,10.978386212,-0.0145278475869,8.18846265046,33,4.34123532022
-0.505209,0.0188285781718,0.487853879304,-4.46874059419,0.0255424771561,0.0123772627777,0.910211,0.058738970105,2.71196351676,0.485057,0.485318094307,24.7994,0.487714,2.55798816789,18.8903,1.83673689212,0.00104426,2.65571548884,-3.53935057407,10.185467766,-0.0122924145772,7.44805000572,34,3.30853743637
-0.502554,0.0190463826377,0.492335429564,-3.73546842927,0.0266942145544,0.0113073340823,0.918763,0.0589227454482,3.23206016012,0.489301,0.489559271311,25.1763,0.492162,2.34317543641,18.953,4.49616676653,0.00111091,2.86113900876,-1.85069030258,10.1992495797,-0.00814474629725,14.3346415895,35,3.52888178505
-0.506685,0.0183206251192,0.494893915312,-0.81625414095,0.0417486954044,0.0112934581833,0.94169,0.0766043446334,4.47541937053,0.491873,0.492125184919,25.4845,0.494709,2.35082745057,19.0079,4.1043998454,0.00100964,5.62125480243,-3.63937360247,13.9588588338,0.00557981564936,11.771194003,36,6.72806156861
-0.521564,0.0183907763145,0.494989952997,-12.3990735217,-0.014997495581,0.0128095880153,0.939078,0.0179538613677,6.29761661134,0.491988,0.492174764447,25.7718,0.494926,2.66168431171,19.0694,1.16998395984,0.00104039,-4.09648936916,-10.7289846935,2.20583398894,-0.0524540246318,11.2573964889,37,-4.64893102499
-0.53941,0.0216674690452,0.503773881958,-9.92248423544,-0.00728911745535,0.0116597217073,0.916603,0.025517486763,10.7634249913,0.498368,0.498548252016,26.1084,0.503785,2.44178525211,19.1689,-6.34524987773,0.00139757,-2.70134388731,-68.2689587867,3.91134561805,-0.0396027248106,2.33387557927,38,-3.04231571638
-0.547706,0.0227814651882,0.524984197162,-9.31728449154,-0.00129007607038,0.0121184872386,0.960172,0.0347763981199,2.92902544946,0.518897,0.5190537339,26.457,0.525137,2.53288578665,19.2418,-2.64179973931,0.00147181,-1.62583640571,-8.74784863655,5.70142041956,-0.0375984438222,2.00792669404,39,-1.82515367221
-0.540453,0.0222226114389,0.527513487394,-10.7610988844,-0.00987859140117,0.013279720202,0.928959,0.0247932081174,2.85119124779,0.51961,0.519924355609,26.6523,0.527511,2.76706271867,19.3021,-3.57268085113,0.00146114,-3.09371832529,-9.10304538481,3.65136901216,-0.0450640000964,2.9474023164,40,-3.55676981561
-0.526427,0.0201955409923,0.523044319985,-14.7673966434,-0.0218455434091,0.0144350631051,0.937849,0.0128990508021,2.76912601333,0.512073,0.512218970431,26.8611,0.522984,3.02571243703,19.4107,-4.86743658758,0.00128513,-5.19276753337,-11.2416655913,1.16456982792,-0.0636534069511,1.37639062351,41,-6.04491867555
-0.51912,0.0214155416238,0.515741572171,0.768999606203,0.0467898647699,0.0105650472983,0.916238,0.0780078680154,3.16814573002,0.502491,0.502743916264,27.1204,0.515505,2.19932330755,19.7396,6.93243510685,0.00142834,6.70763107141,-7.36797765824,14.3540118119,0.0128218965843,12.0414670996,42,7.8141560298
-0.513871,0.0212125151608,0.512013713746,0.274034000942,0.0452826352957,0.0112341022304,0.946658,0.0785247212367,2.36619397515,0.499199,0.499389090926,27.3424,0.511963,2.34175034218,19.9151,7.44580262779,0.00133264,6.39920003942,1.69831482191,14.3859518288,0.010738504791,13.3459739788,43,7.44760478066
-0.513011,0.0205452772622,0.504737266454,1.6959627518,0.0457117113477,0.0114949475859,0.945373,0.0774295085736,2.62659994792,0.495858,0.496002067048,27.5837,0.504792,2.39747018088,20.0261,7.36437272164,0.00124309,6.46730435564,0.214680166691,14.1170798446,0.0179259383279,13.0726302433,44,7.49861737763
-0.511345,0.0213454789877,0.498221148776,1.7733922301,0.0420773416432,0.00849575004412,0.999856,0.0711070143376,2.04822163837,0.491592,0.491757889169,27.8155,0.498357,1.79389174765,20.2223,6.64366430232,0.00133699,5.53644962037,1.07865626426,12.4473994333,0.019993518432,11.6956681562,45,6.27394043174
-0.504913,0.0208226216091,0.493119959087,1.52085508311,0.0425392090319,0.00858904830025,0.997869,0.0688845104585,1.55579374753,0.487956,0.488057491242,28.0515,0.49313,1.80270676393,20.2817,6.74348065026,0.00120108,5.61356377178,3.50722389686,11.8318727661,0.0191265964893,10.2414937257,46,6.35460460352
-0.512828,0.0208143294422,0.496431027311,-0.982499516817,0.0419695056354,0.0134574133112,0.939658,0.0801541501293,2.92622331307,0.491475,0.491621784753,28.2588,0.496508,2.79529868938,20.2867,7.8012149542,0.00128763,5.72025318321,0.763782220182,14.7089774993,0.00486729417935,15.3658309433,47,6.76796131523
-0.521742,0.0228045134002,0.502349867768,0.690398810615,0.0446364474934,0.0115614678016,0.947132,0.0775217704814,2.49245144999,0.497655,0.497607206707,28.5323,0.50281,2.40394775605,20.3471,6.91756285805,0.00158924,6.22786294536,0.464620652786,14.3091605418,0.0128858761912,12.5412118546,48,7.24516551856
-0.525749,0.0210912218448,0.505868659021,0.674859329878,0.0533816075822,0.0122408681014,0.976512,0.0854522508707,2.71855136593,0.501381,0.501420305203,28.7075,0.505784,2.55734417579,20.4042,8.34513601177,0.00136391,7.81723593317,0.89208489927,15.9003235441,0.0124524754646,14.5257405277,49,9.17846588238
-0.535639,0.0208530883201,0.513509062333,0.591510555636,0.0532456921488,0.0136093626026,0.993701,0.0937221677978,2.79680999413,0.5095,0.509507550894,28.8931,0.513448,2.83178428262,20.4147,7.67555962132,0.00130223,7.72088695737,-1.5175764579,17.6596352107,0.0124944566584,15.3095375987,50,9.14806276116
-0.540235,0.0207526151229,0.518997740711,-1.12731539371,0.0431165929312,0.0144665611467,0.986707,0.0864885188123,2.61979688903,0.515721,0.515731346129,29.1243,0.519178,3.00183872021,20.4327,7.57080022474,0.00138341,5.93091864796,2.83551957398,16.0848686445,0.00359371548244,12.8738252269,51,7.08154931542
-0.542629,0.0201874549294,0.52171617245,0.977571331997,0.048968820296,0.013498097275,0.982776,0.0855347963538,3.20344574345,0.518863,0.518944147586,29.2946,0.521774,2.80047531343,20.4596,8.14093387761,0.0012159,7.03273111732,1.45726714334,15.9703390175,0.0144216665234,14.3509671073,52,8.28806188306
-0.541992,0.0206215005164,0.524437626658,2.04217618176,0.0522200638345,0.0114535666747,0.986801,0.083090807346,3.0176589281,0.521509,0.52157340753,29.5647,0.524569,2.38707394435,20.5165,8.70863253929,0.00123547,7.6053349619,1.75659108107,15.4804478863,0.0188537430962,16.0014053587,53,8.92552019189
-0.544075,0.0201350923775,0.5260406376,1.65260386871,0.0528450670029,0.0124514566529,0.980093,0.0919483459682,3.03559413699,0.522987,0.523028526281,29.7565,0.526121,2.59476081401,20.5664,7.95987135453,0.00118748,7.70112447037,0.156521714619,17.1658584123,0.0169378495772,15.5019611467,54,9.08207342211
-0.544393,0.0207913618198,0.528487134453,3.11573823609,0.0508263870882,0.0119996532666,0.965726,0.089788255013,2.55129185091,0.525568,0.5256921134,29.9438,0.528481,2.50516368795,20.6208,7.48348344925,0.00124601,7.38937576417,0.183906169857,16.7373931593,0.0240684833741,11.8876805565,55,8.63506093647
-0.544415,0.0245034981199,0.526705579477,1.65724176135,0.0513226437193,0.0121813027954,0.970428,0.090053024494,2.51126286682,0.524007,0.524119228516,30.326,0.526966,2.52300863928,20.6612,8.04740988256,0.00192271,7.46870762124,0.51014822855,16.789209811,0.0172119403601,13.1255648725,56,8.75797852783
-0.54661,0.0224820064766,0.528379565634,2.46046010344,0.0512434608256,0.0113922457168,0.979085,0.0931970577033,3.02646442662,0.525658,0.525793889196,30.6475,0.528434,2.36820875857,20.7471,8.09232256901,0.00158796,7.43398442878,1.03495234191,17.4991722301,0.021087982744,13.6262041625,57,8.73927218867
-0.562007,0.0218553158758,0.532770400795,-99.4450763291,-0.174841367642,0.107481554939,0.953721,0.105823734869,5.36582203258,0.530306,0.530347698155,30.8774,0.532897,21.2505806828,20.8407,7.08347278723,0.00132191,-23.9361615923,-20.6774924431,18.5671218488,-0.485408465091,12.5760725645,58,-37.1777859529
-0.607438,0.0227646349945,0.550026492743,-59.3262604837,-0.0496709045674,0.0689212246734,0.949056,0.0560663973329,22.0398976264,0.547437,0.54737148882,31.1395,0.550301,13.9558369658,20.893,-15.9579302301,0.00158258,-7.8962536865,-82.5361243585,9.34090599375,-0.283783881078,9.5198214976,59,-11.9362462722
-0.635354,0.0234996752096,0.576952982827,-23.8023719064,0.027275087072,0.0274298854185,0.909416,0.085369120427,9.71486936803,0.573966,0.573899063102,31.3614,0.577159,5.7369668312,20.9559,-3.55689703627,0.00163422,3.16849408675,-33.5799897666,16.3317560455,-0.103162085918,12.5602344064,60,3.77705479592
-0.600238,0.0233632443923,0.587577209794,-3.37411696294,0.0425278389855,0.0165050907945,0.924588,0.0898314765859,3.46201258011,0.584269,0.584276943564,31.5908,0.587829,3.4382791358,20.9728,7.92281951747,0.00165228,5.60780355677,-1.80215029681,17.1128472105,-0.00817883861888,13.4281050247,61,6.95636770804
-0.576616,0.0236529127016,0.574195989514,-8.25392291365,0.0388769599011,0.0198788902949,0.925488,0.110697933353,6.0906749294,0.570559,0.570539879438,31.8252,0.574335,4.29677275184,21.023,8.51715565115,0.00179972,4.62886213888,-4.3643749137,21.4470738111,-0.0202177769076,20.9541141333,62,5.7582129613
-0.565373,0.023870032607,0.565142107096,-9.40637600544,0.042544428858,0.0201674123596,0.95149,0.105982622524,4.92161056147,0.561064,0.561069060892,32.0629,0.565236,4.27972827378,21.0894,8.99761966258,0.00177571,5.80102539645,-0.388283020493,20.3511575669,-0.036413423888,17.941211328,63,7.06274529111
-0.561103,0.0250703366881,0.557211266825,-7.0926347307,0.0523323292536,0.0234164045075,0.945028,0.123648499036,6.3433150083,0.552226,0.552510334026,32.3176,0.556929,5.01885121807,21.1479,6.32946544431,0.00182564,6.9723698045,-2.3496756118,23.7840736633,-0.0239538347058,24.4532127611,64,8.81091926507
-0.572671,0.0240538544743,0.560820222912,-132.278672202,-0.159775727629,0.221519362388,0.943102,0.116381029055,9.93657639687,0.555507,0.555520335326,32.5661,0.560923,45.5057901471,21.2155,7.84598542503,0.00167241,-17.2124788686,-36.9047654382,22.7291780254,-0.635969522456,20.3025790043,65,-34.5019946282
-0.589168,0.0281551870465,0.567583516437,-193.627064206,-0.353373609716,0.234706165487,0.942645,0.0606856751376,19.1911146797,0.562296,0.562334277422,32.8967,0.567764,48.1860933745,21.3461,-6.50630630869,0.00233369,-29.5345989948,-68.1383131763,8.80920110259,-0.925896481494,6.33628256636,66,-77.006677436
-0.592255,0.0268944680531,0.574987218904,-166.273972354,-0.0300390690562,0.106918140205,0.957796,0.106416763098,15.4321442703,0.568183,0.568297512275,33.1292,0.575004,22.309511015,21.3976,-14.9964244887,0.00188721,-5.01205692807,-50.1685635539,18.3727534994,-0.788228402397,-0.435535201499,67,-9.54743251265
-0.590425,0.0271109158454,0.581690148504,-74.8624834235,0.0162084296951,0.0307102414572,0.945378,0.085716717258,66.9933464307,0.571538,0.57170272529,33.3958,0.581582,6.62114379127,21.4817,-49.6624849348,0.00196702,1.3715105425,-196.919165206,16.3910341668,-0.340802222596,5.68745756169,68,1.46344528691
-0.606818,0.0252472651164,0.592712199618,-4.46961896297,0.0274452338163,0.014289568498,0.923193,0.0756726417208,3.18195499578,0.579723,0.579843887394,33.6614,0.592631,2.95565037432,21.541,1.55118788146,0.00160357,3.16462000504,-6.89391615161,13.5756566493,-0.0121510002268,8.04843092217,69,3.65870727001
-0.607924,0.0257202205535,0.598529313068,-2.73525459186,0.0376002416367,0.01400970286,0.933957,0.0775257474663,2.32983662586,0.583571,0.583731575094,33.9398,0.598331,2.910742653,21.5874,4.97719465016,0.00182326,4.84443097919,-0.20975331435,13.9500942583,-0.00160664726831,9.45077537033,70,5.65813813325
-0.606329,0.0258561819005,0.603195467237,-2.19150947418,0.0388541584051,0.0117790699511,0.939587,0.080475648246,2.86000380242,0.585835,0.585957717238,34.1534,0.603193,2.43796248093,21.6118,6.00336915184,0.00188108,5.12269140752,0.00916304275778,14.5808323945,-0.000555792848343,13.9437406683,71,5.98293904853
-0.613346,0.0264740398936,0.611178431595,-0.643007288803,0.0376977325446,0.0126646032282,0.939305,0.0812798423832,2.86868388601,0.592478,0.592494585947,34.4994,0.611116,2.63245466697,21.6561,5.99192761269,0.00197026,4.97449882272,1.13051247656,14.707701959,0.00729006731906,13.6778019748,72,5.75501637517
-0.611152,0.0255497070593,0.61123583327,-1.46844939404,0.0451358952466,0.011472888011,0.924385,0.0783939408672,2.53410466859,0.590583,0.590753019037,34.7174,0.611056,2.39006841348,21.7175,6.52105169504,0.00186872,6.46806258321,0.870453467598,14.4866584595,0.00184131611476,12.5642301777,73,7.52807204523
-0.61408,0.0250841603409,0.615354473269,-0.926553075139,0.0411209564574,0.0122765108184,0.921587,0.0726381598386,2.31740643645,0.592526,0.592752982841,34.9591,0.615116,2.55296590153,21.7476,7.13307639807,0.00186758,5.75644947448,1.99969573014,13.2993165207,0.00433552397229,12.0325506254,74,6.73567884937
-0.614393,0.0245901169879,0.619517153297,-2.06031671863,0.0388687797864,0.0125873802502,0.912323,0.0789919582405,3.07687448292,0.595204,0.595237779897,35.1658,0.619533,2.62347257859,21.8198,5.65484474859,0.00174834,5.37178968862,-0.167721798278,14.5853896383,-0.00130154314794,13.0598306052,75,6.2858369179
-0.606416,0.0254785370661,0.610691794941,-0.99984287402,0.0421245141208,0.0131370574963,0.928416,0.0845234442286,2.50875979409,0.586312,0.586400671336,35.3612,0.610561,2.72546359106,21.845,6.64804616374,0.00193961,5.8919428396,0.704913170829,15.7072169809,0.00369356490565,13.1234423151,76,6.97920296048
-0.584885,0.028180811382,0.602873018693,-0.759162670852,0.0429611480305,0.0129739866443,0.981271,0.0777270576093,5.97919317647,0.577686,0.578050658643,35.6193,0.602616,2.68523192359,21.9715,1.39893989263,0.00237853,6.05423513384,-13.8810758755,14.3763606614,0.00505492640794,13.1111216299,77,7.13523595164
-0.58572,0.0258117442303,0.596282397508,-0.264717334847,0.0466744789824,0.0122861436293,0.93621,0.0798802408693,3.21721172622,0.569163,0.569279396913,35.8202,0.596224,2.54952004087,22.0386,6.84381704174,0.00194856,6.74540785756,-2.52296467637,14.690688229,0.00729336632404,12.939938435,78,7.89701914084
-0.587729,0.0255413587126,0.597987678136,-0.773952739669,0.0435596742593,0.0133201019693,0.954831,0.0800397428682,2.77879099115,0.56739,0.567460757949,36.0428,0.597873,2.76729870759,22.1329,7.38883786353,0.001942,6.16089159668,0.320380362853,14.8928224757,0.00486294098666,13.7134043991,79,7.23898351859
-0.585809,0.0259420426929,0.59795916995,0.00880376832719,0.0435655560185,0.0126904899024,0.963539,0.0809237971039,2.83453951367,0.566665,0.566749386079,36.3171,0.597931,2.64175353678,22.2149,7.38161062994,0.00202189,6.22657766702,0.778657897324,15.1269816892,0.00838095984926,12.8160018554,80,7.28538269454
-0.593116,0.0255196157157,0.601734468455,-4.82589414898,0.0357099450335,0.0147422833668,0.933076,0.072035005171,3.46201182859,0.570643,0.570692947214,36.5474,0.601456,3.05378344818,22.2862,6.73532812754,0.00186088,4.83190057926,-0.881712663799,13.2194962969,-0.0156175744927,15.1928569939,81,5.67557462469
-0.588018,0.0261637652955,0.601882235819,-5.65698001701,0.0360764139,0.0159672147669,0.938219,0.0773658899852,3.70107042633,0.569856,0.569896985943,36.7558,0.601901,3.355400249,22.34,5.04797585762,0.00209029,4.72984435521,-3.68363537363,14.3411478301,-0.0180409890751,11.9145961557,82,5.6470788161
-0.587288,0.0291715689444,0.601697610172,-6.46187062546,0.0335920841667,0.0156477989319,0.929157,0.0825168370301,3.8513983231,0.568694,0.568662863899,37.0441,0.601835,3.23018066569,22.4545,4.16332038944,0.00253148,4.37774006364,-4.75084699658,15.3107438754,-0.0222849827253,12.4732063023,83,5.18279167761
-0.577512,0.0264574369783,0.594018387875,-2.52554599241,0.0412489840051,0.0137944845921,0.926181,0.0813567218426,2.80150954102,0.560729,0.560757233202,37.2151,0.593957,2.86855471677,22.4917,6.19081280321,0.00197152,5.76484142828,1.02393540202,15.1852109093,-0.00353400201472,12.6169161551,84,6.8186456918
-0.574331,0.0277188513194,0.590191855327,-3.21451051721,0.0371502772207,0.0141529175607,0.916766,0.0722784696112,3.10518591311,0.55811,0.55803558222,37.4119,0.590402,2.94804330029,22.5192,6.13824587001,0.00212319,5.02777128872,-1.48089118232,13.2754711836,-0.00649025837738,11.7664162393,85,5.94881249076
-0.568541,0.0270007868256,0.584744728097,-9.08132858207,0.0280593654959,0.0221750168263,0.926008,0.0867029203455,4.64150084676,0.549926,0.549954041594,37.5886,0.584621,4.65656017248,22.5471,2.85245516211,0.00216059,2.87311073795,-7.40581865466,14.7246948305,-0.0306292242448,11.0541419943,86,3.36371663967
-0.567988,0.0264455624844,0.579332464571,-6.67153220025,0.0294706412484,0.0188900327097,0.920148,0.0740894520852,6.17891118313,0.545293,0.545292654432,37.707,0.579228,3.87581342264,22.607,-0.647333859489,0.001979,2.74866950878,-19.7233238987,12.5842284245,-0.0203781099088,7.0729524097,87,3.38306138288
-0.572179,0.0288349017322,0.576356782501,-3.46421423189,0.033290039459,0.0148659837611,0.933121,0.0762118039395,3.54320534756,0.544912,0.54489457743,37.9401,0.576483,3.06304702657,22.6815,3.15882839476,0.00253373,3.25530265736,-7.29168731513,13.00499201,-0.00293811185555,9.89204094687,88,4.09723179968
-0.580451,0.0273630135816,0.579387589315,-6.31662240917,0.048581476564,0.0209954049618,0.895263,0.149480316585,3.53018402141,0.548586,0.548567689316,38.1241,0.579168,4.34151156941,22.7312,3.00854094719,0.00216463,6.42720215173,-4.25019673426,27.7818102747,-0.0192554221739,9.69525878145,89,8.14279068533
-0.581379,0.0289100970378,0.582208620206,-4.17430317118,0.0621813235667,0.0254588795574,0.951576,0.113924071581,6.26066794824,0.550546,0.550612809583,38.3333,0.582019,5.55326659089,22.7827,11.6186082073,0.00239383,8.77514495042,-4.50475057337,21.8925401362,-0.00778747828092,22.5071189515,90,11.0557411915
-0.589229,0.0320860599888,0.588659979993,2.56064900891,0.0614377543529,0.0179689589229,0.946475,0.129565304306,4.24929401263,0.555116,0.555342549644,38.6019,0.588345,3.67859238664,22.8303,11.843939916,0.00283114,9.02512831504,2.1923155729,25.2022239099,0.0189895484255,21.1765841079,91,11.2003350211
-0.646034,0.0351315366311,0.596110416449,-149.131439721,-0.454726392461,0.127780493587,0.909023,-0.214227592775,40.3739496711,0.562514,0.562614885334,38.9501,0.596199,25.9098836554,22.9675,-70.392534209,0.00343941,-45.7699738863,-135.635522503,-51.9026717619,-0.70501088059,10.450575934,92,-98.2715732963
-0.698029,0.0393359041291,0.642901791768,-121.013551748,-0.340493526791,0.0850145614856,0.885247,-0.128418225548,44.3830763385,0.610825,0.611160284696,39.2627,0.642128,17.4426994613,23.0059,-73.3159938387,0.00444223,-41.0049733707,-164.13682906,-28.6232758234,-0.571493648096,-7.24389077073,93,-72.1564283937
-0.747655,0.0468641191589,0.698401086614,-112.598431379,-0.337097768648,0.0727996690245,0.878185,-0.167763793014,20.4096357569,0.663906,0.664196986041,39.5077,0.697767,14.7207036537,23.0682,-57.1720217917,0.00583786,-41.2256199136,-94.6957214348,-37.3735403198,-0.536061278612,-16.5844660883,94,-71.6521216756
