AverageAbsQYDiff,AverageY,MinReturn,AverageQ,Iteration,AverageAction,StdReturn,Epoch,AverageAbsQ,MaxEsReturn,AverageEsReturn,MinEsReturn,AverageReturn,AverageQLoss,QFunRegParamNorm,MaxReturn,AverageAbsY,PolicyRegParamNorm,AveragePolicySurr,StdEsReturn,AverageDiscountedReturn
0.0861201846595,1.13206052807,296.939857321,1.1313,50,0.719912,32.3113526993,50,1.30452,248.757585607,74.9133491691,-29.1127483398,354.909532105,0.0266987,21.9878,432.481097525,1.30588001871,23.7321,-1.45176,92.8569355084,77.9528541865
0.0892184638258,1.27354236598,-7.58936073103,1.2731,51,0.829172,370.54036086,51,1.44506,291.428836451,100.785622794,4.65569590005,594.048975485,0.0287888,22.2513,919.824936312,1.44750514128,24.0876,-1.59525,103.75729749,65.8681060042
0.0997694857082,1.39822506356,210.948324623,1.39742,52,0.776666,206.824321657,52,1.56544,482.126427744,131.864644779,11.231644001,650.529480376,0.0405737,22.5961,880.802731401,1.56770803596,24.4225,-1.7352,160.71393384,66.5467336086
0.105250450214,1.52351734118,234.037761155,1.52275,53,0.759,255.58443393,53,1.67479,304.480253867,118.547718917,-9.59947144503,606.290202751,0.0420349,22.9468,966.977122469,1.6774581793,24.7861,-1.87758,113.381826971,101.593406294
0.107687863892,1.68497284597,128.663916702,1.68431,54,0.807608,31.1748405294,54,1.81688,342.100039499,128.936675016,2.36023833462,204.830200464,0.0412992,23.2622,313.783124714,1.81958256253,24.9897,-2.05473,113.107361272,108.189046121
0.118692564032,1.83695497002,-12.146328686,1.8357,55,0.729407,63.9718927309,55,1.96263,259.258039178,90.6879736202,4.37718029731,55.3162829412,0.0545215,23.6121,204.024210516,1.96607996074,25.3053,-2.21879,78.4741317177,30.999090462
0.127761275131,1.98196973482,1.99454665323,1.98109,56,0.809607,94.1787121369,56,2.10253,201.392344032,70.3636520326,-17.580044126,110.634809524,0.0646062,23.9532,355.60278059,2.1056826239,25.6907,-2.39054,86.2775623192,42.4963369238
0.1417657487,2.14195718962,102.726436129,2.14019,57,0.864434,29.1097632504,57,2.25362,239.827755871,47.9936049158,-22.3222201897,143.756094293,0.0806892,24.3676,251.015018102,2.25802816296,26.0426,-2.56481,81.7795843287,90.975076971
0.141738535405,2.31567566413,-115.11309992,2.31457,58,0.817167,109.526477867,58,2.41273,337.884810641,181.848345005,29.2767402032,42.6542673019,0.0722023,24.6974,276.233314416,2.41682732665,26.3181,-2.75688,104.430925977,23.8963844733
0.158312811597,2.48420384446,-40.1058610352,2.48237,59,0.825344,134.464953003,59,2.5605,320.823148501,87.9668688877,-15.9531509023,127.907254874,0.0906011,25.0922,427.979982627,2.56556894311,26.7227,-2.94655,136.211722418,50.4679034861
0.16554659505,2.70853818435,-33.8977111995,2.70682,60,0.822959,77.2564315679,60,2.7575,238.819106717,90.1915786597,-5.33182505821,59.3662128061,0.101487,25.4759,348.926400297,2.76289337118,27.0959,-3.17089,74.0699225408,41.5595245924
0.170792786384,2.8464538876,15.2566791291,2.84474,61,0.841784,148.100983254,61,2.88578,128.270895043,58.1600838868,-11.2054125585,190.374381178,0.101394,25.8162,803.858097078,2.89054604261,27.4295,-3.33552,44.857597075,68.2120281061
0.180976330447,3.04754502253,-15.9973577196,3.04552,62,0.83353,80.8681572361,62,3.07143,366.587165124,160.29612613,2.15777600934,73.9237503809,0.108674,26.1769,359.741606369,3.07641853753,27.7513,-3.53968,118.901840631,41.4254620551
0.181697511405,3.24998965695,-188.357488248,3.24823,63,0.850443,406.208863833,63,3.26685,318.284870139,98.4221071156,2.81767509654,435.798493813,0.110333,26.538,1006.28703893,3.2705937954,27.9968,-3.76466,103.279936923,63.361866942
0.194220210702,3.48392936335,29.8283680882,3.48226,64,0.843607,352.570718581,64,3.49959,268.643504268,97.3658499577,18.8859472588,685.483749915,0.133347,26.8798,901.759422931,3.50212102354,28.3027,-4.0059,90.1283130923,54.2802875538
0.194251303469,3.67581516994,-141.321574742,3.67389,65,0.808794,378.813507399,65,3.69043,251.789867957,101.203066872,-108.922402778,429.984485593,0.124347,27.216,883.057478162,3.6934163374,28.6194,-4.21729,132.805387856,45.8992736237
0.210713695555,3.9133760378,41.7292554904,3.91139,66,0.823605,99.1344178823,66,3.92597,242.650217546,69.9901685065,-30.702396817,243.699690249,0.145392,27.5615,830.33117693,3.92876299437,28.8745,-4.45252,93.7255953154,95.7907808439
0.217335394766,4.09966881604,-126.152604414,4.09764,67,0.761718,178.632452923,67,4.11307,242.524049538,141.605885827,-107.344807998,118.471335744,0.154614,27.8767,880.229780526,4.11606568197,29.1352,-4.65307,130.703260805,49.3625137391
0.220097287479,4.30707167487,-120.852714339,4.30567,68,0.799206,259.122773501,68,4.32073,419.518458571,157.019820753,11.4785152635,262.946229963,0.155126,28.151,972.590591576,4.32226399857,29.3277,-4.86166,125.035958044,76.700428
0.231499004323,4.53193305081,109.404547026,4.53007,69,0.719656,96.0441864643,69,4.54484,282.94436121,162.054789125,22.1589172214,239.808068562,0.176605,28.4631,418.623163013,4.54652798215,29.5329,-5.09412,94.6880813641,103.659554876
