AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAbsQ,QFunRegParamNorm,AverageQ,StdEsReturn,Iteration,AverageAbsQYDiff,MaxReturn,StdReturn,AverageAbsY,AverageAction,AveragePolicySurr,AverageReturn,AverageY,MinReturn,AverageEsReturn,Epoch,AverageDiscountedReturn,MaxEsReturn
0.838089,146.723,2474.55199882,28.9634,120.913,28.9172,0.0,1025,0.262587016617,4114.87280776,1097.04356065,28.9641803739,0.993508,-29.0308,3279.92012203,28.9179213266,813.390675925,2474.55199882,1025,294.705307207,2474.55199882
1.2708,146.808,2571.36545932,28.9256,120.934,28.8809,0.0,1026,0.295205734893,4016.40083448,1217.20792286,28.926963336,0.995203,-28.9958,3155.58530177,28.8820528715,189.208764206,2571.36545932,1026,303.518899587,2571.36545932
0.940075,146.878,2767.46235955,28.9676,120.983,28.9175,0.0,1027,0.269700631422,3613.56332075,157.285228961,28.9680179807,0.995511,-29.0373,3441.0366938,28.9182738997,3124.15743142,2767.46235955,1027,264.79897395,2767.46235955
0.919173,146.874,2464.97357217,29.1002,121.031,29.0541,0.0,1028,0.273801755104,3401.54586023,727.742461657,29.1000260716,0.994778,-29.177,2387.85784931,29.0542991813,1201.31974691,2464.97357217,1028,264.988289997,2464.97357217
0.963605,146.925,2351.88358472,29.0461,121.124,29.0005,0.0,1029,0.276734876867,3745.86365538,1168.33674591,29.0458645005,0.994371,-29.1164,2011.26095155,29.0006302241,445.021483304,2351.88358472,1029,256.64188443,2351.88358472
1.03652,146.959,2489.49413611,29.1128,121.201,29.065,0.0,1030,0.281064587945,3902.7815858,945.779942507,29.1138714939,0.993007,-29.1865,3216.79137653,29.0660447252,813.233832051,2489.49413611,1030,303.373250287,2489.49413611
0.801135,147.008,2859.29705246,29.1402,121.277,29.0903,0.0,1031,0.265822365916,3943.6331631,1128.36838479,29.1396587354,0.992248,-29.2071,2869.66512125,29.0901121485,713.71382235,2859.29705246,1031,272.264886644,2859.29705246
0.981602,147.025,2842.26277989,29.2645,121.305,29.219,0.0,1032,0.273365558625,3652.17837369,1232.85809793,29.264493881,0.99591,-29.3378,1313.53993262,29.218768504,140.081643496,2842.26277989,1032,228.693352016,2842.26277989
1.07609,147.078,2802.63157625,29.2572,121.339,29.2069,0.0,1033,0.284153564199,3743.68001129,1144.48011047,29.2597047708,0.995611,-29.3231,1374.08253706,29.2092321307,-45.9431696646,2802.63157625,1033,245.402608416,2802.63157625
0.914312,147.208,2943.69710579,29.283,121.383,29.2357,0.0,1034,0.269775342478,4085.66705184,1131.67018983,29.2820327302,0.994551,-29.3541,2414.58114449,29.2350546142,441.587115564,2943.69710579,1034,301.012472622,2943.69710579
0.960798,147.275,2758.81995681,29.3248,121.481,29.2736,0.0,1035,0.272464098579,3855.58380077,1507.89773459,29.325700706,0.995135,-29.391,1492.17567746,29.2743880843,74.3237438054,2758.81995681,1035,267.261456305,2758.81995681
0.775631,147.37,2782.30179803,29.2317,121.523,29.1809,0.0,1036,0.265421672875,3576.67557803,979.900074458,29.231779521,0.994623,-29.2985,1636.86973855,29.1814421211,141.822159551,2782.30179803,1036,290.787665836,2782.30179803
0.949655,147.486,2748.77965024,29.2574,121.555,29.2045,0.0,1037,0.281384640143,3328.0957614,1263.49000738,29.2579315641,0.994965,-29.3328,1853.67768264,29.204551598,-38.9769489695,2748.77965024,1037,256.187361506,2748.77965024
1.18212,147.58,2526.92640502,29.2569,121.618,29.2062,0.0,1038,0.295426067509,3813.79015573,854.479363301,29.2575877047,0.99431,-29.3245,3136.78688083,29.2075280934,747.37623447,2526.92640502,1038,293.53079321,2526.92640502
1.19261,147.69,2422.29698733,29.4119,121.685,29.3667,0.0,1039,0.293067328359,3678.73427365,559.524387848,29.4109623661,0.993541,-29.4884,3141.70826483,29.3655650822,1661.04992474,2422.29698733,1039,276.983947877,2422.29698733
1.0274,147.747,2636.00023063,29.3432,121.752,29.299,0.0,1040,0.292920578912,3846.63224595,1197.05787266,29.3455992501,0.99515,-29.4261,2662.97171497,29.3017382241,408.463356801,2636.00023063,1040,295.74974666,2636.00023063
0.821817,147.778,2413.78785436,29.415,121.786,29.3731,0.0,1041,0.272970172931,3699.89544117,544.124360214,29.4163802945,0.993243,-29.4958,3328.35529892,29.3744090953,1956.93757443,2413.78785436,1041,276.440125443,2413.78785436
0.908831,147.772,2484.00589144,29.4514,121.803,29.4108,0.0,1042,0.276730678526,3738.85925013,1408.33596642,29.450841446,0.995723,-29.5325,1969.22365191,29.4103233158,250.467500858,2484.00589144,1042,268.143661999,2484.00589144
0.884705,147.801,2701.66025367,29.494,121.898,29.4563,0.0,1043,0.276450440114,3681.69175533,416.382083193,29.4946709237,0.994944,-29.5792,3304.7185379,29.4570938834,2481.25498334,2701.66025367,1043,290.466137422,2701.66025367
1.20862,147.847,2488.14505122,29.5283,121.938,29.4897,0.0,1044,0.303234255286,2553.96930873,916.653614543,29.5293357729,0.996247,-29.6069,1089.1510062,29.4903931563,-164.856254357,2488.14505122,1044,230.319167733,2488.14505122
1.01856,147.933,2545.02997169,29.5781,121.969,29.5393,0.0,1045,0.274992802212,3547.00249108,1201.53830153,29.5780999933,0.997163,-29.6625,1172.78140013,29.5391601863,-201.573306326,2545.02997169,1045,235.456527919,2545.02997169
0.783519,147.994,2376.64806504,29.582,122.013,29.5413,0.0,1046,0.270865680535,3297.84751543,1311.9573194,29.5829453189,0.996738,-29.6706,1469.83071894,29.5421847868,-38.3549590913,2376.64806504,1046,213.477504991,2376.64806504
1.23411,148.03,2506.62305891,29.6191,122.064,29.5764,0.0,1047,0.300648098228,3741.46356276,1434.26627269,29.6200242998,0.995923,-29.6964,1838.06580573,29.5772609748,6.21162232869,2506.62305891,1047,262.578276944,2506.62305891
0.816749,148.094,2388.44914494,29.5952,122.076,29.5508,0.0,1048,0.270591471299,3178.15208911,909.986393837,29.5955133083,0.996169,-29.673,1268.33731411,29.5512087801,100.359130439,2388.44914494,1048,220.985786278,2388.44914494
0.958457,148.203,2305.01892483,29.7388,122.129,29.6996,0.0,1049,0.286807790913,2703.802563,1053.71799599,29.7392616303,0.997436,-29.8175,928.15476889,29.6997470053,-325.723770986,2305.01892483,1049,218.091928959,2305.01892483
1.32434,148.163,1668.17921737,29.7383,122.169,29.701,0.0,1050,0.306464406003,3302.72153501,1281.89250476,29.7385500246,0.996534,-29.8284,1580.05321604,29.7013330087,-137.573018937,1668.17921737,1050,245.5929469,1668.17921737
0.805549,148.249,2563.78990355,29.7059,122.225,29.6691,0.0,1051,0.272740958163,2469.71009785,830.868404893,29.7048970351,0.997029,-29.7948,496.368238726,29.6680150351,-155.392466407,2563.78990355,1051,184.92747403,2563.78990355
1.14662,148.363,2531.62954078,29.7914,122.283,29.7577,0.0,1052,0.295863606107,4169.11379386,1407.51648533,29.7927869239,0.995444,-29.8937,2318.04910622,29.7592026642,294.209430159,2531.62954078,1052,269.231234039,2531.62954078
1.13116,148.376,2588.33378754,29.761,122.358,29.7252,0.0,1053,0.288347385034,3858.76169073,1507.49411238,29.7608645018,0.995795,-29.8477,2517.89608843,29.7251608862,-408.277622722,2588.33378754,1053,251.146843925,2588.33378754
1.39513,148.449,2838.59948271,29.7513,122.392,29.7162,0.0,1054,0.299916231543,4071.89836811,1148.87634998,29.752440828,0.994849,-29.8444,2746.37302726,29.7176018858,882.588611935,2838.59948271,1054,296.654770851,2838.59948271
1.27615,148.526,1691.84386924,29.8963,122.434,29.8613,0.0,1055,0.289466807429,3584.11982773,845.4994611,29.8976681258,0.995819,-29.9875,2307.62493453,29.8625653149,593.440488845,1691.84386924,1055,283.929859704,1691.84386924
0.895398,148.588,2635.05356375,29.8013,122.5,29.7652,0.0,1056,0.263523648246,3730.66732745,1333.59866711,29.801029493,0.996335,-29.8967,2273.98309296,29.7650448099,75.7590877517,2635.05356375,1056,266.490963238,2635.05356375
1.11213,148.642,2576.49801421,29.9527,122.584,29.919,0.0,1057,0.291995666959,1568.39844582,635.987611809,29.9539911503,0.997817,-30.0487,566.480017082,29.9202017476,-321.086759122,2576.49801421,1057,240.597751904,2576.49801421
1.12646,148.685,2535.16296581,29.9438,122.657,29.9096,0.0,1058,0.286435295038,4093.35423529,1454.74327572,29.9443517059,0.996431,-30.0393,1422.67557971,29.910443877,-225.525645553,2535.16296581,1058,266.832798383,2535.16296581
1.24217,148.709,2658.2274291,29.877,122.752,29.8427,0.0,1059,0.290469350825,3991.31353325,1257.96428262,29.8771627142,0.995097,-29.9794,2891.95884649,29.8427321073,619.210003461,2658.2274291,1059,321.614739575,2658.2274291
1.01027,148.765,2722.23445725,29.8959,122.793,29.8602,0.0,1060,0.275485444802,742.455243556,265.200613418,29.8970344028,0.996931,-29.9905,359.333370018,29.8611230903,-176.205441447,2722.23445725,1060,175.295417038,2722.23445725
0.837095,148.778,2640.95697385,29.9749,122.82,29.9361,0.0,1061,0.262709385403,3813.50564125,1499.06627588,29.9748939546,0.996891,-30.0553,1419.4727142,29.9362547679,-472.792420301,2640.95697385,1061,235.935013772,2640.95697385
1.03733,148.846,407.061231767,30.0457,122.924,30.0064,0.0,1062,0.28525009706,3157.21284517,928.736178266,30.0463079553,0.996057,-30.126,2019.44818188,30.0066022852,663.422167221,407.061231767,1062,266.158229531,407.061231767
0.897358,149.003,551.995964918,30.0161,122.933,29.9737,0.0,1063,0.275653102918,3525.8376996,1131.04635689,30.0148323288,0.998155,-30.1001,923.985611445,29.9730171404,-523.950597045,551.995964918,1063,210.795032164,551.995964918
1.29982,149.152,2499.80016206,30.0538,123.015,30.0069,0.0,1064,0.298016968571,3623.26471352,1428.35446767,30.0565208568,0.997059,-30.1244,1665.57307414,30.0097052827,-356.196619389,2499.80016206,1064,248.629703649,2499.80016206
1.11555,149.175,2102.88907487,30.1072,123.085,30.0635,0.0,1065,0.292200608311,3896.99712102,1546.25119811,30.1064800772,0.996092,-30.1849,2109.95183493,30.062679963,-73.9939166755,2102.88907487,1065,258.784498745,2102.88907487
1.06492,149.238,2611.5357914,30.1384,123.122,30.0897,0.0,1066,0.284072575713,3623.65127849,975.239325914,30.1396063712,0.996656,-30.2106,2407.40485893,30.0906374998,848.696201141,2611.5357914,1066,262.756412991,2611.5357914
0.747792,149.229,2472.15540875,30.0713,123.175,30.022,0.0,1067,0.271661452875,3541.48189538,223.817197536,30.0720620069,0.996088,-30.1421,3334.15081091,30.0224092184,2923.71933189,2472.15540875,1067,275.895184708,2472.15540875
1.20923,149.374,2771.75231387,30.1503,123.269,30.1015,0.0,1068,0.29148168007,3942.89434857,1011.45516307,30.1507954126,0.995876,-30.221,3138.76269488,30.1018541462,484.389681682,2771.75231387,1068,294.559823171,2771.75231387
1.09486,149.479,2693.86372737,30.0538,123.338,29.9993,0.0,1069,0.28596746036,3740.48834116,1195.17830505,30.053934757,0.996183,-30.1222,2073.19997535,29.9996193452,565.474977353,2693.86372737,1069,267.14484212,2693.86372737
1.14046,149.558,2685.05142844,30.184,123.382,30.1353,0.0,1070,0.291457743298,3908.31172363,1202.00654431,30.1842932631,0.99598,-30.2618,1856.91446632,30.1349305396,132.459893112,2685.05142844,1070,270.500451335,2685.05142844
1.45905,149.57,2521.39585966,30.1826,123.491,30.1308,0.0,1071,0.311359793541,3763.81391788,1316.70576729,30.1851023665,0.996506,-30.2563,1478.11996547,30.1331450037,-466.971596252,2521.39585966,1071,230.758698902,2521.39585966
1.02428,149.686,2689.55194488,30.254,123.546,30.1993,0.0,1072,0.287943470443,3594.97424441,1333.53587239,30.2540889562,0.996782,-30.3289,1515.47126741,30.1995759308,-187.4263691,2689.55194488,1072,228.926279443,2689.55194488
1.11568,149.789,2779.78804172,30.2237,123.607,30.1682,0.0,1073,0.302132765779,3437.80087537,1136.58373757,30.224524823,0.997393,-30.2937,1657.4767512,30.168832194,80.8816999434,2779.78804172,1073,256.228791427,2779.78804172
1.06665,149.828,2309.73953411,30.2746,123.666,30.2165,0.0,1074,0.295975100936,3713.37244155,1286.13798291,30.275651474,0.995639,-30.34,2287.25335765,30.2173409043,208.992172006,2309.73953411,1074,287.565141391,2309.73953411
1.05614,149.993,478.014925719,30.3233,123.724,30.262,0.0,1075,0.290909884597,4085.1207775,1443.08538853,30.3228435811,0.996568,-30.3903,2242.65231819,30.2618619194,-359.687957151,478.014925719,1075,287.474131895,478.014925719
0.978227,150.061,2768.36425848,30.3546,123.712,30.2915,0.0,1076,0.286246213605,3802.80836116,918.836333879,30.3554926392,0.994637,-30.4115,3159.45142783,30.2924256562,1114.62009139,2768.36425848,1076,288.484121438,2768.36425848
0.910359,150.133,2527.2585843,30.3035,123.748,30.237,0.0,1077,0.270473335167,4033.58601091,1257.5149594,30.3031952632,0.996143,-30.3693,2485.48884672,30.2368595605,392.157919147,2527.2585843,1077,305.702956546,2527.2585843
1.04156,150.192,2510.74793733,30.4199,123.818,30.3493,0.0,1078,0.280092032514,2297.33503162,785.67159018,30.4213239972,0.998408,-30.4721,416.302491493,30.3504939016,-450.156901381,2510.74793733,1078,178.93473295,2510.74793733
1.36583,150.277,2624.42706872,30.5047,123.859,30.4329,0.0,1079,0.295489137401,3821.59344827,1440.52177486,30.5035735654,0.996367,-30.5589,1604.56113437,30.4315309138,-380.357136955,2624.42706872,1079,235.318629234,2624.42706872
1.03595,150.358,2289.63365849,30.4936,123.887,30.4114,0.0,1080,0.288588664425,3640.42922552,1393.98633959,30.4962157708,0.995892,-30.5406,1546.49935565,30.4139953449,-153.480826119,2289.63365849,1080,215.954165296,2289.63365849
1.2178,150.419,2329.07537868,30.4154,123.915,30.3283,0.0,1081,0.296759591373,1713.06146377,671.702339201,30.4151533659,0.997387,-30.4565,516.086913857,30.3279782371,-471.745764059,2329.07537868,1081,185.035213181,2329.07537868
1.30458,150.493,2400.73591119,30.5061,123.997,30.4225,0.0,1082,0.303335290198,2281.26999336,718.98345284,30.5060198275,0.997366,-30.5444,619.295090414,30.4222931186,-136.838756437,2400.73591119,1082,235.253367487,2400.73591119
0.930888,150.513,1838.77573316,30.5756,124.064,30.4944,0.0,1083,0.281183706338,3466.13191761,1324.43507644,30.576912565,0.996557,-30.6236,1530.38762377,30.4955282164,171.011244786,1838.77573316,1083,247.663922024,1838.77573316
1.01424,150.659,2630.07005936,30.5101,124.096,30.4267,0.0,1084,0.283026889831,4038.33537422,1462.28808465,30.5110699637,0.996234,-30.5554,1590.14586889,30.4280470784,-160.438373342,2630.07005936,1084,262.823626649,2630.07005936
0.769637,150.704,2800.38732229,30.5921,124.147,30.5096,0.0,1085,0.265683626023,3218.15681132,1340.87813059,30.5925547704,0.996777,-30.6353,1424.14229565,30.510314134,-567.460143853,2800.38732229,1085,231.679451958,2800.38732229
1.21115,150.759,2743.44647602,30.6271,124.203,30.5551,0.0,1086,0.286534331441,3936.02938651,1477.0192007,30.6270582992,0.996152,-30.6812,2784.87827692,30.554856726,-657.640186536,2743.44647602,1086,267.100566571,2743.44647602
0.960026,150.819,2662.78696631,30.6448,124.249,30.5768,0.0,1087,0.280266374031,3806.28447539,1388.45481577,30.646120626,0.995815,-30.701,2660.81165771,30.5779182816,207.759935645,2662.78696631,1087,282.011234523,2662.78696631
1.14911,150.903,2842.60599906,30.6252,124.313,30.5618,0.0,1088,0.28908194388,3457.05436174,1341.63041848,30.6256076998,0.996519,-30.692,1456.89257778,30.562267537,-201.865063109,2842.60599906,1088,233.707877525,2842.60599906
1.15003,151.014,2243.00675818,30.6651,124.362,30.6054,0.0,1089,0.290663562193,3030.32441873,985.87719337,30.6658767049,0.996915,-30.7384,1370.00737551,30.6063118822,-9.07363842917,2243.00675818,1089,249.418356172,2243.00675818
1.19241,151.063,2690.8879932,30.6813,124.44,30.6274,0.0,1090,0.292558327876,3369.6921604,983.932357482,30.6817783775,0.997358,-30.7684,723.58605155,30.6274449733,-256.537084435,2690.8879932,1090,243.56413457,2690.8879932
0.969074,151.089,2440.85854564,30.7029,124.477,30.6507,0.0,1091,0.283881442254,2925.82107222,1300.38387616,30.7031805659,0.998726,-30.7982,520.743017643,30.6508728618,-531.448179239,2440.85854564,1091,129.255205765,2440.85854564
0.996861,151.166,1851.4470364,30.8482,124.516,30.8041,0.0,1092,0.288080074694,1943.68560177,600.486555121,30.8483648584,0.997148,-30.95,752.418404077,30.8045514721,-80.6026030135,1851.4470364,1092,191.527542851,1851.4470364
1.15377,151.168,2461.08762243,30.8359,124.558,30.7985,0.0,1093,0.291466811323,3176.22017462,736.864511956,30.8369007206,0.996508,-30.9424,1850.68523328,30.7993043451,996.847325938,2461.08762243,1093,303.74459649,2461.08762243
1.06617,151.217,2335.31342836,30.7972,124.679,30.762,0.0,1094,0.294579451268,3359.85147953,1272.95445149,30.7974858471,0.99622,-30.8937,1595.89202025,30.7626123313,-428.456847445,2335.31342836,1094,234.803768024,2335.31342836
1.14583,151.288,229.306473674,30.8312,124.765,30.8015,0.0,1095,0.299509335038,3777.30938653,1391.65742046,30.8320803954,0.996092,-30.9375,2376.08492333,30.8023312238,-482.519427272,229.306473674,1095,248.658089787,229.306473674
1.15486,151.304,2933.25197476,30.7682,124.8,30.741,0.0,1096,0.297963796392,4042.76353014,339.011146228,30.7688524516,0.993733,-30.8767,3507.5976854,30.7417048086,2845.56464433,2933.25197476,1096,300.95361032,2933.25197476
0.802841,151.353,2674.21274021,30.8782,124.839,30.8561,0.0,1097,0.276825827932,3396.28940137,1170.56872947,30.8785640286,0.99526,-30.9873,2588.21952985,30.8567956037,-132.602198236,2674.21274021,1097,249.117284385,2674.21274021
1.13368,151.465,2588.67423673,30.8304,124.899,30.8107,0.0,1098,0.29834204659,3627.64550065,1264.11031517,30.8299751656,0.993177,-30.9395,2638.18827998,30.8109540069,-460.223362477,2588.67423673,1098,252.350454565,2588.67423673
1.14037,151.489,2709.12627787,30.8817,124.932,30.866,0.0,1099,0.298978494051,3949.74514144,1267.13057629,30.8821084005,0.99326,-30.9898,2773.32193463,30.8666810146,-286.609283449,2709.12627787,1099,277.802711029,2709.12627787
1.23662,151.58,2775.52626074,30.9311,125.017,30.9177,0.0,1100,0.30460261714,3840.16247885,1323.42180993,30.9307636737,0.99479,-31.0453,2965.97800238,30.9177365717,-464.709121396,2775.52626074,1100,272.568532333,2775.52626074
1.17797,151.618,2492.85776717,30.8856,125.104,30.8734,0.0,1101,0.301102046285,3746.2665598,1215.61145185,30.8847279299,0.994868,-30.9984,2420.47655812,30.8734217496,75.3013454853,2492.85776717,1101,254.17539696,2492.85776717
1.30027,151.709,774.112344323,30.9232,125.129,30.9104,0.0,1102,0.301528108607,3837.13991664,989.96814689,30.9231516616,0.994713,-31.0263,3081.79504619,30.9109987448,602.328538705,774.112344323,1102,294.266255116,774.112344323
0.859271,151.831,2841.13339553,30.9419,125.181,30.9277,0.0,1103,0.278727781531,3368.5591748,948.856333347,30.9428020102,0.994537,-31.0532,2308.61992026,30.9290891979,473.275377608,2841.13339553,1103,252.311613324,2841.13339553
1.18754,151.909,2563.28870626,30.9104,125.228,30.8948,0.0,1104,0.295071820028,3515.98973715,884.11928749,30.9107311957,0.995642,-31.0212,2192.45324498,30.8955548624,414.991533573,2563.28870626,1104,276.030097356,2563.28870626
0.87382,152.079,2325.61137411,30.9011,125.266,30.8833,0.0,1105,0.282521883017,3517.49364719,812.892378829,30.9009268815,0.995468,-31.0007,1943.43619649,30.8835312774,1124.26549687,2325.61137411,1105,296.331659021,2325.61137411
1.02365,152.062,2707.2536754,30.9354,125.308,30.9172,0.0,1106,0.290480342913,3720.07122283,1487.63394599,30.9351715745,0.996085,-31.0343,2154.7439446,30.9173131634,55.6198950787,2707.2536754,1106,262.401629596,2707.2536754
1.14211,152.125,2922.67580151,30.9797,125.337,30.9583,0.0,1107,0.294544812963,3795.6410276,1039.44990688,30.9796101979,0.996306,-31.0804,2614.78044982,30.9586959112,548.380682366,2922.67580151,1107,277.242668542,2922.67580151
1.50176,152.222,396.609424813,30.969,125.455,30.9482,0.0,1108,0.31269950224,3692.79068349,1346.48931964,30.9693607841,0.997001,-31.0772,1323.76251106,30.9486976086,-392.410204584,396.609424813,1108,243.897062934,396.609424813
1.30852,152.301,2982.0667306,31.0153,125.523,30.9925,0.0,1109,0.303972606168,3955.74322501,1562.38706419,31.0162608973,0.997913,-31.1237,1485.92590104,30.9934916643,-358.983595882,2982.0667306,1109,260.909590674,2982.0667306
1.06616,152.293,2583.29802607,30.9676,125.556,30.9399,0.0,1110,0.289270812037,3092.04450519,1008.21414866,30.9682088869,0.998254,-31.0776,847.867332915,30.940134448,-169.106466024,2583.29802607,1110,225.79979485,2583.29802607
1.22126,152.364,2724.039086,31.1079,125.617,31.0789,0.0,1111,0.303561118794,3794.2695548,1270.79972274,31.1083914039,0.99834,-31.2128,969.140748843,31.0793783963,-519.844241945,2724.039086,1111,225.721635976,2724.039086
1.19836,152.496,1583.33585469,31.1093,125.642,31.0778,0.0,1112,0.299292484482,3964.13264938,1042.94525845,31.1106502137,0.996526,-31.22,1405.54136654,31.0791518347,251.075084501,1583.33585469,1112,284.676549887,1583.33585469
1.19352,152.554,2719.6952646,31.1286,125.637,31.092,0.0,1113,0.297181210569,4018.7431872,1130.40835992,31.1287736317,0.997357,-31.2216,972.010502829,31.0922982532,-24.9513471765,2719.6952646,1113,247.725511839,2719.6952646
1.04062,152.6,2632.74910568,31.1396,125.681,31.1039,0.0,1114,0.293984990959,3109.75974273,994.251679405,31.1396218344,0.997321,-31.2415,1037.40058737,31.1046656711,-541.454148388,2632.74910568,1114,249.913773664,2632.74910568
1.23818,152.66,2813.77207972,31.2494,125.804,31.2122,0.0,1115,0.312144877768,3497.85134982,1150.0737172,31.2504302242,0.996898,-31.3439,968.916535605,31.2133479494,35.2305646608,2813.77207972,1115,218.24324745,2813.77207972
0.989847,152.766,2554.50247746,31.2661,125.83,31.227,0.0,1116,0.284917072623,4058.00808082,804.097282632,31.266355999,0.994207,-31.3461,3394.2708502,31.2270352153,1472.30761682,2554.50247746,1116,310.619010029,2554.50247746
1.19694,152.886,2528.52567187,31.2245,125.936,31.186,0.0,1117,0.29882867046,3744.43891322,1256.8905178,31.2242298393,0.996123,-31.3061,2007.94049079,31.1859414716,218.897038853,2528.52567187,1117,282.3267948,2528.52567187
1.10052,152.957,2938.85797383,31.353,126.003,31.3192,0.0,1118,0.296845109146,4148.82809887,1349.43922009,31.3542998502,0.995331,-31.4563,2988.8027334,31.3203844132,-138.524474667,2938.85797383,1118,301.191316547,2938.85797383
0.627985,152.969,2911.16800209,31.2741,126.046,31.2377,0.0,1119,0.261434426698,4041.6276026,1495.50683665,31.2735403422,0.996334,-31.3778,2340.74916675,31.2373380457,-533.398633759,2911.16800209,1119,286.07161537,2911.16800209
1.31036,153.035,3073.25536709,31.4387,126.166,31.4043,0.0,1120,0.311432205015,3989.99329625,1304.72787459,31.4398476093,0.996633,-31.5455,2342.39703304,31.4054973176,449.721380775,3073.25536709,1120,299.566103657,3073.25536709
1.3119,153.032,380.003820761,31.3424,126.287,31.3052,0.0,1121,0.308666921298,3406.73279541,1151.03233953,31.3411562071,0.998118,-31.4448,1034.14794213,31.3043521975,-184.024391782,380.003820761,1121,230.88380003,380.003820761
1.23456,153.166,2747.83393454,31.4599,126.343,31.4244,0.0,1122,0.307913165406,3458.65050735,942.467117137,31.4605575736,0.9959,-31.5766,2549.38256868,31.4249781005,807.548063197,2747.83393454,1122,278.728772433,2747.83393454
0.939944,153.277,1260.61323243,31.5008,126.416,31.4661,0.0,1123,0.295606518884,3472.74509889,1240.76153116,31.5018288243,0.998597,-31.6096,675.053750912,31.466979055,-532.235913528,1260.61323243,1123,178.863685996,1260.61323243
1.3496,153.384,2808.63256654,31.5037,126.449,31.4672,0.0,1124,0.314959961248,4294.79830916,1275.7226146,31.5050437744,0.997807,-31.6022,867.497816876,31.4687406793,-83.4409830423,2808.63256654,1124,257.250618427,2808.63256654
1.32646,153.404,2909.93100559,31.3869,126.527,31.3515,0.0,1125,0.315815339812,4317.96418946,1499.83769089,31.3879498154,0.997928,-31.4969,1341.70201211,31.3522571203,-156.780903091,2909.93100559,1125,296.451727787,2909.93100559
0.924834,153.45,1746.00299836,31.588,126.575,31.5577,0.0,1126,0.296534777281,4168.74951909,1391.89924562,31.5881220406,0.997651,-31.6989,1151.93896029,31.5578092775,-502.670485355,1746.00299836,1126,212.603864582,1746.00299836
0.91976,153.509,2842.60782631,31.6452,126.639,31.6167,0.0,1127,0.292006473903,2026.58556713,772.794586376,31.6452220399,0.997969,-31.757,648.739319785,31.6172778939,-384.285943022,2842.60782631,1127,242.314477785,2842.60782631
0.92187,153.503,2813.95642539,31.5426,126.67,31.5148,0.0,1128,0.296653195158,1331.18831876,566.185901241,31.543841299,0.998472,-31.654,318.700763804,31.5156466637,-205.117477355,2813.95642539,1128,214.694914752,2813.95642539
1.25016,153.58,2969.09601833,31.5475,126.762,31.5186,0.0,1129,0.314616791311,3001.25936672,1052.00563979,31.5473112366,0.998884,-31.6473,506.565418791,31.5185599883,-530.612263724,2969.09601833,1129,198.149866859,2969.09601833
1.41455,153.745,2855.74766426,31.6419,126.82,31.6177,0.0,1130,0.322831952686,335.267722629,295.659053345,31.6428654423,0.999456,-31.7523,-174.779056453,31.6183051535,-518.686669407,2855.74766426,1130,128.791773841,2855.74766426
1.00052,153.876,443.779121317,31.6665,126.888,31.6438,0.0,1131,0.292114287617,2236.24170391,944.281062457,31.6665154408,0.998559,-31.777,394.182924396,31.6439133949,-470.730101123,443.779121317,1131,157.579950085,443.779121317
1.05588,153.907,2727.80968038,31.7138,126.896,31.6922,0.0,1132,0.295991278966,3694.4339398,1510.01587943,31.7156272099,0.997663,-31.8228,1477.66793401,31.6940226098,-492.005428661,2727.80968038,1132,220.66895651,2727.80968038
0.628052,153.909,3085.53495216,31.7285,126.964,31.7078,0.0,1133,0.272825769165,3836.31463452,1396.79150087,31.7284438171,0.996727,-31.837,1966.5040355,31.7076755169,-73.1523723696,3085.53495216,1133,274.424292517,3085.53495216
1.13462,154.022,2936.14816103,31.7293,127.013,31.709,0.0,1134,0.298391720411,4097.71285041,1307.9775841,31.7302563841,0.996376,-31.8421,2726.47367631,31.709956137,539.267017951,2936.14816103,1134,293.701936366,2936.14816103
1.20366,154.026,2873.15903928,31.7653,127.049,31.7437,0.0,1135,0.302831438315,1609.97950614,766.864364488,31.7654826616,0.998547,-31.8699,201.954084748,31.7445772757,-535.976407296,2873.15903928,1135,140.182645419,2873.15903928
1.0118,154.009,2650.76244119,31.7843,127.121,31.7652,0.0,1136,0.294692254109,3633.9095756,1090.58672906,31.7850786766,0.998172,-31.8992,807.912520709,31.7658254679,-362.45199618,2650.76244119,1136,232.244051944,2650.76244119
1.29303,154.116,2798.85556898,31.8106,127.176,31.7929,0.0,1137,0.311217139489,3391.09616938,1458.77609316,31.8116861565,0.998441,-31.9349,960.77126476,31.7936329814,-546.192825235,2798.85556898,1137,193.718333854,2798.85556898
1.35811,154.16,2808.54559314,31.7579,127.219,31.7398,0.0,1138,0.318237526064,4093.8012133,904.614539024,31.7589039243,0.993663,-31.8646,3564.89213741,31.7412358039,1004.11797659,2808.54559314,1138,303.280320177,2808.54559314
0.889045,154.162,2493.29998003,31.8123,127.217,31.7956,0.0,1139,0.27412844222,3698.83903516,1372.46438266,31.8124390495,0.997569,-31.9316,953.547942196,31.7960642637,-432.975579791,2493.29998003,1139,205.278172648,2493.29998003
1.49053,154.183,2460.74946864,31.8374,127.302,31.8244,0.0,1140,0.318037758873,3696.20732898,1525.92565347,31.8376215027,0.99791,-31.9583,1697.85044889,31.8250293402,-208.413569164,2460.74946864,1140,228.729131405,2460.74946864
