Epoch,AveragePolicySurr,AverageQ,AverageAbsQYDiff,AverageQLoss,StdReturn,AverageAbsY,AverageAbsQ,AverageEsReturn,StdEsReturn,QFunRegParamNorm,PolicyRegParamNorm,MinEsReturn,MaxEsReturn,AverageAction,AverageY,AverageDiscountedReturn,AverageReturn,MinReturn,Iteration,MaxReturn
25,-1.3536,1.36533,0.0174346438781,0.002201,1.13806657161,1.36544818192,1.36533,-420.844185505,0.0,13.3083,14.8707,-420.844185505,-420.844185505,0.999667,1.365439863,-59.3245507031,-599.148650374,-601.221542392,25,-597.716111922
26,-1.32724,1.33386,0.0167915184141,0.0020122,1.34012850462,1.33398159709,1.33386,-398.367682705,0.0,13.7728,14.9206,-398.367682705,-398.367682705,0.999966,1.33397600742,-59.5061077218,-599.491798018,-602.160351704,26,-597.73045934
27,-1.31009,1.31083,0.0159422550125,0.00195691,0.945371083202,1.31098111556,1.31083,-395.757242718,0.0,14.1867,14.9571,-395.757242718,-395.757242718,0.999986,1.31097552128,-59.6295846401,-599.62802759,-601.725726856,27,-598.063147341
28,-1.31827,1.29172,0.015189108353,0.00183236,2.31494586269,1.29183614636,1.29172,-386.123466893,0.0,14.5846,16.0549,-386.123466893,-386.123466893,0.999888,1.29183031272,-55.1312145992,-594.777296625,-597.092727309,28,-591.128732352
29,-1.36483,1.33007,0.0163255139068,0.00165252,3.82486182362,1.33028024079,1.33007,-426.934987214,0.0,14.9957,16.3034,-426.934987214,-426.934987214,0.987578,1.33027571,-58.1274539631,-571.701058554,-576.116199957,29,-563.408973534
30,-1.3435,1.34221,0.0154536227289,0.00172359,0.630250074556,1.34235475711,1.34221,-456.666940775,0.0,15.4389,16.5364,-456.666940775,-456.666940775,0.998566,1.34234830094,-59.569575945,-598.910022179,-599.709147894,30,-597.327062944
31,-1.35509,1.33096,0.0160559309256,0.00193852,2.03406753723,1.33110568451,1.33096,-414.143158379,0.0,15.8768,17.1007,-414.143158379,-414.143158379,0.999688,1.33109963459,-63.4508342486,-603.325130138,-607.802323737,31,-600.885809186
32,-1.35953,1.34286,0.0164509320516,0.00161186,1.76340151489,1.34301961427,1.34289,-382.4690865,0.0,16.3634,17.3862,-382.4690865,-382.4690865,0.999913,1.34301339389,-63.0135385849,-603.156481422,-606.797594872,32,-600.619805767
33,-1.34267,1.33765,0.0147874907303,0.00177772,1.65987244104,1.33777238028,1.33766,-321.8994495,0.0,16.7781,17.6397,-321.8994495,-321.8994495,0.999845,1.3377654685,-61.0749214329,-601.090015483,-603.607432981,33,-597.146052986
34,-1.31701,1.31903,0.0131760112084,0.00148306,1.90382706549,1.31913325891,1.31903,-314.505851675,0.0,17.111,17.7226,-314.505851675,-314.505851675,0.999654,1.31912790258,-60.6553534803,-600.718569661,-604.981660708,34,-598.185987696
35,-1.33229,1.31234,0.01465503078,0.00126409,0.419594917596,1.31249130596,1.31235,-306.482490861,0.0,17.4087,18.4658,-306.482490861,-306.482490861,0.999833,1.31248737544,-58.9784400661,-598.967323048,-599.619218422,35,-598.125473609
36,-1.34117,1.32853,0.0161343412557,0.00182503,4.96733116254,1.32869984341,1.32857,-445.155407477,0.0,17.9497,18.4959,-445.155407477,-445.155407477,0.968977,1.32869304954,-56.4820873856,-579.128835541,-583.223920935,36,-567.920482051
37,-1.31546,1.31395,0.0152918938698,0.00225435,0.639728674765,1.31417280959,1.31395,-528.972296257,0.0,18.4044,18.4728,-528.972296257,-528.972296257,0.999962,1.31416432981,-59.5577825947,-599.527797178,-600.649707324,37,-598.455406659
38,-1.29161,1.29307,0.0130929157285,0.00166534,0.516643846719,1.29316463457,1.29308,-456.227069119,0.0,18.7445,18.4764,-456.227069119,-456.227069119,0.999781,1.29315895422,-59.6498704259,-599.541614395,-600.689167322,38,-598.739701568
39,-1.27755,1.27448,0.0125671102087,0.00133818,104.306694427,1.2745715668,1.27449,-425.302632793,0.0,19.0048,18.6673,-425.302632793,-425.302632793,0.999928,1.2745665133,-41.0849413507,-462.738478962,-623.992322688,39,-390.073990214
40,-1.27349,1.26524,0.0123662815778,0.00120003,8.60261211419,1.26535924396,1.26527,-420.123057666,0.0,19.4658,18.7593,-420.123057666,-420.123057666,0.999969,1.26535331082,-56.872984636,-600.082633833,-625.785156586,40,-595.724054749
41,-1.25537,1.25171,0.0129468547943,0.00151498,92.6137015503,1.25183396169,1.25175,-412.673800317,0.0,19.8122,18.922,-412.673800317,-412.673800317,0.999732,1.25182760174,-42.889106047,-455.723820745,-597.269033782,41,-389.85736533
42,-1.23504,1.23367,0.0120068165286,0.00122516,0.456676653548,1.23375852476,1.23367,-463.285316484,0.0,20.0126,19.4412,-463.285316484,-463.285316484,0.999999,1.23375383417,-59.4820532289,-599.458227719,-599.853516389,42,-598.267481638
43,-1.22505,1.21928,0.0129990967659,0.00150279,3.16142188687,1.21939987033,1.21928,-389.769621174,0.0,20.3672,19.9749,-389.769621174,-389.769621174,0.998228,1.21939171328,-39.8573199738,-374.02755268,-378.810768496,43,-368.202656112
44,-1.21762,1.21048,0.0114812814136,0.00119963,6.55830620546,1.2105547069,1.21048,-355.941589034,0.0,20.6104,20.719,-355.941589034,-355.941589034,0.976399,1.21055049638,-100.00604341,-1040.44730593,-1053.9601769,44,-1027.22901963
45,-1.21076,1.20195,0.0129966514573,0.00161779,89.5543187871,1.20211638946,1.20195,-367.880515814,0.0,20.9855,20.9557,-367.880515814,-367.880515814,0.978412,1.20210721235,-54.6919110827,-578.022360584,-731.518608903,45,-405.535791986
46,-1.1983,1.19215,0.0128083415737,0.00151855,176.782962,1.19227788618,1.19216,-530.740472397,0.0,21.4068,21.2701,-530.740472397,-530.740472397,0.993309,1.19227117981,-107.423021831,-1415.45303822,-1744.55615794,46,-1194.56799656
47,-1.18185,1.17838,0.0124376502975,0.00155753,84.9468603624,1.17852436279,1.17844,-403.838911462,0.0,21.7453,21.4258,-403.838911462,-403.838911462,0.992574,1.17851522271,4.94386117744,105.745899659,-59.4156131643,47,265.417802233
48,-1.16497,1.16228,0.0108542508023,0.0011551,52.0362181956,1.16240089739,1.16229,-221.305340558,0.0,21.9437,21.8584,-221.305340558,-221.305340558,0.987715,1.16234932756,-27.7737245268,-252.215634546,-343.320940492,48,-182.396742103
49,-1.15582,1.14999,0.0114085804889,0.0012541,157.980769721,1.15013036775,1.15005,-167.055541103,0.0,22.1645,22.184,-167.055541103,-167.055541103,0.990417,1.15012362562,22.5001480097,361.390823814,69.8840788668,49,626.132947329
50,-1.14442,1.13778,0.0113643994187,0.00123852,2.40733528393,1.13787328765,1.13783,-325.942151454,0.0,22.3463,22.4282,-325.942151454,-325.942151454,0.999717,1.13785664243,-54.9578158078,-594.644527134,-596.661618984,50,-589.223758226
51,-1.13457,1.1273,0.0115870206406,0.0011802,36.0245130064,1.12742251199,1.12736,-369.85847319,0.0,22.5989,22.4905,-369.85847319,-369.85847319,0.994265,1.12741499171,-58.5489373631,-679.23389478,-699.302396282,51,-572.09096329
52,-1.11764,1.1133,0.0130547120799,0.00163758,44.7069505433,1.11344221608,1.11335,-400.417989431,0.0,22.8764,22.879,-400.417989431,-400.417989431,0.988231,1.11343442567,-37.4095145872,-369.821251046,-440.34758642,52,-303.0527122
53,-1.10468,1.10074,0.0110362837199,0.00119373,55.3170719277,1.10083870122,1.10074,-358.048800271,0.0,23.0947,22.7569,-358.048800271,-358.048800271,0.992053,1.10083240141,25.7391054534,565.96808527,488.647183684,53,682.408877314
54,-1.09501,1.0908,0.010422017075,0.001045,299.001210272,1.09083919179,1.0908,299.393155997,0.0,23.2288,23.0115,299.393155997,299.393155997,0.998229,1.09083344102,8.64400480153,805.615809326,265.163156822,54,1098.0583368
55,-1.08419,1.079,0.010281168615,0.00113381,10.4043524237,1.07907045034,1.07907,272.472631234,0.0,23.4332,23.0696,272.472631234,272.472631234,0.997041,1.07906353235,-55.4519326007,-655.329104218,-670.681688479,55,-635.059408581
56,-1.06809,1.06533,0.00973494519896,0.00101351,43.1126297129,1.06538729054,1.06538,-66.5347004942,0.0,23.6224,23.3965,-66.5347004942,-66.5347004942,0.995621,1.06537599313,-6.37271877938,117.530488023,45.3405548965,56,193.233301736
57,-1.05612,1.05227,0.00942107654715,0.000791073,89.526346288,1.05234831531,1.05227,-247.529147808,0.0,23.8664,23.6872,-247.529147808,-247.529147808,0.994787,1.05234380668,-13.6116737157,-118.349530855,-329.975753216,57,2.83074198016
58,-1.04592,1.04094,0.00999045538586,0.00118554,20.2073251945,1.04099373793,1.04096,-215.862224147,0.0,24.0885,23.9203,-215.862224147,-215.862224147,0.999821,1.04098712048,33.9276017412,566.992045199,531.934854328,58,603.792646117
59,-1.03487,1.03111,0.00986768306507,0.00105942,12.9152681952,1.03117694835,1.03113,93.0148020447,0.0,24.3065,24.0272,93.0148020447,93.0148020447,0.999768,1.03117046406,37.1099175868,575.148414927,553.6540596,59,595.812664969
60,-1.02443,1.02051,0.0103550371389,0.00117717,51.0357529021,1.02055349983,1.02051,326.467850353,0.0,24.552,24.1144,326.467850353,326.467850353,0.999469,1.02054691795,109.978299016,1376.96190174,1328.76848001,60,1496.38998534
61,-1.01668,1.01144,0.0112278695786,0.00131475,485.226933118,1.01147020958,1.01144,584.002917548,0.0,24.7697,24.2026,584.002917548,584.002917548,0.997334,1.01144891694,77.1275131218,201.690475695,-306.888284907,61,1172.30546481
62,-1.00721,1.00173,0.0104839529794,0.000823363,122.968910432,1.00174669666,1.00177,323.883790016,0.0,24.9585,24.344,323.883790016,323.883790016,0.99842,1.00173229739,-19.4795237471,-460.55705819,-638.281041331,62,-226.568929023
63,-0.997563,0.992627,0.01120794234,0.00097811,38.5776501718,0.992591291604,0.992761,-159.720917724,0.0,25.1453,24.5734,-159.720917724,-159.720917724,0.999518,0.992583096495,111.312422813,1409.39613028,1341.07170662,63,1475.86220154
64,-0.987698,0.982088,0.0110111535286,0.00115787,86.0271387872,0.982082825729,0.982138,-314.295280616,0.0,25.2874,24.6101,-314.295280616,-314.295280616,0.999572,0.98206089861,112.162342673,1391.3860695,1257.27888114,64,1513.98948895
65,-0.97988,0.973452,0.0110682441193,0.00106748,585.42936732,0.973356866137,0.973452,-376.670202182,0.0,25.4524,24.6857,-376.670202182,-376.670202182,0.998869,0.973351270282,75.1660342335,733.135969471,-484.929767303,65,1385.11316084
66,-0.971412,0.964467,0.0108798153346,0.00103001,60.6372040058,0.964387958618,0.964467,-34.2752701903,0.0,25.5747,24.827,-34.2752701903,-34.2752701903,0.999377,0.964383729688,31.6776157256,-393.126612954,-491.801167959,66,-299.609907263
67,-0.965102,0.957092,0.0114332256966,0.00117511,110.825516405,0.95705057998,0.957172,-16.5291217961,0.0,25.7653,24.9291,-16.5291217961,-16.5291217961,0.999189,0.957041674675,9.85320485118,-408.180796765,-562.169640893,67,-206.467170117
68,-0.960875,0.952153,0.0111197273113,0.000999074,207.531142585,0.952077285294,0.952153,-282.835542257,0.0,25.8607,25.2313,-282.835542257,-282.835542257,0.998887,0.952069989493,31.7787178996,-307.583580939,-501.524644172,68,235.411100124
69,-0.956479,0.946515,0.0114806398212,0.00117189,148.799686159,0.946498839744,0.946536,-108.712090662,0.0,26.0363,25.3994,-108.712090662,-108.712090662,0.998521,0.946489023046,14.4179786838,-422.377819371,-676.067411206,69,-95.8678734369
70,-0.950713,0.940371,0.0109136624516,0.00089301,143.878608682,0.94034116862,0.940373,-315.551220825,0.0,26.1425,25.655,-315.551220825,-315.551220825,0.999487,0.940334499987,-30.3808269165,-478.87379191,-614.271983324,70,-147.586285512
71,-0.948373,0.937837,0.0107653931872,0.000979115,107.556597168,0.9377034466,0.937844,-329.433006077,0.0,26.2808,25.7694,-329.433006077,-329.433006077,0.999443,0.937698122862,-17.8119839443,-489.562584709,-630.112214531,71,-332.430101586
72,-0.944442,0.934667,0.0110875062799,0.0011104,140.924281983,0.934702032269,0.934667,277.491428695,0.0,26.4227,25.8746,277.491428695,277.491428695,0.999469,0.934695198315,-13.8089991377,-434.247793108,-592.853475692,72,-199.270796042
73,-0.940047,0.930265,0.0110132183396,0.0011549,69.0147001975,0.930207880822,0.930265,36.3466265432,0.0,26.5885,26.0219,36.3466265432,36.3466265432,0.999405,0.930201476894,-39.3527769285,-536.868949878,-615.791897582,73,-391.243098012
74,-0.935424,0.926319,0.0108224711341,0.000906763,38.6292841637,0.926313890777,0.926331,-342.811075337,0.0,26.7232,26.2137,-342.811075337,-342.811075337,0.99976,0.92630718621,-4.4320613333,-466.172513516,-549.06825251,74,-417.571543124
75,-0.930638,0.921358,0.0105827201333,0.000794393,50.818313719,0.921310920933,0.921358,94.0938053591,0.0,26.9035,26.4543,94.0938053591,94.0938053591,0.999696,0.921303389222,-26.6348353506,-531.124795161,-622.740543332,75,-441.966787686
76,-0.923143,0.916486,0.0107622794982,0.000780385,40.6395913412,0.916416464324,0.916486,-12.1597598581,0.0,27.0301,26.4174,-12.1597598581,-12.1597598581,0.999779,0.916410612982,-7.81501214693,-501.699268001,-569.85050663,76,-433.503875715
77,-0.917663,0.909704,0.0108146053187,0.000807559,75.7959909333,0.909666640919,0.909717,-281.850230009,0.0,27.1289,26.7029,-281.850230009,-281.850230009,0.997845,0.909655587728,-35.7126729153,-497.530109858,-602.393326099,77,-347.854068599
78,-0.912714,0.9036,0.0113005569328,0.000817681,69.1801681624,0.903566418446,0.903632,-149.64640572,0.0,27.2194,27.0099,-149.64640572,-149.64640572,0.998557,0.903555291864,-18.9407009128,-515.223997191,-595.230043642,78,-388.508434462
79,-0.907395,0.897867,0.0117123591229,0.00100959,154.683571216,0.897832567683,0.897873,-406.67836424,0.0,27.3624,27.2603,-406.67836424,-406.67836424,0.996342,0.89782361428,-47.1353799462,-758.543286704,-908.615597913,79,-393.373045248
80,-0.897339,0.890179,0.0119332043509,0.00107486,307.45792746,0.890159688298,0.890179,-437.129814534,0.0,27.5007,27.4013,-437.129814534,-437.129814534,0.997514,0.89015133758,7.20300147016,-260.716361621,-502.91819787,80,555.446285517
81,-0.892305,0.884261,0.0115555779681,0.000908592,78.101458683,0.884188620756,0.884261,-453.48957909,0.0,27.5965,27.5765,-453.48957909,-453.48957909,0.99919,0.884183165143,-22.1750644257,-530.000916773,-672.617676608,81,-374.642910108
82,-0.890265,0.880374,0.0115565937316,0.000989406,231.976783293,0.880362877166,0.880382,-545.642277554,0.0,27.7207,27.7189,-545.642277554,-545.642277554,0.998831,0.88032782402,35.3562402904,-315.10308136,-635.995662222,82,88.9041831259
83,-0.886079,0.875617,0.0118137178448,0.00097561,135.878794568,0.875536039445,0.875617,-408.15338565,0.0,27.8298,27.8293,-408.15338565,-408.15338565,0.999096,0.875527576422,3.60711569175,-431.418035639,-575.469735668,83,-145.476614286
84,-0.885408,0.873897,0.0119066708809,0.000812221,425.683544626,0.873905476476,0.873931,-443.890692164,0.0,27.926,28.0456,-443.890692164,-443.890692164,0.998221,0.873899429802,48.1476225803,-185.370890819,-607.334578909,84,872.256818008
85,-0.877617,0.868409,0.0116812851093,0.000737452,149.104354647,0.868361671696,0.868416,-230.763483915,0.0,28.0442,28.2587,-230.763483915,-230.763483915,0.998892,0.868355665302,61.1675832427,-314.357572696,-464.638595327,85,-28.7450095703
86,-0.876977,0.865386,0.0124683074178,0.00100384,197.217081646,0.865346170848,0.865386,-382.722337357,0.0,28.1445,28.4334,-382.722337357,-382.722337357,0.998966,0.865338757941,22.2765752062,-407.926013936,-554.514079334,86,111.053434702
87,-0.875622,0.864696,0.0122371280438,0.000793699,70.2326402691,0.864659324533,0.86473,65.1580679823,0.0,28.2143,28.5832,65.1580679823,65.1580679823,0.998972,0.864654451223,2.6800335854,-480.1654015,-558.559117014,87,-340.589733095
88,-0.867644,0.859564,0.0123138308176,0.000814885,130.054922476,0.859525402184,0.859583,-243.715660962,0.0,28.2871,28.6344,-243.715660962,-243.715660962,0.998722,0.859520764711,-6.66853353793,-478.402679651,-697.342343498,88,-237.123884844
89,-0.863806,0.853849,0.0128367386136,0.00100245,182.843686704,0.853784449573,0.853868,-251.724142476,0.0,28.446,28.7516,-251.724142476,-251.724142476,0.99624,0.853777621903,32.7397907523,-656.35639618,-901.23122609,89,-346.803424309
90,-0.859876,0.849278,0.012814534404,0.000877107,293.582124767,0.849261328943,0.849282,-531.999258942,0.0,28.5286,28.8628,-531.999258942,-531.999258942,0.996902,0.849255231666,14.9286188908,-425.869748421,-696.929915699,90,332.258647417
91,-0.858685,0.848318,0.012645884475,0.000950407,218.517581495,0.848292148477,0.848326,-424.169237263,0.0,28.6128,29.0859,-424.169237263,-424.169237263,0.998624,0.848286388225,35.5755549781,-360.113346534,-560.925912072,91,68.3131661498
92,-0.859339,0.84734,0.0129362508685,0.000932735,180.493804369,0.847302936372,0.847345,-87.0271168437,0.0,28.7362,29.2013,-87.0271168437,-87.0271168437,0.998189,0.847295857496,45.4143986878,-297.367714645,-578.99150023,92,-39.85403736
93,-0.859389,0.846476,0.0131449346178,0.000932467,156.286110381,0.846449282954,0.846476,26.2847823357,0.0,28.8457,29.3731,26.2847823357,26.2847823357,0.998868,0.846438240653,27.8369064549,-432.978517986,-597.045923827,93,-9.30430884075
94,-0.858263,0.846042,0.0130637826186,0.000766445,238.942433511,0.846046361871,0.846046,231.815073713,0.0,28.9671,29.564,231.815073713,231.815073713,0.998215,0.846041862952,73.0850971448,-218.1587752,-475.34993076,94,234.142811267
95,-0.853996,0.844331,0.0131440821282,0.000746581,83.1388725825,0.844303901294,0.844356,-327.051941712,0.0,29.0694,29.6146,-327.051941712,-327.051941712,0.999005,0.844297795717,12.8323513943,-479.976789057,-627.694454343,95,-342.789440704
96,-0.847725,0.839274,0.0134104917533,0.000894322,202.878542279,0.839246757754,0.839275,-182.519963533,0.0,29.1585,29.7507,-182.519963533,-182.519963533,0.997868,0.839240282543,7.73041668015,-519.197731159,-822.576514892,96,-220.260404924
97,-0.84256,0.83343,0.0132771517265,0.00078805,94.5761718134,0.833435082751,0.83343,-454.548789894,0.0,29.2672,29.9716,-454.548789894,-454.548789894,0.998202,0.83342938659,-58.8127144071,-721.903993709,-862.727816522,97,-555.431880909
98,-0.839129,0.830151,0.0138851669897,0.00101356,102.423952101,0.830137351922,0.830169,-573.420277734,0.0,29.3475,30.1541,-573.420277734,-573.420277734,0.997139,0.830131255989,-9.68842103087,-569.914041439,-746.131950471,98,-435.076317867
99,-0.829984,0.821223,0.0137272135499,0.000943974,494.661277302,0.821197320271,0.821223,-567.70949747,0.0,29.4588,30.3924,-567.70949747,-567.70949747,0.994721,0.821184738765,51.2540068167,6.9956914466,-470.765129676,99,1202.82944228
100,-0.830592,0.8206,0.0143074313917,0.00110696,288.259336415,0.820609853179,0.8206,-361.009121395,0.0,29.562,30.5686,-361.009121395,-361.009121395,0.995414,0.820600074579,64.2457258078,-140.386403866,-441.514044846,100,467.293835527
101,-0.826444,0.817444,0.0132996293377,0.000750877,264.675649468,0.817428396646,0.817444,554.468829008,0.0,29.6695,30.8227,554.468829008,554.468829008,0.996371,0.817423170306,25.11631,-326.125327361,-578.636047527,101,312.830991279
102,-0.81927,0.809957,0.0136097709379,0.00103719,197.709680661,0.809938310624,0.809966,-220.269066906,0.0,29.7558,31.0726,-220.269066906,-220.269066906,0.998782,0.809931556055,35.1171723631,-373.412524469,-579.753818108,102,-52.069965659
103,-0.820005,0.811307,0.0132445807489,0.000708551,441.20104565,0.811272264107,0.811307,-367.310941326,0.0,29.8731,31.1972,-367.310941326,-367.310941326,0.99542,0.811266227162,75.7476318938,-189.979056998,-754.523620942,103,887.419157967
104,-0.815694,0.80797,0.0140969098267,0.00115794,387.351475159,0.808030896656,0.808023,1114.64473155,0.0,29.9283,31.3606,1114.64473155,1114.64473155,0.993879,0.808024713921,72.5041690218,103.622772832,-224.742539713,104,1097.77084132
105,-0.81492,0.805382,0.014450957294,0.00116561,480.232935621,0.805351602535,0.805382,-140.739066414,0.0,30.029,31.5965,-140.739066414,-140.739066414,0.992195,0.805334554988,72.6654655689,612.510594415,-299.123762031,105,1032.2310536
106,-0.808893,0.800479,0.0134597005964,0.000880248,506.468244367,0.800477807584,0.800479,-125.294505586,0.0,30.0952,31.7916,-125.294505586,-125.294505586,0.993822,0.800470701955,68.1922634268,280.425789623,-401.391406607,106,1014.98043673
107,-0.811909,0.801782,0.0139439504805,0.000798866,431.311567164,0.801779348104,0.801782,83.5151805934,0.0,30.166,31.9904,83.5151805934,83.5151805934,0.984742,0.80176804904,79.3583749668,937.509453048,102.920117367,107,1433.33448644
108,-0.812806,0.802857,0.0145336667992,0.00116732,265.177839882,0.802850992184,0.802857,783.314107143,0.0,30.2807,32.1927,783.314107143,783.314107143,0.998223,0.802841930296,24.9062985974,-325.027197149,-604.761965978,108,208.873434032
109,-0.812591,0.802315,0.0144650413674,0.000970465,271.650002463,0.802312613077,0.802315,598.414784791,0.0,30.4035,32.3693,598.414784791,598.414784791,0.998493,0.802306925879,21.4154969199,-372.548242951,-579.795822234,109,290.102666491
110,-0.814321,0.803841,0.0148492062501,0.00101183,100.431659181,0.803891449128,0.803841,-162.773616992,0.0,30.5279,32.5521,-162.773616992,-162.773616992,0.997896,0.803884314015,41.4178652931,-429.672093762,-559.368152155,110,-265.578255347
111,-0.809481,0.799437,0.0146181167772,0.00107985,237.190071631,0.799433620081,0.799479,334.594001667,0.0,30.5857,32.7634,334.594001667,334.594001667,0.997488,0.799401706547,27.5464844032,-364.079299084,-582.822769607,111,175.351861352
112,-0.811095,0.798911,0.0152748874954,0.00120474,201.671732453,0.798973171602,0.798911,-174.207760832,0.0,30.69,33.0125,-174.207760832,-174.207760832,0.998318,0.798966641825,8.97996869238,-396.024734528,-614.697416195,112,-40.5715239012
113,-0.804026,0.793631,0.0150964058305,0.00100416,194.448598108,0.79362990637,0.793642,-124.904499958,0.0,30.8071,33.2669,-124.904499958,-124.904499958,0.998001,0.793611564775,34.5954299776,-443.943239806,-742.047665414,113,-72.5955622821
114,-0.802907,0.793504,0.0149428492141,0.00112212,487.369795771,0.793549249473,0.793504,-276.152327257,0.0,30.9101,33.4805,-276.152327257,-276.152327257,0.99606,0.793543251731,94.876140988,76.5967700492,-501.522491202,114,1226.36353125
115,-0.804517,0.793512,0.0152490011629,0.00134508,405.290786212,0.793505172303,0.793528,921.717358992,0.0,30.9964,33.658,921.717358992,921.717358992,0.99785,0.7934973332,76.0916945223,-121.612284225,-552.739558667,115,899.431444224
116,-0.806948,0.796516,0.0145126761539,0.000932266,213.460731226,0.79652782123,0.796516,-272.370441159,0.0,31.088,33.8437,-272.370441159,-272.370441159,0.997521,0.796522026735,76.7037084534,-200.274687633,-423.158452892,116,227.39347345
117,-0.802006,0.791814,0.014567703581,0.001102,427.811236691,0.791850590332,0.791814,944.349416277,0.0,31.2044,34.0116,944.349416277,944.349416277,0.996682,0.791843255345,64.891509803,7.45783073314,-557.982149973,117,965.030487023
118,-0.807603,0.7983,0.0144263035444,0.000873663,595.096016606,0.798343518957,0.798315,965.833818593,0.0,31.3056,34.2141,965.833818593,965.833818593,0.994295,0.798336163473,107.631934947,788.896648198,-526.171775166,118,1520.31265825
119,-0.803952,0.794431,0.0145776194094,0.000924294,606.082382544,0.794394991075,0.794442,250.139572325,0.0,31.3756,34.4035,250.139572325,250.139572325,0.994169,0.794367088207,126.624478198,968.341779658,-463.896051349,119,1575.86438913
120,-0.813153,0.802592,0.015039847335,0.0010553,702.286022858,0.802603218809,0.802592,1244.68396016,0.0,31.4627,34.587,1244.68396016,1244.68396016,0.994128,0.802588400553,119.942730354,478.779845658,-396.917166393,120,1678.354447
