MaxReturn,StdEsReturn,QFunRegParamNorm,AverageReturn,MinEsReturn,Epoch,MaxEsReturn,AverageAbsQ,AverageAbsQYDiff,AverageY,Iteration,PolicyRegParamNorm,AverageDiscountedReturn,MinReturn,AveragePolicySurr,AverageQ,StdReturn,AverageAbsY,AverageAction,AverageEsReturn,AverageQLoss
1217.69713706,0.0,169.686,1120.0058539,763.884825174,1606,763.884825174,11.6672,0.10283877432,11.6672712882,1606,237.193,90.757485551,1065.63329998,-11.7136,11.6672,42.5904751686,11.6673397418,0.940908,763.884825174,0.174374
1150.70661825,0.0,169.728,1064.82672838,832.521380903,1607,832.521380903,11.6739,0.0976160728256,11.6737808964,1607,237.241,65.7474003028,887.154680808,-11.7266,11.6739,77.4851426162,11.6738007722,0.9562,832.521380903,0.12687
1263.04413628,0.0,169.743,1161.17906504,897.446919972,1608,897.446919972,11.6788,0.0985035752592,11.6791478568,1608,237.297,84.9569487499,1051.38478424,-11.7311,11.6788,64.1002572933,11.67919099,0.932703,897.446919972,0.128384
951.258709727,0.0,169.793,908.474144892,783.390478375,1609,783.390478375,11.6697,0.106239553391,11.6695737059,1609,237.315,68.2516576672,784.75582581,-11.7228,11.6697,44.8877531866,11.669633467,0.936102,783.390478375,0.195569
1163.54588238,0.0,169.804,1129.31306905,846.560503658,1610,846.560503658,11.6669,0.108567140435,11.6676490154,1610,237.329,81.0128350306,1085.30122982,-11.7132,11.6669,24.2319691101,11.6677247214,0.945421,846.560503658,0.189755
1197.46609433,0.0,169.865,1118.25370254,739.885781659,1611,739.885781659,11.6661,0.0995423484203,11.6661352027,1611,237.442,91.9251180378,1071.55551057,-11.7134,11.6661,40.4669535097,11.6661894151,0.925863,739.885781659,0.161155
1202.25671886,0.0,169.874,1112.92337838,831.523677295,1612,831.523677295,11.6673,0.0966528920248,11.6674785798,1612,237.499,94.2305083498,1043.10055396,-11.7203,11.6673,54.4283952181,11.6675408337,0.941864,831.523677295,0.147017
1163.27014939,0.0,169.903,1094.78234435,770.211074864,1613,770.211074864,11.6629,0.100436553987,11.662661363,1613,237.551,84.6910147601,967.411933597,-11.7121,11.6629,59.613879295,11.6626883474,0.960835,770.211074864,0.156741
1230.23470584,0.0,169.951,1165.55430242,773.416171089,1614,773.416171089,11.6668,0.0962662367242,11.6667506666,1614,237.545,88.1681227982,1096.85347444,-11.7132,11.6668,48.2579037538,11.666793955,0.942641,773.416171089,0.12595
1261.56095129,0.0,169.967,1227.70667364,847.983321952,1615,847.983321952,11.6703,0.0952696774966,11.670574686,1615,237.603,100.732650896,1173.59649846,-11.7188,11.6703,26.3609739307,11.6706033559,0.938762,847.983321952,0.124026
1238.57905208,0.0,169.966,1179.67872328,820.404364742,1616,820.404364742,11.6717,0.0970382165794,11.6718505414,1616,237.615,92.1043729901,1138.9165858,-11.7217,11.6717,27.0344245408,11.6718822975,0.941038,820.404364742,0.128586
1084.51081028,0.0,169.983,1031.78725564,828.634223302,1617,828.634223302,11.671,0.0983817107024,11.6712851104,1617,237.628,83.620503903,954.084798786,-11.7217,11.671,35.8913096565,11.6713357387,0.954359,828.634223302,0.144617
1211.2975861,0.0,170.028,1146.2714951,771.414889534,1618,771.414889534,11.667,0.0992397482782,11.6673275013,1618,237.682,92.6679813564,1084.39717104,-11.7129,11.667,41.9132197811,11.6673588673,0.937768,771.414889534,0.154078
1238.74277236,0.0,170.038,1166.61276571,810.128072521,1619,810.128072521,11.6677,0.0925804806695,11.6677450989,1619,237.723,94.5915014357,1082.83255264,-11.7162,11.6677,51.6183595562,11.6677653705,0.935776,810.128072521,0.125946
1130.43860398,0.0,170.066,1074.22964348,876.194806701,1620,876.194806701,11.6666,0.090422274321,11.6664970428,1620,237.75,87.4826023619,1017.66832766,-11.7144,11.6666,33.5920225773,11.666512507,0.944926,876.194806701,0.114678
1162.83020761,0.0,170.131,1081.99151827,762.877104705,1621,762.877104705,11.6616,0.100619692043,11.6616973983,1621,237.831,100.419876177,982.690603462,-11.711,11.6616,54.2638750376,11.6617768109,0.945546,762.877104705,0.177071
1232.81347091,0.0,170.14,1116.35019402,773.132591078,1622,773.132591078,11.6686,0.0862780267628,11.6688107722,1622,237.859,93.2178744253,996.354743257,-11.7157,11.6686,63.3899308328,11.6688274615,0.935323,773.132591078,0.0960568
1128.16254908,0.0,170.159,1027.66513873,767.942686617,1623,767.942686617,11.6608,0.0933956243986,11.6608342271,1623,237.958,92.1532229701,924.155582857,-11.709,11.6608,54.395955052,11.6608761563,0.93986,767.942686617,0.134235
1125.06650215,0.0,170.18,1057.02203947,767.87513901,1624,767.87513901,11.6607,0.0997360734219,11.6609706393,1624,237.933,86.5874994098,980.277053077,-11.7108,11.6607,48.1930578683,11.6610221633,0.959467,767.87513901,0.152751
1107.84370606,0.0,170.204,1059.58916387,697.122182308,1625,697.122182308,11.6594,0.0913925140297,11.6599420806,1625,237.982,84.0909896125,959.89217836,-11.7016,11.6594,51.2548003297,11.6599682295,0.940852,697.122182308,0.10865
1151.08766389,0.0,170.255,1056.89940893,679.483022521,1626,679.483022521,11.6526,0.0971162077367,11.652202833,1626,237.984,72.4221557329,995.714591769,-11.6992,11.6526,50.8992336965,11.652234134,0.940109,679.483022521,0.146991
1163.45749347,0.0,170.309,1053.41696548,819.594686298,1627,819.594686298,11.6464,0.0945159048604,11.6458455133,1627,238.025,91.2862540567,994.965953931,-11.6936,11.6464,55.6769181299,11.6458848057,0.942724,819.594686298,0.137441
1278.85561562,0.0,170.347,1185.23643396,831.580188057,1628,831.580188057,11.6499,0.0948851503226,11.6502847349,1628,238.086,101.663258084,1130.86644593,-11.6984,11.6499,38.5829543435,11.6503267111,0.948596,831.580188057,0.137589
1136.38539379,0.0,170.384,1090.01325385,833.178423609,1629,833.178423609,11.6509,0.0966838353441,11.6510773388,1629,238.099,87.5719058421,1050.74865239,-11.7019,11.6509,29.2451184799,11.6511632274,0.938648,833.178423609,0.128746
1123.64207154,0.0,170.442,1034.86259216,816.568515477,1630,816.568515477,11.6513,0.104262523026,11.6517921175,1630,238.173,85.3637878341,995.544354287,-11.7008,11.6513,38.7061581037,11.6518140411,0.943249,816.568515477,0.152499
1068.79523078,0.0,170.45,1030.88560248,784.430076415,1631,784.430076415,11.6602,0.0965943835228,11.6592127575,1631,238.248,94.0085230378,961.186641609,-11.7116,11.6602,31.7236792007,11.659227863,0.948194,784.430076415,0.133758
1304.34402979,0.0,170.47,1208.52249441,817.335851734,1632,817.335851734,11.6599,0.0938610919968,11.6604459597,1632,238.276,104.084079026,1164.16914188,-11.7142,11.6599,44.7940403649,11.6604654649,0.942833,817.335851734,0.109086
1198.05154662,0.0,170.511,1128.57300118,770.588443529,1633,770.588443529,11.6704,0.0932467313489,11.6706334333,1633,238.355,97.6278144778,1069.0245137,-11.7285,11.6704,38.071095623,11.6706668671,0.941608,770.588443529,0.114786
1187.44610254,0.0,170.509,1090.7104597,841.305329774,1634,841.305329774,11.6729,0.0963526690242,11.6728934576,1634,238.382,96.845632178,999.159125347,-11.7238,11.6729,53.4185209575,11.6729301431,0.941409,841.305329774,0.121846
1208.96350082,0.0,170.526,1102.05379184,886.238061113,1635,886.238061113,11.6819,0.0971051131423,11.6817543835,1635,238.406,100.608901449,1038.0310051,-11.735,11.6819,55.5611092914,11.681801102,0.94672,886.238061113,0.134638
1261.51113273,0.0,170.549,1229.78354122,838.778912224,1636,838.778912224,11.6879,0.0992344461154,11.688070677,1636,238.432,112.118683494,1173.03513326,-11.7397,11.6879,24.1891714196,11.6881007354,0.937458,838.778912224,0.150509
1165.92740716,0.0,170.561,1122.39396103,790.086375866,1637,790.086375866,11.6786,0.0987681269157,11.6785787184,1637,238.475,97.7129397897,1081.06695911,-11.7297,11.6786,24.8079742043,11.6786277454,0.944405,790.086375866,0.149564
1132.90742344,0.0,170.619,1074.15227649,757.152532139,1638,757.152532139,11.6789,0.10416046887,11.6788995399,1638,238.521,94.456619302,1013.13623256,-11.7335,11.6789,38.6350387077,11.6789443981,0.956075,757.152532139,0.185868
1200.80637697,0.0,170.629,1096.99671311,766.733480392,1639,766.733480392,11.6809,0.103329643245,11.680478846,1639,238.514,90.7597831421,972.020367533,-11.7334,11.6809,64.3100517285,11.6805460957,0.95407,766.733480392,0.178167
1236.58769978,0.0,170.677,1115.25438458,922.718341021,1640,922.718341021,11.6895,0.092339528354,11.6903783061,1640,238.533,93.4729383164,1038.20985213,-11.7403,11.6895,54.1182412708,11.6904145527,0.937332,922.718341021,0.10679
1076.6011833,0.0,170.734,997.108389857,793.204802449,1641,793.204802449,11.6892,0.100176784104,11.6893278454,1641,238.658,89.1579561888,914.719463716,-11.7411,11.6892,53.4840823997,11.6893772633,0.945553,793.204802449,0.168117
1243.11689142,0.0,170.783,1173.80161261,720.133038624,1642,720.133038624,11.6878,0.10260401391,11.6877220575,1642,238.722,98.4723781241,1111.33734859,-11.7392,11.6878,44.0870378374,11.6877764039,0.955799,720.133038624,0.169307
1296.62483522,0.0,170.808,1256.7623952,864.851035626,1643,864.851035626,11.6865,0.0993137463763,11.6868990229,1643,238.721,105.664240344,1230.37377577,-11.7369,11.6865,24.1402984022,11.6869315787,0.934171,864.851035626,0.160679
1213.29175156,0.0,170.858,1147.9920034,810.599184648,1644,810.599184648,11.6957,0.0957150807044,11.6953426658,1644,238.719,99.1908814861,1088.31722232,-11.7454,11.6957,47.1148022297,11.6953719378,0.945765,810.599184648,0.122361
1320.80164052,0.0,170.882,1189.0979796,765.071951575,1645,765.071951575,11.6983,0.0914582460859,11.6987033544,1645,238.748,104.405263445,1050.29146031,-11.7481,11.6983,63.8809655531,11.6987260849,0.951622,765.071951575,0.11012
1326.80310665,0.0,170.877,1264.53330271,785.321419307,1646,785.321419307,11.6972,0.10485662487,11.6970715277,1646,238.783,113.643155819,1199.44907874,-11.7478,11.6972,43.5054351962,11.6971161889,0.954809,785.321419307,0.165505
1274.28357261,0.0,170.932,1213.65606699,873.428163915,1647,873.428163915,11.7023,0.101341720094,11.7022670339,1647,238.809,110.456400976,1169.0764689,-11.7551,11.7023,33.6521802802,11.7023386071,0.950164,873.428163915,0.145007
1244.33391162,0.0,170.962,1140.30486338,805.476440232,1648,805.476440232,11.707,0.0992971297912,11.7068533144,1648,238.886,102.415319819,1088.31708717,-11.7593,11.707,50.2497325494,11.7069029371,0.956403,805.476440232,0.146018
1145.99390183,0.0,170.98,1100.70798662,870.890342818,1649,870.890342818,11.6984,0.102933360196,11.6986454309,1649,238.915,91.1883403274,1044.11688656,-11.7477,11.6984,36.5513058714,11.6987173625,0.949971,870.890342818,0.180055
1265.15081118,0.0,170.997,1190.63395005,767.518981544,1650,767.518981544,11.7007,0.0995419914478,11.7008602149,1650,238.961,94.5043176988,1133.35501556,-11.7535,11.7007,34.8295934074,11.7008913127,0.925657,767.518981544,0.165986
1291.7537566,0.0,171.023,1253.93642691,749.597711952,1651,749.597711952,11.7044,0.0940597278438,11.7041181178,1651,238.981,104.93545457,1225.36294148,-11.7574,11.7044,20.9779293069,11.7041355699,0.945237,749.597711952,0.120823
1236.18264373,0.0,171.089,1156.0085497,818.364516365,1652,818.364516365,11.7045,0.100787843966,11.7046660786,1652,239.05,102.226296095,1105.9012831,-11.7649,11.7045,34.9453167007,11.7046906177,0.955441,818.364516365,0.15292
1218.00197056,0.0,171.121,1161.72678957,792.891899945,1653,792.891899945,11.7106,0.102793919766,11.7109452937,1653,239.112,103.723079176,1092.10260491,-11.7588,11.7106,39.8096562202,11.711001898,0.949196,792.891899945,0.156463
1107.29198525,0.0,171.146,1061.85113095,760.817515239,1654,760.817515239,11.7103,0.101721687765,11.7103860873,1654,239.192,100.226252288,958.936967518,-11.7615,11.7103,47.9507960208,11.7104297582,0.959116,760.817515239,0.171843
1241.18063514,0.0,171.171,1129.20544382,798.316057192,1655,798.316057192,11.7146,0.0936042555757,11.714738768,1655,239.274,95.301190671,1075.0057291,-11.767,11.7146,50.251918679,11.7147691883,0.957444,798.316057192,0.127532
1240.31099664,0.0,171.193,1182.63951276,888.443275396,1656,888.443275396,11.7174,0.0962770127523,11.717583387,1656,239.307,103.527476814,1094.21207853,-11.7667,11.7174,43.0110841809,11.7176168034,0.941845,888.443275396,0.153699
1217.07290107,0.0,171.255,1137.1149795,885.201625801,1657,885.201625801,11.7036,0.106904634998,11.7036845631,1657,239.348,101.741572401,1068.57905897,-11.7524,11.7036,40.9251668028,11.7037215248,0.951735,885.201625801,0.217457
1183.53529553,0.0,171.3,1121.07090627,783.476511128,1658,783.476511128,11.709,0.0957771253658,11.7088977627,1658,239.398,102.38851041,1044.14153708,-11.7614,11.709,40.0930309323,11.7089351861,0.945435,783.476511128,0.144323
1222.71265738,0.0,171.328,1154.89095202,912.961341782,1659,912.961341782,11.707,0.101978835649,11.7069185851,1659,239.394,106.359256326,1053.63546783,-11.7595,11.707,50.328988644,11.7070017556,0.951285,912.961341782,0.171389
1174.73108942,0.0,171.352,1109.62596646,719.00971302,1660,719.00971302,11.7177,0.0905477353889,11.7184723748,1660,239.461,95.4068983292,1026.84997393,-11.7659,11.7177,46.8943656686,11.7184875387,0.935843,719.00971302,0.101904
1229.29105686,0.0,171.39,1144.01347766,809.103959308,1661,809.103959308,11.7102,0.0991112729183,11.7103372639,1661,239.533,99.9407188752,1025.59053729,-11.7571,11.7102,68.5001466658,11.7103775384,0.947498,809.103959308,0.172673
1234.90944518,0.0,171.412,1168.80449976,723.944369729,1662,723.944369729,11.704,0.100765250913,11.7038282437,1662,239.578,98.931872588,1125.02519058,-11.7483,11.704,30.6983015946,11.7038741954,0.950651,723.944369729,0.158613
1221.78790136,0.0,171.459,1185.86763965,872.170973507,1663,872.170973507,11.7078,0.0917841239918,11.7078415789,1663,239.573,98.953688603,1098.62927935,-11.7564,11.7078,33.0145378162,11.7078621957,0.953128,872.170973507,0.105222
1180.43606066,0.0,171.499,1111.90162616,871.436100254,1664,871.436100254,11.7005,0.0987059277149,11.7010834102,1664,239.665,93.4975712186,1011.33435498,-11.7481,11.7005,53.6646825679,11.7011271829,0.940598,871.436100254,0.142578
1304.49417881,0.0,171.588,1251.09304106,793.707557245,1665,793.707557245,11.694,0.100958628963,11.6937676033,1665,239.705,107.036638964,1176.23067971,-11.7396,11.694,35.457291815,11.6938274054,0.947319,793.707557245,0.174434
1232.56670809,0.0,171.615,1173.15815274,791.201184011,1666,791.201184011,11.6983,0.0914823320997,11.6979279482,1666,239.768,94.5121382562,1120.34473794,-11.7497,11.6983,31.8199457397,11.6979643263,0.948394,791.201184011,0.122948
1264.4993508,0.0,171.617,1204.88964996,835.495474139,1667,835.495474139,11.691,0.0971528134071,11.6908546118,1667,239.848,100.528913734,1103.74810865,-11.7395,11.691,40.2671361416,11.6909127817,0.931551,835.495474139,0.152984
1311.05398154,0.0,171.647,1218.68501202,875.998260132,1668,875.998260132,11.6968,0.0974975087979,11.6970603107,1668,239.869,103.439939781,1164.89819645,-11.745,11.6968,38.8979452107,11.6971325689,0.950898,875.998260132,0.160008
1307.27602277,0.0,171.685,1255.31069116,826.337498205,1669,826.337498205,11.6981,0.0911705832135,11.6983560309,1669,239.883,112.333578418,1225.64147503,-11.7505,11.6981,22.4603352576,11.698377627,0.954265,826.337498205,0.117639
1130.25932543,0.0,171.709,1094.19064778,904.66895356,1670,904.66895356,11.7037,0.0990539768615,11.7035316689,1670,239.908,88.4422707757,1031.04841787,-11.757,11.7037,26.3879842146,11.7035610243,0.949516,904.66895356,0.168656
1179.72772402,0.0,171.745,1111.09372278,845.656368044,1671,845.656368044,11.7104,0.0955723795194,11.7105295003,1671,239.987,81.7563364568,986.099392809,-11.7614,11.7104,59.3028604141,11.7105523706,0.957367,845.656368044,0.127828
1124.5189269,0.0,171.749,1003.50215558,815.136568106,1672,815.136568106,11.7082,0.100744698966,11.7086095748,1672,240.043,72.2382554223,463.211420486,-11.7593,11.7082,187.870678296,11.7086604798,0.947654,815.136568106,0.174896
1098.29256543,0.0,171.768,950.243665538,779.281746899,1673,779.281746899,11.7042,0.0998767152175,11.7042433995,1673,240.112,84.6157494056,19.130475649,-11.7561,11.7042,311.342580296,11.7042774045,0.961789,779.281746899,0.161993
1197.19971858,0.0,171.817,1096.79570325,906.304256118,1674,906.304256118,11.7101,0.0951067205219,11.7096698041,1674,240.118,86.4482654014,1036.53374917,-11.7622,11.7101,43.4384528203,11.7096880793,0.95015,906.304256118,0.140658
1310.52097439,0.0,171.839,1175.96915588,745.254651192,1675,745.254651192,11.7009,0.104377730417,11.7010956159,1675,240.094,101.70879979,1074.79504738,-11.7489,11.7009,62.4872009788,11.7011427821,0.947025,745.254651192,0.171376
1181.76927419,0.0,171.877,950.137489687,776.647830734,1676,776.647830734,11.7046,0.0969591409032,11.7048096847,1676,240.143,77.11666924,-539.38328869,-11.7599,11.7046,497.749765736,11.7048359998,0.96171,776.647830734,0.132514
1232.97934448,0.0,171.897,1155.78088765,741.091436885,1677,741.091436885,11.709,0.10380583518,11.7090862673,1677,240.251,87.9327114152,1093.38930419,-11.7635,11.709,37.715366756,11.7091406555,0.948201,741.091436885,0.180853
1263.18063947,0.0,171.917,1170.49199768,772.960310154,1678,772.960310154,11.7077,0.100690464766,11.7078832284,1678,240.289,92.0615802117,1105.49730493,-11.7631,11.7077,44.6791093341,11.707931571,0.957287,772.960310154,0.162787
1262.96580589,0.0,171.925,1160.08866479,775.361785426,1679,775.361785426,11.7163,0.0957344023257,11.7162451127,1679,240.338,93.3774444154,1074.23068311,-11.7701,11.7163,63.3057953608,11.7162825458,0.94101,775.361785426,0.131972
1296.06069629,0.0,171.945,1210.49038969,840.198817663,1680,840.198817663,11.7209,0.100447370133,11.7212171088,1680,240.337,92.2844054481,1120.02241022,-11.7769,11.7209,52.2877429609,11.7212382703,0.944479,840.198817663,0.1622
1218.44505692,0.0,171.944,1158.23545314,819.541069038,1681,819.541069038,11.7265,0.0983328600575,11.7265860747,1681,240.399,93.3589163078,1114.64892972,-11.7751,11.7265,33.3224297408,11.7266267792,0.938175,819.541069038,0.127087
1237.49345192,0.0,171.982,1186.70967548,735.422770877,1682,735.422770877,11.7286,0.0948561719764,11.7290330125,1682,240.474,86.8432810165,1084.52993343,-11.7807,11.7286,42.4942617691,11.7290535491,0.932779,735.422770877,0.123777
1307.16205557,0.0,172.022,1261.35524942,796.347581102,1683,796.347581102,11.7177,0.106957310751,11.7179575226,1683,240.476,97.4025178196,1204.36442078,-11.7634,11.7177,29.4759856936,11.7180297922,0.934713,796.347581102,0.199037
1235.79814549,0.0,172.047,1164.10825492,754.296610641,1684,754.296610641,11.7132,0.0968630040648,11.7133519437,1684,240.526,97.7732244409,1112.97490708,-11.7625,11.7132,37.0444201478,11.713391623,0.951117,754.296610641,0.145302
1290.71834794,0.0,172.058,1170.7372267,744.776380141,1685,744.776380141,11.7237,0.0975253047588,11.7235170036,1685,240.588,89.9304157313,1058.37522484,-11.7746,11.7237,73.5120057337,11.723560955,0.946827,744.776380141,0.153453
1115.86340463,0.0,172.092,561.997154889,848.59330987,1686,848.59330987,11.7287,0.0963230900149,11.728943263,1686,240.641,44.9596690093,-568.80179655,-11.78,11.7287,711.87950864,11.7289905007,0.95877,848.59330987,0.146399
1075.97963695,0.0,172.099,998.239600185,648.86386104,1687,648.86386104,11.7273,0.101161122898,11.7274765511,1687,240.664,80.4900414988,914.107712043,-11.7802,11.7273,40.5256328402,11.727527685,0.958346,648.86386104,0.183791
1315.10563608,0.0,172.132,1266.66830146,860.247465894,1688,860.247465894,11.7341,0.0914225733957,11.7341713521,1688,240.698,97.1416853507,1220.17711516,-11.7858,11.7341,32.3260755847,11.7342008646,0.942777,860.247465894,0.115139
1347.44912013,0.0,172.176,1291.67483157,872.295230063,1689,872.295230063,11.7321,0.0986355619293,11.7321747582,1689,240.741,101.554963134,1217.59087805,-11.7844,11.7321,42.3082637722,11.7322182959,0.949176,872.295230063,0.162576
1274.58475537,0.0,172.192,1164.77837297,772.436273927,1690,772.436273927,11.732,0.099288245573,11.7321384182,1690,240.793,91.5675697267,1072.98622948,-11.784,11.732,64.3904699789,11.7321734465,0.930214,772.436273927,0.158448
1189.14147533,0.0,172.216,1045.74021831,822.248241926,1691,822.248241926,11.741,0.092071955826,11.7411356837,1691,240.855,85.184014897,829.022926966,-11.7929,11.741,98.6765746823,11.7411511135,0.95447,822.248241926,0.110096
1340.3053413,0.0,172.234,1212.91742591,844.886979432,1692,844.886979432,11.7404,0.0979737504368,11.740575657,1692,240.89,108.341850177,518.283192546,-11.7934,11.7404,234.910278185,11.7406010339,0.960315,844.886979432,0.144824
1355.21329547,0.0,172.264,1293.06585581,784.938901746,1693,784.938901746,11.7485,0.0988696975059,11.748659537,1693,240.863,105.162222039,1214.47522552,-11.8003,11.7485,41.4427321597,11.7487046498,0.955883,784.938901746,0.150384
1261.44974799,0.0,172.293,1181.38635094,834.640847892,1694,834.640847892,11.7404,0.104204543567,11.7403986799,1694,240.969,93.2642663102,1094.26700808,-11.7919,11.7404,43.9904340585,11.7404321215,0.958665,834.640847892,0.167664
1265.23167953,0.0,172.373,1205.26755007,779.19147671,1695,779.19147671,11.7447,0.104715620898,11.7451731497,1695,241.015,90.7340162639,1101.73796047,-11.7998,11.7447,53.1502944749,11.74519464,0.948701,779.19147671,0.168037
1319.61603658,0.0,172.409,1248.06363495,731.60357185,1696,731.60357185,11.7542,0.0930653483877,11.7543433018,1696,241.069,99.9135367442,1159.50214745,-11.8093,11.7542,42.531878191,11.7543597972,0.942937,731.60357185,0.107655
1247.4802386,0.0,172.434,1023.36692416,859.511063023,1697,859.511063023,11.7603,0.0974651866531,11.7601397614,1697,241.216,77.6335855209,-554.908234151,-11.8152,11.7603,526.989118693,11.7601995139,0.95403,859.511063023,0.145818
1273.52162203,0.0,172.463,1173.49153939,-307.42617115,1698,-307.42617115,11.76,0.0942712039622,11.7600098313,1698,241.226,87.9015177449,1107.79294641,-11.8112,11.76,46.4218031212,11.7600282194,0.953993,-307.42617115,0.119962
1148.82232182,0.0,172.496,1055.0903186,900.208573571,1699,900.208573571,11.7566,0.0993560577679,11.7568879927,1699,241.279,78.9199468266,720.030828102,-11.8069,11.7566,116.694722716,11.75691523,0.925049,900.208573571,0.155144
1343.19792211,0.0,172.542,1217.99356653,868.07517413,1700,868.07517413,11.7574,0.0981694868157,11.7570435192,1700,241.326,89.5290620857,852.68275167,-11.8062,11.7574,131.378829168,11.7570667976,0.922731,868.07517413,0.14923
1141.39972779,0.0,172.563,1059.34501379,814.879307703,1701,814.879307703,11.754,0.101176583292,11.7540633891,1701,241.319,78.1895717102,949.91783334,-11.8045,11.754,68.5375976748,11.7541159145,0.960295,814.879307703,0.176621
1136.95176344,0.0,172.574,1121.80985471,844.03486697,1702,844.03486697,11.7536,0.0997753529389,11.7539639285,1702,241.352,92.3003220204,1099.10280187,-11.8018,11.7536,11.2377346141,11.7540230637,0.961141,844.03486697,0.141978
1193.08461392,0.0,172.616,1151.49158628,800.168256066,1703,800.168256066,11.7487,0.098193307672,11.7490620985,1703,241.488,94.0811810635,1085.62913343,-11.7999,11.7487,34.4773335098,11.7491259821,0.948192,800.168256066,0.167754
1252.25911322,0.0,172.624,1195.03225269,724.945664498,1704,724.945664498,11.752,0.0970901191059,11.7519360785,1704,241.503,101.077474796,1148.2231898,-11.801,11.752,31.4470597888,11.7519636582,0.942943,724.945664498,0.141378
1113.78410183,0.0,172.645,1062.03188346,856.337922452,1705,856.337922452,11.7511,0.0993804450893,11.7512371199,1705,241.571,88.5142760564,952.024049935,-11.802,11.7511,42.8307706292,11.7512626795,0.937889,856.337922452,0.159002
1079.22880313,0.0,172.682,971.765098124,766.684015822,1706,766.684015822,11.7516,0.0951577141488,11.7512680817,1706,241.596,78.8123735094,887.78400827,-11.8002,11.7516,57.6892245621,11.751302388,0.95969,766.684015822,0.132479
1257.05877833,0.0,172.704,1131.00223999,787.738605038,1707,787.738605038,11.7478,0.0985463187997,11.7480675467,1707,241.611,85.9637406048,1051.45610163,-11.7951,11.7478,72.8817351896,11.7481221839,0.941263,787.738605038,0.156728
1260.39400973,0.0,172.719,1169.47365879,798.314057685,1708,798.314057685,11.7511,0.0987846201137,11.7512302946,1708,241.653,101.868441755,885.719634125,-11.7998,11.7511,103.018808989,11.7512512907,0.939335,798.314057685,0.15395
1179.46556755,0.0,172.744,1102.17163223,740.764174344,1709,740.764174344,11.7453,0.101750475663,11.7454728552,1709,241.71,84.3857511623,1014.74285633,-11.7954,11.7453,46.8215790826,11.7455217957,0.947032,740.764174344,0.172969
1208.86193104,0.0,172.759,1139.23017134,803.105517591,1710,803.105517591,11.748,0.0985515785304,11.7481883584,1710,241.734,97.2087341245,1056.77413478,-11.7978,11.748,47.3260988192,11.7482395313,0.948629,803.105517591,0.150026
1099.80085344,0.0,172.791,1053.84696093,734.356367509,1711,734.356367509,11.7451,0.0987086834715,11.7449479357,1711,241.823,99.6581859514,982.413146575,-11.7964,11.7451,36.4611397108,11.7449729032,0.935244,734.356367509,0.142369
1090.18344185,0.0,172.814,1037.57784786,719.235424316,1712,719.235424316,11.7512,0.095484468503,11.7512604816,1712,241.797,93.9243244946,988.134637618,-11.8024,11.7512,34.6393080767,11.7512925063,0.965968,719.235424316,0.128315
1184.42457128,0.0,172.836,1028.86538809,739.243289031,1713,739.243289031,11.7493,0.0995543153822,11.7493957048,1713,241.89,94.2565038098,751.336860245,-11.7968,11.7493,116.733695152,11.7494221263,0.939928,739.243289031,0.146335
1200.19751324,0.0,172.859,1132.73087444,707.208492693,1714,707.208492693,11.7483,0.103357203394,11.7484023566,1714,241.895,95.599433752,1014.78801198,-11.8021,11.7483,58.5317873227,11.748436373,0.959197,707.208492693,0.176263
971.546860641,0.0,172.905,896.338335604,726.1593509,1715,726.1593509,11.7544,0.0989122472977,11.7543668032,1715,241.894,82.7100644291,847.354958486,-11.8066,11.7544,37.3430587355,11.754412164,0.946984,726.1593509,0.151326
1202.96853443,0.0,172.955,1146.87976164,766.505609635,1716,766.505609635,11.7602,0.102857483531,11.7603621513,1716,241.967,96.8022870336,1104.85663259,-11.8141,11.7602,32.9618552456,11.7603876724,0.940718,766.505609635,0.163518
1114.25746885,0.0,173.0,1026.23785127,797.945472608,1717,797.945472608,11.7522,0.105866637262,11.7521777074,1717,242.008,92.1636516919,979.840595972,-11.8026,11.7522,35.8458829564,11.7522135645,0.926266,797.945472608,0.176973
1199.52212786,0.0,173.003,1108.74729045,729.311996756,1718,729.311996756,11.7546,0.101711774664,11.7548417976,1718,242.048,94.3586716731,1027.33837963,-11.8068,11.7546,43.6857041631,11.7548633904,0.945921,729.311996756,0.163465
1289.19272716,0.0,173.032,1213.18752616,843.020261293,1719,843.020261293,11.7649,0.0980887310508,11.765055402,1719,242.037,100.567516478,1152.34670355,-11.8154,11.7649,49.203409043,11.7650942625,0.938088,843.020261293,0.146698
1216.56325567,0.0,173.03,1149.20656292,796.602801096,1720,796.602801096,11.7677,0.0960672586643,11.7678015357,1720,242.117,96.7145382975,1111.04793513,-11.8208,11.7677,28.2648952159,11.7678351369,0.95478,796.602801096,0.128382
1144.67963699,0.0,173.052,1111.30285785,775.949968244,1721,775.949968244,11.768,0.100504460866,11.7681636834,1721,242.174,99.6614108868,1059.92061933,-11.8198,11.768,21.5723913271,11.7682052275,0.934721,775.949968244,0.161368
1243.50322908,0.0,173.09,1153.8315636,799.945993974,1722,799.945993974,11.7658,0.102814691527,11.7659187079,1722,242.137,90.4429599784,987.162171803,-11.8179,11.7658,68.461063822,11.765950024,0.959431,799.945993974,0.187274
1214.46685126,0.0,173.12,1157.31606416,653.600122594,1723,653.600122594,11.7668,0.0961888249948,11.7666790998,1723,242.207,104.734961272,1074.15799825,-11.8199,11.7668,48.2626592245,11.7667373858,0.968489,653.600122594,0.150081
