AverageY,QFunRegParamNorm,AverageAbsQYDiff,StdForwardProgress,MaxEsReturn,MaxReturn,AveragePolicySurr,AverageReturn,PolicyRegParamNorm,AverageAbsY,AverageAction,MinEsReturn,MaxForwardProgress,MinReturn,AverageEsReturn,AverageAbsQ,Epoch,StdEsReturn,StdReturn,MinForwardProgress,AverageDiscountedReturn,AverageQLoss,AverageForwardProgress,AverageQ
0.0229990286902,15.519,0.143671103652,0.137843616108,12.415502329,-96.3517766192,0.104699,-151.894374915,16.7202,0.0261916225869,0.99348,-12.862815527,-0.473445960613,-237.55750288,1.17904128613,0.120672,9,3.7693883477,27.9731215245,-1.16516744228,-73.5091086346,0.0218937,-0.746457250804,-0.120672
0.00958229333529,15.8205,0.00647211967297,0.00688479537804,4.60669138616,7.47344332253,-0.0315534,2.38338441893,17.1261,0.0223976200259,0.99993,-140.706731967,0.0446821897774,-1.29991643878,-3.92369244926,0.022203,10,21.4237528217,1.46420851054,0.00269918599341,2.15602938812,0.000178495,0.0203559927969,0.00876866
-0.00261216632454,16.3636,0.00721279595243,0.00673355822787,4.15326661224,8.35192169454,-0.00622555,2.30834925252,17.3435,0.0260727538313,0.994908,-6.60873982392,0.0481170591684,-2.40390404694,-4.09186006983,0.0250692,11,1.57522269902,1.43270379096,-0.00214078215967,2.08535219228,0.000224664,0.0199732529436,-0.00236245
-0.00687917157999,16.684,0.00816751890041,0.00668649101305,5.03300119729,7.2409276453,-0.0320395,2.42844498764,17.5515,0.0422746507972,0.999929,-0.566078527411,0.042836486863,-2.42659048714,2.4529261869,0.0413728,12,1.40137994997,1.42037801977,-0.00275128154755,2.19534090269,0.000209856,0.0205348695244,-0.00650545
0.026352668149,17.0752,0.00942540174001,0.00652920311972,5.43182738794,6.68108738145,-0.0752377,2.44885313228,17.6471,0.068749037095,0.999982,-0.864622041072,0.0404376394091,-1.88538163339,2.39449609019,0.0680255,13,1.46439491327,1.39125875917,-8.61982398759e-05,2.21495075564,0.000287436,0.0206276100055,0.0266389
0.0627037809475,17.5207,0.0117190113516,0.00650609941994,5.4103490817,7.74797953032,-0.113537,2.47841933461,17.7469,0.103191334947,0.999904,-1.35157020297,0.0453994014857,-1.88755858619,2.23580370648,0.102545,14,1.37319733798,1.38701308012,9.26542320285e-05,2.24135174411,0.000470869,0.0207510854511,0.0629629
0.107708299784,18.0309,0.0139461315129,0.00682172181672,5.01522285896,6.23272741072,-0.157573,2.33451408007,17.9193,0.146204234267,0.999801,-0.982458496855,0.0380334689333,-2.19700573453,2.1792644969,0.145532,15,1.30157852985,1.45356886823,-0.00116455893979,2.10970506135,0.000624196,0.0200867474865,0.107903
0.14152804549,18.3366,0.0158401748747,0.00677509810338,5.39129593349,6.75328588326,-0.18422,2.42519021579,17.994,0.179753697388,0.999995,-0.608552099514,0.0409586674369,-1.70827073393,2.35383096976,0.178866,16,1.48739102032,1.43773510174,0.000702911359034,2.19341515249,0.000895875,0.0205233757727,0.141805
0.178782307656,18.7291,0.0180405741933,0.00684438135108,7.89648156038,8.04048510429,-0.233181,2.40022063317,18.0119,0.214139028491,0.999993,-0.153357007362,0.0466448102935,-2.02588078583,2.80448298544,0.212888,17,1.76753562265,1.4563160463,0.000279638021916,2.16918347327,0.00113414,0.0203922634407,0.178966
0.217034937226,19.1425,0.0211702099578,0.0070798715533,5.3867000672,7.49887329732,-0.28527,2.40386749397,18.0907,0.250654823942,0.999997,-1.31708740129,0.0443075584261,-2.91315122859,2.05750378596,0.249292,18,1.57844592539,1.50931656103,-0.00434446957319,2.17502243628,0.00173671,0.0204497722723,0.217487
0.253606238991,19.4544,0.0201751182954,0.00726781181181,6.9072289644,8.16633523591,-0.332323,2.43051776578,18.1408,0.285026090249,0.989024,-1.69772131848,0.0475600116911,-3.01226330956,2.38186835397,0.283712,19,1.72164612217,1.5455232253,-0.0051168323333,2.20007843244,0.00140052,0.0205607738126,0.2539
0.285312244906,19.9893,0.0214466730802,0.00734197005514,6.62075651966,8.03382643345,-0.336901,2.31989921992,18.2893,0.315944314126,0.999811,-1.6993398946,0.0469089047768,-2.15974637994,2.07134811886,0.314062,20,1.54751019776,1.56101118844,-0.00125293892094,2.09584117772,0.00173215,0.0200125508609,0.285448
0.313993604898,20.3743,0.0252920848311,0.00706038216547,7.12865149003,6.46133092757,-0.34424,2.46591076111,18.6195,0.34219936758,0.997264,-0.100228483532,0.0392205058503,-2.8467173857,2.55506795836,0.341211,21,1.52230628497,1.49829874543,-0.00435572238838,2.23162626159,0.00302844,0.0207228450141,0.313788
0.325035561173,20.6356,0.0185034702563,0.00679939393245,6.04020580832,6.57167532683,-0.359236,2.43773941554,18.5943,0.350890416907,0.999277,-1.16323645354,0.0402687640463,-1.67214528878,2.52960556148,0.349652,22,1.60501356197,1.45083425641,0.00102833067906,2.20590481006,0.00111215,0.0206137306633,0.325354
0.33714459404,21.0889,0.0169567474015,0.00739052655191,6.35145088212,7.51674664936,-0.37924,2.42600907212,18.648,0.36246644941,0.997392,-0.992823269801,0.0444585205163,-2.29684552015,2.66924561716,0.36096,23,1.52888406199,1.56496957597,-0.00170067976028,2.17556274134,0.00106172,0.0207452344276,0.33818
0.33238738884,21.5434,0.0307905227339,0.00685100486049,5.52145947436,6.82871745747,-0.380661,2.37287634208,18.6838,0.359410212631,0.999472,-0.765973685444,0.041537664393,-2.01916515422,2.5216681649,0.357853,24,1.43657125914,1.45738088837,-0.000604982455848,2.14524550539,0.00567326,0.0202884771895,0.332941
