AverageAbsY,MinEsReturn,PolicyRegParamNorm,AverageQ,AveragePolicySurr,MaxReturn,AverageEsReturn,StdEsReturn,AverageAbsQYDiff,MinReturn,AverageDiscountedReturn,AverageReturn,MaxEsReturn,AverageY,StdReturn,AverageAction,QFunRegParamNorm,Iteration,AverageAbsQ,AverageQLoss,Epoch
266.310911838,-2.73441390948,83.699,266.219,-270.558,2425.26272762,252.221112624,263.309828302,6.88489135369,309.998140434,188.859536479,1548.91374748,727.728109328,266.226861433,703.441772976,0.967562,124.39,567,266.383,231.016,567
266.205766843,-4.1848296295,83.7129,266.107,-270.248,2442.98286556,206.933504668,154.049437048,6.85385722376,452.535313309,194.853894056,1716.67259476,425.758594626,266.120158472,621.896159886,0.962948,124.493,568,266.279,216.954,568
266.464768858,1.73614175446,83.7676,266.369,-270.538,2736.92930165,462.455128019,508.856193195,6.78309085356,361.187310142,202.913420602,1188.84842056,1650.38667367,266.386169531,676.807994246,0.964779,124.549,569,266.53,233.073,569
267.421662972,2.5001591045,83.8447,267.326,-271.549,2924.38546553,178.51273202,229.949395434,6.84259051102,431.68990533,231.317461185,1517.40485377,688.420715753,267.341739928,793.497616142,0.970541,124.625,570,267.513,225.035,570
267.75820726,-2.70309790446,83.8497,267.667,-271.948,2654.01037906,194.557282885,197.640818965,6.64913065497,508.417758138,219.411582499,1563.85726842,556.556861586,267.679414077,612.74625483,0.962361,124.722,571,267.814,194.525,571
267.363606126,7.66721745637,83.9099,267.28,-271.557,3032.88203897,290.723078907,330.130428311,6.80117800838,483.899204795,229.642789258,2224.99578008,995.883459607,267.295193301,618.815389369,0.961825,124.81,572,267.446,229.36,572
267.691774422,-1.35743635981,83.9422,267.595,-271.742,2394.84034288,167.641728061,242.960058702,6.76320516258,179.261609361,168.172260223,842.988598127,700.011114,267.609601781,600.672691877,0.951426,124.919,573,267.749,231.519,573
267.743925259,-0.626469722422,83.9987,267.667,-271.734,2352.27274032,165.70907175,239.219490262,6.88455183382,308.857019079,187.004774061,1108.46668438,594.9834171,267.674240781,671.19492884,0.957417,125.022,574,267.825,252.076,574
268.373576665,-4.52478196331,84.0441,268.275,-272.344,2609.3314695,139.901014648,208.765285182,6.7715435821,511.364973807,236.086137826,1476.55552208,619.669250037,268.293065315,678.828617458,0.965529,125.173,575,268.433,212.598,575
268.4772744,-4.31724376137,84.0669,268.391,-272.581,2448.97587642,199.880679211,272.701135465,6.84554400602,346.461595886,183.421907424,1146.97839525,716.135517042,268.401712342,653.121304277,0.964701,125.283,576,268.545,233.618,576
268.405789725,-1.03480720607,84.1187,268.311,-272.46,2515.78166191,165.296577639,301.466703573,7.07906265313,310.200242369,183.487813173,1125.99649394,983.477580523,268.329191835,594.675603882,0.961209,125.338,577,268.473,263.195,577
268.494898453,5.3645558104,84.1771,268.39,-272.624,2359.50663737,257.992301782,241.558525934,6.74625999234,219.511506954,209.82763169,1064.05747029,676.591096425,268.412223501,602.053011091,0.953376,125.449,578,268.555,217.091,578
268.728190089,3.28633660052,84.173,268.637,-272.831,2734.13188008,420.469672358,379.47177729,6.789044297,394.152996689,199.135680965,1252.97801272,1203.81330202,268.654404107,784.091554729,0.958535,125.529,579,268.778,210.556,579
268.935609775,-1.38635004906,84.258,268.873,-273.038,2988.25508907,269.284419564,230.594624598,6.87491285092,301.411433575,213.387896554,2326.72588574,709.548030075,268.87531879,764.508577626,0.958302,125.605,580,269.028,225.294,580
269.13162086,78.3023475715,84.3395,269.042,-273.207,2605.44635375,454.841723464,221.933499215,6.93971095513,451.304006489,228.918877586,1786.24911873,677.727956979,269.060101212,698.344603865,0.94814,125.718,581,269.201,241.217,581
269.190728433,15.296981703,84.3774,269.107,-273.314,2685.32074265,297.48609759,328.370929244,6.97587179678,301.187802538,206.325182797,1392.16392707,839.511203802,269.116271196,817.68584275,0.960977,125.84,582,269.301,248.328,582
269.191710461,21.6454333874,84.4143,269.098,-273.422,2797.36031265,704.332427115,487.287955753,6.94401893779,498.995960074,216.144816457,1281.6744105,1127.08955416,269.120951771,766.481641795,0.967011,125.915,583,269.249,238.167,583
269.15154832,16.4282715701,84.4826,269.068,-273.318,2772.68552918,243.92260356,227.340039077,6.88642561173,319.974976996,222.713262589,1356.03877538,658.844769894,269.083073777,777.48635805,0.954848,125.987,584,269.246,224.277,584
269.592163667,-1.48648658916,84.5339,269.515,-273.742,3037.2999096,233.970995309,202.022233791,6.87339675938,317.539480677,199.537206272,1741.16077516,522.767178737,269.529275477,894.211430034,0.966828,126.058,585,269.668,242.822,585
269.837512365,8.02255559167,84.5796,269.777,-273.942,2529.7346652,347.351258614,313.714003653,6.81981709676,298.294592392,200.160816043,1735.38441596,959.486996442,269.779686334,618.137983422,0.955139,126.141,586,269.909,218.22,586
269.948332679,35.9172707116,84.6249,269.863,-274.04,2868.90247825,340.713122689,244.369811789,6.98168472374,598.278310281,211.647876848,1821.46195086,678.941625534,269.879059528,724.161668406,0.967967,126.263,587,270.022,242.735,587
270.148733626,12.31473031,84.704,270.079,-274.306,2803.80255001,217.924351425,205.616637953,6.85219241708,464.191816908,222.548213147,1280.93445073,592.533880815,270.089799425,829.296750537,0.968521,126.337,588,270.224,231.722,588
269.947499768,-5.60973630571,84.7692,269.888,-274.023,2167.13015553,174.416949047,193.506531048,6.82357971167,459.571040607,179.850186653,1425.00997837,559.548714351,269.891466077,544.2641305,0.96728,126.499,589,270.043,243.151,589
270.208969541,0.127200534243,84.8542,270.127,-274.313,2899.07306689,323.896035965,376.910969769,6.69573069937,344.609809415,213.656177754,1441.78729783,1106.36304963,270.144669125,838.054291458,0.961772,126.582,590,270.272,202.228,590
271.074322844,6.70658830855,84.8993,270.99,-274.995,3319.8256899,401.532653621,300.716278724,6.68713688259,360.427791726,229.806789805,1228.8329914,987.647465981,270.999701535,719.168396324,0.965171,126.667,591,271.149,212.486,591
270.379017538,13.7114410116,84.9906,270.294,-274.434,2916.20262946,439.664160516,358.249527984,6.92247931873,356.01841899,203.985512986,1113.11040823,1016.1544916,270.304212838,646.656315444,0.969512,126.751,592,270.47,242.782,592
271.083335016,51.6435660351,85.0126,270.986,-275.174,2826.37379435,356.47556466,180.796362971,6.91733582429,506.735724268,185.7287601,1485.41425427,578.949371036,271.01237728,787.72126412,0.969962,126.825,593,271.155,234.811,593
271.377485631,-2.51322641963,85.1043,271.294,-275.547,2036.15924924,405.083717739,393.984197842,6.91263571125,94.4173628147,168.093951392,842.314931902,929.242154159,271.306624479,545.592658776,0.960684,126.853,594,271.481,238.12,594
271.425389697,-2.93564292153,85.123,271.334,-275.53,2604.97442811,428.247543935,262.572551158,6.81514395196,299.874994324,196.38101386,1246.5311797,780.311345196,271.341439542,694.096045932,0.967372,126.935,595,271.501,225.253,595
271.693380211,-3.7332974588,85.2025,271.606,-275.831,3005.07771392,252.734692227,271.372651306,6.95675751009,371.415055594,222.857974035,1064.09002599,697.235299756,271.615195633,672.531685675,0.970692,127.032,596,271.748,235.957,596
271.8359673,29.2608448908,85.2577,271.747,-276.095,2178.91628335,362.206548381,290.764082782,6.8317581223,140.927440115,189.274803187,610.558303097,892.735142867,271.757966729,421.697124635,0.966182,127.123,597,271.897,224.946,597
272.018877573,3.24108044657,85.309,271.927,-276.192,1791.41020872,267.900072491,280.064376095,6.81926295792,124.173683213,155.460063813,544.274108352,870.13452981,271.935539921,471.31829721,0.962339,127.214,598,272.098,228.507,598
272.450632681,7.50849755185,85.4089,272.363,-276.537,2669.35759833,213.767522804,179.474856764,6.94814890649,251.141778799,209.390899148,1283.49173731,501.731739206,272.380561051,749.862694182,0.961368,127.316,599,272.528,251.038,599
272.26077737,-3.92774671057,85.4268,272.152,-276.519,1906.4548986,285.110068894,238.98476582,7.04778342834,289.200145492,197.844593717,920.611306039,552.52144371,272.1672648,511.679071527,0.956117,127.405,600,272.327,259.493,600
272.816475978,-0.0467200367208,85.4623,272.744,-277.137,2661.53536892,431.806722747,503.779173396,7.09749959304,290.284224984,225.210284874,1243.74499604,1092.86761234,272.750421867,705.934241771,0.96532,127.513,601,272.898,266.571,601
273.186540366,-3.76335672005,85.5054,273.093,-277.448,2614.6290462,327.40040822,385.66084703,6.82972422214,141.828645721,176.938823765,959.44309886,994.808160779,273.111346776,689.093033662,0.966664,127.61,602,273.249,228.84,602
273.58945089,-2.77843809984,85.5457,273.493,-277.757,2870.25102758,336.069442044,201.943067063,6.97780357183,358.035204766,240.71706753,1144.36619705,577.193170159,273.505102958,648.997077727,0.975224,127.724,603,273.667,244.048,603
274.127215328,14.96880946,85.6313,274.041,-278.327,2397.34239935,246.699722329,136.578388969,6.79352687627,223.744947663,194.554017192,1075.46303269,523.695865996,274.056135587,662.906327414,0.960486,127.808,604,274.201,215.917,604
274.061367836,141.851249068,85.7044,273.974,-278.302,2450.31638798,344.534808136,175.822474155,6.95962086403,69.3511005984,163.32810019,844.316273727,633.656340525,273.988527076,628.700231276,0.962422,127.874,605,274.128,237.584,605
273.905001189,17.8128203129,85.7641,273.858,-278.133,2519.02625887,249.217672734,183.812447659,7.01198511958,171.67967961,191.411095977,820.109223985,633.784515859,273.865519621,631.054793791,0.964965,127.936,606,274.0,238.968,606
274.493223992,29.2469650988,85.8166,274.392,-278.572,2739.27560784,341.460294637,250.422001,6.93679316303,65.3337727993,215.088579853,965.332419997,680.43696496,274.424358543,664.690002258,0.968179,127.976,607,274.571,217.565,607
274.631765606,0.339737651434,85.8687,274.56,-278.912,3034.25630571,247.314650243,237.27758566,6.91560316524,504.760313161,230.687884984,2182.69334866,642.030878934,274.562416874,896.25462992,0.97061,128.043,608,274.727,230.944,608
275.185114944,18.0999733811,85.8959,275.111,-279.269,2825.08405268,220.838684216,205.512005179,6.84496265403,267.087547116,185.899904164,1350.41092649,666.993554243,275.133922971,912.159775937,0.966346,128.141,609,275.256,219.212,609
275.480921952,42.0685179139,85.941,275.391,-279.529,2808.26097618,90.0366962403,35.3828481455,6.99627092642,357.412304811,204.921129994,1227.60463533,126.358099348,275.403423184,656.191480432,0.968165,128.231,610,275.558,244.208,610
275.306317605,9.87006663483,85.9703,275.217,-279.551,2492.804359,565.201389536,797.45833714,7.0592723999,240.266803118,194.223194386,1132.20417289,2457.10303614,275.240746027,724.576327788,0.963979,128.325,611,275.356,239.861,611
275.98461729,47.8457069356,86.0032,275.888,-280.081,1979.49572655,369.186258225,276.286524867,6.77831493318,172.482123165,201.154842622,870.260826594,831.435132724,275.887007941,567.102295609,0.97064,128.426,612,276.054,225.826,612
276.486124077,-3.639244321,86.0465,276.398,-280.754,3088.91558691,272.313427635,334.312367034,7.16431867523,255.897821668,226.21567154,1651.7600831,1094.14233986,276.415781758,853.613427441,0.977,128.493,613,276.564,258.846,613
276.350378104,2.35595241664,86.1215,276.249,-280.663,2375.42366891,282.69588402,462.182048182,7.03177199881,120.713598461,198.614616005,979.542880279,1299.98950204,276.260469388,781.080063657,0.969644,128.577,614,276.437,251.243,614
276.678546728,3.92630740788,86.1515,276.581,-280.846,2655.52810233,233.749795297,139.482626502,6.94898643129,96.0996710889,198.451022628,1043.33326701,381.142199902,276.596956105,831.750311791,0.957789,128.661,615,276.741,235.968,615
276.844794353,436.511746625,86.2218,276.768,-280.926,2768.38987094,576.030937957,130.677518726,7.03979254335,327.622864504,236.629140623,1389.44677924,763.941752261,276.767754455,814.628843646,0.953691,128.796,616,276.926,256.977,616
276.875027596,-2.32919593899,86.2775,276.773,-281.104,2777.91029813,394.457084683,600.943012411,7.04181012203,335.039279882,222.722907242,1393.13381706,1842.88659588,276.79966666,749.998721928,0.966292,128.903,617,276.946,249.43,617
277.030217182,4.42104793449,86.3112,276.955,-281.189,2931.51763369,250.688463501,321.544009231,7.01003803186,247.569531683,194.694603833,1741.01994412,914.713238915,276.963835673,785.494120164,0.964087,128.995,618,277.125,247.138,618
277.593483859,35.487075559,86.341,277.508,-281.612,2674.46567063,406.076680547,419.842883693,6.94664318342,340.879927201,201.488621559,1109.6795118,1219.34529474,277.520163381,731.997783104,0.963749,129.081,619,277.65,241.534,619
277.245218342,381.673530413,86.4094,277.179,-281.306,2802.21927016,507.243537478,103.361776058,7.00993761084,277.042010678,229.858744702,1836.34611555,686.337049362,277.187790014,841.418597885,0.973423,129.168,620,277.355,260.116,620
277.665405967,68.4732636999,86.4416,277.577,-281.821,2773.94276708,466.046552754,260.507704303,6.98361203859,467.515609627,245.329747099,1168.79205864,858.500167787,277.596827825,685.687659655,0.968568,129.276,621,277.749,246.97,621
277.647422175,-1.88404905996,86.4957,277.565,-281.73,2842.95498839,264.439306276,277.861447252,6.90285462696,292.581554979,195.948169565,926.488531945,803.140354357,277.58469676,653.813667768,0.962014,129.346,622,277.723,235.535,622
277.769692058,6.26184489437,86.5564,277.673,-282.054,2743.95903572,406.16560047,287.854385527,7.21679915437,328.847054133,200.701009515,1334.44855577,772.392905534,277.693076248,749.132247028,0.972189,129.47,623,277.836,278.645,623
278.56615352,0.0382710885418,86.6161,278.485,-282.705,3051.76189359,387.958558201,267.452341488,6.8767511512,574.910533086,221.400697184,2013.89768601,816.209463328,278.490773855,857.868638997,0.972683,129.537,624,278.637,242.103,624
277.998160758,15.2754513998,86.7028,277.904,-282.057,2533.25978051,353.523258851,265.57346486,6.99478108048,394.391752546,199.637266973,1332.73283046,716.301075033,277.921320848,585.216547137,0.961183,129.676,625,278.073,240.622,625
278.21692068,27.1154402457,86.7681,278.131,-282.209,2596.16726013,260.738304413,113.831207943,6.99867240553,391.5147476,250.398888162,1206.58387931,434.353598517,278.148566912,737.645846024,0.96816,129.745,626,278.315,254.223,626
278.446622935,-2.52715470344,86.8252,278.363,-282.601,2843.0641928,289.154076867,279.567121029,6.89203411345,628.629576349,227.099827699,1670.02936834,874.473365358,278.367714232,836.539602139,0.971198,129.844,627,278.547,235.641,627
278.254255238,276.326265606,86.864,278.175,-282.329,3018.31834174,545.302220001,315.45470231,7.00077773252,355.110280121,227.70969336,1490.61125615,1023.15158029,278.187124599,921.298046958,0.967258,129.934,628,278.342,246.412,628
279.362017237,4.47480341871,86.9341,279.274,-283.547,2826.43283775,157.324027517,142.120013175,6.98579941268,434.570837503,225.776449213,1946.04071824,390.517572812,279.285977474,755.729218147,0.964262,130.03,629,279.461,252.698,629
278.674454587,17.6461145309,86.9821,278.57,-282.808,2839.33925609,301.259782081,182.674173756,6.91144332247,474.181804939,212.887658364,1470.15605751,491.60316238,278.585952952,799.202878925,0.971091,130.101,630,278.783,242.144,630
278.968210568,721.10679933,87.0365,278.873,-283.187,2852.54110337,1439.92216304,718.815363706,7.09404355698,404.597033403,242.646921772,1664.86791229,2158.73752674,278.89815237,833.324472458,0.972687,130.182,631,279.038,275.66,631
279.56525783,323.172637414,87.0832,279.473,-283.631,2365.5148392,644.36210358,371.938275068,6.82975982397,329.832305326,201.990288122,1050.54161821,1240.11031164,279.482851592,680.089095329,0.969818,130.281,632,279.647,231.608,632
279.747331906,-0.882367375176,87.1491,279.664,-283.717,2736.08847526,241.121093555,202.812554799,6.89525013768,293.545220393,237.482426735,1186.21648372,541.074794335,279.673335277,759.0038402,0.968599,130.384,633,279.835,249.104,633
279.527617713,6.85842236112,87.1986,279.442,-283.629,2476.11392684,392.401815439,288.101512237,6.85676652416,186.498988966,193.2086816,1165.9251394,916.151542723,279.45093905,649.088666506,0.963856,130.432,634,279.622,243.386,634
279.446144911,17.7081826111,87.2162,279.347,-283.694,2410.72266253,323.354149557,315.94709435,7.03386988648,24.9065544876,168.134572617,729.399493243,746.679149536,279.355629673,501.726192128,0.962497,130.54,635,279.534,257.071,635
280.288997807,7.84584985365,87.295,280.163,-284.419,2322.06590823,137.951571483,159.089746979,7.02139206799,472.411229338,189.565922674,1195.19819945,456.31968938,280.188551177,579.541264624,0.968937,130.628,636,280.347,256.846,636
280.049417517,15.1583751059,87.3581,279.962,-284.203,2780.60339666,287.33912927,213.42944861,6.95645164137,317.7739434,221.918875653,1999.82634034,660.386463736,279.971187615,743.231574016,0.972133,130.696,637,280.123,256.27,637
280.40158027,-3.02874219191,87.3691,280.296,-284.551,2345.84286818,150.313527639,177.06495056,7.03913761115,36.0580154176,195.118675611,1045.48365647,517.752259024,280.320318553,677.087898972,0.97177,130.794,638,280.49,253.046,638
280.292111347,3.14055565092,87.4351,280.224,-284.346,2435.30469662,308.11448431,177.201413049,7.04939719939,405.357195882,196.484875466,1726.10022792,577.50368446,280.23205924,638.731976202,0.970588,130.832,639,280.406,267.031,639
280.871712128,4.36155383003,87.5002,280.801,-284.862,2386.36626132,354.746529169,349.650932657,6.90384813237,365.091603763,224.993659284,1195.77297837,764.05283675,280.809057035,724.207592916,0.969997,130.919,640,280.929,251.382,640
280.707839156,7.95731434362,87.5606,280.627,-284.747,3141.47009896,282.108873347,163.143640459,7.15741062067,359.941196474,200.466352659,1393.98562922,473.463953558,280.640093414,843.433316751,0.967782,131.035,641,280.779,275.482,641
280.148513245,8.72867901373,87.5953,280.068,-284.149,1948.00489129,400.174210968,439.86022479,6.91749660825,219.092644754,188.262600691,868.241039841,1414.08362835,280.072089105,539.001469097,0.963015,131.094,642,280.238,247.388,642
280.092218367,-6.33147234369,87.6512,279.982,-284.128,2742.27717763,174.827968433,215.780475488,7.08851287685,241.942728035,192.586432499,1384.38084541,715.914659265,280.00873446,881.87283648,0.966511,131.204,643,280.161,256.742,643
280.988496761,-2.5525726298,87.7166,280.908,-285.2,2856.76423375,239.244979168,261.942316463,6.98574937701,294.416553782,197.45786525,1092.67701585,675.920741339,280.90880668,719.329030304,0.96748,131.312,644,281.067,263.554,644
281.276200571,-5.28597150339,87.7726,281.168,-285.314,2644.29220545,253.261207267,276.035066769,6.94877200414,391.748558564,197.766471066,1219.7354615,869.727488709,281.190506335,698.740883049,0.950878,131.416,645,281.342,260.777,645
280.377130852,203.872932513,87.8546,280.289,-284.485,2612.6546948,374.96994248,172.013536347,7.07731671454,165.955127937,179.430596629,989.107651039,661.098649241,280.289024903,784.311041699,0.95059,131.51,646,280.467,262.46,646
280.681289756,9.4947402557,87.9043,280.593,-284.772,2862.60004418,177.38733389,210.102233371,6.90519122052,22.8956044494,126.540903714,846.505977978,561.560185121,280.609525745,924.09276986,0.962969,131.614,647,280.754,244.765,647
281.720799397,30.4230345245,87.954,281.613,-285.681,2854.12427859,670.452292348,585.654802527,6.87257430898,41.4377093857,181.644881101,1588.19916353,1581.09242786,281.636295572,1017.89693056,0.96763,131.66,648,281.793,235.944,648
281.805458626,31.7253098125,88.0061,281.718,-285.86,2612.21167051,323.840825677,189.540027654,6.96818696712,609.427940289,206.883293535,1223.2671019,556.540801467,281.728222504,494.337569105,0.97572,131.79,649,281.892,258.478,649
282.013831846,3.60275305116,88.0993,281.93,-286.088,2885.4887918,523.217596861,353.394123271,7.07485500051,645.413937519,212.932154355,1921.92738519,1034.51603808,281.929271093,661.676217465,0.964261,131.881,650,282.106,259.649,650
281.953233279,0.384433857731,88.1333,281.844,-285.849,2853.86873765,416.292385567,428.880519878,6.82038776025,396.586811974,242.720035363,1455.73469657,1181.66711392,281.870387782,692.629203838,0.967361,131.943,651,282.02,246.783,651
281.361349332,3.40506191869,88.1633,281.253,-285.645,2861.58386402,244.745038539,234.9431692,7.09960980892,212.469799646,221.817967067,980.246086755,613.824853099,281.26944006,571.315545521,0.972294,132.033,652,281.469,283.277,652
282.043329461,21.4023982093,88.212,281.949,-286.239,3003.65200131,495.851979479,491.026233584,7.01707921299,239.289203578,215.50767096,1800.82737737,1211.24855289,281.969294486,984.896720888,0.959569,132.098,653,282.121,245.304,653
282.091970267,-4.45889309074,88.2648,282.001,-286.338,3021.65213588,230.368153369,257.053143524,7.16981626339,330.462950367,207.186792213,1431.60428916,814.050618023,282.006428574,932.388073955,0.965877,132.159,654,282.179,263.18,654
282.2024162,389.685509608,88.3154,282.126,-286.395,2751.8291048,809.707590567,454.782318296,7.15100618586,473.565779975,217.546522263,1806.83156496,1441.53200706,282.127843946,752.350797228,0.961201,132.251,655,282.26,280.793,655
282.221942198,1.95159824629,88.4056,282.127,-286.319,3093.29700167,265.501481714,288.875375842,6.98668753131,683.817855577,225.86082604,1760.48129925,827.346940766,282.146411864,943.126691179,0.963509,132.277,656,282.289,248.578,656
282.429981753,2.10644644517,88.44,282.337,-286.405,2337.21540639,432.516268301,325.423444696,6.90114900723,506.602129555,228.881666821,1329.08714123,1019.23872467,282.354978268,659.539842258,0.963862,132.328,657,282.515,243.272,657
282.40190682,98.0692769352,88.5178,282.314,-286.416,3055.38370774,547.033815207,397.553248757,6.99853148496,729.853083859,228.11791988,1793.26783562,1084.28041817,282.321636924,769.17156742,0.965655,132.429,658,282.485,254.962,658
283.084994812,5.40014377405,88.5667,282.993,-287.133,2738.71877378,288.117635339,309.483221397,7.07413282071,367.479572512,204.631992358,1449.2387212,1031.76438283,283.004055441,817.264260608,0.954066,132.486,659,283.186,268.416,659
283.131697254,281.88104112,88.5924,283.022,-287.138,2590.05667333,835.035223223,738.494015929,6.79780776654,360.567086424,222.783619991,1552.65235719,1878.79902914,283.046737548,696.706256903,0.961146,132.57,660,283.195,230.408,660
282.746416289,29.7999100259,88.6429,282.657,-286.871,3161.29658405,363.183018481,269.19183922,7.03478912343,963.897093791,232.866691885,2360.17463119,609.162016223,282.666796664,516.993074622,0.961081,132.667,661,282.831,274.327,661
283.220689312,1.32357238989,88.7167,283.144,-287.238,2882.92229962,335.020972347,320.971928198,6.81706485605,606.342644753,214.094855194,1911.75298244,1051.2973235,283.159556364,687.490028078,0.956959,132.716,662,283.281,239.553,662
283.054260174,9.88447493711,88.7707,282.978,-287.276,3010.43700147,378.579143146,350.038344003,7.05000009415,608.665036501,200.053788884,1552.57717222,919.269176371,282.986357652,681.954910089,0.96278,132.804,663,283.142,268.929,663
282.787252483,101.789611316,88.8104,282.708,-286.896,2557.91944311,604.97101852,597.399298512,7.12105581913,73.3932804858,148.869823243,1013.98189643,1444.29910938,282.720023279,742.520217434,0.947607,132.842,664,282.882,265.997,664
283.215545542,29.6529020555,88.8748,283.13,-287.291,3128.4356023,399.021472082,418.177613887,7.03011313134,1298.8537507,202.350912583,2524.17267917,1184.7867474,283.133515193,665.006375049,0.950098,132.935,665,283.295,255.572,665
282.828446319,-6.20461033357,88.9385,282.74,-287.005,2909.54209061,288.685061956,270.855728836,7.12174870792,479.081523825,149.401551528,1504.01890566,628.085537745,282.762913291,736.417587705,0.960808,133.018,666,282.9,274.726,666
283.50229988,3.02905459675,88.9836,283.438,-287.597,3064.69156195,219.76930597,149.475788788,6.93894274884,839.365884441,216.621685608,2107.66979199,463.414075053,283.443437476,841.668996752,0.97449,133.096,667,283.607,246.395,667
283.985545419,-1.64136065315,89.0022,283.903,-288.102,2968.85942359,647.846394821,573.774489866,7.03283499379,487.525614103,198.58623516,1382.10681457,1367.47536951,283.920475678,862.876332132,0.965833,133.193,668,284.069,263.482,668
283.363034019,141.750913886,89.0628,283.255,-287.398,3191.28066567,359.73737151,117.026866684,6.98825741094,413.700482162,207.930721721,1926.61766613,469.665113434,283.263242834,969.880081847,0.968676,133.257,669,283.429,267.773,669
282.8575153,-0.561602611944,89.1103,282.767,-286.91,2953.57548959,265.330333377,298.961281306,6.79514531898,522.803799648,212.305781086,1565.78412835,778.928690627,282.785442968,758.453427538,0.962706,133.344,670,282.919,237.156,670
282.964649038,49.051331011,89.2048,282.844,-287.061,2799.27316733,304.425648596,228.232247135,6.92074249865,371.823351114,200.731609547,1439.01947133,617.732402144,282.868108369,792.933961819,0.955207,133.387,671,283.039,245.568,671
284.341701315,-4.7151675912,89.2653,284.261,-288.437,2904.68270941,317.65047004,335.31402511,6.93961414365,1221.35707738,218.285855366,2072.02502601,937.370090152,284.26597136,555.56230698,0.959688,133.484,672,284.432,257.395,672
283.78062516,-4.6550743823,89.3514,283.68,-287.784,2852.69551353,199.856851906,265.939527893,7.08121166513,248.615651176,232.433690879,1320.82633219,806.70397086,283.692142849,837.862154477,0.953521,133.532,673,283.877,275.133,673
284.707996775,-4.22252606358,89.4057,284.6,-288.802,2877.74128766,159.945723619,237.710101896,6.90325409173,169.021778486,202.513958426,1283.47147202,684.646942354,284.618779884,767.278149547,0.952295,133.585,674,284.791,243.377,674
284.021050247,44.5829341112,89.4829,283.932,-288.097,2737.72815272,457.114578508,301.845136436,6.98412663331,235.528636856,206.865126498,1130.02538673,920.521592641,283.948328108,766.728706947,0.965072,133.65,675,284.083,259.446,675
284.539652379,25.7157661734,89.5203,284.458,-288.774,2983.14323804,451.131191718,425.376232862,7.03961483091,170.331039476,212.004403687,1163.09489947,1239.27843908,284.469680864,736.128411656,0.965666,133.775,676,284.645,274.773,676
284.833000531,-0.0173544624441,89.574,284.736,-288.933,3133.50532164,264.696853327,243.220625632,6.86820998492,166.036914104,181.955071485,657.274922702,604.479456151,284.748427219,827.316984199,0.97139,133.853,677,284.933,246.555,677
284.871582009,-0.888497181196,89.6473,284.776,-288.765,2874.23854665,162.375562578,131.699352052,6.90580523893,237.806011907,242.137903354,1728.80577194,369.055269932,284.788771586,853.951906714,0.969207,133.935,678,284.945,249.682,678
285.414450694,3.42641110216,89.6955,285.338,-289.492,2822.73247742,283.588260771,230.986120114,7.00199479943,634.777167022,247.717631561,1829.79674657,633.991594018,285.350189002,792.374751635,0.968487,134.012,679,285.503,263.288,679
284.892238085,15.9886756021,89.7818,284.788,-289.058,2833.38146767,539.088622619,447.901326795,6.95537082591,477.084906578,208.152333827,1811.06669532,1246.61580849,284.811876797,867.368849655,0.962198,134.087,680,284.965,240.378,680
285.374840308,1.02861030615,89.8327,285.285,-289.469,2781.21091324,128.499513307,139.463531457,7.01806619482,153.676308174,161.050802173,588.306302543,440.065991389,285.292801787,640.66624116,0.951693,134.142,681,285.467,266.039,681
285.672327695,-7.12115160372,89.9061,285.557,-289.725,2472.89687101,513.635817781,658.59591067,7.10715258449,452.156821852,187.754282013,1501.17782432,1781.33778308,285.572423684,745.828338066,0.946466,134.194,682,285.754,292.841,682
286.183262052,25.3218081203,89.9605,286.101,-290.235,3216.9949666,424.185019963,426.994138574,6.97457083922,648.399426967,212.773273039,1764.56274769,1150.54595778,286.113224595,753.377415281,0.967853,134.279,683,286.269,256.975,683
285.804033698,-3.12011229895,90.0359,285.699,-289.831,2965.76781916,173.113749111,251.460993194,7.03135115122,495.769635425,204.860439403,1592.35147296,721.162105702,285.720617757,799.220488726,0.959593,134.403,684,285.868,266.867,684
285.572113947,142.391147904,90.0969,285.495,-289.587,2885.95933324,345.857538126,200.673862685,7.13836731234,916.923916694,194.763685878,2244.11993334,618.926864234,285.499741903,535.986396431,0.967928,134.49,685,285.674,270.935,685
286.087879117,5.68329761244,90.1526,286.002,-290.066,2577.66160642,483.481046253,549.261340094,7.02593805479,31.1627160368,162.669717073,1255.91653656,1502.17715201,286.019402569,938.130591713,0.956248,134.562,686,286.197,260.174,686
285.903501901,3.33926111077,90.1854,285.822,-289.838,3066.4811843,333.050247143,247.77319655,7.02983755394,35.147951804,206.918539391,1902.60981509,655.509201577,285.835073363,997.889291687,0.960159,134.623,687,285.987,258.592,687
285.928664249,-8.14086595026,90.2226,285.849,-290.018,2664.74591064,418.791228851,383.886034164,6.91883634862,98.6128896427,141.358389641,471.015428057,1024.61066328,285.859576798,723.042564731,0.96546,134.688,688,286.019,242.818,688
286.296658001,-0.130603899274,90.2534,286.228,-290.399,2554.78942765,366.871932374,207.525800027,6.98676133612,25.217852397,179.57402463,682.244423111,701.943674199,286.228410216,506.536181757,0.960463,134.727,689,286.397,264.839,689
286.637196952,5.55141883484,90.3658,286.544,-290.722,3284.27136979,374.305926956,344.519380794,7.08902309199,337.692593788,227.434875935,1572.48373198,905.26522801,286.571328628,899.729228931,0.964925,134.836,690,286.723,265.485,690
