AverageY,AverageEsReturn,Epoch,AverageAbsQYDiff,AverageAbsY,Iteration,AverageAbsQ,MaxEsReturn,MinEsReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageQLoss,AverageReturn,MaxReturn,AverageQ,AverageAction,AveragePolicySurr,StdReturn,MinReturn,StdEsReturn,AverageDiscountedReturn
9.5854755729,213.825791385,24,0.575011604419,10.3884265855,24,10.3723,394.433396271,32.568444718,20.0704,21.0805,1.06871,132.429755468,606.091237454,9.58122,0.645101,-11.4638,125.674078533,49.8647312973,119.03849317,63.3412024165
10.8666481411,223.637105565,25,0.666581819622,11.6776407229,25,11.662,334.563530614,93.8604472602,20.7666,21.7957,1.64506,254.595034997,534.201867093,10.8606,0.688823,-12.7894,144.349775993,74.2376057247,90.0398143312,88.1626028491
12.1390075885,194.769528062,26,0.6889681434,12.9126593773,26,12.8985,298.725264075,14.0415549611,21.4403,22.3637,1.63104,157.976741974,458.781904255,12.1331,0.634435,-14.0419,77.1752552501,79.271909702,108.907929567,75.9548256456
13.4461623639,270.617923085,27,0.784610391195,14.177722828,27,14.166,600.283988873,61.5920512232,22.0005,23.07,2.58127,378.948243343,515.309756007,13.4389,0.757832,-15.474,124.741419618,92.5979625141,209.250175597,105.983170236
14.7130861694,300.230014797,28,0.809230588913,15.3720199491,28,15.3574,456.692676023,37.3078071788,22.515,23.7696,2.75422,335.743284433,560.549423655,14.7054,0.753112,-16.7331,116.770867528,96.4684259788,142.713706844,102.075897523
16.0334592529,226.56306287,29,0.814572556514,16.6712587248,29,16.6626,397.554715812,17.2178855304,22.9996,24.3501,2.40744,226.198603598,1016.91387034,16.0273,0.743135,-18.1109,185.857642455,70.5381490017,119.300068538,95.0732367884
17.4385927578,219.397835474,30,0.911922962263,18.0648770025,30,18.0544,376.882121309,49.6557479203,23.4597,24.9941,3.32164,600.349618607,966.327372869,17.4303,0.66651,-19.5686,323.880124021,127.100877102,104.624587895,90.4853105229
18.6607129726,192.900379708,31,0.924618561469,19.2471228026,31,19.2405,294.134383278,83.4639632204,23.918,25.5206,3.11798,395.231599241,646.676568719,18.6554,0.72916,-20.8668,107.873284147,130.682258281,79.4304278675,115.91614382
20.0280675569,255.096850455,32,0.956169022377,20.5854008945,32,20.5765,414.062061649,61.8969974443,24.3723,26.0981,3.41184,374.6559531,960.212512391,20.0196,0.719907,-22.2255,273.09301593,58.8555077029,117.926795764,106.331915354
21.0815280731,308.452621791,33,1.00122922948,21.6140770556,33,21.6153,432.761455365,136.503489718,24.8392,26.8263,3.71378,215.346447463,641.435058875,21.0753,0.768522,-23.2378,156.345210544,74.0998054538,112.532171775,78.6866730681
22.604767561,220.515984521,34,1.06602076691,23.0952784367,34,23.0904,447.080538137,43.0614226527,25.1543,27.4177,4.67558,269.826908935,637.911958307,22.596,0.746152,-24.8108,74.1459577958,146.080928549,151.927165568,121.406395123
24.1552821222,246.750044087,35,1.0736683863,24.6166565045,35,24.6179,368.129293976,65.3538857629,25.3676,28.0001,4.39821,191.997283303,317.747469931,24.148,0.743176,-26.3214,22.2263061875,158.824775846,105.376932027,113.12859355
25.5140037154,140.495009752,36,1.14984399407,25.9673450999,36,25.9661,346.688391347,16.1384010758,25.689,28.543,4.94852,189.164651693,537.795186358,25.5076,0.73821,-27.6461,145.480342337,-8.12682339188,138.953788395,81.05472152
26.3465580009,168.282985925,37,1.19971947709,26.8018107338,37,26.8001,313.637879692,71.291317914,25.9378,29.0432,5.43463,279.682278933,414.032216384,26.3382,0.836682,-28.6031,55.329594239,200.740504104,101.203408526,125.010752208
27.564022972,262.089154355,38,1.27858398123,28.014787768,38,28.0125,397.921570887,219.512744288,26.2508,29.586,6.54818,298.891476648,491.991199834,27.5604,0.786326,-29.8131,102.263262616,77.8033030834,68.2806285724,114.805960181
28.8680294546,290.305158408,39,1.29504965658,29.2929135589,39,29.2886,492.989922684,30.1380380685,26.4155,30.2259,5.7328,182.151239586,777.684893617,28.8544,0.754465,-31.1352,174.535090685,-21.6139106621,193.280681423,72.1975730482
30.0993415831,166.722943211,40,1.35721944598,30.5003111473,40,30.5018,361.840650962,-8.11778227265,26.7073,30.7215,6.23999,230.903711408,401.883017978,30.0916,0.754951,-32.3846,87.5990362311,33.5383669176,149.776301399,107.899254044
31.4828452446,162.716088765,41,1.44427959252,31.8896287775,41,31.8885,290.556398466,21.166258545,27.0202,31.224,7.2405,133.719391698,669.924705118,31.4743,0.686383,-33.6825,182.738671289,0.496735859744,89.6083336501,50.9417006816
32.7428884213,153.396028455,42,1.46745439846,33.146295265,42,33.1444,339.075274322,16.3562761379,27.2621,31.8431,7.61527,194.014156063,681.725718872,32.7319,0.750347,-34.9909,176.999918718,6.49791779619,108.772591172,53.6845978018
33.5764711483,163.148231619,43,1.5293251856,33.9587986217,43,33.9611,472.779435468,5.94048411714,27.4545,32.2998,8.1228,529.578225112,810.470183893,33.5679,0.744778,-35.9278,177.525869855,211.138930085,163.554326766,87.9246485462
35.0786627196,324.733214399,44,1.56903821944,35.4546719491,44,35.4519,553.180765859,93.0645205676,27.6734,32.773,8.66326,146.820070338,550.437625015,35.0686,0.779725,-37.3249,79.2650909221,73.6306415919,187.855479228,86.8075407711
36.2291119969,143.347265676,45,1.64521682614,36.5866559653,45,36.5869,286.914086707,12.6297707505,27.9441,33.2363,8.92615,258.234309707,544.646060131,36.2202,0.735698,-38.4916,110.254075644,79.9248047368,107.089007891,117.331564923
37.7501452376,216.824374886,46,1.71888344933,38.0713354279,46,38.0679,532.544626923,22.0156897423,28.1857,33.7895,9.43173,193.868634875,491.897601256,37.7383,0.725598,-40.0618,108.185135495,44.7391842363,136.34588949,84.0717661548
38.9996952042,275.560728217,47,1.83047251278,39.3115075889,47,39.3048,451.315251315,86.9731147783,28.4441,34.2907,11.059,213.611490428,594.059487799,38.9863,0.77744,-41.3847,128.818266413,22.3630035498,113.049012484,84.7364710379
40.4529490865,99.9948471752,48,1.9498766131,40.7373153994,48,40.7386,188.77071796,27.7671693032,28.7474,34.7746,12.8034,260.441583753,507.876478027,40.4399,0.772647,-42.9206,69.241902491,78.0443590875,52.9593177449,117.238610126
41.9208622963,180.534387211,49,1.96529149648,42.1851498243,49,42.1756,330.727735264,103.790123826,28.9584,35.2279,12.094,228.864083612,600.555010602,41.9059,0.764141,-44.4618,90.1313003759,41.8280955554,64.1427864148,113.246523855
43.3830838278,153.365051817,50,2.05193657363,43.6355380721,50,43.6194,298.647688123,28.2063286968,29.1205,35.709,14.1845,204.18357822,688.649227263,43.3616,0.70396,-45.9798,97.6685078486,128.047596909,64.1443411292,105.104770782
44.9923516822,193.64143576,51,2.11093355399,45.2116014288,51,45.2111,318.496929199,56.9881734462,29.2747,36.1675,15.1235,240.217739325,687.913748081,44.9859,0.752639,-47.7825,106.688550402,109.267910738,105.11460402,105.468229986
46.6557559317,239.419048089,52,2.14620996847,46.8668128137,52,46.8486,551.094166132,51.5677412135,29.5215,36.6794,14.9911,102.825389401,112.957599345,46.6324,0.724724,-49.3703,3.61449017154,93.6545864639,151.547345057,75.6772917728
48.5912047489,196.663662017,53,2.16649695635,48.7706710577,53,48.7572,367.58394695,2.34894603192,29.7061,37.1024,15.3135,123.882708954,304.012066515,48.5751,0.738233,-51.3761,20.3573412548,103.455868997,122.618067376,84.8993343922
50.0249739722,188.525154401,54,2.2437034727,50.1959571235,54,50.1835,374.636835872,51.603425292,29.8909,37.513,16.6878,131.678270646,789.610768023,50.0126,0.73238,-52.8261,68.453392538,96.4777250054,124.199709481,85.8417117577
51.7496070391,156.554081889,55,2.28985878854,51.8995509508,55,51.8838,298.226805307,62.6110517546,30.1293,37.9594,17.1524,186.306533808,575.486464344,51.737,0.711661,-54.5555,89.7126702006,103.919838041,79.0498465063,92.0297697591
53.2524436587,179.750880887,56,2.29752009234,53.3967311046,56,53.3797,299.816780986,62.4099641276,30.2925,38.3885,17.6097,263.871227843,646.155419642,53.2353,0.710507,-56.0143,159.600615838,31.3875127877,71.3586922813,99.9344111734
55.1367617145,183.27364666,57,2.41693745547,55.2656633058,57,55.2517,440.941086255,32.8251441477,30.5554,38.8134,19.9687,191.022327867,578.471424087,55.1203,0.778641,-57.9555,112.292909097,51.5863208079,139.24180593,89.8282109858
56.3460811168,160.634985229,58,2.38691221753,56.4645797453,58,56.4462,275.643381135,0.441301194253,30.7592,39.2671,18.0692,294.259610024,619.23661884,56.3294,0.691861,-59.1907,143.34311628,50.5550384086,95.5485408545,109.137214832
57.9141910442,131.616076962,59,2.49058097064,58.0252067161,59,58.0117,299.159354176,6.79202310156,30.9658,39.741,21.6963,221.943319953,1096.33863102,57.8971,0.69699,-60.7662,177.167748869,63.6267605909,96.2611384768,99.7175820674
59.2825570822,149.796488336,60,2.51898046838,59.4000956881,60,59.3859,280.527538631,12.5416606784,31.2113,40.1999,20.6676,341.730386201,775.57222771,59.2649,0.743498,-62.0921,154.329425958,39.9719196629,80.6973267363,108.996657453
60.4641209868,138.263629671,61,2.4790014178,60.586296731,61,60.577,455.723913687,-11.5846901495,31.3914,40.5967,19.4434,311.097913867,1006.69855859,60.4533,0.717823,-63.2486,105.765491378,125.792280053,152.319968618,123.835667171
61.9664804143,111.278470136,62,2.56399131217,62.0890482558,62,62.0776,245.407840935,3.57878968461,31.6739,41.0946,20.4795,282.524049182,619.28708746,61.9479,0.694675,-64.7839,139.559080972,66.7750224983,87.7332929706,103.960758545
63.3485847259,285.381818711,63,2.65447118989,63.4659066838,63,63.4618,452.620724079,14.9955324467,31.8543,41.5127,24.0348,484.596041109,1115.56560898,63.3303,0.731767,-66.33,355.143251592,48.3509409518,137.667367415,94.988748324
65.334096023,200.917062174,64,2.75973734322,65.4467829125,64,65.4312,324.028209181,43.5280044498,32.0332,41.9325,26.7614,189.39653871,633.855194689,65.3146,0.699177,-68.1627,100.011161403,42.5853819587,86.2370406022,92.3931791995
66.7012780825,151.215417937,65,2.70784659511,66.8150216986,65,66.8082,371.607053724,3.9185666364,32.2699,42.3932,22.9783,243.03754052,747.935171574,66.685,0.707602,-69.7306,149.337986382,48.0106261788,131.229777693,94.4705494864
67.8972846331,128.301429482,66,2.71139503968,67.9993989475,66,67.9904,396.446066708,10.2662569523,32.5088,42.7803,23.2505,137.449869168,665.680825742,67.8846,0.736115,-70.8754,111.425032315,35.7699504243,116.342209503,67.1546270915
69.5818336508,153.391287096,67,2.79035404033,69.6773374653,67,69.6579,267.653625271,20.6141265321,32.7003,43.1549,25.8377,204.688784101,899.775223457,69.5652,0.739041,-72.6368,129.833761814,35.7656031129,82.9057591894,88.4425205091
70.9491978602,115.997374801,68,2.85137481761,71.0370656513,68,71.022,280.390022418,20.6507543632,32.8915,43.4712,26.4158,188.846641825,721.892037003,70.93,0.740448,-74.0312,147.66921411,52.5699759163,87.6380011643,73.2362074245
72.5629879186,179.271394041,69,2.93661783104,72.6559908261,69,72.6367,312.141667502,54.8503088976,33.1053,43.8662,28.6729,389.698418729,725.131949648,72.5353,0.729669,-75.5425,167.925866521,36.9516850907,99.1221388207,115.356440023
73.9121272055,184.329829729,70,2.94761197939,74.0095518398,70,74.0051,427.503757718,48.995487629,33.2781,44.2531,27.9018,346.895056592,744.53554105,73.8953,0.77208,-77.0698,166.270059232,129.978036581,118.343612481,108.296532521
75.198016341,152.838967718,71,2.88290133581,75.2887273628,71,75.2789,293.62010419,24.0667057536,33.4982,44.573,24.8844,174.782430276,377.086882838,75.181,0.780113,-78.3508,80.0209201248,86.7283176994,85.393925174,97.9876565821
76.9751229508,135.37937102,72,3.0591085973,77.0662391276,72,77.0491,384.173332006,15.5233183607,33.7015,44.9617,31.1235,177.593581738,632.356181636,76.9513,0.798412,-80.169,98.3700864312,88.0601414259,116.138893803,101.419825266
78.06382969,81.7468742151,73,3.12535440862,78.1559622882,73,78.1493,280.039858793,-2.61777126158,33.9071,45.3366,32.4898,227.019063484,960.997303619,78.0429,0.737718,-81.3575,192.383090343,20.7176444419,87.6087877407,78.5353643138
79.5603093859,182.062541086,74,3.131319536,79.6539362042,74,79.6495,294.444920305,8.8246544179,34.1435,45.6703,32.5135,431.947558789,1002.26391938,79.5425,0.819748,-82.9005,321.527870073,130.795239528,94.9279412413,99.9101621694
81.1801751375,121.021151247,75,3.16073311332,81.2785087684,75,81.2656,266.49926408,4.53597201284,34.3958,46.0216,32.455,191.240718284,967.708038189,81.1526,0.801769,-84.4121,95.5700766808,113.262355412,83.8182352891,104.070828988
82.2642546619,182.636917194,76,3.17791081411,82.3630914097,76,82.3594,477.177937683,13.8343099782,34.5971,46.3699,32.7347,219.432457192,703.686081003,82.2404,0.793,-85.5653,91.6693472502,117.368475023,153.731843635,106.037574285
84.0781817113,171.121948564,77,3.20163107193,84.1658707318,77,84.1643,408.801082239,37.9824184447,34.76,46.7017,34.2705,151.24271804,351.398698108,84.0614,0.805408,-87.4569,37.5500860502,108.89706888,132.005586204,93.8559987365
85.8049591705,180.911813553,78,3.20843662487,85.8823948731,78,85.8766,272.88629744,17.2404997,35.0011,47.0009,33.8065,109.929035659,265.856520632,85.7843,0.78889,-89.1059,32.290248158,86.4213586392,86.1952594115,75.2696071147
86.9135993365,97.1115286659,79,3.25787662878,86.9965707983,79,86.9881,458.525181468,-16.2119217585,35.2242,47.4051,34.5944,214.480593382,716.064787759,86.8978,0.791501,-90.3304,119.88783232,40.3097710274,126.300250436,96.3651582079
87.9095533405,136.10200109,80,3.24497414275,87.9969666707,80,87.9911,317.522447008,-1.8507737992,35.4644,47.714,34.1995,102.291982857,379.456985161,87.8844,0.808386,-91.2917,53.2253549908,-42.6958276236,96.7205727563,57.4058013485
89.2304289244,120.682695068,81,3.29427501319,89.3098942346,81,89.295,305.61611214,-11.0276646957,35.6668,48.0346,34.3607,127.069149425,480.058027065,89.2022,0.804138,-92.6795,73.6810614266,80.2997691572,102.431525913,80.0458342647
90.6232549581,115.73010532,82,3.38984526212,90.6955639955,82,90.6872,226.919297063,24.5887223569,35.8775,48.3751,40.8778,204.148649696,591.595751597,90.5982,0.774408,-93.9192,120.045773985,89.0904693764,62.5788300724,98.3529902597
92.2706910535,127.523714627,83,3.41188116825,92.3428309663,83,92.3308,228.327055859,1.8304700913,36.055,48.7386,39.3231,102.461674349,225.27857261,92.2486,0.794276,-95.651,23.4130927321,81.8983964211,78.303648835,72.5318938613
93.3601627684,153.586068271,84,3.44809086563,93.4370691928,84,93.4336,446.213108832,3.21201985134,36.2691,49.0946,38.7252,143.324096437,420.471516478,93.3375,0.786568,-96.7257,72.7992506191,62.5089276763,139.022606969,79.0017110347
94.9769759252,131.543682125,85,3.38309375279,95.043686748,85,95.0336,243.670402037,-2.19983288659,36.4013,49.4078,35.5354,270.484893981,690.107503622,94.9499,0.81479,-98.4393,110.65366292,144.499291438,79.0923395338,124.207520877
96.1202660356,173.732720791,86,3.52627162033,96.19557276,86,96.1924,292.17976732,12.3781898674,36.5572,49.7732,42.2183,187.224259307,722.918983118,96.1023,0.745017,-99.5719,142.498854393,24.2296475863,88.925515203,79.3802364304
97.5141996143,264.204953969,87,3.54375389217,97.5916944224,87,97.5923,383.767133455,170.122259014,36.6758,50.0147,40.9378,161.597026724,455.455811305,97.4872,0.781454,-100.97,86.6128017783,81.2219861751,81.9845077275,91.3937525015
98.6291790648,188.185221647,88,3.55305789595,98.7090653381,88,98.7022,276.063109025,126.407905717,36.8266,50.3345,43.6186,94.8590691654,104.613198101,98.5982,0.824753,-102.11,4.38931460523,85.0655894512,55.4206900236,68.1171186403
99.9324623814,161.953214763,89,3.52399119369,100.012243293,89,100.019,334.87801754,81.0165511916,36.9634,50.6577,40.7765,114.297921212,331.250208715,99.9171,0.802372,-103.388,35.3313452023,82.0551316025,80.2658084862,75.4723344288
101.526272813,110.423730726,90,3.5577342907,101.598087254,90,101.595,215.891538816,14.8680335969,37.1859,50.9551,41.7034,165.245613466,414.661093884,101.498,0.803315,-104.979,60.4059392682,105.010624593,63.4076691923,99.5441100643
102.300884551,82.4828543932,91,3.58587472958,102.375978439,91,102.382,154.146084704,15.5433261774,37.3908,51.2373,43.5575,157.151942095,517.44023022,102.276,0.775138,-105.891,82.8268207764,-35.3334215391,42.7385781615,72.4269521648
103.773093486,195.797742966,92,3.54196383592,103.854662652,92,103.855,411.745678601,90.710969258,37.595,51.488,39.6221,269.965925923,660.748883892,103.751,0.79153,-107.39,103.057788039,75.8322226365,99.3188922158,104.621120351
105.433676073,124.384767049,93,3.63201700777,105.510851247,93,105.517,357.410327468,20.2826979657,37.8185,51.7742,42.5148,258.529649268,494.147843215,105.409,0.805457,-109.049,76.9398150454,96.0274365054,106.632524637,112.509641635
106.406038132,140.398327225,94,3.67774607522,106.476765042,94,106.473,324.938819779,-21.7364924854,37.9777,52.1073,44.2852,224.880409617,524.157360607,106.383,0.788012,-109.961,86.9004972257,104.370241549,112.559697868,106.464117923
108.163446707,166.213986948,95,3.74286102044,108.238351599,95,108.234,527.530095455,-56.7135656464,38.1704,52.3955,49.2638,144.197244976,350.790258305,108.136,0.789702,-111.635,49.6266587058,76.9756522282,167.143421907,86.6558677546
108.960209134,133.040403164,96,3.55555381926,109.037882931,96,109.042,447.403834403,-2.03321672582,38.3015,52.6523,40.4452,227.14182243,696.872806627,108.938,0.813525,-112.653,101.335207282,114.746565396,132.29647209,112.970883132
109.516517791,117.531695126,97,3.77451342886,109.606752391,97,109.591,291.905313252,-1.14913923953,38.4297,52.899,50.5319,103.53111156,133.236437042,109.481,0.833421,-113.216,8.55985344738,85.1269315309,91.4172300688,72.9157840745
111.16319099,103.027979173,98,3.86537697742,111.233048668,98,111.236,179.97514434,-2.87847832365,38.5199,53.2454,55.6049,116.43249712,133.158835614,111.142,0.813271,-114.852,6.54505603908,102.620162039,48.9142606425,79.6686793285
112.267043315,132.420999197,99,3.90871091025,112.342861666,99,112.339,216.221399283,5.17255230323,38.704,53.5476,51.6232,151.789610709,340.536874386,112.238,0.811183,-115.915,35.7811069492,99.4853981341,64.3311351427,94.6308427139
113.301864309,149.726421182,100,3.86776953344,113.385239785,100,113.382,301.680876457,31.5008786984,38.8515,53.8683,51.0762,174.815227261,391.382078038,113.279,0.832132,-117.26,74.1501035946,107.981361772,87.2789389721,92.1005477464
115.25523865,185.433465013,101,3.81565270028,115.337964879,101,115.33,668.758849776,6.67136626441,38.9664,54.0716,45.3559,181.1267379,406.644641472,115.226,0.810114,-118.994,77.6060687317,74.2569196011,191.170577791,94.0556543588
116.179197533,100.496256005,102,3.74564424244,116.264179342,102,116.255,226.6139369,10.5909605378,39.1142,54.3207,45.7682,109.375693602,234.569754073,116.15,0.83945,-120.022,27.194366483,72.5144823832,70.1081533392,74.0858838833
117.439229431,121.87415564,103,3.90246750421,117.519616659,103,117.512,318.795163933,-1.51620967188,39.2753,54.56,47.2688,105.823625766,330.771970313,117.415,0.847608,-121.353,53.9014626576,74.7588362923,104.467913238,71.0445432225
118.711219152,150.316221407,104,3.94270335073,118.794344958,104,118.79,248.545404086,-0.468675403702,39.4402,54.8044,51.9244,99.2667898883,266.789295987,118.686,0.825929,-122.69,21.6681603069,82.3862829533,79.9777708461,69.2158586887
119.835947059,161.144184579,105,4.14417340995,119.90797258,105,119.907,590.98223225,2.63372902298,39.6639,55.1107,60.8849,182.130837337,500.606920016,119.801,0.793884,-123.886,101.993174354,-42.0361904268,163.130577165,81.2210886233
121.180571716,111.752403859,106,3.94968411265,121.252008157,106,121.256,209.006087538,-0.517706180969,39.8582,55.3466,49.9884,230.571218513,680.208889591,121.162,0.836829,-125.091,117.59768847,82.1472668453,58.6073390246,109.40318526
122.615249686,99.2870791552,107,4.06606028594,122.691488608,107,122.693,257.223286618,-3.66293202282,39.9721,55.5993,58.0216,250.900888044,562.504919315,122.588,0.812603,-126.714,118.68391205,72.1521032314,82.9050630374,108.708887926
124.012178255,134.187068162,108,4.07530472051,124.090442623,108,124.086,274.031135857,24.569992345,40.1375,55.8283,58.8489,182.113136449,557.493110254,123.987,0.814666,-127.887,71.8416234783,109.392023238,71.5154857525,94.772643104
124.699892286,84.6187383606,109,4.12061479076,124.775018175,109,124.776,245.159952998,-36.0750192579,40.265,56.1021,59.381,124.47692925,211.013955736,124.671,0.791339,-128.748,29.2966140764,73.239303765,82.968480282,77.7982413054
126.078362427,147.165945311,110,4.1031101935,126.143674722,110,126.146,343.890512972,9.2662799428,40.455,56.3377,56.6092,113.009675594,240.822979701,126.053,0.831012,-130.128,41.9108684258,77.7789889633,107.575013809,74.5837718898
127.635885229,110.168939684,111,4.15527097128,127.703049108,111,127.712,357.297739372,0.558268336403,40.6286,56.6379,60.1113,245.0523803,684.048585722,127.623,0.789843,-131.726,120.406659327,61.9755915047,108.009875666,91.497962874
128.505593898,142.170502868,112,4.2135317727,128.590153347,112,128.578,536.117191868,-1.07236025481,40.76,56.8855,63.5028,174.158438507,714.935336472,128.465,0.817408,-132.456,104.622447832,99.4712246976,139.94913427,91.1950861305
129.617093402,121.309489624,113,4.14072540518,129.684103066,113,129.681,294.909609645,30.0544567053,40.9338,57.1829,58.4089,101.781177961,180.161687225,129.587,0.829199,-133.514,21.8885309081,73.770130061,83.5516761488,68.9765868088
130.735497551,121.262530278,114,4.15789242283,130.805891646,114,130.797,324.942184944,21.6846565182,41.0262,57.4463,56.9216,100.948965084,191.427732863,130.71,0.821513,-134.606,26.0409942048,81.5223710653,82.3610836469,68.7797647347
131.778028725,153.361147239,115,4.21611161924,131.851825774,115,131.855,278.035219503,31.9630393335,41.2343,57.6944,64.1791,101.895598925,167.555337897,131.751,0.830479,-135.614,24.3262552462,70.6585633136,75.5810268676,66.2285129759
132.047375407,117.503573012,116,4.40381731713,132.133929704,116,132.132,191.822285607,-7.57332036579,41.3885,57.9476,74.6383,333.572120187,718.750532018,132.015,0.80558,-135.845,203.081348367,-11.0003045907,71.1909378686,77.3748259141
133.354383354,137.894641823,117,4.32645129906,133.426335338,117,133.443,260.970321781,15.457232602,41.5406,58.1854,66.3324,152.514443243,860.974831567,133.334,0.856867,-136.955,124.17064478,28.1255611227,72.5723338752,76.9634285333
133.577312098,87.916017768,118,4.26587523001,133.656704273,118,133.654,218.484360039,5.352118277,41.6731,58.4408,64.353,136.317930881,546.793419693,133.55,0.831617,-137.19,86.7378504762,80.5289398337,75.4118982148,78.2335604228
134.361322167,102.697232631,119,4.24900676802,134.440539087,119,134.444,184.780345081,-1.63558394536,41.8196,58.6808,63.0671,111.451866591,177.690657375,134.339,0.833682,-137.908,13.9762964572,96.2445352416,66.2959589,74.3301161893
134.624523002,92.2436240293,120,4.41441576502,134.709692002,120,134.726,204.396918336,0.774391721457,42.0157,58.9127,70.1337,227.980824319,851.247459115,134.597,0.863934,-138.22,136.894358796,-45.2263525028,52.1636801207,93.8920056411
135.824438978,127.330724954,121,4.4002112115,135.904082815,121,135.9,398.396496724,26.2038966936,42.165,59.1738,68.922,119.373666559,167.804501458,135.791,0.871851,-139.515,19.5307221183,88.3561935139,118.392493559,82.3391182899
136.869542895,117.201894315,122,4.35361813237,136.953158556,122,136.949,380.898858454,0.946295708544,42.304,59.3894,72.0024,97.8988415817,153.12380529,136.836,0.856171,-140.577,12.1564790073,82.8913081361,95.7283721704,67.5191950952
137.208423739,164.250652649,123,4.33258881066,137.289416198,123,137.296,303.143080957,55.9426195296,42.4884,59.5952,66.2753,125.273857219,450.396558938,137.194,0.887302,-140.997,40.0505604316,73.6228697052,70.7641625253,83.3171319981
137.962629732,114.951733891,124,4.47854080102,138.03480157,124,138.051,277.129196306,-38.8980044265,42.6558,59.8344,75.2897,153.064356232,239.728095037,137.941,0.878117,-141.597,25.2257520786,116.270666569,96.4192290395,93.938296568
