AverageAbsY,AverageAbsQ,AverageDiscountedReturn,AverageAbsQYDiff,AverageQLoss,Epoch,AverageAction,AverageReturn,AverageEsReturn,AverageY,MinReturn,QFunRegParamNorm,Iteration,MinEsReturn,AveragePolicySurr,MaxEsReturn,AverageQ,MaxReturn,StdReturn,StdEsReturn,PolicyRegParamNorm
1.18164796341,1.18852,-0.331839812534,0.0589798220768,0.130331,19,0.033171,-3.313782675,67.3411824267,0.966048093411,-3.31962861221,51.203,19,-4.34103692257,-1.03025,93.9401172571,0.965249,-3.30783738309,0.00368169935854,41.4320204581,18.3874
1.35852266612,1.36376,-0.202904243378,0.0616340819353,0.153558,20,0.0202765,-2.02562641764,36.4727298659,1.14320026422,-2.03792515682,53.6189,20,-4.60574877458,-1.21492,77.5512085065,1.14215,-2.02042597185,0.00642072246291,41.0784786405,19.1261
1.45241458573,1.45686,-0.122789719733,0.0526829436364,0.108686,21,0.0122715,-1.22591980379,39.5407345184,1.24469416181,-1.22675254628,56.3274,21,-9.4158701466,-1.32,88.4973391833,1.24362,-1.22490809235,0.000693408308563,48.956604665,19.5866
1.53121050778,1.53521,-0.405260696453,0.0639111044004,0.153576,22,0.0466636,13.5417630492,32.5958187037,1.34176054836,-7.25917160361,58.9342,22,-24.0235853081,-1.42499,89.2152227154,1.34017,94.0439390973,37.9556518716,56.6194040117,20.3403
1.72727032677,1.741,-9.9640081308,0.0908115446169,0.356261,23,0.995748,-99.4751930787,89.9672627004,1.56306024217,-99.4971434724,62.1166,23,86.6569966299,-1.66086,91.6648619923,1.56143,-99.4289544674,0.0239991354491,2.34096838598,21.4208
1.88736199835,1.90625,-2.48156976936,0.110065845378,0.646468,24,0.244467,-24.4222057162,42.2630950138,1.76280618848,-25.0986182814,64.7397,24,-20.1030279707,-1.8642,75.6059353612,1.76131,-23.2228658079,0.593351991305,44.1347528734,21.5281
2.08661508707,2.11003,-9.99622705541,0.135329064651,0.92494,25,0.999586,-99.8586878518,52.3400345739,1.96483520895,-99.8722146366,67.3002,25,-9.25465358219,-2.06469,86.1087486573,1.96284,-99.8410015646,0.0105740217051,43.6215409058,22.1819
2.24582124178,2.25933,-9.99956392679,0.128470249527,0.799455,26,1.0,-99.9,-21.6769307623,2.11136893702,-99.9,69.5852,26,-21.6769307623,-2.20392,-21.6769307623,2.10946,-99.9,0.0,0.0,22.7378
2.39564683721,2.40714,-9.99956392679,0.126834343044,0.644397,27,1.0,-99.9,31.3180899417,2.22558639119,-99.9,72.1912,27,-50.66582726,-2.30683,77.8347497782,2.22372,-99.9,0.0,58.1466211891,22.7335
2.6327347228,2.64578,-9.9995605437,0.14696858074,0.83337,28,1.0,-99.8999530166,20.3830334123,2.39863402568,-99.9,74.1041,28,-13.0319596662,-2.48454,53.7980264909,2.39715,-99.8997617735,7.67905369725e-05,33.4149930785,22.7005
2.7839287724,2.80196,-0.047891895892,0.180909796373,1.52412,29,0.00475994,-0.475517529547,51.8504067892,2.48309018212,-0.498295816789,76.1452,29,-24.9975857228,-2.61345,90.8759227765,2.48291,-0.452133427292,0.0160135083589,54.3419561102,22.6956
3.02701200943,3.04853,-9.99956392679,0.206098158262,1.60515,30,1.0,-99.9,42.8411693996,2.70588154799,-99.9,77.5386,30,-28.9252133046,-2.86782,82.7547970096,2.70536,-99.9,0.0,50.853086968,23.516
3.29669716317,3.31846,0.361422967578,0.224926098176,1.11927,31,0.0878122,88.55965188,51.4216684,2.94290430846,-6.61465182255,79.2615,31,-1.91275608757,-3.11468,90.8673289637,2.94235,96.151401612,23.8478895509,39.129778669,23.5538
3.66075209765,3.68991,0.502711240188,0.244315545638,1.44793,32,0.0696881,90.4729965691,69.815059791,3.29642212301,-4.61811535825,80.6736,32,-4.08989651012,-3.49963,93.6315996681,3.29369,96.9593965292,23.0970451582,37.4186881272,23.651
3.95643757077,3.9993,-0.118316405686,0.28300595299,1.86801,33,0.0356248,23.8129146779,91.0779954734,3.5958581284,-5.88065445072,82.4104,33,84.4463497895,-3.80537,97.2400044628,3.59308,93.4156525098,42.1316673122,5.23353411146,23.8433
4.28982957402,4.34063,0.303997292095,0.309871721465,2.55584,34,0.0678797,75.4384851448,84.746682169,3.94734419537,-5.62668868197,83.7778,34,74.9376634497,-4.18603,92.9649413105,3.94194,96.6717940997,38.8181202293,6.70855798257,24.0127
4.48945465697,4.55409,0.605011036147,0.336723314315,2.24884,35,0.0969387,94.3070043541,91.7440491308,4.15043328263,89.5284222477,85.3774,35,86.1005036896,-4.41029,98.7238974117,4.14276,96.8917196822,2.15639752412,4.58702246045,24.3066
5.06331817284,5.15514,0.160740655989,0.417076115142,3.79059,36,0.0769733,81.0347876579,88.5752977855,4.72213008419,-3.68975650989,86.6626,36,76.4623189352,-4.97176,95.8672149782,4.71305,96.5070248265,32.5641252959,6.67057200039,24.5958
5.45576859151,5.56053,-0.0793033528798,0.435185917916,3.57094,37,0.0868693,57.7587244622,67.0922461746,5.09741269643,-6.00097975576,87.5163,37,-1.30481975121,-5.38713,92.4440934065,5.08843,94.6622994044,46.0151478821,39.5883842369,24.7811
6.03320376376,6.13096,-1.80722571852,0.409745344757,2.045,38,0.256869,59.2144835992,63.7085807551,5.67238175586,-22.3145127064,88.0514,38,-7.96343500465,-6.00495,94.5824496303,5.66369,86.5147653199,42.0805150005,41.6171916081,24.7913
6.35319014728,6.4781,-0.741102957261,0.518229572522,3.87487,39,0.0745926,-7.45179702324,87.1317928555,5.94967184445,-7.50179355604,88.3311,39,83.6121674635,-6.28765,90.4853851364,5.94072,-7.42629045491,0.023996313279,2.80843438476,25.1586
6.67125790335,6.76184,-8.62987156441,0.475487660521,3.51405,40,0.930441,-21.7702412838,26.2678263092,6.22408859598,-93.1799455629,88.0766,40,-18.1267010694,-6.58456,70.6623536879,6.21431,65.6201537965,71.526254511,44.3945273787,25.6923
7.01282592201,7.09319,-9.22378989595,0.469818994396,3.89945,41,0.984842,-24.4470349515,67.1982245763,6.52422405399,-99.6166826566,88.0782,41,-11.8210489534,-6.88655,93.9224009457,6.52012,64.6989602688,75.2567076655,40.0407024719,25.9162
7.75906209435,7.83791,-9.99378574247,0.455266066998,2.46213,42,0.998813,-89.5827568707,75.2336188948,7.20854669314,-99.9,87.7639,42,-8.06528925253,-7.61616,94.5871175495,7.20421,13.0403695668,32.4524730753,34.6609513871,26.064
8.35522686415,8.43399,-9.99955097286,0.48781932019,3.1857,43,0.999998,-99.8998339022,60.4791950446,7.74236149306,-99.9,87.7977,43,-1.1235227858,-8.18791,86.4202425777,7.73954,-99.8990832802,0.000345259459468,35.7432957609,26.0206
8.58852594503,8.65471,-1.74618185936,0.479671135528,3.59452,44,0.176438,-17.6261653035,15.4683641336,7.92609831952,-17.7694292083,87.8463,44,-4.21098275452,-8.3944,35.1477110217,7.92264,-17.530818471,0.0937796016526,19.6793468881,26.1266
9.22699600732,9.29176,-4.24309147698,0.470231289542,3.59468,45,0.442613,-44.2170729538,53.3088229427,8.52214532742,-44.3927416792,88.0541,45,-10.4133332581,-9.06961,91.5312868082,8.51759,-44.1085026191,0.097203800113,45.3567497514,27.0136
9.65935023369,9.71881,-0.538829255368,0.469342696085,3.23556,46,0.0577217,-5.76639469852,58.9385501812,8.97255996286,-5.85000973684,88.6391,46,-18.4384353817,-9.54907,89.5049495064,8.9681,-5.72427163045,0.0385696957638,44.8773391371,27.5811
10.2234288603,10.2911,-0.505733289291,0.496571858084,3.64106,47,0.0459903,-4.5944272876,31.3400800635,9.57701084011,-4.71601266043,88.8563,47,-1.31993968183,-10.2273,64.0000998088,9.57067,-4.52627699914,0.0756568071932,32.6600197453,28.3904
10.7188562767,10.7815,-0.032748766235,0.49251927649,3.3327,48,0.000703969,-0.0703265348613,55.956468385,10.1559332626,-0.208846397327,89.3318,48,-3.85885404005,-10.8545,88.0077575206,10.152,-0.0211675131923,0.0562254444796,42.3320189162,28.7516
11.2257767597,11.2922,-0.370223268097,0.556065826667,4.88672,49,0.0317784,-3.17466448396,56.5463356219,10.7092172968,-3.31822283429,89.9229,49,-6.46892110455,-11.4441,89.803734516,10.7023,-3.09480700445,0.0662159185864,44.5814134077,29.2193
11.5126647731,11.5674,-0.179616624756,0.496015375287,2.80394,50,0.013781,-1.37672473391,30.4489977931,11.0649499991,-1.48744473189,90.632,50,-17.2184182527,-11.8381,78.1164138388,11.0578,-1.31535495591,0.0649922844427,47.6674160457,29.5817
12.3752559192,12.4301,-0.260745270174,0.533714755733,3.86931,51,0.0195735,-1.95539024364,39.5591259498,11.9990867194,-2.07168765957,91.5147,51,-10.8136660162,-12.8258,89.9319179157,11.9928,-1.8603000289,0.0683128525215,50.372791966,29.9855
12.9518535467,13.0127,-0.198105451208,0.519729416778,2.50706,52,0.0149243,-1.49093968867,27.2486927623,12.6334345616,-1.61381387301,92.4381,52,-18.5337570697,-13.4667,73.0311425943,12.6281,-1.42205773468,0.0577283213157,45.782449832,30.337
13.3750388127,13.4325,-0.295744021176,0.516514673075,2.52331,53,0.0250066,-2.49816193784,-10.3126680429,13.1181355557,-2.63744782321,93.7179,53,-10.3126680429,-13.9541,-10.3126680429,13.1122,-2.43047327878,0.0764735462014,0.0,30.7166
13.9963785285,14.0641,-0.239676489242,0.591374655108,3.58616,54,0.0186116,-1.8592956774,28.4555432193,13.7812598721,-1.98920420108,94.635,54,-26.9900415933,-14.6214,83.9011280318,13.7829,-1.78478794867,0.0679253941184,55.4455848125,31.1613
14.6942325831,14.7624,-0.223058127999,0.606865109616,4.36859,55,0.0159379,-1.59219996193,37.0999943555,14.5049416393,-1.80043460685,95.735,55,-12.9228534473,-15.3301,87.1228421583,14.5058,-1.50562598933,0.083071227929,50.0228478028,31.6506
15.4084723985,15.4681,45.5563025526,0.614986564412,5.06998,56,0.845831,94.0273586664,58.7928475978,15.2437191214,93.2998590049,96.9569,56,-18.7762625302,-16.0737,89.6760519711,15.2448,94.5312672716,0.345680908621,44.9060017115,31.989
16.3665020508,16.4271,-1.03703912766,0.648014741686,6.1881,57,0.132318,-3.23028842418,92.1629283099,16.2203423516,-11.4743907096,98.0041,57,87.1488900648,-17.057,94.6050745477,16.2229,77.3045161771,25.4678043284,2.94510590042,32.5154
17.0926983263,17.1605,5.51364670722,0.692728312082,6.59597,58,0.775231,82.6623911249,58.7639751866,16.9710720288,73.5733854212,99.1878,58,-21.1747620235,-17.77,87.5968000129,16.9802,83.2045119184,1.64620486808,46.1721202304,32.8804
17.8909410199,17.948,44.3683808531,0.68059479676,6.35671,59,0.9425,93.1087399276,91.4353103689,17.7801449689,83.1150439598,100.269,59,87.4373246231,-18.5646,94.5258436755,17.7827,93.713541759,1.39499896969,2.47873208642,33.1128
19.0066963165,19.0603,36.3631923135,0.603930143879,5.09471,60,0.722798,93.2131319089,91.1307917009,18.8987220446,86.1969030261,100.91,60,85.2363231212,-19.6444,94.9894216564,18.8992,94.4763879909,1.51952755031,3.12346246781,33.3845
19.7685487069,19.8247,32.1040373449,0.616117690916,4.79801,61,0.773956,91.5888431972,91.161204112,19.6615830739,83.3628750072,101.762,61,82.8460347096,-20.3941,93.7936295213,19.6656,94.2616653327,2.91269846828,3.49192713056,33.7064
20.5363146698,20.5915,17.053050852,0.566693039273,3.98981,62,0.683741,87.158307882,87.3565959104,20.4297706974,-4.87681023128,102.537,62,78.9378056731,-21.1346,91.4766757278,20.4295,91.0110018924,11.9430062392,5.03781286333,33.8633
21.3104638165,21.3681,16.8834980974,0.613841419669,4.96572,63,0.724964,88.9508936709,90.3746164864,21.1941553671,87.4526085072,103.592,63,83.6424365374,-21.8633,94.9684323567,21.1936,90.73079861,0.808677389123,3.56731140962,34.0425
22.2335118571,22.2904,13.4845269707,0.608869020568,3.64474,64,0.819776,86.3540866758,90.3124114925,22.1108375719,79.0151693231,104.705,64,83.5110111349,-22.777,98.9370973496,22.1116,91.1249554383,2.41148453316,5.18239246127,34.3025
23.1774494183,23.2251,27.3229018301,0.591033411453,2.9452,65,0.892116,89.5024136977,91.3214401551,23.0571531359,84.1318057672,105.636,65,89.2276640645,-23.6884,93.6383118137,23.0561,93.711793855,3.53381271528,1.34778668673,34.596
23.8659325192,23.904,41.0102218097,0.598040856269,2.97907,66,0.920166,92.7608823104,89.8567544798,23.7491293746,89.767750565,106.554,66,87.3177076671,-24.3542,91.4987491343,23.749,93.6472317344,0.684739783252,1.4677478594,34.7662
24.7756644688,24.8052,44.9315951292,0.587444576614,3.05379,67,0.865033,93.8020407987,92.2637761653,24.6644045583,93.1582374409,107.261,67,90.1131979119,-25.2527,97.0546357132,24.664,94.3861136849,0.406040559289,2.02405338513,35.0074
25.5170687983,25.5364,45.0301065549,0.610585402015,3.63647,68,0.957598,93.2680208806,92.7180767274,25.4156060954,92.940864494,107.936,68,86.9910707711,-26.0209,97.4630606184,25.4148,93.7828404943,0.243528442271,3.16750964565,35.3446
26.3865860705,26.3989,43.5326981292,0.588788665519,3.71399,69,0.990664,92.8018950768,92.8282783555,26.2999266057,92.6265372475,108.653,69,89.2565278594,-26.9755,94.568452099,26.2992,92.9001966904,0.0927604888339,1.52390564975,35.6257
27.7027851234,27.7129,42.4981618614,0.502499563022,2.55294,70,0.993307,92.5913990428,92.9892848183,27.6299249023,92.4478877222,109.352,70,90.3368911692,-28.3623,94.3224693985,27.6289,92.7002779904,0.0565607320687,1.30501216526,35.9895
28.8676264918,28.8797,41.6112190613,0.517859061194,2.51185,71,0.991465,92.4355687108,93.9125733522,28.8064520665,92.1319263558,110.121,71,90.3806028944,-29.6137,97.2076122278,28.8078,92.588235014,0.103715059052,1.50220417021,36.2859
30.154582989,30.1664,42.6677576233,0.554104126925,2.6726,72,0.993904,92.620079487,91.7336197458,30.1024768426,92.3176121627,110.843,72,86.1215152533,-30.9981,94.3965592,30.1029,92.7991119921,0.0982960303274,2.49156826191,36.585
31.4234868872,31.4296,41.3321639911,0.557717907906,3.23069,73,0.992262,92.3770018073,93.4475361155,31.3765976389,92.1355670325,111.633,73,90.4179729936,-32.347,96.0919575775,31.3774,92.5065810972,0.0803126216368,1.3037158464,36.9013
32.9747058306,32.9834,41.8642917703,0.563001420882,2.97483,74,0.995754,92.4556564384,93.9539868861,32.9344459921,92.21230157,112.472,74,91.4232812259,-33.9583,95.1168351216,32.9353,92.5989600538,0.102872506935,1.15311755851,37.1532
34.3590211363,34.367,42.5073940184,0.564213754737,2.61768,75,0.996862,92.5707923932,93.6308747338,34.3214766241,92.3316626529,113.118,75,90.3023645851,-35.4569,96.7470617268,34.3213,92.6928611312,0.0791640011834,1.71847263095,37.3128
35.8671846782,35.8806,42.0682033963,0.588142917001,2.68277,76,0.989794,92.5341268266,94.2321716896,35.8334479164,92.3598413308,113.718,76,90.9869935684,-37.0517,98.4610737203,35.8343,92.6000215365,0.057617811014,1.77981191089,37.4752
37.3138067637,37.3242,43.673793641,0.618596319975,2.96714,77,0.996746,92.7897221516,93.6856838495,37.2859478268,92.6607625927,114.111,77,91.1352520124,-38.5885,95.1555066596,37.2857,92.8405252726,0.0523336069232,0.892747528993,37.5731
38.9391264816,38.9464,43.3127634296,0.663351257733,4.52423,78,0.997019,92.7210315225,93.6892190632,38.9153831079,92.6691707227,114.493,78,89.984809414,-40.3156,98.1989480271,38.9123,92.8020477573,0.0433178915467,1.97934464591,37.7283
40.7848327719,40.789,41.4177517111,0.641878289156,3.54749,79,0.996374,92.3659478693,93.9568026138,40.7669238427,92.0049549351,114.801,79,89.823425508,-42.2588,98.7527125115,40.7642,92.5,0.0979818103373,2.23352890893,37.8248
42.2452699837,42.2471,40.958023371,0.67744046957,3.75964,80,0.995946,92.2794917769,93.553164167,42.2313216385,91.9053534174,115.101,80,89.7215201112,-43.7731,96.7425808512,42.227,92.4466464809,0.123648101199,1.74561597391,38.0523
44.0368520159,44.0366,41.4245604506,0.699107752579,3.88027,81,0.995642,92.3715578545,93.898564063,44.0269764161,91.9208165584,115.345,81,93.0209641425,-45.6804,95.2084009541,44.0239,92.5950454535,0.146792806006,0.58294006653,38.2417
46.0393315295,46.0366,39.3337419583,0.722517645594,4.08747,82,0.995593,91.958983718,93.3816923953,46.0337152581,91.2635721898,115.626,82,88.7234356415,-47.7571,95.7648819293,46.03,92.1996366122,0.230499770463,1.73521590773,38.5235
47.9562322402,47.9503,39.349403707,0.72766098359,4.15864,83,0.99549,91.9606144965,92.8217902206,47.9540458272,91.1637621977,115.798,83,90.5568210535,-49.7689,94.227588807,47.9482,92.299978695,0.312917038846,1.15620531813,38.7088
49.4524244887,49.4468,39.9146518105,0.718117720186,3.70848,84,0.995131,92.0760735194,93.9529388943,49.4516249219,91.3048972325,116.062,84,91.8932423592,-51.3076,95.9072450957,49.4467,92.4965489341,0.302792004709,0.931469053134,38.8054
51.2688344689,51.2615,39.3415895764,0.75746103465,4.20053,85,0.996646,91.9520863501,93.6280118195,51.2687821126,91.0031346426,116.161,85,87.6618619678,-53.1884,95.6070039552,51.2615,92.3000187839,0.276140371004,2.0091087455,38.8828
53.1189954464,53.1108,38.6938887562,0.751630617068,4.26452,86,0.996379,91.8231590987,93.6466632599,53.1189554356,91.0332795721,116.269,86,89.9770877602,-55.0725,95.3906229061,53.1108,92.1331493976,0.268677268526,1.3335166009,38.9884
55.1291667865,55.1211,38.9839595756,0.748244016903,4.39836,87,0.996831,91.8770445569,93.0047218865,55.1291368699,90.9948898374,116.399,87,88.6908959109,-57.09,98.5340656408,55.1211,92.299731495,0.327623014425,2.46370040737,39.1013
57.013370548,57.0047,37.3540970913,0.827917656812,5.79557,88,0.997421,91.5362924172,92.965027412,57.0133269952,90.5043056726,116.502,88,90.0100669401,-59.0319,94.343323527,57.0047,91.8990697965,0.35010618267,1.10970625154,39.201
58.940412484,58.9315,36.4879699514,0.724182816067,3.25451,89,0.997533,91.3515628319,93.5290016682,58.9403846489,90.336659639,116.636,89,88.2155723129,-60.9461,99.8472070515,58.9315,91.7974448388,0.362887466333,2.59722012715,39.3491
60.7633833526,60.7529,36.1038670957,0.764194566455,4.22532,90,0.997486,91.2689637827,93.486314872,60.7633471528,90.1603824783,116.791,90,91.0734896163,-62.711,95.743121658,60.7529,91.5992011032,0.375674853821,1.2790943028,39.4837
62.5350555253,62.5248,36.9213081842,0.782154836132,4.25302,91,0.997207,91.4419212535,93.5031235948,62.5350093808,90.4000787239,116.937,91,92.0731022612,-64.4786,94.7120546911,62.5248,92.0875067007,0.469067472156,0.681909902384,39.596
64.0588834582,64.0492,37.5561251658,0.778791764279,4.45065,92,0.997738,91.5745604527,93.0794246011,64.0588366869,90.6000800599,117.152,92,89.7086904169,-65.9434,98.35896718,64.0492,92.1373109552,0.393171740042,2.18274574526,39.6866
65.5976886598,65.5864,36.7123510973,0.761887780767,4.71359,93,0.997522,91.3972347423,93.2192191756,65.597652072,90.3029359025,117.402,93,87.8620846619,-67.3985,95.2480560745,65.5864,91.8999676624,0.42043840072,1.84521591545,39.7725
66.8930224651,66.8841,35.4126386776,0.712842406545,3.51221,94,0.9984,91.1124694721,93.0939878883,66.8929823951,90.0000022411,117.604,94,88.3510313673,-68.6492,99.739048804,66.8841,91.4993937561,0.364074606239,2.97864077468,39.8727
68.1641066659,68.1531,37.6709841239,0.719809009097,3.8741,95,0.997906,91.5982998649,93.4632140392,68.1640704865,90.6037996513,117.825,95,89.6182634794,-69.8582,98.1758099388,68.1531,92.0993389071,0.365010653063,2.00754714264,39.8568
69.1837848331,69.1761,39.4573442695,0.71472897324,3.97638,96,0.996581,91.9739357084,92.6100976783,69.1837418367,91.0083775368,118.074,96,87.3524216527,-70.7979,96.2621611703,69.1761,92.3998302649,0.335205606389,2.43521311232,39.8787
70.2992939963,70.2898,39.0805912962,0.695759112355,4.52655,97,0.996931,91.8948699774,93.5168695299,70.2992713187,91.1013132375,118.234,97,90.5415267015,-71.8299,98.5780619598,70.2898,92.2986209947,0.360020236412,1.89353543066,39.9053
71.0049947519,70.9974,40.5416815594,0.717836463458,4.58826,98,0.997153,92.188710195,93.1713857844,71.0049715489,91.600275291,118.328,98,89.1832166905,-72.4075,97.5447099947,70.9974,92.5,0.199452987703,2.13694381195,39.9375
71.7409842954,71.7329,41.0311035478,0.635854625733,3.69297,99,0.997166,92.285006811,93.4576491394,71.7409493603,91.8011049111,118.427,99,90.306671143,-73.1024,96.8873889568,71.7329,92.49814751,0.159381076043,1.56935458919,39.9805
72.5457749924,72.5398,41.2877820469,0.710250802067,5.4135,100,0.996849,92.3372021178,93.0470643866,72.54572208,92.0016403392,118.566,100,86.3015819933,-73.8118,94.9223550972,72.5398,92.5,0.136551681893,2.19337621201,40.0075
73.1678948186,73.1611,41.9509473676,0.619944622389,3.65351,101,0.997715,92.4593732772,93.8315025732,73.1678504065,92.1085918509,118.756,101,90.1683921129,-74.326,95.4967288626,73.1611,92.596652772,0.0990748778281,1.47591229453,40.0533
73.4894741647,73.4836,41.4070424081,0.615604890443,3.94158,102,0.996332,92.3639873314,93.5520255761,73.4894366276,92.0930715351,118.928,102,89.7825591818,-74.5569,98.0038895641,73.4836,92.5396133229,0.109224049728,2.06577643431,40.0877
74.0602879725,74.0557,41.4252235598,0.624588909929,3.79091,103,0.997992,92.3566032663,93.371793935,74.0602566845,92.100664361,119.242,103,89.8571188414,-75.0116,94.8061717926,74.0557,92.5369067408,0.0970888610505,1.36910429017,40.1427
74.180805795,74.1765,42.6336717834,0.581333368976,3.30854,104,0.996738,92.5953461284,93.6360873316,74.1807672492,92.3034018692,119.499,104,90.8640117738,-75.0554,98.0035607219,74.1765,92.7975159558,0.101560646942,1.82298070299,40.1537
74.2894825392,74.2861,43.0602641248,0.611899113702,3.79875,105,0.99777,92.6689359244,93.9834712331,74.289452614,92.4000264278,119.809,105,90.3468580626,-75.0686,96.6135841798,74.2861,92.7984523271,0.086139624396,1.37314239048,40.1972
74.532424578,74.5275,44.1430842082,0.573946538119,3.84746,106,0.997604,92.8706916396,92.6518171818,74.5323954507,92.7000268325,120.056,106,89.1938580755,-75.2358,94.5904253267,74.5275,92.9999261561,0.0726055963406,1.99814363336,40.2075
74.4788527909,74.4742,44.1549701568,0.633705875147,4.48822,107,0.996798,92.8778802078,92.8322813485,74.4788235215,92.7000029445,120.296,107,87.4363230924,-75.0858,97.0396541844,74.4742,92.9999355937,0.0749951102135,2.8639575615,40.2335
74.4734230154,74.4721,45.1388069999,0.600620951001,4.59127,108,0.998154,93.048271001,94.3465255394,74.4733853064,92.9000008225,120.434,108,90.3445924153,-75.0264,99.8215854465,74.4721,93.1970375658,0.0735430734532,1.9053637586,40.2627
74.5382641776,74.5359,44.1770722903,0.623629585067,4.22298,109,0.997313,92.8787599573,91.6833935594,74.5382243882,92.7081640672,120.557,109,88.7514398236,-75.0423,97.5037448922,74.5359,92.9999896178,0.0670991198304,2.63805695668,40.2607
74.5027069886,74.5001,44.6853524994,0.554209395732,4.3251,110,0.99736,92.9348982807,92.9983730668,74.5026680186,87.1148651244,120.659,110,88.826162302,-74.9544,99.0835456347,74.5001,93.2002212022,0.912755808657,2.8130349561,40.2479
74.326532799,74.3256,42.7502078747,0.560661186218,3.75054,111,0.996782,92.4731702843,91.4442535686,74.3265038355,87.6961018792,120.771,111,89.0383655803,-74.7529,99.5956284393,74.3256,93.2999148083,1.7834384345,3.2046747438,40.2393
74.2078046871,74.2068,36.3527938302,0.593773924311,4.42406,112,0.997106,91.0044881928,91.3688523843,74.2077698611,87.5058021065,120.818,112,89.8088896408,-74.5692,96.1764350056,74.2068,93.3958397376,2.581802457,2.11547215044,40.3363
74.1699980513,74.1684,21.1827057757,0.605608098681,3.64989,113,0.998357,87.3695398098,90.7625653498,74.169968199,86.4014322683,120.841,113,84.0250169047,-74.5146,94.4687284047,74.1684,88.0361428014,0.49900171106,3.08779244237,40.3466
73.8302314388,73.8276,21.144516375,0.603900862669,4.08816,114,0.997967,87.3523529321,90.2119557448,73.8301957617,86.1144469048,120.863,114,86.9777215522,-74.154,95.4613456807,73.8276,88.4054460391,0.656091751361,2.71927986213,40.4855
73.4526115376,73.4513,21.008814423,0.603914578353,3.67401,115,0.996596,87.3243023148,86.6261059855,73.4525766315,85.6672209152,120.904,115,63.7267415435,-73.7511,97.7212955976,73.4513,88.3381806915,0.626383102591,11.8053858517,40.7379
73.3707238722,73.3698,23.3433295851,0.609314067831,2.7113,116,0.996511,88.0098322898,90.2621990339,73.3707018001,86.7422906217,120.991,116,87.1249249716,-73.6861,93.4505662229,73.3698,90.8935756124,1.03541524224,1.78964771048,41.0791
73.1169661369,73.1156,26.975796948,0.643779032635,3.92236,117,0.997619,88.8931747082,90.6058104035,73.1169443179,85.8035815209,121.102,117,82.884738655,-73.4576,97.5653974473,73.1156,90.6918530447,1.96045619881,4.19832468524,41.5904
