AverageY,AverageQ,AverageAbsQYDiff,MaxForwardProgress,StdEsReturn,MaxEsReturn,Epoch,AverageAbsQ,AverageEsReturn,StdForwardProgress,AverageQLoss,MinForwardProgress,AverageReturn,MinEsReturn,AverageForwardProgress,MaxReturn,AverageAbsY,AverageAction,PolicyRegParamNorm,AverageDiscountedReturn,MinReturn,AveragePolicySurr,QFunRegParamNorm,StdReturn
2.17964210956,2.17765,0.162750965475,0.543121906835,26.8099838567,73.0721391461,31,2.17911,36.3801882784,0.212431352481,0.0791104,-0.0480338507661,35.4956109781,9.53694260029,0.182895072126,76.8795637919,2.17979925381,0.569423,17.2072,28.9431460792,7.00597170106,-2.35477,28.7629,28.152512457
2.27991632797,2.27759,0.179708325276,0.531668646973,26.1482077742,72.8881851308,32,2.27931,35.8445448233,0.178793715003,0.0931222,-0.0364750947744,35.9927447633,5.88516022462,0.178541914302,73.8952234971,2.28003576096,0.587223,17.2723,29.7315520368,9.05466008203,-2.44994,29.4782,24.4395869621
2.36711216568,2.36518,0.18159658694,0.53957355921,26.0563239638,72.2247878709,33,2.36689,34.802258187,0.192702166826,0.0953873,-0.0410545329304,34.5248747946,10.2755279025,0.170196797107,75.2700031568,2.36728720715,0.584355,17.4221,28.4369171699,8.11513456642,-2.54484,30.1208,26.034820195
2.46153684509,2.45977,0.185541881406,0.548940436361,28.2473067137,75.3586888937,34,2.4616,38.6513565081,0.11704324224,0.102563,-0.0181559379921,64.8827115225,2.95248397918,0.431998282383,74.5535747785,2.46166890051,0.589254,17.4766,51.3890412173,11.5742569545,-2.63178,30.7753,13.9472639974
2.53537781492,2.53374,0.190737797667,0.569885021603,14.0660133868,73.5574377714,35,2.53577,66.0564722094,0.0439699038228,0.108984,0.0149993253553,69.232422841,11.8455292156,0.458901723014,78.4269401787,2.53549785773,0.606224,17.5569,54.486801947,14.1914705359,-2.708,31.3914,4.68003688175
2.62546114658,2.62423,0.195956300131,0.543227170658,13.7371199391,85.8868967464,36,2.62629,68.6444854641,0.109471493374,0.118817,-0.0299002599521,65.9259773705,8.1006050415,0.441585349924,74.7038620959,2.62568310911,0.606684,17.6478,52.2128681624,9.04537390489,-2.80117,32.0429,12.6919872767
2.70115597041,2.69967,0.19749378865,0.530987294999,22.6005105858,82.7950829211,37,2.7015,59.8591061073,0.145665760098,0.124143,-0.103614594424,64.9818729241,9.40784786011,0.412541332436,91.0265493436,2.70131392337,0.623674,17.746,51.1090207407,7.89072807059,-2.88588,32.6838,16.1218188825
2.79813506905,2.79659,0.208005334109,0.554174531132,10.4778538039,82.1179745368,38,2.79836,67.3385194752,0.0628691971128,0.139125,0.00676905716004,68.4653459754,32.9882105424,0.45131173332,78.8835309934,2.79837122579,0.640335,17.8337,53.7780459009,13.8384360036,-2.98143,33.343,7.81601906549
2.87139838203,2.86965,0.218329097887,0.52235880944,9.02409714722,77.9251707849,39,2.87168,67.8045166247,0.107068310553,0.152876,0.00300186873543,65.218530967,31.3817327962,0.416774625376,79.7357464225,2.87159265041,0.6416,17.93,51.3194923026,12.549115938,-3.0605,34.0078,13.8777166709
2.95840380615,2.95762,0.209248537117,0.540975592053,14.4857262782,82.3800837575,40,2.95953,64.5059784491,0.0682763422028,0.143995,0.0242691717787,66.7895112836,17.7345661188,0.42365604273,79.9850012816,2.9587246105,0.652332,18.0501,52.5351361032,16.6659582813,-3.15718,34.6071,9.62734848587
3.03819618904,3.03702,0.213470846809,0.539029125904,7.63236294752,79.9078228972,41,3.03925,68.0578065414,0.071884459224,0.150056,0.006193119431,65.4548041779,43.6318711687,0.419804053839,78.2829583605,3.03837189915,0.684101,18.1762,51.8485583181,13.7028860216,-3.24561,35.1721,10.16952387
3.1399961264,3.13826,0.213205342586,0.516083013344,8.725970413,80.6944663072,42,3.14018,67.0857364221,0.059518449212,0.149041,0.0368042766729,66.046839846,34.9247180895,0.439244191866,74.8404981312,3.14025269348,0.725005,18.2499,52.4739529188,17.4142302974,-3.34557,35.7074,7.47975683832
3.23311387254,3.23209,0.214880340701,0.509049480431,12.4182262607,72.4608040887,43,3.234,63.6421794597,0.0526943122298,0.155787,-0.0119889956634,66.5255504349,8.51245270791,0.433773690615,76.8300350619,3.23327132011,0.728502,18.3102,52.7407750609,12.7176197124,-3.45792,36.2603,7.17882104156
3.33296088188,3.33175,0.222215912296,0.516836195667,16.4892831672,73.2197238089,44,3.33404,63.458952622,0.0344944962622,0.166229,0.100478067841,66.281902504,1.74520793761,0.461893845372,73.4388766364,3.33334252999,0.738412,18.3691,52.9331511169,25.7004211846,-3.55009,36.7981,3.69892262136
3.43211363561,3.42967,0.229804841394,0.572839904528,11.6147467498,71.9858162407,45,3.43205,64.6929554343,0.0215770357536,0.17766,0.425150560253,68.8507845954,11.2417925867,0.49715414153,74.709443952,3.43228752167,0.756574,18.4267,54.7549576734,63.3990838432,-3.66668,37.369,2.16118986911
3.52563640298,3.52432,0.221454908693,0.542964171193,5.99953534948,74.1757113541,46,3.52665,67.4128362309,0.0202522776305,0.16361,0.436192109902,68.1187657111,41.9433067246,0.493537388323,75.6006157559,3.52587538129,0.751656,18.5003,54.3079360195,62.080629717,-3.76077,37.8536,2.2618941907
3.62014754623,3.61878,0.221354295404,0.550838770856,11.7154557942,71.5403128806,47,3.62087,65.1520286043,0.0186909020473,0.167475,0.443974295834,68.8715769306,17.4659498719,0.497574265117,75.3066941263,3.62060015511,0.766202,18.5598,54.7847385527,61.2628425537,-3.84998,38.3415,2.24464386267
3.70305507479,3.70123,0.21570148329,0.557256381422,7.14229787442,73.3492735195,48,3.7034,67.8946354733,0.0196716967103,0.16094,0.447679276839,69.4930583246,35.0132766423,0.503681652378,75.5557480708,3.70341780327,0.743713,18.6314,55.2107034418,64.4063765048,-3.93028,38.7791,1.92180516998
3.74820634767,3.74618,0.226044016388,0.565271889343,12.9022295707,72.9217471299,49,3.74866,66.2749670433,0.0217412680983,0.18112,0.448244053986,69.8686344922,5.30117288078,0.502670640264,76.5312433398,3.74845617403,0.74381,18.7059,55.4074901547,61.9627652314,-3.97659,39.2833,2.41347693429
3.8150114255,3.81361,0.231956497956,0.533210897159,11.2146597241,73.5191083839,50,3.81598,66.9228313116,0.018018245717,0.184303,0.435353648717,69.0739735739,13.9960825908,0.491844714689,76.097595457,3.81520996269,0.753086,18.8228,54.8660902928,64.3652248194,-4.03562,39.7705,1.9597497679
3.86994306681,3.86556,0.228475056456,0.580333828484,7.6503815651,73.3173966977,51,3.86813,67.842695557,0.0201283677253,0.186929,0.424385050592,69.0659021835,33.7648273653,0.505229969891,76.6655033297,3.8704612195,0.7575,18.9414,54.9564191629,62.3568797557,-4.08962,40.2645,2.33647581684
3.9110286068,3.90788,0.226442150943,0.543574089012,1.59228970531,72.3948406406,52,3.91034,68.7811781177,0.0249543747794,0.186303,0.286153934827,68.0825548867,65.8501368863,0.491246435898,73.85616249,3.91148879394,0.767795,19.0358,54.2871265187,41.0947388849,-4.12651,40.7486,2.72063318633
3.96058347602,3.95811,0.224076127909,0.561916640427,14.8061567017,76.9416280302,53,3.96039,64.5650362514,0.0216336084535,0.181369,0.432119755744,68.2592758389,10.4380531181,0.494836922733,77.8004322351,3.96086063572,0.742357,19.1026,54.4224359712,62.6961018767,-4.16847,41.2707,2.36533492579
3.99728009766,3.99521,0.222077990802,0.551932238938,6.68073126249,75.5355812124,54,3.99732,67.305432106,0.0209487549774,0.184838,0.443509757185,68.7903167396,39.5414055921,0.500220712993,75.1305344531,3.99762492867,0.740684,19.1925,54.8100605707,63.3833887155,-4.20306,41.7446,1.93564397574
4.02298482883,4.02115,0.218398366697,0.579927498681,9.48533706137,72.5648124777,55,4.02311,66.6094999069,0.0237112762712,0.178458,0.444188900063,68.7523758956,22.0156441074,0.501021134693,75.381103361,4.02360411526,0.747503,19.2695,54.7659906234,61.4526779658,-4.23409,42.2054,2.23172461141
4.05922075734,4.05753,0.222791349862,0.562340869991,7.61734099802,74.5715164789,56,4.0602,66.3990455795,0.0217473077213,0.190379,0.438651370632,68.6334219061,31.6464767961,0.49905443215,76.5270814326,4.05962368066,0.755754,19.3354,54.6703574932,63.7577296773,-4.26011,42.7243,2.08612118431
4.08772411937,4.08623,0.214744870138,0.575206994359,6.87602029993,73.1283970501,57,4.08852,66.4361881387,0.0217983427021,0.178238,0.427607803524,68.382015276,42.9219989424,0.499718021394,75.7733651337,4.08809885859,0.754755,19.4073,54.5429208836,62.8054760204,-4.29843,43.125,2.25545785841
4.13150546875,4.13003,0.213711428297,0.564759858315,5.44748291001,73.4486961695,58,4.13246,68.3960222579,0.020943803548,0.172568,0.444163123491,68.5817426425,45.3589154011,0.500164148728,74.6019647493,4.13212763995,0.751762,19.4982,54.6486316727,63.2781182207,-4.35349,43.5933,2.06203839286
4.15450422312,4.15298,0.220067645963,0.567560031755,2.47499717241,75.0903200398,59,4.15542,69.2652701902,0.0221610902929,0.189829,0.430708458624,68.5074731962,65.6748566159,0.499326950335,74.66781424,4.15473823936,0.760373,19.5572,54.5644995429,63.2008543289,-4.36677,44.077,2.28170245535
4.18012570583,4.17659,0.223136283678,0.554881590791,12.7618390048,74.4589524186,60,4.17898,66.8388873744,0.0198843979262,0.193352,0.452258906084,68.9791562723,6.5090639999,0.500997775167,74.7169787071,4.18047022561,0.740853,19.6091,54.8558021402,62.8399119752,-4.40515,44.5502,2.22828546889
4.22230686903,4.22099,0.21370457972,0.575407575391,13.4972254367,72.1424782711,61,4.22371,65.9512043695,0.0210505169234,0.174388,0.411823034503,68.7218106015,1.60337746968,0.500735715915,77.0057203835,4.22301111148,0.741214,19.65,54.7274278542,63.2256014506,-4.43599,45.0274,2.29983053478
4.26879491083,4.2675,0.235658222872,0.564071593916,8.5192629506,72.7880297588,62,4.26996,67.4057733054,0.0211120687359,0.206983,0.439334704967,69.2598806823,28.0771039764,0.50389636667,74.9280990194,4.26921951144,0.738168,19.7117,55.0728603936,64.0636308489,-4.487,45.4208,2.11001147863
4.28860648028,4.28728,0.224935971893,0.581256962217,9.141008307,73.3875145385,63,4.2893,66.8686101394,0.0261864146968,0.197264,0.419657329424,69.4948187612,24.671005716,0.50661259441,76.4741515133,4.28903546399,0.730893,19.7825,55.1780548687,63.8261441498,-4.50735,45.8457,2.39932653655
4.30484424043,4.30306,0.221388987138,0.574300059084,10.9281039272,75.011365096,64,4.3051,68.038455082,0.0210599743447,0.190857,0.463919914791,70.1249719771,17.8907319329,0.514963464062,77.1602489739,4.30539518609,0.728935,19.8503,55.6357812392,63.4311955944,-4.52998,46.2424,2.13909191823
4.33379216123,4.33206,0.219463855123,0.571230630556,3.09950630087,76.7338975836,65,4.33452,69.9353895736,0.0207984014369,0.180902,0.427289432489,69.9175774904,62.3803019548,0.510742909307,76.9995780958,4.33453972362,0.730463,19.9071,55.4377891355,58.4304139244,-4.55212,46.593,2.33736393813
4.3486530424,4.34708,0.220181186666,0.565988419089,5.32077132388,75.4836417519,66,4.34902,68.3813468519,0.0494284871188,0.186987,0.0428882590052,69.2280302699,46.1174573491,0.506368730536,76.6875485105,4.34913020414,0.718581,19.9589,54.988056208,14.6872701979,-4.56703,46.9512,5.54216538232
4.37563942605,4.37453,0.221044875322,0.595208122158,15.5777230552,74.4508624904,67,4.37673,65.1088056354,0.0365162928506,0.176939,0.356448601058,70.252927643,8.25157096124,0.511167306037,80.7370373958,4.37603616429,0.738509,20.0051,55.6939301292,55.8729201143,-4.60178,47.3932,3.84219646362
4.40267099008,4.40099,0.228879443672,0.589203823755,9.10078560151,75.5928386828,68,4.40333,65.6291088114,0.0997212484862,0.178955,0.0832514221926,62.4138333821,35.0839400809,0.434576319938,76.7449609552,4.40320906868,0.757916,20.0677,50.2784204873,20.462409407,-4.62459,47.7804,10.2804339612
4.41422339341,4.4122,0.238553286016,0.586043382234,8.16220443688,74.1893912064,69,4.41474,63.4791918479,0.081273060244,0.194305,0.282454645729,66.2526038255,49.9090561537,0.475298613678,79.6903240724,4.4146533147,0.746932,20.1336,52.9652215202,45.0629014748,-4.63538,48.1854,8.30908846492
4.43575977946,4.43253,0.230424646373,0.561431344868,18.130923655,74.8714521653,70,4.43444,56.7938092326,0.0754467643212,0.185773,0.054747441785,66.6888946048,15.3831550303,0.476834827832,78.172389304,4.43608545455,0.754829,20.2156,53.2218322706,18.2166021002,-4.64303,48.5626,8.12566223002
4.43800264636,4.43633,0.225656114665,0.591395778753,14.5543934714,75.3437650583,71,4.4389,60.8491322351,0.0989391767209,0.17972,0.0483459642194,66.4810498684,19.3088135171,0.48003876804,78.0608057563,4.4384895361,0.756498,20.29,53.0262400168,18.671908052,-4.63835,48.9817,10.9326060187
4.44212389894,4.44004,0.221572100045,0.574780467759,8.14078733211,79.2344361077,72,4.44301,66.1893187913,0.0876292002262,0.176939,0.0522490835833,66.5100380716,46.781905196,0.482219143473,79.9255553009,4.44267040418,0.765679,20.3796,53.1660559311,18.052640828,-4.63443,49.3584,9.26383730928
4.42641473488,4.42411,0.216855820442,0.568580860594,16.4248404751,74.632105058,73,4.42632,62.0423801438,0.0349316156293,0.172248,0.316889753965,68.7077414052,18.4513153031,0.497739416689,78.3228328584,4.42673684756,0.721872,20.4566,54.658196881,50.2813251463,-4.60337,49.6903,3.71547067066
4.39031020047,4.3887,0.212279635201,0.564709140085,12.7421689882,73.0762924211,74,4.39112,64.4916383396,0.071997542156,0.171571,0.0466058942756,67.5608884157,8.3401469845,0.493573049204,79.3040697011,4.39082922949,0.738662,20.5431,53.8528095214,18.2499008518,-4.56076,50.0668,8.11287662307
4.36748766104,4.36602,0.206856724202,0.59504841491,14.9165466522,74.5688149853,75,4.36816,63.2606694185,0.119572077919,0.167432,0.0463195928054,63.7844635448,12.3269982318,0.458968264765,76.8179327642,4.36796340361,0.7139,20.6181,51.1460746078,17.5520446014,-4.5399,50.4171,13.0511383245
4.35164848129,4.35103,0.207768800356,0.568658820604,9.45667550437,72.9517355912,76,4.35383,66.197744717,0.0369309141264,0.168673,0.0317049971664,69.6454436839,21.4898756763,0.514078121892,75.8477452027,4.35200908061,0.71451,20.6721,55.3061785483,14.9761377862,-4.51249,50.7483,4.07811364963
4.31110743645,4.30931,0.20495763939,0.576565007218,16.0196628349,73.3033431381,77,4.31175,63.352791734,0.0345471643124,0.162333,0.057390976593,69.144912098,18.3637037176,0.509874352101,76.3121023493,4.3114132692,0.723697,20.7193,54.9948861621,16.4823250785,-4.47545,51.0992,4.01075769642
4.30148302672,4.29974,0.193728442061,0.599170110315,12.2679211254,73.6642605493,78,4.30191,67.2948135255,0.0392326338048,0.145658,0.0180673848163,70.1946787558,9.50481109714,0.516533092634,76.9740155673,4.30204856338,0.726845,20.741,55.6408958321,12.3258897904,-4.45908,51.3847,4.31083152447
4.28668569474,4.28493,0.200695012408,0.564345172366,12.0994206127,75.4988892684,79,4.28707,67.6745236399,0.0188286529343,0.157159,0.463119093292,70.1666682958,10.5158268774,0.518275728966,80.4133208337,4.28715411453,0.722612,20.7905,55.6685575609,65.15648905,-4.44775,51.7408,2.14093237714
4.26107725098,4.25723,0.20796600889,0.585889306349,14.9207713271,77.8445074379,80,4.25953,65.3084948412,0.0196206512861,0.166969,0.468857236093,70.2193216815,12.8504731007,0.518289053086,76.3506424076,4.26147596852,0.731923,20.8601,55.7496520197,65.5737040258,-4.39756,52.0359,2.05726428308
4.22786820576,4.22606,0.192812944315,0.57997327986,11.3470496828,73.5841571212,81,4.22791,67.5221072997,0.0188797775422,0.148452,0.470298189014,69.5021523736,14.6104889543,0.513248219607,77.1024858941,4.22815654771,0.773954,20.9022,55.2678519297,63.3329160004,-4.38168,52.3479,2.10645127642
4.2019482885,4.20069,0.186999673532,0.57127205371,7.50624611169,73.1726381707,82,4.20291,66.9233131043,0.022434763891,0.135151,0.448029423278,69.7454907771,36.1455163184,0.507864750856,76.2303851735,4.20223320645,0.701575,20.9325,55.3725990892,59.745016361,-4.35966,52.6571,2.27089606127
4.20818270281,4.20659,0.186163270356,0.554661590274,3.13270624,73.6172401784,83,4.20804,68.5493727817,0.0200945737541,0.140884,0.435362438115,68.5321114921,60.9843172251,0.497701920598,81.9538250385,4.20847982651,0.744048,20.9609,54.6147525639,57.8190603154,-4.40534,52.971,2.77641447251
4.24698166253,4.24523,0.201337089359,0.59174016627,9.74862154892,82.4778646277,84,4.2467,66.7458825614,0.0744294732413,0.154005,0.168437367557,69.2960376469,35.8489121939,0.483416998413,96.0140821475,4.2471958933,0.745623,21.0025,54.5703419093,33.7017053705,-4.44804,53.3543,9.52194493876
4.33668715145,4.33376,0.261408780351,0.631716472545,19.0319091437,93.6331901531,85,4.33607,64.7859147188,0.123954540828,0.210384,-0.105531484498,64.4398823992,15.8961958921,0.396595013461,117.310810535,4.33703109414,0.8051,21.0143,50.6870962281,37.9631831192,-4.70862,53.7065,13.5062740879
4.42683028955,4.42472,0.264030696488,0.607410070011,10.8881832757,66.3793580331,86,4.42749,55.530343268,0.101652760852,0.213789,-0.0892006900357,53.5405295487,5.00050392691,0.34203184005,97.6502584808,4.42750230405,0.764324,21.0593,44.0244555606,11.4399071111,-4.66043,54.0805,10.6124863547
4.44720575175,4.44585,0.226542014793,0.586592158096,6.72934027159,68.8630639828,87,4.44793,57.7609642359,0.0841107917487,0.176203,0.066258873717,56.5352857097,41.5577605501,0.375794750704,78.5160159299,4.44755160517,0.761471,21.0975,46.3047139465,21.8176204336,-4.64478,54.4256,8.63924927273
4.50794419182,4.50523,0.264105733675,0.681729788591,10.5929568532,66.3769500173,88,4.50763,48.9801678369,0.0886008627368,0.20863,-0.126368371773,57.9647817057,4.84866664561,0.263238633308,130.582017255,4.50828343149,0.805547,21.141,45.2142738241,22.3903259919,-4.91314,54.7373,15.6771243791
4.63413738998,4.6322,0.301725317095,0.545109344835,15.1257678833,80.8114685813,89,4.6344,48.4728369508,0.0854663220428,0.235981,-0.108448209216,58.2600465545,1.88712141419,0.295016029542,108.799698567,4.63433350294,0.781983,21.1638,45.9638661753,15.8101063563,-4.90653,55.059,13.2971131874
4.7467174825,4.74501,0.284870935356,0.562448031095,16.0106067524,89.723517401,90,4.74688,51.6377619435,0.0851583782189,0.225149,0.0962327548087,53.3571013852,11.4893375791,0.314864120292,96.5798901856,4.74694891188,0.761196,21.1919,43.7121896472,27.313788113,-5.00083,55.3815,9.7119017706
4.81079551892,4.8088,0.270252882174,0.540830596493,10.9468736159,68.8273379212,91,4.81093,52.9091439567,0.0840522984583,0.214666,0.0450146025333,48.7013658889,19.9049082007,0.269738322147,77.9571899987,4.81093821911,0.746057,21.2214,40.4379874605,24.1893386084,-5.02549,55.712,9.30401586747
4.83913821378,4.83748,0.257228779081,0.540737217461,9.78116533822,67.0998796865,92,4.83966,49.3768264851,0.0992047522645,0.191576,0.0785625063794,52.5452149537,18.739444093,0.321796499228,81.1775799578,4.83938271501,0.725173,21.2612,43.3219167679,33.0999145142,-5.04106,56.0184,9.98693063023
4.86745266894,4.86596,0.275154733635,0.575416187097,14.9818197152,75.0315453829,93,4.87003,60.6702003802,0.0566909621878,0.223683,0.20203735962,73.721788053,11.6340753197,0.49068746952,99.8238457628,4.86877099026,0.716116,21.3231,56.9064055903,41.963906107,-5.02801,56.403,7.28199055114
4.86782318237,4.86501,0.268075548084,0.575298216506,12.5652500921,89.8612430044,94,4.86863,71.7756330235,0.05389317045,0.215254,0.0240205926431,80.9656370721,31.1540627535,0.507156845806,111.419415517,4.86905171828,0.706131,21.3716,60.1373118747,37.6169821246,-5.07797,56.7051,9.39353090865
4.92821814997,4.92443,0.283004306557,0.591515725809,20.1171635786,120.048008262,95,4.92738,83.135703238,0.0893468820419,0.230328,-0.128163051947,84.2549929794,23.2308601429,0.504471843955,123.891913819,4.92859855894,0.676317,21.4176,61.1384345077,15.0018311445,-5.15069,57.0151,12.8668607699
4.97139792233,4.96942,0.285403108786,0.571546033359,16.7411460427,113.046041456,96,4.97132,81.6871862895,0.0783167971639,0.23488,0.0421237283035,76.5374056539,33.8813963796,0.487305683361,97.7705833505,4.97175169784,0.708929,21.4848,57.636004838,25.7875619877,-5.21288,57.3584,9.60850787339
5.00375172333,5.00211,0.292267784863,0.574392082495,19.9632312576,101.083564923,97,5.00479,73.4285478961,0.0655208084035,0.241339,0.0508974461595,77.9161919497,15.4322112263,0.4843385048,103.729005976,5.00409003007,0.680994,21.558,58.369567671,33.0612349087,-5.23004,57.695,8.65461083994
5.01196144512,5.0097,0.291669583825,0.687666058965,32.6942498156,140.896563985,98,5.01222,94.4052884835,0.211196951811,0.24197,-0.116912913974,75.8476121232,4.71114055756,0.340926912921,177.22141426,5.01227422161,0.691315,21.6157,54.3485301342,29.242419369,-5.24108,58.0598,29.3946610228
