AverageEsReturn,StdReturn,AverageAbsQ,AverageY,QFunRegParamNorm,AverageQ,MaxReturn,Epoch,AverageReturn,StdEsReturn,AverageAbsQYDiff,AverageQLoss,MaxEsReturn,AverageDiscountedReturn,MinEsReturn,AverageAbsY,StdForwardProgress,MinForwardProgress,AverageAction,MinReturn,MaxForwardProgress,PolicyRegParamNorm,AveragePolicySurr,AverageForwardProgress
-1.55468591461,3.59237033669,0.0411235,0.0198172997376,14.0992,0.0279454,9.61201729944,9,0.960014459855,3.2278235279,0.0304807414774,0.00250373,8.81721651548,0.710144941839,-29.8341009038,0.0369524895199,0.0176861625647,-0.0462396450629,0.00209646,-9.93830895503,0.049665194616,14.1539,0.114473,0.0072294241707
-0.385962007885,1.65923289625,0.0370919,0.0316848471737,14.4809,0.0312472,4.47159895308,10,-0.754472203123,1.37538507743,0.0179811541267,0.000688846,2.87399162748,-0.694876553468,-6.30288078138,0.0396087526413,0.00774511468357,-0.0154962692625,0.995224,-5.74383669376,0.031457952277,14.7349,-0.0482057,0.00640733012085
-0.421934934631,1.6743005064,0.0504078,0.0483458445953,14.9938,0.0482208,4.09536022817,11,-0.971780192176,0.999725628424,0.0108396543012,0.000217881,2.30168295623,-0.895380415353,-2.81591135894,0.0510039463052,0.00784941032911,-0.0162993965248,0.994324,-5.81172225865,0.0285919563743,14.8266,-0.0709368,0.00548061253353
-0.05035544545,1.9453674055,0.0579528,0.0555152180498,15.5694,0.0554871,6.56969808702,12,0.260996297665,1.14431634125,0.00902720257097,0.000150539,3.2451783969,0.189886542999,-3.24707347147,0.0580185544716,0.00925594911037,-0.0181778084301,0.991986,-5.88171845839,0.0400749810208,15.1213,-0.0719136,0.0108179940135
0.150285350987,1.93604553679,0.0610101,0.0586273200456,16.1826,0.0586054,6.10683763538,13,-0.128515175305,1.13166423057,0.00870934193952,0.000142877,3.02548520641,-0.164052789083,-2.51200146993,0.0609338516742,0.00929626738616,-0.0200931610004,0.996332,-6.24329779802,0.0392366998849,15.3544,-0.0737634,0.00914307861115
0.112059035649,1.86946419084,0.0627516,0.0610250490949,16.7932,0.0610141,5.96231249948,14,0.0105949495855,1.15484720465,0.00834950502913,0.000137598,3.11651419925,-0.0358767844626,-2.73905644191,0.0624856035472,0.00898372919808,-0.0127315056111,0.999763,-4.70777754262,0.0375022701214,15.504,-0.0758579,0.00980097980676
0.180469933763,1.82226708788,0.0624785,0.0614788893895,17.3355,0.0614678,4.86256201808,15,-0.0811278493029,1.06629884124,0.00750937197234,0.000114603,2.81981519447,-0.118936334891,-2.22067173496,0.0622803033397,0.00876561675048,-0.0163387682668,0.992965,-5.34260516616,0.0334979081357,15.5714,-0.0717183,0.00932537192678
-0.137260051805,2.16807591317,0.0571787,0.0564129937344,17.871,0.0564187,4.77961280529,16,-1.21051946195,1.32969366216,0.00666287877571,9.24401e-05,2.97844081526,-1.16299965563,-3.42647155064,0.0570748221862,0.0106512206986,-0.0369090391263,0.993175,-7.98179521316,0.0265691879085,15.5992,-0.0636427,-0.0025828152402
-0.43150071047,2.12569454913,0.0508265,0.0500562836245,18.3829,0.0500649,5.06263801749,17,-1.22295416358,1.28228831763,0.00611101352142,7.75477e-05,2.83525441498,-1.17482164088,-3.1431902574,0.0507223648159,0.0104807746287,-0.0401087045577,0.983219,-8.81066361152,0.0288346478501,15.6644,-0.0556299,-0.0027178155188
0.186146027783,1.90987441239,0.0464657,0.0457407109697,18.9206,0.0457527,5.72597335842,18,0.412792718918,1.14828214699,0.00585711885322,7.06713e-05,2.48696455131,0.322348993638,-2.68691703024,0.0463587198563,0.00916980384013,-0.0131987347006,0.964841,-4.57833838584,0.0374326903436,15.6888,-0.055039,0.0112477058482
0.396202937151,1.88512237836,0.0443915,0.0436407704031,19.4563,0.0436438,5.67567524773,19,0.450485231206,1.11197259914,0.00565695287687,6.61116e-05,3.29996334884,0.375056728414,-2.69588317717,0.0442478278444,0.00901676161169,-0.0153076281046,0.901813,-5.00945746968,0.0354664619195,15.789,-0.0507967,0.0112184770819
0.126687837291,4.89251343275,0.0403671,0.0395670501708,19.9646,0.0395832,9.55105652365,20,-3.98801347055,2.08277855351,0.0051910854493,5.83801e-05,3.57376443882,-3.23092825627,-5.28242409458,0.0402568772106,0.0244577238448,-0.0904124398696,0.958417,-19.7736410627,0.0552924563759,15.8973,-0.0466974,-0.0107582197896
-1.75490490899,10.2294922581,0.0377266,0.036808733444,20.4497,0.0368193,11.9983196058,21,-6.40187650362,3.69336207917,0.00490295047241,5.03392e-05,7.54941709007,-4.03966521708,-8.32884288493,0.0376194988103,0.0500738874358,-0.169717727972,0.779986,-37.8134164303,0.0717262554607,15.8581,-0.0489563,-0.0179796508968
-3.08798128351,6.16487485944,0.0411263,0.0401682334507,20.9087,0.0401672,10.3318891951,22,-4.87060594156,4.10753416802,0.00502519806032,5.38306e-05,3.75761596682,-3.60259687427,-13.2276061675,0.0410419449198,0.0305264247177,-0.100638946691,0.696362,-22.2612330675,0.0604735151571,15.9875,-0.0520926,-0.0136665531268
-5.95246412584,10.902858124,0.0445911,0.0434850602481,21.3309,0.0434851,15.116353239,23,-6.08575393127,5.66105877241,0.00509539676566,5.53958e-05,2.11190382149,-3.5916868374,-23.5362142474,0.0445308957809,0.0527661942602,-0.199967081243,0.689931,-43.3719884123,0.0860136483677,16.1794,-0.0539165,-0.0186487230954
-3.46032148652,7.48527356292,0.045005,0.0437487976092,21.8396,0.0437529,4.59078908774,24,-19.7012445994,6.00166326816,0.00516753781011,5.83409e-05,5.94376266024,-13.2293563653,-18.7707644809,0.044997357602,0.036913965221,-0.1715471657,0.680225,-37.097578932,0.033711732459,16.2846,-0.0526225,-0.0864581382271
-12.8520131455,44.8583919382,0.045937,0.0444736262909,22.2487,0.0444819,52.0908696482,25,-65.0468551605,13.6883740629,0.00534696392273,6.33539e-05,14.0520501058,-34.1615134806,-36.5311351446,0.0459408851693,0.222457030032,-0.606354125557,0.738441,-124.512953585,0.270008613458,16.5336,-0.0540823,-0.310401650328
-59.3003816853,23.7576345784,0.046951,0.0444553018201,22.6349,0.0444552,35.8424847336,26,-66.3244640615,32.4106246651,0.00561513115372,7.17934e-05,37.0804473965,-35.3473355368,-82.927668937,0.0469941627134,0.117195975735,-0.490367935107,0.798705,-101.780225821,0.187131629902,16.6268,-0.054133,-0.31484992109
-16.1895713982,15.0775468633,0.0487867,0.0449878658235,22.9652,0.0449921,24.4233074143,27,-8.03158990503,34.4151403233,0.00589522138104,8.60805e-05,51.6298542196,-4.27457843537,-70.1242071953,0.0489111552315,0.0738004987189,-0.224649536184,0.685218,-48.5014166888,0.132307664234,16.7653,-0.054433,-0.0274317012577
