QFunRegParamNorm,AverageDiscountedReturn,Epoch,MinReturn,AverageAction,MaxReturn,AverageAbsQ,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,PolicyRegParamNorm,MinEsReturn,AverageForwardProgress,StdReturn,AverageY,MaxEsReturn,MaxForwardProgress,StdForwardProgress,StdEsReturn,AverageEsReturn,AverageQ,MinForwardProgress,AverageAbsY,AverageQLoss
15.4403,7.48865049584,25,2.79762541256,0.870398,14.4563726147,0.334172,0.0279098671414,-0.360791,8.52615851234,16.8055,-0.537254495884,0.0502449141135,1.89918202144,0.320183639029,12.1105277671,0.0781821593056,0.00906535805554,2.73018235797,6.29960510642,0.32005,0.0228492709935,0.334978053571,0.00153228
15.6055,7.53671177905,26,4.13142442121,0.892203,14.5562806581,0.36603,0.0285382181161,-0.396253,8.59982395659,16.8968,-2.48697853468,0.0506987725803,1.86761234069,0.352674622179,11.7832216948,0.0796696761813,0.00888947854132,3.06851713344,5.53702614149,0.352539,0.0286983201869,0.366745983442,0.00162228
15.7641,7.75477285182,27,2.47027747385,0.913009,14.8458167906,0.399552,0.0287976129777,-0.432886,8.84207173709,16.9719,-0.916773769777,0.052460295773,2.03484985828,0.387334416136,14.0527588451,0.0814665640542,0.00982547457318,3.33530000251,7.03549837479,0.387181,0.0218598475582,0.400075107829,0.00166839
15.9239,8.02931285905,28,2.82457757657,0.890873,15.8918407187,0.43063,0.0295984763189,-0.466512,9.20524266749,17.0389,0.204720465707,0.0538750760453,2.01357992689,0.419317803989,13.1471654244,0.0863297644266,0.00970902501666,2.45116683072,6.78154948128,0.419256,0.0239630717962,0.430949798141,0.00176106
16.0608,6.26973818768,29,1.15512494776,0.873735,12.9396458049,0.460834,0.0300608699257,-0.497056,7.10012277316,17.1234,1.40309159373,0.0426261961806,1.93868199318,0.450496984741,13.2477624902,0.071282389462,0.00931757806699,2.73461566082,6.83243053257,0.450359,0.0142825672046,0.461167759077,0.00185965
16.2089,6.59539189756,30,2.11767053758,0.85807,13.5636545353,0.488509,0.0298971025898,-0.526554,7.52441908659,17.2326,-0.610494763276,0.045111347752,2.03150431216,0.478188463498,10.3219817751,0.074435410667,0.00974579518068,2.73583201619,6.11096004472,0.478168,0.0188174462802,0.488681585471,0.00186101
16.3294,11.5629576088,31,5.97888189124,0.747695,22.6496878547,0.510785,0.0300686221398,-0.554146,14.0129445157,17.3175,-16.7204271516,0.0757235998875,2.98001957956,0.500967955985,20.3122378143,0.117792796175,0.0144160129479,5.85437917808,7.64703123873,0.500892,0.0373585720504,0.510969957896,0.00192568
16.49,12.867056624,32,5.31772502523,0.710969,28.0963674782,0.533869,0.0307597935414,-0.577583,15.8579617188,17.4093,0.656884850724,0.0843495074845,3.32824601193,0.524146158448,21.1879723374,0.14349635502,0.0161883925646,4.05264529733,11.2324231568,0.524074,0.0333504587846,0.534163346475,0.00196236
16.6535,12.3803771255,33,3.85080181221,0.643131,26.9026729931,0.55842,0.031029501359,-0.598723,15.6243047247,17.5202,1.57251792207,0.0834745671381,3.94937632841,0.549042622654,19.571123087,0.138250003367,0.0192916315099,4.73384894107,11.1347109604,0.548952,0.0263438104905,0.558599281373,0.00210475
16.8153,15.9742518285,34,7.39964567327,0.647215,33.7931838848,0.576355,0.0304098116163,-0.614185,20.2404822062,17.645,4.10272973212,0.106671266408,4.30327968197,0.567223679296,20.7568690358,0.173085176757,0.0210545305414,4.92437762743,13.4805314505,0.567119,0.0435589920589,0.576581807853,0.00203415
17.0277,14.9866886601,35,7.06826611522,0.608864,33.8999996567,0.591574,0.0307049699931,-0.626645,19.2816674904,17.7567,0.283693020134,0.102845032237,4.41491169543,0.582302247049,22.7468928121,0.178278801474,0.0221929362006,5.08184901735,12.535711587,0.582157,0.0420542043412,0.59177814962,0.00218506
17.1796,5.25957247495,36,-9.60259472256,0.636922,21.0859263574,0.601964,0.0310343940929,-0.635329,7.02826296065,17.8988,-5.18224020528,0.0442638678005,6.03937925508,0.59317541091,26.1147722779,0.11410696267,0.0299942953553,7.73194859628,8.623048113,0.593043,-0.0356551293217,0.602114458736,0.00215802
17.3457,6.59645153411,37,-5.16808414889,0.621079,25.2044215741,0.608684,0.0313230008335,-0.643338,8.84530583915,18.0646,-4.97620529075,0.0541472252638,5.26632660072,0.60022827845,19.167781077,0.135636351796,0.0261690540974,6.64755342356,6.06380989162,0.600066,-0.0156482967703,0.608980872426,0.00232933
17.5665,8.85970814836,38,0.776482928293,0.598171,29.847459132,0.616663,0.0326465440461,-0.649914,11.139711669,18.237,-4.95231981638,0.0632626855581,4.3778124169,0.607942273133,25.5673136462,0.160626911693,0.0235020080547,7.91965497098,9.75254680432,0.607823,0.0133078774439,0.616887944469,0.00249837
17.7506,12.0423986436,39,4.84671071859,0.684722,26.6121154774,0.622682,0.0329723426283,-0.655107,16.0150466694,18.4362,-2.24747560393,0.0903886450694,4.53714060964,0.613700097255,19.4827229252,0.142350091294,0.0222969726832,5.72958792615,7.32656343216,0.613539,0.0374930180066,0.622911590274,0.00255455
17.9345,6.19047172782,40,-8.54151599202,0.714144,20.344473128,0.629658,0.033964469324,-0.663117,8.17990037269,18.6372,-3.20268978016,0.0533764021764,5.18535404511,0.620603998062,23.3916346588,0.114066240157,0.0254689223186,7.64215752612,8.60667131916,0.620471,-0.0288251216288,0.629859543436,0.00284982
18.1356,8.63297969667,41,-6.05544896325,0.77461,23.811587498,0.6356,0.0341351966987,-0.666941,11.4007252678,18.8168,-3.69192645386,0.0713270365497,5.67137590522,0.626610240606,15.3443917885,0.132481853598,0.028173918326,5.37644470534,4.16143486171,0.626488,-0.0149839344934,0.635774293794,0.00277926
18.3218,8.66070945761,42,-8.4967804413,0.715216,25.5916100626,0.642218,0.0351993335663,-0.674318,11.4163049971,18.97,-3.51114699603,0.0724470343912,5.84074958486,0.633595445287,19.3999755961,0.144279183443,0.0291037421866,6.37720889579,6.102336537,0.633455,-0.0262281838196,0.64237821072,0.0028438
18.502,5.66044662114,43,-7.72130552738,0.714988,19.3890533499,0.649752,0.0357029174936,-0.683167,7.31706286205,19.1349,-5.19905152137,0.0514881537696,4.41996321791,0.641038389294,28.478497476,0.109068538202,0.0215235597262,8.41954776089,9.51403839326,0.640922,-0.0213575066738,0.649775819228,0.00294182
18.7084,12.0220100758,44,0.0389236348701,0.730688,35.0922042211,0.660334,0.0368744202191,-0.694568,16.2885817412,19.2768,0.738115877896,0.100690370146,6.37637832452,0.651344212353,24.6655451995,0.193831501597,0.0319807568239,7.35938017825,11.2765606794,0.651216,0.0214844244836,0.660198294304,0.00329582
18.8982,12.9921236059,45,1.21872770898,0.757903,33.0527828978,0.674144,0.0387250914504,-0.710221,17.0526062337,19.4082,-2.48540975797,0.101528477113,5.17623791405,0.665239824817,26.3322263219,0.179790225861,0.0255323094863,8.10520547532,11.375426143,0.665077,0.0236320470721,0.674110517476,0.00352388
19.0433,14.9656487317,46,6.84577489183,0.794291,32.2488654028,0.687712,0.0386854397648,-0.724237,19.2088095066,19.5436,-4.43763281478,0.122645831846,4.89708919354,0.679737445144,43.0992183967,0.190838278001,0.0247490835182,11.3950110741,14.5427822141,0.679622,0.0634989355445,0.687492244251,0.00361311
19.2094,7.86450166758,47,0.924990493264,0.736383,23.372157131,0.702036,0.0398946464381,-0.739309,9.58522454288,19.6898,-20.9865913014,0.0621289742914,4.4839927807,0.693592330129,30.1118697627,0.140338079087,0.0273458074845,10.992206571,11.7426371439,0.693452,0.0129868548722,0.70183209532,0.00377303
19.3489,8.333843888,48,0.160416097625,0.730283,25.4372708716,0.72229,0.0404452029915,-0.763494,10.0907328488,19.8396,-3.01522907093,0.0688945684393,4.30528674473,0.713647423647,31.9469063692,0.151370463494,0.025201488323,8.30481249199,8.27512168205,0.713541,0.0106910055342,0.721878537888,0.00384866
19.494,5.60306276965,49,-2.94688291193,0.763494,21.7361948734,0.744471,0.0413461916099,-0.787707,6.61149312317,19.9687,-2.35348141032,0.0455084617226,4.40218765807,0.736097374563,18.5116835875,0.129188621907,0.0226695536803,4.45285978229,6.97515747558,0.735946,0.0010072211441,0.744205398137,0.00420113
19.6225,8.2690642742,50,-1.37257141754,0.757497,22.7674929537,0.762165,0.042523646186,-0.805265,10.046298771,20.1026,-11.9953943396,0.0677524588516,4.95718728615,0.753660107753,29.6916187641,0.132044519109,0.0265959868044,9.10063329181,6.48485690143,0.753504,0.0029996605226,0.761833554707,0.00447716
19.7816,7.84220942942,51,-0.501682322302,0.781499,21.4651811331,0.779783,0.0441877013832,-0.82459,9.48006569539,20.2307,-1.86216800832,0.0677445464628,4.69637260581,0.771276640442,36.7143228403,0.129852323323,0.0248250279787,9.32880244733,10.2219332175,0.77114,0.00695134152337,0.779317752454,0.00485367
19.8857,13.1504226051,52,-1.97198422315,0.888688,36.0660200015,0.805432,0.0445186556449,-0.85367,16.6219488221,20.351,-9.71001766694,0.115109015195,6.4066460359,0.797274136909,24.819049549,0.213318432829,0.032823776697,7.87926098577,6.59272214284,0.79714,0.0198542395177,0.804947183843,0.00496988
20.0366,14.1768810239,53,-5.29766869246,0.872723,34.9156328159,0.824886,0.0456978144228,-0.871896,18.298780269,20.4557,1.65040881625,0.11937731021,7.14480268531,0.816926226494,19.8025696449,0.197147020884,0.0336719982236,5.05601001609,9.40831826547,0.816686,0.0132805233392,0.82450226154,0.00515556
20.1617,9.29209194425,54,-13.0350042139,0.862442,27.1799681047,0.848792,0.0461221795984,-0.895609,11.6246291256,20.5436,-23.1255569835,0.0872141281931,8.06044989873,0.84084763726,31.0296253105,0.160185245622,0.0375690181073,11.9788015111,10.4555132311,0.840751,-0.0268399672576,0.848264204623,0.00510118
20.3061,14.7525379649,55,4.67369923457,0.870985,36.4251885807,0.867917,0.0482684516072,-0.914853,18.927782947,20.6097,-1.16488959215,0.118706833598,6.0762540872,0.860561467251,32.6210459949,0.203741302537,0.0296517300443,9.64646238032,14.7767448966,0.860402,0.0504048737393,0.8674980398,0.0057286
20.4282,13.9883481692,56,-6.27321475844,0.812408,37.4218154634,0.889141,0.0486449628407,-0.93935,17.7918719548,20.6888,-4.63259016339,0.113041479377,6.73407375391,0.882049073508,38.56840196,0.207670139161,0.0320808832664,9.67122567213,14.1080251269,0.881848,-0.00227964745874,0.8886146363,0.00573032
20.5407,15.7379147859,57,3.89734089785,0.809938,33.5586466537,0.918827,0.0494992658444,-0.970722,20.1552238471,20.7561,-0.455242637036,0.123355734693,5.40154174972,0.912164480532,23.7672173528,0.190085492356,0.0262924510528,6.96213661482,15.7146246557,0.912057,0.0435621721525,0.918376198184,0.00604945
20.6812,14.1652940695,58,6.70104439135,0.840231,36.0149860423,0.941402,0.0492824261895,-0.996512,18.2020830842,20.8356,6.24336370709,0.114498626874,5.73262081465,0.934739972419,34.1875707247,0.202756343702,0.0285855926879,7.76816039647,19.7790296207,0.934552,0.0580342908902,0.940880261155,0.00573796
20.795,19.3579817697,59,10.5453769358,0.852708,40.6993683558,0.969602,0.0517942153528,-1.02695,25.2655989736,20.9243,-22.1245589834,0.147048404277,5.2268752444,0.963159986083,38.8334837814,0.224982934828,0.0253196161095,13.1094524767,13.3524650468,0.962998,0.0760709988511,0.968981750501,0.0067092
20.9265,19.8914417973,60,9.60015584776,0.848698,42.8144800354,0.998723,0.052599732766,-1.05997,26.0386183986,21.01,1.95123460715,0.150450066479,5.56888381686,0.992861769582,33.7256186519,0.233129350334,0.0271997336343,8.67018041751,19.8201365923,0.992714,0.0704048279003,0.998229317582,0.0068629
21.0468,20.1353400749,61,13.2913474757,0.883533,42.0723963383,1.02763,0.0535295949119,-1.09266,26.439612858,21.1057,1.78637618826,0.152204058406,5.14834467235,1.02217343521,30.2797901375,0.227926405937,0.0254654875968,8.04935518022,18.1196366811,1.02201,0.0873441810282,1.02703788429,0.00710745
21.1627,21.2443122983,62,15.621344373,0.927789,40.2366839665,1.06091,0.0548516479434,-1.1247,27.8389191616,21.1922,-1.6671674118,0.159637518939,5.36207130108,1.05518465658,36.9102924404,0.22062828268,0.0262029473436,10.3860080605,19.6859155818,1.05506,0.100209936792,1.06014443524,0.00740625
21.2537,21.261983935,63,13.1159166277,0.889754,41.2104372055,1.0935,0.0559855465774,-1.16161,27.9221293174,21.281,-6.72539651901,0.158869867111,4.84699651806,1.08807456595,43.6339342549,0.226616363211,0.0238240030915,12.5503859787,18.5880599248,1.08792,0.0863199332902,1.0927829053,0.00799061
21.3822,21.396317474,64,10.1706560874,0.90151,43.4099278676,1.12502,0.056056662102,-1.19544,28.3271025385,21.3778,2.33329249953,0.16056680079,5.65695600797,1.11961264861,39.3697319339,0.234649381038,0.027901265536,9.80805259189,23.3541042258,1.11952,0.07203261007,1.12437201648,0.00760095
21.4956,25.4539216745,65,19.953147107,0.922034,46.5981839822,1.16018,0.0592006157983,-1.23007,34.3013207081,21.4734,1.4082034782,0.185495729445,5.49323476785,1.15479585089,39.2009945193,0.245458214564,0.0269413343348,10.0546315585,25.4936407675,1.15466,0.115435452374,1.15930390663,0.00919326
21.5975,25.1440692007,66,22.5457038109,0.958374,47.6454248941,1.1989,0.0588726058044,-1.27416,33.857154633,21.582,-0.38026446891,0.183899631816,4.68934435481,1.19369136553,42.7457084189,0.251280876607,0.0229077985152,11.1900140648,26.9972820769,1.19352,0.128666395192,1.19817652856,0.00869774
21.701,26.1386365169,67,18.5631826591,0.938981,51.7484873947,1.23721,0.0616228686052,-1.31435,35.2025629515,21.6912,17.9204663952,0.189598972082,5.72898855415,1.23198557486,44.1027841634,0.270789089743,0.0282387229733,6.24723880012,30.2563815218,1.23173,0.107108182921,1.23649698807,0.0101819
21.7848,26.3371693948,68,19.5208434212,0.941431,48.7229245484,1.27934,0.0612402683015,-1.35754,35.2494809359,21.8107,10.1806550766,0.189838456616,5.34271152195,1.27370263232,40.8789305353,0.257293299546,0.0263519091102,9.49890994692,26.6959823787,1.27353,0.112339542329,1.27836197622,0.0095829
21.8839,25.4090257432,69,20.6939345073,0.960116,49.1034255528,1.31983,0.0621564040861,-1.39728,34.1777016312,21.9127,10.7852223789,0.184859691828,5.12102400599,1.31432768987,40.9325296287,0.25791799299,0.0250868742163,9.33518163996,26.6667488092,1.31413,0.119517715658,1.3188936624,0.00987574
22.0128,25.9543366226,70,17.3602196613,0.947325,53.83930445,1.36334,0.0634963171729,-1.44442,34.994324658,21.9977,1.19428304389,0.188107633521,5.55301233409,1.35779523993,42.49463321,0.28157919189,0.0273503424554,9.5596061247,27.1709254764,1.35748,0.101789360196,1.36251045984,0.0102693
22.1355,27.3792932454,71,21.0997753299,0.951211,56.8862103903,1.40607,0.0638821489133,-1.48628,36.8181827819,22.067,10.001539717,0.197227583145,5.53140576458,1.40109140254,39.0706286114,0.296122889906,0.0272939030671,8.72302863154,26.9952406137,1.40087,0.119396803408,1.40519948377,0.0105425
22.2655,26.7882487683,72,18.9028494941,0.945367,49.7295907359,1.44375,0.0644183199722,-1.52484,36.0670257366,22.1447,12.2696687702,0.192993326838,5.60849146863,1.43853230133,44.322775989,0.260458547116,0.0276006145512,7.66024244953,28.1969788327,1.4383,0.109146986564,1.44279425896,0.0104697
22.3957,26.915600853,73,21.6070131328,0.942789,56.9191564795,1.4796,0.0669091306826,-1.56117,36.2977612908,22.2053,-3.31695424857,0.193903836513,5.77535482815,1.47388935451,46.8059096276,0.294628551145,0.0284656412387,13.6077596083,27.0141758359,1.47382,0.121823063994,1.47823993629,0.0123314
22.5053,25.7149295052,74,22.0236274821,0.943976,54.8157164441,1.51385,0.0677153747635,-1.5958,34.7325769015,22.2669,-57.8069240881,0.186661549039,5.46669856243,1.50853946412,46.2680216437,0.286260620902,0.0269290862487,23.9601125399,22.9811977715,1.50823,0.123767014412,1.51268998337,0.0128548
22.6193,25.5324339943,75,21.524242465,0.935422,52.6615017401,1.5463,0.0678148247909,-1.62598,34.8401616386,22.3165,1.08935924037,0.187645784092,5.73394528559,1.53919308345,46.4386379995,0.275296438041,0.0283827521044,12.0469412848,29.3699806212,1.53907,0.121988744188,1.54488075637,0.0126786
22.7487,26.0201021382,76,19.7451161812,0.934665,49.832907848,1.58286,0.0679881306583,-1.66637,35.1047943389,22.3686,2.65444814434,0.188536102584,5.10226502602,1.57651006472,44.9187539687,0.261460973202,0.0252190121708,10.8893275692,28.6098517928,1.57613,0.113096077841,1.58172857108,0.0122127
22.8513,25.4383666469,77,20.4259398144,0.925735,50.2362231502,1.61764,0.0674227543649,-1.69822,34.2586178927,22.4022,9.02019123596,0.184254323804,5.51358310275,1.61046385501,45.537106751,0.262835037116,0.0271735236333,9.29510643146,28.8729351002,1.61023,0.115855861686,1.61621669496,0.012018
22.949,25.1176398856,78,19.7659652474,0.926892,50.0575752611,1.64844,0.0671085248345,-1.72992,34.2509744165,22.4459,0.0313864850776,0.1859909295,5.41083952075,1.64208703519,50.3843429971,0.262696015649,0.0266221021007,11.5967530901,27.695194083,1.64187,0.114313819151,1.64706879782,0.0119928
23.0856,25.0640193854,79,17.3596970705,0.943793,48.6216457336,1.68461,0.0691474904629,-1.7689,34.3249253548,22.4894,-13.8413729807,0.186436391729,6.32122976834,1.67819839266,43.9583703016,0.257090483538,0.031165291965,13.8154669244,27.425044267,1.67793,0.103396566965,1.68334374455,0.0131953
23.205,26.0309494946,80,18.7109559219,0.939427,49.7979065798,1.70742,0.0688344392231,-1.79372,35.9495256043,22.5356,5.31350123453,0.195699608994,5.98793220865,1.70103840994,45.4500664152,0.265754413624,0.0291762574045,10.2560618364,30.2087124332,1.70056,0.112811148991,1.70643670878,0.0130738
23.3243,24.8480254628,81,21.4243474728,0.929288,50.4410238381,1.74616,0.067885630298,-1.83182,34.2347050045,22.6036,1.04963985869,0.186759589779,5.65478294691,1.74026638067,44.4727560949,0.267127797842,0.027661656878,13.5291032175,28.0015436811,1.74004,0.122182315956,1.7448584908,0.0128068
23.4206,24.9950398944,82,19.2743635946,0.940537,47.3542443893,1.77618,0.0672749221655,-1.86318,34.4117257219,22.6776,8.02351186974,0.18778012833,5.48623895888,1.77031332146,45.5128575586,0.251140687433,0.0269014749369,10.0439732279,29.683078813,1.77001,0.112877177925,1.7750803765,0.0124073
23.5394,25.1437811755,83,18.1055094763,0.951871,57.4143242225,1.80189,0.0694941628742,-1.88697,36.1969196819,22.7477,-3.11762308245,0.201092987511,7.10394206934,1.79577647021,43.8235198996,0.301632638676,0.0346719573471,12.602372486,28.8917819857,1.79552,0.111855142774,1.8005962639,0.0147668
23.6674,26.4320375727,84,23.2499261179,0.952105,51.6884956328,1.82801,0.0694992673788,-1.91406,36.7034079629,22.828,-7.03921550648,0.200363581258,6.31164622607,1.82167528686,36.0309375609,0.274873230316,0.0309399024344,12.4634869496,26.651623217,1.82128,0.134382788895,1.82692429947,0.0146325
23.7681,27.4995796158,85,21.8288761309,0.945699,52.930116869,1.85328,0.0696780694174,-1.94152,37.9562302428,22.9104,8.90854707061,0.206289857305,6.24900878281,1.8467942239,41.0766884492,0.284662470133,0.0306791234338,8.93877075859,28.5671442727,1.84655,0.127423671516,1.85201937204,0.0143708
23.872,25.8214976225,86,18.6030155901,0.937905,57.3396260525,1.87845,0.0687695013092,-1.96521,36.027131762,23.0068,-93.0733207889,0.196299491457,6.48633970207,1.87163514884,43.4087875016,0.30041246548,0.0319195106883,32.7360432064,18.0206380238,1.8714,0.110830078233,1.87727637954,0.0138844
23.9621,26.5187265244,87,16.3124231109,0.936834,55.1073757924,1.90279,0.0707129432432,-1.98627,36.3410303628,23.0924,-11.1464578951,0.197287128476,6.41998573227,1.89439348214,56.6444195533,0.289785997573,0.0315603295031,17.3434965766,27.5892702735,1.89409,0.0985806199908,1.90162885935,0.0148706
24.0764,25.1989122326,88,15.3958054574,0.947266,49.7522331184,1.9295,0.0702234647143,-2.0128,34.8155457654,23.1769,-4.17630198801,0.19007232531,5.84371519114,1.92083662552,45.0489692433,0.262784350668,0.0287287648461,15.3930385777,27.9592169016,1.92068,0.0941931668426,1.92809476784,0.0155744
24.1493,25.407287514,89,19.9038271742,0.949766,53.3794821258,1.94435,0.0701109818717,-2.0291,35.6059259746,23.2636,2.32011952918,0.194503703607,6.25941419119,1.93525336627,41.5713715614,0.282980848835,0.0307854326649,11.1490262538,29.373867306,1.93501,0.118083749586,1.94282650591,0.0153919
24.2408,26.2048659567,90,19.2229154751,0.934317,51.2338027284,1.9712,0.0733701290604,-2.05495,35.7767165097,23.3414,-9.46689524364,0.192967572544,6.18362364872,1.96142183447,37.2628469085,0.268935185185,0.0304434640146,11.6666401851,25.1535007521,1.9613,0.11190415025,1.96966991652,0.0174121
24.3431,26.2484160761,91,17.8287811853,0.892578,49.1793191336,1.98864,0.0730821533567,-2.07114,35.5949027782,23.4123,13.7512117828,0.191968586014,5.49670179285,1.97920911133,49.1831152661,0.258845887839,0.0271559677507,8.73547441763,27.9315408838,1.97889,0.105827473918,1.98734421383,0.0167663
24.4603,26.8903847971,92,22.4809610405,0.889105,54.9352986798,1.99995,0.0716123574378,-2.08175,36.2417592154,23.4773,1.92018001719,0.195080024392,5.76855295272,1.989804795,43.4983369286,0.286643801918,0.0284027182326,10.4913842863,24.8020249978,1.98968,0.126455579787,1.99864324442,0.0157018
24.5406,25.8635054313,93,19.1277066754,0.890657,50.8217773911,2.01961,0.0753568093083,-2.10293,35.0300869586,23.5216,9.60244296283,0.190392714939,5.4017677697,2.00989401142,44.9348626966,0.267984367709,0.0267077226162,7.74918816475,28.5559284198,2.00975,0.112541669166,2.01832514777,0.019594
24.6293,24.1046830952,94,18.1140013838,0.889362,46.7443949984,2.04027,0.0737327020629,-2.12548,32.9062972227,23.5713,0.945020830519,0.182766042061,5.97194230193,2.03194855238,43.215786696,0.249341631355,0.0290678225984,12.0173214739,25.9140363356,2.03152,0.11106843337,2.03915133141,0.0168128
24.7537,25.1265152757,95,21.5831647053,0.861504,51.5322343753,2.04221,0.0757150302261,-2.12519,34.0674930864,23.6128,14.7935739176,0.189391061675,5.76058900193,2.03307463873,41.1460874862,0.273820897773,0.0281358430032,8.22093923431,26.6771960545,2.03292,0.129933287864,2.04069301667,0.0184418
