StdReturn,AverageAbsQ,MinEsReturn,MinReturn,Epoch,QFunRegParamNorm,AverageQLoss,AverageAbsY,AverageReturn,MaxEsReturn,MaxReturn,AverageAction,PolicyRegParamNorm,Iteration,AverageY,AverageAbsQYDiff,StdEsReturn,AveragePolicySurr,AverageQ,AverageDiscountedReturn,AverageEsReturn
0.95099103,1.64434,3.0,41.0,30,27.3594,0.0144773,1.64242967685,44.127753304,51.0,46.0,0.306786,24.3282,30,1.64160711359,0.0538027712577,11.6956782141,-1.87475,1.64163,35.8183616771,16.6666666667
343.055014619,1.70355,3.0,75.0,31,28.0097,0.016215,1.70176131773,846.583333333,48.0,1000.0,0.24045,24.5569,31,1.69912662022,0.0592578653557,12.7505760687,-1.95205,1.69887,92.4924386035,18.5090909091
0.0,1.78629,3.0,1000.0,32,28.6454,0.01775,1.78433187441,1000.0,53.0,1000.0,0.280748,24.6759,32,1.78211675759,0.0600462963478,12.7861911855,-2.04265,1.78191,99.9956828753,14.7575757576
0.0,1.87132,3.0,1000.0,33,29.2246,0.0184284,1.86936680228,1000.0,62.0,1000.0,0.330209,24.8513,33,1.8669083787,0.0617286406625,13.3629577922,-2.12664,1.86677,99.9956828753,15.2878787879
407.971965949,1.95383,3.0,85.0,34,29.593,0.0191296,1.95130722078,626.0,76.0,1000.0,0.17965,25.0774,34,1.94970986421,0.0616922044669,14.375897514,-2.21549,1.94945,87.6550097523,19.1132075472
0.0,2.0318,3.0,1000.0,35,30.2485,0.0214446,2.02969125442,1000.0,69.0,1000.0,0.387314,25.2735,35,2.02848781179,0.065098729424,14.3565130674,-2.30179,2.02817,99.9956828753,19.0769230769
0.0,2.10894,4.0,1000.0,36,30.6777,0.0274113,2.10616544776,1000.0,133.0,1000.0,0.382035,25.2825,36,2.10470849211,0.0719299024754,25.6390327431,-2.38265,2.10471,99.9956828753,24.3
0.0,2.18205,3.0,1000.0,37,31.2646,0.0254706,2.17963774956,1000.0,65.0,1000.0,0.295939,25.2895,37,2.1783701136,0.0695695548455,15.6987519762,-2.46433,2.17822,99.9956828753,19.6730769231
0.0,2.26338,3.0,1000.0,38,31.9232,0.0247174,2.26129942835,1000.0,91.0,1000.0,0.2338,25.6248,38,2.25990887351,0.0678221945037,16.8113065356,-2.54784,2.25957,99.9956828753,18.4814814815
0.0,2.34128,3.0,1000.0,39,32.4968,0.0266831,2.33861672851,1000.0,52.0,1000.0,0.273626,25.8139,39,2.33721995603,0.0703493330478,12.3129353133,-2.63758,2.33721,99.9956828753,15.0597014925
0.0,2.42717,3.0,1000.0,40,32.9197,0.0299438,2.42408374164,1000.0,63.0,1000.0,0.186659,25.905,40,2.42327188071,0.0738296923766,15.6815303911,-2.73819,2.42295,99.9956828753,17.9821428571
0.0,2.5051,3.0,1000.0,41,33.3736,0.0319978,2.50162414852,1000.0,66.0,1000.0,0.203653,26.0803,41,2.50032841247,0.0765393734595,12.1901264831,-2.82021,2.50014,99.9956828753,14.1714285714
7.46407018657,2.60002,3.0,49.0,42,33.7715,0.0374698,2.5969134236,62.8875,66.0,80.0,0.322166,26.3005,42,2.59515798218,0.0831146423672,14.7263679232,-2.91982,2.59487,46.6997925002,18.2037037037
3.77848239121,2.69761,3.0,60.0,43,34.2342,0.0354546,2.69487325631,70.5352112676,49.0,80.0,0.369194,26.4759,43,2.69286153982,0.0789802086792,12.9210238427,-3.02443,2.6924,50.7460319018,14.7
3.63049684344,2.76232,3.0,58.0,44,34.7039,0.0436734,2.75874492116,69.5069444444,69.0,77.0,0.33226,26.6107,44,2.75694369949,0.0859438821474,11.589880598,-3.10731,2.75687,50.2369700053,14.1126760563
5.07177563515,2.85848,2.0,64.0,45,35.1806,0.0464823,2.8549530032,74.4074074074,70.0,85.0,0.447457,26.8369,45,2.85368667591,0.0871990331678,15.743746554,-3.19727,2.85351,52.5986121275,16.3666666667
0.0,2.92619,3.0,1000.0,46,35.6376,0.0446508,2.92227909675,1000.0,68.0,1000.0,0.215735,27.072,46,2.92065565451,0.0864867097484,15.5308465261,-3.28196,2.92038,99.9956828753,17.2931034483
3.22263575824,3.02033,3.0,47.0,47,36.1058,0.0487193,3.01721055657,56.1061452514,68.0,64.0,0.386143,27.3475,47,3.01504377447,0.0900583699838,15.139884119,-3.36744,3.01476,43.070775778,18.6226415094
0.0,3.0951,3.0,1000.0,48,36.5213,0.0556911,3.09105017639,1000.0,75.0,1000.0,0.223892,27.509,48,3.08899226827,0.0950059894877,17.5694590139,-3.45799,3.0887,99.9956828753,19.9803921569
6.51450124957,3.17867,3.0,46.0,49,36.934,0.053396,3.17381054564,57.3314285714,105.0,78.0,0.315678,27.6615,49,3.17271904843,0.0949864205891,16.6597215446,-3.54723,3.1725,43.6783819788,17.5438596491
283.586900744,3.26713,3.0,51.0,50,37.3542,0.0553958,3.26197245253,312.96875,99.0,1000.0,0.195804,27.8722,50,3.26057567663,0.09514454827,20.3507641134,-3.62952,3.26064,76.0913226423,20.08
0.0,3.33789,3.0,1000.0,51,37.8006,0.058607,3.3327737822,1000.0,67.0,1000.0,0.115038,28.0929,51,3.33173179167,0.0995958615439,13.0384048104,-3.71911,3.33116,99.9956828753,17.5
0.0,3.42206,3.0,1000.0,52,38.2301,0.061658,3.4163438358,1000.0,48.0,1000.0,0.136036,28.283,52,3.41503591668,0.101418083256,10.9999232328,-3.80743,3.41469,99.9956828753,13.9589041096
0.0,3.51255,3.0,1000.0,53,38.711,0.0637268,3.50670530807,1000.0,66.0,1000.0,0.0933854,28.4186,53,3.50557634406,0.103424091611,12.4592020602,-3.88814,3.50552,99.9956828753,15.4461538462
0.0,3.59044,3.0,1000.0,54,38.9854,0.0708093,3.58527974207,1000.0,61.0,1000.0,0.132555,28.5809,54,3.58333157267,0.106367222832,12.0546325812,-3.97834,3.58305,99.9956828753,16.55
0.0,3.6586,3.0,1000.0,55,39.2854,0.0736034,3.65243665719,1000.0,57.0,1000.0,0.164947,28.7719,55,3.65012537753,0.10750593257,12.4722319901,-4.05977,3.64986,99.9956828753,16.131147541
0.0,3.7249,3.0,1000.0,56,39.5429,0.0845363,3.72037566208,1000.0,58.0,1000.0,0.0971391,28.9298,56,3.71719120453,0.116190296115,11.6419164832,-4.14551,3.71677,99.9956828753,14.2394366197
0.0,3.80814,3.0,1000.0,57,39.9904,0.0711008,3.80338220981,1000.0,53.0,1000.0,0.0963302,29.1492,57,3.79970009005,0.108234507168,11.8837649503,-4.22713,3.79929,99.9956828753,13.8493150685
0.0,3.88616,3.0,1000.0,58,40.4304,0.0811974,3.88059397541,1000.0,58.0,1000.0,0.122278,29.3138,58,3.87716742561,0.114528329135,12.2640541744,-4.30896,3.87691,99.9956828753,14.9545454545
0.0,3.98549,3.0,1000.0,59,40.7966,0.0790786,3.98014655167,1000.0,70.0,1000.0,0.263216,29.5058,59,3.9779606324,0.114069647183,13.341242608,-4.41242,3.97756,99.9956828753,14.7352941176
0.0,4.048,3.0,1000.0,60,41.3256,0.0935522,4.04059455658,1000.0,41.0,1000.0,0.114309,29.6142,60,4.03857289073,0.122835534984,10.3426280778,-4.47443,4.0385,99.9956828753,13.4933333333
0.0,4.12375,3.0,1000.0,61,41.6875,0.0855457,4.1183313988,1000.0,84.0,1000.0,0.0892055,29.7794,61,4.1158765846,0.117683832293,13.6338788707,-4.56462,4.11542,99.9956828753,14.2142857143
0.0,4.19349,3.0,1000.0,62,42.0122,0.0975437,4.18823903809,1000.0,52.0,1000.0,0.132617,29.8514,62,4.18545371292,0.12472073268,12.121938742,-4.64572,4.18524,99.9956828753,14.4347826087
0.0,4.27356,3.0,1000.0,63,42.3017,0.0883631,4.26707717343,1000.0,75.0,1000.0,0.0659312,29.9585,63,4.26532330559,0.11912100319,11.4750483526,-4.73096,4.26507,99.9956828753,14.2571428571
0.0,4.3573,3.0,1000.0,64,42.6276,0.0996722,4.3500618794,1000.0,44.0,1000.0,0.0863007,30.1218,64,4.34851779959,0.12520016551,9.75400669966,-4.81652,4.34799,99.9956828753,14.014084507
0.0,4.43116,3.0,1000.0,65,43.0348,0.0952899,4.42385064257,1000.0,73.0,1000.0,0.118661,30.2818,65,4.42221384838,0.123087401962,14.5374134181,-4.90159,4.42168,99.9956828753,16.8833333333
0.0,4.49611,3.0,1000.0,66,43.3172,0.107887,4.48824390898,1000.0,126.0,1000.0,0.100041,30.4778,66,4.48669618594,0.12912554278,17.8584285251,-4.9896,4.48662,99.9956828753,17.4285714286
0.0,4.5809,3.0,1000.0,67,43.6573,0.102379,4.57321206296,1000.0,62.0,1000.0,0.122855,30.678,67,4.57206123416,0.128430172523,11.09640381,-5.06355,4.57187,99.9956828753,13.1538461538
0.0,4.6512,3.0,1000.0,68,43.9927,0.115116,4.64404833431,1000.0,44.0,1000.0,0.140247,30.8792,68,4.64329148297,0.129841201496,11.3312597678,-5.13299,4.64317,99.9956828753,13.6301369863
0.0,4.74818,3.0,1000.0,69,44.293,0.112423,4.74037162686,1000.0,78.0,1000.0,0.124175,31.0377,69,4.73961737707,0.130445310171,14.6394304934,-5.21617,4.73926,99.9956828753,15.8571428571
0.0,4.81798,3.0,1000.0,70,44.7711,0.117665,4.80981310819,1000.0,64.0,1000.0,0.136975,31.1862,70,4.80868965046,0.136221298461,10.0038570339,-5.31124,4.80891,99.9956828753,13.3866666667
0.0,4.8801,3.0,1000.0,71,45.0469,0.132116,4.87131832278,1000.0,36.0,1000.0,0.10952,31.2867,71,4.86958482226,0.141891391677,8.43807065788,-5.38538,4.8689,99.9956828753,12.3086419753
0.0,4.95552,3.0,1000.0,72,45.5856,0.13176,4.94671810679,1000.0,64.0,1000.0,0.209404,31.4361,72,4.94434557159,0.144623658854,11.695467097,-5.46104,4.9439,99.9956828753,13.7777777778
0.0,5.04107,3.0,1000.0,73,45.876,0.122825,5.03293003804,1000.0,69.0,1000.0,0.174906,31.6737,73,5.03068781831,0.138254258315,12.3772570394,-5.55231,5.03033,99.9956828753,13.1558441558
0.0,5.10129,3.0,1000.0,74,46.1624,0.151465,5.09255872246,1000.0,57.0,1000.0,0.21669,31.8888,74,5.08856473128,0.15326871704,11.3156260324,-5.62369,5.08821,99.9956828753,12.4615384615
0.0,5.18748,3.0,1000.0,75,46.4774,0.148578,5.1789546411,1000.0,52.0,1000.0,0.276537,32.0376,75,5.17451841331,0.152026031869,11.0566855413,-5.7038,5.17402,99.9956828753,13.2727272727
0.0,5.25574,3.0,1000.0,76,46.7108,0.13051,5.24751029941,1000.0,52.0,1000.0,0.287256,32.1527,76,5.24303230399,0.141545795883,10.2098507268,-5.78724,5.24314,99.9956828753,13.5945945946
0.0,5.3511,3.0,1000.0,77,46.9749,0.157294,5.34248513957,1000.0,45.0,1000.0,0.210695,32.2787,77,5.3395892797,0.154553949838,10.8133178777,-5.88454,5.33936,99.9956828753,12.7564102564
0.0,5.40974,3.0,1000.0,78,47.397,0.149525,5.40069609534,1000.0,59.0,1000.0,0.272249,32.4244,78,5.39732861009,0.151279297517,12.7817466987,-5.96677,5.39714,99.9956828753,15.2575757576
0.0,5.4918,3.0,1000.0,79,47.652,0.149069,5.48250684658,1000.0,54.0,1000.0,0.330935,32.5627,79,5.47865041098,0.153866068708,11.865215267,-6.03293,5.47804,99.9956828753,16.5
0.0,5.56432,3.0,1000.0,80,48.0577,0.178836,5.55304811374,1000.0,63.0,1000.0,0.331538,32.658,80,5.54916921852,0.167155950031,14.9294258129,-6.14781,5.549,99.9956828753,17.9285714286
0.0,5.671,3.0,1000.0,81,48.3641,0.163659,5.66131016962,1000.0,52.0,1000.0,0.357632,32.7604,81,5.65817292019,0.15743426801,11.9458413266,-6.23675,5.65774,99.9956828753,15.125
0.0,5.76085,3.0,1000.0,82,48.7434,0.17607,5.75017391658,1000.0,68.0,1000.0,0.315441,32.8717,82,5.74719991981,0.165029623349,15.7751181358,-6.32718,5.74672,99.9956828753,17.5762711864
0.0,5.82493,3.0,1000.0,83,49.0915,0.179052,5.81337336223,1000.0,74.0,1000.0,0.327679,32.9888,83,5.80867317662,0.159816463016,17.5597722081,-6.40389,5.80838,99.9956828753,19.88
0.0,5.89652,3.0,1000.0,84,49.3693,0.166975,5.8869769462,1000.0,66.0,1000.0,0.291256,33.1227,84,5.88179409336,0.159019667407,13.9197415391,-6.50277,5.88109,99.9956828753,16.2459016393
0.0,6.01109,3.0,1000.0,85,49.6588,0.185656,6.00063663154,1000.0,67.0,1000.0,0.349356,33.261,85,5.99510598931,0.167620598801,10.5416153206,-6.60409,5.99534,99.9956828753,13.0649350649
0.0,6.10816,3.0,1000.0,86,49.9797,0.194279,6.09895443927,1000.0,52.0,1000.0,0.268389,33.3685,86,6.09203178485,0.167570447968,8.80993378711,-6.70919,6.09148,99.9956828753,13.28
0.0,6.2041,3.0,1000.0,87,50.2154,0.206009,6.19231398975,1000.0,75.0,1000.0,0.310115,33.4505,87,6.18614978957,0.173089647554,14.9083509675,-6.83052,6.18603,99.9956828753,17.75
0.0,6.30838,3.0,1000.0,88,50.4906,0.200689,6.298036948,1000.0,78.0,1000.0,0.249519,33.4634,88,6.29254320094,0.169230240177,15.4065642576,-6.92222,6.29233,99.9956828753,16.9333333333
0.0,6.38068,3.0,1000.0,89,50.6971,0.213463,6.36970381909,1000.0,69.0,1000.0,0.316571,33.6141,89,6.36196265214,0.178504116589,13.0696743987,-7.0085,6.36112,99.9956828753,15.4833333333
0.0,6.4817,3.0,1000.0,90,50.9803,0.232585,6.46958813803,1000.0,84.0,1000.0,0.30357,33.711,90,6.4631921283,0.18870858713,20.0790199938,-7.12335,6.46213,99.9956828753,22.6382978723
0.0,6.58636,3.0,1000.0,91,51.2636,0.249852,6.57533585835,1000.0,84.0,1000.0,0.270429,33.889,91,6.56983215411,0.189234797096,15.168808349,-7.25022,6.5695,99.9956828753,16.8965517241
0.0,6.70244,3.0,1000.0,92,51.5441,0.240749,6.69030362446,1000.0,60.0,1000.0,0.320488,33.9823,92,6.686048547,0.183969248486,11.8996185001,-7.36381,6.6856,99.9956828753,12.7435897436
0.0,6.79298,3.0,1000.0,93,51.8417,0.238963,6.78088319032,1000.0,46.0,1000.0,0.35044,34.1147,93,6.7769917263,0.186365237856,10.1727270188,-7.48598,6.77652,99.9956828753,14.2916666667
0.0,6.93182,3.0,1000.0,94,52.1749,0.245496,6.91958738848,1000.0,92.0,1000.0,0.353243,34.1981,94,6.91483718708,0.188035989497,18.605866079,-7.61656,6.91413,99.9956828753,17.4821428571
0.0,7.01086,3.0,1000.0,95,52.5398,0.288872,6.99565278694,1000.0,97.0,1000.0,0.301991,34.3903,95,6.99168181331,0.205340646893,14.853066828,-7.72168,6.99147,99.9956828753,12.7792207792
0.0,7.13997,3.0,1000.0,96,52.9163,0.279506,7.12832694585,1000.0,52.0,1000.0,0.362302,34.5276,96,7.12577858563,0.200055254357,11.4851953024,-7.87022,7.12469,99.9956828753,12.5542168675
0.0,7.23263,3.0,1000.0,97,53.1384,0.314238,7.21852965386,1000.0,84.0,1000.0,0.294418,34.6203,97,7.21643570101,0.20589995996,13.8121621125,-7.97999,7.21557,99.9956828753,13.2533333333
0.0,7.36815,3.0,1000.0,98,53.4745,0.283883,7.35186279626,1000.0,80.0,1000.0,0.419973,34.7316,98,7.34946164883,0.201590230844,13.1598010112,-8.12183,7.3493,99.9956828753,14.0138888889
0.0,7.5026,3.0,1000.0,99,53.7502,0.302558,7.48505967098,1000.0,89.0,1000.0,0.414975,34.8863,99,7.48214670701,0.20570224036,18.458201071,-8.24132,7.4821,99.9956828753,16.1803278689
0.0,7.58852,3.0,1000.0,100,54.025,0.321457,7.57364365757,1000.0,95.0,1000.0,0.353398,35.0538,100,7.56976417299,0.221332191956,17.270820768,-8.36131,7.5687,99.9956828753,15.75
0.0,7.76091,3.0,1000.0,101,54.4127,0.350099,7.74607719833,1000.0,115.0,1000.0,0.468499,35.228,101,7.74185405847,0.22508583938,20.0473610152,-8.51473,7.74137,99.9956828753,17.8214285714
0.0,7.82234,3.0,1000.0,102,54.7184,0.335238,7.80775029488,1000.0,135.0,1000.0,0.630611,35.3155,102,7.80441165218,0.216060400461,19.1420364469,-8.60571,7.80388,99.9956828753,14.4202898551
0.0,7.95842,3.0,1000.0,103,55.0831,0.350551,7.94144863785,1000.0,87.0,1000.0,0.265281,35.5044,103,7.93727603055,0.224534982021,14.3886625866,-8.74156,7.93657,99.9956828753,16.9830508475
0.0,8.09483,3.0,1000.0,104,55.2941,0.338871,8.07971440266,1000.0,63.0,1000.0,0.35522,35.587,104,8.07582960364,0.214644714961,13.8446187881,-8.88035,8.0758,99.9956828753,14.4285714286
0.0,8.17516,3.0,1000.0,105,55.5354,0.378132,8.15758569596,1000.0,96.0,1000.0,0.46356,35.7766,105,8.15473706772,0.232288563422,20.7606316506,-8.96299,8.15458,99.9956828753,17.3214285714
0.0,8.2865,3.0,1000.0,106,55.7846,0.374954,8.2715094132,1000.0,89.0,1000.0,0.38852,35.9349,106,8.26921866291,0.227598921507,20.8150067726,-9.09969,8.26787,99.9956828753,19.4339622642
0.0,8.36498,3.0,1000.0,107,56.1467,0.410968,8.34853767238,1000.0,86.0,1000.0,0.683223,36.021,107,8.34513857671,0.244151284395,18.7396620225,-9.18295,8.3449,99.9956828753,19.6274509804
0.0,8.46619,2.0,1000.0,108,56.5133,0.3862,8.44976235369,1000.0,105.0,1000.0,0.456458,36.1772,108,8.44672391167,0.230280359963,20.6059255232,-9.28491,8.44618,99.9956828753,20.75
0.0,8.57219,3.0,1000.0,109,56.7887,0.394306,8.55627073049,1000.0,71.0,1000.0,0.331066,36.313,109,8.55052213528,0.235003376816,13.8136282899,-9.36336,8.55021,99.9956828753,15.5714285714
0.0,8.63578,3.0,1000.0,110,57.1151,0.417699,8.61971591914,1000.0,134.0,1000.0,0.427145,36.4828,110,8.6143832599,0.237812641664,21.2550126983,-9.43434,8.61383,99.9956828753,18.0172413793
0.0,8.71727,3.0,1000.0,111,57.2769,0.459687,8.69759518024,1000.0,130.0,1000.0,0.69988,36.646,111,8.69222353228,0.251835551888,23.2253654438,-9.53196,8.69155,99.9956828753,19.68
0.0,8.84275,3.0,1000.0,112,57.3917,0.438497,8.82576469608,1000.0,105.0,1000.0,0.325442,36.8052,112,8.81996339061,0.237391940704,20.6707618139,-9.62083,8.81932,99.9956828753,19.350877193
0.0,8.89243,2.0,1000.0,113,57.8397,0.404096,8.87479923356,1000.0,100.0,1000.0,0.438646,37.0355,113,8.87029230914,0.239851296723,18.2421386704,-9.71166,8.87043,99.9956828753,16.4736842105
0.0,8.95178,3.0,1000.0,114,58.075,0.482078,8.9313286508,1000.0,80.0,1000.0,0.429346,37.291,114,8.92578563065,0.259600903536,15.6100236869,-9.7448,8.92479,99.9956828753,14.7222222222
0.0,9.03383,3.0,1000.0,115,58.388,0.448504,9.01628142671,1000.0,56.0,1000.0,0.486234,37.468,115,9.01078746228,0.24489268047,9.10812397914,-9.82328,9.01013,99.9956828753,11.8717948718
0.0,9.06229,3.0,1000.0,116,58.421,0.517228,9.04018555778,1000.0,85.0,1000.0,0.4161,37.6397,116,9.03261686633,0.270821316239,15.7183457378,-9.88569,9.03385,99.9956828753,15.6911764706
0.0,9.16425,3.0,1000.0,117,58.675,0.491229,9.14496886654,1000.0,78.0,1000.0,0.524999,37.8244,117,9.13587762086,0.263018846438,15.5575560425,-9.97667,9.13385,99.9956828753,17.5438596491
0.0,9.22352,3.0,1000.0,118,59.0828,0.512753,9.20259360735,1000.0,54.0,1000.0,0.532521,38.0099,118,9.19528387821,0.262087658404,10.5422846328,-10.036,9.19555,99.9956828753,12.3456790123
0.0,9.25557,3.0,1000.0,119,59.4039,0.522699,9.2364581372,1000.0,63.0,1000.0,0.514543,38.2744,119,9.2266461313,0.269174763013,11.7613139678,-10.0861,9.22578,99.9956828753,13.5774647887
0.0,9.36839,3.0,1000.0,120,59.6161,0.466057,9.34982510171,1000.0,118.0,1000.0,0.399849,38.4287,120,9.33835261425,0.255590585466,19.0068515089,-10.1914,9.33788,99.9956828753,17.6551724138
0.0,9.37635,3.0,1000.0,121,59.9654,0.47822,9.35706578038,1000.0,49.0,1000.0,0.465381,38.6033,121,9.34316965765,0.261149747007,10.3162180505,-10.209,9.34368,99.9956828753,13.2077922078
0.0,9.45048,3.0,1000.0,122,60.2215,0.491427,9.4309861045,1000.0,60.0,1000.0,0.458265,38.7562,122,9.41641820146,0.263077932774,12.6067361327,-10.269,9.41618,99.9956828753,14.1142857143
0.0,9.5128,3.0,1000.0,123,60.4354,0.521958,9.49213826307,1000.0,76.0,1000.0,0.420939,38.9061,123,9.47615048133,0.277197762437,15.4210740161,-10.3469,9.47489,99.9956828753,15.3333333333
129.940863854,9.55541,3.0,548.0,124,60.6563,0.539903,9.53739600091,958.909090909,60.0,1000.0,0.20204,39.026,124,9.5244760731,0.271062650547,13.6169462248,-10.4094,9.52436,99.9592035738,14.9142857143
31.0242469436,9.62126,3.0,79.0,125,60.9514,0.523586,9.60358610477,151.059701493,59.0,226.0,0.23193,39.1717,125,9.58849734789,0.269873334672,10.4127507432,-10.4372,9.58871,76.9886501371,12.5641025641
35.5296367871,9.72057,3.0,74.0,126,61.112,0.503458,9.70518264675,149.865671642,49.0,271.0,0.265452,39.2814,126,9.69441597269,0.266370624009,9.52320103876,-10.5476,9.69332,76.3937221933,12.3333333333
38.1846762982,9.71709,3.0,35.0,127,61.5728,0.563851,9.69425396736,80.136,70.0,140.0,0.30916,39.4146,127,9.68116225671,0.291986434468,15.3864889104,-10.5702,9.68103,51.9982935729,15.1791044776
10.1620166125,9.80072,4.0,58.0,128,61.7846,0.594107,9.78230764721,89.5357142857,53.0,152.0,0.181111,39.5293,128,9.76584959271,0.292320285649,7.46893532136,-10.6221,9.76557,59.1347602009,11.3977272727
1.27877707785,9.81868,3.0,81.0,129,62.1379,0.564388,9.80065668719,83.0330578512,74.0,89.0,0.134705,39.6936,129,9.78320866791,0.287527647997,12.3361561243,-10.6976,9.78295,56.5877260081,13.2368421053
0.616962496524,9.95432,2.0,87.0,130,62.4084,0.613902,9.93339564996,87.6608695652,58.0,90.0,0.210723,39.751,130,9.91581522036,0.307316338472,10.2516785738,-10.9226,9.915,58.5632484215,10.9444444444
271.668398987,10.1365,3.0,55.0,131,62.6951,0.623863,10.1162804626,914.090909091,41.0,1000.0,0.0062455,39.8096,131,10.1044771122,0.313203306568,9.57578436972,-11.1574,10.1043,94.7655776141,11.6395348837
0.0,10.265,3.0,1000.0,132,62.9588,0.647339,10.2463291585,1000.0,73.0,1000.0,0.0054604,39.8104,132,10.2254928636,0.316784162371,13.9785502231,-11.3605,10.2245,99.9956828753,15.1343283582
