QFunRegParamNorm,AverageDiscountedReturn,MaxReturn,AverageAbsQYDiff,StdReturn,AverageReturn,AverageY,PolicyRegParamNorm,MinReturn,StdForwardProgress,AverageEsReturn,AverageQLoss,StdEsReturn,MaxForwardProgress,AveragePolicySurr,MaxEsReturn,AverageAction,Epoch,AverageAbsY,AverageAbsQ,MinForwardProgress,AverageQ,MinEsReturn,AverageForwardProgress
12.0731,15.2415270861,80.9988464752,0.00489968816987,27.237005466,25.0666450332,0.0970392908034,18.7942,-42.1257094351,0.262100614082,23.9694482122,7.33995e-05,26.0307936335,0.595756814498,-0.0994154,68.0564119232,0.910291,29,0.0981474143031,0.0980837,-0.592928968882,0.0970309,-25.7135630089,0.0529950901423
12.2696,32.1956312735,95.3719639629,0.00537237494223,24.2830189373,55.9199436235,0.10132210521,18.8893,-30.2297531069,0.236763203138,16.6818987989,8.80557e-05,22.6272704349,0.741440601243,-0.103601,37.6903916229,0.914741,30,0.102531931397,0.102449,-0.476149199972,0.101327,-25.6217096586,0.357793663809
12.4467,29.1621461125,92.0828855178,0.00544790687122,24.2174576457,49.8136832799,0.106085127166,19.0287,-20.9995329708,0.237370596794,56.7738263023,8.88913e-05,15.4805819638,0.707200642625,-0.108693,81.9842695168,0.888781,31,0.107317842758,0.107204,-0.385138860203,0.106071,30.1053814454,0.297076415601
12.6314,31.7876249579,89.4536128137,0.00555704484988,23.4333491003,55.4306808454,0.111200158416,19.1777,-17.0431862088,0.230645974177,51.5755260445,9.24513e-05,26.1195271267,0.680070575545,-0.114413,82.7979916188,0.846297,32,0.112389913411,0.112292,-0.351592258273,0.111193,6.496355605,0.351879514418
12.8438,31.1892554573,92.0342897754,0.00587921414653,22.4868131837,53.7428805305,0.117858196648,19.2994,1.26077050476,0.220758626097,64.3395988531,0.000110724,18.0638569603,0.71488750663,-0.120932,85.1026825944,0.862687,33,0.11889558656,0.1188,-0.173719798716,0.117855,30.7049842415,0.336388749381
13.0326,22.6619098105,80.5927380857,0.00582965611758,25.013970077,35.470488688,0.124265413394,19.418,-14.6163197032,0.241111296844,64.339085821,0.000111807,18.2808031485,0.608426101677,-0.126967,88.8721592738,0.860597,34,0.125094832341,0.125023,-0.291337412032,0.124249,28.0891290943,0.157963316257
13.2104,26.9564762648,79.1154759185,0.00585362030788,19.944369789,45.932348416,0.130191655811,19.5503,-7.77256061905,0.194165814833,39.7566953898,0.000108854,27.0643259432,0.590183022885,-0.133048,77.457261815,0.875085,35,0.130880203483,0.130836,-0.223872602832,0.130186,-1.93648501188,0.267277927377
13.3946,32.5933095511,86.1593763624,0.00604429170135,19.1702184573,57.4813961113,0.135569019573,19.7134,-4.57369515608,0.190074351909,46.420564382,0.000115105,31.0972789943,0.662928119479,-0.138571,79.7188750837,0.876814,36,0.13614675637,0.136106,-0.227234909796,0.135565,-9.59794378186,0.376750493431
13.5677,23.3186148417,92.2356495651,0.00630480083591,28.7472673134,37.1585946076,0.141552075736,19.8543,-12.201204611,0.269164598465,48.3232365716,0.000125757,19.9232942012,0.709002555703,-0.14444,77.088762373,0.880723,37,0.142030506364,0.142003,-0.291875630744,0.141548,14.701375522,0.181239852933
13.7373,24.3996915905,83.6955833086,0.00645697757072,22.0835256336,40.1090099552,0.146570532976,19.9765,-7.64863394294,0.216929337659,30.6465384367,0.000134359,24.9066174057,0.630849151351,-0.1491,77.3106599186,0.868606,38,0.1470127509,0.146984,-0.257152076781,0.146567,1.98388066755,0.205588728674
13.8985,28.288719727,90.9155832757,0.00630033749582,23.8717225248,47.8980679886,0.151218339613,20.0739,-14.0416102409,0.230249527229,55.3035499569,0.000128094,22.7585346607,0.697839812148,-0.153606,84.2160294546,0.864866,39,0.151637157332,0.151604,-0.305404467411,0.151209,-0.56161129293,0.275308217517
14.0779,27.6919708348,89.6477071994,0.00645049849398,24.6630469859,46.7616705106,0.155002639034,20.169,-10.8300544537,0.237209569602,50.9560082164,0.000134759,25.4867278411,0.678861199788,-0.157097,87.602850048,0.870188,40,0.155422741918,0.155393,-0.288740861511,0.154999,4.24782741262,0.264427380632
14.2601,19.6962005487,90.3947860973,0.00649033788722,25.5323562866,29.0814531763,0.158424726636,20.2891,-17.3267031144,0.245473388949,17.836723555,0.000138975,26.7954628213,0.699364665734,-0.161128,69.2362496489,0.87732,41,0.158900742332,0.158861,-0.339725740125,0.15842,-17.154933206,0.100089148528
14.4342,27.515608323,98.98801456,0.00683502325637,28.7321864102,45.3658619002,0.162738901658,20.3942,-15.8504334004,0.28002046099,25.1099433266,0.000159638,25.958727411,0.77927731393,-0.165365,75.4411222283,0.873114,42,0.163245864279,0.163186,-0.330796258445,0.162726,-24.123539222,0.258568959541
14.605,12.7003606166,72.9649736262,0.0068743997704,23.1101419092,17.5559726845,0.166332328846,20.478,-28.5806853761,0.22220185302,29.6190875223,0.000159457,20.9842996388,0.51774622208,-0.169071,59.4230381909,0.870702,43,0.166834014304,0.166782,-0.464141039803,0.166327,-13.1545129854,-0.00923840384793
14.8044,9.5081487627,74.5662426017,0.00691885915836,27.1757779713,11.2053479569,0.170223172534,20.5854,-38.9837568005,0.260268799364,17.9310355084,0.000161345,18.3115426438,0.536983794183,-0.173475,51.3272206229,0.906398,44,0.170713264103,0.170661,-0.567792798512,0.170212,-16.3393346834,-0.0670082079286
14.9581,18.8881984034,100.901159353,0.00704553369827,40.8971870349,26.9272669442,0.173729748902,20.6883,-72.3023521166,0.391315330639,12.3987293852,0.000168199,16.5586181134,0.797967114228,-0.176888,35.3847992576,0.8851,45,0.174241521684,0.174187,-0.895091050957,0.173718,-16.5568056007,0.103634725936
15.1507,21.1048099641,90.4678563007,0.00721689567314,27.9227323657,31.3542476252,0.177724874549,20.772,-26.6179975331,0.274463403443,19.7174918,0.000176497,25.4296948404,0.713802101186,-0.180505,54.7371784842,0.860667,46,0.178250292898,0.17821,-0.444288198699,0.177721,-37.5718259406,0.137579029759
15.3284,4.56397903584,69.2901453389,0.00734871279102,18.5494669609,3.65480309679,0.179846803015,20.8405,-37.296421922,0.167293042294,8.14576509339,0.000178155,20.4542518732,0.507994004165,-0.182031,43.3998539584,0.88419,47,0.180533826022,0.180466,-0.512170863937,0.179849,-24.2450257308,-0.10885307309
15.522,28.0821991807,82.4613435334,0.00782689294427,20.6102850135,41.4072518585,0.182156885147,20.9972,-4.3415646223,0.195465768009,23.2609621095,0.000209283,27.3368477469,0.624292165463,-0.185784,73.0651024573,0.922418,48,0.182934349744,0.182826,-0.19365017988,0.182147,-16.6728611015,0.232518584795
15.7242,22.7774071322,81.1139269492,0.00782542892691,19.8766254291,33.8071268047,0.185473250876,21.0734,-11.6012568897,0.189106473881,13.520596212,0.000189307,16.4131642288,0.596096284048,-0.188348,53.346943999,0.920295,49,0.18626248483,0.1862,-0.29067200938,0.185473,-10.3629189227,0.151277754973
15.9112,29.1069850477,83.3808807139,0.00764403047865,19.0018990846,48.7417082616,0.188323641797,21.1344,-10.4568847751,0.190574486713,13.7557761544,0.0001947,25.4839319415,0.630952527226,-0.190691,64.2906281294,0.937628,50,0.189104299992,0.189036,-0.28678951783,0.188326,-39.4297100495,0.294591825063
16.0552,8.95789062691,47.9945115866,0.00798156988306,16.1856574042,11.5679148838,0.191557829728,21.2162,-24.0557355377,0.170610714314,37.9734167388,0.000210934,20.2118946436,0.319406783903,-0.194451,79.247316456,0.866716,51,0.192403476163,0.192315,-0.417522478452,0.191554,10.157319351,-0.0577095395355
16.2426,19.3504889006,64.2766975138,0.00813672161058,10.7253040727,28.3810402263,0.194449794702,21.3045,-22.4845587467,0.114183512104,19.7238514851,0.000213743,10.7020460933,0.449585621269,-0.197401,42.8312743688,0.902497,52,0.195303130779,0.195209,-0.412912228191,0.194438,4.52934079376,0.127807392271
16.3777,35.0734763815,98.1817738525,0.00856441387673,20.5719555727,56.5630123243,0.198844201078,21.443,-25.2406422547,0.193646186124,36.1510722418,0.000236532,30.0037776652,0.769405455011,-0.203045,81.6644043842,0.887837,53,0.199753677523,0.199656,-0.423195104251,0.198844,-5.82298582081,0.378184148484
16.5178,21.8252643491,88.9733873554,0.00887268208171,19.415473209,36.4647921245,0.202947256324,21.5316,-2.53360913085,0.188376987204,39.1988129569,0.000251772,17.5271524015,0.675169414557,-0.206916,63.7749427873,0.935693,54,0.203888780096,0.203782,-0.211369980805,0.202952,12.3315886417,0.174974393585
16.6719,14.8783004942,60.4712083601,0.0089956348827,13.7849059687,22.1749036757,0.206073742073,21.605,-19.5973658138,0.133725228031,29.4874651494,0.00024928,17.4055973329,0.403582095887,-0.20967,60.6946615441,0.934054,55,0.206986508802,0.206867,-0.363464165622,0.206059,-3.35293779332,0.0546231034945
16.8179,13.1108313372,59.4987435063,0.00926142935703,23.2985204903,17.6067926364,0.210481393842,21.7049,-30.2239099155,0.222655488526,14.1770599352,0.000270092,24.0888967215,0.39900775071,-0.213994,54.2340613916,0.94392,56,0.211370803277,0.211258,-0.47691254177,0.210475,-25.0820668143,-0.00577083715332
16.9817,10.1920068247,86.8664897147,0.00931202817014,26.0955610978,13.9706401569,0.21456242377,21.7978,-44.3121787325,0.251722211435,10.543216243,0.000268971,31.874835553,0.653629639857,-0.217614,76.6964089325,0.917541,57,0.215523451614,0.215413,-0.618006029305,0.214567,-35.4859760931,-0.0340433942193
17.1182,14.7431378069,87.5063443975,0.00946338448561,25.5749743105,22.7202176951,0.215535913045,21.8468,-19.0139140116,0.241296655556,19.4060746873,0.000285785,18.3355422002,0.657920323175,-0.218,48.7321483278,0.948535,58,0.216547000512,0.216405,-0.346187031828,0.215534,-8.82130589332,0.0430788869933
17.2455,10.7491766338,64.1030633693,0.00952240784745,24.3821296295,14.5650487599,0.217355944187,21.9059,-35.1223847224,0.228970270145,30.3387135688,0.000283417,26.2680231442,0.434712252486,-0.219791,80.472821068,0.904987,59,0.218422146411,0.218274,-0.503867874169,0.217348,-1.71410609815,-0.0271998377501
17.3916,17.90954502,69.8119975139,0.00947800379651,19.9279008255,30.2529166539,0.220515041292,21.9838,-30.7110889447,0.189913132219,27.6844607031,0.000288748,20.074285751,0.4859384918,-0.223068,54.6813351453,0.885927,60,0.221702891713,0.221572,-0.489982515007,0.220499,-13.1953860354,0.107889320429
17.5237,-1.51873605406,44.229408659,0.00943017520433,30.2480605236,-6.49289330676,0.22276016151,22.0661,-75.6964275775,0.293770489809,15.7207422569,0.000277308,31.9302109599,0.252007506427,-0.225665,54.3210220092,0.915837,61,0.223932179003,0.223825,-0.910711079951,0.222765,-41.1304206618,-0.242419889806
17.651,22.3372151424,73.7973962925,0.00997998674286,19.3279636793,35.5996860363,0.225627749336,22.1325,-13.6691065189,0.181004774878,29.824173322,0.000329238,24.0136002783,0.530845215069,-0.228336,71.1145077554,0.939658,62,0.226979079684,0.226809,-0.31348069356,0.225625,-7.99254610262,0.171074609449
17.7972,20.2976287788,69.9601584987,0.00967087077212,19.3870104639,30.7283284629,0.228730186571,22.2014,-23.6630224269,0.180354566653,34.041971295,0.000288297,20.5685512871,0.498268176628,-0.231377,64.5235753551,0.950417,63,0.230046019048,0.22987,-0.403217655205,0.228715,-1.39110745852,0.127373633712
17.9397,2.04917366285,65.4910762134,0.0100477991075,22.1138656754,2.15895529903,0.230908640796,22.2756,-54.6683045664,0.213177126433,18.8924826069,0.000319441,22.0951143696,0.44283343345,-0.233637,58.8320537903,0.898982,64,0.232187985739,0.232051,-0.69963866588,0.230899,-22.7115061967,-0.157588022098
18.0536,13.8459808767,84.5390557153,0.0101701262082,27.2782860144,23.0180035276,0.234364361248,22.3318,-26.0663929882,0.258675198647,22.45775738,0.000328737,27.0192136756,0.636263713871,-0.236989,77.855818129,0.929646,65,0.235529043345,0.235369,-0.436512889736,0.234363,-17.0821220232,0.0386396405515
18.1783,24.335214272,96.2756934013,0.010086595038,24.3961200126,37.4322508951,0.236137829558,22.4391,-31.6578447119,0.235285993142,7.82701636178,0.000314377,23.9323348417,0.753885087459,-0.239921,53.6987200487,0.939491,66,0.237319161432,0.237156,-0.473355205509,0.236121,-27.5798927127,0.18803387256
18.3188,23.6060026668,93.948034086,0.0107179517659,27.9754920124,37.9260203,0.239123523018,22.5204,-17.1242621536,0.265377955288,19.6909605827,0.000352829,23.6901780752,0.725844164572,-0.243566,49.5097652099,0.883249,67,0.240191924407,0.240052,-0.332311279962,0.239121,-20.4588690675,0.187672769321
18.4649,33.0330227499,88.5672958733,0.0106473724604,19.7607326982,54.6947715138,0.243969613011,22.5814,2.78068906036,0.191745511493,38.1433228307,0.000354082,29.5955391578,0.687138839487,-0.248381,73.3254012942,0.932105,68,0.244914182013,0.244817,-0.156858632457,0.243963,-28.8984815833,0.351040328034
18.5589,18.0029290059,63.3729630282,0.0104915180027,18.0857526709,30.2088988892,0.248621425917,22.6601,-12.1623820274,0.173337884145,45.3266038981,0.000340779,32.4014490093,0.428983358531,-0.252565,90.4562051394,0.929157,69,0.249647076695,0.249546,-0.308126456628,0.248602,-4.1229016616,0.107900352123
18.6586,33.5476461336,90.9628669945,0.010533917124,16.0200125738,53.6697428047,0.252848957269,22.7388,-1.8906110768,0.156896690667,40.6783259448,0.000352954,23.6358177988,0.703455267653,-0.25709,73.2541639208,0.902196,70,0.253876058681,0.253774,-0.191420773411,0.252847,-20.8682274594,0.345365268631
18.7751,31.8262615239,96.6334915894,0.0105633142595,18.9866297607,50.0790579916,0.255782104889,22.8151,-5.86892252319,0.185386149544,49.6496497609,0.000345562,21.5852123492,0.775962239344,-0.259405,82.6741927933,0.936825,71,0.256746583155,0.256626,-0.239011555475,0.255771,14.6332671087,0.309422821467
18.915,26.220279951,62.2752729671,0.010644845877,13.9628665098,38.0883112445,0.259680955396,22.8886,-8.75640778636,0.13778809872,42.9328810909,0.000344798,15.7812719782,0.437408964709,-0.263888,70.8010995922,0.923664,72,0.260785560551,0.26065,-0.250692046183,0.25967,13.1692172791,0.196223494558
19.0363,28.224675051,76.7576183385,0.010845794647,16.5906483353,41.1664740328,0.263183764753,22.9456,1.24609191062,0.159186368841,45.7013036604,0.000372905,16.8956647432,0.587860107762,-0.267583,74.2987817822,0.951005,73,0.26425521465,0.26413,-0.16253672034,0.263166,17.3464229945,0.227344983932
19.1336,24.8669488756,78.9479281662,0.0108838832736,23.8913635729,40.0272488415,0.268113395093,23.0065,-18.0885004681,0.23282165249,39.0083795094,0.000381106,19.7752861393,0.603949866162,-0.271992,76.0521766614,0.946259,74,0.269097089465,0.268966,-0.359470749434,0.268104,10.7297421067,0.21426423403
19.2287,24.755784966,82.4514242242,0.0108374860266,21.3713928406,36.7258337299,0.272541216443,23.0816,-8.72216919923,0.205688098978,26.2175977039,0.000377896,24.3454799758,0.630538394996,-0.276895,72.8377015124,0.943194,75,0.2735253915,0.273416,-0.261788941905,0.272524,-14.7871877211,0.184268036231
19.3357,25.2610804901,71.5068332058,0.0109409254348,15.7149717658,35.8175760322,0.275572914051,23.1485,2.48883477927,0.153942923421,42.2531963734,0.000396307,21.3422610348,0.52441633082,-0.279822,75.4844775565,0.947292,76,0.27651433929,0.2764,-0.150799020139,0.275585,3.60891395758,0.177325557531
19.4206,27.0388227593,81.1422116957,0.010826825451,17.4257759339,39.0168688349,0.279229420349,23.215,0.898199307741,0.169696171837,38.602946809,0.000378376,15.7437304153,0.599160659364,-0.28372,58.4695836913,0.936338,77,0.280143837966,0.280023,-0.115288241893,0.279213,7.21839669518,0.218016071514
19.5344,16.9048693945,61.9952730556,0.010861486106,16.9772978178,20.1557931479,0.282787118731,23.2863,-26.5605642143,0.161798642522,37.3531267862,0.00038151,15.3504905227,0.441748286852,-0.287119,57.5579585012,0.948069,78,0.28360773352,0.28351,-0.390861269436,0.282762,8.13987720364,0.0351230807068
19.6552,22.9417637616,81.9240010111,0.0111397130029,20.4063060831,31.7573025331,0.287842124999,23.3504,-14.2454035659,0.196720994756,32.3414699862,0.0004039,19.6867404601,0.633382911458,-0.292333,63.2124110675,0.94838,79,0.288708534245,0.288627,-0.287169658285,0.287835,3.09565430469,0.140131960387
19.7552,26.7055955597,91.4853745369,0.0108820869449,21.4484836211,40.2156586558,0.291176264562,23.416,-7.20746081996,0.205094704628,32.2849784567,0.000383808,22.7684094778,0.714414083419,-0.295628,78.7493679856,0.949368,80,0.291997821386,0.291896,-0.251781707505,0.291154,1.00452090168,0.214278196029
19.8592,26.8347017069,88.2158348599,0.0111180433104,27.4392706657,40.8795517188,0.295603723571,23.4846,-5.53503041118,0.262107507097,50.217496651,0.000394415,17.5912470631,0.701027543113,-0.300379,74.6893566829,0.955459,81,0.296388410215,0.296312,-0.214308799942,0.295594,21.2154525879,0.222298039312
19.9674,24.3422923641,76.154201622,0.0110800458045,20.3607717534,34.7641042135,0.301076055582,23.5546,-18.5564654696,0.195608145484,46.3035072844,0.000405678,12.2522201293,0.565228886796,-0.305546,75.1687166646,0.923863,82,0.301801468265,0.301722,-0.321567013058,0.301067,31.4898993758,0.166393542575
20.0704,28.3716267915,87.7028974199,0.0109909547538,26.2026620162,44.5863060852,0.304367314083,23.5935,-8.03556434916,0.250562316416,37.6730373207,0.000400085,23.060636434,0.674806646332,-0.309369,65.1343975067,0.942878,83,0.305054209906,0.304981,-0.21799934919,0.304354,-15.9083311237,0.252632895328
20.1862,28.0541883039,89.1480280796,0.0110701829494,26.5327962145,44.3362557635,0.309451880835,23.6405,-8.54783883642,0.251012809998,44.4702381355,0.000403635,29.9178520642,0.685665760371,-0.31423,83.1693942344,0.936906,84,0.31014774769,0.310047,-0.238624771123,0.309437,-11.6445359059,0.251033034813
20.2833,23.0144708516,84.3234480087,0.0110628707124,20.5517040955,31.0472550903,0.312815817724,23.7,-9.07524819112,0.196467777405,46.8326272128,0.000395721,18.1014935055,0.634575317587,-0.318285,66.9613932143,0.917027,85,0.313509486966,0.313448,-0.240275450877,0.312805,-0.096720494758,0.132207707549
20.3857,22.4296101628,80.3119291987,0.0111246404818,17.1000766298,30.2643617293,0.318388438106,23.7633,-9.27160514166,0.167049904405,31.4889338071,0.000410509,18.5042927514,0.602854293357,-0.323589,73.5212750388,0.933774,86,0.319115909951,0.319023,-0.2657810462,0.31838,-0.0601586941529,0.122373051508
20.4957,23.2202140503,78.2463524011,0.011283464087,16.2595827831,32.4238405843,0.322614309895,23.8125,-16.8444015492,0.157189836602,48.2726718321,0.000436825,28.2422514474,0.572101514568,-0.327816,78.9746366867,0.909019,87,0.323253594587,0.323161,-0.337028865554,0.322602,-13.7425266835,0.13906404961
20.5915,25.2576763266,100.57791069,0.0112292802103,23.0116993246,35.6126380102,0.32788904859,23.863,-14.0689995497,0.222526466764,44.6755898102,0.000407974,21.6083783,0.792185373882,-0.333221,86.5659825897,0.895138,88,0.328482697124,0.328373,-0.313061964306,0.32786,12.1381458945,0.170613977629
20.6838,28.6208164682,86.5935380622,0.0113421662074,22.9270966344,41.0006160409,0.33202087864,23.9199,-10.6561290763,0.221918343092,25.3930681296,0.000444794,22.9937862101,0.668570156206,-0.337112,73.0121921257,0.894174,89,0.33259049795,0.332538,-0.282186841212,0.33202,0.0211416975173,0.236053111716
20.7976,24.183482492,83.4291682358,0.0112518538569,19.4607122681,32.6643753111,0.335910883608,23.9708,-3.46475812774,0.188047029972,30.2948894618,0.000423489,19.1014821367,0.635693356609,-0.340859,54.811733037,0.894104,90,0.336508482674,0.336418,-0.20805985644,0.335893,-8.1194458735,0.150168672552
20.8892,22.185488193,88.3618483916,0.011421785367,18.0876310453,29.5455631039,0.341254264314,24.0384,-6.33537468542,0.175630713823,22.107421584,0.000448825,24.8957626592,0.691791152472,-0.346735,59.573906853,0.904126,91,0.341766726938,0.341692,-0.228027035391,0.341247,-19.7899465938,0.130186406613
20.9805,24.9137638528,104.728006826,0.0113640188636,18.4032161202,34.1760742823,0.345801507427,24.09,-2.58987287345,0.176904037913,38.5127704449,0.000430242,31.2015905372,0.843112847224,-0.351169,88.0385007421,0.905238,92,0.346308208035,0.346247,-0.18662361212,0.345793,-14.687087015,0.183862441884
21.0934,23.6323553687,93.6368706061,0.0115213709948,24.7070327251,34.4910629985,0.350849365021,24.1531,-12.1812290646,0.230546789142,24.1238186882,0.000463323,21.3629655014,0.727712900622,-0.356088,57.6802278602,0.881906,93,0.351326927875,0.351263,-0.258088060582,0.350818,0.133986268058,0.170651360783
21.2037,9.81109093972,91.5256796341,0.011463923553,18.4557910363,7.97632241038,0.354896670828,24.1833,-15.9694346313,0.186997260084,32.3361127804,0.000445604,31.5113354241,0.721167076344,-0.359285,83.1711670726,0.893852,94,0.355360108676,0.355335,-0.30369397803,0.354897,-12.3465405456,-0.0650374354015
21.2853,32.4715172543,95.8135182642,0.0115841737819,28.6715379448,53.2870039827,0.357842538784,24.2214,-11.3186549402,0.274694749722,31.6388248886,0.000467502,39.4575634301,0.751191191788,-0.362527,90.3680777667,0.892804,95,0.358322786151,0.358269,-0.285777072791,0.357822,-13.4832192095,0.337218864908
21.3982,27.1781331893,96.7321886772,0.0115586872864,26.0937019455,42.1855430848,0.361985532854,24.2555,-14.8166218096,0.232849517757,28.2435833753,0.000461244,31.7094532148,0.771587468522,-0.366752,92.8584602472,0.923601,96,0.362435110609,0.362389,-0.323127402911,0.361979,-17.2305431357,0.2665866583
