AverageAction,Iteration,AverageEsReturn,AverageQ,MaxReturn,QFunRegParamNorm,StdReturn,StdEsReturn,MinReturn,AverageAbsQ,MaxEsReturn,AverageQLoss,PolicyRegParamNorm,Epoch,AverageReturn,AverageY,AverageAbsQYDiff,AverageAbsY,MinEsReturn,AveragePolicySurr,AverageDiscountedReturn
0.997934,831,307.995434092,16.7958,509.361362463,107.415,91.0678010675,87.9751729474,136.692531456,16.8204,416.171461039,1.08887,93.74,831,386.848977629,16.7966329589,0.423434857493,16.8170027661,167.506688802,-16.9943,139.415012528
0.998394,832,254.998379995,16.7711,1547.05085208,107.453,324.418360323,238.502116764,587.791296333,16.7975,565.264107805,1.09605,93.8028,832,985.548113903,16.7720777636,0.421273185608,16.7920406714,40.2735433614,-16.9634,183.693492131
0.998378,833,390.449416295,16.7114,1869.48963513,107.462,500.928631534,168.795887384,100.975146381,16.7381,614.520114836,1.12936,93.8839,833,882.520886906,16.7114174029,0.425380023617,16.7321334796,96.08276335,-16.9059,166.077348185
0.998235,834,150.54860981,16.6874,899.451539744,107.507,149.432071276,204.849671845,38.2414920558,16.711,715.39766792,1.12385,93.9357,834,97.0921404208,16.6891204051,0.42934996137,16.7079088072,4.73067523916,-16.8724,48.5118926478
0.998247,835,452.06489499,16.7973,1374.04822842,107.512,219.712919649,263.687300717,348.665713639,16.8219,835.759075716,1.13791,93.9948,835,590.415761273,16.7977905521,0.427354667458,16.818773852,7.4723489271,-16.9957,170.718515906
0.997747,836,508.299208615,16.7536,2256.03052896,107.558,260.2555548,400.112037383,411.073810582,16.7727,1091.78360773,1.09465,94.0552,836,540.270576823,16.755550074,0.419207439851,16.7690821109,127.998458636,-16.9439,173.271461009
0.998458,837,236.106353158,16.7657,1022.83509292,107.589,133.815375087,210.917646763,48.15083809,16.789,596.385319629,1.10374,94.1283,837,628.635977891,16.7657092905,0.416075551351,16.7829074951,30.4415996796,-16.9557,182.495318191
0.997961,838,472.263420857,16.7148,45.7270234955,107.64,2.79576831325,263.944198936,28.6021301987,16.7396,625.698304658,1.2223,94.2201,838,37.0251381694,16.71587944,0.441325539,16.7340558437,15.1039007105,-16.9226,26.9617438623
0.998451,839,203.241265424,16.7891,2.60267845041,107.689,0.400859287784,249.799985044,-0.266583048694,16.8159,560.70744068,0.911884,94.248,839,0.687603070697,16.7891867082,0.397345371526,16.8107524087,-3.1175930988,-16.9777,0.408560126772
0.997813,840,162.804341599,16.7529,1371.91078578,107.718,166.486973554,230.193423304,268.211457407,16.7814,600.825722641,1.08821,94.255,840,585.111799191,16.7536441768,0.413471047315,16.7768198865,-1.08809492878,-16.9266,173.500209704
0.997905,841,349.679825389,16.7575,870.712331857,107.765,173.628900101,249.65706984,219.733116074,16.7842,587.059373282,1.22331,94.2831,841,425.198797936,16.7567036698,0.441627235921,16.7810409048,15.299671088,-16.9357,144.660697173
0.998969,842,105.164682072,16.6818,104.147650473,107.851,11.9302548343,235.782319472,52.8422538767,16.7164,945.308230423,1.20126,94.3017,842,78.2607995365,16.683935143,0.431257651986,16.7135875297,1.86870797062,-16.8688,52.7973919162
0.998225,843,61.6868873363,16.733,925.803500987,107.888,139.42230377,113.143398204,209.515401104,16.7678,446.153108603,1.2536,94.3606,843,490.331286207,16.7333335037,0.438575076587,16.7632230707,2.96195665719,-16.9263,155.843108288
0.998469,844,418.198601723,16.6976,1298.37566351,107.958,165.518170339,250.907138816,342.535528932,16.7321,753.081365347,1.02662,94.4138,844,544.510988627,16.6974765678,0.416570797463,16.7265468562,84.5008086947,-16.8911,170.903981364
0.998055,845,224.583786491,16.7247,1620.50948063,107.971,214.265134697,187.241061354,513.27448703,16.7566,585.088410738,1.23489,94.5018,845,703.399297191,16.7258306606,0.442244571788,16.753850416,25.3492845092,-16.9051,200.674155873
0.998291,846,387.411893348,16.6976,1625.93381157,108.032,324.262260666,224.637178324,392.806111183,16.7251,678.433058993,1.18523,94.5732,846,779.476562913,16.698611042,0.431595297059,16.7207887796,49.0042659112,-16.8737,191.97017515
0.987177,847,281.169562498,16.6798,1493.72426651,108.071,324.574934412,213.24686363,340.926169652,16.7123,588.598721737,1.21879,94.5663,847,958.441342765,16.6799455457,0.440162503678,16.7043512352,50.6764093925,-16.8725,158.296851929
0.998001,848,547.864535383,16.6438,1483.8748327,108.119,346.189955389,394.720182459,406.234557512,16.6731,1204.79380763,1.07069,94.6339,848,969.136913902,16.6450494928,0.423797930696,16.670058387,194.379999507,-16.8332,157.598081431
0.998423,849,415.465806546,16.6862,1569.33477261,108.189,289.294676845,436.110409235,49.1202761835,16.7151,1155.51225853,1.05079,94.628,849,425.085046996,16.6864880286,0.419688361967,16.7095692584,26.1011294715,-16.8706,126.672218431
0.998254,850,312.913860457,16.7071,1130.43559738,108.197,182.421328546,214.388258029,135.29004132,16.7301,600.10049339,1.01324,94.7107,850,460.232232951,16.7090173045,0.412513481567,16.7269539304,11.5741453993,-16.8928,138.896360486
0.997506,851,161.22347169,16.7005,404.336384567,108.254,149.85133646,178.478452722,36.0622531474,16.7261,540.773403192,1.02463,94.7569,851,221.637873477,16.7008809155,0.420776343446,16.7205481314,6.27849983117,-16.895,100.032367749
0.998068,852,279.182220233,16.7451,1207.68047778,108.31,108.953935838,221.617577298,355.819033162,16.7704,607.312955703,1.07377,94.8257,852,439.147300641,16.7456908259,0.419862403434,16.7650702318,22.2773626457,-16.9376,168.420948178
0.997776,853,251.230371378,16.7249,692.382383043,108.374,181.28992535,147.910773767,30.0257122643,16.7503,447.075888866,0.980683,94.8463,853,174.422248618,16.7246854899,0.410593090661,16.7442846345,27.5747118973,-16.9167,73.8138322592
0.997692,854,118.57507665,16.6979,818.357789103,108.434,138.295584894,127.722237228,126.146145381,16.7218,364.287802582,1.07447,94.9381,854,291.202192919,16.6982520736,0.419301219995,16.7175571337,5.47140811915,-16.8895,118.355811437
0.997901,855,346.667380018,16.6913,788.764594454,108.49,131.51625978,189.272047868,146.667935347,16.7157,551.088945801,1.05509,94.9768,855,260.857205871,16.6930708143,0.420285137706,16.7103285874,18.4769123003,-16.8737,117.010065765
0.997359,856,207.858593811,16.718,1139.94237383,108.533,185.403598787,149.558932128,428.031515085,16.743,467.191869167,1.13777,94.9651,856,944.817330139,16.7177738804,0.425435324143,16.7376402763,7.68885878121,-16.9108,183.345132554
0.998276,857,263.865549099,16.6666,1251.20989428,108.601,225.168744998,151.730423038,416.833254301,16.6893,456.953777145,1.13952,95.0347,857,676.998872485,16.6669415752,0.428957008759,16.6840746175,24.7430269111,-16.8596,163.856400424
0.998476,858,299.240874651,16.7715,1087.5245766,108.654,164.913328718,188.170011076,318.675959499,16.7887,557.434063582,1.20895,95.0683,858,611.442950781,16.7723916372,0.429774486542,16.7845069095,31.4472014081,-16.9513,163.704849172
0.99818,859,406.019066474,16.7088,1351.08156028,108.651,154.454250441,119.585561767,397.316808242,16.7296,541.172819314,1.24826,95.1464,859,643.335186372,16.7097257979,0.442339328619,16.7230392928,185.950761941,-16.9037,182.996016013
0.99769,860,286.456256692,16.6704,1160.71384106,108.69,393.692982791,287.577829351,71.7292514028,16.6843,735.456393363,1.07686,95.1965,860,512.108481585,16.6720851247,0.427603162297,16.6813813632,67.5333071591,-16.8585,114.933235541
0.998412,861,176.560778535,16.7205,1513.63833709,108.711,235.300948336,216.82327592,45.7228855138,16.7349,778.660123111,1.101,95.2859,861,99.1062923036,16.7211023732,0.422530073115,16.7295602289,30.4960636325,-16.9055,41.9361200745
0.997923,862,107.257942242,16.6897,1258.55922943,108.773,232.939118322,64.3639603604,541.959443704,16.7073,215.667225774,1.18431,95.2986,862,935.734635344,16.6905769865,0.434214614769,16.7020906064,24.3345234478,-16.8717,163.829971017
0.998262,863,413.449064162,16.6184,1242.7756372,108.838,225.10525464,220.609691384,484.519857548,16.6391,674.948112342,1.10812,95.3924,863,984.867865342,16.6188840174,0.425773797085,16.6338968355,135.333873278,-16.807,162.728864193
0.999083,864,463.372079197,16.6597,1462.19545236,108.905,260.532389975,342.347794026,402.7218121,16.6788,805.719873222,1.19302,95.413,864,1115.96298968,16.6598514723,0.435326848505,16.6735862522,121.024285171,-16.8495,158.922344427
0.999158,865,459.578213322,16.6506,1212.67779275,108.966,20.4065265497,182.773155557,1143.73530353,16.6738,669.651379079,1.14947,95.448,865,1189.33081666,16.6517559089,0.440432969193,16.6691443438,133.606480674,-16.8454,166.597457466
0.998769,866,452.696880112,16.5952,1201.73545257,108.997,38.5475552702,385.833108856,1100.06011965,16.6171,838.529988968,1.2799,95.5039,866,1153.8604438,16.5961024264,0.446892591114,16.6112499395,66.8637712556,-16.8009,156.347844771
0.998852,867,412.602897627,16.7031,1193.40033043,109.017,11.9462369525,221.040465709,1147.4607165,16.7222,794.354678535,1.0128,95.5364,867,1178.74490919,16.7030715929,0.415783202233,16.7175104303,92.9743427993,-16.903,169.972329553
0.998305,868,223.697419496,16.6961,1833.68996331,109.074,442.986287832,116.301532777,527.910141468,16.7181,357.283683228,1.04916,95.5759,868,1015.7122528,16.6975196677,0.414124920677,16.7130437089,42.7016640447,-16.893,178.701311535
0.998553,869,495.851252973,16.6911,1341.38793517,109.116,89.5513289604,239.441998747,1039.72032955,16.7119,869.501793663,1.03322,95.581,869,1187.28853308,16.6897665337,0.418385846084,16.7064727736,224.586773127,-16.8894,167.528278506
0.998923,870,300.019807824,16.672,1530.36061882,109.169,361.487609922,321.139107185,392.681033453,16.6962,1008.37919868,1.13621,95.6097,870,917.001766845,16.6753412123,0.435498349837,16.6941640606,-1.54220047442,-16.885,160.280036518
0.998516,871,280.322172445,16.7124,1342.69535239,109.177,408.684542931,191.201720643,81.9472196375,16.7357,676.633787584,1.08942,95.6982,871,788.530193755,16.7117684375,0.425693308672,16.7302100565,63.7739765457,-16.915,134.912486527
0.99853,872,435.669316649,16.7731,1218.12631878,109.21,242.811067901,310.795622009,463.397035853,16.8007,723.822472339,1.11383,95.787,872,800.723697096,16.7744763802,0.427925735822,16.7962154365,4.1615346183,-16.9776,167.207119564
0.998178,873,385.646196435,16.7342,1489.26704003,109.236,505.790769794,469.717365275,81.8974258744,16.7564,1187.38299187,1.12782,95.8645,873,837.46791964,16.734840121,0.421759441951,16.7507966193,9.55173753367,-16.9177,138.434670429
0.998507,874,208.58861056,16.743,1308.62681659,109.295,341.166940076,167.447038595,113.245540577,16.7678,521.483613116,1.03742,95.904,874,941.139947699,16.7442341294,0.419154416322,16.7617463064,1.6115094926,-16.9439,156.690981553
0.998748,875,278.98590638,16.7697,1310.67858165,109.335,241.312660272,215.647943304,446.278590889,16.7962,631.433127204,1.1367,95.9828,875,712.831642101,16.7698379153,0.436162205539,16.7929260341,17.5479271463,-16.9675,153.911062073
0.998676,876,346.563066294,16.7508,564.669216963,109.406,165.178123419,253.523897025,146.4319171,16.7755,808.516786185,1.00092,96.0231,876,355.685553643,16.7514386033,0.418436182964,16.7721288098,31.9130861545,-16.9484,138.092700152
0.998748,877,290.222602196,16.7204,1018.09927397,109.465,152.903614978,169.769474833,423.485430965,16.7446,445.5876907,1.17031,96.0603,877,661.796484995,16.7227522065,0.438760302423,16.742406971,0.57546401501,-16.9229,155.814752454
0.998638,878,279.784201443,16.7836,1350.7195285,109.517,220.648569813,164.319006078,421.108380225,16.8056,523.008270983,1.12188,96.0847,878,716.513647892,16.7837760122,0.430420265062,16.8018395286,13.6857500516,-16.9876,170.102914168
0.997974,879,271.363299035,16.7877,1379.63139886,109.584,341.693769709,217.208788988,324.838779629,16.8107,596.927745339,1.2162,96.135,879,838.309243711,16.7875863608,0.44295860336,16.8054400265,-4.2470281934,-16.9893,160.562633694
0.998619,880,359.548047656,16.8508,981.197996949,109.626,106.799231018,203.400108489,362.475254172,16.8698,597.930998055,1.12465,96.1847,880,516.171212128,16.8528079072,0.428348923951,16.8659083514,-5.2948253701,-17.0619,170.891906356
0.998713,881,444.548486484,16.7735,724.866940358,109.683,98.2242564359,222.257593094,5.68872938155,16.7939,681.057018785,0.953936,96.2226,881,484.642012765,16.7751304797,0.418283745265,16.7885193802,17.2828170858,-16.9862,157.846983016
0.99898,882,172.496389526,16.8452,1306.27856564,109.749,185.437349546,195.872931542,433.268681461,16.8643,548.071755249,1.13808,96.2673,882,782.062752198,16.8453325097,0.428566280912,16.8587469048,7.27971478264,-17.0596,168.767299073
0.998423,883,222.925873741,16.8891,951.071494173,109.82,187.243728343,183.163923217,401.585798148,16.9048,486.844212027,1.17994,96.3046,883,615.282405653,16.8906314139,0.442545791873,16.9018604697,23.881975306,-17.108,165.426460827
0.998571,884,166.587309345,16.8903,1148.33684125,109.876,253.5946639,135.612091867,5.83595913193,16.9052,346.996811912,1.07256,96.4067,884,336.064202068,16.890866491,0.42603811122,16.9014742135,-14.0849466645,-17.0951,100.495599983
0.99834,885,304.065212326,16.8894,1419.98321544,109.915,395.113226695,329.83043817,45.8887284654,16.9077,741.316838165,1.24216,96.4379,885,591.176284599,16.8914027369,0.439954122984,16.9026433268,14.168852801,-17.0924,132.659756667
0.998646,886,204.743404192,16.8669,1552.88680084,109.992,379.661029024,158.645494489,91.6837382558,16.882,522.026439112,1.18508,96.4869,886,453.035702721,16.867914125,0.427019665391,16.8789176761,49.0745243508,-17.0585,123.916222717
0.998059,887,399.248805458,16.906,1632.13441308,110.062,450.786156516,326.049947884,441.572046154,16.9225,975.832785436,1.01753,96.5518,887,1126.62061694,16.9051169731,0.418751538999,16.9164771986,34.8059945795,-17.0852,162.607291945
0.997417,888,494.269010672,16.8619,1566.75566282,110.121,328.121493583,284.951837502,639.455832327,16.8797,802.144927599,1.08448,96.5647,888,1084.95025745,16.8633216306,0.423903326029,16.8751802217,41.6272526871,-17.0672,175.869660314
0.998035,889,339.683387839,16.8483,1385.65846485,110.189,367.641674848,226.988123813,91.0657743407,16.8657,764.350426728,1.03746,96.5876,889,554.062763995,16.8490756293,0.413934220071,16.8605318728,25.4381840809,-17.0458,129.346838374
0.998248,890,183.729320841,16.8708,1620.64234178,110.25,353.916055202,136.349707161,101.93500832,16.8881,404.96232537,0.961194,96.6394,890,582.537668253,16.8714218012,0.405760689428,16.8830541693,4.51369195423,-17.069,156.991921739
0.99842,891,222.016310291,16.9277,1567.17545928,110.354,406.766290125,196.593184047,46.3078608806,16.9453,502.757235956,1.24953,96.7149,891,336.160497895,16.9285788638,0.447458704181,16.9412777188,19.3647845483,-17.133,77.8915614062
0.998233,892,208.844231838,16.9638,1073.77820653,110.389,237.219749164,182.846481784,53.5889276817,16.9823,599.856148284,1.10067,96.7254,892,757.6215348,16.9639227199,0.428243733651,16.9769644899,24.9775650687,-17.1558,149.301627529
0.998232,893,260.739641579,16.9823,1629.53091818,110.403,314.581231682,204.762053924,217.875880791,16.9965,534.841380686,1.11496,96.8069,893,707.726569148,16.9840175911,0.425006282864,16.9944086632,3.55137289705,-17.1737,140.327414064
0.99769,894,221.010177667,16.9021,1247.16228884,110.452,272.771890382,155.122544118,31.4396698694,16.9183,530.680486239,1.05439,96.8265,894,564.377702287,16.9023328343,0.424875339534,16.9123737722,13.9852719997,-17.0979,139.877540322
0.998167,895,180.729313288,16.9421,1399.98094962,110.492,231.849760447,161.762973146,538.835265458,16.9598,527.248799081,1.15643,96.8581,895,782.22260943,16.9409838315,0.425774861591,16.9539012011,37.8173845729,-17.136,161.746179019
0.997883,896,116.47887815,16.9186,1579.84746571,110.565,389.660834742,91.0673103721,116.555938309,16.9341,350.232528833,1.21314,96.9008,896,641.441146503,16.921783588,0.428462016602,16.9335585892,32.7241079167,-17.0997,135.928446269
0.997674,897,486.981631265,16.893,1523.83328867,110.61,325.03866291,182.917480106,310.753479588,16.9121,810.394236726,1.18315,96.9316,897,739.708134052,16.8927106695,0.438765429285,16.9071598125,292.109600062,-17.0975,152.555181931
0.998369,898,232.635063546,16.988,945.615756198,110.643,170.580355293,296.078454318,2.61780539955,17.0043,886.452959813,1.136,97.0188,898,117.600047643,16.989011017,0.426243610176,17.0008364845,12.9119052748,-17.1734,51.6855255236
0.997999,899,407.657166612,16.9052,1399.52349937,110.69,213.862560144,405.37631122,100.393652647,16.9216,977.298653973,1.11633,97.0839,899,572.062536531,16.9043943365,0.425470130033,16.9163269511,66.9225386577,-17.1096,148.084539193
0.998201,900,203.400353357,16.9553,1219.09366097,110.778,386.437551795,187.319202217,5.24681714651,16.9752,460.19638123,1.20102,97.1148,900,332.246089051,16.9551570058,0.426823208143,16.967178194,4.93893504677,-17.1526,74.2326523989
0.99815,901,174.273628853,16.9632,1515.18397067,110.825,320.852835997,208.709164624,368.735645263,16.9804,604.335897136,1.06207,97.1705,901,880.630647247,16.9649858435,0.412422445251,16.978346251,1.95921524258,-17.1516,150.97772026
0.998411,902,254.41531454,17.0061,1646.94294692,110.872,358.770716091,170.807295373,185.755888406,17.0222,415.895455013,0.93011,97.2299,902,822.200007703,17.0066857774,0.408949351213,17.0172178017,3.00136167358,-17.189,132.456644984
0.997845,903,519.671736014,16.9057,1311.67770242,110.94,236.215009837,418.98288394,349.381161698,16.9245,1092.40424554,1.19844,97.2823,903,759.564254208,16.9072871316,0.427636311453,16.9205354462,101.76427116,-17.1109,152.452263418
0.998129,904,182.63954301,16.9235,1482.19929536,110.939,280.575361964,162.056349164,698.336222788,16.9415,419.327048492,1.06727,97.2837,904,1013.08184802,16.9243067468,0.415846538437,16.9361097408,8.70483884737,-17.1253,171.893037312
0.997687,905,574.056524493,16.9903,1124.14861988,110.963,282.087853463,21.4683703612,74.6509535454,17.0107,593.799693641,0.846818,97.3963,905,623.229325134,16.9909444754,0.39377005331,17.0051782352,544.210159747,-17.2014,114.277985517
0.997625,906,281.049107358,16.9951,1429.66960475,111.002,368.780101046,268.077382418,46.7576376727,17.0149,623.192594534,1.24998,97.4788,906,793.288443543,16.9960639776,0.43439671996,17.0115584306,14.2342543155,-17.2166,104.066475651
0.997937,907,254.517267307,16.991,1597.67674398,111.064,256.853848454,156.586384686,467.943829487,17.0095,476.243832542,1.16024,97.5312,907,762.330660446,16.9913454149,0.429751116406,17.0054977841,46.3909013131,-17.2004,166.529484227
0.998128,908,449.303183169,17.0742,1443.19305335,111.14,375.781744562,295.242980127,315.821881128,17.0921,860.509536232,1.16939,97.5944,908,887.750446255,17.0754688555,0.422739175388,17.0874188131,43.0492481312,-17.2709,177.076766306
0.997019,909,447.613079071,16.9837,969.063188306,111.207,284.572095908,289.755471132,32.1729770321,17.0036,878.096186504,1.21576,97.5994,909,799.295808635,16.9844609163,0.425337409652,16.9990947553,62.1924693653,-17.1771,86.044370589
0.99778,910,211.499148244,16.9754,1001.55621879,111.214,362.344295907,249.839201224,18.1562076929,16.9978,696.92248253,1.02779,97.6467,910,762.99943649,16.9773392308,0.406804802693,16.9946089384,31.4736470892,-17.1607,76.0659045092
0.997905,911,190.038684095,17.0272,1599.06790867,111.291,458.320390212,178.849360599,22.7677713326,17.0497,436.515970654,0.840002,97.6718,911,785.961093005,17.027705676,0.387610114795,17.044395128,18.3408220243,-17.2244,97.3156128448
0.99756,912,116.11795192,17.0704,1208.85361249,111.307,118.606340783,227.886325988,2.74854212336,17.0911,725.805867052,1.19661,97.6999,912,93.8591815591,17.0708847639,0.424445622381,17.0843710332,4.77279325296,-17.263,50.4504202081
0.974001,913,30.7135545686,17.0234,1342.659193,111.325,351.323725913,76.2345875178,342.727009687,17.0455,323.028994596,1.10007,97.7418,913,987.450479687,17.025422812,0.416744997775,17.0426820476,2.89621398963,-17.2053,132.635128764
0.99887,914,204.399616416,17.0195,1407.4530764,111.379,265.601289232,213.446969888,36.7003399008,17.0406,765.270718914,0.992527,97.8065,914,154.481123035,17.0190609886,0.409426589904,17.036028302,14.0345628896,-17.2107,54.120248717
0.998637,915,291.988373191,16.9713,1450.95056731,111.428,243.210780603,255.85202769,545.072677489,16.9916,628.086326871,1.06725,97.8509,915,856.139795651,16.9715800116,0.412543384213,16.9871206935,1.36222282648,-17.1639,147.097400213
0.998475,916,222.401003915,17.0656,1143.28375723,111.531,257.073764441,167.117233153,339.368757583,17.0863,443.188477954,1.19645,97.9221,916,784.856545581,17.0670540305,0.422082878476,17.0819591867,38.9872497391,-17.2633,163.990503557
0.998063,917,382.65733168,17.0193,1206.07365893,111.555,69.6437920096,302.267588526,941.02566139,17.0426,850.609279693,0.987896,97.9706,917,1143.18989432,17.0204311497,0.40173498201,17.0385660795,62.8174128239,-17.2133,147.755172643
0.998423,918,447.000945828,17.0576,1179.4769268,111.608,249.712534585,280.644790065,489.959606948,17.08,927.835648898,1.08221,98.0417,918,997.406061553,17.0571965265,0.412095952847,17.0761742989,244.867332729,-17.2448,137.543571062
0.99827,919,246.021753271,17.0136,1422.83106711,111.692,450.924629682,128.971838118,146.346818784,17.0429,412.032783727,1.1613,98.0506,919,452.085070478,17.0134524314,0.419575875248,17.0373908813,35.9403847009,-17.2027,111.541337432
0.998544,920,365.90471704,17.0096,126.380063366,111.732,9.93084773236,261.860910429,72.8552953264,17.0394,729.626487524,1.17444,98.0737,920,110.105992714,17.0111275078,0.423798792591,17.0360217931,41.9657276424,-17.1976,68.4068266555
0.998794,921,344.41261376,17.0068,1344.88275705,111.781,173.824906733,202.782709835,402.630839895,17.0329,690.639525076,1.06238,98.0755,921,674.552123529,17.0078954097,0.415438549887,17.0309210039,21.9635630333,-17.1853,163.459320553
0.998593,922,401.859623836,16.9721,1222.84905556,111.793,293.46644082,338.879585394,59.5002204314,16.9997,819.4993511,1.12894,98.1194,922,272.298298186,16.9730917078,0.423375275124,16.9949106321,13.9095651232,-17.1656,93.7275425845
0.998671,923,238.641723771,16.9647,880.018811325,111.829,151.781676,251.643592649,242.796090651,16.9938,815.493311949,1.13447,98.157,923,547.644295065,16.9652679006,0.423391948215,16.9895218097,13.2154408275,-17.1479,171.426282736
0.998634,924,185.247699083,16.9819,1068.0384042,111.866,187.219810075,203.706111451,56.3313957041,17.0111,552.7994976,1.1177,98.1942,924,172.604523563,16.9828693377,0.420269778854,17.0063998861,7.79960506165,-17.185,81.8690007168
0.998723,925,142.30896455,17.002,979.18338325,111.962,161.078875429,216.139545151,56.2947215919,17.0277,729.955134768,1.12656,98.208,925,169.504846147,17.0032415107,0.428226394108,17.0223398261,13.485480691,-17.1826,83.0228398331
0.999033,926,255.641759399,16.9701,1444.21361129,112.055,334.121947167,204.168579287,77.5133965438,17.0005,596.881173543,1.15944,98.2705,926,452.831663759,16.9701877785,0.439300403438,16.9932114156,15.5349489363,-17.1733,147.039770106
0.998688,927,265.119326212,16.998,1272.0402541,112.091,156.64539972,247.364335781,547.210802697,17.025,712.328806752,1.09528,98.3061,927,710.463201815,16.9989274485,0.424504170643,17.0208646467,26.0928792255,-17.1845,198.466205601
0.998507,928,325.313722716,16.9866,1151.02446848,112.109,174.630471953,149.298483161,338.475040291,17.0102,486.057938475,1.11098,98.337,928,658.869287123,16.9867571325,0.420861313102,17.0068119077,20.4412730022,-17.1858,182.102549669
0.998653,929,319.924872432,17.0207,1379.4359216,112.123,178.263726602,162.845426036,181.073958283,17.0467,497.839810324,1.10819,98.4054,929,547.939869656,17.0218562938,0.42334911159,17.0424223257,-0.668476868539,-17.2307,157.762614327
0.998815,930,292.421183579,17.0504,1082.47581798,112.176,162.455419027,222.375578133,248.004331829,17.0766,638.62662708,1.042,98.4556,930,460.173552012,17.0502110956,0.412848390682,17.0710256004,7.9419360636,-17.2432,126.616833034
0.998496,931,370.978162078,17.0084,813.297919791,112.199,88.4288312118,165.157626232,401.094000872,17.0389,523.329586328,1.08247,98.4733,931,550.602917768,17.0088357732,0.429858378075,17.0327515288,86.9429564281,-17.2016,178.171340139
0.998661,932,334.231492475,16.9665,642.219209609,112.256,72.419031764,188.958815643,380.95042292,16.9895,613.335152923,1.22761,98.5496,932,493.638236051,16.9678981208,0.442295540253,16.9859170472,51.8356856816,-17.1591,161.156968831
0.998833,933,280.012231816,17.0508,689.674006913,112.293,170.616483217,196.098611495,41.7054535384,17.079,634.87601808,1.17461,98.6553,933,512.92465181,17.0503260416,0.422632671448,17.0733012709,13.2516402301,-17.2478,161.718298892
0.998655,934,327.139803847,16.9834,1303.19111621,112.331,284.714615397,221.798053064,469.732777453,17.0129,575.609560591,1.10492,98.6965,934,769.985245799,16.9843505694,0.419425376159,17.0073723639,3.53318856374,-17.1757,192.095592788
0.997923,935,267.160109675,16.9659,1315.33026833,112.366,295.874079801,143.104547819,55.6688033623,16.9898,450.499527742,1.11464,98.7686,935,626.189661776,16.9682003967,0.425068991624,16.9866084954,31.8188566748,-17.1509,149.372219951
0.998878,936,346.997950688,17.0024,784.763865543,112.425,123.89054689,248.319569436,284.161067154,17.0264,743.750333545,1.17152,98.8565,936,424.146997562,17.0030319004,0.430774401458,17.0212661693,16.5932046967,-17.1786,145.721931276
0.998781,937,300.51882082,17.0595,837.616397864,112.444,160.255709116,192.285598493,213.298814713,17.082,588.102672865,0.988651,98.9062,937,529.293941845,17.0593090458,0.410780886791,17.0754577554,70.3234062132,-17.2401,153.252951457
0.998737,938,393.349625994,16.9972,915.010991913,112.49,130.46534777,193.496610953,310.320478043,17.0193,678.386325494,1.16599,98.903,938,514.703419176,16.9981125197,0.427701980532,17.0168452233,84.7139060818,-17.1738,147.426435246
0.99899,939,393.536540948,17.0455,1203.57755584,112.503,157.065359075,220.433020882,464.168415066,17.0672,642.216122402,0.977025,98.995,939,707.356749313,17.0465215453,0.411489552351,17.0625782219,22.5583890056,-17.2327,171.861075639
0.99836,940,246.181905667,17.0219,1323.83340884,112.544,242.024094792,204.048739761,315.050965069,17.0408,540.890138674,1.01803,99.0638,940,690.467113402,17.0211329649,0.40862735382,17.0339987129,9.5137272719,-17.1991,175.35389623
0.9989,941,758.225665658,16.9982,1169.32926117,112.568,151.355323595,467.46122998,291.61591172,17.0183,1225.68689564,1.02468,99.1105,941,571.505646081,16.9992644966,0.412766694959,17.0137219728,290.764435678,-17.1728,183.250893112
0.998717,942,373.03156789,17.0205,1567.11535887,112.64,306.946281884,261.523781361,501.791508905,17.0433,683.453018333,1.14449,99.1171,942,727.369558871,17.0213163131,0.424351690418,17.0361171212,15.9411152308,-17.1988,190.729180905
0.999213,943,390.033414336,16.9657,929.238619514,112.713,75.2958216276,457.28587858,507.012475637,16.9879,1158.49193928,1.36242,99.118,943,611.067219064,16.9667235945,0.441990159876,16.9842638655,34.515428429,-17.1517,189.56895686
0.998735,944,436.76177216,16.9699,1698.00395815,112.753,344.319719075,212.339592698,553.353293571,16.9956,648.538044259,1.20662,99.1441,944,841.03382501,16.9707006322,0.433407063733,16.9897507251,50.4046258094,-17.1533,180.272973503
0.99873,945,413.808890175,16.9597,1472.6733068,112.785,300.786160602,453.13689592,290.39884939,16.9859,1047.70255316,1.10048,99.2308,945,675.196489331,16.9594454339,0.418901524185,16.978128438,15.4146051554,-17.1497,165.162194563
0.995792,946,534.282231264,16.9254,1238.046462,112.817,409.2469369,241.459242332,135.105958683,16.9514,933.627368379,1.16968,99.2801,946,596.492949036,16.9271636827,0.437537015093,16.9470711272,328.212609931,-17.1213,148.361468689
0.998435,947,332.507910305,16.9563,1249.174523,112.87,275.285462437,119.684135797,180.352992538,16.9796,427.025890199,0.998138,99.3598,947,572.76967025,16.9551963494,0.412189798278,16.9736067499,74.7242226461,-17.1483,163.69122489
0.998544,948,453.659081092,16.9859,1133.78640309,112.918,208.20698638,282.039880205,355.599080316,17.0106,697.640426199,1.06706,99.3974,948,598.269922849,16.9873344617,0.418662293962,17.0059375041,58.4019296772,-17.1645,128.562377879
0.998753,949,402.71091311,16.954,1133.77683674,112.999,214.91961745,146.733026743,256.329270116,16.9785,582.807371936,1.05602,99.4262,949,557.675619524,16.9545508267,0.426536903133,16.9735525286,203.561579231,-17.1357,153.246451607
