MaxEsReturn,MinForwardProgress,QFunRegParamNorm,AverageDiscountedReturn,StdEsReturn,AverageAbsQYDiff,AverageEsReturn,AverageAction,Epoch,AverageReturn,AverageQLoss,AverageAbsY,MaxReturn,AverageAbsQ,AverageY,AverageQ,AverageForwardProgress,MinEsReturn,StdForwardProgress,PolicyRegParamNorm,AveragePolicySurr,MaxForwardProgress,MinReturn,StdReturn
99.6225907214,-0.114392071286,73.8978,60.9027091118,31.2996032887,0.0350519212467,83.124756976,0.971718,181,96.4324974694,0.0043915,0.616127332135,99.4646590077,0.617123,0.616010966096,0.61601,-0.0395971768772,12.9986877569,0.0232496780163,29.8723,-0.635013,0.0191086854257,92.7632888164,1.13369815302
98.6697151269,-0.103241674613,74.0828,59.8201543916,34.0547620543,0.0350913352248,82.5641196829,0.96896,182,95.1924078835,0.00456076,0.619676927928,97.9001285865,0.620572,0.619569025274,0.619572,-0.0644850073969,2.20613966076,0.0179127893844,29.9046,-0.636736,-0.00455685323793,93.4428339418,0.845951310824
99.1385693931,-0.125722976469,74.2906,60.1948434332,26.4805836115,0.0354597093741,85.6877178389,0.97666,183,95.8016419536,0.0045152,0.621966192554,99.1872748464,0.622936,0.621860498616,0.621796,-0.0527243611115,29.504332618,0.0241663087147,29.9349,-0.640416,0.0176552203096,92.3325902401,1.16688422158
100.134959619,-0.0831327173369,74.4774,60.6328150871,24.0549394661,0.0359813140808,91.0154282418,0.97199,184,96.386151945,0.00477792,0.625663083101,99.4314753338,0.626585,0.625564091753,0.625595,-0.0411807623648,14.9996433665,0.0200036678016,29.9781,-0.64419,0.0226943825208,94.4672914923,0.971397954961
98.5531741236,-0.119391032664,74.6518,60.0027172095,36.1170448634,0.0354760664574,72.2801779211,0.97494,185,95.4217828884,0.00455291,0.630125980906,97.6533257448,0.630956,0.630015182378,0.629942,-0.0594469632752,2.0621780227,0.0220366166611,30.0198,-0.649409,-0.0105780062816,92.5348810248,1.04851072155
99.4647190183,-0.0810047808535,74.794,61.178129743,42.1890559989,0.0358070734464,71.6696934526,0.975443,186,96.8274537384,0.00473356,0.633929053528,99.7152457589,0.634952,0.633824287228,0.633813,-0.0325552272994,2.0862372266,0.0222531616116,30.0559,-0.653699,0.018767250347,94.4258257608,1.1086883945
101.266412005,-0.0798921975801,74.9757,61.1913071991,10.1077543899,0.0353614727482,93.9178593113,0.972116,187,96.9228166899,0.00464196,0.639516234933,98.8978764668,0.640445,0.639404431863,0.639386,-0.0299264063098,71.0959874278,0.0183395612712,30.0933,-0.657553,0.00956895771601,94.5930919728,0.868121349794
98.6254263068,-0.103131872707,75.1792,60.5888077098,10.8754125462,0.0353862269747,93.4708176971,0.974541,188,96.159130478,0.00464098,0.640243092981,98.5322517492,0.641075,0.640097373001,0.640011,-0.0448778194432,61.3283828928,0.0219900720009,30.135,-0.658566,0.00409177955639,93.4565256643,1.0727485297
98.6485695225,-0.106909337515,75.4101,59.9648288896,39.2221575787,0.035412058196,72.0699299227,0.973923,189,95.3723667271,0.00475357,0.645518233269,98.348685447,0.646474,0.645405512416,0.645429,-0.0606172992814,2.45523737782,0.0213216452233,30.1664,-0.663537,0.000246272560592,93.2093838269,1.01605124066
98.3250419137,-0.105960913891,75.5537,60.3134883109,37.5598061345,0.0359700776647,69.0764219846,0.970006,190,95.677359271,0.00479573,0.647881808781,99.1058471438,0.648843,0.647712485135,0.647701,-0.0546875878013,1.67952991853,0.0179600458755,30.1981,-0.665469,0.0164284246903,93.1284958889,0.865449298379
100.024504304,-0.0760748520443,75.7128,61.5939255711,30.3453914682,0.0358378065493,80.9926145458,0.971442,191,97.3365227481,0.00493132,0.649395412387,101.230277923,0.650373,0.649246371172,0.649285,-0.0213517877521,1.99057370357,0.0246870751908,30.2336,-0.666866,0.0596897601051,94.7488381984,1.22514699839
100.215994047,-0.107419896928,75.9281,60.5796648795,45.2960251372,0.0356167036569,64.7663259563,0.975183,192,96.2164003905,0.00477086,0.651852608425,100.044042728,0.652691,0.651673561744,0.65155,-0.0442827627564,1.79967492441,0.0278824382534,30.2517,-0.669995,0.0362005037354,93.1798614974,1.34824628194
99.0973199697,-0.103377715265,76.1062,61.2676381703,27.4422680331,0.0360302966129,89.3479698744,0.969944,193,96.876425337,0.00495983,0.656755275997,100.051305013,0.657652,0.656612690742,0.656612,-0.0307036915179,2.58844769374,0.0217202425813,30.2886,-0.675074,0.0333866511065,93.5045712466,1.03945264979
100.234096132,-0.0618803229924,76.2786,61.9020091116,39.0784919645,0.036519402206,77.6171195103,0.971335,194,97.8404804692,0.00499196,0.659654675641,100.447722957,0.660667,0.659478434072,0.659473,-0.0126730768891,1.93741597322,0.0236391120972,30.3143,-0.678813,0.0378350675713,95.5937102655,1.149827578
99.7668105969,-0.0755988472214,76.4845,61.8325645583,27.3450053125,0.0361370894983,89.4075106039,0.970171,195,97.6209161318,0.00502772,0.663300085128,100.406586325,0.664125,0.663171762081,0.663069,-0.0162634377483,2.98175001848,0.0228610029469,30.3445,-0.682284,0.0410532850664,94.7993366736,1.08818812802
99.6493145806,-0.105914433494,76.6704,60.1411403873,38.6859554088,0.0358829810305,70.5407943783,0.97352,196,95.5839981685,0.00498284,0.666829895408,97.6600832971,0.667782,0.666698252704,0.666683,-0.0566901868251,1.8789282618,0.018838825208,30.3578,-0.68511,-0.0124771573899,93.2122701581,0.906319035314
99.9893703013,-0.103894733643,76.8801,60.6799538689,35.7385776871,0.0357698191529,75.0660622157,0.976738,197,96.2328695236,0.0049297,0.668887867752,99.215375289,0.669757,0.668731090839,0.668637,-0.043526630318,10.3357643452,0.0231073382325,30.3799,-0.686601,0.0219193674946,93.275101095,1.13416320396
100.013685078,-0.103737218706,77.0421,61.323364132,40.3953711568,0.0357278802635,66.1285344706,0.9757,198,97.1295833725,0.00489243,0.668864925378,99.8157012564,0.669779,0.668679660991,0.66871,-0.0260009088222,2.60518530297,0.0263887356478,30.4064,-0.687827,0.0317096563274,93.2786180371,1.29775623146
100.874198141,-0.0779601951387,77.2161,62.1085904796,34.9034713225,0.0358997433875,81.7683203175,0.972981,199,98.0246995752,0.00504086,0.67411043395,101.356279787,0.675169,0.673942775174,0.673966,-0.00887793938711,1.89190875469,0.0288451079883,30.4607,-0.69255,0.0567956795025,94.6771674425,1.43478677887
100.697839361,-0.0903344586796,77.3174,61.0429576313,37.5151897611,0.0359955362781,76.0958198361,0.971652,200,96.5465458232,0.00497934,0.677316110028,99.0393920743,0.67816,0.67720411022,0.677141,-0.0372396527427,2.21530586542,0.0218446176412,30.4822,-0.695845,0.0155631444798,93.9440420631,1.03737852574
100.268764073,-0.0939018363125,77.4903,61.0945827622,28.0954500223,0.0363932409513,85.7339592277,0.976635,201,96.7971407102,0.0051451,0.679871437167,99.8632828083,0.680795,0.679759624776,0.679696,-0.0326616021065,16.9186773896,0.0258585218919,30.5047,-0.698244,0.0296862170946,93.7557591225,1.28301498181
99.4432336532,-0.0937763679857,77.6785,61.3304575581,0.720942250283,0.0359489067357,97.9613003664,0.973475,202,97.0371092727,0.00497469,0.685173682025,100.430819893,0.686023,0.685071140391,0.685059,-0.0273346073869,97.0099707215,0.0244412386733,30.539,-0.704043,0.0442716156584,93.7999575976,1.18265010434
99.8184103444,-0.0944528238286,77.8487,61.2506106701,34.0769268744,0.0359756276668,81.6169097601,0.971942,203,96.8247203077,0.00506156,0.684904676448,98.8896012477,0.685912,0.68478077221,0.684787,-0.0317352193154,2.15725158598,0.0185235018643,30.5644,-0.703153,0.0133823712192,93.7771376096,0.886328722986
99.9293196474,-0.0869898064413,78.0262,61.1677754008,0.775801919536,0.0358078971406,98.7875267866,0.975357,204,96.6472402607,0.00494712,0.686766991052,99.6517596939,0.687795,0.686619954624,0.686591,-0.0349795539694,97.0561139632,0.0249927364397,30.5837,-0.705973,0.02851843045,94.093636456,1.23505054891
99.8840020907,-0.0959203724373,78.2089,61.2849665379,4.89627368546,0.0356069860279,96.2425141331,0.974375,205,96.7383532081,0.00507381,0.691982523527,100.528417207,0.692908,0.691826206387,0.691791,-0.0332437257785,84.4285322886,0.0277780890882,30.6202,-0.709827,0.0429116806814,93.6071514451,1.36545091367
100.056546039,-0.103278942948,78.4042,61.0023766559,24.7303718918,0.0357028372553,80.6491336176,0.973216,206,96.6152788775,0.00507137,0.694657466405,99.3721072459,0.695553,0.694517323368,0.694481,-0.0359460460657,21.3105367894,0.0218867493976,30.6519,-0.712787,0.0183419576297,93.4215128089,1.08018677647
99.6364120625,-0.0663730414768,78.5664,61.7353666378,23.4801457286,0.035609514778,90.7238730056,0.973967,207,97.5220470396,0.00514539,0.69695368414,100.035576502,0.697837,0.696807955805,0.696798,-0.0180530962854,16.6020479668,0.023494142123,30.6895,-0.715798,0.0352173342236,95.0865122669,1.14651690574
99.4656127899,-0.100013220308,78.7491,60.8754671834,25.1484322292,0.0361521287648,90.004577631,0.976752,208,96.5540811562,0.00523268,0.698460527471,99.1052307062,0.699495,0.698319214567,0.698272,-0.0367510491574,10.5317044688,0.0221281618119,30.7127,-0.716149,0.0159083790455,93.5202715274,1.11691261413
100.194974585,-0.0944995991014,78.9491,61.4192364174,11.7745646158,0.0360108232735,94.4401175509,0.97554,209,97.3354954088,0.00525042,0.701167418393,100.061021437,0.702029,0.701035814558,0.700945,-0.0221639552703,59.3254287947,0.0293414133755,30.7444,-0.720139,0.0320043115866,93.8737277198,1.47599281291
100.375271387,-0.102265559248,79.1415,61.1544301488,15.5338712008,0.0351603839801,91.4552774754,0.978319,210,96.9508111563,0.00489949,0.705102996734,99.8425075858,0.70613,0.704965338499,0.704992,-0.0291609073864,54.2650207883,0.027276526163,30.7672,-0.723244,0.0258934407653,93.4825577719,1.38062449034
99.5615767771,-0.0863398678094,79.2959,61.234410567,27.6597193306,0.0357855531827,84.4563996664,0.974475,211,96.8580382292,0.0051861,0.706685695088,99.473052849,0.70766,0.706510253326,0.70648,-0.0306872631174,3.90359834812,0.0222849097935,30.7912,-0.724861,0.0223425096035,94.4996928691,1.07936699379
99.6787626742,-0.094439802477,79.4913,61.0392137907,38.6158666276,0.0358161224285,77.1988701366,0.975426,212,96.8581938443,0.00519858,0.709123273891,100.58606966,0.71022,0.708928172549,0.708956,-0.031621982105,1.98723672252,0.023662369864,30.8022,-0.726862,0.0432470166949,93.8977110998,1.16760188503
99.7302053461,-0.0703340072358,79.6969,61.5033120661,24.0072543901,0.0347484666831,85.6451775349,0.973846,213,97.2665029265,0.00496268,0.715115489587,99.1561027176,0.715976,0.714954916003,0.714917,-0.0237311092413,16.9950035237,0.0185628097313,30.8254,-0.732193,0.0144160980225,94.8651385352,0.927396445419
99.1504412177,-0.092676344404,79.8879,60.9715733587,0.612830649524,0.0351710202491,98.05322547,0.976011,214,96.7037437399,0.00511653,0.714847955234,99.3447815927,0.715835,0.714673640036,0.714636,-0.0349332280391,97.142591218,0.0258451162344,30.8609,-0.732998,0.018562798785,93.9265032338,1.2651588612
99.1256404773,-0.113895628112,80.0493,60.8035670435,30.6598499475,0.0353980559846,79.5067677633,0.977512,215,96.6351782709,0.00515387,0.717750745266,99.7567514501,0.718584,0.717614675927,0.717564,-0.0368913504016,1.68343881691,0.0266541689379,30.8941,-0.735154,0.0260719962461,93.1720866196,1.31487245694
98.6756882669,-0.0956719286101,80.2717,60.4754311439,0.446835262955,0.0359240353139,97.7613979256,0.972241,216,95.9407259078,0.00515144,0.71982245368,97.7672352099,0.720719,0.719617013625,0.719534,-0.0493266579241,97.1213180491,0.0188037533425,30.9226,-0.737844,-0.0116300242027,93.6794487571,0.884154168644
100.404195399,-0.0910671484951,80.4358,60.2888812681,30.3394555281,0.0362068467464,84.2748792813,0.976386,217,95.9709077648,0.00524573,0.722120144436,98.5300006962,0.723143,0.721967001629,0.721944,-0.0494534271163,16.5860185306,0.0206072538221,30.9405,-0.741518,0.00237489029812,94.0251641668,1.0050675053
98.778342683,-0.0865861376157,80.589,61.0662784655,32.8852472785,0.0361910323061,79.4292799033,0.975388,218,96.5953853999,0.00532034,0.727060611427,98.4114919955,0.727897,0.726899137456,0.726837,-0.0359841740208,2.79996786045,0.0187544513503,30.9697,-0.745905,0.00398631866236,94.1095472547,0.923315289543
103.160308163,-0.0981074209025,80.7302,60.4891246136,10.0920604196,0.0361515652228,95.4764663185,0.975436,219,95.9460086859,0.00537305,0.729248363386,98.3369219443,0.730182,0.729080669892,0.729098,-0.0488430426874,64.024043014,0.0196180503613,30.9823,-0.748468,0.00363111548847,93.574890509,0.946073189424
100.480571111,-0.1041577124,80.9011,60.2167984727,1.00031075684,0.0355849487377,98.0323095136,0.977325,220,95.6913300327,0.00526142,0.731872378282,98.2063055803,0.732748,0.731725655159,0.731731,-0.0544145076274,97.1225609164,0.0191329635586,31.012,-0.750171,0.00228438412691,93.5037733682,0.891096475659
99.1324926321,-0.077291231014,81.0753,61.8870865027,18.1324161386,0.0356907108614,92.2576430297,0.976057,221,97.7204671964,0.00527573,0.735809539839,100.180104857,0.736739,0.735664262375,0.735673,-0.0141380139205,37.8896752547,0.0216670951164,31.0433,-0.75541,0.0353649831839,94.6416533833,1.05545814512
99.656078532,-0.101648889459,81.2287,60.3421497303,38.7395075632,0.0356242407816,76.5458124382,0.976134,222,95.7780644374,0.00535606,0.737823691681,98.1775542357,0.738748,0.737706032324,0.737679,-0.0528246281943,3.82270897605,0.0192566154022,31.067,-0.756088,-0.00233530167263,93.3899179655,0.929417508588
98.9339679521,-0.109880659854,81.3515,60.6427777594,8.3780764648,0.0361885456878,94.8709337031,0.979936,223,96.3122659604,0.00539441,0.740868950872,101.235412616,0.741776,0.740720171227,0.740665,-0.0418219098797,69.9233531247,0.0282424952985,31.0879,-0.759518,0.0595268181942,92.9235808649,1.41697236634
101.198187061,-0.0639338522368,81.5529,62.3274713547,1.10873039171,0.0358840091578,98.0907190497,0.976174,224,98.3854018195,0.00538287,0.744824929435,101.520102172,0.745867,0.744715977428,0.744716,-0.00145414671753,97.2089149299,0.0273705009652,31.1268,-0.763289,0.0573107160734,95.5116343452,1.37166403958
99.5182659696,-0.0821216664384,81.761,61.2748451494,39.3044621182,0.0363420982409,70.5031664457,0.975512,225,97.027151529,0.00538564,0.744276878885,99.4829590761,0.745302,0.744121340197,0.744137,-0.0280525243574,2.85798534939,0.0211334422803,31.149,-0.762193,0.0226951045106,94.3409242089,1.02685329031
99.3958934553,-0.0755029569139,81.9266,61.4233697882,2.11646413222,0.0360806535695,97.5293864945,0.976108,226,97.1025696759,0.00540645,0.746549371156,99.4178900466,0.747404,0.746413643435,0.746353,-0.0257930044936,91.4376289159,0.0237611187213,31.1751,-0.765377,0.0241091700751,94.6634520588,1.18030915913
99.6914771218,-0.0728998939856,82.0466,60.9203161987,30.9028715235,0.035619363873,81.5567978765,0.974479,227,96.493215221,0.00535131,0.751234665734,99.5360624091,0.752102,0.751088198077,0.751064,-0.0378725917999,4.85059506916,0.019426730985,31.1909,-0.769483,0.0274725185955,94.7853515541,0.934044573519
98.3327201091,-0.100823238121,82.1961,60.6695477464,33.8964192733,0.0349894494318,82.2843722603,0.976513,228,96.1753715742,0.00523171,0.75388369062,98.6298901389,0.75482,0.753731324412,0.753741,-0.0439534117408,2.37663487013,0.0231592049429,31.2153,-0.771836,0.00694481396378,93.4303688162,1.11086617192
98.7829002776,-0.0853358779931,82.3535,61.0509389978,38.2776910775,0.0353890473704,73.3993345089,0.975042,229,96.6700308784,0.0053942,0.755872117887,99.3116935016,0.756882,0.755731348294,0.755686,-0.034743486442,2.04778721744,0.0213514160366,31.2376,-0.77391,0.0207541861416,94.1718686752,1.0332735425
98.0673500408,-0.107138402114,82.5412,60.1312952847,33.6626101735,0.0357435189416,80.8100196405,0.975214,230,95.5882005824,0.00538212,0.758008863531,98.4261315344,0.758951,0.757835889678,0.757819,-0.0561714912929,3.16430949068,0.0211594932255,31.2582,-0.775715,0.00121246164943,93.2901959136,1.00909624371
97.6695826772,-0.106071835268,82.7011,59.8887826267,35.9197383385,0.0357871973642,72.038320076,0.978884,231,95.3920284766,0.00555803,0.759039817926,97.8107957871,0.760054,0.758887626926,0.758859,-0.0604865232321,2.63602199263,0.019478878325,31.2707,-0.776756,-0.00870789221089,93.2142279909,0.912223052898
99.5330844765,-0.0909317282082,82.8846,61.0474887703,42.9801963047,0.0352648388494,63.6474306542,0.97712,232,96.7798603454,0.005352,0.761616110599,100.225652574,0.762627,0.761478316164,0.761554,-0.0329811080683,1.48565612758,0.0221543259167,31.3153,-0.780063,0.0395831464581,94.086454558,1.0579338875
99.9747734974,-0.0820088963316,83.0486,61.2221241175,27.4175631622,0.0356037969333,89.4156547501,0.977166,233,96.8581535069,0.00553597,0.764181850574,99.3590208241,0.765133,0.764037305088,0.763954,-0.0307671916927,2.78416876053,0.022082270461,31.3474,-0.782033,0.0205911668275,94.3626115249,1.06806570656
100.371073615,-0.0951052351524,83.1966,60.9064277187,27.2706977027,0.0349012890177,89.8503756493,0.977545,234,96.5430816559,0.0051679,0.767762474143,98.161532903,0.768641,0.767620420135,0.767528,-0.0371979505203,3.64898389696,0.0181638255826,31.3739,-0.785317,-0.00348933915612,93.9726079491,0.859073113863
100.618160139,-0.0912005422583,83.3762,60.6466558483,16.229424508,0.0351180886822,93.0657499461,0.976348,235,96.1582922381,0.00547126,0.769181452079,98.0208998964,0.770262,0.769064848309,0.769156,-0.0448434291557,44.4547869298,0.0185447358551,31.3943,-0.786476,-0.00567206509953,93.9302833756,0.893458729522
99.69405715,-0.0909470840355,83.5174,60.4370644236,23.4444090196,0.0358435803829,90.7859478158,0.977825,236,95.8948662684,0.00560609,0.769900392851,98.2224511755,0.770756,0.769764855038,0.769658,-0.0501026834801,16.6943307077,0.0180603455498,31.4372,-0.787836,-0.000936666152107,93.8998635011,0.862589254203
98.5162293294,-0.0958338504367,83.659,60.4214687651,8.80392248822,0.0348667060635,94.8033679004,0.98205,237,96.0171079743,0.00527799,0.772723229866,98.685715718,0.773717,0.772554174491,0.772574,-0.0479420869287,68.5242882416,0.022103239793,31.4729,-0.791296,0.010723147972,93.5538422395,1.0680489631
100.346676037,-0.0921513704102,83.8433,60.662770251,19.6846365698,0.0357919646501,92.4620079393,0.977711,238,96.222166358,0.00557913,0.776439089736,98.5168145221,0.777304,0.776297197359,0.776219,-0.043416356597,30.3485174377,0.0191977642496,31.5063,-0.794717,0.00617379902802,93.9064582295,0.937200868928
99.4302279724,-0.0927520220661,83.9784,60.7734012854,40.1281102315,0.0356738984078,63.1757661792,0.976067,239,96.3810886059,0.00559395,0.78124645273,99.1727283349,0.782269,0.781121214669,0.781113,-0.0406978828213,1.9439188017,0.0215006548979,31.5321,-0.799082,0.0193087597194,93.855064142,1.03828804517
99.865339515,-0.069463519709,84.1684,61.2850507683,37.4736849005,0.0349861395083,74.3650416666,0.975262,240,97.413965631,0.00544169,0.782041337155,100.006737709,0.782971,0.781908370687,0.78189,-0.0211745925996,4.30457185799,0.0215197991583,31.5482,-0.799699,0.0352652639592,95.0071939974,1.0646251134
101.349578203,-0.0682267503582,84.3442,61.7149326148,38.271655527,0.0359940222516,59.5212193199,0.972683,241,97.4988421806,0.00566211,0.782765196982,100.142076357,0.783738,0.782590533291,0.782628,-0.0189533232712,1.71682704598,0.0174997606181,31.5836,-0.800967,0.032880428678,95.3331658446,0.823048998887
100.899749485,-0.0864368036035,84.5608,60.5342552458,35.4829682761,0.0364518080415,74.4546555218,0.979817,242,96.1177537129,0.00581375,0.784531706763,99.7456085552,0.785421,0.784403290931,0.784371,-0.0456412993037,3.08049163779,0.020831649886,31.6071,-0.802719,0.0300682544152,94.2521457673,1.00895059589
101.390679316,-0.103285356246,84.7045,60.4286408964,37.9917789329,0.035994150082,73.4362417122,0.967863,243,95.9061549151,0.00567917,0.786735376793,98.5020255244,0.787579,0.786622002179,0.786578,-0.0505635320561,7.96238184,0.0191841495171,31.636,-0.804154,0.00633036634936,93.507665701,0.887388920478
99.9540636547,-0.104093495728,84.8583,60.0756160182,29.1344584423,0.0356513944995,84.3589797048,0.979726,244,95.7434233181,0.00563076,0.787909436007,98.0621975717,0.788895,0.78778877259,0.787809,-0.0543014841046,18.0978284543,0.0208748686067,31.6546,-0.804664,-0.00777044027013,93.2337327596,1.01615475902
101.185929495,-0.0942709755848,85.0751,60.2128109078,17.7806992463,0.0355303056893,91.8303604348,0.974404,245,95.6204904556,0.00559668,0.790970058864,97.3618948154,0.791849,0.790808550517,0.790755,-0.0553781717569,35.8079158634,0.0150972774353,31.6878,-0.808254,-0.0180300416291,93.9998423988,0.7261814613
99.5381088066,-0.107424556991,85.2596,60.6068933724,22.3533484021,0.0355982716691,88.864873112,0.975221,246,96.0968214733,0.00568341,0.791985524086,98.8852008049,0.793002,0.791792661988,0.79177,-0.0459154948585,25.3505516495,0.0193271812273,31.7106,-0.808651,0.0125146637343,93.3231387116,0.901675797669
100.362848293,-0.0807839334246,85.4253,60.5421111033,39.920299804,0.036134596869,66.4835290909,0.968524,247,96.0255475724,0.00584473,0.79302575536,98.146884455,0.794061,0.792884650892,0.792934,-0.0479950797472,2.14167164674,0.016628212302,31.7295,-0.810156,-0.00134650202444,94.4906186181,0.784975203738
99.2156164294,-0.0789343776005,85.5792,61.0576422659,0.52282962929,0.0348831824244,98.4316154289,0.97548,248,96.5675584119,0.00545911,0.795008157841,98.0728150401,0.79582,0.794813189986,0.794716,-0.0367059082155,97.733980949,0.0161720120892,31.7492,-0.812108,-0.00417261871108,94.6086760806,0.750742403176
100.697710634,-0.0904708523284,85.7563,60.5159111422,0.919232693008,0.0358709107674,98.5453321415,0.971603,249,95.9482464877,0.00566973,0.798081187497,98.5589409587,0.799141,0.797868413979,0.797901,-0.0492736745329,97.3295407015,0.0171050412142,31.7757,-0.815782,0.00623553399261,93.9874705209,0.806178481181
100.916362873,-0.0855900705943,85.8928,60.4438328467,24.1199911948,0.0357195730172,88.5527331675,0.974179,250,95.9524466694,0.0055804,0.799598521256,98.573625368,0.80062,0.799457249362,0.799446,-0.0493509715982,15.4189237381,0.0177956304032,31.7921,-0.817339,0.00591582513274,94.0722844746,0.838527325388
98.572319925,-0.0822839667602,86.0553,61.3577697639,40.7313387959,0.0357966886225,62.6147314991,0.976883,251,96.9487649707,0.00575254,0.801174617672,99.2997153858,0.802177,0.801030707516,0.800968,-0.0294645463688,2.2673277192,0.0221209417587,31.8239,-0.818685,0.0189504993035,94.3202356182,1.06391086473
98.692372819,-0.117253232728,86.2217,59.9672132128,11.4687547104,0.036305995713,93.727932641,0.97604,252,95.416010079,0.00587041,0.804893578749,97.6313902545,0.805883,0.804774077708,0.804767,-0.0605085205241,59.399820348,0.0191070132577,31.8445,-0.822603,-0.0122432990286,92.9498650693,0.90224164837
99.2761615186,-0.0947762268301,86.351,60.0929026743,26.5727590667,0.0355590236316,89.3323459775,0.975013,253,95.4966429778,0.00560725,0.807076699573,97.3677653289,0.80804,0.806916082551,0.806923,-0.0579773095127,5.36753706722,0.0172264645929,31.8784,-0.824124,-0.0182353746641,93.8877889342,0.805576572194
98.6459408934,-0.0824857116945,86.5328,60.6781453502,33.5631665247,0.0351133727878,82.4709261152,0.974852,254,96.2066875624,0.00552221,0.809066047066,97.8821383534,0.809996,0.80891725202,0.808867,-0.0437921136699,2.64542726106,0.0174319081319,31.8973,-0.826837,-0.00678501309369,94.4003046754,0.834351245733
99.2429471725,-0.071816318895,86.7161,61.1923914018,41.6168461063,0.0355773933143,67.9389029169,0.976265,255,96.7624700289,0.00567615,0.809837621129,99.4571417657,0.810789,0.809673810739,0.809627,-0.0329490778872,1.84681089951,0.0204278289674,31.9326,-0.826927,0.0236589276572,94.8860194549,0.973441147211
98.6089325761,-0.102107881059,86.8383,60.232391447,17.322398477,0.0352032935858,91.3865007027,0.976364,256,95.5896566619,0.00562558,0.810818520156,97.8981441488,0.811925,0.81066915916,0.81072,-0.056072948535,39.5689926182,0.0178933231263,31.939,-0.827782,-0.00593156881193,93.5460887807,0.836944347119
98.5360353028,-0.0870328671845,86.9646,60.4431797135,26.5428818118,0.0348759053242,85.7607737848,0.977488,257,95.8214620322,0.00562673,0.816037410535,98.0505283455,0.816923,0.815863905269,0.815821,-0.0514115915049,19.5495909755,0.0159111795509,31.9552,-0.833268,-0.00579001618672,94.2320209154,0.754311694158
100.256871137,-0.060498050601,87.1162,61.7239326449,0.982588465828,0.0361255805075,97.8047953362,0.980511,258,97.3918536265,0.00599234,0.816785231934,99.5530079877,0.817656,0.816623484551,0.816598,-0.02036892694,96.5880081127,0.0178993755451,31.9821,-0.833931,0.0230474392611,95.4519790697,0.8434222568
101.44290292,-0.091412788502,87.3012,60.8779343659,1.28752123605,0.0357929896874,98.459053178,0.975615,259,96.4007922615,0.00599256,0.817733849385,98.5599338922,0.818705,0.817606762758,0.817652,-0.0401980727593,96.0893778516,0.0184353643539,32.0029,-0.834969,0.00278669529017,93.9225950714,0.869624274162
98.2592309924,-0.0696795641887,87.487,61.4552772103,35.1566679669,0.0353122802947,77.2956198524,0.979221,260,97.1995600648,0.00567184,0.819104803663,100.181235856,0.820059,0.818963821309,0.818889,-0.0242821897546,1.76814900091,0.022541795399,32.0108,-0.836001,0.0376375806684,94.9547389084,1.11154875411
99.4654662646,-0.0834091139762,87.5922,61.4525644225,1.21212292431,0.0355508364492,97.8304363613,0.978496,261,97.1341490614,0.00583535,0.822374193541,99.6104684423,0.823306,0.822237253524,0.822144,-0.0253400135755,95.5233395338,0.0200632030523,32.047,-0.839666,0.0272777703165,94.2420044135,0.975316995821
100.797538416,-0.118327596764,87.7571,60.2232409089,43.4881076575,0.0355173189669,68.0220104409,0.981296,262,95.6898869597,0.00577954,0.822492474022,97.9023095474,0.823543,0.822327021525,0.822376,-0.0541485422686,2.00766020101,0.0214380652184,32.0774,-0.840762,-0.00701065282426,92.5792548804,1.02245280432
99.6084072229,-0.0653492494673,87.8912,61.6045877779,32.5447613359,0.0356856797917,83.8116150762,0.981222,263,97.3341005845,0.00601145,0.828246659592,99.4145716096,0.829207,0.828120689781,0.828111,-0.0213223639092,2.05169526152,0.0175358775841,32.082,-0.845179,0.0204784028501,95.1947763547,0.853244969943
99.9248787245,-0.0915777405006,88.0842,60.6448736688,37.3332487337,0.0353729292935,81.2622141941,0.98179,264,96.2819068542,0.00579262,0.828327548374,99.069161181,0.829306,0.828161720737,0.828114,-0.0419617553125,1.9771266303,0.0213317281301,32.1023,-0.845732,0.0164103214229,93.8434774661,1.05541350316
99.8232599075,-0.0717991366064,88.2199,61.6494745412,0.692506502476,0.0349937152364,98.8505646539,0.981673,265,97.2863277799,0.00574031,0.831949250805,100.594672529,0.832917,0.831782236641,0.831804,-0.0219761408017,97.4349869692,0.0231554201656,32.132,-0.849195,0.0471403316517,94.8750113074,1.13506324581
100.021533691,-0.114188811436,88.3391,60.0068899055,34.4909411149,0.0348501077416,82.5095400503,0.976867,266,95.4175482591,0.00564831,0.832537802066,97.4256287441,0.833467,0.832374602386,0.832381,-0.0600627156716,1.99299973129,0.0164775922032,32.1535,-0.850308,-0.0168609776595,93.0744366427,0.776155936358
99.1500175642,-0.103610449884,88.5414,59.8852984636,0.726175693297,0.0347496003516,98.10082797,0.971226,267,95.2295161636,0.00566663,0.833472901978,97.4357425009,0.834384,0.833326357185,0.83333,-0.0633398213443,96.4741183454,0.0165079202437,32.1759,-0.850949,-0.0167494968884,93.4760805798,0.780767526966
97.2394036758,-0.106478127924,88.6844,59.5843799902,35.6508235063,0.0346513931639,71.7092300516,0.976638,268,94.9464847536,0.00563314,0.835862591408,97.5690918834,0.836767,0.835758522247,0.835712,-0.0693157106491,13.4164368978,0.0180677340138,32.1907,-0.852566,-0.0146285335696,92.9843992879,0.86305766577
