AverageAbsY,QFunRegParamNorm,Iteration,MaxEsReturn,AverageQLoss,StdReturn,Epoch,AverageDiscountedReturn,MinReturn,AverageReturn,AverageAbsQYDiff,StdEsReturn,MinEsReturn,AverageEsReturn,MaxReturn,AverageQ,AverageAction,AverageAbsQ,AveragePolicySurr,AverageY,PolicyRegParamNorm
0.774490426139,17.6356,30,293.128994465,0.00311499,5.80397070255,30,136.102265855,227.772126465,239.529207429,0.0272670194458,54.1538553492,87.9751342349,209.256759635,252.175946266,0.773323,0.823157,0.774886,-0.845688,0.773479571158,21.4038
0.8099945345,18.1362,31,270.240794941,0.00282184,11.9396138144,31,139.422582349,228.329609627,254.70249804,0.0265058117946,45.0349127435,125.007864042,225.027016022,276.987786448,0.809078,0.777432,0.810508,-0.884964,0.809233783419,21.9553
0.848674094132,18.6448,32,289.305215562,0.0031405,12.5655084978,32,132.89158166,201.862981999,230.782258796,0.0273345924134,82.8109591999,16.1505993181,199.195624069,253.522985875,0.847975,0.770648,0.849162,-0.926626,0.848121257317,22.6229
0.880136261003,19.0408,33,291.753121669,0.00343161,15.9333209372,33,133.171675334,189.334556675,234.455980446,0.0280624412172,96.6336942121,16.1451388773,221.418001593,259.420048337,0.879509,0.774576,0.880593,-0.955029,0.879637497742,23.1311
0.906176050884,19.4787,34,297.626225378,0.00316819,7.517922112,34,134.671861549,215.989024169,234.618937487,0.0288659890528,60.5336139414,116.238134214,224.831414235,247.216107806,0.905608,0.874721,0.906783,-0.978538,0.905729521478,23.5405
0.935726762249,19.8802,35,277.94266525,0.00291907,38.7133753807,35,128.451764437,172.747551887,219.136105809,0.027582299888,78.1780326236,54.7987757912,166.929032657,314.295644356,0.935189,0.795507,0.936343,-1.009,0.935309707553,24.1747
0.960505832055,20.323,36,303.415894023,0.00326225,3.0728742875,36,156.354642458,307.188003931,314.483975317,0.028498839802,71.1059041,52.4984537,225.573595728,322.529277623,0.959964,0.823423,0.96123,-1.03313,0.960077266575,24.5835
0.991578190956,20.7641,37,325.140735178,0.00394293,3.01833731999,37,155.277162586,291.99754624,300.348868641,0.0309279601134,129.248254189,5.75463034922,185.396981707,306.814706862,0.990934,0.811568,0.992144,-1.06636,0.991169158916,25.0106
1.01088104827,21.2792,38,303.208592354,0.0043215,2.10742155515,38,145.157568588,274.179622326,278.076674746,0.0320038953183,77.2050133064,62.5597256912,213.10517845,282.6026929,1.01027,0.785859,1.01156,-1.08666,1.01045206164,25.3933
1.04142043011,21.6438,39,343.369439325,0.00389383,3.28987595176,39,157.968191503,330.320163144,337.731472739,0.0308063147187,74.0034163205,105.413559695,261.952657279,344.247767653,1.04093,0.754184,1.04217,-1.11449,1.04102606518,25.8538
1.06848839461,22.1255,40,349.784702674,0.00443759,2.24867680759,40,156.220077494,358.156319686,363.903765856,0.0330875559627,83.3391747438,92.5037633744,277.498594502,368.757419685,1.06792,0.597926,1.06927,-1.13826,1.06806504295,26.2054
1.08791241568,22.6158,41,384.506986767,0.00443707,4.75742958041,41,154.6774846,359.402535489,372.203031216,0.0324018861199,104.633632661,54.1487946442,289.667270593,379.962444983,1.08726,0.507897,1.0887,-1.15621,1.08745593875,26.6285
1.11113091584,23.0518,42,403.325858,0.00428108,9.20479197122,42,143.058335544,432.163435777,451.604914744,0.0321001664558,138.18864909,24.6976796782,220.508581374,469.36202245,1.11047,0.489426,1.1118,-1.1804,1.11062052908,26.9644
1.13077296794,23.4409,43,388.98631845,0.00501434,8.50269063075,43,140.579608551,434.715798738,451.53363515,0.0335875443368,134.797561173,24.0404808532,251.311994503,471.337526538,1.1301,0.468925,1.13151,-1.1992,1.13025306554,27.3354
1.15609947974,23.8436,44,442.35111983,0.00459049,183.553009993,44,108.52435604,45.7909056204,383.798925399,0.0325488225594,185.602006908,10.5508716099,186.635229159,491.112805349,1.15533,0.450618,1.15692,-1.22295,1.15548790026,27.6248
1.18280447179,24.2149,45,437.215819564,0.00501113,2.63797988235,45,119.141043159,578.544385858,583.251178131,0.0336182836018,139.399719666,9.43455342396,137.095441893,588.022308103,1.1821,0.439982,1.18354,-1.24824,1.18219631821,28.0148
1.20472891119,24.5747,46,223.268490444,0.00436705,0.657523810147,46,91.2614897686,978.561914166,979.532011787,0.03241763378,69.4040698069,7.25799674081,85.0609073276,980.439867079,1.20402,0.517925,1.20546,-1.27326,1.20424376994,28.369
1.22336619504,24.923,47,306.356628373,0.00520308,0.764453843654,47,100.44764394,1016.60036814,1017.62451646,0.0330214720722,98.8052535827,7.35900746742,85.7908442149,1018.87484844,1.22271,0.340372,1.22413,-1.28862,1.22289793114,28.5789
1.24000260394,25.344,48,542.165239941,0.00481489,12.1420114122,48,153.207435238,219.225828288,313.137798169,0.0330926133515,198.331303455,21.175042551,159.095387714,327.686161657,1.23939,0.722086,1.24109,-1.30291,1.23941905376,28.9563
1.25748709774,25.7117,49,499.009204967,0.00562811,1.65583620163,49,126.661596563,468.053083182,471.012397589,0.0345696315661,153.588126798,24.4417678966,121.863274908,475.333733705,1.25671,0.469351,1.25848,-1.31837,1.25687890052,28.9848
1.27461827041,26.0995,50,479.23728833,0.00562471,4.46045750938,50,157.490564228,307.077468458,322.3048716,0.033474262455,177.37374545,11.0246455433,224.34911761,329.228768166,1.27379,0.75204,1.2755,-1.33389,1.27389543241,29.2303
1.28827716389,26.4524,51,351.293778799,0.00578733,0.54054668305,51,82.3062376532,970.05363436,970.985976272,0.0344911566711,141.500136715,8.70575449228,210.11401799,971.803353817,1.28739,0.628243,1.28939,-1.34921,1.28746752926,29.5134
1.30509356558,26.8079,52,447.42511493,0.00552053,0.602378054204,52,81.1128758343,968.204184856,969.417300947,0.0345417827299,151.158011085,30.2073233609,168.056333603,970.194574191,1.30389,0.668542,1.30589,-1.36392,1.30408270733,29.7889
1.32677969979,27.0984,53,123.776164961,0.00540764,0.533781528746,53,82.9979907514,970.353958405,971.418279741,0.0338887008975,25.3897435986,37.220207556,67.8205892023,972.34396842,1.32578,0.66512,1.32788,-1.38487,1.32581198092,29.9981
1.33948163265,27.4142,54,254.62700278,0.00566409,0.482475164561,54,86.6421785601,978.028370099,978.579223001,0.0344686938999,60.0724568857,60.553025861,118.904862759,979.624280149,1.33859,0.672675,1.34039,-1.39849,1.33865171566,30.314
1.35336148397,27.7035,55,128.257695285,0.00614175,1.50246109838,55,28.6387288103,35.9205834505,40.3465734838,0.0351059818661,30.3375431596,33.5392706186,80.0776785194,42.846042057,1.35215,0.585769,1.35429,-1.4091,1.35230909543,30.5299
1.37161641208,28.03,56,433.750274689,0.0058143,0.541926317394,56,80.3537875105,968.101334491,969.026091884,0.0347131051091,84.5320643845,228.513748082,339.048174183,969.921091766,1.37028,0.408158,1.37246,-1.43046,1.3703206783,30.9536
1.38133703152,28.2822,57,614.623744259,0.00600615,5.29396406251,57,139.447252619,258.39672868,270.213941565,0.0358922837179,185.000129702,68.2574593895,268.322873774,284.236685889,1.37957,0.736185,1.38222,-1.43835,1.37976482317,31.2354
1.39744552582,28.5367,58,538.984047952,0.00644479,4.8802860689,58,146.907809159,273.050002771,290.249812603,0.0364213195379,172.303362761,9.22685501149,234.322415476,307.241698246,1.39565,0.573665,1.39827,-1.45302,1.39573991721,31.609
1.40571422927,28.8975,59,370.8887584,0.00592486,10.5647015947,59,148.494766295,252.707339914,277.118784762,0.0355604073258,76.6099906229,128.400589885,290.740857889,295.838443792,1.40432,0.704852,1.40682,-1.46265,1.40436688415,31.9173
1.42446713826,29.1792,60,335.286011769,0.00592301,36.3491600469,60,155.637608393,89.2739841954,296.298530197,0.035204498561,118.738421548,19.8792608858,204.032312792,327.860977378,1.42318,0.705588,1.42544,-1.48059,1.42323911177,32.1611
1.43539773174,29.4627,61,321.084847394,0.00649652,4.37847067018,61,150.102040714,292.02221789,301.621402556,0.0366144558334,119.647161121,8.95271769085,152.794592661,312.34191826,1.43407,0.638239,1.43622,-1.48946,1.43423038109,32.4654
1.45151665308,29.8535,62,360.61731027,0.00801144,11.5149442272,62,150.20728339,250.070517671,282.6793394,0.039360058746,104.200546844,67.468549424,228.343577836,314.668784813,1.45054,0.765079,1.45264,-1.50727,1.45052605471,32.7824
1.46509796774,30.1263,63,404.114108495,0.0074658,13.9879706251,63,161.170933292,284.250964321,308.724670061,0.0386852965972,130.152668299,15.0120031225,202.530908238,341.409688937,1.46404,0.740413,1.46619,-1.52155,1.46414142598,32.9507
1.47897414402,30.4371,64,344.009919417,0.00753598,7.96431976261,64,158.005226086,271.234940981,300.818282044,0.0386204384483,113.40956318,30.5291916301,188.387114102,319.082793295,1.47794,0.776544,1.47982,-1.5348,1.47809432852,33.1208
1.49083639875,30.6777,65,318.940961094,0.00727626,9.44035880558,65,152.782223954,269.696475466,282.115559769,0.0374470421523,116.230319721,8.6240384595,159.808411989,308.612307512,1.48964,0.677076,1.4919,-1.54335,1.48963671195,33.2799
1.50727597389,30.9502,66,390.861763866,0.0077278,3.74371654673,66,158.922298264,291.383462226,303.291525403,0.038467821465,108.489972485,44.2220235292,207.28056328,309.876053601,1.50589,0.669264,1.50806,-1.56031,1.50605034591,33.5351
1.51863691988,31.2442,67,376.953323117,0.00702793,11.9387121153,67,156.138559825,270.020143564,290.493410941,0.0378693647543,117.070499141,14.9787058683,226.854493815,328.661334747,1.51752,0.68089,1.51978,-1.57147,1.51752922328,33.7736
1.5241518792,31.508,68,374.92303148,0.00742865,2.86908650584,68,156.213289303,274.949440545,285.745625998,0.0384286318787,122.881356118,10.8922631053,205.670181209,293.707459352,1.52314,0.655791,1.52509,-1.57731,1.52321654208,33.913
1.54206469601,31.8114,69,432.512691345,0.0077157,41.6187595567,69,179.195720555,298.441599346,385.771335778,0.038889437208,119.877038782,75.0002676245,268.145248824,427.988277147,1.54103,0.590431,1.54313,-1.59578,1.54116587126,34.141
1.55255024634,32.084,70,398.295221103,0.00766263,8.99392014651,70,167.898714342,308.7860951,325.219748516,0.0388892892564,127.345079621,9.13923710622,190.957184714,350.846377562,1.55174,0.665742,1.55356,-1.61017,1.55184487297,34.3957
1.56584025548,32.3321,71,392.885096101,0.00925816,5.29291946411,71,160.183778948,302.124633798,314.679190006,0.0416685541813,117.805874708,37.3390029464,171.18766614,324.924045318,1.56521,0.588977,1.56701,-1.62343,1.56532060959,34.6625
1.58628568042,32.5717,72,342.920870477,0.00832063,6.01247266479,72,151.596609619,262.519148633,278.802344828,0.0393613969829,132.576233567,10.5503100545,203.974053044,294.348268168,1.58594,0.711718,1.58752,-1.64753,1.58588470145,34.9262
1.60983782157,32.9195,73,375.725267002,0.00834625,4.33510859704,73,163.586206501,301.358726667,310.743881419,0.0400841653154,105.196643193,42.7271553031,236.699197416,330.802347453,1.60931,0.66815,1.61078,-1.6679,1.60946990571,35.162
1.61768907795,33.1653,74,425.842128495,0.00805083,31.1301596051,74,181.214266333,280.639158298,373.716193386,0.0398704754801,122.971697323,9.62766788931,189.902538882,394.967491657,1.61711,0.692589,1.61853,-1.67894,1.61727103404,35.3274
1.63982679676,33.4004,75,403.078959459,0.00823106,11.3610680912,75,178.821230267,348.928340503,375.176528699,0.0392547164515,117.344732316,40.7084881986,222.954769404,410.350174889,1.63935,0.734449,1.64069,-1.69548,1.63939228695,35.5267
1.63908430427,33.6613,76,373.997502911,0.00986388,5.63362607321,76,171.77579199,329.718393092,340.088005043,0.0422009310504,98.4244705851,44.4732898132,284.800151419,365.610289443,1.63854,0.591521,1.64021,-1.69525,1.63864480715,35.7151
1.66204021932,33.9339,77,389.366993748,0.00746562,40.3856874164,77,113.775315142,131.054026608,178.41453796,0.038799646966,127.504866117,8.4937754561,172.370343653,281.845060089,1.66157,0.754516,1.66298,-1.71699,1.66165166632,35.9369
1.67660038535,34.1747,78,356.922242174,0.00732594,4.10933070202,78,172.554779409,327.827672588,341.071206514,0.0388327790275,118.93662713,6.75458495023,210.63440538,348.38831012,1.67623,0.653611,1.67757,-1.73398,1.67632424679,36.1049
1.68355710536,34.4046,79,400.988903531,0.00929463,36.886786234,79,168.721728232,154.978556018,339.110222751,0.0409516846422,159.112267228,8.62855955808,191.503511962,384.903452703,1.68297,0.781424,1.68429,-1.73848,1.68323958063,36.3527
1.69639291363,34.6624,80,422.432097842,0.00796308,14.9001636913,80,160.735184847,268.802269231,304.506528932,0.0396172867654,102.493070913,33.0317438734,267.14625087,352.522096291,1.69601,0.769706,1.69736,-1.75183,1.69608547388,36.5398
1.70444171751,34.896,81,393.910595847,0.00879564,39.1763216405,81,151.717586217,140.252872985,278.220076204,0.0400565802352,131.50657798,8.41125972931,260.001100268,337.665671432,1.70404,0.755051,1.7054,-1.75854,1.70404864155,36.7396
1.71865681783,35.1723,82,349.553119331,0.00974331,18.3130321501,82,164.715445167,280.056942945,324.849023945,0.0419847775716,97.9565026255,41.1124091596,181.197253966,364.989350689,1.71818,0.809302,1.71937,-1.77218,1.71832943924,36.9092
1.72368511479,35.4647,83,476.192612303,0.0100746,40.0553484621,83,152.120753569,166.205532076,272.470692378,0.0430692641799,123.872548009,69.4212505662,260.620687689,333.413171158,1.72311,0.831917,1.72487,-1.77975,1.72323128561,37.1906
1.73157733618,35.7187,84,344.838172183,0.00977119,15.3885046229,84,145.254826449,193.965511118,255.316491455,0.0417881142479,86.5683260602,41.9859394779,265.388833967,293.265326204,1.73114,0.797935,1.73242,-1.78346,1.73120750742,37.3651
1.74881037375,35.9084,85,349.853591515,0.00901579,46.1868124172,85,138.335660169,144.257618655,240.685700592,0.0399743854997,94.4104767726,53.8194810614,186.793161781,319.022707948,1.7483,0.793553,1.74972,-1.79968,1.74844987238,37.5692
1.7620507732,36.1112,86,329.872840246,0.00941542,53.2177286309,86,133.445784739,140.612308316,228.647415601,0.042617331474,97.7676315864,9.5147482887,178.890478107,292.326072437,1.76157,0.829968,1.76305,-1.81716,1.76166036768,37.7988
1.76836369323,36.3085,87,344.486631178,0.00950476,11.6718747413,87,172.073233421,305.555497266,345.24137467,0.0420651528303,129.749726202,10.3744586643,207.926319985,370.520769361,1.76798,0.77133,1.76952,-1.82094,1.76796622548,37.9573
1.78077121005,36.5205,88,364.539984113,0.00979387,7.72193669898,88,146.300291955,241.003447202,264.848205957,0.0419703488941,106.589949355,60.4216405305,175.280307058,277.407123879,1.7802,0.743948,1.78158,-1.83342,1.78044064641,38.1184
1.78788450677,36.7547,89,333.23791276,0.00900848,80.6928122832,89,125.470229845,47.6041253496,213.589122005,0.041707209032,118.223360068,13.6212018366,185.69105129,304.798431629,1.78755,0.816785,1.78884,-1.84112,1.78763675883,38.4348
1.79330311476,36.8916,90,330.870949518,0.00991425,9.05669185886,90,151.23545115,258.778780818,277.985134692,0.0422209265406,99.5856949814,47.5780986771,219.271893058,301.892013204,1.79294,0.766151,1.79444,-1.84915,1.79302165862,38.6106
1.81185457921,37.185,91,339.984846022,0.0106151,13.8638416456,91,139.759951707,223.817022339,245.817513035,0.0430683240172,109.16470894,48.1976234564,184.095764851,278.596563842,1.81124,0.780395,1.81252,-1.86809,1.81155960829,38.8485
1.82177805233,37.4,92,330.879514469,0.012478,15.0154051886,92,143.844425093,223.409846233,255.788296841,0.0457994264309,92.1098449662,43.0845908555,201.642336781,306.855099697,1.82143,0.841196,1.82287,-1.88014,1.82147196458,38.9526
1.83787838618,37.6026,93,329.712603314,0.010738,10.606270334,93,148.60426579,237.776593297,264.336388234,0.0434582437697,84.1409436298,37.2878995249,203.239864364,289.089442618,1.83728,0.857366,1.83874,-1.8888,1.83756094222,39.137
1.8345779464,37.8578,94,285.913388415,0.0113416,43.9534256782,94,163.932399784,44.4779910676,311.330578972,0.0443327105101,97.8915005267,11.8144177386,125.589985237,341.638367311,1.83435,0.829704,1.83569,-1.88806,1.83431956056,39.3078
1.85068514657,38.0411,95,357.892380432,0.0114126,10.3531266427,95,168.213966617,280.320193109,321.662238215,0.0444291414397,95.5277037429,43.8800973092,240.917975539,338.988067823,1.8503,0.813145,1.85174,-1.90457,1.85037036536,39.47
1.86096429361,38.2753,96,285.744410155,0.0107541,5.86457509616,96,158.541459923,282.709511275,292.974871375,0.0440371665324,78.5810928503,38.5155729944,164.375964378,311.09887809,1.86042,0.820868,1.86183,-1.91695,1.86058162619,39.7626
1.86845960269,38.5071,97,317.531475923,0.011895,48.1802898677,97,155.261661142,165.549687852,293.322260052,0.0455394351822,94.7890744091,18.4933555468,199.776523329,344.208670522,1.86799,0.782081,1.86965,-1.92547,1.8681417397,39.9247
1.88007872473,38.6968,98,327.710697985,0.0112349,65.5337801323,98,146.221150378,146.216709697,260.438480244,0.0451799579574,111.162679939,10.2361337127,209.905663363,338.431138396,1.87958,0.810506,1.88123,-1.93653,1.87974405108,40.1331
1.89053642765,38.9,99,327.60274701,0.0126939,89.4028943426,99,121.860267214,30.73275122,208.080274827,0.0470588016429,116.585952312,4.56765595266,163.793394589,289.666607269,1.89023,0.820939,1.89182,-1.94638,1.89021108825,40.3197
1.90825732269,39.0799,100,332.770216092,0.0110414,14.7167979325,100,150.705209793,219.550377162,266.789483904,0.0455529202328,105.124538957,9.01895114455,175.234753068,284.557043263,1.9078,0.850872,1.90951,-1.96396,1.90785051955,40.4586
1.91492887018,39.2734,101,367.964143691,0.0126589,6.51318588724,101,148.044921099,246.356011077,262.324259465,0.0471743817892,104.107738602,50.6453000849,203.218948098,281.848598319,1.91429,0.822932,1.91611,-1.97194,1.9145913017,40.6496
1.92055169341,39.4445,102,345.728404039,0.0120988,7.86152884948,102,150.897325165,240.555543513,268.449652489,0.0459160720755,113.407306205,6.42905254527,158.015524383,282.293740546,1.92007,0.838719,1.92157,-1.97342,1.92012111349,40.9157
1.92722838961,39.6043,103,334.525670164,0.0118434,32.9331662841,103,157.312129069,265.373782798,298.771325124,0.0465623146278,106.726712265,8.05328943359,188.488926225,401.498987937,1.9267,0.805489,1.92837,-1.98226,1.92687810949,41.1513
1.94198994072,39.8135,104,306.212963519,0.0114655,27.324854165,104,148.95726806,239.634223674,271.480305654,0.0460893416782,100.541539031,17.360019904,187.472714863,342.738569641,1.94155,0.895249,1.9432,-1.99831,1.94168499987,41.2911
1.95344069957,39.9856,105,394.665786683,0.0134651,67.4566012661,105,181.162977675,309.920662456,389.216120669,0.0473690860238,117.6236389,72.4737867474,250.215337014,598.200957251,1.95299,0.87491,1.95461,-2.00891,1.95313840077,41.4717
1.95412721932,40.1865,106,369.357917463,0.0111273,9.77623275273,106,164.475978509,297.849382144,320.235482504,0.0458638766665,104.522184435,61.4245075907,248.577044941,339.896195547,1.95354,0.871182,1.9551,-2.00894,1.95365722918,41.662
1.96336683063,40.3644,107,356.719194075,0.0125105,17.7620048006,107,167.829491103,316.117524618,337.420207159,0.0470290683196,111.244111458,33.8761850027,188.402848143,415.826187286,1.96297,0.825383,1.96461,-2.0177,1.96303146904,41.8455
1.97196285268,40.576,108,339.548453672,0.0124425,15.6373876832,108,160.662879149,237.266533705,314.268796092,0.0480636796143,112.229255743,9.38542139953,160.662837779,346.638419681,1.97135,0.842598,1.97299,-2.02657,1.97149829301,42.0028
1.98502841306,40.7425,109,460.592793079,0.0126753,22.6967530049,109,169.953908252,297.611120143,344.32610566,0.0465251750545,136.885866422,6.78749899908,189.123124574,426.914242067,1.98466,0.843134,1.98606,-2.04007,1.98468904069,42.2072
1.98888052029,40.9263,110,376.638423032,0.013925,26.292706644,110,165.359905553,282.609975592,335.310458816,0.0493778714281,103.94466537,77.3199748225,232.676493103,411.491095365,1.98834,0.813886,1.98999,-2.04331,1.98851656278,42.3147
1.99745398107,41.0788,111,368.63350372,0.0112172,27.778101224,111,165.672670419,286.895044622,348.275415666,0.0456318811576,136.967175338,14.6015132109,189.806952309,418.153266284,1.99719,0.816496,1.99863,-2.04896,1.99707547836,42.5301
2.00390164652,41.3127,112,415.156877969,0.0138981,23.2741627162,112,163.280110127,278.850049711,316.944949824,0.0494448709468,143.261539128,9.18742503543,232.140444417,375.239817471,2.0032,0.82247,2.00488,-2.05858,2.00355652182,42.6966
2.01034273338,41.4753,113,340.177567082,0.0139559,12.3881398682,113,156.108258698,261.321127224,295.136541579,0.0492384087624,116.660293597,16.697126901,232.173373284,312.098893318,2.00986,0.817466,2.01134,-2.06176,2.01003432489,42.8244
2.01539569854,41.6692,114,328.99216274,0.0148476,20.616906581,114,159.478372552,250.772022891,304.150584968,0.0501699269891,118.65530098,36.5825562235,215.984311509,344.589573109,2.01491,0.854143,2.01668,-2.06469,2.01505905384,43.0334
2.0246073308,41.868,115,326.036472717,0.0127906,42.1063680768,115,149.492271858,160.648696791,272.795602698,0.0489680935045,99.8618142359,59.4072109645,199.678896227,331.012480806,2.02433,0.846932,2.02578,-2.0792,2.02437556426,43.2065
2.02184080036,41.9866,116,352.377928715,0.0106036,36.6699608755,116,146.275129406,170.396868623,264.349951454,0.0459989947551,90.448227747,38.4319529342,176.532934411,328.900148356,2.02144,0.867563,2.0226,-2.07651,2.02154482567,43.3775
2.03210963696,42.1667,117,274.083354851,0.0138399,11.6311722383,117,90.6020308781,116.602714807,127.219092264,0.0498876704327,80.2739423312,3.07990200432,173.751907959,209.837576054,2.03171,0.806515,2.03325,-2.08384,2.0318558901,43.5463
2.03992928135,42.3751,118,340.405585205,0.0123247,58.6010503374,118,120.776529464,118.587487413,200.240028459,0.0485753097902,93.8424375967,8.84088904854,170.540401258,298.119580394,2.03939,0.871944,2.04059,-2.09343,2.03958849937,43.745
2.04481126124,42.5527,119,365.617028868,0.0119334,67.9159350597,119,146.574077038,158.524039731,275.616210495,0.0479252768731,86.6071691878,42.8141394583,172.841019385,406.432124231,2.04429,0.853199,2.04581,-2.09858,2.0444276925,43.8997
2.04432657033,42.6774,120,353.556871558,0.0134471,39.1353411586,120,127.815733593,162.24068703,214.337304008,0.0508248838487,64.2803107117,131.768241153,237.395617536,314.790386656,2.04389,0.829019,2.04561,-2.09679,2.04400233836,44.0558
2.05969226904,42.8509,121,365.069574277,0.0126047,57.1704220862,121,115.655815338,123.092830712,190.55652633,0.0487076851268,101.598329853,11.4587929047,185.593235456,363.178059819,2.05948,0.860061,2.06099,-2.11339,2.05943441951,44.2437
2.05186360148,43.0826,122,257.111576559,0.0132982,144.061629284,122,176.958876072,172.706364518,433.702025785,0.0505192718267,53.1656541343,105.883277293,184.962065684,760.373393917,2.0514,0.840548,2.0531,-2.10276,2.05150264489,44.3703
