AveragePolicySurr,StdEsReturn,AverageY,AverageAbsQ,StdForwardProgress,AverageQLoss,AverageAbsY,AverageDiscountedReturn,StdReturn,AverageEsReturn,MinReturn,AverageQ,MaxForwardProgress,Epoch,AverageAction,AverageAbsQYDiff,MinEsReturn,MaxEsReturn,MinForwardProgress,AverageReturn,QFunRegParamNorm,PolicyRegParamNorm,MaxReturn,AverageForwardProgress
-5.20892,29.6064473227,5.11898740877,5.18211,0.252573269791,0.155925,5.18020555311,35.746166653,26.0854171365,57.6888015042,-23.8920627782,5.11918,1.27415007125,422,0.966251,0.232599772388,23.7981390757,110.350417884,-0.501889439349,67.8995729712,61.3454,39.9553,153.367110993,0.456925461619
-5.22187,44.0844856655,5.12620424649,5.18871,0.163364663013,0.149361,5.18697082432,39.3147860024,18.80255047,75.1309131268,-15.291932946,5.12688,0.853876030651,423,0.966806,0.227253038233,23.8219969228,193.012687187,-0.398273127308,75.4729077741,61.4061,39.9974,114.951763934,0.537686897769
-5.24419,40.5357721743,5.15795066982,5.21962,0.255138984307,0.150217,5.21825927922,37.7352787878,27.0462115404,78.5617956126,-19.3130957721,5.15862,0.940082776554,424,0.955552,0.227475472998,-19.2003800598,103.651273839,-0.453675424396,75.372183906,61.4319,40.0329,116.351771096,0.508136696278
-5.27692,30.1843272185,5.18298041717,5.24367,0.284568442992,0.14523,5.24304210386,44.5868565122,29.7917511885,72.3563215177,-28.9001964126,5.18331,1.28420084083,425,0.957995,0.224559206653,26.457396506,128.422217485,-0.516872574799,85.481571906,61.4921,40.082,157.035354436,0.628548323743
-5.29605,24.5421736288,5.20684182845,5.26649,0.267458181385,0.135978,5.26614828832,40.4456254868,28.802975334,80.5549143364,5.32488716824,5.20693,1.05158579002,426,0.974798,0.220482416789,28.5277988111,122.107549523,-0.216561380911,77.4579151039,61.5718,40.1191,134.998649022,0.551785706948
-5.31707,34.5496504536,5.22921224964,5.28814,0.392813074809,0.137805,5.28686718726,40.7594331465,39.8347412197,64.6075695694,-30.0148067512,5.23013,1.17217176126,427,0.969514,0.221124476525,15.0196554298,114.91740817,-0.562108748821,78.3882724442,61.636,40.1592,147.766077841,0.544520945589
-5.3487,39.8416838494,5.2545694893,5.31314,0.340278276023,0.141809,5.31224380814,43.7433313748,36.0490311148,76.1607081446,-24.6354708421,5.2551,1.17312937607,428,0.967399,0.221578941761,-12.9092890661,113.30302271,-0.537175593577,84.5678622131,61.7054,40.1959,149.090755951,0.618013489137
-5.35984,23.2790726188,5.26104305147,5.31969,0.257609616213,0.142595,5.31818283265,45.4290472276,26.9387361785,90.4058554748,1.87263937249,5.26205,1.02057174662,429,0.968385,0.221519168731,51.5397012457,136.155645136,-0.169197849939,84.0678792368,61.7448,40.2596,126.980268836,0.625888124673
-5.42079,30.1411479578,5.32208606943,5.37718,0.382499847076,0.142717,5.37739478764,44.5307733253,41.101132995,71.1574510264,-13.0755697461,5.3222,1.363349922,430,0.973203,0.221065992597,19.5794368179,119.386566178,-0.36191083927,84.5822679346,61.7769,40.2832,167.968083314,0.621147782681
-5.43068,34.5909590768,5.32833492549,5.38468,0.441245757695,0.135458,5.38425304817,38.7385519223,45.0970157752,90.009944294,-37.7355423236,5.32877,1.38592093283,431,0.969012,0.218147290378,21.1752744653,127.628909768,-0.665722974963,70.5007437923,61.8039,40.3094,169.186978339,0.480191582222
-5.45579,51.3002595967,5.36242242801,5.42276,0.213978620652,0.131631,5.42199716836,44.3048274876,22.7893582016,80.571299863,15.5964021801,5.36264,1.2470750348,432,0.966444,0.216882180756,27.9547603412,197.201547421,-0.0384722966795,83.785477487,61.8409,40.3668,152.467109707,0.615556045727
-5.47629,40.4125576662,5.38388208445,5.44303,0.23593716258,0.132074,5.44269585935,45.3942666768,24.1898339216,88.5175776868,-18.3457632235,5.38416,1.12547850059,433,0.966964,0.217182011348,-4.334534683,126.190116889,-0.433957774513,83.7190597018,61.8698,40.3986,142.092586196,0.618475690488
-5.50444,39.7714647146,5.40587920696,5.46075,0.330371757532,0.150107,5.46193595852,50.2721913414,37.7932631061,86.5708328084,-16.6334530994,5.40573,1.44669146439,434,0.963691,0.223354031891,15.4419335867,155.389388334,-0.352841007183,105.54277166,61.9452,40.4526,182.217463563,0.796473920502
-5.52363,24.0052769406,5.42833669498,5.48777,0.242721976119,0.137032,5.48719228137,49.4534004233,27.6885617391,102.96260458,-33.6621007564,5.42796,1.35407447273,435,0.970393,0.219953787616,71.3868100301,152.392127865,-0.512955816963,101.98665335,62.0023,40.4895,174.176544705,0.767779891048
-5.56418,43.0883899964,5.45835073455,5.51826,0.307514182293,0.13941,5.51635046047,50.1179602908,32.3549471391,71.6397182009,-18.3664874196,5.45874,1.36471537308,436,0.969702,0.223390397328,-8.57545561114,133.446503342,-0.387594463626,100.276814355,62.0708,40.5189,170.350719839,0.753283243215
-5.60766,32.0750002171,5.50361621248,5.56129,0.271961670689,0.145558,5.55979215095,48.4349138133,29.7413423075,107.261398245,7.40423045683,5.5036,1.43650868561,437,0.959218,0.223830362463,60.8780403659,141.580794357,-0.29473324428,94.121512712,62.1349,40.553,177.096208416,0.700917915938
-5.59361,22.4752025341,5.50114801883,5.5576,0.329924545585,0.147429,5.5570655633,51.2786105829,35.7312905521,99.0751694776,-19.4533712501,5.50109,1.75159784068,438,0.95918,0.225076225348,73.4491756705,134.004992351,-0.426205029961,106.334525639,62.1766,40.5909,226.404031974,0.801198062552
-5.59802,43.1127512568,5.50812695484,5.56037,0.301109352522,0.145629,5.55996373555,50.3767618344,33.6711250696,82.947505592,-18.8869748518,5.50809,1.64280916935,439,0.964312,0.223368628309,-22.382439197,143.779666693,-0.442944687902,100.87780479,62.2091,40.6373,207.059507236,0.765419357143
-5.60718,16.9952750985,5.51783308102,5.57065,0.336019442659,0.15128,5.56929357234,48.1180745798,35.4824143399,86.3423487434,-14.5389172275,5.51795,1.50562850788,440,0.962931,0.224379546839,58.7138070508,107.500447104,-0.456866178167,96.6465713688,62.2805,40.6714,199.921692504,0.705187744673
-5.60546,33.9343734813,5.51351486272,5.56854,0.343038394554,0.144699,5.56678446023,49.0282099343,36.4690299601,110.359245676,-15.3693346767,5.51372,1.66889714144,441,0.956306,0.221818974172,75.0815182805,187.5768929,-0.425990837137,100.143189883,62.313,40.6998,206.797800093,0.741922439739
-5.62053,50.1823697257,5.52217854056,5.58084,0.234276466893,0.154803,5.57874845379,45.8636167357,22.6410684785,96.5353496609,-10.9311725798,5.52267,0.986388091409,442,0.961236,0.227357035018,-18.4326838048,148.71120949,-0.45406316764,88.5700781774,62.413,40.7326,127.144258409,0.640494899608
-5.687,50.2085296646,5.58267518007,5.63504,0.361721614978,0.142234,5.63533207599,42.5855567625,38.2449580568,74.8735553273,13.5408126397,5.58264,1.55200857689,443,0.959904,0.223357532049,0.849908463789,155.256681583,-0.225578275135,84.8180403403,62.5175,40.7316,193.329640414,0.592759595063
-5.64627,35.4001735704,5.55634661774,5.61139,0.303695957336,0.145054,5.61105849933,42.5604441991,31.7815917162,106.437795913,-28.4139369189,5.55699,0.998925953656,444,0.97059,0.222988927729,41.1033136023,150.637759037,-0.548197303242,78.7473621195,62.6411,40.7655,137.478870569,0.56358741426
-5.64779,39.8151846483,5.56327630405,5.61708,0.465305545764,0.148214,5.61551914593,38.0059214012,47.8563344399,91.9184599233,-34.6045264729,5.56424,1.71278844076,445,0.954712,0.224941199656,49.5830035981,162.923694069,-0.606559530843,73.9945775162,62.78,40.8026,215.390476906,0.488431534297
-5.62639,60.7708881269,5.5455286996,5.59462,0.387682715705,0.145488,5.59457716109,40.8179762908,40.1549381954,78.4099983445,-40.9766286875,5.54633,1.06999233876,446,0.970014,0.224284876793,-19.6148659127,147.750793671,-0.614390589499,75.0060493942,62.9131,40.8208,134.039854313,0.530379265047
-5.6267,22.527011722,5.55201966044,5.60389,0.334144071532,0.151382,5.60307446056,56.9452128001,34.1652461619,89.4780467438,-1.24348099108,5.5525,1.5938154576,447,0.957068,0.227283471857,59.6097882753,129.83084945,-0.374091968163,120.178360827,62.9767,40.8474,192.173938161,0.930746950894
-5.58772,69.871467584,5.50367215263,5.55508,0.300275111111,0.147789,5.55363590254,45.3649395899,30.5407069771,75.747530366,-22.5126152059,5.50381,1.46017141991,448,0.962195,0.228339382698,-10.9407827025,198.576336083,-0.481611939781,87.2398575952,63.0401,40.8636,188.953577323,0.619045509771
-5.60606,43.6678391088,5.52285964966,5.57366,0.401959907985,0.156107,5.57191759889,44.5767719953,41.6753718182,84.8206285417,-32.6438836055,5.52278,1.5182848105,449,0.967107,0.230413520871,31.9086692663,150.599354478,-0.574653112059,88.1828834846,63.0742,40.8849,198.612580282,0.618652793248
-5.59851,38.7882845184,5.51673156495,5.56547,0.383343674572,0.141347,5.56417593437,43.380817995,38.6484636701,84.7562576335,-60.3732741721,5.51738,1.36907526629,450,0.957755,0.225014782953,7.03539487178,138.41912121,-0.993543043866,83.0648903918,63.1298,40.9221,175.111277669,0.575115962987
-5.59475,20.1025499815,5.50604161733,5.55325,0.264950472836,0.141464,5.55312570326,48.9056922471,27.7487690528,88.5769705687,-14.6857698457,5.50623,1.20072540632,451,0.959494,0.224072783784,61.6520693138,128.023005653,-0.299995252797,97.5161019585,63.2216,40.9629,155.975089746,0.729581362444
-5.61004,50.5646584789,5.52128792338,5.56824,0.414967005562,0.144588,5.56758312041,46.6354416348,43.6582896393,46.2687443226,-62.9746271723,5.52124,1.39843307236,452,0.970927,0.227669788534,-23.1731725448,131.06809634,-0.869671553565,99.007510668,63.3549,40.9797,178.023600945,0.721215241221
-5.59309,51.0306630218,5.51153908612,5.55991,0.326933845603,0.143901,5.55879099316,47.4360222875,34.567784333,68.3241323111,-13.8354229816,5.51191,1.30708643048,453,0.975619,0.22569830402,-38.1657884989,121.551072677,-0.367650988321,98.4918743597,63.415,40.9935,178.397601584,0.725987785712
-5.6037,45.2415429741,5.51925138193,5.56586,0.367759662884,0.148198,5.56538289552,48.0499158861,37.1662472411,84.1071639906,-74.8236420377,5.51902,1.44584760459,454,0.9638,0.226583172772,15.7114228087,138.345884226,-1.04500905129,98.1275932025,63.5712,41.0121,182.120762844,0.720444672005
-5.59014,35.1895448172,5.50872882173,5.55489,0.305930690794,0.148292,5.55460670237,46.4291757715,32.291704358,83.5898509679,-31.5540322667,5.5086,1.66312289951,455,0.966623,0.22662682932,-6.89350231343,128.927777883,-0.555221046368,95.9877317878,63.6866,41.0539,203.317061481,0.702997727419
-5.57225,54.5510642547,5.49933512205,5.54565,0.528892531331,0.159535,5.54437382526,48.8492514396,54.3793344073,35.620297919,-79.9891251418,5.49912,1.69998862151,456,0.957924,0.226571435693,-28.5286006631,115.899613115,-1.15795817222,105.394362081,63.7578,41.0932,209.336471026,0.769056826329
-5.54193,15.3895504112,5.47452975295,5.52036,0.400077218022,0.141817,5.51899013956,46.2275495743,39.1974628455,100.804630324,-48.9717787942,5.4747,1.15547043361,457,0.959638,0.222863340916,69.5448730591,126.977970571,-0.758191871158,95.666864512,63.8785,41.1024,148.564389538,0.690554253894
-5.52663,29.977089655,5.46040906587,5.50534,0.365132400106,0.147585,5.50315642899,44.2637753283,35.967675021,100.065870482,-45.0609129911,5.46047,0.998306812015,458,0.953462,0.225774882176,34.5099667428,128.456049046,-0.751563145561,88.728604883,64.0238,41.1151,132.648584109,0.629878165736
-5.51904,45.2490905622,5.45412790807,5.5015,0.409206683785,0.147296,5.49870293291,50.8318165529,42.1884481274,87.8486390408,-13.2576557211,5.45434,1.57798465567,459,0.969649,0.225009173261,-11.8677123805,145.726902359,-0.425995459153,110.418624177,64.1226,41.1438,199.731590212,0.825444868797
-5.49913,52.0475706529,5.44389816899,5.48473,0.342132299937,0.136508,5.48459161481,44.4538462071,35.7865343657,69.4036338689,-49.3012567216,5.44366,1.37642012626,460,0.961176,0.217610797714,-28.133114582,150.359286353,-0.7605694833,90.9526787218,64.2204,41.1717,173.456622072,0.648283874383
-5.46762,56.3802855371,5.4054432228,5.44641,0.380065380799,0.133196,5.44459419704,36.7323635095,40.5806706185,116.323016388,-41.3365178452,5.40558,1.26927511767,461,0.959058,0.218657812812,11.5885940355,181.225277976,-0.758403214602,74.4116143353,64.3184,41.2066,167.583217029,0.47089621802
-5.45816,44.0782393917,5.39227252622,5.43048,0.439827955465,0.135337,5.43036553262,43.3169275959,47.9332766404,51.3927719528,-14.2493248933,5.39238,1.59357146435,462,0.964882,0.217904879361,-8.8752709679,133.591973059,-0.423897653725,89.9303749098,64.4278,41.2266,195.964470043,0.636564229995
-5.45111,62.2438292737,5.38407663809,5.42015,0.588896498603,0.14087,5.41956440482,43.4332974472,60.3859515882,79.5101493735,-51.1927424221,5.38423,1.67933584411,463,0.969141,0.219843470513,-3.40221569872,180.994297298,-0.804746217166,90.8865859837,64.5438,41.2618,197.58072605,0.630821303866
-5.43934,40.287572127,5.37293313655,5.40887,0.483650374031,0.133031,5.40848994178,41.8555242886,52.3940167249,91.4612244435,-16.8020736651,5.37298,1.50979689941,464,0.97238,0.216038374788,17.3221905256,149.38274764,-0.404274373642,88.5732536555,64.6404,41.297,186.467710579,0.608093111868
-5.40487,50.8427074174,5.33900385057,5.37258,0.517181048335,0.129796,5.37193734539,40.7259496845,55.2479691186,107.238692129,-9.89078498815,5.33847,1.48149477,465,0.967029,0.216564965879,37.5574002871,174.747378706,-0.271764249622,75.9560044101,64.723,41.3095,189.093943292,0.502413645342
-5.4325,67.7174862294,5.35775554116,5.38759,0.309601163695,0.142706,5.38712633857,51.749275071,31.3927580342,85.0257040238,10.4376782823,5.35824,1.17706806316,466,0.961028,0.220675039895,17.8772902931,216.248350633,-0.0231818803667,99.3206877788,64.7865,41.3133,144.406466329,0.690958173081
-5.41369,34.4903627001,5.34163834611,5.36969,0.443853394683,0.123986,5.36961610559,54.3355009817,49.6679376653,84.1076625413,-16.6148770165,5.34187,1.84896901904,467,0.953207,0.21631107839,57.1515270223,170.580511396,-0.420080635353,117.034725285,64.8754,41.3448,231.409957343,0.855409048983
-5.39547,43.5314681121,5.33457007442,5.36134,0.429478112475,0.133019,5.36196558485,62.5087946332,45.8479170854,88.7985221236,-3.19392149579,5.33403,1.71271160261,468,0.975227,0.21424279542,13.4045993755,152.985963483,-0.294208684122,136.138537668,64.9403,41.3549,208.19787033,1.07226907042
-5.37873,32.978153467,5.31163401005,5.33885,0.395923050468,0.131297,5.33926039671,51.8160787157,43.7018666658,48.7339664473,-0.442420410988,5.31163,1.38476431547,469,0.979545,0.213060957251,-15.8798248194,85.1484286816,-0.234572494649,109.645763011,65.0652,41.385,184.649752895,0.808821619598
-5.3307,61.4218751917,5.25955417477,5.28575,0.336889050605,0.130769,5.28602647419,53.3594479691,35.6379172163,117.049180837,18.3754778376,5.25889,1.55445828503,470,0.973187,0.21405543565,2.5201441798,176.300441819,-0.00552932873486,107.023794251,65.1399,41.3915,188.080263366,0.826068234282
-5.36569,41.2115006426,5.2770147802,5.30354,0.47044441735,0.133369,5.30276706521,48.9079040146,50.6139511199,92.9484084888,-46.2577588241,5.27709,1.40647504003,471,0.981582,0.217887310103,28.4656992742,161.768977509,-0.714313378641,102.122124596,65.2024,41.4141,177.220253545,0.764127062362
-5.36094,43.2957418713,5.26311398194,5.29183,0.25127706893,0.129726,5.2911326148,32.6993119426,27.2737090768,81.9564613936,12.6987586049,5.26284,1.15907402088,472,0.976661,0.216506145627,43.7588296797,153.635984408,-0.129448988976,61.3335206673,65.2395,41.4186,147.592059982,0.383733126151
-5.3657,41.6913153677,5.26910695692,5.29775,0.412168819215,0.143889,5.29631599929,47.1162000435,45.0891408965,58.2272631927,5.69741236564,5.26909,1.49714902857,473,0.966873,0.225460222819,-8.77106601017,134.592344537,-0.122920284637,100.663061578,65.3829,41.4496,193.478338749,0.723167330999
-5.3567,33.6091633496,5.280305226,5.30831,0.243965043908,0.134726,5.3080573154,31.5677316631,26.2921220259,93.7035250938,-9.00647527579,5.28033,1.30391860815,474,0.98447,0.218422601409,24.9297973762,143.851670415,-0.413054578194,57.8687890646,65.4346,41.4823,162.341720475,0.376541126208
-5.33486,35.7364683078,5.26441718205,5.29489,0.150521535165,0.144977,5.29410605216,34.98395922,18.1104069054,66.7490600985,31.5233945946,5.26415,1.15582234884,475,0.980236,0.224239635653,27.3240042642,139.166483709,0.147563107791,64.148808198,65.5435,41.4973,152.227822429,0.439039014344
-5.33266,64.5083752271,5.24744245879,5.27775,0.449840627116,0.148859,5.27728281357,44.8343474704,49.3460902539,77.1086510896,-38.5730458648,5.24762,1.37909991972,476,0.973707,0.223186726969,-34.3921404503,171.396273761,-0.724514316577,92.4037259452,65.6054,41.5294,182.473038043,0.634701314037
-5.30057,33.2572492212,5.21944320946,5.2508,0.425334576359,0.135896,5.25025210799,50.4308535309,47.7072661421,91.84334418,-31.7428762543,5.21947,1.38333420761,477,0.975667,0.219051572994,43.2669308253,133.446492092,-0.498812894082,109.482407534,65.6591,41.5621,184.368347142,0.803025320976
-5.2746,33.0834844726,5.20340698727,5.23403,0.352000436434,0.145043,5.23322867241,38.1351279222,39.1971633194,103.90706963,-34.4326389109,5.20309,1.18806468845,478,0.975644,0.22261811314,54.8498764562,145.820795157,-0.511668226179,71.6636087979,65.7725,41.5959,147.482349132,0.497291419877
-5.26102,30.4514277803,5.19607937818,5.22997,0.529207869844,0.132081,5.22885868757,43.2805265716,58.2226132074,114.487937252,-10.1273270871,5.19627,1.37900917037,479,0.977551,0.216563471529,75.0983214431,161.992982271,-0.358075464527,91.423604251,65.8834,41.6287,173.712889122,0.651053806892
-5.25015,31.5714134398,5.18673100655,5.21835,0.312930706805,0.138642,5.21785275598,43.3015711429,34.3201010856,67.3328020425,12.4919782444,5.18679,1.75291285074,480,0.982872,0.222140821282,12.7772856895,113.690019412,-0.114085705603,87.5689537116,65.9798,41.672,223.517783608,0.627798387221
-5.21945,51.3453097429,5.15655691798,5.18981,0.417556596113,0.144453,5.1896787453,48.0306926613,44.8286159722,105.287998545,-41.6154567641,5.15631,1.51180821709,481,0.969649,0.220039909706,31.2414244256,183.740325931,-0.582728355381,99.1336226376,66.0937,41.7072,199.057344894,0.70877638591
-5.21169,46.7256241958,5.14802429012,5.18068,0.484782775725,0.136576,5.18067920494,46.5231917522,51.4057320103,84.6487228702,-38.6190873759,5.1478,1.47208160149,482,0.975411,0.217673350246,6.07425067104,131.27274543,-0.614709669711,94.7086375384,66.1791,41.7193,180.372760335,0.684750058083
-5.17118,35.0185894824,5.10510906343,5.14018,0.322381103252,0.142019,5.1393931167,29.5965809746,33.908076648,86.848224428,-24.3628436489,5.10537,1.3853425643,483,0.961625,0.223061946409,38.705730208,158.303704424,-0.373512801097,57.3245441186,66.282,41.7367,177.074611336,0.339729425846
-5.17797,35.4119074329,5.10461458742,5.14072,0.409421710629,0.137253,5.13972785023,36.7464158261,43.8990194054,67.1100024807,-39.8135091624,5.10449,1.5994884561,484,0.974101,0.221991397587,12.0046481613,130.259681966,-0.830601040058,73.2219140952,66.3664,41.7429,203.222213062,0.461829648567
-5.18407,49.5567322775,5.12083972032,5.15695,0.434864154813,0.141558,5.15778598458,35.459152993,44.7804018499,50.2502017421,-39.813651163,5.12064,1.49224079255,485,0.966379,0.219334941159,-40.6466774017,140.556579924,-0.65938391955,73.0339568225,66.4351,41.7489,183.350265042,0.477581485828
-5.20063,41.3427588557,5.11580872969,5.15121,0.379958713167,0.142372,5.15215787418,37.7055443775,40.5252383192,65.5722992099,-51.7050767725,5.11566,1.39318822097,486,0.973963,0.221535616842,21.8377572893,139.583808551,-0.757220592131,74.6767518399,66.5673,41.7745,178.796232256,0.463818671749
-5.19976,34.1427508284,5.11600589278,5.14848,0.417184817827,0.169747,5.15004665068,38.9444173264,45.1586004561,45.175914789,-33.0074989019,5.11602,1.52761116903,487,0.982342,0.228429396788,-24.0504895681,88.4083391449,-0.622372262788,80.3618523049,66.6261,41.782,193.75839346,0.55037151369
-5.224,32.4757021121,5.09792884456,5.1313,0.283968019898,0.194171,5.13332824644,31.0361070524,29.1041915403,61.5743514975,-20.7463609137,5.09798,0.692350647464,488,0.973582,0.242007063403,-19.7084417145,97.1526356701,-0.438744138816,56.7753434662,66.6584,41.8169,94.5897188754,0.352576489534
-5.29939,16.7148844032,5.12948941202,5.15853,0.298120472587,0.304572,5.16229120936,29.9927235572,31.4753947934,63.6192494985,-69.6186581083,5.12823,1.01640464492,489,0.976782,0.274537708956,28.918716445,81.7615185639,-0.930005699396,54.4644912439,66.6628,41.7639,131.882394919,0.328876324546
-5.40128,17.8747967824,5.17992747909,5.20598,0.226914703967,0.375181,5.20804734713,28.3713617475,22.403936706,61.8116007443,-39.0777116844,5.17966,0.647617609205,490,0.976965,0.300876233612,32.1366981168,81.9079834871,-0.576672236697,48.0605115034,66.7212,41.759,85.6838097956,0.280874142265
-5.50362,36.5884185867,5.30509116449,5.32311,0.313433664396,0.411409,5.32677241569,34.6778419117,31.3023838638,58.326318522,-38.0656664061,5.3042,0.755960245076,491,0.968017,0.31449220317,-25.9479100773,96.9390642102,-0.559723208911,63.7555652269,66.7715,41.7705,105.423302872,0.417184857438
-5.61052,17.4203615546,5.39587174556,5.41062,0.185021857246,0.477545,5.41344113896,38.7665121194,20.073955436,74.7154154091,1.068111893,5.39492,0.806291808191,492,0.983961,0.345498358364,46.1552730382,91.8124842272,-0.209710250413,73.2468267591,66.8542,41.7716,112.742398429,0.50967764492
-5.78131,39.8473814847,5.54098502766,5.55246,0.297973665035,0.58488,5.55377756188,30.2129551052,28.491555164,53.1965276517,-67.357010307,5.53894,0.665887811763,493,0.978541,0.384159459442,9.07968986599,140.592704624,-0.96824478236,51.8233495617,66.8298,41.7899,89.5522784203,0.304990522315
-5.88403,34.2306779051,5.64661901324,5.65569,0.358367702145,0.574676,5.65793527945,33.1098503308,36.207790029,59.8796174726,-54.985142812,5.64434,0.694231061927,494,0.97043,0.394193583622,-13.275678233,99.951316456,-0.755263921817,60.8889945567,66.9492,41.8006,98.4754828655,0.382836016801
-6.003,42.6005890401,5.79794648175,5.80526,0.222430023047,0.58953,5.80707081355,21.2055922922,21.4626104696,30.7268065803,-34.6742987108,5.79509,0.545288321536,495,0.975828,0.403914443991,-50.325786315,72.1047569641,-0.510331966376,32.6992148958,66.9687,41.7869,78.4922610571,0.128807497453
-6.07265,19.8139611266,5.87536878151,5.88176,0.260525914628,0.5704,5.88371655276,27.6063734744,25.5555226108,51.3292054861,-44.5340382915,5.87321,0.618214438404,496,0.981026,0.400665239284,21.9648654211,84.6098034118,-0.625401543437,48.3303486937,67.0059,41.7982,83.644105064,0.265602952851
-6.15425,28.9846661977,5.9738759193,5.97707,0.27642934662,0.513344,5.98018530709,20.1374838575,27.1788126821,55.189909997,-52.0325556562,5.97063,0.626349160367,497,0.974526,0.382780716945,-15.5794849412,84.5463971357,-0.715991033216,31.4396063659,67.0558,41.8236,85.5634766377,0.121027560109
-6.26018,27.5470769495,6.06140918426,6.06237,0.173617762265,0.490177,6.06528923144,31.9573869514,16.2895877045,60.0964149449,-18.5268028422,6.05884,0.627059027502,498,0.974434,0.38178903358,11.0543389474,90.113039638,-0.411029588101,57.4881496779,67.091,41.8526,83.9474715112,0.35683827306
-6.30813,29.7030039974,6.13707306824,6.13619,0.323340052337,0.412632,6.13991895445,30.5948361474,32.1729413216,69.2115815565,-44.4502355708,6.13315,0.874439864263,499,0.976847,0.356265661311,5.67437271019,115.522557993,-0.688689707368,51.1932592618,67.0779,41.8696,126.638352259,0.30345329018
-6.40552,44.6688691993,6.21731234317,6.21691,0.409737405859,0.376773,6.21984324857,35.4952035903,42.9712085478,63.2757770761,-44.3942632358,6.21405,1.05374394598,500,0.993127,0.347152124662,-37.3104025167,111.373288928,-0.615841376024,66.9670347645,67.0714,41.889,151.340846513,0.421337895178
-6.4459,48.8408330982,6.27057076268,6.26915,0.369517021386,0.343317,6.27305727986,39.4359904727,39.53046639,64.6717671299,-21.994035069,6.26628,1.13407384443,501,0.984379,0.335106454443,-48.9264092297,112.441628192,-0.440147042938,74.7022642043,67.1173,41.889,158.464672271,0.508762459364
-6.51535,40.8216816045,6.34749331165,6.3477,0.353086169539,0.331226,6.34995817277,37.5397859559,37.1453811673,54.7943747678,-33.7837975457,6.34487,0.962092251473,502,0.983829,0.329137385846,-28.0356388802,102.24784841,-0.573753902254,67.5941330376,67.1643,41.8981,136.292546791,0.444804273947
-6.51776,37.2584318674,6.37722491996,6.37854,0.392532741822,0.314159,6.38012160849,39.4951088896,42.9475429475,74.6897038254,-35.2674971919,6.37488,1.35848832685,503,0.984851,0.317402370029,-6.20406195144,109.438914689,-0.520972609883,74.1364929681,67.1884,41.9144,177.370240447,0.508494543378
-6.54478,46.5020920698,6.40207083271,6.40204,0.300157915014,0.315795,6.40525856177,37.8375251929,32.1043085842,58.6774564276,-37.8019136626,6.39866,0.891736465964,504,0.986028,0.315266450151,-38.1275536211,115.508284941,-0.642979947476,71.3754415817,67.1694,41.9243,121.073879544,0.473713607987
-6.54125,26.2397754679,6.41186078371,6.41254,0.355226694546,0.298176,6.41533743245,35.9308410574,35.9385236562,60.269512449,-28.2016649341,6.4088,0.987990305955,505,0.991186,0.306847037176,-7.02771058565,93.3226112312,-0.483948751984,64.4192338251,67.1734,41.9407,135.262353614,0.402092417123
-6.54626,37.7282927698,6.43156821583,6.43415,0.345067193419,0.28434,6.43600163257,40.6936889273,38.1414573759,69.6505003288,-7.80333059465,6.42929,1.2073868845,506,0.985052,0.299297321341,21.6068909724,137.445434195,-0.421730272796,76.5551787386,67.1873,41.97,155.768499109,0.531935583748
-6.55142,46.1332101485,6.4365952493,6.44081,0.403594840524,0.267144,6.44100335253,32.1682964659,39.3886821375,70.4969268935,-54.8723913671,6.43541,1.12459369369,507,0.980538,0.291847617084,-6.88875427308,116.104185756,-0.787185949002,54.2584966992,67.2466,41.9803,143.37385665,0.314589309371
-6.55505,29.0277824417,6.4401314193,6.44614,0.354299688641,0.264297,6.44527594439,35.4339133797,34.8417741962,81.1440985716,-49.5551203927,6.43935,1.00190567429,508,0.97583,0.290714870682,28.3813636053,132.798944427,-0.739234300816,64.0836583832,67.2899,42.0044,126.117904541,0.406865675646
-6.54994,41.3898920078,6.46456442713,6.46989,0.443061647269,0.254884,6.47102901789,33.8906782093,45.4124856582,71.0674974639,-52.428705149,6.46243,1.06929088776,509,0.977292,0.287446782522,-9.00370523663,149.237722591,-0.747288255884,61.7201382512,67.3461,42.0148,140.539567162,0.387215571521
-6.58405,30.7696474611,6.47009722301,6.47746,0.426687492732,0.256227,6.47734929644,37.7106272688,45.7866200903,65.5156960496,-43.9850390531,6.46846,1.39872951894,510,0.983258,0.286071653042,23.8199333988,122.804448196,-0.650541195013,70.2222708686,67.4288,42.0325,179.876352575,0.469982108191
-6.57906,41.2239744067,6.47028185868,6.47752,0.404274895703,0.259548,6.47736786099,38.1545648947,43.1172448639,95.3279799905,-43.0809390784,6.46898,1.20723654358,511,0.978668,0.288744475175,35.1606059232,146.581924499,-0.650185913007,70.0257157517,67.5028,42.0514,154.747322608,0.481044260232
-6.60342,47.4266226587,6.48684669517,6.49646,0.297127080774,0.277737,6.49644487162,28.6411467961,28.8419470415,80.2986192211,-63.6411525496,6.48506,0.873525689695,512,0.981276,0.290447366525,39.1423993876,179.741420802,-0.937051340105,46.2247429839,67.5958,42.0657,128.697446016,0.262875578952
-6.6248,18.2574067691,6.51000910265,6.51925,0.3687823031,0.244356,6.5196413955,35.8540150204,37.0418255066,78.7548863113,-55.1288769651,6.50825,1.07437259065,513,0.983227,0.280394173212,52.4505188629,118.03413861,-0.908383905823,63.8529619843,67.6371,42.0741,144.127821086,0.415093508888
