QFunRegParamNorm,Iteration,AverageY,MaxReturn,StdEsReturn,AverageAction,AverageQLoss,AverageEsReturn,Epoch,AverageAbsY,AverageReturn,MaxEsReturn,StdReturn,AverageQ,AverageDiscountedReturn,PolicyRegParamNorm,MinReturn,AveragePolicySurr,MinEsReturn,AverageAbsQ,AverageAbsQYDiff
65.6742,256,17.7980798189,1047.81309889,169.163861484,0.905046,1.13818,421.086362535,256,17.8075620133,628.990404761,657.5320375,335.768596468,17.7958,86.5988378305,57.5568,-71.4635861742,-18.2658,271.324657902,17.8101,0.498293571173
65.7859,257,17.7599299895,923.430716163,216.569785642,0.908458,1.1197,254.466178724,257,17.7694017499,275.505036997,596.781151813,294.338823768,17.7574,55.6291398256,57.634,21.3734800453,-18.2141,29.690464501,17.773,0.492597904517
65.8738,258,17.7491779543,894.982558045,212.792355397,0.90474,0.9714,223.105136266,258,17.7602551774,354.273104205,614.017879732,247.146079482,17.7478,83.1767467229,57.7385,19.0972956493,-18.2007,0.0994946591189,17.7629,0.481102938681
65.9852,259,17.7524318332,1254.03886216,260.613262001,0.944566,1.24378,236.308269396,259,17.7636504512,427.736251239,675.787435538,303.298744765,17.75,85.0477144205,57.8482,33.0517627049,-18.2181,36.501503608,17.766,0.504612320554
66.11,260,17.785561338,945.835415489,304.730302167,0.936068,0.989368,263.495887728,260,17.7950105368,621.456091522,857.299795774,235.494587243,17.7837,113.439854016,57.9559,167.242085654,-18.218,5.28297344375,17.7988,0.478288013976
66.2045,261,17.8056906023,1603.32057454,187.21854448,0.947529,1.20753,196.791437032,261,17.8136636609,464.302390274,548.345452803,270.696039368,17.8034,123.685484073,58.0406,189.85909112,-18.2584,0.0812946312112,17.8165,0.502646935375
66.2865,262,17.7401773831,1105.44838321,374.034618399,0.918306,1.05904,334.079717812,262,17.7492638858,467.383154722,952.957228783,298.624071034,17.7373,108.974900467,58.1813,61.7717337656,-18.1952,21.1687716178,17.7531,0.491243095274
66.4046,263,17.7895848495,890.72019054,208.509945458,0.948819,1.09533,189.872826269,263,17.7972030963,378.833735353,622.93024534,209.921338281,17.7875,124.274090734,58.3045,129.298538032,-18.2611,-0.558387654165,17.8009,0.495853259429
66.5179,264,17.7827043691,678.95882389,215.851193213,0.95471,1.15332,234.114904213,264,17.7908542343,258.3719555,602.922448747,114.017294912,17.7791,118.25803894,58.375,102.941884127,-18.2505,-1.66747242941,17.7929,0.491734965195
66.6204,265,17.7836591205,722.882255943,157.789247349,0.95518,0.980876,141.755089181,265,17.7910469664,295.444770587,436.32239957,144.326641577,17.7822,118.262966079,58.4454,79.3403964527,-18.2596,0.317118284065,17.7944,0.478566111595
66.7145,266,17.8117749712,1183.9702711,107.046748941,0.953048,1.12126,98.0482569275,266,17.8199308881,363.805372988,322.305536084,194.601170473,17.8095,118.247306136,58.5489,54.6462493786,-18.2688,-2.25412490438,17.8218,0.496892110677
66.7926,267,17.8055718619,892.994588866,110.8158905,0.947036,1.01607,131.465665763,267,17.8126444993,354.629326338,379.876588159,175.556644833,17.8036,119.781098675,58.6297,50.3637380139,-18.2515,0.780201827177,17.8161,0.476053467907
66.9018,268,17.782967547,1039.68616021,91.7150911206,0.922856,1.0729,80.8056930089,268,17.7920337328,366.164247064,280.102914287,226.400633074,17.7825,111.546238461,58.7199,-0.331491459919,-18.2353,-4.79861996424,17.7971,0.480667855497
67.0089,269,17.7925509788,1235.42777516,160.57476926,0.96073,1.00661,212.456815117,269,17.8004950467,327.719221589,564.882967122,223.895651568,17.7898,123.501093439,58.7988,102.721843586,-18.2359,12.3755034472,17.8043,0.486017844262
67.1034,270,17.8343585497,1056.88272108,98.0733887333,0.941583,0.979962,120.533934356,270,17.8432853356,480.356912668,335.703338177,218.122881213,17.8327,128.892217376,58.8721,171.270796761,-18.2725,-0.148317100449,17.8473,0.475872274125
67.2123,271,17.787031378,672.277522734,82.2037039177,0.954894,1.09023,102.247109013,271,17.7967051362,309.638301861,274.416606318,126.223802583,17.7838,116.481249837,58.9646,65.5394949192,-18.2468,29.3086152427,17.799,0.496521752671
67.3252,272,17.8082981873,672.955842198,91.9975764638,0.935026,1.17855,85.421559692,272,17.8186890063,298.231576056,283.061395741,132.935904682,17.8058,107.533929972,59.0312,13.6207672204,-18.2546,-2.08548783697,17.8212,0.493247873559
67.4281,273,17.8348711921,1032.08175749,74.9764830894,0.948972,0.985421,174.645594899,273,17.8425226566,174.201290779,314.089872838,245.619049102,17.8327,53.0609450552,59.1287,-1.45883117432,-18.27,89.4854542923,17.8454,0.474656357113
67.5382,274,17.8105796523,1375.93182312,129.221179987,0.950506,1.04906,164.959240304,274,17.8180549737,531.629749137,365.324698176,347.163046323,17.8086,124.876122727,59.1935,148.696561902,-18.2493,-4.08363251056,17.8219,0.488653085543
67.6701,275,17.7732699087,1491.02363388,156.785507184,0.947873,1.05431,202.234073198,275,17.7812968582,382.905019312,448.46070926,264.603136854,17.7713,95.5744478392,59.3132,17.1005307188,-18.1948,23.0223210784,17.786,0.494389712058
67.7617,276,17.7076854207,1054.99395671,191.600850476,0.933717,1.08499,225.463117195,276,17.7159682014,277.088018656,529.086537106,181.598033155,17.7054,88.3723425172,59.3821,-19.2261031484,-18.1702,15.1637179645,17.7239,0.496430104634
67.8337,277,17.706981574,1006.02808296,148.22810912,0.955859,0.977451,250.03483628,277,17.7145255402,412.351412808,474.765045581,189.782210497,17.7045,138.066915221,59.4864,149.650128297,-18.1696,43.9727762466,17.7163,0.481925280419
67.9301,278,17.67685295,1067.94728502,172.972036714,0.958425,1.14836,221.91057452,278,17.6847400254,387.633348428,535.470773889,248.357210708,17.6745,118.943377332,59.5873,28.4412636733,-18.1193,0.192161961536,17.6879,0.498096052665
68.0129,279,17.7913593342,1052.06906509,145.889724154,0.971257,0.974628,152.776414956,279,17.7981008222,388.893922827,365.562784944,207.334702138,17.7891,110.700041422,59.6753,67.6565191123,-18.212,1.27668023537,17.8018,0.474684254661
68.1183,280,17.7003258091,950.969587179,362.537334509,0.924418,1.05003,320.357435028,280,17.7099838299,419.087280453,830.882119815,202.353032213,17.6984,110.347653588,59.7378,54.9888468477,-18.1424,24.188026781,17.7128,0.485199367462
68.2178,281,17.7386743899,771.716530823,169.080195311,0.96683,1.05383,150.446655658,281,17.7459625164,306.938240991,439.185480387,170.065423164,17.7365,118.233409149,59.8135,100.114972274,-18.1991,-1.47052822198,17.7484,0.480303721074
68.3092,282,17.7667137904,837.154863838,197.982213622,0.953659,1.082,165.605438196,282,17.7737509773,282.738899452,544.467549201,191.266423742,17.7641,95.5370664209,59.8956,59.4900037441,-18.2126,0.0291597586552,17.7762,0.484010961843
68.3824,283,17.7365998667,1309.00518696,155.310576901,0.946602,0.98379,159.013125989,283,17.7439957776,428.263729459,407.594944564,239.008633983,17.7347,118.790293911,59.9887,149.953504101,-18.1754,-1.25709394153,17.7474,0.480327645028
68.4864,284,17.7385129817,904.244757384,267.750930151,0.97096,1.02634,286.062088482,284,17.7464655454,384.149405525,773.577825259,172.926015602,17.7365,129.077506095,60.0825,139.078811903,-18.1835,0.0811212841122,17.7484,0.47866147006
68.5698,285,17.8009241193,1025.61232484,267.733313026,0.956554,1.15437,407.187729894,285,17.8110526553,361.658339592,905.866743847,220.897980661,17.7992,115.889644513,60.2677,92.6894448794,-18.2281,173.312325027,17.8153,0.485812894553
68.6715,286,17.7318183884,1346.75623971,94.087741264,0.962547,1.0689,81.7428173515,286,17.7420662854,579.629173557,252.740703449,323.117439974,17.7284,133.919919525,60.2901,242.359792704,-18.1713,-1.12631879661,17.7435,0.482081941779
68.762,287,17.7568486676,1005.53067057,156.104803496,0.967056,1.04288,164.337070061,287,17.7657039409,362.10622833,444.726374114,218.860120303,17.7558,121.339068298,60.3485,42.121097031,-18.2189,1.02747817573,17.7704,0.481918676332
68.8442,288,17.7413646279,1071.92021448,97.9281112848,0.941893,1.07137,134.506891165,288,17.7524291463,369.154061388,311.149842278,226.62206017,17.7386,107.633834013,60.4373,109.09082863,-18.1889,-0.765621189583,17.7559,0.477786400682
68.9205,289,17.8025815491,762.170091935,134.660966355,0.954338,0.980646,79.9797738241,289,17.8100758155,407.83427234,418.417243233,121.039122258,17.801,131.719074152,60.5365,173.541138948,-18.2314,0.406519278222,17.8151,0.4701200673
69.0372,290,17.8162611633,1058.03763138,162.913081722,0.958159,1.03168,164.205287792,290,17.8250483965,398.212571681,473.692184101,214.295658311,17.8147,127.031130193,60.6134,95.3638825191,-18.2557,11.9772888064,17.8309,0.479248262373
69.1187,291,17.8038503348,1172.8761097,142.42300861,0.947634,1.01196,137.613326504,291,17.8122943387,433.383243848,474.53817781,188.048396459,17.8022,124.200317893,60.6776,162.321492668,-18.2514,-2.27018122654,17.8157,0.475683693589
69.2423,292,17.7683047519,260.801679352,330.005552927,0.910308,1.06677,215.320159783,292,17.7766563382,32.0091253028,917.217015669,14.2736240917,17.7635,26.792058443,60.7691,24.9473101894,-18.201,0.484605855616,17.7787,0.487437254248
69.3178,293,17.8241453163,1183.27508911,160.798508159,0.949033,1.0897,154.376518592,293,17.8311306023,443.066643628,446.615619962,258.935761345,17.8225,137.205143562,60.835,79.3862301336,-18.2626,6.86214807719,17.8351,0.47945004184
69.3899,294,17.8244831169,1103.50214455,158.980816602,0.963713,1.09576,169.746932298,294,17.8319730615,310.392694103,486.022285797,194.374411191,17.8221,112.376778835,60.9201,23.6238057007,-18.2759,1.44025189056,17.8337,0.483575758863
69.4592,295,17.9026014696,1059.58119457,124.728609424,0.939885,1.05912,103.532789426,295,17.9116642119,413.117250083,369.89193116,168.157790814,17.9006,131.703427042,61.0299,89.0907277693,-18.3398,9.52056277533,17.9155,0.474048474544
69.559,296,17.8753220005,1075.43266487,108.17391214,0.923199,0.976275,171.089554597,296,17.8844264902,487.143187926,287.676413388,265.599407559,17.874,118.238446942,61.15,119.4613596,-18.2977,24.059451413,17.8878,0.464745983528
69.632,297,17.8555522709,1094.46119565,120.388958284,0.950435,1.06823,222.430349862,297,17.866362377,534.758156138,347.592838581,237.954059018,17.8527,105.414954144,61.1827,114.221894712,-18.2942,19.21969939,17.8693,0.480573312355
69.7604,298,17.8752216705,900.936968963,237.611160827,0.942746,1.1019,265.703309821,298,17.8848634398,434.025459813,630.424497364,225.308937059,17.8738,115.369246786,61.2762,27.0336887923,-18.3154,24.2680845548,17.8901,0.480471325366
69.842,299,17.8257460739,1339.62471958,213.009008641,0.958113,1.02083,195.704951838,299,17.8359110452,568.670789044,571.212523074,252.465881393,17.8229,119.517680807,61.4408,113.429973748,-18.2637,-6.93201910867,17.8381,0.469893467152
69.9081,300,17.8849145992,1190.2666343,181.755730277,0.957044,0.95736,126.48915587,300,17.8976508109,364.621914538,639.018073389,238.200423023,17.8825,113.570234936,61.5328,23.2099796045,-18.287,-0.0569637863403,17.8991,0.464324213813
70.0378,301,17.8693334846,823.648798105,159.831656319,0.95668,1.04883,225.297767801,301,17.8803207126,361.911510371,477.585941163,188.360848181,17.8659,106.439396144,61.5739,60.3843143846,-18.2804,0.46326826849,17.8824,0.473303993734
70.1281,302,17.8151892412,902.110233162,81.9671847713,0.968367,1.16004,57.3458855921,302,17.8271430346,379.099750562,325.547974814,181.987832386,17.814,113.88541621,61.7181,37.6432559875,-18.2287,-0.729308643722,17.831,0.482403590233
70.1963,303,17.7409025123,973.685758456,268.367953827,0.948707,0.872328,201.303570411,303,17.75414089,320.822443851,836.127227752,179.430202146,17.7395,114.645896891,61.7934,100.222429328,-18.1545,0.51641647443,17.7581,0.451733650579
70.2912,304,17.8534102585,644.102385648,125.376510814,0.937552,1.02603,134.879442054,304,17.8639401969,44.880209148,330.79703168,70.4738509482,17.852,29.8281500519,61.8771,24.5444422419,-18.2664,1.38332202254,17.8691,0.465612124637
70.4118,305,17.8561642971,796.93636897,142.035578237,0.953247,0.989567,165.798370575,305,17.866819407,459.461752476,430.649228881,148.669073636,17.8535,144.228057089,61.9507,110.969195373,-18.2567,29.2953470083,17.8693,0.465234448562
70.5106,306,17.8030769517,691.558443665,135.495334658,0.954544,1.08881,146.670961905,306,17.8124279866,364.87464175,390.044680001,96.1124443135,17.8011,129.686624645,62.0482,215.236979496,-18.2316,2.31741505338,17.8178,0.483854653598
70.6136,307,17.86160079,1249.28370715,126.605632711,0.959339,1.06929,96.24552954,307,17.8725963945,611.408539342,439.176814263,352.794545741,17.8598,95.8159151846,62.0806,191.191378891,-18.2853,4.26336715733,17.8787,0.472514713467
70.6688,308,17.8785406627,1227.20136913,501.777597219,0.862085,0.977088,606.713072588,308,17.8866700617,716.020255353,1108.49066981,345.895606197,17.8761,113.430943429,62.1458,230.929395469,-18.2969,104.935475369,17.8907,0.467693148954
70.7722,309,17.8310546732,550.990341198,147.696869921,0.971965,1.2315,261.214661372,309,17.8413566597,381.417432968,497.851430025,81.853521161,17.8292,153.418450204,62.2073,153.435881183,-18.2416,39.1144155945,17.8466,0.498718222017
70.8541,310,17.8256791026,990.131306342,210.277247802,0.860614,1.06329,207.557824859,310,17.8369284314,974.541075891,509.04409731,10.2687601738,17.8235,91.3846999775,62.2972,955.941112157,-18.2396,29.0026853481,17.8427,0.475678255533
70.9308,311,17.7898036543,1044.73198479,195.194998822,0.933433,0.977765,360.782797754,311,17.7983009999,462.899051274,581.877020311,168.009556582,17.7887,104.773196701,62.4045,251.387543763,-18.1831,26.7663927399,17.8035,0.464986213441
70.9961,312,17.7963060795,1277.48356497,179.170020975,0.966822,1.01293,251.448552302,312,17.8044886196,543.03954228,557.164425433,243.240526394,17.7944,124.079872931,62.51,247.954960009,-18.2108,40.0124728216,17.8088,0.470387284026
71.0501,313,17.7983743559,987.163988926,298.301167651,0.967587,1.17807,234.808077302,313,17.8073439054,485.188206225,774.920747964,148.186384656,17.7956,135.054858564,62.5979,261.51958055,-18.2101,1.74093321582,17.8121,0.489248843425
71.1656,314,17.8004885577,600.876072306,181.092409583,0.942252,1.09554,192.765591949,314,17.808084461,246.172990453,551.110961473,148.796475034,17.8002,81.3871359978,62.6771,-12.701496269,-18.1771,0.299775766277,17.8137,0.472497527475
71.2457,315,17.7551294426,1024.40932804,98.3753919587,0.940631,0.969538,230.372427041,315,17.7637416337,318.63274568,326.042146037,174.699057698,17.752,108.325134348,62.6792,110.35563861,-18.1594,28.875556977,17.7668,0.460713850732
71.3406,316,17.7445186318,1163.40643745,143.434309891,0.957898,1.05522,168.019575152,316,17.7547390807,498.051135112,412.730320034,221.965497028,17.7427,104.611499208,62.7548,234.437611196,-18.1337,19.4650070325,17.7585,0.465911954847
71.4273,317,17.7036791439,950.691455089,239.900672409,0.961421,0.97093,302.423828681,317,17.7144794069,205.764652258,676.428462373,157.711669988,17.7025,84.5869902248,62.8458,-40.3300142141,-18.1168,39.3324572591,17.719,0.458125413824
71.523,318,17.7401716387,1011.6646975,116.62769487,0.969504,1.00421,119.079621933,318,17.7517866829,642.016119387,391.52386385,269.550760012,17.7386,114.126958081,62.9501,224.472754165,-18.1523,-2.08419451804,17.7563,0.463989465204
71.6093,319,17.8136542264,1119.58049012,127.523770366,0.976267,1.08251,115.498120421,319,17.8259770187,662.236116912,416.557733211,389.692823578,17.8108,113.091140777,63.0282,16.816754898,-18.2159,2.207311621,17.8284,0.474502961419
71.6891,320,17.6855744463,1110.87891957,179.774542443,0.938311,0.980824,174.198611252,320,17.6993680553,412.264637557,442.522243912,274.945044748,17.6852,106.885395399,63.1276,64.5657735755,-18.0958,-0.200206421595,17.7047,0.45590543695
71.7983,321,17.7671824384,995.305160669,203.453999551,0.97121,1.0683,258.215606766,321,17.7769057181,796.007778726,529.202360842,231.34672482,17.7637,114.562345371,63.2032,280.393185054,-18.1516,2.22904131636,17.7799,0.468553362802
71.9039,322,17.7491967681,1119.3623277,291.30385015,0.956693,1.03391,252.022070676,322,17.7609427417,542.649299527,687.584501001,336.089048842,17.7484,111.031126874,63.2632,167.129360809,-18.1604,0.48135430041,17.7665,0.467508116915
71.9958,323,17.7474934518,1040.08508166,140.614658653,0.977145,1.13069,125.482915961,323,17.7572433879,544.661631614,353.850057508,394.944482913,17.7457,99.681117838,63.3064,26.2527978121,-18.1492,-1.80160932643,17.7623,0.484572376425
72.1033,324,17.7234955903,1064.57134047,271.544346691,0.942724,1.06714,96.3938778769,324,17.7362721683,589.621339378,1035.05717859,324.627965233,17.7212,104.521321755,63.3927,164.406342258,-18.1122,-4.025475294,17.7413,0.47672401787
72.1944,325,17.7291560364,1005.93575164,240.755839393,0.964918,1.00892,290.799074042,325,17.7426533805,569.483803122,607.511677497,361.770056912,17.7269,92.8332301743,63.4275,18.158945324,-18.1052,24.2073510675,17.7475,0.46441942226
72.3027,326,17.6843081165,1029.37611251,173.939753406,0.979204,0.960876,118.840972369,326,17.6956318801,644.013579975,565.889037893,279.378175369,17.6835,101.739030423,63.5168,177.408136823,-18.091,-0.718268427332,17.7011,0.461443056442
72.3453,327,17.728782148,1053.46465144,179.275001589,0.974175,1.1286,232.114751538,327,17.7406058544,550.709808418,577.051196444,322.799610805,17.7265,118.022825192,63.5831,38.7384539926,-18.105,-1.41548496019,17.7463,0.475530341652
72.4352,328,17.5979579725,933.029348518,85.0058908716,0.964345,1.20454,84.640045978,328,17.6071618751,567.350976789,266.142807839,330.882727919,17.5957,56.3659705457,63.6515,-48.7720303114,-18.0048,-3.21276376238,17.612,0.481521839382
72.4965,329,17.6587514243,1168.32954728,182.575779416,0.977318,0.99313,184.965289111,329,17.6671820262,722.642913791,441.809113165,396.401641088,17.6568,124.684213118,63.7587,196.432022205,-18.0587,23.555892387,17.6724,0.454369599665
72.6068,330,17.6711140145,1074.21723537,258.615146816,0.957992,1.07875,344.404097989,330,17.6797675242,473.057972304,755.490596285,208.522701535,17.6685,127.332915639,63.8127,201.82239276,-18.059,-0.601079439012,17.6843,0.476633001765
72.7429,331,17.6725243592,1198.52332285,164.590431767,0.973804,1.16482,160.85640622,331,17.6793561952,449.759401501,415.337744982,256.387540015,17.6724,117.599413045,63.9217,133.279117256,-18.0773,-1.27132373317,17.6846,0.472014374633
72.8252,332,17.7254364551,1017.48402046,235.907269121,0.977933,1.06583,170.562705638,332,17.7313353224,754.81521474,737.737000004,288.100411111,17.7223,122.169583031,64.0165,215.484846641,-18.105,9.44473843287,17.7334,0.460192779709
72.9232,333,17.6692612014,1038.81950378,196.207822578,0.962331,1.12572,181.776785357,333,17.6750991558,381.219966983,578.816275156,199.668417934,17.6662,125.589436296,64.117,98.8628434308,-18.079,-1.63037228329,17.678,0.460244357929
72.9821,334,17.6372202428,1165.56980633,171.177374696,0.977548,1.0264,201.237613921,334,17.6430350796,738.297396246,584.496422548,400.149495362,17.6373,128.183468729,64.1842,222.214846863,-18.0249,36.7935956687,17.6492,0.454628377141
73.0506,335,17.6373386433,852.997557079,198.496675961,0.979236,1.06381,143.792284431,335,17.6440740224,238.78338149,533.919112171,154.766943382,17.6344,114.519897367,64.2515,131.671439455,-18.0158,1.95197807198,17.6476,0.457521243076
73.1273,336,17.6278802871,1098.43070545,204.840697754,0.953573,0.983629,324.193859263,336,17.6351685146,428.439373209,656.514108835,286.596949787,17.6257,110.510766316,64.305,47.2532362938,-18.0067,60.4924577361,17.6386,0.443191263705
73.211,337,17.6209838296,1363.91961893,158.087157135,0.966937,0.972616,154.507118207,337,17.6281181939,460.92891955,435.27011916,243.737667454,17.6188,119.6029,64.3626,77.3623128693,-18.0186,1.09334255058,17.6317,0.44652600354
73.3018,338,17.621592557,1121.1025354,168.867039886,0.962841,0.970123,289.189364807,338,17.6288520735,854.841649436,480.272514951,268.407893331,17.6195,114.313722963,64.4822,188.418584275,-18.012,40.6823510421,17.6335,0.444365888485
73.3473,339,17.585895543,1198.98858888,155.53752153,0.95964,1.01071,318.416796502,339,17.5936812375,593.681426014,572.346704371,271.693360541,17.5851,122.373713002,64.5839,215.787774497,-17.9749,172.732635021,17.5991,0.451227912906
73.4471,340,17.6180737117,1019.89893855,314.922421803,0.983268,1.04893,538.711595473,340,17.6253235982,383.350472719,859.814042797,195.539430647,17.6155,140.658663072,64.7234,114.166826078,-17.9902,20.8485631761,17.6282,0.447371855048
73.4906,341,17.5630669697,1359.05300991,181.298259131,0.969834,0.932155,119.096049276,341,17.5707839138,502.63703034,512.175827819,224.905460185,17.5619,130.942966546,64.8111,29.3844604017,-17.937,-1.36940829117,17.5749,0.429785870877
73.5601,342,17.5206523225,680.754670401,209.837079828,0.972122,0.97644,205.011139002,342,17.5287800679,425.569086321,629.922581534,134.220585526,17.5187,121.007200398,64.9316,24.6059441253,-17.905,-1.19833142629,17.5319,0.437171023825
73.6355,343,17.5566833198,1206.94075372,97.688155726,0.98307,0.825487,228.883126626,343,17.56537635,538.159880635,358.725318293,268.643873395,17.5558,112.183436586,65.0064,15.2343237825,-17.9227,86.9862930632,17.5705,0.423883765182
73.6931,344,17.5197554598,850.340991784,183.910647417,0.967642,0.908618,126.942693086,344,17.5281643463,414.738258836,475.09989867,182.467626675,17.5182,95.0892818273,65.0698,14.628578597,-17.8939,-0.549941907731,17.5344,0.428146795914
73.8349,345,17.5181640392,942.394195304,189.191895047,0.965936,1.04254,173.937560864,345,17.5263449387,500.63974059,629.757239738,153.481317834,17.5166,147.724035713,65.1442,128.775592602,-17.8966,0.98189177575,17.5326,0.453871097222
73.978,346,17.4907972258,1033.81329418,258.374755196,0.980539,0.999463,218.207227707,346,17.4998968839,403.363010379,640.585072583,168.519157286,17.4899,115.780415598,65.2992,220.940404322,-17.8611,6.12981217666,17.5041,0.440029258314
74.0605,347,17.4697354618,996.804129665,263.833908427,0.978481,1.07084,275.810763574,347,17.4805161339,409.392132021,738.557978913,174.391144228,17.4684,137.97047257,65.3638,140.332034036,-17.8364,21.337347079,17.4855,0.448884151083
74.1329,348,17.4518571742,995.437765353,204.65194287,0.95884,0.994225,380.006578352,348,17.4640851163,285.553654921,604.085150295,233.522374669,17.4502,87.1584331182,65.4325,6.11265017517,-17.8061,7.14413569138,17.4694,0.440341372917
74.2454,349,17.3959410188,996.319279156,227.17729544,0.955495,0.934042,282.78357828,349,17.4106403727,390.496926803,540.84001478,298.204292276,17.3949,95.0168456442,65.546,21.5388959899,-17.7677,3.66116534259,17.4187,0.440501319453
74.3173,350,17.4069717058,1044.46195713,195.001725253,0.967242,1.01313,256.172968526,350,17.4225385951,404.040079634,583.65846087,190.912275559,17.4056,111.452044433,65.6188,53.3077274772,-17.7769,37.3380733546,17.4282,0.447587737262
74.4404,351,17.439100231,986.156811393,140.676068871,0.923171,0.931778,143.340212962,351,17.4519494233,647.564115318,463.469320895,322.294543218,17.4367,101.017865421,65.7438,93.2626865815,-17.8099,16.1164122601,17.4571,0.43677378247
74.5015,352,17.402991467,531.261558648,155.269340133,0.952087,0.992126,142.661837508,352,17.4163293334,225.255762179,475.049182383,142.236732894,17.4008,84.6249741537,65.8429,39.6934481594,-17.7493,13.5323107378,17.4208,0.43849572881
74.6121,353,17.3356472794,538.312172767,75.0126089353,0.955593,1.06954,326.756630464,353,17.3481689618,278.231789166,461.625770758,108.417444988,17.334,104.271378267,65.8959,44.8145348357,-17.6998,247.419370674,17.3525,0.440874307901
74.7362,354,17.3238281253,655.593397389,201.472030281,0.960108,0.956083,228.904162515,354,17.336092806,311.529570565,558.025758482,111.803796235,17.3228,109.955376284,66.002,91.3367427871,-17.6903,33.0115068145,17.3391,0.436378928421
74.8039,355,17.3453005134,648.005382751,125.799986207,0.969177,1.0122,224.657599464,355,17.3563914908,326.097297183,377.92670284,113.802046432,17.3442,119.951587465,66.1061,35.8448468231,-17.6982,3.38549349463,17.3607,0.438230602635
74.9063,356,17.333155166,987.868059853,178.756203089,0.963244,1.04994,213.01752732,356,17.3453466296,397.866568793,498.693251108,221.098120718,17.3311,119.161455332,66.2146,15.2187396397,-17.688,21.0552569741,17.3482,0.446383516006
74.9888,357,17.2598263095,1378.81908949,232.706760576,0.975844,0.807881,290.610662503,357,17.2724659127,470.092667851,712.540674813,241.561173028,17.2581,120.136130365,66.288,158.012474192,-17.6111,24.7517910853,17.2779,0.418835878565
75.0704,358,17.2360943794,775.105342331,142.699301874,0.971025,1.13766,113.214375673,358,17.2468712662,392.75841631,456.472817801,115.558724119,17.2346,124.187775405,66.3749,248.568745106,-17.5964,-2.21053463609,17.2522,0.457516604015
75.146,359,17.2456805498,915.172909788,203.007285225,0.963159,1.06033,300.56993333,359,17.2538676233,377.116337601,503.442790134,149.685358808,17.2444,105.404861615,66.4949,77.8757954602,-17.5831,22.1920191972,17.2575,0.44057660587
75.2321,360,17.1797929148,489.274429101,173.805078152,0.977053,0.936956,197.801837708,360,17.1888140704,340.81704432,483.079215966,85.817552766,17.179,121.975964735,66.559,150.077400563,-17.5454,30.6342255085,17.1926,0.440294177065
75.3031,361,17.1417690982,835.314325319,187.65489882,0.978128,0.885875,355.291591289,361,17.1524162506,478.011465773,576.698316249,119.870876983,17.1395,120.563434613,66.6507,259.879795255,-17.4893,18.5832619168,17.1575,0.429637656603
75.4289,362,17.154639777,379.727400663,185.476469564,0.951444,1.01879,240.176753363,362,17.1650453599,14.2878850887,461.196177805,49.0316379155,17.1523,6.96078759044,66.6937,-1.83833084035,-17.531,-3.37380804707,17.1693,0.450055971679
75.5246,363,17.1706628859,1049.17671536,140.096293254,0.974074,1.03992,126.419189414,363,17.1807069457,511.31698669,371.289400456,265.699396202,17.1703,128.591259551,66.7799,60.6306751336,-17.5237,19.8611319739,17.1856,0.44653003329
75.5676,364,17.1330525747,1025.58144358,150.845073362,0.965168,0.920367,376.272686707,364,17.1431933656,457.598739612,592.344260652,220.453024817,17.1308,110.005942674,66.8479,62.8366425764,-17.4909,172.493485858,17.1469,0.427662905544
75.6251,365,17.1190852105,926.731489886,156.360298181,0.973787,0.929366,96.3504038509,365,17.1282295529,547.699606153,451.144875932,200.336482372,17.1178,122.078433839,66.9357,51.9448547901,-17.4685,-3.2426416984,17.1345,0.441742549236
75.7243,366,17.1130756266,1011.20188164,129.236365698,0.972424,0.871387,229.758053121,366,17.1213663368,424.764856322,400.572763706,212.729450521,17.1108,126.55608606,67.007,101.790608096,-17.4548,6.08779921852,17.1262,0.429996322745
75.812,367,17.1460733313,766.766857217,205.298348914,0.971472,0.955099,211.444878098,367,17.1519925112,293.574695123,646.238356951,180.313311125,17.1459,110.117472623,67.0671,20.9747045414,-17.5045,12.5351243907,17.1583,0.435511292814
75.8619,368,17.0864095407,634.915453716,154.902104939,0.961497,1.02093,152.309728886,368,17.0928551616,239.308522061,423.568970999,210.964974372,17.0852,78.4337685754,67.1436,18.9236077729,-17.452,-3.47495543308,17.0973,0.445304811105
75.9236,369,17.1635361314,1317.93860774,105.91258464,0.966605,0.962115,77.9602356961,369,17.1705634439,613.381432088,433.517879198,326.653714029,17.1624,153.347792761,67.2459,206.332529099,-17.5052,18.5409123235,17.176,0.438125127381
76.0534,370,17.1229794244,1125.94772594,132.484463409,0.964988,0.934983,128.846525986,370,17.1290503297,506.720692714,405.956384897,251.678368721,17.1206,132.029813575,67.2868,99.716124732,-17.4712,-1.84429915767,17.1321,0.43094985352
76.1239,371,17.0370522389,802.545656457,148.666814708,0.958701,0.987936,204.868119087,371,17.0427841754,433.801066677,438.355398521,225.388190389,17.0361,115.153561953,67.351,42.8203024721,-17.3915,26.0455915983,17.05,0.437165698093
76.2502,372,17.0378973502,709.158051974,196.031397938,0.967967,0.941892,250.59625799,372,17.0433404531,404.949594464,560.367667708,154.612773388,17.036,135.880742925,67.4314,55.5243384931,-17.3894,29.8021800989,17.0487,0.437438256289
76.3056,373,17.0989024647,742.651100691,147.757582954,0.963893,1.01084,167.466103457,373,17.1039502276,443.033176577,479.546721734,147.753035367,17.0968,110.535711217,67.5453,78.3954150393,-17.44,-0.556181228655,17.1077,0.434671441203
