AverageEsReturn,AverageDiscountedReturn,MaxForwardProgress,AverageY,AverageQLoss,MaxReturn,AverageAbsQ,MinForwardProgress,AverageForwardProgress,AverageAction,PolicyRegParamNorm,MinReturn,Epoch,MinEsReturn,AveragePolicySurr,MaxEsReturn,StdReturn,AverageReturn,AverageAbsQYDiff,StdForwardProgress,StdEsReturn,QFunRegParamNorm,AverageQ,AverageAbsY
-23.0980889925,-16.0598093039,0.185213281729,-0.0016589782029,1.0549e-05,-9.85855257904,0.014088,-0.0941852021387,0.0151476355082,0.95189,16.3505,-37.5045483894,21,-30.9232360769,0.00102884,-5.47442183371,4.40154857571,-26.7128976525,0.00162098276036,0.0450041608866,8.46821507001,12.6531,-0.00166351,0.0142521063448
-17.0133620703,-12.9312829661,0.215120682126,-0.00263155148032,9.85908e-06,-5.92148785738,0.0140254,-0.100282865576,0.0771403437708,0.940008,16.5414,-37.8232321425,22,-27.7140326788,0.00229118,7.25287167908,4.83650090269,-20.0690293793,0.00156717291139,0.0478940592605,9.5575363002,12.8183,-0.00263074,0.0141642633175
-14.1132398366,-6.23026961791,0.291653172141,-0.00350489400665,1.07653e-05,0.325157551604,0.0150514,0.0719010180802,0.18201351806,0.971485,16.8537,-21.4045314859,23,-21.9786783332,0.00201514,-1.59002847442,3.95247199016,-10.4979095231,0.00162905553247,0.0399950165416,5.98176903794,12.967,-0.00350566,0.0152146716076
-14.010879413,-6.10972722378,0.28755105559,-0.00363095971333,1.23847e-05,-0.0528152792037,0.0155275,0.0893473202573,0.18668686884,0.963815,16.9689,-18.9029012524,24,-28.6469360002,0.00383769,1.60944465356,3.82565990757,-9.70364755112,0.00178355641036,0.0407269110654,12.2743369594,13.217,-0.00363599,0.0156932694318
-9.86543986084,-5.94166965876,0.307221068283,-0.00453156832521,1.21119e-05,1.88273129251,0.0153362,0.0664267844515,0.187332168209,0.980312,16.9614,-22.4368739037,25,-18.982439755,0.0050837,-1.4690746063,5.22226761597,-10.2283216274,0.00175469134814,0.0509595570708,4.75060012052,13.4613,-0.00453072,0.0155182822902
-10.121128569,-6.52111568218,0.30220198337,-0.0048563434392,1.23549e-05,0.951870293666,0.015933,0.0775219485695,0.184501965834,0.995317,17.1779,-21.7590611785,26,-12.7957471537,0.00409825,-6.4328653882,4.36469748843,-10.9738907958,0.0017868613208,0.0433019939044,1.72629678619,13.6418,-0.00485715,0.0160913373482
-9.74629544001,-6.31662829031,0.281694030743,-0.00520087321336,1.18766e-05,-1.26371721493,0.0162888,0.0823343925055,0.185927203876,0.997231,17.1749,-21.2856603572,27,-19.4797376453,0.00501608,0.0833797999694,4.76001101276,-10.8935839056,0.00178912107364,0.0474581854921,4.71421568684,13.8444,-0.00520111,0.0164088163122
-12.0418065741,-3.6798439919,0.323894266094,-0.00595946544704,1.43644e-05,5.51324658194,0.0173523,0.0847727009815,0.193632126289,0.912978,17.3574,-18.5601301528,28,-19.9057175887,0.00572753,-5.2024694086,4.94318305712,-7.4925808644,0.00196324939456,0.0473549652197,4.84195005781,14.002,-0.00596108,0.0175055027393
-10.6670812364,-6.62721128075,0.305967817713,-0.00637178669701,1.50992e-05,1.72574381312,0.019004,0.0646074860194,0.177983588474,0.987904,17.678,-22.7893645326,29,-21.3742186364,0.00669544,-5.34813287607,5.12350505393,-11.4475387093,0.00207539816461,0.0502161970323,4.99844186243,14.2181,-0.00636887,0.0191509641576
-12.7270618721,-7.01565597781,0.272188513001,-0.00742679839076,1.5766e-05,-2.38306281485,0.0212048,0.084064397627,0.176531100083,0.999869,17.8851,-21.1817802284,30,-21.9790836728,0.00844036,-7.18185934752,4.07695828439,-11.9189725524,0.00209073757317,0.0407501613321,4.59225927391,14.4134,-0.00742563,0.021359016502
-12.2156940657,-6.32521149389,0.282458132489,-0.00910922866204,1.66085e-05,-1.3189210601,0.0236139,0.108549846287,0.187814302291,0.999986,17.9641,-18.6413505021,31,-17.469848728,0.00926725,-6.14972574638,3.61706526837,-10.7844683211,0.00216316423111,0.0362581744844,3.44169609123,14.557,-0.00911263,0.0237637377451
-12.4366278025,-6.57621290601,0.275038355057,-0.0101032025664,1.6995e-05,-1.98975502138,0.0252457,0.0828513405859,0.182519527907,0.998036,18.0743,-21.2058981619,32,-17.9784723265,0.010605,-3.15239158815,4.31879431523,-11.2603612234,0.00222248926232,0.0432005709213,4.31035543521,14.7239,-0.0101006,0.0253820805532
-27.2429630949,-20.4423333851,0.0847837322485,-0.0116252564852,1.87193e-05,-21.1423940521,0.0271705,-0.0984827310017,-0.0234149283283,0.999967,18.1913,-39.3515764999,33,-35.4517476531,0.0120268,-7.70501847185,3.4702907368,-31.8548967094,0.002311065489,0.0347858244665,9.04829121678,14.9428,-0.011627,0.0273235480268
-16.8238595923,-11.9765525255,0.293347042893,-0.0133959847429,2.01969e-05,0.279433120473,0.0287727,-0.0965004870433,0.109544607708,0.997393,18.4111,-38.8793334139,34,-34.949128086,0.0138548,-6.69987915934,7.57701626567,-18.3467100798,0.00238186696536,0.0753103291279,8.57356929843,15.1007,-0.0133938,0.0289307720179
-15.9407955176,-13.3965182523,0.328649726196,-0.0145905070931,2.2172e-05,3.74307002192,0.0302567,-0.0837049486659,0.0841500711467,0.997426,18.4641,-37.5283708562,35,-26.3421557859,0.0140034,-3.46820102414,7.94580550468,-20.9334608029,0.00250863699464,0.0789680233825,7.343613474,15.2524,-0.0145843,0.0304285036765
-20.8473485525,-12.2890705261,0.219219701694,-0.0148042293992,2.15321e-05,-8.0148147678,0.0311496,-0.00119093960824,0.095724241233,0.999998,18.6262,-30.0329050174,36,-30.0626206688,0.0128807,-14.729142369,3.77456296624,-20.3520979708,0.00246713984517,0.0378698215136,4.51972722961,15.4573,-0.0148001,0.0313167104564
-20.4560809011,-12.7047554801,0.188913412545,-0.013376838636,2.41286e-05,-11.1057521433,0.0308689,-0.0402760781622,0.0910238015811,1.0,18.636,-33.9033277741,37,-27.9515103374,0.0101772,-14.1469541523,4.51819335898,-20.8290413573,0.00258458969896,0.0453248134659,4.08293212469,15.7064,-0.0133767,0.0310752954096
-21.6460998843,-11.4316492428,0.232828962645,-0.0116989009113,2.57605e-05,-6.68065628474,0.0304355,-0.00405070327217,0.104880242871,0.998526,18.736,-30.315536427,38,-31.0850069747,0.00877317,-13.7532935265,4.79577723716,-19.475861737,0.00266643150691,0.0479597579922,4.73304635884,15.8322,-0.0116863,0.0306400791311
-18.2188134895,-9.76067536493,0.266582066739,-0.00976896594566,2.69254e-05,-3.41584674711,0.029534,0.0276756565362,0.129998775328,0.9951,19.1364,-27.2672793809,39,-24.0343724087,0.00676769,-12.7323440173,4.05164222158,-16.9837837182,0.0028208288869,0.0405652480277,3.53123887272,16.0219,-0.00976744,0.029722151463
-15.9499790269,-10.2162522465,0.216114455182,-0.00806969090315,2.87363e-05,-8.27266358255,0.0296528,0.0259896204646,0.122087969089,0.993308,19.0622,-27.3364863858,40,-21.5111955667,0.00623889,-10.1731255966,4.49813141148,-17.6955012476,0.00285501311334,0.0451313433764,4.06806099898,16.2269,-0.00806646,0.02981854312
-19.4838448847,-12.9932006737,0.190267846805,-0.0081073072277,2.85065e-05,-10.9355308129,0.0307369,-0.0259845791222,0.0869668827136,1.0,19.0544,-32.5041750939,41,-29.5475488136,0.00743179,-12.3665358609,4.54424353058,-21.2305137374,0.00287555954537,0.045574863755,4.42757231882,16.4204,-0.00810573,0.0309032276943
-19.0665037576,-12.7704521289,0.198756537791,-0.00900607924713,3.02299e-05,-9.89862239747,0.0323696,-0.034908125421,0.0872721606335,0.995501,18.8925,-33.3049102989,42,-25.5944103361,0.00705787,-7.58573568292,4.38944476851,-21.0788129765,0.00290796026358,0.0440640891675,5.2149878865,16.6312,-0.00900454,0.032548873145
-21.7559531344,-3.1838028586,0.344611717748,-0.00858207954645,3.09987e-05,5.61680420532,0.031658,0.0789860043539,0.217050852496,0.973233,18.9101,-21.2299097725,43,-29.4045380785,0.00739669,-16.1141136532,4.79699061028,-7.19875386536,0.00301805971937,0.0477440688506,3.47009003826,16.8317,-0.008579,0.0318483847185
-9.06356398993,-6.09250471928,0.29313471846,-0.00866030914828,3.22414e-05,0.534710212816,0.0314503,0.0567250115808,0.184208969313,0.979549,18.9484,-23.1747560984,44,-29.5546391824,0.00668939,0.670169257567,4.46835838761,-10.5368348054,0.00301895715876,0.0443469270602,8.09495335063,16.9805,-0.00864619,0.0316493864078
-9.51737509316,-6.93196658207,0.288755419282,-0.00722389554047,3.72041e-05,-0.716917899513,0.030911,0.0763196317692,0.17954025073,1.0,19.0306,-21.9329875631,45,-17.3561694529,0.00590005,-1.37628100434,4.38161690498,-11.6124573481,0.00314811709804,0.0438454171808,4.64278785443,17.1737,-0.00721661,0.0311558547474
-12.8017033039,-5.56686805221,0.282242514289,-0.00597075144261,4.06369e-05,-0.633803495091,0.0305369,0.0879858726876,0.188257698502,0.974783,19.0915,-20.0280430885,46,-20.060564815,0.0039523,-6.07138468619,3.85447549906,-9.99001468234,0.00334457005712,0.0387623014896,4.58970887756,17.3669,-0.00596183,0.0308037868574
-7.67616222672,-3.2243977424,0.34806168484,-0.00498759729987,4.07629e-05,5.81983587715,0.0306458,0.00278676596718,0.227408817507,0.978005,19.1593,-28.5230626967,47,-13.8801015183,0.00295583,-3.03541046451,5.1462425039,-6.11415725797,0.00326230447478,0.0515858956886,3.49899598531,17.6175,-0.00498101,0.0308890808022
-6.90257127877,-2.17380247953,0.3385139605,-0.00443142129185,4.36318e-05,5.01312613918,0.0313223,0.123795378294,0.244254711075,0.981068,19.2222,-16.4269523276,48,-17.1084319549,0.00379763,0.240715972452,4.93917918562,-4.41507934003,0.00339876489733,0.0494435818392,5.64107193793,17.8085,-0.00441893,0.031551217088
-3.81636304575,-4.61649953665,0.347890036472,-0.00415641829181,4.91996e-05,5.44209616087,0.0324808,-0.0564194086133,0.20626553076,0.994145,19.2904,-34.8132672972,49,-16.946746053,0.00297776,5.88031455145,6.86856169159,-8.63818160713,0.00362677575629,0.0685974285406,6.6567292722,18.0236,-0.0041399,0.0327705575523
-8.12289833783,-7.6345537186,0.39036183649,-0.00458450996236,4.58082e-05,9.63281074534,0.0336278,-0.0602793511376,0.152149391686,0.994783,19.3651,-35.3286136998,50,-20.3357457922,0.00474836,5.36034248175,9.45629471367,-14.1480213615,0.00360821700118,0.0944517469009,7.0324301107,18.1654,-0.00458616,0.0338808886932
-15.3581236623,-5.72902557695,0.404851434109,-0.00656743113681,4.70737e-05,10.989354265,0.0343259,0.000315171889126,0.185322388873,0.994345,19.468,-29.5250713355,51,-22.1905376863,0.00746806,-0.685056455608,7.36693077933,-11.0293505556,0.00368842301105,0.073536080988,6.14746706574,18.3608,-0.00657274,0.0345934981463
-3.07272501254,-5.40929988528,0.389592378187,-0.00817705389044,4.67534e-05,9.58422309173,0.035684,0.0516506800733,0.20052754503,0.992017,19.5275,-24.1605838039,52,-15.5258451423,0.00813163,8.4549088641,6.81213691868,-9.32160359451,0.00358323082595,0.0680415110413,7.04738881812,18.4962,-0.00817744,0.0359231465072
-21.5620349747,-12.1543077428,0.225132459311,-0.00998675072251,5.32032e-05,-7.46797261602,0.0360972,-0.00208790860327,0.0976964731831,1.0,19.7023,-30.0624522389,53,-26.3092582794,0.00926879,-16.5504809287,4.68730168506,-20.1543450728,0.00389024026515,0.0470653622552,3.32618225283,18.6965,-0.00996836,0.0363723748536
-21.7420838193,-12.8390516223,0.175992816908,-0.0108192863098,6.48039e-05,-12.3089502107,0.0371396,-0.0224372965794,0.0888335697368,1.0,19.7125,-32.1006328724,54,-30.959752777,0.0106591,-12.4622867828,4.39213451486,-21.0406469787,0.00400520507399,0.044094298255,4.5903996122,18.8788,-0.010804,0.0375259790851
-20.1303512333,-13.2388632634,0.222503895162,-0.0127576346661,6.69279e-05,-7.73801870497,0.0389306,-0.00291711285413,0.0836720378055,0.999998,19.6969,-30.1802745236,55,-24.1853946819,0.0140058,-15.6111950864,4.97723497208,-21.5475673026,0.00384803628402,0.049891422126,2.90786362428,19.0513,-0.0127577,0.0393323228653
-20.5714773415,-5.06786805233,0.371231538057,-0.0151622962247,6.99586e-05,7.55598508485,0.0395266,0.110733689979,0.223355524097,0.984911,19.7812,-18.6396547115,56,-31.9363721447,0.0149591,-12.5794818151,5.0335454305,-7.27390408874,0.00387834754071,0.0502311708927,5.25839946577,19.2174,-0.0151735,0.0399389221086
-10.1413407675,-2.7006101549,0.38066764773,-0.0160825611109,7.4296e-05,8.48572167715,0.0391685,0.163318748933,0.265445223544,0.981045,19.7771,-13.1382017752,57,-24.8026137731,0.0158058,2.07478823337,5.14080300502,-2.95358910942,0.00405466962917,0.0512838088336,7.20449376733,19.352,-0.0160852,0.0396088542072
0.304713924356,-2.73936129581,0.352302016123,-0.0151208991023,6.77562e-05,6.14563636622,0.0390499,0.139969675295,0.22710452312,0.966091,19.6823,-14.904952021,58,-8.98495058656,0.0136315,11.1529962814,4.02737875938,-6.31591757646,0.00378663975778,0.0408350407614,6.64784462591,19.4423,-0.0151256,0.0394313421331
-4.67560607898,-1.46675561294,0.359776574527,-0.0152896723216,6.60843e-05,7.42629352285,0.0395269,0.147349764446,0.247590950556,0.950891,19.5799,-13.7827992585,59,-13.0908068814,0.0148505,10.0425164324,4.21811392779,-3.75078902471,0.00373598449562,0.0424696132047,6.77474967116,19.6145,-0.0152901,0.0399190548653
-6.60698768748,-5.55327426687,0.326239425753,-0.0154180397089,6.67171e-05,4.50370521246,0.0393501,0.0802568385273,0.206780096421,0.932998,19.3895,-19.720272765,60,-12.949197491,0.0150026,0.795175466842,5.00376161363,-7.29968009162,0.00365375799562,0.0506900997652,4.28718936134,19.761,-0.0154156,0.0397446071054
-7.15388828198,-2.30440531506,0.34435860409,-0.0159327574748,5.89961e-05,6.11891376129,0.03905,0.111323647796,0.240269275046,0.940278,19.4189,-16.8292685382,61,-15.4873415806,0.015323,0.362889919837,5.14848079712,-4.29156785,0.00361705493436,0.0519885304389,4.68608015347,19.8131,-0.0159466,0.0393569770261
-9.38078628115,-2.23464472742,0.355652478533,-0.0161968689582,5.42973e-05,6.54194082946,0.039289,0.160188110126,0.247998880188,0.962342,19.4346,-13.0165081208,62,-19.0602704902,0.0164319,3.82104464945,4.93283078217,-4.17641135427,0.00346379912112,0.0492690415361,6.47701414132,19.8535,-0.0161979,0.0395323312092
-2.88070585702,-1.57163598753,0.367230849582,-0.0162790079657,5.12946e-05,7.5945808697,0.0399262,0.123750244099,0.258018674654,0.969236,19.4928,-16.5988478488,63,-13.6417739832,0.0154713,7.64557351432,5.27373513316,-3.34513255529,0.00340854628913,0.052894434351,6.29001249295,20.0183,-0.0162784,0.040185388652
-1.99879827407,-2.43635247166,0.375309717988,-0.0156826111848,4.87455e-05,8.77156578478,0.0401731,0.0625047801515,0.242180073128,0.951559,19.4993,-22.2985148633,64,-9.72025206267,0.014653,6.2132305725,6.14723743042,-4.41344532625,0.00332453547703,0.0613244888319,4.13749510084,20.1795,-0.0156834,0.0403792987772
-3.48641443782,-5.30811249379,0.360207987304,-0.0156064970474,5.16259e-05,8.13494529364,0.041425,0.0738793760539,0.205606751072,0.925084,19.4441,-20.7435995636,65,-15.2484384764,0.0145786,1.28375709487,5.29977402675,-7.25337747917,0.00337011981226,0.0523532098458,4.85701112546,20.4055,-0.015602,0.0416488577764
-4.89860987279,-4.97942029688,0.309514093068,-0.0150635453207,5.1378e-05,3.53847832321,0.041903,0.072897971046,0.205428473584,0.915203,19.4384,-20.2750924671,66,-13.8259590954,0.0139929,4.73146263234,4.1440130205,-6.75192930281,0.00338018830852,0.0406314020952,4.81494175986,20.568,-0.0150678,0.0421375579295
-10.8140487284,-8.3731640261,0.291592169929,-0.0150526868124,4.98557e-05,0.0377516799242,0.0424425,0.0742927710686,0.167289943857,0.971772,19.5116,-21.3852414896,67,-16.4588845553,0.0143522,-0.232785077276,4.14303366221,-12.1979746463,0.00341241329883,0.0423099387997,5.3552157395,20.7228,-0.0150573,0.0426524173311
-9.07239949449,-8.0214228766,0.274949255002,-0.0141418337133,5.20356e-05,-1.7716893464,0.0424424,0.0838267042543,0.170931328783,0.976945,19.6611,-20.6719765631,68,-16.1476047877,0.0127466,-2.06601184902,3.81424309506,-11.9945882908,0.00352825346737,0.0388739853298,4.01716521318,20.8925,-0.0141472,0.0426696555799
-11.0993987743,-8.48508756915,0.288320766595,-0.0134469599254,4.95666e-05,-0.451940534368,0.0421587,0.0766066321855,0.162997322096,0.980908,19.6982,-21.6122064242,69,-15.3382493133,0.0121401,-4.02033765433,4.79324848708,-12.8726986358,0.00340625147162,0.0484177692259,3.71311024528,20.9425,-0.0134423,0.0423813931954
-11.7503905002,-8.20608924477,0.28221649575,-0.0132176990906,5.19636e-05,-0.433157265348,0.0419845,-0.0197289191103,0.15499415339,0.946691,19.7705,-29.3886666239,70,-20.6943707992,0.0122976,-4.27581906896,4.6800827376,-12.6984164241,0.00343857726177,0.0486289735147,5.25496052108,21.0445,-0.0132216,0.0422324346413
-15.4688724728,-7.49221946177,0.295806304595,-0.0123554577398,4.9869e-05,0.698403316723,0.0418003,0.0431117387832,0.169206286357,0.966124,19.8222,-24.3251769313,71,-27.0233513061,0.0108484,-3.52001702982,4.43782829248,-11.81043325,0.00346868844217,0.0446959669354,6.99039905432,21.1973,-0.0123583,0.0420382144531
-11.0258438992,-6.73922438454,0.320970391509,-0.0115885333422,5.24024e-05,4.6567257394,0.0411384,0.0553112031087,0.174313764233,0.922167,19.8932,-21.5125747773,72,-15.2615161392,0.00976921,-6.10311858079,5.24885268805,-9.93167347968,0.00356137433506,0.0528614552029,3.13862922933,21.3093,-0.0115924,0.0414317080237
-5.14635772737,0.0851916170589,0.405158685818,-0.0110521141974,5.2647e-05,13.658401042,0.0405863,0.146598039037,0.278757281789,0.908835,19.9722,-12.2655668535,73,-17.7493977285,0.00945118,4.50887644252,5.68167080526,1.07230835047,0.00356835546034,0.0566688907599,6.43761744558,21.5135,-0.0110529,0.0408982568728
-3.8401507219,0.714756177255,0.572349657493,-0.00961588556943,5.08813e-05,29.9735669396,0.0404276,0.0922679643177,0.301451340593,0.932502,20.029,-18.6610581781,74,-16.9987332744,0.00786006,10.4618687721,8.66878894291,2.87356108923,0.00350266826775,0.0853134140974,7.80607775968,21.7522,-0.00962412,0.0407437890182
-5.81217315089,-0.6268175965,0.425904842129,-0.00919805410057,4.76691e-05,15.5534758296,0.0403193,0.120198607221,0.275962050835,0.925044,20.0703,-15.3560690569,75,-17.8814078871,0.00779864,8.19818099505,7.13128149892,0.710297553984,0.00337611809085,0.0702187958955,8.93625612888,21.8699,-0.00920077,0.0406141593038
-4.4469095234,-3.80223573837,0.381584198075,-0.00875897690198,4.89204e-05,10.918329429,0.039994,0.117496194451,0.221958816214,0.942004,20.1921,-16.2168069511,76,-13.2031858727,0.00784571,-1.4173770658,4.74394465426,-5.34907185911,0.00343907267933,0.0462961594991,3.62780193026,22.0724,-0.00876353,0.0402871506014
-6.51581225229,-4.09981279909,0.450684152514,-0.00824636034983,4.84635e-05,17.6580998374,0.0395402,0.0839825128138,0.215259554284,0.943353,20.3614,-19.4799922303,77,-17.993647874,0.00671524,2.2304288406,6.14924859284,-6.02940245874,0.00346643493695,0.0605225928493,6.50508692977,22.2352,-0.00825006,0.0398435253486
-12.521191959,-5.90400440199,0.355447955556,-0.00851071815106,4.84258e-05,8.60184887741,0.0392963,0.0348906218322,0.188054840003,0.949248,20.4057,-24.3450615156,78,-23.0533766972,0.00776087,1.69243860594,7.64349772181,-8.86883529845,0.00354806021192,0.0745378005506,7.35179280515,22.4329,-0.00851354,0.0396354652527
-5.46081766046,-4.41051382218,0.357126446871,-0.00816385590524,4.51584e-05,8.69090646625,0.0388928,0.0786508586723,0.209881849699,0.929195,20.51,-19.920908749,79,-15.2114534094,0.00704065,4.10776077046,6.32302476341,-6.26118700765,0.00339015382971,0.0617117428315,5.82804462745,22.6984,-0.00816551,0.0392269897788
0.169119506079,1.28358621115,0.447929047341,-0.00805170080408,5.09811e-05,17.0820524609,0.0390398,0.109136381578,0.313563760371,0.93322,20.6009,-16.4395015547,80,-14.9721340634,0.0069569,12.5117172613,7.03155283427,3.81870292813,0.00361216206638,0.0718354379705,8.81997852336,22.8361,-0.0080515,0.0394238935331
-1.81215895661,-1.13390315771,0.43320194344,-0.00735127636018,4.9925e-05,15.9297403978,0.0392304,0.113700191981,0.272089211079,0.92915,20.6906,-16.0199984828,81,-32.3000022818,0.00585791,16.5449965781,7.46933551237,-0.110743719521,0.00359794142203,0.074824725811,13.3260343789,22.9552,-0.00734365,0.0396053245054
-2.36713695074,-2.80167618496,0.415435116842,-0.0071011530817,5.25082e-05,13.4666544237,0.0396582,0.0607780241786,0.240522119631,0.932808,20.6105,-21.088841546,82,-9.87117248093,0.00546686,9.72134062335,8.86027378527,-3.57782998578,0.00364467247884,0.0904676998036,5.7370656092,23.0594,-0.00710315,0.0400292800319
-9.96471015609,-1.66935448962,0.477842173693,-0.00632475150241,5.9251e-05,18.8795913029,0.0397984,0.0745623082639,0.272805839444,0.978191,20.6507,-21.4374675582,83,-24.9765760895,0.00520138,4.91731764225,7.32086780739,-1.55432494405,0.00382535821538,0.0735401977321,9.26809474428,23.2157,-0.00632811,0.0402367984091
-6.45825653441,-2.27833407707,0.467117729504,-0.00618211540653,6.01731e-05,17.810876906,0.0402089,0.123338693715,0.258049743858,0.973908,20.6126,-16.2556523059,84,-18.0567059135,0.00494419,7.62309262102,7.52932359143,-2.99825818465,0.00382959602038,0.0761346717373,8.4975522709,23.3106,-0.00618308,0.0406926827128
-4.1286852711,-1.93154584591,0.498457163226,-0.00514218202382,6.66749e-05,20.9525287304,0.040482,0.120649755826,0.259314242783,0.978321,20.6288,-16.9086526862,85,-8.10378973617,0.00336136,3.6355330083,6.94639859889,-3.04793563514,0.00387808767007,0.0688029401795,3.13265948872,23.4193,-0.00514396,0.0410442791009
0.336603279709,-1.3816510056,0.468675087899,-0.00460216702245,6.38224e-05,17.9512882257,0.040169,0.126107266157,0.269749991514,0.986305,20.5997,-16.7496907072,86,-10.1894854044,0.00358299,9.44178252386,5.82185323877,-2.20070661954,0.0037969763122,0.0578054904937,5.67558320438,23.4901,-0.00460478,0.0407348148543
-3.62891258224,-1.05999938689,0.424687707172,-0.0049784103206,6.55265e-05,14.0294341757,0.0395807,0.126131629795,0.266343306012,0.972378,20.5704,-16.407990277,87,-12.0517675297,0.00432217,2.61830351183,6.40370964619,-2.14951612631,0.00385420729332,0.0632538556316,4.23092261965,23.626,-0.00498181,0.040218558314
-4.90881889466,-1.73851905398,0.396588785657,-0.00491936465236,5.78825e-05,10.9605108901,0.0391968,0.0908434200241,0.255926259707,0.969616,20.6069,-19.7140765347,88,-18.0735869801,0.0037246,3.65745021658,5.75385864623,-3.14255096585,0.00367790925953,0.057126836881,6.65837934243,23.7715,-0.00491706,0.0397437309666
-3.35023861433,-3.37945753835,0.358766402902,-0.00500857795684,5.91042e-05,7.2134767384,0.0388733,0.0863434254849,0.231066960913,0.971739,20.6433,-20.4125806094,89,-14.4596451056,0.00420788,4.43175147959,5.47291417866,-5.7132333213,0.00368391618813,0.0538395841518,6.40528528025,23.8982,-0.0050155,0.0394464047934
-3.32640302945,-3.5872048732,0.347877508101,-0.00541149468457,6.12586e-05,5.46131350047,0.0383665,0.114205109201,0.247854314204,0.982754,20.6059,-17.7862067976,90,-7.38487240855,0.00466897,1.69591799535,4.64693049284,-4.40344024654,0.00375334985567,0.0467435884008,2.95398963448,23.9393,-0.00541956,0.0389977075837
