StdEsReturn,AverageAbsQ,QFunRegParamNorm,AveragePolicySurr,AverageAbsQYDiff,AverageY,AverageAbsY,AverageEsReturn,MinReturn,MinEsReturn,AverageAction,AverageReturn,StdReturn,MaxEsReturn,AverageQ,Epoch,AverageQLoss,PolicyRegParamNorm,Iteration,AverageDiscountedReturn,MaxReturn
2.04872147148,6.58681,138.529,-6.61205,0.0314462208151,6.58686374796,6.58686375499,93.6650663337,93.357836628,88.7609882051,0.989022,93.4705052162,0.0763066199061,97.4979307501,6.58681,377,0.0138523,77.3689,377,47.2341090463,93.6000829778
2.43946151102,6.58963,138.618,-6.61493,0.0303985707696,6.58959957999,6.58960020499,93.6365596996,93.3509852031,88.9010701791,0.992396,93.4671606533,0.0549666211923,97.8835137856,6.58963,378,0.0111324,77.3988,378,47.3263293407,93.5327189541
2.16616775435,6.59658,138.657,-6.62276,0.0386982672446,6.59668395892,6.5966853216,92.2444116403,93.354553847,89.118734515,0.99008,93.4765449894,0.0870504239183,95.6311841233,6.59658,379,0.0216223,77.4054,379,47.3048181805,93.5999890587
2.69257694754,6.5834,138.853,-6.60967,0.0297511091816,6.58342885975,6.58342903546,93.2534490637,93.1635835082,90.1028055767,0.991549,93.4117816305,0.12971075725,99.6,6.5834,380,0.0140408,77.4394,380,46.9829275833,93.6000352685
2.41648916065,6.59452,138.99,-6.62091,0.0334706173677,6.59472638436,6.59472699865,93.3383537011,93.3894148879,89.6519518529,0.989989,93.4745430792,0.0628669709766,98.3000311205,6.59452,381,0.0172646,77.4207,381,47.2899021444,93.6002163678
1.23993662256,6.60345,139.137,-6.63002,0.0362677551265,6.60337714781,6.60337815241,93.3851735451,93.3278102816,90.8180348596,0.990707,93.4730680322,0.0883448243678,94.5292377856,6.60345,382,0.0201379,77.4703,382,47.3054216761,93.60017444
1.79411772042,6.60035,139.25,-6.62586,0.0316943025199,6.60034355948,6.60034406094,93.8409787142,93.346597779,90.6359688953,0.990042,93.4572557845,0.0644074306024,98.0368755932,6.60035,383,0.0155851,77.4696,383,47.1904409817,93.5636033267
1.7743406322,6.5903,139.329,-6.61574,0.0333929418832,6.59038322188,6.59038447188,93.5895689032,93.3519512006,88.8932909892,0.991666,93.4582677842,0.0703849454595,96.1868204973,6.5903,384,0.0185572,77.5268,384,47.2505285146,93.5771533172
2.88204431722,6.59729,139.406,-6.623,0.0313505308269,6.59730171187,6.59730185791,93.0856678441,93.3738171836,88.2988248737,0.98917,93.4740833149,0.0667633830078,99.7137911188,6.59729,385,0.0173144,77.5463,385,47.2593971896,93.6001460955
1.55393838063,6.60639,139.377,-6.63203,0.0317204466196,6.60641444819,6.60641466701,93.2938687244,93.3359883953,90.4531657532,0.992802,93.4671018714,0.0882064088193,95.4168197081,6.60639,386,0.0162517,77.5346,386,47.3393653403,93.5899153365
1.35298425732,6.61132,139.476,-6.63845,0.0338501581002,6.61140065858,6.61140120737,93.7898940842,93.348153011,89.9084387859,0.992236,93.464295122,0.0751129273081,95.7567461861,6.61132,387,0.0191782,77.5528,387,47.3045680983,93.5711114805
2.4164653771,6.58785,139.47,-6.61522,0.0378054550087,6.58782513292,6.58782535311,94.064772609,93.3789552472,88.9480525191,0.989048,93.477491028,0.0604848805261,99.8561778505,6.58785,388,0.0174,77.6213,388,47.2759451184,93.5827513177
2.06850506001,6.59858,139.672,-6.6254,0.0347495674592,6.59865291846,6.59865495909,93.2606063903,93.3599227339,90.7284619455,0.988768,93.4812873149,0.0705495086445,97.8285480012,6.59858,389,0.0182187,77.6447,389,47.2885317728,93.6001423382
2.55705691718,6.59485,139.774,-6.61995,0.0310674112068,6.59488150857,6.59488299039,92.93993045,93.4136332984,87.9034700018,0.98082,93.5298167246,0.0719289931822,97.2249315313,6.59485,390,0.0176206,77.6741,390,47.3102138829,93.6451825116
1.76696110096,6.6021,139.849,-6.62772,0.037991555109,6.6021416384,6.6021429223,92.6582718531,93.3871898897,90.0950927951,0.981024,93.4979558572,0.0611011230763,94.9510263481,6.6021,391,0.0222911,77.7393,391,47.1328276391,93.615825773
2.48041900768,6.61442,139.946,-6.64128,0.0339598887202,6.61448260517,6.61448418597,93.2561963534,93.4386661498,88.5721077145,0.982326,93.4998448348,0.0394837673918,98.1535274668,6.61442,392,0.019137,77.7974,392,47.1864180132,93.5783851867
1.81940814689,6.59905,140.048,-6.62456,0.0362118664794,6.5992401404,6.59924198302,94.3601358619,93.4852210295,91.597193517,0.97981,93.5332568487,0.0296452140882,98.9135287825,6.59905,393,0.0223029,77.835,393,47.2966340244,93.5995996411
1.50337617558,6.6027,140.031,-6.62658,0.0327361319879,6.60266287921,6.60266441118,93.5547221935,93.3914620788,90.9275369753,0.982893,93.4797122389,0.0532409168286,95.2758740322,6.6027,394,0.0150449,77.8821,394,47.0878537987,93.5568683086
1.84217154233,6.622,140.135,-6.64681,0.0259576251916,6.62200431903,6.62200431903,92.9180814535,93.3455832373,89.2791578307,0.985183,93.5042738487,0.106284633376,95.0964632997,6.622,395,0.00838186,77.973,395,47.3045228223,93.6423198457
1.08992265542,6.61851,140.211,-6.64301,0.0327548293531,6.61848523167,6.6184856527,92.632810878,93.3987937521,91.1537880203,0.985611,93.5040457306,0.0724241304398,94.4039479412,6.61851,396,0.0132194,77.9899,396,47.3177816875,93.5955696756
2.06088299004,6.60622,140.246,-6.63129,0.034887655505,6.60626278277,6.60626372328,92.8661189521,93.2737486595,87.8849424339,0.988673,93.4760602698,0.0867124748566,94.4653358696,6.60622,397,0.0168843,78.0114,397,47.2546192897,93.6000618863
1.582013885,6.60612,140.302,-6.63021,0.0327582056053,6.6061600107,6.6061617342,93.833835333,93.3961171702,90.3197925902,0.985538,93.494153013,0.0735676447781,96.6627287201,6.60612,398,0.0181414,78.03,398,47.2575078993,93.5953309673
1.67595568198,6.60393,140.354,-6.63043,0.0327299942153,6.60393589104,6.60393690816,93.0458864267,93.3298183287,90.4044426039,0.992105,93.4566776303,0.0875052678085,94.7956571732,6.60393,399,0.0152058,78.0952,399,47.2567685466,93.6080116323
2.24030054756,6.60787,140.366,-6.63372,0.0300041618837,6.60786854034,6.60786891133,93.8111579494,93.3596705664,90.3856274156,0.988725,93.4737623669,0.0832342541986,99.1191037957,6.60787,400,0.0109859,78.1239,400,47.244612935,93.6161693817
2.07587648416,6.60171,140.572,-6.6266,0.0302149781916,6.60180769146,6.60180916594,93.8028447798,93.3221577004,90.5631379324,0.990527,93.4845346112,0.0852811885877,99.1788311673,6.60171,401,0.0118716,78.1389,401,47.3660487109,93.6034697683
1.87488420083,6.60258,140.669,-6.62766,0.0346122455917,6.60254863291,6.60254957451,93.3508207633,93.3941969161,91.1567876434,0.983744,93.5221748939,0.0780625034936,97.6933912353,6.60258,402,0.019031,78.1186,402,47.3623197207,93.6218663237
1.81796507403,6.59715,140.482,-6.62146,0.0346497645291,6.59724421576,6.59724593632,93.4970232253,93.4246437291,89.4703414032,0.98132,93.5258731246,0.0683113353022,95.0349272509,6.59715,403,0.0186336,78.1264,403,47.3044837532,93.6265067475
1.47683100072,6.6142,140.54,-6.63838,0.0375190821347,6.61426207869,6.61426345409,93.2013272179,93.3524541055,90.2882431637,0.982561,93.4982912438,0.0679014973412,94.5385074575,6.6142,404,0.0244613,78.1487,404,47.1863035657,93.6209894587
1.96220140933,6.61416,140.62,-6.63801,0.0307351094851,6.61419882008,6.61419936724,93.7994939662,93.3938200413,90.1925804083,0.978831,93.506006929,0.0598214865189,98.714949361,6.61416,405,0.0180665,78.1437,405,47.10849689,93.6214661173
2.65521345533,6.60138,140.463,-6.62605,0.0267551488921,6.60144596814,6.60144691291,92.9280465324,93.4719941865,87.6344906927,0.976251,93.5458229282,0.0488979619089,97.2519319866,6.60138,406,0.00944804,78.1906,406,47.2544721203,93.6289151465
1.96126994097,6.62443,140.538,-6.64887,0.0351655358889,6.62440477856,6.62440638271,93.5020123316,93.464400419,88.5321610354,0.979057,93.5279198014,0.0495442515565,96.8589033957,6.62443,407,0.020265,78.1723,407,47.2427293276,93.5988112521
3.3006815903,6.61002,140.597,-6.63568,0.0361137132465,6.61008054701,6.61008140173,92.4226018884,93.3987679972,87.3955824372,0.977481,93.4858337146,0.0600315771198,99.4031155491,6.61002,408,0.0214152,78.2154,408,46.9462269541,93.6062164761
2.46587594093,6.6182,140.663,-6.64369,0.0318156698738,6.61836072465,6.6183619748,92.8547401397,93.4204804465,87.7380593007,0.978717,93.543046581,0.0671511174325,97.3961574856,6.6182,409,0.0160663,78.2425,409,47.3169678335,93.6392084763
1.47002320534,6.60347,140.728,-6.6282,0.0348420483449,6.60337070524,6.60337145431,93.5239651302,93.2458631133,90.1297038549,0.983856,93.500725007,0.107933441239,95.471354299,6.60347,410,0.0176753,78.2706,410,47.2431059215,93.6225804623
1.93000671499,6.62489,140.744,-6.65007,0.0341306565028,6.62503859837,6.62503992091,94.1511543023,93.2818671137,91.5770687926,0.985891,93.4996038506,0.0878882286152,99.6774749543,6.62489,411,0.0188753,78.2778,411,47.3005165713,93.618205592
2.05214768666,6.62151,140.854,-6.647,0.0332691819958,6.62150358691,6.62150586028,93.7299647629,93.4858563814,88.8371196858,0.974095,93.5477497154,0.0360530528406,97.6304936495,6.62151,412,0.0174215,78.2922,412,47.1937532494,93.6238816815
1.95171146572,6.62455,140.86,-6.64896,0.0318660958038,6.62461330036,6.62461430466,91.9109801528,93.3981773231,89.7049370051,0.973689,93.5375389837,0.079476813153,95.6994923761,6.62455,413,0.0190224,78.3439,413,47.1234145439,93.7487970996
2.62578135067,6.60762,140.864,-6.63491,0.035157134973,6.60776091193,6.60776146662,93.395318316,93.3399231075,89.776998944,0.986219,93.487062375,0.104692020744,99.3347283493,6.60762,414,0.0189546,78.42,414,47.2413569094,93.6373282941
1.70079232859,6.60492,140.943,-6.63142,0.0361547567065,6.60494630025,6.604947645,92.8898387005,93.4855033815,89.7630010604,0.971545,93.5614205099,0.046332766654,94.8289180799,6.60492,415,0.0216381,78.4267,415,47.1933463238,93.6699927346
1.86011378668,6.61675,141.075,-6.6411,0.0358796534676,6.6167313074,6.61673233419,94.0079837137,93.4837667599,90.788100622,0.973523,93.5367116203,0.0306909223014,99.3548614325,6.61675,416,0.0219105,78.4449,416,47.1126338587,93.6181991615
2.82601304006,6.6236,141.125,-6.64683,0.0313939257844,6.62371051115,6.62371216228,93.5399309148,93.471833612,89.2929484435,0.96951,93.5691305825,0.0537337077714,99.5289430586,6.6236,417,0.0144744,78.4585,417,47.1745012592,93.6770121981
2.01254362545,6.61849,141.185,-6.64396,0.0273203210929,6.61848834187,6.61848870049,92.6720981079,93.3350821003,89.6470460678,0.979664,93.5200383942,0.0766651276734,95.8175802163,6.61849,418,0.0101374,78.5309,418,47.2217792179,93.6236618479
1.60841469204,6.62211,141.22,-6.64729,0.034387502159,6.62213240391,6.62213407318,93.0627506,93.3346754778,90.0904995296,0.994755,93.4405058132,0.0586198195237,94.6920652585,6.62211,419,0.0180024,78.5272,419,47.2499093381,93.5152785725
2.67377536513,6.62422,141.33,-6.64888,0.0282633944657,6.62437153804,6.62437153825,92.9582456103,93.4369939558,89.8920341607,0.981367,93.5249152816,0.0549935151144,99.4,6.62422,420,0.0134594,78.5093,420,47.2999967358,93.6040339932
1.84380620137,6.6133,141.368,-6.63827,0.0345191893922,6.61324399698,6.61324432656,94.3172169234,93.3874719947,89.8539311348,0.985346,93.5044962955,0.0784386441978,98.792679923,6.6133,421,0.0195085,78.5213,421,47.3117418692,93.6037968415
1.63961886747,6.61841,141.466,-6.64316,0.0338624824018,6.61846321748,6.61846474143,92.6451821653,93.2087297941,89.8132222472,0.974814,93.4137922856,0.131089151493,94.6854287581,6.61841,422,0.0203155,78.5345,422,46.4518420843,93.6428862991
1.6374814739,6.62317,141.468,-6.64865,0.0333280821224,6.62307695062,6.62307699564,92.9266770478,93.2697702787,90.0229482727,0.98615,93.4476553342,0.0856878035772,94.7213786253,6.62317,423,0.0156262,78.6377,423,47.0103650529,93.5764448099
2.09251383178,6.63409,141.647,-6.65988,0.0320836306649,6.63427623068,6.63427717248,92.2724326333,93.4446948225,89.5013222107,0.980442,93.5258560154,0.0513415569835,96.3517492251,6.63409,424,0.0156545,78.6254,424,47.2742662361,93.6056324853
0.689458046778,6.61865,141.589,-6.64228,0.0358579683163,6.61868184532,6.61868313097,94.4579412347,93.3354371381,93.7974382924,0.990384,93.4582566118,0.093582201995,96.2612908592,6.61865,425,0.0213547,78.6248,425,47.209359933,93.5997322368
1.27194744618,6.60667,141.537,-6.63305,0.0293552161076,6.60661479063,6.60661497029,92.856485133,93.3429302324,91.0769122366,0.982663,93.503432541,0.0963967316649,94.2531949735,6.60667,426,0.0139746,78.7259,426,47.2232557678,93.630791708
2.39959890584,6.63256,141.685,-6.65777,0.0315222698206,6.63257960352,6.63258020912,92.8938057735,93.4170384553,90.1927454831,0.973182,93.5280184422,0.0559739547701,97.8318329745,6.63256,427,0.0168927,78.787,427,47.0498683565,93.7228980024
1.24083545466,6.62396,141.871,-6.64876,0.0330620831081,6.62396058963,6.62396097792,93.2102506378,93.3545359961,91.2489856189,0.979191,93.445294047,0.0570074878902,94.7548119368,6.62396,428,0.0164394,78.8055,428,46.7705091992,93.5547061073
1.90013567782,6.61041,141.907,-6.63646,0.0345896308355,6.61054461782,6.61054569949,92.8816562105,93.5365659595,88.6370095362,0.957217,93.6185525047,0.0386220285517,95.0406133373,6.61041,429,0.0194706,78.8173,429,47.0522274578,93.7108395358
2.43047536888,6.6173,141.984,-6.643,0.0347299565243,6.61733536417,6.61733667402,92.3848853537,93.4614942453,89.3038415017,0.942831,93.6653162612,0.0930184977213,96.7813965885,6.6173,430,0.0204298,78.8834,430,46.8518295324,93.826424185
1.41643464234,6.62332,142.069,-6.64816,0.0332627244227,6.62332969682,6.62333010759,93.1441613148,93.3734821066,91.2829169023,0.984124,93.501547592,0.100754328308,95.5862351163,6.62332,431,0.0176219,78.8944,431,47.2544276982,93.7692078035
1.99889827069,6.62579,141.996,-6.65091,0.0287092685121,6.6258293811,6.6258293811,92.7971781166,93.4363264269,88.1218327649,0.972633,93.537463776,0.046316773823,94.9077825236,6.62579,432,0.0138042,78.974,432,47.0868211778,93.6080357866
2.26115982207,6.6377,141.951,-6.66308,0.0325318065716,6.63775005109,6.63775007099,93.3481290859,93.412177405,86.6926521487,0.981898,93.5149534485,0.0718983882434,95.6806918908,6.6377,433,0.0169833,79.098,433,47.2587218124,93.6196371646
1.60017524939,6.62262,142.077,-6.64751,0.0343360983235,6.62270618701,6.62270797051,93.0437382851,93.3687290779,88.7534514726,0.985893,93.4702519071,0.0644170145856,94.3574187411,6.62262,434,0.0215361,79.2227,434,47.1319221607,93.5638494449
1.22301528704,6.62393,142.116,-6.64903,0.0339550872697,6.62399195809,6.62399365149,94.2738236363,93.2502471078,90.5425496541,0.988678,93.4465726235,0.0799822534216,95.7069954833,6.62393,435,0.0201944,79.2079,435,47.0870748542,93.5580613545
1.1745411644,6.62653,142.125,-6.65345,0.0335656284645,6.62670773568,6.62670830096,93.4333285654,93.4016191393,91.4020895572,0.979116,93.5034657535,0.0522496181315,94.9351644467,6.62653,436,0.0188926,79.1993,436,47.1009005949,93.607780327
1.43495122004,6.62631,142.181,-6.65256,0.0343821719646,6.62622200911,6.62622234367,93.8472355672,93.4693288842,91.0075225358,0.975802,93.5370876535,0.0380864937537,96.2766486764,6.62631,437,0.0213055,79.2945,437,47.1868321116,93.6030814142
1.9972047275,6.63248,142.265,-6.65799,0.0302372473217,6.63251565054,6.63251593463,93.3836068662,93.374429141,89.4424424762,0.990319,93.4625911764,0.060475942652,96.6212619474,6.63248,438,0.0159005,79.2868,438,47.2316111088,93.548840026
1.98265389412,6.63831,142.355,-6.66325,0.0296882326243,6.63836741708,6.63836866708,93.0839627923,93.3693305289,90.3810493396,0.984643,93.5052447882,0.0771225112858,96.4342956956,6.63831,439,0.0135854,79.3269,439,47.2930366422,93.5922540015
2.47212875596,6.64579,142.482,-6.67201,0.0357483293275,6.64587047991,6.64587081805,93.6997633394,93.3208343207,89.9046681576,0.991156,93.4570690156,0.104917292276,99.6628510475,6.64579,440,0.0187618,79.3615,440,47.2268793568,93.6042256144
1.49920022005,6.62797,142.583,-6.65312,0.0297616039989,6.62791042883,6.62791085841,93.952971492,93.2726601062,91.2215808767,0.990234,93.425762789,0.0808060327121,97.5623269899,6.62797,441,0.014785,79.362,441,47.014440215,93.6217301451
1.96198740792,6.63088,142.618,-6.65388,0.0349838590344,6.63087555423,6.63087787747,93.8660923387,93.3937312867,89.6920426001,0.981961,93.5339148883,0.0858476691779,97.999089299,6.63088,442,0.0206924,79.444,442,47.3710857533,93.6327844557
1.7997169495,6.64157,142.662,-6.66657,0.0243074079197,6.64173483389,6.64173483895,92.8582369007,93.3798481155,89.9991545166,0.985081,93.5101320429,0.082304832464,95.2869200808,6.64157,443,0.00859118,79.453,443,47.335331141,93.6130955758
2.02345271436,6.64252,142.701,-6.66728,0.0358498590678,6.64259541421,6.64259707216,94.032085767,93.3587573645,91.4304002459,0.977765,93.5551116184,0.0995776265465,99.8721603101,6.64252,444,0.0226599,79.5153,444,47.3566793058,93.6769149651
2.75683199707,6.63558,142.827,-6.66119,0.032614262812,6.63560791883,6.63560809045,91.2031355292,93.4278827762,87.0617604207,0.97248,93.5758756727,0.0696135721255,97.4577854554,6.63558,445,0.0181849,79.5093,445,47.3025495867,93.6587268681
2.13490029631,6.64182,142.792,-6.66646,0.0301351625218,6.6418838676,6.64188529039,93.8367405375,93.3663320584,89.7106830827,0.983093,93.5128787656,0.10562600442,97.7314049761,6.64182,446,0.0173489,79.5808,446,47.2858557506,93.6437242579
1.50862987151,6.63407,142.835,-6.65914,0.0356179329447,6.63406414877,6.63406584052,93.1123048019,93.2607493584,90.8748784243,0.981604,93.5194744569,0.11080803828,95.2966731373,6.63407,447,0.0229678,79.6015,447,47.2746264298,93.648794494
1.69154486284,6.63712,142.887,-6.66132,0.0311167498007,6.63725470608,6.63725544607,93.8083228267,93.3340031886,89.8714576047,0.990141,93.4605111079,0.103094599557,95.982089121,6.63712,448,0.015603,79.6239,448,47.2134110012,93.6861061815
1.84384473051,6.62822,142.902,-6.65219,0.0362260343858,6.62824725909,6.62824891023,94.336478663,93.3390036924,90.8179800568,0.985744,93.4973321494,0.101176790911,98.4145839702,6.62822,449,0.0197518,79.6324,449,47.2842925914,93.6316024027
1.81764952781,6.63342,142.953,-6.65669,0.0301710913916,6.63342991651,6.63343018963,93.4656058378,93.3559929263,90.5331915933,0.98248,93.5208059536,0.124062932355,96.582652203,6.63342,450,0.016389,79.6243,450,47.3121289696,93.6525859064
2.23452168822,6.63587,142.989,-6.66003,0.0338662414671,6.63592560436,6.63592661236,94.1207133939,93.2928013923,91.3986119459,0.986955,93.4899949799,0.0987066930261,99.8969318275,6.63587,451,0.0199715,79.6438,451,47.2797812433,93.6218333137
2.14361368576,6.63959,143.001,-6.66358,0.0274349415941,6.63964718372,6.63964789886,92.9806564274,93.3826904573,90.068966348,0.979923,93.5157471564,0.0774410891021,97.8715425703,6.63959,452,0.0145035,79.6468,452,47.1985193336,93.6214434611
2.60072490292,6.64185,143.062,-6.66534,0.0333638481871,6.64182738461,6.64182777831,93.5747403261,93.4495510719,89.3597413664,0.977603,93.5180416764,0.0409198703725,99.7910548199,6.64185,453,0.0186986,79.6693,453,47.1353155727,93.603098844
2.01277609509,6.62327,143.187,-6.64498,0.0345482446571,6.62333643515,6.6233407704,93.5971384551,93.4523302415,90.3728234366,0.97833,93.5256446958,0.0473895645623,98.4353477761,6.62327,454,0.0238525,79.701,454,47.2045145453,93.6069434857
2.32800515061,6.61655,143.309,-6.64075,0.0320854219248,6.61672856299,6.61672957283,92.9349700995,93.4604344759,88.1844626694,0.970265,93.5332777972,0.0374173417866,97.0445635792,6.61655,455,0.0190202,79.7579,455,46.9815423878,93.5943230565
2.38208115104,6.63222,143.262,-6.65624,0.0298597038352,6.63214235363,6.63214363707,93.272481183,93.3653127332,89.4924503546,0.98067,93.4912072743,0.079091898998,98.7898928061,6.63222,456,0.0143512,79.7617,456,47.0809018313,93.6229484864
2.4165878447,6.64347,143.315,-6.66764,0.0287740175641,6.64351165089,6.64351312491,93.3774923954,93.4295252917,89.523813464,0.974387,93.5200056403,0.0396216984319,98.2663420199,6.64347,457,0.0142449,79.805,457,47.0401604367,93.593669576
1.86210832237,6.64988,143.326,-6.67408,0.0351737148429,6.64988083693,6.64988138901,92.8501795803,93.3563068836,89.8826288693,0.971317,93.5206659822,0.0278694185846,95.9636903125,6.64988,458,0.0198257,79.8118,458,46.9423625277,93.5668827055
2.70349198809,6.63514,143.32,-6.66006,0.0341768197197,6.63519915071,6.63519994307,92.925672082,93.4604384129,89.3679386172,0.958577,93.577534952,0.0369298744969,98.330123506,6.63514,459,0.0194545,79.8848,459,46.8577446657,93.6569166994
1.2743712625,6.63171,143.429,-6.65695,0.0333049657054,6.63179621538,6.63179668043,92.3122415839,93.4301887832,90.3059535522,0.966532,93.5015329318,0.0318614077299,93.8097694844,6.63171,460,0.020423,79.9027,460,46.6732553643,93.5443477973
1.93808812473,6.65092,143.484,-6.67459,0.0322763286922,6.65101517997,6.65101558749,92.5116502155,93.4273620416,89.9657611744,0.963596,93.5057529705,0.034407931236,96.1423265653,6.65092,461,0.0167767,79.9615,461,46.5993873112,93.5649490023
1.46618873624,6.63409,143.488,-6.6595,0.032597858042,6.63411791764,6.63411825129,92.7622162128,93.3675258481,90.4312155557,0.981026,93.5155459274,0.0939446917007,94.8882571363,6.63409,462,0.0170943,80.0308,462,47.2355456739,93.6452221574
2.48890012858,6.63441,143.503,-6.65834,0.0313270482207,6.63439199187,6.63439253241,92.7851643768,93.4027889254,89.9218348357,0.979681,93.5540842652,0.0880636341564,98.9800004923,6.63441,463,0.0157198,80.1084,463,47.4152125344,93.6455743744
2.48508131507,6.61966,143.637,-6.64541,0.0342212514178,6.61972666517,6.61972683226,93.269836517,93.3694138518,88.6263371164,0.979106,93.5224426915,0.0976889423778,98.0612587768,6.61966,464,0.0208264,80.2013,464,47.2114733526,93.6596681012
1.691186742,6.64746,143.626,-6.67128,0.0347845638982,6.64754569152,6.64754771917,93.1065702317,93.5134689755,89.6613233835,0.965885,93.6054578807,0.0321205164451,94.8821016247,6.64746,465,0.0217576,80.221,465,47.2565434006,93.6522916023
1.63909457458,6.63438,143.721,-6.65833,0.0301129104041,6.63438068771,6.63438068771,93.5146119031,93.4890397148,90.3641705142,0.959099,93.5727570235,0.0396011400168,96.8096144774,6.63438,466,0.0170397,80.2893,466,46.8452171439,93.661635263
1.31064064624,6.64372,143.771,-6.66762,0.0292155968717,6.6437562614,6.64375630168,93.4710159857,93.4198564951,90.4369822843,0.971672,93.5393482789,0.0521790702596,94.8867484819,6.64372,467,0.0130374,80.3743,467,47.0630607419,93.6199543454
2.35112707166,6.62567,143.813,-6.65007,0.0294658113356,6.62579013774,6.62579072299,92.1757401026,93.479880455,87.2626780257,0.960938,93.60944688,0.042278309603,95.6379588965,6.62567,468,0.013898,80.4332,468,47.1163574799,93.6782268267
2.03907237286,6.63833,143.898,-6.66286,0.0330455996694,6.63836303079,6.63836303833,93.7885251488,93.3042737446,91.0081203189,0.969913,93.6024054424,0.0971912140138,99.0917352281,6.63833,469,0.0157867,80.4645,469,47.3720139164,93.7469159218
2.27281118017,6.63282,144.001,-6.65619,0.0318214696652,6.63284127607,6.6328413085,93.449565767,93.4103378663,90.7986705383,0.968049,93.595593159,0.0809887582975,99.0816701765,6.63282,470,0.0152071,80.5247,470,47.2704038936,93.6924885752
2.25257479539,6.63113,144.082,-6.65641,0.0317034828561,6.63118611791,6.63118613102,93.6254799988,93.327137526,90.4104549346,0.965728,93.5993326257,0.0909149164721,99.1319467274,6.63113,471,0.0165945,80.5674,471,47.2162538488,93.7023445028
1.69174129147,6.62461,144.136,-6.64886,0.0298070584988,6.6245793328,6.6245803515,93.626373643,93.3038010459,90.9827011406,0.967448,93.5258359343,0.0871587985096,96.8206911811,6.62461,472,0.0138201,80.6024,472,46.8494211042,93.6382437896
1.62129233466,6.62367,144.195,-6.6477,0.0331298886883,6.62380638124,6.62380756178,92.6989182769,93.3999536733,90.2870708234,0.975485,93.5320834355,0.0734564841392,94.4994511559,6.62367,473,0.0195335,80.6331,473,47.1478101483,93.6466987866
1.56580416633,6.6402,144.305,-6.66387,0.0314450642588,6.64024219652,6.64024284097,91.9364692829,93.3767024917,89.9963570057,0.975721,93.5486879845,0.112150596119,94.3365685598,6.6402,474,0.0169835,80.7111,474,47.2579250074,93.7149260099
2.10009244528,6.62378,144.46,-6.64759,0.030262713052,6.62379640893,6.62379642421,92.1299684107,93.44557879,87.9550417692,0.967081,93.5756394022,0.0482429601564,94.4951871782,6.62378,475,0.0144796,80.6879,475,47.1214646814,93.6544773817
1.57993913344,6.64766,144.507,-6.67379,0.0303057832202,6.64771772302,6.64771853298,93.4463317853,93.2858309225,90.0377098413,0.976552,93.4952564249,0.0653516353612,96.0981198858,6.64766,476,0.0149161,80.7446,476,46.9684474185,93.5732536936
1.72174938134,6.63256,144.481,-6.65574,0.031298625585,6.63263721263,6.63263785577,93.0104897015,93.3102769126,89.8552675582,0.98047,93.5218032388,0.0949804208448,94.8517313176,6.63256,477,0.0175602,80.7513,477,47.2505341505,93.6523136416
1.22487858401,6.65134,144.471,-6.6757,0.0331140707348,6.65145432283,6.65145529795,93.8004234088,93.5161437314,91.1974009702,0.9625,93.6130804053,0.0572403420873,95.276202638,6.65134,478,0.0182493,80.8069,478,47.1873273238,93.708416445
1.78354773952,6.63539,144.429,-6.65966,0.0368653644386,6.63545633602,6.63545786762,93.5997797272,93.319232954,89.8329773144,0.966911,93.5857269382,0.119085941753,95.6499871052,6.63539,479,0.0263718,80.8204,479,47.1727987433,93.8268478195
1.5665276759,6.62686,144.476,-6.65069,0.0309985149763,6.62689029717,6.62689105847,93.3238345914,93.3725852199,89.8455551992,0.972916,93.528496188,0.0694775667247,95.9815306637,6.62686,480,0.016374,80.8718,480,47.0421978526,93.6431202918
1.69182157736,6.64089,144.407,-6.66468,0.0317689858974,6.64101188953,6.64101252206,93.3824979899,93.2690270227,89.7275953821,0.983645,93.4924090127,0.11237220805,95.2950047178,6.64089,481,0.0170581,80.9756,481,47.1868064136,93.6355859321
2.52600562494,6.63903,144.459,-6.66373,0.0303330488602,6.63905793981,6.63905934012,93.5149079924,93.4412105614,89.9288510633,0.972549,93.5645437706,0.0628760154325,99.9759015331,6.63903,482,0.0172645,80.9685,482,47.2391642391,93.6570661981
2.84891279272,6.64485,144.497,-6.6695,0.0262718390735,6.64484489993,6.64484489993,92.6603762191,93.5163234227,88.9611048132,0.967946,93.5937282519,0.0446199493501,99.2188544677,6.64485,483,0.00988151,80.9624,483,47.2573042133,93.6916490962
3.39826508095,6.63231,144.497,-6.65682,0.0361750144987,6.63236468233,6.63236624118,91.9159848115,93.4076959299,85.9639560254,0.969532,93.5779727624,0.0848007060051,97.7423209585,6.63231,484,0.0194703,80.9323,484,47.2173034086,93.6920389282
2.02956324579,6.63631,144.509,-6.6606,0.0366711318267,6.63636271156,6.6363638186,93.531310996,93.2801120314,89.3806073969,0.975873,93.5663017116,0.118874227316,95.8971666235,6.63631,485,0.0258541,80.9769,485,47.3584331363,93.7061483443
1.80370876672,6.64788,144.567,-6.67155,0.0283826907136,6.64791086773,6.64791092005,93.3700960637,93.4080418767,89.7853601947,0.969798,93.5935937403,0.101028890997,95.0612979099,6.64788,486,0.0153453,80.9533,486,47.3179201937,93.7048155051
