QFunRegParamNorm,AverageAction,AverageDiscountedReturn,AverageEsReturn,StdEsReturn,AveragePolicySurr,MaxEsReturn,AverageAbsQ,Iteration,AverageAbsQYDiff,AverageAbsY,StdReturn,AverageY,MinReturn,MinEsReturn,AverageQ,MaxReturn,PolicyRegParamNorm,AverageQLoss,Epoch,AverageReturn
25.347,0.79701,6.44667995062,126.462397023,0.0,-5.43548,126.462397023,4.88058,31,0.526859209809,4.89963830711,46.7804521694,4.82873377366,-290.767403889,126.462397023,4.82284,-112.971898389,22.4376,0.575269,31,-167.342581749
25.7392,0.767748,5.16117792642,96.027417135,0.0,-5.77123,96.027417135,5.20269,32,0.525870469429,5.21886597114,57.0013774954,5.1631627997,-165.214440098,96.027417135,5.15779,19.332043944,22.7829,0.556951,32,-65.8581444549
26.1791,0.803872,11.1812011764,119.673484256,0.0,-6.18041,119.673484256,5.58912,33,0.550004471401,5.6025459464,96.8774630978,5.55989191463,-81.7014683794,119.673484256,5.55527,288.013158169,23.167,0.646006,33,121.670837856
26.53,0.802042,20.6486036525,187.056931982,0.0,-6.64006,187.056931982,6.01005,34,0.542609655797,6.02151148739,100.54329326,5.99247904589,-156.447908441,187.056931982,5.98798,182.410551668,23.5553,0.600067,34,-19.7740549643
26.8695,0.801529,31.0574370824,135.402670424,0.0,-7.04242,135.402670424,6.40482,35,0.547166028058,6.41559098115,52.0084600455,6.39458456307,222.365577162,135.402670424,6.38967,386.287459531,23.8614,0.601656,35,284.31394497
27.1726,0.793614,26.0466110714,194.20565835,0.0,-7.50318,194.20565835,6.842,36,0.562214952862,6.85073967189,64.2307055293,6.8339469429,149.134040868,194.20565835,6.8298,361.758900109,24.191,0.646719,36,271.26685862
27.5376,0.846841,43.5378046337,249.916695107,0.0,-7.99764,249.916695107,7.33367,37,0.578063279544,7.34492322404,35.6042745041,7.33019012932,300.158425095,249.916695107,7.32345,422.339229815,24.5102,0.700168,37,378.037591484
27.9045,0.805414,28.0746545247,259.977362653,0.0,-8.45838,259.977362653,7.79523,38,0.585002944407,7.80334928164,69.003774914,7.79449458175,89.8043362585,259.977362653,7.78955,326.210979015,24.7728,0.693492,38,217.057958548
28.2398,0.79426,29.9729402715,328.104477753,0.0,-9.03825,328.104477753,8.34352,39,0.588142687378,8.35154204777,63.3981898044,8.3451331297,72.8299532574,328.104477753,8.33981,303.499953829,25.0509,0.711525,39,180.000745236
28.5611,0.852804,25.102997189,223.185134859,0.0,-9.5146,223.185134859,8.81773,40,0.601579997692,8.82715180384,35.1660626003,8.82154091208,217.446628497,223.185134859,8.81443,334.718072016,25.3362,0.750407,40,252.475248182
28.8895,0.793369,35.0640097854,317.186810232,0.0,-10.0529,317.186810232,9.34156,41,0.609603284162,9.3496698504,166.036126173,9.34515145779,53.4350565887,317.186810232,9.33913,630.45138,25.5635,0.787639,41,314.101322156
29.2196,0.826744,25.1584668533,220.516157863,0.0,-10.5467,220.516157863,9.85226,42,0.622838526252,9.85839684668,65.5112936519,9.85312613939,2.49700231756,220.516157863,9.84863,209.229288527,25.8267,0.797049,42,100.073560157
29.5317,0.842904,40.1167081061,117.749941536,0.0,-11.1516,117.749941536,10.4482,43,0.631764126329,10.457214119,89.481937259,10.4515614966,128.725080796,117.749941536,10.445,452.981829939,26.1556,0.886853,43,368.960463814
29.8319,0.850767,49.3249583007,246.637951979,0.0,-11.7095,246.637951979,11.0273,44,0.635898633022,11.0343230145,199.255450183,11.031153062,166.807864837,246.637951979,11.0254,696.502902503,26.4719,0.803447,44,414.094735915
30.1631,0.835708,56.9247313857,305.110139626,0.0,-12.2348,305.110139626,11.533,45,0.652945261485,11.5417444098,146.176219563,11.5393945386,311.385860853,305.110139626,11.5323,750.88995658,26.7608,0.939686,45,538.612277476
30.4331,0.841975,70.3374411902,324.123751776,0.0,-12.8254,324.123751776,12.1055,46,0.661067737034,12.1126436877,130.836871,12.1113262915,326.240691726,324.123751776,12.1051,766.339908881,27.1019,0.934285,46,524.588982099
30.7273,0.844848,60.6477072095,272.2812937,0.0,-13.4895,272.2812937,12.7719,47,0.667080074376,12.7801254185,189.233032744,12.7786643442,127.910554121,272.2812937,12.7712,814.213713876,27.4177,0.996364,47,408.751935292
30.9885,0.847137,64.7861029139,371.460296525,0.0,-14.0465,371.460296525,13.3496,48,0.65756661244,13.3574017355,101.06292751,13.3557911659,324.888943539,371.460296525,13.3489,679.60234242,27.6951,0.911493,48,427.281142848
31.2821,0.84986,47.8089184548,355.640519037,0.0,-14.7481,355.640519037,14.0668,49,0.67508913172,14.0748013415,111.141056658,14.0736188455,241.431771409,355.640519037,14.0664,633.80964228,27.9684,0.999667,49,498.297801203
31.5922,0.857495,72.35499008,304.396976057,0.0,-15.5157,304.396976057,14.8169,50,0.700922195201,14.8255673114,168.793679294,14.8252231215,308.682989164,304.396976057,14.8168,851.956170312,28.1943,1.134,50,649.085894284
31.8964,0.862511,69.1461751238,-345.217693054,0.0,-16.253,-345.217693054,15.578,51,0.725967678071,15.5868666209,144.785099029,15.5857350047,349.454821194,-345.217693054,15.5777,949.279463421,28.4852,1.37217,51,742.557910439
32.1951,0.900806,64.7907482805,329.115001865,0.0,-16.7099,329.115001865,16.0334,52,0.711255177837,16.0422458143,35.2862874346,16.0408673666,628.398136635,329.115001865,16.0331,754.168029112,28.7801,1.26,52,691.673477103
32.4785,0.912494,107.792822599,348.093740622,0.0,-17.3019,348.093740622,16.6206,53,0.710296367733,16.6279914033,44.7772460394,16.6273708798,1139.28859971,348.093740622,16.6205,1306.27176034,29.0661,1.16563,53,1240.72850163
32.7788,0.880834,109.504535387,513.91348324,0.0,-18.1127,513.91348324,17.3927,54,0.713761570446,17.3995276826,472.11526857,17.3992312194,-346.33544112,513.91348324,17.3927,1384.18477192,29.3037,1.14079,54,1026.866016
33.1583,0.89702,70.0224206739,558.359542847,0.0,-18.9661,558.359542847,18.2466,55,0.731743886306,18.2547102195,407.756754828,18.2538917784,-167.237265144,558.359542847,18.2466,1236.43418764,29.6203,1.2572,55,799.030886731
33.4008,0.906554,96.6881424478,-193.684586685,0.0,-19.8201,-193.684586685,19.0956,56,0.755059797037,19.1043822384,56.7438172408,19.1034569158,1058.89958107,-193.684586685,19.0955,1247.48765118,29.852,1.40354,56,1156.42748863
33.6975,0.890234,92.3872387846,531.778078642,0.0,-20.5903,531.778078642,19.8676,57,0.742628836256,19.8755337197,65.3147187622,19.8751281417,969.799133823,531.778078642,19.8676,1210.76766102,30.086,1.23388,57,1156.3501529
34.004,0.852885,72.7576894184,45.8693968689,0.0,-21.3811,45.8693968689,20.6546,58,0.77208382119,20.6615983061,289.546376515,20.6606976892,226.7175808,45.8693968689,20.6546,1001.96436504,30.3614,1.62136,58,596.258576459
34.2844,0.843273,73.7508732165,435.310361916,0.0,-21.9956,435.310361916,21.2686,59,0.764805261569,21.2782166109,63.6007302906,21.2776688255,339.857979999,435.310361916,21.2686,568.89845554,30.6622,1.38579,59,480.275282618
34.5535,0.911541,51.4222452334,594.860108798,0.0,-22.5129,594.860108798,21.7846,60,0.777083527138,21.7908841478,359.955865768,21.7903577916,-409.968104683,594.860108798,21.7846,860.420951438,30.878,1.56296,60,644.650907192
34.8009,0.891569,138.856708192,295.096024126,0.0,-22.9841,295.096024126,22.2476,61,0.777691079467,22.2546765285,94.5163482947,22.2537248653,1370.35232709,295.096024126,22.2476,1682.12088445,31.076,1.57775,61,1537.19908934
35.0756,0.884525,89.0488669635,387.088604351,0.0,-23.6403,387.088604351,22.8959,62,0.78385731592,22.9034049256,36.8682320275,22.9029026145,908.405328675,387.088604351,22.8959,1033.59044787,31.2885,1.50819,62,969.162917996
35.3263,0.926882,-21.0095487827,627.139474993,0.0,-24.4228,627.139474993,23.6644,63,0.794066772277,23.6727520018,371.221943215,23.6721316136,-647.212851255,627.139474993,23.6644,538.83831944,31.6147,1.5799,63,-132.632425526
35.5785,0.852444,99.5805440347,736.801724027,0.0,-25.218,736.801724027,24.4798,64,0.804492782034,24.4863798785,203.175876555,24.4856672682,551.743971101,736.801724027,24.4798,1260.92288488,31.8816,1.66074,64,895.899781016
35.8322,0.943168,52.3658614236,541.214657945,0.0,-25.8657,541.214657945,25.1121,65,0.813018863611,25.120541306,663.774994607,25.1199965718,-574.605432961,541.214657945,25.1121,1246.03461428,32.0489,1.78031,65,129.083610998
36.0976,0.894625,105.757964406,530.240312096,0.0,-26.6031,530.240312096,25.8597,66,0.806749685446,25.8656972821,35.0248799322,25.8653017232,1151.36163409,530.240312096,25.8597,1275.86053293,32.257,1.60257,66,1227.74475866
36.4439,0.906716,99.0567657981,694.217789135,0.0,-27.3477,694.217789135,26.58,67,0.836880085971,26.5871144706,215.118639676,26.5863986344,722.760408568,694.217789135,26.58,1435.42847298,32.561,1.94002,67,1165.02592702
36.7043,0.854543,115.849245125,939.982205102,0.0,-28.1647,939.982205102,27.4126,68,0.86576067918,27.421352294,446.115248308,27.4210353412,464.760602305,939.982205102,27.4126,1679.81175423,32.8002,1.97111,68,1055.35286134
36.985,0.850308,94.8919821021,651.500487432,0.0,-28.8189,651.500487432,28.0592,69,0.8703602619,28.0660855382,221.977510491,28.0652739741,563.265892041,651.500487432,28.0592,1274.14517342,32.977,2.20878,69,1041.49448837
37.2724,0.849598,108.081764599,481.814403973,0.0,-29.4318,481.814403973,28.6568,70,0.856182934419,28.6640974299,384.827527829,28.6634738489,354.654277403,481.814403973,28.6568,1737.67129768,33.3036,2.0704,70,676.834553492
37.5046,0.915973,121.923646953,623.273775675,0.0,-30.0035,623.273775675,29.2101,71,0.871506686639,29.21727985,201.995004038,29.2167847869,1023.05313929,623.273775675,29.2101,1613.17153891,33.5309,2.07828,71,1419.43480914
37.8201,0.866993,119.420970992,616.823768501,0.0,-30.8009,616.823768501,30.0028,72,0.879113467193,30.0103874666,410.684623206,30.0098083955,393.251516694,616.823768501,30.0028,1598.21898078,33.7861,2.14544,72,1106.33174921
38.083,0.872603,134.437865263,547.196108947,0.0,-31.5306,547.196108947,30.7326,73,0.897083190605,30.7415809546,278.967977817,30.7408342605,784.263275018,547.196108947,30.7326,1559.04547068,34.0824,2.16914,73,1248.77101137
38.3733,0.851054,127.568267879,729.562256342,0.0,-32.0994,729.562256342,31.3161,74,0.891926077733,31.3254904961,315.613488911,31.3248949599,790.758586983,729.562256342,31.3161,1618.95097469,34.2869,2.16839,74,1253.83339403
38.6755,0.849606,129.240683791,596.440067005,0.0,-32.5578,596.440067005,31.7526,75,0.918636688662,31.7591489869,255.740415707,31.7586187039,754.502398975,596.440067005,31.7526,1560.76966989,34.4626,2.33404,75,1013.49473999
38.9557,0.8531,136.934084795,526.784464058,0.0,-33.2415,526.784464058,32.4087,76,0.92488802641,32.4170994258,315.329299312,32.4165572022,801.855768932,526.784464058,32.4087,1667.36052502,34.6174,2.40182,76,1263.14063067
39.2295,0.837454,96.4661193596,531.085802787,0.0,-33.9171,531.085802787,33.1034,77,0.905240135253,33.1111468416,139.871805366,33.1107377817,637.311885405,531.085802787,33.1034,1080.07530815,34.8321,2.16831,77,858.347707002
39.5208,0.924684,136.863457482,1159.244947,0.0,-34.877,1159.244947,34.0326,78,0.95341827739,34.0394051131,145.047921544,34.0389983263,1012.93337991,1159.244947,34.0326,1553.86978102,35.0656,2.47374,78,1398.90875065
39.7632,0.8562,115.505809007,590.472094077,0.0,-35.5801,590.472094077,34.7339,79,0.956913325698,34.7414444474,261.644587644,34.740984175,671.210158295,590.472094077,34.7339,1476.56701613,35.3016,2.5374,79,1039.42381348
40.0793,0.868242,130.548689479,774.734465452,0.0,-36.5293,774.734465452,35.6605,80,0.97184586849,35.6688226908,267.862426815,35.6681929294,878.69375783,774.734465452,35.6605,1575.97761387,35.5031,2.66725,80,1226.94712882
40.3108,0.919576,129.013569206,515.990311048,0.0,-37.2959,515.990311048,36.3982,81,0.977386177,36.4078675888,20.6039367307,36.4074904874,1409.03748058,515.990311048,36.3982,1486.41637575,35.7395,2.58413,81,1443.91048107
40.5945,0.933862,141.424169667,825.742132142,0.0,-38.3395,825.742132142,37.4332,82,0.987875743589,37.4405162485,273.537965287,37.4399100932,702.362196435,825.742132142,37.4332,1708.94409818,35.9924,2.99753,82,1486.88177043
40.8753,0.920774,144.345316651,718.877090988,0.0,-39.3508,718.877090988,38.4285,83,1.02809440161,38.4386671868,344.17987975,38.4378642386,768.847019667,718.877090988,38.4285,1753.15277806,36.2267,3.20043,83,1477.2342333
41.1205,0.887454,127.911006751,1060.32513166,0.0,-40.2648,1060.32513166,39.3733,84,0.987704414155,39.3807746813,235.132686702,39.3803037921,781.687990708,1060.32513166,39.3733,1528.77242034,36.4676,2.68475,84,1233.92371929
41.323,0.889269,109.911953333,491.66914551,0.0,-40.6822,491.66914551,39.7881,85,0.98239183689,39.7942762724,294.881356822,39.7938714849,643.271918333,491.66914551,39.7881,1458.09357681,36.6569,2.53899,85,1085.21401711
41.5515,0.881948,156.544099622,580.95598593,0.0,-41.8233,580.95598593,40.8808,86,1.0355907389,40.8919216195,235.067950186,40.8912898534,1040.24329903,580.95598593,40.8808,1706.8837629,36.8965,3.35608,86,1284.17671475
41.837,0.854921,105.748933092,754.375179366,0.0,-42.6366,754.375179366,41.6953,87,1.02877844035,41.7008435736,296.333982074,41.7006382412,534.751764077,754.375179366,41.6953,1420.37760827,37.0812,2.98747,87,888.088315961
42.0667,0.933881,168.237806406,818.912547777,0.0,-43.6401,818.912547777,42.7165,88,1.04315112661,42.7241714563,379.670939786,42.7238855319,856.297755316,818.912547777,42.7165,2183.62311981,37.2659,3.12515,88,1974.17917993
42.2814,0.912753,147.111129713,988.485112632,0.0,-44.3723,988.485112632,43.4203,89,1.05876876541,43.4282924048,357.963759224,43.4280428046,697.842576824,988.485112632,43.4203,1791.43716893,37.4219,3.53941,89,1439.33382713
42.5199,0.936825,174.782969837,522.056243136,0.0,-45.2657,522.056243136,44.318,90,1.05137732499,44.3280369462,94.3269218343,44.3276150786,1806.96203889,522.056243136,44.318,2089.94827868,37.5757,3.40048,90,1937.23131125
42.8071,0.905229,159.548212702,1110.93412729,0.0,-46.0298,1110.93412729,45.0895,91,1.05666484596,45.0965811647,259.485048161,45.0961694955,1112.72138236,1110.93412729,45.0895,1896.99224033,37.8662,3.46269,91,1478.07102567
43.0618,0.912547,172.908664574,638.823914487,0.0,-46.7745,638.823914487,45.8304,92,1.11028509537,45.8413385371,364.576174132,45.8407462854,921.890885311,638.823914487,45.8304,2184.55813297,38.1028,4.26808,92,1863.77121198
43.2957,0.902901,155.018248954,918.23148825,0.0,-47.5663,918.23148825,46.6528,93,1.07890958491,46.6579253539,310.618763217,46.6574191953,961.888305515,918.23148825,46.6528,1761.4551519,38.3025,3.8064,93,1418.68970271
43.5495,0.882847,147.502310544,1010.70214887,0.0,-48.4796,1010.70214887,47.531,94,1.09684149833,47.5432028664,190.84634528,47.542935636,940.712169643,1010.70214887,47.531,1624.29129376,38.4586,4.08888,94,1239.2214001
43.7715,0.896759,136.208510539,640.789777618,0.0,-49.4122,640.789777618,48.4429,95,1.11634647548,48.4506572193,261.112395143,48.4503664059,886.121906544,640.789777618,48.4429,1670.79297187,38.6748,3.85266,95,1216.41702555
43.9807,0.932579,152.291355961,962.000031403,0.0,-50.2152,962.000031403,49.3039,96,1.07387413175,49.3121048634,410.069564903,49.3116840159,788.732478053,962.000031403,49.3039,1960.32666461,38.8347,3.50389,96,1562.99258476
44.172,0.89402,170.725463107,980.597988001,0.0,-51.5121,980.597988001,50.5684,97,1.05601703497,50.5758058817,432.913788875,50.5754986423,928.098847571,980.597988001,50.5684,2271.10255517,39.0089,3.2081,97,1478.63189739
44.3791,0.863093,116.393238358,1077.20196775,0.0,-52.2739,1077.20196775,51.3269,98,1.09538893331,51.3343601,166.396957983,51.3340306989,1016.69058256,1077.20196775,51.3269,1534.62821925,39.122,3.88232,98,1188.99781414
44.586,0.896919,164.970528718,730.687498975,0.0,-52.9006,730.687498975,51.9447,99,1.11484828832,51.9537709719,418.348444467,51.9533096622,888.120658958,730.687498975,51.9447,2071.90047471,39.376,4.15202,99,1436.9827131
44.8272,0.893858,141.804708284,934.239944224,0.0,-53.627,934.239944224,52.6935,100,1.13417364412,52.7024360821,782.027018461,52.7018796089,-204.990355044,934.239944224,52.6935,2250.38435589,39.5091,4.30639,100,1143.76263703
45.069,0.869531,125.708269435,603.634411593,0.0,-54.1431,603.634411593,53.2149,101,1.11589394223,53.2203379934,139.603670505,53.2200908435,899.546908814,603.634411593,53.2149,1340.84405925,39.7328,4.08752,101,1084.42382721
45.3072,0.91151,97.4834150887,1123.51525347,0.0,-55.0998,1123.51525347,54.1794,102,1.15237896857,54.1895021132,317.995285521,54.1890279038,256.783869836,1123.51525347,54.1794,1235.39346814,39.8888,4.79999,102,907.23128543
45.5327,0.865986,140.03347401,596.051385678,0.0,-56.1301,596.051385678,55.2038,103,1.12846742227,55.2108436506,158.91092629,55.2105501028,820.834514125,596.051385678,55.2038,1340.87686298,40.0271,4.04194,103,1057.20106902
45.8152,0.929837,146.184744752,600.875575773,0.0,-56.2509,600.875575773,55.2804,104,1.15554291347,55.2913970205,322.432538389,55.2909020019,788.130021185,600.875575773,55.2804,1861.09139569,40.2614,4.54121,104,1546.47056195
46.0378,0.900327,105.017939394,553.34026894,0.0,-57.1022,553.34026894,56.1272,105,1.19164541187,56.1366191137,179.792484085,56.1360488625,908.205635137,553.34026894,56.1272,1455.58686133,40.4337,5.13424,105,1166.15028762
46.2312,0.864516,133.211037333,1212.96796835,0.0,-58.5134,1212.96796835,57.4884,106,1.1568755875,57.4947433681,47.5186601235,57.4944975642,1082.76707483,1212.96796835,57.4884,1247.35793757,40.6694,4.26817,106,1163.26408649
46.4419,0.898699,155.707768811,896.78752916,0.0,-59.2781,896.78752916,58.2744,107,1.16178652855,58.2814958875,255.35783002,58.2813667831,931.627665972,896.78752916,58.2744,1699.12230102,40.9058,4.49069,107,1226.49500721
46.6929,0.91304,163.506253444,1336.39886089,0.0,-60.3208,1336.39886089,59.3541,108,1.20064243804,59.3597952082,448.47074152,59.359377815,938.079839639,1336.39886089,59.3541,2070.12153523,41.1084,5.517,108,1498.00454128
46.9206,0.934209,167.83336246,825.345606002,0.0,-60.9223,825.345606002,59.9384,109,1.17085819999,59.9528124059,298.106991642,59.9526085929,1094.89958887,825.345606002,59.9384,1926.28763938,41.3021,4.43752,109,1652.70414946
47.1109,0.888845,133.744691738,781.266832785,0.0,-61.8071,781.266832785,60.8342,110,1.17626735404,60.8417257104,274.501049536,60.8412890057,951.895376528,781.266832785,60.8342,1925.00196549,41.432,4.39393,110,1174.3226282
47.3106,0.890486,101.754672795,1173.0491429,0.0,-62.6469,1173.0491429,61.6378,111,1.17203226032,61.6434437118,67.7770557335,61.6430528109,841.30119494,1173.0491429,61.6378,1048.98044369,41.5549,4.51512,111,921.188424349
47.5707,0.906053,109.804125766,604.882907009,0.0,-63.3214,604.882907009,62.2822,112,1.19415538232,62.2914902067,60.4465653613,62.291128543,837.369953465,604.882907009,62.2822,1030.24543696,41.7992,5.1911,112,921.29975928
47.7538,0.902455,158.862868991,805.667960867,0.0,-63.8956,805.667960867,62.908,113,1.21220999431,62.9175856321,519.795376088,62.9172310368,-35.0396645295,805.667960867,62.908,1771.13098745,41.9222,5.11413,113,917.582137462
48.0405,0.892074,109.304460132,704.516566667,0.0,-64.5132,704.516566667,63.5242,114,1.21686850558,63.531890067,69.6846673782,63.5313571996,837.555160914,704.516566667,63.5242,1109.52221397,42.1461,5.7403,114,960.313773118
48.3421,0.872369,121.952909271,735.478743931,0.0,-65.2845,735.478743931,64.2763,115,1.27650449905,64.2857391586,157.31903171,64.2850611141,620.94490079,735.478743931,64.2763,1208.51122226,42.2945,6.78149,115,859.711026252
48.5628,0.874909,107.984156945,590.585567975,0.0,-65.8536,590.585567975,64.8324,116,1.2341079191,64.8429834339,136.143555817,64.8426298338,776.9652787,590.585567975,64.8324,1276.17064434,42.4243,5.68888,116,943.036412961
48.7119,0.891145,118.45738301,521.079744485,0.0,-66.488,521.079744485,65.4626,117,1.21313065798,65.4690274025,83.9266568437,65.4686127078,737.85298662,521.079744485,65.4626,1011.96670625,42.6241,5.17917,117,880.962937555
48.8928,0.894026,112.835603589,675.754985497,0.0,-67.2349,675.754985497,66.2456,118,1.18882882583,66.2542361005,339.339267866,66.2540053822,-62.0016121136,675.754985497,66.2456,1295.98005093,42.817,4.65878,118,673.634566019
49.1148,0.851804,119.332936389,615.694754876,0.0,-67.7939,615.694754876,66.8089,119,1.27246609315,66.8173706075,64.1481469503,66.8171821679,879.818794676,615.694754876,66.8089,1095.11230897,42.972,6.71494,119,1003.4044246
49.2938,0.916932,130.436093382,554.855156356,0.0,-68.2217,554.855156356,67.2162,120,1.23019925734,67.2252804541,476.462891152,67.2249855943,-219.354088263,554.855156356,67.2162,1637.67396873,43.2352,6.08345,120,855.525697765
49.478,0.88597,135.605409234,1305.54739507,0.0,-69.4828,1305.54739507,68.5117,121,1.20640123155,68.5183680162,242.588323954,68.517965888,846.695291307,1305.54739507,68.5117,1712.06540495,43.3219,4.44588,121,1056.53065595
49.7036,0.891126,164.880420314,583.552842604,0.0,-69.8661,583.552842604,68.9108,122,1.25746715397,68.9199657436,227.20840028,68.9195849605,1019.40700144,583.552842604,68.9108,1736.88042133,43.4476,6.01842,122,1298.4461892
49.9241,0.867232,123.78441868,574.881528557,0.0,-70.4426,574.881528557,69.4972,123,1.23619247408,69.5026882268,75.6547307767,69.5024497953,884.014729671,574.881528557,69.4972,1127.59729606,43.6233,5.33088,123,1010.36589507
50.0701,0.909771,164.048912488,705.248000019,0.0,-71.0536,705.248000019,70.1011,124,1.20820089019,70.1085673103,368.763962159,70.1082839654,1034.53377196,705.248000019,70.1011,1962.6533193,43.8088,4.4268,124,1386.16773652
50.2996,0.890443,138.221957844,1108.80523535,0.0,-72.028,1108.80523535,71.0375,125,1.26998664406,71.0446549328,388.831512429,71.0444400721,755.402269542,1108.80523535,71.0375,1881.12463448,43.9857,5.93636,125,1197.3229174
