AverageY,AveragePolicySurr,MinReturn,AverageAbsY,AverageEsReturn,AverageAbsQYDiff,MaxEsReturn,AverageAbsQ,StdReturn,MaxReturn,PolicyRegParamNorm,Epoch,QFunRegParamNorm,AverageDiscountedReturn,StdEsReturn,MinEsReturn,AverageReturn,Iteration,AverageQLoss,AverageAction,AverageQ
3.93721484535,-4.19199,178.469372353,3.9408446746,207.256548188,0.12473358293,710.66674428,3.9412,96.3057811714,619.769844885,25.1184,32,23.2399,197.35354351,222.740863004,8.5363177369,525.592914452,32,0.0717976,0.671235,3.93603
4.17113786896,-4.44967,338.630711959,4.17427451008,283.621349101,0.13248736093,609.048790669,4.17571,50.8230248914,497.053582336,25.6115,33,23.8204,180.026450508,186.977249004,55.1084357472,410.116779511,33,0.0825147,0.592867,4.17032
4.38348137875,-4.67268,458.44299637,4.38675092223,191.167241242,0.135936094303,501.150086872,4.38756,34.7724840826,607.492600489,26.0885,34,24.4448,188.914840073,141.177659719,55.578880453,545.173785621,34,0.0891122,0.687001,4.38222
4.6405846923,-4.94812,445.541452212,4.64336222867,151.464947936,0.138386077165,403.688136441,4.644,41.9443666834,638.463080256,26.5301,35,24.9932,196.864380785,120.934803027,8.82953614745,519.828799901,35,0.0827819,0.639547,4.63914
4.86461202766,-5.16736,310.631779139,4.86747131105,292.817981232,0.156364320437,788.73810852,4.86832,129.643858922,936.303846184,27.0375,36,25.5952,196.025601026,246.567246415,21.3967322223,513.912916844,36,0.118936,0.700198,4.86336
5.10934939663,-5.40537,457.856795916,5.11229902401,279.588091279,0.158041715055,856.336589456,5.11284,132.073403774,917.138718437,27.4413,37,26.1868,213.287650936,289.819128501,18.4651289617,668.235126014,37,0.120797,0.599877,5.10803
5.37616390541,-5.68598,472.455883782,5.37891238472,229.957244019,0.170457085984,557.375676752,5.38005,569.050193355,2891.26628292,27.8251,38,26.7534,211.749707322,147.036774518,36.8857499518,1069.56788454,38,0.135637,0.627396,5.37469
5.61944843455,-5.93461,436.04019754,5.62181641608,215.325421006,0.175748192164,538.912058633,5.62288,112.617401919,916.476183796,28.1965,39,27.3379,185.717792964,178.135416415,5.10129557743,686.858709942,39,0.148604,0.610041,5.61772
5.9090092093,-6.2221,271.981974084,5.91114241031,352.266208321,0.178356164314,682.614631605,5.91205,143.089944216,667.211203565,28.5882,40,27.8791,169.521459474,225.232476355,117.474825044,448.359370612,40,0.159612,0.743222,5.90754
6.1587373856,-6.4661,182.493501067,6.16098362885,467.890835946,0.188102477521,913.472858183,6.16266,359.657640401,1535.55566818,29.0301,41,28.4392,160.104878335,205.621145027,324.525191984,614.809159712,41,0.173094,0.686462,6.15748
6.38644416201,-6.68911,419.697223893,6.38885438504,346.044182289,0.192179135943,827.672245668,6.39097,68.7092787722,722.079875954,29.3514,42,28.9296,225.766930308,284.411221261,13.0146396663,624.697800024,42,0.17234,0.712561,6.38488
6.65459243269,-6.97108,464.89702845,6.65702482742,266.239433088,0.205587194345,540.660768029,6.65975,231.281834535,1439.06893739,29.7039,43,29.4632,200.031966923,198.090780868,19.6126383871,695.506170218,43,0.208979,0.720062,6.65351
6.87515216072,-7.187,368.167078961,6.87766212107,335.19421641,0.21197224857,610.664753244,6.87955,93.376868006,796.127482966,30.0685,44,30.0805,180.161089651,171.825911113,20.8516394297,609.813310995,44,0.217268,0.691844,6.8736
7.18094301934,-7.4867,354.067891517,7.1830243898,327.543639724,0.21518633245,749.505219701,7.18503,37.7852599957,480.996139521,30.3794,45,30.5931,191.562733599,216.357649867,10.8212872548,416.631133559,45,0.227159,0.707727,7.17898
7.3831004506,-7.70112,21.4298665008,7.38553102516,233.404698094,0.229638616959,378.282073034,7.38791,52.158733611,510.531045602,30.6408,46,31.1887,190.582139577,105.123480793,48.4603159072,407.284100957,46,0.255724,0.711299,7.38173
7.59454953119,-7.92624,154.71417258,7.59661691055,126.587503887,0.233948753355,505.33756209,7.59951,25.7002041179,310.168267498,30.9075,47,31.7034,146.336725117,131.994085093,5.51979892439,263.544834587,47,0.278684,0.706188,7.59275
7.85274914559,-8.18291,128.867713187,7.85496438787,211.78968555,0.226058729865,674.328923687,7.85749,65.217544813,304.977744421,31.1524,48,32.1926,119.755378022,179.598298824,48.3263894669,197.741347728,48,0.238892,0.704191,7.85124
8.04036535944,-8.37225,141.243511765,8.04262804639,216.147735812,0.253052270221,375.600799785,8.04534,33.5065011898,297.190142762,31.4709,49,32.7453,111.544720168,138.83259129,6.87224946265,174.83191154,49,0.309743,0.657988,8.03869
8.29928013012,-8.64694,407.499627905,8.30155772391,169.819618032,0.24995916113,421.601419376,8.30568,52.4209307613,566.504274194,31.7586,50,33.2242,196.258141565,113.328444506,10.4681470577,462.679691414,50,0.316632,0.768649,8.29831
8.55984134559,-8.89974,139.227777939,8.56215905829,162.099853673,0.248835873475,467.59036618,8.56501,30.5911932389,309.123036545,31.9605,51,33.7211,103.584579238,145.461339969,6.41770760047,154.993456442,51,0.271576,0.63614,8.55813
8.79600177193,-9.14649,139.457227804,8.79794711268,170.715955019,0.264963747359,345.835866724,8.80089,66.6165430125,364.973431983,32.2771,52,34.235,131.99422394,90.7261612514,8.25788322875,226.959962462,52,0.33042,0.660837,8.7936
9.05137876641,-9.39236,241.882052917,9.05347057681,184.897292412,0.260801508101,386.039388981,9.05701,27.5068002873,357.264196473,32.6201,53,34.6889,161.59330459,137.592063997,8.2782077923,314.954158795,53,0.317433,0.74492,9.05023
9.25254849986,-9.60885,145.854691922,9.25476505901,249.256465258,0.276096407344,384.697572083,9.25906,49.9117809073,390.229289644,32.8799,54,35.2462,164.156446781,105.801773869,59.0884782955,329.956711261,54,0.363189,0.77673,9.25064
9.48742484873,-9.85119,269.990287826,9.48968599243,289.611452171,0.282768794471,413.530388476,9.49436,25.0521908871,389.590177759,33.1705,55,35.6916,172.05793818,77.0535230183,149.806904534,347.256692335,55,0.3598,0.752979,9.48604
9.76361383906,-10.1405,340.002985709,9.76564529071,224.786790698,0.291714418199,342.513279998,9.76777,8.93667910667,376.723253146,33.45,56,36.2124,176.073467656,85.4920708323,117.661089335,364.894900592,56,0.394488,0.776326,9.76082
9.97792071802,-10.3702,287.532126012,9.97970963436,179.676400617,0.283416891171,349.018325943,9.98439,18.314846686,359.751792962,33.7427,57,36.7253,167.760033498,109.939908133,7.58949913334,335.070173922,57,0.359708,0.792763,9.97658
10.2514403599,-10.6516,147.126848245,10.2533439035,218.332503994,0.317242201078,337.992803593,10.2582,80.5223630487,390.759621197,33.9937,58,37.2738,152.573129261,96.1616045876,19.4207514401,294.197762793,58,0.495007,0.761991,10.2498
10.485698614,-10.8833,135.709495387,10.4883498878,243.927363547,0.310429929872,452.465094622,10.4925,57.0280623244,397.837831364,34.2686,59,37.7672,160.876333389,117.305763862,78.7588890214,314.793929046,59,0.473299,0.745612,10.4841
10.7855425698,-11.1796,150.172153561,10.7879039353,158.578050132,0.313982786518,365.429013091,10.7922,47.4419024909,362.826215663,34.447,60,38.1971,158.117453469,107.654257996,8.39077500237,302.621051328,60,0.441915,0.781381,10.7833
11.0130335013,-11.4145,269.475068634,11.0152453088,145.558278151,0.326372135036,366.924025641,11.0192,34.9469165097,401.228986775,34.6943,61,38.6978,172.91429786,135.911984552,6.81971858464,352.161865641,61,0.505566,0.701996,11.0108
11.2777731471,-11.6874,234.947636713,11.2800582455,242.147562539,0.33181675197,350.446953009,11.2849,47.708493818,431.867240548,34.9623,62,39.189,164.968101766,100.548482051,8.69371956573,325.23057778,62,0.522491,0.700417,11.2752
11.4948310972,-11.9217,266.508603384,11.4974905402,134.746402737,0.338814609722,354.925129501,11.503,21.6518103173,349.364305958,35.1849,63,39.6634,160.763725481,107.930064448,14.7727479026,312.893575555,63,0.530442,0.768127,11.4934
11.7321714692,-12.1489,158.231350567,11.7346272593,165.06748601,0.353750885766,388.216867104,11.74,35.1547949795,409.381539183,35.3684,64,40.1586,167.065009723,122.587600733,7.19859487501,331.002046408,64,0.571194,0.760216,11.7299
11.94241571,-12.3724,258.100398701,11.9451465666,133.354563748,0.359276141788,329.172923161,11.951,49.992303931,426.411797522,35.4772,65,40.5391,167.088867136,89.7981885575,7.57697488545,336.759103698,65,0.60296,0.734123,11.9399
12.1876719351,-12.6274,133.238291442,12.1902930785,105.737380159,0.37188411709,281.839243446,12.1955,52.2603351927,311.25150046,35.7035,66,41.0351,134.878639545,90.933891907,7.32785193782,234.874854348,66,0.66624,0.749197,12.1852
12.366326324,-12.7854,295.121903817,12.3687964982,181.831254338,0.373317866058,390.693034041,12.3752,12.0693398973,384.454775318,35.8938,67,41.3685,160.731965151,120.023154843,10.1026732995,308.448378754,67,0.644412,0.687925,12.3652
12.5447818167,-12.9806,241.239713724,12.5475446832,160.229380797,0.38166477439,361.181014044,12.5532,37.0682645426,375.287645334,36.0445,68,41.8316,161.897886764,115.562343056,6.26783499418,314.432096051,68,0.656152,0.767437,12.5423
12.8147483659,-13.2365,223.550331817,12.8176111071,213.128517831,0.372447062248,414.513293248,12.8209,34.1453983451,365.272025634,36.1928,69,42.2489,155.104597311,141.729855139,8.01547782005,290.967087474,69,0.610937,0.753219,12.812
13.0364699227,-13.4845,250.756745782,13.0399115246,159.665288698,0.378380256413,286.83903315,13.047,30.6606464465,382.912452795,36.4063,70,42.6059,163.752997672,90.916185903,9.02563503138,319.36474749,70,0.639082,0.797955,13.0343
13.242305211,-13.6719,100.392386921,13.2457230457,183.151647558,0.392861544293,523.811859479,13.2509,54.7736286689,314.842479486,36.6084,71,43.002,91.9067712884,145.047631647,7.71766856522,134.365969672,71,0.745336,0.787616,13.2406
13.4315772296,-13.8799,137.514454293,13.4355021098,196.473393529,0.391625547472,374.789390892,13.4429,36.1999524288,362.93374469,36.759,72,43.4172,161.104075632,103.091476668,54.0357582844,311.874730385,72,0.694863,0.761303,13.4297
13.7011354731,-14.1377,133.546765717,13.7055013119,156.181044147,0.398147384663,267.074935552,13.7119,73.4387593936,353.566881532,36.9029,73,43.8068,117.012936211,83.025207203,12.2992440458,191.408481708,73,0.683278,0.770212,13.698
13.8981678619,-14.3365,151.191282402,13.9019852945,147.137655499,0.409017387032,329.488232901,13.9081,68.3807611807,378.946124,37.0918,74,44.2048,164.440798948,79.2383637238,22.9069660808,324.825941867,74,0.797351,0.788894,13.8964
14.061435141,-14.4988,275.308475977,14.0656364756,167.844247558,0.4230732933,440.915659439,14.0722,15.0229137665,357.294571047,37.2618,75,44.6,169.614355743,119.800854569,9.44284789049,335.371095587,75,0.841218,0.783551,14.059
14.2036507726,-14.656,273.761208324,14.2072108264,227.237812887,0.431429761943,326.748205062,14.2163,27.0167544455,380.844421806,37.4233,76,44.9582,175.577051271,78.7512727959,111.623394643,356.062816751,76,0.870867,0.798962,14.2017
14.4562047004,-14.912,284.527463209,14.4589613799,149.472987645,0.420289035816,361.226031947,14.4648,15.4744678273,347.884662447,37.5748,77,45.3012,167.545864447,111.709562216,7.07039773021,328.088520201,77,0.796709,0.739165,14.4538
14.6305051143,-15.1109,258.501576542,14.6344435309,174.413882905,0.437364852857,330.723274706,14.6426,24.7527384795,363.45035526,37.7248,78,45.6128,170.128097837,93.3661586293,17.2525261648,340.778618233,78,0.840873,0.75772,14.6294
14.8868108594,-15.3461,147.551657741,14.8891691619,170.130993594,0.428430228913,338.524541534,14.8959,54.6365782807,298.044994258,37.888,79,45.9825,128.561006118,89.0183882845,38.5368795515,217.368317684,79,0.807406,0.768554,14.8844
15.0840978868,-15.5565,148.449464403,15.086921286,187.428293924,0.436633807524,367.781826625,15.0934,42.3867309125,325.692976847,38.103,80,46.2905,116.324560307,103.582548629,49.0543100853,185.71506206,80,0.864952,0.787336,15.0814
15.1959251123,-15.6754,138.319286438,15.1996958149,166.689233573,0.458199744334,376.996487428,15.2068,66.2427046785,302.781525965,38.2913,81,46.5821,127.276143303,124.136427911,7.32131117514,216.963043159,81,0.941494,0.798055,15.1938
15.4297584337,-15.902,142.190872785,15.43286206,160.414486063,0.466551482533,323.451464283,15.4389,53.7101062032,304.035979543,38.4727,82,46.9799,128.843388494,112.25308308,7.84792252805,218.455532814,82,1.01164,0.798609,15.427
15.6485617362,-16.11,285.543672651,15.6519102253,196.023126184,0.450581707955,356.194408704,15.6607,45.5950460456,470.379147664,38.7209,83,47.3057,175.341599882,114.338116813,29.374050363,367.124097967,83,0.932963,0.833266,15.647
15.8314144319,-16.2942,132.37648509,15.8345803587,173.691688902,0.468198291001,295.949629179,15.8411,45.4245938568,368.714255101,38.8432,84,47.6072,114.275869522,84.5754480052,7.29551800655,181.358298172,84,1.05065,0.815559,15.8283
16.0157961585,-16.4838,132.950768314,16.0181985014,159.935991636,0.483290772321,351.461915258,16.0262,94.9102157707,419.688538681,39.1126,85,48.0378,160.312609376,112.17074068,10.3248666193,325.43057573,85,1.16052,0.819225,16.0139
16.1600107632,-16.6673,220.049003002,16.1626905634,194.597399699,0.486742838342,432.157674776,16.1688,29.8160439012,338.770156315,39.3058,86,48.4354,144.638664837,120.608626267,6.63876303012,258.070579224,86,1.05551,0.787178,16.1574
16.3884754691,-16.87,140.599767052,16.392301992,140.638270745,0.486131545229,309.630915721,16.4018,68.8856928122,364.558186004,39.5869,87,48.8555,138.236229501,94.1035419763,7.16284114035,246.351088237,87,1.08342,0.832701,16.3871
16.5260815642,-16.9907,211.670986401,16.529175594,223.370447895,0.48340634287,487.79235572,16.5368,36.1848876714,349.867821965,39.7649,88,49.1895,152.423830067,114.000352041,120.114211701,283.03834437,88,1.05784,0.78562,16.5233
16.7426862744,-17.2375,148.544678878,16.7471854203,214.415990727,0.485174775253,446.661983882,16.754,49.4695394201,328.257180835,39.9281,89,49.5458,129.266999616,130.553628107,24.4612133596,219.791523245,89,1.06002,0.830356,16.7404
16.8935471682,-17.3944,148.537289761,16.8977713752,166.950613995,0.510373159548,360.403862501,16.9078,1.05974680047,153.346692111,40.1179,90,49.9007,102.778786892,102.093439423,21.3985565005,150.853647773,90,1.22927,0.828214,16.8919
17.1118221198,-17.6069,155.098244143,17.1164077646,129.933825569,0.492679907728,380.862176079,17.1248,30.3691874384,254.265383049,40.259,91,50.2487,116.182266364,100.391709624,9.00152076311,191.635207817,91,1.03839,0.851376,17.1095
17.2155534581,-17.699,136.758140051,17.2204609002,154.240626162,0.523610895139,312.713836713,17.2316,8.58812579766,220.901286357,40.3553,92,50.5981,98.9940426273,85.1457445882,4.15386844015,144.100361949,92,1.2948,0.824301,17.212
17.4662291768,-17.9613,41.577083216,17.4706161455,115.411443034,0.497836855781,249.319506313,17.4797,27.3249587444,390.48274608,40.5409,93,50.9331,101.688093936,65.073640975,9.08895094815,150.235406713,93,1.10675,0.879174,17.4636
17.613631614,-18.1271,143.155493924,17.6175234896,145.698393604,0.515916102378,418.600992939,17.6277,1.20898944474,149.916527527,40.83,94,51.3104,99.8759069488,129.530250478,9.12454401772,145.576345687,94,1.21975,0.854106,17.612
17.7409233134,-18.2711,144.396531131,17.7453047752,126.308801878,0.519039483341,244.790547334,17.7524,2.25145725431,153.596308975,41.0435,95,51.5903,101.320296909,66.7860682304,18.4995341176,147.772056028,95,1.19,0.84711,17.7389
17.9573625944,-18.4916,37.0337768675,17.9617505277,111.957952393,0.518359035648,380.32520009,17.9686,28.3957695716,157.423733687,41.1813,96,51.9435,70.0445853786,113.388464683,5.08887205889,91.8126436763,96,1.13082,0.875116,17.9536
18.1443711596,-18.7005,40.3023378545,18.1483106257,136.159646169,0.541116627094,307.348522056,18.155,23.3921263744,153.84846696,41.3413,97,52.2755,88.4036701484,82.3036623786,7.19819195237,122.732405261,97,1.36125,0.85514,18.1421
18.3394862405,-18.8888,70.4760344437,18.3437296326,173.284124186,0.56289899873,371.550255882,18.3524,21.6588857884,160.273206614,41.4698,98,52.6051,89.7559158122,109.283128291,8.33586338919,124.96843737,98,1.49737,0.873318,18.3369
18.4885273981,-19.0241,102.822153415,18.4930646645,138.847127553,0.542272918423,352.939694708,18.5019,19.9785521207,158.908883121,41.6054,99,52.8897,100.052582705,123.231699183,5.28238935925,144.216214027,99,1.30972,0.828583,18.4861
18.7016331584,-19.2172,149.579236541,18.7066250163,202.570200129,0.534939242519,415.934317499,18.7136,2.00031349931,160.13927816,41.7897,100,53.1399,103.103855372,137.768457225,7.63227302845,153.981307261,100,1.21044,0.820772,18.6992
18.8047313375,-19.3134,96.2163499179,18.80840639,164.994484688,0.568363713402,357.38485874,18.8164,8.71733725484,155.165690322,41.9713,101,53.4084,102.768228087,102.196022325,12.4765367347,150.361712461,101,1.45178,0.842752,18.8009
18.9908570943,-19.4944,71.7521989719,18.9945520857,126.630762472,0.557447300385,353.806998336,19.0022,8.08124162024,161.803803008,42.0781,102,53.6701,104.999539728,95.1018842867,20.470974429,155.449284535,102,1.46922,0.815072,18.9885
19.1043869091,-19.6289,141.846418137,19.1077892316,172.217631531,0.566546829013,524.054016887,19.1156,2.35794461352,159.077328065,42.2187,103,54.0115,101.096283129,143.491057739,6.58143990326,148.620606981,103,1.45618,0.87673,19.1009
19.1759980602,-19.6917,38.6961585996,19.1795026339,148.174975061,0.562566645124,348.136893572,19.1881,20.1178199468,158.896706679,42.4082,104,54.2659,102.704738947,101.608385171,11.2785480677,150.968725025,104,1.36125,0.779878,19.1736
19.368584932,-19.8888,94.1446642578,19.3728483408,157.873212484,0.579815808539,383.647883511,19.3827,16.1664360692,157.476917304,42.5024,105,54.5399,80.0993800988,105.698906823,9.23242705983,111.46326488,105,1.54692,0.719058,19.365
19.5194341177,-20.0575,148.942854334,19.5237920218,163.745245124,0.563244767723,362.514813609,19.5316,1.41856680068,155.679118746,42.6264,106,54.8015,104.013326294,114.413254588,5.45607123852,152.507722527,106,1.36044,0.821058,19.5168
19.6171044634,-20.1605,146.733346379,19.6220271026,147.567113241,0.571114787025,394.932210942,19.6301,2.54236876927,158.847111966,42.8315,107,55.1124,102.659471723,122.909150246,5.4708247416,152.270077942,107,1.33558,0.750444,19.6155
19.8173465187,-20.3589,159.433189804,19.8203325463,152.623139174,0.589470011981,467.8377974,19.8271,52.3321109756,380.533552576,42.9955,108,55.4295,156.557667252,131.014364205,3.72573724875,295.151623872,108,1.5351,0.813459,19.814
19.9179779259,-20.4427,459.152464852,19.9224177115,102.922588176,0.594790678047,406.001339651,19.9343,18.4764698033,571.016132059,43.1161,109,55.6506,211.523479172,108.969572278,4.22455289632,513.587617229,109,1.54664,0.745181,19.9169
20.0056542536,-20.5273,148.695852664,20.0107199394,151.742864411,0.594500418795,401.011817857,20.0185,7.90799181227,213.460855543,43.2201,110,55.9074,104.596507041,136.400377366,5.53724060915,154.232451187,110,1.57598,0.806625,20.0018
20.1180520712,-20.6512,413.863598673,20.122134524,182.339578031,0.568292196922,512.652374693,20.1328,15.758339128,514.329575154,43.3904,111,56.2214,204.749739067,169.135805134,10.2186796889,465.050895608,111,1.35317,0.73094,20.1165
20.2624919591,-20.7891,149.056643452,20.2674149627,199.28588131,0.618674186391,565.458638715,20.2764,1.61119174802,156.356907475,43.5406,112,56.5032,104.061696788,184.833608235,6.39403002361,153.085182615,112,1.73853,0.826833,20.2596
20.3675816594,-20.9122,379.398502313,20.3709551158,172.099189635,0.604215069335,523.260143687,20.3795,50.3657934987,616.208235118,43.6741,113,56.7435,195.166112834,164.024265331,6.36049617964,459.020971134,113,1.74583,0.752596,20.3636
20.4940879292,-21.0443,301.821322007,20.4974288489,188.532429221,0.61232940939,530.38749411,20.5107,100.759987594,717.000158005,43.7778,114,56.9981,210.039340146,170.379747034,11.0461656003,544.368080991,114,1.58251,0.753068,20.4921
20.5845938719,-21.1377,333.128062536,20.5884141528,140.98125975,0.621583896532,372.56123508,20.5987,36.2072869621,512.110597035,43.9672,115,57.1907,199.553999932,129.789549089,10.4522985494,445.750334897,115,1.64716,0.752103,20.5816
20.7870602207,-21.3388,323.172959184,20.7895240332,275.611339067,0.607765732517,825.925586605,20.797,52.9812611501,544.512910967,44.092,116,57.4619,192.889991852,236.239402504,6.31338549869,409.957595424,116,1.53723,0.767248,20.7844
20.8801397786,-21.4223,327.634584884,20.8850780356,200.52416729,0.628356511932,573.986656345,20.896,87.8438839792,630.963763984,44.2438,117,57.7627,190.358248243,143.365787598,7.81561541041,485.233085947,117,1.71363,0.735127,20.8775
20.9844282174,-21.5023,261.227755166,20.9888429054,281.493271681,0.618281774991,550.547472588,21.0012,62.1259526366,531.648494085,44.4416,118,58.0297,177.438614439,150.902632712,7.609840554,368.021156286,118,1.72254,0.806525,20.9819
21.0786392768,-21.6114,272.174386197,21.0826605231,254.567439079,0.612139393888,534.754556304,21.0943,68.9111720761,617.994464268,44.5587,119,58.2367,194.908562973,118.853787932,37.2094767585,429.229461595,119,1.64674,0.778421,21.0764
21.1145053329,-21.671,383.36964821,21.1189875564,241.704548342,0.620491330899,474.496926444,21.1293,45.8415342171,593.437212874,44.6844,120,58.4544,208.300114718,185.657661461,6.0639391441,502.278303159,120,1.69888,0.765735,21.112
21.3028816194,-21.8527,407.255619316,21.3066261041,262.892778336,0.604281714857,493.677532841,21.3163,72.0961344363,702.091925545,44.7888,121,58.6877,206.456989648,174.344570422,5.65249320866,526.975770986,121,1.54585,0.775473,21.2998
21.4972172733,-22.0379,316.203559423,21.5022582922,214.883043651,0.607495859428,726.261289348,21.5137,87.9908458373,794.667141617,44.9235,122,58.9317,209.949599327,211.983516326,19.3967727722,521.85686012,122,1.50932,0.835652,21.4942
21.5460332849,-22.0835,220.015571245,21.5501640411,237.720396458,0.619868176526,447.558295943,21.5611,194.262630196,962.686570684,45.1291,123,59.0789,209.097705197,169.691800266,9.19265845583,610.665139629,123,1.77154,0.804704,21.5442
21.7266849657,-22.2607,144.695298015,21.7302155967,255.211047101,0.632788160262,499.250542363,21.7376,121.877289395,631.971984973,45.3122,124,59.315,149.929888023,153.513622633,49.0901089977,286.353296191,124,1.84119,0.77288,21.7228
