AverageAbsQYDiff,AverageAbsY,AverageEsReturn,MinReturn,AverageAction,MaxEsReturn,AveragePolicySurr,Iteration,AverageY,AverageDiscountedReturn,MinEsReturn,QFunRegParamNorm,MaxReturn,Epoch,AverageReturn,StdEsReturn,AverageQ,AverageAbsQ,AverageQLoss,PolicyRegParamNorm,StdReturn
0.401339089943,24.9625505543,231.688026673,516.893124817,0.999742,383.72368632,-25.1039,1970,24.9543799196,230.852275132,19.6645626633,219.097,1133.42625053,1970,753.931169179,121.590022693,24.9523,24.9699,1.40829,228.515,137.390708718
0.400490786396,25.0022764761,397.333136764,576.114535943,0.999629,810.341854775,-25.176,1971,24.9961490003,230.131090589,65.9772409767,219.133,923.569269113,1971,732.001227462,247.147279744,24.9951,25.0089,1.42572,228.565,73.7831107684
0.400758143741,25.0464927454,543.945486493,84.7377206868,0.999596,875.550472769,-25.2005,1972,25.0414844647,240.34267613,172.616269044,219.171,1331.42676719,1972,946.126225551,240.88553964,25.0414,25.0555,1.5147,228.583,222.19858589
0.400082042595,25.0221311452,313.189106057,749.802474395,0.999734,567.411217602,-25.1932,1973,25.0175744012,246.979745543,73.39586012,219.214,1399.42426077,1973,879.906758933,153.728528386,25.0161,25.0287,1.47419,228.602,123.103511304
0.395586293996,25.0489781237,428.80133728,91.46456416,0.999565,758.466794968,-25.2224,1974,25.0425549555,231.040007521,108.078884053,219.271,1474.45524372,1974,823.405431237,244.8821069,25.0418,25.0543,1.50325,228.551,279.843376657
0.403355509056,25.0013442371,201.982330382,73.3965642034,0.999379,535.764856798,-25.1853,1975,24.9972221869,78.0041321973,41.8155349805,219.301,398.875383019,1975,107.225902686,160.467644115,24.9964,25.0087,1.60353,228.451,32.5201932746
0.416904683551,24.961237597,125.806335375,101.501456524,0.999308,364.23921122,-25.1164,1976,24.9536625719,179.799696423,27.4304266171,219.306,3125.92107271,1976,575.173528578,97.0365829414,24.9518,24.967,1.63399,228.486,564.790709589
0.421374491469,25.02173996,262.017327082,76.354430828,0.9996,543.876256833,-25.1775,1977,25.0139601551,208.461155797,80.893513136,219.333,3575.07021033,1977,765.312793431,142.287810045,25.0123,25.0257,1.51822,228.565,567.03657314
0.441711331394,25.0607115967,399.20550216,1073.53694567,0.999589,666.2864015,-25.2285,1978,25.0510302546,264.98708345,185.208928306,219.386,3538.42511853,1978,2353.86541491,155.403099853,25.0492,25.0661,1.72045,228.646,822.258250468
0.419118571152,24.9469984415,423.312708746,332.983232182,0.999625,878.877369446,-25.1225,1979,24.9402954731,231.508009417,57.0133512772,219.435,1671.57186385,1979,986.865825745,260.026610376,24.9404,24.954,1.56254,228.761,361.825537863
0.41678918879,25.0799509469,431.847951088,650.377482212,0.999487,802.031527883,-25.2588,1980,25.0723217418,250.297033177,60.9092735977,219.497,1892.97946562,1980,1198.89470221,238.313925483,25.0712,25.0835,1.65437,228.785,299.665642643
0.431132616658,25.0308147686,350.520532563,766.446599466,0.999566,914.087224818,-25.2102,1981,25.0235481285,251.823102802,86.9175086196,219.521,3619.04370899,1981,1452.09442091,278.911974801,25.023,25.0368,1.79959,228.89,1014.96557675
0.444877369013,24.9720648476,504.192418734,722.049495362,0.999602,695.219683853,-25.1384,1982,24.9640197469,252.355614413,221.011150845,219.532,3540.95235958,1982,1335.61484723,174.592526081,24.9651,24.983,1.95063,228.877,880.74355147
0.421482373165,25.0313460719,420.123335861,893.43180648,0.999449,986.269752581,-25.2032,1983,25.0240151078,249.364036649,45.9132700742,219.55,3202.42115181,1983,1514.69062899,357.131314348,25.0229,25.0377,1.75883,228.886,682.410592008
0.428459539859,24.989437251,527.716259665,907.522012638,0.999212,909.080244262,-25.1878,1984,24.9853581231,245.998018588,85.3028328497,219.551,3163.92695228,1984,1595.73351862,308.576964281,24.9837,24.9955,1.77693,228.944,742.042077581
0.398402871074,24.9705595446,496.747777935,204.674430704,0.999558,994.458560791,-25.1589,1985,24.9640412516,184.714808953,213.837396225,219.547,1726.8404872,1985,515.874009265,288.013255897,24.9634,24.9771,1.47043,229.011,313.732297271
0.429293884559,25.0295298237,327.604945763,193.803253911,0.99949,566.144169982,-25.2435,1986,25.0239337579,140.00761365,90.9179864766,219.611,1451.58494925,1986,269.311807641,178.217568058,25.0244,25.0366,1.87613,229.035,165.917670067
0.399965894814,24.9459502817,266.026900415,188.4907824,0.999477,448.567660515,-25.1156,1987,24.9393113227,128.58268883,76.1744466156,219.643,230.775708152,1987,215.458143397,106.161587451,24.9396,24.9538,1.37624,229.184,8.4839015754
0.418358292143,24.9900691457,259.790402978,467.264564213,0.999758,506.483937996,-25.1432,1988,24.9812652462,208.99762346,54.6443600869,219.715,2910.78385957,1988,679.592303504,138.420896189,24.9793,24.9974,1.49524,229.323,493.274905531
0.407654338555,25.0693678308,294.09977684,227.030470453,0.999357,750.076701903,-25.2309,1989,25.0620801439,157.913491438,191.067033818,219.733,492.375970334,1989,318.297078581,176.838039114,25.0637,25.0778,1.49396,229.382,115.735080178
0.428682178263,25.0041070203,364.66261699,217.985435611,0.999489,484.197408296,-25.1506,1990,24.9985766818,188.863735476,241.68171765,219.742,1058.87586683,1990,462.451183941,78.3982930906,24.9975,25.0117,1.74458,229.142,155.212114426
0.412800167411,24.9752889591,161.924625446,59.0776782677,0.999558,711.933413067,-25.1244,1991,24.9705015101,73.2285441192,59.073501452,219.758,3175.79896575,1991,213.100328789,200.340180222,24.9682,24.9831,1.5381,229.175,501.53193288
0.424410512008,25.007190966,245.810669722,620.440925399,0.999434,560.215203324,-25.1657,1992,25.0002355443,251.671755521,55.5857140842,219.819,3443.79720948,1992,1306.98767314,170.894399125,24.999,25.012,1.63072,229.366,685.124774422
0.417745328842,25.0386167787,266.261509041,677.479149276,0.999466,668.400349623,-25.229,1993,25.0309640623,251.215425234,57.228856451,219.824,2363.37761816,1993,1304.19809234,206.903850502,25.0314,25.0468,1.63032,229.515,334.772406205
0.411214054265,24.9632371046,505.925724824,652.206056224,0.999544,873.754476657,-25.1679,1994,24.9560297898,248.798984532,95.2453662229,219.87,2553.5619772,1994,1230.51239129,247.223314042,24.9547,24.9713,1.52541,229.6,369.183964049
