MinReturn,AverageAbsY,AverageAbsQ,StdEsReturn,MaxEsReturn,MinEsReturn,AverageY,Iteration,AverageQLoss,Epoch,StdReturn,AverageEsReturn,AverageQ,PolicyRegParamNorm,AverageDiscountedReturn,AveragePolicySurr,QFunRegParamNorm,AverageAction,AverageAbsQYDiff,AverageReturn,MaxReturn
92.3129254576,53.9165260876,53.9123,3.1252787279,96.802785125,85.819513987,53.9164915404,85,3.70406,85,0.130771530155,92.8514086982,53.9123,37.0672,42.6289309517,-55.2875,122.343,0.997306,0.696568100472,92.5903832263,92.7999262268
92.0007856205,55.1433638421,55.1392,1.30857354589,96.884668136,90.8312405615,55.1433171823,86,4.11075,86,0.113199854423,93.8661151298,55.1392,37.0831,41.0009100063,-56.5448,123.12,0.997885,0.722095529051,92.274833522,92.5000009418
92.3013611472,56.487510559,56.4811,1.49341258439,98.118311868,91.4727932021,56.4874786954,87,3.05623,87,0.108974478817,94.4288818535,56.4811,37.1225,42.6136715642,-57.8453,123.8,0.997679,0.670518340836,92.5853992274,92.787963328
92.2881936991,57.5833084252,57.5768,1.06828240658,95.817796376,91.2561662395,57.5832665684,88,4.13089,88,0.0745593881739,93.6481889011,57.5768,37.183,42.0165681228,-58.9435,124.368,0.997006,0.728039035854,92.4767314731,92.5995188612
92.2014590905,58.9616577515,58.9539,1.73037532813,97.6766258203,89.9236602909,58.9616204758,89,3.6416,89,0.0981694227842,93.8742219542,58.9539,37.254,41.8313050052,-60.2952,124.929,0.997493,0.683888154945,92.4379418769,92.5990760926
92.7000161166,59.9369328976,59.9291,1.06072319433,95.5323229679,90.8922880754,59.9369037895,90,3.19648,90,0.0764253663335,93.7468777048,59.9291,37.2829,44.0094527117,-61.2501,125.499,0.997195,0.698090983973,92.8486881797,92.9998475795
92.1199717272,61.105550975,61.0978,1.87025729335,98.4663402169,89.7284902409,61.1055017324,91,4.01797,91,0.0796051764648,93.6064769855,61.0978,37.3211,41.5189779034,-62.3825,125.879,0.997283,0.723636520643,92.3795404123,92.5
92.7000023007,62.2067062659,62.2004,1.81559092808,96.7639570346,90.0843470338,62.2066724977,92,3.41518,92,0.0715526836537,93.5702876338,62.2004,37.3755,44.608611234,-63.4557,126.306,0.997582,0.726615909743,92.9558095867,93.0971540699
92.801827588,63.2232539156,63.218,2.00265310621,98.3578583052,88.9898551983,63.2232170871,93,3.51353,93,0.0901757461706,94.169908974,63.218,37.3568,44.9343999459,-64.443,126.812,0.998468,0.723885865795,93.0093301053,93.1893831333
93.1000245081,63.7962944544,63.7903,1.46112390771,98.2492677156,91.3387638698,63.7962621442,94,3.49035,94,0.0678450733537,94.1668492367,63.7903,37.345,45.9330884792,-64.9432,127.184,0.998629,0.706574730036,93.1875854789,93.3961143664
92.6000174038,64.8966316832,64.8887,2.62708990737,99.7396017769,89.3907999385,64.8965927519,95,3.10492,95,0.103194312387,93.1990241449,64.8887,37.4094,43.9507909592,-66.0303,127.578,0.996731,0.697764683638,92.840621111,92.9999234057
92.5007635282,65.610845633,65.603,1.20426318985,96.3971484587,91.2390678002,65.6108110227,96,2.7582,96,0.113677867934,93.9531738617,65.603,37.5148,43.5992524781,-66.6965,127.907,0.997832,0.672536748858,92.7686133347,92.96837642
92.3005355226,66.3785013304,66.372,1.29977141604,97.4649835194,91.3736414311,66.378465298,97,3.71631,97,0.112030024107,94.1163088551,66.372,37.6186,42.8571069895,-67.4244,128.149,0.996045,0.703763218572,92.6417194943,92.799987265
92.501975204,67.0155271937,67.0085,1.49278135887,94.7741009703,90.3680704453,67.0154926739,98,3.53733,98,0.0820250146653,93.5536738234,67.0085,37.6293,43.1697965948,-67.9733,128.401,0.996847,0.696788070992,92.6953677507,92.8174921969
92.8099159557,67.550877791,67.5461,0.940180289916,95.3162688623,91.8355702574,67.5508487289,99,2.82375,99,0.0516096042837,93.9843904606,67.5461,37.7588,44.1743139364,-68.4479,128.642,0.992935,0.623109359391,92.9054810235,92.9686360377
92.9042534578,67.9551488631,67.9507,2.50730937017,99.2,88.9841433865,67.9551140057,100,4.61417,100,0.0523059854575,93.8850553175,67.9507,37.7832,44.5910252415,-68.7995,128.927,0.994105,0.710088072837,92.9740609809,93.0959989317
92.713315526,68.2918157884,68.2866,2.1626438627,97.5908040213,90.2989719654,68.2917721312,101,3.93267,101,0.0603764549473,92.9304920452,68.2866,37.8665,43.8218259941,-69.0912,129.105,0.992063,0.672235532936,92.8464409391,93.0015929499
93.0066233919,68.585064751,68.5807,1.6263859565,97.6699460134,90.0716161241,68.585018272,102,3.55234,102,0.0400123776665,94.0729236369,68.5807,37.9116,45.3891296885,-69.333,129.319,0.990785,0.650239231462,93.1376168909,93.1878792068
91.8448536893,69.0113020025,69.0069,1.63718694424,95.0011947685,89.7165201343,69.0112652178,103,3.50704,103,0.235706054198,93.2496552457,69.0069,37.9398,41.6963480709,-69.6835,129.448,0.989236,0.639575540811,92.4645678461,92.7045579204
91.3071063699,69.1863792107,69.1829,1.86688869441,98.4127123335,89.8961436487,69.1863434674,104,2.88106,104,0.365324433778,93.8761940714,69.1829,38.0339,40.9002143665,-69.8037,129.521,0.988741,0.615007044053,92.311582382,92.6086444168
91.2143732832,69.2539464561,69.2507,3.21180238319,98.3793776466,87.5139524278,69.2539112594,105,3.15843,105,0.359266480685,92.5295558891,69.2507,38.1039,40.5480550865,-69.8349,129.566,0.98846,0.62853506719,92.2452211127,92.6056837821
91.5024045962,69.396420912,69.3917,2.96726756744,96.5535182365,85.4948082555,69.3963905466,106,2.76892,106,0.290687782287,92.9838523305,69.3917,38.1693,41.5399565609,-69.929,129.675,0.988623,0.580351837971,92.4374071401,92.7063178338
92.1010495634,69.5067591228,69.5035,3.35186634424,99.3800472695,85.6998118463,69.5067358295,107,2.9423,107,0.176530680838,93.5106131796,69.5035,38.1879,42.239827095,-69.9813,129.804,0.992987,0.573058575155,92.544443997,92.7832517617
92.2559440482,69.3813542081,69.3794,2.28307907342,94.2098337471,85.9151318446,69.3813299417,108,2.76931,108,0.258504804529,92.7912073462,69.3794,38.2462,43.5278598992,-69.7932,129.938,0.982403,0.598570104233,92.8512381236,93.2649095679
92.4437456634,69.398277429,69.3967,2.07119768714,96.8437625135,88.2387456702,69.39825314,109,3.14278,109,0.115418266035,93.3928545515,69.3967,38.3224,43.4797375028,-69.7649,130.073,0.992206,0.599610452514,92.7820572935,92.9000630825
