StdEsReturn,MinReturn,AverageEsReturn,AverageQLoss,Iteration,AverageAction,MaxEsReturn,AverageY,AverageAbsY,AveragePolicySurr,StdReturn,AverageAbsQ,AverageReturn,AverageQ,MaxReturn,MinEsReturn,Epoch,AverageAbsQYDiff,PolicyRegParamNorm,QFunRegParamNorm,AverageDiscountedReturn
44.3654439772,69.2657928174,129.760817798,0.000646642,30,0.830357,179.561718936,0.418223094134,0.418567397118,-0.47082,9.40577751513,0.418724,154.420902844,0.41813,165.482986612,13.6120615687,30,0.0134105576541,23.4428,15.5235,102.323894846
41.7386992054,149.020568147,144.763946179,0.000671998,31,0.795785,204.517338855,0.429754499373,0.430046683053,-0.481256,5.79272996766,0.430357,158.524987446,0.429692,177.371902987,68.0962794863,31,0.0136834680043,23.9247,15.8995,104.424664915
48.7072528064,172.973326575,145.604478778,0.000771038,32,0.843772,192.539833969,0.443118943904,0.443361399907,-0.491417,4.15771605325,0.443675,182.594946355,0.443057,190.6933193,43.9786626132,32,0.0143181122958,24.4359,16.245,114.439487617
32.4358515258,169.168238548,152.308971197,0.000857526,33,0.864145,181.284047141,0.449168180468,0.449382523438,-0.493611,1.80020655701,0.44965,174.619888223,0.449099,177.947317001,53.4053666964,33,0.0151283288625,24.832,16.5766,112.426120478
59.3940796129,167.392530436,124.599371031,0.00081015,34,0.864638,188.640073277,0.454464031965,0.454680748318,-0.499136,1.23979911827,0.454959,171.463186673,0.454432,174.204369117,10.2900831255,34,0.0146831629784,25.0574,16.9174,110.972495342
58.3889652119,164.517734377,118.974232468,0.000832806,35,0.888875,177.363829953,0.462292004686,0.462502278017,-0.506242,2.80374621165,0.462768,171.207367161,0.462225,175.41998256,9.30502333724,35,0.0149620145164,25.3283,17.2588,111.010443088
58.6163777679,55.8054219112,115.313492157,0.000917374,36,0.847588,179.279789355,0.470717164673,0.470829526694,-0.510888,4.17804368458,0.471204,63.3471615137,0.470664,74.1740318296,8.28895778589,36,0.0149310404943,24.8162,17.5725,41.1988195729
9.63297853703,17.1682251967,22.1525504649,0.000983636,37,0.569575,42.8928431424,0.47704634555,0.477179126736,-0.525705,0.348797115651,0.47753,17.9580396665,0.476995,18.8198979079,7.6821731503,37,0.0154898849324,24.8705,17.9065,15.5139070315
16.7052736812,21.8698212269,20.6957664539,0.00119465,38,0.348855,92.9265424353,0.491479154826,0.491586846828,-0.535914,0.450814209575,0.491957,23.0384427048,0.491388,24.0398263424,2.99742709631,38,0.0164730421915,25.1072,18.2693,19.7058181631
56.8748068473,278.169600313,68.4450120727,0.00123568,39,0.300352,213.726151075,0.5100388717,0.510156715127,-0.554562,2.17688877441,0.510568,283.547643091,0.509959,288.483704065,12.8882480616,39,0.016872048265,25.358,18.5821,110.682637271
88.6168189738,190.252916227,134.251126034,0.00126106,40,0.469841,294.021810092,0.521230810668,0.521366073324,-0.568447,34.6973380949,0.521812,232.835732942,0.521165,286.072859184,13.1639570144,40,0.0174139690304,25.8789,18.9296,110.375469966
90.493629403,208.198951221,183.227844773,0.00131913,41,0.707916,294.980288008,0.534062275376,0.534216300745,-0.582908,2.35352440871,0.534626,213.77819114,0.533961,220.83763872,4.68281758557,41,0.0177266017701,26.2771,19.1998,121.263891617
72.4579544576,160.963937964,153.290794504,0.00112153,42,0.747503,272.591300095,0.548191435997,0.548322937608,-0.595515,1.76347112543,0.548658,165.279750617,0.548119,168.590023906,19.6346245532,42,0.0170341825495,26.556,19.4574,107.909166195
71.0097938967,1039.00189431,149.251338425,0.00147922,43,0.463151,223.627511365,0.560584218957,0.560672553541,-0.607973,0.515114125234,0.561121,1039.54725962,0.560469,1040.53546474,8.8943557212,43,0.0188105945101,26.8194,19.7903,116.830341589
79.048141106,147.941769767,128.13608897,0.00150876,44,0.757585,227.051504888,0.571238503697,0.571343491997,-0.616181,2.31939039214,0.571925,153.134096373,0.571191,159.33574399,8.17426855717,44,0.0190181470777,27.0331,20.0995,102.258963013
118.842802171,983.793417216,153.79318664,0.00142423,45,0.833694,401.977055061,0.582655407669,0.582785049834,-0.626443,0.447969391139,0.583344,984.612739503,0.582547,985.523480871,11.2230942636,45,0.0185206576918,27.2439,20.4181,94.3511738956
154.873641848,968.55133094,237.503443693,0.00134715,46,0.887515,536.367665217,0.595714055449,0.595859718914,-0.638453,12.1656507653,0.596377,979.348264669,0.595619,994.955465806,87.5014116843,46,0.0183020160926,27.5962,20.7204,92.5078817598
94.3595020803,1009.18552753,171.5159974,0.00139544,47,0.80753,355.088430698,0.60776383693,0.607855558852,-0.648803,2.45244311121,0.608364,1012.89577621,0.607674,1015.99005537,9.70657602346,47,0.0183365373781,27.9647,21.0279,107.304772852
100.87615518,41.1922385277,143.31419038,0.00128826,48,0.776729,319.973127249,0.61974442793,0.619942309799,-0.661706,362.108593147,0.620444,646.856989228,0.619663,1033.58630853,33.370660109,48,0.0178096786088,28.192,21.2919,96.98026493
107.178100185,52.7973406593,147.131228161,0.00161687,49,0.682571,343.082578147,0.631647703031,0.631941417603,-0.673799,177.548206246,0.632484,225.569709005,0.631556,754.801090065,19.5562002627,49,0.0194234222645,28.3631,21.5944,74.62163874
91.15998642,1024.71748245,142.330937908,0.00171964,50,0.595547,300.77346322,0.644394324663,0.644560796406,-0.688782,2.47324994353,0.645121,1028.76632425,0.644327,1032.07290849,8.63645719056,50,0.0196828875631,28.6607,21.8677,103.235180161
116.617369336,152.993555488,135.849499137,0.00161765,51,0.684594,395.497235133,0.656901459484,0.657043951233,-0.699203,34.2410376698,0.657437,222.787917962,0.656752,352.230841884,17.1846691309,51,0.0193194178246,28.8602,22.0971,107.459257306
135.690867606,198.973810693,182.924833697,0.00179818,52,0.71561,471.742215251,0.66665348667,0.666925488657,-0.71013,57.58169628,0.667396,296.608870535,0.666548,419.38790367,10.4904821348,52,0.0202452218252,29.1397,22.4322,122.122118654
116.822972149,239.919430029,211.684461767,0.00184364,53,0.814558,359.989570076,0.681392043187,0.681654526682,-0.726013,43.1977461739,0.682326,364.096456863,0.681321,432.556533165,21.6940524083,53,0.0208244223314,29.4511,22.6725,150.737499663
116.851941727,249.00371143,231.014418528,0.00172063,54,0.774796,360.352973584,0.693288202881,0.693534738671,-0.737169,56.7051350483,0.69399,366.54956092,0.693168,489.573618026,9.93900064194,54,0.0201493593836,29.6371,22.9214,116.924235931
124.262424848,265.980128061,239.814507065,0.00170296,55,0.74957,385.83509617,0.710204893102,0.710396289245,-0.753455,128.561053837,0.710786,465.342169164,0.710065,805.257969964,9.50194698333,55,0.0194504754856,29.9258,23.1397,106.8368269
126.966187048,308.409572059,207.142160964,0.00196286,56,0.781192,366.576236601,0.722502497174,0.722725660849,-0.765057,311.543294957,0.723351,718.663449846,0.722422,974.02026757,4.87797693519,56,0.0211380177408,30.2027,23.417,106.08859868
68.8936329198,974.54394156,90.7370692067,0.00193764,57,0.756107,243.012968068,0.732706557468,0.733002602024,-0.772565,2.60022314656,0.733717,978.509642503,0.73263,982.363013747,23.6398279407,57,0.0208702433533,30.4574,23.653,91.0500336103
83.797003076,266.731648109,129.509741765,0.00220766,58,0.86321,316.57668502,0.746728563286,0.746995423256,-0.788809,141.170882406,0.747513,410.003188739,0.746546,967.395701978,27.2585214954,58,0.0215784021784,30.723,23.902,111.436733549
89.1880843005,222.645766062,208.29545394,0.0022515,59,0.862365,374.476974287,0.760486533745,0.760794378085,-0.801712,138.831599567,0.761435,356.21183103,0.760448,870.559192712,128.2466195,59,0.0214685213434,30.9266,24.1167,104.341331718
86.8983326766,995.78348787,123.208689727,0.00228438,60,0.757283,315.487365761,0.771759907644,0.772192884963,-0.812479,1.77176468413,0.772807,999.381429886,0.771687,1002.07056538,6.3819984179,60,0.0219658243286,31.2196,24.3867,100.10289725
115.396904536,144.671838517,143.74559708,0.00265599,61,0.809024,346.427290449,0.785799636079,0.786318176279,-0.825867,91.0786251439,0.786968,342.722595529,0.785643,551.754578694,6.31310792135,61,0.023431145343,31.4577,24.6515,114.130616457
167.207125866,287.325382232,177.717576766,0.00262249,62,0.834382,486.936017385,0.798690157896,0.799161519794,-0.840145,173.377238402,0.79984,544.917692296,0.798648,1085.87664894,17.4390010379,62,0.0231276331831,31.6421,24.9139,108.207209611
109.109379356,240.582338201,128.893526807,0.00269869,63,0.887285,383.303546508,0.809414346674,0.809745073165,-0.853524,58.3397723017,0.810475,305.280890357,0.809301,611.482567579,10.4441081114,63,0.0234653315399,31.933,25.1749,129.323526722
173.176700547,269.748511035,211.228923934,0.00278106,64,0.892931,565.50210641,0.821813168497,0.822170878746,-0.86507,35.2651429978,0.822909,376.107418251,0.821713,441.517705762,14.5803337913,64,0.0239496563818,32.0256,25.4193,178.673361497
180.579489615,221.184204612,236.268850201,0.00266974,65,0.887981,542.554943442,0.83897898635,0.839393090848,-0.883128,24.8597069185,0.840016,348.444771419,0.838848,369.765833027,13.7337083558,65,0.0236130022289,32.2583,25.6685,169.171003522
125.641305391,245.306676117,165.681072174,0.00312693,66,0.869992,367.062384977,0.855470297046,0.856025068424,-0.900811,27.2992856376,0.856749,308.720463109,0.85538,357.458007369,9.31441359122,66,0.0249054979798,32.4164,25.9488,160.758617571
76.4381028299,259.084611404,190.040891748,0.00290205,67,0.850752,341.909063299,0.872453801968,0.872985986599,-0.920637,82.4501838099,0.873785,389.977765463,0.87228,622.699256603,69.1355033186,67,0.0246827718698,32.6313,26.1882,168.192362174
107.42903972,95.7607030948,223.215620437,0.00331118,68,0.826466,389.915040034,0.89214400917,0.892600273138,-0.938395,155.839095025,0.893424,329.23023952,0.892033,630.397677147,46.3072716074,68,0.0256234070498,32.7344,26.4619,140.747228568
140.880380923,336.522769671,202.163431599,0.00341554,69,0.853753,501.503835719,0.907404634054,0.907777939852,-0.956577,51.4392664878,0.908505,439.70357268,0.907231,563.035672963,8.04684464632,69,0.0265262719354,33.0725,26.6766,180.018003852
127.638389258,133.550827315,249.521835982,0.00301291,70,0.855092,388.939273811,0.931736940308,0.932120287207,-0.984007,112.810561623,0.93292,386.833520695,0.931639,551.339237056,8.39616297177,70,0.0255196249584,33.3839,26.8782,169.971036372
142.87280713,123.668834106,206.879117832,0.00352224,71,0.849094,436.521697415,0.954961895806,0.955370308869,-1.00543,109.026100073,0.956165,236.998291989,0.954835,414.710678938,14.6191776716,71,0.0272939932688,33.5192,27.1161,129.911994294
157.168823457,296.935333954,200.489799408,0.00342912,72,0.86415,403.039666305,0.972888182812,0.973364656179,-1.02286,44.749983352,0.974322,354.336591698,0.972778,450.762528154,13.2936647264,72,0.0274481079865,33.7009,27.3302,170.845798428
134.665075608,372.074797259,247.732770382,0.00351022,73,0.876778,407.21250706,0.990434489985,0.990799989661,-1.04293,11.6245362967,0.991625,397.000688135,0.990322,436.147582165,20.9450540598,73,0.0275960441362,33.9393,27.5327,185.855288197
164.911963072,332.768968596,268.042106133,0.00386177,74,0.89196,446.686396299,1.01301028464,1.0132182049,-1.06424,59.6206204153,1.01415,437.881343547,1.0128,618.498966653,6.82000548268,74,0.0289986880194,34.1684,27.7745,182.285656142
154.721746964,313.813083152,347.009861819,0.00365475,75,0.875187,481.190933416,1.0325086357,1.03271460288,-1.0833,14.741081825,1.03356,352.842652549,1.03239,386.09358576,12.8463509477,75,0.0277994665288,34.4051,28.0157,173.518112126
108.031941688,280.977330998,297.338054072,0.00414558,76,0.861794,381.639713663,1.04903381783,1.0492291479,-1.10148,11.5416716201,1.05021,296.749280724,1.04896,341.612209193,14.2512471442,76,0.0290748995911,34.5363,28.2356,157.064006819
127.303822155,355.279419979,204.286737941,0.00443584,77,0.907977,346.055935608,1.07035402983,1.07066542112,-1.12174,54.7459906042,1.07152,450.260247698,1.07016,554.941669817,14.2780920979,77,0.0306364289295,34.6715,28.4559,194.428702695
162.405556443,326.48514334,307.89228878,0.00426441,78,0.856645,528.768629455,1.0865909167,1.08675936446,-1.13662,19.651593423,1.08774,367.031689764,1.08641,411.771356987,29.6760826707,78,0.0299282816117,34.8669,28.6988,173.334086036
98.5346831817,330.082850069,258.757372852,0.0043897,79,0.873198,340.103255905,1.10016425699,1.10050198529,-1.14913,33.4342085035,1.1017,379.576200171,1.10013,483.028403648,6.52804395227,79,0.0302701827192,35.0408,28.9204,181.112331688
112.129814238,301.570411164,214.378678699,0.00373417,80,0.861036,356.617767754,1.1178596312,1.11816559926,-1.16847,17.8083753369,1.119,329.032236418,1.11763,413.939010896,6.64469424639,80,0.0293771040781,35.1253,29.0802,167.171476917
164.048716433,82.8654555387,260.051720633,0.00439247,81,0.920686,461.261605517,1.12952979562,1.1298496622,-1.17698,126.517974566,1.13079,481.999741036,1.12939,623.90597865,7.71284322233,81,0.0311135690826,35.3272,29.2863,198.365520656
171.045760762,124.981642944,252.648990533,0.00514822,82,0.802718,526.849936602,1.14996419147,1.15022408693,-1.19796,92.4593749925,1.15124,416.581186329,1.14975,634.349764055,12.1494905655,82,0.0321256604835,35.5269,29.5076,175.571052345
203.504766147,247.781833221,260.303335297,0.00436778,83,0.838814,579.672075696,1.16258307495,1.16303545189,-1.21162,35.4578291269,1.16408,346.190347917,1.16253,403.320987419,11.8994139799,83,0.0308678682014,35.7477,29.6825,166.316777349
100.184072852,298.331094865,244.289302375,0.00490288,84,0.86713,364.630925059,1.18355203882,1.18378143048,-1.23181,23.6029346045,1.18491,340.596044919,1.18349,458.854952029,98.3910107466,84,0.0318868316012,35.9536,29.8945,166.895698585
128.269806583,279.241245657,259.233459341,0.00558637,85,0.854098,433.455546297,1.19780296146,1.19796648075,-1.24532,12.9751226433,1.19914,304.551652057,1.19765,338.465675233,57.2086444428,85,0.0337978135416,36.0561,30.1321,158.574123551
126.036870416,268.876640092,199.229879913,0.00493659,86,0.855299,337.291373614,1.20332111523,1.20363390732,-1.25485,24.6708950709,1.20464,327.277986754,1.20322,359.556700933,3.47846688001,86,0.0328935164441,36.2355,30.3378,168.637043546
141.400722861,309.944363505,221.28898216,0.00565314,87,0.880726,369.48709161,1.22250500343,1.22277911645,-1.27127,9.03596050478,1.2239,325.887057156,1.22237,356.883329661,9.83189998941,87,0.0349209798575,36.4666,30.588,167.163207027
100.167243725,305.108611005,247.545852816,0.00545815,88,0.851048,349.468429232,1.2368129007,1.23706269926,-1.28581,20.6061363309,1.2382,356.753195431,1.23666,380.518130442,101.475391591,88,0.0338607502794,36.6159,30.7664,177.267315753
121.764614974,152.837335171,207.38747835,0.00479629,89,0.891269,412.593537282,1.25488219988,1.25503763355,-1.3046,41.9514211129,1.25609,269.340870795,1.25485,302.799400148,15.5269310189,89,0.0332284749099,36.7891,30.9689,147.334060306
114.727948016,305.591121904,241.490795831,0.00606456,90,0.857089,371.687830701,1.26518346071,1.2652979584,-1.31476,8.57864878961,1.26638,326.090747077,1.26504,338.703242698,21.6968863875,90,0.0357121925313,36.9189,31.1592,168.111508946
109.923581799,289.203277112,224.390829976,0.00502679,91,0.857578,348.617244118,1.28589918378,1.28602312518,-1.33374,3.68991015599,1.28707,296.850544174,1.28582,306.666822968,27.5723320135,91,0.0334725385746,37.0967,31.333,157.014641701
83.142926869,305.158596033,202.579587401,0.00658436,92,0.878081,294.255588008,1.29853527068,1.29875472044,-1.35012,3.61707676384,1.29967,314.939823432,1.29837,322.825558293,29.6587561822,92,0.0368369920272,37.3245,31.5578,164.424394447
104.212396931,242.86893807,162.859821296,0.00545443,93,0.916696,309.694144889,1.31681123599,1.31731556173,-1.36525,7.22381388932,1.31847,266.925572185,1.31671,281.311128592,11.1065384146,93,0.0357062655615,37.5067,31.758,146.880648668
83.3908739213,203.345441993,167.041854632,0.00679438,94,0.918894,300.1306375,1.32854469623,1.32950842781,-1.3803,9.69898498628,1.33046,236.304787278,1.32843,250.637007999,46.1253470052,94,0.0373330969357,37.5637,31.9364,136.309501092
95.5178996422,253.452842504,197.882034771,0.00597341,95,0.887424,291.799441268,1.34402034124,1.34519434392,-1.39636,8.35862260273,1.34627,271.173610609,1.34392,288.505351614,10.4662855485,95,0.0369726872059,37.7128,32.1186,150.050576097
94.0801961868,243.371629861,179.48795412,0.00639996,96,0.886423,306.438394038,1.36284695964,1.3638643036,-1.41461,7.61840607187,1.3648,261.885222429,1.36262,281.907737436,8.18969008387,96,0.0376407741521,37.8582,32.3106,145.42174572
91.2853238887,263.495285666,226.906569294,0.00631736,97,0.846593,291.81657473,1.37919512059,1.37975547711,-1.43107,4.81411574724,1.38077,277.650237687,1.37905,286.580644448,15.0771416258,97,0.0374922940218,38.0339,32.4579,151.848518919
108.883235849,288.00894423,183.892429159,0.00628484,98,0.850516,324.764033191,1.39233529856,1.3929556613,-1.442,7.34240356569,1.39384,304.761619416,1.39223,327.332874714,13.0918506777,98,0.0375960857898,38.1304,32.6112,160.183655572
106.306757868,314.984566523,204.796717769,0.00732067,99,0.874096,336.337891717,1.4021917301,1.4027491891,-1.45207,6.52362194557,1.40403,332.643811873,1.40216,343.743207507,10.6954236622,99,0.0392024491277,38.2941,32.8171,171.905502403
96.9947800879,324.831622377,215.516106455,0.00670384,100,0.870317,314.350914243,1.41982722913,1.42033924339,-1.47132,8.50372671178,1.42143,350.049692095,1.41974,365.811557519,25.7104621709,100,0.0385304886339,38.4243,33.0182,175.802371566
126.426055162,290.023588346,173.036874773,0.00690626,101,0.835551,359.059447461,1.43976046187,1.44040262713,-1.49179,7.40108939291,1.44141,308.850667173,1.43952,325.030101971,10.1678455416,101,0.039216028783,38.5312,33.2029,160.429652519
87.0756673102,211.033271752,159.214465463,0.00771317,102,0.766003,309.655285135,1.44980237523,1.45045974559,-1.50183,21.9283845488,1.45156,267.631874428,1.44963,308.704892117,9.1947239844,102,0.0406701812137,38.5997,33.3764,147.743260546
89.5689153006,266.627877746,237.924985944,0.00737278,103,0.802019,325.496406692,1.45954749687,1.46013445824,-1.51057,8.62677981551,1.46144,289.819646836,1.45939,311.743045585,4.52886086056,103,0.0410075790275,38.7585,33.5799,154.881308996
93.5047807841,179.287054607,183.97263808,0.00754027,104,0.706352,279.392114104,1.4728531203,1.47333373196,-1.52317,18.8763572131,1.47438,250.134493084,1.4727,283.793386463,14.4065405712,104,0.0403000878281,38.8886,33.7656,141.324647895
105.459657082,208.613109814,201.908584335,0.0079817,105,0.765709,304.623859148,1.47995867111,1.48034953594,-1.5333,16.7141567455,1.48149,282.440425688,1.47981,306.611351081,9.95269173292,105,0.0415290259797,39.0503,33.9185,151.860803506
94.5236616127,150.131950821,213.882969371,0.00718086,106,0.756939,330.064004517,1.50108174047,1.50140130074,-1.55221,10.1777750373,1.50261,240.593143064,1.50106,251.945775972,13.0863709229,106,0.0401482727994,39.1681,34.1114,139.787748894
86.5426019491,164.543776153,153.87464289,0.00709165,107,0.733401,260.578851251,1.51552354299,1.51611367314,-1.56514,12.7614723413,1.51707,183.417858651,1.51535,222.977336051,10.5049783237,107,0.0401220154933,39.2656,34.2938,116.896461587
79.9710163651,166.284052339,191.723292999,0.00810077,108,0.757847,335.638198989,1.52244262546,1.52295340583,-1.57468,25.4918197925,1.52398,206.888037381,1.52221,243.574377693,41.2945503614,108,0.0416427636186,39.3694,34.4611,125.318864428
76.9570668636,281.396936338,124.598628933,0.00815535,109,0.823861,237.454164774,1.53881848099,1.53934639505,-1.59315,8.68699925153,1.54065,309.913687921,1.53882,325.842982964,8.44827124003,109,0.0418996366353,39.532,34.5941,164.656492574
49.0266374728,197.225234814,233.921848257,0.00943026,110,0.801576,304.1442864,1.56117482227,1.56174630198,-1.61345,22.5464756053,1.56279,272.913934411,1.56093,302.093537436,145.992570197,110,0.0438081733836,39.6392,34.7751,149.880976348
119.593160577,252.657249492,206.882426023,0.00770721,111,0.746686,348.612917664,1.56354952489,1.56415930297,-1.61687,17.1729254629,1.56517,285.697487429,1.56322,330.460194502,10.8614388178,111,0.041142088135,39.771,34.9697,155.253358741
92.7515986768,272.700198088,256.799881023,0.00841656,112,0.759547,393.425241994,1.58049287717,1.58081323259,-1.63841,11.400155394,1.58203,305.952247545,1.58043,332.247437921,105.230664283,112,0.042556063187,39.8465,35.1144,157.02376115
114.84900328,259.087070957,146.157539426,0.0090609,113,0.77528,291.641157429,1.59687452029,1.59711086476,-1.64686,5.94814331218,1.59842,273.673792013,1.5967,290.298898183,11.0966241804,113,0.0423560390839,40.0367,35.3329,150.530364183
139.306085598,360.650581449,238.302731159,0.0089758,114,0.7931,527.846829712,1.6069944829,1.60719538728,-1.66004,10.0440156976,1.60831,393.159738722,1.60687,412.627881529,6.22098570682,114,0.0437300389367,40.1989,35.5198,189.480139036
113.237047375,279.049500976,198.287608448,0.00830592,115,0.784445,327.339644466,1.61735464543,1.61761984019,-1.6721,15.0689855035,1.61874,296.980243441,1.61723,427.391558455,37.1641326187,115,0.0426522434407,40.3193,35.6509,160.249319663
135.14516243,277.151351959,192.855888726,0.00879891,116,0.767874,398.975301594,1.63027285176,1.63058796073,-1.68396,66.0132674869,1.63191,338.38849309,1.63008,442.968836439,7.76756413919,116,0.0441076469094,40.4585,35.8194,171.089602437
101.530089536,183.335053721,259.242982898,0.00933327,117,0.808341,378.455734357,1.65254135771,1.65288909531,-1.70679,93.5494977159,1.65389,271.459008473,1.65237,423.911401618,16.6514909518,117,0.0444199416076,40.6223,35.9966,146.94735582
157.613084402,225.596897674,239.25641469,0.00838572,118,0.840972,538.176725211,1.6665194537,1.66677985506,-1.71918,17.7530168903,1.66767,256.011281079,1.66619,295.936375319,17.5456868304,118,0.0429276937932,40.74,36.1565,145.389460329
102.664359212,296.988956921,230.525411607,0.00957146,119,0.797226,370.504490827,1.67750780421,1.67766542141,-1.73242,43.6332478574,1.67904,377.835788013,1.67747,486.620258922,25.2414627592,119,0.0447479202904,40.9426,36.3541,182.711715794
145.556050734,306.245510916,219.615089654,0.00858681,120,0.778513,379.540014269,1.69518089555,1.69547030392,-1.74892,48.1661467237,1.6966,355.500942289,1.69503,469.424649628,13.8567516503,120,0.0441503231419,41.0654,36.5094,177.356619897
46.3359702369,213.897826748,312.439730866,0.00959632,121,0.763139,414.006990609,1.71379254181,1.71411949197,-1.77067,14.9693208932,1.71517,290.789966585,1.7136,310.020603023,238.383699948,121,0.0458286098036,41.1733,36.7084,154.358781072
