AverageQ,StdReturn,AverageAction,AverageDiscountedReturn,MaxEsReturn,Iteration,StdEsReturn,MinReturn,AverageY,AveragePolicySurr,AverageAbsQYDiff,MinEsReturn,AverageAbsQ,QFunRegParamNorm,AverageQLoss,Epoch,AverageReturn,PolicyRegParamNorm,AverageAbsY,MaxReturn,AverageEsReturn
6.87629,0.149804336739,0.830803,42.9350725215,98.7000700597,1446,2.8748774878,93.4549656922,6.87633693336,-6.90082,0.0357819713736,88.4024349514,6.87629,134.261,0.0140458,1446,93.7108869874,63.3155,6.87633693336,94.0265365296,92.2172943285
6.8905,0.113596206564,0.851698,44.2960314328,95.3053414954,1447,1.56953214573,93.5508465101,6.890489285,-6.91273,0.032983406542,90.1844410446,6.8905,134.247,0.0126445,1447,93.7968024171,63.3243,6.890489285,94.0338993315,92.8055913585
6.88954,0.159303824424,0.84583,42.9919944406,96.8368531013,1448,2.49593655794,93.3659176822,6.88951130109,-6.91216,0.0330969027991,88.3201529144,6.88954,134.225,0.00973349,1448,93.6200223422,63.3211,6.88951130109,93.9148322747,92.1836953483
6.89015,0.1251915084,0.854089,43.6769156748,94.0232101066,1449,1.15915099249,93.4443295282,6.89015687791,-6.91298,0.0365584954936,91.013794703,6.89015,134.237,0.0165418,1449,93.6822508546,63.3384,6.89015687791,93.950794259,92.4070485925
6.88135,0.130479945589,0.872323,44.5372092407,93.6393775941,1450,1.59802340469,93.4837276218,6.88148506605,-6.90509,0.03394365642,88.638003362,6.88135,134.258,0.011254,1450,93.7092315047,63.3136,6.88148506605,93.9991222776,90.7282673278
6.88112,0.118365708958,0.900818,45.8053542694,97.5599468924,1451,2.66039479243,93.4516792022,6.88104050087,-6.90307,0.0351026583931,89.0684674359,6.88112,134.265,0.0147714,1451,93.7430712002,63.3785,6.88104050087,93.9917539907,92.6703820317
6.88313,0.101386087729,0.879109,45.0604961671,94.5124076073,1452,2.59498212275,93.5595691023,6.88314144813,-6.90517,0.0351283594189,86.3077687276,6.88313,134.235,0.0141208,1452,93.7514664393,63.4097,6.88314144813,93.9494068349,91.9277046707
6.87565,0.0921996704012,0.889219,45.8170203452,97.3714852537,1453,2.55833405999,93.6138161472,6.87561879438,-6.89827,0.0342176865008,88.4462909719,6.87565,134.204,0.0138813,1453,93.8143684018,63.4392,6.87561879438,94.0075100135,92.3508016201
6.87627,0.0709781000538,0.87385,45.9151280879,96.7272532627,1454,2.21528926898,93.7001362365,6.87638319429,-6.89904,0.0347057069026,88.9083938506,6.87627,134.181,0.0143834,1454,93.9237086242,63.4666,6.87638319429,94.0732563797,93.00064498
6.87445,0.309840424663,0.91967,46.8300969576,99.8081727253,1455,3.05958363946,93.0927784182,6.87450360436,-6.89575,0.0332316327067,88.6448705043,6.87445,134.129,0.0114722,1455,93.8024129668,63.4524,6.87450360436,94.2508108419,93.2467827451
6.88317,0.111901523003,0.917155,46.2507788932,98.0234847493,1456,2.07166611714,93.4199348726,6.88321151147,-6.90609,0.0360581142992,90.2944348211,6.88317,134.104,0.0170141,1456,93.7184266317,63.5471,6.88321151147,93.9459187187,93.4303124902
6.88174,0.143650037077,0.883552,46.0870744438,97.0613588468,1457,1.73053936984,93.5176347297,6.88176397682,-6.90412,0.0297600015996,89.3245213791,6.88174,134.114,0.00893024,1457,93.8925191834,63.529,6.88176397682,94.0969289244,94.0286418514
6.8743,0.130903075112,0.905182,46.4509858345,94.6656779822,1458,2.27922238733,93.4813132971,6.87430918363,-6.89594,0.034256525581,86.3655638053,6.8743,134.117,0.0118403,1458,93.8225972228,63.4809,6.87430918363,94.0800252889,92.9543318519
6.87879,0.125237724691,0.955374,46.2303789723,98.9057921514,1459,2.85615065695,93.248968649,6.87887036139,-6.89968,0.0333593005194,88.2788537355,6.87879,134.111,0.00966145,1459,93.4904613584,63.4869,6.87887036139,93.7035870526,93.1392911512
6.8709,0.162546271479,0.91653,46.5689454442,95.4212768695,1460,1.60958459624,93.409856494,6.87088654231,-6.89285,0.0341055984247,90.2815002244,6.8709,134.099,0.0114243,1460,93.7750269003,63.5147,6.87088654231,94.0423670289,93.129297599
6.87816,0.118869733507,0.888286,46.2557186234,99.1409169191,1461,3.27747286656,93.5274668563,6.87820858136,-6.90046,0.0345621273536,87.0943895297,6.87816,134.087,0.0126158,1461,93.8915100623,63.5092,6.87820858136,94.0972000928,92.9393472185
6.87775,0.197534409963,0.914084,46.5853962288,94.881667625,1462,1.30062904176,93.2987586623,6.87776548961,-6.9,0.0357136187125,90.9260179021,6.87775,134.09,0.0119306,1462,93.7934927083,63.5256,6.87776548961,94.1009068341,93.7512431821
6.85657,0.0923284827236,0.896838,45.8511243987,97.3567163151,1463,2.82998603313,93.4685787523,6.85667137017,-6.87818,0.0364400764243,87.3401989481,6.85657,134.109,0.0162291,1463,93.775328019,63.5141,6.85667137017,94.0093081745,92.7492663781
6.86708,0.152604713853,0.917926,46.3875092621,94.9821033495,1464,2.29347407741,93.378121582,6.86703286276,-6.89007,0.0339179765793,88.7699562793,6.86708,134.114,0.0108921,1464,93.7368687059,63.4853,6.86703286276,93.9915418673,92.0309015669
6.87241,0.133497230843,0.909181,46.3141880032,94.8489065013,1465,1.79708792545,93.4618280341,6.87249429199,-6.89564,0.0361597434984,88.582170317,6.87241,134.127,0.0159425,1465,93.7767519031,63.4979,6.87249429199,93.9803638904,93.3363873299
6.8681,0.115453138792,0.916782,46.3013877434,94.5429312759,1466,0.867699078139,93.4282723723,6.86803390315,-6.89056,0.0321272113675,91.0643216628,6.8681,134.14,0.0104268,1466,93.7297079896,63.5487,6.86803447122,93.9725317262,93.8032569033
6.86464,0.0842790620941,0.93149,46.1480145429,95.0049652806,1467,1.34310818305,93.3891001942,6.86470383667,-6.88961,0.0359501859721,90.7363646598,6.86464,134.15,0.0118302,1467,93.6167406671,63.5328,6.86470383667,93.8500981766,93.3016883963
6.85792,0.129116433422,0.908922,45.8201070564,98.9750480598,1468,3.2165974476,93.4205571093,6.85817168427,-6.88231,0.0354850749753,87.4590137076,6.85792,134.16,0.0151571,1468,93.6970930928,63.5145,6.85817168427,93.9720602448,91.5907560205
6.86946,0.159269785914,0.95489,46.7565895077,99.4,1469,3.46268206083,93.3674485417,6.86931463284,-6.89206,0.0336925796954,87.522187791,6.86946,134.181,0.0131706,1469,93.5836520741,63.5816,6.86931463284,93.9715664304,92.2233767453
6.86736,0.0863396830519,0.915859,46.1343257266,96.473703506,1470,2.61994046526,93.4259575425,6.86743987177,-6.89042,0.0337186707233,88.0430466774,6.86736,134.196,0.0120903,1470,93.7075451626,63.6253,6.86743987177,93.9396708719,92.4247916798
6.86723,0.136320342066,0.936593,46.3007335871,94.874285486,1471,2.23790396145,93.3441764176,6.86730861908,-6.8898,0.0344485306978,87.9921143876,6.86723,134.193,0.0151257,1471,93.6120533691,63.629,6.86730861908,93.9419458277,92.4869778664
6.86082,0.152771025735,0.931943,46.4833108702,97.4949906168,1472,2.62486234673,93.3427251705,6.86086226433,-6.8827,0.0351056376484,89.2081888509,6.86082,134.206,0.0149676,1472,93.6709720484,63.6742,6.86086226433,93.9349740582,92.8591216732
6.8523,0.198478053123,0.931317,46.7006302245,94.4178189428,1473,2.51877346929,93.2846363319,6.8522756458,-6.87503,0.0331348063191,87.9428845878,6.8523,134.234,0.0131037,1473,93.7114215191,63.6914,6.8522756458,94.0911270444,91.6545955497
6.85981,0.172098405076,0.922769,46.3996954867,95.3587277601,1474,1.67862581299,93.2756073686,6.85985007402,-6.88208,0.0334226608147,89.959924815,6.85981,134.258,0.0135306,1474,93.7119901083,63.7394,6.85985007402,94.0465095617,92.7448870617
6.86666,0.204646342388,0.931888,46.6019956358,98.0985950185,1475,2.36033071461,93.2688418331,6.86667549,-6.88862,0.0326297465054,89.7025734541,6.86666,134.254,0.0114356,1475,93.6921286131,63.758,6.86667549,94.1122441216,93.1747234182
6.86459,0.0890234304859,0.915007,46.0933060529,96.5487300938,1476,1.91181036479,93.3675813756,6.86456560444,-6.88731,0.0378008572201,88.348699718,6.86459,134.241,0.0162694,1476,93.705878991,63.7884,6.86456560444,93.9496181255,93.6078355866
6.85809,0.203024945574,0.941272,46.8406619975,95.1609214938,1477,1.65235428355,93.3019370082,6.85812920932,-6.88046,0.0384317017585,89.3408516029,6.85809,134.231,0.0199176,1477,93.6764208563,63.8174,6.85812920932,93.9738894787,93.0601825318
6.85323,0.232396623979,0.951764,47.0544551064,94.5508275058,1478,1.6099037244,93.2096444225,6.85319333727,-6.87503,0.0316652753551,90.2965839507,6.85323,134.225,0.0124068,1478,93.6523701355,63.8236,6.85319333727,94.1477360116,92.7431759578
6.85692,0.209436650279,0.968938,47.2037766414,95.915722983,1479,1.72263162643,93.3006249116,6.85689562059,-6.87788,0.0348309743409,90.9280586609,6.85692,134.199,0.012812,1479,93.5793432622,63.817,6.85689562059,94.005630697,93.2395955322
6.85225,0.110151037562,0.98696,46.9105036121,95.2404600571,1480,1.6936494366,93.2002810409,6.85222552205,-6.87464,0.0351799634186,90.0174761979,6.85225,134.206,0.0151172,1480,93.4259316317,63.8444,6.85222552205,93.6012628157,93.2835847259
6.83956,0.118721184306,0.979623,47.1952865778,95.9703843702,1481,1.7165719837,93.2102212028,6.83953656876,-6.86059,0.0372466464313,88.9917514013,6.83956,134.178,0.0177511,1481,93.5170871307,63.8821,6.83953656876,93.6773058896,93.1737551172
6.84286,0.105054610741,0.986878,47.2129146129,99.057832248,1482,2.21853591855,93.2902676431,6.84287920353,-6.86376,0.0332455772075,90.1844392425,6.84286,134.175,0.0139565,1482,93.4788121526,63.913,6.84287920353,93.7176036519,93.8745125946
6.84543,0.101439176317,0.992887,47.2407016037,97.792852255,1483,2.51761930276,93.3000031114,6.84532376096,-6.86663,0.0361817580644,87.784040226,6.84543,134.174,0.0155476,1483,93.4495552916,63.9447,6.84532376096,93.627385949,93.2063046279
6.85151,0.0910861987053,0.990887,47.2137444797,95.4874014242,1484,1.54217893712,93.3041719655,6.85159919362,-6.87366,0.0313104592544,91.1733598785,6.85151,134.17,0.0097194,1484,93.4562336368,63.9787,6.85159919362,93.6655669801,93.6312917322
6.85172,0.110281888645,0.990056,47.1846660155,95.2117968231,1485,1.76074573501,93.3018426935,6.85171298021,-6.87314,0.0315431857082,89.7775871099,6.85172,134.143,0.010656,1485,93.4558619109,63.9299,6.85171298021,93.7126341722,92.0050419105
6.83128,0.11041205146,0.991716,47.246965869,99.2417003902,1486,3.45722663334,93.3002030822,6.83126574126,-6.85445,0.0301975501161,86.3160781324,6.83128,134.149,0.00932435,1486,93.4572811687,63.9175,6.83126574126,93.6249039865,92.3086902601
6.83609,0.0979788761613,0.990433,47.2691669003,98.3523994984,1487,2.44398576499,93.3002936611,6.83609811292,-6.85686,0.0353863653482,89.2049023931,6.83609,134.157,0.0156782,1487,93.4683558897,63.9753,6.83609811292,93.622008148,93.3126732176
6.84582,0.127665201453,0.989282,47.2829514853,97.9455245663,1488,2.64074235864,93.300424076,6.84581142537,-6.86686,0.0322648734338,87.8914626394,6.84582,134.17,0.0109239,1488,93.4772482301,63.9615,6.84581142537,93.6463520379,93.1214915518
6.84486,0.128857479077,0.988881,47.243642828,97.9024878062,1489,2.25801118877,93.2127248194,6.84494343435,-6.86677,0.0354627567012,88.2900569978,6.84486,134.183,0.0161349,1489,93.4727318876,63.9749,6.84494343435,93.6589131534,93.799718128
6.8549,0.125481503774,0.996084,46.9258968665,98.7230399391,1490,2.86100061307,93.1000326618,6.85493749717,-6.877,0.0347246533072,88.3972018936,6.8549,134.215,0.0151469,1490,93.3763726176,64.0073,6.85493749717,93.5697880253,93.1819702915
6.83613,0.0963012476297,0.993803,47.265704644,97.8418731385,1491,3.34949402654,93.3005327724,6.83620143144,-6.85861,0.0334142261472,88.1992428563,6.83613,134.209,0.0129103,1491,93.4487431424,63.9859,6.83620143144,93.6050960957,91.6191429385
6.8253,0.123272215291,0.992303,47.1688535343,97.5718821174,1492,2.64037365241,93.2001132319,6.8252079802,-6.84886,0.0399717360933,87.1462469796,6.8253,134.23,0.0212689,1492,93.4403573507,64.0539,6.8252079802,93.6046268772,93.0659379943
6.82793,0.0959780126519,0.992462,47.2655282554,94.4829156268,1493,1.41745833017,93.3027062699,6.82794734941,-6.85048,0.0346239585802,91.1263585185,6.82793,134.233,0.0144209,1493,93.4562807342,64.0637,6.82794734941,93.6007423254,93.0717608925
6.83505,0.125195949925,0.987957,47.3316147524,95.2437259243,1494,2.66389573836,93.302353095,6.83520227813,-6.85757,0.0367788585173,88.0731547706,6.83505,134.239,0.0152499,1494,93.4931344856,64.071,6.83520227813,93.6700480507,91.5509588686
6.8335,0.109635545794,0.989986,47.2562940031,95.0047629648,1495,1.88984164259,93.2554367169,6.83346887848,-6.85591,0.0361457349124,90.2306008794,6.8335,134.24,0.0142529,1495,93.4686987354,64.0683,6.83346887848,93.6214866401,92.8814595616
6.85111,0.105355237967,0.989965,47.2678578585,96.7420961137,1496,2.39557818749,93.3088321834,6.85121567381,-6.87342,0.03312179221,89.6989382151,6.85111,134.239,0.0115071,1496,93.470791207,64.0705,6.85121567381,93.6326325045,93.19352715
6.83588,0.15494355243,0.987203,46.9882734677,94.4402725384,1497,1.59228850635,93.1699948491,6.83579063312,-6.8584,0.0342083232787,90.2027435711,6.83588,134.226,0.0112041,1497,93.4380411817,64.0515,6.8357906391,93.7328341697,92.9809075604
6.84177,0.104630856161,0.987873,47.256106295,95.0075221487,1498,1.45566291144,93.2231798783,6.84173824607,-6.8642,0.0345818346603,90.2997112162,6.84177,134.234,0.0121987,1498,93.4806882252,64.0344,6.84173824607,93.6228514155,93.7838507731
6.83245,0.121565393934,0.981148,47.2367025057,96.8598702645,1499,2.6700055401,93.3105471179,6.8325864638,-6.85456,0.0374140732565,89.1742336562,6.83245,134.271,0.0173898,1499,93.5153887969,64.0513,6.8325864638,93.695989829,92.4491616521
6.83124,0.120939892445,0.987478,47.2620240193,94.3202688723,1500,2.21162635399,93.2138316381,6.83098087855,-6.85417,0.0354345220469,88.6259238219,6.83124,134.286,0.0114643,1500,93.4839432085,64.0386,6.83098087855,93.6474800522,91.8537927519
6.82826,0.119106793449,0.984861,47.1756195008,98.1212118513,1501,2.12970278565,93.3035948602,6.82821057784,-6.85111,0.0352676215539,90.0019775639,6.82826,134.302,0.0117788,1501,93.4837214902,64.0557,6.82821057784,93.6891586858,93.6718063919
6.83599,0.127173267425,0.988454,47.2268744211,99.7239831436,1502,3.24224364507,93.3083704304,6.83610940391,-6.85855,0.0359774462265,87.044076151,6.83599,134.278,0.0134132,1502,93.472299389,64.062,6.83610940391,93.675234162,93.1251232425
6.82995,0.115179140306,0.988137,47.288688338,97.8782973702,1503,2.48961156946,93.2164400746,6.82980178776,-6.85274,0.0352660787436,89.9353555706,6.82995,134.277,0.0142795,1503,93.4847983025,64.069,6.82980178776,93.6433437561,93.0506255327
6.84772,0.103269116588,0.984856,47.3704795545,95.2328704287,1504,1.41946231257,93.2546687559,6.8477485974,-6.86977,0.0391954934572,91.027220596,6.84772,134.259,0.0176523,1504,93.5174410785,64.0951,6.8477485974,93.6342191533,93.5151042848
6.84071,0.142579635403,0.982228,47.3696436892,99.104101928,1505,3.36079363847,93.316894854,6.8405830912,-6.86419,0.0366860234556,87.7442064738,6.84071,134.251,0.0172982,1505,93.5321571182,64.0879,6.8405830912,93.6925102864,92.6238731272
6.82527,0.109970053089,0.984946,47.2089341252,94.7734070336,1506,1.67435783819,93.3108564734,6.82524000358,-6.84867,0.0330567616724,90.4519083759,6.82527,134.233,0.0122399,1506,93.4889856969,64.1262,6.82524000358,93.6613314561,93.0380609278
6.83699,0.117298401811,0.985441,47.3076052042,95.4109287735,1507,2.28713091599,93.311423576,6.83698792197,-6.85938,0.0351050485441,87.6783892065,6.83699,134.236,0.0149892,1507,93.5032224552,64.1229,6.83698792197,93.6414259078,92.5776500082
6.8321,0.122444531353,0.988322,47.129160897,95.247106453,1508,1.9884591271,93.2279423027,6.83219650429,-6.85401,0.0348015606029,89.2655170163,6.8321,134.244,0.0126366,1508,93.4562698141,64.0988,6.83219650429,93.6521934775,92.7035208311
6.83699,0.112129608943,0.9856,47.276429877,95.0133284885,1509,1.08885181682,93.3226303912,6.83692685388,-6.85914,0.035354188218,91.6248466199,6.83699,134.237,0.0142236,1509,93.4969860803,64.0985,6.83692685388,93.6338633415,93.7516354934
6.82632,0.0946250702478,0.984305,47.2869857844,96.4242363456,1510,1.97130138816,93.2999895362,6.82635791485,-6.84906,0.0334275273697,89.6273424598,6.82632,134.239,0.0113573,1510,93.5061791333,64.1463,6.82635791485,93.629354316,93.5333265079
6.82786,0.106601206762,0.989617,47.228480503,95.4192942067,1511,3.13944902589,93.3107772631,6.82783560675,-6.84966,0.0337485057355,84.2147576611,6.82786,134.247,0.0123503,1511,93.4659201558,64.1481,6.82783560675,93.6126192472,92.5668780222
6.83514,0.10958379607,0.987424,47.2550588548,96.8824202518,1512,1.43033929485,93.3086605334,6.83510721346,-6.85787,0.0336673769444,91.3003787604,6.83514,134.241,0.0111229,1512,93.4830022663,64.1477,6.83510721346,93.6135221469,93.9882270555
6.83933,0.0507071816014,0.978938,47.2931730735,97.8663410011,1513,2.45836806,93.4588860657,6.83938903017,-6.86126,0.0384327269694,88.532441797,6.83933,134.222,0.0186057,1513,93.5377201433,64.2065,6.83938903017,93.6310404196,93.703526894
6.8321,0.0891694089455,0.983228,47.2891723447,95.014096421,1514,1.72959360082,93.3728745736,6.83216614359,-6.85449,0.0352058429253,90.0886538984,6.8321,134.218,0.0122481,1514,93.5126336915,64.2058,6.83216614359,93.6265701758,92.8942160718
6.84061,0.0772443290681,0.984366,47.2569124701,99.4021898802,1515,2.30486777559,93.3371092288,6.84061632224,-6.86338,0.0351833996645,90.3133847087,6.84061,134.211,0.0118725,1515,93.5005916066,64.2366,6.84061632224,93.6038846807,93.9231869138
6.83391,0.0851044633269,0.984913,47.2537331862,96.9430561104,1516,1.35370421352,93.3360447834,6.8338854215,-6.85615,0.0355349848658,91.792940768,6.83391,134.213,0.0150553,1516,93.4969855746,64.2521,6.8338854215,93.6164772276,94.1012542202
6.834,0.0400342548514,0.981512,47.2496692632,94.6562438597,1517,2.61531298226,93.4461346137,6.83403630131,-6.85717,0.0354249654995,86.5775255379,6.834,134.219,0.0115658,1517,93.5155619188,64.2648,6.83403630131,93.581955357,92.0612516389
6.82027,0.0537302160023,0.979534,47.155006306,98.6177312295,1518,2.64888344959,93.4259549085,6.82032689001,-6.84333,0.0335418426545,90.0796584104,6.82027,134.218,0.0105764,1518,93.5104231351,64.2957,6.82032689001,93.613314747,92.5035064976
6.8234,0.0554096771476,0.980381,47.1129801362,94.6849610718,1519,1.79762635619,93.4305801942,6.82342229427,-6.84636,0.0359577816119,89.6402265718,6.8234,134.22,0.013335,1519,93.4983179178,64.3148,6.82342229427,93.6058108281,92.8998381914
6.82309,0.0603474646138,0.980261,47.30937297,96.641975363,1520,1.56682130993,93.4398435793,6.82308073518,-6.84565,0.0372156063996,90.7458678712,6.82309,134.223,0.0166611,1520,93.5328576592,64.3335,6.82308073518,93.6163997922,93.4207856213
6.81753,0.0504956773395,0.978536,47.1842640484,99.7028469778,1521,3.06474515195,93.4309420101,6.81755089035,-6.84,0.0376893474021,88.3291023484,6.81753,134.243,0.0137083,1521,93.5210607802,64.3923,6.81755089035,93.6236650233,92.8161370616
6.84182,0.0362845581845,0.980706,47.1594030222,95.2736340732,1522,2.15589163616,93.4435443058,6.84180097565,-6.86468,0.0378715252382,87.6540735228,6.84182,134.214,0.016167,1522,93.5046114015,64.4004,6.84180097565,93.5769442241,92.7871410359
6.81848,0.0595277808673,0.981278,47.1537520351,96.383164589,1523,1.84266105542,93.3841086056,6.81860669303,-6.84186,0.0365170246597,90.0955650466,6.81848,134.19,0.0150994,1523,93.5001704973,64.4072,6.81860669303,93.599774038,92.8527813446
6.82828,0.0356946295968,0.979884,47.2627278205,95.6328382347,1524,2.11848515252,93.4698630924,6.82833005446,-6.8505,0.0346124400596,90.0887079405,6.82828,134.189,0.0111988,1524,93.5269648417,64.3978,6.82833005446,93.5907989131,92.5990589575
6.82106,0.0452927240188,0.970082,46.8101828249,98.1508891927,1525,2.80771651912,93.4209294681,6.82108690521,-6.84294,0.0357922174899,88.384920924,6.82106,134.171,0.0129055,1525,93.5049797455,64.4271,6.82108690521,93.6116307735,92.2953056044
6.82855,0.0351942351467,0.967049,47.0356660028,97.868324143,1526,1.99799047694,93.4854620958,6.82845066271,-6.85111,0.0382625942862,89.6208689681,6.82855,134.18,0.0170851,1526,93.5611194423,64.5197,6.82845066271,93.6231661795,93.9385844124
6.837,0.0279135349152,0.953096,46.8623635695,98.0749916554,1527,2.90460783938,93.5413418065,6.83708217889,-6.85952,0.0373358226568,88.7956455761,6.837,134.188,0.0167862,1527,93.6117155873,64.5593,6.83708217889,93.6573323478,92.7875522292
6.83367,0.036770023667,0.944666,46.9603758275,95.9400112112,1528,1.14759782748,93.606741002,6.83367519236,-6.85614,0.0357011939565,90.7406429795,6.83367,134.196,0.0126325,1528,93.6770329398,64.5508,6.83367519236,93.7260833444,93.8676899954
6.82383,0.0819538104256,0.932454,46.0957609305,99.8,1529,4.30417459018,93.4340889437,6.82382189639,-6.8469,0.0391242502029,83.6518003635,6.82383,134.205,0.0153726,1529,93.6024692892,64.6033,6.82382189639,93.7157614058,91.6504553453
6.82712,0.0905753682628,0.933035,46.4302236793,95.3128825334,1530,2.33602410273,93.4504343982,6.82716491905,-6.85072,0.0364111611265,88.3992920338,6.82712,134.2,0.0142864,1530,93.655363024,64.5955,6.82716548712,93.7673215756,91.9036419711
6.83082,0.0978998882564,0.953981,47.2992126794,98.5890566681,1531,2.82199953189,93.4760250255,6.8309128629,-6.85383,0.0363462985897,88.9154232833,6.83082,134.196,0.0142225,1531,93.6809811824,64.6193,6.8309128629,93.7738772695,92.2797843417
6.83872,0.109977716456,0.960497,47.3090182852,99.0655270726,1532,2.7091416811,93.3176427095,6.83862152077,-6.86092,0.0390581685198,89.62396776,6.83872,134.198,0.0164852,1532,93.6455521167,64.6087,6.83862152077,93.7371852495,93.3879535573
6.83717,0.0725429126391,0.939965,46.7825962416,99.5,1533,2.82419439316,93.5554995689,6.83715620961,-6.85866,0.0398836448245,88.8303861034,6.83717,134.213,0.0222844,1533,93.6744754329,64.6376,6.83715620961,93.788581878,93.4349457631
6.82694,0.102385773833,0.954155,47.2185041754,98.787527591,1534,2.46679184483,93.4003792982,6.82698266242,-6.84929,0.0380184759328,90.8122292936,6.82694,134.237,0.0171699,1534,93.6665597149,64.6845,6.82698266242,93.7944008211,92.8509908059
6.83297,0.13264136825,0.926518,45.6304607243,98.2146847891,1535,2.45469413252,93.2872184267,6.83291365407,-6.85486,0.0326662836545,90.3780583018,6.83297,134.248,0.00888629,1535,93.5587717126,64.7328,6.83291365407,93.6962400349,93.0263964097
6.81773,0.0301251606729,0.959405,47.081089907,95.1262239789,1536,2.08087581837,93.5217997932,6.81774861911,-6.83967,0.0351581379359,88.1232267143,6.81773,134.262,0.0126588,1536,93.6126512987,64.6848,6.81774861911,93.6723113616,92.2617220717
6.82722,0.126561753826,0.967585,47.4109731094,99.2475105978,1537,2.4767985992,93.2382805587,6.82710520857,-6.84684,0.0367505957072,89.3809182446,6.82722,134.276,0.0155634,1537,93.6222130107,64.7272,6.82710520857,93.7452983488,93.3470757158
6.81694,0.115215017719,0.980605,47.2885502504,97.8200026356,1538,1.52726675765,93.3182982599,6.81697715606,-6.83818,0.036284981086,90.5249055546,6.81694,134.309,0.01518,1538,93.5273641244,64.7256,6.81697715606,93.6886881539,94.4322201229
6.81994,0.100969916111,0.927759,46.1197697411,99.4151681555,1539,3.02664002462,93.4214883248,6.81980984814,-6.84111,0.0350159624403,89.2547775092,6.81994,134.328,0.0123854,1539,93.6340510336,64.7493,6.81980984814,93.7567396439,93.0413517066
6.81392,0.0825017088187,0.936019,46.2568140615,94.3532734622,1540,1.26617500543,93.4332631751,6.81379843419,-6.83495,0.0373712693161,90.8422406756,6.81392,134.33,0.0153645,1540,93.6083283315,64.8361,6.81379843419,93.7197649992,92.7016408338
6.81481,0.0707124380835,0.946759,46.910921235,95.0976356356,1541,2.02939996616,93.489263554,6.81490205002,-6.83582,0.0369280377234,88.9537874326,6.81481,134.327,0.0136526,1541,93.6567128343,64.8545,6.81490205002,93.7430737271,92.0468140266
6.81774,0.0696317398163,0.927872,45.69151971,95.211718211,1542,1.85272277343,93.4112915066,6.81778749793,-6.83892,0.0368416903315,89.3978381937,6.81774,134.341,0.01704,1542,93.5605717827,64.8622,6.81778749793,93.6851825553,92.7350425305
6.82566,0.141286666131,0.980472,47.2575268119,97.8110765116,1543,2.61516031655,93.2974507404,6.82550208785,-6.84614,0.0365587749888,89.4123697749,6.82566,134.319,0.0136063,1543,93.5230811965,64.8546,6.82550208785,93.736379687,92.2644835522
6.81049,0.0821368479681,0.992014,46.9066339689,97.7251433046,1544,1.96194942441,93.281772363,6.81047037169,-6.83162,0.0358383572605,89.2176209473,6.81049,134.332,0.0143455,1544,93.3968681916,64.8727,6.81047037169,93.6697236802,93.611696187
6.82098,0.177775966546,0.98309,47.1036114685,98.4078990026,1545,2.59678541708,93.2173932832,6.8209381969,-6.84196,0.0374880301403,89.1266969671,6.82098,134.336,0.0150567,1545,93.4816559518,64.8824,6.8209381969,93.7190715215,93.2292287639
6.80781,0.132489335968,0.987441,47.3118708997,95.9858703352,1546,2.10548416145,93.3175629017,6.80774403669,-6.82751,0.0394133204007,89.5956931219,6.80781,134.325,0.0175279,1546,93.4926339047,64.8934,6.80774403669,93.694920601,93.2310846199
6.7891,0.10689282445,0.991224,47.2342958553,94.8072747164,1547,2.24567004339,93.3046975419,6.78921502411,-6.80883,0.0377789497695,87.2949406166,6.7891,134.32,0.0163784,1547,93.4579215411,64.8973,6.78921502411,93.6606096256,92.7198101597
6.80944,0.135955093706,0.985106,47.2738872202,97.4758367238,1548,2.25030804198,93.3051062687,6.8093355975,-6.82957,0.036954189227,88.771240688,6.80944,134.316,0.0142017,1548,93.4995965629,64.9253,6.8093355975,93.7117721634,92.9459537752
6.81175,0.10300279345,0.991167,47.1582953892,99.7,1549,2.24520856709,93.3128998016,6.8117554298,-6.83166,0.0403991978177,91.0605872104,6.81175,134.31,0.0196289,1549,93.4452546862,64.9645,6.8117554298,93.6589681006,93.6554498031
6.80571,0.0591228499658,0.990433,47.0808432293,95.8146147773,1550,1.51997736283,93.3138127683,6.80560970072,-6.82547,0.0375488479185,90.4559991003,6.80571,134.298,0.0148389,1550,93.4362515151,64.9555,6.80560970072,93.5074041913,93.6124319508
6.79876,0.0421242719656,0.993704,46.6279623945,95.8264754934,1551,2.80509891452,93.2734546368,6.79876884969,-6.81913,0.0368041921391,85.7266125248,6.79876,134.297,0.0140952,1551,93.3388732981,64.9521,6.79876884969,93.4330714237,93.3585124212
6.82065,0.0429703726646,0.994708,47.1007284185,97.9642604108,1552,2.21062044412,93.3249529618,6.82072412422,-6.84151,0.038939759574,90.1103644244,6.82065,134.309,0.0164535,1552,93.4152956537,64.9754,6.82072412422,93.5028701459,93.5602021731
6.81198,0.0520119373122,0.994489,47.0518293096,95.2127682047,1553,2.33629564624,93.308494633,6.81194455885,-6.83354,0.0348962671866,88.6417663471,6.81198,134.333,0.0132867,1553,93.4080546558,65.0015,6.81194455885,93.5004250263,92.9702215389
6.80748,0.0614744960596,0.995002,47.1452902606,94.6069494101,1554,1.4030421739,93.3131538709,6.80766612935,-6.82859,0.0360878793105,90.1435496594,6.80748,134.347,0.0144606,1554,93.4212068728,65.0434,6.80766612935,93.5701729178,93.3399347199
