MinReturn,EnvExecTime,MeanKL,Perplexity,AverageDiscountedReturn,LossBefore,NumTrajs,PolicyExecTime,Time,ExplainedVariance,Entropy,Iteration,StdReturn,LossAfter,MaxReturn,ProcessExecTime,AverageReturn,ItrTime,dLoss,MeanKLBefore
-23,0.43824100494384766,1.59552850931e-08,1.15983,-10.9903261321,3.39508048341e-08,1000,1.4233872890472412,244.49685192108154,0.0912944939913,0.148276,94,4.3198499974,3.39508048341e-08,-5,0.08769416809082031,-11.336,2.4331939220428467,0.0,1.59552850931e-08
-23,0.4317774772644043,0.00673780217767,1.15982,-10.7997734862,-2.6512145368e-08,1000,1.3873374462127686,246.68932104110718,0.0923644961099,0.148267,95,4.32446019753,-3.70306006516e-05,-5,0.08577179908752441,-11.138,2.1880030632019043,3.70040885063e-05,1.59545283651e-08
-23,0.4289267063140869,0.00746372202411,1.17584,-9.97165765549,-4.74929819916e-08,1000,1.3686275482177734,249.23356294631958,0.0873355209163,0.161983,96,4.68176505177,-0.00108132208697,-5,0.08532977104187012,-10.274,2.5397729873657227,0.00108127459399,-2.74867173466e-09
-23,0.42928433418273926,0.00874861329794,1.20481,-9.19159455961,1.25885009084e-08,1000,1.3573484420776367,251.71985387802124,0.100920170309,0.186323,97,4.99459457814,-0.000496614840813,-5,0.08482670783996582,-9.455,2.482741117477417,0.000496627429314,-2.68435185191e-09
-23,0.4302558898925781,0.0082072513178,1.25416,-10.3352464041,2.18391420503e-08,1000,1.406463623046875,254.02992606163025,0.127229273703,0.226466,98,5.75138026912,-0.000597226491664,-5,0.08559775352478027,-10.625,2.306781053543091,0.000597248330806,-4.53246329357e-09
-23,0.4284834861755371,-1.85962290011e-09,1.21126,-9.30034482517,-5.03540036334e-08,1000,1.3628122806549072,256.40263295173645,0.108526286235,0.191661,99,5.09077901701,-5.03540036334e-08,-5,0.0848534107208252,-9.563,2.3681321144104004,0.0,-1.85962290011e-09
-23,0.43611836433410645,0.00724949780852,1.2111,-9.54180020296,-1.64985660689e-08,1000,1.4070751667022705,258.9480679035187,0.106030264434,0.19153,100,5.28457898039,-0.000361272803275,-5,0.08738851547241211,-9.815,2.5407259464263916,0.000361256304709,-1.86519111267e-09
-23,0.43485236167907715,0.000165086225024,1.17491,-8.8388476507,-1.54495243265e-08,1000,1.359612226486206,261.40166306495667,0.0872456307932,0.161188,101,4.69361001789,-3.22341918491e-07,-5,0.08680963516235352,-9.095,2.450221061706543,3.06892394164e-07,1.07144773054e-08
-23,0.43264174461364746,0.00647001108155,1.1699,-8.96747934277,5.34057633672e-08,1000,1.3540117740631104,263.88657093048096,0.0862970496408,0.156918,102,4.66873644576,-0.000449534592917,-5,0.08956241607666016,-9.23,2.480222225189209,0.000449587998681,-5.52056222958e-09
-23,0.4282345771789551,0.0070352293551,1.16845,-9.92808600931,1.22261042179e-07,1000,1.3633346557617188,266.36757802963257,0.0856753692422,0.155682,103,4.7405230724,-0.000517020293046,-5,0.0850212574005127,-10.229,2.477288007736206,0.000517142554088,2.47519027496e-09
-23,0.42752981185913086,0.00962022971362,1.18062,-11.0644878131,-5.41687015243e-08,1000,1.3945355415344238,268.67562794685364,0.100347760485,0.166037,104,4.6160086655,-0.000150259395014,-5,0.08507513999938965,-11.408,2.304189920425415,0.000150205226312,-5.45769163196e-09
-23,0.4544193744659424,0.00817124452442,1.23206,-11.7447476823,-1.44958498538e-08,1000,1.4552056789398193,271.29772686958313,0.1199743756,0.208684,105,5.23610532744,-0.0021043960005,-5,0.08842229843139648,-12.101,2.6175601482391357,0.00210438150465,3.35138601315e-08
-23,0.4394078254699707,-1.32351694049e-08,1.19904,-10.5386077716,1.02996828844e-08,1000,1.4193298816680908,273.75377106666565,0.0932658965852,0.181524,106,4.88989969222,1.02996828844e-08,-5,0.08664083480834961,-10.859,2.4526140689849854,0.0,-1.32351694049e-08
-32,0.4289102554321289,-1.32131798836e-08,1.19893,-10.9293269981,-1.10626219296e-08,1000,1.4005396366119385,276.3923978805542,0.10372991328,0.181433,107,4.84317086215,-1.10626219296e-08,-5,0.08492755889892578,-11.264,2.6351981163024902,0.0,-1.32131798836e-08
-32,0.4253113269805908,-1.32131798836e-08,1.19893,-10.8889087522,5.53131096481e-09,1000,1.3999755382537842,278.78448486328125,0.106587339085,0.181433,108,5.02324984447,5.53131096481e-09,-5,0.0848691463470459,-11.219,2.3877530097961426,0.0,-1.32131798836e-08
-23,0.4303598403930664,0.0087213087827,1.19903,-11.0368037704,3.54624987153e-08,1000,1.4462788105010986,281.1059150695801,0.106375180918,0.181509,109,4.92058167293,-0.000269749114523,-5,0.0884857177734375,-11.374,2.317862033843994,0.000269784577021,-1.32092781158e-08
-32,0.431166410446167,-5.03344832481e-09,1.15718,-11.460861165,-4.65393057425e-08,1000,1.4021155834197998,283.51383686065674,0.104214105497,0.145985,110,4.36695729313,-4.65393057425e-08,-5,0.08596038818359375,-11.822,2.4033589363098145,0.0,-5.03344832481e-09
-23,0.44014525413513184,0.00692890305072,1.1572,-11.6431195186,-4.34875495614e-08,1000,1.4327025413513184,285.8426179885864,0.109690756896,0.146,111,4.33645926996,-0.000183970638318,-5,0.0888826847076416,-12.011,2.3238930702209473,0.000183927150768,-5.03204056201e-09
-23,0.47539210319519043,0.0093927020207,1.17855,-10.5601563483,7.62939433852e-10,1000,1.524855613708496,288.43586897850037,0.0925479719827,0.164281,112,4.62677036387,-0.00030316086486,-5,0.09256744384765625,-10.886,2.580620050430298,0.000303161627799,-1.25624461944e-08
-41,0.44829607009887695,-4.29314495065e-09,1.15215,-11.5040122418,2.36511237262e-08,1000,1.4642727375030518,291.1710000038147,0.103154980035,0.141631,113,4.43500969559,2.36511237262e-08,-5,0.09032845497131348,-11.867,2.730440855026245,0.0,-4.29314495065e-09
-23,0.4500575065612793,0.0059167612344,1.1516,-11.659169921,-3.66210954894e-08,1000,1.446282148361206,293.57027292251587,0.11352813153,0.14115,114,4.19287001945,-0.000585156260058,-5,0.0909268856048584,-12.029,2.395750045776367,0.000585119638963,-4.30139168728e-09
-23,0.46286487579345703,-5.40265165938e-09,1.1241,-11.6110334234,-1.85394284813e-07,1000,1.375622034072876,296.10121393203735,0.107913967932,0.116982,115,3.81650939996,-1.85394284813e-07,-5,0.09267520904541016,-11.984,2.5264739990234375,0.0,-5.40265165938e-09
-23,0.4495201110839844,-5.40265165938e-09,1.12415,-11.5517553184,-1.31225590394e-07,1000,1.399552345275879,298.5867168903351,0.105479860594,0.117027,116,3.96039884355,-1.31225590394e-07,-5,0.08903741836547852,-11.921,2.4789319038391113,0.0,-5.40265165938e-09
-23,0.44406700134277344,0.00700028473511,1.12412,-11.5940973311,9.11712660923e-08,1000,1.436037302017212,301.0334560871124,0.10779794778,0.116997,117,3.84926538446,-1.00643155747e-05,-5,0.08841896057128906,-11.966,2.4338648319244385,1.01554868408e-05,-5.40265165938e-09
-23,0.44732236862182617,0.00658790720627,1.16313,-12.1026372116,4.59671021247e-08,1000,1.4781532287597656,303.4667088985443,0.124160426292,0.151114,118,4.06273996214,-0.000178574759047,-5,0.09065651893615723,-12.488,2.4287269115448,0.00017862072615,5.57745716279e-09
-23,0.42868590354919434,0.00849197246134,1.13945,-11.6127959107,2.25067147142e-08,1000,1.3953745365142822,305.8104989528656,0.107176841328,0.130547,119,3.96229024681,-0.00205277279019,-5,0.08448910713195801,-11.984,2.339388847351074,0.00205279529691,-4.64953686663e-10
-32,0.431898832321167,0.00504553271458,1.16525,-12.7166492098,-2.193450932e-08,1000,1.4463541507720947,308.41474294662476,0.140468634283,0.152936,120,4.28229798122,-0.000454609864391,-5,0.08611536026000977,-13.118,2.5996570587158203,0.000454587929882,-2.39840467486e-08
-41,0.43544602394104004,0.00736283883452,1.21243,-13.4995667621,9.91821291763e-09,1000,1.4704458713531494,310.99676299095154,0.157914327139,0.192624,121,5.1536297888,-0.00175500183832,-5,0.08632922172546387,-13.91,2.5775630474090576,0.00175501175653,-3.22167778566e-11
-41,0.42863011360168457,3.10367376244e-08,1.19575,-12.7331580086,-4.11987315374e-08,1000,1.4336886405944824,313.67200803756714,0.144532179826,0.178771,122,4.55004076905,-4.11987315374e-08,-5,0.08539867401123047,-13.127,2.6701009273529053,0.0,3.10367376244e-08
-41,0.4299328327178955,0.00243538548239,1.19901,-13.0036854894,-1.09100341206e-07,1000,1.4491827487945557,316.13204193115234,0.154806104361,0.181493,123,4.99893898743,-2.19135290536e-05,-5,0.08666205406188965,-13.397,2.456507921218872,2.18044287124e-05,3.09514582852e-08
-41,0.4364638328552246,0.00882394704968,1.16553,-13.2981633774,7.55310054501e-08,1000,1.472001314163208,318.8051369190216,0.17748210073,0.153175,124,5.04249848785,-0.00368680735119,-5,0.08758354187011719,-13.703,2.6685240268707275,0.00368688288219,-1.55663357759e-08
-41,0.43274974822998047,0.00897690560669,1.09919,-13.0046563089,1.01470945424e-07,1000,1.4317700862884521,321.3930928707123,0.18704637383,0.0945723,125,3.36633688154,-0.00773924728855,-5,0.08607077598571777,-13.424,2.5833840370178223,0.0077393487595,-1.65097926441e-08
-23,0.4397735595703125,0.00659991893917,1.04935,-13.2642431159,3.66210954894e-08,1000,1.4300041198730469,323.7719428539276,0.307057169798,0.0481725,126,2.12809562755,-0.000119497679407,-5,0.08803105354309082,-13.703,2.375549793243408,0.000119534300502,-1.30512329832e-08
-32,0.4314231872558594,0.00481732469052,1.07864,-13.5819523582,8.96453826726e-08,1000,1.4385316371917725,326.3441650867462,0.259199106116,0.0757016,127,2.80290402975,-0.00500828633085,-5,0.08561491966247559,-14.027,2.5675950050354004,0.00500837597623,-3.95447807833e-09
-41,0.43103909492492676,1.33202904262e-09,1.11922,-13.8008812096,1.22070318298e-07,1000,1.450108528137207,328.96544098854065,0.247239039102,0.112634,128,3.48883232615,1.22070318298e-07,-5,0.08641433715820312,-14.243,2.616757869720459,0.0,1.33202904262e-09
-41,0.4452700614929199,0.00716933654621,1.11921,-13.8088092916,2.08854675776e-08,1000,1.4840643405914307,331.6019549369812,0.24924480893,0.112625,129,3.47656382079,-0.00146639475133,-5,0.08892512321472168,-14.252,2.6330759525299072,0.0014664156368,1.32348931814e-09
-41,0.4403698444366455,0.00655860360712,1.17183,-14.8242321771,8.83102444504e-08,1000,1.5282618999481201,334.2804980278015,0.247025082567,0.158563,130,4.54077427318,-0.0329132005572,-5,0.08793854713439941,-15.287,2.6750071048736572,0.0329132888675,-2.85279022627e-09
-41,0.43280839920043945,0.000573853671085,1.19706,-13.6393517052,-1.25885009084e-08,1000,1.4686899185180664,336.88986992836,0.178335636473,0.179867,131,4.65005709642,-4.13322459281e-06,-5,0.08613991737365723,-14.063,2.604480028152466,4.1206360919e-06,2.58981308621e-10
-41,0.4316377639770508,0.00827715080231,1.19915,-14.1502804817,-5.27143484419e-08,1000,1.4876253604888916,339.5092420578003,0.185727357112,0.181613,132,5.64045875794,-0.01247930713,-5,0.08582639694213867,-14.585,2.614406108856201,0.0124792544156,3.32774208189e-09
-41,0.4330942630767822,-8.83549233777e-09,1.24634,-13.7221592526,4.08172624589e-08,1000,1.4831109046936035,342.2570378780365,0.17153600238,0.220214,133,5.72597371632,4.08172624589e-08,-5,0.08565998077392578,-14.135,2.7440779209136963,0.0,-8.83549233777e-09
-41,0.4302690029144287,0.0070400359109,1.24541,-13.6047956975,2.23159783985e-08,1000,1.4666407108306885,344.85179805755615,0.176303678214,0.219465,134,5.72046117022,-0.00173453812022,-5,0.0856938362121582,-14.018,2.5902111530303955,0.0017345604362,-8.86428708213e-09
-41,0.43425846099853516,2.32124417465e-08,1.17424,-13.3740680371,5.26428216574e-08,1000,1.4637000560760498,347.60462403297424,0.177887338058,0.160625,135,4.96610018022,5.26428216574e-08,-5,0.08682060241699219,-13.793,2.7483670711517334,0.0,2.32124417465e-08
-41,0.44281530380249023,0.00938448403031,1.17454,-13.3295322666,-1.02233883581e-07,1000,1.473240613937378,350.2341220378876,0.182079115729,0.160878,136,4.85679894581,-0.00130690913647,-5,0.08866190910339355,-13.748,2.6259520053863525,0.00130680690259,2.32681074408e-08
-41,0.45090198516845703,0.00715187704191,1.14483,-14.1494958773,4.6920774821e-08,1000,1.5097324848175049,352.996710062027,0.239487001344,0.13526,137,4.27517999621,-0.00206506554969,-5,0.09207344055175781,-14.594,2.758108139038086,0.00206511247046,5.73519232105e-10
-41,0.45760130882263184,-7.05440816873e-09,1.12427,-14.7636641592,-9.61303712188e-08,1000,1.4417707920074463,355.6805899143219,0.305606249508,0.117137,138,4.83640103796,-9.61303712188e-08,-5,0.09318399429321289,-15.215,2.6791720390319824,0.0,-7.05440816873e-09
-41,0.4435110092163086,-7.00904490003e-09,1.12403,-14.7607451181,8.75472991879e-08,1000,1.448472499847412,358.3896188735962,0.328155714515,0.116924,139,4.47088078571,8.75472991879e-08,-5,0.08850574493408203,-15.215,2.704035997390747,0.0,-7.00904490003e-09
-41,0.4422729015350342,-6.77846756503e-09,1.12286,-14.575555231,3.55005269626e-08,1000,1.5099732875823975,361.03694200515747,0.30685965905,0.115882,140,4.47295472814,3.55005269626e-08,-5,0.08803963661193848,-15.026,2.642683982849121,0.0,-6.77846756503e-09
-41,0.44819116592407227,0.00765710975975,1.12423,-14.832116036,1.1863708238e-07,1000,1.4957752227783203,363.5430819988251,0.3145453687,0.117102,141,4.71578530046,-0.00107873720117,-5,0.08856582641601562,-15.287,2.5000498294830322,0.00107885583825,-7.03549307701e-09
-41,0.4290752410888672,0.00760074332356,1.1746,-14.7617270137,4.73022474523e-08,1000,1.4808917045593262,366.1944799423218,0.261259713513,0.160925,142,5.27334722923,-0.00521088996902,-5,0.08549642562866211,-15.197,2.6467208862304688,0.00521093727127,1.65572160427e-08
-41,0.4252610206604004,0.00935524050146,1.14111,-14.6552365245,1.71661369563e-08,1000,1.4594967365264893,368.79265999794006,0.303886273533,0.132002,143,4.18157279023,-0.00474541494623,-5,0.08466672897338867,-15.107,2.593564987182617,0.00474543211237,1.32580204593e-08
-50,0.4274756908416748,0.00803522765636,1.18241,-15.2739833027,-4.06265243669e-08,1000,1.4887282848358154,371.4528169631958,0.252874884762,0.167554,144,4.86636250191,-0.0740252658725,-5,0.08519530296325684,-15.746,2.6550559997558594,0.074025225246,-1.44919845013e-08
-41,0.4308202266693115,2.81061858232e-08,1.19481,-14.3725936715,1.97029109472e-07,1000,1.4671707153320312,374.1675388813019,0.216856198285,0.177989,145,4.71722789358,1.97029109472e-07,-5,0.08589339256286621,-14.819,2.7113308906555176,0.0,2.81061858232e-08
-41,0.43313026428222656,0.0083564221859,1.19563,-14.0499867887,8.01086414981e-08,1000,1.4754765033721924,376.7717459201813,0.202845412475,0.178676,146,4.36369155647,-0.00490608951077,-5,0.08566546440124512,-14.486,2.599756956100464,0.00490616961941,2.82646919203e-08
-41,0.44381237030029297,0.00987854879349,1.22296,-14.9208375999,-1.39617924333e-07,1000,1.539111852645874,379.48817706108093,0.237817608305,0.201277,147,4.56780811769,-0.0248124860227,-5,0.08869147300720215,-15.377,2.7119951248168945,0.0248123464048,-1.20527454683e-09
-41,0.43597912788391113,0.00812112167478,1.29195,-14.772501473,-1.56974792276e-07,1000,1.538010835647583,382.23527693748474,0.22758560686,0.256154,148,5.4599967033,-0.0103035401553,-5,0.08741068840026855,-15.206,2.7423579692840576,0.0103033831805,-1.64132762936e-09
-41,0.4323582649230957,0.00850073434412,1.29314,-13.6872500407,6.48498543754e-09,1000,1.494248628616333,384.8789348602295,0.203380348591,0.257073,149,5.06628058836,-0.00565301347524,-5,0.08603215217590332,-14.099,2.639537811279297,0.00565301996022,1.39478650851e-08
-41,0.43338656425476074,0.00630906643346,1.29017,-14.5245197815,3.70502455382e-08,1000,1.522714376449585,387.60461592674255,0.293948363914,0.25477,150,4.7924556336,-0.000127410603454,-5,0.08629345893859863,-14.963,2.7207019329071045,0.0001274476537,1.19211094329e-08
-41,0.43351316452026367,-2.15891371447e-09,1.29914,-14.7376320979,-4.04357898276e-08,1000,1.5523440837860107,390.46789598464966,0.247519201051,0.2617,151,5.52676216242,-4.04357898276e-08,-5,0.08591222763061523,-15.17,2.858772039413452,0.0,-2.15891371447e-09
-41,0.43367958068847656,0.00802729092538,1.30089,-14.7935096322,3.81469744681e-09,1000,1.5543227195739746,393.22469091415405,0.282749977857,0.263051,152,5.08722163858,-0.00481153093278,-5,0.08627748489379883,-15.224,2.7518489360809326,0.00481153474748,-1.97435268134e-09
-41,0.43254685401916504,0.00760831777006,1.21685,-13.9727171406,-6.86645478254e-08,1000,1.489938497543335,395.8494050502777,0.23984156152,0.196266,153,4.48254213589,-0.00361496210098,-5,0.08597803115844727,-14.396,2.6199851036071777,0.00361489343643,-3.36255716604e-08
-41,0.4278252124786377,0.00739196222275,1.18167,-14.7741019684,3.62396228581e-08,1000,1.4872512817382812,398.27428698539734,0.282320604163,0.166925,154,4.76893856115,-0.000511082820594,-5,0.08493638038635254,-15.215,2.4213149547576904,0.000511119060217,9.08319669479e-11
-41,0.42909860610961914,0.00846274755895,1.13169,-14.4922573332,-2.59399417502e-08,1000,1.4658801555633545,400.8456139564514,0.403062479365,0.123716,155,3.53156834848,-0.0181290656328,-5,0.08548378944396973,-14.945,2.5679080486297607,0.0181290396929,-6.65744170902e-09
-32,0.4306807518005371,0.00636789528653,1.14689,-14.7510646786,8.65936300443e-08,1000,1.4904885292053223,403.48932099342346,0.505130275215,0.137058,156,3.36802078378,-0.0686476156116,-5,0.0856008529663086,-15.206,2.639116048812866,0.0686477022052,1.73744272303e-08
-41,0.42867302894592285,1.53628476607e-09,1.16774,-14.3221427037,3.79562372643e-08,1000,1.4663550853729248,406.2007648944855,0.352728355416,0.155069,157,3.68643120104,3.79562372643e-08,-5,0.08596253395080566,-14.765,2.707608938217163,0.0,1.53628476607e-09
-41,0.45249509811401367,0.00633391505107,1.16753,-14.3046942154,5.77926648759e-08,1000,1.5026321411132812,408.900426864624,0.351962664792,0.154891,158,3.6681045514,-0.0308781377971,-5,0.08801674842834473,-14.747,2.695211887359619,0.0308781955898,1.50868484372e-09
-41,0.4394054412841797,0.00969033502042,1.10873,-14.2217209063,-1.27792361582e-07,1000,1.4622180461883545,411.5493428707123,0.410418398204,0.103212,159,3.21206709145,-0.00486876582727,-5,0.08812236785888672,-14.675,2.6440770626068115,0.00486863803491,-3.05225267283e-09
-41,0.43917250633239746,0.00754830101505,1.1631,-14.9832567131,-4.04357898276e-08,1000,1.5204262733459473,414.23571395874023,0.46054848313,0.151085,160,3.96817338331,-0.304307937622,-5,0.08765673637390137,-15.44,2.681859016418457,0.304307897186,-7.89379051014e-09
-41,0.4298121929168701,0.00919248536229,1.18449,-14.2554515589,-1.71661369563e-08,1000,1.4817683696746826,416.9205439090729,0.35835402974,0.169316,161,3.82971944142,-0.00377242546529,-5,0.08561110496520996,-14.693,2.680227041244507,0.00377240829915,-3.90963394992e-09
-41,0.428678035736084,0.00722337048501,1.13068,-13.6912949459,-1.04904174236e-09,1000,1.4565589427947998,419.5747220516205,0.359706923061,0.122819,162,3.31664348401,-0.00598599761724,-5,0.08563733100891113,-14.126,2.6503729820251465,0.0059859965682,-1.25793189198e-08
-41,0.4382319450378418,0.0062728850171,1.1235,-14.3849274624,-3.66210954894e-08,1000,1.4766936302185059,422.2533710002899,0.42104447786,0.116451,163,3.53587768454,-0.0204434227198,-5,0.0878758430480957,-14.837,2.67403507232666,0.0204433860987,-2.93072659474e-08
-41,0.4409022331237793,0.00739081343636,1.16319,-13.76925201,2.80380252349e-08,1000,1.4856901168823242,424.88420701026917,0.340279622101,0.151165,164,3.49115324785,-0.00189624598715,-5,0.08800339698791504,-14.207,2.6266839504241943,0.00189627402518,-2.02927363802e-08
-41,0.4298880100250244,0.00912552978843,1.19277,-13.2315171054,-5.48362741881e-08,1000,1.4581706523895264,427.47799587249756,0.249134205658,0.176274,165,4.13881613508,-0.00666576670483,-5,0.08589625358581543,-13.649,2.5893421173095703,0.00666571186855,-2.87182597702e-08
-41,0.43143367767333984,-4.19590717726e-09,1.20548,-12.241011802,2.75611871103e-08,1000,1.440608024597168,430.165874004364,0.160841182885,0.186877,166,4.63819695571,2.75611871103e-08,-5,0.08561134338378906,-12.623,2.6831350326538086,0.0,-4.19590717726e-09
-41,0.4266207218170166,0.00873621925712,1.20581,-12.3435229468,3.05175795745e-08,1000,1.4340674877166748,432.40919494628906,0.152552493681,0.18715,167,4.66890126261,-0.000556320184842,-5,0.0845341682434082,-12.731,2.238550901412964,0.000556350702421,-4.24713419989e-09
-41,0.43399739265441895,-1.45754368575e-08,1.18563,-13.437607749,-9.91821291763e-09,1000,1.4635066986083984,435.11465096473694,0.193258053384,0.170271,168,4.37935782964,-9.91821291763e-09,-5,0.08677864074707031,-13.865,2.700870990753174,0.0,-1.45754368575e-08
-41,0.4327073097229004,0.000739374838304,1.18505,-13.364913562,2.26974492534e-08,1000,1.4607665538787842,437.7950909137726,0.193260331073,0.169786,169,4.069662271,-7.57217435421e-08,-5,0.08684802055358887,-13.793,2.675854206085205,9.84191927955e-08,-1.46690233294e-08
-41,0.43201780319213867,-2.62661075112e-08,1.20396,-13.519345549,7.34329219654e-09,1000,1.4633517265319824,440.5328278541565,0.224908532684,0.185616,170,4.48163853964,7.34329219654e-09,-5,0.08572578430175781,-13.946,2.733980894088745,0.0,-2.62661075112e-08
-41,0.44335436820983887,0.00802706275135,1.20415,-13.7025778371,-4.11987315374e-08,1000,1.502934455871582,442.9036560058594,0.237191289592,0.185777,171,4.52490607637,-0.000540093809832,-5,0.08760356903076172,-14.135,2.3664331436157227,0.0005400526111,-2.62592720901e-08
-41,0.4287707805633545,0.00796723272651,1.13871,-13.2230163686,-1.22070309416e-08,1000,1.4317433834075928,445.47206807136536,0.205839891758,0.129892,172,3.52587563592,-0.0111226411536,-5,0.08550333976745605,-13.649,2.5638020038604736,0.0111226289466,1.22910863709e-08
-41,0.4313826560974121,0.00905336625874,1.09341,-13.644087269,6.52313261185e-08,1000,1.4382236003875732,448.06222105026245,0.336497243598,0.0892974,173,2.72835115042,-0.0023481156677,-5,0.0853567123413086,-14.09,2.5866358280181885,0.00234818089903,-2.87555828038e-08
-41,0.437624454498291,0.00596659397706,1.11902,-14.3419848894,4.7111512913e-08,1000,1.4871141910552979,450.71724104881287,0.383196785815,0.112449,174,3.60287884892,-0.013699377887,-5,0.08747076988220215,-14.792,2.65008807182312,0.0136994249985,-2.86515122738e-09
-41,0.4337434768676758,-5.06388042609e-09,1.15091,-13.6474933334,3.85284408821e-08,1000,1.471914529800415,453.5367169380188,0.323564111053,0.140551,175,3.28122522848,3.85284408821e-08,-5,0.08681178092956543,-14.081,2.8160178661346436,0.0,-5.06388042609e-09
-41,0.4293253421783447,0.00776444002986,1.15073,-13.6916754037,2.02178949138e-08,1000,1.449263334274292,456.11315298080444,0.347857996913,0.140395,176,3.16672133286,-0.00096637266688,-5,0.08530282974243164,-14.126,2.573031187057495,0.000966392884775,-5.05057995426e-09
-32,0.4301004409790039,-8.74527206207e-09,1.1968,-13.4059304546,3.43322739127e-08,1000,1.4620611667633057,458.90012097358704,0.30387700681,0.179653,177,3.51621373071,3.43322739127e-08,-5,0.16593408584594727,-13.829,2.78244686126709,0.0,-8.74527206207e-09
-32,0.4312715530395508,-8.76492300961e-09,1.19673,-13.4949565379,7.59124745286e-08,1000,1.4747872352600098,461.61705899238586,0.331337262801,0.179589,178,3.42614054002,7.59124745286e-08,-5,0.0853276252746582,-13.919,2.7125000953674316,0.0,-8.76492300961e-09
-41,0.42633795738220215,-8.8249176855e-09,1.19709,-13.573110594,-9.19342042494e-08,1000,1.4601356983184814,464.2119400501251,0.32874462729,0.179894,179,3.41525987298,-9.19342042494e-08,-5,0.08516383171081543,-14.0,2.5903711318969727,0.0,-8.8249176855e-09
-32,0.4318692684173584,0.00780982663855,1.19699,-13.4153813544,-6.23702973712e-08,1000,1.4667623043060303,466.8410220146179,0.353983233785,0.179809,180,3.26584690394,-0.00420672260225,-5,0.0850987434387207,-13.838,2.623366117477417,0.00420666023195,-8.79259420827e-09
-32,0.4473881721496582,0.00692027900368,1.15297,-13.806257211,-1.42669676961e-07,1000,1.507192611694336,469.553906917572,0.415207531544,0.142338,181,3.01561784714,-0.00494027417153,-5,0.08914470672607422,-14.243,2.708315134048462,0.00494013150185,-1.39594895643e-08
-32,0.4360053539276123,0.00879426021129,1.11314,-14.1358991458,-6.10351547081e-09,1000,1.4836018085479736,472.21233892440796,0.575618044466,0.107188,182,2.5578848684,-0.00768022006378,-5,0.08667278289794922,-14.585,2.655013084411621,0.00768021396026,9.26452337069e-09
-41,0.46108126640319824,0.00843351986259,1.08161,-14.2652489216,1.50680534716e-08,1000,1.4515552520751953,474.9336459636688,0.550371655233,0.0784553,183,2.69399331848,-0.572030425072,-14,0.0936880111694336,-14.72,2.717805862426758,0.57203044014,1.4244982971e-08
-41,0.4587714672088623,0.00722402473912,1.11106,-13.9145248304,-2.51770018167e-08,1000,1.4352169036865234,477.52559185028076,0.457296852817,0.105315,184,2.64544892221,-0.000247986230534,-5,0.09258103370666504,-14.36,2.5872080326080322,0.000247961053532,-4.79988209179e-08
-41,0.43114733695983887,0.00736267166212,1.11988,-14.1837154335,-1.67846678778e-08,1000,1.4779789447784424,480.1741740703583,0.498544849065,0.113222,185,2.75874591074,-0.00923445448279,-5,0.08551335334777832,-14.639,2.644129991531372,0.00923443769813,9.90997328643e-09
-41,0.4451470375061035,0.00644390098751,1.0644,-13.8163859624,-3.3187865256e-07,1000,1.4623804092407227,482.8330008983612,0.60250853834,0.0624101,186,1.86844855428,-0.0234243348241,-5,0.08808207511901855,-14.27,2.653736114501953,0.0234240029454,-7.80898989916e-09
-41,0.43123745918273926,0.00587279489264,1.04456,-13.9049031869,-4.90188583058e-08,1000,1.4365599155426025,485.12890887260437,0.604204210173,0.0435937,187,2.09914268214,-0.00156972394325,-14,0.08617925643920898,-14.36,2.291390895843506,0.00156967492439,2.71326094925e-09
-50,0.4309861660003662,0.003441355424,1.09229,-14.4252927183,1.32751466708e-07,1000,1.4537687301635742,487.80283308029175,0.325783221518,0.0882723,188,3.47636577477,-87.90675354,-14,0.08607602119445801,-14.891,2.6692891120910645,87.9067536728,-2.65517741127e-09
-41,0.4286623001098633,0.00924914516509,1.11419,-14.0919892905,-1.46865843931e-08,1000,1.434980869293213,490.34926104545593,0.322187220273,0.108124,189,3.33460627361,-0.00433879485354,-5,0.08527398109436035,-14.549,2.541990041732788,0.00433878016695,-1.08423803269e-08
-41,0.42784762382507324,0.00519047630951,1.11728,-14.8010204876,-5.87463375723e-08,1000,1.468735694885254,492.9723889827728,0.342570189551,0.110898,190,4.49206400222,-0.325868964195,-5,0.08525872230529785,-15.269,2.618942975997925,0.325868905449,2.49419791487e-08
-41,0.4291374683380127,0.00776024861261,1.13736,-14.6058347947,-2.62260435591e-08,1000,1.466918706893921,495.5481069087982,0.295516285462,0.128708,191,4.55435571733,-0.00321580353193,-5,0.08512377738952637,-15.062,2.5722029209136963,0.00321577730589,-7.48999706701e-09
-41,0.4345533847808838,0.0097535783425,1.0851,-13.6629042719,5.30242907359e-08,1000,1.455061912536621,498.18475103378296,0.299043509663,0.0816707,192,2.9281967147,-0.0153959440067,-5,0.08689737319946289,-14.108,2.6323580741882324,0.015395997031,-4.87249485204e-09
-41,0.43770503997802734,0.00828510615975,1.11678,-14.1784671298,-7.17163075592e-08,1000,1.4686334133148193,500.8043179512024,0.3352506724,0.110453,193,3.16870304699,-0.0639703720808,-5,0.08716297149658203,-14.639,2.6146740913391113,0.0639703003645,-3.43060446717e-09
