MinReturn,EnvExecTime,MeanKL,Perplexity,AverageDiscountedReturn,LossBefore,NumTrajs,PolicyExecTime,Time,ExplainedVariance,Entropy,Iteration,StdReturn,LossAfter,MaxReturn,ProcessExecTime,AverageReturn,ItrTime,dLoss,MeanKLBefore
-5,0.4244084358215332,0.00986958388239,1.40551,-4.90099501,6.10351547081e-09,1000,1.1473057270050049,75.90345406532288,0.999968580747,0.340401,31,0.0,-0.000208403012948,-5,0.08361935615539551,-5.0,2.030182123184204,0.000208409116464,-1.28882404749e-09
-5,0.4222729206085205,0.00969541445374,1.38289,-4.90099501,-1.05285643315e-07,1000,1.1433889865875244,77.99948120117188,1.0,0.324173,32,0.0,-0.00041867714026,-5,0.08329510688781738,-5.0,2.0925991535186768,0.000418571854617,0.0
-5,0.419689416885376,0.00979141984135,1.38019,-4.90099501,-7.4768067293e-08,1000,1.1402435302734375,79.91643905639648,0.999989522706,0.322222,33,0.0,-9.50187677518e-05,-5,0.08218121528625488,-5.0,1.9124031066894531,9.49439996845e-05,2.18518758643e-09
-5,0.4190988540649414,0.00964474305511,1.33731,-4.90099501,1.03950497987e-07,1000,1.1364233493804932,81.87200903892517,1.0,0.290658,34,0.0,-0.00031225089333,-5,0.08267712593078613,-5.0,1.9511449337005615,0.000312354843828,0.0
-5,0.42101335525512695,0.0070296227932,1.27647,-4.90099501,-3.62396228581e-08,1000,1.1421124935150146,83.8366961479187,1.0,0.244095,35,0.0,-0.000297756399959,-5,0.0821986198425293,-5.0,1.9601330757141113,0.000297720160336,3.29275096078e-09
-6,0.4255943298339844,0.00885707139969,1.3326,-4.90194600005,-5.15134424006e-08,1000,1.1631786823272705,86.10937404632568,0.999162149289,0.287131,36,0.0316069612586,-0.00569613650441,-5,0.08600044250488281,-5.001,2.268160104751587,0.00569608499097,2.87849848124e-11
-5,0.41782402992248535,7.22515450247e-11,1.32267,-4.90099501,8.35418703105e-08,1000,1.1393136978149414,88.46272206306458,0.99999977577,0.279655,37,0.0,8.35418703105e-08,-5,0.08233404159545898,-5.0,2.3488681316375732,0.0,7.22515450247e-11
-5,0.4202592372894287,0.0094049712643,1.31803,-4.90099501,4.92095963978e-08,1000,1.14115309715271,90.3838620185852,0.99997904957,0.276135,38,0.0,-0.000111205670692,-5,0.0825963020324707,-5.0,1.9166498184204102,0.000111254880288,1.02356366438e-10
-5,0.4149024486541748,0.00934766884893,1.26299,-4.90099501,4.57763693618e-09,1000,1.1337175369262695,92.35906100273132,1.0,0.233482,39,0.0,-0.000361621845514,-5,0.08109450340270996,-5.0,1.9706449508666992,0.000361626423151,-1.64521551937e-09
-5,0.42017579078674316,0.00693479925394,1.19892,-4.90099501,7.2479249269e-09,1000,1.1397299766540527,94.59788012504578,1.0,0.181417,40,0.0,-0.000704913632944,-5,0.08291292190551758,-5.0,2.235257863998413,0.000704920880869,-1.72500336237e-09
-5,0.42718935012817383,0.00670734653249,1.26757,-4.90099501,-8.54492157032e-08,1000,1.1449174880981445,96.60933113098145,0.999669261281,0.237103,41,0.0,-0.000490818812978,-5,0.0868232250213623,-5.0,2.007033109664917,0.000490733363762,2.80629031124e-09
-5,0.4608476161956787,0.00977997481823,1.31405,-4.90099501,-1.83105477447e-08,1000,1.2486481666564941,99.2166850566864,1.0,0.273113,42,0.0,-6.97059613231e-06,-5,0.09187817573547363,-5.0,2.6029109954833984,6.95228558456e-06,0.0
-5,0.5181949138641357,0.00922233983874,1.27355,-4.90099501,-0.0,1000,1.2691638469696045,101.446702003479,0.999989522726,0.241805,43,0.0,-4.69146725663e-05,-5,0.10685586929321289,-5.0,2.2122809886932373,4.69146725663e-05,0.0
-5,0.4745619297027588,0.00693664699793,1.21128,-4.90099501,-1.92642204411e-08,1000,1.158088207244873,103.84489512443542,1.0,0.191679,44,0.0,-0.00124092213809,-5,0.09047818183898926,-5.0,2.393989086151123,0.00124090287387,3.58877261242e-09
-5,0.5414505004882812,0.00916526466608,1.26923,-4.90099501,-2.33840935948e-07,1000,1.4598915576934814,106.37922215461731,0.999553676528,0.238408,45,0.0,-6.34025564068e-05,-5,0.1158149242401123,-5.0,2.530377149581909,6.31687154709e-05,-2.41309142807e-12
-5,0.46985960006713867,0.00891822669655,1.20376,-4.90099501,1.25885009084e-08,1000,1.2508912086486816,108.54571413993835,1.0,0.185449,46,0.0,-0.000199325557332,-5,0.0938425064086914,-5.0,2.162121057510376,0.000199338145833,0.0
-5,0.44563913345336914,0.00661305245012,1.14338,-4.90099501,8.77380390563e-09,1000,1.1876487731933594,111.00147914886475,1.0,0.133991,47,0.0,-0.0250704158098,-5,0.08916616439819336,-5.0,2.4508798122406006,0.0250704245836,-1.07882751621e-08
-5,0.43359994888305664,0.00773104792461,1.16764,-4.90099501,2.32696528712e-08,1000,1.1766879558563232,113.35030007362366,0.998925556662,0.154987,48,0.0,-0.00462329946458,-5,0.08494973182678223,-5.0,2.3454349040985107,0.00462332273424,-5.36088895497e-10
-43,0.42833614349365234,0.00848375353962,1.21397,-4.93143375312,-3.3931732446e-07,992,1.1462733745574951,115.61595320701599,0.351323157789,0.193893,49,1.20589293764,-0.0277010444552,-5,0.0842430591583252,-5.03830645161,2.260925054550171,0.0277007051378,0.0
-5,0.4319744110107422,0.0093004303053,1.18322,-4.90099501,-2.16674806097e-07,1000,1.1661319732666016,117.90280604362488,0.99654106038,0.16824,50,0.0,-0.00101155857556,-5,0.08509707450866699,-5.0,2.2821619510650635,0.00101134190075,0.0
-5,0.42960357666015625,0.0091297077015,1.1275,-4.90099501,1.58309934051e-08,1000,1.1453986167907715,120.16516900062561,1.0,0.119999,51,0.0,-0.000944521627389,-5,0.08376860618591309,-5.0,2.2575161457061768,0.000944537458382,-4.5263668369e-09
-5,0.4295511245727539,0.00875541288406,1.07555,-4.90099501,2.0790100308e-08,1000,1.148362398147583,122.23970007896423,1.0,0.0728339,52,0.0,-0.000526735675521,-5,0.08350133895874023,-5.0,2.07108998298645,0.000526756465622,3.06491471092e-10
-7,0.4465067386627197,0.00583764398471,1.10702,-4.9028874802,1.65083534398e-07,1000,1.1729812622070312,124.59009003639221,0.997812688397,0.101669,53,0.0632139225171,-0.00382968923077,-5,0.09240341186523438,-5.002,2.3458821773529053,0.0038298543143,8.14182679609e-11
-5,0.4362504482269287,0.0087382318452,1.08893,-4.90099501,-5.30242907359e-08,1000,1.162825584411621,126.58175301551819,0.999655661414,0.085193,54,0.0,-0.000184403223102,-5,0.08394360542297363,-5.0,1.9882361888885498,0.000184350198811,1.68184896565e-10
-5,0.44037652015686035,0.00605704588816,1.04489,-4.90099501,-3.56674192403e-08,1000,1.1693480014801025,128.96776008605957,1.0,0.0439092,55,0.0,-0.017337622121,-5,0.15969514846801758,-5.0,2.3814570903778076,0.0173375864536,0.0
-5,0.43429064750671387,0.00823865830898,1.0315,-4.90099501,-7.2479249269e-09,1000,1.153761386871338,131.30441999435425,1.0,0.0310143,56,0.0,-0.00948156695813,-5,0.08463120460510254,-5.0,2.33062481880188,0.0094815597102,0.0
-6,0.4371631145477295,0.00807648710907,1.05794,-4.90194600005,7.21869071185e-08,1000,1.1661405563354492,133.6082742214203,0.999243414323,0.0563275,57,0.0316069612586,-0.00527319731191,-5,0.08966517448425293,-5.001,2.2999980449676514,0.00527326949882,5.20455767372e-09
-5,0.4529380798339844,0.00775863043964,1.0946,-4.90099501,-9.65118402974e-08,1000,1.1658427715301514,135.60974502563477,0.997447818746,0.0903872,58,0.0,-2.67131799774e-05,-5,0.08635520935058594,-5.0,1.9968781471252441,2.66166681371e-05,-8.42848280058e-09
-5,0.43433165550231934,0.0078111528419,1.04433,-4.90099501,-4.42504877185e-08,1000,1.1696367263793945,137.96696305274963,1.0,0.0433717,59,0.0,-0.00593619095162,-5,0.08480620384216309,-5.0,2.3527109622955322,0.00593614670113,0.0
-5,0.4341738224029541,1.88720439276e-09,1.017,-4.90099501,-2.9945372404e-08,1000,1.1584227085113525,140.36936402320862,1.0,0.016859,60,0.0,-2.9945372404e-08,-5,0.08527278900146484,-5.0,2.3972811698913574,0.0,1.88720439276e-09
-5,0.43033623695373535,0.00633766129613,1.01784,-4.90099501,1.37329099203e-08,1000,1.1498737335205078,142.34837913513184,1.0,0.0176848,61,0.0,-0.00358658609912,-5,0.08390378952026367,-5.0,1.9756739139556885,0.00358659983203,1.87964799281e-09
-5,0.42673468589782715,0.00617356691509,1.00263,-4.90099501,4.00543198609e-09,1000,1.1398754119873047,144.60260105133057,1.0,0.00262544,62,0.0,-0.00331250415184,-5,0.08288741111755371,-5.0,2.249574899673462,0.00331250815727,4.76701902778e-13
-5,0.4333608150482178,0.00611293129623,1.02699,-4.90099501,5.11169417905e-08,1000,1.1483066082000732,146.56981015205383,1.0,0.0266299,63,0.0,-3.95080569433e-05,-5,0.08392095565795898,-5.0,1.9625451564788818,3.95591738851e-05,0.0
-5,0.4323451519012451,0.00749203190207,1.06405,-4.90099501,8.8500975437e-08,1000,1.1465198993682861,148.51676201820374,1.0,0.0620837,64,0.0,-9.97993483907e-05,-5,0.08476018905639648,-5.0,1.94309401512146,9.98878493661e-05,4.60919635792e-10
-5,0.43216729164123535,0.00599729595706,1.02928,-4.90099501,-2.8076172498e-07,1000,1.1497011184692383,150.51555013656616,0.999689405982,0.0288556,65,0.0,-0.00108978652861,-5,0.08361315727233887,-5.0,1.9944229125976562,0.00108950576688,1.32989139701e-08
-5,0.4385411739349365,0.00810324307531,1.06673,-4.90099501,-1.5258788677e-09,1000,1.1651721000671387,152.75608205795288,1.0,0.0645964,66,0.0,-0.00280183367431,-5,0.0846104621887207,-5.0,2.2361161708831787,0.00280183214843,0.0
-5,0.4373602867126465,0.00845021847636,1.11114,-4.90099501,-1.94549556909e-07,1000,1.1605520248413086,154.72286200523376,0.999948547267,0.105383,67,0.0,-3.74153132725e-05,-5,0.08806419372558594,-5.0,1.962303876876831,3.72207637156e-05,0.0
-5,0.4412517547607422,0.00762917008251,1.0702,-4.90099501,-4.17232526306e-10,1000,1.160477638244629,156.80983304977417,1.0,0.0678421,68,0.0,-0.000554386584554,-5,0.08513140678405762,-5.0,2.0824530124664307,0.000554386167321,0.0
-5,0.43530988693237305,0.0064164781943,1.03379,-4.90099501,-1.83105470342e-07,1000,1.1568255424499512,158.83555603027344,0.999689406105,0.0332359,69,0.0,-7.16896029189e-05,-5,0.08488011360168457,-5.0,2.0209250450134277,7.15064974486e-05,0.0
-5,0.43095922470092773,0.00398457888514,1.00914,-4.90099501,9.5367429509e-09,1000,1.1478745937347412,160.79171705245972,1.0,0.00910294,70,0.0,-0.000111198998638,-5,0.08486747741699219,-5.0,1.951766014099121,0.000111208535381,0.0
-5,0.435457706451416,0.00366381835192,1.00042,-4.90099501,-3.39932734739e-11,1000,1.158139944076538,162.81485605239868,1.0,0.000423464,71,0.0,-0.00127682683524,-5,0.08437776565551758,-5.0,2.018156051635742,0.00127682680124,-6.84996365186e-11
-5,0.43442702293395996,0.00696136010811,1.02104,-4.90099501,3.10134879555e-07,1000,1.196951150894165,165.20107507705688,0.99849938726,0.0208192,72,0.0,-0.00415055034682,-5,0.08401274681091309,-5.0,2.382672071456909,0.0041508604817,-4.64458738136e-09
-5,0.43601322174072266,0.00744045199826,1.06783,-4.90099501,3.05175795745e-08,1000,1.1598668098449707,167.18453216552734,0.999228290144,0.0656315,73,0.0,-0.000123143763631,-5,0.08445405960083008,-5.0,1.9790730476379395,0.00012317428121,0.0
-5,0.440777063369751,0.00155379262287,1.02879,-4.90099501,9.53674361703e-10,1000,1.1631896495819092,169.47691822052002,1.0,0.0283804,74,0.0,-0.000196864129975,-5,0.08583450317382812,-5.0,2.2890260219573975,0.00019686508365,-8.80416074246e-13
-5,0.43259525299072266,0.00574870733544,1.02393,-4.90099501,-4.29153423909e-09,1000,1.1514413356781006,171.4621720314026,1.0,0.0236453,75,0.0,-9.44745988818e-05,-5,0.0842280387878418,-5.0,1.9806809425354004,9.44703073475e-05,0.0
-5,0.4316425323486328,0.00303561263718,1.00451,-4.90099501,3.25202940132e-08,1000,1.1550812721252441,173.4848611354828,1.0,0.00449643,76,0.0,-0.000129842752358,-5,0.0838322639465332,-5.0,2.0182158946990967,0.000129875272652,2.44842361175e-14
-5,0.4324822425842285,8.7451779109e-05,1.00026,-4.90099501,1.04904174236e-08,1000,1.1560018062591553,175.5482439994812,1.0,0.000264656,77,0.0,-1.1737442037e-05,-5,0.0840146541595459,-5.0,2.058950901031494,1.17479324544e-05,0.0
-6,0.42920351028442383,0.00298120896332,1.00123,-4.90194600005,-2.70367735311e-07,1000,1.143876075744629,177.81807804107666,0.999446078685,0.00123008,78,0.0316069612586,-0.00603423453867,-5,0.08967113494873047,-5.001,2.2661550045013428,0.00603396417094,1.35051017814e-14
-5,0.43795180320739746,0.00579660665244,1.01012,-4.90099501,2.02941890848e-07,1000,1.1600737571716309,180.09805917739868,0.997243954996,0.0100666,79,0.0,-0.00200675730594,-5,0.08550238609313965,-5.0,2.2762629985809326,0.00200696024783,8.00278940338e-11
-5,0.4347243309020996,0.00110851484351,1.00088,-4.90099501,2.72750853014e-08,1000,1.1582064628601074,182.07137417793274,1.0,0.000884251,80,0.0,-2.31437679759e-05,-5,0.08473420143127441,-5.0,1.968703031539917,2.31710430612e-05,1.79346478735e-15
-6,0.4397704601287842,0.000586498237681,1.00153,-4.90194600005,-8.80592381236e-08,1000,1.1779096126556396,184.38177704811096,0.999446078495,0.00153316,81,0.0316069612586,-0.00593006052077,-5,0.08916568756103516,-5.001,2.3070380687713623,0.00592997246153,0.0
-5,0.43447256088256836,1.63475815498e-05,1.00004,-4.90099501,-1.78813942819e-11,1000,1.158278465270996,186.4893000125885,0.999999921546,4.13297e-05,82,0.0,-1.19201536108e-06,-5,0.08497357368469238,-5.0,2.1030080318450928,1.19199747969e-06,0.0
-5,0.44355058670043945,0.00359589699656,1.00002,-4.90099501,4.71249220202e-11,1000,1.1610188484191895,188.59019708633423,1.0,1.8564e-05,83,0.0,-0.00171773682814,-5,0.08545613288879395,-5.0,2.0958681106567383,0.00171773687527,0.0
-5,0.43210577964782715,0.00849180854857,1.02258,-4.90099501,-2.55203246979e-07,1000,1.1560800075531006,190.86911916732788,0.991820647928,0.0223334,84,0.0,-0.0114357285202,-5,0.08404541015625,-5.0,2.2744250297546387,0.0114354733169,-9.21068017863e-13
-5,0.4325869083404541,0.00584404543042,1.02055,-4.90099501,1.02996828844e-08,1000,1.148737907409668,192.92019605636597,1.0,0.0203417,85,0.0,-0.00463271280751,-5,0.08510351181030273,-5.0,2.0468039512634277,0.00463272310719,1.48763112939e-10
-5,0.436267614364624,0.00977106578648,1.00327,-4.90099501,3.81469744681e-09,1000,1.1656951904296875,194.94341111183167,0.999962164193,0.00326609,86,0.0,-6.19605998509e-05,-5,0.08565354347229004,-5.0,2.0188448429107666,6.19644145483e-05,0.0
-5,0.4398951530456543,0.00710822129622,1.04855,-4.90099501,1.80053717713e-07,1000,1.1670243740081787,196.99062609672546,1.0,0.0474036,87,0.0,-0.0052120028995,-5,0.08645319938659668,-5.0,2.0437002182006836,0.00521218295322,-2.06815400361e-08
-5,0.45147180557250977,0.00760487886146,1.01727,-4.90099501,-6.10351547081e-09,1000,1.161181926727295,199.0671350955963,1.0,0.0171197,88,0.0,-0.000169282153365,-5,0.08960580825805664,-5.0,2.0729517936706543,0.00016927604985,0.0
-5,0.43094420433044434,0.0,1.05884,-4.90099501,-3.31878666771e-08,1000,1.149266004562378,201.25249409675598,1.0,0.0571725,89,0.0,-3.31878666771e-08,-5,0.08344340324401855,-5.0,2.1817820072174072,0.0,0.0
-5,0.4300820827484131,0.0,1.05972,-4.90099501,3.45230120047e-08,1000,1.1437411308288574,203.53557205200195,1.0,0.0580018,90,0.0,3.45230120047e-08,-5,0.08344459533691406,-5.0,2.278553009033203,0.0,0.0
-5,0.43329572677612305,0.00749661959708,1.05923,-4.90099501,-1.25885009084e-08,1000,1.1515135765075684,205.48767399787903,1.0,0.0575408,91,0.0,-7.93384533608e-05,-5,0.08505940437316895,-5.0,1.948599100112915,7.93258648599e-05,0.0
-5,0.4328489303588867,6.99482916389e-05,1.02542,-4.90099501,1.64031987993e-08,1000,1.152087926864624,207.60908102989197,1.0,0.0251026,92,0.0,-2.1705626807e-07,-5,0.08419036865234375,-5.0,2.1170029640197754,2.3345946687e-07,5.79459102923e-09
-5,0.43372368812561035,0.0,1.02302,-4.90099501,3.07083141138e-08,1000,1.1534123420715332,209.90692710876465,1.0,0.0227565,93,0.0,3.07083141138e-08,-5,0.08487272262573242,-5.0,2.293637990951538,0.0,0.0
-5,0.4338562488555908,0.00715327681974,1.02237,-4.90099501,-1.12533573571e-08,1000,1.1541235446929932,212.19434213638306,1.0,0.0221282,94,0.0,-0.00669326307252,-5,0.08506274223327637,-5.0,2.2830231189727783,0.00669325181916,0.0
-5,0.4418976306915283,0.0,1.00379,-4.90099501,3.29971321378e-08,1000,1.1684110164642334,214.61987113952637,1.0,0.00378263,95,0.0,3.29971321378e-08,-5,0.08550214767456055,-5.0,2.420999050140381,0.0,0.0
-5,0.4430394172668457,0.00641862023622,1.00379,-4.90099501,-2.70843507622e-08,1000,1.157965898513794,216.97713899612427,1.0,0.00378263,96,0.0,-0.0122035946697,-5,0.0851755142211914,-5.0,2.352246046066284,0.0122035675853,0.0
-5,0.4576702117919922,0.00956044625491,1.0356,-4.90099501,-2.57492072109e-08,1000,1.1487398147583008,219.41607999801636,0.997732524975,0.034977,97,0.0,-0.00408378290012,-5,0.0912773609161377,-5.0,2.433917999267578,0.00408375715092,-7.67491430652e-13
-5,0.4695277214050293,0.00768896332011,1.08647,-4.90099501,1.4152526262e-07,1000,1.1450161933898926,221.49563217163086,1.0,0.082935,98,0.0,-0.000197432324057,-5,0.09321117401123047,-5.0,2.074885129928589,0.00019757384932,-1.46316292415e-09
-5,0.432875394821167,0.00705506885424,1.13127,-4.90099501,4.88281237665e-08,1000,1.135655403137207,223.44951510429382,1.0,0.123345,99,0.0,-0.000145570375025,-5,0.08435726165771484,-5.0,1.948599100112915,0.000145619203149,0.0
-5,0.4406311511993408,0.00923013035208,1.16955,-4.90099501,6.1035159149e-08,1000,1.1586358547210693,225.5375862121582,1.0,0.156618,100,0.0,-0.000273518759059,-5,0.1025686264038086,-5.0,2.0832529067993164,0.000273579794218,1.32243016537e-08
-5,0.45374321937561035,0.00703725591302,1.12777,-4.90099501,9.5367429509e-09,1000,1.1971547603607178,227.93908619880676,1.0,0.120245,101,0.0,-0.000852178956848,-5,0.08850717544555664,-5.0,2.398063898086548,0.000852188493591,7.03210168047e-13
-5,0.44004321098327637,0.00921584945172,1.16643,-4.90099501,1.67083740621e-07,1000,1.166841983795166,229.9523651599884,1.0,0.153952,102,0.0,-0.000211247257539,-5,0.08584785461425781,-5.0,2.0097150802612305,0.00021141434128,-2.29023397469e-11
