StdReturn,AverageAbsQYDiff,AverageEsReturn,QFunRegParamNorm,AverageY,AverageDiscountedReturn,MinEsReturn,MaxEsReturn,AverageAbsY,AverageQLoss,MaxReturn,Epoch,MinReturn,PolicyRegParamNorm,StdEsReturn,AverageQ,AverageReturn,AverageAbsQ,AverageAction,Iteration,AveragePolicySurr
1.04512007424,0.0116606372899,-465.540788216,15.3219,0.90539960683,-55.4817238193,-465.540788216,-465.540788216,0.905407255812,0.000930835,-605.076420844,31,-608.611262668,18.6094,0.0,0.905281,-606.668213163,0.905281,0.999614,31,-0.925228
2.15160432423,0.0103607159617,-442.174222804,15.689,0.909042992587,-46.2457273322,-442.174222804,-442.174222804,0.909047765577,0.000711554,-534.550248999,32,-542.310274355,18.8219,0.0,0.908919,-537.383460122,0.908919,0.91745,32,-0.920224
2.5052257474,0.0100039189473,-433.377559429,16.0426,0.900481067365,-52.9588458841,-433.377559429,-433.377559429,0.900488864844,0.000778723,-582.232852676,33,-591.671265547,19.1257,0.0,0.900423,-585.73795172,0.900432,0.985097,33,-0.905141
1.08180736386,0.00944754060809,-455.087574533,16.4716,0.887277260746,-57.838636022,-455.087574533,-455.087574533,0.887284289448,0.000642474,-571.10535602,34,-574.677770866,19.8285,0.0,0.887197,-572.545873853,0.887197,0.953208,34,-0.895903
65.5637212916,0.00845155101791,-435.441013554,16.7902,0.881132913966,-20.8628224585,-435.441013554,-435.441013554,0.88113857508,0.000451972,-167.353177982,35,-382.683402293,20.3051,0.0,0.88107,-231.615634294,0.88107,0.959891,35,-0.889052
1.31500395027,0.0102095600952,-403.296961569,17.2824,0.873958890279,-58.3530886298,-403.296961569,-403.296961569,0.873967035107,0.000784224,-568.054559713,36,-572.232140441,20.7943,0.0,0.87385,-570.638376934,0.87385,0.948645,36,-0.882157
23.0350161769,0.0105201540981,-470.116590974,17.721,0.868175516142,-23.8889884512,-470.116590974,-470.116590974,0.868188050116,0.000933265,-104.62565418,37,-181.78316703,21.2572,0.0,0.868018,-146.815368163,0.868033,0.989912,37,-0.878804
178.92305492,0.00912593681137,-347.294099856,18.0913,0.859264334071,-8.69049197693,-347.294099856,-347.294099856,0.859271641663,0.000657623,-2.55171946599,38,-580.595628667,21.6613,0.0,0.859198,-241.782967538,0.859198,0.980049,38,-0.864603
84.6669794977,0.00837150072603,-487.758229599,18.2642,0.848661783522,-98.1840723549,-487.758229599,-487.758229599,0.848669392637,0.000582963,-551.334483448,39,-889.957695156,22.0724,0.0,0.848608,-719.925944747,0.84862,0.985322,39,-0.852725
64.982041017,0.00865000283942,-262.21471155,18.6041,0.837473509585,-49.8714636086,-262.21471155,-262.21471155,0.837481472639,0.000572255,-389.210958047,40,-579.28998207,22.2151,0.0,0.837389,-475.469012225,0.837391,0.964877,40,-0.841724
111.551622976,0.00872152570507,-540.39056776,18.8486,0.829041344074,-29.2429321802,-540.39056776,-540.39056776,0.829052515452,0.000655861,-108.973377921,41,-475.009170261,22.602,0.0,0.828983,-272.803046274,0.828997,0.969411,41,-0.834547
37.6481909794,0.00845314561081,-316.48202524,18.9922,0.820201457782,-31.0892721441,-316.48202524,-316.48202524,0.820207382555,0.000523417,-408.953495865,42,-532.709614573,22.6755,0.0,0.820132,-472.616094845,0.820133,0.969411,42,-0.825801
42.4349498061,0.00899053680119,-197.29205765,19.444,0.81087156833,-52.4189878016,-197.29205765,-197.29205765,0.810882395475,0.000678505,-460.802594588,43,-605.464295701,22.8298,0.0,0.810826,-535.606537801,0.810826,0.948098,43,-0.8159
65.3734440002,0.00808698527636,-473.440203822,19.6576,0.801451834791,-53.5412070671,-473.440203822,-473.440203822,0.801459203164,0.000468712,-418.996448311,44,-657.325864883,23.0792,0.0,0.801391,-556.676651849,0.801391,0.969354,44,-0.805522
111.043908424,0.00891584890989,-465.073577884,19.9738,0.791135241755,-48.7566466831,-465.073577884,-465.073577884,0.791145370315,0.000658102,-159.346510975,45,-537.358372086,23.4321,0.0,0.791082,-315.956488028,0.791147,0.991932,45,-0.796832
50.7456506791,0.00937072122951,-200.226358962,20.1744,0.780738903818,-33.4097987869,-200.226358962,-200.226358962,0.780751475388,0.000734583,-447.01030748,46,-572.035506953,23.6603,0.0,0.780691,-501.860576643,0.780741,0.961847,46,-0.785982
194.449836249,0.00968810842019,-507.417247159,20.4004,0.771297559893,-37.3856994847,-507.417247159,-507.417247159,0.771312172203,0.00078354,-51.2765112135,47,-791.937656799,23.8972,0.0,0.771278,-397.678392057,0.771321,0.97259,47,-0.777633
1.24038187169,0.00869223663464,-344.214220413,20.5437,0.762629400164,-54.641910523,-344.214220413,-344.214220413,0.762637731093,0.0004523,-590.179402298,48,-594.529042606,24.0922,0.0,0.762614,-593.547643715,0.762641,0.99773,48,-0.766865
114.017941842,0.0083792245279,-447.62679724,20.7643,0.752768730068,-44.4228490328,-447.62679724,-447.62679724,0.752780176461,0.000490224,-377.263334756,49,-733.642367861,24.3326,0.0,0.752775,-523.421487983,0.752787,0.886506,49,-0.756784
29.2719893362,0.0082974612591,-463.854062302,20.9045,0.74470700728,-51.9574283566,-463.854062302,-463.854062302,0.744717577752,0.000571539,-580.748933917,50,-687.392719408,24.6147,0.0,0.744716,-600.36277751,0.744745,0.99518,50,-0.750002
77.3634184233,0.0081269893056,-449.265643459,21.1531,0.735715115264,-44.7078585327,-449.265643459,-449.265643459,0.735726480519,0.000575945,-474.822778833,51,-722.394051307,24.7506,0.0,0.735712,-519.179885894,0.735712,0.846746,51,-0.740051
46.1357593789,0.00810077086394,-499.633368377,21.3929,0.725588732801,-68.2012649299,-499.633368377,-499.633368377,0.725604692649,0.000654466,-566.645932688,52,-713.837727129,24.9362,0.0,0.725655,-618.171154601,0.725754,0.992341,52,-0.729731
81.5996420766,0.00777953641382,-470.877965398,21.4795,0.716356680395,-3.94190304873,-470.877965398,-470.877965398,0.716364469124,0.000501266,-318.5249635,53,-618.556430808,25.069,0.0,0.716384,-513.195507043,0.716437,0.984731,53,-0.720032
187.801396052,0.00739662189598,-400.587401856,21.6043,0.706413582214,26.251331284,-400.587401856,-400.587401856,0.706423097593,0.000425596,-23.5452107326,54,-555.432690099,25.0772,0.0,0.706466,-308.989955898,0.70649,0.977969,54,-0.710619
28.1785782227,0.00760921566015,-396.911627682,21.7788,0.698480050689,-54.5395398245,-396.911627682,-396.911627682,0.698491822681,0.000500244,-528.228003842,55,-630.960871978,25.1606,0.0,0.698538,-606.721380333,0.698549,0.992601,55,-0.702112
98.5048182927,0.00756371650555,-303.473069743,21.8902,0.689234304416,-52.3327789285,-303.473069743,-303.473069743,0.689243149611,0.00053239,-210.002964535,56,-573.320111939,25.2786,0.0,0.689277,-490.361897346,0.689277,0.965164,56,-0.693815
114.137050779,0.00731413948277,-434.182645115,22.0057,0.682228445095,-47.0822178994,-434.182645115,-434.182645115,0.682237774764,0.000363099,-538.406673239,57,-925.381063902,25.3969,0.0,0.682243,-814.444463626,0.682245,0.994073,57,-0.68772
13.6052850769,0.00801680765904,-231.935821293,22.1918,0.674901152475,-43.9631638827,-231.935821293,-231.935821293,0.674911230261,0.000527347,-557.855824169,58,-603.292944157,25.6247,0.0,0.674967,-576.796473837,0.674996,0.995828,58,-0.679341
161.391275769,0.00770716074306,-475.348730586,22.3561,0.666871623657,-55.88005046,-475.348730586,-475.348730586,0.666882843083,0.000441912,-443.78660077,59,-901.551952449,25.8689,0.0,0.666894,-777.354685289,0.666927,0.996689,59,-0.671153
318.959373165,0.00809390888228,-437.297023293,22.5071,0.657550671805,9.56077517151,-437.297023293,-437.297023293,0.657560629033,0.000515117,380.728989971,60,-555.217321681,26.0237,0.0,0.65759,-247.236354734,0.65762,0.95933,60,-0.661821
286.274442904,0.00817779565768,-369.316962355,22.653,0.651688050729,5.88613597072,-369.316962355,-369.316962355,0.651698598272,0.000544685,341.892330948,61,-596.567696687,26.1365,0.0,0.651728,-239.6456271,0.651739,0.940844,61,-0.657409
104.944164638,0.00758397079983,-149.770747046,22.7804,0.64523934613,-34.4386267016,-149.770747046,-149.770747046,0.645248066264,0.000400219,-280.614156417,62,-692.987005563,26.2764,0.0,0.64528,-542.457851557,0.645326,0.977446,62,-0.651154
10.3845649578,0.00793360706305,-197.10851305,22.9361,0.640597070065,-49.6712343569,-197.10851305,-197.10851305,0.640608691678,0.000427757,-563.705259095,63,-604.454614446,26.5025,0.0,0.640667,-581.165446399,0.640747,0.991614,63,-0.647595
29.0597151017,0.00826726552953,-382.390330294,23.1156,0.633801787034,-50.2429575686,-382.390330294,-382.390330294,0.633810169732,0.000451959,-521.194341525,64,-611.966817401,26.6807,0.0,0.633815,-558.845884893,0.633836,0.926602,64,-0.640156
35.2378488764,0.00806065672979,-319.867231474,23.2208,0.629409455485,-56.8471315131,-319.867231474,-319.867231474,0.629418163923,0.000440024,-551.776999991,65,-675.923824833,26.9393,0.0,0.629453,-603.626669278,0.629492,0.966917,65,-0.635655
128.857148001,0.00830170157654,-395.062192297,23.3634,0.623220196103,-39.8787540043,-395.062192297,-395.062192297,0.623228286581,0.00046169,-494.02490714,66,-957.530938201,27.2451,0.0,0.623272,-579.555212808,0.623272,0.949663,66,-0.629503
69.1762895164,0.00837148134927,-406.693068339,23.5336,0.617007077822,-35.9686627775,-406.693068339,-406.693068339,0.617018366635,0.000460401,-321.292845112,67,-543.145307069,27.5388,0.0,0.617031,-455.809705857,0.617061,0.976128,67,-0.622976
35.0054848679,0.00835660640592,-358.714321274,23.6638,0.611753797789,-16.5453730532,-358.714321274,-358.714321274,0.61176392849,0.000412334,-491.742298935,68,-618.567151539,27.8412,0.0,0.611797,-536.752891745,0.611797,0.994997,68,-0.617826
127.044746398,0.0087469835166,-385.702240521,23.8044,0.605684854686,-51.2135340262,-385.702240521,-385.702240521,0.605700985684,0.000492703,-530.879860603,69,-878.636032389,27.999,0.0,0.605726,-702.213424235,0.605774,0.976634,69,-0.61161
161.399402612,0.00827583893713,-522.670306609,23.8784,0.599678152238,-56.9837593087,-522.670306609,-522.670306609,0.599688649396,0.000368689,-337.925493913,70,-856.560909986,28.153,0.0,0.599719,-548.39803255,0.599742,0.928539,70,-0.606577
63.0279494972,0.00876163008124,-469.006401499,24.0421,0.595407912483,-59.1645496065,-469.006401499,-469.006401499,0.595419654551,0.00045496,-470.82059098,71,-677.772249135,28.3159,0.0,0.59548,-555.495523256,0.595492,0.968152,71,-0.602178
153.562927933,0.00855093806098,-484.300624739,24.1932,0.590276945987,-18.7870161129,-484.300624739,-484.300624739,0.590288218989,0.000429942,-147.46958428,72,-660.177005827,28.5055,0.0,0.590256,-471.806099098,0.590311,0.955231,72,-0.596696
175.694793764,0.00883239460754,-408.770502155,24.3336,0.584828033784,14.0614035151,-408.770502155,-408.770502155,0.58483969496,0.000514111,142.929138525,73,-428.063683483,28.687,0.0,0.584894,-117.44568234,0.584894,0.961649,73,-0.59119
28.7215458932,0.00849955245337,-352.211697648,24.4318,0.579321480265,13.5668177028,-352.211697648,-352.211697648,0.579333564555,0.000413528,260.140711913,74,161.597477156,28.8405,0.0,0.579355,223.782473265,0.579364,0.879149,74,-0.584964
133.281225456,0.00860239221093,-412.586524148,24.5531,0.572882317944,-27.5408742879,-412.586524148,-412.586524148,0.572893330971,0.000395825,-164.979742203,75,-617.698879196,28.9777,0.0,0.572901,-245.685447747,0.572905,0.975909,75,-0.579277
147.515642978,0.00838834689685,-176.574847887,24.71,0.569098309002,24.1752493351,-176.574847887,-176.574847887,0.56910701289,0.000374869,-39.8151056183,76,-490.92574067,29.1666,0.0,0.569146,-361.887919494,0.569172,0.975406,76,-0.574969
75.4719303747,0.00802364711333,-384.57683766,24.8407,0.564179581043,8.83652033612,-384.57683766,-384.57683766,0.564191117736,0.000329627,19.904685601,77,-197.614841563,29.3181,0.0,0.564226,-110.771997497,0.564265,0.957008,77,-0.56982
112.829198018,0.00824575963099,-111.778054223,24.9485,0.560173477208,37.9133495181,-111.778054223,-111.778054223,0.560183440898,0.000361811,297.3651094,78,-42.3970244592,29.5929,0.0,0.560207,103.409506036,0.560228,0.972042,78,-0.565547
338.797288297,0.00840551237385,-212.794245934,25.1109,0.556041932242,41.4017327775,-212.794245934,-212.794245934,0.55605319957,0.00042429,473.378621669,79,-709.87091414,29.8538,0.0,0.556059,-352.886840076,0.556067,0.983417,79,-0.561406
35.2732101666,0.00869734297492,132.942866236,25.2771,0.552987443435,-6.74312479909,132.942866236,132.942866236,0.55300846647,0.000439751,-431.084878554,80,-555.227511501,30.1637,0.0,0.55304,-497.19263864,0.553066,0.993516,80,-0.558876
298.159202946,0.00872051341703,154.433340092,25.3712,0.550898910395,3.95805903531,154.433340092,154.433340092,0.550912050986,0.000425121,314.770683266,81,-558.307113814,30.3491,0.0,0.550937,-233.881510354,0.550946,0.957392,81,-0.555701
45.7059048151,0.00824545618814,309.490210511,25.4871,0.544789717997,15.4054329424,309.490210511,309.490210511,0.544797455304,0.00037154,249.073155108,82,132.43912049,30.5149,0.0,0.544832,206.983581142,0.544856,0.891283,82,-0.54946
85.2551836883,0.00870781150323,160.507374095,25.569,0.543764968461,-8.94231368949,160.507374095,160.507374095,0.543778402726,0.000441566,-256.319161681,83,-536.301762469,30.6896,0.0,0.543794,-352.025669323,0.543811,0.964295,83,-0.549221
37.6123076669,0.00849544229004,-24.2911252682,25.6443,0.540090109081,61.5226000602,-24.2911252682,-24.2911252682,0.540096508649,0.000345997,834.087871026,84,695.810092974,31.0007,0.0,0.540122,734.23823564,0.540143,0.905475,84,-0.54646
429.462579612,0.00890190343258,-120.374783376,25.7431,0.539866385366,105.803463722,-120.374783376,-120.374783376,0.539874299252,0.000370262,1678.90580277,85,149.431649772,31.2449,0.0,0.539919,1312.89295873,0.539923,0.964341,85,-0.546327
262.271183813,0.00924702702413,546.64930819,25.843,0.537690950499,25.105347219,546.64930819,546.64930819,0.537705492147,0.000420691,329.373756358,86,-569.757094662,31.437,0.0,0.537719,-384.912801011,0.537719,0.993151,86,-0.544545
476.221994731,0.00900155769078,-9.78702039002,25.9146,0.532193199285,62.7958374942,-9.78702039002,-9.78702039002,0.532201575237,0.000350359,1025.06876596,87,-519.248554823,31.5348,0.0,0.532227,-122.721923927,0.532236,0.99017,87,-0.537468
146.202464833,0.0093766866896,802.801790512,26.0235,0.532117582301,62.5410069296,802.801790512,802.801790512,0.532126238964,0.000382061,399.7685177,88,-118.078181706,31.741,0.0,0.532144,214.100984234,0.53215,0.988858,88,-0.537943
340.430255029,0.00978955457587,274.029602407,26.153,0.529894436592,137.376407061,274.029602407,274.029602407,0.529905175843,0.000472708,2141.00221852,89,1116.78463085,31.9809,0.0,0.52994,1642.37158646,0.529945,0.954757,89,-0.536085
963.478652403,0.00974224775419,384.058371976,26.2584,0.529497437286,120.622686815,384.058371976,384.058371976,0.529506392406,0.000463847,1921.43325132,90,-805.531687654,32.2227,0.0,0.529547,1134.07198997,0.529566,0.966509,90,-0.536044
431.454956731,0.00964209029696,534.217803621,26.3416,0.528005798614,82.1888565358,534.217803621,534.217803621,0.528013781544,0.00038597,1672.87964651,91,270.9359605,32.3388,0.0,0.52801,897.807522033,0.528024,0.956095,91,-0.53454
438.439403634,0.00998538253629,397.891108051,26.449,0.527845917132,117.296944891,397.891108051,397.891108051,0.527857727248,0.000465392,1925.36073344,92,386.39879172,32.4423,0.0,0.52789,1453.4736605,0.527922,0.956454,92,-0.534538
716.261859973,0.00996321989631,297.111180391,26.5869,0.531162566734,162.710613231,297.111180391,297.111180391,0.531171140399,0.00045054,2248.82435526,93,-279.869060104,32.6146,0.0,0.531205,1822.09146313,0.531226,0.971734,93,-0.538339
909.425838043,0.0100827102757,545.435796371,26.698,0.528334874474,157.774608032,545.435796371,545.435796371,0.528341568391,0.000412336,2395.03328843,94,-391.817771651,32.6971,0.0,0.52836,1647.20113335,0.52836,0.971911,94,-0.534597
40.561448552,0.0106185507928,-114.817276891,26.813,0.528010100406,172.872023296,-114.817276891,-114.817276891,0.528019469387,0.000457691,2072.22711053,95,1927.80375073,32.9036,0.0,0.528047,2013.83960306,0.528074,0.964866,95,-0.535368
29.092153061,0.0104380597084,1084.06819864,26.9131,0.529832399082,164.118730805,1084.06819864,1084.06819864,0.529844090004,0.000500111,1961.25197153,96,1876.96221329,32.9841,0.0,0.529879,1920.99796421,0.529879,0.970793,96,-0.536613
36.6358348908,0.0103678464996,-287.889336802,27.0802,0.526746728563,176.47021635,-287.889336802,-287.889336802,0.526754252828,0.000431922,2184.20136227,97,2063.78342718,33.163,0.0,0.526759,2122.6484322,0.526759,0.972197,97,-0.533314
49.0489060131,0.0106595593608,1279.47689221,27.1731,0.526163296782,170.607351082,1279.47689221,1279.47689221,0.526173798805,0.000523648,2065.88504396,98,1909.7394675,33.354,0.0,0.526213,1977.22271911,0.526213,0.965385,98,-0.53319
228.551858608,0.011217716657,-183.912842821,27.3207,0.5281135581,200.225132502,-183.912842821,-183.912842821,0.528123306525,0.000573527,2602.48425459,99,1768.26296014,33.5286,0.0,0.52814,2355.48390638,0.528148,0.965272,99,-0.535636
822.010447862,0.0112041836929,318.621355192,27.439,0.532547519472,175.126748593,318.621355192,318.621355192,0.532557430084,0.000556789,2354.36696697,100,-271.361720809,33.7176,0.0,0.532596,1036.40674006,0.532596,0.939485,100,-0.540923
52.6754484188,0.011217693934,1230.57745731,27.5711,0.53316274913,183.748826633,1230.57745731,1230.57745731,0.533172907479,0.000500992,2226.08166684,101,2042.55393192,33.9111,0.0,0.533175,2117.26672585,0.533175,0.920934,101,-0.541517
84.944670073,0.0119172982719,1128.96297399,27.7094,0.53926912811,187.173914741,1128.96297399,1128.96297399,0.539280375668,0.000694464,2479.72291998,102,2150.49405794,34.016,0.0,0.539325,2316.93672417,0.539353,0.933365,102,-0.548024
116.041449592,0.0117499289922,-48.7148285709,27.7984,0.540282798095,175.637502455,-48.7148285709,-48.7148285709,0.540287777842,0.000551427,2412.40374751,103,2062.05150754,34.1886,0.0,0.540308,2233.40600915,0.540316,0.920464,103,-0.548718
47.0220229363,0.0127713793123,722.236545373,27.8941,0.543406526868,131.622454958,722.236545373,722.236545373,0.543416796552,0.000828373,1690.90761705,104,1526.82057752,34.3265,0.0,0.543416,1598.26217439,0.54345,0.915614,104,-0.551867
38.0914087399,0.0124620605979,1024.809813,28.0082,0.549029607907,147.821634435,1024.809813,1024.809813,0.549040083635,0.000705036,1836.77230832,105,1713.03415031,34.4359,0.0,0.549098,1769.65437942,0.549109,0.91079,105,-0.557782
51.6374472762,0.0122334290835,1319.19246922,28.149,0.554597278968,172.012560691,1319.19246922,1319.19246922,0.554604554927,0.000617986,2092.18651771,106,1921.2105349,34.5769,0.0,0.55462,2008.3686466,0.55462,0.896573,106,-0.563322
47.151109609,0.0127785292124,1065.16457568,28.3015,0.560971352457,149.034581847,1065.16457568,1065.16457568,0.560979740335,0.000728174,1808.58648516,107,1635.66935909,34.6925,0.0,0.560996,1692.42596942,0.560996,0.865024,107,-0.570343
51.2654252385,0.0129544119725,969.522182701,28.4502,0.567078192926,135.100304869,969.522182701,969.522182701,0.567086972425,0.000734257,1725.868125,108,1555.2818516,34.9091,0.0,0.567101,1625.67822508,0.567101,0.897248,108,-0.576105
38.4207911078,0.0126314324147,1058.99372397,28.6221,0.573502293325,179.164375513,1058.99372397,1058.99372397,0.573508598769,0.000602298,2170.31887723,109,2048.5041272,35.0381,0.0,0.573542,2112.89789104,0.573542,0.926019,109,-0.583447
823.166569522,0.0135544286111,1187.61786068,28.7247,0.577093412039,155.662864453,1187.61786068,1187.61786068,0.577101781705,0.000965057,2103.42018676,110,-437.510099477,35.1356,0.0,0.577156,1535.60207892,0.577156,0.862637,110,-0.586927
22.5456521597,0.0133280910142,868.773336849,28.879,0.584311844391,150.709892543,868.773336849,868.773336849,0.584321662743,0.000773806,1759.51766468,111,1678.78790198,35.2525,0.0,0.584339,1719.3222478,0.584345,0.897039,111,-0.594123
35.0292586398,0.0129167809629,122.872582084,29.0186,0.581980777968,135.701293283,122.872582084,122.872582084,0.581989181394,0.000701289,1605.52644131,112,1465.70137927,35.3422,0.0,0.582011,1538.31716373,0.582011,0.902313,112,-0.590459
44.7780135173,0.0135248257731,851.303896533,29.1656,0.587713831637,184.607310646,851.303896533,851.303896533,0.587723392583,0.000851923,2244.97232495,113,2084.58880922,35.4492,0.0,0.587741,2180.96047867,0.587741,0.945349,113,-0.597238
47.6998612953,0.0136302747249,821.732998309,29.2977,0.589637281401,175.518720769,821.732998309,821.732998309,0.589645108779,0.00082152,2157.01977879,114,1983.27930249,35.6956,0.0,0.5897,2044.15106934,0.5897,0.920687,114,-0.5981
35.805319016,0.0141104524998,-227.443674204,29.428,0.590539557786,167.924750258,-227.443674204,-227.443674204,0.59055271463,0.0010238,2093.50294879,115,1968.19862472,35.9425,0.0,0.590599,2038.26733159,0.590599,0.930373,115,-0.601728
92.7449722141,0.0142132189695,430.050047967,29.5785,0.600299435066,178.535389413,430.050047967,430.050047967,0.600306503565,0.000942628,2275.8549086,116,1963.62381479,36.2217,0.0,0.600293,2133.14551989,0.600293,0.918088,116,-0.611324
43.8253642665,0.0138695438143,988.524957866,29.6946,0.602256891823,145.246456915,988.524957866,988.524957866,0.602266172343,0.000859078,1793.25476884,117,1659.37907748,36.3544,0.0,0.602293,1721.3104288,0.602309,0.930166,117,-0.612904
874.233735571,0.0137358828632,-8.68593911735,29.8439,0.601179692259,143.479061128,-8.68593911735,-8.68593911735,0.601188311027,0.000877123,2105.36465421,118,-485.527374434,36.6646,0.0,0.601212,842.166177903,0.601242,0.946224,118,-0.615898
87.8401089428,0.0152858821792,1065.70688518,29.962,0.613773827949,149.208775708,1065.70688518,1065.70688518,0.613781891242,0.000954263,1917.91452119,119,1641.14989611,36.8709,0.0,0.613851,1795.60861266,0.613863,0.950471,119,-0.624814
736.736034258,0.015569107503,1039.14083443,30.0946,0.621522481972,102.010675662,1039.14083443,1039.14083443,0.62153238974,0.000959688,1830.41968946,120,-526.10408077,37.0063,0.0,0.621546,182.037597861,0.621546,0.979798,120,-0.63296
