MinReturn,AveragePolicySurr,MaxReturn,StdEsReturn,AverageQLoss,StdForwardProgress,AverageAction,AverageAbsY,MaxForwardProgress,MaxEsReturn,StdReturn,AverageReturn,QFunRegParamNorm,AverageY,PolicyRegParamNorm,MinForwardProgress,AverageForwardProgress,Epoch,AverageQ,AverageDiscountedReturn,AverageAbsQYDiff,AverageAbsQ,AverageEsReturn,MinEsReturn
16.5895745795,-0.914085,125.173595083,30.0078618592,0.00402478,0.161024460043,0.954046,0.805130921216,0.835541907604,85.9698801946,22.9835053167,46.1886240023,27.7047,0.804334371719,20.9971,0.0519641090381,0.256116455229,25,0.804197,29.5663120468,0.0363881223767,0.804998,37.1360887633,-17.8040028665
19.0460562427,-0.989837,79.3185198981,16.4043152306,0.00447904,0.103467782077,0.959169,0.90470452786,0.487759871051,69.4321059045,13.9388931268,48.2531650285,28.4141,0.904066461823,21.1437,0.0239132059797,0.244187391583,26,0.903871,28.2729903604,0.0394530938208,0.904535,40.8983753624,10.2805930617
-8.16481632396,-1.0463,96.5515520721,30.4301047204,0.00521448,0.135821153034,0.945723,0.976326352911,0.515874083434,97.6386082063,17.9518566466,53.5259116164,29.1237,0.975509626794,21.1872,-0.338039226204,0.263916110859,27,0.975418,28.7253883103,0.0425810956642,0.976225,44.0020443855,-10.9694465269
21.1776952915,-1.10387,99.6954648964,16.8760923557,0.00617568,0.0904770404935,0.945717,1.04411090076,0.571869531853,66.0753097184,11.8185780639,58.8681800838,29.8254,1.04329434099,21.2524,0.0481661658053,0.32711801643,28,1.04299,34.3698240744,0.0464377382881,1.04382,42.4878459001,15.7773533729
-47.2767033511,-1.17035,69.8741497405,26.5179254285,0.00692739,0.213194483048,0.93065,1.09524943114,0.338871369249,53.9108139277,27.138214213,19.6174621344,30.4959,1.09433841311,21.3456,-0.561148096175,-0.00698090032613,29,1.09416,12.0497039691,0.0494253631685,1.09506,12.9623702331,-28.1004998024
-1.67959528006,-1.1823,24.6591347329,13.9605775794,0.00763347,0.0362733729375,0.928765,1.12802550011,0.129298890008,28.506643279,4.88639716074,12.3020317571,31.1666,1.1270169943,21.4555,-0.0643678713543,0.0349714281962,30,1.12686,9.55102535974,0.0526765198039,1.12778,3.35010732444,-19.6697928774
-11.5656406042,-1.21939,27.0458803643,7.38943348638,0.00842591,0.0390628131088,0.941382,1.16736543863,0.134247988268,29.8366332954,5.17662786349,9.03026215845,31.7579,1.16645592684,21.6059,-0.182807268131,0.0143136465086,31,1.16643,7.29264947127,0.0559258137819,1.16729,13.2843643289,3.37576628939
7.41528009549,-1.26077,100.350995214,19.6647742685,0.00959022,0.124554530349,0.915656,1.21339779298,0.603323032028,83.6869996443,17.2854140164,51.6998184377,32.4399,1.21253710033,21.7607,-0.0600241173722,0.267429662189,32,1.21225,29.2352284388,0.0593980225214,1.21315,16.5620822979,-1.67138330079
23.0353689678,-1.32457,100.672403713,25.1757840259,0.0104973,0.113286491076,0.935369,1.25543567748,0.617759338095,94.2795425204,15.8214615443,65.6099039169,33.1181,1.2547437434,21.9377,0.0261127077717,0.359388371974,33,1.2544,34.8534198787,0.0622921616597,1.25507,62.6145906656,2.45205760205
4.62260997239,-1.39004,72.3058578605,17.7210032772,0.0110042,0.107406950938,0.947868,1.31239548386,0.423457615177,70.8093446079,14.8196562202,44.2339682331,33.6946,1.31173017752,22.0901,-0.0678457097027,0.216373345478,34,1.31148,25.9974742105,0.0636635451156,1.31213,35.5808053029,9.78100209565
10.7989103649,-1.46708,156.346921581,23.477801196,0.0119935,0.162728723572,0.949154,1.38792367521,1.02939492727,97.0540000976,23.0648396077,52.4991001959,34.3082,1.38744745801,22.2273,-0.0161226023954,0.294712528587,35,1.38729,32.248120754,0.0668633091583,1.38778,56.2564574201,21.1401221298
18.1324595847,-1.55133,80.285092754,20.4970383491,0.0126167,0.100805784357,0.950089,1.46569243268,0.500883142192,76.0188666961,13.9014296056,44.7604388786,34.9482,1.46512167924,22.4069,0.0336580171857,0.235866620915,36,1.46484,27.8710618152,0.070644202652,1.46542,44.6073153096,0.490022557793
3.34922029504,-1.68649,180.224438453,32.2775564565,0.0161008,0.139891721349,0.955549,1.55413961792,1.24311253204,105.808301771,19.9245510779,31.4842295635,35.5819,1.55358329057,22.565,-0.0388882162553,0.1579488236,37,1.55326,21.7791702726,0.0774346860736,1.55383,28.9576363227,-37.0944134484
-2.13450704051,-1.7838,137.308329473,33.7389942348,0.0181131,0.144748823449,0.960988,1.64666578629,0.837229716372,119.298540961,20.8791785626,33.3903441526,36.2094,1.64618431131,22.6816,-0.103077565025,0.157985137145,38,1.64569,20.8848101188,0.0833544184304,1.64626,35.4612513449,-1.65892393683
0.97203647033,-1.87171,216.31384,9.95465148657,0.0198639,0.273179876315,0.953757,1.74755860654,1.44061696358,35.897637545,39.3438003083,74.510975533,36.8137,1.74708112834,22.7869,-0.0561999938287,0.447005235919,39,1.74675,40.7917967341,0.0868500240191,1.7474,18.0699086698,0.110314568852
-0.506844221491,-1.98568,82.2729845672,21.5676317592,0.0226955,0.0648253085923,0.951292,1.84337985803,0.484087478031,84.4427675073,9.18614079253,18.7110302715,37.3841,1.84287670158,22.9064,-0.0844067080865,0.0534522352399,40,1.84265,12.9729454705,0.0905941831779,1.84328,23.7516140194,-3.37553938446
-18.3109911385,-2.09127,42.093080118,14.8480593742,0.0228719,0.063669503654,0.962521,1.94248086045,0.1820484534,54.8182484168,7.96321172039,1.97903890673,37.9865,1.94192735096,22.9943,-0.24482090264,-0.0770324732337,41,1.94134,2.94142825687,0.0925335981312,1.94201,20.3694102781,-3.30723940053
-19.4013059381,-2.19207,60.6057511216,12.4228056432,0.0238213,0.102711511774,0.945453,2.05098886883,0.287533147755,40.7019869375,13.9386127084,11.5803094563,38.5654,2.05052642697,23.1129,-0.332767372853,-0.0150683271806,42,2.05023,8.52564805752,0.0943283323766,2.05074,12.4959421767,-6.02974215713
-12.5513873731,-2.28881,55.3088425181,18.0695195036,0.0259495,0.0928038602153,0.949701,2.14270577502,0.303080502647,71.8818579357,13.4771414808,12.0134936728,39.1154,2.14226746816,23.2524,-0.187490310808,0.0101942484576,43,2.14204,8.19481367267,0.0991779626813,2.14262,10.224480392,-9.46540198645
-42.0326780735,-2.40492,57.819197707,7.82459511853,0.0297945,0.105356758588,0.943189,2.24392676264,0.320059247647,15.8154430983,13.2715943958,2.85284634061,39.6737,2.24335024592,23.3663,-0.452230470437,-0.0689395047632,44,2.24306,2.78027706309,0.106755191294,2.24381,3.55086592783,-19.0350528346
-3.66427418084,-2.50038,69.7639182673,14.8858470706,0.0327826,0.104986514849,0.949646,2.33708837096,0.431588153325,52.9979396334,15.1092501181,28.0110247554,40.2698,2.33663895644,23.478,-0.0845721960848,0.126998785678,45,2.33634,18.5591375129,0.112862654353,2.33683,13.8320855781,-8.00421986378
-11.8319757401,-2.65042,147.290857387,31.2655308598,0.0419382,0.248064014274,0.954121,2.48094200746,0.997094890509,96.6945415385,36.0049198357,38.7021120647,40.9123,2.4805745073,23.5759,-0.172235183212,0.211554825452,46,2.48056,24.4359114865,0.120773134988,2.48103,32.0922707739,-1.98140475861
-7.13872882759,-2.77713,77.1154932203,16.8359364145,0.0416133,0.131105422485,0.962262,2.61005146253,0.407570492431,56.1003306357,17.248696677,33.0806092653,41.5418,2.60964366782,23.7194,-0.188614002779,0.136882358771,47,2.60944,23.334534351,0.124638994752,2.60997,22.1698231016,-2.6070657028
-15.7504560592,-2.87979,49.4485961142,28.2355621722,0.0475476,0.0857817160288,0.952877,2.70937893759,0.193323517029,74.6169601787,10.5456448381,9.07627832848,42.1212,2.70884943697,23.8537,-0.279861790127,-0.0377548146821,48,2.7085,8.02695603693,0.131036371251,2.70914,22.7881355838,-19.2323803141
-33.6292177271,-3.05945,13.4964528106,12.5680868735,0.048877,0.0588447965254,0.926486,2.87852054024,-0.00394563770431,33.6314267731,7.73608033398,-4.24301350438,42.7065,2.87801472566,23.9749,-0.360670831348,-0.135493909474,49,2.87771,-1.52681586975,0.134984851256,2.87841,10.0367801982,-12.4234367648
-11.4731302423,-3.13518,86.8592824701,17.380375938,0.0604043,0.0998026868968,0.945209,2.95419334978,0.525641637799,38.8101052231,13.4779071807,24.2769073224,43.3268,2.9535796913,24.1061,-0.203885849324,0.0790402498474,50,2.9533,15.0084346384,0.140924374586,2.95408,10.3814903873,-15.7608038694
-11.3289286551,-3.21263,35.2008322895,12.5720940949,0.0581294,0.0651379716482,0.944075,3.03871913498,0.155019179319,43.8619656909,8.63051273532,12.8679441237,43.9303,3.03819759703,24.2447,-0.179324179896,0.00482685429024,51,3.03787,9.01381806975,0.145523194821,3.0386,20.7583130564,3.13648412736
-7.9242598135,-3.41062,75.0469184187,11.1555249581,0.0554502,0.113436351486,0.921858,3.19721098475,0.352652134052,34.6344257616,13.3357638722,25.8511586001,44.5461,3.19666731823,24.3447,-0.238932441692,0.0863245125147,52,3.1966,18.5607507396,0.151065001253,3.19734,13.1502755742,-11.2833789495
-9.75117162881,-3.53287,121.854609163,21.932824647,0.078367,0.146217674104,0.942057,3.32835620947,0.756034133005,96.4303999403,20.3501054828,43.7220392688,45.1717,3.32762818589,24.4416,-0.160846807463,0.211080160509,53,3.32689,24.5272382479,0.160815866517,3.32771,34.5524926191,5.88417186888
4.70093795753,-3.66341,73.89779471,14.9182801623,0.0759761,0.0568994032214,0.933343,3.43543706763,0.415625975781,49.6435485818,8.38401915994,23.011826691,45.759,3.43469549176,24.5211,-0.0410691320705,0.0933229658126,54,3.43423,16.6564026419,0.164461851701,3.435,26.2410696981,-2.59932922567
-14.7142993128,-3.76199,117.976944802,11.9169526644,0.0767072,0.108980921228,0.940085,3.53713568044,0.718991533149,63.598600726,14.9151612679,17.3896401445,46.3363,3.5366235118,24.5593,-0.223532860196,0.0323850100251,55,3.5362,11.511132736,0.168904222879,3.53705,28.4647608234,15.1319757578
-18.8709130848,-3.92023,141.28833439,15.4431400656,0.0749784,0.131958201377,0.924773,3.68035028503,0.761528037523,30.8758466555,18.9030354117,17.0983989653,46.8168,3.67964585442,24.6269,-0.301962496314,0.00500908944997,56,3.67927,11.1890891764,0.171110846939,3.68014,2.22377607232,-27.2089094043
-4.37262664962,-4.06011,95.020002067,18.4064653404,0.0874093,0.145352464972,0.938604,3.80129852648,0.600564584612,64.1134762797,21.2315934258,31.0868926149,47.3389,3.80057448352,24.6728,-0.0843718279184,0.156697754415,57,3.79978,21.0393546358,0.176084109209,3.80073,16.14051456,-16.2168287358
-25.7341046753,-4.16964,156.689138049,22.6107890716,0.101249,0.229013452199,0.935125,3.92851162832,1.04585070581,86.8989180083,30.4632092801,27.5606918088,47.9044,3.9276413586,24.7334,-0.343859175966,0.0897978146525,58,3.92676,16.8591418073,0.180839418012,3.92774,33.4725057115,2.49327829473
-8.39762898323,-4.31408,100.423834935,27.1732588262,0.0899263,0.0978457346202,0.92188,4.06507311348,0.615299464876,102.378078706,14.5608122574,10.6410664561,48.4628,4.06451192454,24.8007,-0.13288724137,0.0163171654051,59,4.06403,7.6182332518,0.181317910321,4.06481,33.0524323929,4.6196644867
-30.7682204652,-4.4203,47.051849687,19.702081255,0.106719,0.122106772765,0.928487,4.17196492904,0.229412155078,59.277882357,16.2346162776,-0.0196227433617,48.9725,4.17124244882,24.8906,-0.372090461703,-0.110422155675,60,4.17048,0.761527398543,0.188718439091,4.17143,10.8696142568,-16.6895910748
-86.4750940592,-4.55821,24.2080129646,33.5649952328,0.110009,0.176611991108,0.940199,4.3142584277,0.108142887826,77.3810138637,20.3693136143,-21.0676186332,49.574,4.31361440262,24.9833,-0.898734492838,-0.299065574957,61,4.31338,-10.3426047143,0.192466011224,4.31427,2.48644130337,-79.6929478116
-4.92340238579,-4.69841,61.1586942862,13.1230831288,0.11211,0.0726122665613,0.946309,4.4501470187,0.366066342761,11.8821611247,11.000819304,12.1132448185,50.1156,4.44953222195,25.0727,-0.109048898181,0.0287712518764,62,4.44896,9.03970306789,0.197516522038,4.44981,-4.42661740713,-24.2187658777
-6.28799183823,-4.82778,22.9873168006,4.03746297818,0.125178,0.0301925423946,0.938181,4.51488703562,0.130609012617,16.6800715196,3.92508993857,6.00903357544,50.5836,4.51422582926,25.1716,-0.0985219659811,-0.00145107946554,63,4.51337,5.13283807652,0.200701398428,4.51415,6.6414412415,1.52974744031
-4.90986659761,-5.02607,22.5624660112,4.71384736954,0.118733,0.0321111143427,0.939658,4.67393692376,0.121079690809,17.4782696772,4.19763259316,6.62545450966,51.1483,4.67332349696,25.278,-0.0889757647269,0.00289489410972,64,4.67226,5.62711455474,0.209742219228,4.67315,6.16618779848,-5.41968288136
-75.3006189963,-5.29335,127.574136269,10.6725185075,0.139203,0.264679681834,0.943415,4.94578577947,0.675890237251,34.1770607618,34.7929418677,24.3244793691,51.7238,4.94523765793,25.2911,-0.807878632432,0.056285276129,65,4.94465,15.8022427876,0.219316102026,4.94562,10.3605684655,-4.39435487517
7.33824574795,-5.42836,48.2069172934,38.082061053,0.171529,0.05984063173,0.949704,5.05032912775,0.274326308591,120.885474124,7.49605628695,32.0886625786,52.2812,5.04969529933,25.3161,-0.0375822428258,0.15022360987,66,5.04914,21.1566729556,0.228676542443,5.05013,37.9256996169,-33.2769541749
20.3367300397,-5.63605,68.4378415527,7.67024229489,0.176015,0.0564254099348,0.937352,5.24849606287,0.426189300132,54.1583638964,7.08786168568,40.0866312723,52.7662,5.24790571125,25.3335,0.0811655748557,0.202272953665,67,5.24735,25.1649951685,0.228863961458,5.24821,39.007827484,25.991358767
23.7655424087,-5.83111,71.5498901525,16.6535377041,0.180889,0.0595857511307,0.94532,5.40613031632,0.399272018346,67.465821443,8.2978647416,42.3898418375,53.2065,5.40541929124,25.3322,0.0985025405984,0.228264068529,68,5.40431,27.2668988974,0.239510721328,5.4055,43.4564240743,3.6519213382
-3.3825162755,-6.12876,80.3893989544,16.6142637644,0.22572,0.141271685056,0.936002,5.65591449831,0.50552389408,57.3082883022,20.3582704745,28.7810830184,53.6896,5.65518305859,25.3548,-0.0884403270854,0.134427698682,69,5.65478,18.653850075,0.252709331818,5.65606,34.9517358839,-8.5859682256
-75.8881680914,-6.5115,112.543414924,19.9014485439,0.258668,0.205565280235,0.941255,5.99761690637,0.693143692984,68.1540892447,25.8749607251,48.7413647401,54.1716,5.99692587959,25.3854,-0.893340881737,0.231459744309,70,5.99603,27.2807246157,0.265961906909,5.99705,37.9302761225,-0.422439976757
-1.09454773899,-6.8731,101.009115096,42.9702536758,0.245806,0.162196791577,0.942809,6.33213753097,0.60063712453,58.8624392309,25.2495900033,33.0509722314,54.7217,6.33112543544,25.4067,-0.0755557449806,0.155767206767,71,6.32995,19.4415977198,0.274430905032,6.33148,25.3450943556,-87.1634317721
-11.6096454503,-7.1113,39.9460307875,23.4698835018,0.28677,0.0797827152685,0.945223,6.56416891207,0.22350040293,75.9720518977,10.6618506029,8.5399971643,55.2204,6.56335263948,25.4261,-0.161960161127,-0.0025234922833,72,6.56201,6.4040956722,0.286896552744,6.56327,20.804299546,0.06132015507
-5.66049088572,-7.55792,39.6374480633,15.0475840792,0.267899,0.0386759828849,0.932562,6.90847703641,0.213961782945,58.588571678,5.3895920266,6.9584495817,55.6832,6.90747263104,25.4899,-0.0961343084275,0.0013039792807,73,6.90671,5.74633510868,0.295760809938,6.90814,14.6127345299,-0.961153857084
-0.479393266031,-7.9059,78.7221154142,11.4917315747,0.400389,0.129628367859,0.939225,7.25141298358,0.450532498717,45.6861946006,20.8188144166,22.2373980075,56.1968,7.25042149162,25.5226,-0.0747202922643,0.0922820159748,74,7.24903,13.8432810132,0.315171481248,7.25045,12.5035356561,-1.6596181179
-0.264888923793,-8.2759,84.4605501439,18.8427298512,0.478464,0.135312238036,0.938016,7.58848015344,0.512470214915,70.1139172244,21.992495399,35.9028431827,56.6885,7.58692496197,25.5681,-0.0558809054048,0.17226686036,75,7.58498,19.9913350108,0.320799335782,7.58677,31.6747568833,3.96295976056
-20.6799398487,-8.78991,105.770942635,22.7569117924,0.428431,0.18744367343,0.916181,8.02845343955,0.622673144201,59.7679227562,24.7007504897,35.6891465505,57.2085,8.02742531586,25.6209,-0.389095695999,0.136014375305,76,8.02614,21.8497612556,0.332681240595,8.02772,26.9829542325,-17.2347609108
-46.7763578328,-9.34318,112.990163306,25.9072599144,0.532177,0.204453237807,0.911415,8.53126908258,0.669271561813,86.3569275868,27.548159278,49.3326441374,57.7393,8.52977639998,25.6563,-0.658461391866,0.239233949528,77,8.5272,28.7503803055,0.357200582117,8.52935,30.3145563819,-7.02511041354
-64.5221225901,-9.88287,117.555174379,25.5592939865,0.613461,0.393929889568,0.914164,9.01351484474,0.692045345052,60.6992402815,50.3910622726,44.7493499777,58.2889,9.01191355023,25.7027,-0.77925186271,0.180743101796,78,9.0086,25.8750259594,0.369433748166,9.01081,13.376348755,-27.7703264868
-32.8106584315,-10.6063,122.028557283,37.9568067252,0.60042,0.233251133698,0.893637,9.68093638994,0.724418668781,92.3128468488,30.0338002438,70.1997498223,58.821,9.67916241179,25.732,-0.566601724446,0.378580744205,79,9.67553,36.9719699407,0.383720920327,9.67793,35.058713769,-23.1051211658
30.7776096662,-10.946,101.936841795,47.3326307177,0.836507,0.116512458532,0.89765,10.00508002,0.583205583319,116.737147798,15.9841939847,65.0947963583,59.3457,10.0029426808,25.7485,0.102748465302,0.363668906543,80,9.99866,36.7330238248,0.419225724228,10.0017,63.1144024992,-47.6379385168
38.5569983933,-11.7349,92.8217930704,27.4710253477,1.02069,0.0679357068334,0.903892,10.7292693384,0.584385841158,107.643592444,9.83977522065,75.2577092193,59.9864,10.7267201684,25.7686,0.202181028724,0.451241570727,81,10.7224,42.6009508316,0.437147443451,10.726,60.4213947602,8.06615109587
21.3209015157,-12.4181,95.9299028317,18.579697249,1.21334,0.118399166373,0.948726,11.3141297528,0.591802003348,99.5854468638,15.9533626904,48.7714343696,60.5561,11.3116735137,25.7874,0.0292415931223,0.255045185753,82,11.3061,29.3986163338,0.461353331632,11.3097,64.7550242984,45.2237871599
38.5725082245,-12.837,100.590754268,12.3145884247,1.17223,0.0764212804272,0.922534,11.7339916003,0.629058124045,75.1719633276,10.8144070579,69.4699962576,61.0889,11.7311563421,25.8183,0.194432515342,0.416307160011,83,11.7257,40.739291885,0.458425109242,11.7299,51.3704580402,36.6459757935
57.2669397688,-13.5926,111.626964525,7.52449658111,1.30324,0.0589050099221,0.931615,12.4498062406,0.692341838281,88.5795210917,8.54813513338,72.7530185526,61.706,12.446790125,25.8599,0.330482700371,0.439415511618,84,12.4417,42.4446028806,0.49029974521,12.4458,75.8955388232,61.4097226829
52.4722437384,-13.8619,98.6843031336,10.711595396,1.60401,0.0695318884288,0.93117,12.736455955,0.610248986592,79.1951990222,10.1096379512,72.9541236392,62.2812,12.7334614096,25.8882,0.283127863588,0.440844602617,85,12.7287,42.6034221688,0.484215735512,12.7326,64.0458079289,39.6762085401
35.2790040948,-14.4943,81.9167512679,24.243482038,1.57564,0.0645659944487,0.937807,13.3362822624,0.514476910145,104.863662648,8.78933555715,59.652722368,62.8377,13.3329424553,25.9008,0.165298980777,0.348267330977,86,13.3271,36.3612224007,0.502298236918,13.3318,67.461095505,11.7768985985
48.3555578729,-15.1976,80.4835007795,14.5071690077,2.05462,0.047393444177,0.939995,13.9602383619,0.488040429776,70.0376273932,6.49716587861,62.4393059277,63.4283,13.956887087,25.9211,0.259602621095,0.367088938317,87,13.9525,38.1004279278,0.52630075443,13.9572,56.8838961552,10.2957908882
48.5671529206,-15.8505,85.8244206247,14.3249078315,1.33523,0.0543827242495,0.942657,14.5639698125,0.52687457568,70.6055928644,7.12887139599,66.5360062433,64.0005,14.5603109807,25.9591,0.270672092749,0.396265875426,88,14.5543,39.8066652294,0.516593575358,14.5592,55.9915552148,11.1757398186
33.5281782888,-16.6557,81.2434362853,21.7699546725,1.54236,0.0598021124898,0.918793,15.3576202148,0.480928110943,92.27340675,8.19331082586,48.4967193475,64.6224,15.3538051081,25.9869,0.144215335146,0.250343443893,89,15.3477,28.3581582437,0.537661678152,15.3537,56.7473608269,1.56943009759
46.7205235112,-17.7503,86.5887360521,11.9895470706,2.21546,0.0657500277303,0.936125,16.3634872051,0.539541327312,85.5410670028,8.85321841789,63.7573656398,65.2645,16.358969794,26.0064,0.221499645968,0.361955219353,90,16.3522,36.4519172235,0.580366209489,16.3585,67.5440442778,44.8873989035
45.455292254,-18.2116,92.3722952495,10.1042327184,2.67461,0.0610325511238,0.915902,16.7439508148,0.541781204475,80.8608051064,9.16758688703,67.0427237744,65.7689,16.738647793,26.0274,0.218941337445,0.379487463361,91,16.7314,36.8972259729,0.599460630332,16.7383,64.6276178074,49.9951449637
61.8134293349,-18.8363,118.209679616,18.2778604936,3.03474,0.0756468796563,0.910645,17.3099404594,0.663831067779,102.007950989,11.6578697558,90.4262912791,66.3659,17.3050579444,26.0566,0.329168185416,0.523391324713,92,17.2965,43.0753564958,0.625489680814,17.3035,79.1281241799,44.0115137442
32.7355049343,-19.5019,104.542764564,24.5538441078,4.00602,0.0963735141388,0.911615,17.9215552075,0.652241160317,90.9250096968,13.8773079091,68.2105380754,67.0024,17.9161026148,26.0815,0.143008942374,0.385731397199,93,17.9088,37.0176497122,0.651754346367,17.9164,61.7760220513,0.172910541739
51.9297520792,-20.6605,101.043904254,11.5094718795,4.39516,0.0647806365514,0.913473,18.9625428932,0.622335523115,80.7951617168,9.17107120918,76.5459430208,67.5738,18.9571684388,26.0921,0.231859684916,0.442371505512,94,18.9455,40.1528575857,0.689101902779,18.9529,63.8289971358,38.6667299108
59.2154297218,-21.5205,118.619134646,27.6800287429,4.29156,0.0676932080554,0.911571,19.6590921009,0.757574322319,99.2248216743,9.4549661869,87.7595732413,68.0739,19.6532364877,26.0967,0.332108582614,0.527582886482,95,19.6432,46.3561728096,0.693733038717,19.6521,74.5687309423,0.734174534629
51.4889210179,-22.6798,96.0590413278,17.351895048,4.42498,0.0686414548322,0.899183,20.7837582205,0.560935440531,106.547370687,9.96247786706,73.5312451568,68.6289,20.7773743734,26.1114,0.265597048708,0.419130753204,96,20.7652,38.388684162,0.735040169489,20.7735,75.9116816894,39.0036019545
