AverageY,AverageAbsQ,MinEsReturn,AveragePolicySurr,AverageQ,PolicyRegParamNorm,AverageQLoss,AverageReturn,Epoch,MaxReturn,QFunRegParamNorm,AverageDiscountedReturn,StdEsReturn,MinReturn,Iteration,AverageAction,StdReturn,AverageAbsY,AverageEsReturn,MaxEsReturn,AverageAbsQYDiff
30.7791856284,30.7722,752.145005568,-32.0659,30.7722,32.2378,2.31539,1115.29563111,47,1321.38646564,33.9004,160.461834856,0.0,957.949675639,47,0.77405,117.916097183,30.7796887653,752.145005568,752.145005568,0.950228356872
31.8791094633,31.8738,804.122924861,-33.1703,31.8738,32.5624,2.38889,2166.23795313,48,2752.31320302,34.2861,217.146268773,0.0,961.562274598,48,0.810715,589.187738532,31.8796815589,804.122924861,804.122924861,0.958180931211
33.3876283624,33.3814,651.986716061,-34.6855,33.3814,32.8941,2.31284,969.475696319,49,1252.65632861,34.6035,155.390391794,0.0,597.39316318,49,0.742115,182.384191566,33.3880742276,651.986716061,651.986716061,0.959261140305
34.9336423126,34.9273,1643.02046647,-36.2585,34.9273,33.2022,2.62768,2623.57757098,50,2937.57316055,34.9683,225.511710885,0.0,1693.98262892,50,0.835293,349.946540037,34.9342003938,1643.02046647,1643.02046647,0.993816301905
36.5693335944,36.5624,874.291644944,-37.8943,36.5624,33.5484,2.75099,2108.31036808,51,2844.16301579,35.3236,221.488835751,0.0,1321.82293146,51,0.819883,574.63600259,36.5698415285,874.291644944,874.291644944,1.01293805288
38.2102747137,38.2035,2027.98421604,-39.5149,38.2035,33.8983,3.01732,1789.65068104,52,2747.8847668,35.6769,190.074629275,0.0,1051.91412692,52,0.797581,697.504750592,38.2109159221,2027.98421604,2027.98421604,1.03813755557
39.6069061011,39.5995,903.529919169,-40.9334,39.5995,34.2059,2.91444,623.550844696,53,1651.63216167,36.0069,153.05176825,0.0,-872.268806142,53,0.767178,812.277593296,39.60730224,903.529919169,903.529919169,1.04723432186
40.6042802105,40.5965,962.572349897,-41.9317,40.5965,34.5573,3.31351,2073.07128771,54,2989.54250655,36.4003,227.081693,0.0,368.742034056,54,0.820347,871.450800063,40.6048187898,962.572349897,962.572349897,1.05204126427
42.0394955808,42.0331,674.079524793,-43.3664,42.0331,34.8948,3.57564,974.001319036,55,1417.02327352,36.7471,145.551028808,0.0,763.194143362,55,0.765437,166.227013092,42.0400455601,674.079524793,674.079524793,1.08201230103
43.5876087201,43.5804,1314.73301656,-44.9229,43.5804,35.1866,3.54913,2648.97647105,56,2804.93108448,37.1109,228.945655842,0.0,2326.04317836,56,0.864026,122.817358995,43.588101275,1314.73301656,1314.73301656,1.09959129257
45.2827142824,45.2758,1391.99442601,-46.6359,45.2758,35.487,3.65112,1930.64258625,57,2896.34660272,37.4409,212.603319171,0.0,997.724978356,57,0.81106,700.292198055,45.2831819721,1391.99442601,1391.99442601,1.11828084284
46.7321202058,46.725,1846.04462254,-48.0654,46.725,35.824,3.73737,2596.58755921,58,2993.5913488,37.7631,230.82224147,0.0,1314.16426701,58,0.849313,459.211072178,46.7325584037,1846.04462254,1846.04462254,1.12360396671
48.252382698,48.2453,686.520432189,-49.6045,48.2453,36.1224,4.01265,2837.06131862,59,3134.66417549,38.1135,244.15735531,0.0,1192.21409444,59,0.8606,551.467330332,48.2527729298,686.520432189,686.520432189,1.13479500286
50.4576474087,50.4493,2159.83483217,-51.7999,50.4493,36.4462,4.514,2166.31524763,60,3095.50726073,38.4847,227.262409153,0.0,-575.081401482,60,0.844108,1114.80304845,50.4581336716,2159.83483217,2159.83483217,1.18013993456
52.5775629276,52.5704,2108.43058223,-53.9401,52.5704,36.7447,4.5814,2791.38942728,61,2921.59227269,38.823,233.487695397,0.0,2651.3141218,61,0.885977,79.2924822908,52.5780061041,2108.43058223,2108.43058223,1.19163106692
54.2522097853,54.2446,2191.55581341,-55.6149,54.2446,37.0891,4.91495,1877.70194386,62,3128.63004349,39.169,212.061888277,0.0,687.424784206,62,0.849546,851.951568396,54.2525772346,2191.55581341,2191.55581341,1.21602415685
55.7777758988,55.7697,1209.21474053,-57.1292,55.7697,37.4068,5.18446,2868.18961897,63,2947.76890176,39.5078,234.358014161,0.0,2778.83104963,63,0.893429,52.5373221388,55.7782859175,1209.21474053,1209.21474053,1.22447331656
57.3203881652,57.3141,1763.28142914,-58.6707,57.3141,37.7184,4.72894,2810.43143252,64,3372.09281671,39.8368,251.620075706,0.0,-821.976989656,64,0.897278,1243.09022302,57.3208228027,1763.28142914,1763.28142914,1.21283187985
59.378681418,59.3707,2154.75837539,-60.7438,59.3707,38.026,5.52243,1030.56414499,65,1732.83578233,40.2135,163.413975381,0.0,-535.982300653,65,0.828205,671.078359614,59.3791536152,2154.75837539,2154.75837539,1.26599498631
60.7573482303,60.75,1373.79047759,-62.1272,60.75,38.3438,4.57185,2428.64511465,66,3469.55628067,40.5061,267.098444553,0.0,808.873035347,66,0.853496,911.781900111,60.7577532708,1373.79047759,1373.79047759,1.23032813009
62.2847436596,62.2766,1427.18335527,-63.683,62.2766,38.6215,6.16756,1560.65895656,67,3372.4902424,40.8765,215.261335783,0.0,117.797689897,67,0.82838,840.904818529,62.2850912235,1427.18335527,1427.18335527,1.30258112656
63.7070920979,63.7014,1493.2974029,-65.1046,63.7014,38.8369,5.65063,2975.86129315,68,3277.91532495,41.2619,258.435767392,0.0,1391.40746626,68,0.901968,545.181045412,63.7074680233,1493.2974029,1493.2974029,1.28489016013
65.174887731,65.1663,645.254039673,-66.5774,65.1663,39.1159,6.54203,1424.71636708,69,2267.55692799,41.6924,215.949683905,0.0,274.994652499,69,0.823372,555.318825222,65.175277408,645.254039673,645.254039673,1.32454511536
66.9894585644,66.9831,2236.66785336,-68.4127,66.9831,39.4122,6.39657,2753.65751913,70,3302.99147824,42.023,255.480020722,0.0,1032.03490666,70,0.889514,765.722714976,66.9900566273,2236.66785336,2236.66785336,1.34047352411
68.2616876715,68.255,1682.92184262,-69.6496,68.255,39.6769,6.09614,1569.22769378,71,1869.65626797,42.3716,265.677645284,0.0,1214.02722276,71,0.823444,237.280976691,68.262103388,1682.92184262,1682.92184262,1.33101001321
69.8137914776,69.8071,678.188129239,-71.2301,69.8071,39.9468,6.94718,3024.27012293,72,3449.90960706,42.7209,259.904640898,0.0,1126.06072079,72,0.905758,700.013480527,69.8141439642,678.188129239,678.188129239,1.37527477543
71.9177727944,71.9097,2331.07527855,-73.354,71.9097,40.2097,7.76445,2180.04847486,73,2746.30715502,43.1069,237.261106996,0.0,1638.60949795,73,0.84153,308.280136937,71.9182568319,2331.07527855,2331.07527855,1.41727103745
73.8981328838,73.8892,2346.95569622,-75.3437,73.8892,40.4763,7.5788,3145.14920423,74,3469.29849408,43.4809,259.77572903,0.0,1287.91834617,74,0.895178,627.159103763,73.8985722112,2346.95569622,2346.95569622,1.43053690216
76.061380224,76.0545,2727.19143602,-77.5145,76.0545,40.7869,8.32145,3189.37979906,75,3731.43934355,43.8969,267.539494618,0.0,26.0533846372,75,0.914403,1058.98678536,76.0617634627,2727.19143602,2727.19143602,1.45153071978
78.0329736993,78.025,2321.08662426,-79.4783,78.025,41.066,8.28011,1594.89024089,76,3641.05569197,44.2035,213.918319398,0.0,69.09704685,76,0.81692,936.007773201,78.0334026434,2321.08662426,2321.08662426,1.47933754825
80.4706610037,80.463,2445.72400891,-81.9315,80.463,41.3116,8.58146,2166.22592318,77,3703.69519852,44.5774,272.318035802,0.0,228.149655264,77,0.836357,980.719650156,80.470967047,2445.72400891,2445.72400891,1.48290727847
82.2586761971,82.2487,2600.17674145,-83.7395,82.2487,41.6028,9.49769,3346.87415342,78,3529.95216155,44.9372,274.48458487,0.0,3182.65178101,78,0.895851,93.2958343395,82.2590373985,2600.17674145,2600.17674145,1.51410028931
84.3291406617,84.3213,2513.2121773,-85.8422,84.3213,41.8669,10.3865,2818.18171337,79,3774.42852186,45.3131,288.223059099,0.0,1223.04563971,79,0.854955,934.252865307,84.3295579102,2513.2121773,2513.2121773,1.55015840897
86.5568400619,86.5476,2655.90808075,-88.0699,86.5476,42.1311,10.2774,3592.75387685,80,3766.73549161,45.6317,287.864196128,0.0,3493.14180338,80,0.903467,82.72522371,86.5572015575,2655.90808075,2655.90808075,1.55890872728
88.5543616159,88.545,2663.86424027,-90.083,88.545,42.43,9.86045,3035.93468192,81,3404.33681823,45.9229,265.780886936,0.0,2459.11857976,81,0.884151,372.915691533,88.5546612878,2663.86424027,2663.86424027,1.5537057109
90.2349987102,90.2274,1478.10570356,-91.7525,90.2274,42.6614,10.4497,3041.48601243,82,3567.88989359,46.2146,253.371976583,0.0,-528.686477616,82,0.91267,1193.30978878,90.2353104374,1478.10570356,1478.10570356,1.58095190728
92.1272814984,92.117,2472.82859941,-93.6616,92.117,42.9272,13.1341,3515.6026486,83,3905.80544596,46.5597,284.582122402,0.0,1783.07854184,83,0.905113,589.144725777,92.1275941113,2472.82859941,2472.82859941,1.63414505989
94.4391086552,94.4313,2628.93821417,-95.9863,94.4313,43.1492,10.8118,2985.31207557,84,3880.93090682,46.8993,256.767037909,0.0,-594.698574312,84,0.906969,1445.62674156,94.4395679386,2628.93821417,2628.93821417,1.59418249895
95.881834089,95.8718,1813.04532214,-97.4353,95.8718,43.3997,12.1018,2660.3457163,85,3361.00405559,47.2051,260.86846886,0.0,1200.32521995,85,0.890657,791.174816042,95.8822522254,1813.04532214,1813.04532214,1.61812778527
98.4010939557,98.3942,2515.72950602,-100.015,98.3942,43.7085,12.8064,2348.47724732,86,3789.46919403,47.5293,264.306672608,0.0,961.674972969,86,0.872609,1025.40671458,98.401620943,2515.72950602,2515.72950602,1.66950776033
100.518303416,100.509,2545.81966166,-102.117,100.509,43.963,11.5953,2229.20072491,87,3592.85231823,47.8615,286.479391005,0.0,1067.1968933,87,0.860692,719.920541485,100.518665889,2545.81966166,2545.81966166,1.65333339326
102.694489331,102.686,2551.62811384,-104.313,102.686,44.1905,15.1903,2357.09488531,88,3171.12910035,48.2549,264.137321871,0.0,1222.86660393,88,0.898093,793.620385024,102.694877704,2551.62811384,2551.62811384,1.74474772612
104.619414162,104.612,2687.39168068,-106.259,104.612,44.4859,14.2925,2629.07918515,89,3797.93304199,48.568,271.665874168,0.0,1072.84183915,89,0.869616,939.845627696,104.619648502,2687.39168068,2687.39168068,1.73422420451
106.532461905,106.519,1834.0163647,-108.17,106.519,44.7106,17.4958,3568.2141995,90,3778.24666106,49.0051,299.271519656,0.0,3132.75123492,90,0.912094,174.407112053,106.53274319,1834.0163647,1834.0163647,1.79850552108
108.481497794,108.472,2648.70514994,-110.157,108.472,44.9591,17.3724,2556.42751685,91,3966.04571755,49.3948,282.164120992,0.0,1007.48015726,91,0.886154,1044.31389344,108.481781675,2648.70514994,2648.70514994,1.80765916782
110.880820351,110.873,2706.66825657,-112.553,110.873,45.1655,14.3292,3690.49425969,92,3929.6025485,49.7071,291.242285871,0.0,3489.9298289,92,0.918357,131.387139573,110.881085722,2706.66825657,2706.66825657,1.75720037297
113.226669763,113.218,2664.65746333,-114.93,113.218,45.4304,16.4081,3668.20500852,93,3891.09221034,50.077,317.516695526,0.0,2932.45093126,93,0.910772,268.307091714,113.227061038,2664.65746333,2664.65746333,1.79808769164
114.914969539,114.904,2666.41994149,-116.641,114.904,45.6557,17.7816,2766.72732476,94,3843.65893851,50.4218,274.502458678,0.0,1138.32025236,94,0.864106,1063.26801447,114.91530869,2666.41994149,2666.41994149,1.84000440569
117.410859006,117.402,2759.85637972,-119.112,117.402,45.8923,17.3874,3618.82776992,95,4009.08346517,50.7683,312.416497166,0.0,2349.37981336,95,0.912633,565.888052513,117.411178261,2759.85637972,2759.85637972,1.84632918137
119.562329132,119.552,2682.92560681,-121.299,119.552,46.1419,17.7322,2914.68813859,96,3902.35598435,51.1353,295.747929997,0.0,334.202046013,96,0.907113,1145.40597127,119.562766385,2682.92560681,2682.92560681,1.8613049181
121.368820721,121.358,2053.79802203,-123.12,121.358,46.3411,18.3434,2157.00767593,97,3937.27238743,51.4887,260.812562247,0.0,884.917104759,97,0.858926,981.904380268,121.369197195,2053.79802203,2053.79802203,1.89039906487
123.479397801,123.468,2693.11335192,-125.231,123.468,46.5611,21.3006,3607.74283469,98,4260.56969677,51.8669,317.109674423,0.0,1660.5439098,98,0.91459,718.456451621,123.479644695,2693.11335192,2693.11335192,1.93561189971
125.755690664,125.746,2964.8691093,-127.515,125.746,46.7809,20.9036,3686.78240103,99,4108.67474315,52.1872,307.290310473,0.0,1306.3245399,99,0.922021,802.993932556,125.756161336,2964.8691093,2964.8691093,1.94315292565
128.03491514,128.025,2613.31115443,-129.833,128.025,46.9945,20.5206,3001.54001667,100,3720.30102928,52.4999,296.55710112,0.0,1811.37428172,100,0.904825,680.519827753,128.03529794,2613.31115443,2613.31115443,1.95099109173
129.967139159,129.956,2721.35535496,-131.765,129.956,47.2276,22.1038,3666.39363549,101,4106.6735477,52.8606,312.426745457,0.0,2365.08355455,101,0.925477,497.486198343,129.967425892,2721.35535496,2721.35535496,1.97812607118
132.25163718,132.241,2644.51709647,-134.044,132.241,47.4276,22.3709,3089.55628438,102,3742.14027026,53.1546,283.221306528,0.0,1863.16774131,102,0.910844,576.487324005,132.251975851,2644.51709647,2644.51709647,1.98599467549
134.682457523,134.673,2529.72546289,-136.484,134.673,47.6725,21.0492,3356.26198033,103,3965.161489,53.5121,304.031703596,0.0,2096.28352639,103,0.915629,551.593081424,134.682764753,2529.72546289,2529.72546289,1.97527405979
136.861573548,136.85,2730.76903928,-138.711,136.85,47.9087,21.6516,3741.10903717,104,4240.23732559,53.8757,294.759216089,0.0,2575.32188837,104,0.928377,447.215678454,136.861959632,2730.76903928,2730.76903928,2.00249430202
138.778044927,138.769,2648.18159355,-140.593,138.769,48.0895,20.5425,3324.71840997,105,3931.54184761,54.1704,286.459594275,0.0,1081.83801343,105,0.923958,814.891925104,138.778274518,2648.18159355,2648.18159355,1.99757185901
141.04226157,141.028,2914.14273185,-142.9,141.028,48.3362,26.2898,2925.96364787,106,3502.56769541,54.5451,254.79338644,0.0,1441.52424217,106,0.929725,559.474228928,141.042493766,2914.14273185,2914.14273185,2.09606243899
143.004173357,142.996,2820.68901839,-144.882,142.996,48.5696,22.6566,3516.41071536,107,4018.83049589,54.9151,303.516096992,0.0,2492.10302649,107,0.926533,403.039201084,143.004457642,2820.68901839,2820.68901839,2.03201338719
144.926027716,144.914,2317.16502211,-146.797,144.914,48.7493,26.4962,3299.51948089,108,3906.43165588,55.2381,310.824952588,0.0,1595.15369376,108,0.918423,687.50475547,144.926248723,2317.16502211,2317.16502211,2.10316910623
147.474346443,147.465,2778.0750784,-149.36,147.465,48.9291,26.2097,3182.72316874,109,3847.11432109,55.4232,275.767583724,0.0,1060.21434298,109,0.931411,736.983316138,147.47456548,2778.0750784,2778.0750784,2.08507130869
149.772079004,149.76,2466.0621713,-151.64,149.76,49.1246,28.4718,3869.42638277,110,4063.32209968,55.6752,312.226697436,0.0,3542.84323259,110,0.92609,150.078979661,149.772416861,2466.0621713,2466.0621713,2.12546676955
151.220783569,151.208,2829.02355179,-153.079,151.208,49.3336,29.5612,3500.9985459,111,3928.52671979,56.008,306.742851106,0.0,2791.08054536,111,0.92748,321.551399688,151.221028159,2829.02355179,2829.02355179,2.1416560858
152.53688405,152.526,1144.81910518,-154.429,152.526,49.5016,30.1976,4082.33846575,112,4289.98157406,56.327,338.507856882,0.0,3834.97604018,112,0.937753,146.183049818,152.537127194,1144.81910518,1144.81910518,2.13879534778
154.849360957,154.838,2676.39699152,-156.708,154.838,49.652,25.6141,3896.51476742,113,4151.7560692,56.5463,305.033875624,0.0,3278.26738084,113,0.933571,273.671064009,154.849632206,2676.39699152,2676.39699152,2.08232936754
156.660984527,156.657,2497.04582222,-158.515,156.657,49.8888,26.0603,3899.98525852,114,4200.94234538,56.815,315.794094887,0.0,3366.56455144,114,0.927867,228.844352404,156.661331345,2497.04582222,2497.04582222,2.06529936776
159.06815762,159.05,2924.42193573,-160.882,159.05,50.1302,31.3552,3935.49244729,115,4333.26746435,57.1601,319.903225409,0.0,3498.29536891,115,0.945341,256.146736196,159.068402093,2924.42193573,2924.42193573,2.17276017424
160.664484075,160.656,2766.66852731,-162.519,160.656,50.3502,29.7469,3897.57751939,116,3994.79672463,57.5093,316.477093098,0.0,3780.16757653,116,0.940622,76.2216128656,160.66478696,2766.66852731,2766.66852731,2.14941803124
162.64723661,162.636,2523.84864027,-164.479,162.636,50.5198,28.6432,3324.49970056,117,4065.06315792,57.8293,297.41850175,0.0,856.838448258,117,0.919521,926.913008454,162.647548612,2523.84864027,2523.84864027,2.117533089
164.983717921,164.973,2583.23544845,-166.803,164.973,50.7232,30.5883,3977.00118732,118,4208.59171577,58.1357,313.011130785,0.0,3470.11751542,118,0.933642,227.059463886,164.983920859,2583.23544845,2583.23544845,2.17861062935
166.340355081,166.33,2945.69434539,-168.182,166.33,50.9177,32.8467,3483.94880044,119,4076.08591628,58.438,311.63263178,0.0,2406.74030449,119,0.922684,558.959167189,166.340656162,2945.69434539,2945.69434539,2.17949011604
168.671900573,168.661,2822.78607563,-170.516,168.661,51.0527,32.795,3929.86341465,120,4101.77598453,58.7563,323.867552593,0.0,3726.88640779,120,0.925411,108.113834755,168.672198859,2822.78607563,2822.78607563,2.2280228575
170.560781177,170.548,2798.0475495,-172.378,170.548,51.2454,38.7809,3984.69959267,121,4214.59156846,59.0853,310.742834726,0.0,3881.59520693,121,0.939447,118.107592165,170.561069711,2798.0475495,2798.0475495,2.24138238697
172.501286385,172.492,2811.3693255,-174.337,172.492,51.4414,33.1194,3807.04518739,122,4106.16670676,59.4232,321.059993389,0.0,2766.87641397,122,0.929939,446.664304344,172.50150594,2811.3693255,2811.3693255,2.20421966156
174.490160647,174.48,2862.80092041,-176.386,174.48,51.6257,37.016,3418.50066598,123,4140.07195756,59.8039,303.831397687,0.0,1151.05785207,123,0.928801,979.948085992,174.490458556,2862.80092041,2862.80092041,2.25944305197
176.205978956,176.194,2678.54151042,-178.074,176.194,51.7942,38.9219,3500.96907019,124,4094.61736901,60.1647,302.001553753,0.0,1065.54659259,124,0.930273,834.236163613,176.206244386,2678.54151042,2678.54151042,2.296428748
178.448560524,178.441,2730.7155191,-180.327,178.441,51.9917,33.9202,3629.9718456,125,4290.32297903,60.4262,300.393425952,0.0,1867.15372881,125,0.923549,891.092593304,178.448785169,2730.7155191,2730.7155191,2.23113670641
