QFunRegParamNorm,StdEsReturn,MaxEsReturn,AverageEsReturn,Iteration,Epoch,MaxReturn,AverageAbsQ,AverageQ,AverageAction,StdReturn,AverageAbsQYDiff,PolicyRegParamNorm,AverageDiscountedReturn,AverageY,MinEsReturn,AverageAbsY,MinReturn,AverageReturn,AverageQLoss,AveragePolicySurr
133.367,11.2361015181,60.0,9.50476190476,651,651,1000.0,34.359,34.2403,0.403392,0.0,0.715781505743,66.142,99.9956828753,34.2398225068,2.0,34.2501139771,1000.0,1000.0,5.36544,-37.9771
133.461,19.8071771504,118.0,13.32,652,652,1000.0,34.3759,34.2566,0.353751,0.0,0.744821142672,66.158,99.9956828753,34.2565866543,3.0,34.2699339759,1000.0,1000.0,6.10796,-37.871
133.472,9.86061226813,52.0,10.1530612245,653,653,1000.0,34.1931,34.0722,0.414685,0.0,0.756821141666,66.2688,99.9956828753,34.0699777095,3.0,34.0808984139,1000.0,1000.0,6.25391,-37.7167
133.566,13.1883579204,98.0,9.25925925926,654,654,1000.0,34.2016,34.0876,0.443346,0.0,0.773348215538,66.2873,99.9956828753,34.0912274426,3.0,34.1020055489,1000.0,1000.0,6.37296,-37.7172
133.637,14.7628260725,91.0,10.8064516129,655,655,1000.0,33.9636,33.8444,0.355043,0.0,0.734375231133,66.3089,99.9956828753,33.842476668,2.0,33.8539498557,1000.0,1000.0,5.73906,-37.4611
133.749,10.2656943125,87.0,7.88888888889,656,656,1000.0,33.9401,33.8306,0.292413,0.0,0.714553751681,66.3561,99.9956828753,33.8335308974,3.0,33.8451430768,1000.0,1000.0,5.75222,-37.4338
133.762,12.9310258128,90.0,9.6,657,657,1000.0,33.9419,33.8078,0.384766,0.0,0.73519318359,66.4009,99.9956828753,33.8079955245,3.0,33.8215838457,1000.0,1000.0,5.77716,-37.3339
133.759,10.4284334869,66.0,9.41509433962,658,658,1000.0,33.7533,33.6325,0.374453,0.0,0.72061977859,66.387,99.9956828753,33.6263954714,3.0,33.6379961826,1000.0,1000.0,5.49259,-37.2492
133.748,9.34526344772,51.0,8.77192982456,659,659,1000.0,33.5782,33.4645,0.412197,0.0,0.725968546551,66.3884,99.9956828753,33.4653307451,3.0,33.4778548399,1000.0,1000.0,5.91166,-37.0984
133.851,11.1977879668,77.0,9.20183486239,660,660,1000.0,33.5565,33.4363,0.347732,0.0,0.764140609374,66.3953,99.9956828753,33.4353733445,3.0,33.4472164601,1000.0,1000.0,6.27526,-36.9929
133.844,10.971269901,69.0,8.52991452991,661,661,1000.0,33.4957,33.3693,0.411852,0.0,0.713044038587,66.4004,99.9956828753,33.3710443121,2.0,33.3815138601,1000.0,1000.0,5.269,-36.8809
133.953,14.0379755071,102.0,9.69902912621,662,662,1000.0,33.4018,33.291,0.33933,0.0,0.74963591183,66.4404,99.9956828753,33.2910506956,2.0,33.3030815011,1000.0,1000.0,6.07809,-36.8678
134.06,9.35391113088,51.0,8.54700854701,663,663,1000.0,33.3911,33.2558,0.162481,0.0,0.794194232278,66.4474,99.9956828753,33.2563994142,3.0,33.2693120021,1000.0,1000.0,6.55162,-36.7202
134.079,11.1897906958,82.0,8.94642857143,664,664,1000.0,33.2591,33.1471,0.183549,0.0,0.656509212244,66.4766,99.9956828753,33.1453696481,3.0,33.1605203189,1000.0,1000.0,4.6867,-36.7748
134.025,10.5283465366,65.0,8.54700854701,665,665,1000.0,33.1285,33.0115,0.168741,0.0,0.728560653758,66.4797,99.9956828753,33.0114994505,3.0,33.0235191876,1000.0,1000.0,5.74522,-36.6386
134.057,7.12423967919,47.0,7.06382978723,666,666,1000.0,33.1712,33.0487,0.436662,0.0,0.744969884494,66.5189,99.9956828753,33.0469569027,3.0,33.0539415861,1000.0,1000.0,6.1393,-36.5571
134.133,10.1517723848,90.0,7.59848484848,667,667,1000.0,32.9355,32.8033,0.374342,0.0,0.712410633471,66.5329,99.9956828753,32.8036852287,2.0,32.8103433074,1000.0,1000.0,5.3826,-36.3211
134.215,9.46635527288,51.0,8.97297297297,668,668,1000.0,32.8575,32.7583,0.39625,0.0,0.67769606307,66.6019,99.9956828753,32.7585926049,3.0,32.7652620534,1000.0,1000.0,5.34169,-36.3168
134.26,12.7894135909,89.0,10.03,669,669,1000.0,32.8123,32.7012,0.332832,0.0,0.671283124861,66.6231,99.9956828753,32.7020424546,3.0,32.7069790628,1000.0,1000.0,5.13156,-36.2236
134.308,9.01622970317,55.0,8.11570247934,670,670,1000.0,32.6684,32.5586,0.286019,0.0,0.696104928844,66.6643,99.9956828753,32.5577804261,2.0,32.5634961202,1000.0,1000.0,5.48184,-36.0152
134.35,9.48125597566,54.0,9.18181818182,671,671,1000.0,32.4994,32.3798,0.360903,0.0,0.727907782136,66.7594,99.9956828753,32.3785397236,3.0,32.385396099,1000.0,1000.0,5.53132,-35.829
134.416,6.65201682547,44.0,7.47407407407,672,672,1000.0,32.4406,32.3252,0.382604,0.0,0.688077761427,66.7741,99.9956828753,32.3242495757,3.0,32.3330287239,1000.0,1000.0,5.16694,-35.6817
134.419,7.03147441715,45.0,7.31386861314,673,673,1000.0,32.3176,32.1988,0.505232,0.0,0.680736475808,66.7642,99.9956828753,32.1988686831,2.0,32.2073623898,1000.0,1000.0,5.03315,-35.5929
134.437,10.9593375311,89.0,8.12195121951,674,674,101.0,32.2356,32.1111,0.324379,13.2697500857,0.725130863385,66.8065,45.9093991756,32.108551482,2.0,32.1198084773,44.0,62.012345679,5.40598,-35.5314
134.417,10.0799263357,44.0,10.7826086957,675,675,1000.0,32.1896,32.0715,0.246077,0.0,0.740281118193,66.8332,99.9956828753,32.0721860672,3.0,32.0816125116,1000.0,1000.0,5.78865,-35.4252
134.453,11.9280491023,76.0,10.9347826087,676,676,1000.0,32.001,31.8763,0.278287,0.0,0.693203617048,66.8553,99.9956828753,31.8777942066,3.0,31.8923214266,1000.0,1000.0,5.16548,-35.2028
134.513,9.91471524775,62.0,8.83035714286,677,677,1000.0,31.7883,31.6741,0.254168,0.0,0.649472231001,66.8481,99.9956828753,31.6732789758,3.0,31.6913020097,1000.0,1000.0,4.74439,-35.0233
134.619,8.10572274316,41.0,9.50943396226,678,678,1000.0,31.7476,31.6182,0.3678,0.0,0.653962859577,66.8484,99.9956828753,31.6157931524,3.0,31.6340521954,1000.0,1000.0,4.5973,-34.8773
134.604,9.71659345479,52.0,10.5789473684,679,679,1000.0,31.5715,31.4513,0.43103,0.0,0.646476492129,66.8359,99.9956828753,31.4529666193,3.0,31.4698131588,1000.0,1000.0,4.51379,-34.7604
134.703,17.5935052952,93.0,14.2,680,680,1000.0,31.5557,31.4437,0.503991,0.0,0.686106070313,66.8592,99.9956828753,31.4441096095,3.0,31.4599974774,1000.0,1000.0,5.04085,-34.7313
134.66,12.7576992826,70.0,12.0120481928,681,681,1000.0,31.2403,31.108,0.437801,0.0,0.677993784915,66.8769,99.9956828753,31.1049751454,3.0,31.1215999138,1000.0,1000.0,4.86357,-34.4428
134.669,7.43035418,49.0,8.32231404959,682,682,1000.0,31.257,31.1339,0.491862,0.0,0.733721728952,66.9062,99.9956828753,31.1311290867,3.0,31.1505693823,1000.0,1000.0,5.81045,-34.3337
134.722,11.0298872478,76.0,9.46666666667,683,683,1000.0,31.0136,30.9067,0.310176,0.0,0.637381825481,66.9776,99.9956828753,30.9057358754,3.0,30.916748843,1000.0,1000.0,4.34373,-34.1601
134.689,10.0194630749,73.0,8.68103448276,684,684,1000.0,31.0218,30.8986,0.395308,0.0,0.665684049661,66.9832,99.9956828753,30.8987790048,3.0,30.9106969516,1000.0,1000.0,4.75662,-34.1195
134.795,20.6905291481,116.0,13.6056338028,685,685,1000.0,30.7422,30.6163,0.322041,0.0,0.739614957686,66.9771,99.9956828753,30.6182282194,3.0,30.6321317287,1000.0,1000.0,5.41267,-33.8821
134.821,11.9266690498,69.0,13.4324324324,686,686,1000.0,30.5814,30.4472,0.379805,0.0,0.710742851157,66.9962,99.9956828753,30.4454177957,3.0,30.4637053706,1000.0,1000.0,5.37614,-33.6586
134.831,11.7066130008,57.0,11.9655172414,687,687,1000.0,30.4788,30.3454,0.390419,0.0,0.680961985548,67.018,99.9956828753,30.3476723049,3.0,30.3659449886,1000.0,1000.0,4.67298,-33.5348
134.861,14.2290592549,124.0,10.8681318681,688,688,1000.0,30.2684,30.1656,0.47072,0.0,0.58369812934,66.9947,99.9956828753,30.1624887313,3.0,30.18283795,1000.0,1000.0,4.02207,-33.2882
134.845,15.653159931,117.0,12.3170731707,689,689,1000.0,30.2107,30.0863,0.360223,0.0,0.65623298718,67.0036,99.9956828753,30.0829817487,3.0,30.1039800677,1000.0,1000.0,4.84832,-33.2185
134.858,10.7772944264,57.0,10.688172043,690,690,1000.0,30.0376,29.9171,0.351928,0.0,0.645016471244,67.0114,99.9956828753,29.9187363686,3.0,29.939301525,1000.0,1000.0,4.68526,-33.0878
134.92,10.5006613548,49.0,10.4166666667,691,691,1000.0,29.9906,29.8714,0.434151,0.0,0.617644042122,67.0098,99.9956828753,29.8699005776,3.0,29.8977917074,1000.0,1000.0,4.24071,-32.9832
134.959,10.5717707078,75.0,10.7021276596,692,692,1000.0,29.7997,29.6661,0.403174,0.0,0.643383932023,67.0174,99.9956828753,29.6643426963,3.0,29.6981106909,1000.0,1000.0,4.50441,-32.8996
135.032,11.7446650469,90.0,9.23148148148,693,693,1000.0,29.7691,29.6243,0.476203,0.0,0.657065327615,67.0173,99.9956828753,29.6232389219,3.0,29.6581764274,1000.0,1000.0,4.50313,-32.766
135.057,9.01736294418,50.0,9.29523809524,694,694,1000.0,29.6002,29.4605,0.436696,0.0,0.653593853294,66.9494,99.9956828753,29.4609430073,3.0,29.4956120209,1000.0,1000.0,4.60208,-32.6846
135.034,10.4143122339,55.0,10.5208333333,695,695,1000.0,29.4654,29.3372,0.428565,0.0,0.627239302469,66.9574,99.9956828753,29.334174043,3.0,29.3634679892,1000.0,1000.0,4.40437,-32.5424
135.097,12.366949187,76.0,11.1208791209,696,696,1000.0,29.3678,29.2351,0.428234,0.0,0.619803228938,67.0353,99.9956828753,29.2358117,3.0,29.2699394618,1000.0,1000.0,3.98516,-32.4851
135.137,10.6611225655,56.0,9.7572815534,697,697,1000.0,29.5048,29.3906,0.365486,0.0,0.609987360071,67.0428,99.9956828753,29.3891811182,2.0,29.4121815689,1000.0,1000.0,4.16528,-32.3706
135.216,10.8362824112,81.0,9.66990291262,698,698,1000.0,29.2487,29.1309,0.382851,0.0,0.624010892558,67.0361,99.9956828753,29.1281802228,3.0,29.1535522465,1000.0,1000.0,4.25472,-32.318
135.158,9.2976054532,53.0,8.59829059829,699,699,1000.0,29.1851,29.0627,0.374244,0.0,0.608984493979,67.0569,99.9956828753,29.0615502937,3.0,29.0842783982,1000.0,1000.0,3.9907,-32.187
135.181,10.0206063681,59.0,8.66956521739,700,700,1000.0,29.1655,29.0522,0.419227,0.0,0.616717697442,67.065,99.9956828753,29.0523418773,2.0,29.0709754356,1000.0,1000.0,4.28035,-32.1707
135.172,8.56948193942,41.0,9.21153846154,701,701,1000.0,29.0871,28.9696,0.437044,0.0,0.614111619945,67.0874,99.9956828753,28.9684762619,3.0,28.9859579629,1000.0,1000.0,4.11273,-32.0819
135.223,18.2183208476,89.0,14.1527777778,702,702,1000.0,29.0904,28.9655,0.457821,0.0,0.627747913174,67.1752,99.9956828753,28.967522742,3.0,28.9887729185,1000.0,1000.0,4.04122,-31.9519
135.223,17.3845397472,109.0,13.6666666667,703,703,1000.0,28.7973,28.6735,0.41154,0.0,0.60836731018,67.1533,99.9956828753,28.67212544,3.0,28.6901417932,1000.0,1000.0,4.11641,-31.7555
135.24,9.83896845011,60.0,10.9069767442,704,704,1000.0,28.7812,28.661,0.341803,0.0,0.629886642528,67.1659,99.9956828753,28.6611560349,3.0,28.6774577249,1000.0,1000.0,4.36804,-31.6432
135.277,12.7906504862,74.0,11.908045977,705,705,1000.0,28.7153,28.5976,0.35405,0.0,0.606054828218,67.1309,99.9956828753,28.5989579674,3.0,28.6146030224,1000.0,1000.0,4.09218,-31.5241
135.363,12.3878231,79.0,11.2954545455,706,706,1000.0,28.5861,28.4791,0.49002,0.0,0.610432055291,67.1768,99.9956828753,28.4764531803,3.0,28.4913608821,1000.0,1000.0,3.94326,-31.4065
135.403,15.9550836298,122.0,12.5487804878,707,707,1000.0,28.3607,28.2513,0.317963,0.0,0.583198218692,67.2476,99.9956828753,28.252384137,3.0,28.2645299881,1000.0,1000.0,3.76868,-31.262
135.404,12.8481793649,78.0,10.5638297872,708,708,1000.0,28.3731,28.2677,0.533871,0.0,0.616614675584,67.2547,99.9956828753,28.2669592647,3.0,28.275430051,1000.0,1000.0,3.98045,-31.2167
135.375,10.1984933678,73.0,10.0306122449,709,709,1000.0,28.1429,28.0358,0.468562,0.0,0.585568934121,67.2681,99.9956828753,28.0353381795,3.0,28.0468816253,1000.0,1000.0,3.85153,-30.9878
135.351,12.8251489054,76.0,11.4,710,710,1000.0,28.0207,27.8975,0.444245,0.0,0.684470788924,67.3878,99.9956828753,27.8978010979,3.0,27.9070231076,1000.0,1000.0,4.95976,-30.906
135.374,10.2048997711,47.0,11.2954545455,711,711,1000.0,27.9274,27.8205,0.0554498,0.0,0.591245056956,67.3594,99.9956828753,27.8198571892,3.0,27.8307422412,1000.0,1000.0,3.89121,-30.7836
135.39,11.5664076575,57.0,9.9801980198,712,712,1000.0,27.8431,27.7351,0.20356,0.0,0.602167129702,67.3341,99.9956828753,27.7327129021,3.0,27.7437076469,1000.0,1000.0,3.95042,-30.6838
135.38,11.1897840077,62.0,10.1530612245,713,713,1000.0,27.8159,27.7094,0.447571,0.0,0.587874822821,67.372,99.9956828753,27.7093675639,2.0,27.7189894546,1000.0,1000.0,3.92272,-30.6242
135.426,9.80746742335,49.0,10.3505154639,714,714,1000.0,27.7092,27.5955,0.130223,0.0,0.611360531838,67.3841,99.9956828753,27.5942937702,3.0,27.6022683489,1000.0,1000.0,4.03486,-30.4977
135.465,9.40910551225,58.0,8.67826086957,715,715,1000.0,27.3716,27.2791,0.43175,226.47013578,0.526568548462,67.4241,41.0727933791,27.2791818849,3.0,27.2900979528,42.0,103.76,2.98639,-30.3236
135.478,14.0510721793,71.0,12.2073170732,716,716,1000.0,27.4997,27.3851,0.184238,0.0,0.609330480547,67.4773,99.9956828753,27.3852796397,3.0,27.3970021561,1000.0,1000.0,4.04994,-30.3136
135.501,11.7728144456,67.0,12.9054054054,717,717,1000.0,27.4455,27.3355,0.33105,0.0,0.562172077996,67.4526,99.9956828753,27.3347395898,3.0,27.3530424356,1000.0,1000.0,3.34292,-30.2195
135.51,15.371738291,74.0,13.253164557,718,718,1000.0,27.263,27.1537,0.214275,0.0,0.630292708374,67.5171,99.9956828753,27.1517993866,3.0,27.1666570137,1000.0,1000.0,4.00938,-30.0612
135.598,9.73787859721,53.0,9.66019417476,719,719,1000.0,27.2932,27.1795,0.018908,0.0,0.585046279144,67.5428,99.9956828753,27.1816536751,2.0,27.1997874703,1000.0,1000.0,3.61164,-30.0671
135.6,15.5104566968,80.0,12.4303797468,720,720,1000.0,27.0682,26.9689,0.496861,0.0,0.52781298979,67.5837,99.9956828753,26.9658240495,3.0,26.9814069746,1000.0,1000.0,3.26096,-29.8607
135.624,10.6891095846,53.0,10.7368421053,721,721,1000.0,26.9875,26.8714,0.488433,0.0,0.601208265617,67.5671,99.9956828753,26.8704064772,3.0,26.8806814898,1000.0,1000.0,3.76008,-29.7361
135.595,11.870933788,63.0,10.8369565217,722,722,1000.0,26.9627,26.8469,0.307851,0.0,0.577666398444,67.5876,99.9956828753,26.8463489877,3.0,26.8558782018,1000.0,1000.0,3.38248,-29.6213
135.536,8.77634731604,45.0,8.40869565217,723,723,1000.0,26.7657,26.6663,0.19718,0.0,0.549315068409,67.6047,99.9956828753,26.6665305072,3.0,26.6751528641,1000.0,1000.0,3.44145,-29.5643
135.575,7.97713860898,42.0,9.10619469027,724,724,1000.0,26.7609,26.6519,0.199349,0.0,0.616501338399,67.6299,99.9956828753,26.651939459,3.0,26.6602509431,1000.0,1000.0,3.9141,-29.5146
135.566,13.8167470846,93.0,12.35,725,725,1000.0,26.7264,26.6262,0.112627,0.0,0.561455909195,67.6814,99.9956828753,26.6239021052,3.0,26.6348900109,1000.0,1000.0,3.4291,-29.3702
135.604,14.1005811543,110.0,10.5833333333,726,726,1000.0,26.5407,26.4409,0.219412,0.0,0.571700648009,67.7373,99.9956828753,26.4418789881,3.0,26.4528742561,1000.0,1000.0,3.50283,-29.2432
135.577,15.5966124844,89.0,11.1111111111,727,727,1000.0,26.4385,26.3251,0.38995,0.0,0.565269486263,67.7983,99.9956828753,26.3242305786,3.0,26.3336009107,1000.0,1000.0,3.20257,-29.1217
135.617,9.43522499139,54.0,9.65048543689,728,728,1000.0,26.3115,26.2079,0.399035,0.0,0.56228260839,67.8339,99.9956828753,26.2084890526,2.0,26.2178904541,1000.0,1000.0,3.35376,-29.0056
135.663,8.93945185126,49.0,8.60683760684,729,729,1000.0,26.2942,26.1881,0.425606,0.0,0.572269580861,67.8598,99.9956828753,26.1871219296,2.0,26.1974124256,1000.0,1000.0,3.31636,-28.9177
135.707,8.91502567641,49.0,8.55555555556,730,730,1000.0,26.203,26.1038,0.345965,0.0,0.540934762329,67.8839,99.9956828753,26.1041658758,3.0,26.1176480461,1000.0,1000.0,3.30165,-28.8394
135.668,16.2955324767,143.0,9.61538461538,731,731,1000.0,26.1371,26.0215,0.134432,0.0,0.592528991921,67.9801,99.9956828753,26.0191512708,2.0,26.0339310983,1000.0,1000.0,3.71866,-28.6923
135.728,12.2502773583,72.0,10.3092783505,732,732,1000.0,25.9809,25.8723,0.0305091,0.0,0.564576725553,67.9929,99.9956828753,25.872293212,3.0,25.8912676127,1000.0,1000.0,3.3176,-28.6188
135.753,15.6868852022,130.0,9.48571428571,733,733,1000.0,25.8464,25.7421,0.10829,0.0,0.546496321062,68.0401,99.9956828753,25.7415179499,3.0,25.7585386062,1000.0,1000.0,3.17673,-28.4868
135.785,15.5167014759,117.0,11.1444444444,734,734,1000.0,25.6808,25.5728,0.0560688,0.0,0.557223693325,68.0328,99.9956828753,25.5720479007,3.0,25.5913682208,1000.0,1000.0,3.36479,-28.3746
135.851,9.37887327395,56.0,8.35833333333,735,735,1000.0,25.7274,25.6213,0.088496,0.0,0.540287683882,68.0134,99.9956828753,25.6207910954,3.0,25.6377473628,1000.0,1000.0,3.15239,-28.4211
135.899,7.9339238465,52.0,7.08396946565,736,736,1000.0,25.7335,25.6235,0.131277,0.0,0.547338842634,68.0247,99.9956828753,25.6227296363,2.0,25.6375919796,1000.0,1000.0,3.14196,-28.3398
135.909,16.2581650196,100.0,13.0365853659,737,737,1000.0,25.5174,25.4161,0.0697634,0.0,0.533678463368,68.0828,99.9956828753,25.4167437885,3.0,25.4334703136,1000.0,1000.0,3.10517,-28.1022
135.989,9.57928636552,61.0,9.1,738,738,1000.0,25.4576,25.3504,0.119842,0.0,0.525626522216,68.0878,99.9956828753,25.3491375654,3.0,25.3664373814,1000.0,1000.0,2.87541,-27.9742
135.981,13.5030929052,77.0,10.5263157895,739,739,1000.0,25.259,25.1462,0.145489,0.0,0.564054016299,68.1638,99.9956828753,25.1451750338,3.0,25.1622518691,1000.0,1000.0,3.24695,-27.8756
136.05,11.5197925615,60.0,10.4479166667,740,740,1000.0,25.2335,25.1204,0.0231855,0.0,0.559981542666,68.2314,99.9956828753,25.1205874904,3.0,25.137252433,1000.0,1000.0,3.28372,-27.8052
136.025,11.4077179102,86.0,8.90990990991,741,741,1000.0,25.0837,24.9731,0.28214,0.0,0.521208736273,68.2189,99.9956828753,24.9711825472,3.0,24.9891043035,1000.0,1000.0,2.98173,-27.6233
136.067,13.7089320805,88.0,9.66346153846,742,742,1000.0,24.9699,24.8691,0.201869,0.0,0.492553486588,68.2386,99.9956828753,24.8679924753,3.0,24.879528386,1000.0,1000.0,2.54133,-27.5766
136.11,16.7036402509,81.0,15.0615384615,743,743,1000.0,24.8892,24.7765,0.354391,0.0,0.561193842658,68.2669,99.9956828753,24.7753411221,3.0,24.787767698,1000.0,1000.0,3.26163,-27.4363
136.061,7.6736556183,51.0,8.86086956522,744,744,1000.0,24.7775,24.6679,0.346599,0.0,0.551944917533,68.2808,99.9956828753,24.6695941338,3.0,24.6767250645,1000.0,1000.0,3.17476,-27.3676
136.027,13.0850750815,55.0,17.0338983051,745,745,1000.0,24.5731,24.4766,0.375333,0.0,0.539244790148,68.3424,99.9956828753,24.4743688176,3.0,24.4792397641,1000.0,1000.0,3.22333,-27.1103
136.032,18.4008974922,94.0,20.7872340426,746,746,1000.0,24.5997,24.5092,0.0231829,0.0,0.511976146711,68.3835,99.9956828753,24.5079348851,4.0,24.5124561847,1000.0,1000.0,2.6249,-27.0647
136.076,19.4704744421,76.0,25.475,747,747,1000.0,24.5477,24.4428,0.511072,0.0,0.542180440534,68.3723,99.9956828753,24.4437408583,4.0,24.4502727158,1000.0,1000.0,3.06284,-26.9608
136.102,19.4254966185,85.0,23.3720930233,748,748,1000.0,24.3444,24.2467,0.492255,0.0,0.507156308162,68.339,99.9956828753,24.2465063585,3.0,24.2541698253,1000.0,1000.0,2.90118,-26.8441
136.113,12.5697775429,63.0,13.0263157895,749,749,1000.0,24.2263,24.1303,0.225601,0.0,0.516662404147,68.3073,99.9956828753,24.1302027693,3.0,24.1377328999,1000.0,1000.0,2.97514,-26.6845
136.116,20.8102082531,137.0,16.131147541,750,750,1000.0,24.2427,24.1593,0.447713,0.0,0.497141643041,68.2208,99.9956828753,24.157833578,3.0,24.1641909065,1000.0,1000.0,2.72185,-26.5974
136.079,20.2316117804,138.0,15.796875,751,751,1000.0,24.0395,23.9607,0.156324,0.0,0.483430094335,68.1829,99.9956828753,23.9612879765,3.0,23.9664552451,1000.0,1000.0,2.77722,-26.4595
136.032,14.3484282985,113.0,11.6666666667,752,752,1000.0,23.8457,23.7553,0.24643,0.0,0.520164447447,68.2146,99.9956828753,23.7542999388,3.0,23.7580248228,1000.0,1000.0,2.90154,-26.3167
136.066,11.4817441785,54.0,11.3977272727,753,753,1000.0,23.8343,23.7419,0.382302,0.0,0.49138475385,68.1832,99.9956828753,23.7401805338,3.0,23.745564266,1000.0,1000.0,2.71305,-26.1782
136.056,13.4405893991,56.0,14.2463768116,754,754,1000.0,23.658,23.5745,0.595378,0.0,0.477233306243,68.186,99.9956828753,23.5749380722,2.0,23.5799390873,1000.0,1000.0,2.60269,-26.0883
135.992,15.2938894842,101.0,16.6166666667,755,755,1000.0,23.6196,23.535,0.460124,0.0,0.477513846292,68.1925,99.9956828753,23.5341523298,3.0,23.5399129946,1000.0,1000.0,2.46147,-25.8665
135.994,16.467589004,72.0,18.3818181818,756,756,1000.0,23.6278,23.5264,0.522857,0.0,0.534435894963,68.2001,99.9956828753,23.5254400946,4.0,23.5326533474,1000.0,1000.0,2.91072,-25.8716
136.012,17.0682528427,102.0,17.8214285714,757,757,1000.0,23.4036,23.3032,0.520228,0.0,0.517573718637,68.2181,99.9956828753,23.3020399934,3.0,23.3132465299,1000.0,1000.0,2.92025,-25.6899
136.029,18.6114439823,88.0,22.4772727273,758,758,1000.0,23.2564,23.1674,0.52299,0.0,0.476628419355,68.2152,99.9956828753,23.1676924811,3.0,23.1770786406,1000.0,1000.0,2.39833,-25.5749
136.08,15.4009195585,94.0,19.0188679245,759,759,1000.0,23.0941,22.997,0.351105,0.0,0.488583974532,68.2599,99.9956828753,22.9952120311,5.0,23.0087051343,1000.0,1000.0,2.66831,-25.4071
136.042,25.8714772159,129.0,26.0,760,760,1000.0,23.0034,22.9173,0.446088,0.0,0.46946830361,68.2397,99.9956828753,22.917869909,4.0,22.9299222734,1000.0,1000.0,2.60197,-25.3098
136.055,13.2641386572,74.0,16.1694915254,761,761,1000.0,22.868,22.771,0.55505,0.0,0.471939369713,68.2738,99.9956828753,22.7698346139,2.0,22.7808794554,1000.0,1000.0,2.33634,-25.241
136.046,15.0652900059,56.0,19.0,762,762,1000.0,22.864,22.7519,0.428383,0.0,0.527507628636,68.2494,99.9956828753,22.7516023017,3.0,22.7637638851,1000.0,1000.0,2.76644,-25.1357
136.11,13.5101320733,64.0,19.2307692308,763,763,1000.0,22.8629,22.7665,0.489402,0.0,0.483389805531,68.2607,99.9956828753,22.7673454159,3.0,22.7788826802,1000.0,1000.0,2.60276,-25.0492
136.134,13.0961820851,51.0,19.0961538462,764,764,1000.0,22.5815,22.4829,0.462987,0.0,0.503150886598,68.256,99.9956828753,22.4799201113,3.0,22.4955166541,1000.0,1000.0,2.61537,-24.8445
136.17,18.4235586897,105.0,19.7307692308,765,765,1000.0,22.6391,22.5468,0.443128,0.0,0.439491176688,68.3307,99.9956828753,22.5491626172,3.0,22.5627889382,1000.0,1000.0,2.04689,-24.8275
136.203,14.5401114317,62.0,19.2745098039,766,766,1000.0,22.4596,22.3519,0.415617,0.0,0.52376048863,68.3025,99.9956828753,22.3502441298,3.0,22.368246804,1000.0,1000.0,2.94791,-24.6625
136.218,18.7908914105,84.0,20.32,767,767,1000.0,22.3385,22.2512,0.467445,0.0,0.481232398858,68.3238,99.9956828753,22.2508264847,3.0,22.2699695967,1000.0,1000.0,2.57391,-24.5197
136.169,23.3167187872,115.0,24.925,768,768,1000.0,22.181,22.085,0.531201,0.0,0.461565841122,68.3761,99.9956828753,22.0859261083,3.0,22.102685596,1000.0,1000.0,2.28186,-24.3447
136.194,14.7312049745,74.0,18.54,769,769,1000.0,22.0176,21.9063,0.625502,0.0,0.497904111197,68.3594,99.9956828753,21.9050698999,4.0,21.9271472238,1000.0,1000.0,2.57139,-24.1968
136.185,14.8764274878,80.0,18.7543859649,770,770,1000.0,21.9913,21.8819,0.435808,0.0,0.486103861584,68.3529,99.9956828753,21.8800278097,3.0,21.9018994764,1000.0,1000.0,2.44005,-24.1884
136.114,17.791769225,65.0,23.3095238095,771,771,1000.0,21.9091,21.8125,0.331851,0.0,0.468838511427,68.4086,99.9956828753,21.812734458,4.0,21.8306170127,1000.0,1000.0,2.40184,-24.0499
136.189,22.5529401294,92.0,26.0769230769,772,772,1000.0,21.7325,21.6371,0.428522,0.0,0.458906849608,68.4383,99.9956828753,21.6360995995,4.0,21.6495550638,1000.0,1000.0,2.3299,-23.8597
136.257,15.7290875454,71.0,23.9761904762,773,773,1000.0,21.6865,21.5875,0.327557,0.0,0.456145019906,68.4258,99.9956828753,21.5867095709,3.0,21.6006162645,1000.0,1000.0,2.27841,-23.7622
136.28,17.7927020689,69.0,18.1111111111,774,774,1000.0,21.519,21.4322,0.170143,0.0,0.475848181636,68.52,99.9956828753,21.4302551205,3.0,21.4422340625,1000.0,1000.0,2.48979,-23.5922
136.315,19.2074283955,93.0,21.5744680851,775,775,1000.0,21.452,21.3685,0.279019,0.0,0.453685151169,68.423,99.9956828753,21.3702580398,3.0,21.3805037131,1000.0,1000.0,2.1909,-23.561
136.315,18.3507647216,85.0,21.1914893617,776,776,1000.0,21.311,21.23,0.222756,0.0,0.425790861156,68.4528,99.9956828753,21.2283948147,3.0,21.2402897673,1000.0,1000.0,2.03914,-23.4242
136.27,18.5558600795,97.0,21.3695652174,777,777,1000.0,21.2438,21.1491,0.264493,0.0,0.484129046684,68.412,99.9956828753,21.1473128951,3.0,21.1572620975,1000.0,1000.0,2.44611,-23.2818
136.247,17.8188097986,80.0,21.1041666667,778,778,1000.0,21.0933,20.9908,0.318252,0.0,0.491824012485,68.4232,99.9956828753,20.9910614925,3.0,21.0026645235,1000.0,1000.0,2.39695,-23.19
136.286,22.2792298258,73.0,29.0857142857,779,779,1000.0,21.0159,20.9324,0.361888,0.0,0.498130776433,68.4701,99.9956828753,20.9318455739,3.0,20.9404149484,1000.0,1000.0,2.43397,-23.0562
