AverageAbsQ,AveragePolicySurr,MaxReturn,StdReturn,AverageEsReturn,AverageAbsQYDiff,AverageY,AverageAction,AverageAbsY,Iteration,MinReturn,AverageQLoss,AverageQ,Epoch,StdEsReturn,AverageDiscountedReturn,AverageReturn,MaxEsReturn,PolicyRegParamNorm,QFunRegParamNorm,MinEsReturn
68.068,-68.2807,93.6172836003,0.101827601641,92.5665081051,0.267046009075,68.0678126854,0.994034,68.0678126854,1129,93.3002616977,1.3978,68.068,1129,2.16549536043,47.2388846831,93.4426479801,94.1696189203,75.7941,213.333,86.7857569097
68.0917,-68.2968,93.6412872184,0.11183033663,93.7462956006,0.242586467392,68.0921875057,0.992698,68.0921875057,1130,93.2000000715,1.05577,68.0917,1130,1.1085231703,47.1485256526,93.4344811149,95.2199253173,75.8235,213.451,91.9579600877
68.1489,-68.3634,93.696616604,0.101963929781,92.2443970967,0.280835018348,68.1487442266,0.99684,68.1487442273,1131,93.300001657,1.5017,68.1489,1131,3.2288718416,47.2498016168,93.4287280073,97.9202690749,75.7829,213.61,86.8832650768
68.1319,-68.345,93.5372804746,0.082668175466,93.0828490068,0.255324438822,68.1320628818,0.999232,68.1320628818,1132,93.3000000238,1.18664,68.1319,1132,2.19537845113,47.2367655437,93.4129594257,96.8996311042,75.7946,213.729,89.3359138101
68.1202,-68.3281,93.6039549465,0.102943569321,92.9976346816,0.271982520852,68.1203658193,0.996869,68.12036582,1133,93.3,1.47394,68.1202,1133,2.36155104617,47.1404841463,93.4095175718,98.3447153045,75.8031,213.785,89.5894431052
68.1611,-68.3749,93.6010773848,0.0943059953717,93.1776070749,0.268677577714,68.1619650922,0.997919,68.1619650922,1134,93.3,1.46589,68.1611,1134,1.94248221717,47.221284529,93.4176738183,96.9248689365,75.824,213.961,90.4710812239
68.1413,-68.3557,93.5809959126,0.0826380600625,92.7287624854,0.245041365071,68.1416097174,0.998749,68.1416112799,1135,93.3000000238,1.13608,68.1413,1135,1.54252019576,47.2961560889,93.4259999457,95.0278213334,75.8316,214.016,90.5621622056
68.0951,-68.3021,93.5671292313,0.101835620456,93.1646080572,0.258093065944,68.094928242,0.999119,68.0949298045,1136,93.2,1.30265,68.0951,1136,1.47819221085,47.0949412994,93.3887219837,95.0920102233,75.8346,214.126,91.0106129651
68.1674,-68.3798,93.5640864563,0.083802768382,92.3853645991,0.267920976502,68.167344352,0.999498,68.167344352,1137,93.3,1.32582,68.1674,1137,1.96016673138,47.2241607873,93.4092327511,96.0970763748,75.8404,214.254,89.1618534721
68.1435,-68.3545,93.5975819267,0.0762761671292,93.6528505288,0.269396633573,68.1438875097,0.998959,68.1438875097,1138,93.3,1.36936,68.1435,1138,1.88352713669,47.2379099273,93.4147575467,96.9439260699,75.8603,214.348,89.2498997443
68.0994,-68.3036,93.5264753159,0.0697230655857,92.6057004018,0.260773008256,68.0997782382,0.997954,68.0997782382,1139,93.3000057935,1.32138,68.0994,1139,2.38128950531,47.1181528191,93.3997135759,95.955129345,75.8648,214.451,88.5262654427
68.1259,-68.3346,93.735526579,0.125149133946,93.1973635152,0.261441577904,68.1258028924,0.994191,68.1258044549,1140,93.300117404,1.21656,68.1259,1140,1.89624658157,47.2197106104,93.4383371676,97.2005026065,75.8745,214.536,91.1164968341
68.2161,-68.4243,93.5978755921,0.075165002619,92.5889762375,0.239753656093,68.2161444362,0.998818,68.2161444362,1141,93.3,1.00075,68.2161,1141,1.70335489869,47.2275460512,93.413712594,96.4533822849,75.884,214.59,90.542385287
68.1309,-68.3407,93.6001242872,0.0961472981587,93.273712311,0.269123166898,68.1312365244,0.995743,68.1312380869,1142,93.3000048637,1.43338,68.1309,1142,2.79809349609,47.2967113682,93.4431647363,99.6195148439,75.9001,214.711,88.6939813035
68.2209,-68.4329,93.6128572532,0.105816717204,93.0991698047,0.268498255742,68.2208794804,0.995892,68.2208794804,1143,93.2002557312,1.46996,68.2209,1143,1.9617350033,47.1505123547,93.4166275644,96.5316155386,75.8861,214.822,89.5766868632
68.1118,-68.3199,93.5974615839,0.0821484234245,93.4787192776,0.250999783709,68.1123500881,0.997261,68.1123500881,1144,93.3000063299,1.20748,68.1118,1144,2.28607877724,47.1907393853,93.416108897,99.3342307698,75.9059,214.903,90.8107107548
68.1988,-68.4103,93.6005607934,0.0759856815621,92.9835474734,0.261839157888,68.1989900118,0.998517,68.1989900118,1145,93.3,1.29752,68.1988,1145,1.95783070542,47.2026295499,93.4111002208,95.2292390337,75.9143,214.944,88.9870803952
68.2426,-68.4519,93.5940755227,0.0815530148069,94.1909017298,0.260979207545,68.2427857522,0.996878,68.2427857522,1146,93.3000587149,1.28181,68.2426,1146,1.46999483535,47.2230136847,93.4238865594,98.3295256938,75.9185,215.016,92.1473859093
68.1639,-68.3658,93.5280926403,0.0804298645232,92.6536596626,0.252630417786,68.163880444,0.998841,68.163880444,1147,93.2000078796,1.19135,68.1639,1147,2.5684280213,47.1784078609,93.4050224526,95.8642627341,75.8958,215.094,86.4276642163
68.2095,-68.4134,93.5077699935,0.0747272971464,93.0041622766,0.259138875017,68.2099541442,0.999979,68.2099541442,1148,93.3,1.31289,68.2095,1148,2.67676053841,47.2211822876,93.4060619134,98.1630597525,75.9465,215.12,87.9572626691
68.1841,-68.3951,93.5418607962,0.079859134295,94.1560681197,0.248111258195,68.1839305852,0.993731,68.1839305852,1149,93.3001271082,1.15533,68.1841,1149,0.603571732705,47.2697086331,93.4498743051,95.4031957931,75.9314,215.187,93.1574319071
68.1675,-68.3816,93.6823244837,0.0953102330705,91.7133677881,0.294448846547,68.1682775166,0.996988,68.1682775166,1150,93.3000158186,1.5704,68.1675,1150,1.74956884729,47.2113012225,93.4211887358,94.6400891972,75.9383,215.284,89.33230155
68.1557,-68.3702,93.6364096193,0.0896683166475,93.2177394794,0.255245819363,68.1553261502,0.998065,68.1553261502,1151,93.3000082372,1.24613,68.1557,1151,1.7862842401,47.1864158673,93.4108014704,95.1865404287,75.923,215.385,90.1515838131
68.1237,-68.3335,93.7474070861,0.14487184349,92.5237968126,0.266830513629,68.1237022423,0.988437,68.1237022423,1152,93.3000065326,1.40087,68.1237,1152,2.61901951442,47.2248322086,93.4717621548,98.7768950856,75.928,215.485,89.19396392
68.1622,-68.372,93.7126050348,0.144166839624,92.5627449572,0.269149890957,68.162708965,0.981609,68.162708965,1153,93.200136897,1.37053,68.1622,1153,2.64207463886,46.9107941691,93.4563761124,96.5790086314,75.8875,215.556,88.3643448172
68.2208,-68.4371,93.6818624301,0.127875848335,92.2150901964,0.263892845533,68.2208963901,0.988557,68.2208963901,1154,93.3000059366,1.26202,68.2208,1154,1.90694490347,47.1090182385,93.4512985294,95.6435678573,75.8796,215.648,90.2130970487
68.1905,-68.4064,93.6868088314,0.113455278531,92.4943788501,0.259809459336,68.1908137251,0.992363,68.1908137251,1155,93.3001064377,1.2106,68.1905,1155,1.81301358781,47.243851282,93.4530183112,95.1425366921,75.8735,215.72,90.4708214622
68.1736,-68.387,93.6330532329,0.0854327574271,93.6119085364,0.260364183848,68.1735602349,0.991964,68.1735602349,1156,93.3000250207,1.24784,68.1736,1156,1.43295291821,47.0559390145,93.4228191243,95.7980773745,75.8743,215.779,90.9421044703
68.1012,-68.3149,93.7965814481,0.154966948376,92.0950992438,0.246413174841,68.1011597414,0.978262,68.1011597414,1157,93.3002135012,1.06976,68.1012,1157,2.86304151912,47.1367424246,93.5143205663,95.4430928304,75.8947,215.81,87.702922259
68.1365,-68.3503,93.6615968729,0.0953305572082,93.4375085214,0.254894396919,68.1370468793,0.992997,68.1370468793,1158,93.3,1.26924,68.1365,1158,1.54363662015,47.2741149485,93.4547138294,94.8055741963,75.8889,215.944,89.8933396417
68.2184,-68.4237,93.7752553744,0.156523736656,94.247729157,0.279911148274,68.2184720751,0.980939,68.2184720751,1159,93.300083609,1.44624,68.2184,1159,1.74858790549,47.1282030242,93.4978703808,99.1239413912,75.9006,216.053,91.2601454016
68.221,-68.4285,93.7806678289,0.15899818926,93.1787350543,0.251338309543,68.2208200902,0.981823,68.2208200902,1160,93.3000612102,1.19829,68.221,1160,1.37413106763,47.1313848812,93.4933078,94.8477009003,75.8795,216.163,90.5808543494
68.1226,-68.3326,93.7002699736,0.141590080901,93.3934427828,0.271447149607,68.1226633323,0.976072,68.1226633323,1161,93.2750866359,1.46201,68.1226,1161,1.69130377197,47.0654148184,93.5146154385,95.5062437447,75.9038,216.238,90.1312153612
68.2057,-68.4108,93.7460821761,0.121689110804,93.3590603251,0.267501634303,68.2060915547,0.994957,68.2060915547,1162,93.3,1.46168,68.2057,1162,1.43473213999,47.2523794876,93.4398268058,94.928301484,75.9068,216.334,90.3780913923
68.2271,-68.4315,93.6916590404,0.112698708077,94.1216548948,0.273514958189,68.2273135253,0.98869,68.227313526,1163,93.3000000119,1.5465,68.2271,1163,0.60677660396,47.0819048615,93.4458337186,94.8463249809,75.8972,216.454,92.3645547074
68.2321,-68.4354,93.7270698878,0.148445015262,92.8596368361,0.278544048322,68.2325217558,0.991291,68.2325217566,1164,93.3,1.63702,68.2321,1164,2.15075460426,47.2990087268,93.4685638721,97.2289586428,75.8947,216.543,89.9316772814
68.2374,-68.4532,93.7993386076,0.191872138946,92.3212084271,0.283845418109,68.2375844924,0.97145,68.2375844924,1165,93.30156984,1.62058,68.2374,1165,2.73292642984,47.1589412869,93.5569040271,94.7554949538,75.9019,216.631,86.4291213902
68.2663,-68.4728,93.8180277051,0.184623840838,93.2462797088,0.254496012667,68.2661613926,0.982874,68.2661613926,1166,93.3000000477,1.17402,68.2663,1166,1.69212068743,47.2167067642,93.5020412028,94.9356968162,75.9132,216.676,89.78114551
68.2005,-68.4075,93.7999574619,0.176262644392,93.7082006509,0.260847882153,68.2006006815,0.979756,68.2006006815,1167,93.3001257737,1.19585,68.2005,1167,1.21056543867,47.1161411052,93.5024644049,94.7816895432,75.9386,216.782,90.3015584142
68.2442,-68.4497,93.8147875068,0.185478435585,92.9583741176,0.260549244904,68.2451254146,0.975849,68.2451254146,1168,93.3002476805,1.33683,68.2442,1168,2.93151491904,47.1530772995,93.5309594922,98.0451956368,75.9142,216.891,86.9374080419
68.2569,-68.4711,93.6801602211,0.116935118177,93.0226750434,0.253140334451,68.2570579009,0.995369,68.2570579009,1169,93.3,1.1241,68.2569,1169,1.74441785335,47.3034526123,93.446281604,95.6602686015,75.9084,216.998,90.2486170951
68.187,-68.3942,93.7399279329,0.151164713635,93.3385299849,0.283269611592,68.1867637598,0.977575,68.1867637598,1170,93.3000082611,1.47494,68.187,1170,2.18444300789,47.1464480872,93.5201675911,97.4598912543,75.8995,217.081,89.6784457976
68.2588,-68.472,93.736971481,0.137359646249,93.1773233133,0.280039828854,68.2590275033,0.977507,68.2590275033,1171,93.300172219,1.60486,68.2588,1171,2.61903801944,47.1775445162,93.525798966,99.7,75.9352,217.184,89.8596193733
68.2097,-68.4213,93.7992750717,0.174024579072,93.3137394813,0.270113863224,68.2098684628,0.982572,68.2098684628,1172,93.3000011325,1.42768,68.2097,1172,2.7922538744,47.0739059263,93.4792370654,99.3960539078,75.9246,217.237,89.8232755562
68.2958,-68.5053,93.7992829869,0.173996976052,92.0143109774,0.244863680796,68.2958693926,0.979702,68.2958693926,1173,93.3004014512,1.21513,68.2958,1173,2.05255290728,47.1316821001,93.5054216496,95.0850042404,75.9083,217.307,89.6098944023
68.1536,-68.3674,93.7191108738,0.118649650676,91.9590866135,0.267581360174,68.1534851895,0.995746,68.1534851895,1174,93.3,1.28182,68.1536,1174,2.10521734247,47.2218781556,93.4300421195,94.4878590717,75.9388,217.403,88.7753740473
68.3199,-68.5345,93.7716321905,0.142709132936,92.9256375887,0.260771177575,68.3203378461,0.984951,68.3203378461,1175,93.3001468422,1.36222,68.3199,1175,1.63892677104,47.1100675855,93.4719290246,96.0443130953,75.9275,217.441,90.665495863
68.1305,-68.3398,93.8172649062,0.147716713862,93.5038518764,0.255043111566,68.1312033322,0.988842,68.1312033322,1176,93.3001652223,1.30522,68.1305,1176,1.71088847529,47.2065303854,93.466487943,95.2740283872,75.9291,217.48,90.6057626943
68.1861,-68.4007,93.7968199967,0.176808621518,92.5408399334,0.260497655183,68.1858333065,0.975341,68.1858333065,1177,93.3000659173,1.32558,68.1861,1177,2.44173937863,47.1711755787,93.5369108033,96.348022844,75.9466,217.554,87.7005369392
68.2025,-68.414,93.6857222972,0.152010910875,93.8057802278,0.26975993469,68.2025145058,0.968654,68.2025145058,1178,93.2006140896,1.31994,68.2025,1178,1.66501370386,46.7989071232,93.5113080773,97.1900417406,75.9582,217.604,90.6870730208
68.1941,-68.4048,93.7610978629,0.145694113064,93.0826171849,0.263975795364,68.1948039964,0.983318,68.1948039964,1179,93.3001572184,1.28231,68.1941,1179,2.04276220167,47.1387698787,93.486006541,96.2652811895,75.9982,217.654,88.8992191859
68.2821,-68.4872,93.8826788686,0.173413044767,94.0232605891,0.242203466984,68.2818915272,0.973632,68.2818915272,1180,93.3002377462,1.11822,68.2821,1180,1.58233823537,47.0270698346,93.5217983667,97.2778127023,75.9927,217.703,90.2714135036
68.2681,-68.4773,93.9305861294,0.225038037821,92.0362516593,0.275966127358,68.2678884912,0.968928,68.2678884912,1181,93.3002881589,1.35924,68.2681,1181,3.42083942668,47.1583652621,93.5710652957,99.3211879819,75.9983,217.762,88.0854654269
68.2712,-68.4833,93.8411776546,0.190096752474,93.1480721307,0.264901274107,68.2714584484,0.980511,68.2714584484,1182,93.200290878,1.36117,68.2712,1182,1.95572692659,47.0228573406,93.4818742139,96.2725728369,76.0004,217.821,90.2788252539
68.29,-68.4978,93.7278449508,0.140118320028,93.2752534234,0.254965800163,68.2902702194,0.982576,68.2902702194,1183,93.2026733079,1.30637,68.29,1183,1.57439624549,47.1243305845,93.4876665102,95.1547823818,75.9893,217.953,90.1416930382
68.1986,-68.404,93.7342977461,0.14932812303,93.0525720205,0.238948660599,68.1988656709,0.983645,68.1988656709,1184,93.2004357481,1.14266,68.1986,1184,1.81976824869,47.0392600247,93.4669048473,95.7963870046,75.9955,218.04,89.494828995
68.222,-68.4325,93.6613571583,0.12141209719,93.854476911,0.268905467467,68.2223378387,0.983432,68.2223378387,1185,93.3001390199,1.34348,68.222,1185,2.70246426611,47.1344561727,93.4846006429,99.2836541247,76.0471,218.159,89.8396345403
68.2638,-68.4718,93.7949104957,0.183448151316,93.3827929745,0.251467882615,68.2636258702,0.976056,68.2636258702,1186,93.2004001224,1.2664,68.2638,1186,1.27058188858,47.0973685477,93.5198951489,95.1372925915,76.0522,218.264,90.6283038582
68.1766,-68.3864,93.7415981359,0.133166448484,94.0835869706,0.252966161244,68.1767472157,0.981318,68.1767472157,1187,93.2304159116,1.21341,68.1766,1187,2.00123156851,47.0109443976,93.4752092143,99.0719196668,76.0543,218.375,91.0288173269
68.3211,-68.5349,93.7501628527,0.149366223774,93.0778966559,0.260919959434,68.3211428865,0.981651,68.3211428865,1188,93.3003564528,1.39564,68.3211,1188,1.47385722755,47.1298220958,93.4938001883,94.6243719005,76.0631,218.415,90.1217638301
68.2758,-68.4852,93.7808664009,0.147467021269,92.7755955244,0.262789474338,68.2761948173,0.985926,68.2761948173,1189,93.2110779783,1.3723,68.2758,1189,2.92316115153,47.0183739035,93.450444623,97.656042652,76.0829,218.475,87.379450891
68.2222,-68.4322,93.6599109297,0.113804659993,93.5189568204,0.279897931595,68.2220185599,0.995565,68.2220185599,1190,93.3,1.4275,68.2222,1190,1.96162784375,47.223045759,93.4312383737,98.0697313185,76.1059,218.542,90.2146833557
68.3301,-68.5383,93.7032606824,0.151133650805,93.4317295717,0.257785008082,68.3301851089,0.991064,68.3301851089,1191,93.2000001192,1.34571,68.3301,1191,2.27800910646,47.1849131017,93.4498482761,98.2146039239,76.0681,218.6,89.3365641669
68.245,-68.4599,93.7143261684,0.127194541693,92.0049408067,0.264609558043,68.2453686419,0.982566,68.2453686419,1192,93.2002761966,1.36081,68.245,1192,1.86910853837,46.8839838428,93.4462819413,94.4249260346,76.0437,218.636,89.4063636061
68.2491,-68.4544,93.7060531713,0.140745055079,93.3037887402,0.283425141116,68.2493438925,0.978973,68.2493438925,1193,93.300187851,1.72738,68.2491,1193,1.77859500065,47.1699164347,93.5160854295,94.7907286007,76.0516,218.689,88.697571003
68.3055,-68.508,93.8879086359,0.180744745978,92.7528160776,0.247200820568,68.3055163369,0.986966,68.3055163369,1194,93.3,1.2888,68.3055,1194,1.6584392309,47.3608075742,93.5035533273,94.5007132894,76.0339,218.723,89.850362471
68.2177,-68.4232,93.7739429278,0.153978343813,92.6385124592,0.245756059171,68.2181339293,0.978375,68.2181339293,1195,93.3000894108,1.16251,68.2177,1195,1.33601130424,47.1387337877,93.5142195743,94.5690505362,76.0289,218.805,89.9693699195
68.2195,-68.4342,93.7960032895,0.180631181182,92.8045509856,0.267923894493,68.2198697997,0.976381,68.2198697997,1196,93.2367817169,1.39685,68.2195,1196,1.29395239395,47.0974750065,93.5183790139,94.2637705117,76.0386,218.842,90.4186486683
68.3019,-68.5144,93.8693315626,0.200872120309,93.2675342953,0.244296762789,68.301894253,0.973132,68.301894253,1197,93.3000195255,1.02347,68.3019,1197,2.89560383661,47.182576079,93.55154855,99.5322711824,76.0204,218.902,86.8137886194
68.2392,-68.4502,93.8546755403,0.193556595929,93.5822470975,0.276405729673,68.2393058695,0.96965,68.2393058695,1198,93.3001862705,1.41951,68.2392,1198,2.00327363824,47.2098613781,93.5759111448,97.3362795548,76.0496,218.967,89.4617748911
68.2579,-68.4698,93.7988884911,0.180692840733,93.0977337547,0.268522427264,68.2584198169,0.975757,68.2584198169,1199,93.3,1.43508,68.2579,1199,2.98444004862,47.2637549751,93.5503713059,99.6284145918,76.0484,219.048,88.7755588399
68.3187,-68.5211,93.8772967393,0.170621063313,92.8524391985,0.259415170508,68.3194682631,0.970974,68.3194682631,1200,93.3097623743,1.36878,68.3187,1200,2.99840470853,47.1684612116,93.5613474659,99.2,76.0349,219.137,88.229189897
68.2851,-68.4907,93.8791194059,0.161198322038,92.4791893993,0.251111702481,68.2847475623,0.95878,68.2847475623,1201,93.3075243703,1.16413,68.2851,1201,1.84704798139,47.2420602747,93.6434800171,94.5884255487,76.0158,219.193,89.5288644189
68.2416,-68.4475,93.8710054769,0.167838086895,92.5159950636,0.243392822532,68.2415453656,0.970586,68.2415453656,1202,93.3002611646,1.16446,68.2416,1202,2.71587610711,47.158026088,93.5619945471,94.4546425736,76.0157,219.234,85.4348916424
68.3168,-68.5318,93.79912683,0.176065945345,94.2204509771,0.260274977198,68.3174796738,0.973975,68.3174796738,1203,93.3000002384,1.30224,68.3168,1203,1.32412039213,47.3321476202,93.5724078815,98.0034749588,76.0292,219.337,92.2129395536
68.2588,-68.4703,93.882377694,0.1643241982,92.7383927504,0.256723847124,68.2588475366,0.951699,68.2588475366,1204,93.338390327,1.27433,68.2588,1204,2.8138364644,47.2068024209,93.6778213254,99.2345989339,76.0229,219.378,90.0611617629
68.2842,-68.4963,93.8833138446,0.202774690438,92.7845184527,0.259483144123,68.2840306435,0.96594,68.2840306435,1205,93.3,1.30971,68.2842,1205,1.18054831054,47.1728865729,93.5908908526,94.2273111053,76.0188,219.413,91.195491551
68.2997,-68.5114,93.8962108016,0.206601128696,92.5599871027,0.264618246712,68.3003439332,0.967343,68.3003439332,1206,93.3,1.45267,68.2997,1206,3.0836966695,47.249302505,93.5958067453,99.438240298,76.0195,219.459,87.5109671408
68.2368,-68.4534,94.0040526615,0.201683350509,92.3007691511,0.255144344327,68.2366019304,0.95946,68.2366019304,1207,93.3001335532,1.2368,68.2368,1207,2.05688429524,47.121976582,93.6192767643,94.8793100392,76.0073,219.566,88.8331456546
68.2715,-68.491,94.0301711951,0.255584693907,92.4190654907,0.274156589793,68.2715693262,0.951953,68.2715693262,1208,93.3,1.31809,68.2715,1208,3.13580219384,47.2760809475,93.6887429868,99.703736399,76.0224,219.603,87.6664511348
68.2918,-68.5101,94.0789413451,0.252382612437,92.061558231,0.261186055879,68.2919554609,0.947576,68.2919554609,1209,93.3027287691,1.33646,68.2918,1209,3.31461624455,47.2383018631,93.7070876714,99.2438193204,76.0333,219.633,88.4223772766
68.3854,-68.5997,93.992784542,0.219588153428,92.6447486728,0.276056038277,68.3856651318,0.963825,68.3856651318,1210,93.3000451871,1.59886,68.3854,1210,1.43336869409,47.2141079126,93.610034125,94.748032952,76.0448,219.67,90.5149086791
68.3453,-68.5583,93.9779327593,0.23528292271,93.8912045081,0.252118923544,68.3451142093,0.964644,68.3451142093,1211,93.3,1.2859,68.3453,1211,1.53608435462,47.1919212484,93.6020493875,97.6479766854,76.0465,219.682,91.6886562859
68.3201,-68.5325,94.0103831697,0.225369374569,93.1769457936,0.275119363872,68.3208153062,0.9681,68.3208153062,1212,93.3000001907,1.56394,68.3201,1212,2.80543804892,47.2655678966,93.594619078,99.4552724529,76.0566,219.724,88.8765236277
68.3564,-68.5703,93.990225623,0.19775273461,93.7850023879,0.269466841856,68.3562451172,0.951082,68.3562451172,1213,93.2264241479,1.40402,68.3564,1213,2.15629602494,47.1771919321,93.6762461585,99.3093373047,76.0403,219.796,91.7349737649
68.3349,-68.5516,94.0492384624,0.214241436442,93.3979712713,0.247647555809,68.3353589524,0.956848,68.3353589524,1214,93.3010927344,1.30052,68.3349,1214,2.08934139668,47.3792645327,93.6778788946,95.5000845112,76.0899,219.861,87.8794701806
68.3064,-68.5225,94.0708703191,0.249168901347,93.1370795476,0.268468652148,68.3063641394,0.943607,68.3063641394,1215,93.3000538428,1.44756,68.3064,1215,1.50080168487,47.3495652885,93.7490748303,94.7327133961,76.0972,219.906,90.9762355252
68.3076,-68.5232,93.994676283,0.239980368147,93.3821863203,0.263135093064,68.3074847174,0.967938,68.3074847174,1216,93.3,1.32944,68.3076,1216,1.98064135412,47.2134394576,93.5872478935,97.444074188,76.0915,219.993,90.0391552539
68.3114,-68.5317,94.0730416747,0.240109389595,93.459621139,0.264498359753,68.311949654,0.949969,68.311949654,1217,93.3000001431,1.43055,68.3114,1217,2.47237741761,47.3135096282,93.7063012885,99.1660332395,76.0898,220.054,90.7008333539
68.4138,-68.6282,94.1914300202,0.256765131755,92.8079455972,0.273374885436,68.413795522,0.934753,68.413795522,1218,93.3000916471,1.45036,68.4138,1218,2.54119849544,47.2288670883,93.7798711419,96.6852321643,76.0928,220.156,87.1154085646
68.3,-68.5147,94.0613560342,0.24980088264,93.7457163479,0.246598336338,68.3002664194,0.949129,68.3002664194,1219,93.3,1.21414,68.3,1219,1.26214147191,47.2983294855,93.7087194382,95.5528997798,76.1076,220.224,90.2517732878
68.3061,-68.5192,94.0985125661,0.230774462494,93.9607586031,0.242561687792,68.3062771913,0.931761,68.3062771913,1220,93.3005417491,1.17987,68.3061,1220,2.43881786649,47.2172409117,93.7948409237,99.7501162678,76.127,220.313,89.0328632543
68.3774,-68.591,94.0518953428,0.247165623134,93.3762756352,0.255840216696,68.3777460817,0.958535,68.3777460817,1221,93.3000016689,1.30372,68.3774,1221,1.90201288245,47.1884721224,93.6362155237,96.8999313496,76.143,220.372,89.7050870276
68.2944,-68.515,94.1459222479,0.213401374177,94.1623097415,0.258318964637,68.2945150749,0.933869,68.2945150749,1222,93.3844803478,1.26517,68.2944,1222,1.85837411045,47.2647951436,93.7900828432,98.546144983,76.1505,220.462,90.8036472616
68.3813,-68.5906,94.0094333978,0.233926766932,91.5520349617,0.255125391316,68.3816821344,0.951475,68.3816821344,1223,93.3000036597,1.35866,68.3813,1223,1.30321487477,47.281961842,93.692539665,93.942336308,76.1747,220.501,90.4574926324
68.2618,-68.4806,93.969283546,0.231442302603,93.8420200183,0.245309553759,68.2620348682,0.949979,68.2620348682,1224,93.3,1.13682,68.2618,1224,1.62144688567,47.3124290898,93.7062291782,97.3479997708,76.1962,220.563,91.4211657092
68.2974,-68.5046,94.0633706615,0.223113452655,93.6973481221,0.249923989569,68.2974672348,0.945607,68.2974672348,1225,93.3001518277,1.34085,68.2974,1225,1.63293173664,47.2081771015,93.7132814544,96.4686182222,76.1821,220.594,91.1667246796
68.3829,-68.5983,94.1258663579,0.214943078291,91.969338715,0.262112310728,68.3831835321,0.934659,68.3831835321,1226,93.3546070546,1.34922,68.3829,1226,2.85999276323,47.3561202652,93.8009174973,98.6133807993,76.2038,220.645,89.4785955595
68.389,-68.599,94.0543973834,0.213945775539,91.1088406016,0.268320007625,68.3893118277,0.952795,68.3893118277,1227,93.3,1.40918,68.389,1227,2.97335073725,47.2757552446,93.6837902495,95.1100147876,76.2269,220.659,86.8695245131
68.2901,-68.5033,94.0692185764,0.254229118652,92.2396679924,0.255535599864,68.2901272092,0.952519,68.2901272092,1228,93.2002413603,1.26901,68.2901,1228,2.47544857299,47.0467108828,93.6460654898,95.254600064,76.2413,220.697,88.2902923603
68.3334,-68.5452,94.0719480558,0.268465244589,92.4139349073,0.261412592495,68.3337344818,0.948449,68.3337344818,1229,93.3113264877,1.30954,68.3334,1229,1.65134674614,47.2376711155,93.7019210267,94.5841497132,76.2728,220.672,90.0889703056
68.3366,-68.5491,94.0565199666,0.220921598553,93.9063108313,0.259684328369,68.3370720192,0.951097,68.3370720192,1230,93.3290208665,1.31042,68.3366,1230,1.54643341458,47.2557892448,93.6900039269,97.1417424207,76.2754,220.733,91.469850267
68.3246,-68.5393,94.1298413401,0.261385501915,93.4784482201,0.254027159969,68.3245650782,0.951611,68.3245650782,1231,93.3000059485,1.23521,68.3246,1231,1.89007665119,47.2215499175,93.6815578135,95.4509867314,76.2976,220.753,88.9629753455
68.3508,-68.5616,94.1458239197,0.271832077137,93.1006350157,0.248990471129,68.3506173552,0.935485,68.3506173552,1232,93.3005051687,1.21928,68.3508,1232,1.61825354139,47.2937132216,93.7861476337,95.386099922,76.3114,220.79,90.7172056035
68.2946,-68.5048,94.0566519233,0.242819807483,93.0586710726,0.262154478001,68.2944910612,0.949923,68.2944910612,1233,93.3153554087,1.43339,68.2946,1233,2.57650783155,47.2279943909,93.6921360054,98.4916097529,76.3132,220.799,90.1564884435
68.3547,-68.5662,94.1350654326,0.206098022881,93.6646190214,0.259865914687,68.3554118396,0.940555,68.3554118396,1234,93.3935818181,1.21185,68.3547,1234,2.50109927921,47.1766942703,93.7368984296,98.2509171732,76.3203,220.84,87.3166057382
68.3907,-68.601,93.945394364,0.216144442605,93.4073494864,0.250769775708,68.3909746349,0.957938,68.3909746349,1235,93.3,1.26593,68.3907,1235,1.65143070499,47.2384724099,93.6477914137,94.8974741513,76.3417,220.886,90.2526474433
68.3675,-68.5787,93.5988041353,0.0563356971107,94.0038553514,0.245888763429,68.3673781791,0.974524,68.3673781791,1236,93.298396869,1.19688,68.3675,1236,1.82382345974,46.6918659877,93.4595712636,97.7455685739,76.3068,220.928,90.471873417
68.3268,-68.5367,94.0778951372,0.210031370154,93.7875655919,0.253075793353,68.3268701205,0.942323,68.3268701205,1237,93.355420308,1.21249,68.3268,1237,0.998184733447,47.1556195919,93.7232532661,95.1302933779,76.3559,220.985,91.2432564798
68.3912,-68.6043,94.0091205866,0.228146322448,94.0878805184,0.268592433112,68.3914583605,0.954171,68.3914583605,1238,93.3000262601,1.45917,68.3912,1238,2.04589887468,47.1860334605,93.6607685539,99.2896848872,76.404,221.036,89.9122943957
68.3831,-68.5956,94.3722591608,0.272139508172,93.6925319262,0.260506750033,68.3837877274,0.91378,68.3837877274,1239,93.5243570862,1.40129,68.3831,1239,1.91188511085,47.3241289223,93.9164022094,97.7921702496,76.4163,221.114,90.2305746283
68.3121,-68.5173,94.060368271,0.230398502935,93.132505389,0.269399199438,68.3120203932,0.951782,68.3120203932,1240,93.3010757565,1.4718,68.3121,1240,2.56514991739,47.3984208407,93.7100984786,98.6764406596,76.4308,221.13,89.3537057659
