AverageDiscountedReturn,AverageQLoss,MaxEsReturn,AverageQ,MinEsReturn,QFunRegParamNorm,MaxReturn,PolicyRegParamNorm,AveragePolicySurr,AverageAbsY,AverageAbsQYDiff,AverageReturn,AverageAction,Iteration,AverageEsReturn,StdEsReturn,AverageY,AverageAbsQ,MinReturn,Epoch,StdReturn
47.2372725604,0.0181263,95.2545260569,6.8641,89.5987064837,133.967,93.5999929186,77.1517,-6.8827,6.86413132424,0.0318263527605,93.4218935478,0.997677,1191,93.5885815621,1.69016438186,6.86413132424,6.8641,93.3041411443,1191,0.0849653498336
47.2054332594,0.0129097,95.3056957021,6.86147,89.5896350981,133.972,93.599844093,77.1562,-6.88075,6.86144034226,0.0278237444204,93.4183228611,0.997323,1192,93.7122683186,1.64012449048,6.86144034226,6.86147,93.3103336983,1192,0.086100894864
47.2261515713,0.00971683,94.8176861804,6.87068,89.6416693621,133.98,93.5093799253,77.1689,-6.8905,6.87074607249,0.0270324629605,93.4239093011,0.996974,1193,93.2034566065,1.85579932006,6.87074607249,6.87068,93.3083187258,1193,0.0709870034009
47.2208799061,0.0141737,94.741951587,6.85489,89.8352176031,133.991,93.5749021648,77.1841,-6.8746,6.85492597132,0.0294294771893,93.4177350416,0.99791,1194,93.3942941452,1.45567692089,6.85492597132,6.85489,93.3024622321,1194,0.06938333314
47.2421559201,0.0157971,95.2247235773,6.87569,88.3511988581,134.011,93.500565129,77.1992,-6.89552,6.87564591364,0.0311788551013,93.4319726579,0.996049,1195,93.3391297044,2.0414721857,6.87564591364,6.87569,93.3036231169,1195,0.066102972354
47.2494498807,0.0123256,95.6067400693,6.86931,90.5917348664,133.996,93.5999898327,77.1855,-6.88856,6.8693177239,0.0288083857432,93.4452033152,0.993944,1196,93.4704287108,1.50181387882,6.8693177239,6.86931,93.304749178,1196,0.0831456931506
47.1779746539,0.0125146,95.1659831004,6.88125,89.3746872068,133.989,93.5987358417,77.1534,-6.90043,6.88126446429,0.0285727855519,93.4277666341,0.994801,1197,92.2663215789,2.21706104967,6.88126446429,6.88125,93.2255929584,1197,0.0869773351863
46.8912089844,0.0175688,94.7484994551,6.86387,87.9468265997,133.974,93.5999403633,77.1707,-6.88416,6.86402399512,0.0315347738605,93.3764769965,0.994978,1198,93.3034780181,2.1194729514,6.86402399512,6.86387,93.1147310674,1198,0.116549694522
47.3273366169,0.0109252,99.3565221754,6.86582,91.0997167141,134.007,93.5992879113,77.2456,-6.88552,6.86572755691,0.0265615046386,93.4525772651,0.995009,1199,93.8193348782,1.99009772292,6.86572755691,6.86582,93.3098971598,1199,0.0785465412501
47.1217224929,0.0133884,99.8138836686,6.86706,90.8272314936,133.998,93.509542693,77.2637,-6.88666,6.86709027278,0.0296335810937,93.411917583,0.995911,1200,94.1975674956,2.03409194449,6.86709027278,6.86706,93.3024927021,1200,0.0645069287636
47.057602256,0.0151445,96.5605976754,6.87433,86.615800797,134.036,93.4995484404,77.2662,-6.89364,6.8743880577,0.0298086678602,93.4070642487,0.994837,1201,93.0607753358,2.42840659199,6.8743880577,6.87433,93.3077963894,1201,0.0482089740846
47.1002759637,0.0133522,97.499920058,6.86106,87.6536192055,134.06,93.5000004845,77.2767,-6.87986,6.86106224599,0.0280422379634,93.4148600522,0.994774,1202,93.5144509922,2.37287180931,6.86106224599,6.86106,93.3069021419,1202,0.0435804173665
47.2496990111,0.0141153,94.7501176144,6.87092,89.7468060161,134.043,93.5995406874,77.2808,-6.88875,6.87098305844,0.0294710448182,93.4411033606,0.994665,1203,92.9885725843,1.80750189851,6.87098305844,6.87092,93.3045465031,1203,0.0779479489533
47.0652358757,0.0138038,99.0164074902,6.86335,89.4332163745,134.08,93.4999041468,77.2481,-6.88223,6.86335613902,0.0304678278096,93.4125429343,0.99411,1204,93.7191403104,2.6210647477,6.86335613902,6.86335,93.309596292,1204,0.04608191033
47.2262128585,0.0126691,94.4073023106,6.87628,90.0351266594,134.101,93.598942277,77.2795,-6.89424,6.87629795835,0.0298265867762,93.4398256548,0.994164,1205,92.8546702378,1.45005644339,6.87629795835,6.87628,93.3074381433,1205,0.0709469270324
47.2707065777,0.0226464,97.63747792,6.87214,88.1127472974,134.152,93.5999942979,77.2694,-6.89015,6.87221848446,0.03500116746,93.4389196484,0.995691,1206,92.9791638605,2.61022260288,6.87221848446,6.87214,93.3029917165,1206,0.0849436359435
47.0736103008,0.0145579,95.422215971,6.86382,90.4769920086,134.146,93.4999988487,77.3007,-6.88175,6.86375682122,0.029081630842,93.4149785364,0.993941,1207,93.4848018467,1.50163914427,6.86375682122,6.86382,93.3067766438,1207,0.0502560177917
47.1558755729,0.0151044,95.3357792623,6.8494,87.1237079325,134.153,93.5999627282,77.3112,-6.86687,6.84948028727,0.0294072096143,93.4279240946,0.994085,1208,93.163223853,2.08869639465,6.84948028727,6.8494,93.2192315218,1208,0.0989688361384
47.2792379118,0.0110145,99.9349843159,6.8598,90.3103242603,134.174,93.5999580248,77.3423,-6.87856,6.85976412956,0.027591709811,93.4611831167,0.992015,1209,94.1658650744,2.3154050034,6.85976412956,6.8598,93.3180585525,1209,0.0827252391594
47.1096902681,0.0134362,95.5390977819,6.85773,89.5775621926,134.178,93.6000083978,77.3511,-6.87576,6.85781435045,0.0300310690532,93.4142518149,0.995063,1210,93.3399943674,1.60536869408,6.85781435045,6.85773,93.2195117508,1210,0.101171179934
45.0868802845,0.0180558,95.0772234246,6.86447,90.1661327402,134.194,93.494305747,77.3668,-6.88376,6.86449463298,0.031076030257,93.0592576316,0.993901,1211,92.1797507694,1.75477808821,6.86449463298,6.86447,92.1904898278,1211,0.298712524854
46.8348233589,0.0110892,95.8663690899,6.86397,88.2034340367,134.19,93.5047933293,77.3498,-6.88275,6.86415551561,0.0278395190027,93.3690795275,0.994605,1212,92.9721741734,2.12809522466,6.86415551561,6.86397,93.2822009816,1212,0.0569486709602
46.8535902193,0.0117312,97.693019483,6.86659,89.7027327959,134.171,93.5430801169,77.3584,-6.88566,6.86643505658,0.029644062676,93.3719626947,0.994667,1213,93.1724000064,2.1529400053,6.86643505658,6.86659,93.2324269404,1213,0.0696906042507
47.2560643618,0.0110698,97.3836992819,6.86991,90.4330809013,134.172,93.5998227685,77.4031,-6.8895,6.86992120461,0.0287939462007,93.4684178775,0.990028,1214,93.5860558487,1.96428372571,6.86992120461,6.86991,93.3471975112,1214,0.0829695048522
46.9629912919,0.0123813,96.3575048643,6.85663,89.8678896753,134.164,93.5002278954,77.4225,-6.87616,6.85666893156,0.0296931445143,93.411028247,0.991267,1215,93.3294940326,1.7312458733,6.85666893156,6.85663,93.2180474178,1215,0.0775490857091
47.2412291652,0.0141147,99.2845698349,6.84906,87.5345176166,134.179,93.5999410335,77.3934,-6.86771,6.84907112955,0.0292643403841,93.426732089,0.996943,1216,94.0922986216,2.46496176728,6.84907112955,6.84906,93.3087973879,1216,0.0895882936428
47.2870547161,0.00973169,98.7549189906,6.8726,93.3796190484,134.216,93.5048592186,77.3753,-6.89153,6.87258067666,0.0280315474742,93.4226423726,0.999059,1217,94.4715903015,1.24530914053,6.87258067666,6.8726,93.3050468876,1217,0.0750136389625
47.182234176,0.0110016,97.4102792566,6.86171,87.8811945381,134.22,93.5999822169,77.3282,-6.88029,6.86180667553,0.0280894651947,93.428963118,0.994719,1218,93.2895635614,2.52834473279,6.86180667553,6.86171,93.2370147375,1218,0.0965240349372
47.1236858494,0.0160286,94.2821184195,6.85045,88.7828838042,134.196,93.5047158085,77.3064,-6.86883,6.85050686921,0.0304541713597,93.4090549006,0.996443,1219,92.5394302434,1.82765988323,6.85050686921,6.85045,93.2247193164,1219,0.0609992328925
47.2557306864,0.0126741,95.0932271835,6.8543,90.1020954954,134.241,93.6000334746,77.3254,-6.87214,6.85427738743,0.028378827545,93.4516549287,0.992965,1220,93.2068901961,1.51310355796,6.85427738743,6.8543,93.3348200947,1220,0.0679981939951
47.2345903556,0.0102962,94.8462898699,6.85825,89.8494940356,134.269,93.6036395812,77.3578,-6.87686,6.85828045177,0.0263720960278,93.4850339072,0.986428,1221,92.8751465871,1.72378687612,6.85828045177,6.85825,93.3561202455,1221,0.0757553366642
47.1240790531,0.016085,96.4417458896,6.84468,87.5787985469,134.304,93.6049316178,77.3385,-6.86258,6.84466145611,0.0309403056697,93.4399297146,0.990987,1222,91.8285262059,2.45875392455,6.84466145611,6.84468,93.2257661445,1222,0.0912666183065
47.1352691488,0.0165056,95.5169451483,6.85996,88.6369267305,134.356,93.5839392301,77.3308,-6.88004,6.85995324093,0.0319267366398,93.4703954376,0.98597,1223,92.7657209162,1.98093254577,6.85995324093,6.85996,93.3973605774,1223,0.0652347776441
47.2629680092,0.0103998,96.9303816026,6.8609,88.600861294,134.349,93.6005650474,77.3846,-6.87939,6.86097391423,0.0268716357625,93.4763472089,0.988827,1224,93.3411175612,2.39628776403,6.86097391423,6.8609,93.3418735529,1224,0.0895160448229
47.1575430252,0.01506,95.1066672021,6.8606,90.8301771231,134.357,93.5245319353,77.3769,-6.87854,6.86056748637,0.0314199785058,93.4464994648,0.99088,1225,93.3128444909,1.59394182259,6.86056748637,6.8606,93.3824502563,1225,0.0469058192495
47.2263330692,0.0125798,98.0751320346,6.85614,88.966189935,134.387,93.5981230691,77.3965,-6.8745,6.85616204533,0.0283662068717,93.4790088845,0.987242,1226,93.9655549664,1.94765425742,6.85616204533,6.85614,93.3728091246,1226,0.071243441773
47.2444764096,0.0122189,94.8087631438,6.86325,87.7940321233,134.431,93.6057961225,77.4149,-6.88155,6.86325649232,0.0280323049239,93.4773536354,0.988083,1227,91.8865968982,2.63911538256,6.86325649232,6.86325,93.3521965055,1227,0.0913373089299
47.0387445403,0.0127864,94.9970258585,6.84088,89.6397123253,134.449,93.5406534919,77.4197,-6.86047,6.84088169813,0.029479440198,93.4688876578,0.983444,1228,93.0322144945,1.61134530486,6.84088169813,6.84088,93.3812927034,1228,0.0622322190365
43.5241705876,0.0115383,96.1018586595,6.86836,90.7932475706,134.456,92.9046333336,77.4958,-6.88691,6.86835788232,0.026826107736,92.7964524831,0.991215,1229,93.6650611952,1.33804418802,6.86835788232,6.86836,92.489734381,1229,0.107265708424
43.189056621,0.0145231,99.2066045213,6.84826,88.1789440675,134.535,93.0079650218,77.5117,-6.86841,6.84829862195,0.0312971383556,92.7452692366,0.989249,1230,93.0729662727,2.89244247071,6.84829862195,6.84826,92.2963582464,1230,0.215929706762
44.2692787055,0.0176944,97.7413928846,6.85402,90.7444435506,134.56,93.3812662491,77.5198,-6.87285,6.85410903291,0.0308815471513,92.971416243,0.98463,1231,93.7648129219,1.47309122285,6.85410903291,6.85402,92.3624222711,1231,0.247245803987
39.1610246279,0.0124069,96.5002410089,6.85129,90.7057930069,134.584,92.5185331293,77.5513,-6.8712,6.85128470869,0.0276039895063,91.9766782516,0.98729,1232,93.796582113,1.28754943663,6.85128470869,6.85129,90.908260778,1232,0.43515253259
37.9383886078,0.0124188,99.8,6.8645,89.0209489385,134.601,92.2153358976,77.5847,-6.88472,6.8645348702,0.0286856453564,91.7166254264,0.988961,1233,93.3739516889,2.65748761372,6.8645348702,6.8645,90.5901395861,1233,0.438230012892
40.8345822438,0.00955576,98.3696522304,6.84719,88.5187049882,134.598,92.8134958238,77.6019,-6.86695,6.84716462185,0.0260813235431,92.3061049098,0.987182,1234,93.2992067688,2.5622688763,6.84716462185,6.84719,91.2758408291,1234,0.445263561774
40.5202743045,0.00891436,98.2808127633,6.84989,89.7865934238,134.613,92.9640343713,77.5519,-6.86858,6.84989452774,0.0249326913855,92.2552044796,0.985421,1235,93.6057304202,2.10901657604,6.84989452774,6.84989,91.1006817279,1235,0.488952385472
46.1010926543,0.0116137,98.3903039285,6.85896,89.9692731316,134.642,93.5855548942,77.5214,-6.87771,6.85901098323,0.0270001232851,93.3285299098,0.978846,1236,93.2079683548,2.15606849102,6.85901098323,6.85896,92.2563778931,1236,0.330857348614
46.281499951,0.011401,94.765890061,6.84205,89.1661315121,134.665,93.5689810589,77.5364,-6.86231,6.84204851511,0.0294009872701,93.370703973,0.97713,1237,92.8518388555,1.6509608434,6.84204851511,6.84205,92.3222922873,1237,0.294860992764
47.1886565787,0.0090814,95.280291284,6.84485,89.5810508791,134.717,93.6472662958,77.5624,-6.86519,6.8449189071,0.0264479628879,93.4881919928,0.984479,1238,92.8487160899,2.17320677574,6.8449189071,6.84485,93.2572206559,1238,0.121144839715
47.0011189498,0.0111552,99.6490206762,6.8637,90.7964165427,134.762,93.6298572172,77.5348,-6.8829,6.86379839872,0.0256045789953,93.4534655083,0.984883,1239,93.4768457208,2.40771143635,6.86379839872,6.8637,93.2848489019,1239,0.11915295993
47.0391827204,0.009275,94.4070439688,6.86066,90.3836611351,134.782,93.6225264126,77.5212,-6.88036,6.86059777603,0.0251788465065,93.4677197974,0.98362,1240,92.9946909991,1.44688434858,6.86059777603,6.86066,93.2519764507,1240,0.101289061683
46.7073737081,0.0134152,94.7215318792,6.85591,90.3323346053,134.822,93.5713405384,77.5469,-6.8751,6.85595435884,0.0296102058029,93.4381091482,0.978413,1241,92.5610850524,1.80073546375,6.85595435884,6.85591,92.313081453,1241,0.215852099622
47.0048586328,0.0116942,94.1269062404,6.85075,88.1305765245,134.857,93.5762891479,77.5626,-6.86958,6.85088399174,0.0270078285372,93.4876113048,0.97916,1242,91.6840292624,2.15157084935,6.85088399174,6.85075,93.3810842977,1242,0.0584017938547
47.1054232428,0.0121798,98.0096719238,6.85129,90.7018245465,134.916,93.5716422746,77.5651,-6.87071,6.8511328571,0.0289814448933,93.481818138,0.983164,1243,93.8577045441,1.73381271739,6.8511328571,6.85129,93.3846657008,1243,0.0582714112802
46.9893834406,0.0126857,99.0620600059,6.84873,89.4990392936,134.93,93.5711274083,77.5634,-6.86854,6.84877516266,0.0286160345127,93.471292651,0.981516,1244,92.7071819054,2.76518465508,6.84877516266,6.84873,93.3005818553,1244,0.0644166311299
46.7664799405,0.0115526,96.3620166905,6.84854,87.6968126555,134.946,93.6332568516,77.5674,-6.86797,6.84856041533,0.0265626435825,93.3933582309,0.988229,1245,92.345490706,2.4765618175,6.84856041533,6.84854,93.2235830371,1245,0.130209728856
46.7032307047,0.0102839,98.9905201192,6.84401,88.8241063699,135.011,93.5084731396,77.5991,-6.86329,6.8440500644,0.026906497201,93.353886612,0.993242,1246,92.5291527493,2.95208523427,6.8440500644,6.84401,93.219927355,1246,0.0803950326875
46.991609714,0.0111311,98.9896304758,6.85009,89.8799786826,135.059,93.64679684,77.6016,-6.87004,6.85011994066,0.0267600049998,93.4149740212,0.991365,1247,93.2279625031,2.46228266261,6.85011994066,6.85009,93.2907939428,1247,0.0844508844646
45.4195355876,0.0134621,96.7308896898,6.84546,89.4202874356,135.119,93.8030544724,77.5918,-6.86464,6.84543773409,0.0295356866873,93.1969642306,0.977877,1248,92.851034808,2.15012325492,6.84543773409,6.84546,91.1361141117,1248,0.683099494799
47.2342021625,0.0164054,95.947589118,6.84034,88.1922143952,135.182,93.6734435697,77.5839,-6.85977,6.8404328339,0.0306261627572,93.4959163419,0.984486,1249,92.7936878339,2.52864682127,6.8404328339,6.84034,93.3867692791,1249,0.0874893781732
47.1828023314,0.0191397,98.9792993372,6.85439,88.4095605315,135.278,93.615870151,77.6357,-6.87548,6.85437712978,0.0319601217466,93.4725910866,0.987034,1250,92.771838575,2.9183511756,6.85437712978,6.85439,93.3683030116,1250,0.0711947039373
46.8293954107,0.01385,97.7739676983,6.85235,89.8474356663,135.323,93.4955774745,77.6238,-6.87108,6.85235153829,0.0281154687976,93.3966325811,0.989615,1251,93.1980272273,2.33031308299,6.85235153829,6.85235,93.2927130222,1251,0.058915969003
46.9964105618,0.0102562,98.5556293243,6.84518,88.4674452632,135.365,93.5600349459,77.6662,-6.86413,6.84518676904,0.0261199889381,93.3930906055,0.995354,1252,92.863831832,2.90860212377,6.84518676904,6.84518,93.2509332756,1252,0.074826752863
46.3946548285,0.0146266,97.2399440531,6.84071,84.7622571151,135.402,93.559146618,77.5804,-6.86021,6.84066716052,0.0293962212223,93.3165580969,0.990287,1253,92.3569837581,3.22759169129,6.84066716052,6.84071,93.1473882132,1253,0.112624930401
46.4062434987,0.0112248,94.5275394348,6.83886,90.2321533591,135.455,93.4913443919,77.6211,-6.85918,6.83882202871,0.0282653300337,93.3520480542,0.984539,1254,92.6070152804,1.63891700744,6.83882202871,6.83886,93.2647982237,1254,0.0609618312848
46.9411628893,0.014532,97.6929882396,6.86698,86.5306989655,135.495,93.51841657,77.6333,-6.88748,6.86698498675,0.029679278901,93.443884582,0.984754,1255,91.3441125474,3.33925352694,6.86698498675,6.86698,93.3065899543,1255,0.0525637467659
45.8977038318,0.0128494,97.0653276625,6.84591,89.3264719645,135.494,93.401110393,77.6189,-6.86653,6.84596806485,0.028852052483,93.2806082591,0.981469,1256,93.3281001843,1.87854563103,6.84596806485,6.84591,93.1924298249,1256,0.0558057478193
47.0690816264,0.0122984,99.8310515721,6.83967,88.5328328384,135.53,93.5646714132,77.6323,-6.85975,6.83972124661,0.0282025761648,93.4462404261,0.988234,1257,93.3035305863,2.71920221171,6.83972124661,6.83967,93.3591517126,1257,0.0659919537409
46.7211152189,0.0155842,94.7156814214,6.84227,90.3787561485,135.592,93.4693438959,77.6356,-6.86129,6.84226967453,0.0298017283573,93.3949535006,0.986613,1258,93.0847279354,1.7750592116,6.84226967453,6.84227,93.2957377086,1258,0.0553109257981
42.8197955623,0.014935,96.7445682891,6.85053,89.1883939857,135.629,93.8348245033,77.6593,-6.86842,6.85065102903,0.0309029754576,92.6722895024,0.983536,1259,92.3873676865,2.40253622826,6.85065102903,6.85053,90.8806455433,1259,0.966678233563
46.9733739517,0.0114277,94.060307087,6.85615,86.9225877755,135.673,93.7217486851,77.6722,-6.87577,6.85610976312,0.027644210468,93.4396362724,0.986472,1260,91.1337229956,2.01505786179,6.85610976312,6.85615,93.301608877,1260,0.0757375062021
47.0795727876,0.0120467,98.066791343,6.85802,89.7767511156,135.705,93.5593879864,77.6395,-6.87769,6.85804612681,0.0265979465732,93.443417077,0.989055,1261,92.9507323374,2.43842113621,6.85804612681,6.85802,93.3410082137,1261,0.0653860360194
46.6530347329,0.0112579,96.0166002831,6.84065,88.4990694801,135.726,93.8429478555,77.6344,-6.86042,6.84066218836,0.0284473460019,93.4123946804,0.980377,1262,92.6335084561,2.32720293686,6.84066218836,6.84065,91.4629063698,1262,0.38620273696
46.598016045,0.0148317,93.8240617337,6.83093,87.0169040526,135.74,93.4974076115,77.6469,-6.8503,6.8309497858,0.0309824871884,93.3870930337,0.98424,1263,91.3882966779,2.01361897057,6.8309497858,6.83093,93.309883402,1263,0.045059727362
46.4454592653,0.0216973,97.3404173507,6.85276,88.3320482132,135.752,93.4995308633,77.6492,-6.87305,6.85282377921,0.0350748645025,93.3906052211,0.979024,1264,92.5534608112,2.52321218208,6.85282377921,6.85276,93.3065669949,1264,0.0495548055412
46.5650123409,0.0163667,98.29135575,6.85952,88.3509465471,135.801,93.5059200741,77.6934,-6.8792,6.85960090945,0.0299821304708,93.4172593767,0.977992,1265,92.1741675312,2.68464429133,6.85960090945,6.85952,93.3271493703,1265,0.0484725976379
46.7338398086,0.0160734,98.0730075891,6.85417,90.0072676173,135.799,93.7071613142,77.7093,-6.874,6.85420971796,0.0312315882813,93.5077193273,0.96735,1266,91.9255515812,2.58804535309,6.85420971796,6.85417,93.4037755616,1266,0.082372477246
42.8549218452,0.0156644,97.2493846649,6.84886,90.4712370231,135.841,93.8740187207,77.7297,-6.86838,6.84890774031,0.0311108045213,92.7260111068,0.977103,1267,92.2832574202,1.94525582972,6.84890774031,6.84886,91.0113610822,1267,0.888502139459
46.7294810473,0.0163951,99.4,6.8383,88.9632286058,135.858,93.4737564208,77.7014,-6.85726,6.83835015295,0.0315133445744,93.4082608975,0.984527,1268,92.9565464163,2.91630135755,6.83835015295,6.8383,93.3125618187,1268,0.0478717722054
45.8190840671,0.00999121,94.1332513219,6.8652,85.7715495918,135.908,93.6080494278,77.7089,-6.88551,6.86521768728,0.0254265261644,93.3339594525,0.969944,1269,92.7660535975,2.43981177225,6.86521768728,6.8652,93.1689964663,1269,0.104189215673
46.8553862022,0.0174709,94.4282650582,6.85883,88.3164303805,135.926,93.602876019,77.7236,-6.87968,6.85886923672,0.0319214534391,93.4521704433,0.980703,1270,92.4861026731,1.87828313931,6.85886923672,6.85883,93.359489598,1270,0.0671727659298
46.5856416884,0.0123576,99.0953728522,6.86186,90.6636760936,135.99,93.5106041593,77.7153,-6.882,6.86193500405,0.0287691141476,93.4183190633,0.97842,1271,93.4885287246,2.18308434766,6.86193500405,6.86186,93.3067854292,1271,0.0524669813396
46.9219978866,0.00812573,95.0968184786,6.85561,89.4434057201,136.015,93.5728909679,77.7364,-6.87532,6.85566257755,0.0245336976883,93.4163524495,0.988988,1272,93.0228752404,1.8335235809,6.85566257755,6.85561,93.3056472909,1272,0.062905202596
46.6041081509,0.0149863,95.2158591272,6.85784,89.6596175379,136.056,93.4513937127,77.7256,-6.87736,6.85782128239,0.0306920842807,93.3823054726,0.985248,1273,93.1746157965,1.86142257325,6.85782128239,6.85784,93.2959952821,1273,0.0457993463048
45.9870889149,0.0149805,96.41476293,6.86153,86.8918082307,136.089,93.468836498,77.7071,-6.88294,6.86154020219,0.0295669819487,93.2767988621,0.984765,1274,90.5473128202,3.00317129331,6.86154020219,6.86153,93.132661142,1274,0.069141371173
46.5771347567,0.0195221,98.3949630278,6.86296,89.5351102439,136.118,93.4445177334,77.7266,-6.88364,6.86305932834,0.0330071779582,93.3774245387,0.985286,1275,92.194186099,2.59352103728,6.86305932834,6.86296,93.2935113566,1275,0.042944424549
47.0070455992,0.0112592,99.0548707934,6.85874,90.3053970247,136.165,93.5316555082,77.7403,-6.88023,6.85876222453,0.0263959339884,93.4339170302,0.988513,1276,93.7923326983,2.17611433013,6.85876222453,6.85874,93.3832241526,1276,0.037295751322
45.1380273343,0.0201981,99.8606645049,6.85452,89.1666019179,136.173,93.4012415112,77.731,-6.87469,6.85452237513,0.0342127460236,93.1864030569,0.974531,1277,92.0969690098,3.24395147404,6.85452237513,6.85452,92.9730671688,1277,0.123853469384
46.8042798704,0.00963185,97.0902237476,6.85248,90.3992454006,136.205,93.5816972288,77.7547,-6.87339,6.85247589435,0.0242804184212,93.4209029657,0.9846,1278,92.8614293289,2.036006005,6.85247589435,6.85248,93.2909401403,1278,0.0686568485805
46.7514124106,0.0142366,98.5880470379,6.86458,90.0014407609,136.232,93.6199538143,77.7729,-6.88537,6.86471017678,0.0297607314369,93.3871655115,0.98886,1279,92.6675473441,2.55276047865,6.86471017678,6.86458,93.22125392,1279,0.0989436760631
46.6293706701,0.0120193,94.9138580193,6.86614,86.4813750417,136.283,93.5584668723,77.7977,-6.88571,6.86617200426,0.0285662583346,93.3635943527,0.989229,1280,91.1131705208,2.20500851682,6.86617200426,6.86614,93.1649632674,1280,0.11231545047
46.6068618873,0.0118918,99.6996506942,6.85713,87.7450502806,136.28,93.4614649551,77.8255,-6.87714,6.85715179726,0.0262279773137,93.370231142,0.987441,1281,93.1851331925,2.99647314347,6.85715179726,6.85713,93.2642290011,1281,0.059875881996
47.2102347188,0.0136727,97.6375294111,6.85328,89.5119434415,136.287,93.6150935353,77.8071,-6.87395,6.85329334201,0.0289193283181,93.4635587406,0.989482,1282,93.0653660917,2.29012685745,6.85329334201,6.85328,93.3510191869,1282,0.053841917899
39.7427473033,0.0132907,98.3518010601,6.85747,90.6348799795,136.291,92.4952185596,77.8355,-6.87721,6.85752292003,0.0294556864083,92.0714844006,0.991064,1283,93.1723048672,2.14156647477,6.85752292003,6.85747,91.38351419,1283,0.269251923031
44.7971803828,0.00986981,99.7,6.86323,85.498729514,136.299,93.8778794284,77.872,-6.88264,6.86325657452,0.0252238934046,93.0368658612,0.986496,1284,92.2947309459,3.91080941137,6.86325657452,6.86323,91.697880887,1284,0.659922322602
44.3253295666,0.0145054,94.5672696555,6.85502,90.5250841908,136.334,93.7859714757,77.8703,-6.87526,6.85505642456,0.029440558081,92.9583259469,0.984456,1285,93.270176335,1.29625399796,6.85505642456,6.85502,91.451909286,1285,0.747263818731
38.0051204552,0.0100239,94.3351061978,6.8667,90.3632534326,136.374,92.0025607837,77.9296,-6.88595,6.86669014075,0.0266039571429,91.7154617465,0.991764,1286,92.9389631441,1.17466320924,6.86669014075,6.8667,90.9297259546,1286,0.265860476438
47.1410619149,0.0104405,99.5674008439,6.85851,90.4387955681,136.412,93.6042283261,77.8633,-6.87779,6.85854376972,0.0258260083412,93.4185111939,0.99531,1287,93.4730592345,2.45098855358,6.85854376972,6.85851,93.3175170251,1287,0.0739520751439
46.520341216,0.0109131,97.7946342126,6.86062,89.9557122122,136.48,93.6400328254,77.88,-6.88021,6.86059305017,0.0268658820004,93.3382158176,0.990328,1288,93.718370987,1.99450972347,6.86059305017,6.86062,93.1444667935,1288,0.128009932916
44.3160275047,0.0177682,94.8058589114,6.86388,89.7407178687,136.558,93.594559182,77.8807,-6.88513,6.86388303143,0.0328949108625,92.9456991368,0.987644,1289,92.6845406216,1.61513883123,6.86388303143,6.86388,91.870211245,1289,0.612803934734
45.2654576181,0.0159756,94.740406178,6.86418,89.9706383948,136.565,93.7874879977,77.8976,-6.88447,6.86422550343,0.0300921260445,93.1247585279,0.987369,1290,92.3363497549,1.58257923069,6.86422550343,6.86418,92.0703142011,1290,0.466795536683
46.7017673312,0.0121415,97.4844883264,6.87619,90.3573252727,136.604,93.7831698435,77.9138,-6.89631,6.87622714005,0.0288409731706,93.3609382025,0.991497,1291,92.8113620024,2.18619985295,6.87622714005,6.87619,92.4329994453,1291,0.23810389671
46.0023775354,0.0175,97.5289959215,6.86428,89.9490286732,136.637,93.6946889957,77.9513,-6.88538,6.86425682921,0.0330795692162,93.2471747257,0.9894,1292,92.831393442,2.0722780834,6.86425682921,6.86428,92.2368699492,1292,0.363556208438
47.266202173,0.00968677,95.1123558795,6.86744,90.2334729556,136.643,93.7720513114,77.9592,-6.88809,6.86737888873,0.0262702702354,93.4691052839,0.99022,1293,93.5365459423,1.21584539959,6.86737888873,6.86744,93.3559455453,1293,0.0773849779248
47.2344779666,0.0128619,98.6507331192,6.87264,92.358293872,136.67,93.5861955751,77.9821,-6.89193,6.87277399231,0.0288838539016,93.4812765964,0.987095,1294,94.20658298,1.43169969346,6.87277399231,6.87264,93.3504014171,1294,0.0708868905129
47.0731571375,0.0131253,99.2669866218,6.86285,88.9978118983,136.682,93.5940309146,78.0009,-6.88209,6.86286623935,0.0285994092797,93.427510268,0.991653,1295,93.5845351413,2.58862533075,6.86286623935,6.86285,93.3199257729,1295,0.065618611858
46.4937068941,0.0132272,97.7513180081,6.87118,90.262033501,136.712,93.8646799518,78.0051,-6.89023,6.87113555079,0.0274020613038,93.3971347716,0.979225,1296,93.3337567876,2.139765239,6.87113555079,6.87118,92.7879390013,1296,0.153316212489
47.170555785,0.0121718,94.1992641931,6.87582,90.3518800323,136.715,93.8487454716,78.0275,-6.89585,6.87583513793,0.027436672744,93.4790117844,0.985572,1297,92.3134733004,1.36523779671,6.87583513793,6.87582,93.2650438144,1297,0.0845886494425
46.9199769445,0.0128253,98.1043280436,6.85983,88.3503298315,136.761,93.7810205947,78.0593,-6.8804,6.85987670081,0.0298321436957,93.4708782104,0.979368,1298,92.0451081679,2.71232913611,6.85987670081,6.85983,93.0120260294,1298,0.159179361064
46.4806816904,0.0128428,99.5100863232,6.87316,92.7379666356,136.8,93.5751210093,78.0677,-6.89286,6.87312007903,0.031073303829,93.3571119457,0.986043,1299,94.5812351082,1.65164265429,6.87312007903,6.87316,93.0965374333,1299,0.111792861634
