MaxReturn,PolicyRegParamNorm,Iteration,AverageReturn,AverageAbsY,AverageAbsQYDiff,AverageAction,AverageY,AveragePolicySurr,AverageQ,AverageAbsQ,StdEsReturn,QFunRegParamNorm,MaxEsReturn,MinReturn,AverageDiscountedReturn,StdReturn,AverageEsReturn,MinEsReturn,AverageQLoss,Epoch
980.757982271,17.6417,21,591.588321977,1.789608632,0.100474471217,0.78014,1.75654620693,-2.11384,1.75565,1.78579,119.341896322,14.27,379.64034401,87.7327203166,82.5085239491,420.032361795,196.804408359,65.0405722864,0.0274047,21
453.130156493,18.1413,22,109.043772934,1.8933897697,0.091204740356,0.762332,1.85988186706,-2.23054,1.85911,1.88993,75.5664823279,14.7017,314.621768674,-18.4485996031,51.4046674756,132.598573669,206.069190213,100.940896475,0.0241359,22
519.499163866,18.7727,23,24.5129668527,2.01295293971,0.0916937525724,0.879896,1.97857297957,-2.3152,1.97818,2.01022,165.04383706,15.1787,439.611008998,-23.804713605,26.5035447952,68.0266785996,73.4505390192,-36.7736895798,0.0264945,23
37.9974373759,19.386,24,7.00034709675,2.06916047986,0.0957963823989,0.808805,2.03380165655,-2.38224,2.03304,2.06651,23.8164934485,15.6914,28.4190846785,-39.1710657104,17.0756234439,13.132711898,-6.35698466781,-36.7243382499,0.0284567,24
-4.45693876471,20.0702,25,-32.2385061304,2.14766272931,0.0966708209506,0.783339,2.11361152321,-2.45077,2.11316,2.14561,39.71948951,16.231,56.7515040601,-57.0327345947,-6.90380679532,10.1229284113,1.38047654641,-76.5166317159,0.0269252,25
139.097390387,20.5262,26,22.2040885156,2.20001026898,0.102332302853,0.83857,2.1648318005,-2.49396,2.16414,2.1981,24.544415799,16.7383,56.4308349299,-17.4507058502,27.4898909627,26.6378842985,-0.246702188259,-28.850132777,0.0319754,26
739.619747378,21.0913,27,274.365230631,2.269593139,0.107068043144,0.787213,2.23167087104,-2.54889,2.23123,2.26779,23.5870830213,17.2654,52.254401327,17.5981146668,80.5378325631,192.943018411,25.6334202892,-8.79473116546,0.037491,27
425.624643504,21.6352,28,230.045571261,2.35559591265,0.114063529512,0.852572,2.3177988522,-2.65561,2.31732,2.35363,114.046749244,17.8398,243.097301518,110.855664549,106.849719686,56.9068680416,85.742114032,-77.7914813139,0.0441486,28
769.499800205,22.211,29,168.673706219,2.43839918469,0.11757393527,0.808926,2.39924142192,-2.73153,2.39854,2.43652,103.981763417,18.3501,296.8067972,-5.08201820079,59.2962991702,194.748621839,70.3087161712,-13.0156031877,0.0425519,29
376.949409493,22.7224,30,74.1046718341,2.54313955323,0.127686577278,0.837421,2.50617484216,-2.84758,2.50537,2.54107,116.29497726,18.894,291.896318191,28.4844916375,48.1843757728,64.5829142226,145.354405368,16.8471415489,0.0534374,30
1073.5227173,23.2233,31,468.132884657,2.6614837251,0.132590444231,0.796336,2.62377780047,-2.96933,2.62307,2.65904,106.226708227,19.3804,349.194692607,43.5691385698,114.774761599,310.688934182,246.209100668,57.9019774364,0.0557351,31
932.531361655,23.5783,32,407.155345795,2.82026681254,0.144511296156,0.798239,2.77951192092,-3.124,2.77868,2.8183,98.5477036438,19.9267,287.608390076,-89.1583823774,86.492025302,300.517104554,169.549825297,10.4926013268,0.0620618,32
494.248341298,23.9497,33,194.652405047,2.97383050944,0.151402674177,0.875136,2.93128918653,-3.29338,2.93022,2.97144,82.6917864664,20.4591,273.59170443,30.6293859559,79.619304536,125.922432369,148.678484886,23.2443232717,0.0706515,33
1014.44942844,24.2702,34,356.382961134,3.10239649952,0.158339293192,0.755044,3.06287593461,-3.41282,3.06228,3.09987,83.8188728091,20.9309,250.446086152,5.36283143738,63.052052688,369.697471504,81.3428875044,-3.46722695481,0.0769261,34
452.469744098,24.5398,35,263.68049182,3.23048253484,0.172315693606,0.820663,3.19202661193,-3.52898,3.1905,3.22739,141.333031061,21.3842,427.336799192,159.915975382,99.8037828235,52.3397286822,108.568960767,-10.3710346674,0.090501,35
412.388426691,24.8364,36,225.992226116,3.36203894148,0.172709238274,0.810983,3.32454426853,-3.65742,3.32343,3.36016,111.282795214,21.8407,309.478641765,62.6174484733,101.214158096,71.3135589688,142.932051654,27.1236687117,0.0925363,36
938.102539166,25.1785,37,282.341282645,3.45887701849,0.182917387338,0.822003,3.42045132761,-3.77145,3.41963,3.45707,81.6947902127,22.33,273.730765152,24.2663195526,84.0997348861,183.792456216,176.237861567,58.2824703135,0.10017,37
537.534784458,25.5468,38,156.35916313,3.62047228815,0.193626720402,0.809526,3.58028047234,-3.92992,3.5794,3.61892,95.1880126661,22.753,345.905661611,92.982335662,86.656679625,69.8540245339,180.216357608,44.1364392781,0.122371,38
967.988712164,25.8557,39,299.99587177,3.74302206807,0.197581748236,0.777455,3.70428793643,-4.07287,3.70271,3.74137,89.9776975513,23.2513,281.43745445,37.5892276077,80.9064126989,206.435152702,130.436492511,4.24758591862,0.125424,39
987.838665544,26.1884,40,186.873981339,3.90594001098,0.207925005416,0.815726,3.86787024981,-4.24105,3.86646,3.90356,117.067903187,23.6918,393.881443371,93.2542331938,89.1506849322,136.208289406,192.353127279,45.2732632663,0.134701,40
365.904383646,26.4444,41,167.471486142,4.05721958512,0.213690901189,0.814295,4.01858081033,-4.39523,4.01752,4.05623,134.374277893,24.1475,458.186818262,92.1091270411,93.2928466292,48.7070976258,187.753039659,62.7612941819,0.132709,41
1148.87850427,26.6846,42,365.968364045,4.24430303042,0.223800733618,0.801885,4.20720771812,-4.60562,4.20539,4.24267,63.6505729069,24.5771,193.257336264,84.948192247,80.8808064862,344.890069481,76.4036141712,9.67882716457,0.149419,42
267.425888575,26.9944,43,147.898840641,4.38543238513,0.230498408828,0.816313,4.35718275261,-4.76634,4.35618,4.38482,53.0269828802,24.9473,241.026478503,90.7278190448,90.7674292915,36.2752538834,168.614033567,77.5410092144,0.174507,43
666.232991214,27.2251,44,117.003382213,4.6083334463,0.229120034914,0.769311,4.5852802564,-5.00812,4.5834,4.60629,112.929737619,25.4167,289.669095312,-14.4611762333,39.4105808158,160.934190804,106.512656486,-1.19320435969,0.159959,44
1003.78397731,27.5955,45,554.65140363,4.79529259658,0.243910396653,0.787614,4.77409815238,-5.18937,4.77193,4.79316,147.036583992,25.8332,351.402735465,137.207038447,94.150693266,391.39412609,158.126005118,-7.10585220439,0.196756,45
310.978747075,27.8875,46,154.619013837,4.99637784883,0.233249214001,0.766416,4.98062707462,-5.37958,4.97914,4.99479,93.451234628,26.2109,271.150276832,14.8187537669,74.6998235089,69.8951158094,137.092860993,11.220951733,0.165867,46
955.643798719,28.2051,47,327.596292762,5.0962355621,0.24406793909,0.775991,5.08125090436,-5.4604,5.08032,5.0945,90.0111861392,26.6277,256.454520343,42.8087354532,91.3365212261,288.643165421,107.77153586,8.09973934767,0.201305,47
302.062045612,28.5627,48,198.659669214,5.25898766679,0.23809320113,0.794447,5.24442595948,-5.63163,5.24262,5.25767,90.0740483485,27.0276,260.135633375,135.937600458,108.126786329,33.8069256174,132.773127588,5.18700373529,0.183192,48
709.28058069,28.7901,49,140.169337909,5.40516329945,0.246917806657,0.801389,5.38981868659,-5.78606,5.38829,5.4039,120.501538418,27.4099,413.875678494,14.1624164273,74.7712303527,91.419651308,146.592084776,30.033189925,0.211676,49
585.238171617,29.0567,50,264.368816383,5.53303758009,0.247870264011,0.806549,5.51556635609,-5.91618,5.51439,5.53179,73.7790272748,27.7941,215.976915719,158.025071918,110.723048665,87.0854629068,89.3975506805,2.79669795616,0.203216,50
930.214616452,29.3034,51,330.548178507,5.72759584664,0.250808704713,0.792331,5.70962123223,-6.0998,5.70844,5.72699,113.88646262,28.0951,345.735030485,98.1444592597,72.8421599545,224.762828364,125.664192183,-3.96569332205,0.201341,51
1052.92616718,29.5263,52,642.699838223,5.8624113688,0.262723560142,0.801657,5.84620791676,-6.23027,5.84427,5.86152,100.714744837,28.48,313.524584973,131.759820498,108.161744233,345.076971426,166.775876462,16.1182438118,0.230345,52
437.353340578,29.7975,53,109.328034827,5.99984117738,0.261301808393,0.839877,5.98438513066,-6.36608,5.98293,5.99888,79.4657511629,28.8427,290.356596611,-40.8268913855,52.8556600475,124.069469474,89.8490134895,13.9364852842,0.234301,53
485.199973278,30.0132,54,211.594317482,6.11698237819,0.269586046306,0.82092,6.10393374474,-6.49389,6.10224,6.11627,106.07413553,29.1846,265.870108413,97.0137326354,102.749519947,71.1823950053,134.584332517,3.50942848845,0.248397,54
909.625268992,30.2068,55,410.902273199,6.26384412319,0.266024856418,0.84377,6.25179443826,-6.63738,6.25078,6.26262,96.6997660653,29.5385,267.411413404,133.663923166,111.582414535,204.496824649,110.845918562,3.51322765071,0.238628,55
431.119649329,30.3814,56,181.029728988,6.3863719239,0.278831152354,0.830542,6.37278464612,-6.7656,6.37138,6.38504,77.4055181156,29.8687,270.119114773,108.303916058,106.085318809,48.442915346,201.425111741,31.9019819925,0.269398,56
1039.61503429,30.6404,57,428.25811415,6.58577916748,0.287167092155,0.759056,6.57300419114,-6.97616,6.57113,6.58412,59.9130406669,30.1784,309.360747687,43.0070075124,83.101819392,371.287691788,223.475811145,129.924395185,0.294347,57
984.475309535,30.8749,58,211.932075488,6.72340957464,0.284174381402,0.811981,6.7106189845,-7.11698,6.70921,6.72261,77.4747542665,30.5023,200.301091738,80.3458571159,92.8245910144,186.850342229,81.7383254406,-21.4953348585,0.260992,58
720.456908257,31.0202,59,354.212908767,6.83374274074,0.297465556589,0.792228,6.82133319043,-7.23177,6.81955,6.83187,125.087282919,30.8704,296.507397572,34.8538809191,76.3094067377,192.275824156,139.032454079,-28.7028319172,0.31358,59
833.664850148,31.2619,60,188.390635686,7.02729173801,0.294608570007,0.847585,7.01639281914,-7.42806,7.01484,7.02535,105.370000831,31.1723,303.588480067,86.8669849485,99.331060359,105.847673933,107.181693044,-7.20133102988,0.276153,60
844.792312463,31.4602,61,258.402727054,7.15894199292,0.303093071641,0.822421,7.14753724085,-7.572,7.14556,7.15699,90.1450435053,31.5089,325.142261926,-32.3159348907,72.86290913,184.960008118,122.231254614,11.1940633284,0.289222,61
1040.50658147,31.6105,62,456.024914236,7.34306045004,0.306956322178,0.748898,7.33300473751,-7.75461,7.33199,7.34277,93.819633743,31.8144,334.877962373,76.8287900138,96.6727773515,355.418968494,146.60858231,5.52375742013,0.293661,62
1031.59811167,31.7651,63,230.724758211,7.4888620989,0.310811913788,0.850628,7.479801493,-7.89579,7.47771,7.48751,98.9529646495,32.0887,316.274989983,73.1233609395,83.963489182,181.283816741,122.757098668,16.3011512638,0.312,63
603.074335252,31.9741,64,195.642782831,7.62502986162,0.318585470859,0.828005,7.61555181277,-8.0246,7.61336,7.62335,109.806470491,32.4136,316.897503233,-37.4735304749,66.0025152566,136.562576231,124.678072628,-1.71452270929,0.330665,64
959.020772978,32.0987,65,510.818239333,7.79309063515,0.315930471569,0.819854,7.78368587564,-8.207,7.78188,7.79216,135.152282546,32.6828,379.976081327,8.97900868407,61.4342386894,270.994725942,133.447530064,28.5591365292,0.310725,65
428.847241838,32.2661,66,161.527003636,7.92395243825,0.320665642501,0.850369,7.91469433016,-8.32327,7.91295,7.92299,138.508188129,32.9832,439.785042024,20.4430247931,78.4769220967,84.6852418782,197.687637903,10.7505308297,0.336813,66
491.932805092,32.4667,67,221.290914345,8.07959873382,0.33058626187,0.855382,8.07040089155,-8.48273,8.06899,8.0798,75.0148407761,33.3073,248.147234103,22.2464111486,62.3487456576,143.315679257,93.0207625745,5.66812215428,0.373573,67
705.089222417,32.6771,68,278.29381142,8.21837873033,0.321483731952,0.843759,8.20883479157,-8.61937,8.20617,8.21742,101.522801633,33.5995,283.828203538,39.9349329337,109.735151238,108.777906159,101.500113052,-22.1579594194,0.327888,68
810.672832272,32.8974,69,449.32582942,8.33654313185,0.329398849907,0.79058,8.32718805963,-8.74019,8.32559,8.33663,284.661190078,33.9149,755.073466949,252.434624197,111.35549342,104.456564807,268.225967087,65.2266388759,0.356238,69
630.759046676,33.0752,70,317.262979776,8.50858671737,0.326551105388,0.817375,8.50029243852,-8.92278,8.49895,8.50976,82.8009528072,34.1732,291.525966729,72.3463658772,104.42855001,127.604864953,166.676524438,40.2699033991,0.353297,70
912.741336416,33.264,71,368.500095821,8.60008427915,0.319574452191,0.82025,8.59206168963,-9.00097,8.5897,8.59907,86.8202551184,34.4479,259.618604461,8.25803439455,80.9892905264,252.227178857,131.551585659,2.51152558878,0.322601,71
894.924218641,33.4229,72,429.845412527,8.72469200779,0.333254955504,0.868916,8.71665522134,-9.13819,8.71504,8.72428,102.40277617,34.7692,318.150738418,-14.0841908144,85.0788360815,308.006617029,135.058411916,25.2014012974,0.366854,72
874.358970069,33.574,73,194.827891172,8.87591084251,0.337221199368,0.832937,8.86791894903,-9.29353,8.8659,8.8768,54.763987436,35.0766,222.117713904,22.7512572992,80.8640360064,132.516376156,151.147590517,55.7052975091,0.389207,73
662.11234645,33.7791,74,186.013028593,8.97794018737,0.344375765137,0.848005,8.9696063607,-9.38502,8.96787,8.97895,64.0079739701,35.3862,215.524350293,-37.724333413,39.4259489278,249.730723895,149.21725813,22.4724922921,0.410707,74
377.488775054,33.9443,75,206.635924065,9.16486899263,0.351627996246,0.848298,9.15654969046,-9.56546,9.15415,9.16535,45.8110773442,35.6514,234.230676774,57.8993525867,98.0510669632,63.7089635656,154.859306166,59.1326235191,0.437523,75
379.843450219,34.1003,76,217.909425671,9.24483428602,0.339187708407,0.811434,9.23670173655,-9.64627,9.23451,9.24558,105.474170369,35.9001,310.376844126,97.7257078833,95.1057171861,56.6182185854,129.65704252,4.27823043287,0.374638,76
940.544865763,34.3032,77,147.059952254,9.37157699252,0.352437570434,0.858192,9.36367689986,-9.76597,9.36189,9.37349,58.5024882511,36.1813,184.110180067,-19.10257118,68.71251787,130.173310413,116.767032945,30.8693648728,0.430915,77
903.559682058,34.504,78,197.521951804,9.51326406937,0.345602312894,0.842244,9.50581831602,-9.92193,9.50451,9.51523,94.5969940561,36.4089,318.475931624,71.2900157726,89.0061532424,139.358687457,133.823434634,16.4585977084,0.402495,78
414.805085416,34.6498,79,175.525817736,9.64019936873,0.344690510162,0.858066,9.6322826311,-10.0559,9.62971,9.64013,69.1025452533,36.6567,235.826094031,44.5684210164,86.486482773,79.1206886485,106.149669003,-0.0544150142623,0.383778,79
604.962268311,34.848,80,236.24077885,9.78481842688,0.356889696558,0.831451,9.77736961855,-10.1873,9.77562,9.78684,109.261094494,36.9484,317.707568497,34.5498109125,86.1586179026,147.771195879,107.00053237,-21.8162060669,0.432587,80
316.61648628,35.0355,81,198.792614607,9.8744558138,0.363520829062,0.82962,9.86679987634,-10.2874,9.86518,9.87642,72.6955637916,37.2271,277.314400245,22.1685683323,89.4924129012,69.7478974384,155.768011483,4.32015021713,0.443749,81
416.593373406,35.22,82,219.866444317,9.98807459143,0.355730568199,0.833091,9.98090573064,-10.3961,9.97813,9.98902,80.2074710004,37.5071,245.738925178,23.8399377357,89.5057463578,73.7036609732,88.3283927386,4.73040163345,0.455145,82
1104.41786025,35.4147,83,269.352437311,10.1433788077,0.361802044287,0.832225,10.1367165515,-10.5466,10.1353,10.1459,99.6897648735,37.7455,250.189731226,104.493367322,99.517099809,223.843733964,141.226528081,15.4738617573,0.447176,83
1044.10561282,35.6525,84,326.687382947,10.2625743085,0.355400344979,0.804379,10.2558755398,-10.6912,10.2539,10.2639,107.835774037,38.0109,391.950457468,80.5513120592,87.1952819113,252.967491537,164.632565185,4.34355230988,0.448313,84
793.152841388,35.8388,85,247.497079046,10.3915721977,0.360501630125,0.784393,10.3847440214,-10.8295,10.3834,10.393,124.537391827,38.2387,409.317230849,68.4221377827,102.769917889,118.171200454,105.570515049,6.31605460397,0.428702,85
535.305741042,36.0297,86,258.486868473,10.5290537174,0.373116994372,0.788694,10.522512793,-10.954,10.5204,10.5312,24.6419672485,38.5085,257.108344748,76.7768681412,97.8981338379,89.3758850435,235.190953479,200.768225907,0.47501,86
951.913934098,36.2562,87,262.417485206,10.6700511839,0.377770710112,0.808267,10.6629645282,-11.0795,10.6611,10.6717,155.519883662,38.7675,606.007370719,126.485774711,99.3033833917,176.959782705,152.631493164,2.02564937626,0.490594,87
622.729016034,36.4333,88,186.551367448,10.7602124328,0.37814465172,0.805909,10.7530573206,-11.1861,10.7506,10.7623,93.5312167825,39.0228,279.637471809,4.05587102378,82.8642667472,97.5157949175,121.428682676,4.31900322736,0.5073,88
1176.96692192,36.6141,89,178.296784136,10.8618151741,0.384207682468,0.828169,10.8554631768,-11.2858,10.8534,10.8629,112.690397855,39.2759,339.259831146,23.2533290963,54.4420250605,288.724118231,212.553723952,8.91246748499,0.533046,89
900.681336838,36.8173,90,328.212293119,11.0199572913,0.365223522489,0.816108,11.0134120521,-11.4401,11.0118,11.0213,82.4283499333,39.5497,260.645046688,16.881588953,82.6350109472,257.366605592,131.812095962,3.03735360513,0.435888,90
645.096066901,37.054,91,200.959914271,11.0720055964,0.368525934671,0.849547,11.0651458114,-11.487,11.0626,11.0731,110.935570208,39.8178,336.911420553,24.8288596791,75.0240583016,159.74832077,168.245793528,8.29868011216,0.476229,91
474.123795227,37.3035,92,198.437131377,11.1855030266,0.377173401472,0.8527,11.1789399263,-11.6012,11.1769,11.1869,150.966234628,40.0397,419.722940413,65.3052320081,105.704647168,53.5529856432,221.19448015,3.61546099358,0.490655,92
695.288081106,37.4963,93,299.597122465,11.2700290541,0.372517407468,0.869256,11.2633781182,-11.684,11.2618,11.2724,145.497472469,40.2893,471.681740862,145.242016316,120.118107228,110.807649598,107.531438369,0.695448644857,0.466058,93
1045.39699736,37.6763,94,318.97858864,11.382701934,0.371907045973,0.875388,11.3764487117,-11.7811,11.3749,11.3847,101.906797006,40.5374,247.091373294,71.8379560907,118.366690103,221.551257069,100.577760972,1.05336885656,0.472263,94
1028.11751591,37.8532,95,478.14779896,11.4972917191,0.388815979118,0.843223,11.4910116658,-11.8839,11.4892,11.5003,154.524614552,40.815,384.941053722,17.1414474876,67.8104046058,455.185535017,215.952461469,3.64168414329,0.571444,95
872.793141329,38.0188,96,317.437460153,11.527309849,0.376163009064,0.861538,11.520847952,-11.9386,11.5183,11.5288,143.330885408,41.0878,558.293699416,173.203500269,125.14053618,134.521667822,175.670002506,72.195543763,0.482967,96
861.367739605,38.1926,97,158.480507355,11.5713776734,0.381554211776,0.855052,11.5651138931,-11.9818,11.5629,11.5734,97.1814968411,41.3304,275.534458261,84.2545792438,84.5324461174,108.04852569,95.1106653935,-4.0199903811,0.557352,97
449.110657135,38.3891,98,166.691308672,11.7328939267,0.380748166964,0.881941,11.7266309024,-12.138,11.7248,11.7352,135.540290723,41.557,472.440727811,-5.07409053268,82.1314151662,92.7399556588,175.211759089,8.37880271434,0.566793,98
739.063691447,38.5596,99,244.403281331,11.8018680134,0.383951365775,0.894581,11.794528585,-12.193,11.7928,11.8056,102.11617246,41.8023,253.414422801,84.6806259702,104.564018173,106.897048455,132.045006029,4.49153314001,0.538888,99
989.853357325,38.735,100,441.501632618,11.8640454836,0.371179751814,0.792133,11.8559488244,-12.255,11.854,11.8667,150.188598915,42.0041,398.265039895,125.147165715,102.308873127,292.760732947,184.31189392,9.50229782082,0.519889,100
1126.7623673,38.9322,101,179.275196549,11.9702709907,0.366428692769,0.87457,11.9630807913,-12.3617,11.9613,11.9733,174.998021304,42.1923,421.232829308,-101.2261322,62.6137369935,233.501724931,203.782544793,-63.2989076592,0.463761,101
797.431517357,39.046,102,253.959860718,12.0238498621,0.385679554763,0.854404,12.0167634617,-12.4266,12.0151,12.0256,109.628521724,42.4052,345.800018042,37.9035565148,77.4897888843,192.526547944,93.9076859469,-5.22978532711,0.527041,102
325.702505332,39.234,103,21.2221737941,12.0992666524,0.383776201633,0.841422,12.0929909234,-12.5251,12.0898,12.1006,130.000999033,42.6262,421.452479288,4.70714959032,11.8790870472,38.2305575567,115.011226498,-2.33582659922,0.52474,103
621.924464552,39.3911,104,202.136014645,12.1812652281,0.396508242033,0.8943,12.1745134237,-12.5912,12.1739,12.1855,158.546209399,42.8645,478.444748887,23.4607599954,77.0906963355,136.513122408,174.029101275,16.1985421584,0.575999,104
399.761938002,39.4704,105,167.747306138,12.3167411843,0.382478935508,0.853512,12.3102122788,-12.7348,12.307,12.3183,101.7487658,43.0531,301.014629434,106.682946495,90.8123352177,32.9238712921,106.82161701,3.22493006738,0.543282,105
1056.08196454,39.5959,106,55.1465244553,12.3571410787,0.393497077826,0.810727,12.3508752993,-12.7566,12.3486,12.3597,87.476450153,43.2805,275.851147737,27.5957928481,26.3055828591,143.541475894,73.1693331986,-3.84136591723,0.565504,106
496.974788432,39.799,107,122.420801235,12.3969390727,0.390271165688,0.826306,12.3902593535,-12.804,12.388,12.4001,94.7511087458,43.498,320.631228736,-50.7289509548,56.4714498284,122.922572787,126.270997238,13.4408623264,0.532792,107
319.828795803,39.9304,108,183.316829633,12.4927801287,0.3990094306,0.873429,12.4863199622,-12.9065,12.4841,12.496,93.6333108278,43.6915,254.344567653,40.24459531,97.8080780609,43.7170339571,130.159650011,-3.6202499681,0.609748,108
750.935979967,40.1656,109,300.130945185,12.6013497301,0.381663437049,0.824913,12.5949261611,-13.0194,12.5927,12.6037,86.4474094292,43.9092,247.848551632,-16.5161136706,54.3368966992,230.018584293,99.2262688129,-1.64238359281,0.547136,109
560.642320685,40.3645,110,253.020896026,12.6953874599,0.391854198977,0.844968,12.6872611626,-13.0981,12.685,12.6976,111.17747688,44.1266,369.051966301,39.7118009443,83.3542447142,103.793064277,84.1971426351,-10.9837591923,0.564984,110
370.428646096,40.5563,111,140.442076364,12.7582555497,0.396804419819,0.798937,12.7508051551,-13.1574,12.749,12.7623,98.0245819281,44.3156,344.405833021,-0.215988225749,53.8403787663,111.408382413,151.894973958,13.5519762719,0.588607,111
782.460545147,40.6622,112,316.182830935,12.8117245076,0.406559628173,0.847781,12.8037439126,-13.2215,12.8007,12.8138,74.8455658655,44.534,216.76767335,20.3418299254,75.5108241994,178.909465077,60.9159180799,-5.31260695049,0.637904,112
424.944203103,40.8231,113,129.213435036,12.8702626252,0.393807895357,0.870257,12.8630047604,-13.2708,12.8604,12.8741,126.681783542,44.7067,328.717514545,-5.96952023692,58.1107128428,97.0473996677,163.316757818,2.95996790275,0.602623,113
358.252782793,40.9719,114,162.096120502,12.9440750372,0.404945056581,0.88357,12.9371551533,-13.3115,12.9358,12.948,89.5885544836,44.8944,232.808528135,12.3071179655,86.5034043673,63.9192691121,97.8283736896,-3.91128765069,0.609797,114
427.948676907,41.1482,115,236.751703925,12.9571184313,0.401026543338,0.898543,12.9491015933,-13.3486,12.9466,12.9591,106.199168355,45.0655,328.98053224,96.7467463134,105.152174659,77.0729206164,119.710280744,0.531714085286,0.61805,115
690.559817499,41.3021,116,206.821582837,12.97991425,0.412490808879,0.835223,12.9719622679,-13.3924,12.9704,12.9839,172.095519311,45.2521,433.878101961,-110.878634115,86.1498629826,137.332346172,191.956115731,24.1329049249,0.664468,116
792.207681922,41.4701,117,176.775300058,13.0881562256,0.399324310759,0.847416,13.0809068701,-13.4708,13.0786,13.0913,131.581220173,45.4427,428.787208215,-47.2495911887,62.2567179986,168.164901286,191.5664806,-14.521945817,0.593981,117
934.939949611,41.6651,118,561.001192467,13.1643722056,0.413124493332,0.795167,13.1580284618,-13.5743,13.1556,13.1677,84.425795138,45.6406,303.698746637,32.3963887076,76.5245276207,275.812768417,71.0366908574,13.2100590764,0.664159,118
1007.65406411,41.8111,119,268.628396532,13.2222697815,0.394009172603,0.865638,13.2143877425,-13.6203,13.2117,13.2243,115.72673855,45.8066,315.249105157,-21.4758723021,104.012256053,153.345499067,99.1877990818,-22.8329385591,0.554361,119
1060.60301855,41.9819,120,442.446383857,13.2765326949,0.40770420722,0.841242,13.2697268517,-13.6863,13.268,13.2798,75.4884005394,46.0241,291.630261686,-72.0798998233,76.4864012314,320.764977865,181.046581223,71.0970138977,0.677897,120
466.871818266,42.1294,121,248.882429892,13.3509418644,0.410705816438,0.882467,13.3440775242,-13.7551,13.3413,13.3523,81.0258764129,46.204,310.025843576,9.58921059303,92.0116633804,100.477660387,85.5550280374,22.07169163,0.65828,121
