StdReturn,AverageReturn,StdEsReturn,PolicyRegParamNorm,AveragePolicySurr,AverageAbsQYDiff,Epoch,AverageAbsY,AverageQLoss,Iteration,MinReturn,MaxEsReturn,QFunRegParamNorm,AverageY,AverageQ,AverageAction,MinEsReturn,MaxReturn,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn
92.8564012264,2331.42517291,0.0,25.9529,-9.26906,0.544564572929,38,11.3762593607,0.756743,38,2078.24329962,-177.070992284,28.1229,8.35067878695,8.34514,0.812959,-177.070992284,2463.98709236,-177.070992284,11.3658,203.202189388
57.1018692484,2390.43425858,0.0,26.2902,-10.1967,0.566481006772,39,12.3128446352,0.864145,39,2290.40444548,706.20595654,28.5887,9.28094517769,9.27658,0.841592,706.20595654,2496.93731174,706.20595654,12.3038,201.782317171
1311.59820835,1638.14114478,0.0,26.6848,-10.9503,0.582086756111,40,13.0405290837,0.905574,40,23.1235979198,698.697930287,29.0565,9.99610977582,9.99023,0.650038,698.697930287,3026.47186241,698.697930287,13.0303,187.603223439
67.3975696408,86.7931504826,0.0,27.0157,-11.8687,0.596616275861,41,13.9598059578,0.978095,41,-16.7336496049,501.832688532,29.5399,10.9174045774,10.9121,0.37438,501.832688532,199.510530991,501.832688532,13.9502,88.0795275729
214.143652924,518.452048464,0.0,27.3337,-12.6656,0.60893165516,42,14.7756532745,0.992088,42,280.093715874,1434.64935696,29.9825,11.7024672212,11.6974,0.549971,1434.64935696,883.907047133,1434.64935696,14.767,145.747315054
99.0818996557,400.560489995,0.0,27.6779,-13.4066,0.628988883224,43,15.4523819617,1.12274,43,258.303621397,90.9081343934,30.4579,12.4129266807,12.4071,0.441762,90.9081343934,620.414473816,90.9081343934,15.4432,111.256690483
570.807099455,888.370364966,0.0,28.0023,-13.929,0.627987501157,44,15.9793430743,1.09622,44,89.0259705438,275.282281944,30.9203,12.9192903844,12.9141,0.58762,275.282281944,2216.20260983,275.282281944,15.9711,198.220515768
250.269707931,216.794700035,0.0,28.399,-14.7198,0.656740575397,45,16.6866755633,1.26052,45,-173.268887149,49.2559704654,31.3859,13.6660233088,13.6609,0.472112,49.2559704654,755.977006086,49.2559704654,16.6788,88.7071389568
895.210723197,1230.81874232,0.0,28.8141,-15.5291,0.673079133108,46,17.4103758361,1.31247,46,149.352963265,374.527004923,31.7881,14.4286756114,14.4228,0.597259,374.527004923,3008.99464107,374.527004923,17.4013,215.069756177
612.6100336,792.042181962,0.0,29.158,-16.5893,0.689333449114,47,18.3908000167,1.47717,47,-63.3240929998,388.361620574,32.2678,15.4979028186,15.4921,0.525156,388.361620574,1672.93830849,388.361620574,18.3817,177.602134471
518.968770049,641.539542489,0.0,29.4897,-17.6324,0.711891023219,48,19.3344609859,1.62166,48,-156.858471118,1227.01652367,32.6737,16.549480884,16.5439,0.551838,1227.01652367,1873.73823812,1227.01652367,19.3254,166.598460912
562.051953054,877.804203199,0.0,29.8676,-18.5428,0.738652240859,49,20.1609462254,1.83996,49,339.112009465,637.851845382,33.1874,17.4682445222,17.4624,0.60088,637.851845382,2246.3786512,637.851845382,20.1515,211.47767901
81.9548577213,3067.89657834,0.0,30.2083,-19.4288,0.744169145047,50,20.8773201782,1.787,50,2935.84811621,762.853695091,33.635,18.3367266873,18.3313,0.890067,762.853695091,3185.87088909,762.853695091,20.8663,249.908839097
640.634893879,759.938498029,0.0,30.5587,-20.6796,0.76084504731,51,21.9779623943,1.75561,51,199.308177864,573.721904523,34.0831,19.5594320488,19.5547,0.639905,573.721904523,2339.55572833,573.721904523,21.9668,149.819958856
1085.3271673,1463.28568437,0.0,30.9903,-21.8409,0.80568386451,52,22.9606604355,2.15026,52,261.931781673,1544.65377156,34.5794,20.6985807929,20.6916,0.688233,1544.65377156,3464.40217014,1544.65377156,22.9473,229.886982282
1402.42522988,2163.32962204,0.0,31.3845,-23.0926,0.832949904905,53,23.9523276491,2.25623,53,-257.492439016,419.709829742,35.1428,21.8836277766,21.8783,0.751439,419.709829742,3587.12780368,419.709829742,23.9361,216.053716393
76.3911340244,3253.34583071,0.0,31.7154,-23.8223,0.843425060294,54,24.5607313184,2.36752,54,3168.28435226,932.515179049,35.6169,22.6391708892,22.6325,0.899019,932.515179049,3396.29316161,932.515179049,24.5384,259.071787542
459.968347669,983.030976047,0.0,32.0083,-24.9978,0.851048187554,55,25.5088136319,2.37462,55,473.135582039,351.293415884,36.0535,23.7842358856,23.7792,0.713762,351.293415884,2046.88631765,351.293415884,25.486,222.426581648
373.107678413,3135.87552257,0.0,32.3198,-25.9452,0.882137016364,56,26.2601695078,2.5666,56,2027.98008094,1170.70419336,36.5689,24.7440602066,24.7364,0.893903,1170.70419336,3347.05679744,1170.70419336,26.2289,270.344812054
679.042018612,632.042298052,0.0,32.6396,-27.0787,0.903344035524,57,27.1456861904,2.68855,57,-610.162291602,459.199702014,37.0308,25.8483028497,25.8423,0.76422,459.199702014,2068.05061727,459.199702014,27.1145,154.928484166
632.597785637,1133.30798363,0.0,32.9634,-28.1922,0.940527726856,58,28.0159659609,2.97441,58,527.362480686,654.630110764,37.5106,26.9229159961,26.9163,0.784518,654.630110764,2405.22700241,654.630110764,27.9799,188.628734915
1061.97234056,2869.66734328,0.0,33.3547,-30.5076,0.962903629407,59,30.0756058947,3.08723,59,548.486638617,2079.58441198,37.9688,29.2050308816,29.1984,0.889958,2079.58441198,3811.10070376,2079.58441198,30.0391,274.9562437
805.653241595,2824.1573019,0.0,33.6908,-32.5461,1.02300183226,60,31.8211312271,4.07779,60,1040.69439363,2378.11305416,38.4334,31.1673277647,31.1582,0.898841,2378.11305416,3434.96167067,2378.11305416,31.782,255.218607856
855.500617149,1386.1330781,0.0,34.0148,-33.9095,1.01164480979,61,32.9602483584,3.62411,61,173.314247348,935.367978884,38.9084,32.5181340316,32.512,0.848398,935.367978884,3306.03032207,935.367978884,32.9235,253.535280594
1011.15223148,2491.58643353,0.0,34.3484,-36.5748,1.04694614205,62,35.4160656748,3.80674,62,910.964578313,2160.40013617,39.3464,35.1358452744,35.1299,0.871617,2160.40013617,3561.42828103,2160.40013617,35.3799,263.311193995
646.66649774,1282.51974189,0.0,34.587,-38.9509,1.11959164911,63,37.6702871436,4.99909,63,599.875359765,2345.47372763,39.8212,37.5148422992,37.5043,0.823466,2345.47372763,2856.06679305,2345.47372763,37.6379,223.175397146
860.792745371,1723.97559755,0.0,34.9362,-41.2266,1.13220643341,64,39.8459158297,5.11755,64,550.269695257,2121.83563611,40.2087,39.764261409,39.7552,0.84392,2121.83563611,3362.75544165,2121.83563611,39.8232,248.398084184
708.039120711,2783.74048403,0.0,35.2507,-43.4914,1.13996915032,65,42.0204224917,4.80942,65,1218.77213461,2032.27780263,40.6472,41.9812576279,41.9737,0.88178,2032.27780263,3352.43208776,2032.27780263,42.0033,256.997730398
856.866456488,1578.08419185,0.0,35.5816,-45.9924,1.23114468558,66,44.4760882862,6.62167,66,497.614512208,1946.16826325,41.1757,44.4591325057,44.4516,0.864171,1946.16826325,3374.26978053,1946.16826325,44.464,237.418435154
466.847064691,3262.88815335,0.0,35.9011,-47.829,1.23210913828,67,46.343953553,6.43572,67,1913.1306183,2245.05077947,41.6467,46.3321340538,46.3241,0.903409,2245.05077947,3564.84963408,2245.05077947,46.3311,276.066727881
354.127049488,3536.16618619,0.0,36.1808,-50.8499,1.32302562213,68,49.3081540441,7.22177,68,2508.05196102,2070.6858475,42.1984,49.3014244269,49.2909,0.89926,2070.6858475,3769.63178541,2070.6858475,49.2945,293.775698819
450.301218271,958.628777364,0.0,36.5082,-52.7849,1.33055177989,69,51.2153805083,7.16667,69,407.478013329,2448.03358145,42.5979,51.2119513157,51.2036,0.82279,2448.03358145,2129.19898646,2448.03358145,51.2054,203.315675674
104.350190037,3194.65681567,0.0,36.8011,-53.9273,1.30830432372,70,52.3720620055,6.70674,70,3010.5638463,392.956719006,43.0828,52.3696679697,52.3604,0.91579,392.956719006,3397.42785167,392.956719006,52.3613,263.497731293
1028.82250403,2713.26002866,0.0,37.1089,-56.0853,1.36687483101,71,54.4942185759,7.26462,71,871.43729744,2514.83565939,43.5831,54.4925231038,54.4821,0.876534,2514.83565939,3784.12651229,2514.83565939,54.4823,270.20104766
1060.8900192,3102.92681189,0.0,37.346,-57.9896,1.36610760865,72,56.373507611,7.22111,72,669.745568665,1461.09340581,43.9939,56.3719710809,56.3637,0.882899,1461.09340581,3767.0290614,1461.09340581,56.3639,279.814136462
576.344787874,1282.22892502,0.0,37.6205,-60.5235,1.47352356764,73,58.9063830781,9.74724,73,460.830228127,2738.37448787,44.543,58.9055836688,58.895,0.828314,2738.37448787,2529.90276544,2738.37448787,58.895,249.183761044
931.454406979,3494.17041784,0.0,37.969,-62.9414,1.44183413863,74,61.3299329794,8.30776,74,1080.4314844,2653.47815153,44.9658,61.3295517367,61.3185,0.90324,2653.47815153,4139.25652236,2653.47815153,61.3185,310.644399081
810.153728987,2956.28352117,0.0,38.2619,-65.5324,1.52024489206,75,63.8831867476,10.7195,75,1356.8683971,2567.60686226,45.4074,63.8828270015,63.8709,0.911457,2567.60686226,3620.52389185,2567.60686226,63.8709,286.840492902
704.262185085,3633.3662112,0.0,38.573,-68.2307,1.48481779518,76,66.5093625648,8.37238,76,1958.23829237,2662.31585965,45.8841,66.5088496784,66.4983,0.91427,2662.31585965,4107.75850781,2662.31585965,66.4983,321.781217646
850.887831511,3329.93118462,0.0,38.8871,-70.8744,1.55126350788,77,69.1889121964,10.7925,77,1318.14898809,2731.58771706,46.4312,69.1883839999,69.1777,0.902763,2731.58771706,4169.91468533,2731.58771706,69.1777,275.246799742
259.319029419,3361.36240894,0.0,39.213,-73.9267,1.6868207855,78,72.170189646,14.1467,78,2713.78539551,2472.994021,47.0471,72.1697193507,72.1552,0.923166,2472.994021,3613.08064985,2472.994021,72.1552,285.667271258
1029.6194915,3263.71464294,0.0,39.4913,-76.417,1.66456494231,79,74.6489654349,11.4304,79,1255.31751863,2722.40803498,47.5028,74.6486414113,74.6362,0.92027,2722.40803498,4036.11073049,2722.40803498,74.6362,293.970295815
1112.28768946,1839.50428161,0.0,39.8012,-77.9236,1.63644259621,80,76.1347157747,11.0434,80,676.72442762,1586.6339184,47.971,76.1343238347,76.1235,0.872911,1586.6339184,4058.89161042,1586.6339184,76.1235,244.929728434
1196.6008478,2742.02274265,0.0,40.0984,-80.18,1.68139336145,81,78.339271446,12.5719,81,526.510093281,2457.60417287,48.4397,78.3387577671,78.3247,0.89646,2457.60417287,3827.12278965,2457.60417287,78.3247,287.081276068
864.047834142,2809.71226479,0.0,40.4169,-83.4062,1.73283129439,82,81.5307222648,13.3903,82,654.954621593,2708.4103803,48.9376,81.5302398852,81.516,0.90462,2708.4103803,3932.68526031,2708.4103803,81.516,246.900258373
1207.34517045,2441.5961646,0.0,40.6623,-85.6193,1.77687668539,83,83.6930791358,15.6872,83,891.874323066,2501.62947976,49.4864,83.6927952649,83.6782,0.921459,2501.62947976,4319.77718457,2501.62947976,83.6782,295.925510491
718.597890888,3539.09912173,0.0,40.9341,-88.4412,1.76146349009,84,86.4866858095,13.162,84,1682.92460141,2224.43876207,49.9373,86.4861794252,86.4733,0.916274,2224.43876207,4147.27453179,2224.43876207,86.4733,307.184736381
1012.01857125,3665.55597617,0.0,41.238,-91.0889,1.87934900175,85,89.0792346805,17.092,85,717.580923665,2296.26567536,50.397,89.0788259879,89.0624,0.922406,2296.26567536,4298.48995032,2296.26567536,89.0624,316.100195694
281.600031589,4459.33627761,0.0,41.5583,-93.7708,1.88306083113,86,91.7686337574,16.4813,86,3853.39249727,2622.43963565,50.8917,91.7682438149,91.7532,0.943551,2622.43963565,4818.10654026,2622.43963565,91.7532,363.774297554
1403.7721515,2871.6052487,0.0,41.889,-95.5838,1.86473200043,87,93.5574905651,14.658,87,824.219744078,961.432366686,51.2989,93.5570996199,93.5406,0.929263,961.432366686,4082.99752965,961.432366686,93.5406,293.154535819
567.204790171,4117.87068996,0.0,42.2318,-96.6426,1.94015518283,88,94.5741387539,20.3954,88,2485.56231245,931.762019171,51.7002,94.5737500356,94.5573,0.917739,931.762019171,4474.32793302,931.762019171,94.5573,343.411273987
786.654832841,2286.79242097,0.0,42.4614,-99.9043,1.94104339398,89,97.8061300484,18.6049,89,945.468946379,2632.30114536,52.0976,97.8058973207,97.7878,0.919418,2632.30114536,3473.49148574,2632.30114536,97.7878,249.232375526
1282.34329241,2445.95145217,0.0,42.7297,-102.03,1.97499057111,90,99.8931971835,18.7572,90,37.1310441877,2500.82135919,52.5761,99.8928700931,99.8752,0.922583,2500.82135919,3790.08323168,2500.82135919,99.8752,287.95159659
1047.84174062,3195.98674132,0.0,42.9326,-105.118,1.95590729846,91,102.944242996,17.3268,91,1423.10907012,2362.38269013,53.0131,102.943852418,102.929,0.929711,2362.38269013,4442.4482199,2362.38269013,102.929,338.386276243
626.132657712,3655.84696944,0.0,43.1715,-107.656,2.06126756068,92,105.492702293,22.8711,92,2036.26135435,2775.48078321,53.4756,105.492319301,105.474,0.951092,2775.48078321,4085.40575469,2775.48078321,105.474,332.067185643
985.808977334,1250.96391803,0.0,43.4037,-110.649,2.07545690362,93,108.457905484,22.9269,93,184.965262026,2690.94829149,53.9343,108.457502423,108.441,0.943154,2690.94829149,3452.29087931,2690.94829149,108.441,231.563176025
100.589365286,4468.15022031,0.0,43.6754,-114.288,2.13811023303,94,112.076477797,24.0207,94,4221.71002731,2794.00806039,54.4216,112.076079786,112.057,0.958988,2794.00806039,4600.8125363,2794.00806039,112.057,353.902084337
1217.31376621,2916.34797541,0.0,44.0006,-116.073,2.12903418101,95,113.800762823,24.702,95,652.623840308,2761.99152965,54.8955,113.800410592,113.784,0.941239,2761.99152965,4082.49995616,2761.99152965,113.784,272.79852981
1088.33980397,3161.60607674,0.0,44.2245,-119.251,2.13552833343,96,116.912557837,25.0877,96,783.248245733,2744.89299706,55.3027,116.912181821,116.892,0.951185,2744.89299706,4329.95505912,2744.89299706,116.892,313.096151672
1042.12901692,3852.28792438,0.0,44.5285,-122.429,2.10342839744,97,120.074618389,21.2964,97,941.163158613,2954.92172078,55.7267,120.074306189,120.058,0.95314,2954.92172078,4503.11196831,2954.92172078,120.058,309.70226536
109.532994103,4521.32309495,0.0,44.7485,-125.3,2.19099941686,98,122.956469632,25.159,98,4295.20523553,2876.67946076,56.0798,122.956202351,122.936,0.956878,2876.67946076,4709.34047572,2876.67946076,122.936,345.266646824
71.7623423702,4625.83418725,0.0,45.0672,-128.424,2.20938517497,99,126.126628899,26.1261,99,4511.82390868,2670.44324827,56.5666,126.126150991,126.11,0.975071,2670.44324827,4796.48318988,2670.44324827,126.11,347.083646785
154.712204229,4427.12567226,0.0,45.2783,-130.651,2.25156962593,100,128.263044876,27.7626,100,4114.98119655,2647.13501071,57.0261,128.262581819,128.245,0.964967,2647.13501071,4610.7373295,2647.13501071,128.245,356.355241347
925.897781704,3579.98423221,0.0,45.58,-132.877,2.23788942461,101,130.446674456,27.6443,101,1254.32618883,2877.19217326,57.3152,130.446310577,130.425,0.94869,2877.19217326,4257.48676457,2877.19217326,130.425,315.635329867
424.05763034,4066.57150652,0.0,45.8528,-136.34,2.25410870404,102,133.893018928,27.1309,102,3085.84291719,2924.35420159,57.7086,133.89266753,133.875,0.958651,2924.35420159,4429.45698956,2924.35420159,133.875,321.844135683
1038.91480592,3685.07172343,0.0,46.087,-138.99,2.25453764086,103,136.530691925,28.4275,103,578.42491675,2714.11178537,58.0939,136.530380399,136.512,0.954218,2714.11178537,4205.91493518,2714.11178537,136.512,317.558268192
1033.66394508,3434.71271021,0.0,46.4245,-142.227,2.26473894783,104,139.772073595,27.7189,104,753.194004959,2986.72444094,58.4631,139.771832928,139.754,0.959197,2986.72444094,4116.49307608,2986.72444094,139.754,326.97807571
73.9159192943,4274.216445,0.0,46.5218,-145.236,2.28431679993,105,142.734147559,27.3789,105,4085.38321991,2842.85535186,58.8476,142.733844937,142.716,0.959242,2842.85535186,4378.02437446,2842.85535186,142.716,344.563870388
938.151506,4322.34642081,0.0,46.7849,-147.527,2.26635207789,106,145.165747621,30.2436,106,1511.21088778,2980.59550588,59.2108,145.165337355,145.15,0.965611,2980.59550588,4722.82624151,2980.59550588,145.15,373.041134617
1169.69758665,4161.23115572,0.0,47.0488,-150.55,2.30754325484,107,148.121756331,30.6965,107,1565.2403741,2795.57252368,59.5051,148.121344764,148.103,0.969747,2795.57252368,5029.09502037,2795.57252368,148.103,381.984282331
52.7169542563,4735.79874201,0.0,47.3104,-153.528,2.33382905204,108,151.083982392,31.1945,108,4642.4353106,3109.89713687,59.9051,151.083553907,151.068,0.975695,3109.89713687,4813.28822012,3109.89713687,151.068,371.406655999
93.8858486787,4782.01596976,0.0,47.5153,-156.238,2.35115628067,109,153.738989065,31.8521,109,4512.6370294,2684.42741494,60.2472,153.73868587,153.717,0.968615,2684.42741494,4864.52264283,2684.42741494,153.717,373.328549312
60.890349096,4441.31654571,0.0,47.666,-158.617,2.39417067337,110,156.12763742,35.7973,110,4331.08534724,2100.18384474,60.6097,156.127311233,156.113,0.965904,2100.18384474,4530.29824621,2100.18384474,156.113,364.003226282
124.646143187,4659.20051419,0.0,47.9347,-161.187,2.44024266893,111,158.703315511,37.1517,111,4394.12219958,2767.9082093,61.0392,158.702946315,158.679,0.963935,2767.9082093,4783.98825013,2767.9082093,158.679,372.63186181
758.994772636,4500.79007063,0.0,48.0935,-163.5,2.35903553821,112,161.055091554,34.109,112,2254.09410803,2985.80827187,61.2643,161.054832526,161.038,0.970093,2985.80827187,5003.41328659,2985.80827187,161.038,385.828638798
76.4644749904,4465.84409316,0.0,48.2606,-166.649,2.52458849442,113,164.127711162,42.4511,113,4325.88994698,2803.71938824,61.6954,164.127273811,164.105,0.970754,2803.71938824,4566.00574937,2803.71938824,164.105,368.271993572
570.522121903,3845.28469629,0.0,48.4701,-169.663,2.52741300591,114,167.10074894,45.2423,114,2439.00382958,2848.95898508,62.0065,167.100404076,167.08,0.952548,2848.95898508,4268.91196393,2848.95898508,167.08,311.967039003
159.31990018,4389.45335478,0.0,48.6785,-172.146,2.54734035583,115,169.648767393,42.4702,115,4164.86809624,2918.32838246,62.2725,169.648461474,169.626,0.962806,2918.32838246,4608.21988345,2918.32838246,169.626,376.488261385
2042.15717479,2134.0178977,0.0,48.9312,-175.635,2.48058713395,116,173.059846713,38.3599,116,-152.469612332,3204.56048187,62.5201,173.059571134,173.046,0.964841,3204.56048187,4874.13551492,3204.56048187,173.046,256.365793492
143.004787377,4532.99821183,0.0,49.1123,-177.582,2.55661828614,117,175.031963443,44.2946,117,4210.21448143,3040.33835627,62.8817,175.031616568,175.013,0.956686,3040.33835627,4679.52140197,3040.33835627,175.013,343.752573701
99.3097424141,4574.60561651,0.0,49.3602,-180.351,2.5303915886,118,177.897314554,42.8249,118,4395.74826768,2995.21457985,63.2134,177.897025454,177.879,0.960922,2995.21457985,4723.78635616,2995.21457985,177.879,357.220413708
721.12498229,4149.2989127,0.0,49.548,-182.096,2.69120368951,119,179.584244178,54.6391,119,2107.66785187,2462.41671446,63.6852,179.583979123,179.562,0.959548,2462.41671446,4625.33167156,2462.41671446,179.562,346.97179993
1145.9466467,4132.02005064,0.0,49.7826,-184.765,2.64375578065,120,182.3187787,54.449,120,708.195599363,3068.97487025,64.0138,182.318493429,182.298,0.95081,3068.97487025,4641.70832746,3068.97487025,182.298,357.840334804
1192.41703351,4171.34304136,0.0,49.9691,-187.111,2.62086677865,121,184.560016083,47.6347,121,659.582012603,3001.42118311,64.3598,184.559647014,184.541,0.970375,3001.42118311,4914.07598273,3001.42118311,184.541,367.742296012
1878.50172287,2502.35548947,0.0,50.1297,-190.655,2.64035012147,122,188.111001922,47.9213,122,108.135890623,2799.67217023,64.7552,188.110593715,188.091,0.958462,2799.67217023,4926.29878012,2799.67217023,188.091,351.459365854
1698.16967823,2957.46957198,0.0,50.3831,-192.565,2.75434021485,123,189.980156104,57.6675,123,270.229252712,2962.04238108,65.0942,189.979772074,189.966,0.961689,2962.04238108,4795.63606704,2962.04238108,189.966,330.633978228
1270.0437125,3942.44435576,0.0,50.575,-194.959,2.69856894465,124,192.327184356,46.6202,124,621.588258424,3068.56245456,65.4638,192.326817176,192.304,0.953345,3068.56245456,4767.62712536,3068.56245456,192.304,354.719337974
