AveragePolicySurr,StdReturn,AverageY,AverageAction,AverageAbsY,AverageQ,AverageReturn,MaxReturn,StdEsReturn,AverageDiscountedReturn,AverageAbsQYDiff,QFunRegParamNorm,MinEsReturn,Iteration,AverageQLoss,Epoch,PolicyRegParamNorm,AverageEsReturn,MinReturn,MaxEsReturn,AverageAbsQ
-67.198,0.089734385364,66.9819411458,0.997784,66.9819482124,66.9812,93.4218446569,93.5982063833,1.87361178794,47.2408884078,0.279508634171,181.637,89.9570214509,804,1.36717,804,50.4377,93.2194979382,93.3000127194,94.8090791728,66.9812
-67.3215,0.0935267577766,67.1010203076,0.99773,67.1010203076,67.1013,93.4176055428,93.5999088917,2.0291369194,47.2153135712,0.261844345684,181.697,90.6199746173,805,1.06299,805,50.4277,92.9880518447,93.2000479312,97.0664655992,67.1013
-67.3706,0.0736117265573,67.1596928069,0.99818,67.1596983733,67.1589,93.4198915969,93.5000129099,1.88237674798,47.2424056903,0.304369084855,181.717,89.7144112162,806,1.6825,806,50.4737,93.4519216491,93.300011265,96.6757240956,67.1589
-67.2181,0.0773536728989,67.0076968597,0.99939,67.0076975316,67.0079,93.4046865385,93.5013659716,2.77639116245,47.1943469586,0.291598413772,181.794,85.9309190766,807,1.50108,807,50.4966,92.2211064625,93.3000045061,95.1624859433,67.0079
-67.2803,0.0727113057937,67.0701105613,0.998311,67.0701117888,67.0695,93.4196857279,93.5000033498,2.16426145834,47.2453296798,0.29282729152,181.832,90.9225758865,808,1.66454,808,50.5309,93.9069568753,93.3000058412,99.3496834117,67.0695
-67.2749,0.0852945501603,67.0500722396,0.997319,67.0500791362,67.0492,93.4262254701,93.5998306709,1.44145920893,47.2507920376,0.28880984117,181.901,90.8803028488,809,1.83399,809,50.5116,94.1260518955,93.300039514,97.7086070558,67.0492
-67.1681,0.0722260408666,66.9499843781,0.998007,66.9499868616,66.9506,93.4223429557,93.5583736016,1.57954089284,47.2507953721,0.250946046704,181.994,90.7154526622,810,1.03573,810,50.5102,92.6314635449,93.3000287522,95.4327719495,66.9506
-67.3453,0.0872647125054,67.1343969795,0.998453,67.1343969795,67.1347,93.4023276131,93.5032215795,1.87913936114,47.1511153598,0.290740319948,182.066,89.7932452603,811,1.33087,811,50.531,92.5508110128,93.200227758,95.4477437146,67.1347
-67.3039,0.093193030684,67.1006107924,0.997202,67.1006148743,67.0987,93.3961581473,93.599970571,1.98077108319,47.0748968183,0.287007397635,182.094,88.7896823236,812,1.75685,812,50.5975,92.932547737,93.2003919627,94.7525091579,67.0987
-67.2277,0.0898068540793,67.0073419862,0.997889,67.0073425659,67.0088,93.4185300887,93.5712617592,2.13191461277,47.2248214989,0.266296014495,182.209,90.0398429595,813,1.33961,813,50.568,93.6996793197,93.3001996276,98.5123126569,67.0088
-67.128,0.0739673350009,66.9120086937,0.998643,66.9120092445,66.9116,93.4155248962,93.5000688196,1.79698435067,47.2322476856,0.245359593186,182.274,89.9448908701,814,0.994519,814,50.5737,93.1556306667,93.3000088929,95.2336354426,66.9116
-67.1902,0.0839760379647,66.9657909567,0.997093,66.9657930916,66.9655,93.4296813923,93.5995947007,1.47462442759,47.2631258572,0.32163208846,182.403,90.0834276326,815,1.9206,815,50.583,93.0419812081,93.3001563772,94.4226425699,66.9655
-67.2704,0.0932614408999,67.0460008804,0.997123,67.0460030597,67.0458,93.4176786161,93.5999940027,2.3785429019,47.195673698,0.299046704723,182.503,87.8926367996,816,1.55425,816,50.5722,93.4277432509,93.2388941567,97.6412088918,67.0458
-67.3761,0.0848006937004,67.1607419646,0.997468,67.1607430636,67.1609,93.4272139917,93.5999972297,2.63088638109,47.2614836179,0.339122411001,182.685,88.4691417259,817,1.87817,817,50.5512,92.367384738,93.3000466675,97.4398108519,67.1609
-67.1872,0.0576055389046,66.9593874405,0.997304,66.9593874405,66.9593,93.4164811725,93.5000001788,2.69298053714,47.1939438239,0.296040145439,182.789,90.1268081852,818,1.81815,818,50.5753,92.8449935717,93.3033052588,99.6,66.9593
-67.3015,0.103820123249,67.0811319872,0.998722,67.081138354,67.0806,93.3799942409,93.5011775076,2.17482032572,47.0322650666,0.274683092361,182.795,89.611115273,819,1.59254,819,50.5862,93.2944825541,93.2001939212,97.0554991428,67.0806
-67.1099,0.0750480351503,66.8944857036,0.998705,66.8944882391,66.8945,93.4184001117,93.5101722198,2.05612421886,47.2510040676,0.266054895854,182.88,88.7413235849,820,1.39645,820,50.6031,92.4249787467,93.300039527,94.8941978891,66.8945
-67.2213,0.0818167113256,67.0104346496,0.998228,67.0104346496,67.0102,93.4202312948,93.5000378096,1.8099144906,47.2461984932,0.258758782736,182.937,90.0203055207,821,1.08531,821,50.6302,92.8608499187,93.3000045418,94.9780863816,67.0102
-67.2346,0.0801161528185,67.0156415256,0.997962,67.0156417459,67.0154,93.4193591098,93.5539266586,1.38613368554,47.2324980195,0.271241276003,183.079,90.6673648886,822,1.26431,822,50.6322,93.050448851,93.3000432703,95.7196573356,67.0154
-67.1946,0.069912402475,66.9772665128,0.997745,66.9772665128,66.9766,93.3951909579,93.5000001431,1.99246442202,47.0861114375,0.283165260331,183.121,89.0264237984,823,1.34477,823,50.6731,92.0755946535,93.2847252159,94.6288898384,66.9766
-67.1464,0.104648993978,66.9287314805,0.997729,66.9287337695,66.9287,93.4123598588,93.599696362,2.37557139776,47.1854314725,0.257265466025,183.223,88.5913601902,824,1.42822,824,50.7028,93.0319369316,93.2000467269,96.6034880629,66.9287
-67.0845,0.0855351637626,66.8789948907,0.997152,66.8790011407,66.8791,93.4299476787,93.5999831492,1.83957808905,47.2664411624,0.259269991219,183.34,89.563009941,825,1.20111,825,50.7205,93.0626335273,93.3000137087,95.0333030598,66.8791
-67.2235,0.080977122072,67.0118946998,0.999796,67.0118946998,67.0117,93.4131871587,93.5015042053,2.10678757505,47.2565013769,0.273659790769,183.382,90.2664640716,826,1.42388,826,50.697,93.4602997429,93.300400968,98.5343705612,67.0117
-67.2641,0.0745814510127,67.0444003563,0.998647,67.0444008663,67.0439,93.4082738531,93.5000000834,1.83236940386,47.1908316279,0.281368765894,183.488,90.1672309865,827,1.38469,827,50.7221,93.1549389707,93.3001495755,95.6615148158,67.0439
-67.3112,0.0931357890383,67.0923281835,0.997953,67.0923282673,67.0921,93.3903772582,93.5450612708,2.70710580562,47.0659801128,0.264324948507,183.566,87.3348197382,828,1.19724,828,50.7593,91.5841114658,93.2001086419,94.7643622226,67.0921
-67.2774,0.0708292156213,67.0535977741,0.998951,67.0535981484,67.053,93.4167787865,93.5000522069,2.10338892813,47.2495985443,0.286850750815,183.681,90.4660412811,829,1.65376,829,50.7609,93.637053763,93.300090379,98.4262176198,67.053
-67.2427,0.0748422780594,67.030930286,0.997447,67.0309372826,67.0304,93.4253803872,93.5026013739,1.1464019207,47.2502383083,0.32813298457,183.764,91.1085297788,830,2.13532,830,50.7908,93.7253327829,93.3000087856,95.5280265201,67.0304
-67.3015,0.0781356175197,67.0960956265,0.998773,67.0960977614,67.0957,93.4238670753,93.5537485929,1.73480443458,47.2844468881,0.29233119433,183.836,90.6438939851,831,1.95869,831,50.818,93.9074225159,93.3000001431,98.0135602692,67.0957
-67.1147,0.069881291565,66.9050005388,0.997168,66.9050005388,66.9039,93.3797297679,93.5884365685,1.45369017847,46.9772106114,0.274078202519,183.918,90.5768429421,832,1.30326,832,50.822,92.8510789025,93.20033753,94.8098772054,66.9039
-67.3162,0.0900136498972,67.1000240889,0.998231,67.1000245967,67.1006,93.3384712053,93.4992414748,2.52024124101,46.7767185813,0.288136668902,183.934,88.6788762887,833,1.55939,833,50.8317,93.5866307101,93.1,99.1387529781,67.1006
-67.2329,0.0827434731984,67.0231684506,0.9987,67.0231700064,67.0228,93.3457503864,93.4999988079,2.43500551874,46.8333259788,0.307715870238,183.989,89.5329839039,834,2.11474,834,50.8497,93.3303300427,93.2,98.058308763,67.0228
-67.2438,0.0695316862337,67.027767566,0.999665,67.027767566,67.0277,93.3348988141,93.4,1.70737690851,46.8028911675,0.277865987687,184.083,89.9345691756,835,1.47421,835,50.8452,93.3282525808,93.2,95.5528980822,67.0277
-67.1636,0.0489564043914,66.955515546,0.998496,66.9555165573,66.9552,93.2611554214,93.3008975422,2.47396945462,46.3441296431,0.275669351758,184.141,86.8058821227,836,1.40174,836,50.8369,93.4240079306,93.1000001431,96.742563171,66.9552
-67.2043,0.050903581535,67.0009401445,0.999072,67.0009401445,66.9997,93.371054713,93.4962327148,2.16783786806,46.9896003627,0.319487948168,184.188,90.9140381365,837,1.93952,837,50.8647,94.0520006337,93.3,98.0489508574,66.9997
-67.0955,0.0478720007881,66.8790620811,0.999147,66.8790620811,66.8796,93.2950563137,93.4747897754,1.47707042349,46.5579130447,0.271986367724,184.291,92.1274802179,838,1.31712,838,50.8491,94.2841851084,93.2,98.6805351298,66.8796
-67.1977,0.0557999246377,66.9773246366,0.997607,66.9773275465,66.9754,93.2879137089,93.3999977874,1.81295263792,46.4664159233,0.335780534985,184.337,88.7995109248,839,1.97421,839,50.857,93.6608885649,93.2,95.1398538285,66.9754
-67.1671,0.0729769943961,66.9506483666,0.998131,66.9506546166,66.9514,93.3231696808,93.4999388152,1.64746474523,46.685117093,0.28351343032,184.406,90.5392392447,840,1.50003,840,50.8519,93.1298245616,93.2000000119,95.1938867994,66.9514
-67.1903,0.0417812726557,66.9756951215,0.998916,66.9756954959,66.9762,93.2945267635,93.3982545641,2.55686512557,46.5470697302,0.290871665463,184.48,88.216880042,841,1.73733,841,50.828,92.5993518711,93.2,95.2059631965,66.9762
-67.1683,0.0558562590876,66.9580676982,0.999059,66.9580743865,66.9572,93.3645293465,93.4901745935,1.75685484738,46.9518838843,0.295642780133,184.544,89.9339097786,842,1.53621,842,50.8284,92.53348108,93.200001514,94.9772646428,66.9572
-67.0279,0.0837583500998,66.8163748595,0.998035,66.8163748995,66.8159,93.3475330466,93.4999997873,1.52443083638,46.8213292675,0.268466713227,184.598,90.1802542334,843,1.41744,843,50.832,93.3127673727,93.2000004292,94.6842736569,66.8159
-67.3676,0.0474752015758,67.1535789242,0.998681,67.1535823371,67.1534,93.3796085497,93.4915075158,1.74518155294,47.0258176533,0.280119253069,184.673,90.7868889265,844,1.4809,844,50.8254,94.1635487286,93.3000000834,98.3868601946,67.1534
-67.3235,0.0721890918777,67.0972270011,0.998268,67.0972274273,67.0967,93.3989510264,93.5886895484,2.21362214856,47.1241245173,0.291888389685,184.77,90.2258236655,845,1.44723,845,50.8259,93.2638220975,93.3000001907,97.9278224658,67.0967
-67.2355,0.0580979184951,67.0182609024,0.998665,67.0182609861,67.018,93.4028947519,93.5000003576,2.99216951888,47.1595043268,0.287116943187,184.797,88.0673815985,846,1.71128,846,50.8528,93.519476663,93.3000000477,99.9721374957,67.018
-67.3625,0.0463205485897,67.1473975653,0.998399,67.1473975696,67.1474,93.3841225648,93.499969007,1.50332063947,47.0424626439,0.275689621239,184.85,90.569447289,847,1.1847,847,50.825,93.4367132728,93.3000000358,95.3932217244,67.1474
-67.3958,0.0652415054407,67.1885085557,0.998522,67.1885098636,67.1877,93.3614793662,93.4946287622,2.12246033977,46.9172438736,0.255017902676,184.887,89.8775371528,848,1.21098,848,50.8225,93.5684776132,93.2001292526,97.9747219029,67.1877
-67.2136,0.080578745102,67.0080158404,0.998659,67.0080158404,67.0078,93.4068803483,93.5997765553,1.63283471546,47.1830549164,0.280013655326,184.972,91.0963757298,849,1.24007,849,50.8209,93.9479739918,93.200787656,97.5300897878,67.0078
-67.3805,0.0779153974476,67.1720992878,0.99844,67.1721005153,67.172,93.4142391947,93.5842450188,1.93735324199,47.218263732,0.285666202763,185.018,88.4321229993,850,1.46888,850,50.8515,92.2281010892,93.211423722,94.4515358403,67.172
-67.2827,0.0477549361707,67.0832445988,0.998725,67.0832445988,67.0828,93.3812997,93.4999805155,1.94605874735,47.0368965798,0.29619473879,185.106,88.3733897131,851,1.71915,851,50.86,93.1565705017,93.3000000715,94.6826513942,67.0828
-67.3678,0.0675203715113,67.1637268707,0.998839,67.1637336053,67.1635,93.3938642053,93.5,2.15241733904,47.1134907186,0.320176637642,185.146,88.8927729539,852,2.07031,852,50.8458,93.2780909232,93.3000000238,97.500087587,67.1635
-67.26,0.0810923468219,67.0579924233,0.997868,67.0580068965,67.0583,93.406850749,93.5006762477,2.72571400147,47.1575923262,0.297814728604,185.16,89.585612852,853,1.77774,853,50.8718,93.0362480161,93.2000027418,99.2967284222,67.0583
-67.3231,0.0470336895545,67.1240046186,0.999061,67.1240088893,67.1234,93.3777444343,93.4950339248,1.55072339659,47.0275342211,0.268914756075,185.128,90.0084966211,854,1.45341,854,50.8624,92.5819156174,93.3,94.4755426085,67.1234
-67.2451,0.0511300887908,67.0319995415,0.999983,67.0320073992,67.032,93.2665594399,93.3000491082,2.52918147383,46.4237953778,0.311238324608,185.168,90.1681876345,855,1.97933,855,50.8813,93.4514704467,93.10090363,98.9477120331,67.032
-67.4324,0.0687136806634,67.2402638588,0.999969,67.2402638588,67.2384,93.3346467669,93.4,1.50694550432,46.8113834332,0.281133191151,185.268,89.2724233788,856,1.56489,856,50.9435,94.0778470281,93.2000000954,95.951231868,67.2384
-67.3858,0.0521269110934,67.1884239287,0.998978,67.1884239287,67.1892,93.3683727276,93.4997769698,2.5397148504,46.9711802572,0.2629696777,185.322,88.8596399336,857,0.982882,857,50.9296,93.6079035973,93.3,99.1312204897,67.1892
-67.2807,0.100962520225,67.1023876835,0.999147,67.1023876842,67.1016,93.3845957947,93.5434732857,1.99250764806,47.0722549972,0.320548061437,185.381,88.9631109982,858,2.26908,858,50.9722,92.8134271243,93.2,95.0244027494,67.1016
-67.1735,0.0713551895791,66.9703992896,1.0,66.9704014239,66.9707,93.3253333837,93.4000020981,1.26599137907,46.7593539502,0.280464033357,185.457,91.4492395283,859,1.4578,859,50.9281,93.6560463232,93.2,96.1403778942,66.9707
-67.1016,0.0882909684158,66.8998063413,0.999254,66.8998063413,66.8978,93.4062384382,93.5972479546,1.50710953835,47.1991052557,0.241903009276,185.495,89.8495855928,860,1.01153,860,50.9234,93.6527158403,93.2000000477,94.818054271,66.8978
-67.246,0.0640747303332,67.0242252952,0.998725,67.0242255155,67.0254,93.3654205126,93.498387358,2.03076577698,46.9461516792,0.287292599463,185.555,90.9391664793,861,1.57156,861,50.8761,92.9790169482,93.2001426188,97.8639617079,67.0254
-67.2728,0.1028928249,67.0639497512,0.999304,67.0639507625,67.0637,93.3914428382,93.5416280049,2.47493593233,47.1168061658,0.274360887039,185.61,89.3899736781,862,1.41044,862,50.9574,93.2504945454,93.1000010967,97.8261697143,67.0637
-67.3272,0.0590536382561,67.1192710888,0.998985,67.119271178,67.1191,93.3557588773,93.4926310538,2.0871002384,46.8992950947,0.241424734229,185.675,88.3698063427,863,0.880327,863,50.9259,93.1914350633,93.2,95.7991183439,67.1191
-67.146,0.0581985118955,66.9325454322,0.998995,66.932545807,66.9321,93.3623038392,93.4940116214,1.1478004844,46.937060272,0.287248177787,185.726,91.0569013164,864,1.4837,864,50.948,93.3849696704,93.2000001669,94.8421255383,66.9321
-67.2318,0.0838946551844,67.0377103559,0.998379,67.0377114548,67.0374,93.2110210057,93.3988571426,1.82731665716,46.0578524328,0.307466028301,185.795,90.7442872416,865,1.80844,865,51.0408,94.0251606444,93.0244854612,97.9050605715,67.0374
-67.2081,0.0595357947096,67.0045176934,0.997867,67.0045176934,67.0044,93.3532813234,93.40103104,1.74777849362,46.848630413,0.305088543589,185.903,91.6579456172,866,1.66572,866,51.0755,93.8142597088,93.200041576,97.4158460764,67.0044
-67.1794,0.0650411123631,66.9679557892,0.998374,66.9679586065,66.9679,93.3472558977,93.4002386456,1.39692387497,46.8309769334,0.273192829585,185.97,90.7191884206,867,1.3411,867,51.0102,93.5836949085,93.2000007272,95.2647838298,66.9679
-67.2217,0.0647412350619,67.0108127535,0.998532,67.0108127535,67.01,93.3965512425,93.5000002146,1.57954726823,47.1189022628,0.264555333072,186.038,89.9056888026,868,1.34707,868,50.9969,93.0014296571,93.3000072359,95.2527697361,67.01
-67.1505,0.0509435075482,66.9307371479,0.997814,66.9307446975,66.9304,93.3893176947,93.4989117999,1.08442893437,47.0531006171,0.253101399699,186.16,90.4837584338,869,1.05331,869,51.0026,93.873204771,93.3000090121,94.8898164885,66.9304
-67.1704,0.052229673893,66.9674948724,0.999302,66.9674948724,66.9682,93.3635766258,93.4026962814,1.87134953974,46.9544536616,0.273633580551,186.264,89.1059871644,870,1.23055,870,50.9793,92.8724311168,93.2008063221,94.7431645198,66.9682
-67.1717,0.0696987641359,66.9597061057,0.997472,66.9597083158,66.9591,93.3532680078,93.4176850846,1.73500938986,46.8358521085,0.263955767355,186.365,89.8164533566,871,1.02648,871,50.9995,93.1924869865,93.2001072738,94.8131622924,66.9591
-67.0552,0.0621041476311,66.8438529814,0.998375,66.8438531208,66.8435,93.3936475687,93.5000000477,1.68998328916,47.0970873647,0.245099634254,186.397,89.8918203595,872,1.03766,872,50.9985,92.8542152162,93.3000115273,94.6761056749,66.8435
-67.1323,0.0772164410439,66.9163653988,0.998657,66.9163654694,66.9159,93.4095228556,93.5040447926,3.30365540628,47.1981587496,0.261207068696,186.487,85.0110604861,873,1.16128,873,50.9829,92.1985986162,93.3000060796,96.5874338703,66.9159
-67.2194,0.0647479644146,67.0071927088,0.998334,67.0071983445,67.0066,93.4031123853,93.500001955,2.41935451709,47.1501653379,0.288510921493,186.518,88.4539017195,874,1.43586,874,50.9848,93.1938037371,93.3000032305,98.3187357289,67.0066
-67.4154,0.0526795648132,67.2145538709,0.997815,67.2145538709,67.2146,93.387325053,93.4999536355,2.27025763614,47.0416730776,0.277825481674,186.528,88.9199932744,875,1.36803,875,51.0003,92.8015582627,93.3000073432,95.5579715131,67.2146
-67.1897,0.0752187324201,66.9839946007,0.997689,66.9839946007,66.9837,93.4100027499,93.599904969,1.38686884427,47.1690820343,0.275796254802,186.637,90.5266493701,876,1.56614,876,51.0336,93.6685302992,93.3000042438,95.3632332655,66.9837
-67.3093,0.0844141911083,67.1002674629,0.997276,67.1002746283,67.0999,93.4087902243,93.5937859018,1.73892691823,47.149112433,0.307572293709,186.725,90.1062081635,877,2.0024,877,51.0746,93.6901159748,93.2018131482,95.3433936426,67.0999
-67.025,0.0518713084358,66.819975265,0.997436,66.819975265,66.8183,93.3931418696,93.4999817809,2.10399150884,47.0626676676,0.242091275197,186.808,88.6195542853,878,1.08944,878,51.0661,93.0894357921,93.3000104902,95.0456224548,66.8183
-67.3521,0.128696192326,67.1573686712,0.997875,67.1573743112,67.1586,93.3789991132,93.5876995364,2.85946481213,47.0006047036,0.299311182135,186.896,87.0597815138,879,1.8599,879,51.0676,93.4065469268,93.1004100577,99.1090404352,67.1586
-67.1397,0.066214688358,66.9379684134,0.998166,66.9379684134,66.9376,93.3506293869,93.4013277035,1.63866400564,46.8434656727,0.251962038617,186.983,89.695725735,880,1.0425,880,51.0602,93.9677308097,93.2000303493,97.8525374329,66.9376
-67.2022,0.0704467046112,66.9894731194,0.999469,66.9894804913,66.9905,93.3295445155,93.4000006676,1.42012698808,46.7661036149,0.252027143264,187.078,91.4926424825,881,1.1286,881,51.0978,94.4314239769,93.2002902425,98.2637334689,66.9905
-67.1472,0.0640644652383,66.9323388608,0.998447,66.9323406479,66.9313,93.3990845951,93.5000003815,2.40332676517,47.1307179974,0.314295913005,187.141,89.5049813746,882,1.89568,882,51.1041,93.2323984346,93.3000028133,97.7894905449,66.9313
-67.2612,0.0519936001342,67.0526240929,0.998387,67.0526267198,67.0527,93.3749422467,93.4998941159,2.12781001019,46.9894531757,0.30217321663,187.224,91.0130192314,883,1.82302,883,51.095,93.9692887769,93.3000010729,99.1919828882,67.0527
-67.2587,0.0622625318136,67.0429542475,0.998155,67.0429546219,67.0409,93.3493756546,93.4079327123,2.48591165518,46.8357959411,0.308392034009,187.323,86.4832633293,884,2.00422,884,51.122,93.2802497437,93.2000074147,96.1628942304,67.0409
-67.3211,0.066195538868,67.0990517448,0.99756,67.099051834,67.1,93.3883588858,93.5449673938,1.0645926593,47.0395512718,0.279780145382,187.426,93.2891468156,885,1.55502,885,51.156,94.6057795401,93.3000003338,97.6785438817,67.1
-67.3391,0.0367150176307,67.1231637402,0.990637,67.1231643419,67.1232,93.3387959284,93.3697288634,1.67190636895,46.5257540434,0.285980043796,187.523,90.6390483718,886,1.44713,886,51.1451,93.4870024295,93.270230835,96.7383637573,67.1232
-67.3039,0.0498597502783,67.1041803037,0.997655,67.1041815362,67.1022,93.3883906702,93.4992512626,2.35691908254,47.0425986877,0.289467105491,187.56,90.3109073345,887,1.5818,887,51.1958,93.7841305642,93.3000075697,99.3651055738,67.1022
-67.472,0.0882216068615,67.2556642876,0.997599,67.2556676889,67.2572,93.2638655717,93.3605575546,1.65991385766,46.3306006443,0.293309582887,187.637,90.0494472613,888,1.76065,888,51.2154,93.1446283728,93.1000703952,95.2358847025,67.2572
-67.1969,0.0298047348658,67.0028694561,0.996664,67.0028699669,67.0026,93.2855638038,93.3166770998,1.88742214411,46.4220756877,0.238393892969,187.745,90.4166033902,889,1.08604,889,51.2343,93.509970691,93.219289199,96.0550834649,67.0026
-67.2084,0.046690834647,67.0072306808,0.999737,67.0072331643,67.0067,93.2655315753,93.3000059246,1.01335093735,46.4098097288,0.26075897133,187.843,90.8601469634,890,1.24858,890,51.2635,93.9023268412,93.1732808533,95.5020375769,67.0067
-67.2366,0.0960371386877,67.0273607311,0.998837,67.0273617424,67.0276,93.4089901375,93.5569796986,2.32231238885,47.2021542618,0.284185958014,187.884,88.8748437636,891,1.45336,891,51.2157,93.7619761174,93.200000608,99.1236064152,67.0276
-67.2215,0.0552008394995,67.0138227181,0.998578,67.0138233374,67.0133,93.3650763191,93.499653879,1.81785758912,46.9391800166,0.277388567141,187.991,91.338629686,892,1.5791,892,51.2393,93.5289683223,93.3,98.4009134884,67.0133
-67.37,0.0476093431846,67.1665022589,0.99999,67.1665066453,67.1664,93.2725495086,93.301790164,2.09108370064,46.4579139361,0.284876207162,188.112,88.856279869,893,1.44547,893,51.2367,94.2500831633,93.1000013828,98.5493353795,67.1664
-67.3468,0.0516959461251,67.134526611,0.998707,67.134526611,67.134,93.368849918,93.4968720022,2.2230423605,46.9650838327,0.291592428814,188.177,90.6385254759,894,1.67486,894,51.2921,93.8237252939,93.3000000119,98.7183842331,67.134
-67.2699,0.0434097833547,67.0600553316,0.999161,67.0600556375,67.0591,93.2687377867,93.3000063418,1.27201780826,46.4089880502,0.292636127457,188.29,91.0653632733,895,1.78367,895,51.295,93.5341680104,93.2000000954,95.4643228071,67.0591
-67.4336,0.0511741271904,67.2219161937,0.99916,67.2219161937,67.2219,93.3724567551,93.4997849599,2.70515277226,47.0004731206,0.277787224562,188.352,88.4107890633,896,1.13138,896,51.2857,92.9820176606,93.3,98.260427616,67.2219
-67.354,0.0507360098212,67.1399370288,0.99891,67.1399375395,67.1398,93.3661816688,93.4892840637,2.07634896059,46.9563610269,0.272078636388,188.483,88.5178782864,897,1.46704,897,51.2725,92.2657461552,93.3,94.709833137,67.1398
-67.409,0.0525959043296,67.188827977,0.998703,67.188827977,67.1888,93.3735043663,93.4971983944,1.32245167238,46.9915290301,0.281823605548,188.566,91.3919644788,898,1.42117,898,51.2515,93.9672623724,93.3,96.9444000032,67.1888
-67.3222,0.0492247329646,67.1098468932,0.999261,67.1098528347,67.1077,93.3731149899,93.487799707,1.50792979476,47.007546237,0.331771275781,188.694,91.1161572589,899,2.01796,899,51.2334,93.8982520019,93.3,96.9406502856,67.1077
-67.4442,0.0848213372833,67.2292422194,0.999124,67.2292434469,67.2301,93.4018366705,93.5508967992,1.86583185112,47.1695852194,0.242885279598,188.762,88.94622237,900,0.837903,900,51.2204,93.056981052,93.2000080584,95.3628143359,67.2301
-67.4481,0.0501545352031,67.248902675,0.999215,67.2489026757,67.2491,93.3740810056,93.4915113367,1.76199302208,47.0116008978,0.303277772129,188.819,90.3172949002,901,1.66376,901,51.2283,92.4221975116,93.3,95.067287806,67.2491
-67.4522,0.0450549980973,67.2315547636,0.998887,67.2315608016,67.232,93.3775781638,93.4988217607,2.00750401159,47.0209108306,0.264426996342,188.886,89.8896449839,902,1.23528,902,51.224,94.0842265183,93.3,98.7330496868,67.232
-67.3128,0.0493662144532,67.097346261,0.999053,67.0973463315,67.0968,93.3771370715,93.4993207407,1.05372123471,47.0237621928,0.288839439952,188.991,90.9469420508,903,1.05717,903,51.2336,94.0530123427,93.3,95.4066755417,67.0968
-67.4227,0.0451697824971,67.2137319035,0.99898,67.2137319035,67.213,93.2900699652,93.398137377,2.06348897637,46.5239069452,0.279990180583,189.108,88.8624922969,904,1.34174,904,51.2629,93.0175032139,93.2000000596,95.7067787031,67.213
-67.4037,0.0458445108299,67.1936514959,0.999264,67.1936514959,67.1938,93.3797125495,93.499059241,1.24835648173,47.0453982289,0.267213055253,189.197,91.1885602422,905,1.14154,905,51.2132,93.2071308125,93.3,94.6158379183,67.1938
-67.5036,0.0842166696419,67.2927196842,0.998225,67.2927210452,67.2919,93.4143428594,93.5987307042,2.12714038511,47.2120060623,0.329025151592,189.309,90.4670511119,906,1.73412,906,51.1955,94.1704755451,93.2000271901,99.7285505237,67.2919
-67.4175,0.0526579089577,67.2045026755,0.997981,67.2045042894,67.2041,93.3842418006,93.4962268748,2.24788481049,47.0295101341,0.269405692465,189.386,89.0729428417,907,1.01674,907,51.2086,92.5090927154,93.3000001073,95.6848599059,67.2041
-67.3925,0.0534311227173,67.1577875994,0.999362,67.1577889604,67.1575,93.3592080307,93.4013149379,2.3398943125,46.9314576896,0.302547101847,189.457,88.0506309483,908,1.69157,908,51.1828,93.1391694549,93.2025176726,97.2344892511,67.1575
-67.3032,0.05031942949,67.0922709053,0.999311,67.0922710388,67.0915,93.371459621,93.4979227954,1.51193780007,46.9997108159,0.259685145567,189.519,90.1524630272,909,1.14042,909,51.1852,93.2469220701,93.3000001192,94.7316546182,67.0915
-67.4245,0.0492470644594,67.2051082981,0.999186,67.2051084315,67.2045,93.3769196115,93.4999348786,1.54740734594,47.0268679151,0.293060619873,189.623,89.5425545474,910,1.48806,910,51.1897,93.6109107942,93.3,95.2580786511,67.2045
-67.4522,0.0495126044888,67.2385501619,0.999184,67.2385501619,67.239,93.3722997153,93.4986663308,1.65603125733,47.0003808022,0.274119318248,189.657,90.4846230291,911,1.00824,911,51.1903,93.4134892995,93.3,95.1757733847,67.239
-67.3957,0.0862376690957,67.183151162,0.998662,67.1831515364,67.1828,93.4075196018,93.5783897679,1.97716806769,47.1870663701,0.303634571682,189.749,90.9150319233,912,1.58577,912,51.2125,94.1699432035,93.2000103472,99.4641970267,67.1828
-67.5079,0.066033960753,67.3076695133,0.998889,67.307671036,67.3074,93.4033904039,93.5,1.4860465034,47.1699366309,0.3025207248,189.772,89.7728441012,913,1.50899,913,51.2175,93.4681849622,93.3,94.6125821614,67.3074
-67.5109,0.0537249516277,67.3048205222,0.999568,67.3048221759,67.3049,93.3644599131,93.4102025308,1.48611781963,46.9682359676,0.264158383847,189.829,90.3761015837,914,1.07548,914,51.2382,94.12747888,93.2000088928,97.5231940219,67.3049
-67.5072,0.0613531990219,67.2897017473,0.998579,67.2897017473,67.2894,93.3591178779,93.4964424215,1.71272831399,46.905384943,0.297430126843,189.925,88.6747786119,915,1.45886,915,51.2551,93.6380378603,93.2000120279,95.690543937,67.2894
-67.5913,0.0770424500176,67.3727575017,0.998856,67.3727589524,67.3719,93.4193789859,93.589557413,1.59610131544,47.2612157987,0.28843445972,190.01,90.4909633552,916,1.43669,916,51.227,93.7462512328,93.3000009298,96.3809993049,67.3719
