MinReturn,AverageEsReturn,MaxReturn,AveragePolicySurr,QFunRegParamNorm,PolicyRegParamNorm,Epoch,AverageQ,MinEsReturn,AverageQLoss,AverageReturn,AverageAbsQYDiff,AverageAbsY,MaxEsReturn,AverageDiscountedReturn,AverageY,StdReturn,Iteration,AverageAction,StdEsReturn,AverageAbsQ
-1.20538226879,-6.79117067561,-1.05296355819,-1.20272,47.7523,18.3931,22,1.13361,-6.79117067561,0.1145,-1.09835477736,0.0605982495687,1.17832557233,-6.79117067561,-0.108675471166,1.13369605772,0.0441196089144,22,0.0109945,0.0,1.1848
-3.52858820172,31.9015212157,-3.35903944721,-1.32941,49.7227,18.9437,23,1.26016,-28.0059781313,0.824994,-3.4508340429,0.0763395381212,1.30329404881,91.8090205627,-0.348017443961,1.26163169032,0.0435580210409,23,0.0345429,59.907499347,1.30888
-1.03553327237,49.4709181947,-0.936516435181,-1.47261,52.3833,19.4971,24,1.40103,-24.9164667013,1.47286,-0.970678370782,0.0870310660166,1.44011508248,88.2775557093,-0.0992741492019,1.40314748456,0.0338528546285,24,0.0097165,52.6163084068,1.44505
-0.512818233269,53.7447202968,-0.493328054854,-1.67045,54.5877,19.8903,25,1.59016,-0.519407310844,0.437966,-0.500407050873,0.0667626062831,1.62834642596,90.1680312425,-0.0507581012473,1.59199963255,0.00527851992841,25,0.00500908,39.1132878718,1.63351
-0.401093182816,67.3665902097,-0.319451507136,-1.87767,56.8757,20.2848,26,1.79288,-0.053217305071,1.3228,-0.35922547279,0.112403180922,1.83376760481,91.1918656696,-0.0344446619801,1.79546652042,0.0299237004551,26,0.00359585,38.9537132466,1.839
-1.8719921852,40.2575426032,-1.516284127,-2.03681,59.5998,20.9068,27,1.93881,-3.45845742246,0.951565,-1.64481336748,0.094997087615,1.98434590378,83.9735426288,-0.157642629034,1.94212727191,0.141385248598,27,0.0164646,43.7160000256,1.99014
-1.79911183906,51.525173849,95.2570148736,-2.31586,62.0485,21.5228,28,2.20977,-19.8794182523,1.3574,7.3273635803,0.120088509498,2.25517620156,87.3644001156,-0.128982086587,2.21321859338,27.8063765909,28,0.0177063,50.490795067,2.26121
-2.8046938437,66.9211039886,95.3945911888,-2.40517,64.5111,22.1097,29,2.28489,-3.52800079425,0.609492,32.9706644892,0.101241506846,2.33218588088,92.0326165767,-0.196960778795,2.28768116727,46.5452952265,29,0.0370669,40.7022083582,2.3389
-0.951173095118,65.0303053497,-0.232833499338,-2.83409,66.6226,22.5302,30,2.71055,-2.69917134535,0.718739,-0.490123023947,0.136155473023,2.75319550902,94.1575800466,-0.0710017844426,2.71306227223,0.279377862906,30,0.00490614,39.5727762417,2.76026
-4.94188858129,65.9770160204,-2.44361474842,-2.95141,68.7465,23.2435,31,2.80592,-4.65934484186,0.822043,-3.12099576203,0.148141489987,2.85009300149,94.1331607344,-0.412832656858,2.80946150665,0.757298756395,31,0.0312412,40.925915817,2.85839
-6.83420305786,54.5751240319,-3.00715779049,-3.27079,70.2875,23.7681,32,3.11624,-4.53572429231,0.382672,-4.16116931731,0.146563236209,3.16327484772,85.6148345552,-0.531453224707,3.11661917606,1.21961191788,32,0.0416533,41.8152476035,3.1739
-7.62664579133,59.6496057614,-7.54320206599,-3.38295,71.7953,24.4147,33,3.2118,-0.611340217375,0.389397,-7.5913057625,0.155261169641,3.26278118829,93.4659502936,-0.746816483255,3.21469720146,0.0301142540527,33,0.075989,42.7170680698,3.27478
-10.5039035067,37.1815514879,-6.28619482583,-3.58693,72.9068,24.8795,34,3.40118,-16.3920957828,0.94741,-9.92825080426,0.192467352533,3.45115591639,90.7551987585,-1.01648047637,3.4043535989,1.18048887542,34,0.0993819,53.5736472706,3.46198
-1.923325179,51.6440638497,-1.80112971046,-3.94519,74.1211,25.52,35,3.74286,-23.4486050081,0.660467,-1.85021250512,0.212683077757,3.79236012349,93.4283742444,-0.196432970642,3.74613926232,0.0357697217053,35,0.0185206,53.2111650404,3.80806
-3.72414365307,52.3489902992,-3.46983265048,-4.25721,75.4028,26.023,36,4.03974,-13.5679416191,1.36917,-3.58278536053,0.225663945013,4.09475104341,86.5034529212,-0.37823151291,4.0443851105,0.0726143479866,36,0.0358637,46.620537986,4.10879
86.8848027223,66.5657021111,95.5677414034,-4.581,76.4856,26.4987,37,4.31611,-0.487231191479,1.16425,92.8547492754,0.249374498474,4.3790255447,92.0215101695,0.800842082683,4.3216589612,2.54275116723,37,0.13407,38.7600409549,4.39691
-0.634628698879,91.2343437203,96.410547406,-4.97898,77.1349,26.8641,38,4.69586,84.7181782841,0.772614,89.8707774877,0.253068955496,4.76255434414,95.8975265842,1.02049055183,4.70146394704,22.0178868581,38,0.0822438,4.06000132841,4.78126
-8.16405341195,91.4931831772,94.786147202,-5.43608,78.049,27.2637,39,5.11856,89.284523234,1.21823,80.0394900269,0.277498046387,5.19964090955,95.7505418248,0.103306997263,5.12646600346,33.6719963935,39,0.0987755,2.30861259669,5.22148
91.4777452969,92.5706842294,96.492069294,-6.06545,78.4614,27.6982,40,5.72304,82.2954314445,1.54947,95.6419491186,0.32466290213,5.8064355857,99.1483745715,5.39498583377,5.73003813723,1.26670394771,40,0.123385,5.58642427448,5.83194
-0.253563396065,93.5204163181,96.439596506,-6.48825,78.7606,28.0038,41,6.08006,90.7100236712,1.78955,90.239209012,0.341506230267,6.1728594031,95.4013003572,2.99198739294,6.08746808457,19.3819265106,41,0.121474,1.45416362879,6.20024
-1.38528286796,92.8611645324,95.9852340985,-7.09132,79.0978,28.229,42,6.66639,90.188960197,2.76239,89.7402919126,0.408038837834,6.78309396099,98.1502261475,1.2902793898,6.67642167171,21.496440147,42,0.089832,2.79822937016,6.8124
84.2665189084,92.302206234,96.4011270306,-7.84069,79.192,28.357,43,7.38549,88.6743735044,1.66554,94.8570950317,0.39395199708,7.52099567725,94.6910244482,3.2190461105,7.39441198932,2.72809455447,43,0.12887,1.73786291906,7.54998
-7.53737256693,92.8421452888,93.0315700817,-8.36353,79.0627,28.3338,44,7.89206,88.1864447688,3.11357,54.711482962,0.426771992583,8.04827946009,99.5924873481,0.193801044272,7.89965891239,44.7324250185,44,0.0859821,3.66865656566,8.082
-99.9,90.6159129182,-99.899998045,-9.11682,78.8328,28.4846,45,8.56307,86.0793190845,3.34371,-99.8999997789,0.441572717086,8.75370453279,99.7162870765,-9.99956391176,8.57155886487,5.5581240183e-07,45,1.0,5.48709255208,8.78677
-99.9,16.4232006695,-99.9,-9.89994,78.4448,28.4961,46,9.30601,-17.0616214424,2.95403,-99.9,0.483107496748,9.54394514329,49.9080227814,-9.99956392679,9.31494929385,0.0,46,1.0,33.4848221119,9.57808
-99.9,28.6624309294,-99.9,-10.3488,77.9571,28.5011,47,9.74741,-24.0245977194,3.37778,-99.9,0.497671102161,10.0293817095,81.3494595782,-9.99956392679,9.75279727457,0.0,47,1.0,52.6870286488,10.0612
-99.9,0.631789842168,-99.9,-11.0297,77.5631,28.5011,48,10.3865,-49.8013725189,4.67896,-99.9,0.547379526365,10.734974137,51.0649522032,-9.99956392679,10.3925519094,0.0,48,1.0,50.4331623611,10.7633
-99.9,17.1605624652,-99.9,-11.2096,77.2895,28.5029,49,10.5258,-25.6501290676,2.45457,-99.9,0.465075708565,10.9387191344,59.971253998,-9.99956392679,10.5331585891,0.0,49,1.0,42.8106915328,10.9691
-99.9,4.86939644213,-99.9,-11.8526,77.2008,28.5017,50,11.1492,-30.6985537217,3.24168,-99.9,0.487991962799,11.6345199527,40.437346606,-9.99956392679,11.1514651858,0.0,50,1.0,35.5679501639,11.6668
-99.9,20.6526152914,-99.9,-12.586,77.3334,28.5086,51,11.8039,-13.9766836563,3.52052,-99.9,0.532555041388,12.3602223105,55.2819142392,-9.99956392679,11.803031097,0.0,51,1.0,34.6292989477,12.4011
-99.9,16.0567183904,-99.9,-12.8674,77.5912,28.5025,52,12.0427,-31.2552703174,3.42734,-99.9,0.558835474375,12.6793925429,63.3687070983,-9.99956392679,12.0510912392,0.0,52,1.0,47.3119887079,12.712
-99.9,6.22073754059,-99.9,-13.8804,78.0333,28.495,53,13.0309,-30.7339470393,3.80664,-99.9,0.558940372992,13.7509454615,43.1754221205,-9.99956392679,13.0316515076,0.0,53,1.0,36.9546845799,13.7958
-21.6267422615,66.5006045584,95.1202941628,-14.5447,78.4899,28.6359,54,13.6412,-6.26686441499,2.3764,69.3917294222,0.555196041518,14.4482151929,92.5001068439,31.9839818944,13.6394185145,47.792077339,54,0.3212,37.8351325414,14.5021
93.5349610123,81.3617018818,94.6338254361,-15.7143,79.0214,28.9643,55,14.7582,-0.554500257018,3.86694,94.2398275102,0.66472902704,15.6162938078,94.7766376978,44.5766334267,14.7575729529,0.324267318109,55,0.787176,30.969571071,15.6613
-0.360259699075,91.2022366375,-0.15930532645,-16.9476,79.601,29.5127,56,15.9914,88.6662088803,6.81002,-0.231291949906,0.796997643051,16.7489924951,94.6670196452,-0.0801515599371,15.9877603908,0.0728759862324,56,0.00231524,1.88616601894,16.8117
93.3464824183,81.8081789159,93.6545205836,-17.8556,80.2936,29.4526,57,16.9284,-3.0437765797,5.93608,93.5253499388,0.806741650521,17.6256995947,94.8065516842,46.9408323418,16.9207420215,0.108857081612,57,0.970615,30.0734914183,17.7148
93.4114464142,93.32606116,93.619222626,-19.3231,81.0362,29.5255,58,18.4228,90.8454846239,8.00268,93.5283427621,0.837346462764,19.0502565882,96.8767743828,47.1404541546,18.4182548152,0.0732081456544,58,0.976049,1.72086014559,19.1303
89.9040916328,92.5860131834,93.6501896053,-20.704,81.8863,29.6077,59,19.7743,90.4134896122,7.6414,92.267486625,0.833847881583,20.3725359151,94.6502438585,40.4432919341,19.7793365592,1.60297739974,59,0.958832,1.64352553742,20.4464
90.1298273179,93.2686496976,93.6241836604,-22.1323,82.7695,29.5724,60,21.2156,88.2749845633,9.65613,92.4586050425,0.88359675042,21.7614164567,99.8451494755,41.3604997805,21.2188156851,1.40789373256,60,0.960592,3.0315133698,21.8469
90.677081065,93.5232672243,93.6104162927,-23.2507,83.4514,29.5736,61,22.3285,89.3449214508,7.01426,93.3177981846,0.800894811073,22.8528491322,99.8965724838,46.4362868646,22.332678174,0.590350864173,61,0.988274,2.38915368272,22.9335
88.4183991902,93.1725371839,93.6222764383,-24.4771,84.4498,29.647,62,23.5892,88.6571261526,7.92373,92.5686460061,0.889272437416,24.0777684589,96.9762976693,42.4782318717,23.5985936407,1.61784273085,62,0.971855,2.19989068128,24.1608
84.7208276962,89.1641457634,93.2688931216,-25.2006,85.1838,30.0981,63,24.3017,80.447159581,4.51088,92.2595613702,0.79806908653,24.7616702835,97.8663105864,35.3843509758,24.3070934127,2.26995291416,63,0.822633,7.20402458864,24.8497
86.0682130482,87.5483757867,94.1303839346,-25.876,86.0973,30.1599,64,25.0128,73.3333846809,5.78384,92.1343085806,0.851377547253,25.4610838518,94.5756305814,38.4933688113,25.0172906639,2.624040848,64,0.897999,6.42393957408,25.5468
85.9226137662,91.0837645242,94.110633007,-26.8342,86.9375,30.3914,65,26.0055,81.7317646899,6.21875,92.3509130038,0.839573483357,26.4142973488,97.8846098888,39.7688931613,26.0074316603,2.44487012571,65,0.912416,4.73646522342,26.485
85.2715765019,90.6643025943,93.6321557143,-28.1228,87.8764,30.5679,66,27.3407,88.9132343817,6.09105,91.1709320361,0.848955134871,27.6991038969,93.628094285,33.6214434617,27.3408113125,2.94737949462,66,0.88836,1.77780379539,27.7671
78.8864414429,83.14504481,93.7948921518,-28.5326,88.6333,30.7688,67,27.7989,69.3583830654,3.87762,91.7153385775,0.771384221456,28.1211475686,92.9759812791,36.5069478524,27.8005881882,3.14016121165,67,0.900327,7.98974525968,28.1977
80.6120613079,89.6435305889,93.2722768466,-29.0462,89.3836,31.1126,68,28.3688,84.672330816,6.76193,90.6239671746,0.837254240709,28.6728024341,93.4002026895,34.6369696276,28.3718159009,3.20136937791,68,0.977342,2.8559431676,28.7328
90.5577296123,90.5211119875,93.3822284139,-29.918,89.9378,31.1906,69,29.2406,86.4214399379,4.61198,93.0119106575,0.773620410724,29.5498937319,94.7036288639,44.58917842,29.2421472904,0.446095248991,69,0.985802,2.51764081206,29.6149
92.0636410852,92.8873662806,92.5694876838,-30.8171,90.5929,31.2844,70,30.0817,88.8168237019,5.67176,92.4110905576,0.805241843469,30.3718797555,99.14929727,41.5375173905,30.0822161587,0.139815780892,70,0.992956,2.90673777954,30.4355
91.8730801341,91.8815718943,92.5020560504,-31.9503,91.4658,31.4263,71,31.1221,86.1136664288,3.72411,92.2760436318,0.726218018974,31.3989685532,93.9164624741,40.8289708445,31.1207722892,0.125559122601,71,0.992717,2.72041298217,31.4562
92.1388882781,93.0473626668,92.7005330028,-33.2733,92.2042,31.5711,72,32.389,84.683656349,5.34205,92.5435519702,0.832728068566,32.6470574807,94.7430945555,42.1501649371,32.3902643062,0.141770096972,72,0.990618,2.70069948907,32.6924
91.852260872,92.0701812553,92.5000091314,-34.874,92.8656,31.6532,73,33.932,85.677882328,4.23007,92.1807297631,0.767624905902,34.1775559686,98.6447516139,40.3754754428,33.9283107089,0.124972822234,73,0.993712,4.04778158351,34.2148
92.0828088137,92.9180710659,92.500010252,-35.9041,93.8181,31.8226,74,34.9165,88.3498380601,5.07073,92.302019519,0.801540190519,35.1407270121,95.695302697,41.0229600302,34.9178365186,0.119464301726,74,0.994472,2.09724729006,35.1632
92.236712331,93.5460733462,92.5066805237,-37.2259,94.4556,32.0105,75,36.2048,89.6614114772,5.25072,92.4040764932,0.849796514653,36.3963117352,95.3324734296,41.4901530796,36.2057708558,0.0671886178431,75,0.992783,1.35070666358,36.4173
92.3761824609,92.8098258485,92.6983731051,-38.7425,95.1495,32.1695,76,37.6055,86.4178870864,5.38714,92.600580885,0.883531130494,37.767016826,98.0515006972,42.513449094,37.6047951046,0.0766355956689,76,0.992471,3.16582549769,37.7885
92.0149312421,92.1239146632,92.5001272574,-40.0325,95.8487,32.2841,77,38.8522,88.130356949,4.64793,92.3374589932,0.848823377134,38.9961346196,94.8117955993,41.1758745158,38.8545742747,0.102923570174,77,0.993646,2.57088879736,39.0122
92.2094797151,93.180297725,92.5429629416,-41.4653,96.5547,32.3969,78,40.2454,86.9227816546,7.75255,92.4375665352,0.962759953884,40.3618369029,95.0834702634,41.7211254721,40.2453665779,0.096804603698,78,0.994363,2.10385053185,40.3762
92.2067460142,93.5430723968,92.5209366352,-42.638,97.2489,32.5187,79,41.3367,88.1706948364,4.1537,92.4421861382,0.865483442903,41.427187439,95.660781144,41.8165240788,41.3357181791,0.0824910233689,79,0.996436,1.92501303243,41.4468
92.521317126,94.0699990492,92.7131149881,-44.5034,98.0178,32.5782,80,43.1383,90.5616173955,4.74323,92.6546769107,0.905019015816,43.2149954208,99.2528077362,42.9697187522,43.1378209593,0.0595412824265,80,0.997368,1.99825354899,43.2344
92.4279939429,93.4014667824,92.7905310008,-46.1561,98.6553,32.6755,81,44.7465,90.8914107824,5.59088,92.620075494,0.918878527542,44.7997648104,94.4785819486,42.7007698923,44.7429991441,0.0707190306995,81,0.994897,1.00147404397,44.8175
92.3607251099,93.9095068417,92.6996408706,-47.5725,99.3816,32.7902,82,46.1363,90.0658876923,4.7177,92.5457146975,0.869528940299,46.1807334996,97.5241892439,42.3313081567,46.1395006129,0.0959140378875,82,0.995589,1.84935528354,46.1887
92.2032091588,93.0829006812,92.6995295696,-49.1825,100.144,32.8565,83,47.6862,89.7139736322,6.25379,92.4806664731,0.935319825452,47.7127861552,94.6295685739,42.0477232572,47.6851456503,0.109275282211,83,0.997279,1.7849139008,47.7191
92.1079026941,92.9928637086,92.5756368998,-50.4193,100.85,32.8929,84,48.8888,89.5800818712,5.81054,92.3739348831,0.905457867796,48.9018218912,96.1441587307,41.4716732089,48.8848799723,0.1060028033,84,0.996722,1.98334146742,48.907
92.2037995637,93.4220489952,92.698424451,-52.3131,101.557,32.9355,85,50.7374,91.0503717053,4.98101,92.5192873856,0.896090210028,50.7426841931,98.3957020117,42.1558407526,50.7359691689,0.097762506172,85,0.994537,1.95912395631,50.7442
92.1531346615,93.3793008364,92.5986031647,-54.1341,102.174,33.0247,86,52.522,87.3332955969,5.08651,92.433017534,0.933269230396,52.5259960901,97.0493532931,41.7694185145,52.5240808058,0.0974780293989,86,0.99645,2.21234234916,52.5227
92.0407664475,93.6131841254,92.4999773915,-55.5655,102.712,33.0571,87,53.8764,90.5682258695,5.10167,92.3396028762,0.890548428827,53.877536291,95.3644781009,41.2223064777,53.8773377833,0.106055079198,87,0.994658,1.33339897747,53.8764
92.0091589677,93.1060552198,92.4989675515,-57.0919,103.167,33.1579,88,55.3804,90.5038463963,3.43403,92.3072102515,0.821666527096,55.3806446244,95.2455652953,41.0875824192,55.3806194313,0.109659955037,88,0.995583,1.43359383022,55.3804
91.8591625868,93.3853872265,92.5,-58.9934,103.787,33.2749,89,57.2896,89.815353299,5.24955,92.2106340086,0.914026212113,57.2964225095,94.804138954,40.6615315005,57.2963803982,0.129694232051,89,0.997546,1.4261819484,57.2896
92.1013391774,93.5575222989,92.6997705923,-60.2982,104.357,33.4427,90,58.5476,91.5508651056,3.7628,92.479082733,0.819218478428,58.5542312159,94.570914767,42.0093020507,58.5542034502,0.114722627473,90,0.996396,0.766000392384,58.5476
92.051614665,93.8966457203,92.5996007301,-61.9795,104.99,33.5189,91,60.2434,89.9507593981,4.91773,92.3780700892,0.881530181516,60.2496239387,99.4,41.4826994368,60.2495911927,0.125864468371,91,0.99638,2.22062433645,60.2434
92.0030212061,93.7815027253,92.5,-63.6976,105.707,33.5258,92,61.9801,90.4148464327,4.06336,92.3404173578,0.824014563376,61.9863894224,97.0735788502,41.2585820422,61.9863699666,0.130295686912,92,0.995547,1.44664355281,61.9801
92.3012718883,93.6154460334,92.7995895122,-65.2088,106.518,33.5379,93,63.4999,90.6913167389,4.46316,92.6236802817,0.85834409615,63.5122849991,97.4951892557,42.7610284343,63.512259602,0.131830363782,93,0.996008,1.74218915851,63.4999
92.3166299928,92.4070692866,92.7999776544,-66.6906,107.271,33.4763,94,64.9901,90.5795008051,5.18676,92.6454770289,0.867469181075,65.003870906,94.3964219455,42.8669555616,65.0038367856,0.125245277908,94,0.995734,1.45766937496,64.9901
92.3032436328,94.0497547753,92.7976878857,-68.211,107.967,33.5162,95,66.5398,90.2287315713,3.96889,92.6790984084,0.845540509552,66.5549047066,98.7354673029,43.0711440476,66.5548808935,0.0963382067993,95,0.996486,1.90825965664,66.5398
92.2046859704,92.6750195382,92.6999313914,-69.4685,108.698,33.5266,96,67.8161,88.5947728465,4.4684,92.5293329298,0.850024618467,67.8303350606,94.3300129654,42.2967210203,67.8303171137,0.110222366246,96,0.997081,1.87339529141,67.8161
91.8367140519,92.5641506475,92.4,-70.8013,109.397,33.6042,97,69.1806,89.1011441396,7.12238,92.2153295091,0.918260743477,69.1962870123,95.2589804725,40.6713614666,69.1962429389,0.12069566256,97,0.997143,1.93493815744,69.1806
92.2306132147,94.1453546007,92.6999636616,-71.7942,110.004,33.5804,98,70.2173,89.8602480841,3.47056,92.5409790789,0.808992019447,70.2285122305,99.8287691021,42.3115741987,70.2284995843,0.111817867678,98,0.995725,2.23737377256,70.2173
92.0305318994,93.0748178337,92.536388248,-72.6001,110.51,33.6725,99,71.0861,89.6728182135,4.08156,92.3677335687,0.853778045448,71.0947437196,95.330448685,41.4024497706,71.0947193362,0.111487033788,99,0.995645,1.55807394906,71.0861
92.0023095923,92.4136037793,92.499714845,-73.5282,111.04,33.722,100,72.0629,85.8721478318,3.68248,92.3259978638,0.824515476478,72.0758066795,95.0231959933,41.1936865251,72.0757775054,0.123556183054,100,0.995828,2.6112326516,72.0629
92.3011012759,91.9311973206,92.7999108983,-74.3844,111.46,33.7211,101,73.0077,84.3081666137,4.15386,92.6290108709,0.817125388507,73.0167704879,96.632158459,42.7670258976,73.0167489255,0.117670260583,101,0.995387,3.53593482876,73.0077
92.3009247312,93.3126637473,92.8982506664,-75.2888,111.968,33.7889,102,73.9324,89.2290754433,5.23441,92.7098988975,0.9014478872,73.9435280748,94.7067356671,43.2336618053,73.9434769397,0.132000915214,102,0.996353,1.5821244361,73.9324
92.1020013956,93.7518525565,92.6956903891,-75.9986,112.284,33.8176,103,74.7472,89.7228377989,4.90078,92.4777744816,0.816534168591,74.7552022896,99.5761893628,42.0025157174,74.75516599,0.12514093987,103,0.996371,2.33078554394,74.7472
92.1188349278,93.9333088465,92.6999982828,-76.5878,112.48,33.8113,104,75.3836,90.955231433,5.47862,92.5169055835,0.842338886785,75.393481263,96.3259970212,42.1945265775,75.3934544414,0.134216833008,104,0.995962,1.37695234244,75.3836
92.3011944499,93.7197882516,92.7997317793,-77.0243,112.706,33.8284,105,75.9237,90.0511754614,5.94255,92.6143982063,0.85248789735,75.9314259718,97.5414892279,42.7076177106,75.9313943846,0.147416528675,105,0.995861,1.59254107457,75.9237
92.6587727865,93.633115205,93.0998809488,-77.326,113.002,33.8246,106,76.2951,89.6121847635,4.95953,92.9007413742,0.820827884653,76.2998887506,99.0809340938,44.2669400758,76.2998585926,0.130756983452,106,0.996313,2.21859511431,76.2951
92.3678216921,94.1936659917,92.7997745992,-77.6902,113.22,33.8534,107,76.7489,91.3043240465,4.47639,92.6620244235,0.784389890752,76.7529592971,99.2269381601,42.9628024257,76.7529250535,0.107906017659,107,0.995973,1.66084319449,76.7489
91.5635954914,93.393746347,92.5,-77.932,113.464,33.9034,108,77.0351,88.7997297979,3.56983,92.0374255267,0.769106856783,77.0418055464,99.6,39.7611988392,77.0417836413,0.158177324601,108,0.996805,2.63133053182,77.0351
91.4046498219,93.4304649403,92.4997442541,-78.2084,113.706,33.9024,109,77.3676,89.0408976377,3.80687,92.0063831974,0.745242941833,77.3732478806,97.6,39.5621975068,77.373215412,0.222334912976,109,0.99542,2.08776024155,77.3676
91.6058681892,93.1448328706,92.4,-78.1152,113.889,33.9062,110,77.3535,89.4757007376,5.57107,92.1357747967,0.781462636424,77.3590472868,94.7584989933,40.2028958931,77.3590126623,0.150004331615,110,0.995273,1.7465689085,77.3535
92.005008387,93.5972198209,92.5998371585,-78.2298,114.077,33.9872,111,77.5002,90.4047368674,4.56207,92.4045413405,0.722393703984,77.5004324245,98.3661792268,41.5933794787,77.5003952396,0.164251916391,111,0.995532,2.1911703322,77.5002
91.7043325009,92.0273414995,92.4,-78.4055,114.174,34.0229,112,77.7576,88.0657490949,4.57422,92.2388307076,0.695769839997,77.7609218637,94.6439228344,40.7075204467,77.760900552,0.174416575295,112,0.994626,2.37024894266,77.7576
91.5145106753,92.2927326088,92.3321021384,-78.3566,114.284,34.0587,113,77.7509,88.5148099253,1.84036,92.0367762856,0.552636648594,77.7525467404,94.4488725749,39.696299037,77.7525383644,0.173107934165,113,0.995005,2.09459673166,77.7509
91.4035556144,93.4409751347,92.4901030146,-78.3491,114.401,34.1296,114,77.7724,90.7025028089,3.68692,92.0882069697,0.658785363225,77.773883814,99.2361236917,39.9556977823,77.7738412484,0.193558431807,114,0.994995,2.19588212956,77.7724
91.304270702,93.0993101788,92.3160567251,-78.0485,114.514,34.1749,115,77.509,89.3551036326,2.36754,92.015985792,0.575574642615,77.5104101877,97.6793037236,39.6213426357,77.5103893382,0.18829565232,115,0.995811,2.25260071134,77.509
91.3559278939,93.098070912,92.3987014703,-78.0262,114.659,34.2518,116,77.5072,90.6798218654,1.88886,92.0225351015,0.541805836177,77.5085678005,97.4106070782,39.6319496758,77.508550479,0.220387760955,116,0.995093,1.83730305028,77.5072
90.9000103949,93.1535003757,92.5,-78.2986,114.756,34.3638,117,77.787,90.5993372116,3.88848,91.2102450279,0.675089191803,77.7896577207,98.2602369261,35.8332844251,77.7896224383,0.421056453315,117,0.997047,2.20997266886,77.787
90.8004951293,92.8896716652,90.9999414788,-78.0527,114.849,34.4999,118,77.5323,91.9591753175,3.31785,90.8618402346,0.61517351768,77.5327758396,94.803760161,34.1942118231,77.532757534,0.0664893916426,118,0.996528,0.784331528251,77.5323
