AverageAbsQYDiff,AveragePolicySurr,MaxReturn,AverageY,AverageReturn,QFunRegParamNorm,AverageDiscountedReturn,AverageEsReturn,PolicyRegParamNorm,AverageAbsQ,AverageQLoss,AverageAction,AverageAbsY,StdReturn,StdEsReturn,MinReturn,Iteration,AverageQ,Epoch,MinEsReturn,MaxEsReturn
0.716938203877,-12.3678,1012.56100728,11.4005527992,759.453299884,26.4808,99.3151073895,359.99871758,25.6973,11.3983,1.03597,0.763056,11.4060652844,144.915299627,0.0,500.031457417,31,11.3952,31,359.99871758,359.99871758
0.732796831736,-13.426,1164.81820261,12.4522333612,557.701943729,26.9209,105.049315714,482.498653459,26.0037,12.4495,1.07203,0.811125,12.4565693988,355.565418947,0.0,32.3964349924,32,12.447,32,482.498653459,482.498653459
0.767825552249,-14.5378,1166.99229117,13.5409146479,848.513833995,27.4145,115.484505094,990.737718551,26.3069,13.5383,1.23803,0.820966,13.544819106,204.117659378,0.0,436.863578377,33,13.5367,33,990.737718551,990.737718551
0.777122868165,-15.3899,1204.9337878,14.355601816,925.193827205,27.8627,128.845033616,481.112964945,26.6305,14.3518,1.25452,0.775167,14.3591146558,301.126742723,0.0,93.9481276898,34,14.35,34,481.112964945,481.112964945
0.785563762891,-16.2836,1458.94090084,15.2323311357,1077.97801255,28.3319,149.220698502,680.786616915,26.9004,15.2277,1.24721,0.80672,15.2349422586,223.055700597,0.0,712.301060455,35,15.2269,35,680.786616915,680.786616915
0.797631082261,-17.259,1643.80939494,16.1709805671,1126.42198695,28.755,155.860394293,557.15410623,27.2782,16.1663,1.35963,0.789923,16.1735357485,307.044202475,0.0,655.585065214,36,16.1654,36,557.15410623,557.15410623
0.824353237522,-18.2338,2280.26956989,17.1224796027,2012.31770004,29.2404,170.401971158,640.905458804,27.7436,17.117,1.43731,0.828167,17.1237156708,359.391433755,0.0,1022.51483602,37,17.1164,37,640.905458804,640.905458804
0.834296661553,-19.297,2233.56747472,18.1699588911,1718.47099876,29.631,164.196526911,517.788714011,28.1289,18.1641,1.51018,0.818838,18.1710492387,502.094872594,0.0,485.257833584,38,18.1639,38,517.788714011,517.788714011
0.858748014803,-20.498,2525.48577816,19.3373820963,1473.70968576,30.1112,199.845894709,820.565558235,28.5131,19.3312,1.70016,0.818939,19.3384387014,468.42551361,0.0,795.83191145,39,19.3311,39,820.565558235,820.565558235
0.883152309615,-21.5859,2373.92501671,20.4099597538,2031.30065053,30.5331,188.730920528,692.738018399,28.8905,20.4019,1.77746,0.818952,20.4108767099,344.718937959,0.0,1165.05537847,40,20.4019,40,692.738018399,692.738018399
0.920837045228,-22.7892,2299.79666317,21.5915102751,2109.71801589,30.9961,191.91755703,487.223904983,29.19,21.5816,1.98164,0.856348,21.5921529888,286.254004245,0.0,1269.526162,41,21.5816,41,487.223904983,487.223904983
0.897839453204,-23.9152,2334.63770248,22.7116965692,2125.63250712,31.3878,188.777677971,801.326459174,29.5193,22.7025,1.82118,0.815504,22.7121118597,352.059472773,0.0,1081.45483322,42,22.7025,42,801.326459174,801.326459174
0.907164577729,-25.0332,2793.35520563,23.8349280523,2381.35548889,31.756,204.497990852,581.611510608,29.8585,23.8253,1.84374,0.811413,23.8352468207,658.704516626,0.0,747.565731727,43,23.8253,43,581.611510608,581.611510608
0.911390270141,-26.2655,2916.11008027,25.0394457787,2841.20600143,32.1604,238.92208514,586.367243924,30.2282,25.0305,1.9685,0.839672,25.0397142851,47.946513726,0.0,2780.72862286,44,25.0305,44,586.367243924,586.367243924
0.927246047016,-27.4941,2786.24760339,26.298253999,1760.60066398,32.5411,201.173344855,925.38574166,30.556,26.2888,2.12764,0.836097,26.2987004478,783.873234444,0.0,599.401968101,45,26.2888,45,925.38574166,925.38574166
0.918716686514,-28.6059,2941.36086467,27.4067894025,2373.76016274,32.9321,232.3970813,1029.28819226,30.8604,27.3975,2.03831,0.855786,27.407078845,600.594019124,0.0,1306.6244404,46,27.3975,46,1029.28819226,1029.28819226
0.944330432364,-30.1371,2608.14704818,28.8764369968,2393.75416687,33.3341,212.522081798,773.133712131,31.1744,28.8675,2.16584,0.848681,28.8767768795,504.404151052,0.0,883.30573515,47,28.8675,47,773.133712131,773.133712131
0.966729280961,-31.7513,2722.4015129,30.4632805851,1853.71396823,33.7106,196.125058554,1685.57496661,31.5366,30.453,2.32188,0.848832,30.4636192368,664.954478401,0.0,840.658054297,48,30.453,48,1685.57496661,1685.57496661
1.00403634147,-33.214,3077.76147262,31.931198411,2514.20656142,34.1655,231.026019163,1397.37905782,31.8702,31.9206,2.67614,0.864464,31.9316499082,726.27819133,0.0,857.153826912,49,31.9206,49,1397.37905782,1397.37905782
1.01998221711,-34.4851,2970.36207907,33.2214722876,2189.54135338,34.5857,228.673978373,962.239057458,32.2191,33.2122,2.87133,0.871902,33.2217843798,624.985439957,0.0,1300.13702752,50,33.2122,50,962.239057458,962.239057458
1.02045761755,-35.9538,3100.74642333,34.6829072938,1884.8486357,34.9443,219.490211603,1022.46879331,32.5039,34.6746,2.65953,0.875641,34.6833317213,947.362201823,0.0,625.237333855,51,34.6746,51,1022.46879331,1022.46879331
1.06353706685,-37.2526,3025.25164016,35.9541912284,1375.35558369,35.2996,192.255678798,1293.63177561,32.8649,35.9439,3.09445,0.868836,35.9544398915,751.239344979,0.0,635.660378027,52,35.9439,52,1293.63177561,1293.63177561
1.07799510889,-38.3552,2888.1658863,37.0641768261,1544.74346967,35.7188,241.63093676,571.961782887,33.1691,37.055,3.27245,0.8892,37.064666523,835.637146709,0.0,390.998855944,53,37.055,53,571.961782887,571.961782887
1.09060280503,-39.483,3029.2717843,38.1991733383,1975.9254525,36.1165,243.178148719,529.898438731,33.435,38.1878,3.29409,0.879929,38.1996135369,967.655224392,0.0,462.365866846,54,38.1878,54,529.898438731,529.898438731
1.09152106692,-40.5786,2114.33968737,39.3019275843,1355.04674613,36.4752,220.600487058,605.658700729,33.6886,39.2914,3.16895,0.884808,39.3022852482,560.920749411,0.0,405.048914435,55,39.2914,55,605.658700729,605.658700729
1.12222691259,-41.652,2816.98308192,40.3739704743,2738.61121739,36.8999,230.933629403,875.255774172,33.9668,40.3632,3.54378,0.860689,40.3744447959,49.2179361694,0.0,2649.14945827,56,40.3632,56,875.255774172,875.255774172
1.13783134202,-43.0974,3302.10390645,41.8022390669,2362.88624928,37.2883,264.513690099,679.047403755,34.2418,41.7925,3.66738,0.890698,41.802582936,626.780931034,0.0,1237.95960011,57,41.7925,57,679.047403755,679.047403755
1.14657663476,-44.7688,3254.63875137,43.4397551393,3080.18390123,37.6296,270.384840428,1374.64063905,34.5481,43.4297,3.75117,0.895826,43.4402381457,288.072714719,0.0,2247.57191424,58,43.4297,58,1374.64063905,1374.64063905
1.19296241322,-46.2469,2868.33553008,44.9095262545,2584.5505745,38.0839,238.756297957,2110.55500908,34.8155,44.8986,4.19649,0.889008,44.9098533483,432.89729112,0.0,1300.3561699,59,44.8986,59,2110.55500908,2110.55500908
1.2222387732,-47.8116,3000.15000481,46.4576486683,2334.85778687,38.4643,253.768698578,118.506547324,35.0373,46.4476,4.38385,0.888057,46.458032372,755.00779329,0.0,918.439679911,60,46.4476,60,118.506547324,118.506547324
1.24273951563,-49.3744,3231.88960825,47.9924863476,2430.77992751,38.8775,240.106413616,2015.75582305,35.3398,47.98,4.53515,0.888025,47.9928825924,842.830362958,0.0,392.90731711,61,47.98,61,2015.75582305,2015.75582305
1.25385126944,-50.7054,3234.87371607,49.3640749899,1591.72380886,39.2851,216.523416233,931.106544131,35.6031,49.3526,4.44081,0.873036,49.3643118617,1039.92365047,0.0,580.877049779,62,49.3526,62,931.106544131,931.106544131
1.27835320387,-52.2106,3040.75306068,50.8523428756,1973.1211074,39.6629,240.265135045,1046.03114342,35.8337,50.8409,4.89091,0.894866,50.8527779204,729.095716138,0.0,1002.15580827,63,50.8409,63,1046.03114342,1046.03114342
1.32717014427,-54.1065,3065.02595346,52.7316152427,2371.8708279,40.0457,247.23287829,1778.2574337,36.1251,52.72,5.4018,0.893553,52.7318662763,707.356500098,0.0,1128.19248337,64,52.72,64,1778.2574337,1778.2574337
1.33431474983,-55.865,2949.50380231,54.4680186681,2823.52926298,40.3873,239.455494539,1799.48351699,36.352,54.4574,5.29355,0.894454,54.4685571434,75.2234622363,0.0,2701.04215665,65,54.4574,65,1799.48351699,1799.48351699
1.40745072004,-57.7863,3494.89872878,56.4064958881,2571.68335679,40.8123,243.368619525,1770.02699869,36.6097,56.3918,6.38307,0.883723,56.407004855,1017.2101652,0.0,787.721911857,66,56.3918,66,1770.02699869,1770.02699869
1.40804592968,-59.03,3514.2009351,57.6485768832,3010.47078989,41.2264,271.518801464,2064.88649674,36.8642,57.6338,6.62016,0.880659,57.6491000986,528.696696819,0.0,1887.60601884,67,57.6338,67,2064.88649674,2064.88649674
1.3949637233,-60.9175,3225.2575527,59.508237391,1430.43354098,41.5664,228.833719182,836.60250052,37.1332,59.4979,6.03563,0.891716,59.5086329257,777.101990293,0.0,222.509321377,68,59.4979,68,836.60250052,836.60250052
1.43488110851,-63.0311,3536.25469544,61.6208268007,2914.04519088,41.8807,274.606682166,2337.5079875,37.3938,61.6082,6.42999,0.88103,61.6211310324,875.810292525,0.0,1224.38996675,69,61.6082,69,2337.5079875,2337.5079875
1.46024682861,-64.5181,3397.9964616,63.1344293227,3011.88976914,42.2568,256.351043417,2249.33220716,37.6473,63.1214,7.1321,0.876304,63.134939165,632.424552716,0.0,1142.23710642,70,63.1214,70,2249.33220716,2249.33220716
1.48466825922,-66.9071,2954.5514278,65.4725184778,1143.27053052,42.619,224.165786068,2322.55373166,37.8706,65.46,7.15055,0.880483,65.4728665256,746.128984781,0.0,464.392934876,71,65.46,71,2322.55373166,2322.55373166
1.48236668779,-68.912,3556.75472127,67.447484341,2555.12181093,42.9526,269.600405586,2431.97495035,38.0843,67.4367,6.54674,0.883645,67.4477403347,1000.86394342,0.0,991.580206448,72,67.4367,72,2431.97495035,2431.97495035
1.54311495496,-70.5602,2895.70943931,69.1137682738,1579.17704028,43.3518,260.417579406,1567.41114487,38.3336,69.101,8.19937,0.890739,69.1140283584,614.856241031,0.0,782.311153651,73,69.101,73,1567.41114487,1567.41114487
1.47972785366,-72.3972,3256.97591352,70.934774847,1186.00423556,43.6904,231.312580237,1485.9388691,38.565,70.922,6.31331,0.901003,70.9349750793,884.460755531,0.0,-251.833658053,74,70.922,74,1485.9388691,1485.9388691
1.58453221861,-74.4522,3524.48567656,72.9778555007,2219.51042242,43.9767,263.00079339,2415.93502904,38.777,72.9665,9.26437,0.897317,72.9783183688,893.511743038,0.0,1041.94611213,75,72.9665,75,2415.93502904,2415.93502904
1.56291050504,-76.258,3427.54903565,74.7825067956,1451.24843613,44.3556,245.633332484,2122.88670849,38.9973,74.7693,8.34316,0.921211,74.7828153137,989.114446814,0.0,-92.8855797598,76,74.7693,76,2122.88670849,2122.88670849
1.62695753778,-77.4459,3548.44942103,76.0103919968,1697.13630414,44.776,234.96784915,1269.83718793,39.2579,75.9955,10.4383,0.898291,76.0108595305,871.978640448,0.0,842.233105744,77,75.9955,77,1269.83718793,1269.83718793
1.64341328711,-79.2675,3828.8546206,77.7717379509,2940.02601095,45.1623,278.706119376,1909.91192004,39.5133,77.7594,10.7005,0.895715,77.7721951529,812.126340437,0.0,1393.96104182,78,77.7594,78,1909.91192004,1909.91192004
1.60250922859,-81.0671,3517.10797418,79.6042274792,3070.20581564,45.4838,273.782139823,1010.07699342,39.7745,79.5922,8.60469,0.883072,79.6045311641,785.792290523,0.0,1122.9407379,79,79.5922,79,1010.07699342,1010.07699342
1.61738459892,-82.0264,3744.28855658,80.5347723038,2351.21454922,45.7852,269.27038128,1296.0200194,40.0531,80.5224,9.12505,0.902047,80.5351472164,941.421932961,0.0,966.088665335,80,80.5224,80,1296.0200194,1296.0200194
1.68834140811,-83.2966,3502.4035312,81.7799401108,1297.11404086,46.1012,235.566574339,730.74000772,40.3081,81.7662,10.5385,0.887593,81.780487219,918.30081792,0.0,-291.83148557,81,81.7662,81,730.74000772,730.74000772
1.66499771606,-84.9177,3242.48685136,83.3751677462,2344.41360933,46.5541,251.528566728,2416.20344499,40.5826,83.3649,9.52723,0.889428,83.3755068226,841.676460642,0.0,837.587233682,82,83.3649,82,2416.20344499,2416.20344499
1.68014274307,-86.036,3071.37697118,84.5133751451,1187.74525878,46.8708,214.868654934,659.240013639,40.8066,84.4989,10.0075,0.918496,84.5136729562,855.927108287,0.0,143.524592886,83,84.4989,83,659.240013639,659.240013639
1.72029202566,-87.3378,3174.39743943,85.8088664039,2532.22895131,47.3102,246.638425939,904.966453257,41.0429,85.7988,10.9568,0.898795,85.8092075705,781.430696799,0.0,858.270851682,84,85.7988,84,904.966453257,904.966453257
1.74115762693,-88.3494,3671.44756883,86.8014236523,1675.42183036,47.6281,247.296531676,676.032530102,41.284,86.7854,11.2184,0.924774,86.8017255048,1271.78972216,0.0,-317.509144417,85,86.7854,85,676.032530102,676.032530102
1.73956540592,-90.351,3369.56839293,88.7496380025,1495.0929033,48.0372,253.90335886,1024.9707078,41.5183,88.7405,10.8753,0.918953,88.75006498,708.326719721,0.0,714.4001687,86,88.7405,86,1024.9707078,1024.9707078
1.82018778631,-92.603,2411.03579735,90.970049691,1172.24135662,48.4497,210.665540272,2549.19511371,41.7971,90.9545,12.651,0.918706,90.9703656345,736.663843351,0.0,263.669606974,87,90.9545,87,2549.19511371,2549.19511371
1.89067455804,-93.8214,3786.22228053,92.2038305209,1822.33852222,48.8368,248.654989818,2277.23601122,42.0057,92.1909,15.4326,0.910731,92.2042231892,829.436251293,0.0,772.852812487,88,92.1909,88,2277.23601122,2277.23601122
1.8546616703,-95.6044,3650.47955574,93.9996451568,1895.83360224,49.1344,251.515575265,906.238279502,42.2146,93.9851,13.7502,0.911449,93.9998009802,1254.97235064,0.0,161.60062388,89,93.9851,89,906.238279502,906.238279502
1.88290047591,-96.7803,2789.43363123,95.1554443435,1468.59058416,49.602,244.359963098,852.054653678,42.4607,95.1382,14.781,0.90713,95.1557943887,672.852056927,0.0,809.925931872,90,95.1382,90,852.054653678,852.054653678
1.85977608536,-98.0846,4010.36839211,96.4716281362,2468.91961179,49.9068,295.194100575,1277.90989345,42.6899,96.4594,13.2583,0.90658,96.4719372534,1149.73780831,0.0,798.713769288,91,96.4594,91,1277.90989345,1277.90989345
1.90589397043,-99.5891,4091.07306067,97.9443538355,2188.52108253,50.2594,276.77445775,1115.60389733,42.9357,97.9293,15.2956,0.916458,97.9446155705,1421.02758732,0.0,85.5390588673,92,97.9293,92,1115.60389733,1115.60389733
1.96768048461,-100.677,3587.54529072,99.0510486783,1927.41542893,50.7104,232.517836655,1154.12220465,43.1871,99.0348,17.022,0.928154,99.0513567926,963.024391876,0.0,861.034911699,93,99.0348,93,1154.12220465,1154.12220465
2.02684315476,-103.358,3895.973784,101.642966883,3228.95607506,51.1528,286.452653299,2620.47108152,43.4304,101.628,18.8747,0.917425,101.643399934,1021.95556248,0.0,867.30265816,94,101.628,94,2620.47108152,2620.47108152
2.02238766625,-105.019,4027.2918356,103.274725027,2110.01169829,51.5339,294.817962804,1712.82394673,43.6622,103.26,18.4883,0.919166,103.275145425,864.491276683,0.0,1000.32356523,95,103.26,95,1712.82394673,1712.82394673
1.99565079431,-106.229,4017.92875211,104.489870708,3798.08825466,51.8695,311.683811495,792.167841085,43.9141,104.477,16.2836,0.927549,104.490315539,168.330247618,0.0,3447.45489565,96,104.477,96,792.167841085,792.167841085
2.01657881962,-107.946,4013.9159202,106.185962674,2265.11114619,52.2149,300.781821972,1524.17516308,44.1353,106.168,15.8748,0.925428,106.186231268,799.538775054,0.0,1392.14541437,97,106.168,97,1524.17516308,1524.17516308
2.0356478129,-108.933,4116.45372904,107.231518151,3340.91267484,52.5866,331.938825505,1364.95532995,44.4102,107.219,16.962,0.923942,107.231823457,639.888938311,0.0,1986.11962298,98,107.219,98,1364.95532995,1364.95532995
2.07511881861,-110.959,3934.68614911,109.206331481,2723.96434194,53.0072,262.677131728,1080.54598257,44.6574,109.19,17.7859,0.923004,109.206814581,1111.62906078,0.0,942.403877738,99,109.19,99,1080.54598257,1080.54598257
2.10207358332,-113.239,4165.96188715,111.435325272,3611.86153467,53.4155,317.615313321,2811.3031978,44.8699,111.419,19.5516,0.922535,111.435606679,779.637113802,0.0,1394.46587315,100,111.419,100,2811.3031978,2811.3031978
2.12873374089,-115.401,3980.63680608,113.641678452,2877.76200781,53.766,325.533691177,2529.35026334,45.1286,113.629,21.7968,0.917627,113.641965339,899.823404216,0.0,1420.18315719,101,113.629,101,2529.35026334,2529.35026334
2.15481344882,-117.326,4150.5050857,115.556705172,3687.14449001,54.1126,304.763004901,1872.65541769,45.4119,115.538,20.7885,0.927637,115.557031821,864.187297361,0.0,1114.39389236,102,115.538,102,1872.65541769,1872.65541769
2.10042333554,-119.178,3919.00055769,117.427985687,2655.04772034,54.4449,293.857133129,2433.36468553,45.6323,117.411,17.811,0.932657,117.428166672,903.100110987,0.0,1411.77833401,103,117.411,103,2433.36468553,2433.36468553
2.17698152397,-121.26,4054.23777712,119.490519372,2905.74741776,54.8622,298.135146501,2288.78699729,45.8076,119.475,19.1188,0.917895,119.490747968,1043.26640485,0.0,392.821891293,104,119.475,104,2288.78699729,2288.78699729
2.24355671086,-122.943,3531.01397102,121.149688271,2436.0204711,55.2613,275.202046434,2808.60552236,46.0204,121.135,21.4033,0.935641,121.15003447,1008.62017438,0.0,665.494608133,105,121.135,105,2808.60552236,2808.60552236
2.24932704191,-124.665,3405.93835166,122.850532689,1631.98597826,55.6053,260.286704816,1276.6204896,46.273,122.832,22.0392,0.932908,122.851018101,666.089703356,0.0,1016.30605921,106,122.832,106,1276.6204896,1276.6204896
2.3161604785,-127.129,3001.68752518,125.256583864,1552.47751457,55.9951,260.282588452,2661.68036182,46.4818,125.245,25.9109,0.928373,125.256896265,826.868077169,0.0,-283.559861872,107,125.245,107,2661.68036182,2661.68036182
2.33890417059,-128.404,3874.66504327,126.471585903,2697.60884887,56.4667,307.230394056,1071.6844621,46.7424,126.455,27.8077,0.934966,126.472047231,1047.6310056,0.0,1163.70942917,108,126.455,108,1071.6844621,1071.6844621
2.25342320381,-129.838,4045.21624322,127.940743164,3740.76505932,56.7989,289.310974827,949.037790583,47.0038,127.924,20.0124,0.930685,127.940860421,171.089862573,0.0,3501.28608811,109,127.924,109,949.037790583,949.037790583
2.35552726364,-131.615,3982.61407303,129.718959026,3825.45591696,57.1541,319.145798582,2159.54585484,47.2398,129.707,23.6915,0.938374,129.719470762,128.711541781,0.0,3555.0720401,110,129.707,110,2159.54585484,2159.54585484
2.35425260116,-133.108,3851.25531504,131.222104674,3319.41178572,57.5422,323.069004675,1201.22148731,47.4697,131.201,23.3172,0.941352,131.222461187,766.466272676,0.0,1407.51088133,111,131.201,111,1201.22148731,1201.22148731
2.34764233589,-135.557,4060.96332824,133.620620613,3306.57584318,57.8034,309.484522401,2798.10915861,47.6673,133.607,24.4852,0.935587,133.620996866,891.293380355,0.0,895.644495938,112,133.607,112,2798.10915861,2798.10915861
2.43353862448,-137.885,3307.73922049,135.953765156,2320.5127586,58.1217,263.363404292,2893.56974185,47.9342,135.931,29.3532,0.933409,135.954141045,850.376843905,0.0,973.567960143,113,135.931,113,2893.56974185,2893.56974185
2.39642716363,-140.337,3683.89040706,138.442512843,3183.62019993,58.3896,289.044705229,2129.36920464,48.1565,138.426,26.207,0.920068,138.442874086,701.578793135,0.0,1424.3369157,114,138.426,114,2129.36920464,2129.36920464
2.41685165508,-142.514,3741.28882362,140.575689954,2031.52153182,58.7324,254.217647054,2700.57128239,48.3932,140.559,28.7376,0.930203,140.575978097,1174.01010584,0.0,166.225697939,115,140.559,115,2700.57128239,2700.57128239
2.43983448282,-144.57,3842.77161643,142.631502986,2688.96567827,59.038,305.733030167,2817.73438296,48.6047,142.617,28.8225,0.934726,142.631740754,913.723557166,0.0,1281.45193574,116,142.617,116,2817.73438296,2817.73438296
2.52233568054,-146.972,3828.24919073,145.021996204,2707.80464064,59.3258,286.061635607,2639.92393279,48.8424,145.005,32.433,0.937666,145.022395966,1130.35313228,0.0,680.554097797,117,145.005,117,2639.92393279,2639.92393279
2.45834373221,-148.77,3884.40568463,146.82672395,3725.75099989,59.6443,310.758405875,2761.91039565,49.1222,146.809,27.4771,0.946231,146.826917703,106.702363055,0.0,3539.58028217,118,146.809,118,2761.91039565,2761.91039565
2.59760097055,-151.095,4156.44017815,149.140888586,3586.97593368,60.1317,306.301619095,2671.61262928,49.3517,149.118,36.5018,0.941169,149.141271826,887.329565289,0.0,1020.83918359,119,149.118,119,2671.61262928,2671.61262928
2.58609648366,-153.283,3416.97125581,151.345240979,2384.91662069,60.4151,278.577715495,2916.1426858,49.556,151.329,34.1907,0.945177,151.345447196,760.21778912,0.0,1257.8137054,120,151.329,120,2916.1426858,2916.1426858
2.52896546793,-154.95,3958.4296063,152.984386261,3761.6140573,60.7704,299.941901075,2826.93431293,49.7419,152.967,30.738,0.938747,152.984689465,118.954967734,0.0,3558.19207634,121,152.967,121,2826.93431293,2826.93431293
2.62043987714,-157.952,4142.74110902,155.957363391,4037.70292699,61.1309,336.656049487,2743.60430443,49.892,155.938,34.7753,0.943534,155.957756087,82.9732313877,0.0,3915.67916637,122,155.938,122,2743.60430443,2743.60430443
2.69756920075,-159.043,4387.61658756,157.004735762,3349.55437696,61.4546,320.667934395,1050.9203307,50.1254,156.989,39.8927,0.943274,157.005212228,1193.30254164,0.0,887.731526211,123,156.989,123,1050.9203307,1050.9203307
2.64848989159,-160.996,3841.5056794,158.896005909,3665.22082516,61.8361,291.814748324,3053.6177966,50.2735,158.876,35.3872,0.959568,158.896355195,98.5085877396,0.0,3498.23128455,124,158.876,124,3053.6177966,3053.6177966
2.69287240245,-163.672,3751.38014641,161.62409587,2125.03470816,62.0891,278.593237976,2517.61299455,50.5248,161.602,38.9279,0.954719,161.624422697,1242.60953103,0.0,170.074240457,125,161.602,125,2517.61299455,2517.61299455
