AverageY,AverageAbsQ,AverageAbsY,AverageReturn,AverageAbsQYDiff,Epoch,QFunRegParamNorm,AverageQ,AveragePolicySurr,AverageQLoss,AverageEsReturn,AverageDiscountedReturn,MinForwardProgress,MaxReturn,PolicyRegParamNorm,StdForwardProgress,MinEsReturn,MinReturn,StdReturn,StdEsReturn,AverageForwardProgress,MaxEsReturn,AverageAction,MaxForwardProgress
-0.427406172535,0.427389,0.427509828669,-2.1259819373,0.0161177641073,19,19.1442,-0.427184,0.453614,0.000901666,-3.05888253141,-1.9686788056,-0.0320477282295,3.85217777462,17.1473,0.00766810811788,-6.6999807131,-8.02808170598,1.63738762402,2.00236999769,-0.00435725088408,0.802976551707,0.995,0.0235622228366
-0.426618990665,0.427345,0.427308386237,-2.05825530505,0.0155589770086,20,19.3368,-0.426513,0.442333,0.000714879,-1.98553434917,-1.9020117141,-0.0301433502776,5.3310620979,17.1848,0.00816983023532,-5.33897420146,-7.6276359623,1.74173106029,1.66912753856,-0.00401687245407,3.39485165065,0.99999,0.0305310472637
-0.41861721541,0.420225,0.419909293199,-2.18712312214,0.015407347193,21,19.5554,-0.418745,0.421682,0.000825754,-2.19131146819,-2.02358317076,-0.0288920822863,2.53657520535,17.3997,0.00786545441535,-5.83302492221,-7.42069088919,1.67706939234,1.65254939094,-0.0046388768101,1.35085544388,0.999913,0.0176864531138
-0.398194701555,0.400608,0.399926750736,-2.24824029573,0.0155986938981,22,19.8763,-0.398444,0.391507,0.000738195,-2.06455683984,-2.08040850489,-0.0319342147934,2.96599367112,17.5836,0.00777487976487,-5.27535528401,-8.04894290102,1.65613276575,1.26237648792,-0.00492526972542,0.768360132269,0.999953,0.0192623201488
-0.377394837506,0.37886,0.377686770124,-2.05456753979,0.0173344852427,23,20.0578,-0.377668,0.367851,0.00111457,-1.69955533655,-1.89512601072,-0.0302552723365,1.98304430964,17.6529,0.00790055458896,-6.67274404052,-7.78199856424,1.67414463898,1.85522569278,-0.00398417325326,3.64957773878,0.990591,0.0146840742157
-0.349836925163,0.350908,0.350217509816,-2.15987054981,0.0164832450001,24,20.2846,-0.349982,0.338172,0.000841613,-2.0356665824,-1.9981580471,-0.0261360245289,2.37415341055,17.6333,0.00785448699254,-6.85773962274,-6.79598922147,1.67314008795,1.72805245931,-0.00452762674037,1.62390579972,0.998625,0.0167931735004
-0.315169035551,0.316506,0.315792647724,-1.96724399476,0.0166188828667,25,20.5754,-0.31542,0.30058,0.000860367,-2.2616354958,-1.81563710608,-0.0305217648055,2.64298314692,17.4957,0.00762823503608,-7.36636212344,-7.74218646293,1.62079364357,1.90918585815,-0.00364528159548,2.18740478612,0.989679,0.0178760963249
-0.279303826395,0.280139,0.279875712793,-2.16444086664,0.016733660717,26,20.8896,-0.27937,0.260771,0.000833913,-1.93929377305,-1.99811137055,-0.0278270467596,2.54770584342,17.3873,0.00774615778614,-4.88763731031,-7.22249739901,1.65367766484,1.67434575893,-0.00453926340608,2.09857437344,0.989617,0.017430973437
-0.24805102858,0.248891,0.248765090901,-2.05617799869,0.0162408171161,27,21.2941,-0.248063,0.234083,0.000807234,-1.99170322744,-1.89723894717,-0.0249469560221,3.76675607437,17.235,0.00765488082265,-6.07160009353,-6.61053578557,1.62438074065,1.67745490965,-0.00398946882461,1.28613643457,0.990376,0.0229629558977
-0.229193433437,0.229578,0.229492303558,-2.12563505566,0.0136216084083,28,21.542,-0.229179,0.217506,0.000530195,-2.06114033751,-1.96150163354,-0.0298986514194,2.6664029415,17.1891,0.00757682452796,-6.10558273257,-7.43785108375,1.60883721282,1.60931932323,-0.0043529657038,1.78544408661,0.989972,0.0182257162533
-0.213414511668,0.213801,0.213694666322,-2.13011504368,0.0153799174268,29,21.8407,-0.213385,0.201789,0.000697843,-2.06577717608,-1.96605598299,-0.0280678185752,3.61301927067,17.1849,0.00803131449265,-6.19528686705,-7.18296963987,1.70598148475,1.67135006701,-0.00438505395129,2.07682326046,0.989415,0.0226659809295
-0.198338199712,0.198641,0.198651374449,-2.17674811275,0.0154693957933,30,22.1978,-0.19838,0.187009,0.000711972,-2.33889413632,-2.01055457376,-0.0279630781995,3.2994487627,17.2717,0.00736661683407,-6.09286174583,-7.08079963,1.56357648408,1.70987559991,-0.00462115610471,1.78998567996,0.99986,0.021152613797
-0.192780436642,0.19306,0.193082255521,-2.12827349026,0.016983199,31,22.6514,-0.192776,0.185048,0.000846209,-2.24604309858,-1.9654731289,-0.0278642802352,2.34492250806,17.3482,0.00726174497757,-5.59109306815,-7.10749166957,1.54384675896,1.60936508462,-0.00438315497352,2.12948786836,0.999999,0.0166273467319
-0.190585203198,0.190774,0.190993133322,-12.5010089573,0.0154880923449,32,22.9926,-0.190407,0.174596,0.000686825,-27.6103256983,-10.7755992696,-0.0883069284295,-5.74103579665,17.4214,0.011512148128,-108.231907624,-19.4219097583,2.38058082321,28.9100538568,-0.0543307995145,-0.554913431317,0.941487,-0.0209140825604
-0.193595069347,0.193939,0.194142467739,-6.84657975899,0.0128039806518,33,23.1354,-0.19339,0.18227,0.000462212,-14.2741445311,-6.06878051461,-0.0598617378058,-0.755416641321,17.4347,0.0108393448657,-183.124816525,-13.7040861742,2.27014228728,28.3307015544,-0.0267298109161,-2.22227260556,0.982128,0.0023080234301
-0.199124318409,0.199997,0.200265805385,-112.006225587,0.0157350136553,34,23.3967,-0.198846,0.167498,0.000719473,-112.988096055,-50.4302818021,-1.80874634517,-6.34237259155,17.8757,0.32915919765,-196.822066779,-368.17598773,67.0826979873,73.5305454099,-0.554005216076,-4.23912606431,0.877384,-0.0100915471654
-0.194973114744,0.198467,0.198288241255,12.0763110532,0.0188943949488,35,23.682,-0.194954,0.130476,0.00133021,-9.63615984932,8.77949881312,0.003833952413,26.6357870584,17.985,0.0263327145005,-73.9222995623,-1.46309259852,5.46988529671,13.7449514523,0.0688916974459,28.3904041572,0.929521,0.139596880748
-0.134319125696,0.154651,0.155468610043,0.522749812517,0.0222039441376,36,23.9198,-0.134501,0.0672735,0.0013577,-0.130349582688,0.401665634085,-0.0265870299764,6.22516449967,18.2653,0.0113867192599,-22.3330924777,-6.85097125517,2.49353338262,3.98786760413,0.00724012457165,4.72325514466,0.982589,0.0356028491094
-0.0953172348081,0.133389,0.13490009194,-0.0765739659329,0.0224008738609,37,24.1539,-0.0956227,0.0376478,0.00133618,0.299759534178,-0.130206692798,-0.0331823480741,7.69175054555,18.3788,0.0114419675595,-5.71257081936,-8.51987156812,2.57850065529,2.31183864875,0.00573420798818,5.28735588778,0.993609,0.0440685278007
-0.0690011491741,0.131637,0.133369780261,0.0467491695903,0.0240505493372,38,24.4645,-0.0691321,0.0230876,0.0015331,-0.0959684227584,-0.0108076896111,-0.0329865974944,8.34115257522,18.4688,0.0117498404716,-5.76281648236,-8.21429650809,2.62298899861,2.65906532821,0.00626053624154,4.91292945944,0.995684,0.0485074957098
-0.0544357670571,0.14742,0.150312727296,0.235787013183,0.0278592370904,39,24.7823,-0.0539214,0.0223057,0.00199514,-1.05310001864,0.142172493807,-0.0246665812627,7.49559719709,18.544,0.0117176815727,-8.5451173297,-6.53221238194,2.56881229251,2.89975786419,0.00604906035864,4.66243582793,0.998645,0.0412297641679
-0.0422972388687,0.163067,0.16631197693,1.48903050443,0.0307889354218,40,25.1006,-0.0419209,0.00934588,0.00244222,-1.1460180322,1.2434232142,-0.014812428663,7.34989339119,18.5561,0.00890519091807,-130.426814163,-3.983265,1.84807042947,17.893767219,0.0115515391229,7.65263832217,0.998936,0.0399435646884
-0.025428628104,0.175267,0.178635063554,0.00144033433854,0.0328453726175,41,25.3766,-0.0248319,-0.0094192,0.00287896,5.33208600502,-0.73032855425,-0.151024195414,35.4720813002,18.5377,0.101893573697,-12.5204321517,-33.3140550639,21.175503948,10.4308706646,0.0109425858628,24.7901203788,0.92983,0.182280282563
-0.0117083281928,0.189783,0.193216057181,-0.101165286201,0.0339923780367,42,25.719,-0.0113506,-0.0205381,0.00299048,5.68807238552,-0.570687700151,-0.250889480039,42.2983752541,18.5193,0.127273477002,-35.1979580558,-53.7645374021,26.4324606054,16.2112817512,0.00971661011898,36.6445761421,0.930301,0.218361397635
-0.00655270342986,0.212288,0.217866950644,-7.52233567766,0.0384286482831,43,26.2009,-0.00543814,-0.0286511,0.00396043,-31.6423468705,-5.94562130868,-0.501955578045,132.567764812,18.5523,0.195482119479,-218.225409063,-104.583567043,40.1015976548,65.1452441596,-0.0255745561441,88.0542411985,0.944587,0.690125380106
-0.000139100505,0.232637,0.235838725981,1.98085642798,0.0378828167897,44,26.6145,-0.000237739,-0.0245164,0.00362698,6.98653539065,1.65287104844,-0.0241154993866,8.76620292707,18.6083,0.0106389915441,-13.6264846659,-5.70825709848,2.18436489781,13.9977518114,0.0142130459172,75.9226863199,0.986651,0.0467385473728
-0.00335467308307,0.250829,0.254549602574,1.66540995472,0.0425100589542,45,26.9633,-0.00342432,-0.0224305,0.00460671,2.03099589127,1.40952943924,-0.0122191237838,7.75885073041,18.6922,0.00908255792507,-1.54677330221,-3.32200588655,1.88234675806,2.10852636162,0.0123989396435,6.17812648081,0.997383,0.0413783296313
-0.00391126637076,0.265172,0.268557021001,1.54801386289,0.0420478477233,46,27.2024,-0.00421489,-0.0210787,0.00429717,1.62966146207,1.296826174,-0.0113559358331,8.71456537529,18.7416,0.00912427521053,-3.03190869996,-3.34054253158,1.8993046694,2.13384911292,0.0118290952545,6.81584076816,0.997629,0.0460135458671
0.00386700542991,0.28112,0.284051849064,1.62277015478,0.0396333804428,47,27.4343,0.00400884,-0.0581163,0.00412588,1.19980783383,1.36519359288,-0.0313862272444,7.84496929055,18.8056,0.00873165845263,-4.03174402277,-7.4709589604,1.81576135123,1.95879942354,0.0121971587433,5.83811838122,0.998716,0.0423697932876
0.0211956538758,0.301991,0.305510611212,1.73855731885,0.0381300675949,48,27.7393,0.0220461,-0.0825424,0.00388886,1.93692509001,1.45348075266,-0.0183870135294,7.16691506556,18.8746,0.00926930501356,-1.68386300092,-4.73875580112,1.91496334601,1.72463052867,0.0130820983087,6.57246581647,0.998043,0.038911850278
0.00240048248226,0.325873,0.330519540966,-4.23542686008,0.0502043329075,49,28.1821,0.00295921,-0.0519483,0.00637852,-6.26327403688,-3.69653639084,-0.0554870779291,3.754632761,18.9323,0.0150056472063,-15.4932898591,-12.5961540152,3.11743903564,3.96796177523,-0.0151366022774,0.839706796683,0.964354,0.0224791160957
-0.00996578661371,0.344297,0.347312465795,-3.52295903327,0.0449184990745,50,28.5157,-0.00923952,-0.0241319,0.00515953,-10.8863697877,-3.12219164825,-0.0661073488863,5.87767653543,18.9571,0.0131886323906,-166.990555978,-14.9351724613,2.7515585914,29.2977967117,-0.0110154824916,0.664340468195,0.962988,0.0343915642261
0.00278926301807,0.354712,0.35799502711,3.89583604903,0.0422745881546,51,28.8631,0.00343749,-0.0627056,0.00470093,0.947100618551,2.98905467005,-0.014508620192,18.5983390669,19.0163,0.0180970861492,-5.75138186032,-5.94977805602,3.79067980507,4.24224726528,0.0279939699412,10.2860175731,0.974677,0.0998269061531
0.0423010078531,0.37216,0.376212711398,7.56834709541,0.0476228634878,52,29.3333,0.0428583,-0.0871924,0.00625396,8.89178383529,6.2147129472,0.00519898048629,17.2164576433,19.0976,0.0150276723582,-6.59457795083,-0.858982052112,3.15313253924,5.02825969957,0.0455457008841,22.2501640571,0.931347,0.0912725328988
0.0574932605236,0.370342,0.373497449555,-1.77140253824,0.0459996713269,53,29.7606,0.0578583,-0.0848007,0.00578143,2.04852244259,-1.78263133788,-0.014905187998,13.0387379642,19.1787,0.015978342526,-5.20011856609,-6.22673427756,3.37187552364,5.11934353273,0.00228990354205,12.7642513391,0.923164,0.0712841367518
0.0724084138808,0.365102,0.368544442806,1.37390232985,0.0486645284616,54,30.1312,0.0726168,-0.114281,0.00659162,0.265413121959,1.10093438987,-0.0198702468002,10.7789174801,19.2079,0.0172149915765,-5.70749576577,-5.10173991586,3.18476425224,2.66243587127,0.0146150966319,9.69352393371,0.947723,0.0628852648097
0.08164500166,0.354281,0.357850361832,1.87446103681,0.0474462247202,55,30.4503,0.0817315,-0.133853,0.00607994,-0.553781121141,1.49847401402,-0.0151864193074,19.9608455215,19.2108,0.0159992667367,-19.3001462829,-6.70348729796,3.74391337745,3.56722571362,0.0234205856335,9.9135697374,0.926432,0.103634372809
0.108349866837,0.345932,0.349319006635,-0.855137968901,0.0504713775558,56,30.7124,0.10806,-0.159838,0.00672358,-1.50637400147,-0.847101015183,-0.0305494812009,6.64352248486,19.2058,0.0108851482358,-6.22403802021,-7.18358901213,2.21419105841,2.53896397149,-0.000662809382849,5.65066057262,0.977654,0.0374088019924
0.131809249736,0.329246,0.333025270329,-7.10090729244,0.0564894531329,57,31.0337,0.13139,-0.220814,0.00804864,-2.08214603908,-5.76030849417,-0.090871787915,30.3177033878,19.304,0.0381263832006,-20.3215633334,-20.9625330458,7.52318886469,4.39348919279,-0.0212394526832,9.48205741226,0.896992,0.168157331968
0.182552227258,0.355264,0.363371132792,-4.37477375092,0.0652672436773,58,31.5084,0.181759,-0.268725,0.0107713,-24.5356633306,-3.98508051785,-0.152211046179,63.2717656677,19.3376,0.0558430585436,-59.9782878323,-44.5416115274,11.1410943077,17.2180258672,-0.00773774711186,-1.88477885449,0.887377,0.340186096799
0.232634832318,0.380469,0.392131004466,-24.436701016,0.0636858048788,59,31.7968,0.232835,-0.337974,0.0105065,-65.7188205404,-17.8875319039,-0.2842077604,108.138483396,19.4678,0.153456604786,-274.574059508,-61.0827331767,31.0003689925,88.8855848576,-0.107044177679,49.6420023344,0.899321,0.572804215981
0.279007884024,0.418399,0.426106184373,1.97850927896,0.0605335633486,60,32.0394,0.279257,-0.349513,0.0101893,-9.94959907402,0.361473106826,-0.321912973846,54.462645064,19.5197,0.144876259845,-59.5414904068,-68.7407644016,30.0774826593,23.6344389076,0.0210376908187,44.6237159727,0.812044,0.273429655906
0.29534829913,0.447074,0.452426893238,98.4289286213,0.0612293557594,61,32.3972,0.296051,-0.357315,0.0101996,13.1708283757,21.8441852372,-0.131325087624,166.428457235,19.5959,0.400278004788,-151.910463218,-30.1879066841,78.2169965568,81.4358939588,0.519828173818,167.858742603,0.912637,0.868487942929
0.323774343416,0.480708,0.48708183479,6.0834188012,0.0639051464969,62,32.7126,0.324819,-0.398783,0.0111104,5.94262376797,4.46696289633,-0.191210441072,19.8799178974,19.7714,0.0307321020291,-11.6266412364,-39.7964291274,6.22596076121,5.93970523573,0.0402572732728,17.6492009618,0.828631,0.109336582552
0.360188258703,0.517309,0.521252531516,9.10878441921,0.0666592992062,63,33.0252,0.360405,-0.445473,0.0118339,11.8711521062,6.39657240211,-0.148442947717,42.5582744909,19.8346,0.0340005068764,-2.71434627169,-31.2015851562,6.84810929343,5.7672600894,0.0532018393515,23.8052659446,0.752607,0.223380956829
0.400035245766,0.550327,0.554488135947,1.85558100607,0.0698466107213,64,33.2998,0.399677,-0.485157,0.0128036,-0.219563176968,0.716741179375,-0.0746074115818,23.2361614448,19.9149,0.035767278608,-92.1122562076,-16.4547243595,7.19869297354,31.7406970154,0.0160197768507,46.8221904168,0.779075,0.122761624316
0.429433814218,0.573996,0.578526449954,-1.06926477195,0.0730200675998,65,33.6916,0.429846,-0.519951,0.0135643,-0.367175284183,-1.02281667628,-0.0400771475344,6.7092291761,19.972,0.0127467138584,-6.87742072995,-9.03120769379,2.61287240097,2.80547886816,-0.00141157284189,5.31336112128,0.971378,0.0364486357103
0.469403733884,0.608391,0.612713655997,-2.66829238073,0.0751292279135,66,34.0169,0.469963,-0.577941,0.0139489,-1.82869762161,-2.38135552646,-0.0374598352199,3.93204159717,19.9496,0.0104671465256,-8.34991798906,-9.16728286383,2.14238138082,5.08149322744,-0.0047009543588,21.8158724526,0.895869,0.0273458468988
0.510214704495,0.639021,0.64352512851,-1.75047932253,0.0791455920502,67,34.3923,0.510603,-0.628866,0.0157923,0.372195023384,-1.61482066294,-0.0296407894116,6.0974793912,19.9393,0.0122935016385,-8.14542465202,-7.80349906338,2.57056569921,2.66527563025,-0.000406781775591,5.604732114,0.934703,0.0370735306873
0.555396098464,0.674497,0.681011665186,1.53360945813,0.0822123891132,68,34.7129,0.557464,-0.69329,0.0171022,-0.320972106749,1.30859841374,-0.0150772586951,7.09148023452,19.9405,0.00976463504158,-6.83913283656,-4.87592829973,2.02778198199,2.47372465804,0.0153989743912,5.54372125176,0.93852,0.0432827499474
0.603132520155,0.720041,0.723684792676,-4.47707515198,0.0840602897394,69,34.9936,0.603723,-0.757099,0.0179387,-2.77418458386,-4.00070952519,-0.0449185721404,1.06909211552,19.9609,0.0105773070473,-9.25168334921,-11.352828812,2.17623299833,2.96686538081,-0.0110216759871,1.88474046546,0.966748,0.0165923044753
0.648540233641,0.7532,0.759985573529,-4.22174597125,0.0856269685169,70,35.2938,0.648517,-0.802697,0.0196998,-3.82933598445,-3.76587244866,-0.039869189558,1.41897012808,20.0175,0.0109227399342,-9.72098627568,-10.3049666364,2.26219855073,2.30036819077,-0.00993775247012,2.30751108635,0.96331,0.0175739030895
0.671245827523,0.770387,0.778066924576,-3.79233745689,0.0842819913268,71,35.5396,0.67217,-0.777741,0.0182518,-4.31583794163,-3.37177595589,-0.0472198572712,3.04058240895,20.0577,0.0107806258504,-9.45242344372,-11.6491574107,2.22659228247,2.29593709533,-0.00845065968537,-0.252652017649,0.9553,0.0241376365577
0.645460129852,0.751149,0.755175610204,-2.82133232185,0.0756458825187,72,35.7659,0.646511,-0.722958,0.0148123,-1.36097674097,-2.19407727879,-0.0751598812635,22.026289597,20.0686,0.0325858600244,-13.0215170674,-19.510478937,7.10210098554,5.69985232865,0.00354549825948,17.122143161,0.960694,0.118853487368
0.611974857479,0.725604,0.728866158956,-4.08820758475,0.0795134865136,73,36.0256,0.612814,-0.706743,0.0152404,-0.0584334059658,-3.12108380915,-0.0662943121743,14.3905575037,20.1194,0.0284424507223,-11.242808487,-17.5164871751,5.96647332926,7.34606336286,-0.00154914229769,17.7704628674,0.963674,0.0870873747116
0.616628941997,0.735191,0.738732944234,-12.5853119264,0.0791917241221,74,36.3022,0.6174,-0.728101,0.0154122,-5.01989320389,-9.85711229057,-0.108097952418,0.074114023225,20.1962,0.0190376257358,-52.2577512009,-27.1610883927,3.94441250724,14.0325633659,-0.0445500982041,22.3119158154,0.934869,0.017142227408
0.627724409677,0.750078,0.755293334824,-19.7171245335,0.082471177439,75,36.641,0.628492,-0.772698,0.0159699,-14.8702706836,-14.0040228162,-0.337937260387,-0.460193165733,20.286,0.0518971581902,-36.1478522729,-77.0036240846,11.4530473287,10.678981582,-0.0799806735084,1.31327102785,0.902188,0.0113030298461
0.668661992201,0.791193,0.795767114346,2.30789720592,0.082102661195,76,36.8948,0.66878,-0.821669,0.0167236,1.80878673004,1.91547825014,-0.0325360786407,10.9956916877,20.3368,0.0151358575746,-9.53051723044,-8.26133307759,3.15441658199,5.43443761231,0.0180993693566,17.4827177809,0.950291,0.0600747378601
0.697831951251,0.813245,0.818122459667,-0.458681380548,0.0891470944008,77,37.1457,0.696982,-0.854806,0.0200107,2.10428498996,-0.3964203903,-0.0426317495562,9.5930104092,20.3706,0.0178829884764,-9.24666612761,-10.9038969762,3.6935588359,3.74773502986,0.00582155247413,10.9179580911,0.880684,0.0575360927344
0.742877612384,0.840378,0.845277697572,-0.346002725084,0.0965721357489,78,37.2899,0.739579,-0.868101,0.0238025,-0.897993225949,-0.325002227166,-0.0336732748087,10.2310828561,20.4425,0.015465487826,-8.27682041335,-10.2026419564,3.31531697311,3.10978166806,0.00653051486042,4.07094123892,0.903512,0.0578888773614
0.73770474243,0.821383,0.831572740274,-1.75884592446,0.0970178078566,79,37.4535,0.736423,-0.858562,0.0237696,-2.22553962559,-1.66419105328,-0.0548830200357,8.11685417031,20.3974,0.0157785477093,-9.90699804559,-14.483608186,3.39976567069,4.52800615754,0.00488076780835,6.87677346458,0.920524,0.0490381637515
0.728816567129,0.806767,0.81567310759,-14.485250369,0.0967145341708,80,37.6913,0.728071,-0.857019,0.0240901,-12.1646052589,-10.1373521925,-0.219071207124,8.63528509706,20.3908,0.0500429253332,-31.2842015703,-47.2292013676,10.4966951868,8.77842735658,-0.0493591859209,1.44984761549,0.798984,0.0643958492145
0.736646884398,0.813297,0.823518734114,-6.05037995681,0.0990877177496,81,38.0387,0.736897,-0.868738,0.0250758,-3.81275607225,-5.22999134698,-0.148661710096,72.9100341052,20.3872,0.0558163488812,-13.3975249436,-34.149062941,11.4183168804,4.00724813937,-0.011855934717,5.43714985925,0.814352,0.382870697525
0.778265754148,0.863711,0.872072743877,-10.147963074,0.103835069578,82,38.3906,0.779651,-0.929714,0.0273551,-5.55790521937,-7.40637773322,-0.147833688305,5.21966089428,20.4085,0.0299914658108,-24.8675301054,-35.1548491636,6.3463141328,8.27754960961,-0.0318622323407,24.1583580663,0.821065,0.0420002635799
0.835868409843,0.926224,0.935774707424,-1.9466947414,0.112083691286,83,38.8133,0.838871,-1.00657,0.0316084,-6.15436179029,-1.62120224366,-0.0937681252784,13.062698105,20.6644,0.0270764716772,-23.3433931239,-22.3031888143,5.66135082839,6.99085766797,0.00835543727733,4.39662061566,0.857322,0.0820933809159
0.873488791901,0.969422,0.976948675119,5.68314472059,0.111569899284,84,39.0982,0.874682,-1.02663,0.0317661,-4.36508518569,2.63301280424,-0.227819315966,45.8952762512,20.6794,0.0793195001608,-15.1716608739,-50.9333209058,16.1044377626,7.21270782284,0.0427094990024,10.7878079704,0.859578,0.2430779679
0.894152571893,0.995772,1.00481262495,2.07897939014,0.114570451263,85,39.4164,0.895103,-1.03904,0.0330954,-1.36219478346,1.69507712378,-0.0520990479746,13.8627163389,20.6789,0.0210617052636,-25.7738237414,-13.6390906081,4.48881465679,6.93654365993,0.0216145263799,9.19629206151,0.914165,0.0772799889651
0.907041226056,1.01731,1.02619697802,4.08124570795,0.113009301216,86,39.7172,0.907857,-1.0715,0.0312044,2.97486446537,3.3497906493,-0.0104582804551,11.4346645055,20.6614,0.0136369742614,-4.24230290441,-4.09339406278,2.79458919908,2.99662260674,0.0288811564155,8.46951054604,0.917194,0.0652133562104
0.957330827115,1.06903,1.07813165587,5.53229191501,0.116920934905,87,39.9357,0.958366,-1.12365,0.0337592,5.93943797233,4.66844783892,-0.018720116935,16.2944362627,20.6561,0.014687868148,-1.03044736574,-5.55482577033,3.06039339344,3.25748078452,0.0340944304001,17.3196253691,0.953444,0.0864537983609
0.998333731039,1.10883,1.11867443041,11.2827537093,0.112294051251,88,40.2288,0.999606,-1.16212,0.0318327,10.7104688456,8.76835054664,0.00773445447702,25.1422268379,20.6505,0.0208081303744,1.59043835463,-0.914146828107,4.23772872366,4.07093178382,0.0634729934519,17.2254047078,0.942083,0.13391087629
1.03026928795,1.14188,1.15074566534,12.9464267485,0.113057823446,89,40.4431,1.03117,-1.17761,0.0322731,13.060255084,9.18525667032,-0.0442907815346,28.8723052338,20.6664,0.0325929757534,-0.436985111238,-11.5801619882,6.72868269091,6.26723440869,0.0738317401498,20.8639406799,0.864052,0.150452855341
1.02799814246,1.14566,1.15423173615,24.8836518363,0.118155978899,90,40.7266,1.02868,-1.18842,0.0344416,-10.4585342248,9.63634738284,-0.175560489248,69.3481516391,20.6702,0.146563765219,-131.962180305,-39.580105763,29.8965257752,43.4038903328,0.138898464457,65.191217799,0.739478,0.35694421542
1.03192792099,1.14912,1.15506909377,37.7634474991,0.111783648973,91,41.0272,1.03189,-1.15384,0.0317629,-13.4058334906,19.6971116917,-0.0352477657951,61.6280186539,20.6755,0.0647568570228,-228.130602022,-9.05592271845,12.9542194835,73.9908103688,0.198408719759,33.6954481317,0.822681,0.318415546173
1.07304233342,1.18755,1.1940542342,34.4803853168,0.113559615993,92,41.2213,1.07413,-1.24434,0.03169,31.3329451078,13.7218121485,-0.0427897900537,140.873399186,20.6908,0.128029795728,-13.5092117674,-11.3490171198,25.9068060822,22.3970628257,0.184624059157,60.0493619587,0.779937,0.71045779856
